Date,DGX
2012-07-11,46.73332214355469
2012-07-12,48.50946044921875
2012-07-13,48.44026565551758
2012-07-16,48.793949127197266
2012-07-17,48.45563888549805
2012-07-18,48.48639678955078
2012-07-19,46.9332275390625
2012-07-20,45.180152893066406
2012-07-23,44.21134567260742
2012-07-24,44.02680587768555
2012-07-25,44.334381103515625
2012-07-26,44.788021087646484
2012-07-27,45.19552230834961
2012-07-30,45.203208923339844
2012-07-31,44.926422119140625
2012-08-01,44.79569625854492
2012-08-02,44.741878509521484
2012-08-03,45.564598083496094
2012-08-06,45.29549789428711
2012-08-07,45.6722412109375
2012-08-08,46.264286041259766
2012-08-09,45.96441650390625
2012-08-10,45.726070404052734
2012-08-13,45.88753128051758
2012-08-14,45.64917755126953
2012-08-15,45.5722770690918
2012-08-16,46.13358688354492
2012-08-17,46.14896011352539
2012-08-20,46.748687744140625
2012-08-21,46.594913482666016
2012-08-22,46.21047592163086
2012-08-23,45.87984085083008
2012-08-24,46.51802062988281
2012-08-27,46.65642547607422
2012-08-28,46.548770904541016
2012-08-29,46.771766662597656
2012-08-30,46.24123001098633
2012-08-31,46.49496078491211
2012-09-04,46.748687744140625
2012-09-05,47.01011657714844
2012-09-06,48.03274154663086
2012-09-07,47.655982971191406
2012-09-10,47.340736389160156
2012-09-11,47.4945182800293
2012-09-12,47.17157745361328
2012-09-13,47.817447662353516
2012-09-14,47.31768035888672
2012-09-17,47.5791015625
2012-09-18,47.817447662353516
2012-09-19,48.03274154663086
2012-09-20,48.109642028808594
2012-09-21,48.44026565551758
2012-09-24,48.36336135864258
2012-09-25,48.49406814575195
2012-09-26,48.071197509765625
2012-09-27,48.965545654296875
2012-09-28,48.90385055541992
2012-10-01,48.87302780151367
2012-10-02,49.050350189208984
2012-10-03,49.34331512451172
2012-10-04,49.39729690551758
2012-10-05,49.47439193725586
2012-10-08,49.86759948730469
2012-10-09,49.01950454711914
2012-10-10,48.888431549072266
2012-10-11,49.52836608886719
2012-10-12,48.87302780151367
2012-10-15,49.30477523803711
2012-10-16,48.85758972167969
2012-10-17,46.06660842895508
2012-10-18,46.675697326660156
2012-10-19,45.619441986083984
2012-10-22,45.796775817871094
2012-10-23,44.97182083129883
2012-10-24,45.04891586303711
2012-10-25,45.17997741699219
2012-10-26,44.97182083129883
2012-10-31,44.50150680541992
2012-11-01,45.05662536621094
2012-11-02,44.671119689941406
2012-11-05,45.04119873046875
2012-11-06,45.434417724609375
2012-11-07,44.763648986816406
2012-11-08,44.20082473754883
2012-11-09,44.07746124267578
2012-11-12,44.10831069946289
2012-11-13,43.69197082519531
2012-11-14,43.414405822753906
2012-11-15,43.5609016418457
2012-11-16,44.56318664550781
2012-11-19,44.632568359375
2012-11-20,44.20852279663086
2012-11-21,44.12372970581055
2012-11-23,44.70196533203125
2012-11-26,44.131431579589844
2012-11-27,44.03891372680664
2012-11-28,44.26249313354492
2012-11-29,44.802181243896484
2012-11-30,44.547767639160156
2012-12-03,44.516937255859375
2012-12-04,44.601722717285156
2012-12-05,44.786773681640625
2012-12-06,44.94096755981445
2012-12-07,44.9178352355957
2012-12-10,44.74822235107422
2012-12-11,45.13372039794922
2012-12-12,45.403568267822266
2012-12-13,45.280216217041016
2012-12-14,45.619441986083984
2012-12-17,45.84302520751953
2012-12-18,46.691131591796875
2012-12-19,46.39814376831055
2012-12-20,46.29791259765625
2012-12-21,45.81218719482422
2012-12-24,45.48837661743164
2012-12-26,45.17997741699219
2012-12-27,45.35731506347656
2012-12-28,44.50150680541992
2012-12-31,44.9255485534668
2013-01-02,45.226234436035156
2013-01-03,45.002647399902344
2013-01-04,44.71738815307617
2013-01-07,44.55548095703125
2013-01-08,44.470664978027344
2013-01-09,45.540191650390625
2013-01-10,46.17571258544922
2013-01-11,46.04396057128906
2013-01-14,46.23771667480469
2013-01-15,46.39272689819336
2013-01-16,46.44697570800781
2013-01-17,46.927494049072266
2013-01-18,47.58625030517578
2013-01-22,47.91950988769531
2013-01-23,45.26893997192383
2013-01-24,45.2999382019043
2013-01-25,44.90468215942383
2013-01-28,45.13719940185547
2013-01-29,45.14493179321289
2013-01-30,45.22241973876953
2013-01-31,44.91242218017578
2013-02-01,45.03643035888672
2013-02-04,44.71867370605469
2013-02-05,44.85042190551758
2013-02-06,45.059688568115234
2013-02-07,45.48592758178711
2013-02-08,45.33869171142578
2013-02-11,44.89693832397461
2013-02-12,44.08316421508789
2013-02-13,44.15290832519531
2013-02-14,43.81189727783203
2013-02-15,44.42417526245117
2013-02-19,44.59467315673828
2013-02-20,44.05215072631836
2013-02-21,43.50188446044922
2013-02-22,43.20738983154297
2013-02-25,43.122127532958984
2013-02-26,43.24613571166992
2013-02-27,43.53288650512695
2013-02-28,43.53288650512695
2013-03-01,43.50188446044922
2013-03-04,43.39337921142578
2013-03-05,43.71890640258789
2013-03-06,43.664649963378906
2013-03-07,42.95163345336914
2013-03-08,43.35464096069336
2013-03-11,43.594886779785156
2013-03-12,43.55615997314453
2013-03-13,43.39337921142578
2013-03-14,43.78865051269531
2013-03-15,43.5716438293457
2013-03-18,43.029117584228516
2013-03-19,43.594886779785156
2013-03-20,43.79640197753906
2013-03-21,43.63364028930664
2013-03-22,43.835147857666016
2013-03-25,43.711151123046875
2013-03-26,44.36990737915039
2013-03-27,43.711151123046875
2013-03-28,43.99165725708008
2013-04-01,43.882564544677734
2013-04-02,44.25657272338867
2013-04-03,44.27993392944336
2013-04-04,44.942230224609375
2013-04-05,44.42018508911133
2013-04-08,44.43577575683594
2013-04-09,44.139686584472656
2013-04-10,44.64614486694336
2013-04-11,46.61743927001953
2013-04-12,46.23564529418945
2013-04-15,45.47984313964844
2013-04-16,45.4642448425293
2013-04-17,44.70069122314453
2013-04-18,43.44624328613281
2013-04-19,43.570899963378906
2013-04-22,43.228084564208984
2013-04-23,44.03061294555664
2013-04-24,43.70335006713867
2013-04-25,43.5163688659668
2013-04-26,43.75788879394531
2013-04-29,43.781272888183594
2013-04-30,43.89035415649414
2013-05-01,43.921512603759766
2013-05-02,44.66173553466797
2013-05-03,44.57603454589844
2013-05-06,45.14481735229492
2013-05-07,45.0201530456543
2013-05-08,46.017486572265625
2013-05-09,46.118770599365234
2013-05-10,46.57068634033203
2013-05-13,46.297969818115234
2013-05-14,46.648590087890625
2013-05-15,46.74208450317383
2013-05-16,46.656394958496094
2013-05-17,47.28751754760742
2013-05-20,47.373226165771484
2013-05-21,47.832916259765625
2013-05-22,47.62256622314453
2013-05-23,48.284854888916016
2013-05-24,48.69780731201172
2013-05-28,48.90037536621094
2013-05-29,48.73676681518555
2013-05-30,48.63547134399414
2013-05-31,48.183570861816406
2013-06-03,48.7211799621582
2013-06-04,48.61989974975586
2013-06-05,48.02771759033203
2013-06-06,48.37056350708008
2013-06-07,48.479637145996094
2013-06-10,49.243221282958984
2013-06-11,48.73676681518555
2013-06-12,48.308231353759766
2013-06-13,49.001678466796875
2013-06-14,48.79130554199219
2013-06-17,48.76792907714844
2013-06-18,48.612091064453125
2013-06-19,48.22251510620117
2013-06-20,47.381011962890625
2013-06-21,47.58361053466797
2013-06-24,47.381011962890625
2013-06-25,47.36542510986328
2013-06-26,47.65372848510742
2013-06-27,47.84072494506836
2013-06-28,47.47271728515625
2013-07-01,47.33960723876953
2013-07-02,47.33177185058594
2013-07-03,47.04206085205078
2013-07-05,47.60581970214844
2013-07-08,47.950340270996094
2013-07-09,45.413455963134766
2013-07-10,46.19643020629883
2013-07-11,46.439170837402344
2013-07-12,46.454833984375
2013-07-15,46.893306732177734
2013-07-16,47.08904266357422
2013-07-17,46.82283401489258
2013-07-18,46.12598419189453
2013-07-19,46.21993637084961
2013-07-22,46.306053161621094
2013-07-23,46.454833984375
2013-07-24,45.97720718383789
2013-07-25,46.03200912475586
2013-07-26,45.80495834350586
2013-07-29,46.00070571899414
2013-07-30,45.734474182128906
2013-07-31,45.656185150146484
2013-08-01,45.9615364074707
2013-08-02,45.89107894897461
2013-08-05,45.812774658203125
2013-08-06,45.773624420166016
2013-08-07,45.6405143737793
2013-08-08,46.4470100402832
2013-08-09,46.493988037109375
2013-08-12,46.57228469848633
2013-08-13,46.59577178955078
2013-08-14,47.04206085205078
2013-08-15,46.063331604003906
2013-08-16,45.483924865722656
2013-08-19,45.8441047668457
2013-08-20,46.00852966308594
2013-08-21,46.306053161621094
2013-08-22,46.08681869506836
2013-08-23,46.24342346191406
2013-08-26,46.23558044433594
2013-08-27,45.83626937866211
2013-08-28,45.52307891845703
2013-08-29,45.38212966918945
2013-08-30,45.898902893066406
2013-09-03,46.19643020629883
2013-09-04,46.924625396728516
2013-09-05,47.37873458862305
2013-09-06,47.84857177734375
2013-09-09,47.87986755371094
2013-09-10,48.35749816894531
2013-09-11,48.380985260009766
2013-09-12,48.020816802978516
2013-09-13,48.09910583496094
2013-09-16,48.38881301879883
2013-09-17,48.529754638671875
