Date,EA
2013-09-17,26.890090942382812
2013-09-18,26.169124603271484
2013-09-19,26.286035537719727
2013-09-20,25.85735321044922
2013-09-23,25.516353607177734
2013-09-24,25.867090225219727
2013-09-25,25.915807723999023
2013-09-26,25.47738265991211
2013-09-27,25.28252601623535
2013-09-30,24.89281463623047
2013-10-01,25.740436553955078
2013-10-02,24.961013793945312
2013-10-03,24.43490219116211
2013-10-04,25.097410202026367
2013-10-07,24.60053253173828
2013-10-08,23.450881958007812
2013-10-09,23.528825759887695
2013-10-10,24.571304321289062
2013-10-11,24.084163665771484
2013-10-14,23.95750617980957
2013-10-15,23.353456497192383
2013-10-16,23.587284088134766
2013-10-17,23.8990535736084
2013-10-18,24.386194229125977
2013-10-21,23.869821548461914
2013-10-22,24.581045150756836
2013-10-23,23.976993560791016
2013-10-24,24.103649139404297
2013-10-25,24.113391876220703
2013-10-28,24.191335678100586
2013-10-29,23.50933837890625
2013-10-30,25.33123779296875
2013-10-31,25.574810028076172
2013-11-01,24.97075080871582
2013-11-04,25.06818389892578
2013-11-05,24.902555465698242
2013-11-06,25.077924728393555
2013-11-07,24.678468704223633
2013-11-08,25.03896141052246
2013-11-11,25.321496963500977
2013-11-12,25.759920120239258
2013-11-13,25.740436553955078
2013-11-14,25.292264938354492
2013-11-15,23.441143035888672
2013-11-18,23.499597549438477
2013-11-19,22.720170974731445
2013-11-20,22.408403396606445
2013-11-21,22.788375854492188
2013-11-22,22.5448055267334
2013-11-25,22.194067001342773
2013-11-26,21.940753936767578
2013-11-27,21.54129981994629
2013-11-29,21.599756240844727
2013-12-02,21.33669662475586
2013-12-03,20.9859561920166
2013-12-04,21.765384674072266
2013-12-05,20.469587326049805
2013-12-06,21.667951583862305
2013-12-09,21.619239807128906
2013-12-10,21.492584228515625
2013-12-11,20.537790298461914
2013-12-12,20.430618286132812
2013-12-13,21.648469924926758
2013-12-16,21.492584228515625
2013-12-17,22.164836883544922
2013-12-18,22.272005081176758
2013-12-19,22.817602157592773
2013-12-20,22.934520721435547
2013-12-23,23.24628448486328
2013-12-24,23.217052459716797
2013-12-26,23.06117057800293
2013-12-27,22.574033737182617
2013-12-30,22.301237106323242
2013-12-31,22.349952697753906
2014-01-02,22.242780685424805
2014-01-03,22.096633911132812
2014-01-06,21.95049476623535
2014-01-07,22.505834579467773
2014-01-08,22.710430145263672
2014-01-09,22.164836883544922
2014-01-10,22.41814422607422
2014-01-13,21.804351806640625
2014-01-14,21.88228988647461
2014-01-15,21.365928649902344
2014-01-16,20.9859561920166
2014-01-17,23.4801082611084
2014-01-21,23.694456100463867
2014-01-22,23.548311233520508
2014-01-23,23.25602912902832
2014-01-24,23.22679901123047
2014-01-27,23.84059715270996
2014-01-28,24.230304718017578
2014-01-29,24.571304321289062
2014-01-30,25.3604736328125
2014-01-31,25.72095489501953
2014-02-03,25.409181594848633
2014-02-04,25.506610870361328
2014-02-05,25.48712730407715
2014-02-06,25.779409408569336
2014-02-07,26.500377655029297
2014-02-10,26.18860626220703
2014-02-11,26.704973220825195
2014-02-12,27.14339828491211
2014-02-13,26.85110855102539
2014-02-14,26.870595932006836
2014-02-18,27.669509887695312
2014-02-19,27.192108154296875
2014-02-20,27.075199127197266
2014-02-21,27.279800415039062
2014-02-24,27.240825653076172
2014-02-25,27.377227783203125
2014-02-26,27.542848587036133
2014-02-27,27.805910110473633
2014-02-28,27.85462188720703
2014-03-03,27.36748504638672
2014-03-04,28.068960189819336
2014-03-05,28.341760635375977
2014-03-06,28.45867347717285
2014-03-07,28.62429428100586
2014-03-10,28.45867347717285
2014-03-11,29.03349494934082
2014-03-12,29.20886993408203
2014-03-13,28.945812225341797
2014-03-14,28.838638305664062
2014-03-17,29.325780868530273
2014-03-18,29.462181091308594
2014-03-19,29.452434539794922
2014-03-20,29.471925735473633
2014-03-21,28.984783172607422
2014-03-24,28.25407600402832
2014-03-25,28.536619186401367
2014-03-26,27.835134506225586
2014-03-27,27.74744987487793
2014-03-28,27.796167373657227
2014-03-31,28.26382064819336
2014-04-01,28.711986541748047
2014-04-02,28.3807315826416
2014-04-03,28.12742042541504
2014-04-04,27.86436653137207
2014-04-07,27.61104965209961
2014-04-08,27.99102020263672
2014-04-09,27.435678482055664
2014-04-10,26.519861221313477
2014-04-11,25.984006881713867
2014-04-14,26.578317642211914
2014-04-15,26.763425827026367
2014-04-16,26.880342483520508
2014-04-17,26.860858917236328
2014-04-21,27.260313034057617
2014-04-22,27.39671516418457
2014-04-23,27.42593765258789
2014-04-24,27.377227783203125
2014-04-25,27.48439598083496
2014-04-28,27.45516586303711
2014-04-29,27.338253021240234
2014-04-30,27.572078704833984
2014-05-01,28.000764846801758
2014-05-02,27.766935348510742
2014-05-05,28.02025032043457
2014-05-06,27.328508377075195
2014-05-07,33.07675552368164
2014-05-08,33.39826583862305
2014-05-09,34.216651916503906
2014-05-12,34.40177536010742
2014-05-13,34.13871383666992
2014-05-14,33.25213623046875
2014-05-15,32.920875549316406
2014-05-16,33.554141998291016
2014-05-19,33.68080520629883
2014-05-20,33.49569320678711
2014-05-21,33.710025787353516
2014-05-22,33.68080520629883
2014-05-23,33.98283386230469
2014-05-27,34.177677154541016
2014-05-28,33.807472229003906
2014-05-29,33.86592102050781
2014-05-30,34.22640609741211
2014-06-02,33.67106246948242
2014-06-03,33.83668518066406
2014-06-04,34.05103302001953
2014-06-05,33.885398864746094
2014-06-06,33.95360565185547
2014-06-09,34.012062072753906
2014-06-10,34.78173828125
2014-06-11,34.59662628173828
2014-06-12,34.32383346557617
2014-06-13,34.76225662231445
2014-06-16,34.78173828125
2014-06-17,35.84369659423828
2014-06-18,36.19445037841797
2014-06-19,36.11650085449219
2014-06-20,36.184696197509766
2014-06-23,35.95087814331055
2014-06-24,35.424766540527344
2014-06-25,35.570899963378906
2014-06-26,35.33707809448242
2014-06-27,34.96685791015625
2014-06-30,34.947364807128906
2014-07-01,35.47346878051758
2014-07-02,35.814483642578125
2014-07-03,35.970359802246094
2014-07-07,35.229915618896484
2014-07-08,34.382286071777344
2014-07-09,34.606361389160156
2014-07-10,34.927879333496094
2014-07-11,35.044795989990234
2014-07-14,35.60987854003906
2014-07-15,35.249393463134766
2014-07-16,36.16521453857422
2014-07-17,36.10676193237305
2014-07-18,37.39280700683594
2014-07-21,37.43178176879883
2014-07-22,37.43178176879883
2014-07-23,35.11299133300781
2014-07-24,35.89242172241211
2014-07-25,35.11299133300781
2014-07-28,34.18743133544922
2014-07-29,33.456722259521484
2014-07-30,33.61260986328125
2014-07-31,32.73575973510742
2014-08-01,32.842933654785156
2014-08-04,33.30083465576172
2014-08-05,33.25213623046875
2014-08-06,33.38853454589844
2014-08-07,32.453224182128906
2014-08-08,33.40800476074219
2014-08-11,34.16795349121094
2014-08-12,34.63560485839844
2014-08-13,35.47346878051758
2014-08-14,35.648841857910156
2014-08-15,35.210426330566406
2014-08-18,35.726802825927734
2014-08-19,36.05804443359375
2014-08-20,36.593894958496094
2014-08-21,36.788753509521484
2014-08-22,37.178470611572266
2014-08-25,36.6523551940918
2014-08-26,36.593894958496094
2014-08-27,36.262657165527344
2014-08-28,36.145729064941406
2014-08-29,36.86669921875
2014-09-02,37.032325744628906
2014-09-03,36.9154052734375
2014-09-04,36.3990364074707
2014-09-05,36.720558166503906
2014-09-08,37.022586822509766
2014-09-09,36.486732482910156
2014-09-10,36.83747863769531
2014-09-11,37.06155776977539
2014-09-12,36.204185485839844
2014-09-15,35.59038543701172
2014-09-16,36.06779098510742
2014-09-17,35.47346878051758
2014-09-18,36.2918701171875
2014-09-19,35.76576232910156
2014-09-22,35.66832733154297
2014-09-23,35.726802825927734
2014-09-24,35.92164993286133
2014-09-25,34.898651123046875
2014-09-26,35.03505325317383
2014-09-29,34.859683990478516
2014-09-30,34.69404983520508
2014-10-01,34.23614501953125
2014-10-02,34.67456817626953
2014-10-03,35.02531433105469
2014-10-06,35.07402801513672
2014-10-07,34.02180862426758
2014-10-08,34.37254333496094
2014-10-09,34.1094856262207
2014-10-10,33.64183044433594
2014-10-13,32.37527084350586
2014-10-14,31.897871017456055
2014-10-15,32.52141571044922
2014-10-16,31.780960083007812
2014-10-17,33.39826583862305
2014-10-20,34.03153991699219
2014-10-21,34.77199172973633
2014-10-22,34.148460388183594
2014-10-23,35.3078498840332
2014-10-24,35.41502380371094
2014-10-27,35.92164993286133
2014-10-28,36.515960693359375
2014-10-29,37.9091796875
2014-10-30,38.82499694824219
2014-10-31,39.91619110107422
2014-11-03,39.90644836425781
2014-11-04,39.59467697143555
2014-11-05,39.6823616027832
2014-11-06,39.75055694580078
2014-11-07,39.886966705322266
2014-11-10,40.19872283935547
2014-11-11,40.08181381225586
2014-11-12,40.1402702331543
2014-11-13,40.383846282958984
2014-11-14,40.40332794189453
2014-11-17,40.33513641357422
2014-11-18,41.767311096191406
2014-11-19,42.3323974609375
2014-11-20,42.04011154174805
2014-11-21,42.38111114501953
2014-11-24,42.478538513183594
2014-11-25,42.877994537353516
2014-11-26,42.556480407714844
2014-11-28,42.800048828125
2014-12-01,42.04011154174805
2014-12-02,42.507774353027344
2014-12-03,44.80706787109375
2014-12-04,45.294212341308594
2014-12-05,45.459835052490234
2014-12-08,44.82655334472656
2014-12-09,44.40761184692383
2014-12-10,43.60870361328125
2014-12-11,43.959442138671875
2014-12-12,43.7451057434082
2014-12-15,44.28096008300781
2014-12-16,44.28096008300781
2014-12-17,44.87527084350586
2014-12-18,46.02492141723633
2014-12-19,46.239253997802734
2014-12-22,46.61922836303711
2014-12-23,46.60948181152344
2014-12-24,46.823822021484375
2014-12-26,47.08688735961914
2014-12-29,46.36591339111328
2014-12-30,46.161312103271484
2014-12-31,45.81057357788086
2015-01-02,45.6644287109375
2015-01-05,45.37213897705078
2015-01-06,44.77784729003906
2015-01-07,45.60597229003906
2015-01-08,46.89202880859375
2015-01-09,46.287967681884766
2015-01-12,45.84954833984375
2015-01-13,45.22600555419922
2015-01-14,45.69366455078125
2015-01-15,45.44034194946289
2015-01-16,46.853050231933594
2015-01-20,46.58025360107422
2015-01-21,46.83356857299805
2015-01-22,48.09038543701172
2015-01-23,48.50932693481445
2015-01-26,48.207298278808594
2015-01-27,47.16481399536133
2015-01-28,53.20534896850586
2015-01-29,53.906822204589844
2015-01-30,53.448917388916016
2015-02-02,53.556087493896484
2015-02-03,53.11766815185547
2015-02-04,53.15663528442383
2015-02-05,54.9395637512207
2015-02-06,53.721717834472656
2015-02-09,52.883827209472656
2015-02-10,53.351478576660156
2015-02-11,53.53660202026367
2015-02-12,54.75445556640625
2015-02-13,54.9395637512207
2015-02-17,55.30004119873047
2015-02-18,56.1281852722168
2015-02-19,55.67026901245117
2015-02-20,56.18663787841797
2015-02-23,56.06972885131836
2015-02-24,56.14767074584961
2015-02-25,55.91384506225586
2015-02-26,56.245094299316406
2015-02-27,55.70924377441406
2015-03-02,55.972293853759766
2015-03-03,55.21236038208008
2015-03-04,55.72873306274414
2015-03-05,55.904109954833984
2015-03-06,54.91033172607422
2015-03-09,55.21236038208008
2015-03-10,53.634029388427734
2015-03-11,53.673004150390625
2015-03-12,53.64376449584961
2015-03-13,53.87760925292969
2015-03-16,54.38421630859375
2015-03-17,52.77666091918945
2015-03-18,54.19911193847656
2015-03-19,54.520626068115234
2015-03-20,55.806671142578125
2015-03-23,55.796932220458984
2015-03-24,56.469181060791016
2015-03-25,54.647281646728516
2015-03-26,54.637542724609375
2015-03-27,56.74197769165039
2015-03-30,57.94034194946289
2015-03-31,57.30705261230469
2015-04-01,55.806671142578125
2015-04-02,56.167152404785156
2015-04-06,55.650779724121094
2015-04-07,56.31329345703125
2015-04-08,56.654300689697266
2015-04-09,56.02101516723633
2015-04-10,56.858890533447266
2015-04-13,55.855384826660156
2015-04-14,55.602073669433594
2015-04-15,55.3974723815918
2015-04-16,55.3974723815918
2015-04-17,54.58882141113281
2015-04-20,55.81642150878906
2015-04-21,57.51166534423828
2015-04-22,58.27158737182617
2015-04-23,58.33979797363281
2015-04-24,58.34952926635742
2015-04-27,58.30082321166992
2015-04-28,57.58958435058594
2015-04-29,57.11220932006836
2015-04-30,56.59583282470703
2015-05-01,57.80393600463867
2015-05-04,57.784446716308594
2015-05-05,57.63831329345703
2015-05-06,59.36277770996094
2015-05-07,58.71975326538086
2015-05-08,60.288352966308594
2015-05-11,60.9800910949707
2015-05-12,60.853424072265625
2015-05-13,60.1422119140625
2015-05-14,61.467227935791016
2015-05-15,61.26262283325195
2015-05-18,61.67182159423828
2015-05-19,60.999568939208984
2015-05-20,60.63908386230469
2015-05-21,61.0775260925293
2015-05-22,60.95086669921875
2015-05-26,60.921634674072266
2015-05-27,62.21742630004883
2015-05-28,61.64259719848633
2015-05-29,61.14571762084961
2015-06-01,61.272377014160156
2015-06-02,61.36006164550781
2015-06-03,61.74003601074219
2015-06-04,61.01905822753906
2015-06-05,61.28211212158203
2015-06-08,60.07400894165039
2015-06-09,60.19091796875
2015-06-10,60.921634674072266
2015-06-11,60.9800910949707
2015-06-12,61.13597106933594
2015-06-15,59.98632049560547
2015-06-16,61.24314880371094
2015-06-17,62.82147216796875
2015-06-18,63.59114456176758
2015-06-19,64.253662109375
2015-06-22,64.90644836425781
2015-06-23,64.86743927001953
2015-06-24,65.93915557861328
2015-06-25,65.71508026123047
2015-06-26,65.89045715332031
2015-06-29,64.51670837402344
2015-06-30,64.78953552246094
2015-07-01,66.25094604492188
2015-07-02,66.05608367919922
2015-07-06,66.26066589355469
2015-07-07,68.09231567382812
2015-07-08,67.2252197265625
2015-07-09,68.6866455078125
2015-07-10,70.21625518798828
2015-07-13,71.64844512939453
2015-07-14,70.39163970947266
2015-07-15,70.63519287109375
2015-07-16,71.09309387207031
2015-07-17,71.58024597167969
2015-07-20,72.86627197265625
2015-07-21,71.78484344482422
2015-07-22,71.04438018798828
2015-07-23,69.96293640136719
2015-07-24,70.43061828613281
2015-07-27,69.38809967041016
2015-07-28,69.95318603515625
2015-07-29,70.32341003417969
2015-07-30,70.4403305053711
2015-07-31,69.70963287353516
2015-08-03,69.14453887939453
2015-08-04,69.95318603515625
2015-08-05,73.22676849365234
2015-08-06,72.1063461303711
2015-08-07,71.47306060791016
2015-08-10,72.06739044189453
2015-08-11,71.9212417602539
2015-08-12,71.82380676269531
2015-08-13,71.49256896972656
2015-08-14,70.94693756103516
2015-08-17,71.80431365966797
2015-08-18,71.95046997070312
2015-08-19,69.76808166503906
2015-08-20,65.96839141845703
2015-08-21,63.844444274902344
2015-08-24,62.06153869628906
2015-08-25,61.90565490722656
2015-08-26,64.63363647460938
2015-08-27,65.43256378173828
2015-08-28,66.16326141357422
2015-08-31,64.44851684570312
2015-09-01,61.79847717285156
2015-09-02,63.006591796875
2015-09-03,64.09777069091797
2015-09-04,64.66284942626953
2015-09-08,66.73807525634766
2015-09-09,66.0365982055664
2015-09-10,66.97190856933594
2015-09-11,67.13753509521484
2015-09-14,66.59194946289062
2015-09-15,67.5954360961914
2015-09-16,68.4722900390625
2015-09-17,69.23222351074219
2015-09-18,68.26768493652344
2015-09-21,68.76457214355469
2015-09-22,66.92317962646484
2015-09-23,67.67337036132812
2015-09-24,67.04009246826172
2015-09-25,67.7026138305664
2015-09-28,64.75054168701172
2015-09-29,64.3023681640625
2015-09-30,66.00737762451172
2015-10-01,65.47151947021484
2015-10-02,64.77976989746094
2015-10-05,65.85147857666016
2015-10-06,64.83821868896484
2015-10-07,64.40955352783203
2015-10-08,64.10752868652344
2015-10-09,63.3670654296875
2015-10-12,66.35810852050781
2015-10-13,66.66014099121094
2015-10-14,68.75484466552734
2015-10-15,69.14453887939453
2015-10-16,69.8655014038086
2015-10-19,70.43061828613281
2015-10-20,70.4403305053711
2015-10-21,70.91773986816406
2015-10-22,72.6227035522461
2015-10-23,72.9929428100586
2015-10-26,72.17456817626953
2015-10-27,73.33394622802734
2015-10-28,74.79535675048828
2015-10-29,74.10363006591797
2015-10-30,70.21625518798828
2015-11-02,70.14805603027344
2015-11-03,70.05062866210938
2015-11-04,72.37914276123047
2015-11-05,72.15505981445312
2015-11-06,70.51828002929688
2015-11-09,69.11531829833984
2015-11-10,69.0081558227539
2015-11-11,69.46604919433594
2015-11-12,69.81681060791016
2015-11-13,68.09231567382812
2015-11-16,66.2412109375
2015-11-17,66.34835815429688
2015-11-18,66.66014099121094
2015-11-19,69.25171661376953
2015-11-20,70.5572509765625
2015-11-23,67.20572662353516
2015-11-24,65.33511352539062
2015-11-25,67.72211456298828
2015-11-27,67.10828399658203
2015-11-30,66.04632568359375
2015-12-01,66.86473083496094
2015-12-02,67.55647277832031
2015-12-03,65.49100494384766
2015-12-04,68.56969451904297
2015-12-07,68.96918487548828
2015-12-08,69.16402435302734
2015-12-09,65.36432647705078
2015-12-10,64.66284942626953
2015-12-11,65.44227600097656
2015-12-14,67.86825561523438
2015-12-15,70.4695816040039
2015-12-16,70.18702697753906
2015-12-17,69.29067993164062
2015-12-18,67.20572662353516
2015-12-21,66.94269561767578
2015-12-22,67.29341888427734
2015-12-23,66.87448120117188
2015-12-24,67.17649841308594
2015-12-28,67.41031646728516
2015-12-29,68.0533676147461
2015-12-30,67.85846710205078
2015-12-31,66.95243072509766
2016-01-04,64.39981842041016
2016-01-05,63.26964569091797
2016-01-06,62.042049407958984
2016-01-07,60.853424072265625
2016-01-08,61.50619888305664
2016-01-11,62.55841827392578
2016-01-12,63.9321403503418
2016-01-13,61.74977111816406
2016-01-14,62.82147216796875
2016-01-15,64.36084747314453
2016-01-19,65.63715362548828
2016-01-20,65.13052368164062
2016-01-21,65.30586242675781
2016-01-22,67.57596588134766
2016-01-25,68.12155151367188
2016-01-26,69.0081558227539
2016-01-27,67.7026138305664
2016-01-28,67.99488830566406
2016-01-29,62.889686584472656
2016-02-01,62.54867935180664
2016-02-02,59.099727630615234
2016-02-03,58.07673645019531
2016-02-04,57.2193717956543
2016-02-05,54.07244873046875
2016-02-08,54.87135696411133
2016-02-09,56.75172805786133
2016-02-10,57.46294403076172
2016-02-11,56.693260192871094
2016-02-12,57.72600555419922
2016-02-16,57.83317184448242
2016-02-17,58.30082321166992
2016-02-18,56.849143981933594
2016-02-19,58.03776168823242
2016-02-22,61.64259719848633
2016-02-23,59.9376106262207
2016-02-24,61.574398040771484
2016-02-25,63.01633834838867
2016-02-26,62.792240142822266
2016-02-29,62.587642669677734
2016-03-01,63.79574203491211
2016-03-02,64.39005279541016
2016-03-03,63.13325500488281
2016-03-04,62.77275466918945
2016-03-07,61.95437240600586
2016-03-08,61.340572357177734
2016-03-09,62.27587890625
2016-03-10,61.86668014526367
2016-03-11,62.811737060546875
2016-03-14,63.123497009277344
2016-03-15,64.02959442138672
2016-03-16,64.3023681640625
2016-03-17,63.006591796875
2016-03-18,62.665584564208984
2016-03-21,62.29536056518555
2016-03-22,62.2271614074707
2016-03-23,63.37681198120117
2016-03-24,62.587642669677734
2016-03-28,62.97736740112305
2016-03-29,64.33160400390625
2016-03-30,64.70183563232422
2016-03-31,64.40955352783203
2016-04-01,64.22442626953125
2016-04-04,64.04906463623047
2016-04-05,63.76652145385742
2016-04-06,64.13675689697266
2016-04-07,62.28562545776367
2016-04-08,62.587642669677734
2016-04-11,61.535430908203125
2016-04-12,61.340572357177734
2016-04-13,63.10400390625
2016-04-14,63.26964569091797
2016-04-15,65.12076568603516
2016-04-18,64.80899810791016
2016-04-19,64.48748016357422
2016-04-20,64.10752868652344
2016-04-21,64.47774505615234
2016-04-22,64.17572784423828
2016-04-25,64.23416900634766
2016-04-26,63.64960479736328
2016-04-27,61.720542907714844
2016-04-28,60.717041015625
2016-04-29,60.259117126464844
2016-05-02,61.272377014160156
2016-05-03,60.48320388793945
2016-05-04,60.288352966308594
2016-05-05,60.63908386230469
2016-05-06,62.29536056518555
2016-05-09,62.86043930053711
2016-05-10,62.87993621826172
2016-05-11,71.49256896972656
2016-05-12,73.08063507080078
2016-05-13,73.2657470703125
2016-05-16,74.64922332763672
2016-05-17,73.20728302001953
2016-05-18,72.5739974975586
2016-05-19,71.60946655273438
2016-05-20,71.22948455810547
2016-05-23,71.35615539550781
2016-05-24,73.41188049316406
2016-05-25,73.0124282836914
2016-05-26,73.17805480957031
2016-05-27,73.75286865234375
2016-05-31,74.77587127685547
2016-06-01,74.64922332763672
2016-06-02,74.6102523803711
2016-06-03,74.39591979980469
2016-06-06,74.5225601196289
2016-06-07,75.26302337646484
2016-06-08,74.31795501708984
2016-06-09,74.2887191772461
2016-06-10,73.34368896484375
2016-06-13,72.33042907714844
2016-06-14,72.60324096679688
2016-06-15,72.47657012939453
2016-06-16,73.07089233398438
2016-06-17,72.60324096679688
2016-06-20,73.37291717529297
2016-06-21,73.56775665283203
2016-06-22,72.87603759765625
2016-06-23,74.09388732910156
2016-06-24,71.32691192626953
2016-06-27,69.66090393066406
2016-06-28,70.73260498046875
2016-06-29,71.84329986572266
2016-06-30,73.81133270263672
2016-07-01,73.91849517822266
2016-07-05,73.93799591064453
2016-07-06,74.76612854003906
2016-07-07,74.64922332763672
2016-07-08,76.24703216552734
2016-07-11,77.13362884521484
2016-07-12,77.46488189697266
2016-07-13,75.62349700927734
2016-07-14,76.04243469238281
2016-07-15,75.82811737060547
2016-07-18,76.24703216552734
2016-07-19,74.53231048583984
2016-07-20,74.72715759277344
2016-07-21,73.44111633300781
2016-07-22,74.36668395996094
2016-07-25,74.92200469970703
2016-07-26,74.86356353759766
2016-07-27,74.69792175292969
2016-07-28,74.31795501708984
2016-07-29,74.35694122314453
2016-08-01,74.65897369384766
2016-08-02,74.80512237548828
2016-08-03,76.60751342773438
2016-08-04,76.21780395507812
2016-08-05,77.78638458251953
2016-08-08,77.23104858398438
2016-08-09,76.66597747802734
2016-08-10,76.549072265625
2016-08-11,75.84757995605469
2016-08-12,75.43838500976562
2016-08-15,77.43563842773438
2016-08-16,76.04243469238281
2016-08-17,77.71819305419922
2016-08-18,78.8970718383789
2016-08-19,79.65702056884766
2016-08-22,79.39395904541016
2016-08-23,80.19287109375
2016-08-24,80.30004119873047
2016-08-25,79.4524154663086
2016-08-26,79.12113952636719
2016-08-29,79.4134292602539
2016-08-30,79.62776947021484
2016-08-31,79.1406478881836
2016-09-01,79.65702056884766
2016-09-02,81.31328582763672
2016-09-06,81.7127456665039
2016-09-07,80.62155151367188
2016-09-08,80.04671478271484
2016-09-09,77.80587005615234
2016-09-12,78.76065826416016
2016-09-13,78.78990173339844
2016-09-14,78.75094604492188
2016-09-15,81.22560119628906
2016-09-16,80.75794219970703
2016-09-19,80.64102935791016
2016-09-20,80.85536193847656
2016-09-21,81.32303619384766
2016-09-22,81.03074645996094
2016-09-23,82.09271240234375
2016-09-26,81.35224151611328
2016-09-27,83.0085220336914
2016-09-28,82.81364440917969
2016-09-29,82.09271240234375
2016-09-30,83.20337677001953
2016-10-03,83.21312713623047
2016-10-04,83.35926055908203
2016-10-05,83.2715835571289
2016-10-06,82.40447998046875
2016-10-07,81.65428161621094
2016-10-10,82.56036376953125
2016-10-11,81.22560119628906
2016-10-12,80.40721130371094
2016-10-13,79.65702056884766
2016-10-14,80.46566772460938
2016-10-17,80.20260620117188
2016-10-18,81.84912109375
2016-10-19,80.63128662109375
2016-10-20,80.39744567871094
2016-10-21,80.73845672607422
2016-10-24,81.98554229736328
2016-10-25,80.80665588378906
2016-10-26,80.4559326171875
2016-10-27,80.59233093261719
2016-10-28,77.40641021728516
2016-10-31,76.50033569335938
2016-11-01,75.83782958984375
2016-11-02,77.08490753173828
2016-11-03,78.44890594482422
2016-11-04,78.15660858154297
2016-11-07,78.9945068359375
2016-11-08,79.39395904541016
2016-11-09,77.39667510986328
2016-11-10,74.8148422241211
2016-11-11,75.4578628540039
2016-11-14,74.41539001464844
2016-11-15,75.62349700927734
2016-11-16,76.80237579345703
2016-11-17,77.57205200195312
2016-11-18,76.95824432373047
2016-11-21,76.24703216552734
2016-11-22,75.75013732910156
2016-11-23,77.30900573730469
2016-11-25,77.13362884521484
2016-11-28,76.70494079589844
2016-11-29,79.27704620361328
2016-11-30,77.20182800292969
2016-12-01,73.6359634399414
2016-12-02,73.90876770019531
2016-12-05,75.4578628540039
2016-12-06,74.89279174804688
2016-12-07,75.94501495361328
2016-12-08,75.77935791015625
2016-12-09,76.72443389892578
2016-12-12,78.54632568359375
2016-12-13,78.68272399902344
2016-12-14,78.624267578125
2016-12-15,79.4134292602539
2016-12-16,77.46488189697266
2016-12-19,77.45512390136719
2016-12-20,77.45512390136719
2016-12-21,77.61101531982422
2016-12-22,77.7376937866211
2016-12-23,78.59504699707031
2016-12-27,78.9945068359375
2016-12-28,78.3125
2016-12-29,78.0981674194336
2016-12-30,76.7341537475586
2017-01-03,77.13362884521484
2017-01-04,78.55606842041016
2017-01-05,76.92902374267578
2017-01-06,76.97775268554688
2017-01-09,76.61726379394531
2017-01-10,76.82184600830078
2017-01-11,76.98749542236328
2017-01-12,77.55256652832031
2017-01-13,78.28328704833984
2017-01-17,78.16635131835938
2017-01-18,78.45866394042969
2017-01-19,78.3125
2017-01-20,78.0592041015625
2017-01-23,77.82535552978516
2017-01-24,78.43915557861328
2017-01-25,79.38420867919922
2017-01-26,79.59855651855469
2017-01-27,81.02100372314453
2017-01-30,81.68348693847656
2017-01-31,81.28406524658203
2017-02-01,80.8651123046875
2017-02-02,80.38772583007812
2017-02-03,79.1893539428711
2017-02-06,79.42318725585938
2017-02-07,80.09544372558594
2017-02-08,79.38420867919922
2017-02-09,81.11843872070312
2017-02-10,83.95356750488281
2017-02-13,84.09971618652344
2017-02-14,83.8464126586914
2017-02-15,85.6877670288086
2017-02-16,85.59037780761719
2017-02-17,85.05451202392578
2017-02-21,85.28833770751953
2017-02-22,85.1324462890625
2017-02-23,84.42122650146484
2017-02-24,84.31404876708984
2017-02-27,84.76222229003906
2017-02-28,84.27507019042969
2017-03-01,85.56114196777344
2017-03-02,84.77198028564453
2017-03-03,84.99604797363281
2017-03-06,84.89862060546875
2017-03-07,86.0287857055664
2017-03-08,86.71078491210938
2017-03-09,86.74002075195312
2017-03-10,87.49993896484375
2017-03-13,88.39630126953125
2017-03-14,88.56192016601562
2017-03-15,89.1562271118164
2017-03-16,87.87991333007812
2017-03-17,87.28560638427734
2017-03-20,86.86666107177734
2017-03-21,86.13595581054688
2017-03-22,86.45745086669922
2017-03-23,86.33082580566406
2017-03-24,87.05177307128906
2017-03-27,86.73026275634766
2017-03-28,87.43174743652344
2017-03-29,87.47073364257812
2017-03-30,87.93838500976562
2017-03-31,87.2174072265625
2017-04-03,86.81793212890625
2017-04-04,86.98357391357422
2017-04-05,86.126220703125
2017-04-06,86.28208923339844
2017-04-07,86.44773864746094
2017-04-10,86.45745086669922
2017-04-11,87.373291015625
2017-04-12,87.63634490966797
2017-04-13,86.73026275634766
2017-04-17,86.91539764404297
2017-04-18,86.90563201904297
2017-04-19,87.34407806396484
2017-04-20,88.86394500732422
2017-04-21,89.57518005371094
2017-04-24,90.42279052734375
2017-04-25,90.59815979003906
2017-04-26,91.09503173828125
2017-04-27,91.81600189208984
2017-04-28,92.38109588623047
2017-05-01,92.35185241699219
2017-05-02,91.82573699951172
2017-05-03,91.6893539428711
2017-05-04,92.32262420654297
2017-05-05,93.27741241455078
2017-05-08,93.26768493652344
2017-05-09,93.54048156738281
2017-05-10,105.37797546386719
2017-05-11,105.78716278076172
2017-05-12,106.28404235839844
2017-05-15,108.04747009277344
2017-05-16,108.88533782958984
2017-05-17,102.53306579589844
2017-05-18,104.17960357666016
2017-05-19,104.87132263183594
2017-05-22,105.60202026367188
2017-05-23,106.20608520507812
2017-05-24,109.42119598388672
2017-05-25,110.9021224975586
2017-05-26,109.24583435058594
2017-05-30,109.94732666015625
2017-05-31,110.41498565673828
2017-06-01,110.94108581542969
