Date,GS
2014-12-02,154.56088256835938
2014-12-03,155.17848205566406
2014-12-04,155.99110412597656
2014-12-05,158.83543395996094
2014-12-08,159.78631591796875
2014-12-09,160.00570678710938
2014-12-10,156.03173828125
2014-12-11,157.28329467773438
2014-12-12,153.44749450683594
2014-12-15,150.78196716308594
2014-12-16,148.96974182128906
2014-12-17,150.36744689941406
2014-12-18,155.7147979736328
2014-12-19,157.07199096679688
2014-12-22,158.0146484375
2014-12-23,158.87611389160156
2014-12-24,159.1930694580078
2014-12-26,158.83543395996094
2014-12-29,159.43679809570312
2014-12-30,159.04681396484375
2014-12-31,157.51895141601562
2015-01-02,157.9902801513672
2015-01-05,153.0574188232422
2015-01-06,149.961181640625
2015-01-07,152.19598388671875
2015-01-08,154.6258544921875
2015-01-09,152.25286865234375
2015-01-12,150.4000244140625
2015-01-13,150.2862548828125
2015-01-14,146.46669006347656
2015-01-15,145.0526580810547
2015-01-16,144.02870178222656
2015-01-20,142.7283935546875
2015-01-21,143.9636993408203
2015-01-22,147.93760681152344
2015-01-23,146.677978515625
2015-01-26,146.62112426757812
2015-01-27,143.42735290527344
2015-01-28,140.6317901611328
2015-01-29,143.0209503173828
2015-01-30,140.1116943359375
2015-02-02,142.61465454101562
2015-02-03,146.4748077392578
2015-02-04,145.2883758544922
2015-02-05,146.90553283691406
2015-02-06,149.06723022460938
2015-02-09,148.0839080810547
2015-02-10,149.9855499267578
2015-02-11,152.49667358398438
2015-02-12,154.2276153564453
2015-02-13,153.59378051757812
2015-02-17,154.4227294921875
2015-02-18,153.32562255859375
2015-02-19,153.68319702148438
2015-02-20,155.6335906982422
2015-02-23,154.65835571289062
2015-02-24,156.2106170654297
2015-02-25,155.80422973632812
2015-02-26,156.6846923828125
2015-02-27,154.72000122070312
2015-03-02,156.3504180908203
2015-03-03,155.92654418945312
2015-03-04,154.62216186523438
2015-03-05,154.95639038085938
2015-03-06,152.37220764160156
2015-03-09,153.20367431640625
2015-03-10,148.9482421875
2015-03-11,150.1466064453125
2015-03-12,154.85049438476562
2015-03-13,154.35316467285156
2015-03-16,156.4401092529297
2015-03-17,155.35581970214844
2015-03-18,156.782470703125
2015-03-19,154.86672973632812
2015-03-20,157.44277954101562
2015-03-23,156.48902893066406
2015-03-24,155.93463134765625
2015-03-25,152.7308807373047
2015-03-26,152.64120483398438
2015-03-27,153.30967712402344
2015-03-30,155.72271728515625
2015-03-31,153.23629760742188
2015-04-01,156.70912170410156
2015-04-02,156.1547393798828
2015-04-06,156.56236267089844
2015-04-07,156.8395233154297
2015-04-08,156.97811889648438
2015-04-09,158.87759399414062
2015-04-10,159.48904418945312
2015-04-13,159.44009399414062
2015-04-14,161.18460083007812
2015-04-15,163.9400634765625
2015-04-16,163.2145538330078
2015-04-17,160.88304138183594
2015-04-20,161.4944610595703
2015-04-21,160.46725463867188
2015-04-22,161.67379760742188
2015-04-23,162.48086547851562
2015-04-24,161.40480041503906
2015-04-27,160.20643615722656
2015-04-28,160.9971923828125
2015-04-29,161.86944580078125
2015-04-30,160.12489318847656
2015-05-01,161.02975463867188
2015-05-04,162.47276306152344
2015-05-05,160.83409118652344
2015-05-06,159.9862823486328
2015-05-07,160.91563415527344
2015-05-08,163.45098876953125
2015-05-11,164.45367431640625
2015-05-12,163.47543334960938
2015-05-13,164.2091064453125
2015-05-14,165.17921447753906
2015-05-15,165.46453857421875
2015-05-18,166.84225463867188
2015-05-19,167.44549560546875
2015-05-20,167.1846466064453
2015-05-21,167.07867431640625
2015-05-22,169.4020538330078
2015-05-26,168.24447631835938
2015-05-27,170.42919921875
2015-05-28,170.48646545410156
2015-05-29,168.61378479003906
2015-06-01,169.9385528564453
2015-06-02,168.81005859375
2015-06-03,170.33111572265625
2015-06-04,170.80540466308594
2015-06-05,172.09747314453125
2015-06-08,171.55770874023438
2015-06-09,170.9280548095703
2015-06-10,174.28904724121094
2015-06-11,174.95140075683594
2015-06-12,174.2317657470703
2015-06-15,173.16871643066406
2015-06-16,174.640625
2015-06-17,174.12542724609375
2015-06-18,175.4911651611328
2015-06-19,174.33810424804688
2015-06-22,177.05307006835938
2015-06-23,178.59860229492188
2015-06-24,175.3521728515625
2015-06-25,174.03549194335938
2015-06-26,174.3217315673828
2015-06-29,169.8076934814453
2015-06-30,170.73995971679688
2015-07-01,171.6803741455078
2015-07-02,171.07525634765625
2015-07-06,170.12664794921875
2015-07-07,170.26564025878906
2015-07-08,166.87196350097656
2015-07-09,167.48526000976562
2015-07-10,169.43154907226562
2015-07-13,171.82757568359375
2015-07-14,173.49583435058594
2015-07-15,174.1500244140625
2015-07-16,172.6944122314453
2015-07-17,173.74111938476562
2015-07-20,173.68386840820312
2015-07-21,172.95611572265625
2015-07-22,174.3871612548828
2015-07-23,172.58811950683594
2015-07-24,169.5623779296875
2015-07-27,167.65696716308594
2015-07-28,168.65467834472656
2015-07-29,169.1453399658203
2015-07-30,169.43972778320312
2015-07-31,167.6978759765625
2015-08-03,167.3871612548828
2015-08-04,167.77963256835938
2015-08-05,168.21307373046875
2015-08-06,167.71417236328125
2015-08-07,166.36495971679688
2015-08-10,168.433837890625
2015-08-11,164.94204711914062
2015-08-12,164.47593688964844
2015-08-13,164.15701293945312
2015-08-14,165.2037353515625
2015-08-17,165.65350341796875
2015-08-18,164.51683044433594
2015-08-19,164.32870483398438
2015-08-20,160.89413452148438
2015-08-21,153.52610778808594
2015-08-24,146.75509643554688
2015-08-25,145.74102783203125
2015-08-26,150.79486083984375
2015-08-27,154.72824096679688
2015-08-28,154.06356811523438
2015-08-31,154.76107788085938
2015-09-01,149.44369506835938
2015-09-02,151.40489196777344
2015-09-03,151.85618591308594
2015-09-04,148.0159149169922
2015-09-08,152.52911376953125
2015-09-09,152.364990234375
2015-09-10,152.55372619628906
2015-09-11,152.02850341796875
2015-09-14,150.93716430664062
2015-09-15,153.81739807128906
2015-09-16,154.7938995361328
2015-09-17,152.996826171875
2015-09-18,148.47543334960938
2015-09-21,150.45298767089844
2015-09-22,147.47433471679688
2015-09-23,147.21995544433594
2015-09-24,145.1685333251953
2015-09-25,147.5646209716797
2015-09-28,141.97645568847656
2015-09-29,141.02455139160156
2015-09-30,142.58360290527344
2015-10-01,144.43817138671875
2015-10-02,145.2505340576172
2015-10-05,148.2784881591797
2015-10-06,147.96669006347656
2015-10-07,149.533935546875
2015-10-08,148.58213806152344
2015-10-09,147.03936767578125
2015-10-12,147.89280700683594
2015-10-13,148.5000457763672
2015-10-14,147.3019561767578
2015-10-15,151.77415466308594
2015-10-16,151.9546661376953
2015-10-19,152.41419982910156
2015-10-20,152.22543334960938
2015-10-21,147.45790100097656
2015-10-22,150.62533569335938
2015-10-23,152.2172393798828
2015-10-26,153.456298828125
2015-10-27,152.8819122314453
2015-10-28,156.9929962158203
2015-10-29,155.81961059570312
2015-10-30,153.85842895507812
2015-11-02,155.64727783203125
2015-11-03,156.47605895996094
2015-11-04,157.26382446289062
2015-11-05,157.56739807128906
2015-11-06,163.43458557128906
2015-11-09,161.45692443847656
2015-11-10,162.3185272216797
2015-11-11,161.97393798828125
2015-11-12,158.18287658691406
2015-11-13,156.22982788085938
2015-11-16,157.6822967529297
2015-11-17,156.37765502929688
2015-11-18,158.91319274902344
2015-11-19,158.39617919921875
2015-11-20,157.11610412597656
2015-11-23,155.24514770507812
2015-11-24,154.81849670410156
2015-11-25,155.21238708496094
2015-11-27,156.29559326171875
2015-11-30,156.460205078125
2015-12-01,158.97158813476562
2015-12-02,156.65782165527344
2015-12-03,152.49151611328125
2015-12-04,156.43551635742188
2015-12-07,152.73028564453125
2015-12-08,150.61415100097656
2015-12-09,148.79446411132812
2015-12-10,149.94720458984375
2015-12-11,145.37742614746094
2015-12-14,145.24566650390625
2015-12-15,149.8648681640625
2015-12-16,153.32315063476562
2015-12-17,150.3589324951172
2015-12-18,144.49636840820312
2015-12-21,146.35723876953125
2015-12-22,148.25103759765625
2015-12-23,150.6388397216797
2015-12-24,150.2436065673828
2015-12-28,149.5437469482422
2015-12-29,151.1164093017578
2015-12-30,149.8648681640625
2015-12-31,148.3992462158203
2016-01-04,145.85496520996094
2016-01-05,143.34361267089844
2016-01-06,139.84425354003906
2016-01-07,135.54617309570312
2016-01-08,134.98622131347656
2016-01-11,136.4600830078125
2016-01-12,136.4436492919922
2016-01-13,130.9104766845703
2016-01-14,132.8865966796875
2016-01-15,128.12741088867188
2016-01-19,129.1237335205078
2016-01-20,126.5959243774414
2016-01-21,124.8668441772461
2016-01-22,129.15667724609375
2016-01-25,124.43038940429688
2016-01-26,127.17235565185547
2016-01-27,126.57122039794922
2016-01-28,129.32130432128906
2016-01-29,133.02658081054688
2016-02-01,131.45388793945312
2016-02-02,124.90798950195312
2016-02-03,125.71488952636719
2016-02-04,128.8520050048828
2016-02-05,128.83558654785156
2016-02-08,122.89067840576172
2016-02-09,122.0672607421875
2016-02-10,121.22738647460938
2016-02-11,115.84248352050781
2016-02-12,120.32172393798828
2016-02-16,122.70130920410156
2016-02-17,124.28221130371094
2016-02-18,121.63912963867188
2016-02-19,120.96395111083984
2016-02-22,122.51195526123047
2016-02-23,119.31717681884766
2016-02-24,119.85237121582031
2016-02-25,122.0672607421875
2016-02-26,123.71402740478516
2016-02-29,123.65618896484375
2016-03-01,127.89025115966797
2016-03-02,127.5180892944336
2016-03-03,128.45257568359375
2016-03-04,129.70132446289062
2016-03-07,128.46913146972656
2016-03-08,125.36798858642578
2016-03-09,123.97041320800781
2016-03-10,124.88836669921875
2016-03-11,127.3031005859375
2016-03-14,126.93096923828125
2016-03-15,125.72361755371094
2016-03-16,124.49137115478516
2016-03-17,126.4512939453125
2016-03-18,130.32980346679688
2016-03-21,129.24647521972656
2016-03-22,127.5180892944336
2016-03-23,127.41889190673828
2016-03-24,126.52576446533203
2016-03-28,127.22038269042969
2016-03-29,128.2045135498047
2016-03-30,129.42010498046875
2016-03-31,129.8170166015625
2016-04-01,132.16566467285156
2016-04-04,130.4704132080078
2016-04-05,128.46913146972656
2016-04-06,128.33680725097656
2016-04-07,124.38392639160156
2016-04-08,124.27635955810547
2016-04-11,125.86417388916016
2016-04-12,127.60908508300781
2016-04-13,132.19046020507812
2016-04-14,133.06703186035156
2016-04-15,131.09063720703125
2016-04-18,131.5041046142578
2016-04-19,134.50592041015625
2016-04-20,138.08673095703125
2016-04-21,136.71397399902344
2016-04-22,137.89651489257812
2016-04-25,136.52374267578125
2016-04-26,137.1439971923828
2016-04-27,138.037109375
2016-04-28,135.8622283935547
2016-04-29,135.7133331298828
2016-05-02,137.42514038085938
2016-05-03,134.9111785888672
2016-05-04,132.37240600585938
2016-05-05,131.92587280273438
2016-05-06,131.36354064941406
2016-05-09,130.2553253173828
2016-05-10,133.48878479003906
2016-05-11,131.83485412597656
2016-05-12,130.71847534179688
2016-05-13,128.4608154296875
2016-05-16,128.4939422607422
2016-05-17,127.89025115966797
2016-05-18,132.264892578125
2016-05-19,127.93156433105469
2016-05-20,127.77444458007812
2016-05-23,128.55178833007812
2016-05-24,130.321533203125
2016-05-25,133.3481903076172
2016-05-26,131.6694793701172
2016-05-27,132.4666290283203
2016-05-31,132.4250946044922
2016-06-01,132.83197021484375
2016-06-02,132.259033203125
2016-06-03,129.2614288330078
2016-06-06,130.41563415527344
2016-06-07,128.84625244140625
2016-06-08,128.4061737060547
2016-06-09,127.18551635742188
2016-06-10,124.46202850341797
2016-06-13,123.41574096679688
2016-06-14,121.38967895507812
2016-06-15,121.36478424072266
2016-06-16,121.75501251220703
2016-06-17,120.9329605102539
2016-06-20,122.6850357055664
2016-06-21,123.18324279785156
2016-06-22,123.00890350341797
2016-06-23,126.76210021972656
2016-06-24,117.79421997070312
2016-06-27,115.84285736083984
2016-06-28,118.25093841552734
2016-06-29,120.81672668457031
2016-06-30,123.3742446899414
2016-07-01,123.10018920898438
2016-07-05,119.94483184814453
2016-07-06,120.8831558227539
2016-07-07,122.062255859375
2016-07-08,124.86882781982422
2016-07-11,126.37181091308594
2016-07-12,130.29940795898438
2016-07-13,131.12974548339844
2016-07-14,134.9660186767578
2016-07-15,134.21868896484375
2016-07-18,135.6219482421875
2016-07-19,134.02767944335938
2016-07-20,134.3265838623047
2016-07-21,132.89840698242188
2016-07-22,133.19735717773438
2016-07-25,133.28036499023438
2016-07-26,133.820068359375
2016-07-27,133.67897033691406
2016-07-28,133.29698181152344
2016-07-29,131.86874389648438
2016-08-01,131.34564208984375
2016-08-02,129.58529663085938
2016-08-03,131.47853088378906
2016-08-04,131.23770141601562
2016-08-05,134.59231567382812
2016-08-08,135.206787109375
2016-08-09,135.7133331298828
2016-08-10,134.67535400390625
2016-08-11,136.06207275390625
2016-08-12,135.55555725097656
2016-08-15,137.46534729003906
2016-08-16,137.54837036132812
2016-08-17,137.56497192382812
2016-08-18,137.8888702392578
2016-08-19,138.02999877929688
2016-08-22,138.05491638183594
2016-08-23,137.90545654296875
2016-08-24,137.2577667236328
2016-08-25,137.75596618652344
2016-08-26,137.8141632080078
2016-08-29,138.56138610839844
2016-08-30,141.18724060058594
2016-08-31,141.26229858398438
2016-09-01,140.47030639648438
2016-09-02,141.02883911132812
2016-09-06,141.15394592285156
2016-09-07,141.4373321533203
2016-09-08,143.09620666503906
2016-09-09,140.52041625976562
2016-09-12,142.59603881835938
2016-09-13,139.21163940429688
2016-09-14,138.5114288330078
2016-09-15,140.11192321777344
2016-09-16,138.3780059814453
2016-09-19,138.55308532714844
2016-09-20,138.7698516845703
2016-09-21,139.23663330078125
2016-09-22,140.06185913085938
2016-09-23,137.65280151367188
2016-09-26,134.6101531982422
2016-09-27,135.78555297851562
2016-09-28,136.2523193359375
2016-09-29,132.50112915039062
2016-09-30,134.4351348876953
2016-10-03,134.2683868408203
2016-10-04,135.26869201660156
2016-10-05,138.71145629882812
2016-10-06,139.3367156982422
2016-10-07,141.5707550048828
2016-10-10,142.5794219970703
2016-10-11,140.91212463378906
2016-10-12,141.12892150878906
2016-10-13,139.56173706054688
2016-10-14,142.1459197998047
2016-10-17,140.8788604736328
2016-10-18,143.90478515625
2016-10-19,145.47198486328125
2016-10-20,145.47198486328125
2016-10-21,145.60536193847656
2016-10-24,145.98046875
2016-10-25,146.33892822265625
2016-10-26,147.6060333251953
2016-10-27,148.17282104492188
2016-10-28,147.6643829345703
2016-10-31,148.5813446044922
2016-11-01,148.4312744140625
2016-11-02,147.19754028320312
2016-11-03,146.8891143798828
2016-11-04,146.64735412597656
2016-11-07,151.28219604492188
2016-11-08,151.6489715576172
2016-11-09,160.5768585205078
2016-11-10,167.4457244873047
2016-11-11,170.00494384765625
2016-11-14,174.37301635742188
2016-11-15,176.0485076904297
2016-11-16,171.9388427734375
2016-11-17,174.7481231689453
2016-11-18,175.34829711914062
2016-11-21,175.95684814453125
2016-11-22,175.98182678222656
2016-11-23,176.98216247558594
2016-11-25,176.20689392089844
2016-11-28,175.34829711914062
2016-11-29,177.0625
2016-11-30,183.3673553466797
2016-12-01,189.50491333007812
2016-12-02,186.77064514160156
2016-12-05,191.1103973388672
2016-12-06,193.476806640625
2016-12-07,196.9720458984375
2016-12-08,201.897216796875
2016-12-09,202.231689453125
2016-12-12,198.31832885742188
2016-12-13,199.47225952148438
2016-12-14,200.626220703125
2016-12-15,203.1933135986328
2016-12-16,199.7649383544922
2016-12-19,199.90713500976562
2016-12-20,203.26856994628906
2016-12-21,201.8888397216797
2016-12-22,200.78504943847656
2016-12-23,201.495849609375
2016-12-27,201.98915100097656
2016-12-28,201.22828674316406
2016-12-29,199.16290283203125
2016-12-30,200.2248077392578
2017-01-03,201.99755859375
2017-01-04,203.302001953125
2017-01-05,201.78851318359375
2017-01-06,204.78207397460938
2017-01-09,203.10134887695312
2017-01-10,202.8338165283203
2017-01-11,205.50123596191406
2017-01-12,203.8956756591797
2017-01-13,204.2803192138672
2017-01-17,197.12257385253906
2017-01-18,195.91012573242188
2017-01-19,193.501953125
2017-01-20,194.16249084472656
2017-01-23,194.55548095703125
2017-01-24,195.4000701904297
2017-01-25,198.38525390625
2017-01-26,200.33355712890625
2017-01-27,198.1343994140625
2017-01-30,195.58401489257812
2017-01-31,191.75425720214844
2017-02-01,192.88316345214844
2017-02-02,192.66575622558594
2017-02-03,201.4791717529297
2017-02-06,200.66802978515625
2017-02-07,200.3669891357422
2017-02-08,198.78656005859375
2017-02-09,201.9808349609375
2017-02-10,202.9591827392578
2017-02-13,205.92762756347656
2017-02-14,208.59506225585938
2017-02-15,209.4981689453125
2017-02-16,208.57833862304688
2017-02-17,209.36436462402344
2017-02-21,210.518310546875
2017-02-22,210.4932098388672
2017-02-23,210.0416717529297
2017-02-24,206.83071899414062
2017-02-27,208.48638916015625
2017-02-28,207.96658325195312
2017-03-01,211.86500549316406
2017-03-02,210.481689453125
2017-03-03,212.0159454345703
2017-03-06,211.2781524658203
2017-03-07,210.34750366210938
2017-03-08,209.79425048828125
2017-03-09,209.74391174316406
2017-03-10,208.23487854003906
2017-03-13,208.05044555664062
2017-03-14,207.68153381347656
2017-03-15,206.89344787597656
2017-03-16,208.10072326660156
2017-03-17,204.51248168945312
2017-03-20,203.00343322753906
2017-03-21,195.34071350097656
2017-03-22,193.72264099121094
2017-03-23,194.4185028076172
2017-03-24,191.49256896972656
2017-03-27,189.03614807128906
2017-03-28,192.2638702392578
2017-03-29,191.52606201171875
2017-03-30,193.84840393066406
2017-03-31,192.5908203125
2017-04-03,191.9536590576172
2017-04-04,192.20518493652344
2017-04-05,190.86376953125
2017-04-06,191.6854248046875
2017-04-07,191.04824829101562
2017-04-10,191.89495849609375
2017-04-11,190.93084716796875
2017-04-12,189.26248168945312
2017-04-13,187.22528076171875
2017-04-17,189.6900634765625
2017-04-18,180.74459838867188
2017-04-19,179.487060546875
2017-04-20,182.8154296875
2017-04-21,181.80938720703125
2017-04-24,187.14141845703125
2017-04-25,190.0002899169922
2017-04-26,189.63970947265625
2017-04-27,189.31275939941406
2017-04-28,187.627685546875
2017-05-01,188.5079345703125
2017-05-02,188.7342987060547
2017-05-03,189.73196411132812
2017-05-04,189.9667205810547
2017-05-05,190.20147705078125
2017-05-08,188.65882873535156
2017-05-09,187.59410095214844
2017-05-10,188.53309631347656
2017-05-11,188.43251037597656
2017-05-12,186.8060760498047
2017-05-15,188.7342987060547
2017-05-16,189.13673400878906
2017-05-17,179.17689514160156
2017-05-18,180.3841552734375
2017-05-19,180.5769500732422
2017-05-22,181.10516357421875
2017-05-23,184.14004516601562
2017-05-24,187.65281677246094
2017-05-25,186.5126190185547
2017-05-26,187.4012908935547
2017-05-30,183.73373413085938
2017-05-31,177.71075439453125
2017-06-01,180.86521911621094
2017-06-02,179.43521118164062
2017-06-05,180.00718688964844
2017-06-06,180.46144104003906
2017-06-07,181.51290893554688
2017-06-08,184.0196990966797
2017-06-09,187.1153106689453
2017-06-12,186.6694793701172
2017-06-13,188.59584045410156
2017-06-14,190.53895568847656
2017-06-15,187.7798309326172
2017-06-16,186.58534240722656
2017-06-19,190.2193145751953
2017-06-20,189.3528594970703
2017-06-21,187.1573486328125
2017-06-22,184.8693084716797
2017-06-23,182.69903564453125
2017-06-26,185.43287658691406
2017-06-27,185.29835510253906
2017-06-28,187.77145385742188
2017-06-29,188.77247619628906
2017-06-30,186.6610565185547
2017-07-03,191.18667602539062
2017-07-05,191.8260040283203
2017-07-06,190.69044494628906
2017-07-07,189.5043487548828
2017-07-10,189.97535705566406
2017-07-11,190.9090576171875
2017-07-12,191.27919006347656
2017-07-13,193.81118774414062
2017-07-14,192.29705810546875
2017-07-17,192.85226440429688
2017-07-18,187.84713745117188
2017-07-19,187.47703552246094
2017-07-20,186.99752807617188
2017-07-21,185.2141571044922
2017-07-24,183.53182983398438
2017-07-25,186.39190673828125
2017-07-26,186.95547485351562
2017-07-27,186.30775451660156
2017-07-28,188.0994415283203
2017-07-31,189.5463409423828
2017-08-01,190.95118713378906
2017-08-02,190.3370361328125
2017-08-03,188.41915893554688
2017-08-04,193.29812622070312
2017-08-07,195.9310760498047
2017-08-08,195.1991729736328
2017-08-09,194.32431030273438
2017-08-10,189.68942260742188
2017-08-11,188.55377197265625
2017-08-14,191.25399780273438
2017-08-15,191.4474639892578
2017-08-16,189.78189086914062
2017-08-17,186.2572784423828
2017-08-18,186.871337890625
2017-08-21,185.72731018066406
2017-08-22,188.0742950439453
2017-08-23,187.36770629882812
2017-08-24,187.57794189453125
2017-08-25,187.14053344726562
2017-08-28,185.35720825195312
2017-08-29,185.6610870361328
2017-08-30,187.7375030517578
2017-08-31,188.85165405273438
2017-09-01,190.657958984375
2017-09-05,183.8209991455078
2017-09-06,184.707275390625
2017-09-07,182.18348693847656
2017-09-08,183.3399200439453
2017-09-11,186.5895233154297
2017-09-12,190.71702575683594
2017-09-13,191.23191833496094
2017-09-14,191.4767303466797
2017-09-15,190.10084533691406
2017-09-18,192.0506591796875
2017-09-19,193.21546936035156
2017-09-20,193.95823669433594
2017-09-21,195.22434997558594
2017-09-22,195.00494384765625
2017-09-25,194.35498046875
2017-09-26,194.08480834960938
2017-09-27,198.1532440185547
2017-09-28,198.75257873535156
2017-09-29,200.204345703125
2017-10-02,203.1248016357422
2017-10-03,203.9435577392578
2017-10-04,202.83782958984375
2017-10-05,207.6912384033203
2017-10-06,207.65745544433594
2017-10-09,204.93955993652344
2017-10-10,204.770751953125
2017-10-11,204.60191345214844
2017-10-12,202.4073944091797
2017-10-13,201.3354034423828
2017-10-16,204.6103515625
2017-10-17,199.27584838867188
2017-10-18,204.28965759277344
2017-10-19,202.56771850585938
2017-10-20,206.56858825683594
2017-10-23,204.37403869628906
2017-10-24,206.6614532470703
2017-10-25,204.01956176757812
2017-10-26,204.02796936035156
2017-10-27,204.01956176757812
2017-10-30,203.32742309570312
2017-10-31,204.6694793701172
2017-11-01,206.17189025878906
2017-11-02,208.38336181640625
2017-11-03,206.29006958007812
2017-11-06,205.52198791503906
2017-11-07,202.41580200195312
2017-11-08,203.63128662109375
2017-11-09,203.2429656982422
2017-11-10,202.7028045654297
2017-11-13,202.80410766601562
2017-11-14,200.24659729003906
2017-11-15,200.55885314941406
2017-11-16,202.04437255859375
2017-11-17,200.90489196777344
2017-11-20,200.99778747558594
2017-11-21,200.90489196777344
2017-11-22,199.56283569335938
2017-11-24,199.15771484375
2017-11-27,198.44869995117188
2017-11-28,202.07823181152344
2017-11-29,204.3643341064453
2017-11-30,209.6816864013672
2017-12-01,210.79095458984375
2017-12-04,212.2303466796875
2017-12-05,210.2659454345703
2017-12-06,208.25079345703125
2017-12-07,210.46070861816406
2017-12-08,211.97634887695312
2017-12-11,211.7900390625
2017-12-12,218.1827850341797
2017-12-13,216.38775634765625
2017-12-14,216.31996154785156
2017-12-15,217.7509307861328
2017-12-18,220.16407775878906
2017-12-19,217.166748046875
2017-12-20,216.0659637451172
2017-12-21,221.0023956298828
2017-12-22,219.2750701904297
2017-12-26,218.2167205810547
2017-12-27,216.71800231933594
2017-12-28,217.1836700439453
2017-12-29,215.71038818359375
2018-01-02,216.48092651367188
2018-01-03,214.4656982421875
2018-01-04,217.46307373046875
2018-01-05,216.3538818359375
2018-01-08,213.21255493164062
2018-01-09,215.0160675048828
2018-01-10,215.3462677001953
2018-01-11,216.023681640625
2018-01-12,217.6323699951172
2018-01-16,218.8432159423828
2018-01-17,214.77049255371094
2018-01-18,212.50132751464844
2018-01-19,216.86190795898438
2018-01-22,221.43423461914062
2018-01-23,220.22337341308594
2018-01-24,224.95655822753906
2018-01-25,227.79307556152344
2018-01-26,227.0395050048828
2018-01-29,230.71424865722656
2018-01-30,227.7168731689453
2018-01-31,226.8278350830078
2018-02-01,230.5026092529297
2018-02-02,220.18104553222656
2018-02-05,210.9264373779297
2018-02-06,219.0464324951172
2018-02-07,217.69171142578125
2018-02-08,208.5894775390625
2018-02-09,211.08726501464844
2018-02-12,214.3556365966797
2018-02-13,216.3623504638672
2018-02-14,222.3317108154297
2018-02-15,226.64999389648438
2018-02-16,226.59918212890625
2018-02-20,224.28765869140625
2018-02-21,223.0260467529297
2018-02-22,221.35801696777344
2018-02-23,225.8794708251953
2018-02-26,229.68130493164062
2018-02-27,226.8616485595703
2018-02-28,223.25302124023438
2018-03-01,218.0310516357422
2018-03-02,219.1688690185547
2018-03-05,223.41429138183594
2018-03-06,226.64939880371094
2018-03-07,225.307861328125
2018-03-08,226.14845275878906
2018-03-09,229.90994262695312
2018-03-12,232.1260986328125
2018-03-13,228.0078582763672
2018-03-14,224.52664184570312
2018-03-15,226.37767028808594
2018-03-16,227.21829223632812
2018-03-19,222.913330078125
2018-03-20,223.4737548828125
2018-03-21,222.33602905273438
2018-03-22,214.48184204101562
2018-03-23,208.24945068359375
2018-03-26,216.41773986816406
2018-03-27,209.94769287109375
2018-03-28,211.73922729492188
2018-03-29,213.85350036621094
2018-04-02,210.02407836914062
2018-04-03,212.76666259765625
2018-04-04,214.4988250732422
2018-04-05,217.2074432373047
2018-04-06,212.2487030029297
2018-04-09,214.13368225097656
2018-04-10,217.85275268554688
2018-04-11,214.7705535888672
2018-04-12,220.41705322265625
2018-04-13,217.3008270263672
2018-04-16,218.965087890625
2018-04-17,215.35641479492188
2018-04-18,215.6705780029297
2018-04-19,215.81488037109375
2018-04-20,213.93844604492188
2018-04-23,209.44668579101562
2018-04-24,205.89749145507812
2018-04-25,203.12942504882812
2018-04-26,203.85963439941406
2018-04-27,203.61341857910156
2018-04-30,202.36521911621094
2018-05-01,200.9557342529297
2018-05-02,198.73104858398438
2018-05-03,198.18768310546875
2018-05-04,199.48678588867188
2018-05-07,201.40573120117188
2018-05-08,201.23590087890625
2018-05-09,205.25216674804688
2018-05-10,206.70411682128906
2018-05-11,206.26255798339844
2018-05-14,207.10317993164062
2018-05-15,205.1077880859375
2018-05-16,204.5983428955078
2018-05-17,203.01902770996094
2018-05-18,201.23590087890625
2018-05-21,201.830322265625
2018-05-22,202.08497619628906
2018-05-23,201.9236602783203
2018-05-24,200.4717254638672
2018-05-25,199.5461883544922
2018-05-29,192.7704620361328
2018-05-30,195.26707458496094
2018-05-31,192.4722137451172
2018-06-01,194.57691955566406
2018-06-04,195.88912963867188
2018-06-05,194.56837463378906
2018-06-06,197.88302612304688
2018-06-07,198.92262268066406
2018-06-08,198.8714599609375
2018-06-11,199.4679412841797
2018-06-12,198.22390747070312
2018-06-13,199.2463836669922
2018-06-14,199.093017578125
2018-06-15,197.61888122558594
2018-06-18,197.16729736328125
2018-06-19,194.55130004882812
2018-06-20,194.12527465820312
2018-06-21,193.40951538085938
2018-06-22,192.59152221679688
2018-06-25,188.77406311035156
2018-06-26,188.80816650390625
2018-06-27,187.615234375
2018-06-28,190.3760528564453
2018-06-29,187.9475555419922
2018-07-02,190.2396697998047
2018-07-03,187.78565979003906
2018-07-05,188.0924530029297
2018-07-06,188.98712158203125
2018-07-09,194.27011108398438
2018-07-10,193.29876708984375
2018-07-11,192.28475952148438
2018-07-12,193.61404418945312
2018-07-13,192.92381286621094
2018-07-16,197.2098846435547
2018-07-17,196.8520050048828
2018-07-18,197.03944396972656
2018-07-19,195.66758728027344
2018-07-20,197.42286682128906
2018-07-23,199.186767578125
2018-07-24,200.9931640625
2018-07-25,201.6833953857422
2018-07-26,202.041259765625
2018-07-27,202.49290466308594
2018-07-30,203.60910034179688
2018-07-31,202.31394958496094
2018-08-01,201.1295623779297
2018-08-02,199.3827667236328
2018-08-03,199.4679412841797
2018-08-06,201.03578186035156
2018-08-07,202.65480041503906
2018-08-08,201.4107208251953
2018-08-09,199.2038116455078
2018-08-10,195.65052795410156
2018-08-13,193.30723571777344
2018-08-14,195.60791015625
2018-08-15,195.34375
2018-08-16,198.53912353515625
2018-08-17,198.86294555664062
2018-08-20,200.90798950195312
2018-08-21,203.3534698486328
