Date,PM
2013-09-18,49.60660934448242
2013-09-19,49.931983947753906
2013-09-20,49.89338302612305
2013-09-23,49.49633026123047
2013-09-24,48.71604537963867
2013-09-25,48.437400817871094
2013-09-26,48.872108459472656
2013-09-27,48.67147445678711
2013-09-30,48.259029388427734
2013-10-01,48.693763732910156
2013-10-02,48.88883590698242
2013-10-03,48.76063537597656
2013-10-04,48.50985336303711
2013-10-07,48.25348663330078
2013-10-08,47.89678955078125
2013-10-09,46.904747009277344
2013-10-10,48.0194091796875
2013-10-11,47.389625549316406
2013-10-14,48.314796447753906
2013-10-15,47.651554107666016
2013-10-16,47.98040008544922
2013-10-17,48.426246643066406
2013-10-18,48.44853210449219
2013-10-21,48.40393829345703
2013-10-22,48.92227554321289
2013-10-23,49.11176681518555
2013-10-24,49.14521408081055
2013-10-25,49.37928009033203
2013-10-28,50.10377883911133
2013-10-29,50.36017608642578
2013-10-30,49.79169464111328
2013-10-31,49.669090270996094
2013-11-01,50.025779724121094
2013-11-04,50.29887008666992
2013-11-05,50.231990814208984
2013-11-06,50.72244644165039
2013-11-07,50.1428337097168
2013-11-08,49.83070755004883
2013-11-11,50.009056091308594
2013-11-12,50.02022171020508
2013-11-13,50.505088806152344
2013-11-14,50.549678802490234
2013-11-15,50.91749954223633
2013-11-18,51.07356262207031
2013-11-19,50.97882080078125
2013-11-20,49.76939392089844
2013-11-21,48.26463317871094
2013-11-22,48.45969772338867
2013-11-25,48.09185028076172
2013-11-26,47.640419006347656
2013-11-27,47.651554107666016
2013-11-29,47.67384719848633
2013-12-02,47.41191482543945
2013-12-03,47.796478271484375
2013-12-04,47.88007354736328
2013-12-05,47.657135009765625
2013-12-06,47.83549499511719
2013-12-09,48.125282287597656
2013-12-10,47.813201904296875
2013-12-11,47.88564682006836
2013-12-12,47.55125045776367
2013-12-13,47.50666046142578
2013-12-16,47.23357009887695
2013-12-17,47.177825927734375
2013-12-18,47.640419006347656
2013-12-19,47.640419006347656
2013-12-20,47.662689208984375
2013-12-23,48.040279388427734
2013-12-24,48.1417121887207
2013-12-26,48.46854019165039
2013-12-27,48.87992477416992
2013-12-30,48.80103302001953
2013-12-31,49.099693298339844
2014-01-02,48.474178314208984
2014-01-03,48.19805145263672
2014-01-06,47.85995101928711
2014-01-07,47.71907043457031
2014-01-08,46.92449188232422
2014-01-09,46.94703674316406
2014-01-10,46.530025482177734
2014-01-13,46.462398529052734
2014-01-14,46.462398529052734
2014-01-15,46.817447662353516
2014-01-16,47.62889099121094
2014-01-17,46.95830535888672
2014-01-21,47.330238342285156
2014-01-22,47.44294357299805
2014-01-23,47.07665252685547
2014-01-24,45.927066802978516
2014-01-27,45.52131271362305
2014-01-28,45.53821563720703
2014-01-29,44.76620864868164
2014-01-30,44.5689582824707
2014-01-31,44.033626556396484
2014-02-03,42.48393249511719
2014-02-04,43.32358169555664
2014-02-05,43.3348503112793
2014-02-06,44.0167236328125
2014-02-07,45.2226676940918
2014-02-10,44.411190032958984
2014-02-11,44.7774772644043
2014-02-12,44.20268249511719
2014-02-13,44.65352249145508
2014-02-14,45.30154800415039
2014-02-18,45.087398529052734
2014-02-19,44.856380462646484
2014-02-20,44.91836929321289
2014-02-21,44.501365661621094
2014-02-24,44.61404037475586
2014-02-25,45.042327880859375
2014-02-26,44.800010681152344
2014-02-27,45.52131271362305
2014-02-28,45.59457778930664
2014-03-03,45.335365295410156
2014-03-04,45.97213363647461
2014-03-05,45.68472671508789
2014-03-06,45.59457778930664
2014-03-07,45.27337646484375
2014-03-10,45.32408905029297
2014-03-11,44.81128692626953
2014-03-12,44.61404037475586
2014-03-13,44.64787292480469
2014-03-14,45.01979064941406
2014-03-17,45.23957824707031
2014-03-18,45.34663772583008
2014-03-19,44.89018249511719
2014-03-20,45.32408905029297
2014-03-21,45.64529037475586
2014-03-24,45.318458557128906
2014-03-25,45.72900390625
2014-03-26,45.85443115234375
2014-03-27,45.65485763549805
2014-03-28,46.196533203125
2014-03-31,46.681190490722656
2014-04-01,46.87506103515625
2014-04-02,47.01762390136719
2014-04-03,46.91496658325195
2014-04-04,47.217185974121094
2014-04-07,47.26279830932617
2014-04-08,47.79307556152344
2014-04-09,47.82727813720703
2014-04-10,47.622013092041016
2014-04-11,47.405338287353516
2014-04-14,47.992637634277344
2014-04-15,48.11238098144531
2014-04-16,48.34614944458008
2014-04-17,47.41105651855469
2014-04-21,47.61061477661133
2014-04-22,47.63341522216797
2014-04-23,47.52507400512695
2014-04-24,47.60490798950195
2014-04-25,47.95841979980469
2014-04-28,48.4544792175293
2014-04-29,48.574214935302734
2014-04-30,48.711063385009766
2014-05-01,48.87642288208008
2014-05-02,48.68256759643555
2014-05-05,48.659732818603516
2014-05-06,48.62553405761719
2014-05-07,48.92203903198242
2014-05-08,49.15580368041992
2014-05-09,49.26415252685547
2014-05-12,49.11018753051758
2014-05-13,48.99615478515625
2014-05-14,48.893524169921875
2014-05-15,48.654048919677734
2014-05-16,48.90493392944336
2014-05-19,48.887821197509766
2014-05-20,48.59132385253906
2014-05-21,49.121612548828125
2014-05-22,49.20144271850586
2014-05-23,49.361080169677734
2014-05-27,49.55494689941406
2014-05-28,49.80581283569336
2014-05-29,50.38740921020508
2014-05-30,50.48435974121094
2014-06-02,50.35890579223633
2014-06-03,50.113739013671875
2014-06-04,50.15932846069336
2014-06-05,50.119422912597656
2014-06-06,50.364627838134766
2014-06-09,50.364627838134766
2014-06-10,50.3988151550293
2014-06-11,50.42734146118164
2014-06-12,50.31329345703125
2014-06-13,50.433040618896484
2014-06-16,50.763729095458984
2014-06-17,50.59840774536133
2014-06-18,51.24839782714844
2014-06-19,52.080875396728516
2014-06-20,51.96684646606445
2014-06-23,51.562007904052734
2014-06-24,51.49287414550781
2014-06-25,51.21630096435547
2014-06-26,49.833465576171875
2014-06-27,48.8885383605957
2014-06-30,48.57740020751953
2014-07-01,48.51979446411133
2014-07-02,48.894317626953125
2014-07-03,49.372554779052734
2014-07-07,49.597232818603516
2014-07-08,49.71823501586914
2014-07-09,49.56842803955078
2014-07-10,48.9173583984375
2014-07-11,49.21119689941406
2014-07-14,49.52234649658203
2014-07-15,48.73873519897461
2014-07-16,48.80213165283203
2014-07-17,48.71569061279297
2014-07-18,49.56264877319336
2014-07-21,49.30338668823242
2014-07-22,49.19392395019531
2014-07-23,49.02107238769531
2014-07-24,49.28611373901367
2014-07-25,48.8885383605957
2014-07-28,48.67536163330078
2014-07-29,48.773319244384766
2014-07-30,47.932098388671875
2014-07-31,47.2522087097168
2014-08-01,47.188819885253906
2014-08-04,47.32135772705078
2014-08-05,47.004451751708984
2014-08-06,48.099185943603516
2014-08-07,47.655521392822266
2014-08-08,48.30660629272461
2014-08-11,48.6004638671875
2014-08-12,48.50251388549805
2014-08-13,48.669586181640625
2014-08-14,48.93464660644531
2014-08-15,48.6868782043457
2014-08-18,48.969207763671875
2014-08-19,49.19392395019531
2014-08-20,49.02682113647461
2014-08-21,49.06138610839844
2014-08-22,48.594688415527344
2014-08-25,49.08444595336914
2014-08-26,49.124778747558594
2014-08-27,49.1190299987793
2014-08-28,49.124778747558594
2014-08-29,49.309146881103516
2014-09-02,49.25730895996094
2014-09-03,49.205448150634766
2014-09-04,48.969207763671875
2014-09-05,49.234249114990234
2014-09-08,48.398807525634766
2014-09-09,48.30083084106445
2014-09-10,48.50828170776367
2014-09-11,48.6868782043457
2014-09-12,48.410301208496094
2014-09-15,48.514034271240234
2014-09-16,48.87124252319336
2014-09-17,48.9173583984375
2014-09-18,48.81364822387695
2014-09-19,49.29187774658203
2014-09-22,49.5799560546875
2014-09-23,48.76967239379883
2014-09-24,49.23017883300781
2014-09-25,48.792972564697266
2014-09-26,48.51898193359375
2014-09-29,48.186710357666016
2014-09-30,48.61809539794922
2014-10-01,48.65888595581055
2014-10-02,49.09028244018555
2014-10-03,49.265167236328125
2014-10-06,49.30013656616211
2014-10-07,48.95621109008789
2014-10-08,49.58578109741211
2014-10-09,48.92121887207031
2014-10-10,49.131072998046875
2014-10-13,49.00865936279297
2014-10-14,48.78715515136719
2014-10-15,48.72301483154297
2014-10-16,49.70237731933594
2014-10-17,50.133766174316406
2014-10-20,50.6759033203125
2014-10-21,50.979026794433594
2014-10-22,51.06647491455078
2014-10-23,51.078147888183594
2014-10-24,51.33463668823242
2014-10-27,51.322975158691406
2014-10-28,51.45705795288086
2014-10-29,51.24720001220703
2014-10-30,51.50369644165039
2014-10-31,51.88844680786133
2014-11-03,51.993377685546875
2014-11-04,52.14494323730469
2014-11-05,52.40727615356445
2014-11-06,51.00819778442383
2014-11-07,51.36961364746094
2014-11-10,51.54450607299805
2014-11-11,51.35212326049805
2014-11-12,51.24137496948242
2014-11-13,51.21805191040039
2014-11-14,50.29698944091797
2014-11-17,50.89159393310547
2014-11-18,50.79249954223633
2014-11-19,50.61761474609375
2014-11-20,50.02299499511719
2014-11-21,50.716712951660156
2014-11-24,50.42523956298828
2014-11-25,50.30864715576172
2014-11-26,50.48352813720703
2014-11-28,50.6759033203125
2014-12-01,50.42523956298828
2014-12-02,50.94406509399414
2014-12-03,51.09563064575195
2014-12-04,50.804141998291016
2014-12-05,50.7983283996582
2014-12-08,50.594295501708984
2014-12-09,50.46021270751953
2014-12-10,49.900577545166016
2014-12-11,50.116275787353516
2014-12-12,49.21270751953125
2014-12-15,48.06429672241211
2014-12-16,47.44635009765625
2014-12-17,47.714508056640625
2014-12-18,48.97950744628906
2014-12-19,48.41404724121094
2014-12-22,48.956905364990234
2014-12-23,49.15162658691406
2014-12-24,49.0631217956543
2014-12-26,49.17522430419922
2014-12-29,49.09260940551758
2014-12-30,48.6795768737793
2014-12-31,48.060028076171875
2015-01-02,47.806304931640625
2015-01-05,47.44636917114258
2015-01-06,47.8535041809082
2015-01-07,48.213436126708984
2015-01-08,48.93920135498047
2015-01-09,48.80938720703125
2015-01-12,49.00410079956055
2015-01-13,49.03359603881836
2015-01-14,49.22241973876953
2015-01-15,48.868408203125
2015-01-16,48.79758834838867
2015-01-20,49.316837310791016
2015-01-21,49.889190673828125
2015-01-22,50.24913024902344
2015-01-23,48.868408203125
2015-01-26,49.00410079956055
2015-01-27,48.148529052734375
2015-01-28,47.54668045043945
2015-01-29,47.92430877685547
2015-01-30,47.346046447753906
2015-02-02,48.166221618652344
2015-02-03,48.526153564453125
2015-02-04,48.431758880615234
2015-02-05,48.720882415771484
2015-02-06,47.953819274902344
2015-02-09,47.69418716430664
2015-02-10,47.841712951660156
2015-02-11,48.66777038574219
2015-02-12,49.381752014160156
2015-02-13,48.89790725708008
2015-02-17,48.803489685058594
2015-02-18,48.974605560302734
2015-02-19,48.750389099121094
2015-02-20,48.998199462890625
2015-02-23,48.909725189208984
2015-02-24,49.275543212890625
2015-02-25,49.251922607421875
2015-02-26,48.85659408569336
2015-02-27,48.95101547241211
2015-03-02,48.945106506347656
2015-03-03,48.79758834838867
2015-03-04,48.484859466552734
2015-03-05,48.213436126708984
2015-03-06,47.233943939208984
2015-03-09,47.469974517822266
2015-03-10,46.761905670166016
2015-03-11,45.91811752319336
2015-03-12,46.45507049560547
2015-03-13,45.817813873291016
2015-03-16,45.95941925048828
2015-03-17,45.95941925048828
2015-03-18,46.354759216308594
2015-03-19,46.53178405761719
2015-03-20,46.879905700683594
2015-03-23,47.1218376159668
2015-03-24,46.327110290527344
2015-03-25,45.83115005493164
2015-03-26,45.61603546142578
2015-03-27,45.88493347167969
2015-03-30,45.9267578125
2015-03-31,45.01253128051758
2015-04-01,45.4547119140625
2015-04-02,46.165775299072266
2015-04-06,46.72746658325195
2015-04-07,46.452598571777344
2015-04-08,46.15382766723633
2015-04-09,46.5242919921875
2015-04-10,46.5482063293457
2015-04-13,46.24345397949219
2015-04-14,46.67369079589844
2015-04-15,46.68562316894531
2015-04-16,50.76681137084961
2015-04-17,50.946075439453125
2015-04-20,50.77875900268555
2015-04-21,50.223060607910156
2015-04-22,50.00795364379883
2015-04-23,49.924278259277344
2015-04-24,49.446258544921875
2015-04-27,49.0518684387207
2015-04-28,49.5239372253418
2015-04-29,49.43430709838867
2015-04-30,49.8764762878418
2015-05-01,49.828678131103516
2015-05-04,49.721126556396484
2015-05-05,49.48208999633789
2015-05-06,50.115501403808594
2015-05-07,50.199153900146484
2015-05-08,50.90424728393555
2015-05-11,50.270851135253906
2015-05-12,50.270851135253906
2015-05-13,50.50987243652344
2015-05-14,51.86030960083008
2015-05-15,51.72886276245117
2015-05-18,51.40617752075195
2015-05-19,51.185081481933594
2015-05-20,51.03570556640625
2015-05-21,50.8743782043457
2015-05-22,50.28280258178711
2015-05-26,50.02587127685547
2015-05-27,50.32463455200195
2015-05-28,50.348541259765625
2015-05-29,49.637481689453125
2015-06-01,49.70917510986328
2015-06-02,49.565757751464844
2015-06-03,49.24907302856445
2015-06-04,48.896522521972656
2015-06-05,47.62377166748047
2015-06-08,47.89265823364258
2015-06-09,48.251182556152344
2015-06-10,49.17138671875
2015-06-11,49.14750671386719
2015-06-12,48.91444396972656
2015-06-15,48.56190490722656
2015-06-16,48.89054870605469
2015-06-17,48.896522521972656
2015-06-18,49.6613655090332
2015-06-19,49.392478942871094
2015-06-22,49.67331314086914
2015-06-23,49.207603454589844
2015-06-24,48.87495422363281
2015-06-25,49.17131423950195
2015-06-26,49.201568603515625
2015-06-29,48.45764923095703
2015-06-30,48.487876892089844
2015-07-01,49.17131423950195
2015-07-02,49.092689514160156
2015-07-06,49.110836029052734
2015-07-07,49.86081314086914
2015-07-08,49.334617614746094
2015-07-09,49.13503646850586
2015-07-10,49.69147491455078
2015-07-13,49.824520111083984
2015-07-14,50.00596237182617
2015-07-15,49.99992752075195
2015-07-16,51.584529876708984
2015-07-17,51.911128997802734
2015-07-20,51.778076171875
2015-07-21,51.73573303222656
2015-07-22,51.7236328125
2015-07-23,51.66920471191406
2015-07-24,51.19746017456055
2015-07-27,51.72968673706055
2015-07-28,51.772029876708984
2015-07-29,51.68130111694336
2015-07-30,51.64501953125
2015-07-31,51.72968673706055
2015-08-03,51.80830001831055
2015-08-04,51.911128997802734
2015-08-05,51.94741439819336
2015-08-06,51.868804931640625
2015-08-07,51.46357345581055
2015-08-10,51.93531036376953
2015-08-11,51.693397521972656
2015-08-12,51.79620361328125
2015-08-13,51.20350646972656
2015-08-14,50.96157455444336
2015-08-17,50.98576736450195
2015-08-18,50.816410064697266
2015-08-19,50.647071838378906
2015-08-20,50.24789047241211
2015-08-21,48.977783203125
2015-08-24,47.38107681274414
2015-08-25,46.8065071105957
2015-08-26,48.23386764526367
2015-08-27,48.8568229675293
2015-08-28,48.59675598144531
2015-08-31,48.26409149169922
2015-09-01,47.04237365722656
2015-09-02,47.59880447387695
2015-09-03,48.052425384521484
2015-09-04,46.74602508544922
2015-09-08,48.23991775512695
2015-09-09,47.338748931884766
2015-09-10,47.701629638671875
2015-09-11,48.06452941894531
2015-09-14,47.991939544677734
2015-09-15,48.87495422363281
2015-09-16,49.65517807006836
2015-09-17,49.6430778503418
2015-09-18,49.1229362487793
2015-09-21,49.66726303100586
2015-09-22,48.85077667236328
2015-09-23,48.6451301574707
2015-09-24,48.633052825927734
2015-09-25,48.747947692871094
2015-09-28,48.33753967285156
2015-09-29,48.17215347290039
2015-09-30,48.594825744628906
2015-10-01,48.674442291259766
2015-10-02,48.9745979309082
2015-10-05,50.05270767211914
2015-10-06,49.9179573059082
2015-10-07,50.64078903198242
2015-10-08,51.5473747253418
2015-10-09,51.49836349487305
2015-10-12,51.85979461669922
2015-10-13,51.706661224365234
2015-10-14,51.74952697753906
2015-10-15,52.723506927490234
2015-10-16,53.7709846496582
2015-10-19,54.16303634643555
2015-10-20,54.3468132019043
2015-10-21,54.506080627441406
2015-10-22,54.855224609375
2015-10-23,54.904232025146484
2015-10-26,54.947113037109375
2015-10-27,54.40805435180664
2015-10-28,54.763343811035156
2015-10-29,54.67758560180664
2015-10-30,54.150779724121094
2015-11-02,54.40192794799805
2015-11-03,54.114036560058594
2015-11-04,53.948646545410156
2015-11-05,54.00375747680664
2015-11-06,52.90727615356445
2015-11-09,52.221214294433594
2015-11-10,52.043548583984375
2015-11-11,52.09870910644531
2015-11-12,51.467742919921875
2015-11-13,51.08796310424805
2015-11-16,51.669898986816406
2015-11-17,51.357479095458984
2015-11-18,52.33146286010742
2015-11-19,52.83375930786133
2015-11-20,52.67449951171875
2015-11-23,53.042049407958984
2015-11-24,53.2319221496582
2015-11-25,53.39732360839844
2015-11-27,53.550453186035156
2015-11-30,53.53207015991211
2015-12-01,53.7709846496582
2015-12-02,53.47695541381836
2015-12-03,53.50146484375
2015-12-04,54.947113037109375
2015-12-07,54.38967514038086
2015-12-08,54.37744140625
2015-12-09,53.91800308227539
2015-12-10,53.74036407470703
2015-12-11,52.876651763916016
2015-12-14,53.391197204589844
2015-12-15,53.80775451660156
2015-12-16,55.2227783203125
2015-12-17,54.56733703613281
2015-12-18,53.24418640136719
2015-12-21,53.690467834472656
2015-12-22,54.33510208129883
2015-12-23,55.21527862548828
2015-12-24,55.07891082763672
2015-12-28,54.91155242919922
2015-12-29,55.38881301879883
2015-12-30,55.15330505371094
2015-12-31,54.490074157714844
2016-01-04,53.92601013183594
2016-01-05,54.46528625488281
2016-01-06,54.45286178588867
2016-01-07,54.08095932006836
2016-01-08,53.74626159667969
2016-01-11,55.27104949951172
2016-01-12,55.22146987915039
2016-01-13,54.73799514770508
2016-01-14,54.471466064453125
2016-01-15,53.48591995239258
2016-01-19,54.217342376708984
2016-01-20,53.219390869140625
2016-01-21,53.18221664428711
2016-01-22,53.8454475402832
2016-01-25,53.727657318115234
2016-01-26,54.118167877197266
2016-01-27,54.601619720458984
2016-01-28,55.2028694152832
2016-01-29,55.791717529296875
2016-02-01,55.419837951660156
2016-02-02,55.38261032104492
2016-02-03,55.655357360839844
2016-02-04,55.22766876220703
2016-02-05,55.50658416748047
2016-02-08,55.611968994140625
2016-02-09,55.79790496826172
2016-02-10,55.308258056640625
2016-02-11,54.756595611572266
2016-02-12,55.2028694152832
2016-02-16,55.85990905761719
2016-02-17,56.54792785644531
2016-02-18,56.808265686035156
2016-02-19,56.98801803588867
2016-02-22,57.35991668701172
2016-02-23,57.05619430541992
2016-02-24,56.69047546386719
2016-02-25,57.30411911010742
2016-02-26,56.68428421020508
2016-02-29,56.4239616394043
2016-03-01,56.740081787109375
2016-03-02,56.75248336791992
2016-03-03,57.80619812011719
2016-03-04,58.568607330322266
2016-03-07,58.20289993286133
2016-03-08,58.5438232421875
2016-03-09,59.510765075683594
2016-03-10,60.02522659301758
2016-03-11,59.80827331542969
2016-03-14,59.77728271484375
2016-03-15,59.77728271484375
2016-03-16,60.235958099365234
2016-03-17,61.302085876464844
2016-03-18,60.8495979309082
2016-03-21,61.109954833984375
2016-03-22,60.59008026123047
2016-03-23,60.796775817871094
2016-03-24,61.109954833984375
2016-03-28,61.291568756103516
2016-03-29,61.91790771484375
2016-03-30,61.811405181884766
2016-03-31,61.44816970825195
2016-04-01,62.475318908691406
2016-04-04,62.85736083984375
2016-04-05,62.79474639892578
2016-04-06,63.36470031738281
2016-04-07,62.99516677856445
2016-04-08,63.18305587768555
2016-04-11,62.83858871459961
2016-04-12,63.652809143066406
2016-04-13,62.83858871459961
2016-04-14,62.481571197509766
2016-04-15,62.70079040527344
2016-04-18,63.00769805908203
2016-04-19,62.18094253540039
2016-04-20,61.460670471191406
2016-04-21,60.38969421386719
2016-04-22,60.702842712402344
2016-04-25,61.08489227294922
2016-04-26,60.903255462646484
2016-04-27,60.92205047607422
2016-04-28,60.97215270996094
2016-04-29,61.454402923583984
2016-05-02,61.72998809814453
2016-05-03,61.70494079589844
2016-05-04,61.86779022216797
2016-05-05,62.118324279785156
2016-05-06,62.83232116699219
2016-05-09,62.87616729736328
2016-05-10,63.815635681152344
2016-05-11,63.759281158447266
2016-05-12,63.99726104736328
2016-05-13,63.189327239990234
2016-05-16,63.702911376953125
2016-05-17,62.531700134277344
2016-05-18,61.97429275512695
2016-05-19,61.604732513427734
2016-05-20,61.40430450439453
2016-05-23,61.55463409423828
2016-05-24,61.905372619628906
2016-05-25,62.03691101074219
2016-05-26,62.011837005615234
2016-05-27,62.118324279785156
2016-05-31,61.805145263671875
2016-06-01,62.25611114501953
2016-06-02,62.16844940185547
2016-06-03,63.33336639404297
2016-06-06,62.83232116699219
2016-06-07,62.920013427734375
2016-06-08,63.70917510986328
2016-06-09,63.74674987792969
2016-06-10,63.44612121582031
2016-06-13,62.988914489746094
2016-06-14,62.5629997253418
2016-06-15,62.41268539428711
2016-06-16,62.725830078125
2016-06-17,63.089111328125
2016-06-20,63.60270309448242
2016-06-21,63.80514907836914
2016-06-22,63.91903305053711
2016-06-23,64.46946716308594
2016-06-24,61.81855392456055
2016-06-27,62.12856674194336
2016-06-28,62.343692779541016
2016-06-29,62.39430236816406
2016-06-30,64.3555908203125
2016-07-01,64.07719421386719
2016-07-05,64.6845703125
2016-07-06,64.76050567626953
2016-07-07,64.39353942871094
2016-07-08,65.22235107421875
2016-07-11,65.40579986572266
2016-07-12,65.10211944580078
2016-07-13,65.31722259521484
2016-07-14,65.28562927246094
2016-07-15,65.56398010253906
2016-07-18,65.16539764404297
2016-07-19,63.197784423828125
2016-07-20,63.045955657958984
2016-07-21,62.90043258666992
2016-07-22,63.166160583496094
2016-07-25,63.083900451660156
2016-07-26,62.609405517578125
2016-07-27,61.578147888183594
2016-07-28,62.697967529296875
2016-07-29,63.431880950927734
2016-08-01,63.362281799316406
2016-08-02,63.24840545654297
2016-08-03,62.653690338134766
2016-08-04,62.63468933105469
2016-08-05,62.59042739868164
2016-08-08,62.350013732910156
2016-08-09,62.255088806152344
2016-08-10,62.742244720458984
2016-08-11,62.54613494873047
2016-08-12,62.63468933105469
2016-08-15,62.3879508972168
2016-08-16,62.93206024169922
2016-08-17,63.450843811035156
2016-08-18,63.482479095458984
2016-08-19,63.22307205200195
2016-08-22,63.34329605102539
2016-08-23,63.51413345336914
2016-08-24,63.3496208190918
2016-08-25,63.166160583496094
2016-08-26,62.697967529296875
2016-08-29,63.431880950927734
2016-08-30,63.24840545654297
2016-08-31,63.22307205200195
2016-09-01,63.659645080566406
2016-09-02,64.38722229003906
2016-09-06,64.76050567626953
2016-09-07,64.58968353271484
2016-09-08,64.10250091552734
2016-09-09,61.71101379394531
2016-09-12,63.672298431396484
2016-09-13,62.59042739868164
2016-09-14,62.39430236816406
2016-09-15,63.10921096801758
2016-09-16,62.53349304199219
2016-09-19,62.52082824707031
2016-09-20,62.767555236816406
2016-09-21,63.67863082885742
2016-09-22,64.3555908203125
2016-09-23,64.23538208007812
2016-09-26,63.372440338134766
2016-09-27,63.49387741088867
2016-09-28,63.54501724243164
2016-09-29,62.50308609008789
2016-09-30,62.14510726928711
2016-10-03,62.27296447753906
2016-10-04,61.42919158935547
2016-10-05,61.160709381103516
2016-10-06,61.13515090942383
2016-10-07,61.37802505493164
2016-10-10,61.525081634521484
2016-10-11,61.05842208862305
2016-10-12,61.42277908325195
2016-10-13,61.493099212646484
2016-10-14,61.256595611572266
2016-10-17,61.052040100097656
2016-10-18,61.723228454589844
2016-10-19,61.35248947143555
2016-10-20,61.09038543701172
2016-10-21,61.56340789794922
2016-10-24,61.946956634521484
2016-10-25,61.73603820800781
2016-10-26,61.3972282409668
2016-10-27,61.224647521972656
2016-10-28,61.56340789794922
2016-10-31,61.646522521972656
2016-11-01,61.41641616821289
2016-11-02,61.3972282409668
2016-11-03,61.51228332519531
2016-11-04,61.039268493652344
2016-11-07,62.21543884277344
2016-11-08,62.5542106628418
2016-11-09,60.31053161621094
2016-11-10,57.84954833984375
2016-11-11,56.85874938964844
2016-11-14,55.82321548461914
2016-11-15,55.931884765625
2016-11-16,56.200347900390625
2016-11-17,57.063289642333984
2016-11-18,56.9482421875
2016-11-21,57.28703689575195
2016-11-22,57.52992248535156
2016-11-23,56.82039260864258
2016-11-25,57.07609939575195
2016-11-28,57.6833610534668
2016-11-29,57.91347122192383
2016-11-30,56.43046951293945
2016-12-01,56.104469299316406
2016-12-02,56.30262756347656
2016-12-05,56.104469299316406
2016-12-06,56.36656951904297
2016-12-07,57.446834564208984
2016-12-08,57.140010833740234
2016-12-09,57.6833610534668
2016-12-12,58.054107666015625
2016-12-13,58.82754898071289
2016-12-14,57.99018478393555
2016-12-15,57.46601486206055
2016-12-16,58.36732482910156
2016-12-19,58.463199615478516
2016-12-20,58.644222259521484
2016-12-21,59.03865432739258
2016-12-22,59.23261260986328
2016-12-23,59.213233947753906
2016-12-27,59.05156707763672
2016-12-28,58.79941177368164
2016-12-29,59.31018829345703
2016-12-30,59.155029296875
2017-01-03,58.98690414428711
2017-01-04,58.46320724487305
2017-01-05,58.922264099121094
2017-01-06,59.38134002685547
2017-01-09,59.03865432739258
2017-01-10,58.527835845947266
2017-01-11,58.47613525390625
2017-01-12,58.52139663696289
2017-01-13,58.45026397705078
2017-01-17,59.71757507324219
2017-01-18,60.44818878173828
2017-01-19,60.68093490600586
2017-01-20,61.146488189697266
2017-01-23,61.26933670043945
2017-01-24,61.92882537841797
2017-01-25,62.3232307434082
2017-01-26,62.30384826660156
2017-01-27,62.27798080444336
2017-01-30,62.04520797729492
2017-01-31,62.15513610839844
2017-02-01,62.03873062133789
2017-02-02,63.9073486328125
2017-02-03,65.37506866455078
2017-02-06,64.65737915039062
2017-02-07,65.71127319335938
2017-02-08,66.3578872680664
2017-02-09,66.4483871459961
2017-02-10,66.3578872680664
2017-02-13,66.42252349853516
2017-02-14,66.3255615234375
2017-02-15,66.55184173583984
2017-02-16,66.59060668945312
2017-02-17,67.02384185791016
2017-02-21,67.60575866699219
2017-02-22,67.58634948730469
2017-02-23,68.8730239868164
2017-02-24,69.6489028930664
2017-02-27,70.2825698852539
2017-02-28,70.70285034179688
2017-03-01,71.265380859375
2017-03-02,70.99382781982422
2017-03-03,71.25889587402344
2017-03-06,70.94851684570312
2017-03-07,71.47872161865234
2017-03-08,70.94207000732422
2017-03-09,71.30413818359375
2017-03-10,71.47224426269531
2017-03-13,71.7826156616211
2017-03-14,71.62098693847656
2017-03-15,72.68780517578125
2017-03-16,72.86885070800781
2017-03-17,73.06282806396484
2017-03-20,73.71588134765625
2017-03-21,74.05518341064453
2017-03-22,73.73545837402344
2017-03-23,73.70282745361328
2017-03-24,72.94589233398438
2017-03-27,73.33089447021484
2017-03-28,73.60494232177734
2017-03-29,73.9964828491211
2017-03-30,74.07476043701172
2017-03-31,73.6701889038086
2017-04-03,73.67672729492188
2017-04-04,74.0290756225586
2017-04-05,73.85941314697266
2017-04-06,73.4679183959961
2017-04-07,74.126953125
2017-04-10,73.76809692382812
2017-04-11,74.0094985961914
2017-04-12,74.24441528320312
2017-04-13,73.77458953857422
2017-04-17,74.87084197998047
2017-04-18,75.17754364013672
2017-04-19,74.3292465209961
2017-04-20,71.76482391357422
2017-04-21,71.52991485595703
2017-04-24,73.33741760253906
2017-04-25,73.79418182373047
2017-04-26,72.52828216552734
2017-04-27,71.90184020996094
2017-04-28,72.32599639892578
2017-05-01,72.13674926757812
2017-05-02,72.08454895019531
2017-05-03,72.17591094970703
2017-05-04,72.56090545654297
2017-05-05,73.2460708618164
2017-05-08,73.49401092529297
2017-05-09,73.03726959228516
2017-05-10,72.3194808959961
2017-05-11,72.55438232421875
2017-05-12,72.89368438720703
2017-05-15,73.31783294677734
2017-05-16,74.07476043701172
2017-05-17,74.22483825683594
2017-05-18,74.11392211914062
2017-05-19,74.87084197998047
2017-05-22,75.83660125732422
2017-05-23,75.99320220947266
2017-05-24,76.62615203857422
2017-05-25,77.96383666992188
2017-05-26,78.19220733642578
2017-05-30,78.27050018310547
2017-05-31,78.1726303100586
2017-06-01,78.89043426513672
2017-06-02,79.47115325927734
