Date,HD
2013-09-17,57.7333984375
2013-09-18,58.92916488647461
2013-09-19,59.79747009277344
2013-09-20,58.647377014160156
2013-09-23,57.81715774536133
2013-09-24,57.91617202758789
2013-09-25,57.52010726928711
2013-09-26,57.93906021118164
2013-09-27,57.85527420043945
2013-09-30,57.7714729309082
2013-10-01,58.08374786376953
2013-10-02,58.12944793701172
2013-10-03,57.794334411621094
2013-10-04,57.718143463134766
2013-10-07,57.22306442260742
2013-10-08,56.56806182861328
2013-10-09,56.46904373168945
2013-10-10,57.512508392333984
2013-10-11,58.12944793701172
2013-10-14,58.152286529541016
2013-10-15,57.261131286621094
2013-10-16,57.078372955322266
2013-10-17,57.68769454956055
2013-10-18,56.8879280090332
2013-10-21,56.83464050292969
2013-10-22,57.01744079589844
2013-10-23,57.18499755859375
2013-10-24,58.47979736328125
2013-10-25,58.07611083984375
2013-10-28,57.93140411376953
2013-10-29,59.028194427490234
2013-10-30,59.3176155090332
2013-10-31,59.325252532958984
2013-11-01,58.63975143432617
2013-11-04,58.647377014160156
2013-11-05,58.38080596923828
2013-11-06,58.20562744140625
2013-11-07,57.64959716796875
2013-11-08,57.48965072631836
2013-11-11,57.405887603759766
2013-11-12,58.02281188964844
2013-11-13,59.10435104370117
2013-11-14,60.12497329711914
2013-11-15,60.95519256591797
2013-11-18,60.68098068237305
2013-11-19,61.221771240234375
2013-11-20,60.74190902709961
2013-11-21,60.8028450012207
2013-11-22,60.30777359008789
2013-11-25,60.74190902709961
2013-11-26,61.19889450073242
2013-11-27,61.435035705566406
2013-11-29,61.442630767822266
2013-12-02,60.75716018676758
2013-12-03,60.24433898925781
2013-12-04,60.00707244873047
2013-12-05,60.114200592041016
2013-12-06,61.10922622680664
2013-12-09,60.92554473876953
2013-12-10,60.16780090332031
2013-12-11,60.466304779052734
2013-12-12,60.10655975341797
2013-12-13,60.473960876464844
2013-12-16,60.542823791503906
2013-12-17,60.17545700073242
2013-12-18,61.26996612548828
2013-12-19,61.19343566894531
2013-12-20,61.2623176574707
2013-12-23,61.66032409667969
2013-12-24,61.7215461730957
2013-12-26,62.41807556152344
2013-12-27,62.48695755004883
2013-12-30,62.71657180786133
2013-12-31,63.0227165222168
2014-01-02,62.77777862548828
2014-01-03,62.67831039428711
2014-01-06,62.073646545410156
2014-01-07,62.37980270385742
2014-01-08,62.70890426635742
2014-01-09,62.433349609375
2014-01-10,62.77015686035156
2014-01-13,61.974143981933594
2014-01-14,62.00477600097656
2014-01-15,62.05067825317383
2014-01-16,62.19611740112305
2014-01-17,61.997100830078125
2014-01-21,61.583763122558594
2014-01-22,61.384765625
2014-01-23,61.415367126464844
2014-01-24,60.58876037597656
2014-01-27,60.420372009277344
2014-01-28,60.114200592041016
2014-01-29,58.69057846069336
2014-01-30,58.88192367553711
2014-01-31,58.82068634033203
2014-02-03,57.47361755371094
2014-02-04,57.381752014160156
2014-02-05,57.60374450683594
2014-02-06,58.29258728027344
2014-02-07,58.514530181884766
2014-02-10,58.48393630981445
2014-02-11,58.70590591430664
2014-02-12,59.149803161621094
2014-02-13,59.38710403442383
2014-02-14,59.64732360839844
2014-02-18,59.371788024902344
2014-02-19,58.514530181884766
2014-02-20,59.30290222167969
2014-02-21,59.50190353393555
2014-02-24,59.601417541503906
2014-02-25,61.9818000793457
2014-02-26,62.53287887573242
2014-02-27,62.73953628540039
2014-02-28,62.78544616699219
2014-03-03,62.76249694824219
2014-03-04,63.428375244140625
2014-03-05,63.4589958190918
2014-03-06,63.076297760009766
2014-03-07,63.18345260620117
2014-03-10,62.9002685546875
2014-03-11,62.576942443847656
2014-03-12,62.01499557495117
2014-03-13,60.66013717651367
2014-03-14,61.10663604736328
2014-03-17,61.26060104370117
2014-03-18,61.44533157348633
2014-03-19,61.391448974609375
2014-03-20,61.65319061279297
2014-03-21,61.90721130371094
2014-03-24,61.322174072265625
2014-03-25,61.1759033203125
2014-03-26,60.714019775390625
2014-03-27,60.56776809692383
2014-03-28,60.59854507446289
2014-03-31,60.91419219970703
2014-04-01,61.10663604736328
2014-04-02,61.5454216003418
2014-04-03,61.12201690673828
2014-04-04,60.59854507446289
2014-04-07,59.37455368041992
2014-04-08,59.35916519165039
2014-04-09,59.85957717895508
2014-04-10,59.105133056640625
2014-04-11,58.27375411987305
2014-04-14,58.48164367675781
2014-04-15,58.420021057128906
2014-04-16,58.95121383666992
2014-04-17,59.34375762939453
2014-04-21,60.01350784301758
2014-04-22,61.329872131347656
2014-04-23,60.44459533691406
2014-04-24,61.4068717956543
2014-04-25,61.10663604736328
2014-04-28,61.71476745605469
2014-04-29,61.21438980102539
2014-04-30,61.20671081542969
2014-05-01,61.06813049316406
2014-05-02,61.12201690673828
2014-05-05,60.57545471191406
2014-05-06,59.59779739379883
2014-05-07,59.336090087890625
2014-05-08,59.312984466552734
2014-05-09,59.8210563659668
2014-05-12,60.252159118652344
2014-05-13,59.48235321044922
2014-05-14,58.743324279785156
2014-05-15,58.68946838378906
2014-05-16,59.55162811279297
2014-05-19,58.88960647583008
2014-05-20,60.01350784301758
2014-05-21,60.105865478515625
2014-05-22,60.644744873046875
2014-05-23,60.952659606933594
2014-05-27,61.345272064208984
2014-05-28,61.33757400512695
2014-05-29,61.5069465637207
2014-05-30,61.76095199584961
2014-06-02,62.23053741455078
2014-06-03,62.46281433105469
2014-06-04,62.362159729003906
2014-06-05,62.238285064697266
2014-06-06,62.4395866394043
2014-06-09,62.416358947753906
2014-06-10,62.51703643798828
2014-06-11,61.796913146972656
2014-06-12,60.72838592529297
2014-06-13,60.44965362548828
2014-06-16,61.09231185913086
2014-06-17,61.959529876708984
2014-06-18,62.49380111694336
2014-06-19,62.28474807739258
2014-06-20,62.075679779052734
2014-06-23,62.4395866394043
2014-06-24,62.27699661254883
2014-06-25,62.35445022583008
2014-06-26,62.52476119995117
2014-06-27,62.81899642944336
2014-06-30,62.687381744384766
2014-07-01,63.353275299072266
2014-07-02,63.47715377807617
2014-07-03,63.5313606262207
2014-07-07,63.043548583984375
2014-07-08,62.53251266479492
2014-07-09,62.5092658996582
2014-07-10,61.47945785522461
2014-07-11,61.64208221435547
2014-07-14,61.52593994140625
2014-07-15,61.83565139770508
2014-07-16,61.6807861328125
2014-07-17,61.59559631347656
2014-07-18,62.005977630615234
2014-07-21,61.71951675415039
2014-07-22,62.362159729003906
2014-07-23,62.73382568359375
2014-07-24,62.87322235107422
2014-07-25,62.741573333740234
2014-07-28,62.772552490234375
2014-07-29,62.70286178588867
2014-07-30,63.306827545166016
2014-07-31,62.602195739746094
2014-08-01,61.750465393066406
2014-08-04,61.967262268066406
2014-08-05,61.967262268066406
2014-08-06,62.34668731689453
2014-08-07,62.3079719543457
2014-08-08,63.82557678222656
2014-08-11,64.17401123046875
2014-08-12,64.20499420166016
2014-08-13,64.35987854003906
2014-08-14,64.93283081054688
2014-08-15,64.80125427246094
2014-08-18,64.7237777709961
2014-08-19,68.31654357910156
2014-08-20,70.26776123046875
2014-08-21,70.5774917602539
2014-08-22,70.4845962524414
2014-08-25,70.61621856689453
2014-08-26,70.94916534423828
2014-08-27,71.135009765625
2014-08-28,71.63055419921875
2014-08-29,72.39712524414062
2014-09-02,70.9340591430664
2014-09-03,69.26089477539062
2014-09-04,69.98465728759766
2014-09-05,71.29203796386719
2014-09-08,70.67723846435547
2014-09-09,69.20642852783203
2014-09-10,69.45543670654297
2014-09-11,69.43212890625
2014-09-12,69.13639831542969
2014-09-15,69.55662536621094
2014-09-16,70.24925231933594
2014-09-17,70.98853302001953
2014-09-18,71.66558074951172
2014-09-19,71.86015319824219
2014-09-22,71.50994873046875
2014-09-23,71.19866180419922
2014-09-24,72.38929748535156
2014-09-25,71.51773071289062
2014-09-26,72.24925231933594
2014-09-29,72.28034210205078
2014-09-30,71.39320373535156
2014-10-01,70.83289337158203
2014-10-02,71.78231048583984
2014-10-03,72.79401397705078
2014-10-06,72.57611083984375
2014-10-07,71.96131134033203
2014-10-08,73.22198486328125
2014-10-09,72.42823028564453
2014-10-10,72.02356719970703
2014-10-13,70.50604248046875
2014-10-14,70.11695861816406
2014-10-15,68.36595153808594
2014-10-16,69.16752624511719
2014-10-17,70.22591400146484
2014-10-20,71.47882843017578
2014-10-21,73.30760955810547
2014-10-22,72.63835906982422
2014-10-23,73.77456665039062
2014-10-24,73.92239379882812
2014-10-27,74.29595184326172
2014-10-28,75.16752624511719
2014-10-29,75.03523254394531
2014-10-30,75.89127349853516
2014-10-31,75.89127349853516
2014-11-03,74.7784423828125
2014-11-04,74.67724609375
2014-11-05,74.53719329833984
2014-11-06,75.71229553222656
2014-11-07,75.99244689941406
2014-11-10,76.38933563232422
2014-11-11,76.3737564086914
2014-11-12,76.64617156982422
2014-11-13,77.04300689697266
2014-11-14,76.45161437988281
2014-11-17,76.28816986083984
2014-11-18,74.69282531738281
2014-11-19,75.25312805175781
2014-11-20,75.93019104003906
2014-11-21,76.48271179199219
2014-11-24,76.57609558105469
2014-11-25,75.494384765625
2014-11-26,76.03133392333984
2014-11-28,77.35433197021484
2014-12-01,76.94963836669922
2014-12-02,76.75415802001953
2014-12-03,77.09037017822266
2014-12-04,77.37188720703125
2014-12-05,77.91143035888672
2014-12-08,78.52914428710938
2014-12-09,77.91143035888672
2014-12-10,77.36406707763672
2014-12-11,78.40403747558594
2014-12-12,78.02088928222656
2014-12-15,78.23200988769531
2014-12-16,75.89405822753906
2014-12-17,77.36406707763672
2014-12-18,78.71680450439453
2014-12-19,79.70205688476562
2014-12-22,80.92965698242188
2014-12-23,81.13296508789062
2014-12-24,80.97657775878906
2014-12-26,81.12512969970703
2014-12-29,81.73504638671875
2014-12-30,81.53175354003906
2014-12-31,82.07910919189453
2015-01-02,80.87491607666016
2015-01-05,79.17815399169922
2015-01-06,78.93576049804688
2015-01-07,81.6412353515625
2015-01-08,83.44747924804688
2015-01-09,82.01654052734375
2015-01-12,81.64900970458984
2015-01-13,81.1094970703125
2015-01-14,80.2572021484375
2015-01-15,78.982666015625
2015-01-16,81.41446685791016
2015-01-20,80.7341537475586
2015-01-21,80.95313262939453
2015-01-22,82.9392318725586
2015-01-23,82.39188385009766
2015-01-26,83.16597747802734
2015-01-27,82.22767639160156
2015-01-28,81.89923858642578
2015-01-29,84.15119171142578
2015-01-30,81.64900970458984
2015-02-02,81.65685272216797
2015-02-03,83.85408020019531
2015-02-04,84.76895904541016
2015-02-05,85.22245788574219
2015-02-06,85.26155090332031
2015-02-09,84.71420288085938
2015-02-10,86.53611755371094
2015-02-11,86.25460052490234
2015-02-12,87.70118713378906
2015-02-13,87.49005126953125
2015-02-17,87.57606506347656
2015-02-18,87.5682373046875
2015-02-19,86.74723052978516
2015-02-20,87.76374053955078
2015-02-23,87.79499053955078
2015-02-24,91.29022216796875
2015-02-25,90.9461669921875
2015-02-26,90.21900177001953
2015-02-27,89.72633361816406
2015-03-02,90.79761505126953
2015-03-03,90.75851440429688
2015-03-04,89.73420715332031
2015-03-05,90.63343048095703
2015-03-06,89.49178314208984
2015-03-09,90.11732482910156
2015-03-10,88.46682739257812
2015-03-11,88.86766052246094
2015-03-12,91.24910736083984
2015-03-13,90.24310302734375
2015-03-16,91.56349182128906
2015-03-17,90.84040832519531
2015-03-18,91.2333755493164
2015-03-19,90.51032257080078
2015-03-20,92.34158325195312
2015-03-23,91.22551727294922
2015-03-24,91.28841400146484
2015-03-25,89.34708404541016
2015-03-26,88.31752014160156
2015-03-27,89.48858642578125
2015-03-30,90.09375762939453
2015-03-31,89.29209899902344
2015-04-01,88.91483306884766
2015-04-02,90.02301025390625
2015-04-06,90.34525299072266
2015-04-07,89.8343734741211
2015-04-08,90.8482666015625
2015-04-09,90.0466079711914
2015-04-10,90.57318115234375
2015-04-13,89.94444274902344
2015-04-14,89.63790893554688
2015-04-15,89.16632843017578
2015-04-16,89.10346984863281
2015-04-17,88.10529327392578
2015-04-20,88.70262908935547
2015-04-21,88.94627380371094
2015-04-22,88.8047866821289
2015-04-23,89.56716918945312
2015-04-24,89.36280059814453
2015-04-27,87.54725646972656
2015-04-28,86.91065216064453
2015-04-29,85.44090270996094
2015-04-30,84.08122253417969
2015-05-01,86.10111236572266
2015-05-04,86.50196838378906
2015-05-05,84.93003845214844
2015-05-06,85.12650299072266
2015-05-07,86.48623657226562
2015-05-08,88.39611053466797
2015-05-11,87.9480972290039
2015-05-12,88.43541717529297
2015-05-13,87.39007568359375
2015-05-14,87.97952270507812
2015-05-15,89.08773040771484
2015-05-18,89.85797882080078
2015-05-19,88.29393005371094
2015-05-20,88.10529327392578
2015-05-21,88.03455352783203
2015-05-22,88.15245819091797
2015-05-26,87.18574523925781
2015-05-27,88.15245819091797
2015-05-28,88.1760482788086
2015-05-29,87.57084655761719
2015-06-01,87.76734924316406
2015-06-02,88.17029571533203
2015-06-03,89.41082763671875
2015-06-04,88.06759643554688
2015-06-05,87.20634460449219
2015-06-08,86.8586654663086
2015-06-09,86.5426254272461
2015-06-10,87.68830871582031
2015-06-11,87.93325805664062
2015-06-12,87.3880844116211
2015-06-15,86.92189025878906
2015-06-16,87.09573364257812
2015-06-17,87.28538513183594
2015-06-18,88.37574768066406
2015-06-19,88.8340072631836
2015-06-22,89.33969116210938
2015-06-23,89.42658996582031
2015-06-24,88.77079010009766
2015-06-25,88.68389129638672
2015-06-26,88.96833801269531
2015-06-29,87.34066772460938
2015-06-30,87.80685424804688
2015-07-01,88.54956817626953
2015-07-02,88.09127807617188
2015-07-06,87.95697021484375
2015-07-07,88.810302734375
2015-07-08,87.70415496826172
2015-07-09,88.0043716430664
2015-07-10,89.3634033203125
2015-07-13,90.7856216430664
2015-07-14,91.14906311035156
2015-07-15,91.32291412353516
2015-07-16,90.65131378173828
2015-07-17,90.44587707519531
2015-07-20,89.60833740234375
2015-07-21,89.96389770507812
2015-07-22,90.7856216430664
2015-07-23,90.54070281982422
2015-07-24,89.75055694580078
2015-07-27,89.33969116210938
2015-07-28,90.73820495605469
2015-07-29,91.94710540771484
2015-07-30,92.01821899414062
2015-07-31,92.46858978271484
2015-08-03,92.35797882080078
2015-08-04,92.8636474609375
2015-08-05,93.23500061035156
2015-08-06,92.09722900390625
2015-08-07,92.38958740234375
2015-08-10,92.91895294189453
2015-08-11,92.99008178710938
2015-08-12,92.99008178710938
2015-08-13,94.04093933105469
2015-08-14,94.61773681640625
2015-08-17,94.5782470703125
2015-08-18,97.02762603759766
2015-08-19,96.99600982666016
2015-08-20,95.241943359375
2015-08-21,91.78119659423828
2015-08-24,88.92092895507812
2015-08-25,87.680419921875
2015-08-26,91.59945678710938
2015-08-27,92.96636962890625
2015-08-28,92.85575103759766
2015-08-31,92.01821899414062
2015-09-01,89.79459381103516
2015-09-02,92.50265502929688
2015-09-03,92.59794616699219
2015-09-04,90.86670684814453
2015-09-08,92.46295166015625
2015-09-09,90.50935363769531
2015-09-10,90.92227935791016
2015-09-11,91.67674255371094
2015-09-14,91.1128921508789
2015-09-15,92.264404296875
2015-09-16,93.56680297851562
2015-09-17,93.63829803466797
2015-09-18,91.422607421875
2015-09-21,92.58206939697266
2015-09-22,91.96261596679688
2015-09-23,92.25645446777344
2015-09-24,92.39146423339844
2015-09-25,92.7091293334961
2015-09-28,90.612548828125
2015-09-29,89.66754913330078
2015-09-30,91.71643829345703
2015-10-01,92.9394302368164
2015-10-02,93.5588607788086
2015-10-05,94.66275024414062
2015-10-06,94.249755859375
2015-10-07,95.0201187133789
2015-10-08,96.13986206054688
2015-10-09,96.35431671142578
2015-10-12,96.80693054199219
2015-10-13,96.5766372680664
2015-10-14,95.51248168945312
2015-10-15,96.7354736328125
2015-10-16,97.47403717041016
2015-10-19,97.75991821289062
2015-10-20,97.56139373779297
2015-10-21,97.91874694824219
2015-10-22,98.76055908203125
2015-10-23,98.95909118652344
2015-10-26,99.27677154541016
2015-10-27,98.84790802001953
2015-10-28,98.33170318603516
2015-10-29,98.18080139160156
2015-10-30,98.18878936767578
2015-11-02,98.80027770996094
2015-11-03,99.79293823242188
2015-11-04,99.57059478759766
2015-11-05,99.84059143066406
2015-11-06,100.04707336425781
2015-11-09,98.87173461914062
2015-11-10,99.47528839111328
2015-11-11,99.03849029541016
2015-11-12,98.32376098632812
2015-11-13,95.29805755615234
2015-11-16,95.96513366699219
2015-11-17,100.2059326171875
2015-11-18,100.49180603027344
2015-11-19,100.74591827392578
2015-11-20,103.40636444091797
2015-11-23,105.22491455078125
2015-11-24,106.09851837158203
2015-11-25,106.93234252929688
2015-11-27,107.00386047363281
2015-11-30,106.3208999633789
2015-12-01,107.23020935058594
2015-12-02,106.73567962646484
2015-12-03,104.43834686279297
2015-12-04,107.30998229980469
2015-12-07,106.83135223388672
2015-12-08,106.75957489013672
2015-12-09,105.21211242675781
2015-12-10,105.72262573242188
2015-12-11,104.04749298095703
2015-12-14,105.29984283447266
2015-12-15,104.72553253173828
2015-12-16,106.009765625
2015-12-17,104.77337646484375
2015-12-18,103.92786407470703
2015-12-21,104.74146270751953
2015-12-22,105.19617462158203
2015-12-23,106.17726135253906
2015-12-24,106.009765625
2015-12-28,105.83428192138672
2015-12-29,106.64788055419922
2015-12-30,106.36875915527344
2015-12-31,105.49130249023438
2016-01-04,104.55006408691406
2016-01-05,104.03953552246094
2016-01-06,102.96269989013672
2016-01-07,100.02728271484375
2016-01-08,98.83076477050781
2016-01-11,100.33039093017578
2016-01-12,101.69441223144531
2016-01-13,96.83663177490234
2016-01-14,95.41677856445312
2016-01-15,95.105712890625
2016-01-19,95.52845001220703
2016-01-20,92.89614868164062
2016-01-21,95.89537048339844
2016-01-22,97.92145538330078
2016-01-25,97.0838851928711
2016-01-26,97.47473907470703
2016-01-27,96.97222900390625
2016-01-28,97.53853607177734
2016-01-29,100.31443786621094
2016-02-01,100.91266632080078
2016-02-02,99.92357635498047
2016-02-03,98.7430419921875
2016-02-04,96.60530853271484
2016-02-05,92.87220764160156
2016-02-08,89.21891784667969
2016-02-09,90.82221984863281
2016-02-10,91.19712829589844
2016-02-11,90.35160064697266
2016-02-12,92.78446197509766
2016-02-16,95.26521301269531
2016-02-17,96.68504333496094
2016-02-18,95.69595336914062
2016-02-19,97.06794738769531
2016-02-22,97.99324035644531
2016-02-23,99.33331298828125
2016-02-24,100.19477844238281
2016-02-25,101.19188690185547
2016-02-26,100.7132797241211
2016-02-29,99.00627899169922
2016-03-01,100.2665786743164
2016-03-02,100.1788330078125
2016-03-03,101.14402770996094
2016-03-04,100.1549072265625
2016-03-07,100.64151763916016
2016-03-08,101.63603973388672
2016-03-09,101.08262634277344
2016-03-10,100.97032928466797
2016-03-11,103.0315933227539
2016-03-14,103.33636474609375
2016-03-15,104.03417205810547
2016-03-16,104.62767028808594
2016-03-17,104.97257995605469
2016-03-18,105.34952545166016
2016-03-21,105.07681274414062
2016-03-22,104.73997497558594
2016-03-23,104.44320678710938
2016-03-24,104.63572692871094
2016-03-28,105.13298034667969
2016-03-29,106.24781036376953
2016-03-30,107.00975799560547
2016-03-31,107.01778411865234
2016-04-01,108.15668487548828
2016-04-04,108.15668487548828
2016-04-05,107.94014739990234
2016-04-06,108.62992858886719
2016-04-07,107.3707275390625
2016-04-08,107.1701889038086
2016-04-11,106.68094635009766
2016-04-12,107.77973937988281
2016-04-13,107.34662628173828
2016-04-14,107.77173614501953
2016-04-15,108.28501892089844
2016-04-18,109.72071838378906
2016-04-19,108.62992858886719
2016-04-20,108.42940521240234
2016-04-21,107.95621490478516
2016-04-22,108.80635833740234
2016-04-25,108.79834747314453
2016-04-26,108.54975891113281
2016-04-27,108.8785400390625
2016-04-28,106.45633697509766
2016-04-29,107.3867416381836
2016-05-02,109.11920166015625
2016-05-03,107.90809631347656
2016-05-04,108.40534210205078
2016-05-05,108.01233673095703
2016-05-06,108.83845520019531
2016-05-09,109.27157592773438
2016-05-10,110.29017639160156
2016-05-11,107.71559143066406
2016-05-12,107.62734985351562
2016-05-13,106.77715301513672
2016-05-16,108.54975891113281
2016-05-17,105.870849609375
2016-05-18,105.6863784790039
2016-05-19,105.654296875
2016-05-20,105.75055694580078
2016-05-23,105.40569305419922
2016-05-24,106.96165466308594
2016-05-25,106.83332061767578
2016-05-26,107.51504516601562
2016-05-27,107.42683410644531
2016-05-31,106.51581573486328
2016-06-01,106.2820053100586
2016-06-02,106.74962615966797
2016-06-03,106.20948028564453
2016-06-06,104.15367126464844
2016-06-07,104.74215698242188
2016-06-08,104.47610473632812
2016-06-09,104.2423324584961
2016-06-10,103.8634262084961
2016-06-13,103.05722045898438
2016-06-14,100.96916198730469
2016-06-15,102.00914001464844
2016-06-16,102.67829132080078
2016-06-17,102.50094604492188
2016-06-20,102.88789367675781
2016-06-21,102.98467254638672
2016-06-22,102.87176513671875
2016-06-23,103.42807006835938
2016-06-24,101.90435028076172
2016-06-27,100.50960540771484
2016-06-28,102.81536102294922
2016-06-29,102.68636322021484
2016-06-30,102.9443588256836
2016-07-01,104.50032043457031
2016-07-05,104.28263854980469
2016-07-06,106.07242584228516
2016-07-07,105.74187469482422
2016-07-08,108.30560302734375
2016-07-11,108.95862579345703
2016-07-12,108.70868682861328
2016-07-13,107.6767578125
2016-07-14,108.46687316894531
2016-07-15,108.66032409667969
2016-07-18,109.91803741455078
2016-07-19,110.43403625488281
2016-07-20,110.78065490722656
2016-07-21,109.70034790039062
2016-07-22,110.0631332397461
2016-07-25,110.0470199584961
2016-07-26,110.24853515625
2016-07-27,109.89383697509766
2016-07-28,111.22406768798828
2016-07-29,111.4498291015625
2016-08-01,111.87708282470703
2016-08-02,110.62744903564453
2016-08-03,110.49850463867188
2016-08-04,109.6842269897461
2016-08-05,110.37757110595703
2016-08-08,109.8132095336914
2016-08-09,109.73257446289062
2016-08-10,109.3214340209961
2016-08-11,110.48233032226562
2016-08-12,110.10346984863281
2016-08-15,110.49850463867188
2016-08-16,109.82933807373047
2016-08-17,109.76480865478516
2016-08-18,108.67645263671875
2016-08-19,109.20856475830078
2016-08-22,109.11184692382812
2016-08-23,109.82128143310547
2016-08-24,108.88607025146484
2016-08-25,109.18436431884766
2016-08-26,108.32173156738281
2016-08-29,109.03123474121094
2016-08-30,108.66654205322266
2016-08-31,108.6827163696289
2016-09-01,108.7718734741211
2016-09-02,109.51741027832031
2016-09-06,108.66654205322266
2016-09-07,107.6050033569336
2016-09-08,106.36516571044922
2016-09-09,103.51276397705078
2016-09-12,104.2015609741211
2016-09-13,101.87590789794922
2016-09-14,102.3134994506836
2016-09-15,102.88072967529297
2016-09-16,102.19192504882812
2016-09-19,102.33779907226562
2016-09-20,102.77538299560547
2016-09-21,103.81261444091797
2016-09-22,104.33121490478516
2016-09-23,103.55330657958984
2016-09-26,101.65707397460938
2016-09-27,102.76726531982422
2016-09-28,103.9422607421875
2016-09-29,103.666748046875
2016-09-30,104.27448272705078
2016-10-03,104.12863159179688
2016-10-04,103.88555908203125
2016-10-05,103.38312530517578
2016-10-06,105.49813079833984
2016-10-07,103.97465515136719
2016-10-10,103.1156997680664
2016-10-11,101.98123168945312
2016-10-12,102.66192626953125
2016-10-13,102.33779907226562
2016-10-14,102.44310760498047
2016-10-17,101.40589904785156
2016-10-18,101.8920669555664
2016-10-19,102.01365661621094
2016-10-20,102.30537414550781
2016-10-21,102.5889892578125
2016-10-24,103.5451889038086
2016-10-25,99.947265625
2016-10-26,99.436767578125
2016-10-27,99.0721206665039
2016-10-28,100.14178466796875
2016-10-31,98.86952209472656
2016-11-01,97.1516342163086
2016-11-02,97.47576141357422
2016-11-03,97.3865966796875
2016-11-04,97.9781723022461
2016-11-07,100.2795181274414
2016-11-08,100.6847152709961
2016-11-09,102.11898040771484
2016-11-10,104.55811309814453
2016-11-11,105.22261047363281
2016-11-14,103.45604705810547
2016-11-15,100.80622863769531
2016-11-16,101.55987548828125
2016-11-17,104.47708129882812
2016-11-18,103.99088287353516
2016-11-21,103.90174102783203
2016-11-22,106.13827514648438
2016-11-23,106.32467651367188
2016-11-25,106.61640930175781
2016-11-28,105.86278533935547
2016-11-29,105.59391784667969
2016-11-30,105.41470336914062
2016-12-01,105.47174835205078
2016-12-02,105.79759979248047
2016-12-05,105.6427993774414
2016-12-06,104.87704467773438
2016-12-07,107.9074935913086
2016-12-08,107.96453857421875
2016-12-09,108.66510772705078
2016-12-12,109.63455963134766
2016-12-13,111.2312240600586
2016-12-14,110.77507781982422
2016-12-15,110.66096496582031
2016-12-16,110.06631469726562
2016-12-19,110.33515167236328
2016-12-20,111.69558715820312
2016-12-21,111.46749877929688
2016-12-22,110.32698822021484
2016-12-23,110.0174331665039
2016-12-27,110.18852233886719
2016-12-28,110.03373718261719
2016-12-29,110.05815124511719
2016-12-30,109.22721862792969
2017-01-03,109.41461944580078
2017-01-04,110.38404083251953
2017-01-05,109.0805892944336
2017-01-06,108.77920532226562
2017-01-09,109.41461944580078
2017-01-10,110.87281799316406
2017-01-11,110.5469741821289
2017-01-12,110.03373718261719
2017-01-13,110.00926971435547
2017-01-17,110.73432159423828
2017-01-18,110.92168426513672
2017-01-19,110.29441833496094
2017-01-20,110.46552276611328
2017-01-23,112.4776382446289
2017-01-24,112.46951293945312
2017-01-25,111.99700927734375
2017-01-26,112.79537963867188
2017-01-27,112.68946075439453
2017-01-30,112.80351257324219
2017-01-31,112.0784912109375
2017-02-01,111.96443176269531
2017-02-02,111.56524658203125
2017-02-03,112.40437316894531
2017-02-06,111.1905288696289
2017-02-07,111.32086944580078
2017-02-08,112.32288360595703
2017-02-09,112.9990463256836
2017-02-10,113.92769622802734
2017-02-13,113.94400787353516
2017-02-14,115.15782928466797
2017-02-15,115.83399200439453
2017-02-16,115.3044662475586
2017-02-17,116.49386596679688
2017-02-21,118.13946533203125
2017-02-22,118.32676696777344
2017-02-23,117.8868637084961
2017-02-24,118.89704132080078
2017-02-27,118.36750793457031
2017-02-28,118.0498046875
2017-03-01,119.49169921875
2017-03-02,120.52632904052734
2017-03-03,120.41229248046875
2017-03-06,119.85833740234375
2017-03-07,119.67802429199219
2017-03-08,120.41566467285156
2017-03-09,120.16975402832031
2017-03-10,120.35824584960938
2017-03-13,120.83363342285156
2017-03-14,120.61236572265625
2017-03-15,121.25982666015625
2017-03-16,121.89910888671875
2017-03-17,122.61217498779297
2017-03-20,121.13692474365234
2017-03-21,120.16157531738281
2017-03-22,120.7762451171875
2017-03-23,121.2926254272461
2017-03-24,121.0631332397461
2017-03-27,120.37466430664062
2017-03-28,120.64514923095703
2017-03-29,120.51400756835938
2017-03-30,120.44021606445312
2017-03-31,120.34185791015625
2017-04-03,120.16975402832031
2017-04-04,119.9402847290039
2017-04-05,120.1861572265625
2017-04-06,120.67791748046875
2017-04-07,120.58776092529297
2017-04-10,121.4729232788086
2017-04-11,121.46471405029297
2017-04-12,120.10419464111328
2017-04-13,119.58787536621094
2017-04-17,120.73529052734375
2017-04-18,121.10411071777344
2017-04-19,120.66154479980469
2017-04-20,121.89096069335938
2017-04-21,122.94002532958984
2017-04-24,124.48909759521484
2017-04-25,125.42338562011719
2017-04-26,126.39872741699219
2017-04-27,127.95599365234375
2017-04-28,127.93956756591797
2017-05-01,126.3905258178711
2017-05-02,126.99700927734375
2017-05-03,127.03800201416016
2017-05-04,126.92326354980469
2017-05-05,127.63633728027344
2017-05-08,128.5870819091797
2017-05-09,129.23452758789062
2017-05-10,129.60333251953125
2017-05-11,128.02154541015625
2017-05-12,128.6116180419922
2017-05-15,128.9476776123047
2017-05-16,129.70993041992188
2017-05-17,127.93135833740234
2017-05-18,127.61174774169922
2017-05-19,128.1034393310547
2017-05-22,127.82484436035156
2017-05-23,126.89868927001953
2017-05-24,127.03800201416016
2017-05-25,128.23464965820312
2017-05-26,126.95606994628906
2017-05-30,126.84893798828125
2017-05-31,126.54386901855469
2017-06-01,127.89581298828125
2017-06-02,128.06065368652344
