Date,D
2013-09-17,37.88065719604492
2013-09-18,38.88671875
2013-09-19,38.77629089355469
2013-09-20,38.199649810791016
2013-09-23,38.42664337158203
2013-09-24,38.310081481933594
2013-09-25,38.29167175292969
2013-09-26,38.53091812133789
2013-09-27,38.29780578613281
2013-09-30,38.32848358154297
2013-10-01,38.346866607666016
2013-10-02,38.24260711669922
2013-10-03,38.009483337402344
2013-10-04,38.168983459472656
2013-10-07,37.8193244934082
2013-10-08,37.79476547241211
2013-10-09,37.73343276977539
2013-10-10,38.395965576171875
2013-10-11,38.61680221557617
2013-10-14,38.408233642578125
2013-10-15,37.91133117675781
2013-10-16,38.75175857543945
2013-10-17,39.168907165527344
2013-10-18,39.06462097167969
2013-10-21,39.02781677246094
2013-10-22,39.47562789916992
2013-10-23,39.40201950073242
2013-10-24,39.35908508300781
2013-10-25,39.665809631347656
2013-10-28,39.46950149536133
2013-10-29,39.690338134765625
2013-10-30,39.279327392578125
2013-10-31,39.107566833496094
2013-11-01,39.316139221191406
2013-11-04,39.25479507446289
2013-11-05,39.61058044433594
2013-11-06,40.5062255859375
2013-11-07,40.08295822143555
2013-11-08,40.12590026855469
2013-11-11,40.414207458496094
2013-11-12,40.273128509521484
2013-11-13,40.69026184082031
2013-11-14,41.13808822631836
2013-11-15,41.4202766418457
2013-11-18,41.592044830322266
2013-11-19,41.54297637939453
2013-11-20,40.87429428100586
2013-11-21,40.94179153442383
2013-11-22,40.86817169189453
2013-11-25,40.70254135131836
2013-11-26,40.426490783691406
2013-11-27,39.905059814453125
2013-11-29,39.819175720214844
2013-12-02,39.45109939575195
2013-12-03,39.74554443359375
2013-12-04,39.685523986816406
2013-12-05,39.26471710205078
2013-12-06,39.8649787902832
2013-12-09,39.444183349609375
2013-12-10,39.29567337036133
2013-12-11,39.140960693359375
2013-12-12,39.29567337036133
2013-12-13,39.34516906738281
2013-12-16,39.51844024658203
2013-12-17,39.530818939208984
2013-12-18,40.087764739990234
2013-12-19,39.91449737548828
2013-12-20,39.94544219970703
2013-12-23,39.67933654785156
2013-12-24,40.00731658935547
2013-12-26,39.87118148803711
2013-12-27,39.85879898071289
2013-12-30,39.8464241027832
2013-12-31,40.03205871582031
2014-01-02,39.34516906738281
2014-01-03,39.301841735839844
2014-01-06,39.30803298950195
2014-01-07,40.03205871582031
2014-01-08,40.075382232666016
2014-01-09,41.04076385498047
2014-01-10,41.944252014160156
2014-01-13,41.56676483154297
2014-01-14,41.529640197753906
2014-01-15,41.23258972167969
2014-01-16,41.13977813720703
2014-01-17,41.02220153808594
2014-01-21,41.38731002807617
2014-01-22,41.535831451416016
2014-01-23,41.090274810791016
2014-01-24,40.799434661865234
2014-01-27,41.1026496887207
2014-01-28,41.003639221191406
2014-01-29,41.016014099121094
2014-01-30,41.49251174926758
2014-01-31,42.024696350097656
2014-02-03,41.535831451416016
2014-02-04,40.749908447265625
2014-02-05,40.6570930480957
2014-02-06,40.799434661865234
2014-02-07,41.41824722290039
2014-02-10,42.38362121582031
2014-02-11,42.78585433959961
2014-02-12,42.922000885009766
2014-02-13,43.74504852294922
2014-02-14,44.00495910644531
2014-02-18,43.85024642944336
2014-02-19,43.7141227722168
2014-02-20,44.24629592895508
2014-02-21,44.178226470947266
2014-02-24,44.11635208129883
2014-02-25,44.09778594970703
2014-02-26,43.53611373901367
2014-02-27,43.42377471923828
2014-02-28,43.311431884765625
2014-03-03,42.8059196472168
2014-03-04,43.2427864074707
2014-03-05,42.76224136352539
2014-03-06,42.41899490356445
2014-03-07,42.71231460571289
2014-03-10,42.65614700317383
2014-03-11,42.46891784667969
2014-03-12,43.0493278503418
2014-03-13,43.37383270263672
2014-03-14,43.61725616455078
2014-03-17,44.060333251953125
2014-03-18,43.997928619384766
2014-03-19,43.579795837402344
2014-03-20,43.54234313964844
2014-03-21,43.72331619262695
2014-03-24,43.54234313964844
2014-03-25,43.72956848144531
2014-03-26,43.910560607910156
2014-03-27,44.27877426147461
2014-03-28,44.36613464355469
2014-03-31,44.303733825683594
2014-04-01,43.93552780151367
2014-04-02,43.860633850097656
2014-04-03,43.54234313964844
2014-04-04,43.44873046875
2014-04-07,43.180381774902344
2014-04-08,43.98545455932617
2014-04-09,43.87312698364258
2014-04-10,43.42377471923828
2014-04-11,43.32392120361328
2014-04-14,43.82942581176758
2014-04-15,44.04160690307617
2014-04-16,44.64073944091797
2014-04-17,44.1040153503418
2014-04-21,44.1414680480957
2014-04-22,44.22884750366211
2014-04-23,44.347412109375
2014-04-24,44.63448715209961
2014-04-25,45.13999557495117
2014-04-28,45.39586639404297
2014-04-29,45.221126556396484
2014-04-30,45.27106857299805
2014-05-01,45.23360061645508
2014-05-02,44.222599029541016
2014-05-05,44.40982437133789
2014-05-06,44.085289001464844
2014-05-07,45.06511688232422
2014-05-08,44.35989761352539
2014-05-09,43.5985221862793
2014-05-12,43.267757415771484
2014-05-13,43.56107711791992
2014-05-14,44.04160690307617
2014-05-15,43.735816955566406
2014-05-16,43.89183044433594
2014-05-19,43.086769104003906
2014-05-20,43.011871337890625
2014-05-21,43.036842346191406
2014-05-22,43.57356262207031
2014-05-23,43.26149368286133
2014-05-27,43.32392120361328
2014-05-28,43.02803039550781
2014-05-29,43.13505172729492
2014-05-30,43.412044525146484
2014-06-02,43.814937591552734
2014-06-03,43.98491287231445
2014-06-04,44.09822082519531
2014-06-05,44.2115364074707
2014-06-06,43.972328186035156
2014-06-09,43.443538665771484
2014-06-10,43.20430374145508
2014-06-11,42.6251335144043
2014-06-12,42.82658767700195
2014-06-13,43.084693908691406
2014-06-16,43.12246322631836
2014-06-17,43.10988235473633
2014-06-18,44.035282135009766
2014-06-19,44.696285247802734
2014-06-20,44.30598068237305
2014-06-23,44.09192657470703
2014-06-24,44.28078079223633
2014-06-25,43.915679931640625
2014-06-26,44.778114318847656
2014-06-27,44.582969665527344
2014-06-30,45.02362823486328
2014-07-01,44.797000885009766
2014-07-02,43.84011459350586
2014-07-03,43.22319793701172
2014-07-07,43.3491096496582
2014-07-08,43.53166580200195
2014-07-09,43.56312942504883
2014-07-10,44.05417251586914
2014-07-11,43.75197982788086
2014-07-14,43.3742790222168
2014-07-15,43.76458740234375
2014-07-16,43.921966552734375
2014-07-17,43.52535629272461
2014-07-18,44.1674919128418
2014-07-21,44.07933807373047
2014-07-22,44.028995513916016
2014-07-23,44.19895553588867
2014-07-24,44.28078079223633
2014-07-25,43.9786262512207
2014-07-28,44.62073516845703
2014-07-29,44.0226936340332
2014-07-30,43.4183464050293
2014-07-31,42.581077575683594
2014-08-01,42.549598693847656
2014-08-04,42.197059631347656
2014-08-05,41.554954528808594
2014-08-06,40.86248779296875
2014-08-07,41.397579193115234
2014-08-08,42.713279724121094
2014-08-11,42.52442169189453
2014-08-12,42.48664474487305
2014-08-13,42.66291046142578
2014-08-14,42.990264892578125
2014-08-15,43.3742790222168
2014-08-18,43.23578643798828
2014-08-19,43.80865478515625
2014-08-20,43.8464241027832
2014-08-21,43.871604919433594
2014-08-22,43.758270263671875
2014-08-25,44.1234130859375
2014-08-26,43.707923889160156
2014-08-27,44.12068557739258
2014-08-28,44.35563659667969
2014-08-29,44.59060287475586
2014-09-02,44.11433410644531
2014-09-03,44.234981536865234
2014-09-04,44.622344970703125
2014-09-05,45.270057678222656
2014-09-08,44.99064636230469
2014-09-09,44.36833572387695
2014-09-10,44.152435302734375
2014-09-11,44.40009689331055
2014-09-12,43.549171447753906
2014-09-15,43.5999755859375
2014-09-16,44.03178787231445
2014-09-17,43.84762954711914
2014-09-18,43.51107406616211
2014-09-19,43.765079498291016
2014-09-22,43.371368408203125
2014-09-23,43.371368408203125
2014-09-24,43.25071716308594
2014-09-25,42.945899963378906
2014-09-26,43.199913024902344
2014-09-29,43.48567199707031
2014-09-30,43.87303161621094
2014-10-01,43.980979919433594
2014-10-02,44.019073486328125
2014-10-03,44.47627639770508
2014-10-06,44.495338439941406
2014-10-07,44.571556091308594
2014-10-08,45.79712677001953
2014-10-09,44.72395324707031
2014-10-10,44.844600677490234
2014-10-13,44.44454574584961
2014-10-14,43.2951545715332
2014-10-15,42.120384216308594
2014-10-16,43.16816711425781
2014-10-17,43.6444206237793
2014-10-20,44.11433410644531
2014-10-21,44.45724105834961
2014-10-22,44.469940185546875
2014-10-23,44.51439666748047
2014-10-24,44.90810012817383
2014-10-27,44.67950439453125
2014-10-28,44.90174865722656
2014-10-29,44.558837890625
2014-10-30,45.4542121887207
2014-10-31,45.276405334472656
2014-11-03,46.07653045654297
2014-11-04,45.60662078857422
2014-11-05,47.10524368286133
2014-11-06,46.4067268371582
2014-11-07,46.921085357666016
2014-11-10,47.21955490112305
2014-11-11,46.93380355834961
2014-11-12,46.171775817871094
2014-11-13,45.88601303100586
2014-11-14,45.44786071777344
2014-11-17,45.82252883911133
2014-11-18,45.8479118347168
2014-11-19,46.01301956176758
2014-11-20,46.1463623046875
2014-11-21,46.514686584472656
2014-11-24,46.387691497802734
2014-11-25,46.50293731689453
2014-11-26,46.43889617919922
2014-11-28,46.45170211791992
2014-12-01,46.27884292602539
2014-12-02,46.63737869262695
2014-12-03,46.470909118652344
2014-12-04,46.57335662841797
2014-12-05,46.19559860229492
2014-12-08,46.32365798950195
2014-12-09,46.42609405517578
2014-12-10,46.02272415161133
2014-12-11,46.97673797607422
2014-12-12,46.56055450439453
2014-12-15,46.086753845214844
2014-12-16,45.9650993347168
2014-12-17,47.36088943481445
2014-12-18,48.23167419433594
2014-12-19,48.276485443115234
2014-12-22,48.987186431884766
2014-12-23,49.23689651489258
2014-12-24,50.18448257446289
2014-12-26,50.7607307434082
2014-12-29,51.36899185180664
2014-12-30,50.13328170776367
2014-12-31,49.23689651489258
2015-01-02,49.61465835571289
2015-01-05,49.01279830932617
2015-01-06,48.76308822631836
2015-01-07,48.96156692504883
2015-01-08,49.53782653808594
2015-01-09,48.98075866699219
2015-01-12,48.98075866699219
2015-01-13,48.94236755371094
2015-01-14,48.94877624511719
2015-01-15,49.40975570678711
2015-01-16,49.78753662109375
2015-01-20,50.17809295654297
2015-01-21,50.754337310791016
2015-01-22,50.402183532714844
2015-01-23,50.63908767700195
2015-01-26,50.53663635253906
2015-01-27,50.56865310668945
2015-01-28,49.84514236450195
2015-01-29,50.67109298706055
2015-01-30,49.23048782348633
2015-02-02,49.76190948486328
2015-02-03,50.312557220458984
2015-02-04,49.704280853271484
2015-02-05,50.38298416137695
2015-02-06,48.474952697753906
2015-02-09,48.167640686035156
2015-02-10,49.08323287963867
2015-02-11,47.456939697265625
2015-02-12,47.20083236694336
2015-02-13,46.68222427368164
2015-02-17,46.855079650878906
2015-02-18,47.80908203125
2015-02-19,47.24565124511719
2015-02-20,47.37369918823242
2015-02-23,47.31606674194336
2015-02-24,47.41851806640625
2015-02-25,46.96508026123047
2015-02-26,46.474178314208984
2015-02-27,46.56460189819336
2015-03-02,45.42132568359375
2015-03-03,45.8411750793457
2015-03-04,45.608646392822266
2015-03-05,45.97682571411133
2015-03-06,44.94335174560547
2015-03-09,44.9368782043457
2015-03-10,44.736637115478516
2015-03-11,44.4072151184082
2015-03-12,45.09836196899414
2015-03-13,44.542877197265625
2015-03-16,45.20170974731445
2015-03-17,45.208168029785156
2015-03-18,46.45481491088867
2015-03-19,46.248104095458984
2015-03-20,46.629207611083984
2015-03-23,46.635658264160156
2015-03-24,46.15767288208008
2015-03-25,45.66676712036133
2015-03-26,45.44715881347656
2015-03-27,45.46653366088867
2015-03-30,45.95098114013672
2015-03-31,45.776588439941406
2015-04-01,46.18997573852539
2015-04-02,46.235198974609375
2015-04-06,46.96508026123047
2015-04-07,46.474178314208984
2015-04-08,46.34499740600586
2015-04-09,46.099544525146484
2015-04-10,46.44187545776367
2015-04-13,45.9186897277832
2015-04-14,46.26747512817383
2015-04-15,46.77775955200195
2015-04-16,46.377296447753906
2015-04-17,46.16412353515625
2015-04-20,46.99090576171875
2015-04-21,46.56460189819336
2015-04-22,46.84234619140625
2015-04-23,47.28158950805664
2015-04-24,47.50120162963867
2015-04-27,46.874637603759766
2015-04-28,46.984458923339844
2015-04-29,46.70025634765625
2015-04-30,46.29977035522461
2015-05-01,46.31269454956055
2015-05-04,46.35145950317383
2015-05-05,45.74428939819336
2015-05-06,45.67324447631836
2015-05-07,45.81533432006836
2015-05-08,46.370826721191406
2015-05-11,45.86701583862305
2015-05-12,45.9186897277832
2015-05-13,45.79595947265625
2015-05-14,46.248104095458984
2015-05-15,46.629207611083984
2015-05-18,46.67441177368164
2015-05-19,46.629207611083984
2015-05-20,46.4354362487793
2015-05-21,46.5193977355957
2015-05-22,46.48709487915039
2015-05-26,46.18997573852539
2015-05-27,46.16911315917969
2015-05-28,46.260372161865234
2015-05-29,45.96705627441406
2015-06-01,45.954010009765625
2015-06-02,45.36083984375
2015-06-03,44.60472869873047
2015-06-04,44.24622344970703
2015-06-05,43.763851165771484
2015-06-08,43.62697219848633
2015-06-09,43.56179428100586
2015-06-10,43.5748405456543
2015-06-11,43.84859085083008
2015-06-12,43.542240142822266
2015-06-15,43.737789154052734
2015-06-16,43.91379928588867
2015-06-17,44.32444763183594
2015-06-18,44.87848663330078
2015-06-19,44.35702896118164
2015-06-22,44.4939079284668
2015-06-23,44.037628173828125
2015-06-24,44.096309661865234
2015-06-25,43.69867706298828
2015-06-26,43.84859085083008
2015-06-29,43.86164093017578
2015-06-30,43.587867736816406
2015-07-01,43.718238830566406
2015-07-02,44.259254455566406
2015-07-06,44.22665786743164
2015-07-07,45.191375732421875
2015-07-08,45.256553649902344
2015-07-09,44.74813461303711
2015-07-10,44.950199127197266
2015-07-13,45.03493118286133
2015-07-14,45.106624603271484
2015-07-15,45.31521987915039
2015-07-16,45.74542999267578
2015-07-17,45.39995574951172
2015-07-20,45.1652946472168
2015-07-21,44.826351165771484
2015-07-22,44.80026626586914
2015-07-23,44.47434616088867
2015-07-24,44.70900344848633
2015-07-27,45.0675163269043
2015-07-28,45.712833404541016
2015-07-29,46.051780700683594
2015-07-30,46.312522888183594
2015-07-31,46.73621368408203
2015-08-03,46.74924087524414
2015-08-04,45.791053771972656
2015-08-05,46.38421630859375
2015-08-06,46.495033264160156
2015-08-07,47.15336990356445
2015-08-10,47.15990447998047
2015-08-11,47.37501525878906
2015-08-12,48.55480194091797
2015-08-13,48.84162521362305
2015-08-14,49.12842559814453
2015-08-17,49.68248748779297
2015-08-18,49.59772872924805
2015-08-19,49.63033676147461
2015-08-20,49.356571197509766
2015-08-21,49.147972106933594
2015-08-24,47.16642379760742
2015-08-25,45.778011322021484
2015-08-26,46.46091842651367
2015-08-27,46.84906768798828
2015-08-28,46.73066711425781
2015-08-31,45.88854217529297
2015-09-01,44.60563659667969
2015-09-02,44.79642868041992
2015-09-03,44.79642868041992
2015-09-04,44.230628967285156
2015-09-08,45.21090316772461
2015-09-09,44.789859771728516
2015-09-10,44.2569465637207
2015-09-11,44.57933044433594
2015-09-14,44.80958557128906
2015-09-15,44.789859771728516
2015-09-16,45.23063659667969
2015-09-17,45.69774627685547
2015-09-18,45.39511489868164
2015-09-21,45.60563278198242
2015-09-22,45.44775390625
2015-09-23,45.53984832763672
2015-09-24,45.67144012451172
2015-09-25,46.09248352050781
2015-09-28,45.678016662597656
2015-09-29,45.585906982421875
2015-09-30,46.30302429199219
2015-10-01,45.50038146972656
2015-10-02,45.6253662109375
2015-10-05,46.2635498046875
2015-10-06,45.908287048339844
2015-10-07,45.908287048339844
2015-10-08,46.52013397216797
2015-10-09,46.72407531738281
2015-10-12,47.36882781982422
2015-10-13,47.303035736083984
2015-10-14,47.42802047729492
2015-10-15,47.895137786865234
2015-10-16,48.11881637573242
2015-10-19,48.2701416015625
2015-10-20,48.48067092895508
2015-10-21,48.631980895996094
2015-10-22,49.006980895996094
2015-10-23,48.0793571472168
2015-10-26,47.921451568603516
2015-10-27,47.60566711425781
2015-10-28,47.053016662597656
2015-10-29,46.6319694519043
2015-10-30,46.993812561035156
2015-11-02,46.53329849243164
2015-11-03,46.52013397216797
2015-11-04,46.428016662597656
2015-11-05,46.210914611816406
2015-11-06,44.63853073120117
2015-11-09,44.55958938598633
2015-11-10,44.60563659667969
2015-11-11,44.941158294677734
2015-11-12,44.67801284790039
2015-11-13,44.8687858581543
2015-11-16,45.566165924072266
2015-11-17,44.93458938598633
2015-11-18,45.053009033203125
2015-11-19,45.27669143676758
2015-11-20,45.39511489868164
2015-11-23,44.88241195678711
2015-11-24,44.81598663330078
2015-11-25,44.64331817626953
2015-11-27,44.742942810058594
2015-11-30,44.742942810058594
2015-12-01,44.769500732421875
2015-12-02,43.926055908203125
2015-12-03,43.28183364868164
2015-12-04,44.231544494628906
2015-12-07,43.926055908203125
2015-12-08,43.773292541503906
2015-12-09,43.95924758911133
2015-12-10,43.3017463684082
2015-12-11,43.095882415771484
2015-12-14,43.434574127197266
2015-12-15,43.93268585205078
2015-12-16,44.87575912475586
2015-12-17,44.8558349609375
2015-12-18,44.430789947509766
2015-12-21,44.20497512817383
2015-12-22,44.590187072753906
2015-12-23,45.2144775390625
2015-12-24,45.008583068847656
2015-12-28,45.0683708190918
2015-12-29,45.586387634277344
2015-12-30,45.61296844482422
2015-12-31,44.9222526550293
2016-01-04,44.80934524536133
2016-01-05,45.19455337524414
2016-01-06,45.473487854003906
2016-01-07,45.50005340576172
2016-01-08,46.17083740234375
2016-01-11,46.0977783203125
2016-01-12,45.759056091308594
2016-01-13,45.838748931884766
2016-01-14,46.27045440673828
2016-01-15,45.74577713012695
2016-01-19,46.42320251464844
2016-01-20,45.64617156982422
2016-01-21,45.48676681518555
2016-01-22,46.33022689819336
2016-01-25,46.1973876953125
2016-01-26,46.30365753173828
2016-01-27,46.29702377319336
2016-01-28,47.11391067504883
2016-01-29,47.9307975769043
2016-02-01,46.609169006347656
2016-02-02,46.41657257080078
2016-02-03,46.4431266784668
2016-02-04,46.77519226074219
2016-02-05,47.193603515625
2016-02-08,46.15090560913086
2016-02-09,46.77519226074219
2016-02-10,46.682212829589844
2016-02-11,45.96495056152344
2016-02-12,45.785621643066406
2016-02-16,45.925113677978516
2016-02-17,46.33687210083008
2016-02-18,46.323577880859375
2016-02-19,46.130977630615234
2016-02-22,46.981075286865234
2016-02-23,47.07404708862305
2016-02-24,47.29987335205078
2016-02-25,47.70499038696289
2016-02-26,46.50288772583008
2016-02-29,46.43648147583008
2016-03-01,46.45640182495117
2016-03-02,46.1343994140625
2016-03-03,46.95283508300781
2016-03-04,47.375484466552734
2016-03-07,47.77798843383789
2016-03-08,48.11341094970703
2016-03-09,48.36833190917969
2016-03-10,48.02619934082031
2016-03-11,48.448829650878906
2016-03-14,48.529335021972656
2016-03-15,48.96539306640625
2016-03-16,49.34778594970703
2016-03-17,50.01193618774414
2016-03-18,49.280677795410156
2016-03-21,49.394737243652344
2016-03-22,48.94526290893555
2016-03-23,49.31423568725586
2016-03-24,49.253849029541016
2016-03-28,49.072723388671875
2016-03-29,50.07229232788086
2016-03-30,50.146087646484375
2016-03-31,50.394290924072266
2016-04-01,50.57543182373047
2016-04-04,50.03203582763672
2016-04-05,49.005645751953125
2016-04-06,48.804378509521484
2016-04-07,48.95197677612305
2016-04-08,48.99894332885742
2016-04-11,48.8848876953125
2016-04-12,49.11968994140625
2016-04-13,48.83793640136719
2016-04-14,48.770851135253906
2016-04-15,49.005645751953125
2016-04-18,48.8848876953125
2016-04-19,48.85134506225586
2016-04-20,47.68406677246094
2016-04-21,46.630828857421875
2016-04-22,46.999794006347656
2016-04-25,47.09371566772461
2016-04-26,46.8924674987793
2016-04-27,47.462684631347656
2016-04-28,47.650535583496094
2016-04-29,47.94568634033203
2016-05-02,48.36833190917969
2016-05-03,48.2609977722168
2016-05-04,48.824520111083984
2016-05-05,48.294532775878906
2016-05-06,47.811519622802734
2016-05-09,47.95240020751953
2016-05-10,47.97923278808594
2016-05-11,48.11341094970703
2016-05-12,48.48906707763672
2016-05-13,48.36161804199219
2016-05-16,48.448829650878906
2016-05-17,47.68406677246094
2016-05-18,46.69791793823242
2016-05-19,47.549896240234375
2016-05-20,47.61699295043945
2016-05-23,47.05347442626953
2016-05-24,47.48280715942383
2016-05-25,47.59014892578125
2016-05-26,48.012779235839844
2016-05-27,48.03962707519531
2016-05-31,48.46895980834961
2016-06-01,48.55701446533203
2016-06-02,48.42831802368164
2016-06-03,49.430885314941406
2016-06-06,49.295387268066406
2016-06-07,49.11249542236328
2016-06-08,49.41735076904297
2016-06-09,49.952491760253906
2016-06-10,49.68830108642578
2016-06-13,49.71540069580078
2016-06-14,49.90507125854492
2016-06-15,49.91184616088867
2016-06-16,50.054100036621094
2016-06-17,50.20991897583008
2016-06-20,50.37248611450195
2016-06-21,50.365726470947266
2016-06-22,49.98637008666992
2016-06-23,50.094757080078125
2016-06-24,50.2437858581543
2016-06-27,50.77215576171875
2016-06-28,51.781524658203125
2016-06-29,51.761192321777344
2016-06-30,52.790863037109375
2016-07-01,52.74344253540039
2016-07-05,53.14311218261719
2016-07-06,53.46149444580078
2016-07-07,52.47926712036133
2016-07-08,52.96698760986328
2016-07-11,52.93989944458008
2016-07-12,52.43861770629883
2016-07-13,52.682472229003906
2016-07-14,52.25570297241211
2016-07-15,52.51988220214844
2016-07-18,52.71635055541992
2016-07-19,52.72312927246094
2016-07-20,52.36408996582031
2016-07-21,52.56730270385742
2016-07-22,53.18375015258789
2016-07-25,53.25150680541992
2016-07-26,52.51988220214844
2016-07-27,51.8357048034668
2016-07-28,52.1202278137207
2016-07-29,52.8518180847168
2016-08-01,52.55376434326172
2016-08-02,52.4115104675293
2016-08-03,51.99151611328125
2016-08-04,51.76795959472656
2016-08-05,51.05668258666992
2016-08-08,50.799251556396484
2016-08-09,50.623146057128906
2016-08-10,50.812835693359375
2016-08-11,51.076988220214844
2016-08-12,51.45634841918945
2016-08-15,50.8060417175293
2016-08-16,50.589263916015625
2016-08-17,51.923763275146484
2016-08-18,52.06603240966797
2016-08-19,51.34797286987305
2016-08-22,51.67312240600586
2016-08-23,51.368289947509766
2016-08-24,51.564735412597656
2016-08-25,51.646026611328125
2016-08-26,50.62990188598633
2016-08-29,51.27345657348633
2016-08-30,50.77215576171875
2016-08-31,50.71063995361328
2016-09-01,50.64223861694336
2016-09-02,51.11406326293945
2016-09-06,51.62689971923828
2016-09-07,51.551700592041016
2016-09-08,51.63374710083008
2016-09-09,49.57551956176758
2016-09-12,50.63542175292969
2016-09-13,50.27299880981445
2016-09-14,50.45762252807617
2016-09-15,50.908939361572266
2016-09-16,51.3260498046875
2016-09-19,51.90044403076172
2016-09-20,51.7158088684082
2016-09-21,52.4816780090332
2016-09-22,52.67998504638672
2016-09-23,52.659446716308594
2016-09-26,52.37909698486328
2016-09-27,51.8183708190918
2016-09-28,51.859413146972656
2016-09-29,51.11406326293945
2016-09-30,50.78582763671875
2016-10-03,50.108882904052734
2016-10-04,49.336185455322266
2016-10-05,49.15156173706055
2016-10-06,49.17208480834961
2016-10-07,48.8917121887207
2016-10-10,49.38404846191406
2016-10-11,49.02163314819336
2016-10-12,49.343040466308594
2016-10-13,50.12940216064453
2016-10-14,49.76698684692383
2016-10-17,49.80116653442383
2016-10-18,50.17042922973633
2016-10-19,50.06101608276367
2016-10-20,49.992637634277344
2016-10-21,49.80801010131836
2016-10-24,49.99948501586914
2016-10-25,50.190940856933594
2016-10-26,50.48497009277344
2016-10-27,50.122554779052734
2016-10-28,50.25248336791992
2016-10-31,51.42176818847656
2016-11-01,50.915775299072266
2016-11-02,50.66959762573242
2016-11-03,50.84054946899414
2016-11-04,50.45762252807617
2016-11-07,51.09354019165039
2016-11-08,51.62689971923828
2016-11-09,50.0678596496582
2016-11-10,48.63872146606445
2016-11-11,48.385711669921875
2016-11-14,47.85917282104492
2016-11-15,48.713932037353516
2016-11-16,48.58400344848633
2016-11-17,48.57033920288086
2016-11-18,48.65238571166992
2016-11-21,49.404563903808594
2016-11-22,50.04733657836914
2016-11-23,49.828529357910156
2016-11-25,50.5670280456543
2016-11-28,51.401283264160156
2016-11-29,52.04402542114258
2016-11-30,50.5809326171875
2016-12-01,50.20824432373047
2016-12-02,50.919090270996094
2016-12-05,50.71205139160156
2016-12-06,50.180633544921875
2016-12-07,50.725860595703125
2016-12-08,50.725860595703125
2016-12-09,51.43669891357422
2016-12-12,52.07854080200195
2016-12-13,52.41671371459961
2016-12-14,51.15376281738281
2016-12-15,51.46430969238281
2016-12-16,52.361507415771484
2016-12-19,52.803199768066406
2016-12-20,52.803199768066406
2016-12-21,52.61685562133789
2016-12-22,52.88602066040039
2016-12-23,52.968833923339844
2016-12-27,52.91361999511719
2016-12-28,52.6789665222168
2016-12-29,53.134464263916016
2016-12-30,52.85841751098633
2017-01-03,52.62376403808594
2017-01-04,52.575462341308594
2017-01-05,52.64445495605469
2017-01-06,53.07235336303711
2017-01-09,52.257972717285156
2017-01-10,52.05784225463867
2017-01-11,52.19587707519531
2017-01-12,51.9543342590332
2017-01-13,51.906002044677734
2017-01-17,52.58924102783203
2017-01-18,52.56854248046875
2017-01-19,52.1889762878418
2017-01-20,52.306297302246094
2017-01-23,52.161354064941406
2017-01-24,52.085453033447266
2017-01-25,52.3200798034668
2017-01-26,52.237281799316406
2017-01-27,52.119956970214844
2017-01-30,51.940513610839844
2017-01-31,52.64445495605469
2017-02-01,49.58711624145508
2017-02-02,49.46977233886719
2017-02-03,49.48358917236328
2017-02-06,49.8355598449707
2017-02-07,49.932186126708984
2017-02-08,50.61542892456055
2017-02-09,49.79416275024414
2017-02-10,50.63613510131836
2017-02-13,50.88459396362305
2017-02-14,50.4636116027832
2017-02-15,49.95288848876953
2017-02-16,50.574012756347656
2017-02-17,50.912193298339844
2017-02-21,51.5954475402832
2017-02-22,52.002628326416016
2017-02-23,52.5616569519043
2017-02-24,53.14137649536133
2017-02-27,53.05165100097656
2017-02-28,53.583065032958984
2017-03-01,53.1405143737793
2017-03-02,53.81654357910156
2017-03-03,53.35655212402344
2017-03-06,53.133541107177734
2017-03-07,53.04991912841797
2017-03-08,52.35997009277344
2017-03-09,52.19967269897461
2017-03-10,52.73630142211914
2017-03-13,53.028995513916016
2017-03-14,53.19626998901367
2017-03-15,54.25558853149414
2017-03-16,53.52383041381836
2017-03-17,53.746829986572266
2017-03-20,53.54473876953125
2017-03-21,54.50648498535156
2017-03-22,54.81313705444336
2017-03-23,54.541351318359375
2017-03-24,54.541351318359375
2017-03-27,54.304378509521484
2017-03-28,54.401947021484375
2017-03-29,54.13016891479492
2017-03-30,53.94895553588867
2017-03-31,54.060455322265625
2017-04-03,54.17892837524414
2017-04-04,54.09531021118164
2017-04-05,54.33226013183594
2017-04-06,54.50648498535156
2017-04-07,54.07438278198242
2017-04-10,54.29741668701172
2017-04-11,53.99774169921875
2017-04-12,54.31135177612305
2017-04-13,54.03257369995117
2017-04-17,54.318328857421875
2017-04-18,54.35316467285156
2017-04-19,53.90016555786133
2017-04-20,53.91410827636719
2017-04-21,54.03953170776367
2017-04-24,54.4089241027832
2017-04-25,54.151058197021484
2017-04-26,54.004695892333984
2017-04-27,54.144100189208984
2017-04-28,53.962890625
2017-05-01,53.62140655517578
2017-05-02,53.81654357910156
2017-05-03,53.3635368347168
2017-05-04,53.872291564941406
2017-05-05,54.52043533325195
2017-05-08,54.72949981689453
2017-05-09,53.99774169921875
2017-05-10,54.171966552734375
2017-05-11,54.088340759277344
2017-05-12,54.31135177612305
2017-05-15,54.3392333984375
2017-05-16,53.8095703125
2017-05-17,53.99774169921875
2017-05-18,54.583152770996094
2017-05-19,54.771324157714844
2017-05-22,55.544921875
2017-05-23,55.5518798828125
2017-05-24,55.95609664916992
2017-05-25,56.43000411987305
2017-05-26,56.471824645996094
2017-05-30,56.464839935302734
2017-05-31,56.82010269165039
