Date,MA
2013-09-17,63.16012191772461
2013-09-18,63.947784423828125
2013-09-19,63.829689025878906
2013-09-20,63.771080017089844
2013-09-23,63.515350341796875
2013-09-24,63.73670196533203
2013-09-25,62.48775863647461
2013-09-26,63.01226806640625
2013-09-27,63.40934371948242
2013-09-30,62.56587600708008
2013-10-01,63.03179168701172
2013-10-02,62.894134521484375
2013-10-03,62.21991729736328
2013-10-04,62.617000579833984
2013-10-07,61.997093200683594
2013-10-08,60.86155700683594
2013-10-09,61.174293518066406
2013-10-10,63.16246795654297
2013-10-11,63.682777404785156
2013-10-14,64.14070892333984
2013-10-15,63.88847732543945
2013-10-16,64.73641967773438
2013-10-17,65.587158203125
2013-10-18,66.56916809082031
2013-10-21,66.8158187866211
2013-10-22,66.89399719238281
2013-10-23,66.17634582519531
2013-10-24,67.45338439941406
2013-10-25,67.36871337890625
2013-10-28,67.94205474853516
2013-10-29,68.17475891113281
2013-10-30,67.54551696777344
2013-10-31,66.7469253540039
2013-11-01,68.64388275146484
2013-11-04,67.7987289428711
2013-11-05,68.54149627685547
2013-11-06,68.30783081054688
2013-11-07,67.13973236083984
2013-11-08,68.36370849609375
2013-11-11,68.9864501953125
2013-11-12,68.66250610351562
2013-11-13,68.45772552490234
2013-11-14,69.2070083618164
2013-11-15,70.01956939697266
2013-11-18,70.23271179199219
2013-11-19,69.52531433105469
2013-11-20,69.4303970336914
2013-11-21,69.52996826171875
2013-11-22,70.22344207763672
2013-11-25,70.41331481933594
2013-11-26,70.4645004272461
2013-11-27,70.77725219726562
2013-11-29,70.81539916992188
2013-12-02,70.37886810302734
2013-12-03,70.19084930419922
2013-12-04,69.63890838623047
2013-12-05,69.94883728027344
2013-12-06,70.59758758544922
2013-12-09,70.6339111328125
2013-12-10,71.0760498046875
2013-12-11,73.58543395996094
2013-12-12,72.83802795410156
2013-12-13,73.34344482421875
2013-12-16,74.16065979003906
2013-12-17,74.27235412597656
2013-12-18,74.65492248535156
2013-12-19,74.96394348144531
2013-12-20,76.05016326904297
2013-12-23,75.86866760253906
2013-12-24,75.69181060791016
2013-12-26,76.5016098022461
2013-12-27,77.05729675292969
2013-12-30,77.56271362304688
2013-12-31,77.76375579833984
2014-01-02,77.64087677001953
2014-01-03,77.33097839355469
2014-01-06,76.94744110107422
2014-01-07,78.019287109375
2014-01-08,77.99598693847656
2014-01-09,78.62605285644531
2014-01-10,77.8021240234375
2014-01-13,75.49439239501953
2014-01-14,76.5858154296875
2014-01-15,76.74054718017578
2014-01-16,76.93907928466797
2014-01-17,76.2791976928711
2014-01-21,76.28478240966797
2014-01-22,77.63806915283203
2014-01-23,76.7619857788086
2014-01-24,73.17366790771484
2014-01-27,70.88089752197266
2014-01-28,73.47189331054688
2014-01-29,72.418701171875
2014-01-30,74.3387222290039
2014-01-31,70.53600311279297
2014-02-03,68.88632202148438
2014-02-04,68.15001678466797
2014-02-05,67.8890609741211
2014-02-06,69.8090591430664
2014-02-07,71.12318420410156
2014-02-10,71.16049194335938
2014-02-11,71.01136016845703
2014-02-12,70.80628204345703
2014-02-13,71.3282699584961
2014-02-14,72.1297607421875
2014-02-18,72.2229995727539
2014-02-19,71.44009399414062
2014-02-20,70.70379638671875
2014-02-21,70.55467987060547
2014-02-24,70.7969970703125
2014-02-25,71.52395629882812
2014-02-26,72.1018295288086
2014-02-27,72.47464752197266
2014-02-28,72.43736267089844
2014-03-03,71.5146713256836
2014-03-04,73.164306640625
2014-03-05,72.88473510742188
2014-03-06,72.35346221923828
2014-03-07,72.64241790771484
2014-03-10,72.1297607421875
2014-03-11,72.60514068603516
2014-03-12,73.01519775390625
2014-03-13,71.412109375
2014-03-14,71.15117645263672
2014-03-17,72.53987884521484
2014-03-18,73.5557861328125
2014-03-19,72.98726654052734
2014-03-20,73.0804672241211
2014-03-21,70.82492065429688
2014-03-24,72.1297607421875
2014-03-25,70.16320037841797
2014-03-26,68.69994354248047
2014-03-27,68.35507202148438
2014-03-28,68.24322509765625
2014-03-31,69.62260437011719
2014-04-01,69.72515869140625
2014-04-02,69.62260437011719
2014-04-03,69.46419525146484
2014-04-04,67.27393341064453
2014-04-07,66.58313751220703
2014-04-08,66.76050567626953
2014-04-09,68.66475677490234
2014-04-10,66.43382263183594
2014-04-11,64.10953521728516
2014-04-14,66.44316864013672
2014-04-15,67.34858703613281
2014-04-16,69.0101318359375
2014-04-17,69.1968002319336
2014-04-21,69.3648452758789
2014-04-22,69.57020568847656
2014-04-23,68.47810363769531
2014-04-24,69.40216827392578
2014-04-25,65.95771026611328
2014-04-28,66.4991455078125
2014-04-29,67.23658752441406
2014-04-30,68.65543365478516
2014-05-01,69.28084564208984
2014-05-02,68.87012481689453
2014-05-05,69.84091186523438
2014-05-06,68.89810943603516
2014-05-07,68.95413208007812
2014-05-08,69.29951477050781
2014-05-09,69.43017578125
2014-05-12,70.027587890625
2014-05-13,69.8502426147461
2014-05-14,69.1688232421875
2014-05-15,68.21669006347656
2014-05-16,68.84210968017578
2014-05-19,68.94482421875
2014-05-20,68.74878692626953
2014-05-21,70.59700775146484
2014-05-22,70.70903778076172
2014-05-23,71.36244201660156
2014-05-27,71.90385437011719
2014-05-28,71.81050872802734
2014-05-29,71.67981719970703
2014-05-30,71.36244201660156
2014-06-02,71.92250061035156
2014-06-03,71.26911163330078
2014-06-04,71.24108123779297
2014-06-05,71.72649383544922
2014-06-06,72.31455993652344
2014-06-09,71.74514770507812
2014-06-10,72.21187591552734
2014-06-11,71.75447082519531
2014-06-12,70.68099975585938
2014-06-13,70.88641357421875
2014-06-16,70.11160278320312
2014-06-17,69.99026489257812
2014-06-18,70.1209716796875
2014-06-19,69.32750701904297
2014-06-20,68.89810943603516
2014-06-23,69.2061538696289
2014-06-24,67.86198425292969
2014-06-25,68.17938995361328
2014-06-26,67.92733001708984
2014-06-27,68.51542663574219
2014-06-30,68.58075714111328
2014-07-01,70.50364685058594
2014-07-02,71.12907409667969
2014-07-03,71.63311767578125
2014-07-07,71.21249389648438
2014-07-08,70.75443267822266
2014-07-09,71.63311767578125
2014-07-10,70.54879760742188
2014-07-11,70.88532257080078
2014-07-14,72.28752136230469
2014-07-15,73.21292114257812
2014-07-16,73.20360565185547
2014-07-17,71.4087905883789
2014-07-18,72.4464111328125
2014-07-21,72.30618286132812
2014-07-22,73.16622161865234
2014-07-23,72.67076873779297
2014-07-24,72.51185607910156
2014-07-25,70.81051635742188
2014-07-28,71.22184753417969
2014-07-29,70.9413833618164
2014-07-30,70.96009826660156
2014-07-31,69.3148422241211
2014-08-01,70.09075164794922
2014-08-04,70.74507141113281
2014-08-05,70.29640197753906
2014-08-06,70.44597625732422
2014-08-07,69.23072814941406
2014-08-08,70.26836395263672
2014-08-11,70.6983413696289
2014-08-12,70.6983413696289
2014-08-13,71.32465362548828
2014-08-14,71.09095764160156
2014-08-15,70.30574035644531
2014-08-18,71.76399993896484
2014-08-19,71.41815185546875
2014-08-20,71.4087905883789
2014-08-21,71.96965789794922
2014-08-22,71.49292755126953
2014-08-25,71.44615173339844
2014-08-26,71.97903442382812
2014-08-27,71.64246368408203
2014-08-28,71.19377899169922
2014-08-29,70.86661529541016
2014-09-02,70.65162658691406
2014-09-03,70.98812103271484
2014-09-04,71.39944458007812
2014-09-05,71.84814453125
2014-09-08,71.25923156738281
2014-09-09,71.1096420288086
2014-09-10,71.65184783935547
2014-09-11,70.68901062011719
2014-09-12,70.54879760742188
2014-09-15,70.33377838134766
2014-09-16,71.59575653076172
2014-09-17,71.24987030029297
2014-09-18,72.72686767578125
2014-09-19,72.2407455444336
2014-09-22,71.19377899169922
2014-09-23,70.58616638183594
2014-09-24,72.0257568359375
2014-09-25,69.8476791381836
2014-09-26,70.16551208496094
2014-09-29,69.66073608398438
2014-09-30,69.09986114501953
2014-10-01,68.5389633178711
2014-10-02,68.63246154785156
2014-10-03,69.48312377929688
2014-10-06,69.6513900756836
2014-10-07,68.2845687866211
2014-10-08,69.33308410644531
2014-10-09,67.24542236328125
2014-10-10,66.00028991699219
2014-10-13,65.32625579833984
2014-10-14,66.4683837890625
2014-10-15,66.749267578125
2014-10-16,66.33731842041016
2014-10-17,66.99263763427734
2014-10-20,67.44200897216797
2014-10-21,69.42669677734375
2014-10-22,68.54669189453125
2014-10-23,69.36116790771484
2014-10-24,69.27690887451172
2014-10-27,69.37989044189453
2014-10-28,71.14925384521484
2014-10-29,71.139892578125
2014-10-30,77.8241958618164
2014-10-31,78.40459442138672
2014-11-03,78.7603530883789
2014-11-04,78.6292724609375
2014-11-05,80.50164794921875
2014-11-06,80.27694702148438
2014-11-07,79.38761138916016
2014-11-10,79.43437957763672
2014-11-11,79.19100952148438
2014-11-12,78.9663314819336
2014-11-13,78.82586669921875
2014-11-14,78.68546295166016
2014-11-17,77.88971710205078
2014-11-18,78.54505157470703
2014-11-19,78.90080261230469
2014-11-20,79.20036315917969
2014-11-21,79.31267547607422
2014-11-24,79.56548309326172
2014-11-25,80.82929229736328
2014-11-26,81.03524780273438
2014-11-28,81.7186508178711
2014-12-01,81.87782287597656
2014-12-02,82.09314727783203
2014-12-03,82.68292999267578
2014-12-04,83.10417938232422
2014-12-05,83.39442443847656
2014-12-08,82.4207992553711
2014-12-09,82.23353576660156
2014-12-10,80.81991577148438
2014-12-11,82.09314727783203
2014-12-12,78.7603530883789
2014-12-15,79.20973205566406
2014-12-16,77.36543273925781
2014-12-17,79.32203674316406
2014-12-18,81.37228393554688
2014-12-19,80.92290496826172
2014-12-22,81.28801727294922
2014-12-23,82.0369644165039
2014-12-24,82.16802215576172
2014-12-26,82.16802215576172
2014-12-29,82.08375549316406
2014-12-30,81.41910552978516
2014-12-31,80.66078186035156
2015-01-02,80.21141052246094
2015-01-05,77.95526123046875
2015-01-06,77.7867202758789
2015-01-07,78.99673461914062
2015-01-08,80.2254867553711
2015-01-09,79.20307922363281
2015-01-12,78.19007110595703
2015-01-13,78.36827087402344
2015-01-14,78.28387451171875
2015-01-15,77.14891815185547
2015-01-16,78.60279083251953
2015-01-20,79.03424072265625
2015-01-21,78.52772521972656
2015-01-22,79.14681243896484
2015-01-23,79.15620422363281
2015-01-26,78.41519927978516
2015-01-27,76.69868469238281
2015-01-28,75.73255920410156
2015-01-29,76.33287811279297
2015-01-30,76.94255828857422
2015-02-02,77.8335952758789
2015-02-03,78.61212921142578
2015-02-04,78.95923614501953
2015-02-05,80.49750518798828
2015-02-06,78.94044494628906
2015-02-09,79.34380340576172
2015-02-10,79.00609588623047
2015-02-11,79.22183227539062
2015-02-12,82.09204864501953
2015-02-13,81.73562622070312
2015-02-17,82.09204864501953
2015-02-18,82.2890396118164
2015-02-19,83.6678695678711
2015-02-20,85.1592788696289
2015-02-23,85.46880340576172
2015-02-24,85.65641021728516
2015-02-25,86.92264556884766
2015-02-26,85.60011291503906
2015-02-27,84.54019927978516
2015-03-02,86.31299591064453
2015-03-03,85.32808685302734
2015-03-04,86.02220916748047
2015-03-05,87.05398559570312
2015-03-06,85.1592788696289
2015-03-09,85.46880340576172
2015-03-10,83.33019256591797
2015-03-11,81.5761947631836
2015-03-12,83.71476745605469
2015-03-13,82.30779266357422
2015-03-16,83.20824432373047
2015-03-17,82.51416015625
2015-03-18,83.36775207519531
2015-03-19,83.4990463256836
2015-03-20,84.24942016601562
2015-03-23,83.78984069824219
2015-03-24,83.93985748291016
2015-03-25,81.95135498046875
2015-03-26,82.47660827636719
2015-03-27,81.83882141113281
2015-03-30,82.23275756835938
2015-03-31,81.03216552734375
2015-04-01,81.3604507446289
2015-04-02,81.6324462890625
2015-04-06,81.92324829101562
2015-04-07,82.6186294555664
2015-04-08,83.9342269897461
2015-04-09,83.68986511230469
2015-04-10,83.22943878173828
2015-04-13,82.9287109375
2015-04-14,83.74625396728516
2015-04-15,83.868408203125
2015-04-16,83.37039184570312
2015-04-17,81.68830871582031
2015-04-20,82.06420135498047
2015-04-21,82.47765350341797
2015-04-22,85.70083618164062
2015-04-23,85.40013885498047
2015-04-24,85.24977111816406
2015-04-27,84.3382568359375
2015-04-28,84.78932189941406
2015-04-29,84.80813598632812
2015-04-30,84.77050018310547
2015-05-01,85.74781799316406
2015-05-04,85.68205261230469
2015-05-05,85.3061752319336
2015-05-06,85.10881805419922
2015-05-07,86.49960327148438
2015-05-08,87.8715591430664
2015-05-11,86.94123840332031
2015-05-12,86.81907653808594
2015-05-13,86.94123840332031
2015-05-14,88.18167114257812
2015-05-15,87.59900665283203
2015-05-18,87.46748352050781
2015-05-19,88.1440658569336
2015-05-20,87.61784362792969
2015-05-21,87.2983169555664
2015-05-22,87.1009750366211
2015-05-26,86.3492431640625
2015-05-27,87.00701904296875
2015-05-28,87.22315979003906
2015-05-29,86.69692993164062
2015-06-01,86.97885131835938
2015-06-02,87.55206298828125
2015-06-03,87.86215209960938
2015-06-04,86.98821258544922
2015-06-05,87.03520965576172
2015-06-08,86.3586196899414
2015-06-09,86.53717041015625
2015-06-10,88.49175262451172
2015-06-11,88.80184936523438
2015-06-12,88.11585235595703
2015-06-15,87.67422485351562
2015-06-16,88.47295379638672
2015-06-17,88.75486755371094
2015-06-18,90.25839233398438
2015-06-19,89.0931625366211
2015-06-22,89.66639709472656
2015-06-23,89.92949676513672
2015-06-24,89.7509765625
2015-06-25,88.76425170898438
2015-06-26,88.81124114990234
2015-06-29,86.94123840332031
2015-06-30,87.84333801269531
2015-07-01,88.80184936523438
2015-07-02,88.5575180053711
2015-07-06,88.8206787109375
2015-07-07,88.37824249267578
2015-07-08,87.06041717529297
2015-07-09,87.578125
2015-07-10,89.06539154052734
2015-07-13,89.89371490478516
2015-07-14,89.67723083496094
2015-07-15,89.65840148925781
2015-07-16,90.19493865966797
2015-07-17,90.43968963623047
2015-07-20,91.55043029785156
2015-07-21,91.03268432617188
2015-07-22,91.19271087646484
2015-07-23,89.57369232177734
2015-07-24,90.20436096191406
2015-07-27,88.84888458251953
2015-07-28,89.57369232177734
2015-07-29,91.05152130126953
2015-07-30,92.63288879394531
2015-07-31,91.68219757080078
2015-08-03,91.7198257446289
2015-08-04,91.58805847167969
2015-08-05,92.50109100341797
2015-08-06,91.4562759399414
2015-08-07,92.03044891357422
2015-08-10,92.322265625
2015-08-11,91.49393463134766
2015-08-12,91.34331512451172
2015-08-13,91.5221939086914
2015-08-14,92.14342498779297
2015-08-17,92.11518859863281
2015-08-18,91.87046813964844
2015-08-19,90.92913055419922
2015-08-20,89.00891876220703
2015-08-21,85.35665893554688
2015-08-24,82.67400360107422
2015-08-25,81.7232666015625
2015-08-26,86.32623291015625
2015-08-27,88.52883911132812
2015-08-28,88.55709075927734
2015-08-31,86.94747924804688
2015-09-01,83.8223648071289
2015-09-02,85.12134552001953
2015-09-03,86.26974487304688
2015-09-04,85.21549224853516
2015-09-08,87.44635009765625
2015-09-09,84.68836212158203
2015-09-10,84.41539001464844
2015-09-11,85.98735046386719
2015-09-14,85.60142517089844
2015-09-15,86.7027359008789
2015-09-16,87.28633880615234
2015-09-17,87.7381591796875
2015-09-18,86.74037170410156
2015-09-21,87.58757019042969
2015-09-22,86.66506958007812
2015-09-23,86.7309799194336
2015-09-24,85.7708511352539
2015-09-25,85.94026947021484
2015-09-28,83.1634750366211
2015-09-29,83.54940795898438
2015-09-30,84.8295669555664
2015-10-01,85.40376281738281
2015-10-02,86.66506958007812
2015-10-05,88.79241180419922
2015-10-06,88.40646362304688
2015-10-07,89.7453842163086
2015-10-08,90.3960189819336
2015-10-09,90.34883880615234
2015-10-12,91.12200164794922
2015-10-13,90.45256805419922
2015-10-14,89.60397338867188
2015-10-15,91.61234283447266
2015-10-16,92.06492614746094
2015-10-19,92.15921783447266
2015-10-20,92.09323120117188
2015-10-21,91.08430480957031
2015-10-22,92.42323303222656
2015-10-23,94.0921630859375
2015-10-26,93.94131469726562
2015-10-27,92.8098373413086
2015-10-28,94.37503814697266
2015-10-29,94.84647369384766
2015-10-30,93.33782958984375
2015-11-02,93.7055892944336
2015-11-03,94.4033432006836
2015-11-04,94.7804946899414
2015-11-05,94.94078826904297
2015-11-06,95.70452117919922
2015-11-09,94.73336029052734
2015-11-10,94.90309143066406
2015-11-11,95.11994171142578
2015-11-12,92.66838073730469
2015-11-13,91.32949829101562
2015-11-16,92.687255859375
2015-11-17,92.47038269042969
2015-11-18,93.49813842773438
2015-11-19,93.28128051757812
2015-11-20,93.81873321533203
2015-11-23,93.69615936279297
2015-11-24,92.87586212158203
2015-11-25,92.55525207519531
2015-11-27,93.03611755371094
2015-11-30,92.3289566040039
2015-12-01,92.33839416503906
2015-12-02,91.5557632446289
2015-12-03,90.4808120727539
2015-12-04,93.06441497802734
2015-12-07,92.23465728759766
2015-12-08,92.5741195678711
2015-12-09,92.23465728759766
2015-12-10,92.03662872314453
2015-12-11,89.4154052734375
2015-12-14,90.80142974853516
2015-12-15,92.8098373413086
2015-12-16,94.32788848876953
2015-12-17,93.65840911865234
2015-12-18,90.79202270507812
2015-12-21,91.49917602539062
2015-12-22,91.97063446044922
2015-12-23,93.09268951416016
2015-12-24,92.96068572998047
2015-12-28,92.90409851074219
2015-12-29,94.02618408203125
2015-12-30,93.22470092773438
2015-12-31,91.80091857910156
2016-01-04,89.39651489257812
2016-01-05,89.56624603271484
2016-01-06,88.1962890625
2016-01-07,86.5807113647461
2016-01-08,84.92730712890625
2016-01-11,85.57920837402344
2016-01-12,86.39176177978516
2016-01-13,84.2659683227539
2016-01-14,85.70205688476562
2016-01-15,83.81243896484375
2016-01-19,81.45991516113281
2016-01-20,80.43012237548828
2016-01-21,81.3654556274414
2016-01-22,83.14167022705078
2016-01-25,81.97957611083984
2016-01-26,82.1968765258789
2016-01-27,80.12777709960938
2016-01-28,78.823974609375
2016-01-29,84.11481475830078
2016-02-01,83.73687744140625
2016-02-02,81.18595123291016
2016-02-03,81.69611358642578
2016-02-04,81.56382751464844
2016-02-05,78.19094848632812
2016-02-08,76.19744110107422
2016-02-09,77.44457244873047
2016-02-10,78.71056365966797
2016-02-11,77.57682800292969
2016-02-12,80.20336151123047
2016-02-16,81.4221420288086
2016-02-17,82.39529418945312
2016-02-18,81.28987121582031
2016-02-19,81.99845123291016
2016-02-22,82.97161102294922
2016-02-23,81.45049285888672
2016-02-24,81.64887237548828
2016-02-25,82.59367370605469
2016-02-26,82.73538970947266
2016-02-29,82.12129211425781
2016-03-01,85.12574005126953
2016-03-02,84.92730712890625
2016-03-03,84.78559875488281
2016-03-04,85.07848358154297
2016-03-07,83.42508697509766
2016-03-08,82.05514526367188
2016-03-09,82.36691284179688
2016-03-10,82.09296417236328
2016-03-11,83.68965148925781
2016-03-14,83.9636459350586
2016-03-15,84.42656707763672
2016-03-16,85.04070281982422
2016-03-17,86.36341094970703
2016-03-18,87.21369934082031
2016-03-21,87.2514877319336
2016-03-22,86.69407653808594
2016-03-23,87.04364776611328
2016-03-24,86.83580780029297
2016-03-28,86.20279693603516
2016-03-29,87.65776062011719
2016-03-30,88.63088989257812
2016-03-31,89.28280639648438
2016-04-01,90.5771713256836
2016-04-04,89.80242919921875
2016-04-05,89.1410903930664
2016-04-06,89.69964599609375
2016-04-07,88.5257339477539
2016-04-08,88.79081726074219
2016-04-11,88.48786163330078
2016-04-12,88.85708618164062
2016-04-13,90.6463623046875
2016-04-14,91.04395294189453
2016-04-15,91.52679443359375
2016-04-18,92.46398162841797
2016-04-19,92.0569076538086
2016-04-20,92.68175506591797
2016-04-21,92.34092712402344
2016-04-22,92.2557144165039
2016-04-25,91.81079864501953
2016-04-26,92.0853042602539
2016-04-27,93.13615417480469
2016-04-28,92.0001220703125
2016-04-29,91.82025146484375
2016-05-02,92.55865478515625
2016-05-03,91.30905151367188
2016-05-04,91.11969757080078
2016-05-05,91.06287384033203
2016-05-06,91.52679443359375
2016-05-09,91.56462860107422
2016-05-10,92.43558502197266
2016-05-11,91.27117919921875
2016-05-12,90.74100494384766
2016-05-13,90.27708435058594
2016-05-16,91.02501678466797
2016-05-17,90.50433349609375
2016-05-18,90.53275299072266
2016-05-19,89.65229797363281
2016-05-20,90.38123321533203
2016-05-23,90.01205444335938
2016-05-24,91.33740234375
2016-05-25,91.30905151367188
2016-05-26,91.24273681640625
2016-05-27,92.0001220703125
2016-05-31,90.788330078125
2016-06-01,91.27117919921875
2016-06-02,91.71611785888672
2016-06-03,90.91141510009766
2016-06-06,91.48889923095703
2016-06-07,91.52679443359375
2016-06-08,92.76692962646484
2016-06-09,91.84866333007812
2016-06-10,90.13510131835938
2016-06-13,89.16947937011719
2016-06-14,89.0937728881836
2016-06-15,88.36479949951172
2016-06-16,89.06536102294922
2016-06-17,88.31745147705078
2016-06-20,89.32096862792969
2016-06-21,90.04044342041016
2016-06-22,89.0464096069336
2016-06-23,90.60846710205078
2016-06-24,86.59446716308594
2016-06-27,84.32240295410156
2016-06-28,85.6004638671875
2016-06-29,87.21929931640625
2016-06-30,83.36621856689453
2016-07-01,84.11412048339844
2016-07-05,83.53662109375
2016-07-06,82.37918090820312
2016-07-07,83.30895233154297
2016-07-08,84.02050018310547
2016-07-11,84.20075225830078
2016-07-12,85.38666534423828
2016-07-13,85.70924377441406
2016-07-14,86.76235961914062
2016-07-15,86.2690200805664
2016-07-18,86.90467834472656
2016-07-19,87.64468383789062
2016-07-20,88.51753234863281
2016-07-21,87.72058868408203
2016-07-22,88.85906982421875
2016-07-25,88.23291778564453
2016-07-26,88.64085388183594
2016-07-27,88.94445037841797
2016-07-28,91.08861541748047
2016-07-29,90.35808563232422
2016-08-01,90.1968002319336
2016-08-02,90.36758422851562
2016-08-03,90.206298828125
2016-08-04,90.9937515258789
2016-08-05,91.91401672363281
2016-08-08,91.81918334960938
2016-08-09,91.74325561523438
2016-08-10,91.35429382324219
2016-08-11,91.58196258544922
2016-08-12,91.19297790527344
2016-08-15,91.49656677246094
2016-08-16,90.71859741210938
2016-08-17,90.69013977050781
2016-08-18,90.38655090332031
2016-08-19,90.33910369873047
2016-08-22,90.87989044189453
2016-08-23,91.35429382324219
2016-08-24,90.63322448730469
2016-08-25,90.69013977050781
2016-08-26,91.5250473022461
2016-08-29,91.81918334960938
2016-08-30,92.11325073242188
2016-08-31,91.67681884765625
2016-09-01,92.6160888671875
2016-09-02,92.87226104736328
2016-09-06,93.72611999511719
2016-09-07,94.46614837646484
2016-09-08,94.8551254272461
2016-09-09,93.11890411376953
2016-09-12,94.97847747802734
2016-09-13,94.29534912109375
2016-09-14,93.65018463134766
2016-09-15,94.37127685546875
2016-09-16,94.26690673828125
2016-09-19,94.57050323486328
2016-09-20,95.3389663696289
2016-09-21,96.06951141357422
2016-09-22,96.88540649414062
2016-09-23,96.44901275634766
2016-09-26,95.97464752197266
2016-09-27,96.24974822998047
2016-09-28,96.30671691894531
2016-09-29,95.45282745361328
2016-09-30,96.55335998535156
2016-10-03,96.65773010253906
2016-10-04,96.03157043457031
2016-10-05,97.33379364013672
2016-10-06,97.84706115722656
2016-10-07,97.19120788574219
2016-10-10,97.5714111328125
2016-10-11,96.33574676513672
2016-10-12,96.34523010253906
2016-10-13,95.67037200927734
2016-10-14,95.88899230957031
2016-10-17,95.86046600341797
2016-10-18,96.6969223022461
2016-10-19,97.64746856689453
2016-10-20,97.47637176513672
2016-10-21,97.76152801513672
2016-10-24,98.08470916748047
2016-10-25,97.79002380371094
2016-10-26,98.11321258544922
2016-10-27,98.47441864013672
2016-10-28,101.61116027832031
2016-10-31,101.72520446777344
2016-11-01,99.76710510253906
2016-11-02,98.8546142578125
2016-11-03,98.64549255371094
2016-11-04,97.93258666992188
2016-11-07,100.7176513671875
2016-11-08,100.47047424316406
2016-11-09,100.936279296875
2016-11-10,99.32987976074219
2016-11-11,99.4439468383789
2016-11-14,96.13612365722656
2016-11-15,97.40982818603516
2016-11-16,98.8546142578125
2016-11-17,99.28236389160156
2016-11-18,99.59603118896484
2016-11-21,100.69863891601562
2016-11-22,100.68915557861328
2016-11-23,99.38690185546875
2016-11-25,100.49903106689453
2016-11-28,98.24627685546875
2016-11-29,98.68354034423828
2016-11-30,97.14366149902344
2016-12-01,95.22360229492188
2016-12-02,96.09811401367188
2016-12-05,98.42688751220703
2016-12-06,96.95356750488281
2016-12-07,100.04277038574219
2016-12-08,99.63404083251953
2016-12-09,99.24435424804688
2016-12-12,98.17021179199219
2016-12-13,98.20826721191406
2016-12-14,98.17021179199219
2016-12-15,99.18732452392578
2016-12-16,98.31281280517578
2016-12-19,98.41737365722656
2016-12-20,99.3678970336914
2016-12-21,99.0162124633789
2016-12-22,99.1492691040039
2016-12-23,99.52950286865234
2016-12-27,99.61504364013672
2016-12-28,98.55045318603516
2016-12-29,98.63597869873047
2016-12-30,98.1417465209961
2017-01-03,100.17581939697266
2017-01-04,101.12639617919922
2017-01-05,101.90741729736328
2017-01-06,102.64083099365234
2017-01-09,102.44080352783203
2017-01-10,102.22175598144531
2017-01-11,102.6884536743164
2017-01-12,103.54571533203125
2017-01-13,103.53618621826172
2017-01-17,103.25042724609375
2017-01-18,103.49809265136719
2017-01-19,103.37425994873047
2017-01-20,104.73633575439453
2017-01-23,104.42201232910156
2017-01-24,104.6982192993164
2017-01-25,104.95540618896484
2017-01-26,104.18388366699219
2017-01-27,104.62201690673828
2017-01-30,104.107666015625
2017-01-31,101.27877807617188
2017-02-01,100.011962890625
2017-02-02,100.14531707763672
2017-02-03,101.51689147949219
2017-02-06,101.52642059326172
2017-02-07,101.53594970703125
2017-02-08,101.65026092529297
2017-02-09,102.20269775390625
2017-02-10,102.17413330078125
2017-02-13,103.13612365722656
2017-02-14,103.70762634277344
2017-02-15,104.45057678222656
2017-02-16,104.107666015625
2017-02-17,104.22200012207031
2017-02-21,104.92684173583984
2017-02-22,104.24105072021484
2017-02-23,105.47925567626953
2017-02-24,105.72693634033203
2017-02-27,105.31732940673828
2017-02-28,105.21257781982422
2017-03-01,106.97470092773438
2017-03-02,106.0412368774414
2017-03-03,106.43175506591797
2017-03-06,106.06983184814453
2017-03-07,105.68882751464844
2017-03-08,105.70789337158203
2017-03-09,105.52689361572266
2017-03-10,105.92693328857422
2017-03-13,106.23176574707031
2017-03-14,105.24115753173828
2017-03-15,106.69847106933594
2017-03-16,107.31758880615234
2017-03-17,107.47002410888672
2017-03-20,107.06993865966797
2017-03-21,105.4507064819336
2017-03-22,106.15555572509766
2017-03-23,106.29841613769531
2017-03-24,106.660400390625
2017-03-27,106.62226104736328
2017-03-28,107.1270751953125
2017-03-29,106.73656463623047
2017-03-30,107.31758880615234
2017-03-31,107.1270751953125
2017-04-03,106.90801239013672
2017-04-04,106.76512908935547
2017-04-05,106.95601654052734
2017-04-06,107.2995834350586
2017-04-07,107.11824035644531
2017-04-10,107.1946029663086
2017-04-11,106.99419403076172
2017-04-12,106.38339233398438
2017-04-13,106.14482116699219
2017-04-17,107.52864074707031
2017-04-18,107.38548278808594
2017-04-19,107.16597747802734
2017-04-20,109.36101531982422
2017-04-21,109.05562591552734
2017-04-24,110.42035675048828
2017-04-25,110.83074188232422
2017-04-26,110.868896484375
2017-04-27,111.7564697265625
2017-04-28,111.01207733154297
2017-05-01,111.059814453125
2017-05-02,112.72992706298828
2017-05-03,111.97601318359375
2017-05-04,112.53905487060547
2017-05-05,112.13824462890625
2017-05-08,111.28885650634766
2017-05-09,111.09799194335938
2017-05-10,111.3270263671875
2017-05-11,111.21249389648438
2017-05-12,111.78510284423828
2017-05-15,112.8158187866211
2017-05-16,113.08305358886719
2017-05-17,111.47016143798828
2017-05-18,110.93572998046875
2017-05-19,112.2145767211914
2017-05-22,113.56979370117188
2017-05-23,114.14239501953125
2017-05-24,115.19221496582031
2017-05-25,116.3565673828125
2017-05-26,116.07978057861328
2017-05-30,116.09886169433594
2017-05-31,117.27273559570312
2017-06-01,117.76899719238281
2017-06-02,119.48686981201172
