Date,GD
2013-09-18,68.63810729980469
2013-09-19,68.8377685546875
2013-09-20,67.6860122680664
2013-09-23,67.501708984375
2013-09-24,67.51703643798828
2013-09-25,67.37118530273438
2013-09-26,67.76278686523438
2013-09-27,67.7934799194336
2013-09-30,67.20223236083984
2013-10-01,67.93937683105469
2013-10-02,67.19456481933594
2013-10-03,66.01976776123047
2013-10-04,65.96601104736328
2013-10-07,66.16563415527344
2013-10-08,65.24420928955078
2013-10-09,65.14375305175781
2013-10-10,67.56304931640625
2013-10-11,67.8335952758789
2013-10-14,67.87223815917969
2013-10-15,67.1302261352539
2013-10-16,67.67127990722656
2013-10-17,68.31282806396484
2013-10-18,68.32826232910156
2013-10-21,68.01908111572266
2013-10-22,68.14276123046875
2013-10-23,66.65098571777344
2013-10-24,67.3388900756836
2013-10-25,68.2200698852539
2013-10-28,67.7485580444336
2013-10-29,67.92632293701172
2013-10-30,66.85192108154297
2013-10-31,66.96015167236328
2013-11-01,67.3620834350586
2013-11-04,67.30797576904297
2013-11-05,67.32344818115234
2013-11-06,67.7640380859375
2013-11-07,67.09154510498047
2013-11-08,67.40071868896484
2013-11-11,67.3775405883789
2013-11-12,67.03743743896484
2013-11-13,67.30797576904297
2013-11-14,67.97271728515625
2013-11-15,68.56787872314453
2013-11-18,69.0239486694336
2013-11-19,69.41812133789062
2013-11-20,69.2712631225586
2013-11-21,70.41521453857422
2013-11-22,71.22679901123047
2013-11-25,70.86351776123047
2013-11-26,71.04901885986328
2013-11-27,71.31954956054688
2013-11-29,70.8480453491211
2013-12-02,70.50799560546875
2013-12-03,69.82777404785156
2013-12-04,69.16304016113281
2013-12-05,68.96978759765625
2013-12-06,70.17561340332031
2013-12-09,69.97462463378906
2013-12-10,69.99008178710938
2013-12-11,69.3331069946289
2013-12-12,69.4799575805664
2013-12-13,69.76593780517578
2013-12-16,70.27608489990234
2013-12-17,70.67803192138672
2013-12-18,72.3089370727539
2013-12-19,71.62102508544922
2013-12-20,72.1697998046875
2013-12-23,72.02296447753906
2013-12-24,72.4789810180664
2013-12-26,73.30604553222656
2013-12-27,73.4297103881836
2013-12-30,73.50698852539062
2013-12-31,73.85482788085938
2014-01-02,73.2364501953125
2014-01-03,73.22872161865234
2014-01-06,73.0123062133789
2014-01-07,73.63065338134766
2014-01-08,73.21330261230469
2014-01-09,73.60749053955078
2014-01-10,73.50698852539062
2014-01-13,73.43743133544922
2014-01-14,74.17173767089844
2014-01-15,74.3194351196289
2014-01-16,74.17174530029297
2014-01-17,74.22615051269531
2014-01-21,74.09397888183594
2014-01-22,77.47602844238281
2014-01-23,78.95325469970703
2014-01-24,76.43418884277344
2014-01-27,77.70926666259766
2014-01-28,78.13687896728516
2014-01-29,76.9784164428711
2014-01-30,78.12910461425781
2014-01-31,78.76664733886719
2014-02-03,76.55859375
2014-02-04,77.4993667602539
2014-02-05,76.87738037109375
2014-02-06,78.69664001464844
2014-02-07,81.00580596923828
2014-02-10,79.69962310791016
2014-02-11,80.25162506103516
2014-02-12,80.59373474121094
2014-02-13,80.64813995361328
2014-02-14,82.68515014648438
2014-02-18,83.0116958618164
2014-02-19,81.83769226074219
2014-02-20,83.77362060546875
2014-02-21,83.54036712646484
2014-02-24,84.5588607788086
2014-02-25,84.17790985107422
2014-02-26,83.99134063720703
2014-02-27,84.72992706298828
2014-02-28,85.16531372070312
2014-03-03,85.99723815917969
2014-03-04,87.59105682373047
2014-03-05,86.9535140991211
2014-03-06,86.65029907226562
2014-03-07,86.68140411376953
2014-03-10,85.84172058105469
2014-03-11,84.73768615722656
2014-03-12,85.04090118408203
2014-03-13,83.96021270751953
2014-03-14,83.68034362792969
2014-03-17,84.2867660522461
2014-03-18,85.05648040771484
2014-03-19,83.98353576660156
2014-03-20,83.38489532470703
2014-03-21,83.25270080566406
2014-03-24,82.86397552490234
2014-03-25,83.69586181640625
2014-03-26,82.92617797851562
2014-03-27,82.7007064819336
2014-03-28,83.7347412109375
2014-03-31,84.68328857421875
2014-04-01,85.27418518066406
2014-04-02,85.99723815917969
2014-04-03,86.21490478515625
2014-04-04,84.19347381591797
2014-04-07,83.69586181640625
2014-04-08,82.70848083496094
2014-04-09,84.49153900146484
2014-04-10,82.66939544677734
2014-04-11,82.10630798339844
2014-04-14,82.21578216552734
2014-04-15,83.44361877441406
2014-04-16,84.60099792480469
2014-04-17,85.2892074584961
2014-04-21,85.47689819335938
2014-04-22,84.49153900146484
2014-04-23,87.25994873046875
2014-04-24,86.352783203125
2014-04-25,85.25011444091797
2014-04-28,83.98320770263672
2014-04-29,84.66357421875
2014-04-30,85.59420776367188
2014-05-01,85.84443664550781
2014-05-02,86.8141860961914
2014-05-05,87.49456787109375
2014-05-06,87.36941528320312
2014-05-07,87.55712890625
2014-05-08,87.53363037109375
2014-05-09,88.20618438720703
2014-05-12,89.81720733642578
2014-05-13,90.16131591796875
2014-05-14,89.66865539550781
2014-05-15,88.54247283935547
2014-05-16,88.80838012695312
2014-05-19,89.79373931884766
2014-05-20,88.43299865722656
2014-05-21,89.66081237792969
2014-05-22,89.91887664794922
2014-05-23,90.31770324707031
2014-05-27,90.9902572631836
2014-05-28,91.93653869628906
2014-05-29,92.25715637207031
2014-05-30,92.37447357177734
2014-06-02,92.29625701904297
2014-06-03,92.56217956542969
2014-06-04,92.56217956542969
2014-06-05,94.54074096679688
2014-06-06,94.49378204345703
2014-06-09,94.32958984375
2014-06-10,94.48599243164062
2014-06-11,93.74305725097656
2014-06-12,92.640380859375
2014-06-13,93.17216491699219
2014-06-16,93.21906280517578
2014-06-17,93.1408920288086
2014-06-18,93.56316375732422
2014-06-19,93.87601470947266
2014-06-20,93.49280548095703
2014-06-23,92.85932159423828
2014-06-24,91.25617980957031
2014-06-25,91.6706314086914
2014-06-26,91.48296356201172
2014-06-27,91.88961029052734
2014-06-30,91.14666748046875
2014-07-01,91.5555191040039
2014-07-02,90.80859375
2014-07-03,91.21744537353516
2014-07-07,91.00516510009766
2014-07-08,90.25824737548828
2014-07-09,90.90296173095703
2014-07-10,90.83216857910156
2014-07-11,91.8700180053711
2014-07-14,91.73636627197266
2014-07-15,92.38892364501953
2014-07-16,92.38892364501953
2014-07-17,91.28034210205078
2014-07-18,92.49113464355469
2014-07-21,93.0493392944336
2014-07-22,93.20658111572266
2014-07-23,94.92054748535156
2014-07-24,95.51020812988281
2014-07-25,95.24287414550781
2014-07-28,94.7239990234375
2014-07-29,93.70191192626953
2014-07-30,93.72547149658203
2014-07-31,91.80709838867188
2014-08-01,92.28668975830078
2014-08-04,92.16877746582031
2014-08-05,91.47689056396484
2014-08-06,90.21894073486328
2014-08-07,89.93588256835938
2014-08-08,92.11372375488281
2014-08-11,92.63264465332031
2014-08-12,92.16089630126953
2014-08-13,93.65473175048828
2014-08-14,93.65473175048828
2014-08-15,93.82769775390625
2014-08-18,95.27433013916016
2014-08-19,95.7696533203125
2014-08-20,97.08261108398438
2014-08-21,97.23992156982422
2014-08-22,97.37352752685547
2014-08-25,97.82171630859375
2014-08-26,97.80598449707031
2014-08-27,97.4836196899414
2014-08-28,97.01189422607422
2014-08-29,96.90184783935547
2014-09-02,96.43793487548828
2014-09-03,98.2226791381836
2014-09-04,98.04183959960938
2014-09-05,98.6314926147461
2014-09-08,98.88311004638672
2014-09-09,99.26834869384766
2014-09-10,100.1803207397461
2014-09-11,99.55140686035156
2014-09-12,99.37842559814453
2014-09-15,99.73223114013672
2014-09-16,100.4398193359375
2014-09-17,100.82506561279297
2014-09-18,101.64274597167969
2014-09-19,101.77637481689453
2014-09-22,100.65211486816406
2014-09-23,99.04034423828125
2014-09-24,99.83440399169922
2014-09-25,98.28558349609375
2014-09-26,100.40049743652344
2014-09-29,100.23538970947266
2014-09-30,99.92092895507812
2014-10-01,97.719482421875
2014-10-02,95.76181030273438
2014-10-03,97.12980651855469
2014-10-06,96.791748046875
2014-10-07,94.88908386230469
2014-10-08,97.32315826416016
2014-10-09,96.01921844482422
2014-10-10,95.79792785644531
2014-10-13,93.46659088134766
2014-10-14,93.73526763916016
2014-10-15,93.23739624023438
2014-10-16,93.13465881347656
2014-10-17,95.52132415771484
2014-10-20,95.86115264892578
2014-10-21,97.90797424316406
2014-10-22,99.82046508789062
2014-10-23,103.00529479980469
2014-10-24,104.7122802734375
2014-10-27,105.17855072021484
2014-10-28,107.95245361328125
2014-10-29,107.83390808105469
2014-10-30,109.28799438476562
2014-10-31,110.44970703125
2014-11-03,110.41814422607422
2014-11-04,111.26372528076172
2014-11-05,112.1804428100586
2014-11-06,111.87223815917969
2014-11-07,110.75003814697266
2014-11-10,111.28743743896484
2014-11-11,111.66678619384766
2014-11-12,111.66678619384766
2014-11-13,112.78105163574219
2014-11-14,112.74154663085938
2014-11-17,112.25946044921875
2014-11-18,113.74517822265625
2014-11-19,113.30264282226562
2014-11-20,113.60297393798828
2014-11-21,114.26683807373047
2014-11-24,114.49598693847656
2014-11-25,114.27468872070312
2014-11-26,114.21934509277344
2014-11-28,114.87533569335938
2014-12-01,113.61083984375
2014-12-02,113.97441101074219
2014-12-03,114.69352722167969
2014-12-04,114.49598693847656
2014-12-05,114.7093505859375
2014-12-08,114.5592269897461
2014-12-09,114.60663604736328
2014-12-10,111.54032897949219
2014-12-11,112.53608703613281
2014-12-12,108.59260559082031
2014-12-15,107.17005920410156
2014-12-16,107.79438018798828
2014-12-17,108.45033264160156
2014-12-18,110.49714660644531
2014-12-19,110.50505065917969
2014-12-22,111.74579620361328
2014-12-23,111.67464447021484
2014-12-24,111.85643768310547
2014-12-26,111.7378921508789
2014-12-29,111.16889953613281
2014-12-30,110.34698486328125
2014-12-31,108.758544921875
2015-01-02,109.41445922851562
2015-01-05,107.13052368164062
2015-01-06,107.25696563720703
2015-01-07,106.84606170654297
2015-01-08,109.42239379882812
2015-01-09,109.82540130615234
2015-01-12,108.97978973388672
2015-01-13,108.89289093017578
2015-01-14,109.03579711914062
2015-01-15,109.3215560913086
2015-01-16,110.40119171142578
2015-01-20,109.62320709228516
2015-01-21,110.25828552246094
2015-01-22,112.10008239746094
2015-01-23,112.1873550415039
2015-01-26,111.18714904785156
2015-01-27,108.91670227050781
2015-01-28,108.28160095214844
2015-01-29,106.75741577148438
2015-01-30,105.74923706054688
2015-02-02,108.05931854248047
2015-02-03,110.30595397949219
2015-02-04,109.97254180908203
2015-02-05,110.09953308105469
2015-02-06,110.5758285522461
2015-02-09,108.71025085449219
2015-02-10,109.67880249023438
2015-02-11,108.92462158203125
2015-02-12,109.67088317871094
2015-02-13,109.24215698242188
2015-02-17,109.59148406982422
2015-02-18,110.07574462890625
2015-02-19,110.7505111694336
2015-02-20,112.91770935058594
2015-02-23,112.13970184326172
2015-02-24,112.47314453125
2015-02-25,111.2506332397461
2015-02-26,110.68697357177734
2015-02-27,110.17100524902344
2015-03-02,110.98069763183594
2015-03-03,108.82939147949219
2015-03-04,108.16250610351562
2015-03-05,108.3054428100586
2015-03-06,106.85269165039062
2015-03-09,107.90055084228516
2015-03-10,105.33642578125
2015-03-11,105.02680206298828
2015-03-12,106.11442565917969
2015-03-13,104.93951416015625
2015-03-16,107.14641571044922
2015-03-17,106.47956085205078
2015-03-18,108.05931854248047
2015-03-19,107.39253234863281
2015-03-20,107.49569702148438
2015-03-23,107.86880493164062
2015-03-24,107.3289794921875
2015-03-25,106.18582916259766
2015-03-26,106.797119140625
2015-03-27,107.20196533203125
2015-03-30,109.16279602050781
2015-03-31,107.74971771240234
2015-04-01,106.3604965209961
2015-04-02,106.16200256347656
2015-04-06,107.57508087158203
2015-04-07,107.17021942138672
2015-04-08,107.91230010986328
2015-04-09,108.34320831298828
2015-04-10,108.4469223022461
2015-04-13,107.53726196289062
2015-04-14,106.20472717285156
2015-04-15,105.80577850341797
2015-04-16,106.24459838867188
2015-04-17,104.74449157714844
2015-04-20,106.34833526611328
2015-04-21,106.23664093017578
2015-04-22,106.69149017333984
2015-04-23,105.96534729003906
2015-04-24,107.00265502929688
2015-04-27,106.57176971435547
2015-04-28,106.5079345703125
2015-04-29,110.53750610351562
2015-04-30,109.572021484375
2015-05-01,111.8221664428711
2015-05-04,112.18919372558594
2015-05-05,110.09859466552734
2015-05-06,109.8193359375
2015-05-07,110.35398864746094
2015-05-08,113.03504180908203
2015-05-11,111.88601684570312
2015-05-12,111.255615234375
2015-05-13,110.92849731445312
2015-05-14,112.46051788330078
2015-05-15,111.79824829101562
2015-05-18,111.9338607788086
2015-05-19,111.75035858154297
2015-05-20,111.67053985595703
2015-05-21,112.40467071533203
2015-05-22,111.42317962646484
2015-05-26,110.10659790039062
2015-05-27,112.15730285644531
2015-05-28,112.03761291503906
2015-05-29,111.83816528320312
2015-06-01,111.90992736816406
2015-06-02,112.18919372558594
2015-06-03,112.2530517578125
2015-06-04,110.89655303955078
2015-06-05,111.08808135986328
2015-06-08,110.38585662841797
2015-06-09,110.65719604492188
2015-06-10,112.93927001953125
2015-06-11,113.50579833984375
2015-06-12,113.34617614746094
2015-06-15,113.32225799560547
2015-06-16,114.28778076171875
2015-06-17,115.30115509033203
2015-06-18,116.49005889892578
2015-06-19,115.77191162109375
2015-06-22,115.99533081054688
2015-06-23,115.99533081054688
2015-06-24,116.1150131225586
2015-06-25,115.00591278076172
2015-06-26,116.29059600830078
2015-06-29,113.17864990234375
2015-06-30,113.61161041259766
2015-07-01,114.79833984375
2015-07-02,114.78231811523438
2015-07-06,114.93464660644531
2015-07-07,115.1832275390625
2015-07-08,114.06867980957031
2015-07-09,115.36766815185547
2015-07-10,117.14773559570312
2015-07-13,117.25200653076172
2015-07-14,117.84532165527344
2015-07-15,118.06978607177734
2015-07-16,119.03204345703125
2015-07-17,119.19237518310547
2015-07-20,119.48101043701172
2015-07-21,117.30007934570312
2015-07-22,116.44210052490234
2015-07-23,116.10533905029297
2015-07-24,114.3573226928711
2015-07-27,114.1889877319336
2015-07-28,115.69638061523438
2015-07-29,120.2428207397461
2015-07-30,120.49938201904297
2015-07-31,119.56123352050781
2015-08-03,119.35277557373047
2015-08-04,119.31269073486328
2015-08-05,120.13054656982422
2015-08-06,119.84187316894531
2015-08-07,120.05029296875
2015-08-10,121.84645080566406
2015-08-11,120.75596618652344
2015-08-12,120.58757781982422
2015-08-13,120.70785522460938
2015-08-14,121.56583404541016
2015-08-17,122.56008911132812
2015-08-18,122.90487670898438
2015-08-19,122.4798812866211
2015-08-20,119.41686248779297
2015-08-21,116.4020004272461
2015-08-24,112.90602111816406
2015-08-25,111.32640838623047
2015-08-26,115.5040054321289
2015-08-27,116.4020004272461
2015-08-28,115.88878631591797
2015-08-31,113.88426971435547
2015-09-01,111.36650848388672
2015-09-02,114.22103118896484
2015-09-03,114.99076080322266
2015-09-04,113.20272064208984
2015-09-08,115.77655029296875
2015-09-09,114.23705291748047
2015-09-10,112.82585144042969
2015-09-11,113.76396179199219
2015-09-14,112.77770233154297
2015-09-15,113.69181060791016
2015-09-16,113.7319107055664
2015-09-17,113.50739288330078
2015-09-18,111.64712524414062
2015-09-21,112.03202056884766
2015-09-22,110.61280059814453
2015-09-23,109.50625610351562
2015-09-24,111.06182861328125
2015-09-25,110.66890716552734
2015-09-28,108.3355941772461
2015-09-29,108.7204360961914
2015-09-30,110.61280059814453
2015-10-01,110.79717254638672
2015-10-02,111.55891418457031
2015-10-05,115.56007385253906
2015-10-06,112.7857666015625
2015-10-07,113.09998321533203
2015-10-08,114.34899139404297
2015-10-09,115.00163269042969
2015-10-12,115.78327941894531
2015-10-13,114.18782806396484
2015-10-14,112.40701293945312
2015-10-15,113.8493881225586
2015-10-16,114.17977142333984
2015-10-19,113.81714630126953
2015-10-20,113.81714630126953
2015-10-21,115.29977416992188
2015-10-22,118.6518325805664
2015-10-23,119.48182678222656
2015-10-26,119.37702941894531
2015-10-27,119.57854461669922
2015-10-28,121.49626922607422
2015-10-29,120.84358978271484
2015-10-30,119.72354125976562
2015-11-02,119.83639526367188
2015-11-03,118.58739471435547
2015-11-04,118.67603302001953
2015-11-05,118.50687408447266
2015-11-06,117.58016204833984
2015-11-09,116.26671600341797
2015-11-10,115.9847183227539
2015-11-11,115.47708892822266
2015-11-12,114.30064392089844
2015-11-13,113.29338073730469
2015-11-16,115.45289611816406
2015-11-17,115.12249755859375
2015-11-18,115.79935455322266
2015-11-19,117.0
2015-11-20,117.24175262451172
2015-11-23,116.5085220336914
2015-11-24,117.26591491699219
2015-11-25,116.98385620117188
2015-11-27,117.29011535644531
2015-11-30,118.01529693603516
2015-12-01,118.9339370727539
2015-12-02,117.12091064453125
2015-12-03,114.3892593383789
2015-12-04,115.90410614013672
2015-12-07,115.29977416992188
2015-12-08,114.42150115966797
2015-12-09,112.94692993164062
2015-12-10,112.80989837646484
2015-12-11,111.0694351196289
2015-12-14,112.15725708007812
2015-12-15,111.23058319091797
2015-12-16,112.51981353759766
2015-12-17,111.32727813720703
2015-12-18,110.15888214111328
2015-12-21,111.27082824707031
2015-12-22,112.76158142089844
2015-12-23,112.72129821777344
2015-12-24,112.68099975585938
2015-12-28,112.47953796386719
2015-12-29,113.08389282226562
2015-12-30,112.21363067626953
2015-12-31,110.68262481689453
2016-01-04,109.64318084716797
2016-01-05,110.1025161743164
2016-01-06,108.99049377441406
2016-01-07,105.39669036865234
2016-01-08,104.9051513671875
2016-01-11,105.79153442382812
2016-01-12,106.7584457397461
2016-01-13,104.53097534179688
2016-01-14,104.52285766601562
2016-01-15,102.0523452758789
2016-01-19,103.17826843261719
2016-01-20,100.58625030517578
2016-01-21,100.69962310791016
2016-01-22,102.36017608642578
2016-01-25,100.92646026611328
2016-01-26,103.17826843261719
2016-01-27,104.490478515625
2016-01-28,104.20697021484375
2016-01-29,108.35420989990234
2016-02-01,108.23265075683594
2016-02-02,108.1597900390625
2016-02-03,108.3703842163086
2016-02-04,109.63397979736328
2016-02-05,108.70249938964844
2016-02-08,107.13104248046875
2016-02-09,107.0257797241211
2016-02-10,107.78717803955078
2016-02-11,104.15026092529297
2016-02-12,105.4462661743164
2016-02-16,106.5235595703125
2016-02-17,109.37477111816406
2016-02-18,109.39102172851562
2016-02-19,109.56110382080078
2016-02-22,110.66268157958984
2016-02-23,110.08761596679688
2016-02-24,109.47199249267578
2016-02-25,111.16490936279297
2016-02-26,111.05958557128906
2016-02-29,110.37919616699219
2016-03-01,111.97489166259766
2016-03-02,109.84456634521484
2016-03-03,109.94988250732422
2016-03-04,109.57730102539062
2016-03-07,107.18777465820312
2016-03-08,106.43447875976562
2016-03-09,106.84761810302734
2016-03-10,108.19219207763672
2016-03-11,109.7717056274414
2016-03-14,108.71060180664062
2016-03-15,107.96537017822266
2016-03-16,108.53240203857422
2016-03-17,108.63771057128906
2016-03-18,109.71499633789062
2016-03-21,109.17231750488281
2016-03-22,109.5448989868164
2016-03-23,108.79969024658203
2016-03-24,104.55526733398438
2016-03-28,105.96466827392578
2016-03-29,106.80709838867188
2016-03-30,106.7017822265625
2016-03-31,106.4101791381836
2016-04-01,107.19588470458984
2016-04-04,106.66937255859375
2016-04-05,105.98088073730469
2016-04-06,107.3170166015625
2016-04-07,107.04816436767578
2016-04-08,108.28656768798828
2016-04-11,107.46367645263672
2016-04-12,108.80799865722656
2016-04-13,109.43534088134766
2016-04-14,108.8243179321289
2016-04-15,109.83456420898438
2016-04-18,111.04039001464844
2016-04-19,111.36628723144531
2016-04-20,111.3825454711914
2016-04-21,112.20545959472656
2016-04-22,112.35208129882812
2016-04-25,111.4477310180664
2016-04-26,113.01203918457031
2016-04-27,117.00425720214844
2016-04-28,115.00811767578125
2016-04-29,114.48672485351562
2016-05-02,115.55400848388672
2016-05-03,115.96952056884766
2016-05-04,115.22814178466797
2016-05-05,115.8554916381836
2016-05-06,116.86573028564453
2016-05-09,116.48282623291016
2016-05-10,118.7152099609375
2016-05-11,118.10417175292969
2016-05-12,118.38929748535156
2016-05-13,117.62344360351562
2016-05-16,118.43814849853516
2016-05-17,118.13678741455078
2016-05-18,117.5745620727539
2016-05-19,116.98795318603516
2016-05-20,117.82711791992188
2016-05-23,115.89620971679688
2016-05-24,116.47466278076172
2016-05-25,116.48282623291016
2016-05-26,116.36875915527344
2016-05-27,116.61319732666016
2016-05-31,115.58660888671875
2016-06-01,115.26072692871094
2016-06-02,114.16896057128906
2016-06-03,114.25045013427734
2016-06-06,114.34004974365234
2016-06-07,114.92668914794922
2016-06-08,115.2770004272461
2016-06-09,115.67622375488281
2016-06-10,115.30961608886719
2016-06-13,113.33789825439453
2016-06-14,113.59864807128906
2016-06-15,114.15269470214844
2016-06-16,113.86751556396484
2016-06-17,113.24018859863281
2016-06-20,114.81261444091797
2016-06-21,113.58235931396484
2016-06-22,113.07720184326172
2016-06-23,113.8837890625
2016-06-24,110.91818237304688
2016-06-27,108.40876770019531
2016-06-28,109.125732421875
2016-06-29,111.13326263427734
2016-06-30,114.0912094116211
2016-07-01,115.81192779541016
2016-07-05,113.4111557006836
2016-07-06,114.62382507324219
2016-07-07,113.64057159423828
2016-07-08,115.10726928710938
2016-07-11,115.68901062011719
2016-07-12,115.97579956054688
2016-07-13,116.13148498535156
2016-07-14,116.81159210205078
2016-07-15,116.42646026611328
2016-07-18,115.53335571289062
2016-07-19,117.42613220214844
2016-07-20,118.43395233154297
2016-07-21,117.05742645263672
2016-07-22,117.80306243896484
2016-07-25,117.76210021972656
2016-07-26,118.40936279296875
2016-07-27,120.146484375
2016-07-28,120.53157806396484
2016-07-29,120.35953521728516
2016-08-01,122.16218566894531
2016-08-02,121.44930267333984
2016-08-03,121.11332702636719
2016-08-04,120.75283813476562
2016-08-05,121.9982681274414
2016-08-08,121.35919952392578
2016-08-09,121.7360610961914
2016-08-10,124.1123275756836
2016-08-11,123.97303009033203
2016-08-12,124.1123275756836
2016-08-15,125.6937026977539
2016-08-16,124.8743667602539
2016-08-17,125.3414077758789
2016-08-18,124.89892578125
2016-08-19,124.85795593261719
2016-08-22,124.72686767578125
2016-08-23,124.66946411132812
2016-08-24,124.78421020507812
2016-08-25,125.10371398925781
2016-08-26,124.20246887207031
2016-08-29,125.21847534179688
2016-08-30,125.00540924072266
2016-08-31,124.72686767578125
2016-09-01,125.23489379882812
2016-09-02,126.02971649169922
2016-09-06,126.70159912109375
2016-09-07,125.45610046386719
2016-09-08,124.8743667602539
2016-09-09,122.83406829833984
2016-09-12,124.39091491699219
2016-09-13,123.39945220947266
2016-09-14,122.7685317993164
2016-09-15,124.67768096923828
2016-09-16,123.5223617553711
2016-09-19,124.6858901977539
2016-09-20,124.43189239501953
2016-09-21,125.44792175292969
2016-09-22,126.89000701904297
2016-09-23,126.02971649169922
2016-09-26,126.0788345336914
2016-09-27,127.2341537475586
2016-09-28,127.83232879638672
2016-09-29,127.5045394897461
2016-09-30,127.13581085205078
2016-10-03,126.76716613769531
2016-10-04,125.81661987304688
2016-10-05,126.58246612548828
2016-10-06,126.9283218383789
2016-10-07,125.95663452148438
2016-10-10,125.89900207519531
2016-10-11,123.18978118896484
2016-10-12,123.51918029785156
2016-10-13,124.35089874267578
2016-10-14,124.62261199951172
2016-10-17,123.91442108154297
2016-10-18,125.06727600097656
2016-10-19,124.6884765625
2016-10-20,124.10384368896484
2016-10-21,123.66738891601562
2016-10-24,124.70496368408203
2016-10-25,125.65190124511719
2016-10-26,124.45791625976562
2016-10-27,123.62625122070312
2016-10-28,124.75440979003906
2016-10-31,124.1285400390625
2016-11-01,123.502685546875
2016-11-02,123.24738311767578
2016-11-03,123.54388427734375
2016-11-04,123.3626937866211
2016-11-07,125.48724365234375
2016-11-08,126.63184356689453
2016-11-09,133.4748077392578
2016-11-10,137.114501953125
2016-11-11,138.79440307617188
2016-11-14,140.1448516845703
2016-11-15,138.35794067382812
2016-11-16,136.56280517578125
2016-11-17,136.38986206054688
2016-11-18,137.20506286621094
2016-11-21,138.6956024169922
2016-11-22,140.13658142089844
2016-11-23,140.44131469726562
2016-11-25,141.70120239257812
2016-11-28,142.18704223632812
2016-11-29,144.21275329589844
2016-11-30,144.39393615722656
2016-12-01,145.258544921875
2016-12-02,147.1278076171875
2016-12-05,147.00430297851562
2016-12-06,146.65020751953125
2016-12-07,146.93017578125
2016-12-08,143.01046752929688
2016-12-09,144.4268798828125
2016-12-12,143.06814575195312
2016-12-13,143.53749084472656
2016-12-14,143.06814575195312
2016-12-15,143.3810577392578
2016-12-16,143.61985778808594
2016-12-19,143.801025390625
2016-12-20,144.31979370117188
2016-12-21,143.3645782470703
2016-12-22,143.7186737060547
2016-12-23,144.3115692138672
2016-12-27,143.7598419189453
2016-12-28,142.4999542236328
2016-12-29,142.63169860839844
2016-12-30,142.17884826660156
2017-01-03,144.47622680664062
2017-01-04,144.5503387451172
2017-01-05,145.04443359375
2017-01-06,146.13145446777344
2017-01-09,144.98681640625
2017-01-10,145.22561645507812
2017-01-11,145.81028747558594
2017-01-12,145.35736083984375
2017-01-13,146.4855194091797
2017-01-17,144.9044647216797
2017-01-18,145.54954528808594
2017-01-19,147.05471801757812
2017-01-20,147.44346618652344
2017-01-23,146.57504272460938
2017-01-24,146.5916290283203
2017-01-25,144.9954376220703
2017-01-26,146.63296508789062
2017-01-27,153.11688232421875
2017-01-30,150.9087371826172
2017-01-31,149.7591094970703
2017-02-01,149.71778869628906
2017-02-02,149.16371154785156
2017-02-03,151.4462890625
2017-02-06,151.38009643554688
2017-02-07,151.52072143554688
2017-02-08,151.46282958984375
2017-02-09,151.00796508789062
2017-02-10,152.50486755371094
2017-02-13,154.32437133789062
2017-02-14,154.84535217285156
2017-02-15,155.47396850585938
2017-02-16,156.09420776367188
2017-02-17,156.3588409423828
2017-02-21,156.7971649169922
2017-02-22,157.04530334472656
2017-02-23,155.7303009033203
2017-02-24,156.83033752441406
2017-02-27,157.4670867919922
2017-02-28,156.9791259765625
2017-03-01,159.12942504882812
2017-03-02,158.00466918945312
2017-03-03,156.84678649902344
2017-03-06,157.91366577148438
2017-03-07,158.3520050048828
2017-03-08,157.45057678222656
2017-03-09,157.4175262451172
2017-03-10,157.83102416992188
2017-03-13,158.4263916015625
2017-03-14,156.92947387695312
2017-03-15,158.5091552734375
2017-03-16,157.67384338378906
2017-03-17,159.84068298339844
2017-03-20,158.77383422851562
2017-03-21,156.05288696289062
2017-03-22,156.8054656982422
2017-03-23,156.7723846435547
2017-03-24,155.08523559570312
2017-03-27,153.40635681152344
2017-03-28,155.84613037109375
2017-03-29,155.72203063964844
2017-03-30,156.12730407714844
2017-03-31,154.82057189941406
2017-04-03,155.2672119140625
2017-04-04,155.2506561279297
2017-04-05,154.39500427246094
2017-04-06,154.76881408691406
2017-04-07,156.21434020996094
2017-04-10,155.89866638183594
2017-04-11,156.4967803955078
2017-04-12,154.8020477294922
2017-04-13,155.12599182128906
2017-04-17,156.92044067382812
2017-04-18,155.6660614013672
2017-04-19,155.9734344482422
2017-04-20,156.28909301757812
2017-04-21,156.96200561523438
2017-04-24,159.42929077148438
2017-04-25,160.53419494628906
2017-04-26,161.87168884277344
2017-04-27,162.021240234375
2017-04-28,160.99114990234375
2017-05-01,160.45944213867188
2017-05-02,161.2237548828125
2017-05-03,161.3151092529297
2017-05-04,161.62249755859375
2017-05-05,162.80213928222656
2017-05-08,163.1012420654297
2017-05-09,163.3172149658203
2017-05-10,161.48959350585938
2017-05-11,161.97967529296875
2017-05-12,162.48651123046875
2017-05-15,162.14588928222656
2017-05-16,162.2372283935547
2017-05-17,159.51239013671875
2017-05-18,160.03575134277344
2017-05-19,162.71910095214844
2017-05-22,164.28089904785156
2017-05-23,165.58522033691406
2017-05-24,166.1334686279297
2017-05-25,167.05557250976562
2017-05-26,168.01095581054688
2017-05-30,167.81988525390625
2017-05-31,168.85000610351562
2017-06-01,168.24356079101562
2017-06-02,169.223876953125
2017-06-05,167.3712615966797
