Date,WM
2013-09-17,32.10414123535156
2013-09-18,32.906951904296875
2013-09-19,32.94591522216797
2013-09-20,32.80561828613281
2013-09-23,32.61856460571289
2013-09-24,32.49386215209961
2013-09-25,32.244441986083984
2013-09-26,32.49386215209961
2013-09-27,32.26002883911133
2013-09-30,32.14313507080078
2013-10-01,32.40812301635742
2013-10-02,32.127532958984375
2013-10-03,31.65989112854004
2013-10-04,31.80017852783203
2013-10-07,31.84695053100586
2013-10-08,31.558561325073242
2013-10-09,31.48841667175293
2013-10-10,32.13533401489258
2013-10-11,32.5328254699707
2013-10-14,32.517242431640625
2013-10-15,32.291202545166016
2013-10-16,32.71989059448242
2013-10-17,33.10179901123047
2013-10-18,33.08620834350586
2013-10-21,33.14076614379883
2013-10-22,33.522682189941406
2013-10-23,33.74870300292969
2013-10-24,33.725337982177734
2013-10-25,34.021507263183594
2013-10-28,33.99032211303711
2013-10-29,33.70973587036133
2013-10-30,33.15636444091797
2013-10-31,33.935791015625
2013-11-01,34.052677154541016
2013-11-04,33.99813461303711
2013-11-05,34.060482025146484
2013-11-06,34.12285232543945
2013-11-07,33.81106185913086
2013-11-08,34.41901397705078
2013-11-11,34.38783645629883
2013-11-12,34.13063049316406
2013-11-13,34.434600830078125
2013-11-14,34.91004180908203
2013-11-15,35.23740005493164
2013-11-18,35.447837829589844
2013-11-19,35.338722229003906
2013-11-20,35.393272399902344
2013-11-21,35.68165588378906
2013-11-22,35.93108367919922
2013-11-25,35.595924377441406
2013-11-26,35.63489532470703
2013-11-27,35.57255172729492
2013-11-29,35.60373306274414
2013-12-02,35.31695556640625
2013-12-03,35.06552505493164
2013-12-04,35.010536193847656
2013-12-05,34.837669372558594
2013-12-06,35.2226676940918
2013-12-09,35.08123779296875
2013-12-10,35.00266647338867
2013-12-11,34.38197326660156
2013-12-12,34.4212532043457
2013-12-13,34.271976470947266
2013-12-16,34.35839080810547
2013-12-17,34.14626693725586
2013-12-18,34.562679290771484
2013-12-19,34.48411178588867
2013-12-20,34.861236572265625
2013-12-23,35.14408493041992
2013-12-24,35.29338073730469
2013-12-26,35.340518951416016
2013-12-27,35.2855110168457
2013-12-30,35.26194381713867
2013-12-31,35.254093170166016
2014-01-02,34.72767639160156
2014-01-03,34.71981430053711
2014-01-06,34.38197326660156
2014-01-07,34.63338088989258
2014-01-08,34.562679290771484
2014-01-09,34.35839080810547
2014-01-10,34.26411437988281
2014-01-13,33.808414459228516
2014-01-14,34.02054214477539
2014-01-15,33.93411636352539
2014-01-16,33.67485427856445
2014-01-17,33.879127502441406
2014-01-21,33.71413040161133
2014-01-22,33.58842849731445
2014-01-23,33.24272155761719
2014-01-24,32.716304779052734
2014-01-27,32.637725830078125
2014-01-28,32.559165954589844
2014-01-29,32.268463134765625
2014-01-30,32.83415603637695
2014-01-31,32.826290130615234
2014-02-03,32.21345520019531
2014-02-04,32.44130325317383
2014-02-05,32.6063117980957
2014-02-06,33.05414581298828
2014-02-07,33.65913391113281
2014-02-10,33.50198745727539
2014-02-11,33.6669807434082
2014-02-12,33.69056701660156
2014-02-13,34.04412841796875
2014-02-14,34.31125259399414
2014-02-18,32.77914810180664
2014-02-19,32.362728118896484
2014-02-20,32.19773864746094
2014-02-21,32.205604553222656
2014-02-24,32.26060104370117
2014-02-25,32.02488327026367
2014-02-26,32.09559631347656
2014-02-27,31.883464813232422
2014-02-28,32.6063117980957
2014-03-03,32.433441162109375
2014-03-04,32.50416946411133
2014-03-05,32.480594635009766
2014-03-06,32.66691207885742
2014-03-07,32.80963897705078
2014-03-10,32.78584289550781
2014-03-11,32.7144889831543
2014-03-12,32.183258056640625
2014-03-13,32.04054641723633
2014-03-14,32.357688903808594
2014-03-17,32.55591583251953
2014-03-18,32.75414276123047
2014-03-19,32.651058197021484
2014-03-20,32.563846588134766
2014-03-21,32.294273376464844
2014-03-24,32.119842529296875
2014-03-25,32.19912338256836
2014-03-26,32.12775421142578
2014-03-27,32.4290657043457
2014-03-28,32.62728500366211
2014-03-31,33.35673141479492
2014-04-01,33.245723724365234
2014-04-02,33.0712890625
2014-04-03,33.17436218261719
2014-04-04,33.16644287109375
2014-04-07,32.98407745361328
2014-04-08,33.301231384277344
2014-04-09,33.27745056152344
2014-04-10,32.80963897705078
2014-04-11,32.55591583251953
2014-04-14,32.825504302978516
2014-04-15,32.825504302978516
2014-04-16,33.4280891418457
2014-04-17,33.325008392333984
2014-04-21,33.19020462036133
2014-04-22,33.26950454711914
2014-04-23,33.29331588745117
2014-04-24,33.967262268066406
2014-04-25,34.125823974609375
2014-04-28,34.736358642578125
2014-04-29,34.81564712524414
2014-04-30,35.24380874633789
2014-05-01,35.14865493774414
2014-05-02,34.998008728027344
2014-05-05,34.9742317199707
2014-05-06,34.54606628417969
2014-05-07,34.85527420043945
2014-05-08,34.9425048828125
2014-05-09,34.82356262207031
2014-05-12,34.79185104370117
2014-05-13,34.9742317199707
2014-05-14,34.89493179321289
2014-05-15,34.84736251831055
2014-05-16,34.728416442871094
2014-05-19,34.7997932434082
2014-05-20,34.42711639404297
2014-05-21,34.60948944091797
2014-05-22,34.474708557128906
2014-05-23,34.38747787475586
2014-05-27,34.672916412353516
2014-05-28,35.08522033691406
2014-05-29,35.17243576049805
2014-05-30,35.42616271972656
2014-06-02,35.529239654541016
2014-06-03,35.418235778808594
2014-06-04,35.342262268066406
2014-06-05,35.28630065917969
2014-06-06,35.3902587890625
2014-06-09,35.60615158081055
2014-06-10,35.622127532958984
2014-06-11,35.25432586669922
2014-06-12,35.09440231323242
2014-06-13,35.182350158691406
2014-06-16,35.174354553222656
2014-06-17,35.3902587890625
2014-06-18,35.4222412109375
2014-06-19,35.47819900512695
2014-06-20,35.686092376708984
2014-06-23,35.49419021606445
2014-06-24,35.47819900512695
2014-06-25,35.5501708984375
2014-06-26,35.5341796875
2014-06-27,35.854007720947266
2014-06-30,35.76606369018555
2014-07-01,35.84602737426758
2014-07-02,35.55817413330078
2014-07-03,35.75007629394531
2014-07-07,35.614131927490234
2014-07-08,35.662113189697266
2014-07-09,35.3742561340332
2014-07-10,35.32628631591797
2014-07-11,35.4542121887207
2014-07-14,35.502197265625
2014-07-15,35.590152740478516
2014-07-16,35.70209503173828
2014-07-17,35.238319396972656
2014-07-18,35.5341796875
2014-07-21,35.5661506652832
2014-07-22,35.590152740478516
2014-07-23,35.40623474121094
2014-07-24,35.430233001708984
2014-07-25,35.262325286865234
2014-07-28,35.09440231323242
2014-07-29,36.4537239074707
2014-07-30,36.301780700683594
2014-07-31,35.89398956298828
2014-08-01,35.51019287109375
2014-08-04,35.622127532958984
2014-08-05,35.58216857910156
2014-08-06,35.36625671386719
2014-08-07,35.222328186035156
2014-08-08,36.125877380371094
2014-08-11,36.205841064453125
2014-08-12,36.365760803222656
2014-08-13,36.54167938232422
2014-08-14,36.66160583496094
2014-08-15,36.63761901855469
2014-08-18,36.853511810302734
2014-08-19,37.04542541503906
2014-08-20,37.325286865234375
2014-08-21,37.341270446777344
2014-08-22,37.12537384033203
2014-08-25,37.173362731933594
2014-08-26,37.23731994628906
2014-08-27,37.549163818359375
2014-08-28,37.43721389770508
2014-08-29,37.55717086791992
2014-09-02,37.7890510559082
2014-09-03,37.817264556884766
2014-09-04,37.76890182495117
2014-09-05,37.90590286254883
2014-09-08,38.01874542236328
2014-09-09,37.88979721069336
2014-09-10,38.12353515625
2014-09-11,38.04292297363281
2014-09-12,37.72053146362305
2014-09-15,37.978450775146484
2014-09-16,38.08323669433594
2014-09-17,38.17188262939453
2014-09-18,38.204132080078125
2014-09-19,38.1638298034668
2014-09-22,37.97039031982422
2014-09-23,37.817264556884766
2014-09-24,38.212188720703125
2014-09-25,37.80112838745117
2014-09-26,38.026817321777344
2014-09-29,38.204132080078125
2014-09-30,38.30889892578125
2014-10-01,38.00263977050781
2014-10-02,37.978450775146484
2014-10-03,38.365325927734375
2014-10-06,38.292789459228516
2014-10-07,37.66410827636719
2014-10-08,38.34921646118164
2014-10-09,37.817264556884766
2014-10-10,37.736656188964844
2014-10-13,37.59157180786133
2014-10-14,37.470680236816406
2014-10-15,37.301429748535156
2014-10-16,37.30949020385742
2014-10-17,37.65605545043945
2014-10-20,37.59962844848633
2014-10-21,38.0912971496582
2014-10-22,38.034873962402344
2014-10-23,38.59907150268555
2014-10-24,38.655487060546875
2014-10-27,38.78445816040039
2014-10-28,39.02625274658203
2014-10-29,38.47011947631836
2014-10-30,39.13102722167969
2014-10-31,39.40504837036133
2014-11-03,39.179386138916016
2014-11-04,38.96177291870117
2014-11-05,39.40504837036133
2014-11-06,39.6790885925293
2014-11-07,39.856422424316406
2014-11-10,39.888668060302734
2014-11-11,39.78387451171875
2014-11-12,39.79999923706055
2014-11-13,39.79193115234375
2014-11-14,39.56626510620117
2014-11-17,39.56626510620117
2014-11-18,39.57432174682617
2014-11-19,39.13909149169922
2014-11-20,38.945648193359375
2014-11-21,39.114891052246094
2014-11-24,39.22774887084961
2014-11-25,39.098785400390625
2014-11-26,39.25193405151367
2014-11-28,39.27610397338867
2014-12-01,39.08266830444336
2014-12-02,39.340576171875
2014-12-03,39.92945098876953
2014-12-04,40.0025749206543
2014-12-05,40.165008544921875
2014-12-08,39.95381546020508
2014-12-09,39.750755310058594
2014-12-10,39.51521301269531
2014-12-11,39.856353759765625
2014-12-12,39.39338302612305
2014-12-15,39.880714416503906
2014-12-16,40.11626052856445
2014-12-17,40.24623107910156
2014-12-18,41.31026077270508
2014-12-19,41.24527359008789
2014-12-22,41.52144241333008
2014-12-23,41.59454345703125
2014-12-24,41.553916931152344
2014-12-26,41.716373443603516
2014-12-29,41.86257553100586
2014-12-30,41.89506149291992
2014-12-31,41.68388748168945
2015-01-02,42.033145904541016
2015-01-05,41.610774993896484
2015-01-06,41.64326858520508
2015-01-07,41.675750732421875
2015-01-08,42.154972076416016
2015-01-09,41.85445022583008
2015-01-12,41.80571746826172
2015-01-13,41.83820724487305
2015-01-14,42.081886291503906
2015-01-15,42.089996337890625
2015-01-16,42.43113327026367
2015-01-20,42.97532653808594
2015-01-21,42.829124450683594
2015-01-22,42.86973190307617
2015-01-23,43.048439025878906
2015-01-26,43.218997955322266
2015-01-27,43.162147521972656
2015-01-28,42.75602722167969
2015-01-29,42.68293762207031
2015-01-30,41.773250579833984
2015-02-02,41.87881851196289
2015-02-03,42.43113327026367
2015-02-04,42.414886474609375
2015-02-05,42.72355651855469
2015-02-06,42.59357833862305
2015-02-09,42.666683197021484
2015-02-10,42.80476379394531
2015-02-11,42.69106674194336
2015-02-12,42.80476379394531
2015-02-13,41.659515380859375
2015-02-17,43.811927795410156
2015-02-18,44.37237548828125
2015-02-19,44.17744064331055
2015-02-20,44.27490997314453
2015-02-23,44.32364273071289
2015-02-24,44.24242401123047
2015-02-25,44.2911491394043
2015-02-26,44.088104248046875
2015-02-27,44.25055694580078
2015-03-02,44.55107116699219
2015-03-03,44.8191032409668
2015-03-04,44.729766845703125
2015-03-05,44.578426361083984
2015-03-06,43.883174896240234
2015-03-09,43.899532318115234
2015-03-10,43.277889251708984
2015-03-11,43.09793472290039
2015-03-12,43.42512893676758
2015-03-13,43.613243103027344
2015-03-16,44.496639251708984
2015-03-17,44.55390167236328
2015-03-18,45.04467010498047
2015-03-19,44.76655960083008
2015-03-20,44.61934280395508
2015-03-23,44.9219856262207
2015-03-24,44.66841506958008
2015-03-25,44.05495834350586
2015-03-26,43.6786994934082
2015-03-27,43.6786994934082
2015-03-30,44.177642822265625
2015-03-31,44.35761260986328
2015-04-01,43.883174896240234
2015-04-02,44.087669372558594
2015-04-06,44.61934280395508
2015-04-07,44.77474594116211
2015-04-08,44.66841506958008
2015-04-09,44.962890625
2015-04-10,45.10192108154297
2015-04-13,44.85654830932617
2015-04-14,44.36577224731445
2015-04-15,44.37395095825195
2015-04-16,44.16128921508789
2015-04-17,43.25336837768555
2015-04-20,43.367862701416016
2015-04-21,43.22063446044922
2015-04-22,43.032508850097656
2015-04-23,43.08975601196289
2015-04-24,43.07340621948242
2015-04-27,42.7707633972168
2015-04-28,42.91799545288086
2015-04-29,40.79948425292969
2015-04-30,40.513221740722656
2015-05-01,40.97126770019531
2015-05-04,40.774967193603516
2015-05-05,39.965179443359375
2015-05-06,39.646183013916016
2015-05-07,39.965179443359375
2015-05-08,40.349639892578125
2015-05-11,40.43142318725586
2015-05-12,40.496849060058594
2015-05-13,40.3823356628418
2015-05-14,40.66862869262695
2015-05-15,40.75858688354492
2015-05-18,40.774967193603516
2015-05-19,40.78313446044922
2015-05-20,40.66862869262695
2015-05-21,40.99580001831055
2015-05-22,40.94672775268555
2015-05-26,40.54593276977539
2015-05-27,40.76676940917969
2015-05-28,40.72587966918945
2015-05-29,40.61136245727539
2015-06-01,40.684993743896484
2015-06-02,40.537757873535156
2015-06-03,40.599586486816406
2015-06-04,40.12968826293945
2015-06-05,39.9071159362793
2015-06-08,39.948341369628906
2015-06-09,39.83292770385742
2015-06-10,39.93185043334961
2015-06-11,39.973052978515625
2015-06-12,39.93185043334961
2015-06-15,39.33005905151367
2015-06-16,39.404258728027344
2015-06-17,39.47022247314453
2015-06-18,39.81644058227539
2015-06-19,39.371280670166016
2015-06-22,39.32182693481445
2015-06-23,39.02507019042969
2015-06-24,38.884918212890625
2015-06-25,38.6953125
2015-06-26,38.769508361816406
2015-06-29,38.20893859863281
2015-06-30,38.20893859863281
2015-07-01,38.340843200683594
2015-07-02,38.22542953491211
2015-07-06,38.35732650756836
2015-07-07,38.761268615722656
2015-07-08,38.5881462097168
2015-07-09,38.868431091308594
2015-07-10,39.363040924072266
2015-07-13,39.51142120361328
2015-07-14,40.063743591308594
2015-07-15,39.89888000488281
2015-07-16,40.344032287597656
2015-07-17,40.12968826293945
2015-07-20,40.00603485107422
2015-07-21,39.75873565673828
2015-07-22,39.404258728027344
2015-07-23,40.459434509277344
2015-07-24,40.25333786010742
2015-07-27,40.44294357299805
2015-07-28,41.349735260009766
2015-07-29,41.794891357421875
2015-07-30,42.20708084106445
2015-07-31,42.149375915527344
2015-08-03,41.87733459472656
2015-08-04,42.01747131347656
2015-08-05,42.53681945800781
2015-08-06,42.02571487426758
2015-08-07,41.8443489074707
2015-08-10,42.36369323730469
2015-08-11,42.470863342285156
2015-08-12,42.74290084838867
2015-08-13,42.78411865234375
2015-08-14,43.07265853881836
2015-08-17,43.39414978027344
2015-08-18,43.44361114501953
2015-08-19,43.36117935180664
2015-08-20,43.33644104003906
2015-08-21,42.56978988647461
2015-08-24,40.780921936035156
2015-08-25,40.51714324951172
2015-08-26,40.8056640625
2015-08-27,41.24258041381836
2015-08-28,41.390960693359375
2015-08-31,41.267311096191406
2015-09-01,40.6490364074707
2015-09-02,41.036468505859375
2015-09-03,41.44866180419922
2015-09-04,41.16014862060547
2015-09-08,41.794891357421875
2015-09-09,41.32501220703125
2015-09-10,41.37070083618164
2015-09-11,41.53684997558594
2015-09-14,41.445465087890625
2015-09-15,41.66146469116211
2015-09-16,41.66976547241211
2015-09-17,41.59501647949219
2015-09-18,41.445465087890625
2015-09-21,41.628238677978516
2015-09-22,41.4288444519043
2015-09-23,41.49531936645508
2015-09-24,41.37070083618164
2015-09-25,41.84421920776367
2015-09-28,41.35407257080078
2015-09-29,40.888877868652344
2015-09-30,41.37900161743164
2015-10-01,41.61991500854492
2015-10-02,41.97714614868164
2015-10-05,42.749732971191406
2015-10-06,42.72480392456055
2015-10-07,43.048797607421875
2015-10-08,43.987518310546875
2015-10-09,44.1619758605957
2015-10-12,44.36966323852539
2015-10-13,44.07891082763672
2015-10-14,43.57216262817383
2015-10-15,43.61369705200195
2015-10-16,43.57216262817383
2015-10-19,43.622005462646484
2015-10-20,43.78813934326172
2015-10-21,44.394588470458984
2015-10-22,44.452735900878906
2015-10-23,44.18689727783203
2015-10-26,44.18689727783203
2015-10-27,45.14225769042969
2015-10-28,45.366546630859375
2015-10-29,45.241943359375
2015-10-30,44.660423278808594
2015-11-02,45.2253303527832
2015-11-03,44.901336669921875
2015-11-04,44.97609329223633
2015-11-05,45.217018127441406
2015-11-06,45.217018127441406
2015-11-09,44.602264404296875
2015-11-10,44.56904220581055
2015-11-11,44.552433013916016
2015-11-12,43.83798599243164
2015-11-13,43.33125686645508
2015-11-16,43.66353988647461
2015-11-17,43.76323699951172
2015-11-18,44.51087951660156
2015-11-19,44.552433013916016
2015-11-20,44.95949172973633
2015-11-23,44.97609329223633
2015-11-24,44.843177795410156
2015-11-25,44.88471603393555
2015-11-27,44.7933349609375
2015-11-30,44.668731689453125
2015-12-01,44.7933349609375
2015-12-02,44.772422790527344
2015-12-03,43.37511444091797
2015-12-04,44.06120681762695
2015-12-07,43.5926628112793
2015-12-08,43.952430725097656
2015-12-09,43.41695785522461
2015-12-10,43.525718688964844
2015-12-11,42.95675277709961
2015-12-14,43.36676025390625
2015-12-15,44.63018035888672
2015-12-16,45.12384033203125
2015-12-17,44.5799674987793
2015-12-18,44.11979293823242
2015-12-21,44.18672180175781
2015-12-22,44.513038635253906
2015-12-23,44.89793395996094
2015-12-24,44.70549011230469
2015-12-28,45.10710525512695
2015-12-29,45.475250244140625
2015-12-30,45.16566848754883
2015-12-31,44.6552848815918
2016-01-04,43.88551330566406
2016-01-05,44.0528564453125
2016-01-06,44.59670639038086
2016-01-07,44.06958770751953
2016-01-08,43.80183029174805
2016-01-11,44.22856903076172
2016-01-12,44.513038635253906
2016-01-13,43.726539611816406
2016-01-14,44.16162109375
2016-01-15,43.107364654541016
2016-01-19,44.02775192260742
2016-01-20,43.44205856323242
2016-01-21,43.49225997924805
2016-01-22,44.32894515991211
2016-01-25,43.709800720214844
2016-01-26,43.751644134521484
2016-01-27,43.41695785522461
2016-01-28,43.56755065917969
2016-01-29,44.303863525390625
2016-02-01,44.56324768066406
2016-02-02,43.60939025878906
2016-02-03,44.41263198852539
2016-02-04,44.50467300415039
2016-02-05,43.98591613769531
2016-02-08,44.09469223022461
2016-02-09,44.5799674987793
2016-02-10,44.780784606933594
2016-02-11,44.31223678588867
2016-02-12,45.16566848754883
2016-02-16,45.84341812133789
2016-02-17,45.93544006347656
2016-02-18,46.278499603271484
2016-02-19,46.43748092651367
2016-02-22,47.00644302368164
2016-02-23,47.10683822631836
2016-02-24,46.9311408996582
2016-02-25,46.998069763183594
2016-02-26,46.88930130004883
2016-02-29,46.73033142089844
2016-03-01,47.734378814697266
2016-03-02,47.759483337402344
2016-03-03,48.26513671875
2016-03-04,48.16401290893555
2016-03-07,47.99545669555664
2016-03-08,48.30727767944336
2016-03-09,48.59381866455078
2016-03-10,48.602237701416016
2016-03-11,49.217472076416016
2016-03-14,49.065765380859375
2016-03-15,49.445003509521484
2016-03-16,49.57984924316406
2016-03-17,49.53771209716797
2016-03-18,49.38600540161133
2016-03-21,49.495582580566406
2016-03-22,49.268035888671875
2016-03-23,49.64727783203125
2016-03-24,49.815834045410156
2016-03-28,50.043373107910156
2016-03-29,50.32148742675781
2016-03-30,50.254058837890625
2016-03-31,49.72312927246094
2016-04-01,49.866390228271484
2016-04-04,49.45344543457031
2016-04-05,49.09105682373047
2016-04-06,48.635963439941406
2016-04-07,48.534828186035156
2016-04-08,48.602237701416016
2016-04-11,48.28199768066406
2016-04-12,48.214576721191406
2016-04-13,48.04601287841797
2016-04-14,48.00387191772461
2016-04-15,47.95331954956055
2016-04-18,48.180870056152344
2016-04-19,48.14716720581055
2016-04-20,47.818485260009766
2016-04-21,47.48979949951172
2016-04-22,47.52350616455078
2016-04-25,47.48979949951172
2016-04-26,47.64149856567383
2016-04-27,47.53194808959961
2016-04-28,49.141605377197266
2016-04-29,49.54615020751953
2016-05-02,50.549049377441406
2016-05-03,50.43104934692383
2016-05-04,50.91142654418945
2016-05-05,50.818721771240234
2016-05-06,51.14737319946289
2016-05-09,51.57720947265625
2016-05-10,51.70362091064453
2016-05-11,51.6699104309082
2016-05-12,52.066009521484375
2016-05-13,51.79631805419922
2016-05-16,51.787906646728516
2016-05-17,51.18110275268555
2016-05-18,51.24010467529297
2016-05-19,51.206390380859375
2016-05-20,51.18110275268555
2016-05-23,50.97884750366211
2016-05-24,51.44236755371094
2016-05-25,51.105255126953125
2016-05-26,51.50135803222656
2016-05-27,51.686771392822266
2016-05-31,51.36652374267578
2016-06-01,51.739845275878906
2016-06-02,52.10469055175781
2016-06-03,52.15559768676758
2016-06-06,52.46104049682617
2016-06-07,52.66468811035156
2016-06-08,52.791954040527344
2016-06-09,53.13134765625
2016-06-10,53.13134765625
2016-06-13,53.0804328918457
2016-06-14,53.43678665161133
2016-06-15,53.284053802490234
2016-06-16,53.80162811279297
2016-06-17,53.15679931640625
2016-06-20,53.08892059326172
2016-06-21,53.224674224853516
2016-06-22,53.50466537475586
2016-06-23,53.835567474365234
2016-06-24,54.04767990112305
2016-06-27,54.005252838134766
2016-06-28,54.471927642822266
2016-06-29,54.964054107666016
2016-06-30,56.22825241088867
2016-07-01,56.39796829223633
2016-07-05,56.90703582763672
2016-07-06,57.02583694458008
2016-07-07,57.09370422363281
2016-07-08,57.365234375
2016-07-11,57.450050354003906
2016-07-12,57.24643325805664
2016-07-13,57.534912109375
2016-07-14,57.61125564575195
2016-07-15,57.22945785522461
2016-07-18,57.042789459228516
2016-07-19,57.37369155883789
2016-07-20,57.50094223022461
2016-07-21,57.0003547668457
2016-07-22,57.01732635498047
2016-07-25,57.03429412841797
2016-07-26,57.14461135864258
2016-07-27,56.084022521972656
2016-07-28,56.304622650146484
2016-07-29,56.10099792480469
2016-08-01,56.406436920166016
2016-08-02,56.09250259399414
2016-08-03,55.84645080566406
2016-08-04,55.812496185302734
2016-08-05,55.973716735839844
2016-08-08,55.58342361450195
2016-08-09,55.79554748535156
2016-08-10,56.46583938598633
2016-08-11,56.69492721557617
2016-08-12,56.56766891479492
2016-08-15,56.19431686401367
2016-08-16,55.12523651123047
2016-08-17,55.49856948852539
2016-08-18,55.08280563354492
2016-08-19,55.12523651123047
2016-08-22,55.58342361450195
2016-08-23,55.38827896118164
2016-08-24,55.39675521850586
2016-08-25,55.32887649536133
2016-08-26,54.276771545410156
2016-08-29,54.61616516113281
2016-08-30,54.34465026855469
2016-08-31,54.2513313293457
2016-09-01,54.302223205566406
2016-09-02,54.599205017089844
2016-09-06,54.85373306274414
2016-09-07,54.742740631103516
2016-09-08,54.913509368896484
2016-09-09,53.581443786621094
2016-09-12,54.085235595703125
2016-09-13,53.53021240234375
2016-09-14,53.496055603027344
2016-09-15,53.649742126464844
2016-09-16,53.632667541503906
2016-09-19,53.786373138427734
2016-09-20,53.982765197753906
2016-09-21,54.648799896240234
2016-09-22,54.6573486328125
2016-09-23,54.10231018066406
2016-09-26,54.221858978271484
2016-09-27,54.554866790771484
2016-09-28,54.52071762084961
2016-09-29,54.02546310424805
2016-09-30,54.44386672973633
2016-10-03,54.187705993652344
2016-10-04,53.496055603027344
2016-10-05,53.2911262512207
2016-10-06,53.607059478759766
2016-10-07,53.18011474609375
2016-10-10,53.607059478759766
2016-10-11,53.308197021484375
2016-10-12,53.64122009277344
2016-10-13,52.68485641479492
2016-10-14,52.83856201171875
2016-10-17,53.487518310546875
2016-10-18,53.40213394165039
2016-10-19,53.308197021484375
2016-10-20,53.31673049926758
2016-10-21,53.120330810546875
2016-10-24,53.436279296875
2016-10-25,53.57289123535156
2016-10-26,54.62318420410156
2016-10-27,54.10231018066406
2016-10-28,54.6317253112793
2016-10-31,56.06624221801758
2016-11-01,54.60611343383789
2016-11-02,54.34139633178711
2016-11-03,54.14500045776367
2016-11-04,54.11086654663086
2016-11-07,55.24651336669922
2016-11-08,55.75886154174805
2016-11-09,56.32242202758789
2016-11-10,56.81768035888672
2016-11-11,57.731353759765625
2016-11-14,57.825260162353516
2016-11-15,58.61937713623047
2016-11-16,58.67061233520508
2016-11-17,58.72184753417969
2016-11-18,58.83283996582031
2016-11-21,59.37079620361328
2016-11-22,59.404945373535156
2016-11-23,59.379329681396484
2016-11-25,59.79773712158203
2016-11-28,59.96853256225586
2016-11-29,60.10513687133789
2016-11-30,59.71004104614258
2016-12-01,59.51252746582031
2016-12-02,60.01066207885742
2016-12-05,59.2634391784668
2016-12-06,59.70145797729492
2016-12-07,60.07078170776367
2016-12-08,60.17384719848633
2016-12-09,60.13949203491211
2016-12-12,60.72352600097656
2016-12-13,60.835205078125
2016-12-14,60.15666961669922
2016-12-15,60.20820999145508
2016-12-16,60.191043853759766
2016-12-19,61.05852127075195
2016-12-20,61.10145568847656
2016-12-21,60.7149543762207
2016-12-22,60.800846099853516
2016-12-23,60.91249465942383
2016-12-27,60.94685363769531
2016-12-28,60.94685363769531
2016-12-29,60.98978805541992
2016-12-30,60.90390396118164
2017-01-03,60.568931579589844
2017-01-04,60.39718246459961
2017-01-05,60.629058837890625
2017-01-06,60.285518646240234
2017-01-09,59.9333610534668
2017-01-10,59.68427658081055
2017-01-11,60.23396301269531
2017-01-12,60.02784729003906
2017-01-13,59.94194793701172
2017-01-17,59.67568588256836
2017-01-18,59.770164489746094
2017-01-19,59.75299072265625
2017-01-20,59.830299377441406
2017-01-23,59.555450439453125
2017-01-24,59.7443962097168
2017-01-25,59.83888626098633
2017-01-26,59.89042282104492
2017-01-27,59.813140869140625
2017-01-30,59.77876663208008
2017-01-31,59.69287872314453
2017-02-01,59.418025970458984
2017-02-02,59.813140869140625
2017-02-03,59.82170867919922
2017-02-06,59.62415313720703
2017-02-07,60.036434173583984
2017-02-08,60.13090515136719
2017-02-09,60.3370475769043
2017-02-10,60.58612823486328
2017-02-13,60.84379196166992
2017-02-14,60.86094665527344
2017-02-15,61.281803131103516
2017-02-16,61.13579177856445
2017-02-17,62.226585388183594
2017-02-21,62.54439926147461
2017-02-22,62.70757293701172
2017-02-23,62.62168884277344
2017-02-24,62.827816009521484
2017-02-27,62.90512466430664
2017-02-28,62.97384262084961
2017-03-01,63.01679992675781
2017-03-02,62.939476013183594
2017-03-03,62.5529899597168
2017-03-06,62.70757293701172
2017-03-07,62.441322326660156
2017-03-08,62.36788558959961
2017-03-09,62.46292495727539
2017-03-10,63.06767654418945
2017-03-13,63.15407943725586
2017-03-14,63.0504035949707
2017-03-15,63.74155807495117
2017-03-16,63.1627197265625
2017-03-17,63.5341911315918
2017-03-20,63.1627197265625
2017-03-21,62.65298843383789
2017-03-22,62.765289306640625
2017-03-23,62.687538146972656
2017-03-24,62.48021697998047
2017-03-27,62.100074768066406
2017-03-28,62.497459411621094
2017-03-29,62.333309173583984
2017-03-30,63.007198333740234
2017-03-31,62.99856185913086
2017-04-03,62.713478088378906
2017-04-04,62.6616096496582
2017-04-05,63.30093765258789
2017-04-06,63.14543914794922
2017-04-07,63.24913024902344
2017-04-10,62.972652435302734
2017-04-11,62.95538330078125
2017-04-12,62.46292495727539
2017-04-13,62.221012115478516
2017-04-17,62.63572311401367
2017-04-18,62.59250259399414
2017-04-19,62.817138671875
2017-04-20,62.9294319152832
2017-04-21,63.39599609375
2017-04-24,64.01800537109375
2017-04-25,64.13030242919922
2017-04-26,62.46292495727539
2017-04-27,62.9294319152832
2017-04-28,62.87761688232422
2017-05-01,63.0763053894043
2017-05-02,62.946720123291016
2017-05-03,62.963985443115234
2017-05-04,63.02448272705078
2017-05-05,63.40462112426758
2017-05-08,63.29229736328125
2017-05-09,62.86031723022461
2017-05-10,63.14543914794922
2017-05-11,62.67891311645508
2017-05-12,62.16917419433594
2017-05-15,62.35062026977539
2017-05-16,61.55580139160156
2017-05-17,61.106536865234375
2017-05-18,61.30524444580078
2017-05-19,60.9078369140625
2017-05-22,61.313880920410156
2017-05-23,61.3570671081543
2017-05-24,61.668087005615234
2017-05-25,61.83224868774414
2017-05-26,62.06549835205078
2017-05-30,62.324703216552734
2017-05-31,62.98992919921875
2017-06-01,63.46509552001953
