Date,FE
2013-09-17,22.934783935546875
2013-09-18,23.323720932006836
2013-09-19,23.038097381591797
2013-09-20,22.278461456298828
2013-09-23,22.87401008605957
2013-09-24,22.7342529296875
2013-09-25,22.539777755737305
2013-09-26,22.448619842529297
2013-09-27,22.235923767089844
2013-09-30,22.15085220336914
2013-10-01,22.442541122436523
2013-10-02,22.527626037597656
2013-10-03,22.314929962158203
2013-10-04,22.46685028076172
2013-10-07,22.60054588317871
2013-10-08,22.75855827331543
2013-10-09,22.89832878112793
2013-10-10,23.0684814453125
2013-10-11,23.038097381591797
2013-10-14,23.05024528503418
2013-10-15,22.649158477783203
2013-10-16,22.5093936920166
2013-10-17,22.831478118896484
2013-10-18,23.05632781982422
2013-10-21,23.09279441833496
2013-10-22,23.335874557495117
2013-10-23,23.098867416381836
2013-10-24,22.746397018432617
2013-10-25,23.019865036010742
2013-10-28,22.983407974243164
2013-10-29,23.09279441833496
2013-10-30,23.074565887451172
2013-10-31,23.013784408569336
2013-11-01,23.16571044921875
2013-11-04,23.16571044921875
2013-11-05,22.90057373046875
2013-11-06,23.498676300048828
2013-11-07,23.62816047668457
2013-11-08,23.948802947998047
2013-11-11,22.579944610595703
2013-11-12,22.62310218811035
2013-11-13,22.240814208984375
2013-11-14,22.129823684692383
2013-11-15,21.870853424072266
2013-11-18,21.8338565826416
2013-11-19,21.56254768371582
2013-11-20,20.939786911010742
2013-11-21,20.69930648803711
2013-11-22,20.563655853271484
2013-11-25,20.526655197143555
2013-11-26,20.3170166015625
2013-11-27,20.03954315185547
2013-11-29,20.119707107543945
2013-12-02,20.088876724243164
2013-12-03,20.058046340942383
2013-12-04,20.051876068115234
2013-12-05,19.780574798583984
2013-12-06,20.002552032470703
2013-12-09,20.02720832824707
2013-12-10,19.84840202331543
2013-12-11,19.811405181884766
2013-12-12,19.84840202331543
2013-12-13,19.552433013916016
2013-12-16,19.620258331298828
2013-12-17,19.694250106811523
2013-12-18,19.718917846679688
2013-12-19,19.48460578918457
2013-12-20,20.10736846923828
2013-12-23,19.922391891479492
2013-12-24,19.86689567565918
2013-12-26,19.774402618408203
2013-12-27,20.218360900878906
2013-12-30,20.206029891967773
2013-12-31,20.335512161254883
2014-01-02,19.965551376342773
2014-01-03,19.737407684326172
2014-01-06,19.63258934020996
2014-01-07,19.663421630859375
2014-01-08,19.644914627075195
2014-01-09,19.607927322387695
2014-01-10,19.977890014648438
2014-01-13,19.706584930419922
2014-01-14,19.644914627075195
2014-01-15,19.527769088745117
2014-01-16,20.03337860107422
2014-01-17,20.10736846923828
2014-01-21,19.823732376098633
2014-01-22,19.19480323791504
2014-01-23,19.096145629882812
2014-01-24,19.157800674438477
2014-01-27,19.040651321411133
2014-01-28,18.837173461914062
2014-01-29,18.85566520690918
2014-01-30,19.213298797607422
2014-01-31,19.416778564453125
2014-02-03,19.268796920776367
2014-02-04,19.077651977539062
2014-02-05,18.853057861328125
2014-02-06,19.00278663635254
2014-02-07,19.18994140625
2014-02-10,19.314712524414062
2014-02-11,19.539306640625
2014-02-12,19.383344650268555
2014-02-13,19.713985443115234
2014-02-14,19.807559967041016
2014-02-18,19.72646141052246
2014-02-19,19.795087814331055
2014-02-20,20.125734329223633
2014-02-21,19.776365280151367
2014-02-24,19.776365280151367
2014-02-25,19.21489715576172
2014-02-26,19.37086296081543
2014-02-27,19.208660125732422
2014-02-28,19.202417373657227
2014-03-03,19.040218353271484
2014-03-04,19.102603912353516
2014-03-05,19.377099990844727
2014-03-06,19.239849090576172
2014-03-07,19.13379669189453
2014-03-10,19.302236557006836
2014-03-11,19.202417373657227
2014-03-12,19.33966636657715
2014-03-13,19.601696014404297
2014-03-14,19.58921241760254
2014-03-17,19.89490509033203
2014-03-18,19.91986083984375
2014-03-19,19.788846969604492
2014-03-20,19.863712310791016
2014-03-21,20.493803024291992
2014-03-24,20.836933135986328
2014-03-25,20.668489456176758
2014-03-26,20.68720245361328
2014-03-27,20.930505752563477
2014-03-28,21.26116371154785
2014-03-31,21.229963302612305
2014-04-01,20.91179656982422
2014-04-02,20.85565185546875
2014-04-03,21.10519027709961
2014-04-04,21.229963302612305
2014-04-07,20.980417251586914
2014-04-08,21.34225845336914
2014-04-09,21.05528450012207
2014-04-10,20.893083572387695
2014-04-11,20.680971145629883
2014-04-14,20.780784606933594
2014-04-15,21.229963302612305
2014-04-16,21.304832458496094
2014-04-17,20.967945098876953
2014-04-21,20.8868408203125
2014-04-22,20.861886978149414
2014-04-23,20.768306732177734
2014-04-24,21.323545455932617
2014-04-25,21.616762161254883
2014-04-28,21.417129516601562
2014-04-29,21.373449325561523
2014-04-30,21.05528450012207
2014-05-01,21.136390686035156
2014-05-02,20.799497604370117
2014-05-05,21.076993942260742
2014-05-06,20.591381072998047
2014-05-07,21.3734073638916
2014-05-08,21.20943260192871
2014-05-09,21.133756637573242
2014-05-12,20.767967224121094
2014-05-13,20.490478515625
2014-05-14,20.402179718017578
2014-05-15,20.345420837402344
2014-05-16,20.332809448242188
2014-05-19,19.771514892578125
2014-05-20,19.7021427154541
2014-05-21,19.891340255737305
2014-05-22,19.897642135620117
2014-05-23,19.853496551513672
2014-05-27,20.957164764404297
2014-05-28,21.215747833251953
2014-05-29,21.114835739135742
2014-05-30,21.329267501831055
2014-06-02,21.15898323059082
2014-06-03,21.764429092407227
2014-06-04,21.631988525390625
2014-06-05,21.79595947265625
2014-06-06,21.890562057495117
2014-06-09,21.814882278442383
2014-06-10,21.90948486328125
2014-06-11,21.53738784790039
2014-06-12,21.6004581451416
2014-06-13,21.556306838989258
2014-06-16,21.53738784790039
2014-06-17,21.562612533569336
2014-06-18,22.092369079589844
2014-06-19,21.896867752075195
2014-06-20,21.953632354736328
2014-06-23,21.821182250976562
2014-06-24,21.669830322265625
2014-06-25,21.688743591308594
2014-06-26,21.562612533569336
2014-06-27,21.436477661132812
2014-06-30,21.896867752075195
2014-07-01,21.442787170410156
2014-07-02,20.692291259765625
2014-07-03,20.49677848815918
2014-07-07,20.603992462158203
2014-07-08,20.881492614746094
2014-07-09,20.919330596923828
2014-07-10,20.925640106201172
2014-07-11,20.540925979614258
2014-07-14,20.137296676635742
2014-07-15,20.156213760375977
2014-07-16,20.326499938964844
2014-07-17,19.985939025878906
2014-07-18,20.11206817626953
2014-07-21,20.09315299987793
2014-07-22,19.948097229003906
2014-07-23,20.149911880493164
2014-07-24,20.301273345947266
2014-07-25,20.175134658813477
2014-07-28,20.44002342224121
2014-07-29,20.370649337768555
2014-07-30,19.960712432861328
2014-07-31,19.683216094970703
2014-08-01,19.63275909423828
2014-08-04,19.58861541748047
2014-08-05,20.373437881469727
2014-08-06,20.0863037109375
2014-08-07,20.06716537475586
2014-08-08,20.641422271728516
2014-08-11,20.679712295532227
2014-08-12,20.609521865844727
2014-08-13,20.679712295532227
2014-08-14,20.87750816345215
2014-08-15,21.037029266357422
2014-08-18,20.95407485961914
2014-08-19,21.18377685546875
2014-08-20,21.27310562133789
2014-08-21,21.349679946899414
2014-08-22,21.2667293548584
2014-08-25,21.490049362182617
2014-08-26,21.19654083251953
2014-08-27,21.566621780395508
2014-08-28,21.687854766845703
2014-08-29,21.84737777709961
2014-09-02,21.49643325805664
2014-09-03,21.809083938598633
2014-09-04,21.706993103027344
2014-09-05,22.064311981201172
2014-09-08,21.84737777709961
2014-09-09,21.796321868896484
2014-09-10,21.66871452331543
2014-09-11,22.051546096801758
2014-09-12,21.809083938598633
2014-09-15,21.923940658569336
2014-09-16,22.20468521118164
2014-09-17,22.147262573242188
2014-09-18,21.88566017150879
2014-09-19,22.089834213256836
2014-09-22,22.10259437561035
2014-09-23,21.82822608947754
2014-09-24,21.534713745117188
2014-09-25,21.611282348632812
2014-09-26,21.68147087097168
2014-09-29,21.675092697143555
2014-09-30,21.419857025146484
2014-10-01,21.29224967956543
2014-10-02,21.349679946899414
2014-10-03,21.36882209777832
2014-10-06,21.528331756591797
2014-10-07,21.458145141601562
2014-10-08,22.077064514160156
2014-10-09,22.045167922973633
2014-10-10,22.236587524414062
2014-10-13,22.396106719970703
2014-10-14,22.689617156982422
2014-10-15,22.415246963500977
2014-10-16,22.11536407470703
2014-10-17,22.16640281677246
2014-10-20,22.29400634765625
2014-10-21,22.466293334960938
2014-10-22,22.664093017578125
2014-10-23,22.5875186920166
2014-10-24,23.142642974853516
2014-10-27,23.05331802368164
2014-10-28,23.455289840698242
2014-10-29,23.340438842773438
2014-10-30,23.933841705322266
2014-10-31,23.82537269592285
2014-11-03,23.895566940307617
2014-11-04,23.557384490966797
2014-11-05,23.905336380004883
2014-11-06,23.608930587768555
2014-11-07,24.001985549926758
2014-11-10,24.06641960144043
2014-11-11,24.027761459350586
2014-11-12,23.45429039001465
2014-11-13,23.260984420776367
2014-11-14,23.12567138671875
2014-11-17,23.42851448059082
2014-11-18,23.641149520874023
2014-11-19,23.86667251586914
2014-11-20,23.66692352294922
2014-11-21,23.976211547851562
2014-11-24,23.402746200561523
2014-11-25,23.3512020111084
2014-11-26,23.480066299438477
2014-11-28,23.763574600219727
2014-12-01,23.86667251586914
2014-12-02,23.892444610595703
2014-12-03,23.860227584838867
2014-12-04,23.808683395385742
2014-12-05,23.84090232849121
2014-12-08,24.1888484954834
2014-12-09,24.369264602661133
2014-12-10,24.001985549926758
2014-12-11,24.38214683532715
2014-12-12,24.130859375
2014-12-15,24.09218978881836
2014-12-16,23.963321685791016
2014-12-17,24.52390480041504
2014-12-18,24.99427604675293
2014-12-19,24.949172973632812
2014-12-22,24.626995086669922
2014-12-23,25.136037826538086
2014-12-24,25.60641098022461
2014-12-26,25.773948669433594
2014-12-29,26.270084381103516
2014-12-30,25.88992691040039
2014-12-31,25.123151779174805
2015-01-02,25.258468627929688
2015-01-05,24.581897735595703
2015-01-06,24.71076774597168
2015-01-07,24.916959762573242
2015-01-08,25.142480850219727
2015-01-09,25.11026954650879
2015-01-12,24.78164291381836
2015-01-13,24.891183853149414
2015-01-14,25.483985900878906
2015-01-15,25.72884178161621
2015-01-16,26.36673927307129
2015-01-20,26.392520904541016
2015-01-21,26.611602783203125
2015-01-22,26.340974807739258
2015-01-23,26.566490173339844
2015-01-26,26.643817901611328
2015-01-27,26.50206184387207
2015-01-28,26.250762939453125
2015-01-29,26.656696319580078
2015-01-30,25.98657989501953
2015-02-02,25.999460220336914
2015-02-03,26.057464599609375
2015-02-04,26.10946273803711
2015-02-05,26.675077438354492
2015-02-06,25.316303253173828
2015-02-09,24.672666549682617
2015-02-10,25.108257293701172
2015-02-11,24.41260528564453
2015-02-12,24.165563583374023
2015-02-13,24.204559326171875
2015-02-17,24.00952911376953
2015-02-18,23.476417541503906
2015-02-19,23.55443000793457
2015-02-20,23.30738067626953
2015-02-23,23.14484214782715
2015-02-24,23.450407028198242
2015-02-25,23.30738067626953
2015-02-26,23.151350021362305
2015-02-27,22.741762161254883
2015-03-02,22.29317283630371
2015-03-03,22.338682174682617
2015-03-04,22.306167602539062
2015-03-05,22.592235565185547
2015-03-06,22.169645309448242
2015-03-09,22.2021484375
2015-03-10,22.364688873291016
2015-03-11,22.21514892578125
2015-03-12,22.8522891998291
2015-03-13,22.494709014892578
2015-03-16,22.826278686523438
2015-03-17,22.793777465820312
2015-03-18,23.476417541503906
2015-03-19,23.365888595581055
2015-03-20,23.65195083618164
2015-03-23,23.65195083618164
2015-03-24,23.209861755371094
2015-03-25,22.70275115966797
2015-03-26,22.566232681274414
2015-03-27,22.520715713500977
2015-03-30,23.086336135864258
2015-03-31,22.793777465820312
2015-04-01,22.423198699951172
2015-04-02,22.975805282592773
2015-04-06,23.26187515258789
2015-04-07,23.2813720703125
2015-04-08,23.177356719970703
2015-04-09,23.216360092163086
2015-04-10,23.56743621826172
2015-04-13,23.20335578918457
2015-04-14,23.23586654663086
2015-04-15,23.23586654663086
2015-04-16,22.91730499267578
2015-04-17,22.80027198791504
2015-04-20,23.46991539001465
2015-04-21,23.07332992553711
2015-04-22,23.079835891723633
2015-04-23,23.14484214782715
2015-04-24,23.612953186035156
2015-04-27,23.560941696166992
2015-04-28,23.63895034790039
2015-04-29,23.625947952270508
2015-04-30,23.346397399902344
2015-05-01,23.56743621826172
2015-05-04,23.82749366760254
2015-05-05,23.184036254882812
2015-05-06,22.86887550354004
2015-05-07,22.816349029541016
2015-05-08,23.039587020874023
2015-05-11,22.941104888916016
2015-05-12,22.888568878173828
2015-05-13,22.67845916748047
2015-05-14,22.947662353515625
2015-05-15,23.138084411621094
2015-05-18,23.19717025756836
2015-05-19,23.30878448486328
2015-05-20,23.525461196899414
2015-05-21,23.584550857543945
2015-05-22,23.643640518188477
2015-05-26,23.47293472290039
2015-05-27,23.545162200927734
2015-05-28,23.683040618896484
2015-05-29,23.426969528198242
2015-06-01,23.374441146850586
2015-06-02,22.987058639526367
2015-06-03,22.639070510864258
2015-06-04,22.685029983520508
2015-06-05,22.586549758911133
2015-06-08,22.52088737487793
2015-06-09,22.27138328552246
2015-06-10,22.67845916748047
2015-06-11,22.66533660888672
2015-06-12,22.107236862182617
2015-06-15,21.857738494873047
2015-06-16,21.903697967529297
2015-06-17,21.949657440185547
2015-06-18,22.35017967224121
2015-06-19,22.192594528198242
2015-06-22,22.1203670501709
2015-06-23,21.8446044921875
2015-06-24,21.667325973510742
2015-06-25,21.57539939880371
2015-06-26,21.503173828125
2015-06-29,21.411256790161133
2015-06-30,21.371858596801758
2015-07-01,21.542573928833008
2015-07-02,21.80520248413086
2015-07-06,21.870861053466797
2015-07-07,22.363306045532227
2015-07-08,22.186023712158203
2015-07-09,21.975919723510742
2015-07-10,22.100671768188477
2015-07-13,22.107236862182617
2015-07-14,22.074403762817383
2015-07-15,22.231983184814453
2015-07-16,22.776954650878906
2015-07-17,22.586549758911133
2015-07-20,22.30422019958496
2015-07-21,21.851167678833008
2015-07-22,21.877429962158203
2015-07-23,21.22083854675293
2015-07-24,21.201148986816406
2015-07-27,21.503173828125
2015-07-28,21.5360107421875
2015-07-29,21.411256790161133
2015-07-30,21.641061782836914
2015-07-31,22.29764747619629
2015-08-03,22.606237411499023
2015-08-04,22.13349723815918
2015-08-05,22.27287483215332
2015-08-06,22.54498291015625
2015-08-07,22.737443923950195
2015-08-10,22.651168823242188
2015-08-11,22.69098472595215
2015-08-12,22.969728469848633
2015-08-13,22.863540649414062
2015-08-14,23.089187622070312
2015-08-17,23.14227867126465
2015-08-18,22.99627685546875
2015-08-19,23.148914337158203
2015-08-20,22.81708526611328
2015-08-21,22.55824851989746
2015-08-24,21.72866439819336
2015-08-25,21.05171012878418
2015-08-26,21.330453872680664
2015-08-27,21.576007843017578
2015-08-28,21.562740325927734
2015-08-31,21.210996627807617
2015-09-01,20.560592651367188
2015-09-02,20.4809513092041
2015-09-03,20.739788055419922
2015-09-04,20.301761627197266
2015-09-08,20.693328857421875
2015-09-09,20.427860260009766
2015-09-10,20.288482666015625
2015-09-11,20.301761627197266
2015-09-14,20.494224548339844
2015-09-15,20.699970245361328
2015-09-16,20.958799362182617
2015-09-17,21.05171012878418
2015-09-18,20.660146713256836
2015-09-21,20.80615234375
2015-09-22,20.507497787475586
2015-09-23,20.22212028503418
2015-09-24,20.388038635253906
2015-09-25,20.600414276123047
2015-09-28,20.514135360717773
2015-09-29,20.46104621887207
2015-09-30,20.779605865478516
2015-10-01,20.301761627197266
2015-10-02,20.540687561035156
2015-10-05,20.97207260131836
2015-10-06,20.673419952392578
2015-10-07,20.59377670288086
2015-10-08,20.79952049255371
2015-10-09,20.94552230834961
2015-10-12,21.50301170349121
2015-10-13,21.456554412841797
2015-10-14,21.569379806518555
2015-10-15,21.72866439819336
2015-10-16,21.569379806518555
2015-10-19,21.383546829223633
2015-10-20,21.655658721923828
2015-10-21,21.396820068359375
2015-10-22,21.576007843017578
2015-10-23,21.018531799316406
2015-10-26,20.766332626342773
2015-10-27,20.699970245361328
2015-10-28,20.467681884765625
2015-10-29,20.454408645629883
2015-10-30,20.706602096557617
2015-11-02,20.680057525634766
2015-11-03,20.620319366455078
2015-11-04,20.808330535888672
2015-11-05,20.412174224853516
2015-11-06,19.66686248779297
2015-11-09,19.55271339416504
2015-11-10,19.794431686401367
2015-11-11,20.284595489501953
2015-11-12,20.25102424621582
2015-11-13,20.546464920043945
2015-11-16,20.43903923034668
2015-11-17,20.183876037597656
2015-11-18,20.41888999938965
2015-11-19,20.9560489654541
2015-11-20,21.144054412841797
2015-11-23,20.929189682006836
2015-11-24,20.922481536865234
2015-11-25,20.768047332763672
2015-11-27,20.915760040283203
2015-11-30,21.076908111572266
2015-12-01,21.667787551879883
2015-12-02,21.473072052001953
2015-12-03,21.52007293701172
2015-12-04,22.037090301513672
2015-12-07,21.80879020690918
2015-12-08,21.419349670410156
2015-12-09,21.52007293701172
2015-12-10,21.18434715270996
2015-12-11,21.123920440673828
2015-12-14,20.80161476135254
2015-12-15,20.902334213256836
2015-12-16,21.24477767944336
2015-12-17,21.170913696289062
2015-12-18,20.821762084960938
2015-12-21,20.862041473388672
2015-12-22,21.298492431640625
2015-12-23,21.80208396911621
2015-12-24,21.889371871948242
2015-12-28,21.91622543334961
2015-12-29,21.889371871948242
2015-12-30,21.68121910095215
2015-12-31,21.305204391479492
2016-01-04,21.150772094726562
2016-01-05,21.177629470825195
2016-01-06,21.385780334472656
2016-01-07,20.815046310424805
2016-01-08,21.211206436157227
2016-01-11,21.533498764038086
2016-01-12,21.60736083984375
2016-01-13,21.150772094726562
2016-01-14,21.862516403198242
2016-01-15,21.37235450744629
2016-01-19,21.815513610839844
2016-01-20,20.895620346069336
2016-01-21,21.0164794921875
2016-01-22,21.674501419067383
2016-01-25,21.36564064025879
2016-01-26,21.540212631225586
2016-01-27,21.432785034179688
2016-01-28,21.580503463745117
2016-01-29,22.198238372802734
2016-02-01,22.191526412963867
2016-02-02,22.137807846069336
2016-02-03,22.75558090209961
2016-02-04,22.572284698486328
2016-02-05,22.877765655517578
2016-02-08,22.538341522216797
2016-02-09,22.619800567626953
2016-02-10,22.83025360107422
2016-02-11,22.273582458496094
2016-02-12,22.321102142333984
2016-02-16,22.714845657348633
2016-02-17,21.906993865966797
2016-02-18,23.033912658691406
2016-02-19,22.382198333740234
2016-02-22,22.626590728759766
2016-02-23,22.42972183227539
2016-02-24,22.19890785217285
2016-02-25,23.047489166259766
2016-02-26,22.280370712280273
2016-02-29,22.721637725830078
2016-03-01,22.70806312561035
2016-03-02,22.88456153869629
2016-03-03,23.067852020263672
2016-03-04,23.461599349975586
2016-03-07,23.834970474243164
2016-03-08,24.140460968017578
2016-03-09,24.303386688232422
2016-03-10,24.418790817260742
2016-03-11,24.23550033569336
2016-03-14,24.160829544067383
2016-03-15,24.160829544067383
2016-03-16,24.37128257751465
2016-03-17,24.554567337036133
2016-03-18,24.276235580444336
2016-03-21,24.33733367919922
2016-03-22,24.276235580444336
2016-03-23,24.425588607788086
2016-03-24,24.547779083251953
2016-03-28,24.262662887573242
2016-03-29,24.66997528076172
2016-03-30,24.296606063842773
2016-03-31,24.418790817260742
2016-04-01,24.459529876708984
2016-04-04,24.2219181060791
2016-04-05,23.807811737060547
2016-04-06,23.481966018676758
2016-04-07,23.597368240356445
2016-04-08,23.841766357421875
2016-04-11,24.00469207763672
2016-04-12,24.269447326660156
2016-04-13,24.201560974121094
2016-04-14,24.038633346557617
2016-04-15,24.20835304260254
2016-04-18,24.33733367919922
2016-04-19,24.0997257232666
2016-04-20,23.597368240356445
2016-04-21,23.02033233642578
2016-04-22,23.400501251220703
2016-04-25,23.38691520690918
2016-04-26,23.346189498901367
2016-04-27,24.473100662231445
2016-04-28,22.042768478393555
2016-04-29,22.124231338500977
2016-05-02,22.43651008605957
2016-05-03,22.78273582458496
2016-05-04,23.091533660888672
2016-05-05,22.995460510253906
2016-05-06,22.707246780395508
2016-05-09,23.022911071777344
2016-05-10,23.256227493286133
2016-05-11,23.297401428222656
2016-05-12,23.31113052368164
2016-05-13,22.974870681762695
2016-05-16,22.885665893554688
2016-05-17,22.631763458251953
2016-05-18,22.062196731567383
2016-05-19,22.199438095092773
2016-05-20,22.158266067504883
2016-05-23,22.000438690185547
2016-05-24,22.021020889282227
2016-05-25,22.034738540649414
2016-05-26,22.199438095092773
2016-05-27,22.28864288330078
2016-05-31,22.515104293823242
2016-06-01,22.69352149963379
2016-06-02,22.858217239379883
2016-06-03,23.20818519592285
2016-06-06,23.18073844909668
2016-06-07,23.379749298095703
2016-06-08,23.42092514038086
2016-06-09,23.503265380859375
2016-06-10,23.125837326049805
2016-06-13,23.098392486572266
2016-06-14,23.160152435302734
2016-06-15,23.091533660888672
2016-06-16,23.324846267700195
2016-06-17,23.530715942382812
2016-06-20,23.153289794921875
2016-06-21,23.01604461669922
2016-06-22,22.67293357849121
2016-06-23,22.755287170410156
2016-06-24,22.56313705444336
2016-06-27,22.720972061157227
2016-06-28,23.14643096923828
2016-06-29,23.46209144592285
2016-06-30,23.956174850463867
2016-07-01,24.107152938842773
2016-07-05,24.141464233398438
2016-07-06,24.443395614624023
2016-07-07,24.244394302368164
2016-07-08,24.717884063720703
2016-07-11,24.7796573638916
2016-07-12,24.834550857543945
2016-07-13,25.006107330322266
2016-07-14,24.601232528686523
2016-07-15,24.834550857543945
2016-07-18,24.90317153930664
2016-07-19,24.827686309814453
2016-07-20,24.690444946289062
2016-07-21,24.676715850830078
2016-07-22,25.054140090942383
2016-07-25,25.115901947021484
2016-07-26,24.628679275512695
2016-07-27,24.155183792114258
2016-07-28,24.271841049194336
2016-07-29,23.963041305541992
2016-08-01,23.544437408447266
2016-08-02,22.858217239379883
2016-08-03,22.934528350830078
2016-08-04,22.84433937072754
2016-08-05,22.497482299804688
2016-08-08,22.802715301513672
2016-08-09,22.781904220581055
2016-08-10,22.69171905517578
2016-08-11,22.809654235839844
2016-08-12,22.976146697998047
2016-08-15,22.816591262817383
2016-08-16,22.49053955078125
2016-08-17,22.781904220581055
2016-08-18,22.976146697998047
2016-08-19,22.677841186523438
2016-08-22,22.63623046875
2016-08-23,22.837404251098633
2016-08-24,22.89290428161621
2016-08-25,22.84433937072754
2016-08-26,22.421161651611328
2016-08-29,22.615415573120117
2016-08-30,22.34485626220703
2016-08-31,22.705596923828125
2016-09-01,22.5113525390625
2016-09-02,22.768033981323242
2016-09-06,22.927587509155273
2016-09-07,22.98308563232422
2016-09-08,23.33688735961914
2016-09-09,22.64316177368164
2016-09-12,23.08714485168457
2016-09-13,22.68478775024414
2016-09-14,22.629289627075195
2016-09-15,22.781904220581055
2016-09-16,22.88596534729004
2016-09-19,23.4062557220459
2016-09-20,23.4062557220459
2016-09-21,23.982053756713867
2016-09-22,24.169357299804688
2016-09-23,23.926546096801758
2016-09-26,23.988990783691406
2016-09-27,23.35770034790039
2016-09-28,23.26751136779785
2016-09-29,23.01083755493164
2016-09-30,22.948400497436523
2016-10-03,22.407297134399414
2016-10-04,21.9424991607666
2016-10-05,21.776002883911133
2016-10-06,21.831501007080078
2016-10-07,21.727441787719727
2016-10-10,22.011873245239258
2016-10-11,21.658079147338867
2016-10-12,21.755197525024414
2016-10-13,21.893939971923828
2016-10-14,21.8592529296875
2016-10-17,22.358734130859375
2016-10-18,23.003902435302734
2016-10-19,22.99696159362793
2016-10-20,22.788835525512695
2016-10-21,23.024707794189453
2016-10-24,23.12876319885254
2016-10-25,23.32301139831543
2016-10-26,23.558881759643555
2016-10-27,23.517250061035156
2016-10-28,23.558881759643555
2016-10-31,23.787803649902344
2016-11-01,23.218955993652344
2016-11-02,23.14263916015625
2016-11-03,23.34601593017578
2016-11-04,23.542377471923828
2016-11-07,24.1314697265625
2016-11-08,24.1945858001709
2016-11-09,23.486276626586914
2016-11-10,22.336149215698242
2016-11-11,22.174856185913086
2016-11-14,22.329145431518555
2016-11-15,22.504467010498047
2016-11-16,22.350183486938477
2016-11-17,22.41330337524414
2016-11-18,22.02057456970215
2016-11-21,22.378232955932617
2016-11-22,22.37122344970703
2016-11-23,22.08369255065918
2016-11-25,22.539533615112305
2016-11-28,22.85511016845703
2016-11-29,22.827058792114258
2016-11-30,21.94343376159668
2016-12-01,21.733043670654297
2016-12-02,21.438507080078125
2016-12-05,21.38941192626953
2016-12-06,21.298240661621094
2016-12-07,21.08084487915039
2016-12-08,21.41044807434082
2016-12-09,21.55071258544922
2016-12-12,21.78213119506836
2016-12-13,22.167848587036133
2016-12-14,21.94343376159668
2016-12-15,21.96446990966797
2016-12-16,22.287067413330078
2016-12-19,22.19590187072754
2016-12-20,21.94343376159668
2016-12-21,22.03460121154785
2016-12-22,21.89434051513672
2016-12-23,21.929407119750977
2016-12-27,21.936420440673828
2016-12-28,21.627853393554688
2016-12-29,21.824214935302734
2016-12-30,21.71902084350586
2017-01-03,21.704994201660156
2017-01-04,21.71902084350586
2017-01-05,21.63486671447754
2017-01-06,21.831226348876953
2017-01-09,21.747072219848633
2017-01-10,21.298240661621094
2017-01-11,21.55071258544922
2017-01-12,21.515647888183594
2017-01-13,21.466554641723633
2017-01-17,21.845247268676758
2017-01-18,21.57175064086914
2017-01-19,21.25616455078125
2017-01-20,21.066818237304688
2017-01-23,20.765262603759766
2017-01-24,20.74422264099121
2017-01-25,20.89850616455078
2017-01-26,20.912532806396484
2017-01-27,21.031757354736328
2017-01-30,20.912532806396484
2017-01-31,21.263181686401367
2017-02-01,20.92656135559082
2017-02-02,21.003698348999023
2017-02-03,21.216646194458008
2017-02-06,21.209550857543945
2017-02-07,21.287633895874023
2017-02-08,21.3231201171875
2017-02-09,21.209550857543945
2017-02-10,21.61414909362793
2017-02-13,21.670934677124023
2017-02-14,21.550268173217773
2017-02-15,21.578655242919922
2017-02-16,21.734817504882812
2017-02-17,22.01165008544922
2017-02-21,22.238798141479492
2017-02-22,21.855491638183594
2017-02-23,22.28138542175293
2017-02-24,22.94152069091797
2017-02-27,22.579509735107422
2017-02-28,23.01960563659668
2017-03-01,22.402053833007812
2017-03-02,22.458845138549805
2017-03-03,22.52982521057129
2017-03-06,22.23169708251953
2017-03-07,22.1323299407959
2017-03-08,22.082639694213867
2017-03-09,22.075536727905273
2017-03-10,22.189105987548828
2017-03-13,22.075536727905273
2017-03-14,22.004549026489258
2017-03-15,22.42335319519043
2017-03-16,22.096832275390625
2017-03-17,22.260089874267578
2017-03-20,21.97616195678711
2017-03-21,22.260089874267578
2017-03-22,22.295581817626953
2017-03-23,22.14652442932129
2017-03-24,22.24589729309082
2017-03-27,22.28138542175293
2017-03-28,22.437545776367188
2017-03-29,22.409160614013672
2017-03-30,22.267192840576172
2017-03-31,22.586612701416016
2017-04-03,22.331073760986328
2017-04-04,22.522727966308594
2017-04-05,22.55821990966797
2017-04-06,22.544017791748047
2017-04-07,22.23169708251953
2017-04-10,22.430448532104492
2017-04-11,22.316877365112305
2017-04-12,22.437545776367188
2017-04-13,22.19620704650879
2017-04-17,22.309778213500977
2017-04-18,22.338172912597656
2017-04-19,21.89808464050293
2017-04-20,21.76321792602539
2017-04-21,21.72772216796875
2017-04-24,21.798702239990234
2017-04-25,21.72772216796875
2017-04-26,21.66383934020996
2017-04-27,21.66383934020996
2017-04-28,21.252138137817383
2017-05-01,20.911426544189453
2017-05-02,20.606203079223633
2017-05-03,20.80744743347168
2017-05-04,20.749948501586914
2017-05-05,20.721206665039062
2017-05-08,20.88650894165039
2017-05-09,20.670886993408203
2017-05-10,20.735570907592773
2017-05-11,20.706823348999023
2017-05-12,20.642139434814453
2017-05-15,20.793071746826172
2017-05-16,20.62057113647461
2017-05-17,20.548702239990234
2017-05-18,20.239641189575195
2017-05-19,20.297142028808594
2017-05-22,20.44089126586914
2017-05-23,20.484018325805664
2017-05-24,20.606199264526367
2017-05-25,20.74275779724121
2017-05-26,20.785886764526367
2017-05-30,20.979944229125977
2017-05-31,21.015884399414062
