Date,RTX
2011-12-06,34.806488037109375
2011-12-07,34.779136657714844
2011-12-08,33.92161560058594
2011-12-09,34.806488037109375
2011-12-12,33.9718017578125
2011-12-13,33.84407043457031
2011-12-14,33.3742790222168
2011-12-15,33.538482666015625
2011-12-16,33.01850128173828
2011-12-19,32.72659683227539
2011-12-20,33.935302734375
2011-12-21,33.57953643798828
2011-12-22,33.529361724853516
2011-12-23,33.8349494934082
2011-12-27,33.76654052734375
2011-12-28,33.35603713989258
2011-12-29,33.670753479003906
2011-12-30,33.33778381347656
2012-01-03,34.05389404296875
2012-01-04,34.23177719116211
2012-01-05,33.903377532958984
2012-01-06,33.707252502441406
2012-01-09,33.7984733581543
2012-01-10,34.67878723144531
2012-01-11,34.984375
2012-01-12,35.230674743652344
2012-01-13,34.70158386230469
2012-01-17,35.13946533203125
2012-01-18,35.39488220214844
2012-01-19,35.20787048339844
2012-01-20,34.97981262207031
2012-01-23,35.05736541748047
2012-01-24,35.476985931396484
2012-01-25,35.417686462402344
2012-01-26,35.30823516845703
2012-01-27,35.40402603149414
2012-01-30,35.399452209472656
2012-01-31,35.73697280883789
2012-02-01,36.58991622924805
2012-02-02,36.498695373535156
2012-02-03,36.9684944152832
2012-02-06,36.749568939208984
2012-02-07,36.6172981262207
2012-02-08,37.28321838378906
2012-02-09,38.21369552612305
2012-02-10,38.08599853515625
2012-02-13,38.715450286865234
2012-02-14,38.60597610473633
2012-02-15,37.890357971191406
2012-02-16,38.174781799316406
2012-02-17,38.43164825439453
2012-02-21,38.51422882080078
2012-02-22,38.509639739990234
2012-02-23,38.29863357543945
2012-02-24,38.51882553100586
2012-02-27,38.36284255981445
2012-02-28,38.289459228515625
2012-02-29,38.47294616699219
2012-03-01,38.60597229003906
2012-03-02,38.78029251098633
2012-03-05,38.206886291503906
2012-03-06,37.33531188964844
2012-03-07,37.876590728759766
2012-03-08,38.316986083984375
2012-03-09,38.32614517211914
2012-03-12,38.52799987792969
2012-03-13,39.711490631103516
2012-03-14,39.82158279418945
2012-03-15,39.858272552490234
2012-03-16,39.21148681640625
2012-03-19,38.816978454589844
2012-03-20,38.193119049072266
2012-03-21,37.94541549682617
2012-03-22,37.64724349975586
2012-03-23,37.52336883544922
2012-03-26,38.303218841552734
2012-03-27,38.12430953979492
2012-03-28,37.39494705200195
2012-03-29,37.76192092895508
2012-03-30,38.046329498291016
2012-04-02,37.94999313354492
2012-04-03,37.70686340332031
2012-04-04,37.57843780517578
2012-04-05,37.43164825439453
2012-04-09,36.80320358276367
2012-04-10,36.00043869018555
2012-04-11,36.527976989746094
2012-04-12,37.234405517578125
2012-04-13,36.60593795776367
2012-04-16,36.64265060424805
2012-04-17,37.26649475097656
2012-04-18,37.2481575012207
2012-04-19,36.88117980957031
2012-04-20,37.156410217285156
2012-04-23,36.5830078125
2012-04-24,36.628883361816406
2012-04-25,36.61054229736328
2012-04-26,37.271087646484375
2012-04-27,37.61512756347656
2012-04-30,37.44999313354492
2012-05-01,37.35365295410156
2012-05-02,37.4087028503418
2012-05-03,37.115142822265625
2012-05-04,36.459144592285156
2012-05-07,36.19769287109375
2012-05-08,36.15640640258789
2012-05-09,35.326114654541016
2012-05-10,35.45455551147461
2012-05-11,35.40409469604492
2012-05-14,34.839866638183594
2012-05-15,34.94078826904297
2012-05-16,34.4837646484375
2012-05-17,33.851341247558594
2012-05-18,33.41279220581055
2012-05-21,34.02214050292969
2012-05-22,34.132930755615234
2012-05-23,34.18832778930664
2012-05-24,33.92982864379883
2012-05-25,33.708229064941406
2012-05-29,34.6638069152832
2012-05-30,34.04059982299805
2012-05-31,34.21141052246094
2012-06-01,33.24660873413086
2012-06-04,32.983463287353516
2012-06-05,32.72034454345703
2012-06-06,33.99443435668945
2012-06-07,34.806922912597656
2012-06-08,34.85307693481445
2012-06-11,34.44684982299805
2012-06-12,34.322200775146484
2012-06-13,33.94828414916992
2012-06-14,34.22526168823242
2012-06-15,34.38683319091797
2012-06-18,34.62227249145508
2012-06-19,35.2685432434082
2012-06-20,35.042354583740234
2012-06-21,34.53916549682617
2012-06-22,34.7145881652832
2012-06-25,34.04521560668945
2012-06-26,33.98982238769531
2012-06-27,34.23448944091797
2012-06-28,33.51435470581055
2012-06-29,34.86692428588867
2012-07-02,34.64073181152344
2012-07-03,34.968482971191406
2012-07-05,34.802303314208984
2012-07-06,34.202178955078125
2012-07-09,34.31296920776367
2012-07-10,34.22987365722656
2012-07-11,33.472801208496094
2012-07-12,33.163516998291016
2012-07-13,33.971370697021484
2012-07-16,33.79595184326172
2012-07-17,33.975990295410156
2012-07-18,34.55302047729492
2012-07-19,35.00081253051758
2012-07-20,34.26680374145508
2012-07-23,33.8282585144043
2012-07-24,33.20967102050781
2012-07-25,33.51896286010742
2012-07-26,33.666683197021484
2012-07-27,34.28989028930664
2012-07-30,34.60841751098633
2012-07-31,34.36375427246094
2012-08-01,34.52532196044922
2012-08-02,34.36375427246094
2012-08-03,35.45781707763672
2012-08-06,35.38395690917969
2012-08-07,36.062538146972656
2012-08-08,35.767093658447266
2012-08-09,35.55937957763672
2012-08-10,35.95637130737305
2012-08-13,35.76249313354492
2012-08-14,35.90559387207031
2012-08-15,36.251895904541016
2012-08-16,36.614471435546875
2012-08-17,37.358184814453125
2012-08-20,37.22339630126953
2012-08-21,36.84688186645508
2012-08-22,37.02814483642578
2012-08-23,36.814334869384766
2012-08-24,37.22339630126953
2012-08-27,37.446502685546875
2012-08-28,37.48368835449219
2012-08-29,37.26520919799805
2012-08-30,36.7492561340332
2012-08-31,37.11648178100586
2012-09-04,36.41923904418945
2012-09-05,36.270484924316406
2012-09-06,36.90729522705078
2012-09-07,36.91194534301758
2012-09-10,36.54008865356445
2012-09-11,36.60980224609375
2012-09-12,36.64234924316406
2012-09-13,37.43254852294922
2012-09-14,38.325016021728516
2012-09-17,38.18556594848633
2012-09-18,37.8741455078125
2012-09-19,37.98569869995117
2012-09-20,37.61383819580078
2012-09-21,37.534820556640625
2012-09-24,37.20014190673828
2012-09-25,36.614471435546875
2012-09-26,36.50288391113281
2012-09-27,36.41923904418945
2012-09-28,36.391326904296875
2012-10-01,36.41923904418945
2012-10-02,36.43782043457031
2012-10-03,36.5168571472168
2012-10-04,36.50288391113281
2012-10-05,36.49360656738281
2012-10-08,36.428524017333984
2012-10-09,35.94509506225586
2012-10-10,35.3361930847168
2012-10-11,35.350128173828125
2012-10-12,35.308292388916016
2012-10-15,35.396610260009766
2012-10-16,36.07060623168945
2012-10-17,36.50755310058594
2012-10-18,36.82829284667969
2012-10-19,36.251895904541016
2012-10-22,36.17750930786133
2012-10-23,35.82426452636719
2012-10-24,36.21006774902344
2012-10-25,35.926509857177734
2012-10-26,36.349510192871094
2012-10-31,36.330909729003906
2012-11-01,36.7492561340332
2012-11-02,36.28907775878906
2012-11-05,36.21006774902344
2012-11-06,37.17224884033203
2012-11-07,36.1077995300293
2012-11-08,35.4012565612793
2012-11-09,35.25252151489258
2012-11-12,35.768463134765625
2012-11-13,35.79172134399414
2012-11-14,34.94216537475586
2012-11-15,35.03108215332031
2012-11-16,35.22298812866211
2012-11-19,35.845542907714844
2012-11-20,35.897029876708984
2012-11-21,36.19660949707031
2012-11-23,36.795745849609375
2012-11-26,36.82850646972656
2012-11-27,36.89871597290039
2012-11-28,37.35275650024414
2012-11-29,37.33404541015625
2012-11-30,37.49786376953125
2012-12-03,37.35275650024414
2012-12-04,37.51191711425781
2012-12-05,37.55402755737305
2012-12-06,37.85361862182617
2012-12-07,37.90977096557617
2012-12-10,37.91912841796875
2012-12-11,38.00340270996094
2012-12-12,37.91444778442383
2012-12-13,37.61956787109375
2012-12-14,37.437015533447266
2012-12-17,37.44169235229492
2012-12-18,38.490203857421875
2012-12-19,38.86465835571289
2012-12-20,38.93019485473633
2012-12-21,38.63530349731445
2012-12-24,38.494869232177734
2012-12-26,38.43402099609375
2012-12-27,38.415306091308594
2012-12-28,37.82552719116211
2012-12-31,38.38721466064453
2013-01-02,39.31869125366211
2013-01-03,39.46380615234375
2013-01-04,39.777427673339844
2013-01-07,39.58550262451172
2013-01-08,39.10805130004883
2013-01-09,39.57612991333008
2013-01-10,39.77273941040039
2013-01-11,39.871028900146484
2013-01-14,40.16123962402344
2013-01-15,40.236141204833984
2013-01-16,40.05356979370117
2013-01-17,40.442081451416016
2013-01-18,40.69952392578125
2013-01-22,40.94293212890625
2013-01-23,41.2237663269043
2013-01-24,41.62165832519531
2013-01-25,42.02887725830078
2013-01-28,42.03355407714844
2013-01-29,42.01483917236328
2013-01-30,41.705902099609375
2013-01-31,40.98973846435547
2013-02-01,42.05228042602539
2013-02-04,41.911861419677734
2013-02-05,41.78078079223633
2013-02-06,41.83228302001953
2013-02-07,42.10376739501953
2013-02-08,42.16928482055664
2013-02-11,41.94462585449219
2013-02-12,42.117801666259766
2013-02-13,42.143707275390625
2013-02-14,42.2331657409668
2013-02-15,42.746421813964844
2013-02-19,42.85944747924805
2013-02-20,42.45448303222656
2013-02-21,42.10134506225586
2013-02-22,42.60987091064453
2013-02-25,41.61161422729492
2013-02-26,42.002445220947266
2013-02-27,42.647560119628906
2013-02-28,42.63813400268555
2013-03-01,42.44036102294922
2013-03-04,41.969482421875
2013-03-05,42.85944747924805
2013-03-06,42.88299560546875
2013-03-07,43.18435287475586
2013-03-08,43.353858947753906
2013-03-11,43.74940872192383
2013-03-12,43.85771560668945
2013-03-13,43.82945251464844
2013-03-14,44.00368118286133
2013-03-15,43.92363357543945
2013-03-18,43.683494567871094
2013-03-19,43.843597412109375
2013-03-20,44.00368118286133
2013-03-21,43.523380279541016
2013-03-22,44.06959533691406
2013-03-25,43.697608947753906
2013-03-26,43.62697219848633
2013-03-27,43.608154296875
2013-03-28,43.99427795410156
2013-04-01,43.75411605834961
2013-04-02,43.78707504272461
2013-04-03,43.88595962524414
2013-04-04,43.86713409423828
2013-04-05,43.622276306152344
2013-04-08,44.1261100769043
2013-04-09,44.474544525146484
2013-04-10,44.81830596923828
2013-04-11,45.11967086791992
2013-04-12,45.058441162109375
2013-04-15,44.03663635253906
2013-04-16,44.502811431884766
2013-04-17,43.72116470336914
2013-04-18,43.109012603759766
2013-04-19,43.895381927490234
2013-04-22,44.08842849731445
2013-04-23,43.7400016784668
2013-04-24,43.3209114074707
2013-04-25,43.37270736694336
2013-04-26,42.920658111572266
2013-04-29,43.141963958740234
2013-04-30,42.986576080322266
2013-05-01,42.87356948852539
2013-05-02,43.20317840576172
2013-05-03,43.843597412109375
2013-05-06,44.02252960205078
2013-05-07,44.201454162597656
2013-05-08,44.44160461425781
2013-05-09,44.620521545410156
2013-05-10,44.85127258300781
2013-05-13,44.709991455078125
2013-05-14,45.17146682739258
2013-05-15,45.367977142333984
2013-05-16,45.06491470336914
2013-05-17,46.097198486328125
2013-05-20,46.040367126464844
2013-05-21,46.191890716552734
2013-05-22,45.57631301879883
2013-05-23,45.21644973754883
2013-05-24,45.00336837768555
2013-05-28,45.443748474121094
2013-05-29,45.0412483215332
2013-05-30,45.43899917602539
2013-05-31,44.937076568603516
2013-06-03,45.093326568603516
2013-06-04,44.64348220825195
2013-06-05,44.0421257019043
2013-06-06,43.91901397705078
2013-06-07,44.74766540527344
2013-06-10,44.57720184326172
2013-06-11,44.359375
2013-06-12,43.88585662841797
2013-06-13,44.648223876953125
2013-06-14,44.520389556884766
2013-06-17,44.97494125366211
2013-06-18,45.538448333740234
2013-06-19,44.596134185791016
2013-06-20,43.72958755493164
2013-06-21,43.64909744262695
2013-06-24,43.32236099243164
2013-06-25,43.45969009399414
2013-06-26,44.02790832519531
2013-06-27,44.27886199951172
2013-06-28,44.00896072387695
2013-07-01,44.86131286621094
2013-07-02,44.41619873046875
2013-07-03,44.8565788269043
2013-07-05,45.70890426635742
2013-07-08,45.921993255615234
2013-07-09,46.41447448730469
2013-07-10,46.3055419921875
2013-07-11,47.20522689819336
2013-07-12,47.27152633666992
2013-07-15,47.46566390991211
2013-07-16,47.34730529785156
2013-07-17,47.75925064086914
2013-07-18,47.98654556274414
2013-07-19,48.52634811401367
2013-07-22,48.35115432739258
2013-07-23,49.776451110839844
2013-07-24,49.71489715576172
2013-07-25,49.62017822265625
2013-07-26,49.705413818359375
2013-07-29,49.75276565551758
2013-07-30,49.989532470703125
2013-07-31,49.989532470703125
2013-08-01,50.751895904541016
2013-08-02,51.031272888183594
2013-08-05,50.49620056152344
2013-08-06,49.8143310546875
2013-08-07,50.20734405517578
2013-08-08,50.3162727355957
2013-08-09,50.013214111328125
2013-08-12,49.97532653808594
2013-08-13,50.57196044921875
2013-08-14,49.99850082397461
2013-08-15,49.01337432861328
2013-08-16,49.05620574951172
2013-08-19,48.8420524597168
2013-08-20,48.73257827758789
2013-08-21,48.39946746826172
2013-08-22,48.99910354614258
2013-08-23,48.92295455932617
2013-08-26,48.684993743896484
2013-08-27,47.56186294555664
2013-08-28,47.58090591430664
2013-08-29,47.80933380126953
2013-08-30,47.63800811767578
2013-09-03,48.85634231567383
2013-09-04,49.18946075439453
2013-09-05,49.34175109863281
2013-09-06,49.127586364746094
2013-09-09,49.72247314453125
2013-09-10,50.56958770751953
2013-09-11,51.31673812866211
2013-09-12,51.31673812866211
2013-09-13,51.583251953125
2013-09-16,52.206695556640625
2013-09-17,52.53505325317383
