Date,BKNG
2013-10-04,1048.8719482421875
2013-10-07,1028.638671875
2013-10-08,985.6338500976562
2013-10-09,976.6477661132812
2013-10-10,1000.5052490234375
2013-10-11,997.977294921875
2013-10-14,1004.8897094726562
2013-10-15,1008.7211303710938
2013-10-16,1022.2396240234375
2013-10-17,1019.227783203125
2013-10-18,1035.12646484375
2013-10-21,1073.47998046875
2013-10-22,1062.16357421875
2013-10-23,1052.6243896484375
2013-10-24,1066.8739013671875
2013-10-25,1057.443359375
2013-10-28,1046.8773193359375
2013-10-29,1056.130126953125
2013-10-30,1055.172119140625
2013-10-31,1040.63623046875
2013-11-01,1039.322998046875
2013-11-04,1057.1668701171875
2013-11-05,1068.680908203125
2013-11-06,1044.793701171875
2013-11-07,1010.0838012695312
2013-11-08,1059.7637939453125
2013-11-11,1082.7720947265625
2013-11-12,1085.7247314453125
2013-11-13,1110.12548828125
2013-11-14,1123.1995849609375
2013-11-15,1125.263427734375
2013-11-18,1113.8087158203125
2013-11-19,1104.4178466796875
2013-11-20,1132.72900390625
2013-11-21,1144.598388671875
2013-11-22,1144.47998046875
2013-11-25,1144.6578369140625
2013-11-26,1163.2320556640625
2013-11-27,1172.3267822265625
2013-11-29,1177.4024658203125
2013-12-02,1173.62060546875
2013-12-03,1161.7508544921875
2013-12-04,1166.8759765625
2013-12-05,1159.6871337890625
2013-12-06,1165.621826171875
2013-12-09,1163.923583984375
2013-12-10,1174.0352783203125
2013-12-11,1163.360595703125
2013-12-12,1160.5263671875
2013-12-13,1156.606201171875
2013-12-16,1159.5489501953125
2013-12-17,1146.3660888671875
2013-12-18,1173.1168212890625
2013-12-19,1176.65185546875
2013-12-20,1176.0396728515625
2013-12-23,1172.385986328125
2013-12-24,1165.1282958984375
2013-12-26,1174.95361328125
2013-12-27,1155.6580810546875
2013-12-30,1138.456298828125
2013-12-31,1147.84716796875
2014-01-02,1131.0994873046875
2014-01-03,1118.4993896484375
2014-01-06,1125.263427734375
2014-01-07,1148.5087890625
2014-01-08,1143.008544921875
2014-01-09,1139.24609375
2014-01-10,1134.4569091796875
2014-01-13,1125.451171875
2014-01-14,1144.6971435546875
2014-01-15,1158.1761474609375
2014-01-16,1169.8187255859375
2014-01-17,1163.2913818359375
2014-01-21,1190.8519287109375
2014-01-22,1198.10009765625
2014-01-23,1193.7254638671875
2014-01-24,1165.1578369140625
2014-01-27,1128.9271240234375
2014-01-28,1147.9755859375
2014-01-29,1119.5955810546875
2014-01-30,1145.4771728515625
2014-01-31,1130.556396484375
2014-02-03,1099.54931640625
2014-02-04,1112.021484375
2014-02-05,1109.93798828125
2014-02-06,1124.08837890625
2014-02-07,1180.4241943359375
2014-02-10,1192.6986083984375
2014-02-11,1198.7320556640625
2014-02-12,1231.03271484375
2014-02-13,1260.0941162109375
2014-02-14,1263.9552001953125
2014-02-18,1285.343994140625
2014-02-19,1257.8131103515625
2014-02-20,1266.9373779296875
2014-02-21,1299.1785888671875
2014-02-24,1297.223388671875
2014-02-25,1336.544921875
2014-02-26,1339.9515380859375
2014-02-27,1340.791015625
2014-02-28,1331.953125
2014-03-03,1321.48583984375
2014-03-04,1351.18896484375
2014-03-05,1353.272705078125
2014-03-06,1347.3182373046875
2014-03-07,1341.0379638671875
2014-03-10,1326.6207275390625
2014-03-11,1309.6951904296875
2014-03-12,1315.8966064453125
2014-03-13,1283.4578857421875
2014-03-14,1252.0560302734375
2014-03-17,1271.8353271484375
2014-03-18,1288.09912109375
2014-03-19,1271.1142578125
2014-03-20,1276.2099609375
2014-03-21,1252.9544677734375
2014-03-24,1212.556884765625
2014-03-25,1208.3797607421875
2014-03-26,1173.8870849609375
2014-03-27,1167.4486083984375
2014-03-28,1177.08642578125
2014-03-31,1176.9678955078125
2014-04-01,1235.703369140625
2014-04-02,1250.802001953125
2014-04-03,1221.95751953125
2014-04-04,1163.330810546875
2014-04-07,1155.0853271484375
2014-04-08,1172.6724853515625
2014-04-09,1219.1728515625
2014-04-10,1162.5606689453125
2014-04-11,1141.7347412109375
2014-04-14,1152.5968017578125
2014-04-15,1155.105224609375
2014-04-16,1197.0731201171875
2014-04-17,1193.231689453125
2014-04-21,1205.7530517578125
2014-04-22,1214.6009521484375
2014-04-23,1204.6767578125
2014-04-24,1201.7933349609375
2014-04-25,1142.7518310546875
2014-04-28,1125.451171875
2014-04-29,1140.3818359375
2014-04-30,1143.25537109375
2014-05-01,1165.8193359375
2014-05-02,1165.1578369140625
2014-05-05,1176.6915283203125
2014-05-06,1153.7325439453125
2014-05-07,1117.5711669921875
2014-05-08,1094.1282958984375
2014-05-09,1121.688720703125
2014-05-12,1148.755615234375
2014-05-13,1145.3885498046875
2014-05-14,1131.4649658203125
2014-05-15,1122.024658203125
2014-05-16,1122.92333984375
2014-05-19,1144.282470703125
2014-05-20,1135.8790283203125
2014-05-21,1162.6988525390625
2014-05-22,1163.311279296875
2014-05-23,1182.13232421875
2014-05-27,1243.346435546875
2014-05-28,1254.1197509765625
2014-05-29,1275.55810546875
2014-05-30,1262.6219482421875
2014-06-02,1262.7899169921875
2014-06-03,1249.666259765625
2014-06-04,1230.3709716796875
2014-06-05,1232.336181640625
2014-06-06,1222.57958984375
2014-06-09,1214.5218505859375
2014-06-10,1207.5699462890625
2014-06-11,1233.0865478515625
2014-06-12,1210.6510009765625
2014-06-13,1174.4102783203125
2014-06-16,1187.4254150390625
2014-06-17,1181.5302734375
2014-06-18,1201.6451416015625
2014-06-19,1191.7208251953125
2014-06-20,1188.10693359375
2014-06-23,1190.5064697265625
2014-06-24,1189.647216796875
2014-06-25,1206.1578369140625
2014-06-26,1202.454833984375
2014-06-27,1190.3779296875
2014-06-30,1187.93896484375
2014-07-01,1231.160888671875
2014-07-02,1222.3426513671875
2014-07-03,1227.5565185546875
2014-07-07,1236.720458984375
2014-07-08,1209.890380859375
2014-07-09,1220.8912353515625
2014-07-10,1200.904541015625
2014-07-11,1199.7098388671875
2014-07-14,1213.1097412109375
2014-07-15,1215.58837890625
2014-07-16,1208.3304443359375
2014-07-17,1186.329345703125
2014-07-18,1197.596435546875
2014-07-21,1200.6971435546875
2014-07-22,1215.2528076171875
2014-07-23,1223.17236328125
2014-07-24,1221.2464599609375
2014-07-25,1212.4085693359375
2014-07-28,1223.7745361328125
2014-07-29,1231.0029296875
2014-07-30,1240.225830078125
2014-07-31,1226.8948974609375
2014-08-01,1230.3018798828125
2014-08-04,1283.6456298828125
2014-08-05,1265.1695556640625
2014-08-06,1264.537841796875
2014-08-07,1269.02099609375
2014-08-08,1265.515380859375
2014-08-11,1292.8883056640625
2014-08-12,1278.155029296875
2014-08-13,1277.5528564453125
2014-08-14,1268.7247314453125
2014-08-15,1254.2186279296875
2014-08-18,1260.202880859375
2014-08-19,1255.85791015625
2014-08-20,1257.427978515625
2014-08-21,1249.212158203125
2014-08-22,1261.506103515625
2014-08-25,1261.022216796875
2014-08-26,1261.5260009765625
2014-08-27,1244.9857177734375
2014-08-28,1235.0516357421875
2014-08-29,1228.731689453125
2014-09-02,1239.1890869140625
2014-09-03,1218.94580078125
2014-09-04,1205.4766845703125
2014-09-05,1180.058837890625
2014-09-08,1183.8507080078125
2014-09-09,1162.34326171875
2014-09-10,1173.7587890625
2014-09-11,1162.1162109375
2014-09-12,1149.367919921875
2014-09-15,1139.1474609375
2014-09-16,1158.235595703125
2014-09-17,1159.1044921875
2014-09-18,1182.21142578125
2014-09-19,1171.270263671875
2014-09-22,1151.19482421875
2014-09-23,1151.747802734375
2014-09-24,1167.2215576171875
2014-09-25,1149.456787109375
2014-09-26,1159.736328125
2014-09-29,1146.5142822265625
2014-09-30,1144.0750732421875
2014-10-01,1123.4168701171875
2014-10-02,1125.6387939453125
2014-10-03,1127.169189453125
2014-10-06,1105.8001708984375
2014-10-07,1095.263916015625
2014-10-08,1112.8115234375
2014-10-09,1088.3909912109375
2014-10-10,1050.343505859375
2014-10-13,1027.6707763671875
2014-10-14,1037.2987060546875
2014-10-15,1045.494873046875
2014-10-16,1059.75390625
2014-10-17,1063.7830810546875
2014-10-20,1089.2598876953125
2014-10-21,1118.78564453125
2014-10-22,1100.4974365234375
2014-10-23,1116.8204345703125
2014-10-24,1124.1773681640625
2014-10-27,1120.0594482421875
2014-10-28,1142.1396484375
2014-10-29,1129.894775390625
2014-10-30,1132.235107421875
2014-10-31,1191.108642578125
2014-11-03,1183.5150146484375
2014-11-04,1083.9571533203125
2014-11-05,1081.626708984375
2014-11-06,1084.006591796875
2014-11-07,1080.9058837890625
2014-11-10,1105.997802734375
2014-11-11,1152.7451171875
2014-11-12,1146.46484375
2014-11-13,1153.3870849609375
2014-11-14,1158.27490234375
2014-11-17,1151.8070068359375
2014-11-18,1152.2216796875
2014-11-19,1142.1693115234375
2014-11-20,1139.433837890625
2014-11-21,1137.044189453125
2014-11-24,1145.615478515625
2014-11-25,1164.4073486328125
2014-11-26,1152.2216796875
2014-11-28,1145.6649169921875
2014-12-01,1138.7623291015625
2014-12-02,1125.095703125
2014-12-03,1116.020751953125
2014-12-04,1125.836181640625
2014-12-05,1121.7479248046875
2014-12-08,1121.461669921875
2014-12-09,1120.9678955078125
2014-12-10,1101.5540771484375
2014-12-11,1100.31982421875
2014-12-12,1090.16845703125
2014-12-15,1065.1358642578125
2014-12-16,1032.74658203125
2014-12-17,1061.8770751953125
2014-12-18,1090.7510986328125
2014-12-19,1095.56005859375
2014-12-22,1134.990234375
2014-12-23,1133.242431640625
2014-12-24,1135.3853759765625
2014-12-26,1141.7445068359375
2014-12-29,1145.516845703125
2014-12-30,1134.26953125
2014-12-31,1125.93505859375
2015-01-02,1127.761962890625
2015-01-05,1083.8387451171875
2015-01-06,1066.439453125
2015-01-07,1056.1793212890625
2015-01-08,1069.293212890625
2015-01-09,1038.789794921875
2015-01-12,1026.9599609375
2015-01-13,1024.826904296875
2015-01-14,1022.7039184570312
2015-01-15,985.7523193359375
2015-01-16,995.5973510742188
2015-01-20,1012.1180419921875
2015-01-21,1032.4403076171875
2015-01-22,1036.5384521484375
2015-01-23,1024.99462890625
2015-01-26,1028.8162841796875
2015-01-27,1001.1668090820312
2015-01-28,990.689697265625
2015-01-29,1002.0358276367188
2015-01-30,996.8416748046875
2015-02-02,1000.3472900390625
2015-02-03,1024.5601806640625
2015-02-04,1015.4063720703125
2015-02-05,1031.52197265625
2015-02-06,1009.6196899414062
2015-02-09,1020.21533203125
2015-02-10,1044.3790283203125
2015-02-11,1046.7884521484375
2015-02-12,1078.2791748046875
2015-02-13,1089.5562744140625
2015-02-17,1106.95556640625
2015-02-18,1108.9306640625
2015-02-19,1202.800537109375
2015-02-20,1201.0032958984375
2015-02-23,1192.4615478515625
2015-02-24,1204.5189208984375
2015-02-25,1235.199951171875
2015-02-26,1225.7100830078125
2015-02-27,1221.9873046875
2015-03-02,1233.7579345703125
2015-03-03,1226.480224609375
2015-03-04,1210.3250732421875
2015-03-05,1216.47705078125
2015-03-06,1200.766357421875
2015-03-09,1201.763671875
2015-03-10,1176.1781005859375
2015-03-11,1162.8076171875
2015-03-12,1171.7442626953125
2015-03-13,1143.2752685546875
2015-03-16,1143.9366455078125
2015-03-17,1139.1278076171875
2015-03-18,1166.895751953125
2015-03-19,1161.5928955078125
2015-03-20,1164.4073486328125
2015-03-23,1166.39208984375
2015-03-24,1155.07568359375
2015-03-25,1138.2685546875
2015-03-26,1126.0831298828125
2015-03-27,1120.9776611328125
2015-03-30,1135.4345703125
2015-03-31,1149.5753173828125
2015-04-01,1135.20751953125
2015-04-02,1145.9114990234375
2015-04-06,1170.1741943359375
2015-04-07,1170.1444091796875
2015-04-08,1177.323486328125
2015-04-09,1171.1517333984375
2015-04-10,1174.6080322265625
2015-04-13,1184.7296142578125
2015-04-14,1189.62744140625
2015-04-15,1185.9146728515625
2015-04-16,1190.989990234375
2015-04-17,1172.66259765625
2015-04-20,1176.50390625
2015-04-21,1179.3082275390625
2015-04-22,1197.715087890625
2015-04-23,1205.812255859375
2015-04-24,1217.6522216796875
2015-04-27,1237.5103759765625
2015-04-28,1226.5692138671875
2015-04-29,1232.879150390625
2015-04-30,1222.3131103515625
2015-05-01,1244.6500244140625
2015-05-04,1251.591796875
2015-05-05,1247.50390625
2015-05-06,1248.323486328125
2015-05-07,1198.2974853515625
2015-05-08,1189.6767578125
2015-05-11,1171.5269775390625
2015-05-12,1168.6533203125
2015-05-13,1163.0048828125
2015-05-14,1175.1903076171875
2015-05-15,1183.7916259765625
2015-05-18,1201.6055908203125
2015-05-19,1198.4656982421875
2015-05-20,1193.05419921875
2015-05-21,1197.4483642578125
2015-05-22,1193.3699951171875
2015-05-26,1180.809326171875
2015-05-27,1182.7645263671875
2015-05-28,1175.6448974609375
2015-05-29,1157.3665771484375
2015-06-01,1152.053955078125
2015-06-02,1181.04638671875
2015-06-03,1178.76513671875
2015-06-04,1170.8948974609375
2015-06-05,1163.4100341796875
2015-06-08,1149.4766845703125
2015-06-09,1148.706298828125
2015-06-10,1165.1676025390625
2015-06-11,1167.1328125
2015-06-12,1159.4698486328125
2015-06-15,1160.64501953125
2015-06-16,1161.474365234375
2015-06-17,1149.0025634765625
2015-06-18,1159.262451171875
2015-06-19,1143.9564208984375
2015-06-22,1135.9876708984375
2015-06-23,1141.477783203125
2015-06-24,1140.4609375
2015-06-25,1134.8026123046875
2015-06-26,1126.616455078125
2015-06-29,1093.8616943359375
2015-06-30,1136.9552001953125
2015-07-01,1135.947998046875
2015-07-02,1128.759033203125
2015-07-06,1127.1400146484375
2015-07-07,1130.6749267578125
2015-07-08,1102.9564208984375
2015-07-09,1111.9720458984375
2015-07-10,1128.877685546875
2015-07-13,1156.724609375
2015-07-14,1156.7642822265625
2015-07-15,1152.9228515625
2015-07-16,1168.1793212890625
2015-07-17,1200.776123046875
2015-07-20,1232.2867431640625
2015-07-21,1219.7357177734375
2015-07-22,1218.5211181640625
2015-07-23,1213.5738525390625
2015-07-24,1182.4287109375
2015-07-27,1171.230712890625
2015-07-28,1192.965087890625
2015-07-29,1204.163330078125
2015-07-30,1206.7603759765625
2015-07-31,1228.0009765625
2015-08-03,1224.94970703125
2015-08-04,1267.9150390625
2015-08-05,1334.293212890625
2015-08-06,1334.8760986328125
2015-08-07,1300.857177734375
2015-08-10,1307.17724609375
2015-08-11,1291.4959716796875
2015-08-12,1278.500732421875
2015-08-13,1269.37646484375
2015-08-14,1267.727294921875
2015-08-17,1290.2025146484375
2015-08-18,1275.6568603515625
2015-08-19,1275.1826171875
2015-08-20,1241.796142578125
2015-08-21,1201.6846923828125
2015-08-24,1159.42041015625
2015-08-25,1164.0517578125
2015-08-26,1208.1427001953125
2015-08-27,1236.3353271484375
2015-08-28,1243.6229248046875
2015-08-31,1233.007568359375
2015-09-01,1200.144287109375
2015-09-02,1227.3096923828125
2015-09-03,1224.841064453125
2015-09-04,1229.6600341796875
2015-09-08,1264.369873046875
2015-09-09,1260.7359619140625
2015-09-10,1271.6180419921875
2015-09-11,1274.2547607421875
2015-09-14,1270.7193603515625
2015-09-15,1302.2891845703125
2015-09-16,1303.947998046875
2015-09-17,1301.499267578125
2015-09-18,1278.2637939453125
2015-09-21,1291.1109619140625
2015-09-22,1272.812744140625
2015-09-23,1260.0150146484375
2015-09-24,1265.0906982421875
2015-09-25,1237.075927734375
2015-09-28,1184.127197265625
2015-09-29,1185.2923583984375
2015-09-30,1221.3751220703125
2015-10-01,1231.4669189453125
2015-10-02,1249.8341064453125
2015-10-05,1258.8992919921875
2015-10-06,1259.48193359375
2015-10-07,1275.409912109375
2015-10-08,1287.9903564453125
2015-10-09,1296.8480224609375
2015-10-12,1330.32373046875
2015-10-13,1328.1611328125
2015-10-14,1294.6656494140625
2015-10-15,1310.6728515625
2015-10-16,1319.8365478515625
2015-10-19,1358.901123046875
2015-10-20,1355.32666015625
2015-10-21,1347.2098388671875
2015-10-22,1337.512451171875
2015-10-23,1349.3822021484375
2015-10-26,1398.588134765625
2015-10-27,1385.7113037109375
2015-10-28,1386.93603515625
2015-10-29,1407.801513671875
2015-10-30,1436.033447265625
2015-11-02,1448.8212890625
2015-11-03,1446.5601806640625
2015-11-04,1451.1617431640625
2015-11-05,1444.3284912109375
2015-11-06,1431.747802734375
2015-11-09,1294.7349853515625
2015-11-10,1306.9698486328125
2015-11-11,1312.9342041015625
2015-11-12,1297.55908203125
2015-11-13,1281.502685546875
2015-11-16,1251.00927734375
2015-11-17,1243.0303955078125
2015-11-18,1262.4937744140625
2015-11-19,1268.5667724609375
2015-11-20,1265.48583984375
2015-11-23,1248.4913330078125
2015-11-24,1224.6534423828125
2015-11-25,1230.1536865234375
2015-11-27,1229.403076171875
2015-11-30,1233.21484375
2015-12-01,1266.4437255859375
2015-12-02,1259.471923828125
2015-12-03,1264.0538330078125
2015-12-04,1284.1983642578125
2015-12-07,1286.1141357421875
2015-12-08,1287.6446533203125
2015-12-09,1278.777099609375
2015-12-10,1290.14306640625
2015-12-11,1269.238037109375
2015-12-14,1281.6309814453125
2015-12-15,1307.157470703125
2015-12-16,1315.6300048828125
2015-12-17,1297.29248046875
2015-12-18,1269.5738525390625
2015-12-21,1259.7386474609375
2015-12-22,1261.4962158203125
2015-12-23,1263.03662109375
2015-12-24,1257.131591796875
2015-12-28,1257.02294921875
2015-12-29,1286.0946044921875
2015-12-30,1273.020263671875
2015-12-31,1258.988037109375
2016-01-04,1229.7784423828125
2016-01-05,1195.5325927734375
2016-01-06,1181.7276611328125
2016-01-07,1152.5772705078125
2016-01-08,1122.7257080078125
2016-01-11,1122.05419921875
2016-01-12,1134.5360107421875
2016-01-13,1085.1422119140625
2016-01-14,1107.3408203125
2016-01-15,1073.1343994140625
2016-01-19,1080.7972412109375
2016-01-20,1067.7921142578125
2016-01-21,1075.50439453125
2016-01-22,1104.1116943359375
2016-01-25,1084.184326171875
2016-01-26,1097.6240234375
2016-01-27,1030.6331787109375
2016-01-28,1030.070556640625
2016-01-29,1051.6370849609375
2016-02-01,1071.287841796875
2016-02-02,1053.4342041015625
2016-02-03,1036.0250244140625
2016-02-04,1055.71533203125
2016-02-05,1002.835693359375
2016-02-08,961.6083374023438
2016-02-09,978.8794555664062
2016-02-10,1019.8400268554688
2016-02-11,1042.02880859375
2016-02-12,1044.7642822265625
2016-02-16,1096.77490234375
2016-02-17,1220.0914306640625
2016-02-18,1236.27587890625
2016-02-19,1267.66796875
2016-02-22,1272.2896728515625
2016-02-23,1246.091552734375
2016-02-24,1248.382568359375
2016-02-25,1247.5926513671875
2016-02-26,1238.5670166015625
2016-02-29,1249.3701171875
2016-03-01,1279.6956787109375
2016-03-02,1285.077392578125
2016-03-03,1286.7265625
2016-03-04,1281.463134765625
2016-03-07,1275.261962890625
2016-03-08,1266.710205078125
2016-03-09,1275.716064453125
2016-03-10,1277.5723876953125
2016-03-11,1310.2581787109375
2016-03-14,1309.1324462890625
2016-03-15,1315.4521484375
2016-03-16,1334.076171875
2016-03-17,1329.997802734375
2016-03-18,1327.390869140625
2016-03-21,1333.602294921875
2016-03-22,1302.8916015625
2016-03-23,1289.7579345703125
2016-03-24,1284.8995361328125
2016-03-28,1270.9168701171875
2016-03-29,1291.5157470703125
2016-03-30,1300.5413818359375
2016-03-31,1272.82275390625
2016-04-01,1283.42822265625
2016-04-04,1265.712890625
2016-04-05,1263.06640625
2016-04-06,1276.822021484375
2016-04-07,1260.518798828125
2016-04-08,1258.1982421875
2016-04-11,1248.79736328125
2016-04-12,1284.0010986328125
2016-04-13,1301.26220703125
2016-04-14,1319.6590576171875
2016-04-15,1315.2252197265625
2016-04-18,1336.4263916015625
2016-04-19,1328.9315185546875
2016-04-20,1333.0986328125
2016-04-21,1323.2236328125
2016-04-22,1321.742431640625
2016-04-25,1318.552978515625
2016-04-26,1317.2493896484375
2016-04-27,1336.7916259765625
2016-04-28,1301.0941162109375
2016-04-29,1326.838134765625
2016-05-02,1339.7047119140625
2016-05-03,1337.6802978515625
2016-05-04,1237.3524169921875
2016-05-05,1225.3150634765625
2016-05-06,1234.4490966796875
2016-05-09,1229.3341064453125
2016-05-10,1252.3917236328125
2016-05-11,1251.4437255859375
2016-05-12,1266.1966552734375
2016-05-13,1262.6319580078125
2016-05-16,1267.401611328125
2016-05-17,1262.0196533203125
2016-05-18,1251.4044189453125
2016-05-19,1234.65673828125
2016-05-20,1233.6494140625
2016-05-23,1221.9970703125
2016-05-24,1240.8975830078125
2016-05-25,1254.27783203125
2016-05-26,1253.13232421875
2016-05-27,1257.0625
2016-05-31,1248.5009765625
2016-06-01,1262.0
2016-06-02,1273.8494873046875
2016-06-03,1285.4130859375
2016-06-06,1332.209716796875
2016-06-07,1342.9732666015625
2016-06-08,1337.8680419921875
2016-06-09,1323.292724609375
2016-06-10,1302.3878173828125
2016-06-13,1299.000732421875
2016-06-14,1287.7733154296875
2016-06-15,1289.0767822265625
2016-06-16,1307.3155517578125
2016-06-17,1292.848876953125
2016-06-20,1325.1591796875
2016-06-21,1326.2354736328125
2016-06-22,1343.072021484375
2016-06-23,1372.795166015625
2016-06-24,1216.714111328125
2016-06-27,1171.2010498046875
2016-06-28,1189.17333984375
2016-06-29,1223.8931884765625
2016-06-30,1232.7802734375
2016-07-01,1251.5030517578125
2016-07-05,1259.0672607421875
2016-07-06,1275.8641357421875
2016-07-07,1281.018798828125
2016-07-08,1312.8157958984375
2016-07-11,1334.1156005859375
2016-07-12,1328.5858154296875
2016-07-13,1321.8905029296875
2016-07-14,1329.326416015625
2016-07-15,1313.911865234375
2016-07-18,1324.566650390625
2016-07-19,1310.386474609375
2016-07-20,1335.8931884765625
2016-07-21,1315.817626953125
2016-07-22,1310.7813720703125
2016-07-25,1305.123291015625
2016-07-26,1307.947509765625
2016-07-27,1307.8980712890625
2016-07-28,1309.497802734375
2016-07-29,1333.8984375
2016-08-01,1339.1024169921875
2016-08-02,1328.536376953125
2016-08-03,1353.973876953125
2016-08-04,1342.9635009765625
2016-08-05,1396.5145263671875
2016-08-08,1387.409912109375
2016-08-09,1389.394775390625
2016-08-10,1388.6739501953125
2016-08-11,1389.305908203125
2016-08-12,1390.3525390625
2016-08-15,1381.64306640625
2016-08-16,1391.0242919921875
2016-08-17,1409.3319091796875
2016-08-18,1425.0032958984375
2016-08-19,1414.0718994140625
2016-08-22,1406.162109375
2016-08-23,1404.6612548828125
2016-08-24,1392.525146484375
2016-08-25,1397.8277587890625
2016-08-26,1402.014892578125
2016-08-29,1407.34716796875
2016-08-30,1398.8154296875
2016-08-31,1398.9930419921875
2016-09-01,1400.8297119140625
2016-09-02,1405.036376953125
2016-09-06,1418.9697265625
2016-09-07,1425.9315185546875
2016-09-08,1427.7286376953125
2016-09-09,1396.1986083984375
2016-09-12,1418.2291259765625
2016-09-13,1398.2227783203125
2016-09-14,1411.484619140625
2016-09-15,1438.97607421875
2016-09-16,1441.770751953125
2016-09-19,1429.930908203125
2016-09-20,1430.859130859375
2016-09-21,1445.67138671875
2016-09-22,1447.517822265625
2016-09-23,1438.5218505859375
2016-09-26,1429.0323486328125
2016-09-27,1435.292724609375
2016-09-28,1439.776123046875
2016-09-29,1454.5389404296875
2016-09-30,1453.0673828125
2016-10-03,1468.1068115234375
2016-10-04,1470.378173828125
2016-10-05,1478.8306884765625
2016-10-06,1471.7802734375
2016-10-07,1461.293212890625
2016-10-10,1456.7113037109375
2016-10-11,1440.753662109375
2016-10-12,1436.6259765625
2016-10-13,1424.460205078125
2016-10-14,1421.547119140625
2016-10-17,1419.6510009765625
2016-10-18,1436.7542724609375
2016-10-19,1450.80615234375
2016-10-20,1449.9075927734375
2016-10-21,1449.018798828125
2016-10-24,1453.373779296875
2016-10-25,1460.5130615234375
2016-10-26,1450.7667236328125
2016-10-27,1444.7034912109375
2016-10-28,1456.3558349609375
2016-10-31,1455.7733154296875
2016-11-01,1448.6336669921875
2016-11-02,1427.235107421875
2016-11-03,1420.0955810546875
2016-11-04,1406.4486083984375
2016-11-07,1461.796630859375
2016-11-08,1558.37255859375
2016-11-09,1550.6009521484375
2016-11-10,1534.860595703125
2016-11-11,1521.36181640625
2016-11-14,1470.5362548828125
2016-11-15,1478.7025146484375
2016-11-16,1484.41015625
2016-11-17,1493.9591064453125
2016-11-18,1488.478515625
2016-11-21,1505.097900390625
2016-11-22,1516.1971435546875
2016-11-23,1501.94775390625
2016-11-25,1502.6292724609375
2016-11-28,1505.9765625
2016-11-29,1501.23681640625
2016-11-30,1484.8546142578125
2016-12-01,1461.1351318359375
2016-12-02,1454.5584716796875
2016-12-05,1480.983642578125
2016-12-06,1485.9801025390625
2016-12-07,1507.9219970703125
2016-12-08,1529.2813720703125
2016-12-09,1538.474609375
2016-12-12,1517.5400390625
2016-12-13,1520.828369140625
2016-12-14,1509.3143310546875
2016-12-15,1482.4056396484375
2016-12-16,1465.697509765625
2016-12-19,1470.1903076171875
2016-12-20,1483.4425048828125
2016-12-21,1486.9083251953125
2016-12-22,1462.7940673828125
2016-12-23,1467.59326171875
2016-12-27,1474.722900390625
2016-12-28,1461.92529296875
2016-12-29,1461.6290283203125
2016-12-30,1447.70556640625
2017-01-03,1459.071533203125
2017-01-04,1468.669677734375
2017-01-05,1484.8741455078125
2017-01-06,1501.532958984375
2017-01-09,1510.4896240234375
2017-01-10,1516.029296875
2017-01-11,1516.878662109375
2017-01-12,1519.3272705078125
2017-01-13,1526.4669189453125
2017-01-17,1520.84814453125
2017-01-18,1522.5565185546875
2017-01-19,1519.7520751953125
2017-01-20,1525.6671142578125
2017-01-23,1535.5220947265625
2017-01-24,1543.757568359375
2017-01-25,1559.0538330078125
2017-01-26,1561.640869140625
2017-01-27,1582.8521728515625
2017-01-30,1582.249755859375
2017-01-31,1555.4100341796875
2017-02-01,1555.587646484375
2017-02-02,1554.3829345703125
2017-02-03,1563.556640625
2017-02-06,1567.30908203125
2017-02-07,1578.6849365234375
2017-02-08,1581.1436767578125
2017-02-09,1591.6505126953125
2017-02-10,1625.896240234375
2017-02-13,1625.570556640625
2017-02-14,1616.7918701171875
2017-02-15,1628.3157958984375
2017-02-16,1628.2366943359375
2017-02-17,1616.900390625
2017-02-21,1626.3800048828125
2017-02-22,1631.06103515625
2017-02-23,1616.7620849609375
2017-02-24,1611.1927490234375
2017-02-27,1611.577880859375
2017-02-28,1702.5445556640625
2017-03-01,1711.4813232421875
2017-03-02,1712.6563720703125
2017-03-03,1713.3773193359375
2017-03-06,1708.5484619140625
2017-03-07,1714.7200927734375
2017-03-08,1721.6622314453125
2017-03-09,1727.5179443359375
2017-03-10,1732.277587890625
2017-03-13,1744.996337890625
2017-03-14,1746.852783203125
2017-03-15,1745.845458984375
2017-03-16,1751.7705078125
2017-03-17,1750.437255859375
2017-03-20,1743.3375244140625
2017-03-21,1725.2664794921875
2017-03-22,1730.0556640625
2017-03-23,1726.4415283203125
2017-03-24,1731.16162109375
2017-03-27,1749.8153076171875
2017-03-28,1766.05908203125
2017-03-29,1762.701904296875
2017-03-30,1766.7998046875
2017-03-31,1757.6854248046875
2017-04-03,1751.7802734375
2017-04-04,1745.2530517578125
2017-04-05,1739.71337890625
2017-04-06,1751.3160400390625
2017-04-07,1747.4058837890625
2017-04-10,1753.735595703125
2017-04-11,1746.2601318359375
2017-04-12,1728.1005859375
2017-04-13,1717.0013427734375
2017-04-17,1748.4427490234375
2017-04-18,1741.2340087890625
2017-04-19,1741.12548828125
2017-04-20,1738.75537109375
2017-04-21,1730.0755615234375
2017-04-24,1776.1019287109375
2017-04-25,1776.5660400390625
2017-04-26,1781.5330810546875
2017-04-27,1812.8856201171875
2017-04-28,1823.6986083984375
2017-05-01,1846.5093994140625
2017-05-02,1856.9766845703125
2017-05-03,1853.29345703125
2017-05-04,1886.492431640625
2017-05-05,1879.81689453125
2017-05-08,1880.0738525390625
2017-05-09,1887.2032470703125
