Date,POOL
2013-09-17,48.859012603759766
2013-09-18,50.173648834228516
2013-09-19,50.83531188964844
2013-09-20,49.625152587890625
2013-09-23,49.816688537597656
2013-09-24,49.442325592041016
2013-09-25,49.172428131103516
2013-09-26,49.22466278076172
2013-09-27,48.97218704223633
2013-09-30,48.81549072265625
2013-10-01,48.83289337158203
2013-10-02,48.42369842529297
2013-10-03,47.509559631347656
2013-10-04,47.9100341796875
2013-10-07,47.2048225402832
2013-10-08,46.16010665893555
2013-10-09,46.046913146972656
2013-10-10,46.83047103881836
2013-10-11,48.040626525878906
2013-10-14,47.9361686706543
2013-10-15,47.727210998535156
2013-10-16,47.735904693603516
2013-10-17,45.94243240356445
2013-10-18,46.60411834716797
2013-10-21,46.18622970581055
2013-10-22,46.31681823730469
2013-10-23,47.15261459350586
2013-10-24,47.90133285522461
2013-10-25,48.031917572021484
2013-10-28,48.18862533569336
2013-10-29,48.27571105957031
2013-10-30,47.68368148803711
2013-10-31,47.34413528442383
2013-11-01,47.14389419555664
2013-11-04,47.840389251708984
2013-11-05,47.46601867675781
2013-11-06,47.28319549560547
2013-11-07,46.221046447753906
2013-11-08,46.92005157470703
2013-11-11,47.29576110839844
2013-11-12,47.35690689086914
2013-11-13,47.63650131225586
2013-11-14,47.26953125
2013-11-15,47.723880767822266
2013-11-18,47.57535171508789
2013-11-19,47.6627197265625
2013-11-20,47.6627197265625
2013-11-21,48.108341217041016
2013-11-22,48.43160629272461
2013-11-25,48.50151443481445
2013-11-26,48.91217041015625
2013-11-27,49.331565856933594
2013-11-29,48.96458435058594
2013-12-02,48.24812698364258
2013-12-03,48.04717254638672
2013-12-04,47.88114547729492
2013-12-05,48.003475189208984
2013-12-06,48.51026153564453
2013-12-09,49.095664978027344
2013-12-10,48.96458435058594
2013-12-11,48.78111267089844
2013-12-12,48.85102081298828
2013-12-13,48.96458435058594
2013-12-16,49.35778045654297
2013-12-17,49.18302917480469
2013-12-18,50.18785858154297
2013-12-19,48.95586395263672
2013-12-20,49.890769958496094
2013-12-23,50.25774383544922
2013-12-24,50.69459915161133
2013-12-26,50.72955322265625
2013-12-27,50.68586730957031
2013-12-30,50.65966033935547
2013-12-31,50.79946517944336
2014-01-02,50.1179313659668
2014-01-03,50.100460052490234
2014-01-06,49.42768859863281
2014-01-07,49.681068420410156
2014-01-08,49.54127502441406
2014-01-09,49.235450744628906
2014-01-10,49.42768859863281
2014-01-13,48.75490188598633
2014-01-14,48.88597106933594
2014-01-15,48.80732727050781
2014-01-16,49.39273452758789
2014-01-17,49.48011016845703
2014-01-21,49.65486145019531
2014-01-22,49.83834457397461
2014-01-23,49.62864303588867
2014-01-24,48.33549499511719
2014-01-27,47.78504180908203
2014-01-28,48.32676696777344
2014-01-29,47.522926330566406
2014-01-30,47.50545883178711
2014-01-31,47.339439392089844
2014-02-03,46.028831481933594
2014-02-04,46.53558349609375
2014-02-05,46.500633239746094
2014-02-06,47.00740432739258
2014-02-07,47.426815032958984
2014-02-10,47.36564636230469
2014-02-11,47.688934326171875
2014-02-12,47.50545883178711
2014-02-13,47.994747161865234
2014-02-14,50.86060333251953
2014-02-18,50.6771240234375
2014-02-19,50.51986312866211
2014-02-20,50.781982421875
2014-02-21,51.446044921875
2014-02-24,51.68194580078125
2014-02-25,51.27128982543945
2014-02-26,50.95674133300781
2014-02-27,50.904293060302734
2014-02-28,51.07905960083008
2014-03-03,50.86936569213867
2014-03-04,52.5556755065918
2014-03-05,52.23237609863281
2014-03-06,51.90036392211914
2014-03-07,52.34598922729492
2014-03-10,52.45083236694336
2014-03-11,52.03887176513672
2014-03-12,52.03011703491211
2014-03-13,51.697025299072266
2014-03-14,51.57432556152344
2014-03-17,51.86355972290039
2014-03-18,52.61736297607422
2014-03-19,54.05486297607422
2014-03-20,54.1162223815918
2014-03-21,53.94091796875
2014-03-24,53.64291000366211
2014-03-25,53.41500473022461
2014-03-26,53.143287658691406
2014-03-27,52.83650588989258
2014-03-28,52.80145263671875
2014-03-31,53.748085021972656
2014-04-01,54.71224594116211
2014-04-02,54.466827392578125
2014-04-03,54.44928741455078
2014-04-04,53.94091796875
2014-04-07,53.57276916503906
2014-04-08,53.660430908203125
2014-04-09,53.38871383666992
2014-04-10,50.56632614135742
2014-04-11,49.90892791748047
2014-04-14,50.3121223449707
2014-04-15,50.66274642944336
2014-04-16,51.092227935791016
2014-04-17,50.54002380371094
2014-04-21,50.53125762939453
2014-04-22,51.136043548583984
2014-04-23,50.82926559448242
2014-04-24,51.05716323852539
2014-04-25,50.68903350830078
2014-04-28,50.82926559448242
2014-04-29,50.899391174316406
2014-04-30,51.732093811035156
2014-05-01,51.0308837890625
2014-05-02,51.10975646972656
2014-05-05,51.197410583496094
2014-05-06,50.461124420166016
2014-05-07,51.197410583496094
2014-05-08,50.154361724853516
2014-05-09,51.32012939453125
2014-05-12,52.2755241394043
2014-05-13,51.32890319824219
2014-05-14,50.51374053955078
2014-05-15,50.84680938720703
2014-05-16,51.36393737792969
2014-05-19,51.18799591064453
2014-05-20,50.31696319580078
2014-05-21,50.64249801635742
2014-05-22,50.976829528808594
2014-05-23,51.42552185058594
2014-05-27,51.944637298583984
2014-05-28,50.98563766479492
2014-05-29,50.712890625
2014-05-30,50.792076110839844
2014-06-02,50.352169036865234
2014-06-03,50.3433723449707
2014-06-04,50.624900817871094
2014-06-05,51.346351623535156
2014-06-06,51.671897888183594
2014-06-09,52.05901336669922
2014-06-10,51.7686653137207
2014-06-11,51.381553649902344
2014-06-12,51.13520050048828
2014-06-13,50.774478912353516
2014-06-16,50.431339263916016
2014-06-17,50.90645217895508
2014-06-18,50.9592399597168
2014-06-19,50.31696319580078
2014-06-20,50.149803161621094
2014-06-23,50.32575988769531
2014-06-24,50.57210922241211
2014-06-25,51.01202392578125
2014-06-26,50.712890625
2014-06-27,50.86244201660156
2014-06-30,49.7626838684082
2014-07-01,50.61610794067383
2014-07-02,50.01782989501953
2014-07-03,50.47532653808594
2014-07-07,50.387351989746094
2014-07-08,49.551513671875
2014-07-09,49.70109939575195
2014-07-10,49.489925384521484
2014-07-11,48.9532585144043
2014-07-14,48.91803741455078
2014-07-15,48.21418762207031
2014-07-16,47.82707977294922
2014-07-17,48.962032318115234
2014-07-18,49.41074752807617
2014-07-21,48.9708366394043
2014-07-22,48.99722671508789
2014-07-23,49.1907958984375
2014-07-24,48.92684555053711
2014-07-25,48.794883728027344
2014-07-28,48.65410232543945
2014-07-29,47.994224548339844
2014-07-30,48.63649368286133
2014-07-31,48.17900466918945
2014-08-01,48.06462478637695
2014-08-04,48.108612060546875
2014-08-05,48.29337692260742
2014-08-06,48.601314544677734
2014-08-07,48.65410232543945
2014-08-08,49.551513671875
2014-08-11,49.69285202026367
2014-08-12,49.22471237182617
2014-08-13,49.1098747253418
2014-08-14,49.36603546142578
2014-08-15,49.1098747253418
2014-08-18,49.84299087524414
2014-08-19,49.74583053588867
2014-08-20,49.56034851074219
2014-08-21,49.59569549560547
2014-08-22,49.772342681884766
2014-08-25,49.70167922973633
2014-08-26,50.054996490478516
2014-08-27,49.895999908447266
2014-08-28,49.78116989135742
2014-08-29,50.04615783691406
2014-09-02,50.10798263549805
2014-09-03,49.5780143737793
2014-09-04,49.38370132446289
2014-09-05,49.1098747253418
2014-09-08,48.80073928833008
2014-09-09,48.57108688354492
2014-09-10,48.85374450683594
2014-09-11,49.2512092590332
2014-09-12,48.35910415649414
2014-09-15,48.94205093383789
2014-09-16,48.950889587402344
2014-09-17,49.14522933959961
2014-09-18,49.61335754394531
2014-09-19,49.4278564453125
2014-09-22,49.07453918457031
2014-09-23,47.99696350097656
2014-09-24,48.367942810058594
2014-09-25,47.90863800048828
2014-09-26,48.11178207397461
2014-09-29,48.1912841796875
2014-09-30,47.625980377197266
2014-10-01,47.39633560180664
2014-10-02,48.42977523803711
2014-10-03,48.38559341430664
2014-10-06,48.7124137878418
2014-10-07,47.90863800048828
2014-10-08,48.668251037597656
2014-10-09,47.643653869628906
2014-10-10,47.58182907104492
2014-10-13,47.39633560180664
2014-10-14,47.113685607910156
2014-10-15,47.4493293762207
2014-10-16,50.77043914794922
2014-10-17,50.249305725097656
2014-10-20,50.77925491333008
2014-10-21,51.62718963623047
2014-10-22,51.00008773803711
2014-10-23,51.52122497558594
2014-10-24,51.03541946411133
2014-10-27,50.9559211730957
2014-10-28,52.042335510253906
2014-10-29,51.662540435791016
2014-10-30,52.0246696472168
2014-10-31,52.73128890991211
2014-11-03,52.413307189941406
2014-11-04,53.93254470825195
2014-11-05,53.0846061706543
2014-11-06,53.01393508911133
2014-11-07,53.058265686035156
2014-11-10,53.1380615234375
2014-11-11,53.120323181152344
2014-11-12,53.51039505004883
2014-11-13,52.9253044128418
2014-11-14,52.7125244140625
2014-11-17,52.46430206298828
2014-11-18,52.48204040527344
2014-11-19,51.879188537597656
2014-11-20,52.06536865234375
2014-11-21,51.80827713012695
2014-11-24,52.739131927490234
2014-11-25,52.58842086791992
2014-11-26,52.7125244140625
2014-11-28,52.66819763183594
2014-12-01,52.278133392333984
2014-12-02,52.898704528808594
2014-12-03,53.643375396728516
2014-12-04,53.86499786376953
2014-12-05,54.28166580200195
2014-12-08,54.08662414550781
2014-12-09,54.937705993652344
2014-12-10,54.01570510864258
2014-12-11,54.689476013183594
2014-12-12,54.28166580200195
2014-12-15,54.166419982910156
2014-12-16,53.856143951416016
2014-12-17,55.3543586730957
2014-12-18,55.567134857177734
2014-12-19,54.6008186340332
2014-12-22,55.18593215942383
2014-12-23,55.7976188659668
2014-12-24,55.51394271850586
2014-12-26,56.19655227661133
2014-12-29,56.81712341308594
2014-12-30,56.604347229003906
2014-12-31,56.24087905883789
2015-01-02,55.92173767089844
2015-01-05,55.53166580200195
2015-01-06,55.31890106201172
2015-01-07,56.63093566894531
2015-01-08,57.43769073486328
2015-01-09,57.25151062011719
2015-01-12,57.06534194946289
2015-01-13,57.07420349121094
2015-01-14,56.42705535888672
2015-01-15,55.7976188659668
2015-01-16,56.19655227661133
2015-01-20,55.72670364379883
2015-01-21,56.24087905883789
2015-01-22,57.19831466674805
2015-01-23,57.428810119628906
2015-01-26,57.69477081298828
2015-01-27,57.366756439208984
2015-01-28,55.95718765258789
2015-01-29,56.63093566894531
2015-01-30,55.15046310424805
2015-02-02,55.779884338378906
2015-02-03,56.79051208496094
2015-02-04,56.74619674682617
2015-02-05,57.552921295166016
2015-02-06,57.10081481933594
2015-02-09,56.20542907714844
2015-02-10,57.33128356933594
2015-02-11,57.33128356933594
2015-02-12,61.87915802001953
2015-02-13,62.13623046875
2015-02-17,61.60432815551758
2015-02-18,61.88801956176758
2015-02-19,61.90576171875
2015-02-20,61.9943962097168
2015-02-23,61.56886291503906
2015-02-24,61.613224029541016
2015-02-25,61.50681686401367
2015-02-26,61.9234504699707
2015-02-27,61.32063674926758
2015-03-02,61.861412048339844
2015-03-03,61.489078521728516
2015-03-04,60.76213455200195
2015-03-05,60.442996978759766
2015-03-06,59.98200607299805
2015-03-09,60.3720703125
2015-03-10,59.874027252197266
2015-03-11,60.638893127441406
2015-03-12,61.69727325439453
2015-03-13,61.66169738769531
2015-03-16,62.04411315917969
2015-03-17,61.99965286254883
2015-03-18,62.51551055908203
2015-03-19,62.06190872192383
2015-03-20,62.64002227783203
2015-03-23,62.604469299316406
2015-03-24,62.10639953613281
2015-03-25,61.08358383178711
2015-03-26,60.363182067871094
2015-03-27,61.49271011352539
2015-03-30,62.44437026977539
2015-03-31,62.04411315917969
2015-04-01,61.341495513916016
2015-04-02,60.92349624633789
2015-04-06,60.30979919433594
2015-04-07,60.807865142822266
2015-04-08,61.27924346923828
2015-04-09,61.00352096557617
2015-04-10,61.29703903198242
2015-04-13,60.91460418701172
2015-04-14,61.17252731323242
2015-04-15,61.590545654296875
2015-04-16,61.52828598022461
2015-04-17,60.54994583129883
2015-04-20,61.28814697265625
2015-04-21,61.07469940185547
2015-04-22,60.96795654296875
2015-04-23,62.28425598144531
2015-04-24,60.1141471862793
2015-04-27,59.96294021606445
2015-04-28,59.98963165283203
2015-04-29,59.14468765258789
2015-04-30,57.7127685546875
2015-05-01,58.6021728515625
2015-05-04,58.6021728515625
2015-05-05,58.2197380065918
2015-05-06,57.96181106567383
2015-05-07,58.486568450927734
2015-05-08,58.96682357788086
2015-05-11,59.16250228881836
2015-05-12,59.349266052246094
2015-05-13,59.0557746887207
2015-05-14,60.594425201416016
2015-05-15,60.941280364990234
2015-05-18,61.548362731933594
2015-05-19,61.646583557128906
2015-05-20,61.43229293823242
2015-05-21,60.49489212036133
2015-05-22,60.352046966552734
2015-05-26,59.771724700927734
2015-05-27,60.718082427978516
2015-05-28,60.59309768676758
2015-05-29,59.173580169677734
2015-06-01,59.67354202270508
2015-06-02,60.06635284423828
2015-06-03,60.914485931396484
2015-06-04,60.414546966552734
2015-06-05,61.09305191040039
2015-06-08,61.0841178894043
2015-06-09,61.11981201171875
2015-06-10,61.76264572143555
2015-06-11,61.78942108154297
2015-06-12,61.39658737182617
2015-06-15,60.584163665771484
2015-06-16,60.9501953125
2015-06-17,61.42338943481445
2015-06-18,62.53935623168945
2015-06-19,63.0303840637207
2015-06-22,63.63746643066406
2015-06-23,62.86076736450195
2015-06-24,63.28038024902344
2015-06-25,63.84282684326172
2015-06-26,64.10174560546875
2015-06-29,62.43222427368164
2015-06-30,62.65543746948242
2015-07-01,63.34284591674805
2015-07-02,62.36973190307617
2015-07-06,62.566131591796875
2015-07-07,62.557193756103516
2015-07-08,62.10190963745117
2015-07-09,62.63755798339844
2015-07-10,63.566062927246094
2015-07-13,64.03031158447266
2015-07-14,63.2982063293457
2015-07-15,62.94110870361328
2015-07-16,63.71784210205078
2015-07-17,64.0213851928711
2015-07-20,64.61061096191406
2015-07-21,63.61962127685547
2015-07-22,63.566062927246094
2015-07-23,61.60193634033203
2015-07-24,61.36089324951172
2015-07-27,61.39658737182617
2015-07-28,61.41447448730469
2015-07-29,62.17333221435547
2015-07-30,62.7179069519043
2015-07-31,62.869720458984375
2015-08-03,63.10182189941406
2015-08-04,63.182159423828125
2015-08-05,63.17323684692383
2015-08-06,62.82505416870117
2015-08-07,62.405433654785156
2015-08-10,63.33740997314453
2015-08-11,63.346370697021484
2015-08-12,63.13128662109375
2015-08-13,63.122318267822266
2015-08-14,64.09909057617188
2015-08-17,64.52925109863281
2015-08-18,64.0184555053711
2015-08-19,63.79441452026367
2015-08-20,63.04167556762695
2015-08-21,61.679588317871094
2015-08-24,59.269039154052734
2015-08-25,59.493072509765625
2015-08-26,60.640098571777344
2015-08-27,61.99324417114258
2015-08-28,62.23517990112305
2015-08-31,62.44129943847656
2015-09-01,60.20100784301758
2015-09-02,62.064937591552734
2015-09-03,62.378562927246094
2015-09-04,62.046974182128906
2015-09-08,63.88402557373047
2015-09-09,63.60623550415039
2015-09-10,63.668968200683594
2015-09-11,64.69054412841797
2015-09-14,64.43964385986328
2015-09-15,64.69950866699219
2015-09-16,65.01317596435547
2015-09-17,65.23716735839844
2015-09-18,64.27835845947266
2015-09-21,64.85184478759766
2015-09-22,64.43065643310547
2015-09-23,64.5202865600586
2015-09-24,64.77119445800781
2015-09-25,65.2013168334961
2015-09-28,64.50236511230469
2015-09-29,64.36792755126953
2015-09-30,64.78912353515625
2015-10-01,65.0848388671875
2015-10-02,66.20496368408203
2015-10-05,66.85017395019531
2015-10-06,66.64408874511719
2015-10-07,66.90393829345703
2015-10-08,67.75526428222656
2015-10-09,67.80901336669922
2015-10-12,67.36095428466797
2015-10-13,66.76952362060547
2015-10-14,66.10639190673828
2015-10-15,67.15485382080078
2015-10-16,67.40576934814453
2015-10-19,67.79108428955078
2015-10-20,67.28924560546875
2015-10-21,66.20496368408203
2015-10-22,71.50996398925781
2015-10-23,72.77349090576172
2015-10-26,73.23945617675781
2015-10-27,72.69283294677734
2015-10-28,74.18936920166016
2015-10-29,73.83088684082031
2015-10-30,73.06919860839844
2015-11-02,73.36494445800781
2015-11-03,74.88834381103516
2015-11-04,74.1714096069336
2015-11-05,73.90261840820312
2015-11-06,73.68685150146484
2015-11-09,72.2755355834961
2015-11-10,73.3272705078125
2015-11-11,73.72279357910156
2015-11-12,73.16544342041016
2015-11-13,71.43948364257812
2015-11-16,72.59014129638672
2015-11-17,72.7789077758789
2015-11-18,73.68685150146484
2015-11-19,73.74076843261719
2015-11-20,73.67784881591797
2015-11-23,73.61492919921875
2015-11-24,73.71381378173828
2015-11-25,73.93852996826172
2015-11-27,74.51387023925781
2015-11-30,73.74979400634766
2015-12-01,74.19024658203125
2015-12-02,74.20821380615234
2015-12-03,73.36320495605469
2015-12-04,75.6555404663086
2015-12-07,74.24418640136719
2015-12-08,73.55200958251953
2015-12-09,72.11367797851562
2015-12-10,73.11152648925781
2015-12-11,72.05972290039062
2015-12-14,72.12269592285156
2015-12-15,73.25537109375
2015-12-16,74.89144897460938
2015-12-17,72.83285522460938
2015-12-18,71.63725280761719
2015-12-21,72.23055267333984
2015-12-22,73.16544342041016
2015-12-23,74.0284423828125
2015-12-24,73.68685150146484
2015-12-28,73.89360809326172
2015-12-29,74.20821380615234
2015-12-30,73.43512725830078
2015-12-31,72.61709594726562
2016-01-04,71.16978454589844
2016-01-05,71.48441314697266
2016-01-06,70.81021118164062
2016-01-07,69.69550323486328
2016-01-08,68.28414916992188
2016-01-11,68.14032745361328
2016-01-12,69.30897521972656
2016-01-13,67.53803253173828
2016-01-14,68.24821472167969
2016-01-15,66.97169494628906
2016-01-19,67.44815826416016
2016-01-20,67.01664733886719
2016-01-21,66.85484313964844
2016-01-22,68.49990844726562
2016-01-25,70.09107208251953
2016-01-26,69.54268646240234
2016-01-27,69.56966400146484
2016-01-28,71.82601165771484
2016-01-29,75.96118927001953
2016-02-01,75.46678161621094
2016-02-02,72.71598052978516
2016-02-03,71.76309204101562
2016-02-04,71.90694427490234
2016-02-05,69.21907043457031
2016-02-08,69.1651382446289
2016-02-09,69.47078704833984
2016-02-10,69.59664916992188
2016-02-11,69.73146057128906
2016-02-12,70.01016235351562
2016-02-16,71.40351104736328
2016-02-17,72.095703125
2016-02-18,72.12269592285156
2016-02-19,72.9047622680664
2016-02-22,72.76094055175781
2016-02-23,72.7789077758789
2016-02-24,72.20361328125
2016-02-25,72.61709594726562
2016-02-26,73.56102752685547
2016-02-29,72.15863800048828
2016-03-01,73.44412231445312
2016-03-02,73.0216293334961
2016-03-03,73.11152648925781
2016-03-04,73.31828308105469
2016-03-07,73.29132080078125
2016-03-08,72.85982513427734
2016-03-09,74.10037994384766
2016-03-10,73.26435852050781
2016-03-11,74.37904357910156
2016-03-14,74.17161560058594
2016-03-15,74.19868469238281
2016-03-16,74.58644104003906
2016-03-17,75.88502502441406
2016-03-18,77.2286605834961
2016-03-21,77.18357849121094
2016-03-22,76.78681182861328
2016-03-23,77.03929901123047
2016-03-24,77.20161437988281
2016-03-28,77.99517059326172
2016-03-29,79.32080078125
2016-03-30,78.94206237792969
2016-03-31,79.1224136352539
2016-04-01,79.70856475830078
2016-04-04,78.84288024902344
2016-04-05,78.16654205322266
2016-04-06,80.3849105834961
2016-04-07,79.41999053955078
2016-04-08,80.53821563720703
2016-04-11,80.10537719726562
2016-04-12,80.13240814208984
2016-04-13,81.8367691040039
2016-04-14,81.88188934326172
2016-04-15,81.67445373535156
2016-04-18,82.63935089111328
2016-04-19,82.2155532836914
2016-04-20,81.89991760253906
2016-04-21,81.43097686767578
2016-04-22,80.57429504394531
2016-04-25,80.62838745117188
2016-04-26,80.39395141601562
2016-04-27,80.8358154296875
2016-04-28,79.93404388427734
2016-04-29,78.82483673095703
2016-05-02,79.6905288696289
2016-05-03,78.74364471435547
2016-05-04,78.93302917480469
2016-05-05,78.752685546875
2016-05-06,79.94303131103516
2016-05-09,81.28668212890625
2016-05-10,81.48509216308594
2016-05-11,81.13338470458984
2016-05-12,81.89991760253906
2016-05-13,81.48509216308594
2016-05-16,81.13338470458984
2016-05-17,79.34168243408203
2016-05-18,79.31453704833984
2016-05-19,79.37786865234375
2016-05-20,79.8303451538086
2016-05-23,79.86652374267578
2016-05-24,81.9115982055664
2016-05-25,82.13785552978516
2016-05-26,82.7079086303711
2016-05-27,83.63996124267578
2016-05-31,82.86174774169922
2016-06-01,82.90702056884766
2016-06-02,84.2281265258789
2016-06-03,83.7575912475586
2016-06-06,82.59025573730469
2016-06-07,82.72601318359375
2016-06-08,83.35944366455078
2016-06-09,82.97936248779297
2016-06-10,81.9206314086914
2016-06-13,80.69902801513672
2016-06-14,80.73519897460938
2016-06-15,81.59488677978516
2016-06-16,81.41390991210938
2016-06-17,80.9343032836914
2016-06-20,82.0654525756836
2016-06-21,81.83919525146484
2016-06-22,81.38674926757812
2016-06-23,82.2192611694336
2016-06-24,80.80764770507812
2016-06-27,80.22847747802734
2016-06-28,81.48631286621094
2016-06-29,82.62647247314453
2016-06-30,85.08781433105469
2016-07-01,86.01079559326172
2016-07-05,85.72123718261719
2016-07-06,86.0469970703125
2016-07-07,86.1194076538086
2016-07-08,87.47676086425781
2016-07-11,87.48579406738281
2016-07-12,87.90203857421875
2016-07-13,87.55816650390625
2016-07-14,87.19620513916016
2016-07-15,86.96094512939453
2016-07-18,86.87952423095703
2016-07-19,86.95185852050781
2016-07-20,87.89299774169922
2016-07-21,88.51736450195312
2016-07-22,90.77963256835938
2016-07-25,91.38591766357422
2016-07-26,91.53068542480469
2016-07-27,91.8474349975586
2016-07-28,92.67088317871094
2016-07-29,92.55325317382812
2016-08-01,92.76134490966797
2016-08-02,91.25018310546875
2016-08-03,91.15966796875
2016-08-04,91.44924926757812
2016-08-05,90.43577575683594
2016-08-08,90.18159484863281
2016-08-09,90.19976806640625
2016-08-10,90.39945983886719
2016-08-11,90.90779113769531
2016-08-12,90.94409942626953
2016-08-15,91.22550964355469
2016-08-16,90.49931335449219
2016-08-17,90.91685485839844
2016-08-18,91.23456573486328
2016-08-19,91.5794677734375
2016-08-22,91.5522689819336
2016-08-23,92.05150604248047
2016-08-24,91.80641174316406
2016-08-25,92.75045013427734
2016-08-26,91.97888946533203
2016-08-29,92.405517578125
2016-08-30,91.86994934082031
2016-08-31,91.56134033203125
2016-09-01,91.15286254882812
2016-09-02,91.15286254882812
2016-09-06,90.66272735595703
2016-09-07,90.08175659179688
2016-09-08,88.98342895507812
2016-09-09,86.21488189697266
2016-09-12,86.83216857910156
2016-09-13,85.3797836303711
2016-09-14,85.84272766113281
2016-09-15,86.30567932128906
2016-09-16,85.36162567138672
2016-09-19,85.29811096191406
2016-09-20,84.43577575683594
2016-09-21,84.90777587890625
2016-09-22,86.17860412597656
2016-09-23,85.86992645263672
2016-09-26,85.64302825927734
2016-09-27,86.57797241210938
2016-09-28,86.37825012207031
2016-09-29,85.67024993896484
2016-09-30,85.7973403930664
2016-10-03,86.34196472167969
2016-10-04,86.82306671142578
2016-10-05,85.86087036132812
2016-10-06,86.47814178466797
2016-10-07,86.22394561767578
2016-10-10,86.29659271240234
2016-10-11,84.29960632324219
2016-10-12,84.88963317871094
2016-10-13,84.3086929321289
2016-10-14,84.65363311767578
2016-10-17,84.83516693115234
2016-10-18,84.74439239501953
2016-10-19,83.6551284790039
2016-10-20,82.8563232421875
2016-10-21,85.7247543334961
2016-10-24,85.41610717773438
2016-10-25,84.66268920898438
2016-10-26,82.88358306884766
2016-10-27,83.29204559326172
2016-10-28,83.7095947265625
2016-10-31,84.036376953125
2016-11-01,82.23001098632812
2016-11-02,82.62942504882812
2016-11-03,82.99251556396484
2016-11-04,83.66419982910156
2016-11-07,85.9684829711914
2016-11-08,85.1032485961914
2016-11-09,85.61325073242188
2016-11-10,86.82463836669922
2016-11-11,88.14525604248047
2016-11-14,89.99413299560547
2016-11-15,90.75006866455078
2016-11-16,90.8047103881836
2016-11-17,91.84300994873047
2016-11-18,91.51513671875
2016-11-21,91.87033081054688
2016-11-22,93.04524993896484
2016-11-23,92.38948059082031
2016-11-25,92.83575439453125
2016-11-28,91.97053527832031
2016-11-29,92.2346420288086
2016-11-30,91.63353729248047
2016-12-01,91.87942504882812
2016-12-02,90.95046997070312
2016-12-05,93.27295684814453
2016-12-06,94.68460845947266
2016-12-07,95.49524688720703
2016-12-08,97.89968872070312
2016-12-09,97.24392700195312
2016-12-12,96.46976470947266
2016-12-13,97.48986053466797
2016-12-14,96.35135650634766
2016-12-15,96.35135650634766
2016-12-16,96.82498168945312
2016-12-19,96.68836212158203
2016-12-20,96.5426254272461
2016-12-21,96.11456298828125
2016-12-22,95.7138442993164
2016-12-23,96.34225463867188
2016-12-27,96.55175018310547
2016-12-28,95.7593765258789
2016-12-29,96.25118255615234
2016-12-30,95.03072357177734
2017-01-03,95.30398559570312
2017-01-04,96.3604736328125
2017-01-05,96.66101837158203
2017-01-06,95.08541107177734
2017-01-09,94.65734100341797
2017-01-10,95.36771392822266
2017-01-11,95.42237091064453
2017-01-12,94.91233825683594
2017-01-13,96.32405853271484
2017-01-17,95.8049087524414
2017-01-18,95.84132385253906
2017-01-19,95.44058990478516
2017-01-20,95.568115234375
2017-01-23,95.59542083740234
2017-01-24,97.17105102539062
2017-01-25,96.95247650146484
2017-01-26,96.08724975585938
2017-01-27,95.65917205810547
2017-01-30,95.568115234375
2017-01-31,96.14189147949219
2017-02-01,96.16010284423828
2017-02-02,97.21663665771484
2017-02-03,98.50990295410156
2017-02-06,97.83592224121094
2017-02-07,97.81773376464844
2017-02-08,97.7904281616211
2017-02-09,99.60285949707031
2017-02-10,100.05821228027344
2017-02-13,100.3861083984375
2017-02-14,101.01456451416016
2017-02-15,102.28055572509766
2017-02-16,104.1840591430664
2017-02-17,106.20599365234375
2017-02-21,106.3426284790039
2017-02-22,105.98743438720703
2017-02-23,104.69410705566406
2017-02-24,105.74148559570312
2017-02-27,106.69783020019531
2017-02-28,104.47552490234375
2017-03-01,106.5976333618164
2017-03-02,105.34988403320312
2017-03-03,106.04205322265625
2017-03-06,105.52291107177734
2017-03-07,105.64130401611328
2017-03-08,106.39726257324219
2017-03-09,106.55210876464844
2017-03-10,107.82720184326172
2017-03-13,108.59425354003906
2017-03-14,107.60803985595703
2017-03-15,109.35218811035156
2017-03-16,109.18782043457031
2017-03-17,110.44799041748047
2017-03-20,110.11012268066406
2017-03-21,108.48468017578125
2017-03-22,109.00521087646484
2017-03-23,108.53034210205078
2017-03-24,108.60338592529297
2017-03-27,108.50294494628906
2017-03-28,109.69920349121094
2017-03-29,109.03257751464844
2017-03-30,108.58512115478516
2017-03-31,108.9686508178711
2017-04-03,109.03257751464844
2017-04-04,108.74947357177734
2017-04-05,108.52119445800781
2017-04-06,108.59425354003906
2017-04-07,108.22898864746094
2017-04-10,108.94127655029297
2017-04-11,109.53483581542969
2017-04-12,107.324951171875
2017-04-13,106.3204345703125
2017-04-17,107.67195129394531
2017-04-18,107.69937133789062
2017-04-19,107.28840637207031
2017-04-20,109.10562133789062
2017-04-21,108.58512115478516
2017-04-24,108.74947357177734
2017-04-25,109.39786529541016
2017-04-26,109.70833587646484
2017-04-27,110.32012176513672
2017-04-28,109.23347473144531
2017-05-01,109.03257751464844
2017-05-02,110.81327056884766
2017-05-03,111.242431640625
2017-05-04,111.53466033935547
2017-05-05,111.22419738769531
2017-05-08,111.46160125732422
2017-05-09,110.79499816894531
2017-05-10,111.57117462158203
2017-05-11,110.93199920654297
2017-05-12,109.81791687011719
2017-05-15,110.16596984863281
2017-05-16,110.04690551757812
2017-05-17,107.61951446533203
2017-05-18,108.03174591064453
2017-05-19,109.15841674804688
2017-05-22,110.42244720458984
2017-05-23,109.43316650390625
2017-05-24,109.11258697509766
2017-05-25,110.36750793457031
2017-05-26,110.18429565429688
2017-05-30,109.19503021240234
2017-05-31,109.12174987792969
2017-06-01,110.46826171875
2017-06-02,112.162841796875
