Date,ED
2013-09-17,35.63406753540039
2013-09-18,36.73635482788086
2013-09-19,36.4720573425293
2013-09-20,36.0788459777832
2013-09-23,36.35602569580078
2013-09-24,36.265785217285156
2013-09-25,35.95637893676758
2013-09-26,35.866127014160156
2013-09-27,35.55026626586914
2013-09-30,35.54381561279297
2013-10-01,35.56315612792969
2013-10-02,35.58250045776367
2013-10-03,35.21506881713867
2013-10-04,35.137725830078125
2013-10-07,35.31820297241211
2013-10-08,35.72431182861328
2013-10-09,35.988609313964844
2013-10-10,36.20132064819336
2013-10-11,36.265785217285156
2013-10-14,36.07240295410156
2013-10-15,35.653411865234375
2013-10-16,36.00148391723633
2013-10-17,36.58164596557617
2013-10-18,36.652557373046875
2013-10-21,36.51717758178711
2013-10-22,37.29717254638672
2013-10-23,37.61301040649414
2013-10-24,37.52922058105469
2013-10-25,37.76772689819336
2013-10-28,37.65813446044922
2013-10-29,37.68392562866211
2013-10-30,37.49699020385742
2013-10-31,37.52922058105469
2013-11-01,37.65169906616211
2013-11-04,37.799957275390625
2013-11-05,37.61301040649414
2013-11-06,37.915985107421875
2013-11-07,37.74193572998047
2013-11-08,37.30872344970703
2013-11-11,37.23054504394531
2013-11-12,37.0220832824707
2013-11-13,37.21752166748047
2013-11-14,37.49113845825195
2013-11-15,37.82988739013672
2013-11-18,37.9276123046875
2013-11-19,37.68004608154297
2013-11-20,37.093746185302734
2013-11-21,36.63772964477539
2013-11-22,36.429256439208984
2013-11-25,36.39017868041992
2013-11-26,35.94719314575195
2013-11-27,35.95370864868164
2013-11-29,35.96672821044922
2013-12-02,35.882049560546875
2013-12-03,36.02536392211914
2013-12-04,36.18821716308594
2013-12-05,35.80386734008789
2013-12-06,36.383663177490234
2013-12-09,36.194740295410156
2013-12-10,35.72568893432617
2013-12-11,35.478145599365234
2013-12-12,35.439048767089844
2013-12-13,35.39344024658203
2013-12-16,35.56283187866211
2013-12-17,35.673580169677734
2013-12-18,36.097023010253906
2013-12-19,35.73220443725586
2013-12-20,35.68008804321289
2013-12-23,35.68008804321289
2013-12-24,35.97976303100586
2013-12-26,35.82341384887695
2013-12-27,35.86249542236328
2013-12-30,35.97976303100586
2013-12-31,36.0123291015625
2014-01-02,35.15240478515625
2014-01-03,34.82017517089844
2014-01-06,34.76805877685547
2014-01-07,35.14590835571289
2014-01-08,34.79412078857422
2014-01-09,34.904869079589844
2014-01-10,35.39344024658203
2014-01-13,35.12636184692383
2014-01-14,35.0351448059082
2014-01-15,35.06772232055664
2014-01-16,35.1393928527832
2014-01-17,35.15240478515625
2014-01-21,35.43252182006836
2014-01-22,35.282711029052734
2014-01-23,35.1393928527832
2014-01-24,34.950462341308594
2014-01-27,34.79412078857422
2014-01-28,34.61171340942383
2014-01-29,34.68988037109375
2014-01-30,35.11333084106445
2014-01-31,35.44556427001953
2014-02-03,35.00910186767578
2014-02-04,34.911376953125
2014-02-05,34.78109359741211
2014-02-06,35.048179626464844
2014-02-07,35.19150161743164
2014-02-10,35.39582443237305
2014-02-11,35.877010345458984
2014-02-12,35.60017013549805
2014-02-13,35.936336517333984
2014-02-14,36.358184814453125
2014-02-18,36.430686950683594
2014-02-19,36.08134460449219
2014-02-20,36.45045471191406
2014-02-21,36.44386672973633
2014-02-24,36.747074127197266
2014-02-25,36.9843635559082
2014-02-26,36.714115142822266
2014-02-27,36.62842559814453
2014-02-28,36.944828033447266
2014-03-03,36.55592346191406
2014-03-04,36.68775177001953
2014-03-05,36.43728256225586
2014-03-06,36.44386672973633
2014-03-07,36.54274368286133
2014-03-10,36.5691032409668
2014-03-11,36.33181381225586
2014-03-12,36.00224304199219
2014-03-13,35.389259338378906
2014-03-14,36.02861404418945
2014-03-17,36.285682678222656
2014-03-18,35.86381530761719
2014-03-19,34.723514556884766
2014-03-20,34.789424896240234
2014-03-21,34.57849884033203
2014-03-24,34.7169303894043
2014-03-25,34.96079635620117
2014-03-26,35.033302307128906
2014-03-27,35.34970474243164
2014-03-28,35.04648971557617
2014-03-31,35.36287307739258
2014-04-01,35.00693893432617
2014-04-02,35.31675338745117
2014-04-03,35.369468688964844
2014-04-04,35.83086395263672
2014-04-07,36.08793640136719
2014-04-08,36.61524200439453
2014-04-09,36.42409133911133
2014-04-10,36.51637649536133
2014-04-11,36.64818572998047
2014-04-14,36.819583892822266
2014-04-15,37.696231842041016
2014-04-16,37.95989990234375
2014-04-17,37.241432189941406
2014-04-21,37.47212600708008
2014-04-22,37.47212600708008
2014-04-23,37.35350036621094
2014-04-24,37.544639587402344
2014-04-25,38.05876541137695
2014-04-28,38.40152359008789
2014-04-29,38.23672866821289
2014-04-30,38.249908447265625
2014-05-01,38.28287124633789
2014-05-02,37.452354431152344
2014-05-05,37.59077072143555
2014-05-06,37.59077072143555
2014-05-07,38.09831619262695
2014-05-08,37.84124755859375
2014-05-09,37.04369354248047
2014-05-12,36.603729248046875
2014-05-13,36.57706069946289
2014-05-14,36.83037567138672
2014-05-15,36.63705062866211
2014-05-16,36.7837028503418
2014-05-19,36.197086334228516
2014-05-20,36.05044174194336
2014-05-21,35.903770446777344
2014-05-22,36.11042022705078
2014-05-23,36.083763122558594
2014-05-27,36.26374816894531
2014-05-28,36.343746185302734
2014-05-29,36.43041229248047
2014-05-30,36.67038345336914
2014-06-02,36.66371536254883
2014-06-03,36.66371536254883
2014-06-04,36.81037139892578
2014-06-05,37.15034484863281
2014-06-06,36.81704330444336
2014-06-09,36.59705352783203
2014-06-10,36.723716735839844
2014-06-11,36.46373748779297
2014-06-12,36.65705490112305
2014-06-13,36.81037139892578
2014-06-16,37.05702590942383
2014-06-17,37.01036071777344
2014-06-18,37.650306701660156
2014-06-19,37.97693634033203
2014-06-20,37.82362365722656
2014-06-23,37.770294189453125
2014-06-24,37.78363037109375
2014-06-25,38.02360534667969
2014-06-26,38.18358612060547
2014-06-27,38.363590240478516
2014-06-30,38.49024200439453
2014-07-01,38.05693817138672
2014-07-02,37.34366226196289
2014-07-03,37.3303337097168
2014-07-07,37.603641510009766
2014-07-08,37.73029708862305
2014-07-09,37.596988677978516
2014-07-10,37.73697280883789
2014-07-11,37.44364547729492
2014-07-14,37.29033279418945
2014-07-15,37.58364486694336
2014-07-16,37.776973724365234
2014-07-17,37.53697204589844
2014-07-18,37.94361114501953
2014-07-21,38.12360763549805
2014-07-22,38.243595123291016
2014-07-23,38.16360092163086
2014-07-24,38.203590393066406
2014-07-25,37.983612060546875
2014-07-28,38.46357345581055
2014-07-29,38.39690399169922
2014-07-30,37.85694885253906
2014-07-31,37.390323638916016
2014-08-01,37.390323638916016
2014-08-04,37.15034484863281
2014-08-05,36.81704330444336
2014-08-06,36.50372314453125
2014-08-07,36.89036178588867
2014-08-08,37.93028259277344
2014-08-11,37.76850128173828
2014-08-12,37.8156852722168
2014-08-13,37.99769592285156
2014-08-14,38.13924789428711
2014-08-15,38.395389556884766
2014-08-18,38.32124710083008
2014-08-19,38.67850875854492
2014-08-20,38.76612854003906
2014-08-21,38.813323974609375
2014-08-22,38.54369354248047
2014-08-25,38.71220779418945
2014-08-26,38.21339416503906
2014-08-27,38.51673889160156
2014-08-28,38.91443634033203
2014-08-29,39.02227783203125
2014-09-02,38.53022003173828
2014-09-03,38.92117691040039
2014-09-04,38.83354568481445
2014-09-05,39.17732238769531
2014-09-08,38.8267936706543
2014-09-09,38.375186920166016
2014-09-10,38.307762145996094
2014-09-11,38.6110954284668
2014-09-12,38.03814697265625
2014-09-15,38.11228561401367
2014-09-16,38.58414077758789
2014-09-17,38.43583679199219
2014-09-18,38.17293930053711
2014-09-19,38.5099983215332
2014-09-22,38.334720611572266
2014-09-23,38.25383377075195
2014-09-24,38.10553741455078
2014-09-25,37.84939193725586
2014-09-26,37.98420715332031
2014-09-29,38.10553741455078
2014-09-30,38.193172454833984
2014-10-01,38.38191223144531
2014-10-02,38.28754806518555
2014-10-03,38.44258117675781
2014-10-06,38.55717086791992
2014-10-07,38.51673889160156
2014-10-08,39.615474700927734
2014-10-09,39.231258392333984
2014-10-10,39.85813903808594
2014-10-13,40.3232536315918
2014-10-14,41.50288772583008
2014-10-15,41.42873764038086
2014-10-16,41.06473159790039
2014-10-17,40.91643524169922
2014-10-20,41.42873764038086
2014-10-21,41.165855407714844
2014-10-22,41.7253303527832
2014-10-23,41.79947280883789
2014-10-24,42.12977981567383
2014-10-27,42.257850646972656
2014-10-28,42.385929107666016
2014-10-29,41.981475830078125
2014-10-30,42.83081817626953
2014-10-31,42.7094841003418
2014-11-03,42.87125778198242
2014-11-04,42.722965240478516
2014-11-05,43.57230758666992
2014-11-06,42.63534164428711
2014-11-07,43.28215026855469
2014-11-10,43.214073181152344
2014-11-11,43.20724868774414
2014-11-12,42.383426666259766
2014-11-13,42.21320724487305
2014-11-14,42.23362350463867
2014-11-17,42.58085632324219
2014-11-18,42.91447830200195
2014-11-19,42.4446907043457
2014-11-20,42.2949104309082
2014-11-21,42.465118408203125
2014-11-24,42.138309478759766
2014-11-25,41.97490692138672
2014-11-26,42.437896728515625
2014-11-28,42.996192932128906
2014-12-01,43.459190368652344
2014-12-02,43.69747543334961
2014-12-03,43.527259826660156
2014-12-04,43.62257766723633
2014-12-05,43.07109069824219
2014-12-08,43.513648986816406
2014-12-09,43.608970642089844
2014-12-10,43.18001174926758
2014-12-11,43.86769485473633
2014-12-12,43.64980697631836
2014-12-15,43.608970642089844
2014-12-16,43.670230865478516
2014-12-17,44.105979919433594
2014-12-18,44.63705062866211
2014-12-19,44.72556686401367
2014-12-22,44.89578628540039
2014-12-23,44.943443298339844
2014-12-24,45.556217193603516
2014-12-26,46.134952545166016
2014-12-29,46.63877868652344
2014-12-30,45.556217193603516
2014-12-31,44.943443298339844
2015-01-02,45.16812515258789
2015-01-05,44.73918151855469
2015-01-06,44.99111557006836
2015-01-07,45.65834045410156
2015-01-08,45.944297790527344
2015-01-09,45.70600891113281
2015-01-12,45.54941177368164
2015-01-13,45.460906982421875
2015-01-14,45.95112609863281
2015-01-15,46.55027389526367
2015-01-16,47.047298431396484
2015-01-20,47.65327453613281
2015-01-21,47.9664421081543
2015-01-22,47.694114685058594
2015-01-23,47.911991119384766
2015-01-26,47.93922805786133
2015-01-27,48.25922393798828
2015-01-28,48.238807678222656
2015-01-29,48.613277435302734
2015-01-30,47.16984939575195
2015-02-02,47.29240036010742
2015-02-03,46.9724006652832
2015-02-04,46.454959869384766
2015-02-05,46.84983444213867
2015-02-06,45.460906982421875
2015-02-09,44.963871002197266
2015-02-10,45.617496490478516
2015-02-11,44.89578628540039
2015-02-12,44.671104431152344
2015-02-13,43.955928802490234
2015-02-17,43.88714599609375
2015-02-18,44.98057556152344
2015-02-19,44.561073303222656
2015-02-20,43.839012145996094
2015-02-23,44.19660186767578
2015-02-24,44.87739181518555
2015-02-25,43.86652374267578
2015-02-26,43.364532470703125
2015-02-27,43.41954803466797
2015-03-02,42.511810302734375
2015-03-03,42.75250244140625
2015-03-04,42.54619598388672
2015-03-05,42.85564422607422
2015-03-06,41.24649429321289
2015-03-09,41.549072265625
2015-03-10,41.315277099609375
2015-03-11,41.06770324707031
2015-03-12,42.22300338745117
2015-03-13,41.837890625
2015-03-16,42.44303894042969
2015-03-17,42.06482696533203
2015-03-18,42.69749450683594
2015-03-19,41.837890625
2015-03-20,42.27113723754883
2015-03-23,42.312400817871094
2015-03-24,41.86540985107422
2015-03-25,41.65909194946289
2015-03-26,40.4350471496582
2015-03-27,41.12272262573242
2015-03-30,41.80351257324219
2015-03-31,41.94792175292969
2015-04-01,42.05107498168945
2015-04-02,41.91354751586914
2015-04-06,42.326148986816406
2015-04-07,41.66598892211914
2015-04-08,41.672847747802734
2015-04-09,41.43904495239258
2015-04-10,41.851654052734375
2015-04-13,41.57659149169922
2015-04-14,41.82413864135742
2015-04-15,41.78287887573242
2015-04-16,41.88602828979492
2015-04-17,41.90666961669922
2015-04-20,42.49806594848633
2015-04-21,42.27113723754883
2015-04-22,42.388038635253906
2015-04-23,42.70435333251953
2015-04-24,42.979434967041016
2015-04-27,42.422420501708984
2015-04-28,42.82126235961914
2015-04-29,42.69062042236328
2015-04-30,42.326148986816406
2015-05-01,42.40178298950195
2015-05-04,42.70435333251953
2015-05-05,41.82413864135742
2015-05-06,42.016685485839844
2015-05-07,42.11296844482422
2015-05-08,42.0029411315918
2015-05-11,42.29863739013672
2015-05-12,42.037315368652344
2015-05-13,41.425296783447266
2015-05-14,42.016685485839844
2015-05-15,42.27113723754883
2015-05-18,42.430973052978516
2015-05-19,42.4935417175293
2015-05-20,42.660343170166016
2015-05-21,42.65339660644531
2015-05-22,42.4935417175293
2015-05-26,42.444881439208984
2015-05-27,42.632545471191406
2015-05-28,42.95919418334961
2015-05-29,42.98005294799805
2015-06-01,42.88969802856445
2015-06-02,42.45878219604492
2015-06-03,41.54136276245117
2015-06-04,41.485748291015625
2015-06-05,40.73512649536133
2015-06-08,40.67951965332031
2015-06-09,40.61698532104492
2015-06-10,40.13740158081055
2015-06-11,40.33897018432617
2015-06-12,39.99146270751953
2015-06-15,39.76210403442383
2015-06-16,39.99146270751953
2015-06-17,40.47797775268555
2015-06-18,41.14519500732422
2015-06-19,40.99924850463867
2015-06-22,40.81159210205078
2015-06-23,40.359825134277344
2015-06-24,40.19997024536133
2015-06-25,39.963661193847656
2015-06-26,40.38066482543945
2015-06-29,40.401519775390625
2015-06-30,40.22776794433594
2015-07-01,40.50577926635742
2015-07-02,41.10349655151367
2015-07-06,41.423213958740234
2015-07-07,42.45183563232422
2015-07-08,42.55607604980469
2015-07-09,42.04177474975586
2015-07-10,42.26417541503906
2015-07-13,42.18077850341797
2015-07-14,41.99311828613281
2015-07-15,42.25027847290039
2015-07-16,42.896644592285156
2015-07-17,42.60474395751953
2015-07-20,42.674251556396484
2015-07-21,42.72984313964844
2015-07-22,43.230262756347656
2015-07-23,42.50048065185547
2015-07-24,42.326725006103516
2015-07-27,42.82714080810547
2015-07-28,43.021751403808594
2015-07-29,43.32755661010742
2015-07-30,43.89052963256836
2015-07-31,44.19633102416992
2015-08-03,44.33534240722656
2015-08-04,43.95307922363281
2015-08-05,44.07123565673828
2015-08-06,44.28668212890625
2015-08-07,45.28057861328125
2015-08-10,45.28057861328125
2015-08-11,45.767086029052734
2015-08-12,46.288333892822266
2015-08-13,46.51076126098633
2015-08-14,46.78875732421875
2015-08-17,46.81684112548828
2015-08-18,46.676475524902344
2015-08-19,46.929107666015625
2015-08-20,46.8940315246582
2015-08-21,46.36067199707031
2015-08-24,44.47283172607422
2015-08-25,43.65174102783203
2015-08-26,44.55002975463867
2015-08-27,44.844783782958984
2015-08-28,44.63424301147461
2015-08-31,44.15000534057617
2015-09-01,43.21661376953125
2015-09-02,43.2657470703125
2015-09-03,43.42715835571289
2015-09-04,42.71131896972656
2015-09-08,43.74997329711914
2015-09-09,43.02011489868164
2015-09-10,43.20957946777344
2015-09-11,43.785072326660156
2015-09-14,43.960514068603516
2015-09-15,43.97454833984375
2015-09-16,44.59916305541992
2015-09-17,45.27288055419922
2015-09-18,45.65185546875
2015-09-21,45.637813568115234
2015-09-22,45.609737396240234
2015-09-23,45.988712310791016
2015-09-24,46.2834587097168
2015-09-25,46.50102615356445
2015-09-28,46.192230224609375
2015-09-29,46.248382568359375
2015-09-30,46.91508483886719
2015-10-01,46.05889129638672
2015-10-02,46.767696380615234
2015-10-05,47.07648849487305
2015-10-06,46.072933197021484
2015-10-07,45.904502868652344
2015-10-08,46.5080451965332
2015-10-09,45.918540954589844
2015-10-12,46.157135009765625
2015-10-13,45.995731353759766
2015-10-14,45.95362854003906
2015-10-15,46.648399353027344
2015-10-16,47.034393310546875
2015-10-19,46.97123718261719
2015-10-20,47.13264846801758
2015-10-21,46.99930191040039
2015-10-22,47.567752838134766
2015-10-23,47.048431396484375
2015-10-26,47.048431396484375
2015-10-27,47.19580078125
2015-10-28,46.606292724609375
2015-10-29,45.855377197265625
2015-10-30,46.143104553222656
2015-11-02,46.03082275390625
2015-11-03,46.0659065246582
2015-11-04,46.26240539550781
2015-11-05,45.862388610839844
2015-11-06,43.476287841796875
2015-11-09,43.46224594116211
2015-11-10,43.981571197509766
2015-11-11,44.157020568847656
2015-11-12,43.89033508300781
2015-11-13,43.44819641113281
2015-11-16,44.483707427978516
2015-11-17,44.29929733276367
2015-11-18,44.54043960571289
2015-11-19,44.817047119140625
2015-11-20,44.90214920043945
2015-11-23,44.554630279541016
2015-11-24,44.221290588378906
2015-11-25,43.994327545166016
2015-11-27,44.12198257446289
2015-11-30,44.07943344116211
2015-12-01,44.39149856567383
2015-12-02,43.59714889526367
2015-12-03,42.9091796875
2015-12-04,44.07943344116211
2015-12-07,44.5262565612793
2015-12-08,45.01563262939453
2015-12-09,44.69647216796875
2015-12-10,43.370201110839844
2015-12-11,43.12904739379883
2015-12-14,44.00141906738281
2015-12-15,44.448246002197266
2015-12-16,45.54756164550781
2015-12-17,45.54756164550781
2015-12-18,44.88797378540039
2015-12-21,44.97308349609375
2015-12-22,45.178768157958984
2015-12-23,45.95184326171875
2015-12-24,45.92346954345703
2015-12-28,46.16461944580078
2015-12-29,46.20006561279297
2015-12-30,46.27809143066406
2015-12-31,45.58302688598633
2016-01-04,45.675235748291016
2016-01-05,46.03695297241211
2016-01-06,46.256813049316406
2016-01-07,46.61143493652344
2016-01-08,47.114994049072266
2016-01-11,47.02989196777344
2016-01-12,46.45539474487305
2016-01-13,47.29231262207031
2016-01-14,47.95899200439453
2016-01-15,48.00153732299805
2016-01-19,48.98739242553711
2016-01-20,48.40580749511719
2016-01-21,48.00864791870117
2016-01-22,48.20723342895508
2016-01-25,48.09374237060547
2016-01-26,48.221412658691406
2016-01-27,48.46255874633789
2016-01-28,49.044132232666016
2016-01-29,49.21435546875
2016-02-01,49.944881439208984
2016-02-02,50.441349029541016
2016-02-03,50.83141326904297
2016-02-04,50.73213195800781
2016-02-05,51.09384536743164
2016-02-08,51.83146286010742
2016-02-09,52.20735168457031
2016-02-10,52.05132293701172
2016-02-11,51.1718635559082
2016-02-12,50.62778854370117
2016-02-16,50.80674362182617
2016-02-17,50.09086608886719
2016-02-18,51.05015563964844
2016-02-19,50.73516845703125
2016-02-22,51.243446350097656
2016-02-23,51.579917907714844
2016-02-24,51.23628616333008
2016-02-25,51.866275787353516
2016-02-26,50.362911224365234
2016-02-29,50.1195068359375
2016-03-01,49.95485305786133
2016-03-02,50.327125549316406
2016-03-03,50.563350677490234
2016-03-04,51.10743713378906
2016-03-07,51.32218551635742
2016-03-08,52.17409896850586
2016-03-09,52.06673812866211
2016-03-10,52.3029670715332
2016-03-11,52.453304290771484
2016-03-14,52.59648513793945
2016-03-15,52.90432357788086
2016-03-16,53.290897369384766
2016-03-17,54.035423278808594
2016-03-18,53.87077713012695
2016-03-21,53.5128173828125
2016-03-22,53.37680435180664
2016-03-23,53.9423713684082
2016-03-24,54.09270477294922
2016-03-28,54.08556365966797
2016-03-29,54.865867614746094
2016-03-30,54.75131607055664
2016-03-31,54.85153579711914
2016-04-01,55.11641311645508
2016-04-04,55.0305290222168
2016-04-05,54.21439743041992
2016-04-06,53.98530578613281
2016-04-07,54.3862190246582
2016-04-08,54.43632507324219
2016-04-11,54.10701370239258
2016-04-12,54.44348907470703
2016-04-13,53.87077713012695
2016-04-14,53.892242431640625
2016-04-15,54.300315856933594
2016-04-18,54.243038177490234
2016-04-19,54.41487503051758
2016-04-20,52.589317321777344
2016-04-21,50.899818420410156
2016-04-22,51.243446350097656
2016-04-25,51.723106384277344
2016-04-26,51.57276153564453
2016-04-27,52.63228988647461
2016-04-28,53.16204071044922
2016-04-29,53.40544509887695
2016-05-02,53.97816848754883
2016-05-03,53.84929275512695
2016-05-04,54.57235336303711
2016-05-05,54.10701370239258
2016-05-06,53.090457916259766
2016-05-09,53.226478576660156
2016-05-10,52.83989715576172
2016-05-11,53.28374099731445
2016-05-12,53.663150787353516
2016-05-13,53.41975784301758
2016-05-16,53.463111877441406
2016-05-17,52.21339416503906
2016-05-18,51.38988494873047
2016-05-19,51.88832473754883
2016-05-20,52.12671661376953
2016-05-23,51.794410705566406
2016-05-24,52.11224365234375
2016-05-25,51.85942459106445
2016-05-26,52.53847122192383
2016-05-27,52.54568862915039
2016-05-31,52.921329498291016
2016-06-01,53.20305252075195
2016-06-02,53.195823669433594
2016-06-03,54.431095123291016
2016-06-06,54.207149505615234
2016-06-07,53.92543411254883
2016-06-08,54.46721649169922
2016-06-09,55.29073715209961
2016-06-10,55.72413635253906
2016-06-13,55.78193664550781
2016-06-14,56.525962829589844
2016-06-15,55.84696960449219
2016-06-16,56.30927276611328
2016-06-17,56.229820251464844
2016-06-20,55.73859786987305
2016-06-21,55.74581527709961
2016-06-22,55.73859786987305
2016-06-23,55.521881103515625
2016-06-24,56.64158248901367
2016-06-27,57.5951042175293
2016-06-28,57.21221923828125
2016-06-29,57.11832809448242
2016-06-30,58.10799026489258
2016-07-01,58.15855407714844
2016-07-05,58.99653244018555
2016-07-06,58.90981674194336
2016-07-07,57.78291320800781
2016-07-08,58.06464767456055
2016-07-11,57.934600830078125
2016-07-12,56.901615142822266
2016-07-13,57.371158599853516
2016-07-14,57.15444564819336
2016-07-15,57.17611312866211
2016-07-18,57.111114501953125
2016-07-19,57.14720916748047
2016-07-20,57.00273513793945
2016-07-21,57.71067428588867
2016-07-22,58.64255142211914
2016-07-25,58.6497688293457
2016-07-26,58.11520767211914
2016-07-27,57.378395080566406
2016-07-28,57.70344924926758
2016-07-29,57.84793472290039
2016-08-01,58.1224250793457
2016-08-02,57.876827239990234
2016-08-03,56.99551010131836
2016-08-04,56.91606140136719
2016-08-05,56.164794921875
2016-08-08,56.092559814453125
2016-08-09,56.4104118347168
2016-08-10,56.51874542236328
2016-08-11,56.62712478637695
2016-08-12,56.91606140136719
2016-08-15,55.54635238647461
2016-08-16,54.701210021972656
2016-08-17,55.64836120605469
2016-08-18,56.37691116333008
2016-08-19,55.73577117919922
2016-08-22,55.91794204711914
2016-08-23,55.706626892089844
2016-08-24,55.60463333129883
2016-08-25,55.69934844970703
2016-08-26,54.4753532409668
2016-08-29,54.8250617980957
2016-08-30,54.35148620605469
2016-08-31,54.8250617980957
2016-09-01,54.55548095703125
2016-09-02,55.04365158081055
2016-09-06,55.57548141479492
2016-09-07,55.37879180908203
2016-09-08,55.27676773071289
2016-09-09,53.14934539794922
2016-09-12,54.24220657348633
2016-09-13,53.353355407714844
2016-09-14,54.00906753540039
2016-09-15,54.322357177734375
2016-09-16,54.868778228759766
2016-09-19,55.66292190551758
2016-09-20,55.76491928100586
2016-09-21,56.87235641479492
2016-09-22,57.44791793823242
2016-09-23,57.32406234741211
2016-09-26,57.30949401855469
2016-09-27,56.7193603515625
2016-09-28,56.22392654418945
2016-09-29,55.75764846801758
2016-09-30,54.86148452758789
2016-10-03,54.08921432495117
2016-10-04,53.018192291259766
2016-10-05,52.82149124145508
2016-10-06,52.6976318359375
2016-10-07,52.47904968261719
2016-10-10,52.60291290283203
2016-10-11,52.20948028564453
2016-10-12,52.508201599121094
2016-10-13,53.142066955566406
2016-10-14,52.81418991088867
2016-10-17,53.18576431274414
2016-10-18,53.360626220703125
2016-10-19,53.506351470947266
2016-10-20,53.63748550415039
2016-10-21,53.30964660644531
2016-10-24,53.30964660644531
2016-10-25,53.65935134887695
2016-10-26,53.8269157409668
2016-10-27,53.52820587158203
2016-10-28,53.907073974609375
2016-10-31,55.04365158081055
2016-11-01,53.95077896118164
2016-11-02,53.783199310302734
2016-11-03,53.81964874267578
2016-11-04,53.73220443725586
2016-11-07,54.30778503417969
2016-11-08,54.88335418701172
2016-11-09,52.64662551879883
2016-11-10,51.502769470214844
2016-11-11,51.3570556640625
2016-11-14,51.1584587097168
2016-11-15,51.90873336791992
2016-11-16,51.37177658081055
2016-11-17,51.51887893676758
2016-11-18,51.143741607666016
2016-11-21,51.56301498413086
2016-11-22,51.72483825683594
2016-11-23,51.1584587097168
2016-11-25,51.974945068359375
2016-11-28,53.4387092590332
2016-11-29,53.4387092590332
2016-11-30,51.32027816772461
2016-12-01,51.09961700439453
2016-12-02,51.26142883300781
2016-12-05,51.283504486083984
2016-12-06,50.86424255371094
2016-12-07,51.79103088378906
2016-12-08,51.916080474853516
2016-12-09,52.548675537109375
2016-12-12,53.563743591308594
2016-12-13,53.9021110534668
2016-12-14,52.37948226928711
2016-12-15,52.77668380737305
2016-12-16,53.46076965332031
2016-12-19,53.7255744934082
2016-12-20,54.01980972290039
2016-12-21,53.784427642822266
2016-12-22,54.06392288208008
2016-12-23,54.159549713134766
2016-12-27,54.24782180786133
2016-12-28,53.74763870239258
2016-12-29,54.48319625854492
2016-12-30,54.19634246826172
2017-01-03,54.159549713134766
2017-01-04,54.10806655883789
2017-01-05,54.22576141357422
2017-01-06,54.387596130371094
2017-01-09,53.519622802734375
2017-01-10,53.43133544921875
2017-01-11,53.71821594238281
2017-01-12,54.15221405029297
2017-01-13,54.13749694824219
2017-01-17,54.87306594848633
2017-01-18,54.748008728027344
2017-01-19,54.056583404541016
2017-01-20,53.75499725341797
2017-01-23,53.66672897338867
2017-01-24,53.54167938232422
2017-01-25,53.50490951538086
2017-01-26,53.71086502075195
2017-01-27,53.784427642822266
2017-01-30,53.887413024902344
2017-01-31,54.68915557861328
2017-02-01,53.93889617919922
2017-02-02,54.77743911743164
2017-02-03,54.578834533691406
2017-02-06,54.65239334106445
2017-02-07,54.80686950683594
2017-02-08,55.351165771484375
2017-02-09,54.718589782714844
2017-02-10,54.98338317871094
2017-02-13,55.19868469238281
2017-02-14,54.70871353149414
2017-02-15,54.716102600097656
2017-02-16,55.15415573120117
2017-02-17,54.567623138427734
2017-02-21,55.324913024902344
2017-02-22,55.68868637084961
2017-02-23,56.35685729980469
2017-02-24,56.876556396484375
2017-02-27,56.77262496948242
2017-02-28,57.19579315185547
2017-03-01,56.55731964111328
2017-03-02,57.307151794433594
2017-03-03,56.92109680175781
2017-03-06,56.898841857910156
2017-03-07,56.898841857910156
2017-03-08,56.059906005859375
2017-03-09,55.777767181396484
2017-03-10,56.40884017944336
2017-03-13,56.631561279296875
2017-03-14,56.73549270629883
2017-03-15,57.64124298095703
2017-03-16,56.66126251220703
2017-03-17,56.92850112915039
2017-03-20,56.490482330322266
2017-03-21,57.41851806640625
2017-03-22,57.990177154541016
2017-03-23,57.826847076416016
2017-03-24,58.21291732788086
2017-03-27,58.31683349609375
2017-03-28,58.301998138427734
2017-03-29,58.042137145996094
2017-03-30,57.71549606323242
2017-03-31,57.65607833862305
2017-04-03,57.78231430053711
2017-04-04,57.87881088256836
2017-04-05,58.301998138427734
2017-04-06,58.15350341796875
2017-04-07,57.774871826171875
2017-04-10,57.915931701660156
2017-04-11,57.83428192138672
2017-04-12,58.3391227722168
2017-04-13,58.301998138427734
2017-04-17,58.55443572998047
2017-04-18,58.71773910522461
2017-04-19,58.48759460449219
2017-04-20,58.116397857666016
2017-04-21,58.71773910522461
2017-04-24,58.947898864746094
2017-04-25,58.947898864746094
2017-04-26,58.75486373901367
2017-04-27,59.08152770996094
2017-04-28,58.85880661010742
2017-05-01,58.53956985473633
2017-05-02,58.84395980834961
2017-05-03,58.47274398803711
2017-05-04,58.56184005737305
2017-05-05,59.252281188964844
2017-05-08,58.940467834472656
2017-05-09,58.50986862182617
2017-05-10,58.680633544921875
2017-05-11,58.9924430847168
2017-05-12,59.31909942626953
2017-05-15,59.618675231933594
2017-05-16,59.26667785644531
2017-05-17,59.43143081665039
2017-05-18,59.8508186340332
2017-05-19,60.18778991699219
2017-05-22,60.62217330932617
2017-05-23,60.89175033569336
2017-05-24,60.99660110473633
2017-05-25,61.43843078613281
2017-05-26,61.48336410522461
2017-05-30,61.558258056640625
2017-05-31,62.00010681152344
