Date,K
2013-09-18,39.013816833496094
2013-09-19,38.93094253540039
2013-09-20,38.60588836669922
2013-09-23,38.39555358886719
2013-09-24,38.21709060668945
2013-09-25,38.16609573364258
2013-09-26,38.14697265625
2013-09-27,37.617958068847656
2013-09-30,37.43311309814453
2013-10-01,37.44586944580078
2013-10-02,37.53509521484375
2013-10-03,37.53509521484375
2013-10-04,37.834659576416016
2013-10-07,37.9366455078125
2013-10-08,37.98762893676758
2013-10-09,37.99400329589844
2013-10-10,38.66324996948242
2013-10-11,38.72698974609375
2013-10-14,38.42742156982422
2013-10-15,38.2362060546875
2013-10-16,38.66962432861328
2013-10-17,38.85445785522461
2013-10-18,39.16677474975586
2013-10-21,38.91183090209961
2013-10-22,39.44721984863281
2013-10-23,39.72129440307617
2013-10-24,39.60019302368164
2013-10-25,39.79140090942383
2013-10-28,40.441532135009766
2013-10-29,40.97055435180664
2013-10-30,40.658241271972656
2013-10-31,40.314048767089844
2013-11-01,39.702178955078125
2013-11-04,39.97624588012695
2013-11-05,40.21207809448242
2013-11-06,40.3777961730957
2013-11-07,39.56832504272461
2013-11-08,39.63843536376953
2013-11-11,39.47909164428711
2013-11-12,39.54921340942383
2013-11-13,39.81689453125
2013-11-14,40.34592056274414
2013-11-15,39.9061279296875
2013-11-18,39.75315856933594
2013-11-19,39.33248519897461
2013-11-20,38.96919250488281
2013-11-21,39.35162353515625
2013-11-22,39.81689453125
2013-11-25,39.60019302368164
2013-11-26,39.34524154663086
2013-11-27,39.09480285644531
2013-11-29,38.9406852722168
2013-12-02,38.908573150634766
2013-12-03,39.25534439086914
2013-12-04,39.10763931274414
2013-12-05,38.90216064453125
2013-12-06,39.58285140991211
2013-12-09,39.775489807128906
2013-12-10,39.22964859008789
2013-12-11,39.197547912597656
2013-12-12,38.9406852722168
2013-12-13,38.85078048706055
2013-12-16,38.80582809448242
2013-12-17,38.74803924560547
2013-12-18,38.87004089355469
2013-12-19,38.91499328613281
2013-12-20,38.86362075805664
2013-12-23,38.74803924560547
2013-12-24,38.69023513793945
2013-12-26,38.99205780029297
2013-12-27,39.159019470214844
2013-12-30,39.33881759643555
2013-12-31,39.21682357788086
2014-01-02,39.04985046386719
2014-01-03,38.90216064453125
2014-01-06,38.69023513793945
2014-01-07,39.043434143066406
2014-01-08,38.645286560058594
2014-01-09,38.70949935913086
2014-01-10,39.03058624267578
2014-01-13,38.80582809448242
2014-01-14,39.10122299194336
2014-01-15,39.236080169677734
2014-01-16,39.358097076416016
2014-01-17,38.831512451171875
2014-01-21,39.01774597167969
2014-01-22,39.17828369140625
2014-01-23,38.85078048706055
2014-01-24,38.4205322265625
2014-01-27,38.439788818359375
2014-01-28,38.54896926879883
2014-01-29,37.48297882080078
2014-01-30,37.328857421875
2014-01-31,37.23252868652344
2014-02-03,36.53900909423828
2014-02-04,36.770179748535156
2014-02-05,36.8408088684082
2014-02-06,37.07841491699219
2014-02-07,37.4765625
2014-02-10,38.09944534301758
2014-02-11,38.446224212646484
2014-02-12,38.15082550048828
2014-02-13,38.19578552246094
2014-02-14,38.651710510253906
2014-02-18,38.60676574707031
2014-02-19,38.35631561279297
2014-02-20,38.6838264465332
2014-02-21,38.49760055541992
2014-02-24,38.985633850097656
2014-02-25,39.056278228759766
2014-02-26,38.74162292480469
2014-02-27,38.632450103759766
2014-02-28,38.9727897644043
2014-03-03,38.95994186401367
2014-03-04,39.639366149902344
2014-03-05,39.65231704711914
2014-03-06,39.74936294555664
2014-03-07,39.85938262939453
2014-03-10,39.91114044189453
2014-03-11,39.924072265625
2014-03-12,40.163490295410156
2014-03-13,40.105247497558594
2014-03-14,39.40642166137695
2014-03-17,39.37407684326172
2014-03-18,40.02114486694336
2014-03-19,39.94349670410156
2014-03-20,40.04054641723633
2014-03-21,39.846439361572266
2014-03-24,39.7299690246582
2014-03-25,39.8787727355957
2014-03-26,39.91761016845703
2014-03-27,39.96290588378906
2014-03-28,40.20232009887695
2014-03-31,40.5776252746582
2014-04-01,40.51937484741211
2014-04-02,40.53880310058594
2014-04-03,42.958839416503906
2014-04-04,41.263492584228516
2014-04-07,42.098228454589844
2014-04-08,41.64528274536133
2014-04-09,42.771183013916016
2014-04-10,42.454105377197266
2014-04-11,42.49940872192383
2014-04-14,42.4088134765625
2014-04-15,42.19529724121094
2014-04-16,42.69353485107422
2014-04-17,42.92648696899414
2014-04-21,42.69353485107422
2014-04-22,42.88764953613281
2014-04-23,43.05588912963867
2014-04-24,43.049407958984375
2014-04-25,43.16588592529297
2014-04-28,43.54117965698242
2014-04-29,43.36648941040039
2014-04-30,43.24354553222656
2014-05-01,42.29882049560547
2014-05-02,42.44764709472656
2014-05-05,42.091758728027344
2014-05-06,42.27940368652344
2014-05-07,42.75176239013672
2014-05-08,42.72588348388672
2014-05-09,43.489418029785156
2014-05-12,44.272377014160156
2014-05-13,44.0717887878418
2014-05-14,43.72883987426758
2014-05-15,43.502357482910156
2014-05-16,43.70295715332031
2014-05-19,43.74176788330078
2014-05-20,43.86471939086914
2014-05-21,43.86471939086914
2014-05-22,43.77413558959961
2014-05-23,43.71590042114258
2014-05-27,43.98766326904297
2014-05-28,44.0135498046875
2014-05-29,44.77577590942383
2014-05-30,44.938636779785156
2014-06-02,45.029842376708984
2014-06-03,45.00379943847656
2014-06-04,45.20573806762695
2014-06-05,44.847434997558594
2014-06-06,44.89303207397461
2014-06-09,44.37837219238281
2014-06-10,44.339290618896484
2014-06-11,44.04612350463867
2014-06-12,43.79856491088867
2014-06-13,43.785526275634766
2014-06-16,43.93538284301758
2014-06-17,43.45329284667969
2014-06-18,43.54448699951172
2014-06-19,43.60312271118164
2014-06-20,43.80508041381836
2014-06-23,43.27738571166992
2014-06-24,42.91255569458008
2014-06-25,42.280635833740234
2014-06-26,42.228511810302734
2014-06-27,42.3197135925293
2014-06-30,42.80180740356445
2014-07-01,42.90604782104492
2014-07-02,43.02982711791992
2014-07-03,43.26435089111328
2014-07-07,42.90604782104492
2014-07-08,43.036338806152344
2014-07-09,43.06239700317383
2014-07-10,42.91907501220703
2014-07-11,42.96467208862305
2014-07-14,43.12754440307617
2014-07-15,42.71059799194336
2014-07-16,43.01027297973633
2014-07-17,42.938621520996094
2014-07-18,43.10799789428711
2014-07-21,43.06239700317383
2014-07-22,43.173152923583984
2014-07-23,42.63242721557617
2014-07-24,42.78877639770508
2014-07-25,42.58682632446289
2014-07-28,42.63242721557617
2014-07-29,42.27411651611328
2014-07-30,41.51842498779297
2014-07-31,38.977657318115234
2014-08-01,40.02653884887695
2014-08-04,40.43043518066406
2014-08-05,40.00048065185547
2014-08-06,40.899513244628906
2014-08-07,40.638912200927734
2014-08-08,41.199188232421875
2014-08-11,41.57052993774414
2014-08-12,41.33599090576172
2014-08-13,41.6812744140625
2014-08-14,41.694305419921875
2014-08-15,41.87670135498047
2014-08-18,41.88974380493164
2014-08-19,42.00048828125
2014-08-20,42.228511810302734
2014-08-21,42.267601013183594
2014-08-22,41.88974380493164
2014-08-25,42.24805450439453
2014-08-26,42.18290328979492
2014-08-27,42.52820587158203
2014-08-28,42.501930236816406
2014-08-29,42.64633560180664
2014-09-02,42.5281982421875
2014-09-03,42.5281982421875
2014-09-04,42.620079040527344
2014-09-05,42.797306060791016
2014-09-08,42.29844665527344
2014-09-09,42.21968460083008
2014-09-10,42.29844665527344
2014-09-11,42.462547302246094
2014-09-12,41.93742370605469
2014-09-15,41.8324089050293
2014-09-16,41.9243049621582
2014-09-17,41.221954345703125
2014-09-18,41.281028747558594
2014-09-19,41.13005447387695
2014-09-22,40.88719177246094
2014-09-23,40.4473991394043
2014-09-24,40.92657470703125
2014-09-25,40.48678207397461
2014-09-26,40.53273391723633
2014-09-29,40.5721321105957
2014-09-30,40.43427658081055
2014-10-01,39.810699462890625
2014-10-02,39.85664367675781
2014-10-03,40.1651496887207
2014-10-06,40.007606506347656
2014-10-07,39.502174377441406
2014-10-08,40.119205474853516
2014-10-09,39.823814392089844
2014-10-10,39.580955505371094
2014-10-13,39.18709945678711
2014-10-14,39.50874710083008
2014-10-15,39.324951171875
2014-10-16,39.21992874145508
2014-10-17,39.9879150390625
2014-10-20,40.5392951965332
2014-10-21,40.49990463256836
2014-10-22,40.72309112548828
2014-10-23,40.52617263793945
2014-10-24,40.65745162963867
2014-10-27,40.76247024536133
2014-10-28,41.18913269042969
2014-10-29,41.005340576171875
2014-10-30,42.0359001159668
2014-10-31,41.98337173461914
2014-11-03,42.07527160644531
2014-11-04,41.81270980834961
2014-11-05,41.90462112426758
2014-11-06,42.35751724243164
2014-11-07,41.78645324707031
2014-11-10,41.94399642944336
2014-11-11,41.84552764892578
2014-11-12,41.79957962036133
2014-11-13,41.87834930419922
2014-11-14,41.88491439819336
2014-11-17,42.7579231262207
2014-11-18,43.059879302978516
2014-11-19,43.250221252441406
2014-11-20,43.08612823486328
2014-11-21,42.974544525146484
2014-11-24,42.744808197021484
2014-11-25,42.7579231262207
2014-11-26,42.943119049072266
2014-11-28,43.81612777709961
2014-12-01,43.71031188964844
2014-12-02,44.03438186645508
2014-12-03,43.902095794677734
2014-12-04,43.71031188964844
2014-12-05,43.91534423828125
2014-12-08,43.703697204589844
2014-12-09,43.5317497253418
2014-12-10,42.85051345825195
2014-12-11,44.37830352783203
2014-12-12,43.40608215332031
2014-12-15,42.38755416870117
2014-12-16,42.39417266845703
2014-12-17,42.88359069824219
2014-12-18,43.66401290893555
2014-12-19,44.19313430786133
2014-12-22,44.212955474853516
2014-12-23,44.470890045166016
2014-12-24,44.32539367675781
2014-12-26,44.31877899169922
2014-12-29,44.28570556640625
2014-12-30,44.06084442138672
2014-12-31,43.280418395996094
2015-01-02,43.30686569213867
2015-01-05,42.50000762939453
2015-01-06,42.625648498535156
2015-01-07,43.65739822387695
2015-01-08,44.451053619384766
2015-01-09,43.9351692199707
2015-01-12,43.30686569213867
2015-01-13,43.630950927734375
2015-01-14,44.13359451293945
2015-01-15,44.80157470703125
2015-01-16,45.05290985107422
2015-01-20,45.61508560180664
2015-01-21,45.65475845336914
2015-01-22,46.19047164916992
2015-01-23,45.423274993896484
2015-01-26,45.55555725097656
2015-01-27,45.25792694091797
2015-01-28,44.5634765625
2015-01-29,44.537025451660156
2015-01-30,43.373008728027344
2015-02-02,43.96162414550781
2015-02-03,44.080684661865234
2015-02-04,44.07405471801758
2015-02-05,44.332008361816406
2015-02-06,43.81612777709961
2015-02-09,43.51850128173828
2015-02-10,43.85581588745117
2015-02-11,43.84920120239258
2015-02-12,41.86507797241211
2015-02-13,41.7989387512207
2015-02-17,41.805538177490234
2015-02-18,42.18915557861328
2015-02-19,42.18915557861328
2015-02-20,42.38755416870117
2015-02-23,42.519832611083984
2015-02-24,42.347869873046875
2015-02-25,42.84391403198242
2015-02-26,42.77116394042969
2015-02-27,42.64550018310547
2015-03-02,42.519832611083984
2015-03-03,42.8306770324707
2015-03-04,43.13057327270508
2015-03-05,42.68407440185547
2015-03-06,41.63113021850586
2015-03-09,41.71775436401367
2015-03-10,41.72442626953125
2015-03-11,41.29792785644531
2015-03-12,41.524497985839844
2015-03-13,41.41787338256836
2015-03-16,41.87771224975586
2015-03-17,41.4845085144043
2015-03-18,42.024322509765625
2015-03-19,41.85770797729492
2015-03-20,42.70406723022461
2015-03-23,42.617427825927734
2015-03-24,41.94435119628906
2015-03-25,42.08428955078125
2015-03-26,41.98433303833008
2015-03-27,42.54412841796875
2015-03-30,43.6503791809082
2015-03-31,43.95026397705078
2015-04-01,44.103546142578125
2015-04-02,44.23680877685547
2015-04-06,44.00357437133789
2015-04-07,43.810325622558594
2015-04-08,43.71035385131836
2015-04-09,43.64372253417969
2015-04-10,43.803653717041016
2015-04-13,43.623722076416016
2015-04-14,43.70368957519531
2015-04-15,43.43046951293945
2015-04-16,43.350494384765625
2015-04-17,42.910648345947266
2015-04-20,43.02394485473633
2015-04-21,42.557464599609375
2015-04-22,42.63743209838867
2015-04-23,42.550785064697266
2015-04-24,42.470821380615234
2015-04-27,42.390838623046875
2015-04-28,42.43083190917969
2015-04-29,42.23757553100586
2015-04-30,42.20425033569336
2015-05-01,42.577430725097656
2015-05-04,42.73737335205078
2015-05-05,42.10429000854492
2015-05-06,41.990989685058594
2015-05-07,42.35752868652344
2015-05-08,42.390838623046875
2015-05-11,42.50413513183594
2015-05-12,42.43083190917969
2015-05-13,42.470821380615234
2015-05-14,43.03727340698242
2015-05-15,43.47043228149414
2015-05-18,43.07725524902344
2015-05-19,42.77736282348633
2015-05-20,42.80402374267578
2015-05-21,42.62409210205078
2015-05-22,42.437496185302734
2015-05-26,41.98433303833008
2015-05-27,42.14427185058594
2015-05-28,42.01665115356445
2015-05-29,42.15769577026367
2015-06-01,42.009944915771484
2015-06-02,41.75473403930664
2015-06-03,41.82189178466797
2015-06-04,41.8151741027832
2015-06-05,41.27115249633789
2015-06-08,41.17713165283203
2015-06-09,41.311458587646484
2015-06-10,41.674137115478516
2015-06-11,41.78831100463867
2015-06-12,41.72786331176758
2015-06-15,41.43235397338867
2015-06-16,41.95621109008789
2015-06-17,42.1912727355957
2015-06-18,42.379337310791016
2015-06-19,42.54053497314453
2015-06-22,42.58082580566406
2015-06-23,42.62784194946289
2015-06-24,42.5875358581543
2015-06-25,42.2248649597168
2015-06-26,42.34575653076172
2015-06-29,42.04352951049805
2015-06-30,42.11069869995117
2015-07-01,42.31889343261719
2015-07-02,42.406211853027344
2015-07-06,42.13754653930664
2015-07-07,43.064395904541016
2015-07-08,42.76886749267578
2015-07-09,42.70843505859375
2015-07-10,42.81587600708008
2015-07-13,43.10469055175781
2015-07-14,43.064395904541016
2015-07-15,42.76886749267578
2015-07-16,43.31959533691406
2015-07-17,43.218868255615234
2015-07-20,43.07783126831055
2015-07-21,42.997230529785156
2015-07-22,43.245731353759766
2015-07-23,43.2054443359375
2015-07-24,43.346466064453125
2015-07-27,43.44050598144531
2015-07-28,43.689002990722656
2015-07-29,43.94420623779297
2015-07-30,44.38749694824219
2015-07-31,44.44122314453125
2015-08-03,44.374061584472656
2015-08-04,45.334476470947266
2015-08-05,46.113548278808594
2015-08-06,46.247886657714844
2015-08-07,46.288185119628906
2015-08-10,46.34190368652344
2015-08-11,46.476226806640625
2015-08-12,46.27473831176758
2015-08-13,46.26803207397461
2015-08-14,46.85905838012695
2015-08-17,46.74489212036133
2015-08-18,46.543392181396484
2015-08-19,46.30833435058594
2015-08-20,46.153846740722656
2015-08-21,45.30759811401367
2015-08-24,44.15242385864258
2015-08-25,43.72258377075195
2015-08-26,44.95165252685547
2015-08-27,45.240447998046875
2015-08-28,45.36224365234375
2015-08-31,44.84799575805664
2015-09-01,44.46231460571289
2015-09-02,45.15925598144531
2015-09-03,45.55847930908203
2015-09-04,45.05098342895508
2015-09-08,45.68703079223633
2015-09-09,44.76679611206055
2015-09-10,44.89534378051758
2015-09-11,45.328426361083984
2015-09-14,45.15248107910156
2015-09-15,45.64644241333008
2015-09-16,46.275718688964844
2015-09-17,46.60049819946289
2015-09-18,45.639671325683594
2015-09-21,45.78175735473633
2015-09-22,45.35548400878906
2015-09-23,45.53140640258789
2015-09-24,45.47727584838867
2015-09-25,46.16067886352539
2015-09-28,45.00362014770508
2015-09-29,44.96303176879883
2015-09-30,45.03068542480469
2015-10-01,44.820926666259766
2015-10-02,45.61260986328125
2015-10-05,46.05242156982422
2015-10-06,45.70732498168945
2015-10-07,46.16067886352539
2015-10-08,46.850852966308594
2015-10-09,46.9861946105957
2015-10-12,47.25009536743164
2015-10-13,46.93206787109375
2015-10-14,46.451637268066406
2015-10-15,46.82379150390625
2015-10-16,47.2230110168457
2015-10-19,47.10121154785156
2015-10-20,46.66817092895508
2015-10-21,47.10121154785156
2015-10-22,48.72515869140625
2015-10-23,48.51539611816406
2015-10-26,48.41391372680664
2015-10-27,48.068817138671875
2015-10-28,47.987632751464844
2015-10-29,48.03498840332031
2015-10-30,47.71696853637695
2015-11-02,47.777870178222656
2015-11-03,46.07271194458008
2015-11-04,46.47193908691406
2015-11-05,46.93882369995117
2015-11-06,45.9644660949707
2015-11-09,45.653194427490234
2015-11-10,45.55847930908203
2015-11-11,45.75469207763672
2015-11-12,44.861534118652344
2015-11-13,44.719425201416016
2015-11-16,45.287811279296875
2015-11-17,44.6788215637207
2015-11-18,44.86830520629883
2015-11-19,44.97655487060547
2015-11-20,44.82769012451172
2015-11-23,46.39752197265625
2015-11-24,45.91709899902344
2015-11-25,46.81026077270508
2015-11-27,47.21238327026367
2015-11-30,46.8715934753418
2015-12-01,47.287357330322266
2015-12-02,46.95338439941406
2015-12-03,46.70803451538086
2015-12-04,47.832618713378906
2015-12-07,48.05753707885742
2015-12-08,48.268821716308594
2015-12-09,48.11887741088867
2015-12-10,48.20748519897461
2015-12-11,47.79854202270508
2015-12-14,48.4460334777832
2015-12-15,48.73911666870117
2015-12-16,49.05263137817383
2015-12-17,48.8072509765625
2015-12-18,48.241554260253906
2015-12-21,48.425594329833984
2015-12-22,49.202571868896484
2015-12-23,49.8023681640625
2015-12-24,49.66604995727539
2015-12-28,49.66604995727539
2015-12-29,50.10224914550781
2015-12-30,49.88413619995117
2015-12-31,49.2570915222168
2016-01-04,48.8072509765625
2016-01-05,48.98447799682617
2016-01-06,49.07988739013672
2016-01-07,47.96211242675781
2016-01-08,48.718658447265625
2016-01-11,48.7663688659668
2016-01-12,48.71183776855469
2016-01-13,48.32334899902344
2016-01-14,48.8481559753418
2016-01-15,48.166603088378906
2016-01-19,48.55508041381836
2016-01-20,47.77809143066406
2016-01-21,47.68266677856445
2016-01-22,48.8072509765625
2016-01-25,48.05753707885742
2016-01-26,48.52782440185547
2016-01-27,48.78000259399414
2016-01-28,49.61152267456055
2016-01-29,50.05451965332031
2016-02-01,50.15676498413086
2016-02-02,49.33206558227539
2016-02-03,49.30481719970703
2016-02-04,48.957210540771484
2016-02-05,48.964012145996094
2016-02-08,48.6027946472168
2016-02-09,48.66413116455078
2016-02-10,48.296085357666016
2016-02-11,50.22492980957031
2016-02-12,51.097347259521484
2016-02-16,51.247291564941406
2016-02-17,51.62897872924805
2016-02-18,51.65624237060547
2016-02-19,51.472206115722656
2016-02-22,50.31353759765625
2016-02-23,50.51802062988281
2016-02-24,50.3748893737793
2016-02-25,51.05644226074219
2016-02-26,50.39774703979492
2016-02-29,50.78885269165039
2016-03-01,50.89176940917969
2016-03-02,51.52302551269531
2016-03-03,51.351497650146484
2016-03-04,51.61909484863281
2016-03-07,51.413246154785156
2016-03-08,51.351497650146484
2016-03-09,51.5985107421875
2016-03-10,51.62594985961914
2016-03-11,51.82494354248047
2016-03-14,51.426979064941406
2016-03-15,51.52302551269531
2016-03-16,51.893550872802734
2016-03-17,52.449337005615234
2016-03-18,52.2572021484375
2016-03-21,51.79749298095703
2016-03-22,51.0701789855957
2016-03-23,51.48871994018555
2016-03-24,51.763179779052734
2016-03-28,51.92100143432617
2016-03-29,52.5522575378418
2016-03-30,52.71692657470703
2016-03-31,52.52481460571289
2016-04-01,53.423667907714844
2016-04-04,53.5677604675293
2016-04-05,52.703208923339844
2016-04-06,53.36878204345703
2016-04-07,52.9090576171875
2016-04-08,53.0051155090332
2016-04-11,52.82671356201172
2016-04-12,53.06686782836914
2016-04-13,52.607154846191406
2016-04-14,52.46306228637695
2016-04-15,53.21097183227539
2016-04-18,53.293296813964844
2016-04-19,53.24528503417969
2016-04-20,52.63460159301758
2016-04-21,51.45441818237305
2016-04-22,51.65338897705078
2016-04-25,52.010189056396484
2016-04-26,51.68084716796875
2016-04-27,52.4150276184082
2016-04-28,52.47677993774414
2016-04-29,52.703208923339844
2016-05-02,53.1354866027832
2016-05-03,52.730648040771484
2016-05-04,52.84730911254883
2016-05-05,51.495574951171875
2016-05-06,51.475013732910156
2016-05-09,51.69456481933594
2016-05-10,52.401309967041016
2016-05-11,52.270938873291016
2016-05-12,53.046295166015625
2016-05-13,52.96395492553711
2016-05-16,52.99140930175781
2016-05-17,51.74945831298828
2016-05-18,51.48871994018555
2016-05-19,51.62594985961914
2016-05-20,50.98097229003906
2016-05-23,51.05644226074219
2016-05-24,51.22113037109375
2016-05-25,51.28974533081055
2016-05-26,51.68770217895508
2016-05-27,51.452850341796875
2016-05-31,51.369972229003906
2016-06-01,51.736061096191406
2016-06-02,51.48048782348633
2016-06-03,51.894935607910156
2016-06-06,51.47358322143555
2016-06-07,51.9156494140625
2016-06-08,52.551116943359375
2016-06-09,53.663211822509766
2016-06-10,53.9602165222168
2016-06-13,53.117515563964844
2016-06-14,53.10371017456055
2016-06-15,52.709991455078125
2016-06-16,53.20732116699219
2016-06-17,53.02775192260742
2016-06-20,53.08989715576172
2016-06-21,53.41454315185547
2016-06-22,53.4283447265625
2016-06-23,53.75992202758789
2016-06-24,53.31785202026367
2016-06-27,53.06916809082031
2016-06-28,52.606380462646484
2016-06-29,53.58029556274414
2016-06-30,56.398521423339844
2016-07-01,56.363975524902344
2016-07-05,56.81985855102539
2016-07-06,56.9718132019043
2016-07-07,56.82677459716797
2016-07-08,57.08235549926758
2016-07-11,56.4261474609375
2016-07-12,56.30873107910156
2016-07-13,57.40699768066406
2016-07-14,58.93354034423828
2016-07-15,59.39628601074219
2016-07-18,59.13383483886719
2016-07-19,60.08013916015625
2016-07-20,56.81985855102539
2016-07-21,56.9718132019043
2016-07-22,57.23431396484375
2016-07-25,57.683284759521484
2016-07-26,57.22050094604492
2016-07-27,56.13603210449219
2016-07-28,56.4952278137207
2016-07-29,57.13068771362305
2016-08-01,56.895843505859375
2016-08-02,56.55048370361328
2016-08-03,56.00482177734375
2016-08-04,56.93038558959961
2016-08-05,57.13068771362305
2016-08-08,57.2757568359375
2016-08-09,57.317195892333984
2016-08-10,57.30339050292969
2016-08-11,57.648746490478516
2016-08-12,57.69709396362305
2016-08-15,57.60039520263672
2016-08-16,56.95112228393555
2016-08-17,57.033992767333984
2016-08-18,57.344810485839844
2016-08-19,57.358638763427734
2016-08-22,57.365543365478516
2016-08-23,57.11687088012695
2016-08-24,56.8751220703125
2016-08-25,57.20668029785156
2016-08-26,56.895843505859375
2016-08-29,57.40699768066406
2016-08-30,56.843990325927734
2016-08-31,57.14286422729492
2016-09-01,56.78141784667969
2016-09-02,57.2888298034668
2016-09-06,57.386146545410156
2016-09-07,56.16279220581055
2016-09-08,55.59977340698242
2016-09-09,53.61184310913086
2016-09-12,55.00199508666992
2016-09-13,54.306915283203125
2016-09-14,54.279117584228516
2016-09-15,54.397281646728516
2016-09-16,54.2304573059082
2016-09-19,54.334720611572266
2016-09-20,53.71611785888672
2016-09-21,53.924617767333984
2016-09-22,54.369476318359375
2016-09-23,54.014976501464844
2016-09-26,53.792564392089844
2016-09-27,53.785614013671875
2016-09-28,54.09144592285156
2016-09-29,53.70219421386719
2016-09-30,53.8481559753418
2016-10-03,53.69523620605469
2016-10-04,52.93063735961914
2016-10-05,52.951515197753906
2016-10-06,52.805545806884766
2016-10-07,53.062721252441406
2016-10-10,53.153076171875
2016-10-11,52.86113357543945
2016-10-12,53.14613342285156
2016-10-13,52.67346954345703
2016-10-14,52.471900939941406
2016-10-17,52.124359130859375
2016-10-18,52.38154602050781
2016-10-19,52.0826530456543
2016-10-20,51.59608459472656
2016-10-21,51.672542572021484
2016-10-24,51.630836486816406
2016-10-25,51.582183837890625
2016-10-26,51.484867095947266
2016-10-27,51.54744338989258
2016-10-28,51.87412643432617
2016-10-31,52.221675872802734
2016-11-01,52.27726745605469
2016-11-02,52.19386291503906
2016-11-03,51.415367126464844
2016-11-04,51.20684051513672
2016-11-07,52.09654235839844
2016-11-08,53.49366760253906
2016-11-09,52.04790115356445
2016-11-10,50.49787139892578
2016-11-11,50.39359664916992
2016-11-14,50.41444396972656
2016-11-15,51.01915740966797
2016-11-16,50.921875
2016-11-17,51.046966552734375
2016-11-18,50.789798736572266
2016-11-21,51.0122184753418
2016-11-22,51.776817321777344
2016-11-23,51.0122184753418
2016-11-25,51.54744338989258
2016-11-28,51.35976791381836
2016-11-29,51.534759521484375
2016-11-30,50.40076446533203
2016-12-01,49.6727294921875
2016-12-02,49.819732666015625
2016-12-05,50.169742584228516
2016-12-06,50.37974548339844
2016-12-07,50.85576629638672
2016-12-08,50.4637336730957
2016-12-09,51.177764892578125
2016-12-12,51.66077423095703
2016-12-13,51.765769958496094
2016-12-14,51.18477249145508
2016-12-15,51.38776779174805
2016-12-16,51.30376434326172
2016-12-19,51.04474639892578
2016-12-20,51.28975296020508
2016-12-21,51.20576095581055
2016-12-22,51.56276321411133
2016-12-23,51.499755859375
2016-12-27,51.69576644897461
2016-12-28,51.401763916015625
2016-12-29,51.77276611328125
2016-12-30,51.59776306152344
2017-01-03,51.3597526550293
2017-01-04,51.22675323486328
2017-01-05,51.177764892578125
2017-01-06,51.19175338745117
2017-01-09,50.49174499511719
2017-01-10,50.162750244140625
2017-01-11,50.30974197387695
2017-01-12,50.34475326538086
2017-01-13,49.96672821044922
2017-01-17,50.4217643737793
2017-01-18,50.38674545288086
2017-01-19,50.246742248535156
2017-01-20,50.54775619506836
2017-01-23,50.6037483215332
2017-01-24,50.8277587890625
2017-01-25,50.61775207519531
2017-01-26,50.4637336730957
2017-01-27,51.10075378417969
2017-01-30,50.8697509765625
2017-01-31,50.897743225097656
2017-02-01,50.33074951171875
2017-02-02,50.93975830078125
2017-02-03,51.35276412963867
2017-02-06,50.63175582885742
2017-02-07,50.99576950073242
2017-02-08,51.443763732910156
2017-02-09,53.50879669189453
2017-02-10,53.20079040527344
2017-02-13,52.934783935546875
2017-02-14,53.1447868347168
2017-02-15,53.228782653808594
2017-02-16,52.29777908325195
2017-02-17,51.03075408935547
2017-02-21,52.318782806396484
2017-02-22,52.143775939941406
2017-02-23,52.36076736450195
2017-02-24,52.661781311035156
2017-02-27,52.076725006103516
2017-02-28,52.21064376831055
2017-03-01,52.746368408203125
2017-03-02,52.88029479980469
2017-03-03,52.49261474609375
2017-03-06,52.31639099121094
2017-03-07,52.25999450683594
2017-03-08,52.06261444091797
2017-03-09,52.23179626464844
2017-03-10,52.29524612426758
2017-03-13,52.26704406738281
2017-03-14,52.32343292236328
2017-03-15,52.689964294433594
2017-03-16,52.697017669677734
2017-03-17,52.943748474121094
2017-03-20,52.852088928222656
2017-03-21,51.87934494018555
2017-03-22,51.25200271606445
2017-03-23,51.53396987915039
2017-03-24,51.45642852783203
2017-03-27,51.14627456665039
2017-03-28,51.21677017211914
2017-03-29,51.512821197509766
2017-03-30,51.1322021484375
2017-03-31,51.18153381347656
2017-04-03,51.01234817504883
2017-04-04,50.94186019897461
2017-04-05,51.28020477294922
2017-04-06,51.04054641723633
2017-04-07,51.16742706298828
2017-04-10,50.94186019897461
2017-04-11,50.85727310180664
2017-04-12,50.98415756225586
2017-04-13,50.716304779052734
2017-04-17,50.97006607055664
2017-04-18,51.442352294921875
2017-04-19,51.21677017211914
2017-04-20,51.30839920043945
2017-04-21,51.0475959777832
2017-04-24,51.2943115234375
2017-04-25,50.998260498046875
2017-04-26,50.39206314086914
2017-04-27,50.01846694946289
2017-04-28,50.04665756225586
2017-05-01,49.44751739501953
2017-05-02,48.658042907714844
2017-05-03,48.594608306884766
2017-05-04,49.62372970581055
2017-05-05,49.82815170288086
2017-05-08,51.244972229003906
2017-05-09,49.94093704223633
2017-05-10,50.08190155029297
2017-05-11,49.82815170288086
2017-05-12,49.92683792114258
2017-05-15,50.060768127441406
2017-05-16,49.588504791259766
2017-05-17,49.71537399291992
2017-05-18,49.39818572998047
2017-05-19,50.06779861450195
2017-05-22,50.26518249511719
2017-05-23,50.47663116455078
2017-05-24,51.11807632446289
2017-05-25,51.23086166381836
2017-05-26,51.18856430053711
2017-05-30,50.890380859375
2017-05-31,50.83360290527344
2017-06-01,51.78495788574219
2017-06-02,51.806236267089844
