Date,FAST
2013-09-09,9.01092529296875
2013-09-10,9.229448318481445
2013-09-11,9.227611541748047
2013-09-12,9.209249496459961
2013-09-13,9.196393966674805
2013-09-16,9.233119010925293
2013-09-17,9.225776672363281
2013-09-18,9.33779239654541
2013-09-19,9.361664772033691
2013-09-20,9.211085319519043
2013-09-23,9.14314079284668
2013-09-24,9.16884994506836
2013-09-25,9.108251571655273
2013-09-26,9.157833099365234
2013-09-27,9.181705474853516
2013-09-30,9.231285095214844
2013-10-01,9.431446075439453
2013-10-02,9.458990097045898
2013-10-03,9.363497734069824
2013-10-04,9.413082122802734
2013-10-07,9.264338493347168
2013-10-08,9.178030014038086
2013-10-09,8.603256225585938
2013-10-10,8.79974365234375
2013-10-11,8.687727928161621
2013-10-14,8.832796096801758
2013-10-15,8.801579475402832
2013-10-16,8.948488235473633
2013-10-17,8.979707717895508
2013-10-18,9.034795761108398
2013-10-21,9.02010440826416
2013-10-22,9.163341522216797
2013-10-23,9.066884994506836
2013-10-24,9.133662223815918
2013-10-25,9.391494750976562
2013-10-28,9.36738395690918
2013-10-29,9.437870025634766
2013-10-30,9.365528106689453
2013-10-31,9.243103981018066
2013-11-01,9.161484718322754
2013-11-04,9.625216484069824
2013-11-05,9.116968154907227
2013-11-06,8.953734397888184
2013-11-07,8.623555183410645
2013-11-08,8.742273330688477
2013-11-11,8.68662166595459
2013-11-12,8.718157768249512
2013-11-13,8.623555183410645
2013-11-14,8.643960952758789
2013-11-15,8.710740089416504
2013-11-18,8.697752952575684
2013-11-19,8.61613655090332
2013-11-20,8.558632850646973
2013-11-21,8.738561630249023
2013-11-22,8.784933090209961
2013-11-25,8.671783447265625
2013-11-26,8.640251159667969
2013-11-27,8.610572814941406
2013-11-29,8.630973815917969
2013-12-02,8.738561630249023
2013-12-03,8.777514457702637
2013-12-04,8.671783447265625
2013-12-05,8.638394355773926
2013-12-06,8.801630020141602
2013-12-09,8.81090259552002
2013-12-10,8.864696502685547
2013-12-11,8.727432250976562
2013-12-12,8.608717918395996
2013-12-13,8.577183723449707
2013-12-16,8.720011711120605
2013-12-17,8.736705780029297
2013-12-18,8.90735912322998
2013-12-19,8.90550422668457
2013-12-20,8.462177276611328
2013-12-23,8.558632850646973
2013-12-24,8.588312149047852
2013-12-26,8.742273330688477
2013-12-27,8.79050064086914
2013-12-30,8.840585708618164
2013-12-31,8.812759399414062
2014-01-02,8.662508964538574
2014-01-03,8.623555183410645
2014-01-06,8.473306655883789
2014-01-07,8.510406494140625
2014-01-08,8.510406494140625
2014-01-09,8.642107009887695
2014-01-10,8.848001480102539
2014-01-13,8.797920227050781
2014-01-14,8.94260311126709
2014-01-15,8.543795585632324
2014-01-16,8.656944274902344
2014-01-17,8.831305503845215
2014-01-21,8.803483963012695
2014-01-22,8.877680778503418
2014-01-23,8.818323135375977
2014-01-24,8.363866806030273
2014-01-27,8.265555381774902
2014-01-28,8.23773193359375
2014-01-29,8.288384437561035
2014-01-30,8.30339241027832
2014-01-31,8.241482734680176
2014-02-03,8.01072883605957
2014-02-04,8.237730026245117
2014-02-05,8.305269241333008
2014-02-06,8.320276260375977
2014-02-07,8.29776382446289
2014-02-10,8.282756805419922
2014-02-11,8.410326957702637
2014-02-12,8.415955543518066
2014-02-13,8.380308151245117
2014-02-14,8.438468933105469
2014-02-18,8.475988388061523
2014-02-19,8.460981369018555
2014-02-20,8.54164981842041
2014-02-21,8.556660652160645
2014-02-24,8.6298246383667
2014-02-25,8.641082763671875
2014-02-26,8.695486068725586
2014-02-27,8.924365043640137
2014-02-28,8.853074073791504
2014-03-03,8.727380752563477
2014-03-04,8.789290428161621
2014-03-05,9.119473457336426
2014-03-06,9.110093116760254
2014-03-07,9.202022552490234
2014-03-10,9.21140193939209
2014-03-11,9.1588716506958
2014-03-12,9.170126914978027
2014-03-13,9.080078125
2014-03-14,9.102588653564453
2014-03-17,9.363361358642578
2014-03-18,9.460914611816406
2014-03-19,9.363361358642578
2014-03-20,9.325839042663574
2014-03-21,9.215153694152832
2014-03-24,9.217028617858887
2014-03-25,9.235791206359863
2014-03-26,9.125101089477539
2014-03-27,9.080078125
2014-03-28,9.188887596130371
2014-03-31,9.248922348022461
2014-04-01,9.352103233337402
2014-04-02,9.451536178588867
2014-04-03,9.60537052154541
2014-04-04,9.567850112915039
2014-04-07,9.444029808044434
2014-04-08,9.537832260131836
2014-04-09,9.556593894958496
2014-04-10,9.517196655273438
2014-04-11,9.353981018066406
2014-04-14,9.459039688110352
2014-04-15,9.39525318145752
2014-04-16,9.408385276794434
2014-04-17,9.40275764465332
2014-04-21,9.380247116088867
2014-04-22,9.47967529296875
2014-04-23,9.361485481262207
2014-04-24,9.370866775512695
2014-04-25,9.213278770446777
2014-04-28,9.275186538696289
2014-04-29,9.273310661315918
2014-04-30,9.39525318145752
2014-05-01,9.290197372436523
2014-05-02,9.275186538696289
2014-05-05,9.140110969543457
2014-05-06,9.113845825195312
2014-05-07,9.10821533203125
2014-05-08,9.051937103271484
2014-05-09,9.051937103271484
2014-05-12,9.228286743164062
2014-05-13,9.016292572021484
2014-05-14,9.029422760009766
2014-05-15,9.033177375793457
2014-05-16,9.048184394836426
2014-05-19,9.138233184814453
2014-05-20,8.967513084411621
2014-05-21,9.021919250488281
2014-05-22,9.027547836303711
2014-05-23,9.09133243560791
2014-05-27,9.140110969543457
2014-05-28,9.098838806152344
2014-05-29,9.164498329162598
2014-05-30,9.14573860168457
2014-06-02,9.21140193939209
2014-06-03,9.200145721435547
2014-06-04,9.267683029174805
2014-06-05,9.314583778381348
2014-06-06,9.370866775512695
2014-06-09,9.490931510925293
2014-06-10,9.49843692779541
2014-06-11,9.505939483642578
2014-06-12,9.310832977294922
2014-06-13,9.299574851989746
2014-06-16,9.273310661315918
2014-06-17,9.303327560424805
2014-06-18,9.33521842956543
2014-06-19,9.301451683044434
2014-06-20,9.367114067077637
2014-06-23,9.348352432250977
2014-06-24,9.22265911102295
2014-06-25,9.23766803741455
2014-06-26,9.260177612304688
2014-06-27,9.30895709991455
2014-06-30,9.284566879272461
2014-07-01,9.24704647064209
2014-07-02,9.250798225402832
2014-07-03,9.39525318145752
2014-07-07,9.33521842956543
2014-07-08,9.286444664001465
2014-07-09,9.194517135620117
2014-07-10,9.035052299499512
2014-07-11,8.657966613769531
2014-07-14,8.534149169921875
2014-07-15,8.44034481048584
2014-07-16,8.539776802062988
2014-07-17,8.447848320007324
2014-07-18,8.509759902954102
2014-07-21,8.442220687866211
2014-07-22,8.42908763885498
2014-07-23,8.461337089538574
2014-07-24,8.53912353515625
2014-07-25,8.567581176757812
2014-07-28,8.53912353515625
2014-07-29,8.537227630615234
2014-07-30,8.52584457397461
2014-07-31,8.415807723999023
2014-08-01,8.370278358459473
2014-08-04,8.446160316467285
2014-08-05,8.298185348510742
2014-08-06,8.345612525939941
2014-08-07,8.315258979797363
2014-08-08,8.440472602844238
2014-08-11,8.449958801269531
2014-08-12,8.546711921691895
2014-08-13,8.41960334777832
2014-08-14,8.520153045654297
2014-08-15,8.313362121582031
2014-08-18,8.48410701751709
2014-08-19,8.527741432189941
2014-08-20,8.601727485656738
2014-08-21,8.651055335998535
2014-08-22,8.654850959777832
2014-08-25,8.683308601379395
2014-08-26,8.675719261169434
2014-08-27,8.596040725708008
2014-08-28,8.578962326049805
2014-08-29,8.590344429016113
2014-09-02,8.57137680053711
2014-09-03,8.605525970458984
2014-09-04,8.9489107131958
2014-09-05,8.918556213378906
2014-09-08,8.838873863220215
2014-09-09,8.781960487365723
2014-09-10,8.816109657287598
2014-09-11,8.7459135055542
2014-09-12,8.68899917602539
2014-09-15,8.68899917602539
2014-09-16,8.692792892456055
2014-09-17,8.685205459594727
2014-09-18,8.785755157470703
2014-09-19,8.772476196289062
2014-09-22,8.660541534423828
2014-09-23,8.609319686889648
2014-09-24,8.751605987548828
2014-09-25,8.541019439697266
2014-09-26,8.632085800170898
2014-09-29,8.575167655944824
2014-09-30,8.518256187438965
2014-10-01,8.446160316467285
2014-10-02,8.628290176391602
2014-10-03,8.68140983581543
2014-10-06,8.723150253295898
2014-10-07,8.501181602478027
2014-10-08,8.692792892456055
2014-10-09,8.480311393737793
2014-10-10,8.070525169372559
2014-10-13,7.82579231262207
2014-10-14,7.797332286834717
2014-10-15,7.774566173553467
2014-10-16,7.736626148223877
2014-10-17,7.795437812805176
2014-10-20,7.854248523712158
2014-10-21,8.080011367797852
2014-10-22,7.873219966888428
2014-10-23,8.009817123413086
2014-10-24,8.095185279846191
2014-10-27,8.070525169372559
2014-10-28,8.235578536987305
2014-10-29,8.159690856933594
2014-10-30,8.19763469696045
2014-10-31,8.355098724365234
2014-11-03,8.349407196044922
2014-11-04,8.389246940612793
2014-11-05,8.430986404418945
2014-11-06,8.520153045654297
2014-11-07,8.44805908203125
2014-11-10,8.430986404418945
2014-11-11,8.42908763885498
2014-11-12,8.470827102661133
2014-11-13,8.410117149353027
2014-11-14,8.499282836914062
2014-11-17,8.423397064208984
2014-11-18,8.413910865783691
2014-11-19,8.476517677307129
2014-11-20,8.546711921691895
2014-11-21,8.577066421508789
2014-11-24,8.580862998962402
2014-11-25,8.599834442138672
2014-11-26,8.582759857177734
2014-11-28,8.575167655944824
2014-12-01,8.427192687988281
2014-12-02,8.508768081665039
2014-12-03,8.77626895904541
2014-12-04,8.848360061645508
2014-12-05,8.965987205505371
2014-12-08,8.844565391540527
2014-12-09,8.835082054138184
2014-12-10,8.734529495239258
2014-12-11,8.810419082641602
2014-12-12,8.643467903137207
2014-12-15,8.58465576171875
2014-12-16,8.53912353515625
2014-12-17,8.609319686889648
2014-12-18,8.8369779586792
2014-12-19,8.975469589233398
2014-12-22,9.049459457397461
2014-12-23,9.053256034851074
2014-12-24,9.08171272277832
2014-12-26,9.068429946899414
2014-12-29,9.146215438842773
2014-12-30,9.12913990020752
2014-12-31,9.022899627685547
2015-01-02,8.992547035217285
2015-01-05,8.838873863220215
2015-01-06,8.687101364135742
2015-01-07,8.630186080932617
2015-01-08,8.825596809387207
2015-01-09,8.72504711151123
2015-01-12,8.66243839263916
2015-01-13,8.704178810119629
2015-01-14,8.523945808410645
2015-01-15,8.345612525939941
2015-01-16,8.58465576171875
2015-01-20,8.613112449645996
2015-01-21,8.702279090881348
2015-01-22,8.8123140335083
2015-01-23,8.781960487365723
2015-01-26,8.7459135055542
2015-01-27,8.613112449645996
2015-01-28,8.486001968383789
2015-01-29,8.535327911376953
2015-01-30,8.423397064208984
2015-02-02,8.531535148620605
2015-02-03,8.685205459594727
2015-02-04,8.009817123413086
2015-02-05,7.979461193084717
2015-02-06,8.03258228302002
2015-02-09,8.01740550994873
2015-02-10,8.06483268737793
2015-02-11,8.006023406982422
2015-02-12,8.01361083984375
2015-02-13,8.062935829162598
2015-02-17,8.083806991577148
2015-02-18,8.16917610168457
2015-02-19,8.1502046585083
2015-02-20,8.11415958404541
2015-02-23,8.007918357849121
2015-02-24,7.987048625946045
2015-02-25,8.04965591430664
2015-02-26,8.007918357849121
2015-02-27,7.8827056884765625
2015-03-02,7.873219966888428
2015-03-03,7.797332286834717
2015-03-04,7.554498195648193
2015-03-05,7.706270694732666
2015-03-06,7.692989826202393
2015-03-09,7.753699779510498
2015-03-10,7.702476501464844
2015-03-11,7.668327331542969
2015-03-12,7.778361797332764
2015-03-13,7.7461090087890625
2015-03-16,7.8466596603393555
2015-03-17,8.080011367797852
2015-03-18,8.1293363571167
2015-03-19,8.057243347167969
2015-03-20,8.024992942810059
2015-03-23,8.009817123413086
2015-03-24,8.042067527770996
2015-03-25,7.947210788726807
2015-03-26,7.86562967300415
2015-03-27,7.810614585876465
2015-03-30,7.930135726928711
2015-03-31,7.861837387084961
2015-04-01,7.8238935470581055
2015-04-02,7.787847995758057
2015-04-06,7.803023815155029
2015-04-07,7.655047416687012
2015-04-08,7.6759138107299805
2015-04-09,7.660739421844482
2015-04-10,7.590541839599609
2015-04-13,7.592440128326416
2015-04-14,7.930135726928711
2015-04-15,7.8466596603393555
2015-04-16,7.782158374786377
2015-04-17,7.6910929679870605
2015-04-20,7.740419387817383
2015-04-21,7.827685832977295
2015-04-22,7.888396739959717
2015-04-23,7.981357574462891
2015-04-24,8.004429817199707
2015-04-27,8.154406547546387
2015-04-28,8.215934753417969
2015-04-29,8.281310081481934
2015-04-30,8.194783210754395
2015-05-01,8.237085342407227
2015-05-04,8.296689987182617
2015-05-05,8.006354331970215
2015-05-06,8.015969276428223
2015-05-07,8.079418182373047
2015-05-08,8.214011192321777
2015-05-11,8.16594123840332
2015-05-12,8.269769668579102
2015-05-13,8.235163688659668
2015-05-14,8.319764137268066
2015-05-15,8.225545883178711
2015-05-18,8.204397201538086
2015-05-19,8.175558090209961
2015-05-20,8.185169219970703
2015-05-21,8.20824146270752
2015-05-22,8.152483940124512
2015-05-26,8.146716117858887
2015-05-27,8.194783210754395
2015-05-28,8.18132495880127
2015-05-29,7.981356620788574
2015-06-01,8.014044761657715
2015-06-02,8.098644256591797
2015-06-03,8.177478790283203
2015-06-04,8.102492332458496
2015-06-05,8.054423332214355
2015-06-08,7.983280181884766
2015-06-09,8.014044761657715
2015-06-10,8.108259201049805
2015-06-11,8.140947341918945
2015-06-12,8.081342697143555
2015-06-15,8.05250072479248
2015-06-16,8.104414939880371
2015-06-17,8.210165977478027
2015-06-18,8.346681594848633
2015-06-19,8.26400375366211
2015-06-22,8.337066650390625
2015-06-23,8.313994407653809
2015-06-24,8.277461051940918
2015-06-25,8.217855453491211
2015-06-26,8.287078857421875
2015-06-29,8.115950584411621
2015-06-30,8.110184669494629
2015-07-01,8.108259201049805
2015-07-02,8.094799041748047
2015-07-06,8.08326530456543
2015-07-07,8.217855453491211
2015-07-08,8.077495574951172
2015-07-09,8.07557201385498
2015-07-10,8.139025688171387
2015-07-13,8.23323917388916
2015-07-14,7.904447078704834
2015-07-15,7.977512836456299
2015-07-16,8.062115669250488
2015-07-17,8.04865550994873
2015-07-20,8.112106323242188
2015-07-21,7.967898368835449
2015-07-22,7.817924499511719
2015-07-23,7.767933368682861
2015-07-24,7.810826301574707
2015-07-27,7.81862735748291
2015-07-28,7.9648613929748535
2015-07-29,8.037001609802246
2015-07-30,7.972660541534424
2015-07-31,8.161789894104004
2015-08-03,8.074047088623047
2015-08-04,8.060400009155273
2015-08-05,7.970710277557373
2015-08-06,7.822526454925537
2015-08-07,7.799128532409668
2015-08-10,7.910268783569336
2015-08-11,7.754283428192139
2015-08-12,7.888816833496094
2015-08-13,7.808877468109131
2015-08-14,7.840075492858887
2015-08-17,7.869320392608643
2015-08-18,7.939513206481934
2015-08-19,7.865422248840332
2015-08-20,7.678242206573486
2015-08-21,7.639247894287109
2015-08-24,7.292186737060547
2015-08-25,7.214195251464844
2015-08-26,7.424771785736084
2015-08-27,7.600251197814941
2015-08-28,7.543708801269531
2015-08-31,7.514462471008301
2015-09-01,7.301933288574219
2015-09-02,7.473515033721924
2015-09-03,7.338979244232178
2015-09-04,7.311682224273682
2015-09-08,7.5729546546936035
2015-09-09,7.47936487197876
2015-09-10,7.530057907104492
2015-09-11,7.539807319641113
2015-09-14,7.450117588043213
2015-09-15,7.541756629943848
2015-09-16,7.584653854370117
2015-09-17,7.481313228607178
2015-09-18,7.249289512634277
2015-09-21,7.249289512634277
2015-09-22,7.1381516456604
2015-09-23,7.110856056213379
2015-09-24,7.151801586151123
2015-09-25,7.157651424407959
2015-09-28,7.044562339782715
2015-09-29,7.114755630493164
2015-09-30,7.1381516456604
2015-10-01,6.921727180480957
2015-10-02,7.015316009521484
2015-10-05,7.17714786529541
2015-10-06,7.225892543792725
2015-10-07,7.416971683502197
2015-10-08,7.609999179840088
2015-10-09,7.600251197814941
2015-10-12,7.567105293273926
2015-10-13,7.399424076080322
2015-10-14,7.381874084472656
2015-10-15,7.430619239807129
2015-10-16,7.309732437133789
2015-10-19,7.221993923187256
2015-10-20,7.223942756652832
2015-10-21,7.196645736694336
2015-10-22,7.510562896728516
2015-10-23,7.666865348815918
2015-10-26,7.613447189331055
2015-10-27,7.581789016723633
2015-10-28,7.720287322998047
2015-10-29,7.724244117736816
2015-10-30,7.747986316680908
2015-11-02,7.963645935058594
2015-11-03,8.019047737121582
2015-11-04,7.957712173461914
2015-11-05,8.157546043395996
2015-11-06,8.127869606018066
2015-11-09,8.02894115447998
2015-11-10,8.005195617675781
2015-11-11,7.955733776092529
2015-11-12,7.647079944610596
2015-11-13,7.637187480926514
2015-11-16,7.749963283538818
2015-11-17,7.686650276184082
2015-11-18,7.852848529815674
2015-11-19,7.807343006134033
2015-11-20,7.856806755065918
2015-11-23,7.858786106109619
2015-11-24,7.876591205596924
2015-11-25,7.92803430557251
2015-11-27,7.979476451873779
2015-11-30,8.02894115447998
2015-12-01,8.096211433410645
2015-12-02,7.9418840408325195
2015-12-03,7.803384780883789
2015-12-04,7.9418840408325195
2015-12-07,8.078405380249023
2015-12-08,7.953757286071777
2015-12-09,7.957712173461914
2015-12-10,7.943862438201904
2015-12-11,7.809322834014893
2015-12-14,7.894398212432861
2015-12-15,7.880548477172852
2015-12-16,7.971561908721924
2015-12-17,7.912206649780273
2015-12-18,7.734137058258057
2015-12-21,7.684672832489014
2015-12-22,7.930012226104736
2015-12-23,8.163479804992676
2015-12-24,8.212944030761719
2015-12-28,8.191182136535645
2015-12-29,8.238665580749512
2015-12-30,8.212944030761719
2015-12-31,8.076424598693848
2016-01-04,7.951776504516602
2016-01-05,7.864719867706299
2016-01-06,7.8864850997924805
2016-01-07,7.726224422454834
2016-01-08,7.676759243011475
2016-01-11,7.694564342498779
2016-01-12,7.801408767700195
2016-01-13,7.670821666717529
2016-01-14,7.765791416168213
2016-01-15,7.453183650970459
2016-01-19,7.275115489959717
2016-01-20,7.227630138397217
2016-01-21,7.348320484161377
2016-01-22,7.514518737792969
2016-01-25,7.285006999969482
2016-01-26,7.522431373596191
2016-01-27,7.647068977355957
2016-01-28,7.908403396606445
2016-01-29,8.153658866882324
2016-02-01,8.129532814025879
2016-02-02,7.866187572479248
2016-02-03,7.966701984405518
2016-02-04,8.75070571899414
2016-02-05,8.696430206298828
2016-02-08,8.776840209960938
2016-02-09,8.716532707214355
2016-02-10,8.497414588928223
2016-02-11,8.445147514343262
2016-02-12,8.652204513549805
2016-02-16,8.780861854553223
2016-02-17,8.929621696472168
2016-02-18,8.957763671875
2016-02-19,8.975858688354492
2016-02-22,9.118587493896484
2016-02-23,8.953746795654297
2016-02-24,8.94570541381836
2016-02-25,9.06028938293457
2016-02-26,9.090442657470703
2016-02-29,9.104515075683594
2016-03-01,9.387960433959961
2016-03-02,9.347758293151855
2016-03-03,9.44826889038086
2016-03-04,9.291471481323242
2016-03-07,9.311572074890137
2016-03-08,9.361830711364746
2016-03-09,9.446261405944824
2016-03-10,9.446261405944824
2016-03-11,9.420126914978027
2016-03-14,9.436210632324219
2016-03-15,9.45832347869873
2016-03-16,9.53270149230957
2016-03-17,9.838264465332031
2016-03-18,9.860376358032227
2016-03-21,10.025219917297363
2016-03-22,9.836254119873047
2016-03-23,9.816152572631836
2016-03-24,9.830223083496094
2016-03-28,9.749813079833984
2016-03-29,9.854348182678223
2016-03-30,9.836254119873047
2016-03-31,9.850325584411621
2016-04-01,9.836254119873047
2016-04-04,9.522650718688965
2016-04-05,9.524662017822266
2016-04-06,9.470386505126953
2016-04-07,9.391984939575195
2016-04-08,9.474406242370605
2016-04-11,9.436210632324219
2016-04-12,9.1145658493042
2016-04-13,9.2110595703125
2016-04-14,9.201006889343262
2016-04-15,9.209049224853516
2016-04-18,9.192968368530273
2016-04-19,9.194978713989258
2016-04-20,9.209049224853516
2016-04-21,9.162811279296875
2016-04-22,9.295223236083984
2016-04-25,9.28911304473877
2016-04-26,9.468376159667969
2016-04-27,9.663936614990234
2016-04-28,9.629305839538574
2016-04-29,9.531526565551758
2016-05-02,9.578377723693848
2016-05-03,9.445967674255371
2016-05-04,9.283001899719238
2016-05-05,9.482636451721191
2016-05-06,9.470413208007812
2016-05-09,9.403189659118652
2016-05-10,9.507080078125
2016-05-11,9.431709289550781
2016-05-12,9.297259330749512
2016-05-13,9.264666557312012
2016-05-16,9.313556671142578
2016-05-17,9.207627296447754
2016-05-18,9.246333122253418
2016-05-19,9.067070007324219
2016-05-20,9.138368606567383
2016-05-23,9.140405654907227
2016-05-24,9.309483528137207
2016-05-25,9.35837173461914
2016-05-26,9.386894226074219
2016-05-27,9.37059497833252
2016-05-31,9.376707077026367
2016-06-01,9.419486045837402
2016-06-02,9.474485397338867
2016-06-03,9.41133975982666
2016-06-06,9.335966110229492
2016-06-07,9.317633628845215
2016-06-08,9.368561744689941
2016-06-09,9.23818588256836
2016-06-10,9.079293251037598
2016-06-13,8.959104537963867
2016-06-14,9.012069702148438
2016-06-15,8.955029487609863
2016-06-16,9.024291038513184
2016-06-17,9.058921813964844
2016-06-20,9.17503547668457
2016-06-21,9.158736228942871
2016-06-22,9.156702995300293
2016-06-23,9.280963897705078
2016-06-24,8.912252426147461
2016-06-27,8.698357582092285
2016-06-28,8.72076416015625
2016-06-29,8.849102020263672
2016-06-30,9.042625427246094
2016-07-01,9.22596263885498
2016-07-05,9.04058837890625
2016-07-06,9.032440185546875
2016-07-07,9.109848976135254
2016-07-08,9.213740348815918
2016-07-11,9.240221977233887
2016-07-12,8.920400619506836
2016-07-13,8.820582389831543
2016-07-14,8.820582389831543
2016-07-15,8.8511381149292
2016-07-18,8.755395889282227
2016-07-19,8.645393371582031
2016-07-20,8.667800903320312
2016-07-21,8.523170471191406
2016-07-22,8.70504093170166
2016-07-25,8.663704872131348
2016-07-26,8.676104545593262
2016-07-27,8.65957260131836
2016-07-28,8.783575057983398
2016-07-29,8.835244178771973
2016-08-01,8.781508445739746
2016-08-02,8.640972137451172
2016-08-03,8.692642211914062
2016-08-04,8.762907981872559
2016-08-05,8.860041618347168
2016-08-08,8.855908393859863
2016-08-09,8.779441833496094
2016-08-10,8.777373313903809
2016-08-11,8.9778470993042
2016-08-12,8.9778470993042
2016-08-15,9.048115730285645
2016-08-16,8.986114501953125
2016-08-17,9.012980461120605
2016-08-18,9.070849418640137
2016-08-19,9.093585014343262
2016-08-22,9.126651763916016
2016-08-23,9.099784851074219
2016-08-24,9.03158187866211
2016-08-25,9.037781715393066
2016-08-26,9.041914939880371
2016-08-29,9.093585014343262
2016-08-30,9.041914939880371
2016-08-31,8.909646034240723
2016-09-01,8.849709510803223
2016-09-02,8.953046798706055
2016-09-06,8.868310928344727
2016-09-07,8.73397445678711
2016-09-08,8.715373992919922
2016-09-09,8.384698867797852
2016-09-12,8.4136323928833
2016-09-13,8.357829093933105
2016-09-14,8.324761390686035
2016-09-15,8.434300422668457
2016-09-16,8.281362533569336
2016-09-19,8.384698867797852
2016-09-20,8.250360488891602
2016-09-21,8.316494941711426
2016-09-22,8.380562782287598
2016-09-23,8.357829093933105
2016-09-26,8.308229446411133
2016-09-27,8.347496032714844
2016-09-28,8.446699142456055
2016-09-29,8.440498352050781
2016-09-30,8.634769439697266
2016-10-03,8.71330738067627
2016-10-04,8.566568374633789
2016-10-05,8.661637306213379
2016-10-06,8.831108093261719
2016-10-07,8.742238998413086
2016-10-10,8.70504093170166
2016-10-11,8.258627891540527
2016-10-12,8.072622299194336
2016-10-13,7.923818588256836
2016-10-14,7.923818588256836
2016-10-17,7.909350395202637
2016-10-18,7.886618137359619
2016-10-19,8.04368782043457
2016-10-20,8.020955085754395
2016-10-21,8.05454158782959
2016-10-24,8.174196243286133
2016-10-25,8.11121940612793
2016-10-26,8.190987586975098
2016-10-27,8.071332931518555
2016-10-28,8.136408805847168
2016-10-31,8.182591438293457
2016-11-01,8.060840606689453
2016-11-02,8.029352188110352
2016-11-03,8.102822303771973
2016-11-04,8.279152870178223
2016-11-07,8.52475643157959
2016-11-08,8.52685546875
2016-11-09,9.150311470031738
2016-11-10,9.429500579833984
2016-11-11,9.295154571533203
2016-11-14,9.46728801727295
2016-11-15,9.465189933776855
2016-11-16,9.465189933776855
2016-11-17,9.437899589538574
2016-11-18,9.404311180114746
2016-11-21,9.500873565673828
2016-11-22,9.63941764831543
2016-11-23,9.70659351348877
2016-11-25,9.73388385772705
2016-11-28,9.731783866882324
2016-11-29,9.868230819702148
2016-11-30,9.950098037719727
2016-12-01,9.968992233276367
2016-12-02,10.040361404418945
2016-12-05,10.197799682617188
2016-12-06,10.139022827148438
2016-12-07,10.321651458740234
2016-12-08,10.313255310058594
2016-12-09,10.288064956665039
2016-12-12,10.264976501464844
2016-12-13,10.201998710632324
2016-12-14,10.14322280883789
2016-12-15,10.166313171386719
2016-12-16,10.08654499053955
2016-12-19,10.080246925354004
2016-12-20,10.187304496765137
2016-12-21,10.105437278747559
2016-12-22,10.082345962524414
2016-12-23,10.105437278747559
2016-12-27,10.1453218460083
2016-12-28,9.945899963378906
2016-12-29,9.910213470458984
2016-12-30,9.861933708190918
2017-01-03,9.855635643005371
2017-01-04,9.901816368103027
2017-01-05,9.786362648010254
2017-01-06,9.76327133178711
2017-01-09,9.691899299621582
2017-01-10,9.76327133178711
2017-01-11,9.956395149230957
2017-01-12,10.0760498046875
2017-01-13,10.08654499053955
2017-01-17,10.130626678466797
2017-01-18,10.718396186828613
2017-01-19,10.611336708068848
2017-01-20,10.756181716918945
2017-01-23,10.701603889465332
2017-01-24,10.66591739654541
2017-01-25,10.661720275878906
2017-01-26,10.573553085327148
2017-01-27,10.531570434570312
2017-01-30,10.53786849975586
2017-01-31,10.428711891174316
2017-02-01,10.416116714477539
2017-02-02,10.285964965820312
2017-02-03,10.294363021850586
2017-02-06,10.577752113342285
2017-02-07,10.455998420715332
2017-02-08,10.458099365234375
2017-02-09,10.548361778259277
2017-02-10,10.567254066467285
2017-02-13,10.523173332214355
2017-02-14,10.577752113342285
2017-02-15,10.592445373535156
2017-02-16,10.623933792114258
2017-02-17,10.644925117492676
2017-02-21,10.678512573242188
2017-02-22,10.678512573242188
2017-02-23,10.451801300048828
2017-02-24,10.516876220703125
2017-02-27,10.569354057312012
2017-02-28,10.502182006835938
2017-03-01,10.701603889465332
2017-03-02,10.628130912780762
2017-03-03,10.873734474182129
2017-03-06,10.961901664733887
2017-03-07,10.783469200134277
2017-03-08,10.798165321350098
2017-03-09,10.533670425415039
2017-03-10,10.663818359375
2017-03-13,10.789769172668457
2017-03-14,10.640726089477539
2017-03-15,10.83385181427002
2017-03-16,10.758280754089355
2017-03-17,10.888429641723633
2017-03-20,10.873734474182129
2017-03-21,10.739389419555664
2017-03-22,10.856943130493164
2017-03-23,10.707901000976562
2017-03-24,10.655420303344727
2017-03-27,10.504281044006348
2017-03-28,10.680611610412598
2017-03-29,10.751982688903809
2017-03-30,10.772976875305176
2017-03-31,10.810760498046875
2017-04-03,10.775074005126953
2017-04-04,10.865337371826172
2017-04-05,10.854843139648438
2017-04-06,10.695305824279785
2017-04-07,10.544163703918457
2017-04-10,10.586148262023926
2017-04-11,10.567254066467285
2017-04-12,9.71708869934082
2017-04-13,9.559650421142578
2017-04-17,9.614230155944824
2017-04-18,9.290956497192383
2017-04-19,9.54075813293457
2017-04-20,9.544957160949707
2017-04-21,9.601634979248047
2017-04-24,9.532361030578613
2017-04-25,9.59743595123291
2017-04-26,9.616328239440918
2017-04-27,9.526065826416016
2017-04-28,9.379121780395508
2017-05-01,9.347634315490723
2017-05-02,9.463088035583496
2017-05-03,9.498775482177734
2017-05-04,9.5575532913208
2017-05-05,9.589040756225586
2017-05-08,9.614230155944824
2017-05-09,9.551253318786621
2017-05-10,9.549155235290527
2017-05-11,9.442095756530762
2017-05-12,9.391718864440918
2017-05-15,9.278360366821289
2017-05-16,9.227981567382812
2017-05-17,8.879517555236816
2017-05-18,9.013866424560547
2017-05-19,9.148212432861328
