Date,VZ
2013-09-17,26.46065902709961
2013-09-18,26.542377471923828
2013-09-19,26.427974700927734
2013-09-20,26.0302734375
2013-09-23,26.13923454284668
2013-09-24,25.752424240112305
2013-09-25,25.57809066772461
2013-09-26,25.970335006713867
2013-09-27,25.60533332824707
2013-09-30,25.42555046081543
2013-10-01,25.599885940551758
2013-10-02,25.490930557250977
2013-10-03,25.610782623291016
2013-10-04,25.65981674194336
2013-10-07,25.763322830200195
2013-10-08,25.37213897705078
2013-10-09,25.454790115356445
2013-10-10,25.818416595458984
2013-10-11,25.945144653320312
2013-10-14,25.790870666503906
2013-10-15,25.520896911621094
2013-10-16,26.03330421447754
2013-10-17,26.942394256591797
2013-10-18,27.553970336914062
2013-10-21,27.868030548095703
2013-10-22,28.176570892333984
2013-10-23,28.000267028808594
2013-10-24,27.779870986938477
2013-10-25,27.939645767211914
2013-10-28,27.862520217895508
2013-10-29,28.149017333984375
2013-10-30,27.84048080444336
2013-10-31,27.829456329345703
2013-11-01,27.818435668945312
2013-11-04,28.143518447875977
2013-11-05,27.603565216064453
2013-11-06,27.884552001953125
2013-11-07,27.64212417602539
2013-11-08,27.65867042541504
2013-11-11,27.52643394470215
2013-11-12,27.636629104614258
2013-11-13,27.54295539855957
2013-11-14,27.697223663330078
2013-11-15,27.719266891479492
2013-11-18,27.96719741821289
2013-11-19,27.978214263916016
2013-11-20,27.76885414123535
2013-11-21,27.757831573486328
2013-11-22,27.669679641723633
2013-11-25,27.553970336914062
2013-11-26,27.57601547241211
2013-11-27,27.509897232055664
2013-11-29,27.339099884033203
2013-12-02,27.1407470703125
2013-12-03,27.328079223632812
2013-12-04,27.201351165771484
2013-12-05,26.947908401489258
2013-12-06,27.2619571685791
2013-12-09,27.31153678894043
2013-12-10,27.025049209594727
2013-12-11,26.716508865356445
2013-12-12,26.51814842224121
2013-12-13,26.35837745666504
2013-12-16,26.589780807495117
2013-12-17,26.2041015625
2013-12-18,26.70548439025879
2013-12-19,26.68344497680664
2013-12-20,26.490598678588867
2013-12-23,26.766090393066406
2013-12-24,26.986474990844727
2013-12-26,27.0966739654541
2013-12-27,27.09115219116211
2013-12-30,27.08013916015625
2013-12-31,27.07461929321289
2014-01-02,26.997501373291016
2014-01-03,26.67792320251465
2014-01-06,26.82669448852539
2014-01-07,27.162784576416016
2014-01-08,27.01241111755371
2014-01-09,26.455453872680664
2014-01-10,26.594690322875977
2014-01-13,26.193683624267578
2014-01-14,26.22153663635254
2014-01-15,26.884309768676758
2014-01-16,27.02911376953125
2014-01-17,26.928871154785156
2014-01-21,26.56684112548828
2014-01-22,26.36077117919922
2014-01-23,26.65595245361328
2014-01-24,26.527856826782227
2014-01-27,26.561275482177734
2014-01-28,26.37747573852539
2014-01-29,26.561275482177734
2014-01-30,26.527856826782227
2014-01-31,26.74506378173828
2014-02-03,25.848371505737305
2014-02-04,26.076717376708984
2014-02-05,26.00432014465332
2014-02-06,25.99874496459961
2014-02-07,26.07115364074707
2014-02-10,26.126850128173828
2014-02-11,26.29393768310547
2014-02-12,26.383047103881836
2014-02-13,26.349628448486328
2014-02-14,25.904062271118164
2014-02-18,25.608877182006836
2014-02-19,25.915206909179688
2014-02-20,26.800762176513672
2014-02-21,26.32735252380371
2014-02-24,25.74811553955078
2014-02-25,25.781530380249023
2014-02-26,25.814950942993164
2014-02-27,26.455453872680664
2014-02-28,26.500009536743164
2014-03-03,26.349628448486328
2014-03-04,26.67823028564453
2014-03-05,26.38861846923828
2014-03-06,26.43317985534668
2014-03-07,26.26051902770996
2014-03-10,26.193683624267578
2014-03-11,26.0098876953125
2014-03-12,25.820518493652344
2014-03-13,25.636709213256836
2014-03-14,25.664569854736328
2014-03-17,25.79268455505371
2014-03-18,26.0098876953125
2014-03-19,25.820518493652344
2014-03-20,26.29393768310547
2014-03-21,26.126850128173828
2014-03-24,26.182538986206055
2014-03-25,26.29950714111328
2014-03-26,26.182538986206055
2014-03-27,26.561275482177734
2014-03-28,26.410892486572266
2014-03-31,26.49444007873535
2014-04-01,26.594690322875977
2014-04-02,26.633670806884766
2014-04-03,26.800762176513672
2014-04-04,26.756210327148438
2014-04-07,26.800762176513672
2014-04-08,27.149925231933594
2014-04-09,27.02039337158203
2014-04-10,26.733184814453125
2014-04-11,26.507909774780273
2014-04-14,26.62055206298828
2014-04-15,26.42343521118164
2014-04-16,26.524812698364258
2014-04-17,26.806394577026367
2014-04-21,27.02039337158203
2014-04-22,26.986610412597656
2014-04-23,26.710660934448242
2014-04-24,26.063011169433594
2014-04-25,25.871545791625977
2014-04-28,26.243228912353516
2014-04-29,26.338972091674805
2014-04-30,26.316452026367188
2014-05-01,26.592395782470703
2014-05-02,26.53607177734375
2014-05-05,26.688129425048828
2014-05-06,26.733184814453125
2014-05-07,27.087974548339844
2014-05-08,27.307601928710938
2014-05-09,27.30197525024414
2014-05-12,27.121768951416016
2014-05-13,26.947185516357422
2014-05-14,27.03729248046875
2014-05-15,27.009126663208008
2014-05-16,27.63423728942871
2014-05-19,27.679298400878906
2014-05-20,27.39771842956543
2014-05-21,27.6905574798584
2014-05-22,27.848247528076172
2014-05-23,28.011547088623047
2014-05-27,27.94397735595703
2014-05-28,28.011547088623047
2014-05-29,28.00029182434082
2014-05-30,28.13544464111328
2014-06-02,28.186134338378906
2014-06-03,27.75813865661621
2014-06-04,27.679298400878906
2014-06-05,27.752498626708984
2014-06-06,27.831348419189453
2014-06-09,27.91581916809082
2014-06-10,27.887662887573242
2014-06-11,27.803192138671875
2014-06-12,27.617340087890625
2014-06-13,27.696184158325195
2014-06-16,27.769397735595703
2014-06-17,27.71308135986328
2014-06-18,27.831348419189453
2014-06-19,27.85950469970703
2014-06-20,27.814449310302734
2014-06-23,28.005924224853516
2014-06-24,27.752498626708984
2014-06-25,27.825712203979492
2014-06-26,27.71308135986328
2014-06-27,27.77503776550293
2014-06-30,27.55539894104004
2014-07-01,27.803192138671875
2014-07-02,27.96650505065918
2014-07-03,27.99466896057129
2014-07-07,28.017187118530273
2014-07-08,27.755346298217773
2014-07-09,27.835033416748047
2014-07-10,28.256263732910156
2014-07-11,28.643327713012695
2014-07-14,28.76287078857422
2014-07-15,28.865333557128906
2014-07-16,29.00763702392578
2014-07-17,28.643327713012695
2014-07-18,28.888093948364258
2014-07-21,28.85963249206543
2014-07-22,29.019033432006836
2014-07-23,28.979175567626953
2014-07-24,29.058876037597656
2014-07-25,29.18979263305664
2014-07-28,29.360553741455078
2014-07-29,29.582555770874023
2014-07-30,29.463014602661133
2014-07-31,28.700246810913086
2014-08-01,28.36441993713379
2014-08-04,28.580726623535156
2014-08-05,28.26764678955078
2014-08-06,27.965957641601562
2014-08-07,27.692731857299805
2014-08-08,27.721193313598633
2014-08-11,27.704113006591797
2014-08-12,27.800886154174805
2014-08-13,27.84642219543457
2014-08-14,27.891958236694336
2014-08-15,27.778114318847656
2014-08-18,27.766725540161133
2014-08-19,27.721193313598633
2014-08-20,27.78950309753418
2014-08-21,27.81795883178711
2014-08-22,27.687036514282227
2014-08-25,27.977340698242188
2014-08-26,28.034271240234375
2014-08-27,28.13673210144043
2014-08-28,28.125337600708008
2014-08-29,28.358718872070312
2014-09-02,28.330259323120117
2014-09-03,28.39287757873535
2014-09-04,28.301799774169922
2014-09-05,28.427030563354492
2014-09-08,28.193635940551758
2014-09-09,27.835033416748047
2014-09-10,27.749650955200195
2014-09-11,27.89764404296875
2014-09-12,27.55042839050293
2014-09-15,27.641502380371094
2014-09-16,27.86918830871582
2014-09-17,28.011493682861328
2014-09-18,28.28472137451172
2014-09-19,28.660409927368164
2014-09-22,28.563644409179688
2014-09-23,28.409944534301758
2014-09-24,28.501028060913086
2014-09-25,28.23919105529785
2014-09-26,28.330259323120117
2014-09-29,28.318880081176758
2014-09-30,28.455495834350586
2014-10-01,28.13673210144043
2014-10-02,28.057037353515625
2014-10-03,28.296110153198242
2014-10-06,28.506717681884766
2014-10-07,28.27901840209961
2014-10-08,28.704975128173828
2014-10-09,28.163917541503906
2014-10-10,28.169673919677734
2014-10-13,27.84157943725586
2014-10-14,27.755229949951172
2014-10-15,27.58255958557129
2014-10-16,27.438663482666016
2014-10-17,27.668901443481445
2014-10-20,27.90489387512207
2014-10-21,28.025760650634766
2014-10-22,27.807044982910156
2014-10-23,27.755229949951172
2014-10-24,28.071821212768555
2014-10-27,28.445951461791992
2014-10-28,28.75676918029785
2014-10-29,28.68195343017578
2014-10-30,28.722240447998047
2014-10-31,28.923704147338867
2014-11-03,29.004283905029297
2014-11-04,28.969749450683594
2014-11-05,28.97550392150879
2014-11-06,28.94096565246582
2014-11-07,29.27481460571289
2014-11-10,29.19423484802246
2014-11-11,29.130910873413086
2014-11-12,29.251785278320312
2014-11-13,29.470521926879883
2014-11-14,29.64319610595703
2014-11-17,29.58563995361328
2014-11-18,29.482019424438477
2014-11-19,29.061843872070312
2014-11-20,28.889169692993164
2014-11-21,28.90068244934082
2014-11-24,28.492002487182617
2014-11-25,28.399911880493164
2014-11-26,28.802833557128906
2014-11-28,29.11939239501953
2014-12-01,28.79706573486328
2014-12-02,28.267515182495117
2014-12-03,28.083324432373047
2014-12-04,28.07756805419922
2014-12-05,27.979724884033203
2014-12-08,28.146642684936523
2014-12-09,27.006948471069336
2014-12-10,26.581026077270508
2014-12-11,26.684629440307617
2014-12-12,26.23567008972168
2014-12-15,26.14356803894043
2014-12-16,26.206890106201172
2014-12-17,26.730680465698242
2014-12-18,27.081796646118164
2014-12-19,27.064516067504883
2014-12-22,27.346559524536133
2014-12-23,27.438663482666016
2014-12-24,27.438663482666016
2014-12-26,27.548019409179688
2014-12-29,27.369592666625977
2014-12-30,27.24295425415039
2014-12-31,26.926389694213867
2015-01-02,27.029993057250977
2015-01-05,26.80550765991211
2015-01-06,27.076038360595703
2015-01-07,26.901315689086914
2015-01-08,27.477895736694336
2015-01-09,27.233285903930664
2015-01-12,27.419662475585938
2015-01-13,27.477895736694336
2015-01-14,27.355581283569336
2015-01-15,27.431303024291992
2015-01-16,27.949647903442383
2015-01-20,28.060304641723633
2015-01-21,28.101062774658203
2015-01-22,27.8389892578125
2015-01-23,27.46042251586914
2015-01-26,27.349769592285156
2015-01-27,26.99449920654297
2015-01-28,26.819778442382812
2015-01-29,26.854717254638672
2015-01-30,26.62175941467285
2015-02-02,27.361408233642578
2015-02-03,27.856460571289062
2015-02-04,27.8389892578125
2015-02-05,27.873926162719727
2015-02-06,28.730064392089844
2015-02-09,28.590290069580078
2015-02-10,28.834901809692383
2015-02-11,29.009620666503906
2015-02-12,28.840717315673828
2015-02-13,28.71841812133789
2015-02-17,28.642698287963867
2015-02-18,28.502931594848633
2015-02-19,28.485454559326172
2015-02-20,28.520401000976562
2015-02-23,28.403921127319336
2015-02-24,28.66600799560547
2015-02-25,28.654361724853516
2015-02-26,28.753368377685547
2015-02-27,28.79995346069336
2015-03-02,28.811607360839844
2015-03-03,28.858200073242188
2015-03-04,28.578630447387695
2015-03-05,28.49128532409668
2015-03-06,28.124366760253906
2015-03-09,28.089412689208984
2015-03-10,27.67009162902832
2015-03-11,27.769094467163086
2015-03-12,28.3806209564209
2015-03-13,28.44468879699707
2015-03-16,28.695125579833984
2015-03-17,28.508750915527344
2015-03-18,28.852380752563477
2015-03-19,28.712596893310547
2015-03-20,28.864023208618164
2015-03-23,28.910612106323242
2015-03-24,28.776657104492188
2015-03-25,28.3806209564209
2015-03-26,28.20008087158203
2015-03-27,28.2816104888916
2015-03-30,28.607757568359375
2015-03-31,28.322385787963867
2015-04-01,28.49128532409668
2015-04-02,28.811607360839844
2015-04-06,28.9047908782959
2015-04-07,28.695125579833984
2015-04-08,28.936601638793945
2015-04-09,28.865921020507812
2015-04-10,28.989614486694336
2015-04-13,28.883596420288086
2015-04-14,28.966049194335938
2015-04-15,29.08974266052246
2015-04-16,29.019062042236328
2015-04-17,28.80113983154297
2015-04-20,29.083858489990234
2015-04-21,28.960153579711914
2015-04-22,29.195749282836914
2015-04-23,29.47846794128418
2015-04-24,29.466684341430664
2015-04-27,29.496143341064453
2015-04-28,29.77295684814453
2015-04-29,29.7258358001709
2015-04-30,29.708168029785156
2015-05-01,29.690502166748047
2015-05-04,29.755281448364258
2015-05-05,29.502016067504883
2015-05-06,29.23697853088379
2015-05-07,29.289997100830078
2015-05-08,29.53147315979004
2015-05-11,29.331220626831055
2015-05-12,29.22520637512207
2015-05-13,29.289997100830078
2015-05-14,29.431350708007812
2015-05-15,29.325334548950195
2015-05-18,29.21341896057129
2015-05-19,29.183975219726562
2015-05-20,29.26643943786621
2015-05-21,29.390119552612305
2015-05-22,29.21932029724121
2015-05-26,29.107402801513672
2015-05-27,29.195749282836914
2015-05-28,29.178089141845703
2015-05-29,29.119184494018555
2015-06-01,28.989614486694336
2015-06-02,28.94249725341797
2015-06-03,28.90715217590332
2015-06-04,28.32994842529297
2015-06-05,27.81753921508789
2015-06-08,27.941232681274414
2015-06-09,27.882333755493164
2015-06-10,27.958900451660156
2015-06-11,28.129695892333984
2015-06-12,27.829322814941406
2015-06-15,27.682077407836914
2015-06-16,27.92943572998047
2015-06-17,27.841102600097656
2015-06-18,28.135595321655273
2015-06-19,27.953006744384766
2015-06-22,27.99423599243164
2015-06-23,28.135595321655273
2015-06-24,27.852880477905273
2015-06-25,27.941232681274414
2015-06-26,28.04724884033203
2015-06-29,27.546613693237305
2015-06-30,27.452367782592773
2015-07-01,27.682077407836914
2015-07-02,27.799875259399414
2015-07-06,27.705636978149414
2015-07-07,27.829322814941406
2015-07-08,27.7578125
2015-07-09,27.567115783691406
2015-07-10,28.008094787597656
2015-07-13,28.12727928161621
2015-07-14,28.252426147460938
2015-07-15,28.204748153686523
2015-07-16,28.502714157104492
2015-07-17,28.359678268432617
2015-07-20,28.663604736328125
2015-07-21,27.990219116210938
2015-07-22,27.680343627929688
2015-07-23,27.620746612548828
2015-07-24,27.436017990112305
2015-07-27,27.31087875366211
2015-07-28,27.346630096435547
2015-07-29,27.745887756347656
2015-07-30,27.81143569946289
2015-07-31,27.882953643798828
2015-08-03,27.990219116210938
2015-08-04,27.81143569946289
2015-08-05,27.793563842773438
2015-08-06,27.787601470947266
2015-08-07,27.626710891723633
2015-08-10,28.145160675048828
2015-08-11,28.365646362304688
2015-08-12,28.51462173461914
2015-08-13,28.401412963867188
2015-08-14,28.300090789794922
2015-08-17,28.317981719970703
2015-08-18,28.2822208404541
2015-08-19,28.270294189453125
2015-08-20,27.936594009399414
2015-08-21,27.471769332885742
2015-08-24,26.66132164001465
2015-08-25,25.922388076782227
2015-08-26,26.91161346435547
2015-08-27,27.52539825439453
2015-08-28,27.453893661499023
2015-08-31,27.418134689331055
2015-09-01,26.75666618347168
2015-09-02,27.024831771850586
2015-09-03,27.245328903198242
2015-09-04,26.708995819091797
2015-09-08,27.340669631958008
2015-09-09,27.048667907714844
2015-09-10,27.090383529663086
2015-09-11,27.25128173828125
2015-09-14,27.203609466552734
2015-09-15,27.63266372680664
2015-09-16,27.52539825439453
2015-09-17,26.95332145690918
2015-09-18,26.560014724731445
2015-09-21,26.697071075439453
2015-09-22,26.47658920288086
2015-09-23,26.208431243896484
2015-09-24,26.273975372314453
2015-09-25,26.3514404296875
2015-09-28,26.065404891967773
2015-09-29,25.94026756286621
2015-09-30,25.92835235595703
2015-10-01,25.600589752197266
2015-10-02,25.52907943725586
2015-10-05,26.220354080200195
2015-10-06,26.256101608276367
2015-10-07,26.47039222717285
2015-10-08,26.69978904724121
2015-10-09,26.657535552978516
2015-10-12,26.742046356201172
2015-10-13,26.77825927734375
2015-10-14,26.55491065979004
2015-10-15,26.965396881103516
2015-10-16,26.983505249023438
2015-10-19,26.983505249023438
2015-10-20,27.309480667114258
2015-10-21,27.08009147644043
2015-10-22,27.701860427856445
2015-10-23,27.864852905273438
2015-10-26,27.98558235168457
2015-10-27,27.870885848999023
2015-10-28,28.058008193969727
2015-10-29,28.009729385375977
2015-10-30,28.29948616027832
2015-11-02,28.239118576049805
2015-11-03,28.03990936279297
2015-11-04,27.852771759033203
2015-11-05,27.888999938964844
2015-11-06,27.63545799255371
2015-11-09,27.345705032348633
2015-11-10,27.22496795654297
2015-11-11,27.357770919799805
2015-11-12,27.061986923217773
2015-11-13,26.69978904724121
2015-11-16,27.188753128051758
2015-11-17,27.21289825439453
2015-11-18,27.39400291442871
2015-11-19,27.62337875366211
2015-11-20,27.400026321411133
2015-11-23,27.158571243286133
2015-11-24,27.279296875
2015-11-25,27.11631202697754
2015-11-27,27.303442001342773
2015-11-30,27.436243057250977
2015-12-01,27.514719009399414
2015-12-02,27.11631202697754
2015-12-03,26.89899444580078
2015-12-04,27.593196868896484
2015-12-07,27.80448341369629
2015-12-08,27.587162017822266
2015-12-09,27.381927490234375
2015-12-10,27.357770919799805
2015-12-11,27.055940628051758
2015-12-14,27.436243057250977
2015-12-15,27.496610641479492
2015-12-16,28.076133728027344
2015-12-17,27.828632354736328
2015-12-18,27.502656936645508
2015-12-21,27.70789909362793
2015-12-22,27.97350311279297
2015-12-23,28.34174156188965
2015-12-24,28.19685173034668
2015-12-28,28.221004486083984
2015-12-29,28.498693466186523
2015-12-30,28.23308563232422
2015-12-31,27.90106964111328
2016-01-04,27.689788818359375
2016-01-05,28.070098876953125
2016-01-06,27.816490173339844
2016-01-07,27.663724899291992
2016-01-08,27.39484977722168
2016-01-11,27.553728103637695
2016-01-12,27.455955505371094
2016-01-13,26.979310989379883
2016-01-14,27.41928482055664
2016-01-15,27.150409698486328
2016-01-19,27.41928482055664
2016-01-20,27.144302368164062
2016-01-21,28.030366897583008
2016-01-22,28.745336532592773
2016-01-25,28.73922348022461
2016-01-26,29.484756469726562
2016-01-27,29.961393356323242
2016-01-28,29.94916343688965
2016-01-29,30.53580093383789
2016-02-01,31.018564224243164
2016-02-02,30.4991455078125
2016-02-03,30.933008193969727
2016-02-04,30.816911697387695
2016-02-05,31.146902084350586
2016-02-08,31.006345748901367
2016-02-09,30.64581298828125
2016-02-10,30.54192352294922
2016-02-11,30.181385040283203
2016-02-12,30.62135887145996
2016-02-16,30.700801849365234
2016-02-17,30.749691009521484
2016-02-18,31.128562927246094
2016-02-19,31.079668045043945
2016-02-22,31.208005905151367
2016-02-23,30.939123153686523
2016-02-24,31.055225372314453
2016-02-25,31.232450485229492
2016-02-26,31.177444458007812
2016-02-29,31.00022315979004
2016-03-01,31.446317672729492
2016-03-02,31.849637985229492
2016-03-03,31.70908546447754
2016-03-04,31.66020393371582
2016-03-07,31.904640197753906
2016-03-08,32.057403564453125
2016-03-09,31.98408317565918
2016-03-10,31.97185707092285
2016-03-11,32.100181579589844
2016-03-14,32.10629653930664
2016-03-15,32.18572998046875
2016-03-16,32.515716552734375
2016-03-17,32.772369384765625
2016-03-18,32.534061431884766
2016-03-21,32.65627670288086
2016-03-22,32.515716552734375
2016-03-23,32.3323974609375
2016-03-24,32.7296028137207
2016-03-28,32.63182067871094
2016-03-29,33.029029846191406
2016-03-30,33.02292251586914
2016-03-31,33.04735565185547
2016-04-01,33.00458908081055
2016-04-04,33.255126953125
2016-04-05,33.05347442626953
2016-04-06,33.05039596557617
2016-04-07,32.11173629760742
2016-04-08,32.22289276123047
2016-04-11,31.870895385742188
2016-04-12,32.080867767333984
2016-04-13,31.673288345336914
2016-04-14,31.71651840209961
2016-04-15,31.71033477783203
2016-04-18,31.944997787475586
2016-04-19,32.161136627197266
2016-04-20,31.957345962524414
2016-04-21,30.895193099975586
2016-04-22,31.216304779052734
2016-04-25,31.345996856689453
2016-04-26,31.148387908935547
2016-04-27,31.920297622680664
2016-04-28,31.506546020507812
2016-04-29,31.457155227661133
2016-05-02,31.691810607910156
2016-05-03,31.29658317565918
2016-05-04,31.395389556884766
2016-05-05,31.395389556884766
2016-05-06,31.568309783935547
2016-05-09,31.543601989746094
2016-05-10,31.82765769958496
2016-05-11,31.586830139160156
2016-05-12,31.784440994262695
2016-05-13,31.457155227661133
2016-05-16,31.636234283447266
2016-05-17,31.432443618774414
2016-05-18,31.117507934570312
2016-05-19,30.648183822631836
2016-05-20,30.666704177856445
2016-05-23,30.345590591430664
2016-05-24,30.6173095703125
2016-05-25,30.784029006958008
2016-05-26,30.97547721862793
2016-05-27,31.259536743164062
2016-05-31,31.432443618774414
2016-06-01,31.1422061920166
2016-06-02,31.352170944213867
2016-06-03,31.444795608520508
2016-06-06,31.315107345581055
2016-06-07,31.957345962524414
2016-06-08,31.81532859802246
2016-06-09,32.080867767333984
2016-06-10,32.525482177734375
2016-06-13,32.46371841430664
2016-06-14,32.723087310791016
2016-06-15,32.630470275878906
2016-06-16,33.013328552246094
2016-06-17,33.210941314697266
2016-06-20,33.198577880859375
2016-06-21,33.40855026245117
2016-06-22,33.365333557128906
2016-06-23,33.760536193847656
2016-06-24,33.61233901977539
2016-06-27,33.803775787353516
2016-06-28,33.853179931640625
2016-06-29,34.00139617919922
2016-06-30,34.483055114746094
2016-07-01,34.72391128540039
2016-07-05,34.90915298461914
2016-07-06,35.09317398071289
2016-07-07,34.54426193237305
2016-07-08,34.868614196777344
2016-07-11,34.887332916259766
2016-07-12,34.60038757324219
2016-07-13,34.93098831176758
2016-07-14,34.8311882019043
2016-07-15,34.8311882019043
2016-07-18,34.887332916259766
2016-07-19,34.743858337402344
2016-07-20,34.6939582824707
2016-07-21,34.53802490234375
2016-07-22,34.993377685546875
2016-07-25,34.84989929199219
2016-07-26,34.188716888427734
2016-07-27,34.5068359375
2016-07-28,34.21989822387695
2016-07-29,34.562957763671875
2016-08-01,33.99534225463867
2016-08-02,33.68345260620117
2016-08-03,33.6210823059082
2016-08-04,33.639793395996094
2016-08-05,33.458892822265625
2016-08-08,33.42770767211914
2016-08-09,33.47137451171875
2016-08-10,33.56493377685547
2016-08-11,33.59613037109375
2016-08-12,33.46513748168945
2016-08-15,33.440185546875
2016-08-16,32.90998077392578
2016-08-17,33.16572952270508
2016-08-18,32.97859191894531
2016-08-19,32.71661376953125
2016-08-22,32.77899932861328
2016-08-23,32.82889175415039
2016-08-24,32.76651382446289
2016-08-25,32.903751373291016
2016-08-26,32.479583740234375
2016-08-29,32.74781036376953
2016-08-30,32.60433578491211
2016-08-31,32.64176559448242
2016-09-01,32.78523635864258
2016-09-02,32.98483657836914
2016-09-06,33.3778076171875
2016-09-07,33.502559661865234
2016-09-08,33.433937072753906
2016-09-09,32.323638916015625
2016-09-12,32.791465759277344
2016-09-13,32.09284591674805
2016-09-14,32.1177978515625
2016-09-15,32.42344284057617
2016-09-16,32.361061096191406
2016-09-19,31.936901092529297
2016-09-20,31.98056983947754
2016-09-21,32.35483932495117
2016-09-22,32.654239654541016
2016-09-23,32.78523635864258
2016-09-26,32.52947998046875
2016-09-27,32.74156188964844
2016-09-28,32.47334671020508
2016-09-29,32.51076889038086
2016-09-30,32.42344284057617
2016-10-03,32.361061096191406
2016-10-04,31.974332809448242
2016-10-05,31.714412689208984
2016-10-06,31.70809555053711
2016-10-07,31.493600845336914
2016-10-10,31.663938522338867
2016-10-11,31.480987548828125
2016-10-12,31.733335494995117
2016-10-13,31.727031707763672
2016-10-14,31.72072410583496
2016-10-17,31.815357208251953
2016-10-18,31.714412689208984
2016-10-19,31.7838077545166
2016-10-20,31.00151252746582
2016-10-21,30.408483505249023
2016-10-24,30.414793014526367
2016-10-25,30.181377410888672
2016-10-26,30.048877716064453
2016-10-27,30.622982025146484
2016-10-28,30.414793014526367
2016-10-31,30.345399856567383
2016-11-01,30.067813873291016
2016-11-02,29.613569259643555
2016-11-03,29.56941032409668
2016-11-04,29.701892852783203
2016-11-07,29.941635131835938
2016-11-08,30.061508178710938
2016-11-09,30.19399070739746
2016-11-10,29.45585823059082
2016-11-11,29.45585823059082
2016-11-14,29.13409996032715
2016-11-15,29.884845733642578
2016-11-16,30.238155364990234
2016-11-17,30.181377410888672
2016-11-18,30.32646942138672
2016-11-21,30.477886199951172
2016-11-22,31.22232437133789
2016-11-23,31.689172744750977
2016-11-25,31.966768264770508
2016-11-28,32.25065231323242
2016-11-29,32.14970779418945
2016-11-30,31.480987548828125
2016-12-01,31.462053298950195
2016-12-02,31.42420196533203
2016-12-05,31.3863468170166
2016-12-06,31.77117919921875
2016-12-07,32.41468811035156
2016-12-08,32.256961822509766
2016-12-09,32.484073638916016
2016-12-12,32.6544189453125
2016-12-13,33.0329475402832
2016-12-14,32.572410583496094
2016-12-15,32.68595504760742
2016-12-16,32.97616958618164
2016-12-19,33.37992858886719
2016-12-20,33.512420654296875
2016-12-21,33.41779327392578
2016-12-22,33.8467903137207
2016-12-23,33.86571502685547
2016-12-27,33.84048080444336
2016-12-28,33.71430206298828
2016-12-29,33.90357208251953
2016-12-30,33.676448822021484
2017-01-03,34.43350601196289
2017-01-04,34.395652770996094
2017-01-05,34.47135925292969
2017-01-06,33.959991455078125
2017-01-09,33.59015655517578
2017-01-10,33.64116287231445
2017-01-11,33.44987869262695
2017-01-12,33.59015655517578
2017-01-13,33.50727462768555
2017-01-17,33.62841796875
2017-01-18,33.31599044799805
2017-01-19,33.38611602783203
2017-01-20,33.61566162109375
2017-01-23,33.41800308227539
2017-01-24,31.957836151123047
2017-01-25,31.73467254638672
2017-01-26,31.320199966430664
2017-01-27,31.62627410888672
2017-01-30,31.479610443115234
2017-01-31,31.250064849853516
2017-02-01,30.854747772216797
2017-02-02,30.78460693359375
2017-02-03,30.975902557373047
2017-02-06,30.625200271606445
2017-02-07,30.631568908691406
2017-02-08,30.841995239257812
2017-02-09,31.122547149658203
2017-02-10,31.230939865112305
2017-02-13,30.956758499145508
2017-02-14,30.778228759765625
2017-02-15,30.657089233398438
2017-02-16,30.899370193481445
2017-02-17,31.364845275878906
2017-02-21,31.517868041992188
2017-02-22,31.6708984375
2017-02-23,32.0789909362793
2017-02-24,32.26390075683594
2017-02-27,31.843063354492188
2017-02-28,31.64539909362793
2017-03-01,31.76017189025879
2017-03-02,31.868574142456055
2017-03-03,31.93871307373047
2017-03-06,31.900453567504883
2017-03-07,31.52425193786621
2017-03-08,31.34571647644043
2017-03-09,31.42223358154297
2017-03-10,31.466859817504883
2017-03-13,31.543376922607422
2017-03-14,31.473241806030273
2017-03-15,31.97058868408203
2017-03-16,31.90682601928711
2017-03-17,32.1300048828125
2017-03-20,32.03434753417969
2017-03-21,31.983339309692383
2017-03-22,31.696401596069336
2017-03-23,31.651779174804688
2017-03-24,31.677278518676758
2017-03-27,31.332962036132812
2017-03-28,31.43498420715332
2017-03-29,31.32657814025879
2017-03-30,31.281959533691406
2017-03-31,31.08428192138672
2017-04-03,31.35847282409668
2017-04-04,31.441354751586914
2017-04-05,31.256452560424805
2017-04-06,31.248706817626953
2017-04-07,31.397119522094727
2017-04-10,31.319684982299805
2017-04-11,31.42292594909668
2017-04-12,31.56486701965332
2017-04-13,31.371301651000977
2017-04-17,31.493896484375
2017-04-18,31.758432388305664
2017-04-19,31.577775955200195
2017-04-20,31.235790252685547
2017-04-21,30.487323760986328
2017-04-24,30.35828399658203
2017-04-25,30.132448196411133
2017-04-26,30.55830192565918
2017-04-27,30.11309051513672
2017-04-28,29.62270736694336
2017-05-01,29.60335922241211
2017-05-02,29.62270736694336
2017-05-03,29.77756690979004
2017-05-04,29.60335922241211
2017-05-05,30.125999450683594
2017-05-08,30.0872859954834
2017-05-09,29.951778411865234
2017-05-10,29.92597007751465
2017-05-11,29.693681716918945
2017-05-12,29.577550888061523
2017-05-15,29.280742645263672
2017-05-16,29.23557472229004
2017-05-17,28.700021743774414
2017-05-18,29.06136703491211
2017-05-19,29.30654525756836
2017-05-22,29.345260620117188
2017-05-23,29.345260620117188
2017-05-24,29.06136703491211
2017-05-25,29.23557472229004
2017-05-26,29.242029190063477
2017-05-30,29.809833526611328
2017-05-31,30.09372901916504
