Date,O
2013-09-17,22.01820182800293
2013-09-18,22.611495971679688
2013-09-19,22.41744041442871
2013-09-20,22.1346492767334
2013-09-23,21.973859786987305
2013-09-24,22.12909698486328
2013-09-25,22.461795806884766
2013-09-26,22.78338050842285
2013-09-27,22.422494888305664
2013-09-30,22.138452529907227
2013-10-01,22.639692306518555
2013-10-02,22.58399200439453
2013-10-03,22.171865463256836
2013-10-04,22.1106014251709
2013-10-07,22.093896865844727
2013-10-08,21.86555290222168
2013-10-09,21.91565704345703
2013-10-10,22.47818374633789
2013-10-11,22.639692306518555
2013-10-14,22.717666625976562
2013-10-15,22.751075744628906
2013-10-16,23.174362182617188
2013-10-17,23.50295639038086
2013-10-18,23.313596725463867
2013-10-21,22.973854064941406
2013-10-22,22.80677604675293
2013-10-23,23.090818405151367
2013-10-24,23.135387420654297
2013-10-25,23.93735694885254
2013-10-28,23.987485885620117
2013-10-29,23.931793212890625
2013-10-30,23.837825775146484
2013-10-31,23.295297622680664
2013-11-01,23.463090896606445
2013-11-04,23.407154083251953
2013-11-05,23.183439254760742
2013-11-06,23.42953109741211
2013-11-07,23.138690948486328
2013-11-08,22.405996322631836
2013-11-11,22.405996322631836
2013-11-12,22.31650161743164
2013-11-13,22.428373336791992
2013-11-14,22.69124412536621
2013-11-15,22.831085205078125
2013-11-18,22.45633316040039
2013-11-19,22.227020263671875
2013-11-20,21.7572021484375
2013-11-21,21.76279640197754
2013-11-22,21.690086364746094
2013-11-25,21.41041374206543
2013-11-26,21.186702728271484
2013-11-27,21.541893005371094
2013-11-29,21.41825294494629
2013-12-02,21.27775001525879
2013-12-03,21.13163185119629
2013-12-04,20.72136878967285
2013-12-05,20.61457633972168
2013-12-06,20.839374542236328
2013-12-09,20.979881286621094
2013-12-10,21.052946090698242
2013-12-11,20.76632308959961
2013-12-12,20.895597457885742
2013-12-13,21.496931076049805
2013-12-16,21.47444725036621
2013-12-17,21.924068450927734
2013-12-18,22.328718185424805
2013-12-19,21.378915786743164
2013-12-20,21.154109954833984
2013-12-23,21.266498565673828
2013-12-24,21.429492950439453
2013-12-26,21.429492950439453
2013-12-27,21.27775001525879
2013-12-30,21.177230834960938
2013-12-31,21.081222534179688
2014-01-02,21.092514038085938
2014-01-03,21.307126998901367
2014-01-06,21.420053482055664
2014-01-07,21.52735137939453
2014-01-08,21.27888298034668
2014-01-09,21.335346221923828
2014-01-10,21.775848388671875
2014-01-13,21.62335968017578
2014-01-14,21.8492374420166
2014-01-15,21.894437789916992
2014-01-16,21.775848388671875
2014-01-17,21.69111442565918
2014-01-21,22.1937255859375
2014-01-22,22.329269409179688
2014-01-23,22.329269409179688
2014-01-24,22.329269409179688
2014-01-27,22.402685165405273
2014-01-28,22.899646759033203
2014-01-29,22.89398765563965
2014-01-30,23.127704620361328
2014-01-31,23.13337516784668
2014-02-03,22.532062530517578
2014-02-04,22.645532608032227
2014-02-05,22.787343978881836
2014-02-06,22.832727432250977
2014-02-07,23.008583068847656
2014-02-10,23.25249671936035
2014-02-11,23.2695255279541
2014-02-12,23.36595344543457
2014-02-13,23.530473709106445
2014-02-14,23.666614532470703
2014-02-18,24.069374084472656
2014-02-19,24.160152435302734
2014-02-20,24.341670989990234
2014-02-21,24.62531089782715
2014-02-24,24.914608001708984
2014-02-25,25.186904907226562
2014-02-26,25.24363136291504
2014-02-27,25.301740646362305
2014-02-28,25.301740646362305
2014-03-03,25.090980529785156
2014-03-04,25.250465393066406
2014-03-05,24.86314582824707
2014-03-06,24.35050392150879
2014-03-07,23.689762115478516
2014-03-10,23.604320526123047
2014-03-11,23.849254608154297
2014-03-12,23.997352600097656
2014-03-13,24.10556411743164
2014-03-14,24.10556411743164
2014-03-17,24.173919677734375
2014-03-18,24.071401596069336
2014-03-19,23.302431106567383
2014-03-20,23.199892044067383
2014-03-21,23.410654067993164
2014-03-24,23.222700119018555
2014-03-25,23.496103286743164
2014-03-26,23.228376388549805
2014-03-27,23.23977279663086
2014-03-28,23.315303802490234
2014-03-31,23.37823486328125
2014-04-01,23.189422607421875
2014-04-02,23.29242706298828
2014-04-03,23.115041732788086
2014-04-04,23.30959701538086
2014-04-07,23.75014305114746
2014-04-08,23.984716415405273
2014-04-09,23.92179298400879
2014-04-10,23.641435623168945
2014-04-11,23.70437240600586
2014-04-14,23.70437240600586
2014-04-15,24.35662841796875
2014-04-16,24.47678565979004
2014-04-17,23.96755027770996
2014-04-21,23.990447998046875
2014-04-22,24.27080535888672
2014-04-23,24.190692901611328
2014-04-24,24.45387840270996
2014-04-25,24.53971290588379
2014-04-28,24.934499740600586
2014-04-29,24.935651779174805
2014-04-30,24.964385986328125
2014-05-01,24.826488494873047
2014-05-02,24.826488494873047
2014-05-05,25.004600524902344
2014-05-06,24.8724308013916
2014-05-07,25.401031494140625
2014-05-08,25.27464485168457
2014-05-09,25.15397834777832
2014-05-12,25.32634925842285
2014-05-13,25.096519470214844
2014-05-14,25.050573348999023
2014-05-15,24.80925178527832
2014-05-16,25.211448669433594
2014-05-19,25.090776443481445
2014-05-20,25.096519470214844
2014-05-21,24.90691375732422
2014-05-22,24.64263153076172
2014-05-23,24.665611267089844
2014-05-27,24.792009353637695
2014-05-28,24.797758102416992
2014-05-29,25.018157958984375
2014-05-30,24.983539581298828
2014-06-02,25.093185424804688
2014-06-03,24.97201156616211
2014-06-04,24.86813735961914
2014-06-05,25.450908660888672
2014-06-06,25.42782211303711
2014-06-09,24.960485458374023
2014-06-10,24.954694747924805
2014-06-11,25.064319610595703
2014-06-12,25.20857048034668
2014-06-13,25.3008975982666
2014-06-16,25.08163833618164
2014-06-17,25.20280647277832
2014-06-18,25.491300582885742
2014-06-19,25.6701717376709
2014-06-20,25.929813385009766
2014-06-23,25.6701717376709
2014-06-24,25.600929260253906
2014-06-25,25.566303253173828
2014-06-26,25.450908660888672
2014-06-27,25.620662689208984
2014-06-30,25.736543655395508
2014-07-01,25.99146842956543
2014-07-02,25.823467254638672
2014-07-03,25.62645721435547
2014-07-07,25.80608558654785
2014-07-08,25.921960830688477
2014-07-09,25.968299865722656
2014-07-10,26.15371322631836
2014-07-11,26.136322021484375
2014-07-14,26.286958694458008
2014-07-15,26.29276466369629
2014-07-16,26.229019165039062
2014-07-17,26.246410369873047
2014-07-18,26.530303955078125
2014-07-21,26.408641815185547
2014-07-22,26.21164321899414
2014-07-23,26.240610122680664
2014-07-24,25.91035270690918
2014-07-25,25.892982482910156
2014-07-28,25.939321517944336
2014-07-29,25.823467254638672
2014-07-30,25.272497177124023
2014-07-31,25.045612335205078
2014-08-01,25.004894256591797
2014-08-04,25.208513259887695
2014-08-05,25.16196632385254
2014-08-06,25.21433448791504
2014-08-07,25.336511611938477
2014-08-08,25.481950759887695
2014-08-11,25.41794776916504
2014-08-12,25.46451187133789
2014-08-13,25.924102783203125
2014-08-14,25.918291091918945
2014-08-15,26.011363983154297
2014-08-18,26.24989891052246
2014-08-19,26.32551383972168
2014-08-20,26.43025016784668
2014-08-21,26.412799835205078
2014-08-22,26.23244285583496
2014-08-25,26.07537269592285
2014-08-26,26.040464401245117
2014-08-27,26.011363983154297
2014-08-28,26.042343139648438
2014-08-29,26.124113082885742
2014-09-02,26.071544647216797
2014-09-03,26.042343139648438
2014-09-04,26.06569480895996
2014-09-05,26.49214744567871
2014-09-08,26.2759952545166
2014-09-09,26.071544647216797
2014-09-10,25.732725143432617
2014-09-11,25.557466506958008
2014-09-12,24.827266693115234
2014-09-15,24.762981414794922
2014-09-16,25.02004051208496
2014-09-17,24.850622177124023
2014-09-18,24.39496612548828
2014-09-19,24.605270385742188
2014-09-22,24.324878692626953
2014-09-23,24.0152645111084
2014-09-24,23.886741638183594
2014-09-25,23.921785354614258
2014-09-26,24.202194213867188
2014-09-29,24.115949630737305
2014-09-30,23.934038162231445
2014-10-01,24.039655685424805
2014-10-02,24.039655685424805
2014-10-03,24.115949630737305
2014-10-06,24.221559524536133
2014-10-07,24.121809005737305
2014-10-08,24.743776321411133
2014-10-09,25.08995819091797
2014-10-10,24.95501136779785
2014-10-13,24.990211486816406
2014-10-14,25.37748146057129
2014-10-15,25.682594299316406
2014-10-16,25.79994773864746
2014-10-17,25.547637939453125
2014-10-20,25.911434173583984
2014-10-21,26.075725555419922
2014-10-22,26.263505935668945
2014-10-23,26.374963760375977
2014-10-24,26.386716842651367
2014-10-27,26.55687141418457
2014-10-28,26.492334365844727
2014-10-29,26.938268661499023
2014-10-30,27.405439376831055
2014-10-31,27.116758346557617
2014-11-03,27.64698600769043
2014-11-04,28.059337615966797
2014-11-05,27.84726905822754
2014-11-06,27.6057186126709
2014-11-07,27.611629486083984
2014-11-10,27.74711036682129
2014-11-11,27.588069915771484
2014-11-12,27.299379348754883
2014-11-13,27.199249267578125
2014-11-14,26.92237091064453
2014-11-17,27.140338897705078
2014-11-18,27.16390609741211
2014-11-19,27.040176391601562
2014-11-20,27.05195426940918
2014-11-21,27.07552719116211
2014-11-24,27.281726837158203
2014-11-25,27.32884979248047
2014-11-26,27.460750579833984
2014-11-28,27.478469848632812
2014-12-01,27.478469848632812
2014-12-02,27.508060455322266
2014-12-03,27.372024536132812
2014-12-04,27.301067352294922
2014-12-05,26.91660499572754
2014-12-08,26.89293670654297
2014-12-09,26.94025993347168
2014-12-10,27.04673957824707
2014-12-11,27.502155303955078
2014-12-12,27.53761863708496
2014-12-15,27.490320205688477
2014-12-16,27.53761863708496
2014-12-17,28.18229866027832
2014-12-18,28.395227432250977
2014-12-19,28.744178771972656
2014-12-22,29.134523391723633
2014-12-23,29.033981323242188
2014-12-24,29.22916603088379
2014-12-26,29.164079666137695
2014-12-29,29.31787872314453
2014-12-30,29.034700393676758
2014-12-31,28.322351455688477
2015-01-02,28.8625545501709
2015-01-05,29.456192016601562
2015-01-06,29.84205436706543
2015-01-07,30.328819274902344
2015-01-08,29.52742576599121
2015-01-09,29.87767791748047
2015-01-12,30.293212890625
2015-01-13,30.35256004333496
2015-01-14,30.690954208374023
2015-01-15,30.99370574951172
2015-01-16,31.332082748413086
2015-01-20,31.308345794677734
2015-01-21,31.314271926879883
2015-01-22,31.575464248657227
2015-01-23,31.783252716064453
2015-01-26,32.483734130859375
2015-01-27,32.679622650146484
2015-01-28,32.70932388305664
2015-01-29,32.845726013183594
2015-01-30,32.351314544677734
2015-02-02,31.892642974853516
2015-02-03,31.749683380126953
2015-02-04,31.46375846862793
2015-02-05,31.779455184936523
2015-02-06,30.284299850463867
2015-02-09,30.474931716918945
2015-02-10,30.55235481262207
2015-02-11,30.588109970092773
2015-02-12,30.790626525878906
2015-02-13,30.981246948242188
2015-02-17,30.844240188598633
2015-02-18,31.36248207092285
2015-02-19,30.61192512512207
2015-02-20,30.95741081237793
2015-02-23,31.22549057006836
2015-02-24,30.302167892456055
2015-02-25,30.439186096191406
2015-02-26,29.78091049194336
2015-02-27,29.930370330810547
2015-03-02,30.28313636779785
2015-03-03,30.223339080810547
2015-03-04,30.097797393798828
2015-03-05,30.37282371520996
2015-03-06,29.13517951965332
2015-03-09,29.434133529663086
2015-03-10,29.458049774169922
2015-03-11,29.61349105834961
2015-03-12,29.978206634521484
2015-03-13,29.924392700195312
2015-03-16,30.25322914123535
2015-03-17,30.229324340820312
2015-03-18,31.09626007080078
2015-03-19,31.233779907226562
2015-03-20,32.07680892944336
2015-03-23,31.96320343017578
2015-03-24,31.437061309814453
2015-03-25,30.934831619262695
2015-03-26,30.641874313354492
2015-03-27,30.528276443481445
2015-03-30,30.984375
2015-03-31,30.96635627746582
2015-04-01,30.894332885742188
2015-04-02,31.23641014099121
2015-04-06,30.342227935791016
2015-04-07,30.39624786376953
2015-04-08,30.342227935791016
2015-04-09,29.622072219848633
2015-04-10,29.71210479736328
2015-04-13,29.478044509887695
2015-04-14,29.97014617919922
2015-04-15,29.6160888671875
2015-04-16,29.628076553344727
2015-04-17,29.562061309814453
2015-04-20,29.466035842895508
2015-04-21,29.622072219848633
2015-04-22,29.718111038208008
2015-04-23,29.640077590942383
2015-04-24,29.628076553344727
2015-04-27,29.5440673828125
2015-04-28,29.424047470092773
2015-04-29,28.80953598022461
2015-04-30,28.297447204589844
2015-05-01,28.315505981445312
2015-05-04,28.417936325073242
2015-05-05,27.755233764648438
2015-05-06,27.664865493774414
2015-05-07,28.02031707763672
2015-05-08,28.5263671875
2015-05-11,28.032365798950195
2015-05-12,28.243234634399414
2015-05-13,27.87571907043457
2015-05-14,28.50227928161621
2015-05-15,28.857723236083984
2015-05-18,28.610713958740234
2015-05-19,28.50227928161621
2015-05-20,28.5263671875
2015-05-21,28.303470611572266
2015-05-22,28.291439056396484
2015-05-26,27.948009490966797
2015-05-27,27.978139877319336
2015-05-28,27.851097106933594
2015-05-29,27.566791534423828
2015-06-01,27.7724609375
2015-06-02,27.70592498779297
2015-06-03,27.37320899963379
2015-06-04,27.584957122802734
2015-06-05,27.37320899963379
2015-06-08,27.597028732299805
2015-06-09,27.228029251098633
2015-06-10,27.31875991821289
2015-06-11,27.578889846801758
2015-06-12,27.42765998840332
2015-06-15,27.264328002929688
2015-06-16,27.40951919555664
2015-06-17,27.778512954711914
2015-06-18,28.214069366455078
2015-06-19,27.869251251220703
2015-06-22,27.518390655517578
2015-06-23,27.288509368896484
2015-06-24,27.08889389038086
2015-06-25,26.87111473083496
2015-06-26,27.18568992614746
2015-06-29,26.954837799072266
2015-06-30,26.966991424560547
2015-07-01,27.398305892944336
2015-07-02,27.574487686157227
2015-07-06,27.902524948120117
2015-07-07,28.145530700683594
2015-07-08,28.109067916870117
2015-07-09,27.91468048095703
2015-07-10,28.163759231567383
2015-07-13,28.042268753051758
2015-07-14,28.218433380126953
2015-07-15,28.37638282775879
2015-07-16,28.6740665435791
2015-07-17,28.546491622924805
2015-07-20,28.667985916137695
2015-07-21,28.552549362182617
2015-07-22,28.716581344604492
2015-07-23,28.418912887573242
2015-07-24,28.601163864135742
2015-07-27,28.68621826171875
2015-07-28,28.80769920349121
2015-07-29,29.05678367614746
2015-07-30,29.038480758666992
2015-07-31,29.45323371887207
2015-08-03,29.7520809173584
2015-08-04,29.361738204956055
2015-08-05,28.89820098876953
2015-08-06,28.989696502685547
2015-08-07,28.94698143005371
2015-08-10,28.88600730895996
2015-08-11,28.940914154052734
2015-08-12,29.044591903686523
2015-08-13,28.99578857421875
2015-08-14,29.17876625061035
2015-08-17,29.28853988647461
2015-08-18,29.556922912597656
2015-08-19,29.30686378479004
2015-08-20,29.337356567382812
2015-08-21,29.044591903686523
2015-08-24,27.946731567382812
2015-08-25,27.123321533203125
2015-08-26,27.733232498168945
2015-08-27,28.276073455810547
2015-08-28,28.13521957397461
2015-08-31,27.369693756103516
2015-09-01,26.910356521606445
2015-09-02,27.08795928955078
2015-09-03,27.051210403442383
2015-09-04,26.56740379333496
2015-09-08,27.13695526123047
2015-09-09,26.928743362426758
2015-09-10,27.069583892822266
2015-09-11,27.608524322509766
2015-09-14,27.773883819580078
2015-09-15,28.049495697021484
2015-09-16,28.343446731567383
2015-09-17,28.7170467376709
2015-09-18,29.084489822387695
2015-09-21,29.194717407226562
2015-09-22,28.870132446289062
2015-09-23,28.98650550842285
2015-09-24,28.766042709350586
2015-09-25,28.821149826049805
2015-09-28,28.563932418823242
2015-09-29,28.970399856567383
2015-09-30,29.142602920532227
2015-10-01,29.11800193786621
2015-10-02,28.28781509399414
2015-10-05,28.970399856567383
2015-10-06,28.89661407470703
2015-10-07,29.16720199584961
2015-10-08,29.302486419677734
2015-10-09,29.376277923583984
2015-10-12,29.61612319946289
2015-10-13,29.566919326782227
2015-10-14,29.320941925048828
2015-10-15,29.831344604492188
2015-10-16,29.89283561706543
2015-10-19,30.05887222290039
2015-10-20,30.108074188232422
2015-10-21,30.05887222290039
2015-10-22,30.864452362060547
2015-10-23,30.686141967773438
2015-10-26,30.901350021362305
2015-10-27,30.938278198242188
2015-10-28,31.11660385131836
2015-10-29,30.666593551635742
2015-10-30,30.530790328979492
2015-11-02,31.228349685668945
2015-11-03,30.950532913208008
2015-11-04,30.52462387084961
2015-11-05,30.86412811279297
2015-11-06,29.30238914489746
2015-11-09,28.63574981689453
2015-11-10,28.97523307800293
2015-11-11,29.28389549255371
2015-11-12,29.28389549255371
2015-11-13,29.28389549255371
2015-11-16,29.746849060058594
2015-11-17,29.90115737915039
2015-11-18,30.38262939453125
2015-11-19,30.475234985351562
2015-11-20,30.6604061126709
2015-11-23,30.6912841796875
2015-11-24,30.52462387084961
2015-11-25,30.623369216918945
2015-11-27,31.002002716064453
2015-11-30,30.747928619384766
2015-12-01,31.367605209350586
2015-12-02,30.741731643676758
2015-12-03,30.2274112701416
2015-12-04,30.9896183013916
2015-12-07,31.15072250366211
2015-12-08,31.070167541503906
2015-12-09,30.747928619384766
2015-12-10,30.326562881469727
2015-12-11,30.146879196166992
2015-12-14,30.57442283630371
2015-12-15,30.946229934692383
2015-12-16,31.745603561401367
2015-12-17,31.60307502746582
2015-12-18,31.65266227722168
2015-12-21,31.65266227722168
2015-12-22,31.714618682861328
2015-12-23,31.91913414001465
2015-12-24,31.78898048400879
2015-12-28,32.06782913208008
2015-12-29,32.33430099487305
2015-12-30,32.29136657714844
2015-12-31,32.111019134521484
2016-01-04,31.83112144470215
2016-01-05,32.52149200439453
2016-01-06,32.71428680419922
2016-01-07,32.14833068847656
2016-01-08,31.82493782043457
2016-01-11,32.509056091308594
2016-01-12,32.60856628417969
2016-01-13,32.24162673950195
2016-01-14,32.496612548828125
2016-01-15,32.45927810668945
2016-01-19,32.96928787231445
2016-01-20,32.260276794433594
2016-01-21,32.66455078125
2016-01-22,33.60988998413086
2016-01-25,33.5166130065918
2016-01-26,34.331356048583984
2016-01-27,34.25672912597656
2016-01-28,34.24985122680664
2016-01-29,34.824134826660156
2016-02-01,35.36092758178711
2016-02-02,35.716732025146484
2016-02-03,35.797874450683594
2016-02-04,35.8790168762207
2016-02-05,34.886539459228516
2016-02-08,35.06133270263672
2016-02-09,35.17991256713867
2016-02-10,35.442081451416016
2016-02-11,37.526893615722656
2016-02-12,37.75160598754883
2016-02-16,37.33964157104492
2016-02-17,37.333396911621094
2016-02-18,37.73289489746094
2016-02-19,37.58934020996094
2016-02-22,37.27720642089844
2016-02-23,37.270992279052734
2016-02-24,37.15862274169922
2016-02-25,37.526893615722656
2016-02-26,36.718387603759766
2016-02-29,36.66202926635742
2016-03-01,36.84365463256836
2016-03-02,36.975154876708984
2016-03-03,36.962646484375
2016-03-04,36.424034118652344
2016-03-07,36.16727828979492
2016-03-08,36.72464370727539
2016-03-09,36.90626907348633
2016-03-10,37.1066780090332
2016-03-11,37.34464645385742
2016-03-14,37.41980743408203
2016-03-15,37.488704681396484
2016-03-16,38.12749099731445
2016-03-17,38.55963134765625
2016-03-18,38.352962493896484
2016-03-21,38.058597564697266
2016-03-22,38.12749099731445
2016-03-23,38.45942306518555
2016-03-24,38.490753173828125
2016-03-28,38.8978157043457
2016-03-29,39.373775482177734
2016-03-30,39.08416748046875
2016-03-31,39.272647857666016
2016-04-01,39.109275817871094
2016-04-04,39.05274963378906
2016-04-05,39.492530822753906
2016-04-06,39.56163787841797
2016-04-07,39.36058807373047
2016-04-08,39.58047103881836
2016-04-11,39.58047103881836
2016-04-12,40.045406341552734
2016-04-13,39.6307258605957
2016-04-14,39.37317657470703
2016-04-15,39.586761474609375
2016-04-18,39.67474365234375
2016-04-19,39.762664794921875
2016-04-20,38.675777435302734
2016-04-21,37.08628463745117
2016-04-22,37.299903869628906
2016-04-25,37.896728515625
2016-04-26,37.44440841674805
2016-04-27,37.350154876708984
2016-04-28,37.48820877075195
2016-04-29,37.31800842285156
2016-05-02,37.7025260925293
2016-05-03,38.26985549926758
2016-05-04,39.32257843017578
2016-05-05,39.34149932861328
2016-05-06,40.079036712646484
2016-05-09,40.369014739990234
2016-05-10,40.48247146606445
2016-05-11,39.883628845214844
2016-05-12,40.432044982910156
2016-05-13,40.104251861572266
2016-05-16,40.28705596923828
2016-05-17,39.39822006225586
2016-05-18,38.370723724365234
2016-05-19,37.223453521728516
2016-05-20,37.31167984008789
2016-05-23,37.223453521728516
2016-05-24,37.46300506591797
2016-05-25,37.43148422241211
2016-05-26,37.75926971435547
2016-05-27,37.885135650634766
2016-05-31,38.00529861450195
2016-06-01,38.485984802246094
2016-06-02,38.928714752197266
2016-06-03,39.87740707397461
2016-06-06,39.57380676269531
2016-06-07,39.965972900390625
2016-06-08,40.16835021972656
2016-06-09,40.46562576293945
2016-06-10,40.66801071166992
2016-06-13,40.55416488647461
2016-06-14,40.69329833984375
2016-06-15,40.73124694824219
2016-06-16,41.1550178527832
2016-06-17,40.55416488647461
2016-06-20,40.32015609741211
2016-06-21,40.686981201171875
2016-06-22,40.7059440612793
2016-06-23,40.794498443603516
2016-06-24,41.585079193115234
2016-06-27,42.3567008972168
2016-06-28,43.1346435546875
2016-06-29,43.42646026611328
2016-06-30,43.99734878540039
2016-07-01,44.174957275390625
2016-07-05,45.33575439453125
2016-07-06,45.170867919921875
2016-07-07,43.85777282714844
2016-07-08,44.34623718261719
2016-07-11,44.73318099975586
2016-07-12,44.447731018066406
2016-07-13,44.91078186035156
2016-07-14,44.61898422241211
2016-07-15,44.30183792114258
2016-07-18,44.39063262939453
2016-07-19,44.587284088134766
2016-07-20,44.27644729614258
2016-07-21,44.45407485961914
2016-07-22,44.663394927978516
2016-07-25,44.60629653930664
2016-07-26,44.47310256958008
2016-07-27,44.143245697021484
2016-07-28,44.96389389038086
2016-07-29,45.466453552246094
2016-08-01,45.892677307128906
2016-08-02,44.53765106201172
2016-08-03,44.0096321105957
2016-08-04,44.23865509033203
2016-08-05,43.615234375
2016-08-08,43.53887176513672
2016-08-09,43.85061264038086
2016-08-10,44.02873611450195
2016-08-11,43.37349319458008
2016-08-12,43.666133880615234
2016-08-15,43.252601623535156
2016-08-16,42.584632873535156
2016-08-17,43.0108642578125
2016-08-18,43.13810348510742
2016-08-19,42.49558639526367
2016-08-22,42.91545867919922
2016-08-23,42.80729293823242
2016-08-24,42.41924285888672
2016-08-25,42.41288375854492
2016-08-26,41.81489944458008
2016-08-29,42.228397369384766
2016-08-30,41.75747299194336
2016-08-31,41.94253921508789
2016-09-01,41.94889831542969
2016-09-02,42.287113189697266
2016-09-06,42.86777114868164
2016-09-07,43.38462829589844
2016-09-08,43.02091979980469
2016-09-09,41.0045051574707
2016-09-12,41.821292877197266
2016-09-13,40.545082092285156
2016-09-14,40.83220291137695
2016-09-15,41.04917907714844
2016-09-16,41.13849639892578
2016-09-19,41.617095947265625
2016-09-20,41.85319519042969
2016-09-21,42.599761962890625
2016-09-22,43.314453125
2016-09-23,43.42293930053711
2016-09-26,43.824913024902344
2016-09-27,43.505882263183594
2016-09-28,43.91426467895508
2016-09-29,43.26277542114258
2016-09-30,42.83397674560547
2016-10-03,41.84199523925781
2016-10-04,40.76042556762695
2016-10-05,39.62766647338867
2016-10-06,39.41646194458008
2016-10-07,39.33327865600586
2016-10-10,39.7492561340332
2016-10-11,38.91728973388672
2016-10-12,39.467674255371094
2016-10-13,40.13325881958008
2016-10-14,39.70444869995117
2016-10-17,40.0948486328125
2016-10-18,40.101253509521484
2016-10-19,40.02445983886719
2016-10-20,39.96684646606445
2016-10-21,39.61487579345703
2016-10-24,39.87085723876953
2016-10-25,39.87085723876953
2016-10-26,39.23727798461914
2016-10-27,37.829315185546875
2016-10-28,37.586578369140625
2016-10-31,38.04253005981445
2016-11-01,37.07925033569336
2016-11-02,36.41780471801758
2016-11-03,36.3150634765625
2016-11-04,36.84807586669922
2016-11-07,37.53520202636719
2016-11-08,37.84988021850586
2016-11-09,35.71784973144531
2016-11-10,34.857330322265625
2016-11-11,34.92795944213867
2016-11-14,35.71784973144531
2016-11-15,35.74995422363281
2016-11-16,36.05821228027344
2016-11-17,35.2362174987793
2016-11-18,35.4160041809082
2016-11-21,35.377498626708984
2016-11-22,36.347164154052734
2016-11-23,36.0389404296875
2016-11-25,36.32789611816406
2016-11-28,36.18661880493164
2016-11-29,36.56816482543945
2016-11-30,35.73033142089844
2016-12-01,34.47358322143555
2016-12-02,35.27273941040039
2016-12-05,35.27273941040039
2016-12-06,35.182518005371094
2016-12-07,35.736778259277344
2016-12-08,35.65944290161133
2016-12-09,35.83989334106445
2016-12-12,36.20724868774414
2016-12-13,36.162132263183594
2016-12-14,35.22117233276367
2016-12-15,34.828041076660156
2016-12-16,35.749671936035156
2016-12-19,36.94841003417969
2016-12-20,36.581050872802734
2016-12-21,36.24593734741211
2016-12-22,36.303951263427734
2016-12-23,36.35549545288086
2016-12-27,36.3683967590332
2016-12-28,36.14926528930664
2016-12-29,36.629844665527344
2016-12-30,37.17964553833008
2017-01-03,37.18613052368164
2017-01-04,37.74240493774414
2017-01-05,38.757904052734375
2017-01-06,38.70615005493164
2017-01-09,38.42155838012695
2017-01-10,37.962303161621094
2017-01-11,37.85881805419922
2017-01-12,38.53152084350586
2017-01-13,38.20811462402344
2017-01-17,38.89375305175781
2017-01-18,38.667335510253906
2017-01-19,38.27925491333008
2017-01-20,38.60914993286133
2017-01-23,38.97782516479492
2017-01-24,38.667335510253906
2017-01-25,38.56385040283203
2017-01-26,38.68674087524414
2017-01-27,38.44743347167969
2017-01-30,38.48702621459961
2017-01-31,38.707733154296875
2017-02-01,37.85087966918945
2017-02-02,38.571414947509766
2017-02-03,38.831058502197266
2017-02-06,38.831058502197266
2017-02-07,39.0452766418457
2017-02-08,39.27248764038086
2017-02-09,39.32441329956055
2017-02-10,39.77880096435547
2017-02-13,39.99949264526367
2017-02-14,39.4542236328125
2017-02-15,39.1556510925293
2017-02-16,39.32441329956055
2017-02-17,39.46721267700195
2017-02-21,39.93458557128906
2017-02-22,39.687923431396484
2017-02-23,40.804412841796875
2017-02-24,41.018638610839844
2017-02-27,41.1235237121582
2017-02-28,39.91206359863281
2017-03-01,39.469181060791016
2017-03-02,39.44313049316406
2017-03-03,39.299842834472656
2017-03-06,38.86347198486328
2017-03-07,38.974185943603516
2017-03-08,37.58041000366211
2017-03-09,37.22216796875
2017-03-10,37.37849044799805
2017-03-13,37.6585578918457
2017-03-14,37.60645294189453
2017-03-15,38.576881408691406
2017-03-16,38.46616744995117
2017-03-17,38.98722457885742
2017-03-20,38.726680755615234
2017-03-21,39.10444641113281
2017-03-22,39.03932571411133
2017-03-23,38.8699836730957
2017-03-24,38.726680755615234
2017-03-27,38.47267532348633
2017-03-28,38.355445861816406
2017-03-29,38.47267532348633
2017-03-30,38.51906967163086
2017-03-31,38.9112434387207
2017-04-03,39.028926849365234
2017-04-04,39.03544616699219
2017-04-05,39.05507278442383
2017-04-06,39.3296012878418
2017-04-07,39.38843536376953
2017-04-10,39.70872116088867
2017-04-11,40.14012145996094
2017-04-12,40.12050247192383
2017-04-13,40.16626739501953
2017-04-17,40.40156173706055
2017-04-18,40.564979553222656
2017-04-19,40.51270294189453
2017-04-20,40.57150650024414
2017-04-21,40.36235809326172
2017-04-24,39.270774841308594
2017-04-25,39.107364654541016
2017-04-26,38.70209884643555
2017-04-27,38.997947692871094
2017-04-28,38.27637481689453
2017-05-01,38.58469009399414
2017-05-02,38.7290153503418
2017-05-03,37.93526840209961
2017-05-04,36.59050750732422
2017-05-05,37.14154052734375
2017-05-08,36.52493667602539
2017-05-09,36.0526008605957
2017-05-10,36.45931625366211
2017-05-11,35.71149444580078
2017-05-12,35.9017448425293
2017-05-15,35.61967086791992
2017-05-16,34.904659271240234
2017-05-17,35.26543426513672
2017-05-18,35.3047981262207
2017-05-19,35.55406951904297
2017-05-22,35.50814437866211
2017-05-23,35.514705657958984
2017-05-24,35.855804443359375
2017-05-25,36.17723846435547
2017-05-26,36.196922302246094
2017-05-30,36.21733856201172
2017-05-31,36.17124557495117
2017-06-01,36.57292175292969
