Date,PPG
2013-09-17,67.8389663696289
2013-09-18,68.84406280517578
2013-09-19,68.91793060302734
2013-09-20,68.21640014648438
2013-09-23,67.0430679321289
2013-09-24,67.06359100341797
2013-09-25,67.54358673095703
2013-09-26,68.3681640625
2013-09-27,67.80205535888672
2013-09-30,68.536376953125
2013-10-01,68.4338150024414
2013-10-02,68.36408996582031
2013-10-03,68.30256652832031
2013-10-04,70.11173248291016
2013-10-07,68.8851089477539
2013-10-08,66.79283905029297
2013-10-09,66.65743255615234
2013-10-10,67.58049011230469
2013-10-11,68.40921783447266
2013-10-14,68.15484619140625
2013-10-15,67.88818359375
2013-10-16,68.19178771972656
2013-10-17,71.57635498046875
2013-10-18,72.10964965820312
2013-10-21,72.45425415039062
2013-10-22,73.89424133300781
2013-10-23,73.20913696289062
2013-10-24,73.6235122680664
2013-10-25,74.63270568847656
2013-10-28,74.21013641357422
2013-10-29,76.10550689697266
2013-10-30,74.52603149414062
2013-10-31,74.90348052978516
2013-11-01,74.97320556640625
2013-11-04,75.26451873779297
2013-11-05,75.2070541381836
2013-11-06,75.24409484863281
2013-11-07,73.94337463378906
2013-11-08,74.73783111572266
2013-11-11,74.98065185546875
2013-11-12,75.12471771240234
2013-11-13,75.99324035644531
2013-11-14,76.38841247558594
2013-11-15,76.10850524902344
2013-11-18,76.005615234375
2013-11-19,76.05086517333984
2013-11-20,74.99712371826172
2013-11-21,75.45817565917969
2013-11-22,75.64749908447266
2013-11-25,75.81625366210938
2013-11-26,76.2031478881836
2013-11-27,75.96029663085938
2013-11-29,75.7627182006836
2013-12-02,75.59809112548828
2013-12-03,74.77484130859375
2013-12-04,75.30582427978516
2013-12-05,74.82424926757812
2013-12-06,77.31866455078125
2013-12-09,76.85353088378906
2013-12-10,77.11695861816406
2013-12-11,75.05884552001953
2013-12-12,75.7051010131836
2013-12-13,75.28933715820312
2013-12-16,75.07942962646484
2013-12-17,75.5775146484375
2013-12-18,76.24431610107422
2013-12-19,76.27313995361328
2013-12-20,76.81649017333984
2013-12-23,76.35547637939453
2013-12-24,77.21165466308594
2013-12-26,77.4174575805664
2013-12-27,77.29395294189453
2013-12-30,77.57799530029297
2013-12-31,78.06781005859375
2014-01-02,77.77145385742188
2014-01-03,77.96490478515625
2014-01-06,77.18693542480469
2014-01-07,77.49977111816406
2014-01-08,77.98959350585938
2014-01-09,78.26126861572266
2014-01-10,78.4465103149414
2014-01-13,77.28573608398438
2014-01-14,78.57410430908203
2014-01-15,78.49593353271484
2014-01-16,77.24867248535156
2014-01-17,77.99372100830078
2014-01-21,78.20777893066406
2014-01-22,77.03878021240234
2014-01-23,76.92764282226562
2014-01-24,74.75016021728516
2014-01-27,75.40461730957031
2014-01-28,75.091796875
2014-01-29,75.40874481201172
2014-01-30,76.01380920410156
2014-01-31,75.06299591064453
2014-02-03,72.80322265625
2014-02-04,72.95549774169922
2014-02-05,72.9472427368164
2014-02-06,73.64703369140625
2014-02-07,75.13706970214844
2014-02-10,75.70922088623047
2014-02-11,76.21550750732422
2014-02-12,76.46247100830078
2014-02-13,77.06759643554688
2014-02-14,77.7549819946289
2014-02-18,76.80411529541016
2014-02-19,77.25012969970703
2014-02-20,77.94808197021484
2014-02-21,78.41059112548828
2014-02-24,77.85305786132812
2014-02-25,78.78227233886719
2014-02-26,79.75687408447266
2014-02-27,79.9881362915039
2014-02-28,81.69371032714844
2014-03-03,81.37982940673828
2014-03-04,82.67243194580078
2014-03-05,82.40399169921875
2014-03-06,82.65180206298828
2014-03-07,82.62285614013672
2014-03-10,82.71788787841797
2014-03-11,81.56565856933594
2014-03-12,81.44178009033203
2014-03-13,80.491943359375
2014-03-14,80.355712890625
2014-03-17,80.9255599975586
2014-03-18,81.75150299072266
2014-03-19,80.59520721435547
2014-03-20,80.42174530029297
2014-03-21,80.57868194580078
2014-03-24,79.7899169921875
2014-03-25,79.64949035644531
2014-03-26,78.63359069824219
2014-03-27,78.27020263671875
2014-03-28,78.79878997802734
2014-03-31,79.89315795898438
2014-04-01,81.20640563964844
2014-04-02,81.46246337890625
2014-04-03,81.50786590576172
2014-04-04,81.66891479492188
2014-04-07,79.73204803466797
2014-04-08,79.49671173095703
2014-04-09,80.8140640258789
2014-04-10,78.44776916503906
2014-04-11,77.56401824951172
2014-04-14,77.86959838867188
2014-04-15,77.85720825195312
2014-04-16,79.1374282836914
2014-04-17,82.3709716796875
2014-04-21,81.16510009765625
2014-04-22,81.09072875976562
2014-04-23,81.06600189208984
2014-04-24,80.32677459716797
2014-04-25,79.69493865966797
2014-04-28,79.07135009765625
2014-04-29,79.70317840576172
2014-04-30,79.95923614501953
2014-05-01,79.55452728271484
2014-05-02,80.60344696044922
2014-05-05,80.89668273925781
2014-05-06,80.72322082519531
2014-05-07,82.07363891601562
2014-05-08,81.3319091796875
2014-05-09,81.4728012084961
2014-05-12,82.62889862060547
2014-05-13,81.9327621459961
2014-05-14,81.44792175292969
2014-05-15,80.64823913574219
2014-05-16,80.95069885253906
2014-05-19,81.23245239257812
2014-05-20,81.08743286132812
2014-05-21,81.70069885253906
2014-05-22,81.36094665527344
2014-05-23,82.40098571777344
2014-05-27,82.09434509277344
2014-05-28,82.97695922851562
2014-05-29,83.28771209716797
2014-05-30,83.5405044555664
2014-06-02,83.8388442993164
2014-06-03,83.5860824584961
2014-06-04,84.47284698486328
2014-06-05,84.17861938476562
2014-06-06,84.9161605834961
2014-06-09,84.99079132080078
2014-06-10,85.27669525146484
2014-06-11,85.19380187988281
2014-06-12,84.35679626464844
2014-06-13,84.6427230834961
2014-06-16,84.12474822998047
2014-06-17,83.91341400146484
2014-06-18,84.3609390258789
2014-06-19,84.2076187133789
2014-06-20,84.76700592041016
2014-06-23,84.68413543701172
2014-06-24,84.12890625
2014-06-25,84.72554779052734
2014-06-26,83.94243621826172
2014-06-27,84.5515365600586
2014-06-30,87.07918548583984
2014-07-01,86.54463195800781
2014-07-02,86.31676483154297
2014-07-03,87.08333587646484
2014-07-07,86.34574127197266
2014-07-08,85.6910629272461
2014-07-09,86.11373138427734
2014-07-10,85.93551635742188
2014-07-11,86.20071411132812
2014-07-14,86.18417358398438
2014-07-15,85.17723846435547
2014-07-16,85.2725601196289
2014-07-17,86.06398010253906
2014-07-18,86.83055114746094
2014-07-21,86.49906158447266
2014-07-22,87.0626220703125
2014-07-23,87.1454849243164
2014-07-24,87.02532958984375
2014-07-25,86.54877471923828
2014-07-28,86.46590423583984
2014-07-29,84.94105529785156
2014-07-30,84.70897674560547
2014-07-31,82.19380950927734
2014-08-01,82.20622253417969
2014-08-04,83.1302719116211
2014-08-05,82.13164520263672
2014-08-06,82.41339874267578
2014-08-07,82.03923034667969
2014-08-08,83.24492645263672
2014-08-11,82.81253814697266
2014-08-12,82.95809173583984
2014-08-13,83.98916625976562
2014-08-14,83.80622100830078
2014-08-15,84.09728240966797
2014-08-18,84.72090148925781
2014-08-19,85.07850646972656
2014-08-20,84.84981536865234
2014-08-21,85.26555633544922
2014-08-22,85.04520416259766
2014-08-25,85.74372100830078
2014-08-26,85.83934020996094
2014-08-27,85.33210754394531
2014-08-28,85.41523742675781
2014-08-29,85.58985900878906
2014-09-02,85.31131744384766
2014-09-03,84.62115478515625
2014-09-04,84.6585464477539
2014-09-05,84.7999038696289
2014-09-08,84.78328704833984
2014-09-09,83.760498046875
2014-09-10,84.17628479003906
2014-09-11,83.74386596679688
2014-09-12,83.02042388916016
2014-09-15,83.03288269042969
2014-09-16,83.36970520019531
2014-09-17,83.91432189941406
2014-09-18,84.46729278564453
2014-09-19,84.32177734375
2014-09-22,83.02042388916016
2014-09-23,82.4383544921875
2014-09-24,83.37797546386719
2014-09-25,82.07661437988281
2014-09-26,82.50904083251953
2014-09-29,82.928955078125
2014-09-30,81.79808044433594
2014-10-01,79.48226165771484
2014-10-02,79.48226165771484
2014-10-03,79.76498413085938
2014-10-06,79.52384948730469
2014-10-07,77.50736999511719
2014-10-08,78.8004150390625
2014-10-09,77.34519958496094
2014-10-10,76.31409454345703
2014-10-13,73.42034912109375
2014-10-14,73.83198547363281
2014-10-15,75.04602813720703
2014-10-16,75.59898376464844
2014-10-17,77.85244750976562
2014-10-20,79.48641967773438
2014-10-21,81.50701904296875
2014-10-22,80.53831481933594
2014-10-23,81.03306579589844
2014-10-24,81.42803192138672
2014-10-27,80.07681274414062
2014-10-28,81.2367935180664
2014-10-29,79.84812927246094
2014-10-30,79.97283935546875
2014-10-31,84.68763732910156
2014-11-03,83.30731201171875
2014-11-04,82.517333984375
2014-11-05,85.33624267578125
2014-11-06,85.96611022949219
2014-11-07,86.30401611328125
2014-11-10,86.04120635986328
2014-11-11,85.61990356445312
2014-11-12,85.05259704589844
2014-11-13,85.60739135742188
2014-11-14,85.05259704589844
2014-11-17,85.64909362792969
2014-11-18,86.97139739990234
2014-11-19,87.87240600585938
2014-11-20,88.7066650390625
2014-11-21,89.82872009277344
2014-11-24,89.92051696777344
2014-11-25,89.8495864868164
2014-11-26,90.49617004394531
2014-11-28,91.27616119384766
2014-12-01,91.71414184570312
2014-12-02,91.40547943115234
2014-12-03,93.12823486328125
2014-12-04,93.31594848632812
2014-12-05,92.95719909667969
2014-12-08,92.9530258178711
2014-12-09,94.14186096191406
2014-12-10,92.1229476928711
2014-12-11,92.85291290283203
2014-12-12,91.69331359863281
2014-12-15,90.97999572753906
2014-12-16,90.37516021728516
2014-12-17,92.71109771728516
2014-12-18,94.69247436523438
2014-12-19,95.06368255615234
2014-12-22,95.77283477783203
2014-12-23,96.38600158691406
2014-12-24,96.40684509277344
2014-12-26,96.6028823852539
2014-12-29,96.9657974243164
2014-12-30,96.63208770751953
2014-12-31,96.41937255859375
2015-01-02,95.68939208984375
2015-01-05,93.2199935913086
2015-01-06,92.99057006835938
2015-01-07,93.40352630615234
2015-01-08,95.88964080810547
2015-01-09,94.67578887939453
2015-01-12,94.37544250488281
2015-01-13,94.68412017822266
2015-01-14,94.67578887939453
2015-01-15,94.35457611083984
2015-01-16,96.09819793701172
2015-01-20,95.17215728759766
2015-01-21,95.11791229248047
2015-01-22,96.50279235839844
2015-01-23,95.02613830566406
2015-01-26,95.03032684326172
2015-01-27,94.25450134277344
2015-01-28,92.49420928955078
2015-01-29,94.15019989013672
2015-01-30,92.96971130371094
2015-02-02,93.32427978515625
2015-02-03,94.64656066894531
2015-02-04,94.87599182128906
2015-02-05,96.09403228759766
2015-02-06,96.29842376708984
2015-02-09,94.61320495605469
2015-02-10,95.20553588867188
2015-02-11,95.19718933105469
2015-02-12,97.20358276367188
2015-02-13,98.76365661621094
2015-02-17,98.37986755371094
2015-02-18,98.82330322265625
2015-02-19,98.51375579833984
2015-02-20,98.99063873291016
2015-02-23,98.9278793334961
2015-02-24,99.0450210571289
2015-02-25,98.58486938476562
2015-02-26,98.65596008300781
2015-02-27,98.46354675292969
2015-03-02,99.43404388427734
2015-03-03,98.1121597290039
2015-03-04,98.44681549072266
2015-03-05,98.4928207397461
2015-03-06,97.037109375
2015-03-09,97.17094421386719
2015-03-10,95.23831939697266
2015-03-11,94.19669342041016
2015-03-12,96.08751678466797
2015-03-13,95.33870697021484
2015-03-16,96.24647521972656
2015-03-17,95.06681060791016
2015-03-18,96.0623779296875
2015-03-19,94.61083221435547
2015-03-20,95.81978607177734
2015-03-23,94.71961212158203
2015-03-24,94.32640075683594
2015-03-25,93.05888366699219
2015-03-26,92.57364654541016
2015-03-27,93.26806640625
2015-03-30,93.90807342529297
2015-03-31,94.3472900390625
2015-04-01,93.89553833007812
2015-04-02,93.52740478515625
2015-04-06,93.7951431274414
2015-04-07,94.0795669555664
2015-04-08,94.5941162109375
2015-04-09,95.51860809326172
2015-04-10,96.00386810302734
2015-04-13,96.04147338867188
2015-04-14,95.35966491699219
2015-04-15,95.07098388671875
2015-04-16,94.85346984863281
2015-04-17,94.79489135742188
2015-04-20,95.24246978759766
2015-04-21,94.9789810180664
2015-04-22,94.70703887939453
2015-04-23,94.48951721191406
2015-04-24,93.4144515991211
2015-04-27,92.3853988647461
2015-04-28,92.34774780273438
2015-04-29,92.93757629394531
2015-04-30,92.68238067626953
2015-05-01,93.93318176269531
2015-05-04,94.13396453857422
2015-05-05,92.69076538085938
2015-05-06,92.88738250732422
2015-05-07,94.38981628417969
2015-05-08,96.12728881835938
2015-05-11,95.40544891357422
2015-05-12,94.21353912353516
2015-05-13,94.595458984375
2015-05-14,96.02236938476562
2015-05-15,97.23942565917969
2015-05-18,96.9162826538086
2015-05-19,96.52178955078125
2015-05-20,96.07691955566406
2015-05-21,96.20282745361328
2015-05-22,96.18603515625
2015-05-26,95.14944458007812
2015-05-27,96.1650619506836
2015-05-28,96.45044708251953
2015-05-29,96.06014251708984
2015-06-01,96.1189193725586
2015-06-02,95.79156494140625
2015-06-03,96.52178955078125
2015-06-04,96.00980377197266
2015-06-05,95.95103454589844
2015-06-08,95.7286148071289
2015-06-09,96.21123504638672
2015-06-10,97.31497192382812
2015-06-11,98.20050048828125
2015-06-12,97.88995361328125
2015-06-15,96.88692474365234
2015-06-16,97.36534118652344
2015-06-17,97.92771911621094
2015-06-18,98.88455200195312
2015-06-19,98.45648956298828
2015-06-22,99.18673706054688
2015-06-23,99.28746032714844
2015-06-24,99.01885986328125
2015-06-25,98.82585906982422
2015-06-26,99.05245971679688
2015-06-29,96.50919342041016
2015-06-30,96.29094696044922
2015-07-01,97.7850341796875
2015-07-02,97.289794921875
2015-07-06,96.60991668701172
2015-07-07,96.57633209228516
2015-07-08,94.93120574951172
2015-07-09,94.54508972167969
2015-07-10,96.44204711914062
2015-07-13,97.8102035522461
2015-07-14,98.71670532226562
2015-07-15,98.18789672851562
2015-07-16,93.85684967041016
2015-07-17,93.84005737304688
2015-07-20,93.04265594482422
2015-07-21,90.82674407958984
2015-07-22,90.72602844238281
2015-07-23,88.66122436523438
2015-07-24,86.66355895996094
2015-07-27,85.94169616699219
2015-07-28,89.74398040771484
2015-07-29,91.12892150878906
2015-07-30,91.0869369506836
2015-07-31,90.9694595336914
2015-08-03,90.54138946533203
2015-08-04,89.42501068115234
2015-08-05,89.46699523925781
2015-08-06,88.6079330444336
2015-08-07,87.5215072631836
2015-08-10,89.78705596923828
2015-08-11,87.93419647216797
2015-08-12,87.6141586303711
2015-08-13,87.18461608886719
2015-08-14,88.1784439086914
2015-08-17,87.80786895751953
2015-08-18,88.06896209716797
2015-08-19,86.3255844116211
2015-08-20,84.11061096191406
2015-08-21,81.87032318115234
2015-08-24,77.70145416259766
2015-08-25,76.682373046875
2015-08-26,78.40889739990234
2015-08-27,80.16908264160156
2015-08-28,80.94393157958984
2015-08-31,80.25333404541016
2015-09-01,76.93505859375
2015-09-02,78.77102661132812
2015-09-03,79.15003967285156
2015-09-04,78.58576965332031
2015-09-08,81.18816375732422
2015-09-09,80.93548583984375
2015-09-10,81.39030456542969
2015-09-11,81.4576644897461
2015-09-14,79.3016357421875
2015-09-15,79.4027099609375
2015-09-16,80.06806945800781
2015-09-17,79.55426788330078
2015-09-18,78.48470306396484
2015-09-21,78.70368957519531
2015-09-22,77.1624526977539
2015-09-23,75.74755096435547
2015-09-24,74.20635223388672
2015-09-25,74.40003967285156
2015-09-28,71.17440032958984
2015-09-29,72.38715362548828
2015-09-30,73.85256958007812
2015-10-01,75.90756225585938
2015-10-02,78.038330078125
2015-10-05,79.66375732421875
2015-10-06,78.66156005859375
2015-10-07,79.42796325683594
2015-10-08,80.65757751464844
2015-10-09,80.8260269165039
2015-10-12,81.97982788085938
2015-10-13,81.84510040283203
2015-10-14,81.9629898071289
2015-10-15,83.59685516357422
2015-10-16,84.84330749511719
2015-10-19,85.21388244628906
2015-10-20,85.38230895996094
2015-10-21,84.75908660888672
2015-10-22,87.26884460449219
2015-10-23,87.5804672241211
2015-10-26,87.5299301147461
2015-10-27,86.687744140625
2015-10-28,87.86680603027344
2015-10-29,87.82469177246094
2015-10-30,87.80786895751953
2015-11-02,87.58889770507812
2015-11-03,87.7489013671875
2015-11-04,87.47098541259766
2015-11-05,86.92353820800781
2015-11-06,87.0503158569336
2015-11-09,85.97699737548828
2015-11-10,85.46142578125
2015-11-11,85.87557983398438
2015-11-12,83.84719848632812
2015-11-13,85.21636962890625
2015-11-16,86.16292572021484
2015-11-17,85.96007537841797
2015-11-18,88.08987426757812
2015-11-19,87.36302947998047
2015-11-20,88.41947174072266
2015-11-23,89.13785552978516
2015-11-24,89.15475463867188
2015-11-25,89.97456359863281
2015-11-27,89.76327514648438
2015-11-30,89.36603546142578
2015-12-01,90.22807312011719
2015-12-02,89.02796173095703
2015-12-03,88.14903259277344
2015-12-04,89.55195617675781
2015-12-07,88.73216247558594
2015-12-08,86.83903503417969
2015-12-09,85.82481384277344
2015-12-10,85.25862121582031
2015-12-11,83.4415512084961
2015-12-14,82.59638977050781
2015-12-15,83.2894515991211
2015-12-16,84.70079803466797
2015-12-17,83.02743530273438
2015-12-18,81.37937927246094
2015-12-21,82.17381286621094
2015-12-22,83.46691131591797
2015-12-23,84.71772003173828
2015-12-24,84.844482421875
2015-12-28,84.43035888671875
2015-12-29,85.00507354736328
2015-12-30,84.32050323486328
2015-12-31,83.51759338378906
2016-01-04,82.79076385498047
2016-01-05,83.08658599853516
2016-01-06,81.53150939941406
2016-01-07,80.50042724609375
2016-01-08,79.85810089111328
2016-01-11,79.82430267333984
2016-01-12,80.39055633544922
2016-01-13,78.6410903930664
2016-01-14,79.08056640625
2016-01-15,77.66917419433594
2016-01-19,77.4156265258789
2016-01-20,79.03832244873047
2016-01-21,77.6860580444336
2016-01-22,78.73406982421875
2016-01-25,77.00149536132812
2016-01-26,78.24388122558594
2016-01-27,78.42980194091797
2016-01-28,77.82972717285156
2016-01-29,80.39055633544922
2016-02-01,80.78775024414062
2016-02-02,78.63263702392578
2016-02-03,80.38208770751953
2016-02-04,80.88072967529297
2016-02-05,78.48896789550781
2016-02-08,75.7676010131836
2016-02-09,76.90008544921875
2016-02-10,77.1959228515625
2016-02-11,75.44642639160156
2016-02-12,77.56774139404297
2016-02-16,79.12283325195312
2016-02-17,80.59906768798828
2016-02-18,80.33605194091797
2016-02-19,81.1335678100586
2016-02-22,82.0583267211914
2016-02-23,80.48876953125
2016-02-24,81.17597198486328
2016-02-25,82.30435943603516
2016-02-26,83.28005981445312
2016-02-29,81.89712524414062
2016-03-01,84.48482513427734
2016-03-02,84.27267456054688
2016-03-03,85.09563446044922
2016-03-04,86.95366668701172
2016-03-07,87.70025634765625
2016-03-08,86.12223052978516
2016-03-09,86.77549743652344
2016-03-10,87.31001281738281
2016-03-11,89.0916748046875
2016-03-14,88.86256408691406
2016-03-15,88.87953186035156
2016-03-16,90.44914245605469
2016-03-17,92.81617736816406
2016-03-18,92.39196014404297
2016-03-21,92.38348388671875
2016-03-22,93.18948364257812
2016-03-23,92.59559631347656
2016-03-24,92.43437957763672
2016-03-28,92.81617736816406
2016-03-29,93.80884552001953
2016-03-30,94.93721771240234
2016-03-31,94.58936309814453
2016-04-01,95.96379089355469
2016-04-04,95.18325805664062
2016-04-05,94.53845977783203
2016-04-06,95.08993530273438
2016-04-07,93.84276580810547
2016-04-08,94.87783813476562
2016-04-11,94.75054931640625
2016-04-12,95.81953430175781
2016-04-13,96.91403198242188
2016-04-14,97.15157318115234
2016-04-15,97.86424255371094
2016-04-18,98.20357513427734
2016-04-19,98.88233184814453
2016-04-20,98.47509765625
2016-04-21,93.54582977294922
2016-04-22,96.03166198730469
2016-04-25,95.53114318847656
2016-04-26,96.33708953857422
2016-04-27,95.86198425292969
2016-04-28,95.67532348632812
2016-04-29,93.65612030029297
2016-05-02,94.37722778320312
2016-05-03,92.90103912353516
2016-05-04,92.12897491455078
2016-05-05,92.12049102783203
2016-05-06,92.23116302490234
2016-05-09,91.4903564453125
2016-05-10,92.58885192871094
2016-05-11,91.47332000732422
2016-05-12,91.53292846679688
2016-05-13,90.86021423339844
2016-05-16,92.10346221923828
2016-05-17,91.12418365478516
2016-05-18,90.59622192382812
2016-05-19,89.95755767822266
2016-05-20,90.44295501708984
2016-05-23,90.63025665283203
2016-05-24,91.76286315917969
2016-05-25,92.23971557617188
2016-05-26,91.71174621582031
2016-05-27,92.47813415527344
2016-05-31,91.69471740722656
2016-06-01,91.95018768310547
2016-06-02,92.13751220703125
2016-06-03,91.68619537353516
2016-06-06,92.06941223144531
2016-06-07,91.77134704589844
2016-06-08,94.479248046875
2016-06-09,94.03646850585938
2016-06-10,93.02313995361328
2016-06-13,91.70323181152344
2016-06-14,91.18378448486328
2016-06-15,90.79206085205078
2016-06-16,91.08158874511719
2016-06-17,92.12049102783203
2016-06-20,92.32486724853516
2016-06-21,92.018310546875
2016-06-22,91.805419921875
2016-06-23,94.7092056274414
2016-06-24,87.47955322265625
2016-06-27,84.03929901123047
2016-06-28,85.63168334960938
2016-06-29,87.27516174316406
2016-06-30,88.68875885009766
2016-07-01,89.00383758544922
2016-07-05,87.41142272949219
2016-07-06,87.68392181396484
2016-07-07,87.73500061035156
2016-07-08,90.53661346435547
2016-07-11,90.78357696533203
2016-07-12,92.56330108642578
2016-07-13,93.2189712524414
2016-07-14,92.5036849975586
2016-07-15,93.04865264892578
2016-07-18,93.0742416381836
2016-07-19,92.29077911376953
2016-07-20,93.69587707519531
2016-07-21,92.46961212158203
2016-07-22,91.66917419433594
2016-07-25,90.76652526855469
2016-07-26,90.91131591796875
2016-07-27,90.34075164794922
2016-07-28,89.82132720947266
2016-07-29,89.16561126708984
2016-08-01,89.13155364990234
2016-08-02,88.29706573486328
2016-08-03,88.8420181274414
2016-08-04,88.64618682861328
2016-08-05,88.92718505859375
2016-08-08,89.31187438964844
2016-08-09,89.21783447265625
2016-08-10,89.49137115478516
2016-08-11,89.53411102294922
2016-08-12,88.89298248291016
2016-08-15,89.29474639892578
2016-08-16,88.60235595703125
2016-08-17,88.55104064941406
2016-08-18,88.7049331665039
2016-08-19,89.52555847167969
2016-08-22,89.93587493896484
2016-08-23,90.98729705810547
2016-08-24,90.94458770751953
2016-08-25,91.2522964477539
2016-08-26,90.39747619628906
2016-08-29,91.97891235351562
2016-08-30,91.70536041259766
2016-08-31,90.50860595703125
2016-09-01,90.59407806396484
2016-09-02,91.50019073486328
2016-09-06,91.99601745605469
2016-09-07,91.23521423339844
2016-09-08,90.01280212402344
2016-09-09,86.21741485595703
2016-09-12,87.8415756225586
2016-09-13,86.47384643554688
2016-09-14,86.06351470947266
2016-09-15,86.542236328125
2016-09-16,85.66173553466797
2016-09-19,86.40547943115234
2016-09-20,86.559326171875
2016-09-21,87.5851058959961
2016-09-22,88.1663818359375
2016-09-23,88.27753448486328
2016-09-26,87.31156921386719
2016-09-27,87.57657623291016
2016-09-28,88.5339584350586
2016-09-29,87.2431869506836
2016-09-30,88.35445404052734
2016-10-03,88.42282104492188
2016-10-04,87.2346420288086
2016-10-05,86.83287811279297
2016-10-06,87.35429382324219
2016-10-07,80.12248992919922
2016-10-10,80.22506713867188
2016-10-11,78.90010833740234
2016-10-12,78.5923843383789
2016-10-13,78.7462387084961
2016-10-14,79.15656280517578
2016-10-17,79.2078628540039
2016-10-18,79.33606719970703
2016-10-19,79.12236785888672
2016-10-20,79.2078628540039
2016-10-21,78.9684829711914
2016-10-24,79.70364379882812
2016-10-25,77.97691345214844
2016-10-26,79.0881576538086
2016-10-27,79.79766845703125
2016-10-28,79.3873519897461
2016-10-31,79.60961151123047
2016-11-01,79.2762451171875
2016-11-02,78.9684829711914
2016-11-03,78.4299545288086
2016-11-04,79.33606719970703
2016-11-07,80.65251922607422
2016-11-08,81.3306884765625
2016-11-09,81.8028564453125
2016-11-10,83.1592025756836
2016-11-11,82.21489715576172
2016-11-14,82.45526123046875
2016-11-15,82.60978698730469
2016-11-16,82.72138977050781
2016-11-17,82.93600463867188
2016-11-18,81.71697998046875
2016-11-21,82.5754623413086
2016-11-22,82.94458770751953
2016-11-23,83.7773208618164
2016-11-25,84.2408676147461
2016-11-28,83.57128143310547
2016-11-29,84.12926483154297
2016-11-30,82.35224914550781
2016-12-01,81.75991821289062
2016-12-02,81.19334411621094
2016-12-05,82.40377807617188
2016-12-06,82.60120391845703
2016-12-07,84.2838134765625
2016-12-08,85.3396987915039
2016-12-09,85.24527740478516
2016-12-12,84.68728637695312
2016-12-13,83.31372833251953
2016-12-14,82.55830383300781
2016-12-15,82.49818420410156
2016-12-16,82.34366607666016
2016-12-19,82.60120391845703
2016-12-20,82.1032943725586
2016-12-21,82.30073547363281
2016-12-22,81.55390930175781
2016-12-23,81.28778076171875
2016-12-27,82.28359985351562
2016-12-28,81.27059173583984
2016-12-29,81.82003021240234
2016-12-30,81.34785461425781
2017-01-03,81.76851654052734
2017-01-04,83.50259399414062
2017-01-05,82.08613586425781
2017-01-06,82.06037902832031
2017-01-09,82.71281433105469
2017-01-10,82.7471694946289
2017-01-11,82.95317077636719
2017-01-12,83.1592025756836
2017-01-13,82.68706512451172
2017-01-17,82.38658905029297
2017-01-18,83.00467681884766
2017-01-19,83.7000503540039
2017-01-20,84.98774719238281
2017-01-23,86.0522232055664
2017-01-24,87.39142608642578
2017-01-25,86.77335357666016
2017-01-26,87.43435668945312
2017-01-27,87.58027648925781
2017-01-30,87.58888244628906
2017-01-31,85.85478210449219
2017-02-01,86.32695007324219
2017-02-02,86.3441162109375
2017-02-03,86.65316772460938
2017-02-06,85.77749633789062
2017-02-07,85.85478210449219
2017-02-08,85.9320297241211
2017-02-09,85.95780944824219
2017-02-10,86.30976104736328
2017-02-13,86.54154968261719
2017-02-14,87.19400024414062
2017-02-15,87.47840118408203
2017-02-16,87.71112060546875
2017-02-17,88.22821044921875
2017-02-21,88.77117919921875
2017-02-22,88.60742950439453
2017-02-23,88.42642211914062
2017-02-24,89.03833770751953
2017-02-27,88.29715728759766
2017-02-28,88.27991485595703
2017-03-01,89.02111053466797
2017-03-02,88.23682403564453
2017-03-03,87.9610366821289
2017-03-06,87.21983337402344
2017-03-07,86.85787200927734
2017-03-08,92.07209014892578
2017-03-09,88.71086120605469
2017-03-10,87.98686981201172
2017-03-13,88.4953842163086
2017-03-14,87.67662048339844
2017-03-15,89.66751098632812
2017-03-16,89.30553436279297
2017-03-17,90.05534362792969
2017-03-20,90.98615264892578
2017-03-21,90.04674530029297
2017-03-22,89.84850311279297
2017-03-23,90.16738891601562
2017-03-24,89.45203399658203
2017-03-27,89.47792053222656
2017-03-28,90.46903228759766
2017-03-29,91.15850830078125
2017-03-30,90.69313049316406
2017-03-31,90.5638427734375
2017-04-03,90.5638427734375
2017-04-04,90.29668426513672
2017-04-05,90.4948959350586
2017-04-06,90.72759246826172
2017-04-07,91.39984130859375
2017-04-10,91.1757583618164
2017-04-11,91.408447265625
2017-04-12,90.5466079711914
2017-04-13,89.99503326416016
2017-04-17,90.83101654052734
2017-04-18,90.27081298828125
2017-04-19,90.4948959350586
2017-04-20,91.6756362915039
2017-04-21,91.3050537109375
2017-04-24,93.08908081054688
2017-04-25,95.51090240478516
2017-04-26,95.21786499023438
2017-04-27,95.91596984863281
2017-04-28,94.66627502441406
2017-05-01,94.33879089355469
2017-05-02,94.3473892211914
2017-05-03,94.11469268798828
2017-05-04,94.70938873291016
2017-05-05,95.28681182861328
2017-05-08,93.7904052734375
2017-05-09,93.2886962890625
2017-05-10,93.2886962890625
2017-05-11,92.95135498046875
2017-05-12,92.65725708007812
2017-05-15,93.40115356445312
2017-05-16,92.90809631347656
2017-05-17,91.23870086669922
2017-05-18,91.16082000732422
2017-05-19,92.3199234008789
2017-05-22,92.05175018310547
2017-05-23,92.29396057128906
2017-05-24,92.5015640258789
2017-05-25,92.4756088256836
2017-05-26,92.76106262207031
2017-05-30,92.10368347167969
2017-05-31,91.99987030029297
2017-06-01,94.42182922363281
2017-06-02,95.51170349121094
