Date,BLK
2013-09-20,207.47360229492188
2013-09-23,204.9835968017578
2013-09-24,203.1497039794922
2013-09-25,201.46485900878906
2013-09-26,203.283935546875
2013-09-27,201.994140625
2013-09-30,201.74813842773438
2013-10-01,201.35304260253906
2013-10-02,202.18798828125
2013-10-03,201.23374938964844
2013-10-04,202.78436279296875
2013-10-07,199.19110107421875
2013-10-08,195.88104248046875
2013-10-09,198.90032958984375
2013-10-10,206.69081115722656
2013-10-11,209.1062774658203
2013-10-14,210.4332275390625
2013-10-15,210.4332275390625
2013-10-16,216.54637145996094
2013-10-17,222.54019165039062
2013-10-18,224.8885040283203
2013-10-21,224.7991943359375
2013-10-22,228.28805541992188
2013-10-23,225.90994262695312
2013-10-24,228.8323211669922
2013-10-25,229.3242645263672
2013-10-28,229.94305419921875
2013-10-29,230.55441284179688
2013-10-30,228.25820922851562
2013-10-31,224.25485229492188
2013-11-01,226.3721466064453
2013-11-04,226.2454376220703
2013-11-05,225.03030395507812
2013-11-06,227.38597106933594
2013-11-07,221.17593383789062
2013-11-08,224.83633422851562
2013-11-11,225.28369140625
2013-11-12,221.5711212158203
2013-11-13,222.66702270507812
2013-11-14,225.5893096923828
2013-11-15,226.0291290283203
2013-11-18,226.58839416503906
2013-11-19,225.4402313232422
2013-11-20,222.92782592773438
2013-11-21,226.2080841064453
2013-11-22,226.45420837402344
2013-11-25,224.8587188720703
2013-11-26,226.21551513671875
2013-11-27,229.31686401367188
2013-11-29,226.9406280517578
2013-12-02,228.62718200683594
2013-12-03,223.68739318847656
2013-12-04,222.9752960205078
2013-12-05,221.54347229003906
2013-12-06,226.2510223388672
2013-12-09,226.91062927246094
2013-12-10,224.4295196533203
2013-12-11,219.1223602294922
2013-12-12,218.7100830078125
2013-12-13,223.23016357421875
2013-12-16,228.44728088378906
2013-12-17,226.8507080078125
2013-12-18,232.1427764892578
2013-12-19,231.1683807373047
2013-12-20,235.6284637451172
2013-12-23,236.4380340576172
2013-12-24,237.02268981933594
2013-12-26,236.4155731201172
2013-12-27,237.15765380859375
2013-12-30,236.9327850341797
2013-12-31,237.22511291503906
2014-01-02,234.47410583496094
2014-01-03,235.50100708007812
2014-01-06,235.4260711669922
2014-01-07,237.5923614501953
2014-01-08,237.51742553710938
2014-01-09,236.9327850341797
2014-01-10,236.0782470703125
2014-01-13,229.72921752929688
2014-01-14,232.7649688720703
2014-01-15,234.4365997314453
2014-01-16,238.2071075439453
2014-01-17,237.41249084472656
2014-01-21,238.94918823242188
2014-01-22,242.78712463378906
2014-01-23,236.5504608154297
2014-01-24,227.21046447753906
2014-01-27,224.8418426513672
2014-01-28,227.64523315429688
2014-01-29,224.28701782226562
2014-01-30,228.95700073242188
2014-01-31,225.2315216064453
2014-02-03,214.6771697998047
2014-02-04,217.19583129882812
2014-02-05,216.8360595703125
2014-02-06,221.03392028808594
2014-02-07,224.7818145751953
2014-02-10,225.65133666992188
2014-02-11,228.73974609375
2014-02-12,227.5103759765625
2014-02-13,228.28244018554688
2014-02-14,227.1505584716797
2014-02-18,229.3468780517578
2014-02-19,225.2465362548828
2014-02-20,225.26901245117188
2014-02-21,224.1296844482422
2014-02-24,226.8206329345703
2014-02-25,225.02923583984375
2014-02-26,223.10276794433594
2014-02-27,229.2344207763672
2014-02-28,228.5072784423828
2014-03-03,225.14163208007812
2014-03-04,230.29127502441406
2014-03-05,231.64151000976562
2014-03-06,234.68157958984375
2014-03-07,234.4402618408203
2014-03-10,232.69017028808594
2014-03-11,232.93148803710938
2014-03-12,232.99940490722656
2014-03-13,225.73512268066406
2014-03-14,223.0648193359375
2014-03-17,225.32781982421875
2014-03-18,227.1155548095703
2014-03-19,225.09400939941406
2014-03-20,227.04766845703125
2014-03-21,227.70384216308594
2014-03-24,228.24713134765625
2014-03-25,232.0337677001953
2014-03-26,233.2785186767578
2014-03-27,231.20408630371094
2014-03-28,234.51559448242188
2014-03-31,237.22378540039062
2014-04-01,239.041748046875
2014-04-02,240.2938690185547
2014-04-03,237.34445190429688
2014-04-04,233.029541015625
2014-04-07,229.23532104492188
2014-04-08,228.11129760742188
2014-04-09,232.57699584960938
2014-04-10,223.2458953857422
2014-04-11,221.55616760253906
2014-04-14,225.14682006835938
2014-04-15,226.83644104003906
2014-04-16,233.95741271972656
2014-04-17,232.62232971191406
2014-04-21,230.73634338378906
2014-04-22,232.53932189941406
2014-04-23,232.0337677001953
2014-04-24,229.03155517578125
2014-04-25,226.6403045654297
2014-04-28,225.16937255859375
2014-04-29,226.6780548095703
2014-04-30,227.05520629882812
2014-05-01,227.0929412841797
2014-05-02,225.54653930664062
2014-05-05,225.16937255859375
2014-05-06,223.51734924316406
2014-05-07,225.54653930664062
2014-05-08,226.58750915527344
2014-05-09,228.06607055664062
2014-05-12,229.7556610107422
2014-05-13,228.5337677001953
2014-05-14,227.65875244140625
2014-05-15,224.0529022216797
2014-05-16,224.43775939941406
2014-05-19,225.54653930664062
2014-05-20,223.6078643798828
2014-05-21,226.22544860839844
2014-05-22,226.7309112548828
2014-05-23,226.82138061523438
2014-05-27,229.79345703125
2014-05-28,227.40985107421875
2014-05-29,229.9368133544922
2014-05-30,229.99717712402344
2014-06-02,230.84954833984375
2014-06-03,232.79563903808594
2014-06-04,234.40992736816406
2014-06-05,235.25257873535156
2014-06-06,238.3115234375
2014-06-09,238.7746124267578
2014-06-10,238.8731231689453
2014-06-11,236.36082458496094
2014-06-12,234.41000366210938
2014-06-13,234.88821411132812
2014-06-16,234.8350830078125
2014-06-17,236.86187744140625
2014-06-18,242.78228759765625
2014-06-19,241.98533630371094
2014-06-20,241.41610717773438
2014-06-23,241.3174285888672
2014-06-24,240.05738830566406
2014-06-25,240.61903381347656
2014-06-26,239.2678985595703
2014-06-27,240.6874237060547
2014-06-30,242.5924530029297
2014-07-01,244.7028045654297
2014-07-02,244.31565856933594
2014-07-03,245.62876892089844
2014-07-07,243.7918701171875
2014-07-08,241.6134033203125
2014-07-09,243.6249237060547
2014-07-10,239.7841033935547
2014-07-11,241.23382568359375
2014-07-14,245.37071228027344
2014-07-15,245.73501586914062
2014-07-16,246.82046508789062
2014-07-17,241.21868896484375
2014-07-18,243.54901123046875
2014-07-21,241.84877014160156
2014-07-22,242.1826629638672
2014-07-23,240.27749633789062
2014-07-24,240.89234924316406
2014-07-25,239.03268432617188
2014-07-28,240.18634033203125
2014-07-29,238.7517852783203
2014-07-30,238.96432495117188
2014-07-31,231.30555725097656
2014-08-01,230.33392333984375
2014-08-04,231.7913055419922
2014-08-05,228.5501708984375
2014-08-06,230.7666473388672
2014-08-07,229.96961975097656
2014-08-08,233.6358184814453
2014-08-11,234.12155151367188
2014-08-12,235.97360229492188
2014-08-13,237.58285522460938
2014-08-14,238.8883819580078
2014-08-15,239.1844482421875
2014-08-18,242.69119262695312
2014-08-19,244.07269287109375
2014-08-20,246.47894287109375
2014-08-21,247.6706085205078
2014-08-22,247.4505157470703
2014-08-25,252.73353576660156
2014-08-26,255.3977508544922
2014-08-27,253.1812286376953
2014-08-28,251.0588836669922
2014-08-29,252.34915161132812
2014-09-02,251.04356384277344
2014-09-03,252.8683624267578
2014-09-04,253.26535034179688
2014-09-05,254.03640747070312
2014-09-08,253.78445434570312
2014-09-09,250.7534942626953
2014-09-10,251.837646484375
2014-09-11,250.8069305419922
2014-09-12,251.23452758789062
2014-09-15,249.6160430908203
2014-09-16,250.5474090576172
2014-09-17,251.74603271484375
2014-09-18,254.70057678222656
2014-09-19,253.2805633544922
2014-09-22,250.11990356445312
2014-09-23,248.1730499267578
2014-09-24,251.18112182617188
2014-09-25,245.47027587890625
2014-09-26,255.81533813476562
2014-09-29,252.44070434570312
2014-09-30,250.6619110107422
2014-10-01,246.7834930419922
2014-10-02,247.0507354736328
2014-10-03,249.71517944335938
2014-10-06,248.9822998046875
2014-10-07,243.4319305419922
2014-10-08,248.0432586669922
2014-10-09,240.65281677246094
2014-10-10,235.81240844726562
2014-10-13,232.02565002441406
2014-10-14,234.18624877929688
2014-10-15,236.95762634277344
2014-10-16,237.20193481445312
2014-10-17,241.01173400878906
2014-10-20,239.0647735595703
2014-10-21,243.6685028076172
2014-10-22,241.16432189941406
2014-10-23,245.89793395996094
2014-10-24,248.02792358398438
2014-10-27,247.9668731689453
2014-10-28,251.4712371826172
2014-10-29,253.4639434814453
2014-10-30,254.4105682373047
2014-10-31,260.42669677734375
2014-11-03,258.66302490234375
2014-11-04,260.747314453125
2014-11-05,262.8239440917969
2014-11-06,265.404541015625
2014-11-07,268.3438720703125
2014-11-10,267.7483825683594
2014-11-11,268.12237548828125
2014-11-12,267.1375732421875
2014-11-13,266.1297912597656
2014-11-14,265.4655456542969
2014-11-17,264.9081726074219
2014-11-18,265.64117431640625
2014-11-19,264.4348449707031
2014-11-20,265.3357849121094
2014-11-21,271.7259826660156
2014-11-24,271.63446044921875
2014-11-25,272.5734558105469
2014-11-26,273.02386474609375
2014-11-28,274.1462097167969
2014-12-01,272.5188903808594
2014-12-02,273.1329345703125
2014-12-03,273.9466247558594
2014-12-04,276.8787841796875
2014-12-05,279.7112121582031
2014-12-08,279.12017822265625
2014-12-09,278.4369201660156
2014-12-10,274.04638671875
2014-12-11,271.5976867675781
2014-12-12,261.6651916503906
2014-12-15,260.5444030761719
2014-12-16,258.63311767578125
2014-12-17,267.5295104980469
2014-12-18,275.44342041015625
2014-12-19,276.4490051269531
2014-12-22,277.2319030761719
2014-12-23,279.5653991699219
2014-12-24,279.15087890625
2014-12-26,279.12017822265625
2014-12-29,278.98968505859375
2014-12-30,277.9303283691406
2014-12-31,274.4609069824219
2015-01-02,273.8238220214844
2015-01-05,266.7388610839844
2015-01-06,262.5938720703125
2015-01-07,268.1512451171875
2015-01-08,271.28302001953125
2015-01-09,268.0668640136719
2015-01-12,266.30133056640625
2015-01-13,267.10736083984375
2015-01-14,265.3956298828125
2015-01-15,262.8625793457031
2015-01-16,267.17645263671875
2015-01-20,266.0404052734375
2015-01-21,268.2740173339844
2015-01-22,276.9402160644531
2015-01-23,272.58782958984375
2015-01-26,274.330322265625
2015-01-27,269.79400634765625
2015-01-28,264.8429260253906
2015-01-29,266.3091125488281
2015-01-30,261.3734130859375
2015-02-02,266.84637451171875
2015-02-03,270.92230224609375
2015-02-04,269.2565612792969
2015-02-05,275.4280700683594
2015-02-06,278.1990661621094
2015-02-09,277.0016784667969
2015-02-10,284.5240173339844
2015-02-11,283.9329833984375
2015-02-12,287.7555847167969
2015-02-13,288.64605712890625
2015-02-17,291.9389953613281
2015-02-18,290.04302978515625
2015-02-19,289.8511047363281
2015-02-20,289.1065979003906
2015-02-23,288.94537353515625
2015-02-24,290.23486328125
2015-02-25,288.5539245605469
2015-02-26,287.863037109375
2015-02-27,285.0997009277344
2015-03-02,288.9377746582031
2015-03-03,286.8191833496094
2015-03-04,285.012451171875
2015-03-05,285.6300964355469
2015-03-06,282.1788024902344
2015-03-09,281.4993591308594
2015-03-10,275.0137939453125
2015-03-11,276.7277526855469
2015-03-12,284.6804504394531
2015-03-13,283.93157958984375
2015-03-16,288.8266296386719
2015-03-17,288.9655456542969
2015-03-18,291.66790771484375
2015-03-19,285.6378479003906
2015-03-20,292.3473205566406
2015-03-23,289.0196533203125
2015-03-24,284.98150634765625
2015-03-25,280.9822082519531
2015-03-26,279.6155090332031
2015-03-27,279.21392822265625
2015-03-30,284.2095031738281
2015-03-31,282.4645080566406
2015-04-01,279.9397888183594
2015-04-02,282.8968505859375
2015-04-06,283.34478759765625
2015-04-07,284.6109313964844
2015-04-08,285.4524841308594
2015-04-09,286.8577575683594
2015-04-10,285.2518310546875
2015-04-13,285.4371337890625
2015-04-14,288.5023498535156
2015-04-15,290.81866455078125
2015-04-16,287.359619140625
2015-04-17,282.12481689453125
2015-04-20,285.4524841308594
2015-04-21,283.7615051269531
2015-04-22,285.2981262207031
2015-04-23,287.1665344238281
2015-04-24,287.9772644042969
2015-04-27,287.1357421875
2015-04-28,291.7374572753906
2015-04-29,283.1053161621094
2015-04-30,280.99755859375
2015-05-01,284.62646484375
2015-05-04,285.8848876953125
2015-05-05,282.6265869140625
2015-05-06,280.58056640625
2015-05-07,282.3409118652344
2015-05-08,285.7073974609375
2015-05-11,283.9623718261719
2015-05-12,281.9472961425781
2015-05-13,281.9163818359375
2015-05-14,286.8114318847656
2015-05-15,286.33270263671875
2015-05-18,286.224609375
2015-05-19,286.5102844238281
2015-05-20,285.869384765625
2015-05-21,284.3021545410156
2015-05-22,284.19403076171875
2015-05-26,281.8391418457031
2015-05-27,284.6573181152344
2015-05-28,285.2981262207031
2015-05-29,282.41815185546875
2015-06-01,281.2524108886719
2015-06-02,280.58056640625
2015-06-03,281.7774353027344
2015-06-04,276.2798767089844
2015-06-05,276.0236511230469
2015-06-08,274.5709533691406
2015-06-09,274.0115966796875
2015-06-10,276.2489013671875
2015-06-11,277.1809997558594
2015-06-12,274.5554504394531
2015-06-15,275.99249267578125
2015-06-16,277.54620361328125
2015-06-17,277.5616760253906
2015-06-18,280.3427734375
2015-06-19,279.0299377441406
2015-06-22,278.85125732421875
2015-06-23,279.77581787109375
2015-06-24,276.2178649902344
2015-06-25,272.76873779296875
2015-06-26,275.3633117675781
2015-06-29,267.6493835449219
2015-06-30,268.76806640625
2015-07-01,269.8711853027344
2015-07-02,268.3175354003906
2015-07-06,266.30548095703125
2015-07-07,266.15008544921875
2015-07-08,259.55487060546875
2015-07-09,261.70672607421875
2015-07-10,263.70306396484375
2015-07-13,267.431884765625
2015-07-14,266.24334716796875
2015-07-15,269.1641845703125
2015-07-16,275.2157897949219
2015-07-17,275.41766357421875
2015-07-20,274.29913330078125
2015-07-21,273.3047180175781
2015-07-22,271.8908996582031
2015-07-23,269.1253967285156
2015-07-24,265.21795654296875
2015-07-27,261.20166015625
2015-07-28,261.6678161621094
2015-07-29,263.99822998046875
2015-07-30,263.1515197753906
2015-07-31,261.26385498046875
2015-08-03,260.00537109375
2015-08-04,258.24981689453125
2015-08-05,259.99761962890625
2015-08-06,258.73931884765625
2015-08-07,257.7913818359375
2015-08-10,260.69677734375
2015-08-11,256.3542785644531
2015-08-12,254.1248321533203
2015-08-13,253.17713928222656
2015-08-14,254.90945434570312
2015-08-17,255.83383178710938
2015-08-18,255.35989379882812
2015-08-19,251.118408203125
2015-08-20,246.3020477294922
2015-08-21,238.69692993164062
2015-08-24,232.404541015625
2015-08-25,228.9010467529297
2015-08-26,235.4497833251953
2015-08-27,244.29002380371094
2015-08-28,241.77322387695312
2015-08-31,236.6255340576172
2015-09-01,230.23411560058594
2015-09-02,233.54318237304688
2015-09-03,234.8966827392578
2015-09-04,230.1871337890625
2015-09-08,235.81199645996094
2015-09-09,232.1663818359375
2015-09-10,235.71798706054688
2015-09-11,237.28271484375
2015-09-14,235.52249145507812
2015-09-15,240.8735809326172
2015-09-16,245.26219177246094
2015-09-17,243.7914581298828
2015-09-18,241.6324005126953
2015-09-21,244.3860321044922
2015-09-22,238.08056640625
2015-09-23,237.24356079101562
2015-09-24,235.09231567382812
2015-09-25,237.02459716796875
2015-09-28,230.0463104248047
2015-09-29,229.623779296875
2015-09-30,232.71401977539062
2015-10-01,231.50146484375
2015-10-02,237.32177734375
2015-10-05,245.3405303955078
2015-10-06,244.65208435058594
2015-10-07,250.840087890625
2015-10-08,249.22071838378906
2015-10-09,248.86083984375
2015-10-12,246.94418334960938
2015-10-13,246.5219268798828
2015-10-14,252.27166748046875
2015-10-15,254.74386596679688
2015-10-16,258.81182861328125
2015-10-19,256.5041198730469
2015-10-20,255.93296813964844
2015-10-21,251.88836669921875
2015-10-22,262.347900390625
2015-10-23,266.6037292480469
2015-10-26,263.65435791015625
2015-10-27,262.51995849609375
2015-10-28,270.9298400878906
2015-10-29,273.6992492675781
2015-10-30,275.349853515625
2015-11-02,277.38397216796875
2015-11-03,280.4349365234375
2015-11-04,278.8859558105469
2015-11-05,279.51959228515625
2015-11-06,279.0503234863281
2015-11-09,273.4723815917969
2015-11-10,274.0199279785156
2015-11-11,274.199951171875
2015-11-12,270.4761047363281
2015-11-13,268.5281677246094
2015-11-16,275.6316223144531
2015-11-17,276.48419189453125
2015-11-18,282.12481689453125
2015-11-19,280.9199523925781
2015-11-20,283.5563659667969
2015-11-23,284.17437744140625
2015-11-24,279.1362609863281
2015-11-25,282.1169128417969
2015-11-27,280.3723449707031
2015-11-30,284.5421142578125
2015-12-01,284.6915588378906
2015-12-02,282.4801025390625
2015-12-03,277.03387451171875
2015-12-04,283.9281921386719
2015-12-07,279.7647399902344
2015-12-08,274.6255798339844
2015-12-09,271.1862487792969
2015-12-10,271.72137451171875
2015-12-11,254.03684997558594
2015-12-14,251.53408813476562
2015-12-15,259.3572082519531
2015-12-16,260.5063171386719
2015-12-17,259.884521484375
2015-12-18,253.00582885742188
2015-12-21,256.21697998046875
2015-12-22,260.12066650390625
2015-12-23,267.3061218261719
2015-12-24,265.5432434082031
2015-12-28,269.5177307128906
2015-12-29,270.4227600097656
2015-12-30,269.2028503417969
2015-12-31,267.9987487792969
2016-01-04,262.15899658203125
2016-01-05,262.8358459472656
2016-01-06,259.84515380859375
2016-01-07,248.48837280273438
2016-01-08,242.23147583007812
2016-01-11,242.6564483642578
2016-01-12,246.80410766601562
2016-01-13,239.73655700683594
2016-01-14,243.97857666015625
2016-01-15,233.4167022705078
2016-01-19,231.38621520996094
2016-01-20,229.8121795654297
2016-01-21,228.15940856933594
2016-01-22,236.54913330078125
2016-01-25,228.0177764892578
2016-01-26,235.5260009765625
2016-01-27,237.77685546875
2016-01-28,235.45523071289062
2016-01-29,247.3314208984375
2016-02-01,245.74942016601562
2016-02-02,237.06069946289062
2016-02-03,239.3036651611328
2016-02-04,246.8907470703125
2016-02-05,242.20777893066406
2016-02-08,230.96121215820312
2016-02-09,231.80337524414062
2016-02-10,234.9750518798828
2016-02-11,231.5514678955078
2016-02-12,241.46014404296875
2016-02-16,247.49668884277344
2016-02-17,251.75454711914062
2016-02-18,248.67723083496094
2016-02-19,247.35494995117188
2016-02-22,249.05502319335938
2016-02-23,243.86849975585938
2016-02-24,242.3888397216797
2016-02-25,246.8278045654297
2016-02-26,247.06382751464844
2016-02-29,245.52117919921875
2016-03-01,253.87155151367188
2016-03-02,257.1456604003906
2016-03-03,256.1153564453125
2016-03-04,256.6067199707031
2016-03-07,258.960693359375
2016-03-08,253.9436492919922
2016-03-09,260.2129211425781
2016-03-10,257.58154296875
2016-03-11,269.20086669921875
2016-03-14,267.7503967285156
2016-03-15,264.8258056640625
2016-03-16,264.7781982421875
2016-03-17,271.0158386230469
2016-03-18,271.5072937011719
2016-03-21,271.0475158691406
2016-03-22,269.65252685546875
2016-03-23,268.86798095703125
2016-03-24,264.9446716308594
2016-03-28,267.0292053222656
2016-03-29,269.4069519042969
2016-03-30,270.5639953613281
2016-03-31,269.9300537109375
2016-04-01,271.4834289550781
2016-04-04,268.30517578125
2016-04-05,265.3567810058594
2016-04-06,267.2589416503906
2016-04-07,260.2604675292969
2016-04-08,262.8205261230469
2016-04-11,263.8983154296875
2016-04-12,268.9313659667969
2016-04-13,276.048828125
2016-04-14,281.2956848144531
2016-04-15,283.53863525390625
2016-04-18,283.7447509765625
2016-04-19,289.0232849121094
2016-04-20,290.8145751953125
2016-04-21,288.5716247558594
2016-04-22,289.6652526855469
2016-04-25,288.23077392578125
2016-04-26,290.0537109375
2016-04-27,291.2505187988281
2016-04-28,284.4026184082031
2016-04-29,282.4211120605469
2016-05-02,286.5188293457031
2016-05-03,281.91387939453125
2016-05-04,279.1240234375
2016-05-05,279.0525207519531
2016-05-06,282.16748046875
2016-05-09,281.3748779296875
2016-05-10,285.4724426269531
2016-05-11,280.4317626953125
2016-05-12,281.8426208496094
2016-05-13,275.2561340332031
2016-05-16,278.8544921875
2016-05-17,276.4689636230469
2016-05-18,280.1702575683594
2016-05-19,277.8558349609375
2016-05-20,280.5823669433594
2016-05-23,280.4949951171875
2016-05-24,286.26513671875
2016-05-25,288.5716247558594
2016-05-26,287.78692626953125
2016-05-27,289.3641357421875
2016-05-31,288.3813781738281
2016-06-01,288.96783447265625
2016-06-02,288.0186767578125
2016-06-03,286.6309509277344
2016-06-06,288.7763671875
2016-06-07,286.3837585449219
2016-06-08,287.4126281738281
2016-06-09,285.5062561035156
2016-06-10,276.7408142089844
2016-06-13,274.842529296875
2016-06-14,271.0141296386719
2016-06-15,270.8226318359375
2016-06-16,270.7508544921875
2016-06-17,272.6810607910156
2016-06-20,277.9051818847656
2016-06-21,277.5622863769531
2016-06-22,277.2990417480469
2016-06-23,284.62091064453125
2016-06-24,265.2075500488281
2016-06-27,254.86280822753906
2016-06-28,258.3881530761719
2016-06-29,268.5813903808594
2016-06-30,273.199462890625
2016-07-01,272.20245361328125
2016-07-05,268.05487060546875
2016-07-06,268.0788269042969
2016-07-07,267.28125
2016-07-08,275.3289489746094
2016-07-11,277.1634826660156
2016-07-12,285.03564453125
2016-07-13,285.1394348144531
2016-07-14,283.29693603515625
2016-07-15,284.62091064453125
2016-07-18,285.36273193359375
2016-07-19,284.4055480957031
2016-07-20,286.9579162597656
2016-07-21,286.7346496582031
2016-07-22,289.5660705566406
2016-07-25,288.26605224609375
2016-07-26,288.6727294921875
2016-07-27,289.7734680175781
2016-07-28,289.8213195800781
2016-07-29,292.1182861328125
2016-08-01,293.76934814453125
2016-08-02,292.7802734375
2016-08-03,293.6417541503906
2016-08-04,292.1182861328125
2016-08-05,298.8978576660156
2016-08-08,296.457275390625
2016-08-09,294.03253173828125
2016-08-10,292.2699279785156
2016-08-11,293.027587890625
2016-08-12,292.3974609375
2016-08-15,295.69952392578125
2016-08-16,292.7723388671875
2016-08-17,295.1890869140625
2016-08-18,295.7394104003906
2016-08-19,296.744384765625
2016-08-22,296.3455810546875
2016-08-23,296.9278259277344
2016-08-24,294.40740966796875
2016-08-25,293.9129943847656
2016-08-26,295.9786682128906
2016-08-29,298.1401672363281
2016-08-30,299.8949279785156
2016-08-31,299.1726989746094
2016-09-01,298.658935546875
2016-09-02,300.0072326660156
2016-09-06,298.19366455078125
2016-09-07,299.7584228515625
2016-09-08,298.82757568359375
2016-09-09,290.6423034667969
2016-09-12,295.39300537109375
2016-09-13,289.62310791015625
2016-09-14,289.4546203613281
2016-09-15,293.3064880371094
2016-09-16,293.6836853027344
2016-09-19,295.2806091308594
2016-09-20,293.4750671386719
2016-09-21,297.2145690917969
2016-09-22,300.02325439453125
2016-09-23,293.4268493652344
2016-09-26,289.4546203613281
2016-09-27,290.3293151855469
2016-09-28,290.240966796875
2016-09-29,286.6700134277344
2016-09-30,290.86700439453125
2016-10-03,288.94903564453125
2016-10-04,285.7070007324219
2016-10-05,287.48040771484375
2016-10-06,286.3248291015625
2016-10-07,286.65386962890625
2016-10-10,287.9299011230469
2016-10-11,282.3686828613281
2016-10-12,281.7508544921875
2016-10-13,280.3384094238281
2016-10-14,284.8081359863281
2016-10-17,284.5595397949219
2016-10-18,286.1564025878906
2016-10-19,283.05078125
2016-10-20,280.2020568847656
2016-10-21,277.2969970703125
2016-10-24,275.36322021484375
2016-10-25,274.0789794921875
2016-10-26,272.9636535644531
2016-10-27,273.06793212890625
2016-10-28,272.594482421875
2016-10-31,273.8383483886719
2016-11-01,273.6136169433594
2016-11-02,271.7278137207031
2016-11-03,273.7580261230469
2016-11-04,277.49761962890625
2016-11-07,286.9989318847656
2016-11-08,283.668701171875
2016-11-09,292.43988037109375
2016-11-10,300.9380798339844
2016-11-11,297.8725891113281
2016-11-14,299.97515869140625
2016-11-15,298.6430358886719
2016-11-16,294.87127685546875
2016-11-17,298.0170593261719
2016-11-18,299.1485595703125
2016-11-21,300.5850524902344
2016-11-22,299.373291015625
2016-11-23,299.3170166015625
2016-11-25,299.86279296875
2016-11-28,295.83428955078125
2016-11-29,295.75408935546875
2016-11-30,297.5516052246094
2016-12-01,302.6955261230469
2016-12-02,298.00909423828125
2016-12-05,300.40838623046875
2016-12-06,300.10345458984375
2016-12-07,304.78997802734375
2016-12-08,315.1321105957031
2016-12-09,313.68695068359375
2016-12-12,315.0916442871094
2016-12-13,316.99713134765625
2016-12-14,314.8655700683594
2016-12-15,317.893310546875
2016-12-16,316.9809265136719
2016-12-19,314.6800231933594
2016-12-20,321.6877746582031
2016-12-21,317.7156677246094
2016-12-22,312.5404968261719
2016-12-23,311.42645263671875
2016-12-27,312.8392333984375
2016-12-28,307.6237487792969
2016-12-29,305.9848327636719
2016-12-30,307.2281799316406
2017-01-03,311.98345947265625
2017-01-04,312.16912841796875
2017-01-05,308.8428649902344
2017-01-06,310.2637634277344
2017-01-09,307.1313171386719
2017-01-10,307.0425109863281
2017-01-11,307.5591735839844
2017-01-12,305.4117126464844
2017-01-13,306.2674255371094
2017-01-17,302.5940246582031
2017-01-18,305.1775207519531
2017-01-19,304.65283203125
2017-01-20,307.9224548339844
2017-01-23,305.2258605957031
2017-01-24,307.9063720703125
2017-01-25,313.517333984375
2017-01-26,306.323974609375
2017-01-27,302.8038635253906
2017-01-30,302.90087890625
2017-01-31,301.93194580078125
2017-02-01,301.1407470703125
2017-02-02,300.0428771972656
2017-02-03,305.1775207519531
2017-02-06,304.709228515625
2017-02-07,304.28131103515625
2017-02-08,302.4002380371094
2017-02-09,305.6377258300781
2017-02-10,309.1255187988281
2017-02-13,311.4990539550781
2017-02-14,310.8128356933594
2017-02-15,317.320068359375
2017-02-16,316.4562072753906
2017-02-17,313.8646240234375
2017-02-21,314.9462890625
2017-02-22,315.4389343261719
2017-02-23,315.358154296875
2017-02-24,314.1875305175781
2017-02-27,315.6730041503906
2017-02-28,312.8150939941406
2017-03-01,321.1710205078125
2017-03-02,318.19757080078125
2017-03-03,316.9951477050781
2017-03-06,314.955810546875
2017-03-07,313.07904052734375
2017-03-08,312.42913818359375
2017-03-09,312.2015686035156
2017-03-10,312.4534912109375
2017-03-13,312.7053527832031
2017-03-14,311.4053955078125
2017-03-15,315.41082763671875
2017-03-16,316.8569030761719
2017-03-17,311.0478515625
2017-03-20,309.0980224609375
2017-03-21,304.80010986328125
2017-03-22,305.05206298828125
2017-03-23,304.99505615234375
2017-03-24,304.1907958984375
2017-03-27,304.6701965332031
2017-03-28,309.24432373046875
2017-03-29,308.2530517578125
2017-03-30,311.2023010253906
2017-03-31,311.5841064453125
2017-04-03,310.4303894042969
2017-04-04,309.3824157714844
2017-04-05,309.4718017578125
2017-04-06,312.06353759765625
2017-04-07,313.62347412109375
2017-04-10,313.5177001953125
2017-04-11,312.0228576660156
2017-04-12,309.9023742675781
2017-04-13,307.9199523925781
2017-04-17,311.8197326660156
2017-04-18,311.66534423828125
2017-04-19,306.37628173828125
2017-04-20,310.02423095703125
2017-04-21,307.15625
2017-04-24,314.13519287109375
2017-04-25,315.3863525390625
2017-04-26,315.9389343261719
2017-04-27,317.433837890625
2017-04-28,312.4453125
2017-05-01,311.1697692871094
2017-05-02,312.38848876953125
2017-05-03,312.2177734375
2017-05-04,311.4216003417969
2017-05-05,311.7872314453125
2017-05-08,310.6660461425781
2017-05-09,309.1386413574219
2017-05-10,310.57666015625
2017-05-11,311.0641174316406
2017-05-12,312.8921813964844
2017-05-15,316.3369445800781
2017-05-16,317.9131774902344
2017-05-17,311.7141418457031
2017-05-18,315.62200927734375
2017-05-19,319.5543518066406
2017-05-22,321.9591369628906
2017-05-23,321.7072448730469
2017-05-24,321.9835205078125
2017-05-25,330.1487121582031
2017-05-26,330.68487548828125
2017-05-30,330.5224914550781
2017-05-31,332.4885559082031
2017-06-01,337.9164123535156
2017-06-02,339.003662109375
2017-06-05,338.60302734375
2017-06-06,338.2843017578125
2017-06-07,338.25970458984375
2017-06-08,339.4287109375
2017-06-09,342.10174560546875
2017-06-12,341.9464111328125
2017-06-13,342.76397705078125
