Date,NKE
2013-09-17,29.64104461669922
2013-09-18,30.144323348999023
2013-09-19,30.15299415588379
2013-09-20,30.09659767150879
2013-09-23,29.92738914489746
2013-09-24,30.122623443603516
2013-09-25,29.90135955810547
2013-09-26,30.517438888549805
2013-09-27,31.949161529541016
2013-09-30,31.515296936035156
2013-10-01,31.41985321044922
2013-10-02,31.189912796020508
2013-10-03,31.081445693969727
2013-10-04,31.298362731933594
2013-10-07,30.951292037963867
2013-10-08,30.491403579711914
2013-10-09,30.756059646606445
2013-10-10,31.86238670349121
2013-10-11,31.87106704711914
2013-10-14,32.131370544433594
2013-10-15,31.97951889038086
2013-10-16,32.330955505371094
2013-10-17,32.33962631225586
2013-10-18,32.94267654418945
2013-10-21,33.0120964050293
2013-10-22,32.955711364746094
2013-10-23,32.78215026855469
2013-10-24,32.76046371459961
2013-10-25,32.84288787841797
2013-10-28,32.76046371459961
2013-10-29,32.93400192260742
2013-10-30,33.029449462890625
2013-10-31,32.868934631347656
2013-11-01,32.99908447265625
2013-11-04,33.133583068847656
2013-11-05,33.49367141723633
2013-11-06,33.30278778076172
2013-11-07,32.84288787841797
2013-11-08,33.45896530151367
2013-11-11,33.47634506225586
2013-11-12,33.35051727294922
2013-11-13,33.77568054199219
2013-11-14,34.118438720703125
2013-11-15,34.370079040527344
2013-11-18,34.09239959716797
2013-11-19,33.758331298828125
2013-11-20,33.77134704589844
2013-11-21,33.87981033325195
2013-11-22,34.218223571777344
2013-11-25,34.33102798461914
2013-11-26,34.53493118286133
2013-11-27,34.41779708862305
2013-11-29,34.335365295410156
2013-12-02,34.31366729736328
2013-12-03,34.33102798461914
2013-12-04,34.1965217590332
2013-12-05,34.25292205810547
2013-12-06,34.64773941040039
2013-12-09,34.61304473876953
2013-12-10,34.370079040527344
2013-12-11,33.33749771118164
2013-12-12,33.17646408081055
2013-12-13,33.25045394897461
2013-12-16,33.267852783203125
2013-12-17,33.407127380371094
2013-12-18,34.18616485595703
2013-12-19,34.05994415283203
2013-12-20,33.65955352783203
2013-12-23,33.5594596862793
2013-12-24,33.798828125
2013-12-26,34.02948760986328
2013-12-27,34.01643371582031
2013-12-30,34.26884841918945
2013-12-31,34.225337982177734
2014-01-02,34.051246643066406
2014-01-03,33.95985412597656
2014-01-06,33.698726654052734
2014-01-07,33.72483825683594
2014-01-08,33.55074691772461
2014-01-09,33.55074691772461
2014-01-10,33.47676086425781
2014-01-13,32.7194938659668
2014-01-14,32.71513366699219
2014-01-15,32.82829284667969
2014-01-16,32.549766540527344
2014-01-17,31.940460205078125
2014-01-21,32.09713363647461
2014-01-22,31.98834228515625
2014-01-23,31.653215408325195
2014-01-24,31.183185577392578
2014-01-27,31.291982650756836
2014-01-28,31.644515991210938
2014-01-29,31.23540687561035
2014-01-30,32.17982482910156
2014-01-31,31.70543670654297
2014-02-03,30.84806251525879
2014-02-04,30.687030792236328
2014-02-05,30.7262020111084
2014-02-06,31.12225341796875
2014-02-07,31.635814666748047
2014-02-10,31.62710189819336
2014-02-11,32.19723892211914
2014-02-12,32.253807067871094
2014-02-13,32.584571838378906
2014-02-14,32.67161560058594
2014-02-18,32.73255157470703
2014-02-19,32.56281280517578
2014-02-20,32.89358139038086
2014-02-21,33.2852783203125
2014-02-24,33.877159118652344
2014-02-25,33.99466323852539
2014-02-26,34.12958908081055
2014-02-27,34.05975341796875
2014-02-28,34.18198013305664
2014-03-03,33.78471374511719
2014-03-04,34.32168197631836
2014-03-05,33.79780578613281
2014-03-06,34.147056579589844
2014-03-07,34.688377380371094
2014-03-10,34.478824615478516
2014-03-11,34.40024185180664
2014-03-12,34.474464416503906
2014-03-13,34.28237533569336
2014-03-14,34.19071578979492
2014-03-17,34.478824615478516
2014-03-18,34.76694107055664
2014-03-19,34.553035736083984
2014-03-20,34.605438232421875
2014-03-21,32.833038330078125
2014-03-24,32.68022918701172
2014-03-25,32.152015686035156
2014-03-26,31.96430778503418
2014-03-27,32.00795364379883
2014-03-28,32.1039924621582
2014-03-31,32.243682861328125
2014-04-01,32.47506332397461
2014-04-02,32.54054260253906
2014-04-03,32.3004264831543
2014-04-04,31.798402786254883
2014-04-07,30.920934677124023
2014-04-08,31.833332061767578
2014-04-09,32.112728118896484
2014-04-10,31.628154754638672
2014-04-11,31.104284286499023
2014-04-14,31.597599029541016
2014-04-15,31.553924560546875
2014-04-16,31.911907196044922
2014-04-17,32.31789779663086
2014-04-21,32.26115036010742
2014-04-22,32.45759963989258
2014-04-23,32.34846496582031
2014-04-24,32.038509368896484
2014-04-25,31.73729705810547
2014-04-28,31.287639617919922
2014-04-29,31.641246795654297
2014-04-30,31.846426010131836
2014-05-01,31.833332061767578
2014-05-02,31.863887786865234
2014-05-05,31.994848251342773
2014-05-06,31.540834426879883
2014-05-07,31.510282516479492
2014-05-08,31.89007568359375
2014-05-09,32.064693450927734
2014-05-12,32.57981872558594
2014-05-13,32.56237030029297
2014-05-14,32.12146759033203
2014-05-15,31.84205436706543
2014-05-16,32.27861022949219
2014-05-19,32.51872634887695
2014-05-20,31.981765747070312
2014-05-21,32.396480560302734
2014-05-22,32.6889533996582
2014-05-23,33.1124153137207
2014-05-27,33.444210052490234
2014-05-28,33.2957763671875
2014-05-29,33.44906234741211
2014-05-30,33.68115234375
2014-06-02,33.59795379638672
2014-06-03,33.085575103759766
2014-06-04,33.33957290649414
2014-06-05,33.225704193115234
2014-06-06,33.38336181640625
2014-06-09,33.576053619384766
2014-06-10,33.418399810791016
2014-06-11,32.9060173034668
2014-06-12,32.74398422241211
2014-06-13,32.678314208984375
2014-06-16,32.64763259887695
2014-06-17,32.88412094116211
2014-06-18,33.37459945678711
2014-06-19,33.12497329711914
2014-06-20,32.88850021362305
2014-06-23,33.041778564453125
2014-06-24,32.835960388183594
2014-06-25,33.48845672607422
2014-06-26,33.65925979614258
2014-06-27,34.01835632324219
2014-06-30,33.96144104003906
2014-07-01,34.15849304199219
2014-07-02,34.06653594970703
2014-07-03,34.35555648803711
2014-07-07,34.44314956665039
2014-07-08,34.01397705078125
2014-07-09,34.46067810058594
2014-07-10,33.93953323364258
2014-07-11,33.847564697265625
2014-07-14,34.1366081237793
2014-07-15,34.171627044677734
2014-07-16,33.68552780151367
2014-07-17,33.514732360839844
2014-07-18,33.948299407958984
2014-07-21,33.64173889160156
2014-07-22,33.738094329833984
2014-07-23,33.88261413574219
2014-07-24,34.42124557495117
2014-07-25,34.03587341308594
2014-07-28,34.33366775512695
2014-07-29,34.202293395996094
2014-07-30,34.86356735229492
2014-07-31,33.77749252319336
2014-08-01,33.62422561645508
2014-08-04,33.79064178466797
2014-08-05,33.68552780151367
2014-08-06,33.7818717956543
2014-08-07,33.4359245300293
2014-08-08,33.74685287475586
2014-08-11,33.74685287475586
2014-08-12,33.602325439453125
2014-08-13,33.83006286621094
2014-08-14,33.85195541381836
2014-08-15,33.77749252319336
2014-08-18,34.39936447143555
2014-08-19,34.3818473815918
2014-08-20,34.55701446533203
2014-08-21,34.570152282714844
2014-08-22,34.723426818847656
2014-08-25,35.03872299194336
2014-08-26,34.8066291809082
2014-08-27,34.91172409057617
2014-08-28,34.6218376159668
2014-08-29,34.503238677978516
2014-09-02,34.82387924194336
2014-09-03,34.6218376159668
2014-09-04,35.10499572753906
2014-09-05,36.03622817993164
2014-09-08,36.19435501098633
2014-09-09,35.9483757019043
2014-09-10,36.225101470947266
2014-09-11,35.93958282470703
2014-09-12,35.9483757019043
2014-09-15,35.84734344482422
2014-09-16,35.667259216308594
2014-09-17,35.80341720581055
2014-09-18,36.00547409057617
2014-09-19,35.93518829345703
2014-09-22,35.45201873779297
2014-09-23,35.19286346435547
2014-09-24,35.509124755859375
2014-09-25,35.03034210205078
2014-09-26,39.31303787231445
2014-09-29,39.14613342285156
2014-09-30,39.18126678466797
2014-10-01,38.52238082885742
2014-10-02,39.225189208984375
2014-10-03,39.660057067871094
2014-10-06,39.19004821777344
2014-10-07,38.68489456176758
2014-10-08,39.01873016357422
2014-10-09,38.31593322753906
2014-10-10,38.29837417602539
2014-10-13,37.507720947265625
2014-10-14,37.375938415527344
2014-10-15,37.415470123291016
2014-10-16,38.23249053955078
2014-10-17,38.29397201538086
2014-10-20,39.04948806762695
2014-10-21,39.81378173828125
2014-10-22,39.4711799621582
2014-10-23,39.6951789855957
2014-10-24,39.92798614501953
2014-10-27,40.25303268432617
2014-10-28,40.60883331298828
2014-10-29,40.38920974731445
2014-10-30,40.85042190551758
2014-10-31,40.83723831176758
2014-11-03,41.048072814941406
2014-11-04,41.267704010009766
2014-11-05,41.588348388671875
2014-11-06,41.553218841552734
2014-11-07,41.19302749633789
2014-11-10,41.71134948730469
2014-11-11,41.67621612548828
2014-11-12,42.084712982177734
2014-11-13,42.22087860107422
2014-11-14,41.94855880737305
2014-11-17,42.19453811645508
2014-11-18,42.37461853027344
2014-11-19,42.58546829223633
2014-11-20,42.73920822143555
2014-11-21,42.791908264160156
2014-11-24,43.02471160888672
2014-11-25,42.734806060791016
2014-11-26,42.95882797241211
2014-11-28,43.613304138183594
2014-12-01,42.91051483154297
2014-12-02,43.064247131347656
2014-12-03,43.26631164550781
2014-12-04,43.50789260864258
2014-12-05,43.63088607788086
2014-12-08,42.92367935180664
2014-12-09,42.62060546875
2014-12-10,42.89734649658203
2014-12-11,42.699092864990234
2014-12-12,42.364315032958984
2014-12-15,42.038326263427734
2014-12-16,41.06038284301758
2014-12-17,41.6286506652832
2014-12-18,42.76518249511719
2014-12-19,41.778419494628906
2014-12-22,42.258583068847656
2014-12-23,42.27619171142578
2014-12-24,42.41717529296875
2014-12-26,42.65506362915039
2014-12-29,42.862091064453125
2014-12-30,42.67705535888672
2014-12-31,42.355506896972656
2015-01-02,41.86212921142578
2015-01-05,41.18812561035156
2015-01-06,40.945838928222656
2015-01-07,41.79164123535156
2015-01-08,42.75636672973633
2015-01-09,42.28501892089844
2015-01-12,42.22776412963867
2015-01-13,41.85331344604492
2015-01-14,41.2806510925293
2015-01-15,40.8841667175293
2015-01-16,40.96348190307617
2015-01-20,41.236602783203125
2015-01-21,41.19254684448242
2015-01-22,42.22333908081055
2015-01-23,42.35990524291992
2015-01-26,42.443599700927734
2015-01-27,41.6286506652832
2015-01-28,41.10444641113281
2015-01-29,41.79164123535156
2015-01-30,40.63748550415039
2015-02-02,40.49211883544922
2015-02-03,41.12205505371094
2015-02-04,40.7652473449707
2015-02-05,41.11764907836914
2015-02-06,40.43485641479492
2015-02-09,40.16173553466797
2015-02-10,40.85774230957031
2015-02-11,40.223419189453125
2015-02-12,40.5273551940918
2015-02-13,40.54497146606445
2015-02-17,40.46568298339844
2015-02-18,41.240989685058594
2015-02-19,41.27623748779297
2015-02-20,41.81806945800781
2015-02-23,41.85331344604492
2015-02-24,42.03391647338867
2015-02-25,42.650638580322266
2015-02-26,42.849449157714844
2015-02-27,42.90688705444336
2015-03-02,43.62699890136719
2015-03-03,43.282405853271484
2015-03-04,43.083595275878906
2015-03-05,43.49888610839844
2015-03-06,42.81410598754883
2015-03-09,43.04383850097656
2015-03-10,42.63739013671875
2015-03-11,42.12049865722656
2015-03-12,42.871551513671875
2015-03-13,42.328125
2015-03-16,42.606468200683594
2015-03-17,42.65065002441406
2015-03-18,43.07917785644531
2015-03-19,43.43703842163086
2015-03-20,45.05400085449219
2015-03-23,44.82426071166992
2015-03-24,44.466407775878906
2015-03-25,43.733036041259766
2015-03-26,43.88324737548828
2015-03-27,44.1262321472168
2015-03-30,44.572452545166016
2015-03-31,44.325035095214844
2015-04-01,43.980445861816406
2015-04-02,44.029052734375
2015-04-06,44.05997085571289
2015-04-07,44.00695037841797
2015-04-08,44.55034637451172
2015-04-09,44.497344970703125
2015-04-10,44.16597366333008
2015-04-13,43.85673522949219
2015-04-14,43.97160339355469
2015-04-15,44.104148864746094
2015-04-16,44.13505935668945
2015-04-17,43.538658142089844
2015-04-20,44.174827575683594
2015-04-21,44.307350158691406
2015-04-22,44.245521545410156
2015-04-23,44.669639587402344
2015-04-24,44.59894561767578
2015-04-27,44.59452438354492
2015-04-28,44.117393493652344
2015-04-29,44.25434494018555
2015-04-30,43.66675567626953
2015-05-01,44.52384567260742
2015-05-04,44.54593276977539
2015-05-05,44.36479568481445
2015-05-06,44.27643585205078
2015-05-07,44.81985092163086
2015-05-08,45.2572135925293
2015-05-11,45.4118537902832
2015-05-12,45.2263069152832
2015-05-13,45.13351821899414
2015-05-14,45.69900894165039
2015-05-15,46.37936782836914
2015-05-18,46.27776336669922
2015-05-19,46.22916793823242
2015-05-20,46.21591567993164
2015-05-21,46.123138427734375
2015-05-22,46.13639450073242
2015-05-26,45.6901741027832
2015-05-27,45.43391799926758
2015-05-28,45.318756103515625
2015-05-29,45.039669036865234
2015-06-01,45.07954406738281
2015-06-02,45.234580993652344
2015-06-03,45.41178512573242
2015-06-04,45.1637077331543
2015-06-05,45.19913864135742
2015-06-08,44.937782287597656
2015-06-09,44.89790344238281
2015-06-10,45.77946853637695
2015-06-11,46.0186882019043
2015-06-12,45.97438430786133
2015-06-15,45.783897399902344
2015-06-16,46.31993865966797
2015-06-17,46.40411376953125
2015-06-18,46.95785140991211
2015-06-19,47.19265365600586
2015-06-22,47.307823181152344
2015-06-23,47.489444732666016
2015-06-24,47.055320739746094
2015-06-25,46.61229705810547
2015-06-26,48.60139465332031
2015-06-29,47.697654724121094
2015-06-30,47.852718353271484
2015-07-01,48.47734069824219
2015-07-02,48.67226028442383
2015-07-06,48.658973693847656
2015-07-07,49.30133056640625
2015-07-08,48.406436920166016
2015-07-09,48.48177719116211
2015-07-10,48.960205078125
2015-07-13,49.79747009277344
2015-07-14,49.76646041870117
2015-07-15,49.571537017822266
2015-07-16,49.76646041870117
2015-07-17,49.97025680541992
2015-07-20,50.11642837524414
2015-07-21,50.05440902709961
2015-07-22,50.541717529296875
2015-07-23,50.50184631347656
2015-07-24,50.05440902709961
2015-07-27,49.49623107910156
2015-07-28,50.26706314086914
2015-07-29,50.909400939941406
2015-07-30,50.949275970458984
2015-07-31,51.04231262207031
2015-08-03,50.8695182800293
2015-08-04,51.285953521728516
2015-08-05,51.72008514404297
2015-08-06,50.99800109863281
2015-08-07,50.7277717590332
2015-08-10,51.10432434082031
2015-08-11,50.70561981201172
2015-08-12,50.08542251586914
2015-08-13,50.32464599609375
2015-08-14,50.66132354736328
2015-08-17,50.936004638671875
2015-08-18,50.8651123046875
2015-08-19,50.92713928222656
2015-08-20,49.74874496459961
2015-08-21,47.3432731628418
2015-08-24,46.014259338378906
2015-08-25,45.863651275634766
2015-08-26,48.18052673339844
2015-08-27,49.890506744384766
2015-08-28,49.83732986450195
2015-08-31,49.505096435546875
2015-09-01,48.12294006347656
2015-09-02,49.03993225097656
2015-09-03,49.230918884277344
2015-09-04,48.715736389160156
2015-09-08,49.63062286376953
2015-09-09,48.79124450683594
2015-09-10,49.02217102050781
2015-09-11,49.661705017089844
2015-09-14,49.692806243896484
2015-09-15,50.558841705322266
2015-09-16,51.331626892089844
2015-09-17,51.19394302368164
2015-09-18,51.09624099731445
2015-09-21,51.766849517822266
2015-09-22,51.50482940673828
2015-09-23,51.26499938964844
2015-09-24,50.98075866699219
2015-09-25,55.515254974365234
2015-09-28,54.245059967041016
2015-09-29,53.14807891845703
2015-09-30,54.613685607910156
2015-10-01,54.99563980102539
2015-10-02,55.60851287841797
2015-10-05,55.191036224365234
2015-10-06,54.71139144897461
2015-10-07,54.227294921875
2015-10-08,55.47527313232422
2015-10-09,55.488609313964844
2015-10-12,56.15035629272461
2015-10-13,55.8749885559082
2015-10-14,55.88829803466797
2015-10-15,57.19846725463867
2015-10-16,57.94459915161133
2015-10-19,59.16148376464844
2015-10-20,58.788414001464844
2015-10-21,58.832828521728516
2015-10-22,58.80620193481445
2015-10-23,57.97125244140625
2015-10-26,58.34873962402344
2015-10-27,58.10004425048828
2015-10-28,58.30875778198242
2015-10-29,58.2332649230957
2015-10-30,58.19328689575195
2015-11-02,58.26435089111328
2015-11-03,58.35762023925781
2015-11-04,57.895755767822266
2015-11-05,58.56193161010742
2015-11-06,58.526397705078125
2015-11-09,57.94905090332031
2015-11-10,57.735862731933594
2015-11-11,56.59001922607422
2015-11-12,55.95048522949219
2015-11-13,54.12071228027344
2015-11-16,54.83130645751953
2015-11-17,54.44047164916992
2015-11-18,55.861663818359375
2015-11-19,55.861663818359375
2015-11-20,58.91278076171875
2015-11-23,58.82841110229492
2015-11-24,58.85060501098633
2015-11-25,59.57008361816406
2015-11-27,59.65889358520508
2015-11-30,58.748443603515625
2015-12-01,59.20589828491211
2015-12-02,58.91278076171875
2015-12-03,57.34503173828125
2015-12-04,58.77066421508789
2015-12-07,58.58812713623047
2015-12-08,58.632652282714844
2015-12-09,57.359378814697266
2015-12-10,57.27035140991211
2015-12-11,56.22412872314453
2015-12-14,56.923091888427734
2015-12-15,57.25698471069336
2015-12-16,58.28984069824219
2015-12-17,57.97376251220703
2015-12-18,57.216915130615234
2015-12-21,57.78677749633789
2015-12-22,58.699424743652344
2015-12-23,57.30150604248047
2015-12-24,56.25529861450195
2015-12-28,56.81623840332031
2015-12-29,57.216915130615234
2015-12-30,56.31761932373047
2015-12-31,55.64982604980469
2016-01-04,54.77722930908203
2016-01-05,55.5429801940918
2016-01-06,54.75051498413086
2016-01-07,53.29026412963867
2016-01-08,52.41767120361328
2016-01-11,53.02314758300781
2016-01-12,53.370399475097656
2016-01-13,52.33754348754883
2016-01-14,52.09712600708008
2016-01-15,51.251258850097656
2016-01-19,51.92796325683594
2016-01-20,52.56904220581055
2016-01-21,53.92245101928711
2016-01-22,54.20737075805664
2016-01-25,54.04709243774414
2016-01-26,54.41216278076172
2016-01-27,53.04985427856445
2016-01-28,54.492313385009766
2016-01-29,55.213523864746094
2016-02-01,56.23746871948242
2016-02-02,55.694332122802734
2016-02-03,55.64091873168945
2016-02-04,53.5751838684082
2016-02-05,50.90399932861328
2016-02-08,49.00745391845703
2016-02-09,49.57731246948242
2016-02-10,51.117706298828125
2016-02-11,49.86223220825195
2016-02-12,50.23619079589844
2016-02-16,51.456058502197266
2016-02-17,51.79439926147461
2016-02-18,52.177276611328125
2016-02-19,52.809452056884766
2016-02-22,53.5751838684082
2016-02-23,53.61080551147461
2016-02-24,53.77998352050781
2016-02-25,55.5429801940918
2016-02-26,55.738868713378906
2016-02-29,54.839561462402344
2016-03-01,56.023773193359375
2016-03-02,55.4005012512207
2016-03-03,54.87381362915039
2016-03-04,54.68635940551758
2016-03-07,52.89204406738281
2016-03-08,53.39195251464844
2016-03-09,52.070777893066406
2016-03-10,52.561744689941406
2016-03-11,53.63299560546875
2016-03-14,54.284645080566406
2016-03-15,54.81132507324219
2016-03-16,55.22197341918945
2016-03-17,56.400325775146484
2016-03-18,56.23070526123047
2016-03-21,57.77506637573242
2016-03-22,57.935768127441406
2016-03-23,55.7397346496582
2016-03-24,55.03450393676758
2016-03-28,54.75776290893555
2016-03-29,54.89167404174805
2016-03-30,55.382659912109375
2016-03-31,54.87381362915039
2016-04-01,54.9809455871582
2016-04-04,53.53478240966797
2016-04-05,53.266971588134766
2016-04-06,53.838287353515625
2016-04-07,53.82937240600586
2016-04-08,53.04379653930664
2016-04-11,51.70475769042969
2016-04-12,52.26715850830078
2016-04-13,53.18663024902344
2016-04-14,53.10628128051758
2016-04-15,53.11521530151367
2016-04-18,53.17770004272461
2016-04-19,53.16877365112305
2016-04-20,53.22233963012695
2016-04-21,53.63299560546875
2016-04-22,53.05271911621094
2016-04-25,52.856327056884766
2016-04-26,53.150936126708984
2016-04-27,52.9099006652832
2016-04-28,52.25822067260742
2016-04-29,52.61531066894531
2016-05-02,53.195552825927734
2016-05-03,53.13307189941406
2016-05-04,52.767066955566406
2016-05-05,51.94578552246094
2016-05-06,52.1600227355957
2016-05-09,52.41891098022461
2016-05-10,52.84740447998047
2016-05-11,50.89240646362305
2016-05-12,51.767250061035156
2016-05-13,51.16022872924805
2016-05-16,51.008460998535156
2016-05-17,50.97275924682617
2016-05-18,50.0979118347168
2016-05-19,50.919193267822266
2016-05-20,50.419281005859375
2016-05-23,49.98186492919922
2016-05-24,50.517486572265625
2016-05-25,49.98186492919922
2016-05-26,49.84795379638672
2016-05-27,50.160404205322266
2016-05-31,49.29448699951172
2016-06-01,49.035606384277344
2016-06-02,48.820735931396484
2016-06-03,47.853816986083984
2016-06-06,48.61481475830078
2016-06-07,47.94334030151367
2016-06-08,48.45366287231445
2016-06-09,49.18780517578125
2016-06-10,49.34001541137695
2016-06-13,49.160945892333984
2016-06-14,48.45366287231445
2016-06-15,48.623775482177734
2016-06-16,47.8717155456543
2016-06-17,48.086585998535156
2016-06-20,48.66853713989258
2016-06-21,49.03559875488281
2016-06-22,48.85653305053711
2016-06-23,48.45366287231445
2016-06-24,47.083858489990234
2016-06-27,46.457130432128906
2016-06-28,47.53150177001953
2016-06-29,49.35791015625
2016-06-30,49.420589447021484
2016-07-01,49.787654876708984
2016-07-05,49.420589447021484
2016-07-06,49.957759857177734
2016-07-07,50.06521224975586
2016-07-08,50.78144836425781
2016-07-11,50.87993240356445
2016-07-12,51.98115158081055
2016-07-13,51.918479919433594
2016-07-14,52.366119384765625
2016-07-15,51.8110237121582
2016-07-18,51.69466781616211
2016-07-19,51.712554931640625
2016-07-20,51.712554931640625
2016-07-21,51.023170471191406
2016-07-22,50.7903938293457
2016-07-25,51.157474517822266
2016-07-26,50.46807861328125
2016-07-27,49.94881057739258
2016-07-28,49.6444091796875
2016-07-29,49.689186096191406
2016-08-01,49.60860061645508
2016-08-02,49.16990661621094
2016-08-03,49.0177001953125
2016-08-04,49.05350875854492
2016-08-05,50.002532958984375
2016-08-08,50.11893081665039
2016-08-09,49.93090057373047
2016-08-10,49.35791015625
2016-08-11,50.7903938293457
2016-08-12,50.53971862792969
2016-08-15,50.826210021972656
2016-08-16,50.924705505371094
2016-08-17,50.906795501708984
2016-08-18,51.22014617919922
2016-08-19,52.733192443847656
2016-08-22,52.51832580566406
2016-08-23,53.37781524658203
2016-08-24,53.915000915527344
2016-08-25,53.03760528564453
2016-08-26,52.82273483276367
2016-08-29,52.49147033691406
2016-08-30,51.92742156982422
2016-08-31,51.60512161254883
2016-09-01,52.5567741394043
2016-09-02,52.089935302734375
2016-09-06,51.54228210449219
2016-09-07,51.820594787597656
2016-09-08,50.42900466918945
2016-09-09,49.674869537353516
2016-09-12,50.28536605834961
2016-09-13,49.71078109741211
2016-09-14,49.495304107666016
2016-09-15,49.80055236816406
2016-09-16,49.54019546508789
2016-09-19,49.33370590209961
2016-09-20,49.26189041137695
2016-09-21,49.68384552001953
2016-09-22,49.74669647216797
2016-09-23,49.513267517089844
2016-09-26,48.83992004394531
2016-09-27,49.68384552001953
2016-09-28,47.80744934082031
2016-09-29,46.828853607177734
2016-09-30,47.2687873840332
2016-10-03,47.2867317199707
2016-10-04,46.81089782714844
2016-10-05,46.79294967651367
2016-10-06,46.71215057373047
2016-10-07,46.49668502807617
2016-10-10,46.49668502807617
2016-10-11,46.52360153198242
2016-10-12,47.08024597167969
2016-10-13,46.71215057373047
2016-10-14,46.344058990478516
2016-10-17,45.814369201660156
2016-10-18,45.98493576049805
2016-10-19,46.50566101074219
2016-10-20,46.586456298828125
2016-10-21,46.478721618652344
2016-10-24,46.568511962890625
2016-10-25,45.83230972290039
2016-10-26,46.65828323364258
2016-10-27,46.586456298828125
2016-10-28,46.70317840576172
2016-10-31,45.05123519897461
2016-11-01,44.54846954345703
2016-11-02,44.638248443603516
2016-11-03,44.64723205566406
2016-11-04,44.853729248046875
2016-11-07,45.70661926269531
2016-11-08,45.859249114990234
2016-11-09,45.89514923095703
2016-11-10,45.239768981933594
2016-11-11,45.58092498779297
2016-11-14,45.07817077636719
2016-11-15,45.006343841552734
2016-11-16,45.50013732910156
2016-11-17,46.3171272277832
2016-11-18,45.87720489501953
2016-11-21,46.03880310058594
2016-11-22,46.42485809326172
2016-11-23,46.09268569946289
2016-11-25,46.254276275634766
2016-11-28,45.79640197753906
2016-11-29,45.455238342285156
2016-11-30,44.95248794555664
2016-12-01,45.63726806640625
2016-12-02,45.466064453125
2016-12-05,46.718505859375
2016-12-06,45.56517028808594
2016-12-07,46.94375991821289
2016-12-08,46.448184967041016
2016-12-09,46.60136795043945
2016-12-12,46.43918228149414
2016-12-13,47.12396240234375
2016-12-14,46.66444778442383
2016-12-15,46.213924407958984
2016-12-16,45.880550384521484
2016-12-19,45.817466735839844
2016-12-20,46.66444778442383
2016-12-21,47.12396240234375
2016-12-22,46.97978973388672
2016-12-23,46.77256774902344
2016-12-27,46.213924407958984
2016-12-28,45.97065353393555
2016-12-29,46.00667953491211
2016-12-30,45.7994499206543
2017-01-03,46.83563232421875
2017-01-04,47.81776809692383
2017-01-05,47.80875778198242
2017-01-06,48.574623107910156
2017-01-09,48.097076416015625
2017-01-10,47.85381317138672
2017-01-11,47.47536087036133
2017-01-12,47.21406936645508
2017-01-13,47.68260192871094
2017-01-17,48.34036636352539
2017-01-18,47.99797439575195
2017-01-19,47.691612243652344
2017-01-20,47.93490982055664
2017-01-23,47.97092819213867
2017-01-24,48.16015625
2017-01-25,48.52957534790039
2017-01-26,48.34036636352539
2017-01-27,47.92588424682617
2017-01-30,47.82676696777344
2017-01-31,47.664588928222656
2017-02-01,47.77271270751953
2017-02-02,47.57449722290039
2017-02-03,47.17803192138672
2017-02-06,47.57449722290039
2017-02-07,47.583492279052734
2017-02-08,48.54759979248047
2017-02-09,49.83607482910156
2017-02-10,50.6560173034668
2017-02-13,50.53887939453125
2017-02-14,50.863250732421875
2017-02-15,51.03443908691406
2017-02-16,50.71908950805664
2017-02-17,51.13355255126953
2017-02-21,51.68318557739258
2017-02-22,52.47608947753906
2017-02-23,51.710227966308594
2017-02-24,52.13370895385742
2017-02-27,51.98052978515625
2017-02-28,51.50297164916992
2017-03-01,52.21480178833008
2017-03-02,52.24190902709961
2017-03-03,51.2476806640625
2017-03-06,51.31096267700195
2017-03-07,51.112117767333984
2017-03-08,51.075958251953125
2017-03-09,50.94038009643555
2017-03-10,51.0036506652832
2017-03-13,51.220577239990234
2017-03-14,51.77191162109375
2017-03-15,52.11537170410156
2017-03-16,52.06114196777344
2017-03-17,52.24190902709961
2017-03-20,53.03728103637695
2017-03-21,52.43171691894531
2017-03-22,48.735008239746094
2017-03-23,50.04559326171875
2017-03-24,50.94038009643555
2017-03-27,50.55174255371094
2017-03-28,51.175384521484375
2017-03-29,51.229618072509766
2017-03-30,50.65114974975586
2017-03-31,50.370967864990234
2017-04-03,50.21731948852539
2017-04-04,49.747318267822266
2017-04-05,49.69308090209961
2017-04-06,49.83769989013672
2017-04-07,49.81058883666992
2017-04-10,49.62077331542969
2017-04-11,49.638858795166016
2017-04-12,50.22636032104492
2017-04-13,50.01847457885742
2017-04-17,50.83192443847656
2017-04-18,50.714420318603516
2017-04-19,50.48845672607422
2017-04-20,50.976539611816406
2017-04-21,50.47942352294922
2017-04-24,50.1359748840332
2017-04-25,50.11788558959961
2017-04-26,49.855770111083984
2017-04-27,50.1359748840332
2017-04-28,50.08173751831055
2017-05-01,49.70212173461914
2017-05-02,49.774436950683594
2017-05-03,49.28635025024414
2017-05-04,49.23213195800781
2017-05-05,48.762123107910156
2017-05-08,49.07846450805664
2017-05-09,49.61174011230469
2017-05-10,49.3134765625
2017-05-11,49.024253845214844
2017-05-12,48.98809051513672
2017-05-15,48.59942626953125
2017-05-16,47.70465087890625
2017-05-17,46.81887435913086
2017-05-18,46.710418701171875
2017-05-19,46.79175567626953
2017-05-22,46.610992431640625
2017-05-23,47.180416107177734
2017-05-24,47.00867462158203
2017-05-25,47.315982818603516
2017-05-26,47.53290557861328
2017-05-30,47.831172943115234
2017-05-31,47.89445114135742
2017-06-01,47.431907653808594
