Date,PG
2013-09-18,57.205501556396484
2013-09-19,57.07725524902344
2013-09-20,56.55719757080078
2013-09-23,56.47883987426758
2013-09-24,56.00865173339844
2013-09-25,55.367488861083984
2013-09-26,55.60260009765625
2013-09-27,55.00417709350586
2013-09-30,53.85009765625
2013-10-01,54.256168365478516
2013-10-02,54.09231948852539
2013-10-03,54.02818298339844
2013-10-04,54.15643310546875
2013-10-07,53.892845153808594
2013-10-08,54.377254486083984
2013-10-09,54.818965911865234
2013-10-10,55.48859405517578
2013-10-11,55.9089469909668
2013-10-14,56.094139099121094
2013-10-15,55.282012939453125
2013-10-16,56.245521545410156
2013-10-17,57.02092742919922
2013-10-18,57.013729095458984
2013-10-21,56.69786071777344
2013-10-22,57.71019744873047
2013-10-23,58.0907096862793
2013-10-24,57.87532043457031
2013-10-25,57.43734359741211
2013-10-28,58.370704650878906
2013-10-29,59.203556060791016
2013-10-30,58.528656005859375
2013-10-31,57.975830078125
2013-11-01,58.26300048828125
2013-11-04,58.39224624633789
2013-11-05,58.46406173706055
2013-11-06,59.454833984375
2013-11-07,59.10304260253906
2013-11-08,59.239444732666016
2013-11-11,59.059940338134766
2013-11-12,59.447669982910156
2013-11-13,59.95024871826172
2013-11-14,60.53895568847656
2013-11-15,60.912322998046875
2013-11-18,60.71845245361328
2013-11-19,60.55332565307617
2013-11-20,60.80461502075195
2013-11-21,60.790252685546875
2013-11-22,60.991310119628906
2013-11-25,61.321563720703125
2013-11-26,60.76872253417969
2013-11-27,60.51026153564453
2013-11-29,60.4671630859375
2013-12-02,59.835365295410156
2013-12-03,60.18714904785156
2013-12-04,59.842533111572266
2013-12-05,59.36869430541992
2013-12-06,60.682559967041016
2013-12-09,60.869224548339844
2013-12-10,60.05793380737305
2013-12-11,60.3235969543457
2013-12-12,59.08865737915039
2013-12-13,59.1389274597168
2013-12-16,58.65072250366211
2013-12-17,58.0907096862793
2013-12-18,59.14611053466797
2013-12-19,58.801483154296875
2013-12-20,58.75840377807617
2013-12-23,58.37788391113281
2013-12-24,58.37788391113281
2013-12-26,58.70097732543945
2013-12-27,58.880470275878906
2013-12-30,58.873291015625
2013-12-31,58.4496955871582
2014-01-02,57.82505416870117
2014-01-03,57.76042556762695
2014-01-06,57.89686584472656
2014-01-07,58.456878662109375
2014-01-08,57.60966873168945
2014-01-09,57.738887786865234
2014-01-10,57.65275573730469
2014-01-13,57.444557189941406
2014-01-14,58.06199645996094
2014-01-15,58.004547119140625
2014-01-16,57.83940124511719
2014-01-17,57.35120391845703
2014-01-21,57.56660079956055
2014-01-22,57.314842224121094
2014-01-23,56.59868621826172
2014-01-24,57.278663635253906
2014-01-27,56.76508331298828
2014-01-28,57.22804260253906
2014-01-29,56.164615631103516
2014-01-30,55.60762405395508
2014-01-31,55.4267692565918
2014-02-03,54.761234283447266
2014-02-04,55.04336166381836
2014-02-05,55.303794860839844
2014-02-06,55.62933349609375
2014-02-07,55.92594528198242
2014-02-10,56.446773529052734
2014-02-11,57.03270721435547
2014-02-12,56.05613327026367
2014-02-13,56.280372619628906
2014-02-14,57.43783187866211
2014-02-18,56.403377532958984
2014-02-19,56.526336669921875
2014-02-20,56.36719512939453
2014-02-21,56.403377532958984
2014-02-24,56.32378005981445
2014-02-25,56.51188659667969
2014-02-26,56.32378005981445
2014-02-27,56.5625114440918
2014-02-28,56.90251922607422
2014-03-03,56.048912048339844
2014-03-04,56.750579833984375
2014-03-05,56.29484558105469
2014-03-06,56.468467712402344
2014-03-07,56.6999626159668
2014-03-10,56.808441162109375
2014-03-11,57.1122932434082
2014-03-12,57.32208251953125
2014-03-13,57.285911560058594
2014-03-14,57.133995056152344
2014-03-17,57.756107330322266
2014-03-18,57.705474853515625
2014-03-19,56.98931121826172
2014-03-20,56.65656280517578
2014-03-21,56.33826446533203
2014-03-24,57.36550521850586
2014-03-25,57.73441696166992
2014-03-26,57.510162353515625
2014-03-27,57.618682861328125
2014-03-28,57.6982421875
2014-03-31,58.3058967590332
2014-04-01,58.11781692504883
2014-04-02,57.965911865234375
2014-04-03,57.94419860839844
2014-04-04,57.705474853515625
2014-04-07,58.22632598876953
2014-04-08,58.84846115112305
2014-04-09,58.949710845947266
2014-04-10,58.66033935546875
2014-04-11,58.421661376953125
2014-04-14,58.45782470703125
2014-04-15,58.479522705078125
2014-04-16,59.06544876098633
2014-04-17,59.145050048828125
2014-04-21,59.00037384033203
2014-04-22,58.77610397338867
2014-04-23,58.59672927856445
2014-04-24,59.17275619506836
2014-04-25,59.362388610839844
2014-04-28,60.47801208496094
2014-04-29,60.113426208496094
2014-04-30,60.193626403808594
2014-05-01,60.04050827026367
2014-05-02,59.73424530029297
2014-05-05,59.573822021484375
2014-05-06,59.158206939697266
2014-05-07,59.85820007324219
2014-05-08,59.909263610839844
2014-05-09,60.076969146728516
2014-05-12,59.59568786621094
2014-05-13,59.50822067260742
2014-05-14,59.18735885620117
2014-05-15,58.720703125
2014-05-16,58.57484436035156
2014-05-19,58.28317642211914
2014-05-20,58.5019416809082
2014-05-21,58.691524505615234
2014-05-22,58.80816650390625
2014-05-23,58.713401794433594
2014-05-27,58.392547607421875
2014-05-28,58.40713882446289
2014-05-29,58.62590789794922
2014-05-30,58.91028594970703
2014-06-02,58.59672927856445
2014-06-03,58.28317642211914
2014-06-04,58.23214340209961
2014-06-05,58.41443634033203
2014-06-06,58.356109619140625
2014-06-09,58.399871826171875
2014-06-10,58.4435920715332
2014-06-11,58.37797164916992
2014-06-12,58.15922546386719
2014-06-13,58.071712493896484
2014-06-16,58.10820388793945
2014-06-17,58.0279655456543
2014-06-18,58.181095123291016
2014-06-19,58.50923156738281
2014-06-20,58.28317642211914
2014-06-23,57.98420715332031
2014-06-24,57.612335205078125
2014-06-25,57.83839416503906
2014-06-26,57.327980041503906
2014-06-27,57.61962890625
2014-06-30,57.30608367919922
2014-07-01,57.80921936035156
2014-07-02,58.01337432861328
2014-07-03,58.31965255737305
2014-07-07,58.47277069091797
2014-07-08,58.7425537109375
2014-07-09,59.55194091796875
2014-07-10,59.50822067260742
2014-07-11,59.180084228515625
2014-07-14,59.29673767089844
2014-07-15,59.25300216674805
2014-07-16,59.491146087646484
2014-07-17,59.09423828125
2014-07-18,59.204463958740234
2014-07-21,59.00601577758789
2014-07-22,58.873722076416016
2014-07-23,58.79288101196289
2014-07-24,58.99134063720703
2014-07-25,58.47685241699219
2014-07-28,58.256324768066406
2014-07-29,57.807979583740234
2014-07-30,57.44781494140625
2014-07-31,56.83043670654297
2014-08-01,58.542972564697266
2014-08-04,58.22690963745117
2014-08-05,58.36656951904297
2014-08-06,59.60137939453125
2014-08-07,58.90312194824219
2014-08-08,59.49847412109375
2014-08-11,59.8880500793457
2014-08-12,59.84390640258789
2014-08-13,59.8880500793457
2014-08-14,60.23348617553711
2014-08-15,60.108516693115234
2014-08-18,60.5936393737793
2014-08-19,60.777381896972656
2014-08-20,60.865596771240234
2014-08-21,61.211029052734375
2014-08-22,61.29188919067383
2014-08-25,61.40214920043945
2014-08-26,61.28453063964844
2014-08-27,61.23309326171875
2014-08-28,61.027286529541016
2014-08-29,61.08608627319336
2014-09-02,60.99052810668945
2014-09-03,60.93175506591797
2014-09-04,61.51973342895508
2014-09-05,61.57117462158203
2014-09-08,61.240440368652344
2014-09-09,60.99788284301758
2014-09-10,61.47563552856445
2014-09-11,61.36540603637695
2014-09-12,61.19635009765625
2014-09-15,61.644683837890625
2014-09-16,61.799049377441406
2014-09-17,61.85784149169922
2014-09-18,61.87989044189453
2014-09-19,62.08571243286133
2014-09-22,62.33557891845703
2014-09-23,62.063636779785156
2014-09-24,62.65162658691406
2014-09-25,61.982791900634766
2014-09-26,62.16654586791992
2014-09-29,62.063636779785156
2014-09-30,61.54914093017578
2014-10-01,61.10813903808594
2014-10-02,61.0419807434082
2014-10-03,61.58589553833008
2014-10-06,61.4241828918457
2014-10-07,61.12283706665039
2014-10-08,61.87255096435547
2014-10-09,61.4903564453125
2014-10-10,62.24740982055664
2014-10-13,61.27717971801758
2014-10-14,61.40946960449219
2014-10-15,60.96847915649414
2014-10-16,60.446632385253906
2014-10-17,61.20369338989258
2014-10-20,61.87255096435547
2014-10-21,62.18857955932617
2014-10-22,62.384132385253906
2014-10-23,61.64348602294922
2014-10-24,63.072933197021484
2014-10-27,63.65802001953125
2014-10-28,64.04315185546875
2014-10-29,64.0949935913086
2014-10-30,64.3912582397461
2014-10-31,64.63566589355469
2014-11-03,64.71713256835938
2014-11-04,65.65032958984375
2014-11-05,65.91696166992188
2014-11-06,65.84291076660156
2014-11-07,66.01325225830078
2014-11-10,66.25025939941406
2014-11-11,66.41320037841797
2014-11-12,66.2724838256836
2014-11-13,65.62071990966797
2014-11-14,65.25782012939453
2014-11-17,65.05782318115234
2014-11-18,65.1393051147461
2014-11-19,65.71700286865234
2014-11-20,65.52442169189453
2014-11-21,65.62071990966797
2014-11-24,65.25782012939453
2014-11-25,65.76885986328125
2014-11-26,65.82808685302734
2014-11-28,66.9760971069336
2014-12-01,66.71685791015625
2014-12-02,67.45010375976562
2014-12-03,66.65762329101562
2014-12-04,67.08718872070312
2014-12-05,66.93904876708984
2014-12-08,67.22050476074219
2014-12-09,67.18345642089844
2014-12-10,66.65762329101562
2014-12-11,66.96125793457031
2014-12-12,66.32432556152344
2014-12-15,66.06510925292969
2014-12-16,66.18360137939453
2014-12-17,67.1760482788086
2014-12-18,68.13890075683594
2014-12-19,68.17593383789062
2014-12-22,68.5832748413086
2014-12-23,69.09435272216797
2014-12-24,68.98323059082031
2014-12-26,69.22022247314453
2014-12-29,68.61290740966797
2014-12-30,68.43514251708984
2014-12-31,67.46488952636719
2015-01-02,66.98348236083984
2015-01-05,66.66500854492188
2015-01-06,66.36135864257812
2015-01-07,66.70945739746094
2015-01-08,67.4723129272461
2015-01-09,66.84276580810547
2015-01-12,66.59837341308594
2015-01-13,66.87979888916016
2015-01-14,66.65021514892578
2015-01-15,66.55392456054688
2015-01-16,67.58342742919922
2015-01-20,67.53900909423828
2015-01-21,67.67623138427734
2015-01-22,68.340087890625
2015-01-23,67.19139099121094
2015-01-26,66.81844329833984
2015-01-27,64.51358795166016
2015-01-28,63.5140380859375
2015-01-29,63.90192413330078
2015-01-30,62.87259292602539
2015-02-02,63.49169158935547
2015-02-03,64.11079406738281
2015-02-04,63.99142837524414
2015-02-05,64.67021179199219
2015-02-06,63.85717010498047
2015-02-09,63.439449310302734
2015-02-10,63.69307327270508
2015-02-11,63.87955856323242
2015-02-12,64.17044830322266
2015-02-13,64.07347106933594
2015-02-17,63.76765060424805
2015-02-18,64.3420181274414
2015-02-19,63.55883026123047
2015-02-20,63.305206298828125
2015-02-23,63.69307327270508
2015-02-24,63.775123596191406
2015-02-25,63.74530029296875
2015-02-26,63.52898406982422
2015-02-27,63.49913787841797
2015-03-02,63.70800018310547
2015-03-03,63.521522521972656
2015-03-04,62.917320251464844
2015-03-05,63.12617111206055
2015-03-06,61.65675735473633
2015-03-09,61.977474212646484
2015-03-10,60.82133865356445
2015-03-11,60.70944595336914
2015-03-12,61.23158645629883
2015-03-13,61.037635803222656
2015-03-16,62.328041076660156
2015-03-17,61.798484802246094
2015-03-18,62.46980285644531
2015-03-19,62.19378662109375
2015-03-20,63.20823669433594
2015-03-23,63.297767639160156
2015-03-24,62.59660339355469
2015-03-25,61.91782760620117
2015-03-26,61.276329040527344
2015-03-27,61.39567184448242
2015-03-30,61.701507568359375
2015-03-31,61.11969757080078
2015-04-01,61.403167724609375
2015-04-02,61.48519515991211
2015-04-06,61.94017791748047
2015-04-07,61.455326080322266
2015-04-08,61.73878860473633
2015-04-09,61.82832717895508
2015-04-10,62.171424865722656
2015-04-13,62.23110580444336
2015-04-14,62.35788345336914
2015-04-15,62.290748596191406
2015-04-16,62.283329010009766
2015-04-17,61.55978012084961
2015-04-20,61.813385009765625
2015-04-21,61.97003173828125
2015-04-22,61.977474212646484
2015-04-23,60.86691665649414
2015-04-24,60.90449523925781
2015-04-27,60.603736877441406
2015-04-28,60.468414306640625
2015-04-29,60.039833068847656
2015-04-30,59.784175872802734
2015-05-01,60.370643615722656
2015-05-04,60.41575622558594
2015-05-05,60.205238342285156
2015-05-06,60.45337677001953
2015-05-07,60.302982330322266
2015-05-08,60.874420166015625
2015-05-11,60.35562515258789
2015-05-12,60.115013122558594
2015-05-13,59.927024841308594
2015-05-14,60.581214904785156
2015-05-15,60.94212341308594
2015-05-18,60.709007263183594
2015-05-19,60.776695251464844
2015-05-20,60.513519287109375
2015-05-21,60.46089553833008
2015-05-22,60.115013122558594
2015-05-26,59.50595474243164
2015-05-27,59.693939208984375
2015-05-28,59.6488151550293
2015-05-29,58.9420166015625
2015-06-01,59.287925720214844
2015-06-02,59.05482864379883
2015-06-03,59.06985855102539
2015-06-04,58.761573791503906
2015-06-05,58.22020721435547
2015-06-08,58.43074035644531
2015-06-09,59.32552719116211
2015-06-10,59.80671310424805
2015-06-11,59.708984375
2015-06-12,59.302955627441406
2015-06-15,58.739009857177734
2015-06-16,59.47589874267578
2015-06-17,60.21273422241211
2015-06-18,60.7691764831543
2015-06-19,60.558658599853516
2015-06-22,60.49095153808594
2015-06-23,59.99470138549805
2015-06-24,59.784175872802734
2015-06-25,59.693939208984375
2015-06-26,59.656341552734375
2015-06-29,58.8894157409668
2015-06-30,58.829246520996094
2015-07-01,59.942081451416016
2015-07-02,60.09995651245117
2015-07-06,60.19020462036133
2015-07-07,61.445892333984375
2015-07-08,60.897010803222656
2015-07-09,60.64887237548828
2015-07-10,60.86691665649414
2015-07-13,61.588748931884766
2015-07-14,61.68648147583008
2015-07-15,61.76921463012695
2015-07-16,61.882022857666016
2015-07-17,61.83688735961914
2015-07-20,61.79930114746094
2015-07-21,61.378238677978516
2015-07-22,61.27436065673828
2015-07-23,61.17582702636719
2015-07-24,60.864994049072266
2015-07-27,60.622440338134766
2015-07-28,60.819522857666016
2015-07-29,61.11518096923828
2015-07-30,58.6666374206543
2015-07-31,58.143558502197266
2015-08-03,57.9161262512207
2015-08-04,57.544681549072266
2015-08-05,57.43854522705078
2015-08-06,57.41581344604492
2015-08-07,57.21873474121094
2015-08-10,57.900978088378906
2015-08-11,57.7796745300293
2015-08-12,57.9085693359375
2015-08-13,57.44613265991211
2015-08-14,57.32484817504883
2015-08-17,57.25662612915039
2015-08-18,56.95339584350586
2015-08-19,56.18776321411133
2015-08-20,56.028560638427734
2015-08-21,54.45936584472656
2015-08-24,52.41259002685547
2015-08-25,51.86676025390625
2015-08-26,53.74677658081055
2015-08-27,54.18646240234375
2015-08-28,53.981788635253906
2015-08-31,53.57243728637695
2015-09-01,52.23064041137695
2015-09-02,52.92048645019531
2015-09-03,53.011451721191406
2015-09-04,52.12452697753906
2015-09-08,53.04936218261719
2015-09-09,51.91227722167969
2015-09-10,51.79098892211914
2015-09-11,51.86676025390625
2015-09-14,51.59387969970703
2015-09-15,52.64756774902344
2015-09-16,53.140323638916016
2015-09-17,53.2464485168457
2015-09-18,53.01904296875
2015-09-21,53.5572624206543
2015-09-22,53.208560943603516
2015-09-23,53.2616081237793
2015-09-24,54.09549331665039
2015-09-25,55.08854675292969
2015-09-28,54.40629577636719
2015-09-29,54.79291534423828
2015-09-30,54.5351676940918
2015-10-01,54.542755126953125
2015-10-02,54.89902114868164
2015-10-05,55.505489349365234
2015-10-06,55.641937255859375
2015-10-07,55.884525299072266
2015-10-08,56.400020599365234
2015-10-09,56.46065902709961
2015-10-12,56.346961975097656
2015-10-13,56.18016815185547
2015-10-14,56.25597381591797
2015-10-15,56.301448822021484
2015-10-16,56.779052734375
2015-10-19,56.97614669799805
2015-10-20,56.42274475097656
2015-10-21,56.28736114501953
2015-10-22,57.2511100769043
2015-10-23,58.91854476928711
2015-10-26,59.2703742980957
2015-10-27,59.117401123046875
2015-10-28,58.520816802978516
2015-10-29,58.910884857177734
2015-10-30,58.42137908935547
2015-11-02,58.58964157104492
2015-11-03,58.93385696411133
2015-11-04,58.941490173339844
2015-11-05,58.429039001464844
2015-11-06,57.80183029174805
2015-11-09,57.67179489135742
2015-11-10,57.95479202270508
2015-11-11,58.10011672973633
2015-11-12,57.105796813964844
2015-11-13,56.57036590576172
2015-11-16,57.595306396484375
2015-11-17,57.419376373291016
2015-11-18,58.054229736328125
2015-11-19,58.29898452758789
2015-11-20,57.9930305480957
2015-11-23,58.1077995300293
2015-11-24,58.47491455078125
2015-11-25,58.054229736328125
2015-11-27,57.90126037597656
2015-11-30,57.24345016479492
2015-12-01,58.08481979370117
2015-12-02,57.9700813293457
2015-12-03,57.93185043334961
2015-12-04,59.530452728271484
2015-12-07,59.94347381591797
2015-12-08,59.46926498413086
2015-12-09,59.4310302734375
2015-12-10,59.49985122680664
2015-12-11,59.492225646972656
2015-12-14,59.88228225708008
2015-12-15,60.945465087890625
2015-12-16,61.94744873046875
2015-12-17,61.41203308105469
2015-12-18,59.75990295410156
2015-12-21,60.38710021972656
2015-12-22,60.884281158447266
2015-12-23,61.129032135009766
2015-12-24,61.02960968017578
2015-12-28,61.129032135009766
2015-12-29,61.465572357177734
2015-12-30,61.2437744140625
2015-12-31,60.73897171020508
2016-01-04,59.94347381591797
2016-01-05,60.13468933105469
2016-01-06,59.55339431762695
2016-01-07,59.03327560424805
2016-01-08,58.1077995300293
2016-01-11,58.6431884765625
2016-01-12,58.520816802978516
2016-01-13,58.015987396240234
2016-01-14,58.24545669555664
2016-01-15,57.350555419921875
2016-01-19,58.6890869140625
2016-01-20,58.50621795654297
2016-01-21,59.19291687011719
2016-01-22,59.68667984008789
2016-01-25,59.2932014465332
2016-01-26,60.805419921875
2016-01-27,60.797706604003906
2016-01-28,61.58467483520508
2016-01-29,63.0274772644043
2016-02-01,62.587703704833984
2016-02-02,61.8932991027832
2016-02-03,62.57227325439453
2016-02-04,62.26365661621094
2016-02-05,62.64944839477539
2016-02-08,63.74501037597656
2016-02-09,63.76043701171875
2016-02-10,62.973472595214844
2016-02-11,61.64641189575195
2016-02-12,62.48739242553711
2016-02-16,62.85774612426758
2016-02-17,63.61387252807617
2016-02-18,63.25120544433594
2016-02-19,63.10463333129883
2016-02-22,63.36695861816406
2016-02-23,63.12005615234375
2016-02-24,62.92717742919922
2016-02-25,63.52897644042969
2016-02-26,62.57227325439453
2016-02-29,61.947296142578125
2016-03-01,62.672569274902344
2016-03-02,63.69101333618164
2016-03-03,63.91474151611328
2016-03-04,64.416259765625
2016-03-07,64.11534118652344
2016-03-08,64.08446502685547
2016-03-09,64.0073471069336
2016-03-10,63.48268127441406
2016-03-11,63.073787689208984
2016-03-14,62.62628936767578
2016-03-15,62.73429870605469
2016-03-16,62.757442474365234
2016-03-17,63.845306396484375
2016-03-18,64.1539535522461
2016-03-21,64.28507995605469
2016-03-22,63.83759307861328
2016-03-23,63.89933776855469
2016-03-24,63.95331573486328
2016-03-28,63.74501037597656
2016-03-29,63.88389587402344
2016-03-30,63.79130554199219
2016-03-31,63.505836486816406
2016-04-01,64.4471206665039
2016-04-04,64.20023345947266
2016-04-05,64.1616439819336
2016-04-06,64.66313171386719
2016-04-07,64.223388671875
2016-04-08,64.1925048828125
2016-04-11,63.82990264892578
2016-04-12,63.90704345703125
2016-04-13,63.6215705871582
2016-04-14,63.792694091796875
2016-04-15,64.0182876586914
2016-04-18,64.4305419921875
2016-04-19,64.78059387207031
2016-04-20,63.43486785888672
2016-04-21,62.851470947265625
2016-04-22,62.9681396484375
2016-04-25,63.325992584228516
2016-04-26,61.879146575927734
2016-04-27,62.14362335205078
2016-04-28,62.0424919128418
2016-04-29,62.322540283203125
2016-05-02,62.98371887207031
2016-05-03,63.08484649658203
2016-05-04,63.47377395629883
2016-05-05,63.240421295166016
2016-05-06,63.886051177978516
2016-05-09,63.878238677978516
2016-05-10,64.1583023071289
2016-05-11,63.901607513427734
2016-05-12,64.10385131835938
2016-05-13,63.18593978881836
2016-05-16,63.49711608886719
2016-05-17,62.71148681640625
2016-05-18,62.112518310546875
2016-05-19,62.376991271972656
2016-05-20,62.24473190307617
2016-05-23,62.38473892211914
2016-05-24,62.98371887207031
2016-05-25,63.38042068481445
2016-05-26,63.17819595336914
2016-05-27,63.34152603149414
2016-05-31,63.038177490234375
2016-06-01,63.62154006958008
2016-06-02,63.74602127075195
2016-06-03,64.15052032470703
2016-06-06,64.38387298583984
2016-06-07,64.03384399414062
2016-06-08,64.29055786132812
2016-06-09,64.69501495361328
2016-06-10,64.71834564208984
2016-06-13,64.2282943725586
2016-06-14,64.83500671386719
2016-06-15,64.52391052246094
2016-06-16,64.88170623779297
2016-06-17,64.66389465332031
2016-06-20,64.59388732910156
2016-06-21,64.88170623779297
2016-06-22,65.00617218017578
2016-06-23,65.50398254394531
2016-06-24,63.9871711730957
2016-06-27,63.18593978881836
2016-06-28,64.14273071289062
2016-06-29,65.2706069946289
2016-06-30,65.86183166503906
2016-07-01,65.9473876953125
2016-07-05,66.46075439453125
2016-07-06,66.14185333251953
2016-07-07,65.98628234863281
2016-07-08,66.71746063232422
2016-07-11,66.7019271850586
2016-07-12,66.7019271850586
2016-07-13,66.81082916259766
2016-07-14,66.79528045654297
2016-07-15,66.90415954589844
2016-07-18,66.84193420410156
2016-07-19,67.02862548828125
2016-07-20,66.88750457763672
2016-07-21,66.84043884277344
2016-07-22,67.20108032226562
2016-07-25,67.2638168334961
2016-07-26,66.84831237792969
2016-07-27,66.21326446533203
2016-07-28,66.48767852783203
2016-07-29,67.09915924072266
2016-08-01,67.7420425415039
2016-08-02,68.01640319824219
2016-08-03,67.39707946777344
2016-08-04,67.45978546142578
2016-08-05,67.24811553955078
2016-08-08,67.23242950439453
2016-08-09,67.41275024414062
2016-08-10,67.66361236572266
2016-08-11,67.99288940429688
2016-08-12,68.23591613769531
2016-08-15,68.22024536132812
2016-08-16,67.87529754638672
2016-08-17,68.1731948852539
2016-08-18,68.54949951171875
2016-08-19,68.44758605957031
2016-08-22,68.08696746826172
2016-08-23,68.51814270019531
2016-08-24,68.44758605957031
2016-08-25,68.91008758544922
2016-08-26,68.65924072265625
2016-08-29,69.22371673583984
2016-08-30,68.62789154052734
2016-08-31,68.44758605957031
2016-09-01,69.2315444946289
2016-09-02,69.14529418945312
2016-09-06,69.49024200439453
2016-09-07,68.94931030273438
2016-09-08,68.81605529785156
2016-09-09,67.60873413085938
2016-09-12,69.18451690673828
2016-09-13,68.24375915527344
2016-09-14,68.21237182617188
2016-09-15,69.03555297851562
2016-09-16,69.0277099609375
2016-09-19,69.27857208251953
2016-09-20,69.44319152832031
2016-09-21,68.83170318603516
2016-09-22,69.76464080810547
2016-09-23,68.80036163330078
2016-09-26,68.87092590332031
2016-09-27,69.27073669433594
2016-09-28,70.13309478759766
2016-09-29,69.1688232421875
2016-09-30,70.3604507446289
2016-10-03,69.50592803955078
2016-10-04,69.26289367675781
2016-10-05,69.65487670898438
2016-10-06,69.9449462890625
2016-10-07,70.55644989013672
2016-10-10,69.81951141357422
2016-10-11,69.41183471679688
2016-10-12,69.43536376953125
2016-10-13,69.1766586303711
2016-10-14,69.32560729980469
2016-10-17,68.85523223876953
2016-10-18,68.55731964111328
2016-10-19,67.57772827148438
2016-10-20,67.0958023071289
2016-10-21,66.6218032836914
2016-10-24,66.44011688232422
2016-10-25,68.70743560791016
2016-10-26,69.04713439941406
2016-10-27,68.39934539794922
2016-10-28,68.60474395751953
2016-10-31,68.57312774658203
2016-11-01,68.61264038085938
2016-11-02,68.52571105957031
2016-11-03,68.41512298583984
2016-11-04,67.2143325805664
2016-11-07,68.38353729248047
2016-11-08,69.09454345703125
2016-11-09,67.88581848144531
2016-11-10,65.53947448730469
2016-11-11,66.029296875
2016-11-14,65.5710678100586
2016-11-15,66.0608901977539
2016-11-16,65.72118377685547
2016-11-17,65.62638854980469
2016-11-18,64.78106689453125
2016-11-21,65.28666687011719
2016-11-22,65.3814926147461
2016-11-23,65.31826782226562
2016-11-25,65.93450164794922
2016-11-28,65.62638854980469
2016-11-29,65.48416137695312
2016-11-30,65.14448547363281
2016-12-01,64.67044830322266
2016-12-02,65.09709930419922
2016-12-05,65.56316375732422
2016-12-06,65.49998474121094
2016-12-07,66.5032730102539
2016-12-08,65.9660873413086
2016-12-09,66.65340423583984
2016-12-12,67.25381469726562
2016-12-13,67.29330444335938
2016-12-14,66.65340423583984
2016-12-15,66.8983154296875
2016-12-16,66.8983154296875
2016-12-19,66.92200469970703
2016-12-20,66.81139373779297
2016-12-21,66.58229064941406
2016-12-22,66.7323989868164
2016-12-23,67.11951446533203
2016-12-27,66.8351058959961
2016-12-28,66.4163818359375
2016-12-29,66.63761901855469
2016-12-30,66.42430114746094
2017-01-03,66.51908111572266
2017-01-04,66.75609588623047
2017-01-05,67.19850158691406
2017-01-06,67.17479705810547
2017-01-09,66.67707824707031
2017-01-10,65.95822143554688
2017-01-11,66.1635971069336
2017-01-12,66.23468780517578
2017-01-13,66.3689956665039
2017-01-17,67.31700897216797
2017-01-18,67.6275634765625
2017-01-19,67.44438934326172
2017-01-20,69.63416290283203
2017-01-23,69.2439956665039
2017-01-24,69.96064758300781
2017-01-25,69.40325927734375
2017-01-26,68.95732879638672
2017-01-27,69.05289459228516
2017-01-30,69.07676696777344
2017-01-31,69.75360870361328
2017-02-01,69.53863525390625
2017-02-02,69.88103485107422
2017-02-03,69.60233306884766
2017-02-06,69.59436798095703
2017-02-07,70.080078125
2017-02-08,70.33490753173828
2017-02-09,70.60563659667969
2017-02-10,70.04822540283203
2017-02-13,70.31896209716797
2017-02-14,69.96064758300781
2017-02-15,72.55650329589844
2017-02-16,72.2937240600586
2017-02-17,72.5325927734375
2017-02-21,72.99445343017578
2017-02-22,72.81132507324219
2017-02-23,72.56449127197266
2017-02-24,72.50078582763672
2017-02-27,72.37335205078125
2017-02-28,72.51667022705078
2017-03-01,72.98648834228516
2017-03-02,72.3893051147461
2017-03-03,72.06282043457031
2017-03-06,71.95931243896484
2017-03-07,71.89559173583984
2017-03-08,71.77613830566406
2017-03-09,71.93539428710938
2017-03-10,72.51667022705078
2017-03-13,72.7077865600586
2017-03-14,72.4609375
2017-03-15,72.77947998046875
2017-03-16,72.81132507324219
2017-03-17,72.4609375
2017-03-20,72.63613891601562
2017-03-21,72.61223602294922
2017-03-22,72.45296478271484
2017-03-23,72.2778091430664
2017-03-24,72.11856079101562
2017-03-27,72.05484771728516
2017-03-28,72.26985168457031
2017-03-29,72.14244079589844
2017-03-30,71.82392120361328
2017-03-31,71.54524993896484
2017-04-03,71.40985107421875
2017-04-04,71.59300231933594
2017-04-05,71.64079284667969
2017-04-06,71.1869125366211
2017-04-07,71.05155944824219
2017-04-10,71.25858306884766
2017-04-11,71.50543212890625
2017-04-12,71.91151428222656
2017-04-13,71.68854522705078
2017-04-17,71.9751968383789
2017-04-18,72.30169677734375
2017-04-19,71.89249420166016
2017-04-20,71.67582702636719
2017-04-21,71.10615539550781
2017-04-24,71.85235595703125
2017-04-25,72.21343231201172
2017-04-26,70.40009307861328
2017-04-27,70.35995483398438
2017-04-28,70.07109832763672
2017-05-01,69.87853240966797
2017-05-02,69.18045043945312
2017-05-03,69.34896087646484
2017-05-04,69.36500549316406
2017-05-05,69.40514373779297
2017-05-08,69.44524383544922
2017-05-09,69.32490539550781
2017-05-10,69.39710998535156
2017-05-11,69.1403579711914
2017-05-12,69.15637969970703
2017-05-15,69.26873779296875
2017-05-16,69.19651794433594
2017-05-17,69.21257019042969
2017-05-18,68.89962768554688
2017-05-19,69.19651794433594
2017-05-22,69.17243957519531
2017-05-23,69.06813049316406
2017-05-24,69.40514373779297
2017-05-25,69.69398498535156
2017-05-26,70.00689697265625
2017-05-30,70.12725830078125
2017-05-31,70.68090057373047
2017-06-01,70.71297454833984
2017-06-02,71.08209228515625
