Date,NUE
2018-05-09,53.544342041015625
2018-05-10,54.517723083496094
2018-05-11,53.894412994384766
2018-05-14,53.5870361328125
2018-05-15,53.79195785522461
2018-05-16,55.482566833496094
2018-05-17,56.1485710144043
2018-05-18,55.960716247558594
2018-05-21,55.65332794189453
2018-05-22,55.542335510253906
2018-05-23,54.833641052246094
2018-05-24,55.166648864746094
2018-05-25,54.62018966674805
2018-05-29,53.55288314819336
2018-05-30,54.73118209838867
2018-05-31,54.808040618896484
2018-06-01,56.18272018432617
2018-06-04,56.03756332397461
2018-06-05,56.59254837036133
2018-06-06,57.437862396240234
2018-06-07,56.70356369018555
2018-06-08,57.079254150390625
2018-06-11,57.275630950927734
2018-06-12,57.26709747314453
2018-06-13,57.01094436645508
2018-06-14,58.51368713378906
2018-06-15,57.079254150390625
2018-06-18,56.993865966796875
2018-06-19,55.90095138549805
2018-06-20,56.25101852416992
2018-06-21,55.38864517211914
2018-06-22,56.52425003051758
2018-06-25,54.18473434448242
2018-06-26,54.74825668334961
2018-06-27,53.783424377441406
2018-06-28,53.8607292175293
2018-06-29,53.688926696777344
2018-07-02,53.989593505859375
2018-07-03,52.984535217285156
2018-07-05,54.118438720703125
2018-07-06,54.410518646240234
2018-07-09,55.12349319458008
2018-07-10,55.604549407958984
2018-07-11,54.90874481201172
2018-07-12,54.86578369140625
2018-07-13,55.080543518066406
2018-07-16,54.986053466796875
2018-07-17,55.51005935668945
2018-07-18,56.3604850769043
2018-07-19,55.553009033203125
2018-07-20,56.91027069091797
2018-07-23,57.31401062011719
2018-07-24,58.25892639160156
2018-07-25,58.396385192871094
2018-07-26,58.03558349609375
2018-07-27,58.07853698730469
2018-07-30,57.73493957519531
2018-07-31,57.494407653808594
2018-08-01,56.4292106628418
2018-08-02,55.44133758544922
2018-08-03,55.381202697753906
2018-08-06,54.986053466796875
2018-08-07,55.44133758544922
2018-08-08,55.355438232421875
2018-08-09,54.47063446044922
2018-08-10,54.505008697509766
2018-08-13,54.25587844848633
2018-08-14,54.5994987487793
2018-08-15,52.49488830566406
2018-08-16,53.05326461791992
2018-08-17,53.585845947265625
2018-08-20,53.73188018798828
2018-08-21,54.805660247802734
2018-08-22,54.79706954956055
2018-08-23,53.27659606933594
2018-08-24,53.706111907958984
2018-08-27,54.72834396362305
2018-08-28,54.83142852783203
2018-08-29,55.054771423339844
2018-08-30,53.938053131103516
2018-08-31,53.688926696777344
2018-09-04,53.439815521240234
2018-09-05,54.65961456298828
2018-09-06,54.384735107421875
2018-09-07,54.32460403442383
2018-09-10,53.637393951416016
2018-09-11,53.8607292175293
2018-09-12,54.5994987487793
2018-09-13,54.5479621887207
2018-09-14,53.757659912109375
2018-09-17,54.1613883972168
2018-09-18,55.209381103515625
2018-09-19,55.69903564453125
2018-09-20,55.32967758178711
2018-09-21,55.30388259887695
2018-09-24,54.71116256713867
2018-09-25,55.54443359375
2018-09-26,54.367557525634766
2018-09-27,54.50583267211914
2018-09-28,54.83423614501953
2018-10-01,55.56881332397461
2018-10-02,56.433021545410156
2018-10-03,56.51081085205078
2018-10-04,56.173763275146484
2018-10-05,55.56016159057617
2018-10-08,55.931766510009766
2018-10-09,55.05028533935547
2018-10-10,52.75148010253906
2018-10-11,52.25022888183594
2018-10-12,52.552711486816406
2018-10-15,50.78971481323242
2018-10-16,50.945274353027344
2018-10-17,51.0662727355957
2018-10-18,50.383544921875
2018-10-19,50.46132278442383
2018-10-22,51.14405822753906
2018-10-23,50.66008377075195
2018-10-24,48.102020263671875
2018-10-25,49.882301330566406
2018-10-26,48.508209228515625
2018-10-29,49.130428314208984
2018-10-30,50.04650115966797
2018-10-31,51.092185974121094
2018-11-01,51.861331939697266
2018-11-02,52.302093505859375
2018-11-05,53.028018951416016
2018-11-06,53.95273208618164
2018-11-07,55.491031646728516
2018-11-08,55.41325759887695
2018-11-09,54.25521469116211
2018-11-12,53.719398498535156
2018-11-13,54.514469146728516
2018-11-14,53.667545318603516
2018-11-15,54.31570816040039
2018-11-16,54.64411163330078
2018-11-19,53.702110290527344
2018-11-20,52.00824737548828
2018-11-21,52.42308044433594
2018-11-23,51.35145950317383
2018-11-26,51.33417510986328
2018-11-27,50.36626052856445
2018-11-28,51.550228118896484
2018-11-29,51.83541488647461
2018-11-30,52.207027435302734
2018-12-03,52.8811149597168
2018-12-04,51.558868408203125
2018-12-06,51.14405822753906
2018-12-07,49.700809478759766
2018-12-10,49.24277877807617
