Date,BK
2013-09-17,23.499141693115234
2013-09-18,23.446834564208984
2013-09-19,23.22266960144043
2013-09-20,23.050827026367188
2013-09-23,22.63986587524414
2013-09-24,22.557676315307617
2013-09-25,22.804256439208984
2013-09-26,22.85654640197754
2013-09-27,22.595043182373047
2013-09-30,22.557676315307617
2013-10-01,22.976104736328125
2013-10-02,22.759414672851562
2013-10-03,22.355937957763672
2013-10-04,22.789310455322266
2013-10-07,22.58756446838379
2013-10-08,22.094423294067383
2013-10-09,22.25132942199707
2013-10-10,23.02092933654785
2013-10-11,22.991052627563477
2013-10-14,23.297405242919922
2013-10-15,23.050827026367188
2013-10-16,22.98357582092285
2013-10-17,23.40947151184082
2013-10-18,23.521549224853516
2013-10-21,23.626163482666016
2013-10-22,23.603748321533203
2013-10-23,23.59627342224121
2013-10-24,23.768945693969727
2013-10-25,23.896577835083008
2013-10-28,23.896577835083008
2013-10-29,24.121801376342773
2013-10-30,24.016695022583008
2013-10-31,23.874046325683594
2013-11-01,24.294477462768555
2013-11-04,24.407085418701172
2013-11-05,24.286964416503906
2013-11-06,24.301986694335938
2013-11-07,24.031705856323242
2013-11-08,24.887577056884766
2013-11-11,24.835025787353516
2013-11-12,24.444625854492188
2013-11-13,24.774961471557617
2013-11-14,24.8725643157959
2013-11-15,25.090282440185547
2013-11-18,24.8725643157959
2013-11-19,24.75994300842285
2013-11-20,25.0227108001709
2013-11-21,25.315507888793945
2013-11-22,25.247936248779297
2013-11-25,25.360549926757812
2013-11-26,25.26295280456543
2013-11-27,25.458152770996094
2013-11-29,25.30048942565918
2013-12-02,25.255447387695312
2013-12-03,24.92511558532715
2013-12-04,25.052738189697266
2013-12-05,24.8725643157959
2013-12-06,25.24042320251465
2013-12-09,25.26295280456543
2013-12-10,25.150341033935547
2013-12-11,24.65483283996582
2013-12-12,24.65483283996582
2013-12-13,24.7073917388916
2013-12-16,24.88006591796875
2013-12-17,24.669849395751953
2013-12-18,25.44312858581543
2013-12-19,25.428117752075195
2013-12-20,25.43562126159668
2013-12-23,25.803504943847656
2013-12-24,25.83353042602539
2013-12-26,25.946142196655273
2013-12-27,25.90109634399414
2013-12-30,25.93112564086914
2013-12-31,26.231426239013672
2014-01-02,25.946142196655273
2014-01-03,26.246444702148438
2014-01-06,26.238943099975586
2014-01-07,25.93112564086914
2014-01-08,26.021211624145508
2014-01-09,26.051252365112305
2014-01-10,25.69838523864746
2014-01-13,25.150341033935547
2014-01-14,25.390575408935547
2014-01-15,25.645832061767578
2014-01-16,25.46565818786621
2014-01-17,24.54973602294922
2014-01-21,24.842529296875
2014-01-22,25.082763671875
2014-01-23,24.86504364013672
2014-01-24,24.279460906982422
2014-01-27,24.054229736328125
2014-01-28,24.18936538696289
2014-01-29,23.932912826538086
2014-01-30,24.44582176208496
2014-01-31,24.106399536132812
2014-02-03,23.314416885375977
2014-02-04,23.525615692138672
2014-02-05,23.329504013061523
2014-02-06,23.736806869506836
2014-02-07,23.978179931640625
2014-02-10,23.7669734954834
2014-02-11,24.11394691467285
2014-02-12,24.12148666381836
2014-02-13,24.12148666381836
2014-02-14,23.978179931640625
2014-02-18,23.95555305480957
2014-02-19,23.4803524017334
2014-02-20,23.518077850341797
2014-02-21,23.646299362182617
2014-02-24,23.985713958740234
2014-02-25,23.721725463867188
2014-02-26,23.684011459350586
2014-02-27,24.038516998291016
2014-02-28,24.136571884155273
2014-03-03,24.038516998291016
2014-03-04,24.438278198242188
2014-03-05,24.468446731567383
2014-03-06,24.709814071655273
2014-03-07,25.2755184173584
2014-03-10,25.14728355407715
2014-03-11,25.056779861450195
2014-03-12,25.11712646484375
2014-03-13,25.019062042236328
2014-03-14,24.988895416259766
2014-03-17,25.1699161529541
2014-03-18,25.26043701171875
2014-03-19,25.788410186767578
2014-03-20,26.5653133392334
2014-03-21,26.58793830871582
2014-03-24,26.836856842041016
2014-03-25,26.701080322265625
2014-03-26,26.51251983642578
2014-03-27,26.399377822875977
2014-03-28,26.474802017211914
2014-03-31,26.618122100830078
2014-04-01,26.708621978759766
2014-04-02,26.60301971435547
2014-04-03,26.693532943725586
2014-04-04,26.097665786743164
2014-04-07,25.509336471557617
2014-04-08,25.55459213256836
2014-04-09,25.622478485107422
2014-04-10,25.139747619628906
2014-04-11,24.981342315673828
2014-04-14,25.064321517944336
2014-04-15,25.07939910888672
2014-04-16,25.207630157470703
2014-04-17,25.464080810546875
2014-04-21,25.426372528076172
2014-04-22,25.456539154052734
2014-04-23,25.934133529663086
2014-04-24,25.48686408996582
2014-04-25,25.471702575683594
2014-04-28,25.289758682250977
2014-04-29,25.63848304748535
2014-04-30,25.676382064819336
2014-05-01,25.737030029296875
2014-05-02,26.10091209411621
2014-05-05,26.002357482910156
2014-05-06,25.471702575683594
2014-05-07,26.002357482910156
2014-05-08,26.131235122680664
2014-05-09,25.850740432739258
2014-05-12,26.36625099182129
2014-05-13,26.426897048950195
2014-05-14,25.911386489868164
2014-05-15,25.509597778320312
2014-05-16,25.797679901123047
2014-05-19,25.850740432739258
2014-05-20,25.835580825805664
2014-05-21,26.02511215209961
2014-05-22,26.20704460144043
2014-05-23,26.222200393676758
2014-05-27,26.267696380615234
2014-05-28,26.055435180664062
2014-05-29,26.214630126953125
2014-05-30,26.199459075927734
2014-06-02,26.267696380615234
2014-06-03,26.214630126953125
2014-06-04,26.244951248168945
2014-06-05,26.4951171875
2014-06-06,26.67706298828125
2014-06-09,26.86658477783203
2014-06-10,26.896907806396484
2014-06-11,26.821094512939453
2014-06-12,26.768030166625977
2014-06-13,26.805936813354492
2014-06-16,26.426897048950195
2014-06-17,26.995458602905273
2014-06-18,27.22287940979004
2014-06-19,27.033355712890625
2014-06-20,27.298690795898438
2014-06-23,27.374507904052734
2014-06-24,27.268367767333984
2014-06-25,27.473051071166992
2014-06-26,27.18497085571289
2014-06-27,27.46546745300293
2014-06-30,28.41307830810547
2014-07-01,28.73146629333496
2014-07-02,28.51163101196289
2014-07-03,28.75420379638672
2014-07-07,28.595020294189453
2014-07-08,28.504043579101562
2014-07-09,28.52678871154785
2014-07-10,28.595020294189453
2014-07-11,28.51163101196289
2014-07-14,28.53437614440918
2014-07-15,28.989215850830078
2014-07-16,28.890663146972656
2014-07-17,28.807281494140625
2014-07-18,29.13326072692871
2014-07-21,29.140844345092773
2014-07-22,29.61085319519043
2014-07-23,29.663915634155273
2014-07-24,30.14908790588379
2014-07-25,30.019672393798828
2014-07-28,30.057727813720703
2014-07-29,29.85979461669922
2014-07-30,30.316585540771484
2014-07-31,29.722747802734375
2014-08-01,29.486719131469727
2014-08-04,29.84456443786621
2014-08-05,29.654220581054688
2014-08-06,29.943538665771484
2014-08-07,29.250720977783203
2014-08-08,29.311626434326172
2014-08-11,29.265939712524414
2014-08-12,29.250720977783203
2014-08-13,29.2735538482666
2014-08-14,29.15174102783203
2014-08-15,29.113666534423828
2014-08-18,29.364912033081055
2014-08-19,29.38014030456543
2014-08-20,29.52479362487793
2014-08-21,29.798877716064453
2014-08-22,29.78365707397461
2014-08-25,30.05011749267578
2014-08-26,29.943538665771484
2014-08-27,29.82172203063965
2014-08-28,29.692291259765625
2014-08-29,29.829330444335938
2014-09-02,30.187162399291992
2014-09-03,30.088191986083984
2014-09-04,30.05011749267578
2014-09-05,30.05011749267578
2014-09-08,30.02727508544922
2014-09-09,29.532398223876953
2014-09-10,29.791263580322266
2014-09-11,29.973987579345703
2014-09-12,30.37749671936035
2014-09-15,30.39270782470703
2014-09-16,30.58305549621582
2014-09-17,30.65157699584961
2014-09-18,30.64397430419922
2014-09-19,30.21000862121582
2014-09-22,29.951152801513672
2014-09-23,29.661828994750977
2014-09-24,29.85979461669922
2014-09-25,29.425830841064453
2014-09-26,29.64659881591797
2014-09-29,29.395370483398438
2014-09-30,29.486719131469727
2014-10-01,29.098447799682617
2014-10-02,29.09082794189453
2014-10-03,29.463890075683594
2014-10-06,29.52479362487793
2014-10-07,28.839590072631836
2014-10-08,29.3572998046875
2014-10-09,28.405628204345703
2014-10-10,28.085859298706055
2014-10-13,27.67474365234375
2014-10-14,27.827009201049805
2014-10-15,27.370208740234375
2014-10-16,27.53007698059082
2014-10-17,27.682348251342773
2014-10-20,27.682348251342773
2014-10-21,28.017343521118164
2014-10-22,27.69757843017578
2014-10-23,27.773710250854492
2014-10-24,28.393280029296875
2014-10-27,28.607465744018555
2014-10-28,28.393280029296875
2014-10-29,28.836925506591797
2014-10-30,29.04345703125
2014-10-31,29.617141723632812
2014-11-03,29.425914764404297
2014-11-04,29.60183334350586
2014-11-05,29.57888412475586
2014-11-06,29.655378341674805
2014-11-07,29.762470245361328
2014-11-10,30.213754653930664
2014-11-11,30.175514221191406
2014-11-12,30.3973388671875
2014-11-13,30.282602310180664
2014-11-14,30.343801498413086
2014-11-17,30.38968849182129
2014-11-18,30.35907745361328
2014-11-19,30.435577392578125
2014-11-20,30.56561279296875
2014-11-21,30.66506004333496
2014-11-24,30.626815795898438
2014-11-25,30.672693252563477
2014-11-26,30.756837844848633
2014-11-28,30.619157791137695
2014-12-01,30.274946212768555
2014-12-02,30.810380935668945
2014-12-03,30.902172088623047
2014-12-04,30.886873245239258
2014-12-05,31.445253372192383
2014-12-08,31.54468536376953
2014-12-09,31.54468536376953
2014-12-10,31.19283676147461
2014-12-11,31.009260177612305
2014-12-12,30.53501319885254
2014-12-15,30.382043838500977
2014-12-16,30.30554962158203
2014-12-17,30.863922119140625
2014-12-18,31.445253372192383
2014-12-19,31.24637794494629
2014-12-22,31.322872161865234
2014-12-23,31.766517639160156
2014-12-24,31.582942962646484
2014-12-26,31.582942962646484
2014-12-29,31.57529067993164
2014-12-30,31.384065628051758
2014-12-31,31.032209396362305
2015-01-02,30.948060989379883
2015-01-05,30.152568817138672
2015-01-06,29.280576705932617
2015-01-07,29.884845733642578
2015-01-08,30.297903060913086
2015-01-09,29.85426139831543
2015-01-12,29.425914764404297
2015-01-13,29.37236213684082
2015-01-14,28.630409240722656
2015-01-15,28.49272346496582
2015-01-16,28.653350830078125
2015-01-20,28.485071182250977
2015-01-21,28.72220230102539
2015-01-22,29.617141723632812
2015-01-23,28.224998474121094
2015-01-26,28.62276268005371
2015-01-27,28.102615356445312
2015-01-28,27.276521682739258
2015-01-29,27.873149871826172
2015-01-30,27.66565704345703
2015-02-02,28.1805419921875
2015-02-03,28.741544723510742
2015-02-04,28.564790725708008
2015-02-05,28.99514389038086
2015-02-06,29.563831329345703
2015-02-09,29.571510314941406
2015-02-10,30.032609939575195
2015-02-11,30.071029663085938
2015-02-12,30.286195755004883
2015-02-13,30.12482452392578
2015-02-17,30.324634552001953
2015-02-18,29.963441848754883
2015-02-19,30.063343048095703
2015-02-20,30.309255599975586
2015-02-23,30.101776123046875
2015-02-24,30.57054901123047
2015-02-25,30.63203239440918
2015-02-26,30.309255599975586
2015-02-27,30.078712463378906
2015-03-02,30.47064781188965
2015-03-03,30.47064781188965
2015-03-04,30.309255599975586
2015-03-05,30.11713981628418
2015-03-06,30.186304092407227
2015-03-09,30.578231811523438
2015-03-10,30.11713981628418
2015-03-11,30.29388999938965
2015-03-12,31.077749252319336
2015-03-13,31.462003707885742
2015-03-16,31.546541213989258
2015-03-17,31.615697860717773
2015-03-18,31.377483367919922
2015-03-19,30.970172882080078
2015-03-20,31.17767333984375
2015-03-23,31.06238555908203
2015-03-24,30.81646156311035
2015-03-25,30.37074851989746
2015-03-26,30.593599319458008
2015-03-27,30.547489166259766
2015-03-30,30.962488174438477
2015-03-31,30.924062728881836
2015-04-01,30.901004791259766
2015-04-02,31.16228485107422
2015-04-06,31.116172790527344
2015-04-07,31.17767333984375
2015-04-08,31.269872665405273
2015-04-09,31.385150909423828
2015-04-10,31.400524139404297
2015-04-13,31.469684600830078
2015-04-14,31.554229736328125
2015-04-15,31.608007431030273
2015-04-16,31.554229736328125
2015-04-17,31.123855590820312
2015-04-20,31.339046478271484
2015-04-21,31.53883934020996
2015-04-22,32.607051849365234
2015-04-23,32.722320556640625
2015-04-24,32.33039093017578
2015-04-27,32.2535400390625
2015-04-28,32.860660552978516
2015-04-29,32.937503814697266
2015-04-30,32.667457580566406
2015-05-01,32.976078033447266
2015-05-04,33.39270782470703
2015-05-05,33.099517822265625
2015-05-06,33.13039016723633
2015-05-07,33.41585922241211
2015-05-08,33.493011474609375
2015-05-11,33.36956024169922
2015-05-12,33.3155403137207
2015-05-13,33.385005950927734
2015-05-14,33.462158203125
2015-05-15,33.246124267578125
2015-05-18,33.539306640625
2015-05-19,33.59332275390625
2015-05-20,33.655052185058594
2015-05-21,33.67047119140625
2015-05-22,33.539306640625
2015-05-26,33.53158950805664
2015-05-27,33.85564041137695
2015-05-28,33.9096565246582
2015-05-29,33.454437255859375
2015-06-01,33.114959716796875
2015-06-02,33.099517822265625
2015-06-03,33.493011474609375
2015-06-04,33.14582443237305
2015-06-05,33.454437255859375
2015-06-08,33.43900680541992
2015-06-09,33.48530197143555
2015-06-10,33.74764633178711
2015-06-11,33.85564041137695
2015-06-12,33.70133972167969
2015-06-15,33.40044021606445
2015-06-16,33.330997467041016
2015-06-17,33.29241943359375
2015-06-18,33.385005950927734
2015-06-19,33.26927947998047
2015-06-22,33.539306640625
2015-06-23,33.68589782714844
2015-06-24,33.40044021606445
2015-06-25,33.06093978881836
2015-06-26,33.1612548828125
2015-06-29,32.24311447143555
2015-06-30,32.381980895996094
2015-07-01,32.544010162353516
2015-07-02,32.24311447143555
2015-07-06,32.05793380737305
2015-07-07,32.05020523071289
2015-07-08,31.278661727905273
2015-07-09,31.625865936279297
2015-07-10,32.1813850402832
2015-07-13,32.69832229614258
2015-07-14,32.814048767089844
2015-07-15,32.92207717895508
2015-07-16,33.23069381713867
2015-07-17,33.03779983520508
2015-07-20,33.1612548828125
2015-07-21,34.063968658447266
2015-07-22,34.5114631652832
2015-07-23,34.310855865478516
2015-07-24,33.73219680786133
2015-07-27,33.37726974487305
2015-07-28,33.63188171386719
2015-07-29,33.77849197387695
2015-07-30,34.0263557434082
2015-07-31,33.61583709716797
2015-08-03,33.61583709716797
2015-08-04,33.995361328125
2015-08-05,34.3903923034668
2015-08-06,34.297447204589844
2015-08-07,34.66148376464844
2015-08-10,35.05650329589844
2015-08-11,34.59952163696289
2015-08-12,34.003108978271484
2015-08-13,33.979862213134766
2015-08-14,34.1347770690918
2015-08-17,34.12704086303711
2015-08-18,34.3516845703125
2015-08-19,34.219993591308594
2015-08-20,33.151092529296875
2015-08-21,32.105438232421875
2015-08-24,29.92892837524414
2015-08-25,29.262815475463867
2015-08-26,30.571823120117188
2015-08-27,31.601978302001953
2015-08-28,31.50128936767578
2015-08-31,30.82741928100586
2015-09-01,29.696569442749023
2015-09-02,30.223276138305664
2015-09-03,30.424650192260742
2015-09-04,29.812755584716797
2015-09-08,30.455638885498047
2015-09-09,30.192296981811523
2015-09-10,30.46337890625
2015-09-11,30.64154052734375
2015-09-14,30.64154052734375
2015-09-15,31.02880859375
2015-09-16,31.160480499267578
2015-09-17,30.83516502380371
2015-09-18,30.09933853149414
2015-09-21,30.54083824157715
2015-09-22,30.091594696044922
2015-09-23,30.0683536529541
2015-09-24,29.835988998413086
2015-09-25,30.67251968383789
2015-09-28,29.588132858276367
2015-09-29,29.77402114868164
2015-09-30,30.323974609375
2015-10-01,30.486618041992188
2015-10-02,30.339448928833008
2015-10-05,31.098506927490234
2015-10-06,30.951353073120117
2015-10-07,31.408340454101562
2015-10-08,31.656204223632812
2015-10-09,31.330896377563477
2015-10-12,31.338626861572266
2015-10-13,30.858407974243164
2015-10-14,30.409160614013672
2015-10-15,31.354129791259766
2015-10-16,31.36186981201172
2015-10-19,31.114011764526367
2015-10-20,31.95053482055664
2015-10-21,31.63295555114746
2015-10-22,32.26035690307617
2015-10-23,32.725093841552734
2015-10-26,32.44624710083008
2015-10-27,32.306827545166016
2015-10-28,33.360225677490234
2015-10-29,33.01030349731445
2015-10-30,32.38820266723633
2015-11-02,32.85477066040039
2015-11-03,33.16581726074219
2015-11-04,33.119163513183594
2015-11-05,33.66350173950195
2015-11-06,34.36336898803711
2015-11-09,33.95899963378906
2015-11-10,33.92790985107422
2015-11-11,34.09119415283203
2015-11-12,33.57795333862305
2015-11-13,33.181365966796875
2015-11-16,33.38355255126953
2015-11-17,33.368003845214844
2015-11-18,34.21561813354492
2015-11-19,34.08342361450195
2015-11-20,34.01344299316406
2015-11-23,33.95899963378906
2015-11-24,33.966773986816406
2015-11-25,34.16117477416992
2015-11-27,34.12230682373047
2015-11-30,34.09119415283203
2015-12-01,34.1456298828125
2015-12-02,33.81901550292969
2015-12-03,33.42244338989258
2015-12-04,34.262271881103516
2015-12-07,33.89679718017578
2015-12-08,33.55464172363281
2015-12-09,32.9714241027832
2015-12-10,32.87032699584961
2015-12-11,31.70387840270996
2015-12-14,31.408376693725586
2015-12-15,32.691463470458984
2015-12-16,33.204715728759766
2015-12-17,32.08491516113281
2015-12-18,31.276187896728516
2015-12-21,31.56391143798828
2015-12-22,31.87497329711914
2015-12-23,32.154903411865234
2015-12-24,32.06159591674805
2015-12-28,31.99160385131836
2015-12-29,32.442626953125
2015-12-30,32.1004753112793
2015-12-31,32.0538215637207
2016-01-04,31.081783294677734
2016-01-05,30.96512794494629
2016-01-06,30.187511444091797
2016-01-07,29.425430297851562
2016-01-08,28.888870239257812
2016-01-11,29.09882926940918
2016-01-12,29.33211898803711
2016-01-13,28.3523006439209
2016-01-14,28.826662063598633
2016-01-15,27.823516845703125
2016-01-19,27.940155029296875
2016-01-20,27.582469940185547
2016-01-21,26.68041229248047
2016-01-22,27.33361053466797
2016-01-25,26.960351943969727
2016-01-26,27.652435302734375
2016-01-27,27.55135154724121
2016-01-28,27.504690170288086
2016-01-29,28.30170440673828
2016-02-01,27.739107131958008
2016-02-02,26.79363441467285
2016-02-03,26.832698822021484
2016-02-04,27.30934715270996
2016-02-05,26.926464080810547
2016-02-08,26.020063400268555
2016-02-09,26.254480361938477
2016-02-10,26.22322654724121
2016-02-11,25.582490921020508
2016-02-12,26.434200286865234
2016-02-16,26.99679183959961
2016-02-17,27.278093338012695
2016-02-18,26.988981246948242
2016-02-19,27.29372215270996
2016-02-22,27.684412002563477
2016-02-23,27.395301818847656
2016-02-24,27.1686954498291
2016-02-25,27.606273651123047
2016-02-26,28.22356414794922
2016-02-29,27.65315055847168
2016-03-01,28.75489616394043
2016-03-02,29.23936653137207
2016-03-03,29.450340270996094
2016-03-04,29.762893676757812
2016-03-07,29.82539176940918
2016-03-08,29.29405403137207
2016-03-09,29.02057456970215
2016-03-10,28.809595108032227
2016-03-11,29.497224807739258
2016-03-14,29.403459548950195
2016-03-15,29.29405403137207
2016-03-16,29.044017791748047
2016-03-17,29.208112716674805
2016-03-18,29.809776306152344
2016-03-21,29.794147491455078
2016-03-22,29.583179473876953
2016-03-23,29.31749725341797
2016-03-24,29.129959106445312
2016-03-28,29.176847457885742
2016-03-29,28.887746810913086
2016-03-30,29.02057456970215
2016-03-31,28.778339385986328
2016-04-01,28.856483459472656
2016-04-04,28.94243812561035
2016-04-05,28.536113739013672
2016-04-06,28.887746810913086
2016-04-07,27.871938705444336
2016-04-08,27.731300354003906
2016-04-11,28.020404815673828
2016-04-12,28.23137855529785
2016-04-13,29.520662307739258
2016-04-14,29.739450454711914
2016-04-15,29.57535171508789
2016-04-18,29.93479347229004
2016-04-19,30.34893035888672
2016-04-20,31.03654670715332
2016-04-21,31.802303314208984
2016-04-22,32.08360290527344
2016-04-25,31.778865814208984
2016-04-26,32.216434478759766
2016-04-27,32.25551223754883
2016-04-28,31.755414962768555
2016-04-29,31.57494354248047
2016-05-02,31.990814208984375
2016-05-03,31.237533569335938
2016-05-04,30.821659088134766
2016-05-05,30.915817260742188
2016-05-06,31.01782989501953
2016-05-09,30.892288208007812
2016-05-10,31.57494354248047
2016-05-11,31.28461456298828
2016-05-12,31.182605743408203
2016-05-13,30.947208404541016
2016-05-16,31.182605743408203
2016-05-17,31.26107406616211
2016-05-18,32.2811393737793
2016-05-19,32.037899017333984
2016-05-20,32.226219177246094
2016-05-23,32.14774703979492
2016-05-24,32.70486831665039
2016-05-25,33.12073516845703
2016-05-26,32.9795036315918
2016-05-27,33.167816162109375
2016-05-31,33.00303268432617
2016-06-01,33.152130126953125
2016-06-02,33.08149337768555
2016-06-03,32.57932662963867
2016-06-06,33.26197814941406
2016-06-07,32.98733901977539
2016-06-08,33.00303268432617
2016-06-09,32.68132781982422
2016-06-10,32.359615325927734
2016-06-13,32.13991165161133
2016-06-14,31.504329681396484
2016-06-15,31.59063720703125
2016-06-16,31.51217269897461
2016-06-17,31.433698654174805
2016-06-20,31.7161865234375
2016-06-21,31.73188018798828
2016-06-22,31.857412338256836
2016-06-23,32.595008850097656
2016-06-24,29.8094482421875
2016-06-27,28.15380096435547
2016-06-28,28.867856979370117
2016-06-29,29.81729507446289
2016-06-30,30.484262466430664
2016-07-01,29.84868621826172
2016-07-05,29.1346378326416
2016-07-06,29.275875091552734
2016-07-07,29.62897491455078
2016-07-08,30.2017822265625
2016-07-11,30.280248641967773
2016-07-12,30.892288208007812
2016-07-13,30.923673629760742
2016-07-14,31.14337158203125
2016-07-15,31.221851348876953
2016-07-18,31.331697463989258
2016-07-19,31.159072875976562
2016-07-20,31.39446258544922
2016-07-21,30.2880916595459
2016-07-22,30.75103759765625
2016-07-25,30.641191482543945
2016-07-26,31.07275390625
2016-07-27,31.331697463989258
2016-07-28,31.253238677978516
2016-07-29,31.064006805419922
2016-08-01,30.90632438659668
2016-08-02,30.590951919555664
2016-08-03,30.922094345092773
2016-08-04,30.701330184936523
2016-08-05,31.9312744140625
2016-08-08,32.00224685668945
2016-08-09,31.757827758789062
2016-08-10,31.41092300415039
2016-08-11,31.568599700927734
2016-08-12,31.324201583862305
2016-08-15,31.66322135925293
2016-08-16,31.529178619384766
2016-08-17,31.702632904052734
2016-08-18,31.726287841796875
2016-08-19,31.734172821044922
2016-08-22,31.678972244262695
2016-08-23,31.734172821044922
2016-08-24,31.76571273803711
2016-08-25,31.954927444458008
2016-08-26,32.20722961425781
2016-08-29,32.530479431152344
2016-08-30,32.885284423828125
2016-08-31,32.85374450683594
2016-09-01,32.69606018066406
2016-09-02,32.83797073364258
2016-09-06,32.70394515991211
2016-09-07,32.554134368896484
2016-09-08,32.672401428222656
2016-09-09,32.27030563354492
2016-09-12,32.688175201416016
2016-09-13,32.120506286621094
2016-09-14,31.962812423706055
2016-09-15,32.20722961425781
2016-09-16,31.584373474121094
2016-09-19,31.608016967773438
2016-09-20,31.678972244262695
2016-09-21,31.947053909301758
2016-09-22,31.813016891479492
2016-09-23,31.694747924804688
2016-09-26,31.18227195739746
2016-09-27,31.14284896850586
2016-09-28,31.14284896850586
2016-09-29,30.795944213867188
2016-09-30,31.442455291748047
2016-10-03,31.292648315429688
2016-10-04,31.694747924804688
2016-10-05,32.19145584106445
2016-10-06,32.11262130737305
2016-10-07,31.98646354675293
2016-10-10,32.07319641113281
2016-10-11,31.49764060974121
2016-10-12,31.631689071655273
2016-10-13,30.819597244262695
2016-10-14,31.119192123413086
2016-10-17,30.98517417907715
2016-10-18,31.56072235107422
2016-10-19,31.87609100341797
2016-10-20,33.31102752685547
2016-10-21,33.941768646240234
2016-10-24,34.22560501098633
2016-10-25,34.217716217041016
2016-10-26,34.38328170776367
2016-10-27,34.45423889160156
2016-10-28,34.446319580078125
2016-10-31,34.264198303222656
2016-11-01,34.36714172363281
2016-11-02,33.94744110107422
2016-11-03,34.082061767578125
2016-11-04,34.04247283935547
2016-11-07,34.86600875854492
2016-11-08,34.747230529785156
2016-11-09,36.061737060546875
2016-11-10,36.592281341552734
2016-11-11,37.004058837890625
2016-11-14,37.63755798339844
2016-11-15,37.954307556152344
2016-11-16,37.25745391845703
2016-11-17,37.69298553466797
2016-11-18,37.56629943847656
2016-11-21,37.55044937133789
2016-11-22,37.415828704833984
2016-11-23,37.59003448486328
2016-11-25,37.59003448486328
2016-11-28,37.24161911010742
2016-11-29,37.25745391845703
2016-11-30,37.55044937133789
2016-12-01,38.48486328125
2016-12-02,37.732582092285156
2016-12-05,37.89888000488281
2016-12-06,38.001827239990234
2016-12-07,38.44527053833008
2016-12-08,38.93622589111328
2016-12-09,38.50068664550781
2016-12-12,38.183956146240234
2016-12-13,38.2314567565918
2016-12-14,38.065162658691406
2016-12-15,38.28689193725586
2016-12-16,37.66130828857422
2016-12-19,37.43958282470703
2016-12-20,37.75634002685547
2016-12-21,37.65340805053711
2016-12-22,37.7009162902832
2016-12-23,37.67715072631836
2016-12-27,37.79594421386719
2016-12-28,37.732582092285156
2016-12-29,37.48710632324219
2016-12-30,37.51877212524414
2017-01-03,37.978065490722656
2017-01-04,38.571964263916016
2017-01-05,38.08100128173828
2017-01-06,38.144351959228516
2017-01-09,37.724666595458984
2017-01-10,37.788021087646484
2017-01-11,38.033485412597656
2017-01-12,37.582115173339844
2017-01-13,37.80384826660156
2017-01-17,36.766502380371094
2017-01-18,36.60811233520508
2017-01-19,35.50743103027344
2017-01-20,35.28571701049805
2017-01-23,34.739315032958984
2017-01-24,35.34113693237305
2017-01-25,35.5628662109375
2017-01-26,35.610389709472656
2017-01-27,35.610382080078125
2017-01-30,35.52289962768555
2017-01-31,35.57061004638672
2017-02-01,35.80121994018555
2017-02-02,35.62627029418945
2017-02-03,36.3181266784668
2017-02-06,36.310176849365234
2017-02-07,36.1431884765625
2017-02-08,35.89665222167969
2017-02-09,36.18293762207031
2017-02-10,36.23065185546875
2017-02-13,36.67597198486328
2017-02-14,37.23263931274414
2017-02-15,37.71772003173828
2017-02-16,37.43144607543945
2017-02-17,37.48711395263672
2017-02-21,37.77340316772461
2017-02-22,37.60639572143555
2017-02-23,37.64616394042969
2017-02-24,37.44735336303711
2017-02-27,37.4632568359375
2017-02-28,37.48711395263672
2017-03-01,38.568626403808594
2017-03-02,38.16305160522461
2017-03-03,38.13126754760742
2017-03-06,38.09148406982422
2017-03-07,37.90857696533203
2017-03-08,38.32210159301758
2017-03-09,38.115352630615234
2017-03-10,38.30619430541992
2017-03-13,38.449337005615234
2017-03-14,38.37777328491211
2017-03-15,38.43343734741211
2017-03-16,38.54477310180664
2017-03-17,38.09944534301758
2017-03-20,37.54277801513672
2017-03-21,36.91454315185547
2017-03-22,36.70779800415039
2017-03-23,36.80322265625
2017-03-24,36.77935028076172
2017-03-27,36.77935028076172
2017-03-28,37.37578201293945
2017-03-29,37.15311050415039
2017-03-30,37.7972526550293
2017-03-31,37.558677673339844
2017-04-03,37.47916030883789
2017-04-04,37.35191345214844
2017-04-05,37.37578201293945
2017-04-06,37.622310638427734
2017-04-07,37.495059967041016
2017-04-10,37.423500061035156
2017-04-11,37.582542419433594
2017-04-12,37.28831100463867
2017-04-13,36.91454315185547
2017-04-17,37.41553497314453
2017-04-18,37.28831100463867
2017-04-19,37.26445770263672
2017-04-20,37.097450256347656
2017-04-21,37.17698287963867
2017-04-24,37.81315612792969
2017-04-25,37.558677673339844
2017-04-26,37.495059967041016
2017-04-27,37.550724029541016
2017-04-28,37.57468795776367
2017-05-01,37.67049789428711
2017-05-02,37.622581481933594
2017-05-03,37.84615707397461
2017-05-04,38.01384735107422
2017-05-05,38.04576110839844
2017-05-08,38.06971740722656
2017-05-09,37.622581481933594
2017-05-10,37.6545295715332
2017-05-11,37.47088623046875
2017-05-12,37.33515548706055
2017-05-15,37.6146125793457
2017-05-16,37.67049789428711
2017-05-17,36.95988464355469
2017-05-18,36.888023376464844
2017-05-19,37.15949630737305
2017-05-22,37.367095947265625
2017-05-23,37.55072784423828
2017-05-24,37.49483108520508
2017-05-25,37.83018112182617
2017-05-26,37.85414123535156
2017-05-30,37.60661697387695
2017-05-31,37.622581481933594
2017-06-01,37.862117767333984
