Date,COST
2013-09-19,94.8804931640625
2013-09-20,93.87757873535156
2013-09-23,93.58306121826172
2013-09-24,92.60401153564453
2013-09-25,91.86376190185547
2013-09-26,92.65176391601562
2013-09-27,92.11050415039062
2013-09-30,91.6727294921875
2013-10-01,91.53741455078125
2013-10-02,91.39413452148438
2013-10-03,91.07577514648438
2013-10-04,91.09168243408203
2013-10-07,90.27182006835938
2013-10-08,89.31664276123047
2013-10-09,91.2110595703125
2013-10-10,92.09457397460938
2013-10-11,92.25376892089844
2013-10-14,92.54033660888672
2013-10-15,91.823974609375
2013-10-16,93.41590118408203
2013-10-17,94.13229370117188
2013-10-18,93.63876342773438
2013-10-21,93.4318618774414
2013-10-22,93.77411651611328
2013-10-23,93.2567367553711
2013-10-24,92.52442932128906
2013-10-25,92.68363189697266
2013-10-28,93.407958984375
2013-10-29,94.52233123779297
2013-10-30,93.73430633544922
2013-10-31,93.92536163330078
2013-11-01,95.21485137939453
2013-11-04,95.78792572021484
2013-11-05,95.62078094482422
2013-11-06,98.75691223144531
2013-11-07,97.73013305664062
2013-11-08,97.73013305664062
2013-11-11,97.92113494873047
2013-11-12,97.46744537353516
2013-11-13,98.28939056396484
2013-11-14,98.74424743652344
2013-11-15,99.18313598632812
2013-11-18,98.401123046875
2013-11-19,98.65646362304688
2013-11-20,97.96221160888672
2013-11-21,98.86392974853516
2013-11-22,99.91729736328125
2013-11-25,99.88536071777344
2013-11-26,99.89335632324219
2013-11-27,100.05296325683594
2013-11-29,100.09284973144531
2013-12-02,98.7043228149414
2013-12-03,98.8080825805664
2013-12-04,98.12976837158203
2013-12-05,96.51780700683594
2013-12-06,97.40360260009766
2013-12-09,97.08441162109375
2013-12-10,95.79167175292969
2013-12-11,94.61859130859375
2013-12-12,94.33932495117188
2013-12-13,94.09193420410156
2013-12-16,94.16377258300781
2013-12-17,93.80464935302734
2013-12-18,94.56275939941406
2013-12-19,94.15576171875
2013-12-20,94.586669921875
2013-12-23,94.71435546875
2013-12-24,94.71435546875
2013-12-26,94.6664810180664
2013-12-27,94.586669921875
2013-12-30,94.77821350097656
2013-12-31,94.97769165039062
2014-01-02,94.01211547851562
2014-01-03,93.59716033935547
2014-01-06,92.88693237304688
2014-01-07,92.45600128173828
2014-01-08,91.01161193847656
2014-01-09,94.57072448730469
2014-01-10,94.04405975341797
2014-01-13,91.58621215820312
2014-01-14,92.75126647949219
2014-01-15,92.75921630859375
2014-01-16,92.21662139892578
2014-01-17,92.79915618896484
2014-01-21,91.71388244628906
2014-01-22,90.77223205566406
2014-01-23,90.01412963867188
2014-01-24,89.47947692871094
2014-01-27,90.23758697509766
2014-01-28,91.27498626708984
2014-01-29,89.55928039550781
2014-01-30,89.95831298828125
2014-01-31,89.66301727294922
2014-02-03,87.92339324951172
2014-02-04,88.48998260498047
2014-02-05,88.18671417236328
2014-02-06,91.17921447753906
2014-02-07,91.00365447998047
2014-02-10,90.85205078125
2014-02-11,91.76174926757812
2014-02-12,91.86576843261719
2014-02-13,92.66592407226562
2014-02-14,92.8979721069336
2014-02-18,92.30584716796875
2014-02-19,91.94579315185547
2014-02-20,92.0658187866211
2014-02-21,90.56952667236328
2014-02-24,91.16963195800781
2014-02-25,92.3858871459961
2014-02-26,92.72193908691406
2014-02-27,92.99398803710938
2014-02-28,93.45808410644531
2014-03-03,92.61792755126953
2014-03-04,93.33805847167969
2014-03-05,93.19404602050781
2014-03-06,90.62554931640625
2014-03-07,90.81754302978516
2014-03-10,91.68972778320312
2014-03-11,91.78572845458984
2014-03-12,92.18584442138672
2014-03-13,91.54570007324219
2014-03-14,90.7775650024414
2014-03-17,90.78559112548828
2014-03-18,91.09761810302734
2014-03-19,90.29747009277344
2014-03-20,90.5455093383789
2014-03-21,91.08163452148438
2014-03-24,90.71355438232422
2014-03-25,91.16162872314453
2014-03-26,90.00941467285156
2014-03-27,89.64134979248047
2014-03-28,89.34529113769531
2014-03-31,89.36128997802734
2014-04-01,89.50530242919922
2014-04-02,89.25727081298828
2014-04-03,89.37728118896484
2014-04-04,88.53713989257812
2014-04-07,88.6491470336914
2014-04-08,90.14543151855469
2014-04-09,90.45751190185547
2014-04-10,89.6813735961914
2014-04-11,89.6813735961914
2014-04-14,90.06543731689453
2014-04-15,89.66532897949219
2014-04-16,90.80953979492188
2014-04-17,90.81754302978516
2014-04-21,91.29766082763672
2014-04-22,90.8656005859375
2014-04-23,91.8497543334961
2014-04-24,92.04180908203125
2014-04-25,92.02579498291016
2014-04-28,92.48989868164062
2014-04-29,92.33783721923828
2014-04-30,92.56189727783203
2014-05-01,92.46588897705078
2014-05-02,92.1378402709961
2014-05-05,91.60973358154297
2014-05-06,90.28143310546875
2014-05-07,89.60134887695312
2014-05-08,91.80177307128906
2014-05-09,92.32986450195312
2014-05-12,93.22604370117188
2014-05-13,93.04999542236328
2014-05-14,92.40389251708984
2014-05-15,91.77787780761719
2014-05-16,92.7891845703125
2014-05-19,93.39915466308594
2014-05-20,92.40389251708984
2014-05-21,91.91431427001953
2014-05-22,92.0828628540039
2014-05-23,92.25141906738281
2014-05-27,91.39264678955078
2014-05-28,91.6895751953125
2014-05-29,91.60931396484375
2014-05-30,93.11820220947266
2014-06-02,92.8453369140625
2014-06-03,92.70889282226562
2014-06-04,93.35098266601562
2014-06-05,94.50672912597656
2014-06-06,94.89195251464844
2014-06-09,94.53081512451172
2014-06-10,93.98503112792969
2014-06-11,93.29479217529297
2014-06-12,92.65272521972656
2014-06-13,92.54035186767578
2014-06-16,92.64471435546875
2014-06-17,92.66073608398438
2014-06-18,93.31887817382812
2014-06-19,93.31084442138672
2014-06-20,92.5885009765625
2014-06-23,92.47614288330078
2014-06-24,93.35098266601562
2014-06-25,93.31887817382812
2014-06-26,92.81326293945312
2014-06-27,92.69283294677734
2014-06-30,92.42796325683594
2014-07-01,92.65272521972656
2014-07-02,92.90153503417969
2014-07-03,93.3830795288086
2014-07-07,93.35899353027344
2014-07-08,94.27399444580078
2014-07-09,94.93006896972656
2014-07-10,95.05889892578125
2014-07-11,95.0025405883789
2014-07-14,94.479248046875
2014-07-15,94.84957885742188
2014-07-16,94.87373352050781
2014-07-17,94.0204086303711
2014-07-18,94.78517150878906
2014-07-21,94.22162628173828
2014-07-22,94.63223266601562
2014-07-23,94.66441345214844
2014-07-24,95.1072006225586
2014-07-25,94.63223266601562
2014-07-28,94.28605651855469
2014-07-29,95.7190170288086
2014-07-30,95.13938903808594
2014-07-31,94.62416076660156
2014-08-01,94.89789581298828
2014-08-04,95.11524963378906
2014-08-05,95.03474426269531
2014-08-06,96.27450561523438
2014-08-07,94.83350372314453
2014-08-08,95.92835235595703
2014-08-11,95.94446563720703
2014-08-12,95.80755615234375
2014-08-13,95.50969696044922
2014-08-14,96.00884246826172
2014-08-15,95.45335388183594
2014-08-18,96.16985321044922
2014-08-19,97.09563446044922
2014-08-20,97.33715057373047
2014-08-21,97.90872955322266
2014-08-22,97.64305114746094
2014-08-25,97.72355651855469
2014-08-26,97.4820556640625
2014-08-27,97.60281372070312
2014-08-28,97.38545227050781
2014-08-29,97.47396087646484
2014-09-02,97.86040496826172
2014-09-03,97.6913833618164
2014-09-04,100.75049591064453
2014-09-05,102.24788665771484
2014-09-08,101.91781616210938
2014-09-09,101.52334594726562
2014-09-10,101.57164001464844
2014-09-11,101.38651275634766
2014-09-12,100.92762756347656
2014-09-15,101.20134735107422
2014-09-16,101.78096771240234
2014-09-17,101.44284057617188
2014-09-18,101.82119750976562
2014-09-19,101.83732604980469
2014-09-22,101.29793548583984
2014-09-23,101.0403060913086
2014-09-24,102.73892974853516
2014-09-25,101.16109466552734
2014-09-26,101.06446075439453
2014-09-29,100.88739776611328
2014-09-30,100.88739776611328
2014-10-01,100.43655395507812
2014-10-02,101.26576232910156
2014-10-03,102.31228637695312
2014-10-06,101.6038589477539
2014-10-07,100.84711456298828
2014-10-08,103.632568359375
2014-10-09,103.37493133544922
2014-10-10,103.76939392089844
2014-10-13,102.2156982421875
2014-10-14,101.63604736328125
2014-10-15,100.06624603271484
2014-10-16,98.97941589355469
2014-10-17,100.34796905517578
2014-10-20,103.38299560546875
2014-10-21,104.88037109375
2014-10-22,105.08965301513672
2014-10-23,105.12993621826172
2014-10-24,105.0091552734375
2014-10-27,105.39556121826172
2014-10-28,105.50830078125
2014-10-29,106.2086410522461
2014-10-30,107.070068359375
2014-10-31,107.36791229248047
2014-11-03,108.09246826171875
2014-11-04,109.9279556274414
2014-11-05,109.88768768310547
2014-11-06,110.36267852783203
2014-11-07,110.86177062988281
2014-11-10,110.84571075439453
2014-11-11,110.33045196533203
2014-11-12,110.49591064453125
2014-11-13,111.95683288574219
2014-11-14,111.77120971679688
2014-11-17,111.76312255859375
2014-11-18,112.36041259765625
2014-11-19,113.00606536865234
2014-11-20,112.3927001953125
2014-11-21,112.77204132080078
2014-11-24,112.83659362792969
2014-11-25,112.0859375
2014-11-26,112.79627227783203
2014-11-28,114.70915222167969
2014-12-01,114.59617614746094
2014-12-02,115.46784973144531
2014-12-03,115.16920471191406
2014-12-04,115.43557739257812
2014-12-05,115.6212158203125
2014-12-08,114.87863159179688
2014-12-09,115.4516830444336
2014-12-10,113.19982147216797
2014-12-11,114.1360855102539
2014-12-12,111.28692626953125
2014-12-15,111.53712463378906
2014-12-16,110.82685089111328
2014-12-17,112.4572525024414
2014-12-18,114.25713348388672
2014-12-19,114.42662048339844
2014-12-22,115.58891296386719
2014-12-23,116.34759521484375
2014-12-24,115.94402313232422
2014-12-26,115.77454376220703
2014-12-29,115.6938247680664
2014-12-30,115.81489562988281
2014-12-31,114.41051483154297
2015-01-02,114.29750061035156
2015-01-05,112.99803924560547
2015-01-06,114.49122619628906
2015-01-07,116.48481750488281
2015-01-08,117.48564147949219
2015-01-09,115.67770385742188
2015-01-12,115.03199005126953
2015-01-13,113.87776184082031
2015-01-14,112.44110107421875
2015-01-15,112.44110107421875
2015-01-16,112.77204132080078
2015-01-20,112.49761199951172
2015-01-21,112.30387115478516
2015-01-22,114.02306365966797
2015-01-23,114.65264892578125
2015-01-26,115.3467788696289
2015-01-27,113.79710388183594
2015-01-28,112.69134521484375
2015-01-29,113.51457977294922
2015-01-30,115.4113540649414
2015-02-02,117.8407974243164
2015-02-03,124.09601593017578
2015-02-04,125.84750366210938
2015-02-05,124.32152557373047
2015-02-06,123.99636840820312
2015-02-09,123.02900695800781
2015-02-10,123.59603881835938
2015-02-11,123.25758361816406
2015-02-12,123.50824737548828
2015-02-13,122.95664978027344
2015-02-17,123.31600952148438
2015-02-18,123.06527709960938
2015-02-19,122.59724426269531
2015-02-20,123.32438659667969
2015-02-23,124.03491973876953
2015-02-24,123.88440704345703
2015-02-25,123.27426147460938
2015-02-26,122.5804443359375
2015-02-27,122.8396224975586
2015-03-02,123.65877532958984
2015-03-03,123.18229675292969
2015-03-04,123.01515197753906
2015-03-05,126.3586196899414
2015-03-06,124.99612426757812
2015-03-09,125.94906616210938
2015-03-10,123.8426513671875
2015-03-11,123.2073974609375
2015-03-12,124.91259002685547
2015-03-13,124.7787857055664
2015-03-16,125.37226104736328
2015-03-17,125.40576171875
2015-03-18,126.15800476074219
2015-03-19,126.47566986083984
2015-03-20,127.54559326171875
2015-03-23,127.82977294921875
2015-03-24,128.00527954101562
2015-03-25,126.29179382324219
2015-03-26,125.43082427978516
2015-03-27,125.77346801757812
2015-03-30,127.36164855957031
2015-03-31,126.63443756103516
2015-04-01,125.58133697509766
2015-04-02,126.74305725097656
2015-04-06,127.47034454345703
2015-04-07,126.86849975585938
2015-04-08,127.05245971679688
2015-04-09,124.38597869873047
2015-04-10,125.07976531982422
2015-04-13,124.56151580810547
2015-04-14,124.97943115234375
2015-04-15,124.60331726074219
2015-04-16,122.96500396728516
2015-04-17,120.84188842773438
2015-04-20,122.29630279541016
2015-04-21,123.15723419189453
2015-04-22,122.85630798339844
2015-04-23,123.12383270263672
2015-04-24,123.80918884277344
2015-04-27,122.8396224975586
2015-04-28,122.54705810546875
2015-04-29,121.08026123046875
2015-04-30,119.89846801757812
2015-05-01,121.85978698730469
2015-05-04,122.16148376464844
2015-05-05,121.11376953125
2015-05-06,121.34007263183594
2015-05-07,121.16409301757812
2015-05-08,122.27043151855469
2015-05-11,120.9210205078125
2015-05-12,120.75341796875
2015-05-13,120.05772399902344
2015-05-14,119.52132415771484
2015-05-15,121.3904037475586
2015-05-18,121.58316802978516
2015-05-19,121.31495666503906
2015-05-20,120.26724243164062
2015-05-21,120.64442443847656
2015-05-22,120.42650604248047
2015-05-26,120.06610107421875
2015-05-27,121.8848876953125
2015-05-28,120.91266632080078
2015-05-29,119.51293182373047
2015-06-01,119.3453140258789
2015-06-02,118.51551818847656
2015-06-03,119.12737274169922
2015-06-04,117.88688659667969
2015-06-05,116.31954956054688
2015-06-08,115.70769500732422
2015-06-09,115.69926452636719
2015-06-10,116.86434936523438
2015-06-11,116.77213287353516
2015-06-12,116.31954956054688
2015-06-15,115.02037048339844
2015-06-16,115.64900207519531
2015-06-17,116.40335845947266
2015-06-18,117.76116180419922
2015-06-19,117.59351348876953
2015-06-22,117.5013427734375
2015-06-23,117.04873657226562
2015-06-24,115.95075988769531
2015-06-25,115.20480346679688
2015-06-26,115.71602630615234
2015-06-29,113.72962951660156
2015-06-30,113.20158386230469
2015-07-01,114.40015411376953
2015-07-02,114.31633758544922
2015-07-06,113.88887023925781
2015-07-07,117.76116180419922
2015-07-08,117.25821685791016
2015-07-09,116.88107299804688
2015-07-10,119.62189483642578
2015-07-13,120.7449951171875
2015-07-14,120.63605499267578
2015-07-15,120.38460540771484
2015-07-16,120.97127532958984
2015-07-17,121.26466369628906
2015-07-20,121.56636047363281
2015-07-21,121.48257446289062
2015-07-22,122.68956756591797
2015-07-23,122.0357666015625
2015-07-24,121.52449798583984
2015-07-27,120.90428161621094
2015-07-28,121.15568542480469
2015-07-29,121.85140228271484
2015-07-30,121.78431701660156
2015-07-31,121.78431701660156
2015-08-03,121.96871948242188
2015-08-04,121.3988037109375
2015-08-05,123.11701202392578
2015-08-06,122.73987579345703
2015-08-07,121.75077056884766
2015-08-10,122.5805435180664
2015-08-11,122.27883911132812
2015-08-12,123.1192855834961
2015-08-13,122.09397888183594
2015-08-14,122.7830810546875
2015-08-17,122.7830810546875
2015-08-18,122.39653015136719
2015-08-19,122.0099105834961
2015-08-20,120.78279113769531
2015-08-21,116.81584930419922
2015-08-24,111.75624084472656
2015-08-25,111.5377426147461
2015-08-26,116.11824798583984
2015-08-27,117.8411865234375
2015-08-28,117.62269592285156
2015-08-31,117.70671081542969
2015-09-01,116.23591613769531
2015-09-02,118.01766967773438
2015-09-03,118.0681381225586
2015-09-04,116.38721466064453
2015-09-08,118.86653137207031
2015-09-09,117.39573669433594
2015-09-10,117.67312622070312
2015-09-11,118.54720306396484
2015-09-14,118.63121795654297
2015-09-15,119.70701599121094
2015-09-16,120.69876861572266
2015-09-17,120.48025512695312
2015-09-18,119.18590545654297
2015-09-21,120.36257934570312
2015-09-22,119.89195251464844
2015-09-23,122.22837829589844
2015-09-24,121.75775909423828
2015-09-25,122.32925415039062
2015-09-28,120.64833068847656
2015-09-29,120.79122924804688
2015-09-30,121.5056381225586
2015-10-01,121.49723815917969
2015-10-02,122.58981323242188
2015-10-05,124.44727325439453
2015-10-06,124.73298645019531
2015-10-07,124.35475158691406
2015-10-08,127.46452331542969
2015-10-09,129.40594482421875
2015-10-12,129.1201934814453
2015-10-13,127.98558044433594
2015-10-14,125.93484497070312
2015-10-15,127.55695343017578
2015-10-16,127.80066680908203
2015-10-19,128.775634765625
2015-10-20,129.90182495117188
2015-10-21,130.44808959960938
2015-10-22,132.9190673828125
2015-10-23,130.89358520507812
2015-10-26,131.7256317138672
2015-10-27,132.59129333496094
2015-10-28,132.59129333496094
2015-10-29,133.02835083007812
2015-10-30,132.89389038085938
2015-11-02,133.75955200195312
2015-11-03,133.46542358398438
2015-11-04,132.0786590576172
2015-11-05,131.3390350341797
2015-11-06,132.41485595703125
2015-11-09,130.4060516357422
2015-11-10,131.79647827148438
2015-11-11,131.77957153320312
2015-11-12,131.45098876953125
2015-11-13,129.4876251220703
2015-11-16,131.83018493652344
2015-11-17,133.88616943359375
2015-11-18,135.87477111816406
2015-11-19,137.20616149902344
2015-11-20,137.43362426757812
2015-11-23,137.72862243652344
2015-11-24,136.6668701171875
2015-11-25,136.83538818359375
2015-11-27,137.838134765625
2015-11-30,136.01809692382812
2015-12-01,135.9084930419922
2015-12-02,135.74000549316406
2015-12-03,137.91397094726562
2015-12-04,140.55140686035156
2015-12-07,140.821044921875
2015-12-08,142.295654296875
2015-12-09,134.5856170654297
2015-12-10,136.38882446289062
2015-12-11,134.83836364746094
2015-12-14,136.3719940185547
2015-12-15,135.9084930419922
2015-12-16,137.14718627929688
2015-12-17,135.39454650878906
2015-12-18,132.88343811035156
2015-12-21,134.30751037597656
2015-12-22,135.8579864501953
2015-12-23,136.262451171875
2015-12-24,136.29611206054688
2015-12-28,135.79901123046875
2015-12-29,137.06292724609375
2015-12-30,137.10504150390625
2015-12-31,136.08546447753906
2016-01-04,134.4338836669922
2016-01-05,134.7625274658203
2016-01-06,133.51541137695312
2016-01-07,130.4567108154297
2016-01-08,128.1731414794922
2016-01-11,130.3723907470703
2016-01-12,131.50149536132812
2016-01-13,128.1815948486328
2016-01-14,129.07469177246094
2016-01-15,126.72380065917969
2016-01-19,126.79116821289062
2016-01-20,125.40084075927734
2016-01-21,126.71537017822266
2016-01-22,129.5044708251953
2016-01-25,127.05241394042969
2016-01-26,125.1312484741211
2016-01-27,124.48235321044922
2016-01-28,126.04971313476562
2016-01-29,127.33891296386719
2016-02-01,127.44844055175781
2016-02-02,125.1312484741211
2016-02-03,123.61446380615234
2016-02-04,120.73265838623047
2016-02-05,121.3309326171875
2016-02-08,123.88410186767578
2016-02-09,124.65938568115234
2016-02-10,125.09029388427734
2016-02-11,123.90733337402344
2016-02-12,125.59717559814453
2016-02-16,125.98585510253906
2016-02-17,127.50670623779297
2016-02-18,125.59717559814453
2016-02-19,125.63938903808594
2016-02-22,126.78854370117188
2016-02-23,127.04200744628906
2016-02-24,130.00770568847656
2016-02-25,130.72586059570312
2016-02-26,126.46745300292969
2016-02-29,126.76321411132812
2016-03-01,127.17718505859375
2016-03-02,129.0951690673828
2016-03-03,128.08969116210938
2016-03-04,127.49826049804688
2016-03-07,125.19164276123047
2016-03-08,127.54051208496094
2016-03-09,129.31483459472656
2016-03-10,129.16268920898438
2016-03-11,129.02757263183594
2016-03-14,128.99375915527344
2016-03-15,130.2695770263672
2016-03-16,130.16824340820312
2016-03-17,129.98228454589844
2016-03-18,129.39935302734375
2016-03-21,130.06680297851562
2016-03-22,128.62203979492188
2016-03-23,129.7035369873047
2016-03-24,127.9460678100586
2016-03-28,128.99375915527344
2016-03-29,131.18211364746094
2016-03-30,133.15921020507812
2016-03-31,133.142333984375
2016-04-01,133.7084197998047
2016-04-04,133.26905822753906
2016-04-05,131.79888916015625
2016-04-06,132.45791625976562
2016-04-07,128.4530487060547
2016-04-08,128.1319122314453
2016-04-11,125.93515014648438
2016-04-12,127.17718505859375
2016-04-13,128.32627868652344
2016-04-14,127.92074584960938
2016-04-15,129.41622924804688
2016-04-18,129.52609252929688
2016-04-19,129.84713745117188
2016-04-20,129.0529022216797
2016-04-21,127.93761444091797
2016-04-22,126.6702651977539
2016-04-25,128.013671875
2016-04-26,128.93467712402344
2016-04-27,128.61260986328125
2016-04-28,128.33297729492188
2016-04-29,125.52808380126953
2016-05-02,127.90076446533203
2016-05-03,128.3075408935547
2016-05-04,128.39230346679688
2016-05-05,125.28221893310547
2016-05-06,124.09589385986328
2016-05-09,125.9178237915039
2016-05-10,126.73980712890625
2016-05-11,124.6720962524414
2016-05-12,124.33313751220703
2016-05-13,122.4518814086914
2016-05-16,123.54505157470703
2016-05-17,121.68922424316406
2016-05-18,119.73165893554688
2016-05-19,120.9265365600586
2016-05-20,120.91804504394531
2016-05-23,120.3418197631836
2016-05-24,120.81634521484375
2016-05-25,122.48576354980469
2016-05-26,126.86693572998047
2016-05-27,126.33304595947266
2016-05-31,126.07036590576172
2016-06-01,129.24819946289062
2016-06-02,128.39230346679688
2016-06-03,128.56179809570312
2016-06-06,129.01087951660156
2016-06-07,129.3328399658203
2016-06-08,129.96844482421875
2016-06-09,130.5447235107422
2016-06-10,131.23960876464844
2016-06-13,131.30740356445312
2016-06-14,132.0870361328125
2016-06-15,131.2311248779297
2016-06-16,132.5531005859375
2016-06-17,132.10394287109375
2016-06-20,132.6039581298828
2016-06-21,133.214111328125
2016-06-22,133.9937286376953
2016-06-23,133.0699920654297
2016-06-24,131.82431030273438
2016-06-27,130.72268676757812
2016-06-28,131.85824584960938
2016-06-29,133.11241149902344
2016-06-30,133.07850646972656
2016-07-01,132.2903594970703
2016-07-05,131.5616455078125
2016-07-06,132.20565795898438
2016-07-07,138.72230529785156
2016-07-08,140.19679260253906
2016-07-11,141.28150939941406
2016-07-12,140.90859985351562
2016-07-13,141.3323211669922
2016-07-14,141.4679412841797
2016-07-15,141.0188446044922
2016-07-18,141.9510040283203
2016-07-19,142.46783447265625
2016-07-20,142.40011596679688
2016-07-21,141.56114196777344
2016-07-22,141.9170379638672
2016-07-25,142.3406982421875
2016-07-26,142.00180053710938
2016-07-27,140.79847717285156
2016-07-28,140.96795654296875
2016-07-29,141.7052459716797
2016-08-01,141.9933319091797
2016-08-02,141.0950469970703
2016-08-03,140.77305603027344
2016-08-04,141.13743591308594
2016-08-05,142.1119842529297
2016-08-08,141.85772705078125
2016-08-09,142.24761962890625
2016-08-10,142.9952850341797
2016-08-11,142.64688110351562
2016-08-12,143.6325225830078
2016-08-15,143.3691864013672
2016-08-16,143.09725952148438
2016-08-17,142.7148895263672
2016-08-18,142.53646850585938
2016-08-19,142.76580810546875
2016-08-22,142.6978759765625
2016-08-23,142.20506286621094
2016-08-24,142.3834991455078
2016-08-25,140.08082580566406
2016-08-26,139.2905731201172
2016-08-29,139.3330535888672
2016-08-30,137.61676025390625
2016-08-31,137.7271728515625
2016-09-01,132.73095703125
2016-09-02,134.2349090576172
2016-09-06,134.30288696289062
2016-09-07,132.2466583251953
2016-09-08,130.40283203125
2016-09-09,128.04910278320312
2016-09-12,128.89036560058594
2016-09-13,128.08316040039062
2016-09-14,128.04063415527344
2016-09-15,129.72305297851562
2016-09-16,129.45118713378906
2016-09-19,128.97531127929688
2016-09-20,129.2981719970703
2016-09-21,129.74850463867188
2016-09-22,130.13088989257812
2016-09-23,129.6040496826172
2016-09-26,128.46546936035156
2016-09-27,127.83673095703125
2016-09-28,126.95304870605469
2016-09-29,125.32164764404297
2016-09-30,129.58709716796875
2016-10-03,128.3125457763672
2016-10-04,127.86219787597656
2016-10-05,127.43737030029297
2016-10-06,127.00404357910156
2016-10-07,127.44587707519531
2016-10-10,127.6922607421875
2016-10-11,128.3125457763672
2016-10-12,127.84523010253906
2016-10-13,127.64131164550781
2016-10-14,127.58184051513672
2016-10-17,126.3497085571289
2016-10-18,126.6980972290039
2016-10-19,126.9870376586914
2016-10-20,127.4883804321289
2016-10-21,126.57917022705078
2016-10-24,129.2556915283203
2016-10-25,128.2955780029297
2016-10-26,128.28709411621094
2016-10-27,128.18507385253906
2016-10-28,127.2504653930664
2016-10-31,125.64450073242188
2016-11-01,124.61639404296875
2016-11-02,124.66753387451172
2016-11-03,123.11624908447266
2016-11-04,121.2326889038086
2016-11-07,122.3406982421875
2016-11-08,124.51406860351562
2016-11-09,125.11071014404297
2016-11-10,125.03397369384766
2016-11-11,127.30113220214844
2016-11-14,129.5512237548828
2016-11-15,128.8267822265625
2016-11-16,129.67054748535156
2016-11-17,128.86940002441406
2016-11-18,128.15341186523438
2016-11-21,128.84381103515625
2016-11-22,130.12229919433594
2016-11-23,129.21034240722656
2016-11-25,129.44900512695312
2016-11-28,128.91200256347656
2016-11-29,129.1080322265625
2016-11-30,127.94037628173828
2016-12-01,129.32965087890625
2016-12-02,129.62799072265625
2016-12-05,129.35523986816406
2016-12-06,128.7074432373047
2016-12-07,131.12806701660156
2016-12-08,134.31564331054688
2016-12-09,136.11398315429688
2016-12-12,136.6510009765625
2016-12-13,136.17376708984375
2016-12-14,135.50888061523438
2016-12-15,136.46348571777344
2016-12-16,136.71917724609375
2016-12-19,139.3187255859375
2016-12-20,139.65969848632812
2016-12-21,138.96078491210938
2016-12-22,138.134033203125
2016-12-23,138.142578125
2016-12-27,138.1170196533203
2016-12-28,137.23056030273438
2016-12-29,137.3328399658203
2016-12-30,136.46348571777344
2017-01-03,136.13958740234375
2017-01-04,136.16519165039062
2017-01-05,138.8499755859375
2017-01-06,138.7817840576172
2017-01-09,137.19651794433594
2017-01-10,137.78457641601562
2017-01-11,137.68234252929688
2017-01-12,137.96353149414062
2017-01-13,137.9550323486328
2017-01-17,139.61705017089844
2017-01-18,140.00914001464844
2017-01-19,139.52325439453125
2017-01-20,139.98355102539062
2017-01-23,138.93519592285156
2017-01-24,139.49774169921875
2017-01-25,139.8983154296875
2017-01-26,139.8386688232422
2017-01-27,138.12548828125
2017-01-30,139.13970947265625
2017-01-31,139.7363739013672
2017-02-01,137.9550323486328
2017-02-02,143.31605529785156
2017-02-03,143.4609832763672
2017-02-06,142.3614959716797
2017-02-07,142.77914428710938
2017-02-08,143.9328155517578
2017-02-09,146.1035614013672
2017-02-10,146.99232482910156
2017-02-13,146.95816040039062
2017-02-14,148.38536071777344
2017-02-15,149.5561981201172
2017-02-16,150.19711303710938
2017-02-17,150.29110717773438
2017-02-21,151.2140655517578
2017-02-22,150.84658813476562
2017-02-23,150.28257751464844
2017-02-24,151.7439727783203
2017-02-27,151.79519653320312
2017-02-28,151.419189453125
2017-03-01,152.00033569335938
2017-03-02,152.1028594970703
2017-03-03,145.5053253173828
2017-03-06,142.4885711669922
2017-03-07,142.7192840576172
2017-03-08,142.06982421875
2017-03-09,141.6680908203125
2017-03-10,141.32632446289062
2017-03-13,140.62550354003906
2017-03-14,141.21519470214844
2017-03-15,142.32618713378906
2017-03-16,142.7705841064453
2017-03-17,143.41152954101562
2017-03-20,143.09532165527344
2017-03-21,142.5312957763672
2017-03-22,143.30038452148438
2017-03-23,142.6338653564453
2017-03-24,141.88174438476562
2017-03-27,141.992919921875
2017-03-28,142.52276611328125
2017-03-29,143.08677673339844
2017-03-30,143.47988891601562
2017-03-31,143.3090057373047
2017-04-03,142.46295166015625
2017-04-04,142.93295288085938
2017-04-05,142.7192840576172
2017-04-06,145.3002166748047
2017-04-07,145.81300354003906
2017-04-10,146.3257293701172
2017-04-11,145.82151794433594
2017-04-12,145.42837524414062
2017-04-13,144.29176330566406
2017-04-17,145.0267333984375
2017-04-18,145.39422607421875
2017-04-19,145.33436584472656
2017-04-20,145.41131591796875
2017-04-21,145.94119262695312
2017-04-24,147.2742919921875
2017-04-25,147.57345581054688
2017-04-26,151.09445190429688
2017-04-27,151.6499481201172
2017-04-28,151.70977783203125
2017-05-01,152.00033569335938
2017-05-02,152.62416076660156
2017-05-03,153.6753692626953
2017-05-04,155.92295837402344
2017-05-05,154.00010681152344
2017-05-08,153.50218200683594
2017-05-09,153.53778076171875
2017-05-10,152.79762268066406
2017-05-11,152.71739196777344
2017-05-12,152.3784637451172
2017-05-15,152.9938201904297
2017-05-16,152.48548889160156
2017-05-17,150.8358154296875
2017-05-18,152.23583984375
2017-05-19,153.0562286376953
2017-05-22,153.7339324951172
2017-05-23,153.79635620117188
2017-05-24,154.27786254882812
2017-05-25,155.81166076660156
2017-05-26,158.60272216796875
2017-05-30,159.5480194091797
2017-05-31,160.89453125
2017-06-01,161.07281494140625
2017-06-02,161.37600708007812
2017-06-05,162.36587524414062
2017-06-06,161.80406188964844
