Date,GL
2013-09-17,43.77599334716797
2013-09-18,43.445274353027344
2013-09-19,43.18668746948242
2013-09-20,43.25886917114258
2013-09-23,43.288917541503906
2013-09-24,43.37312316894531
2013-09-25,43.68579864501953
2013-09-26,43.88423156738281
2013-09-27,43.80004119873047
2013-09-30,43.505401611328125
2013-10-01,43.36709213256836
2013-10-02,43.222434997558594
2013-10-03,42.981346130371094
2013-10-04,43.734779357910156
2013-10-07,43.27066421508789
2013-10-08,42.686004638671875
2013-10-09,42.59560012817383
2013-10-10,43.927642822265625
2013-10-11,44.09642791748047
2013-10-14,44.17477035522461
2013-10-15,43.83723831176758
2013-10-16,44.63887405395508
2013-10-17,45.25366973876953
2013-10-18,45.21750259399414
2013-10-21,45.28984832763672
2013-10-22,45.27777862548828
2013-10-23,44.87998580932617
2013-10-24,44.39777374267578
2013-10-25,44.21695327758789
2013-10-28,44.19887161254883
2013-10-29,44.32546615600586
2013-10-30,44.1807975769043
2013-10-31,43.91560363769531
2013-11-01,43.861358642578125
2013-11-04,43.9216194152832
2013-11-05,43.909568786621094
2013-11-06,44.331478118896484
2013-11-07,44.030120849609375
2013-11-08,44.54243850708008
2013-11-11,44.632850646972656
2013-11-12,44.38572311401367
2013-11-13,45.09695816040039
2013-11-14,45.4586067199707
2013-11-15,45.4586067199707
2013-11-18,45.30189514160156
2013-11-19,44.976417541503906
2013-11-20,44.86189651489258
2013-11-21,45.30189514160156
2013-11-22,45.45258712768555
2013-11-25,45.51888656616211
2013-11-26,45.826271057128906
2013-11-27,46.03122329711914
2013-11-29,45.80820083618164
2013-12-02,45.9106559753418
2013-12-03,45.35011672973633
2013-12-04,45.66957092285156
2013-12-05,45.54297637939453
2013-12-06,46.2783317565918
2013-12-09,46.37477111816406
2013-12-10,46.12764358520508
2013-12-11,45.904624938964844
2013-12-12,45.87449645996094
2013-12-13,45.71175765991211
2013-12-16,45.89257049560547
2013-12-17,45.85641098022461
2013-12-18,46.33859634399414
2013-12-19,46.41094207763672
2013-12-20,46.92326354980469
2013-12-23,47.04379653930664
2013-12-24,47.176414489746094
2013-12-26,47.33313751220703
2013-12-27,47.15834045410156
2013-12-30,47.182430267333984
2013-12-31,47.20661163330078
2014-01-02,46.771690368652344
2014-01-03,46.86229705810547
2014-01-06,46.69315719604492
2014-01-07,47.07973861694336
2014-01-08,47.43614959716797
2014-01-09,47.53278350830078
2014-01-10,47.27909469604492
2014-01-13,46.61463165283203
2014-01-14,47.309303283691406
2014-01-15,47.363643646240234
2014-01-16,47.097877502441406
2014-01-17,46.94081115722656
2014-01-21,46.717315673828125
2014-01-22,46.78377151489258
2014-01-23,46.18574905395508
2014-01-24,45.03807067871094
2014-01-27,44.8024787902832
2014-01-28,45.08637237548828
2014-01-29,44.74207305908203
2014-01-30,45.72666931152344
2014-01-31,45.39445114135742
2014-02-03,43.823917388916016
2014-02-04,44.07156753540039
2014-02-05,44.16217803955078
2014-02-06,44.699790954589844
2014-02-07,45.3521614074707
2014-02-10,45.43069839477539
2014-02-11,45.61795425415039
2014-02-12,45.472965240478516
2014-02-13,45.81728744506836
2014-02-14,45.82332992553711
2014-02-18,46.330718994140625
2014-02-19,45.738765716552734
2014-02-20,45.962257385253906
2014-02-21,45.956214904785156
2014-02-24,45.93204879760742
2014-02-25,45.92601776123047
2014-02-26,45.956214904785156
2014-02-27,46.27031326293945
2014-02-28,46.82000732421875
2014-03-03,46.524017333984375
2014-03-04,47.47842025756836
2014-03-05,47.526756286621094
2014-03-06,47.961669921875
2014-03-07,48.4871940612793
2014-03-10,48.221412658691406
2014-03-11,47.695899963378906
2014-03-12,47.67775344848633
2014-03-13,47.200557708740234
2014-03-14,47.109947204589844
2014-03-17,47.34554672241211
2014-03-18,47.64755630493164
2014-03-19,47.48445129394531
2014-03-20,47.60527420043945
2014-03-21,47.84689712524414
2014-03-24,47.617366790771484
2014-03-25,47.581111907958984
2014-03-26,47.01934051513672
2014-03-27,46.49985885620117
2014-03-28,46.723365783691406
2014-03-31,47.5388298034668
2014-04-01,47.8900260925293
2014-04-02,47.91425323486328
2014-04-03,47.95057678222656
2014-04-04,47.484310150146484
2014-04-07,46.818267822265625
2014-04-08,47.090755462646484
2014-04-09,47.62967300415039
2014-04-10,46.8061637878418
2014-04-11,46.29751968383789
2014-04-14,46.364131927490234
2014-04-15,46.70321273803711
2014-04-16,47.260276794433594
2014-04-17,47.520668029785156
2014-04-21,47.27241134643555
2014-04-22,47.5388298034668
2014-04-23,47.835533142089844
2014-04-24,47.7689323425293
2014-04-25,47.46616744995117
2014-04-28,47.260276794433594
2014-04-29,47.708377838134766
2014-04-30,48.2593879699707
2014-05-01,48.31388854980469
2014-05-02,48.47132110595703
2014-05-05,48.465267181396484
2014-05-06,47.926361083984375
2014-05-07,48.59847640991211
2014-05-08,48.85885238647461
2014-05-09,48.88911819458008
2014-05-12,49.40985870361328
2014-05-13,49.37957763671875
2014-05-14,48.80436325073242
2014-05-15,48.31993103027344
2014-05-16,48.428951263427734
2014-05-19,48.71351623535156
2014-05-20,48.45315170288086
2014-05-21,48.89517593383789
2014-05-22,48.99811935424805
2014-05-23,49.10105895996094
2014-05-27,49.22821807861328
2014-05-28,48.97993850708008
2014-05-29,49.07100296020508
2014-05-30,49.11955261230469
2014-06-02,49.495845794677734
2014-06-03,49.59904479980469
2014-06-04,49.76290512084961
2014-06-05,49.80540084838867
2014-06-06,50.023887634277344
2014-06-09,50.04815673828125
2014-06-10,50.13920593261719
2014-06-11,49.76898193359375
2014-06-12,49.32590103149414
2014-06-13,49.44121551513672
2014-06-16,49.39267349243164
2014-06-17,50.023887634277344
2014-06-18,50.096717834472656
2014-06-19,49.93285369873047
2014-06-20,49.93891906738281
2014-06-23,49.902503967285156
2014-06-24,49.702205657958984
2014-06-25,49.9267692565918
2014-06-26,49.890350341796875
2014-06-27,49.756832122802734
2014-06-30,49.72040557861328
2014-07-01,50.00567626953125
2014-07-02,49.91768264770508
2014-07-03,50.2727165222168
2014-07-07,50.23632049560547
2014-07-08,50.05422592163086
2014-07-09,50.1725959777832
2014-07-10,49.87215805053711
2014-07-11,50.18170166015625
2014-07-14,50.30004119873047
2014-07-15,50.69152069091797
2014-07-16,50.427494049072266
2014-07-17,49.60813903808594
2014-07-18,50.2545166015625
2014-07-21,49.82664489746094
2014-07-22,49.9540901184082
2014-07-23,49.65365219116211
2014-07-24,49.198455810546875
2014-07-25,48.73414993286133
2014-07-28,49.38964080810547
2014-07-29,48.888919830322266
2014-07-30,48.7796745300293
2014-07-31,48.014923095703125
2014-08-01,47.96940994262695
2014-08-04,48.524742126464844
2014-08-05,48.360877990722656
2014-08-06,48.670413970947266
2014-08-07,48.22431945800781
2014-08-08,48.55207061767578
2014-08-11,48.233428955078125
2014-08-12,48.251625061035156
2014-08-13,48.42459487915039
2014-08-14,48.75233840942383
2014-08-15,48.48832321166992
2014-08-18,49.034568786621094
2014-08-19,48.979942321777344
2014-08-20,49.18933868408203
2014-08-21,49.58992385864258
2014-08-22,49.23486328125
2014-08-25,49.644569396972656
2014-08-26,49.9267692565918
2014-08-27,49.944976806640625
2014-08-28,50.008705139160156
2014-08-29,49.66276168823242
2014-09-02,49.58992385864258
2014-09-03,49.53530502319336
2014-09-04,49.30769729614258
2014-09-05,49.380550384521484
2014-09-08,49.27127456665039
2014-09-09,48.70683288574219
2014-09-10,48.79787826538086
2014-09-11,48.788761138916016
2014-09-12,48.84339904785156
2014-09-15,48.60667037963867
2014-09-16,48.73414993286133
2014-09-17,48.788761138916016
2014-09-18,49.00725555419922
2014-09-19,48.761451721191406
2014-09-22,48.47923278808594
2014-09-23,47.90565872192383
2014-09-24,48.48832321166992
2014-09-25,47.86014938354492
2014-09-26,48.21520233154297
2014-09-29,47.92387008666992
2014-09-30,47.678070068359375
2014-10-01,47.3832893371582
2014-10-02,47.52019500732422
2014-10-03,48.01300811767578
2014-10-06,47.85786437988281
2014-10-07,46.99998092651367
2014-10-08,47.93087387084961
2014-10-09,47.32853317260742
2014-10-10,46.99998092651367
2014-10-13,46.644073486328125
2014-10-14,46.97262954711914
2014-10-15,46.20600509643555
2014-10-16,45.92311096191406
2014-10-17,46.826595306396484
2014-10-20,47.1551399230957
2014-10-21,48.25941467285156
2014-10-22,48.01300811767578
2014-10-23,46.15125274658203
2014-10-24,46.7718391418457
2014-10-27,46.863094329833984
2014-10-28,47.13687515258789
2014-10-29,47.237266540527344
2014-10-30,47.638832092285156
2014-10-31,48.33241653442383
2014-11-03,48.39632034301758
2014-11-04,48.69746780395508
2014-11-05,49.05339431762695
2014-11-06,48.73397445678711
2014-11-07,48.788734436035156
2014-11-10,48.45104217529297
2014-11-11,48.53318786621094
2014-11-12,48.606197357177734
2014-11-13,48.62445831298828
2014-11-14,48.606197357177734
2014-11-17,48.65184783935547
2014-11-18,48.825233459472656
2014-11-19,48.58795928955078
2014-11-20,48.79785919189453
2014-11-21,49.0990104675293
2014-11-24,49.40018081665039
2014-11-25,49.21765899658203
2014-11-26,49.12638854980469
2014-11-28,49.05339431762695
2014-12-01,48.6427116394043
2014-12-02,48.77959442138672
2014-12-03,48.97126007080078
2014-12-04,48.788734436035156
2014-12-05,49.36368179321289
2014-12-08,49.65572738647461
2014-12-09,49.47319793701172
2014-12-10,48.92564010620117
2014-12-11,49.035125732421875
2014-12-12,47.584068298339844
2014-12-15,47.20075607299805
2014-12-16,47.10950469970703
2014-12-17,48.387184143066406
2014-12-18,49.683109283447266
2014-12-19,49.701351165771484
2014-12-22,50.20330047607422
2014-12-23,50.57745361328125
2014-12-24,50.35844802856445
2014-12-26,50.43144226074219
2014-12-29,50.504459381103516
2014-12-30,50.230674743652344
2014-12-31,49.55103302001953
2015-01-02,49.541873931884766
2015-01-05,48.65458297729492
2015-01-06,47.99599075317383
2015-01-07,48.050865173339844
2015-01-08,48.791812896728516
2015-01-09,48.08745193481445
2015-01-12,47.657527923583984
2015-01-13,47.39226150512695
2015-01-14,46.93488693237305
2015-01-15,46.651329040527344
2015-01-16,47.4288444519043
2015-01-20,46.98062515258789
2015-01-21,47.04467010498047
2015-01-22,47.81303787231445
2015-01-23,47.34651184082031
2015-01-26,47.41055679321289
2015-01-27,46.94404602050781
2015-01-28,46.02931213378906
2015-01-29,46.51411819458008
2015-01-30,45.80062484741211
2015-02-02,46.70620346069336
2015-02-03,46.642181396484375
2015-02-04,47.50203323364258
2015-02-05,48.041717529296875
2015-02-06,48.489925384521484
2015-02-09,48.41676712036133
2015-02-10,48.489925384521484
2015-02-11,48.883262634277344
2015-02-12,49.1211051940918
2015-02-13,49.44125747680664
2015-02-17,49.37722396850586
2015-02-18,49.14853286743164
2015-02-19,49.240013122558594
2015-02-20,49.56017303466797
2015-02-23,49.14853286743164
2015-02-24,49.2674560546875
2015-02-25,49.038780212402344
2015-02-26,48.91071319580078
2015-02-27,48.70948028564453
2015-03-02,49.38637924194336
2015-03-03,49.358943939208984
2015-03-04,48.8466796875
2015-03-05,49.08450698852539
2015-03-06,49.203426361083984
2015-03-09,49.46870040893555
2015-03-10,48.77349853515625
2015-03-11,48.85582733154297
2015-03-12,49.56017303466797
2015-03-13,49.002193450927734
2015-03-16,49.688228607177734
2015-03-17,49.79800033569336
2015-03-18,50.529788970947266
2015-03-19,50.21877670288086
2015-03-20,50.91397476196289
2015-03-23,50.785911560058594
2015-03-24,50.648712158203125
2015-03-25,50.008384704589844
2015-03-26,50.0907096862793
2015-03-27,50.008384704589844
2015-03-30,50.511478424072266
2015-03-31,50.36018753051758
2015-04-01,50.41520309448242
2015-04-02,50.534423828125
2015-04-06,50.58943176269531
2015-04-07,50.48855972290039
2015-04-08,50.96540451049805
2015-04-09,51.28633499145508
2015-04-10,51.22215270996094
2015-04-13,51.19463348388672
2015-04-14,51.35052490234375
2015-04-15,51.72649002075195
2015-04-16,51.97406768798828
2015-04-17,51.79984664916992
2015-04-20,51.955726623535156
2015-04-21,51.44221115112305
2015-04-22,51.6989631652832
2015-04-23,51.533935546875
2015-04-24,51.43305206298828
2015-04-27,51.231319427490234
2015-04-28,51.598114013671875
2015-04-29,51.818180084228516
2015-04-30,51.45138168334961
2015-05-01,51.6989631652832
2015-05-04,52.08409881591797
2015-05-05,51.88237380981445
2015-05-06,52.12077331542969
2015-05-07,52.24916076660156
2015-05-08,52.45090103149414
2015-05-11,52.43255615234375
2015-05-12,51.96489715576172
2015-05-13,51.90070343017578
2015-05-14,52.03826141357422
2015-05-15,51.763153076171875
2015-05-18,52.221641540527344
2015-05-19,52.87269592285156
2015-05-20,53.12944793701172
2015-05-21,53.06526184082031
2015-05-22,52.89103317260742
2015-05-26,52.25833511352539
2015-05-27,52.60677719116211
2015-05-28,52.67097091674805
2015-05-29,52.331687927246094
2015-06-01,52.21246337890625
2015-06-02,52.4692268371582
2015-06-03,52.80851364135742
2015-06-04,52.51508331298828
2015-06-05,52.74431610107422
2015-06-08,52.51508331298828
2015-06-09,52.762657165527344
2015-06-10,53.184471130371094
2015-06-11,53.49623489379883
2015-06-12,53.35868835449219
2015-06-15,53.10193634033203
2015-06-16,53.43206024169922
2015-06-17,53.578773498535156
2015-06-18,54.046424865722656
2015-06-19,53.83552169799805
2015-06-22,54.12894821166992
2015-06-23,54.156463623046875
2015-06-24,53.83552169799805
2015-06-25,53.81718444824219
2015-06-26,54.238990783691406
2015-06-29,53.028587341308594
2015-06-30,53.5111198425293
2015-07-01,54.14530944824219
2015-07-02,54.06258773803711
2015-07-06,53.83281707763672
2015-07-07,53.998260498046875
2015-07-08,52.8769416809082
2015-07-09,53.09752655029297
2015-07-10,53.998260498046875
2015-07-13,54.3475227355957
2015-07-14,54.63246536254883
2015-07-15,55.33099365234375
2015-07-16,56.0019416809082
2015-07-17,55.44127655029297
2015-07-20,55.49641418457031
2015-07-21,55.45045852661133
2015-07-22,55.62509536743164
2015-07-23,55.18391418457031
2015-07-24,57.132450103759766
2015-07-27,56.25929641723633
2015-07-28,55.02766799926758
2015-07-29,56.49826431274414
2015-07-30,56.79237747192383
2015-07-31,56.62693786621094
2015-08-03,57.279502868652344
2015-08-04,57.29789733886719
2015-08-05,57.61957931518555
2015-08-06,57.15084457397461
2015-08-07,56.95782470703125
2015-08-10,58.014801025390625
2015-08-11,57.77583694458008
2015-08-12,57.41738510131836
2015-08-13,57.169227600097656
2015-08-14,57.4449462890625
2015-08-17,57.637977600097656
2015-08-18,57.56443405151367
2015-08-19,57.46334457397461
2015-08-20,56.18575668334961
2015-08-21,54.54972457885742
2015-08-24,51.86589431762695
2015-08-25,51.12141799926758
2015-08-26,52.89530944824219
2015-08-27,54.06258773803711
2015-08-28,54.15449905395508
2015-08-31,53.73170471191406
2015-09-01,52.086490631103516
2015-09-02,52.7850227355957
2015-09-03,53.01479721069336
2015-09-04,52.29789352416992
2015-09-08,53.115901947021484
2015-09-09,52.509281158447266
2015-09-10,52.5736198425293
2015-09-11,52.95964050292969
2015-09-14,52.71147918701172
2015-09-15,53.5386962890625
2015-09-16,53.82362747192383
2015-09-17,53.07911682128906
2015-09-18,52.077301025390625
2015-09-21,52.85853576660156
2015-09-22,52.150821685791016
2015-09-23,52.288700103759766
2015-09-24,52.25192642211914
2015-09-25,52.74826431274414
2015-09-28,51.69126892089844
2015-09-29,52.086490631103516
2015-09-30,51.962100982666016
2015-10-01,51.962100982666016
2015-10-02,52.06346130371094
2015-10-05,52.772865295410156
2015-10-06,52.56096649169922
2015-10-07,53.10454177856445
2015-10-08,53.34408187866211
2015-10-09,53.34408187866211
2015-10-12,53.482276916503906
2015-10-13,52.89263916015625
2015-10-14,52.22929382324219
2015-10-15,53.01240921020508
2015-10-16,53.50993347167969
2015-10-19,53.39936065673828
2015-10-20,53.50070571899414
2015-10-21,53.08610534667969
2015-10-22,53.7955207824707
2015-10-23,54.38517379760742
2015-10-26,53.85080337524414
2015-10-27,52.29378890991211
2015-10-28,53.83238983154297
2015-10-29,54.09955978393555
2015-10-30,53.44542694091797
2015-11-02,54.36673355102539
2015-11-03,54.127197265625
2015-11-04,53.81395721435547
2015-11-05,53.95215606689453
2015-11-06,55.057716369628906
2015-11-09,54.67999267578125
2015-11-10,55.324920654296875
2015-11-11,55.0761604309082
2015-11-12,54.11799240112305
2015-11-13,53.94293975830078
2015-11-16,54.836605072021484
2015-11-17,54.95638656616211
2015-11-18,55.26041030883789
2015-11-19,55.48152160644531
2015-11-20,55.76713180541992
2015-11-23,55.70265197753906
2015-11-24,56.071163177490234
2015-11-25,55.92375564575195
2015-11-27,56.15407943725586
2015-11-30,55.85005187988281
2015-12-01,56.37520217895508
2015-12-02,56.01588439941406
2015-12-03,55.25120544433594
2015-12-04,56.181724548339844
2015-12-07,55.942176818847656
2015-12-08,55.444671630859375
2015-12-09,54.845821380615234
2015-12-10,54.89189147949219
2015-12-11,53.878448486328125
2015-12-14,52.772865295410156
2015-12-15,53.30723190307617
2015-12-16,53.684967041015625
2015-12-17,52.50568389892578
2015-12-18,51.003944396972656
2015-12-21,51.37247085571289
2015-12-22,52.174007415771484
2015-12-23,52.736026763916016
2015-12-24,52.763668060302734
2015-12-28,52.782073974609375
2015-12-29,53.28879165649414
2015-12-30,53.0584716796875
2015-12-31,52.66231155395508
2016-01-04,52.011253356933594
2016-01-05,52.648475646972656
2016-01-06,51.63261032104492
2016-01-07,50.764522552490234
2016-01-08,50.2566032409668
2016-01-11,50.27507400512695
2016-01-12,50.450538635253906
2016-01-13,49.42546081542969
2016-01-14,49.785621643066406
2016-01-15,48.8990478515625
2016-01-19,48.825191497802734
2016-01-20,47.70773696899414
2016-01-21,47.8370475769043
2016-01-22,49.03759002685547
2016-01-25,48.22491455078125
2016-01-26,48.85289764404297
2016-01-27,48.49272537231445
2016-01-28,48.95446014404297
2016-01-29,50.18272018432617
2016-02-01,50.17348098754883
2016-02-02,48.72360610961914
2016-02-03,48.24338150024414
2016-02-04,48.37266540527344
2016-02-05,48.77901077270508
2016-02-08,47.31989288330078
2016-02-09,47.19983673095703
2016-02-10,47.14441680908203
2016-02-11,44.86339569091797
2016-02-12,46.28557205200195
2016-02-16,47.181365966796875
2016-02-17,48.28031921386719
2016-02-18,48.086395263671875
2016-02-19,47.91092300415039
2016-02-22,48.4742546081543
2016-02-23,47.85551834106445
2016-02-24,46.765785217285156
2016-02-25,47.47687911987305
2016-02-26,48.17873001098633
2016-02-29,47.30141067504883
2016-03-01,48.91752243041992
2016-03-02,49.3515625
2016-03-03,49.213043212890625
2016-03-04,49.3515625
2016-03-07,49.58245086669922
2016-03-08,48.585079193115234
2016-03-09,48.825191497802734
2016-03-10,48.871368408203125
2016-03-11,50.626007080078125
2016-03-14,50.51517868041992
2016-03-15,50.404361724853516
2016-03-16,50.79222106933594
2016-03-17,51.484859466552734
2016-03-18,51.447914123535156
2016-03-21,51.19855880737305
2016-03-22,50.893821716308594
2016-03-23,50.51517868041992
2016-03-24,49.98878860473633
2016-03-28,50.2566032409668
2016-03-29,50.09961700439453
2016-03-30,50.60755157470703
2016-03-31,50.14461135864258
2016-04-01,50.635311126708984
2016-04-04,50.05201721191406
2016-04-05,49.62611389160156
2016-04-06,49.968685150146484
2016-04-07,48.913211822509766
2016-04-08,49.43169021606445
2016-04-11,49.61684799194336
2016-04-12,50.70012283325195
2016-04-13,51.29267501831055
2016-04-14,51.338958740234375
2016-04-15,51.4407958984375
2016-04-18,51.66301727294922
2016-04-19,52.14445495605469
2016-04-20,52.774044036865234
2016-04-21,52.1074333190918
2016-04-22,52.8944091796875
2016-04-25,52.811073303222656
2016-04-26,52.931427001953125
2016-04-27,54.023956298828125
2016-04-28,53.718421936035156
2016-04-29,53.598060607910156
2016-05-02,53.69064712524414
2016-05-03,53.30177688598633
2016-05-04,53.52400207519531
2016-05-05,53.653621673583984
2016-05-06,53.829532623291016
2016-05-09,53.88507843017578
2016-05-10,54.431339263916016
2016-05-11,54.218387603759766
2016-05-12,54.20913314819336
2016-05-13,53.9776611328125
2016-05-16,54.1721076965332
2016-05-17,54.10727310180664
2016-05-18,55.24609375
2016-05-19,54.699832916259766
2016-05-20,55.19981002807617
2016-05-23,55.033145904541016
2016-05-24,56.04234313964844
2016-05-25,55.98678970336914
2016-05-26,55.93123245239258
2016-05-27,56.42192840576172
2016-05-31,57.060787200927734
2016-06-01,56.8756103515625
2016-06-02,56.94967269897461
2016-06-03,55.9682731628418
2016-06-06,56.36638641357422
2016-06-07,56.42192840576172
2016-06-08,56.61636734008789
2016-06-09,56.14418029785156
2016-06-10,55.718292236328125
2016-06-13,55.44979476928711
2016-06-14,55.394222259521484
2016-06-15,54.93130111694336
2016-06-16,55.505332946777344
2016-06-17,55.634952545166016
2016-06-20,56.2182502746582
2016-06-21,56.412689208984375
2016-06-22,56.560821533203125
2016-06-23,57.76443099975586
2016-06-24,55.190555572509766
2016-06-27,53.40363311767578
2016-06-28,54.292457580566406
2016-06-29,55.89802551269531
2016-06-30,57.3736686706543
2016-07-01,57.27158737182617
2016-07-05,56.03723907470703
2016-07-06,56.20429992675781
2016-07-07,56.185733795166016
2016-07-08,56.909629821777344
2016-07-11,57.03955078125
2016-07-12,57.596405029296875
2016-07-13,57.3087043762207
2016-07-14,57.763465881347656
2016-07-15,58.0511589050293
2016-07-18,57.95836639404297
2016-07-19,57.911956787109375
2016-07-20,57.856266021728516
2016-07-21,57.522159576416016
2016-07-22,57.77273941040039
2016-07-25,57.392242431640625
2016-07-26,57.206626892089844
2016-07-27,56.98388671875
2016-07-28,57.53144454956055
2016-07-29,57.42007827758789
2016-08-01,56.88179016113281
2016-08-02,56.566246032714844
2016-08-03,57.12310791015625
2016-08-04,56.83538818359375
2016-08-05,57.6428108215332
2016-08-08,57.48504638671875
2016-08-09,57.6428108215332
2016-08-10,57.568572998046875
2016-08-11,57.49431610107422
2016-08-12,56.7054443359375
2016-08-15,57.735618591308594
2016-08-16,57.568572998046875
2016-08-17,57.911956787109375
2016-08-18,58.03260803222656
2016-08-19,58.3759880065918
2016-08-22,58.20893859863281
2016-08-23,58.44095993041992
2016-08-24,58.840023040771484
2016-08-25,59.21126937866211
2016-08-26,58.877159118652344
2016-08-29,59.406150817871094
2016-08-30,59.907325744628906
2016-08-31,60.02796936035156
2016-09-01,59.9908561706543
2016-09-02,60.39920425415039
2016-09-06,60.37136459350586
2016-09-07,60.17646408081055
2016-09-08,60.18573760986328
2016-09-09,59.740264892578125
2016-09-12,60.055816650390625
2016-09-13,59.78667449951172
2016-09-14,59.80522918701172
2016-09-15,60.092933654785156
2016-09-16,59.248390197753906
2016-09-19,59.46183395385742
2016-09-20,59.740264892578125
2016-09-21,60.51985168457031
2016-09-22,60.19501495361328
2016-09-23,59.257659912109375
2016-09-26,58.65442657470703
2016-09-27,58.914268493652344
2016-09-28,59.33191680908203
2016-09-29,58.6822509765625
2016-09-30,59.29479217529297
2016-10-03,59.18341827392578
2016-10-04,59.30406188964844
2016-10-05,60.19699478149414
2016-10-06,59.88072967529297
2016-10-07,59.88072967529297
2016-10-10,60.28999710083008
2016-10-11,59.72261428833008
2016-10-12,59.89004135131836
2016-10-13,59.17384338378906
2016-10-14,59.28547668457031
2016-10-17,59.276161193847656
2016-10-18,59.815643310546875
2016-10-19,59.917938232421875
2016-10-20,59.42499923706055
2016-10-21,59.04364013671875
2016-10-24,59.2110710144043
2016-10-25,58.773902893066406
2016-10-26,58.75530242919922
2016-10-27,58.913429260253906
2016-10-28,58.94133377075195
2016-10-31,58.9785270690918
2016-11-01,58.90412521362305
2016-11-02,58.88552474975586
2016-11-03,59.350589752197266
2016-11-04,59.20176696777344
2016-11-07,60.36439514160156
2016-11-08,60.857357025146484
2016-11-09,62.819908142089844
2016-11-10,64.72663116455078
2016-11-11,65.1265869140625
2016-11-14,65.86136627197266
2016-11-15,65.09867095947266
2016-11-16,64.36388397216797
2016-11-17,65.25679016113281
2016-11-18,65.16376495361328
2016-11-21,65.46141815185547
2016-11-22,65.73115539550781
2016-11-23,65.96367645263672
2016-11-25,66.13109588623047
2016-11-28,64.72663116455078
2016-11-29,64.80103302001953
2016-11-30,65.19168853759766
2016-12-01,66.37294006347656
2016-12-02,66.0195083618164
2016-12-05,66.53104400634766
2016-12-06,67.23794555664062
2016-12-07,68.16805267333984
2016-12-08,68.82843017578125
2016-12-09,68.54010009765625
2016-12-12,67.92623901367188
2016-12-13,68.34480285644531
2016-12-14,68.31686401367188
2016-12-15,68.58660125732422
2016-12-16,68.2238540649414
2016-12-19,69.14468383789062
2016-12-20,69.57254791259766
2016-12-21,69.60041046142578
2016-12-22,69.40509796142578
2016-12-23,69.0795669555664
2016-12-27,69.28418731689453
2016-12-28,68.71684265136719
2016-12-29,68.48429870605469
2016-12-30,68.60520935058594
2017-01-03,68.75403594970703
2017-01-04,69.56475067138672
2017-01-05,69.1361083984375
2017-01-06,69.50885772705078
2017-01-09,68.87519073486328
2017-01-10,68.9683609008789
2017-01-11,68.72605895996094
2017-01-12,68.39990997314453
2017-01-13,68.84722900390625
2017-01-17,68.02717590332031
2017-01-18,68.78199005126953
2017-01-19,68.60492706298828
2017-01-20,68.9497299194336
2017-01-23,68.57696533203125
2017-01-24,69.2013168334961
2017-01-25,69.60206604003906
2017-01-26,69.76044464111328
2017-01-27,69.4715805053711
2017-01-30,69.00565338134766
2017-01-31,68.53038024902344
2017-02-01,68.53038024902344
2017-02-02,68.6422119140625
2017-02-03,69.19200897216797
2017-02-06,69.3224868774414
2017-02-07,69.12680053710938
2017-02-08,68.80060577392578
2017-02-09,69.37836456298828
2017-02-10,69.81636810302734
2017-02-13,70.6923599243164
2017-02-14,70.98123168945312
2017-02-15,71.74539184570312
2017-02-16,72.14607238769531
2017-02-17,71.86653137207031
2017-02-21,71.99697875976562
2017-02-22,72.22996520996094
2017-02-23,72.27655029296875
2017-02-24,72.2672119140625
2017-02-27,72.1926498413086
2017-02-28,72.24857330322266
2017-03-01,73.33887481689453
2017-03-02,72.57469940185547
2017-03-03,72.86363220214844
2017-03-06,72.61199951171875
2017-03-07,72.71453094482422
2017-03-08,72.30450439453125
2017-03-09,72.88226318359375
2017-03-10,73.00340270996094
2017-03-13,73.0406723022461
2017-03-14,73.06863403320312
2017-03-15,73.27365112304688
2017-03-16,73.34818267822266
2017-03-17,73.27365112304688
2017-03-20,73.07793426513672
2017-03-21,71.35395812988281
2017-03-22,71.27011108398438
2017-03-23,71.34465789794922
2017-03-24,71.37262725830078
2017-03-27,71.13963317871094
2017-03-28,71.68013763427734
2017-03-29,71.04644775390625
2017-03-30,72.05485534667969
2017-03-31,71.9334945678711
2017-04-03,71.57865905761719
2017-04-04,71.72806549072266
2017-04-05,70.99042510986328
2017-04-06,71.20519256591797
2017-04-07,71.1118392944336
2017-04-10,71.04647064208984
2017-04-11,71.17718505859375
2017-04-12,70.39283752441406
2017-04-13,69.54315948486328
2017-04-17,70.54226684570312
2017-04-18,70.02871704101562
2017-04-19,69.80461883544922
2017-04-20,70.9624252319336
2017-04-21,71.27053833007812
2017-04-24,72.15758514404297
2017-04-25,72.14823150634766
2017-04-26,71.96150970458984
2017-04-27,72.2976303100586
2017-04-28,71.6253433227539
2017-05-01,71.80276489257812
2017-05-02,71.67205047607422
2017-05-03,71.78407287597656
2017-05-04,71.6253433227539
2017-05-05,71.73743438720703
2017-05-08,71.54132843017578
2017-05-09,70.99976348876953
2017-05-10,71.07445526123047
2017-05-11,70.57024383544922
2017-05-12,70.25279998779297
2017-05-15,70.98110961914062
2017-05-16,70.62627410888672
2017-05-17,69.19769287109375
2017-05-18,69.62718963623047
2017-05-19,69.44046783447266
2017-05-22,69.79527282714844
2017-05-23,70.08473205566406
2017-05-24,69.80461883544922
2017-05-25,70.6356201171875
2017-05-26,70.24346160888672
2017-05-30,70.28083801269531
2017-05-31,70.49556732177734
