Date,BG
2013-09-18,57.61396026611328
2013-09-19,57.09714126586914
2013-09-20,56.849639892578125
2013-09-23,56.31098175048828
2013-09-24,56.296424865722656
2013-09-25,56.260032653808594
2013-09-26,55.79417419433594
2013-09-27,55.473899841308594
2013-09-30,55.25553512573242
2013-10-01,55.401100158691406
2013-10-02,56.609413146972656
2013-10-03,56.51481246948242
2013-10-04,56.96610641479492
2013-10-07,57.00249481201172
2013-10-08,57.14080810546875
2013-10-09,56.57304382324219
2013-10-10,57.075294494628906
2013-10-11,57.40284729003906
2013-10-14,57.20631408691406
2013-10-15,57.26455307006836
2013-10-16,57.926979064941406
2013-10-17,58.98240661621094
2013-10-18,58.80772018432617
2013-10-21,59.186241149902344
2013-10-22,58.69126892089844
2013-10-23,58.94602584838867
2013-10-24,58.312713623046875
2013-10-25,59.97236633300781
2013-10-28,60.496482849121094
2013-10-29,60.387271881103516
2013-10-30,59.85590362548828
2013-10-31,59.78313064575195
2013-11-01,60.008758544921875
2013-11-04,60.31449508666992
2013-11-05,59.71760559082031
2013-11-06,59.6884765625
2013-11-07,58.80043029785156
2013-11-08,58.902339935302734
2013-11-11,59.27357482910156
2013-11-12,59.86319351196289
2013-11-13,59.99422073364258
2013-11-14,60.03073501586914
2013-11-15,59.86271667480469
2013-11-18,59.504722595214844
2013-11-19,58.642662048339844
2013-11-20,58.31389236450195
2013-11-21,58.379638671875
2013-11-22,58.971405029296875
2013-11-25,58.70111846923828
2013-11-26,58.9202880859375
2013-11-27,58.83260726928711
2013-11-29,58.5330696105957
2013-12-02,58.72301483154297
2013-12-03,58.233543395996094
2013-12-04,58.68648147583008
2013-12-05,58.730323791503906
2013-12-06,59.132118225097656
2013-12-09,59.92115020751953
2013-12-10,59.35129928588867
2013-12-11,58.83260726928711
2013-12-12,58.5842170715332
2013-12-13,58.606136322021484
2013-12-16,58.818016052246094
2013-12-17,59.47553634643555
2013-12-18,59.43167495727539
2013-12-19,59.36592102050781
2013-12-20,59.672767639160156
2013-12-23,59.99419021606445
2013-12-24,60.39601135253906
2013-12-26,60.10378646850586
2013-12-27,60.176849365234375
2013-12-30,59.84077453613281
2013-12-31,59.986900329589844
2014-01-02,59.84809494018555
2014-01-03,59.358604431152344
2014-01-06,59.241729736328125
2014-01-07,59.65083312988281
2014-01-08,59.417083740234375
2014-01-09,59.34400177001953
2014-01-10,59.504722595214844
2014-01-13,59.21980285644531
2014-01-14,59.76774597167969
2014-01-15,59.599708557128906
2014-01-16,59.519344329833984
2014-01-17,59.39514923095703
2014-01-21,59.42435073852539
2014-01-22,59.241729736328125
2014-01-23,58.51846694946289
2014-01-24,56.72126388549805
2014-01-27,56.275611877441406
2014-01-28,56.59705352783203
2014-01-29,55.486629486083984
2014-01-30,55.9907112121582
2014-01-31,55.34778594970703
2014-02-03,54.37614059448242
2014-02-04,53.70401382446289
2014-02-05,54.25194549560547
2014-02-06,54.880252838134766
2014-02-07,54.93138885498047
2014-02-10,54.514949798583984
2014-02-11,55.81534957885742
2014-02-12,55.47200393676758
2014-02-13,56.74088668823242
2014-02-14,57.6650505065918
2014-02-18,57.43767166137695
2014-02-19,57.503692626953125
2014-02-20,58.04645919799805
2014-02-21,58.21516036987305
2014-02-24,58.58922576904297
2014-02-25,58.684547424316406
2014-02-26,58.706573486328125
2014-02-27,58.303165435791016
2014-02-28,58.391197204589844
2014-03-03,57.52570724487305
2014-03-04,57.8117561340332
2014-03-05,57.48903274536133
2014-03-06,58.860595703125
2014-03-07,58.662567138671875
2014-03-10,59.08065414428711
2014-03-11,58.01710891723633
2014-03-12,57.51103210449219
2014-03-13,57.21030044555664
2014-03-14,57.32767105102539
2014-03-17,57.5770378112793
2014-03-18,57.97312927246094
2014-03-19,57.312984466552734
2014-03-20,57.415687561035156
2014-03-21,57.4670295715332
2014-03-24,57.18095779418945
2014-03-25,57.32767105102539
2014-03-26,56.843597412109375
2014-03-27,57.37901306152344
2014-03-28,57.92908477783203
2014-03-31,58.317848205566406
2014-04-01,58.35451126098633
2014-04-02,58.28852462768555
2014-04-03,58.303165435791016
2014-04-04,57.356990814208984
2014-04-07,57.2396354675293
2014-04-08,58.669921875
2014-04-09,58.941280364990234
2014-04-10,58.2371711730957
2014-04-11,57.393680572509766
2014-04-14,58.13450241088867
2014-04-15,58.36920928955078
2014-04-16,59.49871826171875
2014-04-17,58.860595703125
2014-04-21,58.669921875
2014-04-22,58.75789260864258
2014-04-23,59.24200439453125
2014-04-24,59.24200439453125
2014-04-25,59.68942642211914
2014-04-28,58.58922576904297
2014-04-29,58.53788757324219
2014-04-30,58.42052459716797
2014-05-01,55.25928497314453
2014-05-02,56.03675079345703
2014-05-05,55.42799377441406
2014-05-06,55.36196517944336
2014-05-07,56.55019760131836
2014-05-08,56.300811767578125
2014-05-09,56.432838439941406
2014-05-12,56.880245208740234
2014-05-13,56.916908264160156
2014-05-14,57.09364318847656
2014-05-15,56.18061447143555
2014-05-16,56.46776580810547
2014-05-19,56.38678741455078
2014-05-20,56.70339584350586
2014-05-21,56.29841232299805
2014-05-22,55.591552734375
2014-05-23,55.76091384887695
2014-05-27,55.87134552001953
2014-05-28,56.357322692871094
2014-05-29,57.086280822753906
2014-05-30,57.21879196166992
2014-06-02,56.70339584350586
2014-06-03,56.46040725708008
2014-06-04,55.49584197998047
2014-06-05,56.048065185546875
2014-06-06,56.401493072509766
2014-06-09,56.202701568603516
2014-06-10,56.121700286865234
2014-06-11,55.819801330566406
2014-06-12,55.30439758300781
2014-06-13,55.201316833496094
2014-06-16,55.201316833496094
2014-06-17,55.488487243652344
2014-06-18,55.60628128051758
2014-06-19,55.95972442626953
2014-06-20,55.922908782958984
2014-06-23,55.69465637207031
2014-06-24,55.120323181152344
2014-06-25,54.98777770996094
2014-06-26,55.679935455322266
2014-06-27,56.121700286865234
2014-06-30,55.69465637207031
2014-07-01,55.886077880859375
2014-07-02,56.07752990722656
2014-07-03,56.003902435302734
2014-07-07,56.534019470214844
2014-07-08,56.12907791137695
2014-07-09,55.32647705078125
2014-07-10,54.81107711791992
2014-07-11,54.32509231567383
2014-07-14,54.47972106933594
2014-07-15,54.14839553833008
2014-07-16,54.693260192871094
2014-07-17,54.435550689697266
2014-07-18,54.42818832397461
2014-07-21,54.376651763916016
2014-07-22,55.149757385253906
2014-07-23,55.149757385253906
2014-07-24,55.444313049316406
2014-07-25,54.79633712768555
2014-07-28,54.68589782714844
2014-07-29,54.62700271606445
2014-07-30,54.22939682006836
2014-07-31,58.05085372924805
2014-08-01,59.4940185546875
2014-08-04,59.096405029296875
2014-08-05,58.78713607788086
2014-08-06,58.90494918823242
2014-08-07,58.87549591064453
2014-08-08,59.11851119995117
2014-08-11,60.55431365966797
2014-08-12,60.37022399902344
2014-08-13,60.024166107177734
2014-08-14,60.33340835571289
2014-08-15,60.22250747680664
2014-08-18,60.21510696411133
2014-08-19,61.2872200012207
2014-08-20,60.83619689941406
2014-08-21,61.38331985473633
2014-08-22,61.228050231933594
2014-08-25,61.7973747253418
2014-08-26,62.241004943847656
2014-08-27,62.521976470947266
2014-08-28,62.3149528503418
2014-08-29,62.58850860595703
2014-09-02,63.04691696166992
2014-09-03,63.416629791259766
2014-09-04,62.765987396240234
2014-09-05,63.17262649536133
2014-09-08,63.30573272705078
2014-09-09,63.2613525390625
2014-09-10,63.11348342895508
2014-09-11,63.85285949707031
2014-09-12,63.5201530456543
2014-09-15,63.62367630004883
2014-09-16,63.72715377807617
2014-09-17,63.64583206176758
2014-09-18,63.61624526977539
2014-09-19,62.839908599853516
2014-09-22,63.03215026855469
2014-09-23,62.433250427246094
2014-09-24,62.81033706665039
2014-09-25,61.81955337524414
2014-09-26,62.48500442504883
2014-09-29,62.1966552734375
2014-09-30,62.277992248535156
2014-10-01,61.228050231933594
2014-10-02,60.695709228515625
2014-10-03,61.812164306640625
2014-10-06,62.89164733886719
2014-10-07,62.47761154174805
2014-10-08,62.862098693847656
2014-10-09,61.686492919921875
2014-10-10,61.08758544921875
2014-10-13,60.37038803100586
2014-10-14,60.799198150634766
2014-10-15,60.14855194091797
2014-10-16,59.867591857910156
2014-10-17,60.93228530883789
2014-10-20,60.93228530883789
2014-10-21,62.019168853759766
2014-10-22,62.03398513793945
2014-10-23,62.078338623046875
2014-10-24,62.603294372558594
2014-10-27,61.97483825683594
2014-10-28,62.640281677246094
2014-10-29,62.839908599853516
2014-10-30,63.0912971496582
2014-10-31,65.54605102539062
2014-11-03,64.83622741699219
2014-11-04,64.81404876708984
2014-11-05,65.96009063720703
2014-11-06,65.3981704711914
2014-11-07,65.62738800048828
2014-11-10,65.6199722290039
2014-11-11,65.83439636230469
2014-11-12,65.4425048828125
2014-11-13,65.6199722290039
2014-11-14,65.74616241455078
2014-11-17,66.55518341064453
2014-11-18,66.82977294921875
2014-11-19,66.941162109375
2014-11-20,67.28996276855469
2014-11-21,67.9134521484375
2014-11-24,66.6961898803711
2014-11-25,67.04502868652344
2014-11-26,66.65167999267578
2014-11-28,67.3716049194336
2014-12-01,67.3716049194336
2014-12-02,67.14896392822266
2014-12-03,67.72789764404297
2014-12-04,66.63680267333984
2014-12-05,68.19547271728516
2014-12-08,68.5888442993164
2014-12-09,68.95997619628906
2014-12-10,67.05245971679688
2014-12-11,68.90800476074219
2014-12-12,66.81494903564453
2014-12-15,66.57001495361328
2014-12-16,65.95398712158203
2014-12-17,67.09699249267578
2014-12-18,68.08415222167969
2014-12-19,67.08958435058594
2014-12-22,68.38846588134766
2014-12-23,68.5517578125
2014-12-24,68.30681610107422
2014-12-26,68.65567779541016
2014-12-29,68.75956726074219
2014-12-30,68.35879516601562
2014-12-31,67.4755630493164
2015-01-02,67.66109466552734
2015-01-05,66.28797912597656
2015-01-06,65.66450500488281
2015-01-07,66.00594329833984
2015-01-08,67.21575927734375
2015-01-09,66.3993148803711
2015-01-12,65.93913269042969
2015-01-13,66.71102905273438
2015-01-14,66.67394256591797
2015-01-15,67.21575927734375
2015-01-16,68.25487518310547
2015-01-20,67.40131378173828
2015-01-21,67.99507904052734
2015-01-22,68.31424713134766
2015-01-23,68.21035766601562
2015-01-26,68.51465606689453
2015-01-27,68.24002838134766
2015-01-28,67.4235610961914
2015-01-29,67.9134521484375
2015-01-30,66.45124816894531
2015-02-02,67.2454605102539
2015-02-03,66.94854736328125
2015-02-04,66.58485412597656
2015-02-05,67.89118957519531
2015-02-06,67.2973861694336
2015-02-09,67.03019714355469
2015-02-10,67.79469299316406
2015-02-11,67.89859771728516
2015-02-12,59.92717361450195
2015-02-13,61.25326919555664
2015-02-17,61.625789642333984
2015-02-18,61.75241470336914
2015-02-19,61.46187210083008
2015-02-20,61.625789642333984
2015-02-23,61.707698822021484
2015-02-24,61.5140380859375
2015-02-25,61.126625061035156
2015-02-26,60.57533264160156
2015-02-27,60.92546844482422
2015-03-02,60.791378021240234
2015-03-03,60.634925842285156
2015-03-04,61.10425567626953
2015-03-05,61.312862396240234
2015-03-06,60.19539260864258
2015-03-09,59.793087005615234
2015-03-10,59.40567398071289
2015-03-11,58.750099182128906
2015-03-12,59.346092224121094
2015-03-13,59.15983963012695
2015-03-16,59.24924850463867
2015-03-17,58.8245964050293
2015-03-18,59.64409637451172
2015-03-19,58.87675094604492
2015-03-20,59.74092483520508
2015-03-23,60.37417984008789
2015-03-24,59.53232955932617
2015-03-25,59.264137268066406
2015-03-26,58.481895446777344
2015-03-27,59.651554107666016
2015-03-30,60.94036102294922
2015-03-31,61.35756301879883
2015-04-01,61.953575134277344
2015-04-02,62.29624557495117
2015-04-06,62.5644645690918
2015-04-07,62.42290496826172
2015-04-08,62.95930099487305
2015-04-09,62.8177490234375
2015-04-10,63.257301330566406
2015-04-13,63.190242767333984
2015-04-14,63.98739242553711
2015-04-15,64.77709197998047
2015-04-16,64.5535659790039
2015-04-17,63.734092712402344
2015-04-20,63.26473617553711
2015-04-21,63.00400161743164
2015-04-22,63.21262741088867
2015-04-23,63.85329055786133
2015-04-24,63.92033767700195
2015-04-27,64.30774688720703
2015-04-28,64.56102752685547
2015-04-29,64.836669921875
2015-04-30,64.34497833251953
2015-05-01,66.14041900634766
2015-05-04,66.5129165649414
2015-05-05,65.5816879272461
2015-05-06,66.0361328125
2015-05-07,66.67681121826172
2015-05-08,66.98224639892578
2015-05-11,67.01205444335938
2015-05-12,67.03440856933594
2015-05-13,67.51122283935547
2015-05-14,67.95816802978516
2015-05-15,68.6910171508789
2015-05-18,68.73589324951172
2015-05-19,68.36949157714844
2015-05-20,68.97518157958984
2015-05-21,68.51154327392578
2015-05-22,68.21244049072266
2015-05-26,67.63665771484375
2015-05-27,68.37696838378906
2015-05-28,68.43677520751953
2015-05-29,69.21446990966797
2015-06-01,68.54145812988281
2015-06-02,68.24235534667969
2015-06-03,68.2573013305664
2015-06-04,67.43477630615234
2015-06-05,67.32257843017578
2015-06-08,67.00105285644531
2015-06-09,67.08330535888672
2015-06-10,68.60877227783203
2015-06-11,68.66111755371094
2015-06-12,68.54145812988281
2015-06-15,68.11521911621094
2015-06-16,68.16756439208984
2015-06-17,68.29469299316406
2015-06-18,68.77327728271484
2015-06-19,68.76579284667969
2015-06-22,68.900390625
2015-06-23,69.43132019042969
2015-06-24,68.38442993164062
2015-06-25,67.4646987915039
2015-06-26,66.88137817382812
2015-06-29,65.6999282836914
2015-06-30,65.655029296875
2015-07-01,67.1954574584961
2015-07-02,66.94124603271484
2015-07-06,64.39877319335938
2015-07-07,65.07176971435547
2015-07-08,64.06226348876953
2015-07-09,64.00992584228516
2015-07-10,64.09965515136719
2015-07-13,64.61563110351562
2015-07-14,65.15402221679688
2015-07-15,64.83246612548828
2015-07-16,65.78215026855469
2015-07-17,65.87939453125
2015-07-20,65.62511444091797
2015-07-21,64.67544555664062
2015-07-22,65.44564819335938
2015-07-23,65.15402221679688
2015-07-24,64.51841735839844
2015-07-27,63.97999954223633
2015-07-28,64.75019836425781
2015-07-29,64.01737976074219
2015-07-30,60.75708770751953
2015-07-31,59.71018981933594
2015-08-03,59.68028259277344
2015-08-04,59.141868591308594
2015-08-05,58.82782745361328
2015-08-06,57.75849151611328
2015-08-07,56.995758056640625
2015-08-10,57.571533203125
2015-08-11,57.025665283203125
2015-08-12,57.81829833984375
2015-08-13,57.28738021850586
2015-08-14,57.063053131103516
2015-08-17,57.265953063964844
2015-08-18,56.78498840332031
2015-08-19,55.41721725463867
2015-08-20,54.79345703125
2015-08-21,53.327980041503906
2015-08-24,52.779380798339844
2015-08-25,51.809906005859375
2015-08-26,52.335968017578125
2015-08-27,53.90666198730469
2015-08-28,54.53792953491211
2015-08-31,54.44775390625
2015-09-01,52.944705963134766
2015-09-02,53.305442810058594
2015-09-03,53.26034927368164
2015-09-04,52.636600494384766
2015-09-08,53.110042572021484
2015-09-09,52.396080017089844
2015-09-10,52.75682830810547
2015-09-11,52.29840087890625
2015-09-14,52.49380111694336
2015-09-15,53.335514068603516
2015-09-16,53.861572265625
2015-09-17,53.59101486206055
2015-09-18,53.140098571777344
2015-09-21,53.395633697509766
2015-09-22,52.373558044433594
2015-09-23,52.26082992553711
2015-09-24,52.98228454589844
2015-09-25,53.470767974853516
2015-09-28,51.93768310546875
2015-09-29,54.402671813964844
2015-09-30,55.0865478515625
2015-10-01,55.16921615600586
2015-10-02,56.04100036621094
2015-10-05,56.37163162231445
2015-10-06,56.44679260253906
2015-10-07,57.16825866699219
2015-10-08,57.63420486450195
2015-10-09,57.957374572753906
2015-10-12,57.96489334106445
2015-10-13,58.22039031982422
2015-10-14,58.09264373779297
2015-10-15,57.957374572753906
2015-10-16,58.45336151123047
2015-10-19,58.47591781616211
2015-10-20,58.57359313964844
2015-10-21,58.58110809326172
2015-10-22,59.43785095214844
2015-10-23,59.6783332824707
2015-10-26,59.558109283447266
2015-10-27,59.528045654296875
2015-10-28,59.46040344238281
2015-10-29,55.680267333984375
2015-10-30,54.831024169921875
2015-11-02,54.60557556152344
2015-11-03,53.81647872924805
2015-11-04,53.388099670410156
2015-11-05,55.1015625
2015-11-06,54.838531494140625
2015-11-09,53.81647872924805
2015-11-10,53.05744934082031
2015-11-11,52.52385330200195
2015-11-12,51.15617370605469
2015-11-13,51.4130859375
2015-11-16,51.66244125366211
2015-11-17,49.83382034301758
2015-11-18,50.249420166015625
2015-11-19,49.96984100341797
2015-11-20,49.50889205932617
2015-11-23,51.66244125366211
2015-11-24,50.66501235961914
2015-11-25,51.20906066894531
2015-11-27,50.634796142578125
2015-11-30,50.33252716064453
2015-12-01,49.803592681884766
2015-12-02,49.44089126586914
2015-12-03,48.66259002685547
2015-12-04,49.100860595703125
2015-12-07,49.1235237121582
2015-12-08,47.92206573486328
2015-12-09,47.94473648071289
2015-12-10,47.99763488769531
2015-12-11,47.574493408203125
2015-12-14,46.705501556396484
2015-12-15,47.28733444213867
2015-12-16,47.73316192626953
2015-12-17,48.390567779541016
2015-12-18,49.94715881347656
2015-12-21,49.59956359863281
2015-12-22,50.52144241333008
2015-12-23,51.19394302368164
2015-12-24,51.70021438598633
2015-12-28,51.40553283691406
2015-12-29,52.078025817871094
2015-12-30,51.94957733154297
2015-12-31,51.594444274902344
2016-01-04,50.4912223815918
2016-01-05,50.30986022949219
2016-01-06,50.43832778930664
2016-01-07,50.27963638305664
2016-01-08,49.96228790283203
2016-01-11,50.21162414550781
2016-01-12,49.244415283203125
2016-01-13,49.017738342285156
2016-01-14,48.32255935668945
2016-01-15,46.69794464111328
2016-01-19,45.9801025390625
2016-01-20,45.06578063964844
2016-01-21,44.899559020996094
2016-01-22,45.2849235534668
2016-01-25,44.604862213134766
2016-01-26,44.82398986816406
2016-01-27,44.287498474121094
2016-01-28,45.39826965332031
2016-01-29,46.85663604736328
2016-02-01,46.274803161621094
2016-02-02,44.1514778137207
2016-02-03,44.755985260009766
2016-02-04,44.959999084472656
2016-02-05,44.90708923339844
2016-02-08,44.121253967285156
2016-02-09,42.882015228271484
2016-02-10,44.1514778137207
2016-02-11,36.111576080322266
2016-02-12,39.19640350341797
2016-02-16,39.72958755493164
2016-02-17,38.389015197753906
2016-02-18,38.526123046875
2016-02-19,37.17793655395508
2016-02-22,39.097373962402344
2016-02-23,37.8558235168457
2016-02-24,37.77204132080078
2016-02-25,38.838409423828125
2016-02-26,38.44232940673828
2016-02-29,37.87105941772461
2016-03-01,38.0843391418457
2016-03-02,39.226871490478516
2016-03-03,41.14631652832031
2016-03-04,41.81660842895508
2016-03-07,42.61637878417969
2016-03-08,41.75566101074219
2016-03-09,42.19744873046875
2016-03-10,42.433570861816406
2016-03-11,42.814414978027344
2016-03-14,41.89277648925781
2016-03-15,41.709964752197266
2016-03-16,41.75566101074219
2016-03-17,42.342166900634766
2016-03-18,42.52497863769531
2016-03-21,42.15174102783203
2016-03-22,41.96132278442383
2016-03-23,41.31389236450195
2016-03-24,42.540199279785156
2016-03-28,42.783939361572266
2016-03-29,43.36283493041992
2016-03-30,43.03529739379883
2016-03-31,43.1647834777832
2016-04-01,43.339988708496094
2016-04-04,42.63160705566406
2016-04-05,42.42595672607422
2016-04-06,42.36501693725586
2016-04-07,42.98198699951172
2016-04-08,42.84489440917969
2016-04-11,42.76108932495117
2016-04-12,42.96674728393555
2016-04-13,43.05814743041992
2016-04-14,43.065773010253906
2016-04-15,43.80461120605469
2016-04-18,44.10166549682617
2016-04-19,45.08423614501953
2016-04-20,45.335601806640625
2016-04-21,45.26702117919922
2016-04-22,45.6174201965332
2016-04-25,45.15279006958008
2016-04-26,45.678375244140625
2016-04-27,46.051570892333984
2016-04-28,47.613033294677734
2016-04-29,47.60542297363281
2016-05-02,47.620662689208984
2016-05-03,47.06461715698242
2016-05-04,47.277889251708984
2016-05-05,46.150596618652344
2016-05-06,46.4248046875
2016-05-09,46.21915817260742
2016-05-10,46.69901657104492
2016-05-11,46.59999084472656
2016-05-12,46.74470901489258
2016-05-13,46.196292877197266
2016-05-16,46.41719436645508
2016-05-17,46.09526824951172
2016-05-18,46.66246032714844
2016-05-19,46.83108901977539
2016-05-20,48.08809280395508
2016-05-23,48.85456085205078
2016-05-24,49.398746490478516
2016-05-25,50.2188606262207
2016-05-26,50.5101203918457
2016-05-27,50.42581558227539
2016-05-31,51.406890869140625
2016-06-01,51.72880554199219
2016-06-02,51.920433044433594
2016-06-03,51.94341278076172
2016-06-06,51.69814682006836
2016-06-07,51.468196868896484
2016-06-08,50.96999740600586
2016-06-09,50.70941925048828
2016-06-10,50.126895904541016
2016-06-13,47.850486755371094
2016-06-14,47.65119171142578
2016-06-15,47.51322555541992
2016-06-16,47.04570388793945
2016-06-17,47.19132614135742
2016-06-20,47.313961029052734
2016-06-21,47.18366622924805
2016-06-22,47.16831588745117
2016-06-23,47.229644775390625
2016-06-24,45.03754806518555
2016-06-27,43.81121063232422
2016-06-28,44.60832977294922
2016-06-29,45.26750183105469
2016-06-30,45.336463928222656
2016-07-01,44.88426208496094
2016-07-05,44.27108383178711
2016-07-06,44.5470085144043
2016-07-07,44.42438888549805
2016-07-08,45.98797607421875
2016-07-11,45.61240005493164
2016-07-12,46.34054183959961
2016-07-13,46.1489143371582
2016-07-14,46.37887191772461
2016-07-15,46.79275894165039
2016-07-18,46.86940383911133
2016-07-19,46.547489166259766
2016-07-20,47.07634353637695
2016-07-21,47.27562713623047
2016-07-22,47.6741943359375
2016-07-25,47.05336380004883
2016-07-26,46.90772247314453
2016-07-27,46.93073272705078
2016-07-28,50.088558197021484
2016-07-29,50.464134216308594
2016-08-01,48.310359954833984
2016-08-02,48.54029083251953
2016-08-03,49.406410217285156
2016-08-04,49.93528366088867
2016-08-05,50.747718811035156
2016-08-08,50.45646667480469
2016-08-09,50.632747650146484
2016-08-10,50.42581558227539
2016-08-11,49.927616119384766
2016-08-12,50.40281677246094
2016-08-15,50.54844665527344
2016-08-16,49.43705749511719
2016-08-17,50.115970611572266
2016-08-18,49.329071044921875
2016-08-19,49.35221481323242
2016-08-22,49.367637634277344
2016-08-23,49.46021270751953
2016-08-24,49.01274871826172
2016-08-25,48.54985809326172
2016-08-26,48.194969177246094
2016-08-29,48.449562072753906
2016-08-30,48.233551025390625
2016-08-31,49.2982063293457
2016-09-01,48.57301330566406
2016-09-02,49.0359001159668
2016-09-06,49.43705749511719
2016-09-07,49.49106216430664
2016-09-08,49.18247985839844
2016-09-09,47.770652770996094
2016-09-12,48.179542541503906
2016-09-13,47.022315979003906
2016-09-14,46.597999572753906
2016-09-15,46.590274810791016
2016-09-16,46.86800765991211
2016-09-19,46.057952880859375
2016-09-20,45.733917236328125
2016-09-21,46.543983459472656
2016-09-22,47.34633255004883
2016-09-23,46.37425994873047
2016-09-26,45.880496978759766
2016-09-27,45.75706100463867
2016-09-28,45.88822555541992
2016-09-29,45.33274459838867
2016-09-30,45.695343017578125
2016-10-03,45.81877517700195
2016-10-04,46.189090728759766
2016-10-05,47.01458740234375
2016-10-06,47.73207473754883
2016-10-07,47.03002166748047
2016-10-10,47.66263961791992
2016-10-11,46.4976921081543
2016-10-12,46.40511703491211
2016-10-13,46.420555114746094
2016-10-14,45.64134216308594
2016-10-17,45.240169525146484
2016-10-18,45.77248764038086
2016-10-19,46.335689544677734
2016-10-20,46.189090728759766
2016-10-21,46.94515609741211
2016-10-24,47.37718963623047
2016-10-25,47.40805435180664
2016-10-26,47.42348861694336
2016-10-27,47.28461456298828
2016-10-28,47.61636734008789
2016-10-31,47.840087890625
2016-11-01,48.27982711791992
2016-11-02,53.08620834350586
2016-11-03,53.47968292236328
2016-11-04,53.47196578979492
2016-11-07,53.294525146484375
2016-11-08,54.04286575317383
2016-11-09,52.83163070678711
2016-11-10,51.96756362915039
2016-11-11,49.60679244995117
2016-11-14,51.35807418823242
2016-11-15,52.507606506347656
2016-11-16,52.38338851928711
2016-11-17,52.344581604003906
2016-11-18,52.282470703125
2016-11-21,52.592994689941406
2016-11-22,52.48430252075195
2016-11-23,52.09617233276367
2016-11-25,52.83363342285156
2016-11-28,51.59934616088867
2016-11-29,52.09617233276367
2016-11-30,53.00441360473633
2016-12-01,54.33962631225586
2016-12-02,53.656490325927734
2016-12-05,54.611328125
2016-12-06,55.51180648803711
2016-12-07,56.668460845947266
2016-12-08,56.97896957397461
2016-12-09,56.94791793823242
2016-12-12,57.141998291015625
2016-12-13,55.985328674316406
2016-12-14,55.162479400634766
2016-12-15,55.302207946777344
2016-12-16,56.5364990234375
2016-12-19,55.53510665893555
2016-12-20,55.83784103393555
2016-12-21,55.954288482666016
2016-12-22,55.47299575805664
2016-12-23,55.44969177246094
2016-12-27,55.892181396484375
2016-12-28,55.12369155883789
2016-12-29,54.98393249511719
2016-12-30,56.0784797668457
2017-01-03,56.854766845703125
2017-01-04,56.10177230834961
2017-01-05,55.19352340698242
2017-01-06,54.44829559326172
2017-01-09,54.44829559326172
2017-01-10,54.65011978149414
2017-01-11,54.80539321899414
2017-01-12,53.625450134277344
2017-01-13,53.43136978149414
2017-01-17,53.16743087768555
2017-01-18,53.571102142333984
2017-01-19,52.78705596923828
2017-01-20,52.756004333496094
2017-01-23,53.190731048583984
2017-01-24,53.330448150634766
2017-01-25,54.02134323120117
2017-01-26,53.00441360473633
2017-01-27,53.29941177368164
2017-01-30,52.63955307006836
2017-01-31,53.72636413574219
2017-02-01,53.322696685791016
2017-02-02,53.633216857910156
2017-02-03,54.0523796081543
2017-02-06,53.87384033203125
2017-02-07,53.60990905761719
2017-02-08,53.175201416015625
2017-02-09,53.229530334472656
2017-02-10,53.214019775390625
2017-02-13,53.1441535949707
2017-02-14,53.33942794799805
2017-02-15,58.68976593017578
2017-02-16,58.869407653808594
2017-02-17,60.751792907714844
2017-02-21,61.26730728149414
2017-02-22,62.048377990722656
2017-02-23,62.52486038208008
2017-02-24,63.305908203125
2017-02-27,63.57927703857422
2017-02-28,63.93074417114258
2017-03-01,64.10260009765625
2017-03-02,63.21999740600586
2017-03-03,63.7745475769043
2017-03-06,63.51679229736328
2017-03-07,63.59490203857422
2017-03-08,62.82162857055664
2017-03-09,63.18092727661133
2017-03-10,63.360591888427734
2017-03-13,63.18092727661133
2017-03-14,63.29029083251953
2017-03-15,63.7042350769043
2017-03-16,63.782352447509766
2017-03-17,63.922950744628906
2017-03-20,62.14210891723633
2017-03-21,61.38446044921875
2017-03-22,63.06377029418945
2017-03-23,62.54826354980469
2017-03-24,62.61857604980469
2017-03-27,62.45454025268555
2017-03-28,62.87632751464844
2017-03-29,63.67299270629883
2017-03-30,62.15773391723633
2017-03-31,61.90778350830078
2017-04-03,61.48599624633789
2017-04-04,61.118900299072266
2017-04-05,60.39249038696289
2017-04-06,60.18161392211914
2017-04-07,59.35368347167969
2017-04-10,59.85356521606445
2017-04-11,60.025394439697266
2017-04-12,60.290958404541016
2017-04-13,59.75984191894531
2017-04-17,60.165992736816406
2017-04-18,60.79865264892578
2017-04-19,60.15036392211914
2017-04-20,60.65027618408203
2017-04-21,60.501861572265625
2017-04-24,61.220436096191406
2017-04-25,61.392242431640625
2017-04-26,61.20480728149414
2017-04-27,61.30635452270508
2017-04-28,61.72814178466797
2017-05-01,60.90800857543945
2017-05-02,59.0099983215332
2017-05-03,52.36307907104492
2017-05-04,54.51102828979492
2017-05-05,54.30794143676758
2017-05-08,54.682857513427734
2017-05-09,54.22983932495117
2017-05-10,54.682857513427734
2017-05-11,54.79221725463867
2017-05-12,54.62037658691406
2017-05-15,54.76095962524414
2017-05-16,54.682857513427734
2017-05-17,54.37641906738281
2017-05-18,54.43142318725586
2017-05-19,54.75358200073242
2017-05-22,55.060035705566406
2017-05-23,64.19873046875
2017-05-24,64.85880279541016
2017-05-25,65.39311981201172
2017-05-26,64.56806945800781
2017-05-30,63.632999420166016
2017-05-31,62.839324951171875
2017-06-01,62.34428787231445
2017-06-02,63.098636627197266
2017-06-05,62.94145965576172
