Date,T
2013-09-13,10.944923400878906
2013-09-16,11.024652481079102
2013-09-17,11.08205509185791
2013-09-18,11.14583683013916
2013-09-19,11.101194381713867
2013-09-20,10.941737174987793
2013-09-23,10.913034439086914
2013-09-24,10.871580123901367
2013-09-25,10.858820915222168
2013-09-26,10.91622543334961
2013-09-27,10.836498260498047
2013-09-30,10.78547191619873
2013-10-01,10.862009048461914
2013-10-02,10.82374382019043
2013-10-03,10.728066444396973
2013-10-04,10.763152122497559
2013-10-07,10.842879295349121
2013-10-08,10.7473783493042
2013-10-09,10.955122947692871
2013-10-10,11.084959030151367
2013-10-11,11.101191520690918
2013-10-14,11.010302543640137
2013-10-15,10.94213581085205
2013-10-16,11.101191520690918
2013-10-17,11.17909049987793
2013-10-18,11.234274864196777
2013-10-21,11.432273864746094
2013-10-22,11.435522079467773
2013-10-23,11.451753616333008
2013-10-24,11.240764617919922
2013-10-25,11.42254638671875
2013-10-28,11.545882225036621
2013-10-29,11.773106575012207
2013-10-30,11.769856452941895
2013-10-31,11.750384330749512
2013-11-01,11.763367652893066
2013-11-04,11.831530570983887
2013-11-05,11.53289794921875
2013-11-06,11.627033233642578
2013-11-07,11.39657211303711
2013-11-08,11.416047096252441
2013-11-11,11.370600700378418
2013-11-12,11.416047096252441
2013-11-13,11.383587837219238
2013-11-14,11.412800788879395
2013-11-15,11.500439643859863
2013-11-18,11.555624961853027
2013-11-19,11.594573020935059
2013-11-20,11.490701675415039
2013-11-21,11.458242416381836
2013-11-22,11.497198104858398
2013-11-25,11.480965614318848
2013-11-26,11.451753616333008
2013-11-27,11.493952751159668
2013-11-29,11.429032325744629
2013-12-02,11.295947074890137
2013-12-03,11.276470184326172
2013-12-04,11.231026649475098
2013-12-05,11.11741828918457
2013-12-06,11.208304405212402
2013-12-09,11.260241508483887
2013-12-10,11.166108131408691
2013-12-11,11.020039558410645
2013-12-12,11.000563621520996
2013-12-13,10.987581253051758
2013-12-16,11.084959030151367
2013-12-17,10.987581253051758
2013-12-18,11.159616470336914
2013-12-19,11.182339668273926
2013-12-20,11.133650779724121
2013-12-23,11.260241508483887
2013-12-24,11.344635963439941
2013-12-26,11.412800788879395
2013-12-27,11.419292449951172
2013-12-30,11.42578411102295
2013-12-31,11.412800788879395
2014-01-02,11.344635963439941
2014-01-03,11.295947074890137
2014-01-06,11.347882270812988
2014-01-07,11.344635963439941
2014-01-08,11.31128215789795
2014-01-09,11.080036163330078
2014-01-10,11.106461524963379
2014-01-13,11.000751495361328
2014-01-14,11.060214042663574
2014-01-15,11.162625312805176
2014-01-16,11.218785285949707
2014-01-17,11.132893562316895
2014-01-21,11.089947700500488
2014-01-22,11.013964653015137
2014-01-23,11.16592788696289
2014-01-24,11.040390968322754
2014-01-27,11.070125579833984
2014-01-28,11.132893562316895
2014-01-29,11.00405502319336
2014-01-30,11.017271995544434
2014-01-31,11.007357597351074
2014-02-03,10.554776191711426
2014-02-04,10.719949722290039
2014-02-05,10.597719192504883
2014-02-06,10.57129192352295
2014-02-07,10.67039680480957
2014-02-10,10.716646194458008
2014-02-11,10.885129928588867
2014-02-12,10.881823539733887
2014-02-13,11.063518524169922
2014-02-14,10.951199531555176
2014-02-18,10.842185974121094
2014-02-19,10.852090835571289
2014-02-20,10.961108207702637
2014-02-21,10.835576057434082
2014-02-24,10.726561546325684
2014-02-25,10.627449035644531
2014-02-26,10.57129192352295
2014-02-27,10.6472749710083
2014-02-28,10.54817008972168
2014-03-03,10.525040626525879
2014-03-04,10.620847702026367
2014-03-05,10.614241600036621
2014-03-06,10.683613777160645
2014-03-07,10.749683380126953
2014-03-10,10.73977279663086
2014-03-11,10.6472749710083
2014-03-12,10.69682788848877
2014-03-13,10.686915397644043
2014-03-14,10.73316764831543
2014-03-17,10.865306854248047
2014-03-18,10.895042419433594
2014-03-19,10.888432502746582
2014-03-20,11.261731147766113
2014-03-21,11.331108093261719
2014-03-24,11.383964538574219
2014-03-25,11.469854354858398
2014-03-26,11.433515548706055
2014-03-27,11.549137115478516
2014-03-28,11.58547306060791
2014-03-31,11.58547306060791
2014-04-01,11.592082977294922
2014-04-02,11.68458080291748
2014-04-03,11.770472526550293
2014-04-04,11.744047164916992
2014-04-07,11.724225997924805
2014-04-08,11.854990005493164
2014-04-09,11.737345695495605
2014-04-10,11.804572105407715
2014-04-11,11.831460952758789
2014-04-14,11.885245323181152
2014-04-15,11.992799758911133
2014-04-16,12.133968353271484
2014-04-17,12.113801956176758
2014-04-21,12.120529174804688
2014-04-22,12.197833061218262
2014-04-23,11.737345695495605
2014-04-24,11.596176147460938
2014-04-25,11.59281063079834
2014-04-28,11.791126251220703
2014-04-29,11.90540885925293
2014-04-30,11.999520301818848
2014-05-01,11.959187507629395
2014-05-02,11.975992202758789
2014-05-05,12.01968765258789
2014-05-06,11.928938865661621
2014-05-07,12.01968765258789
2014-05-08,12.234809875488281
2014-05-09,12.248251914978027
2014-05-12,12.291946411132812
2014-05-13,12.167581558227539
2014-05-14,12.231441497802734
2014-05-15,12.275141716003418
2014-05-16,12.34908390045166
2014-05-19,12.228084564208984
2014-05-20,11.93229866027832
2014-05-21,11.854990005493164
2014-05-22,11.891961097717285
2014-05-23,11.871795654296875
2014-05-27,11.834822654724121
2014-05-28,11.878519058227539
2014-05-29,11.895323753356934
2014-05-30,11.922210693359375
2014-06-02,11.912131309509277
2014-06-03,11.831460952758789
2014-06-04,11.781041145324707
2014-06-05,11.797847747802734
2014-06-06,11.77095890045166
2014-06-09,11.767600059509277
2014-06-10,11.744071960449219
2014-06-11,11.700372695922852
2014-06-12,11.707097053527832
2014-06-13,11.774319648742676
2014-06-16,11.757515907287598
2014-06-17,11.77095890045166
2014-06-18,11.831460952758789
2014-06-19,11.885245323181152
2014-06-20,11.895323753356934
2014-06-23,11.895323753356934
2014-06-24,11.861714363098145
2014-06-25,11.851628303527832
2014-06-26,11.851628303527832
2014-06-27,11.902043342590332
2014-06-30,11.885245323181152
2014-07-01,11.92557430267334
2014-07-02,11.9894380569458
2014-07-03,12.046578407287598
2014-07-07,12.107081413269043
2014-07-08,12.158034324645996
2014-07-09,12.18880844116211
2014-07-10,12.205904960632324
2014-07-11,12.22641658782959
2014-07-14,12.260608673095703
2014-07-15,12.390533447265625
2014-07-16,12.462333679199219
2014-07-17,12.318731307983398
2014-07-18,12.366600036621094
2014-07-21,12.294797897338867
2014-07-22,12.287960052490234
2014-07-23,12.267444610595703
2014-07-24,12.137524604797363
2014-07-25,12.151200294494629
2014-07-28,12.18880844116211
2014-07-29,12.510196685791016
2014-07-30,12.431559562683105
2014-07-31,12.168293952941895
2014-08-01,12.079401016235352
2014-08-04,12.123847961425781
2014-08-05,12.004182815551758
2014-08-06,11.836650848388672
2014-08-07,11.696470260620117
2014-08-08,11.78536605834961
2014-08-11,11.78536605834961
2014-08-12,11.843487739562988
2014-08-13,11.86058235168457
2014-08-14,11.93580150604248
2014-08-15,11.877676963806152
2014-08-18,11.846905708312988
2014-08-19,11.788784980773926
2014-08-20,11.805879592895508
2014-08-21,11.843487739562988
2014-08-22,11.79561996459961
2014-08-25,11.799040794372559
2014-08-26,11.79561996459961
2014-08-27,11.881094932556152
2014-08-28,11.877676963806152
2014-08-29,11.952895164489746
2014-09-02,11.91186809539795
2014-09-03,11.956315040588379
2014-09-04,11.946057319641113
2014-09-05,12.01785659790039
2014-09-08,11.969990730285645
2014-09-09,11.85032844543457
2014-09-10,11.864002227783203
2014-09-11,11.915285110473633
2014-09-12,11.79561996459961
2014-09-15,11.86058235168457
2014-09-16,11.949483871459961
2014-09-17,11.973411560058594
2014-09-18,12.02127456665039
2014-09-19,12.1272611618042
2014-09-22,12.137524604797363
2014-09-23,12.055466651916504
2014-09-24,12.1033296585083
2014-09-25,11.99392318725586
2014-09-26,12.062304496765137
2014-09-29,12.045209884643555
2014-09-30,12.048630714416504
2014-10-01,11.952895164489746
2014-10-02,11.956315040588379
2014-10-03,12.089659690856934
2014-10-06,12.13410758972168
2014-10-07,12.079401016235352
2014-10-08,12.228662490844727
2014-10-09,12.05819320678711
2014-10-10,11.915549278259277
2014-10-13,11.765958786010742
2014-10-14,11.772917747497559
2014-10-15,11.78335189819336
2014-10-16,11.70333480834961
2014-10-17,11.856409072875977
2014-10-20,11.925989151000977
2014-10-21,12.044276237487793
2014-10-22,12.002528190612793
2014-10-23,11.710289001464844
2014-10-24,11.78335189819336
2014-10-27,11.86684799194336
2014-10-28,11.94338607788086
2014-10-29,11.96773910522461
2014-10-30,12.006007194519043
2014-10-31,12.120814323425293
2014-11-03,12.120814323425293
2014-11-04,12.103418350219727
2014-11-05,12.148650169372559
2014-11-06,12.07906723022461
2014-11-07,12.14516830444336
2014-11-10,12.218230247497559
2014-11-11,12.211267471313477
2014-11-12,12.315634727478027
2014-11-13,12.388694763183594
2014-11-14,12.489588737487793
2014-11-17,12.472187995910645
2014-11-18,12.426965713500977
2014-11-19,12.305198669433594
2014-11-20,12.27389144897461
2014-11-21,12.27389144897461
2014-11-24,12.072107315063477
2014-11-25,12.11385440826416
2014-11-26,12.221705436706543
2014-11-28,12.308682441711426
2014-12-01,12.19735336303711
2014-12-02,11.92947006225586
2014-12-03,11.828577995300293
2014-12-04,11.79726791381836
2014-12-05,11.807703971862793
2014-12-08,11.786827087402344
2014-12-09,11.442408561706543
2014-12-10,11.303252220153809
2014-12-11,11.379789352416992
2014-12-12,11.188443183898926
2014-12-15,11.219754219055176
2014-12-16,11.181483268737793
2014-12-17,11.365870475769043
2014-12-18,11.658112525939941
2014-12-19,11.66854476928711
2014-12-22,11.776392936706543
2014-12-23,11.83901596069336
2014-12-24,11.81466293334961
2014-12-26,11.887722969055176
2014-12-29,11.86684799194336
2014-12-30,11.856409072875977
2014-12-31,11.685940742492676
2015-01-02,11.78335189819336
2015-01-05,11.672025680541992
2015-01-06,11.68941879272461
2015-01-07,11.757575988769531
2015-01-08,11.874545097351074
2015-01-09,11.839105606079102
2015-01-12,11.871006965637207
2015-01-13,11.871006965637207
2015-01-14,11.814290046691895
2015-01-15,11.78947925567627
2015-01-16,11.980884552001953
2015-01-20,12.034058570861816
2015-01-21,12.05178165435791
2015-01-22,11.97734260559082
2015-01-23,11.828469276428223
2015-01-26,11.76111888885498
2015-01-27,11.62996768951416
2015-01-28,11.58388614654541
2015-01-29,11.683138847351074
2015-01-30,11.66895866394043
2015-02-02,11.895818710327148
2015-02-03,12.172297477722168
2015-02-04,12.197110176086426
2015-02-05,12.243193626403809
2015-02-06,12.360166549682617
2015-02-09,12.278635025024414
2015-02-10,12.353073120117188
2015-02-11,12.190020561218262
2015-02-12,12.268004417419434
2015-02-13,12.285730361938477
2015-02-17,12.303452491760254
2015-02-18,12.225465774536133
2015-02-19,12.0836820602417
2015-02-20,12.0801362991333
2015-02-23,11.99860954284668
2015-02-24,12.069499015808105
2015-02-25,12.126219749450684
2015-02-26,12.229010581970215
2015-02-27,12.25027847290039
2015-03-02,12.278635025024414
2015-03-03,12.197110176086426
2015-03-04,12.05178165435791
2015-03-05,12.05178165435791
2015-03-06,11.867461204528809
2015-03-09,11.821380615234375
2015-03-10,11.61933422088623
2015-03-11,11.56261920928955
2015-03-12,11.74339771270752
2015-03-13,11.61224365234375
2015-03-16,11.718586921691895
2015-03-17,11.661869049072266
2015-03-18,11.906452178955078
2015-03-19,11.768209457397461
2015-03-20,11.778844833374023
2015-03-23,11.796568870544434
2015-03-24,11.722125053405762
2015-03-25,11.56261920928955
2015-03-26,11.633516311645508
2015-03-27,11.608702659606934
2015-03-30,11.686680793762207
2015-03-31,11.573253631591797
2015-04-01,11.658327102661133
2015-04-02,11.74339771270752
2015-04-06,11.814290046691895
2015-04-07,11.754030227661133
2015-04-08,11.79459285736084
2015-04-09,11.809041976928711
2015-04-10,11.837940216064453
2015-04-13,11.877676963806152
2015-04-14,11.809041976928711
2015-04-15,11.8812894821167
2015-04-16,11.830718040466309
2015-04-17,11.744020462036133
2015-04-20,11.859613418579102
2015-04-21,11.798203468322754
2015-04-22,11.870450973510742
2015-04-23,12.365354537963867
2015-04-24,12.285881042480469
2015-04-27,12.31478500366211
2015-04-28,12.592936515808105
2015-04-29,12.55681037902832
2015-04-30,12.513466835021973
2015-05-01,12.433992385864258
2015-05-04,12.473729133605957
2015-05-05,12.181119918823242
2015-05-06,12.05830192565918
2015-05-07,12.054689407348633
2015-05-08,12.170280456542969
2015-05-11,12.098034858703613
2015-05-12,12.15944766998291
2015-05-13,12.246146202087402
2015-05-14,12.329231262207031
2015-05-15,12.40147876739502
2015-05-18,12.59655475616455
2015-05-19,12.415929794311523
2015-05-20,12.506240844726562
2015-05-21,12.668798446655273
2015-05-22,12.538752555847168
2015-05-26,12.524300575256348
2015-05-27,12.625452041625977
2015-05-28,12.57126522064209
2015-05-29,12.477340698242188
2015-06-01,12.40870475769043
2015-06-02,12.41231918334961
2015-06-03,12.654349327087402
2015-06-04,12.741050720214844
2015-06-05,12.488176345825195
2015-06-08,12.495405197143555
2015-06-09,12.466503143310547
2015-06-10,12.542364120483398
2015-06-11,12.600162506103516
2015-06-12,12.517078399658203
2015-06-15,12.430380821228027
2015-06-16,12.524300575256348
2015-06-17,12.57126522064209
2015-06-18,12.650735855102539
2015-06-19,12.639899253845215
2015-06-22,12.657963752746582
2015-06-23,12.972243309020996
2015-06-24,12.925281524658203
2015-06-25,13.069779396057129
2015-06-26,13.048102378845215
2015-06-29,12.92166805267334
2015-06-30,12.831360816955566
2015-07-01,12.849424362182617
2015-07-02,12.90722370147705
2015-07-06,12.86386775970459
2015-07-07,12.92166805267334
2015-07-08,12.790155410766602
2015-07-09,12.64310073852539
2015-07-10,12.738689422607422
2015-07-13,12.823244094848633
2015-07-14,12.911479949951172
2015-07-15,12.768098831176758
2015-07-16,12.926183700561523
2015-07-17,12.871042251586914
2015-07-20,12.830597877502441
2015-07-21,12.709275245666504
2015-07-22,12.598981857299805
2015-07-23,12.473987579345703
2015-07-24,12.606335639953613
2015-07-27,12.617366790771484
2015-07-28,12.621042251586914
2015-07-29,12.753389358520508
2015-07-30,12.793835639953613
2015-07-31,12.771774291992188
2015-08-03,12.7423677444458
2015-08-04,12.712953567504883
2015-08-05,12.709275245666504
2015-08-06,12.587953567504883
2015-08-07,12.57692813873291
2015-08-10,12.78648567199707
2015-08-11,12.738689422607422
2015-08-12,12.507076263427734
2015-08-13,12.429872512817383
2015-08-14,12.518099784851074
2015-08-17,12.584280014038086
2015-08-18,12.628396034240723
2015-08-19,12.632075309753418
2015-08-20,12.481340408325195
2015-08-21,12.271790504455566
2015-08-24,11.900470733642578
2015-08-25,11.69091796875
2015-08-26,12.01811695098877
2015-08-27,12.293848037719727
2015-08-28,12.238698959350586
2015-08-31,12.205613136291504
2015-09-01,11.882089614868164
2015-09-02,12.065912246704102
2015-09-03,12.146794319152832
2015-09-04,11.970324516296387
2015-09-08,12.183552742004395
2015-09-09,12.051204681396484
2015-09-10,12.040177345275879
2015-09-11,12.02914810180664
2015-09-14,11.966647148132324
2015-09-15,12.08061408996582
2015-09-16,12.110025405883789
2015-09-17,12.051204681396484
2015-09-18,11.966647148132324
2015-09-21,11.970324516296387
2015-09-22,11.8637056350708
2015-09-23,11.837972640991211
2015-09-24,11.804886817932129
2015-09-25,11.885766983032227
2015-09-28,11.727682113647461
2015-09-29,11.790180206298828
2015-09-30,11.977678298950195
2015-10-01,11.959295272827148
2015-10-02,11.999733924865723
2015-10-05,12.290166854858398
2015-10-06,12.246052742004395
2015-10-07,12.408003807067871
2015-10-08,12.512900352478027
2015-10-09,12.415492057800293
2015-10-12,12.475435256958008
2015-10-13,12.445464134216309
2015-10-14,12.464198112487793
2015-10-15,12.546616554260254
2015-10-16,12.673990249633789
2015-10-19,12.599066734313965
2015-10-20,12.644024848937988
2015-10-21,12.587827682495117
2015-10-22,12.722697257995605
2015-10-23,12.640275955200195
2015-10-26,12.610304832458496
2015-10-27,12.441717147827148
2015-10-28,12.520392417907715
2015-10-29,12.569095611572266
2015-10-30,12.554110527038574
2015-11-02,12.591573715209961
2015-11-03,12.599066734313965
2015-11-04,12.54287052154541
2015-11-05,12.490421295166016
2015-11-06,12.42298412322998
2015-11-09,12.303098678588867
2015-11-10,12.284369468688965
2015-11-11,12.333070755004883
2015-11-12,12.246906280517578
2015-11-13,12.104541778564453
2015-11-16,12.378033638000488
2015-11-17,12.460450172424316
2015-11-18,12.565352439880371
2015-11-19,12.595316886901855
2015-11-20,12.610304832458496
2015-11-23,12.535379409790039
2015-11-24,12.50915241241455
2015-11-25,12.531631469726562
2015-11-27,12.57658576965332
2015-11-30,12.614049911499023
2015-12-01,12.651515007019043
2015-12-02,12.57284164428711
2015-12-03,12.40050983428955
2015-12-04,12.778887748718262
2015-12-07,12.83882999420166
2015-12-08,12.681485176086426
2015-12-09,12.57658576965332
2015-12-10,12.614049911499023
2015-12-11,12.426732063293457
2015-12-14,12.587827682495117
2015-12-15,12.666501998901367
2015-12-16,12.88753604888916
2015-12-17,12.748919486999512
2015-12-18,12.587827682495117
2015-12-21,12.771402359008789
2015-12-22,12.89128303527832
2015-12-23,13.029902458190918
2015-12-24,12.984946250915527
2015-12-28,13.022404670715332
2015-12-29,13.086091041564941
2015-12-30,13.014911651611328
2015-12-31,12.89128303527832
2016-01-04,12.868803024291992
2016-01-05,12.958719253540039
2016-01-06,12.998987197875977
2016-01-07,12.789083480834961
2016-01-08,12.800536155700684
2016-01-11,12.957006454467773
2016-01-12,12.937926292419434
2016-01-13,12.876862525939941
2016-01-14,13.09058666229248
2016-01-15,12.972271919250488
2016-01-19,13.170731544494629
2016-01-20,12.937926292419434
2016-01-21,13.182182312011719
2016-01-22,13.411170959472656
2016-01-25,13.357738494873047
2016-01-26,13.51039981842041
2016-01-27,13.540932655334473
2016-01-28,13.560015678405762
2016-01-29,13.76229190826416
2016-02-01,13.808086395263672
2016-02-02,13.76229190826416
2016-02-03,14.01417350769043
2016-02-04,13.941664695739746
2016-02-05,14.075241088867188
2016-02-08,14.163021087646484
2016-02-09,13.987462043762207
2016-02-10,13.903498649597168
2016-02-11,13.819539070129395
2016-02-12,13.918766021728516
2016-02-16,13.987462043762207
2016-02-17,13.98364543914795
2016-02-18,14.117222785949707
2016-02-19,13.956927299499512
2016-02-22,14.067609786987305
2016-02-23,14.021811485290527
2016-02-24,14.15920639038086
2016-02-25,14.262250900268555
2016-02-26,14.170653343200684
2016-02-29,14.101956367492676
2016-03-01,14.269882202148438
2016-03-02,14.384378433227539
2016-03-03,14.498880386352539
2016-03-04,14.475972175598145
2016-03-07,14.552306175231934
2016-03-08,14.537039756774902
2016-03-09,14.495054244995117
2016-03-10,14.620996475219727
2016-03-11,14.640085220336914
2016-03-14,14.62481689453125
2016-03-15,14.701147079467773
2016-03-16,14.796562194824219
2016-03-17,14.930134773254395
2016-03-18,14.716410636901855
2016-03-21,14.853805541992188
2016-03-22,14.74312686920166
2016-03-23,14.708776473999023
2016-03-24,14.838544845581055
2016-03-28,14.911059379577637
2016-03-29,15.05607795715332
2016-03-30,15.02554988861084
2016-03-31,14.949219703674316
2016-04-01,14.903423309326172
2016-04-04,15.021732330322266
2016-04-05,14.956852912902832
2016-04-06,14.990029335021973
2016-04-07,14.970633506774902
2016-04-08,14.935717582702637
2016-04-11,14.893040657043457
2016-04-12,15.001666069030762
2016-04-13,14.838733673095703
2016-04-14,14.904684066772461
2016-04-15,14.927953720092773
2016-04-18,14.993908882141113
2016-04-19,15.098647117614746
2016-04-20,15.021063804626465
2016-04-21,14.687435150146484
2016-04-22,14.768904685974121
2016-04-25,14.823213577270508
2016-04-26,14.776663780212402
2016-04-27,15.021063804626465
2016-04-28,14.990029335021973
2016-04-29,15.059861183166504
2016-05-02,15.168477058410645
2016-05-03,15.094772338867188
2016-05-04,15.08313274383545
2016-05-05,15.028823852539062
2016-05-06,15.125804901123047
2016-05-09,15.075374603271484
2016-05-10,15.249953269958496
2016-05-11,15.199520111083984
2016-05-12,15.343056678771973
2016-05-13,15.187880516052246
2016-05-16,15.23831558227539
2016-05-17,15.17236042022705
2016-05-18,14.916316986083984
2016-05-19,14.912442207336426
2016-05-20,14.916316986083984
2016-05-23,14.865894317626953
2016-05-24,14.935717582702637
2016-05-25,14.982274055480957
2016-05-26,15.067620277404785
2016-05-27,15.125804901123047
2016-05-31,15.187880516052246
2016-06-01,15.024946212768555
2016-06-02,15.067620277404785
2016-06-03,15.211156845092773
2016-06-06,15.261592864990234
2016-06-07,15.436161994934082
2016-06-08,15.463318824768066
2016-06-09,15.552544593811035
2016-06-10,15.645649909973145
2016-06-13,15.59133529663086
2016-06-14,15.665048599243164
2016-06-15,15.630133628845215
2016-06-16,15.707722663879395
2016-06-17,15.800827026367188
2016-06-20,15.820225715637207
2016-06-21,15.932724952697754
2016-06-22,16.021957397460938
2016-06-23,16.24695587158203
2016-06-24,16.107297897338867
2016-06-27,16.305147171020508
2016-06-28,16.301265716552734
2016-06-29,16.503000259399414
2016-06-30,16.762922286987305
2016-07-01,16.86378288269043
2016-07-05,16.817235946655273
2016-07-06,16.969013214111328
2016-07-07,16.65404510498047
2016-07-08,16.776094436645508
2016-07-11,16.736722946166992
2016-07-12,16.69735336303711
2016-07-13,16.768218994140625
2016-07-14,16.839086532592773
2016-07-15,16.886333465576172
2016-07-18,16.870582580566406
2016-07-19,16.839086532592773
2016-07-20,16.815465927124023
2016-07-21,16.74066162109375
2016-07-22,16.972951889038086
2016-07-25,16.9060115814209
2016-07-26,16.6855411529541
2016-07-27,16.835155487060547
2016-07-28,16.764284133911133
2016-07-29,17.043821334838867
2016-08-01,17.000511169433594
2016-08-02,16.992637634277344
2016-08-03,16.984760284423828
2016-08-04,16.961137771606445
2016-08-05,16.992637634277344
2016-08-08,16.90208625793457
2016-08-09,16.961137771606445
2016-08-10,17.008384704589844
2016-08-11,17.083192825317383
2016-08-12,17.03988265991211
2016-08-15,16.937519073486328
2016-08-16,16.52018165588379
2016-08-17,16.480812072753906
2016-08-18,16.299699783325195
2016-08-19,16.14615249633789
2016-08-22,16.10678482055664
2016-08-23,16.083166122436523
2016-08-24,16.091035842895508
2016-08-25,16.169771194458008
2016-08-26,16.016231536865234
2016-08-29,16.142215728759766
2016-08-30,16.098907470703125
2016-08-31,16.094974517822266
2016-09-01,16.1264705657959
2016-09-02,16.12253189086914
2016-09-06,16.232770919799805
2016-09-07,16.248519897460938
2016-09-08,16.217018127441406
2016-09-09,15.634330749511719
2016-09-12,16.02804183959961
2016-09-13,15.73669719696045
2016-09-14,15.705198287963867
2016-09-15,15.92567253112793
2016-09-16,15.827249526977539
2016-09-19,15.772127151489258
2016-09-20,15.73276138305664
2016-09-21,15.972925186157227
2016-09-22,16.185527801513672
2016-09-23,16.252456665039062
2016-09-26,16.197338104248047
2016-09-27,16.323328018188477
2016-09-28,16.083166122436523
2016-09-29,16.035917282104492
2016-09-30,15.988670349121094
2016-10-03,16.051666259765625
2016-10-04,15.709135055541992
2016-10-05,15.66733169555664
2016-10-06,15.647329330444336
2016-10-07,15.551304817199707
2016-10-10,15.607320785522461
2016-10-11,15.643327713012695
2016-10-12,15.735344886779785
2016-10-13,15.751347541809082
2016-10-14,15.691338539123535
2016-10-17,15.711342811584473
2016-10-18,15.747352600097656
2016-10-19,15.755353927612305
2016-10-20,15.463289260864258
2016-10-21,14.999188423156738
2016-10-24,14.747135162353516
2016-10-25,14.683121681213379
2016-10-26,14.575103759765625
2016-10-27,14.61110782623291
2016-10-28,14.607110023498535
2016-10-31,14.719127655029297
2016-11-01,14.627106666564941
2016-11-02,14.551092147827148
2016-11-03,14.655118942260742
2016-11-04,14.603108406066895
2016-11-07,14.72713851928711
2016-11-08,14.79914665222168
2016-11-09,14.979186058044434
2016-11-10,14.631111145019531
2016-11-11,14.607110023498535
2016-11-14,14.45507526397705
2016-11-15,14.711128234863281
2016-11-16,14.863161087036133
2016-11-17,14.967182159423828
2016-11-18,15.027196884155273
2016-11-21,15.099211692810059
2016-11-22,15.423279762268066
2016-11-23,15.495294570922852
2016-11-25,15.687338829040527
2016-11-28,15.819365501403809
2016-11-29,15.795358657836914
2016-11-30,15.455283164978027
2016-12-01,15.555307388305664
2016-12-02,15.44728946685791
2016-12-05,15.455283164978027
2016-12-06,15.74334716796875
2016-12-07,16.183441162109375
2016-12-08,16.16744041442871
2016-12-09,16.155431747436523
2016-12-12,16.451496124267578
2016-12-13,16.54751968383789
2016-12-14,16.443496704101562
2016-12-15,16.603530883789062
2016-12-16,16.67154312133789
2016-12-19,16.85158348083496
2016-12-20,16.991613388061523
2016-12-21,16.947608947753906
2016-12-22,17.091636657714844
2016-12-23,17.095640182495117
2016-12-27,17.063629150390625
2016-12-28,17.011621475219727
2016-12-29,17.06763458251953
2016-12-30,17.015621185302734
2017-01-03,17.21166229248047
2017-01-04,17.11163902282715
2017-01-05,17.063629150390625
2017-01-06,16.786865234375
2017-01-09,16.575603485107422
2017-01-10,16.579673767089844
2017-01-11,16.4984130859375
2017-01-12,16.660926818847656
2017-01-13,16.640609741210938
2017-01-17,16.701549530029297
2017-01-18,16.575603485107422
2017-01-19,16.6568660736084
2017-01-20,16.83968162536621
2017-01-23,17.06313133239746
2017-01-24,16.803115844726562
2017-01-25,16.8153076171875
2017-01-26,16.96968650817871
2017-01-27,17.067184448242188
2017-01-30,16.990001678466797
2017-01-31,17.12812614440918
2017-02-01,17.087501525878906
2017-02-02,16.729990005493164
2017-02-03,16.7584285736084
2017-02-06,16.681236267089844
2017-02-07,16.705612182617188
2017-02-08,16.742177963256836
2017-02-09,16.782806396484375
2017-02-10,16.811246871948242
2017-02-13,16.51466941833496
2017-02-14,16.555295944213867
2017-02-15,16.705612182617188
2017-02-16,16.7584285736084
2017-02-17,16.851869583129883
2017-02-21,16.95343589782715
2017-02-22,16.89655876159668
2017-02-23,17.042814254760742
2017-02-24,17.209388732910156
2017-02-27,16.990001678466797
2017-02-28,16.977811813354492
2017-03-01,17.079374313354492
2017-03-02,17.091564178466797
2017-03-03,17.067184448242188
2017-03-06,17.046873092651367
2017-03-07,17.014375686645508
2017-03-08,16.96968650817871
2017-03-09,17.03874969482422
2017-03-10,17.205320358276367
2017-03-13,17.21344566345215
2017-03-14,17.099689483642578
2017-03-15,17.30282211303711
2017-03-16,17.241884231567383
2017-03-17,17.310945510864258
2017-03-20,17.2337589263916
2017-03-21,17.095632553100586
2017-03-22,16.92093276977539
2017-03-23,16.92093276977539
2017-03-24,16.933122634887695
2017-03-27,16.85593032836914
2017-03-28,16.884366989135742
2017-03-29,16.83968162536621
2017-03-30,16.965627670288086
2017-03-31,16.880308151245117
2017-04-03,16.88843536376953
2017-04-04,16.93718147277832
2017-04-05,16.86405372619629
2017-04-06,16.75623893737793
2017-04-07,16.75210952758789
2017-04-10,16.665441513061523
2017-04-11,16.636554718017578
2017-04-12,16.739730834960938
2017-04-13,16.624170303344727
2017-04-17,16.63242530822754
2017-04-18,16.61178970336914
2017-04-19,16.61178970336914
2017-04-20,16.65718650817871
2017-04-21,16.479717254638672
2017-04-24,16.516864776611328
2017-04-25,16.483844757080078
2017-04-26,16.690202713012695
2017-04-27,16.471464157104492
2017-04-28,16.355913162231445
2017-05-01,16.137163162231445
2017-05-02,16.07525634765625
2017-05-03,15.848261833190918
2017-05-04,15.687307357788086
2017-05-05,15.91430377960205
2017-05-08,15.918427467346191
2017-05-09,15.773975372314453
2017-05-10,15.86889934539795
2017-05-11,15.864776611328125
2017-05-12,15.885416030883789
2017-05-15,15.926681518554688
2017-05-16,15.761590957641602
2017-05-17,15.460314750671387
2017-05-18,15.662545204162598
2017-05-19,15.782231330871582
2017-05-22,15.786361694335938
2017-05-23,15.811120986938477
2017-05-24,15.74508285522461
2017-05-25,15.778101921081543
2017-05-26,15.732707023620605
