Date,GE
2013-09-20,94.39144897460938
2013-09-23,95.452880859375
2013-09-24,95.61015319824219
2013-09-25,95.25633239746094
2013-09-26,95.33497619628906
2013-09-27,94.54869079589844
2013-09-30,93.91970825195312
2013-10-01,95.02044677734375
2013-10-02,95.64946746826172
2013-10-03,94.7452621459961
2013-10-04,94.54869079589844
2013-10-07,94.11625671386719
2013-10-08,93.05476379394531
2013-10-09,92.66162872314453
2013-10-10,95.33497619628906
2013-10-11,95.92466735839844
2013-10-14,95.8460464477539
2013-10-15,95.0990982055664
2013-10-16,95.76740264892578
2013-10-17,97.02544403076172
2013-10-18,100.4457015991211
2013-10-21,102.76519012451172
2013-10-22,102.29344940185547
2013-10-23,101.0354232788086
2013-10-24,101.97893524169922
2013-10-25,101.74305725097656
2013-10-28,102.56864166259766
2013-10-29,103.0403823852539
2013-10-30,103.66942596435547
2013-10-31,102.76519012451172
2013-11-01,104.33773040771484
2013-11-04,103.9052734375
2013-11-05,103.86598205566406
2013-11-06,105.75302124023438
2013-11-07,104.57360076904297
2013-11-08,106.34268951416016
2013-11-11,106.18547058105469
2013-11-12,106.34268951416016
2013-11-13,106.73587036132812
2013-11-14,106.10681915283203
2013-11-15,106.93240356445312
2013-11-18,107.0110092163086
2013-11-19,106.26408386230469
2013-11-20,105.98890686035156
2013-11-21,105.7923355102539
2013-11-22,106.46062469482422
2013-11-25,105.08467102050781
2013-11-26,105.28123474121094
2013-11-27,105.47782135009766
2013-11-29,104.80947875976562
2013-12-02,104.80947875976562
2013-12-03,104.41634368896484
2013-12-04,104.73084259033203
2013-12-05,103.98389434814453
2013-12-06,105.9102783203125
2013-12-09,106.89308166503906
2013-12-10,106.69651794433594
2013-12-11,104.49501037597656
2013-12-12,104.33773040771484
2013-12-13,105.51713562011719
2013-12-16,106.06751251220703
2013-12-17,106.26408386230469
2013-12-18,107.75799560546875
2013-12-19,108.273193359375
2013-12-20,108.43174743652344
2013-12-23,108.5902328491211
2013-12-24,109.42250061035156
2013-12-26,110.29438018798828
2013-12-27,110.29438018798828
2013-12-30,110.53221130371094
2013-12-31,111.0870361328125
2014-01-02,108.98655700683594
2014-01-03,108.90727996826172
2014-01-06,108.03544616699219
2014-01-07,108.154296875
2014-01-08,107.8372573852539
2014-01-09,107.87684631347656
2014-01-10,106.84647369384766
2014-01-13,105.93495178222656
2014-01-14,106.8860855102539
2014-01-15,108.35249328613281
2014-01-16,107.79759979248047
2014-01-17,105.34048461914062
2014-01-21,104.19116973876953
2014-01-22,103.0022201538086
2014-01-23,102.32846069335938
2014-01-24,98.88053894042969
2014-01-27,99.35610961914062
2014-01-28,100.90174865722656
2014-01-29,100.22799682617188
2014-01-30,101.06024932861328
2014-01-31,99.59388732910156
2014-02-03,96.50264739990234
2014-02-04,97.37454986572266
2014-02-05,97.1763687133789
2014-02-06,98.88053894042969
2014-02-07,99.83172607421875
2014-02-10,99.27685546875
2014-02-11,100.7828369140625
2014-02-12,100.62432098388672
2014-02-13,100.8224868774414
2014-02-14,102.01144409179688
2014-02-18,101.65475463867188
2014-02-19,100.66395568847656
2014-02-20,100.42408752441406
2014-02-21,99.70450592041016
2014-02-24,101.10370635986328
2014-02-25,101.02376556396484
2014-02-26,101.1436767578125
2014-02-27,101.94322967529297
2014-02-28,101.82328796386719
2014-03-03,100.42408752441406
2014-03-04,102.54292297363281
2014-03-05,103.66227722167969
2014-03-06,104.82164001464844
2014-03-07,104.46183013916016
2014-03-10,104.10205078125
2014-03-11,103.54236602783203
2014-03-12,102.98267364501953
2014-03-13,101.3035888671875
2014-03-14,100.38411712646484
2014-03-17,101.66337585449219
2014-03-18,102.54292297363281
2014-03-19,101.06371307373047
2014-03-20,101.02376556396484
2014-03-21,101.54345703125
2014-03-24,101.58345031738281
2014-03-25,102.74281311035156
2014-03-26,102.4229736328125
2014-03-27,103.18255615234375
2014-03-28,103.46238708496094
2014-03-31,103.50238037109375
2014-04-01,103.42242431640625
2014-04-02,104.10205078125
2014-04-03,104.86161804199219
2014-04-04,104.02208709716797
2014-04-07,103.34245300292969
2014-04-08,102.94268035888672
2014-04-09,103.74224090576172
2014-04-10,102.2630615234375
2014-04-11,101.66337585449219
2014-04-14,102.78280639648438
2014-04-15,103.22251892089844
2014-04-16,104.42188262939453
2014-04-17,106.18087768554688
2014-04-21,106.30082702636719
2014-04-22,106.26085662841797
2014-04-23,105.62118530273438
2014-04-24,105.78111267089844
2014-04-25,106.34077453613281
2014-04-28,107.06039428710938
2014-04-29,106.98046112060547
2014-04-30,107.5001449584961
2014-05-01,107.02043914794922
2014-05-02,106.66062927246094
2014-05-05,106.26085662841797
2014-05-06,104.70169067382812
2014-05-07,106.06096649169922
2014-05-08,105.70115661621094
2014-05-09,105.62118530273438
2014-05-12,107.34024047851562
2014-05-13,107.62007141113281
2014-05-14,106.98046112060547
2014-05-15,106.34077453613281
2014-05-16,106.62064361572266
2014-05-19,106.38078308105469
2014-05-20,105.1414566040039
2014-05-21,105.90103912353516
2014-05-22,105.98101043701172
2014-05-23,105.98101043701172
2014-05-27,106.2208480834961
2014-05-28,106.58065032958984
2014-05-29,106.9004898071289
2014-05-30,107.10038757324219
2014-06-02,107.2602767944336
2014-06-03,107.10038757324219
2014-06-04,106.14088439941406
2014-06-05,107.02043914794922
2014-06-06,108.65948486328125
2014-06-09,109.69889831542969
2014-06-10,109.57898712158203
2014-06-11,108.53958892822266
2014-06-12,107.77999114990234
2014-06-13,108.09982299804688
2014-06-16,107.22029876708984
2014-06-17,107.42021179199219
2014-06-18,107.5001449584961
2014-06-19,108.54814147949219
2014-06-20,108.7093505859375
2014-06-23,107.54047393798828
2014-06-24,107.13739013671875
2014-06-25,106.49246978759766
2014-06-26,105.96845245361328
2014-06-27,106.53276062011719
2014-06-30,105.92814636230469
2014-07-01,106.41185760498047
2014-07-02,107.2583236694336
2014-07-03,108.2659683227539
2014-07-07,107.82261657714844
2014-07-08,106.29094696044922
2014-07-09,106.08942413330078
2014-07-10,105.60570526123047
2014-07-11,107.01643371582031
2014-07-14,107.45983123779297
2014-07-15,107.2583236694336
2014-07-16,108.91091918945312
2014-07-17,107.2583236694336
2014-07-18,106.65370178222656
2014-07-21,104.71892547607422
2014-07-22,104.88017272949219
2014-07-23,104.43678283691406
2014-07-24,104.55769348144531
2014-07-25,103.95306396484375
2014-07-28,103.14693450927734
2014-07-29,102.58261108398438
2014-07-30,103.34845733642578
2014-07-31,101.37339782714844
2014-08-01,102.1795654296875
2014-08-04,101.85710906982422
2014-08-05,100.84940338134766
2014-08-06,102.5423355102539
2014-08-07,102.7841567993164
2014-08-08,103.4290771484375
2014-08-11,103.95306396484375
2014-08-12,103.22754669189453
2014-08-13,104.11433410644531
2014-08-14,104.31585693359375
2014-08-15,103.34845733642578
2014-08-18,105.08169555664062
2014-08-19,105.00108337402344
2014-08-20,106.25062561035156
2014-08-21,106.53276062011719
2014-08-22,105.40414428710938
2014-08-25,105.60570526123047
2014-08-26,104.83983612060547
2014-08-27,105.32353210449219
2014-08-28,104.83983612060547
2014-08-29,104.71892547607422
2014-09-02,104.1949234008789
2014-09-03,104.59797668457031
2014-09-04,104.63831329345703
2014-09-05,105.20263671875
2014-09-08,105.12200164794922
2014-09-09,104.39646911621094
2014-09-10,104.59797668457031
2014-09-11,104.88017272949219
2014-09-12,104.2755355834961
2014-09-15,104.47708892822266
2014-09-16,105.64600372314453
2014-09-17,105.88783264160156
2014-09-18,106.5382080078125
2014-09-19,106.8634033203125
2014-09-22,106.0097885131836
2014-09-23,105.76590728759766
2014-09-24,105.40006256103516
2014-09-25,103.85543060302734
2014-09-26,104.18061065673828
2014-09-29,103.32701873779297
2014-09-30,104.13997650146484
2014-10-01,102.27017211914062
2014-10-02,102.10759735107422
2014-10-03,103.2457275390625
2014-10-06,102.51406860351562
2014-10-07,100.84750366210938
2014-10-08,102.63600158691406
2014-10-09,100.72554779052734
2014-10-10,98.65251159667969
2014-10-13,97.35176086425781
2014-10-14,97.96151733398438
2014-10-15,98.69316101074219
2014-10-16,98.57124328613281
2014-10-17,100.88816833496094
2014-10-20,101.74173736572266
2014-10-21,103.4489517211914
2014-10-22,102.39214324951172
2014-10-23,103.40831756591797
2014-10-24,104.2212905883789
2014-10-27,103.73351287841797
2014-10-28,105.19683837890625
2014-10-29,104.3025894165039
2014-10-30,104.34321594238281
2014-10-31,104.91230010986328
2014-11-03,104.46515655517578
2014-11-04,104.46515655517578
2014-11-05,104.95291137695312
2014-11-06,107.14793395996094
2014-11-07,107.35115051269531
2014-11-10,107.59506225585938
2014-11-11,107.22920227050781
2014-11-12,107.79827880859375
2014-11-13,107.39180755615234
2014-11-14,107.55441284179688
2014-11-17,108.16412353515625
2014-11-18,109.79004669189453
2014-11-19,109.42420959472656
2014-11-20,109.13967895507812
2014-11-21,109.70873260498047
2014-11-24,109.74939727783203
2014-11-25,109.1803207397461
2014-11-26,109.2209701538086
2014-11-28,107.67635345458984
2014-12-01,105.76590728759766
2014-12-02,105.88785552978516
2014-12-03,107.22920227050781
2014-12-04,106.05042266845703
2014-12-05,105.72523498535156
2014-12-08,104.42449951171875
2014-12-09,103.97738647460938
2014-12-10,102.71731567382812
2014-12-11,103.286376953125
2014-12-12,101.17269134521484
2014-12-15,99.9532470703125
2014-12-16,99.5467529296875
2014-12-17,100.23780059814453
2014-12-18,103.15097045898438
2014-12-19,105.12042236328125
2014-12-22,105.48971557617188
2014-12-23,106.1872329711914
2014-12-24,105.9820556640625
2014-12-26,105.77689361572266
2014-12-29,105.44869995117188
2014-12-30,104.915283203125
2014-12-31,103.68439483642578
2015-01-02,102.82272338867188
2015-01-05,100.9353256225586
2015-01-06,98.76068878173828
2015-01-07,98.8017349243164
2015-01-08,99.99160766601562
2015-01-09,98.59654998779297
2015-01-12,98.39139556884766
2015-01-13,97.89905548095703
2015-01-14,97.57080841064453
2015-01-15,96.75018310546875
2015-01-16,96.79119873046875
2015-01-20,97.8580322265625
2015-01-21,98.63760375976562
2015-01-22,99.62232971191406
2015-01-23,100.44291687011719
2015-01-26,100.89425659179688
2015-01-27,100.03263854980469
2015-01-28,97.81697845458984
2015-01-29,98.8017349243164
2015-01-30,98.02213287353516
2015-02-02,99.33512115478516
2015-02-03,100.40190887451172
2015-02-04,99.12997436523438
2015-02-05,100.52501678466797
2015-02-06,100.60707092285156
2015-02-09,101.09944152832031
2015-02-10,101.42766571044922
2015-02-11,101.63282775878906
2015-02-12,102.12518310546875
2015-02-13,103.19198608398438
2015-02-17,103.2740249633789
2015-02-18,103.60226440429688
2015-02-19,103.56087493896484
2015-02-20,104.38904571533203
2015-02-23,104.22337341308594
2015-02-24,105.13438415527344
2015-02-25,107.28759002685547
2015-02-26,107.20478820800781
2015-02-27,107.6188735961914
2015-03-02,108.11573791503906
2015-03-03,107.0805435180664
2015-03-04,106.25239562988281
2015-03-05,106.91490936279297
2015-03-06,105.25859832763672
2015-03-09,106.16957092285156
2015-03-10,104.22337341308594
2015-03-11,104.30624389648438
2015-03-12,105.17578125
2015-03-13,103.68513488769531
2015-03-16,105.38282012939453
2015-03-17,104.80313110351562
2015-03-18,106.16957092285156
2015-03-19,104.88594055175781
2015-03-20,105.17578125
2015-03-23,105.46562194824219
2015-03-24,104.63752746582031
2015-03-25,103.14680480957031
2015-03-26,102.69132232666016
2015-03-27,102.93976593017578
2015-03-30,104.0163803100586
2015-03-31,102.73273468017578
2015-04-01,102.85694885253906
2015-04-02,103.27102661132812
2015-04-06,104.26481628417969
2015-04-07,103.60230255126953
2015-04-08,103.56087493896484
2015-04-09,106.5422592163086
2015-04-10,118.05359649658203
2015-04-13,114.40970611572266
2015-04-14,114.82382202148438
2015-04-15,113.70579528808594
2015-04-16,112.96044158935547
2015-04-17,112.83624267578125
2015-04-20,111.88385009765625
2015-04-21,110.22754669189453
2015-04-22,111.42835998535156
2015-04-23,111.17991638183594
2015-04-24,110.97288513183594
2015-04-27,111.30416107177734
2015-04-28,112.29795837402344
2015-04-29,112.17371368408203
2015-04-30,112.13228607177734
2015-05-01,113.08467864990234
2015-05-04,112.91903686523438
2015-05-05,111.46980285644531
2015-05-06,111.01429748535156
2015-05-07,111.96666717529297
2015-05-08,113.29171752929688
2015-05-11,111.46980285644531
2015-05-12,111.9252700805664
2015-05-13,112.67061614990234
2015-05-14,113.49876403808594
2015-05-15,112.91903686523438
2015-05-18,113.08467864990234
2015-05-19,113.25030517578125
2015-05-20,114.45111083984375
2015-05-21,114.78244018554688
2015-05-22,114.61675262451172
2015-05-26,113.95423126220703
2015-05-27,113.95423126220703
2015-05-28,114.40970611572266
2015-05-29,112.91903686523438
2015-06-01,112.96044158935547
2015-06-02,113.16747283935547
2015-06-03,113.99566650390625
2015-06-04,112.87765502929688
2015-06-05,113.00186157226562
2015-06-08,112.7948226928711
2015-06-09,113.16747283935547
2015-06-10,114.40970611572266
2015-06-11,113.9128189086914
2015-06-12,113.41592407226562
2015-06-15,112.67061614990234
2015-06-16,112.7120132446289
2015-06-17,112.91903686523438
2015-06-18,114.29712677001953
2015-06-19,113.75423431396484
2015-06-22,114.50593566894531
2015-06-23,115.04878234863281
2015-06-24,113.8377685546875
2015-06-25,112.91903686523438
2015-06-26,113.12784576416016
2015-06-29,111.24864196777344
2015-06-30,110.95632934570312
2015-07-01,111.33216857910156
2015-07-02,111.83329010009766
2015-07-06,109.8705825805664
2015-07-07,110.53872680664062
2015-07-08,108.11664581298828
2015-07-09,108.65951538085938
2015-07-10,109.70352172851562
2015-07-13,110.53872680664062
2015-07-14,111.33216857910156
2015-07-15,111.79151153564453
2015-07-16,112.91903686523438
2015-07-17,113.75423431396484
2015-07-20,113.33665466308594
2015-07-21,112.12562561035156
2015-07-22,111.20687103271484
2015-07-23,109.6617660522461
2015-07-24,107.53202056884766
2015-07-27,108.36721801757812
2015-07-28,108.99361419677734
2015-07-29,109.6617660522461
2015-07-30,109.07715606689453
2015-07-31,108.99361419677734
2015-08-03,108.03314208984375
2015-08-04,108.15840148925781
2015-08-05,108.99361419677734
2015-08-06,108.70128631591797
2015-08-07,107.69903564453125
2015-08-10,109.57826232910156
2015-08-11,107.36499786376953
2015-08-12,107.9913558959961
2015-08-13,107.69903564453125
2015-08-14,108.91009521484375
2015-08-17,109.45294952392578
2015-08-18,108.86832427978516
2015-08-19,107.44847869873047
2015-08-20,105.19343566894531
2015-08-21,102.68782043457031
2015-08-24,99.68110656738281
2015-08-25,97.1755142211914
2015-08-26,100.26576232910156
2015-08-27,104.44175720214844
2015-08-28,105.06819152832031
2015-08-31,103.6483154296875
2015-09-01,99.72290802001953
2015-09-02,102.60430145263672
2015-09-03,102.35375213623047
2015-09-04,100.22399139404297
2015-09-08,104.23297882080078
2015-09-09,102.52080535888672
2015-09-10,103.0636978149414
2015-09-11,104.19123077392578
2015-09-14,103.43948364257812
2015-09-15,105.6528091430664
2015-09-16,108.28367614746094
2015-09-17,106.80899810791016
2015-09-18,104.49166107177734
2015-09-21,105.71353912353516
2015-09-22,105.79781341552734
2015-09-23,105.92417907714844
2015-09-24,104.95511627197266
2015-09-25,104.99727630615234
2015-09-28,102.42710876464844
2015-09-29,103.52256774902344
2015-09-30,106.26128387451172
2015-10-01,106.13485717773438
2015-10-02,107.31462860107422
2015-10-05,113.00267791748047
2015-10-06,114.98296356201172
2015-10-07,117.00537109375
2015-10-08,118.1008529663086
2015-10-09,118.26937103271484
2015-10-12,118.3536605834961
2015-10-13,117.42674255371094
2015-10-14,116.28910064697266
2015-10-15,118.1008529663086
2015-10-16,122.10356140136719
2015-10-19,122.14566802978516
2015-10-20,121.26089477539062
2015-10-21,121.55582427978516
2015-10-22,124.631591796875
2015-10-23,124.33667755126953
2015-10-26,124.50518035888672
2015-10-27,124.1259765625
2015-10-28,123.8310317993164
2015-10-29,123.62037658691406
2015-10-30,121.85074615478516
2015-11-02,123.87317657470703
2015-11-03,124.6736831665039
2015-11-04,124.4630355834961
2015-11-05,124.88436126708984
2015-11-06,126.06411743164062
2015-11-09,125.34782409667969
2015-11-10,126.90679931640625
2015-11-11,129.2241668701172
2015-11-12,127.07534790039062
2015-11-13,127.58094787597656
2015-11-16,127.91801452636719
2015-11-17,127.7494888305664
2015-11-18,128.59217834472656
2015-11-19,127.53881072998047
2015-11-20,129.18199157714844
2015-11-23,128.88710021972656
2015-11-24,129.18199157714844
2015-11-25,127.91801452636719
2015-11-27,127.91801452636719
2015-11-30,126.1484146118164
2015-12-01,127.11746978759766
2015-12-02,126.27481842041016
2015-12-03,126.52758026123047
2015-12-04,128.4656982421875
2015-12-07,127.96015930175781
2015-12-08,127.20172882080078
2015-12-09,128.38148498535156
2015-12-10,129.13987731933594
2015-12-11,127.49666595458984
2015-12-14,127.49666595458984
2015-12-15,127.7494888305664
2015-12-16,130.53030395507812
2015-12-17,129.6813201904297
2015-12-18,128.5352020263672
2015-12-21,129.0446319580078
2015-12-22,129.42660522460938
2015-12-23,131.37930297851562
2015-12-24,130.86988830566406
2015-12-28,131.1670379638672
2015-12-29,132.7801513671875
2015-12-30,131.8037567138672
2015-12-31,132.22824096679688
2016-01-04,130.3605499267578
2016-01-05,130.48788452148438
2016-01-06,128.40786743164062
2016-01-07,122.97441101074219
2016-01-08,120.76708221435547
2016-01-11,121.31890106201172
2016-01-12,121.5735855102539
2016-01-13,119.87564086914062
2016-01-14,123.3564453125
2016-01-15,120.93685913085938
2016-01-19,120.93685913085938
2016-01-20,118.85688781738281
2016-01-21,121.3613510131836
2016-01-22,119.87564086914062
2016-01-25,119.0266342163086
2016-01-26,120.17281341552734
2016-01-27,118.85688781738281
2016-01-28,119.74830627441406
2016-01-29,123.5262680053711
2016-02-01,121.5735855102539
2016-02-02,119.87564086914062
2016-02-03,121.70098114013672
2016-02-04,123.8658218383789
2016-02-05,121.14911651611328
2016-02-08,119.57845306396484
2016-02-09,120.04541778564453
2016-02-10,120.1303482055664
2016-02-11,116.52216339111328
2016-02-12,119.96055603027344
2016-02-16,122.50745391845703
2016-02-17,124.5450210571289
2016-02-18,123.44132995605469
2016-02-19,123.18665313720703
2016-02-22,124.8421401977539
2016-02-23,124.03561401367188
2016-02-24,122.9319076538086
2016-02-25,125.07138061523438
2016-02-26,125.79881286621094
2016-02-29,124.686279296875
2016-03-01,127.85262298583984
2016-03-02,129.1363067626953
2016-03-03,129.30752563476562
2016-03-04,130.3344268798828
2016-03-07,129.60699462890625
2016-03-08,128.62283325195312
2016-03-09,128.58006286621094
2016-03-10,128.10939025878906
2016-03-11,129.82093811035156
2016-03-14,129.52142333984375
2016-03-15,129.56417846679688
2016-03-16,129.09353637695312
2016-03-17,132.47381591796875
2016-03-18,132.30264282226562
2016-03-21,133.0300750732422
2016-03-22,132.90174865722656
2016-03-23,132.94456481933594
2016-03-24,133.11569213867188
2016-03-28,134.74166870117188
2016-03-29,134.69888305664062
2016-03-30,136.1964111328125
2016-03-31,136.02528381347656
2016-04-01,136.62435913085938
2016-04-04,133.62908935546875
2016-04-05,132.5594024658203
2016-04-06,132.21714782714844
2016-04-07,131.06182861328125
2016-04-08,131.74644470214844
2016-04-11,131.40415954589844
2016-04-12,131.8319854736328
2016-04-13,132.5594024658203
2016-04-14,132.73057556152344
2016-04-15,132.7733154296875
2016-04-18,132.90174865722656
2016-04-19,133.2868194580078
2016-04-20,133.2868194580078
2016-04-21,132.5594024658203
2016-04-22,131.6180877685547
2016-04-25,131.2758026123047
2016-04-26,132.21714782714844
2016-04-27,132.34542846679688
2016-04-28,132.21714782714844
2016-04-29,131.57522583007812
2016-05-02,132.17430114746094
2016-05-03,131.06182861328125
2016-05-04,128.6656494140625
2016-05-05,127.89543151855469
2016-05-06,128.87957763671875
2016-05-09,127.80988311767578
2016-05-10,130.41995239257812
2016-05-11,129.82093811035156
2016-05-12,128.7511749267578
2016-05-13,126.82571411132812
2016-05-16,128.1949462890625
2016-05-17,127.1252670288086
2016-05-18,126.69735717773438
2016-05-19,125.62762451171875
2016-05-20,126.48342895507812
2016-05-23,126.18388366699219
2016-05-24,127.72430419921875
2016-05-25,128.7511749267578
2016-05-26,128.4516143798828
2016-05-27,128.87957763671875
2016-05-31,129.35025024414062
2016-06-01,128.83680725097656
2016-06-02,128.58006286621094
2016-06-03,128.10939025878906
2016-06-06,128.87957763671875
2016-06-07,128.9651641845703
2016-06-08,129.69259643554688
2016-06-09,129.3930206298828
2016-06-10,128.53724670410156
2016-06-13,127.63873291015625
2016-06-14,130.24880981445312
2016-06-15,130.89064025878906
2016-06-16,132.09783935546875
2016-06-17,131.9253387451172
2016-06-20,132.91696166992188
2016-06-21,133.39120483398438
2016-06-22,132.70138549804688
2016-06-23,134.46902465820312
2016-06-24,128.5625
2016-06-27,126.40692138671875
2016-06-28,129.0799102783203
2016-06-29,131.7097930908203
2016-06-30,135.71934509277344
2016-07-01,135.76243591308594
2016-07-05,135.5900115966797
2016-07-06,136.84024047851562
2016-07-07,137.18515014648438
2016-07-08,138.8234100341797
2016-07-11,138.8665313720703
2016-07-12,139.0821533203125
2016-07-13,139.51324462890625
2016-07-14,140.67723083496094
2016-07-15,141.75506591796875
2016-07-18,141.8844451904297
2016-07-19,141.9706573486328
2016-07-20,141.32398986816406
2016-07-21,140.5048065185547
2016-07-22,138.2198486328125
2016-07-25,136.4091339111328
2016-07-26,135.6761932373047
2016-07-27,134.85707092285156
2016-07-28,134.72769165039062
2016-07-29,134.25344848632812
2016-08-01,134.29656982421875
2016-08-02,133.86546325683594
2016-08-03,134.21034240722656
2016-08-04,134.38279724121094
2016-08-05,134.85707092285156
2016-08-08,134.81390380859375
2016-08-09,134.94326782226562
2016-08-10,134.81390380859375
2016-08-11,134.90016174316406
2016-08-12,134.68460083007812
2016-08-15,134.68460083007812
2016-08-16,134.46902465820312
2016-08-17,134.90016174316406
2016-08-18,135.5037384033203
2016-08-19,134.72769165039062
2016-08-22,135.02952575683594
2016-08-23,134.6414794921875
2016-08-24,134.5983123779297
2016-08-25,134.55528259277344
2016-08-26,134.6414794921875
2016-08-29,135.20193481445312
2016-08-30,135.2450408935547
2016-08-31,134.68460083007812
2016-09-01,134.51214599609375
2016-09-02,134.90016174316406
2016-09-06,133.86546325683594
2016-09-07,133.9085693359375
2016-09-08,133.8223419189453
2016-09-09,129.8128662109375
2016-09-12,131.45106506347656
2016-09-13,128.69189453125
2016-09-14,128.0452117919922
2016-09-15,129.2617645263672
2016-09-16,128.95762634277344
2016-09-19,127.87144470214844
2016-09-20,128.9142303466797
2016-09-21,129.69627380371094
2016-09-22,130.52178955078125
2016-09-23,129.87008666992188
2016-09-26,128.34933471679688
2016-09-27,129.82659912109375
2016-09-28,129.91357421875
2016-09-29,128.30589294433594
2016-09-30,128.69696044921875
2016-10-03,128.78384399414062
2016-10-04,128.17555236816406
2016-10-05,128.17555236816406
2016-10-06,127.17622375488281
2016-10-07,126.3506851196289
2016-10-10,125.39478302001953
2016-10-11,125.65547943115234
2016-10-12,125.56859588623047
2016-10-13,125.00375366210938
2016-10-14,125.52515411376953
2016-10-17,125.35136413574219
2016-10-18,125.91619110107422
2016-10-19,126.26380920410156
2016-10-20,126.3072738647461
2016-10-21,125.91619110107422
2016-10-24,125.65547943115234
2016-10-25,124.48236846923828
2016-10-26,125.4382553100586
2016-10-27,124.3954849243164
2016-10-28,126.95896911621094
2016-10-31,126.43759155273438
2016-11-01,125.48172760009766
2016-11-02,123.78719329833984
2016-11-03,122.8747329711914
2016-11-04,123.56991577148438
2016-11-07,127.35002899169922
2016-11-08,127.82798767089844
2016-11-09,128.74041748046875
2016-11-10,132.1294708251953
2016-11-11,133.43295288085938
2016-11-14,132.56398010253906
2016-11-15,133.6067352294922
2016-11-16,133.5632781982422
2016-11-17,133.780517578125
2016-11-18,133.2590789794922
2016-11-21,134.12811279296875
2016-11-22,135.4750518798828
2016-11-23,136.1702117919922
2016-11-25,136.60472106933594
2016-11-28,135.7791748046875
2016-11-29,134.91021728515625
2016-11-30,133.65017700195312
2016-12-01,136.38748168945312
2016-12-02,136.1702117919922
2016-12-05,135.17091369628906
2016-12-06,135.4315948486328
2016-12-07,137.29991149902344
2016-12-08,136.99574279785156
2016-12-09,138.0819549560547
2016-12-12,138.42959594726562
2016-12-13,137.90823364257812
2016-12-14,136.86544799804688
2016-12-15,135.82264709472656
2016-12-16,137.95167541503906
2016-12-19,138.69032287597656
2016-12-20,140.1241455078125
2016-12-21,139.60272216796875
2016-12-22,139.29629516601562
2016-12-23,139.5589141845703
2016-12-27,139.64654541015625
2016-12-28,138.77102661132812
2016-12-29,138.81475830078125
2016-12-30,138.33326721191406
2017-01-03,138.7272186279297
2017-01-04,138.77102661132812
2017-01-05,137.98301696777344
2017-01-06,138.37696838378906
2017-01-09,137.72036743164062
2017-01-10,137.3263397216797
2017-01-11,137.76414489746094
2017-01-12,137.4139404296875
2017-01-13,137.28256225585938
2017-01-17,136.8886260986328
2017-01-18,136.71348571777344
2017-01-19,136.62594604492188
2017-01-20,133.6491241455078
2017-01-23,130.2345733642578
2017-01-24,131.32901000976562
2017-01-25,132.94869995117188
2017-01-26,132.72984313964844
2017-01-27,131.37278747558594
2017-01-30,131.1538848876953
2017-01-31,130.01577758789062
2017-02-01,129.97193908691406
2017-02-02,129.92813110351562
2017-02-03,130.01577758789062
2017-02-06,129.8406524658203
2017-02-07,129.40284729003906
2017-02-08,128.83377075195312
2017-02-09,129.53416442871094
2017-02-10,130.10325622558594
2017-02-13,131.5041046142578
2017-02-14,132.5547332763672
2017-02-15,132.8612060546875
2017-02-16,133.29893493652344
2017-02-17,132.94869995117188
2017-02-21,133.60537719726562
2017-02-22,132.77366638183594
2017-02-23,132.4647674560547
2017-02-24,133.21487426757812
2017-02-27,132.11175537109375
2017-02-28,131.53807067871094
2017-03-01,133.21487426757812
2017-03-02,133.21487426757812
2017-03-03,132.90599060058594
2017-03-06,132.37649536132812
2017-03-07,131.75875854492188
2017-03-08,131.49398803710938
2017-03-09,130.87628173828125
2017-03-10,133.61199951171875
2017-03-13,131.75875854492188
2017-03-14,130.3467254638672
2017-03-15,131.31748962402344
2017-03-16,131.2733612060547
2017-03-17,131.84698486328125
2017-03-20,131.22921752929688
2017-03-21,129.68482971191406
2017-03-22,130.30258178710938
2017-03-23,130.6997528076172
2017-03-24,131.14097595214844
2017-03-27,129.9054718017578
2017-03-28,130.6997528076172
2017-03-29,130.96441650390625
2017-03-30,131.80284118652344
2017-03-31,131.49398803710938
2017-04-03,131.84698486328125
2017-04-04,132.4647674560547
2017-04-05,132.244140625
2017-04-06,132.0676727294922
2017-04-07,132.33238220214844
2017-04-10,132.42063903808594
2017-04-11,132.55299377441406
2017-04-12,131.36158752441406
2017-04-13,130.43495178222656
2017-04-17,130.78794860839844
2017-04-18,131.6704864501953
2017-04-19,132.37649536132812
2017-04-20,133.56788635253906
2017-04-21,130.390869140625
2017-04-24,130.390869140625
2017-04-25,129.9495849609375
2017-04-26,129.11119079589844
2017-04-27,128.3169403076172
2017-04-28,127.91978454589844
2017-05-01,127.69913482666016
2017-05-02,127.91978454589844
2017-05-03,128.9788818359375
2017-05-04,128.84646606445312
2017-05-05,128.9346923828125
2017-05-08,128.27285766601562
2017-05-09,127.65510559082031
2017-05-10,126.64019775390625
2017-05-11,127.39031982421875
2017-05-12,124.74281311035156
2017-05-15,124.34565734863281
2017-05-16,123.72787475585938
2017-05-17,120.94800567626953
2017-05-18,121.25688171386719
2017-05-19,123.77204132080078
2017-05-22,124.34565734863281
2017-05-23,124.78693389892578
2017-05-24,122.80127716064453
2017-05-25,121.30101776123047
2017-05-26,121.12447357177734
2017-05-30,120.72736358642578
2017-05-31,120.81559753417969
2017-06-01,122.31584930419922
2017-06-02,123.02188873291016
2017-06-05,123.46312713623047
2017-06-06,123.24251556396484
2017-06-07,122.13935852050781
