Date,RF
2013-08-30,6.400083541870117
2013-09-03,6.3660407066345215
2013-09-04,6.461362361907959
2013-09-05,6.515830039978027
2013-09-06,6.5022125244140625
2013-09-09,6.495402812957764
2013-09-10,6.57710599899292
2013-09-11,6.522468090057373
2013-09-12,6.474659442901611
2013-09-13,6.501977920532227
2013-09-16,6.549787998199463
2013-09-17,6.583937168121338
2013-09-18,6.563448429107666
2013-09-19,6.290255069732666
2013-09-20,6.344892978668213
2013-09-23,6.19463586807251
2013-09-24,6.276595115661621
2013-09-25,6.317572593688965
2013-09-26,6.269763946533203
2013-09-27,6.351723670959473
2013-09-30,6.324403762817383
2013-10-01,6.420022010803223
2013-10-02,6.372212886810303
2013-10-03,6.351723670959473
2013-10-04,6.440509796142578
2013-10-07,6.331233501434326
2013-10-08,6.297083854675293
2013-10-09,6.338064193725586
2013-10-10,6.467828273773193
2013-10-11,6.549787998199463
2013-10-14,6.638574123382568
2013-10-15,6.536128997802734
2013-10-16,6.700045108795166
2013-10-17,6.788830280303955
2013-10-18,6.904937744140625
2013-10-21,6.857129096984863
2013-10-22,6.611256122589111
2013-10-23,6.549787998199463
2013-10-24,6.5156378746032715
2013-10-25,6.481490135192871
2013-10-28,6.529299259185791
2013-10-29,6.48831844329834
2013-10-30,6.5156378746032715
2013-10-31,6.577106952667236
2013-11-01,6.522468090057373
2013-11-04,6.454171657562256
2013-11-05,6.5156378746032715
2013-11-06,6.454171657562256
2013-11-07,6.324403762817383
2013-11-08,6.679553508758545
2013-11-11,6.6932148933410645
2013-11-12,6.583937168121338
2013-11-13,6.60442590713501
2013-11-14,6.700045108795166
2013-11-15,6.727362155914307
2013-11-18,6.597594261169434
2013-11-19,6.5429582595825195
2013-11-20,6.563448429107666
2013-11-21,6.652232646942139
2013-11-22,6.73419189453125
2013-11-25,6.706875324249268
2013-11-26,6.665895462036133
2013-11-27,6.706875324249268
2013-11-29,6.645403861999512
2013-12-02,6.652232646942139
2013-12-03,6.522468090057373
2013-12-04,6.60442590713501
2013-12-05,6.529299259185791
2013-12-06,6.631744861602783
2013-12-09,6.577106952667236
2013-12-10,6.529299259185791
2013-12-11,6.453933238983154
2013-12-12,6.5224456787109375
2013-12-13,6.529296398162842
2013-12-16,6.556704044342041
2013-12-17,6.5224456787109375
2013-12-18,6.577258110046387
2013-12-19,6.570406436920166
2013-12-20,6.5978102684021
2013-12-23,6.727987289428711
2013-12-24,6.748539924621582
2013-12-26,6.769094467163086
2013-12-27,6.734837532043457
2013-12-30,6.741689205169678
2013-12-31,6.775946617126465
2014-01-02,6.775946617126465
2014-01-03,6.762241840362549
2014-01-06,6.899267196655273
2014-01-07,6.9198222160339355
2014-01-08,7.022589683532715
2014-01-09,7.1596198081970215
2014-01-10,7.180173873901367
2014-01-13,7.0637006759643555
2014-01-14,7.1048078536987305
2014-01-15,7.28294038772583
2014-01-16,7.180173873901367
2014-01-17,7.241832256317139
2014-01-21,7.440520763397217
2014-01-22,7.550143718719482
2014-01-23,7.481629371643066
2014-01-24,7.228131294250488
2014-01-27,7.132214546203613
2014-01-28,7.214428424835205
2014-01-29,7.0637006759643555
2014-01-30,7.145914554595947
2014-01-31,6.967783451080322
2014-02-03,6.727987289428711
2014-02-04,6.83075475692749
2014-02-05,6.7827982902526855
2014-02-06,7.036296367645264
2014-02-07,7.008888244628906
2014-02-10,6.988335132598877
2014-02-11,7.056849002838135
2014-02-12,7.022589683532715
2014-02-13,7.056849002838135
2014-02-14,7.091104507446289
2014-02-18,7.1048078536987305
2014-02-19,6.9198222160339355
2014-02-20,7.002039432525635
2014-02-21,7.01574182510376
2014-02-24,7.152769565582275
2014-02-25,7.1596198081970215
2014-02-26,7.207579612731934
2014-02-27,7.241832256317139
2014-02-28,7.289792060852051
2014-03-03,7.214428424835205
2014-03-04,7.385711193084717
2014-03-05,7.351454257965088
2014-03-06,7.419966220855713
2014-03-07,7.57069730758667
2014-03-10,7.467927932739258
2014-03-11,7.399415016174316
2014-03-12,7.385674476623535
2014-03-13,7.330709934234619
2014-03-14,7.303227424621582
2014-03-17,7.42002534866333
2014-03-18,7.426894187927246
2014-03-19,7.619266510009766
2014-03-20,7.763544082641602
2014-03-21,7.619266510009766
2014-03-24,7.605528354644775
2014-03-25,7.633007049560547
2014-03-26,7.557433605194092
2014-03-27,7.413158416748047
2014-03-28,7.5230817794799805
2014-03-31,7.633007049560547
2014-04-01,7.729194641113281
2014-04-02,7.619266510009766
2014-04-03,7.612395286560059
2014-04-04,7.536820888519287
2014-04-07,7.378803253173828
2014-04-08,7.323840618133545
2014-04-09,7.344449520111084
2014-04-10,7.069635391235352
2014-04-11,6.987189769744873
2014-04-14,6.994062423706055
2014-04-15,7.05589485168457
2014-04-16,7.103989601135254
2014-04-17,7.021543502807617
2014-04-21,7.062764644622803
2014-04-22,7.138338565826416
2014-04-23,7.152079105377197
2014-04-24,7.083378314971924
2014-04-25,6.973450660705566
2014-04-28,6.918485164642334
2014-04-29,6.932229518890381
2014-04-30,6.966579437255859
2014-05-01,7.014672756195068
2014-05-02,7.03528356552124
2014-05-05,7.042153835296631
2014-05-06,6.945967197418213
2014-05-07,7.042153835296631
2014-05-08,6.987189769744873
2014-05-09,7.049022674560547
2014-05-12,7.220782279968262
2014-05-13,7.165822505950928
2014-05-14,7.000930309295654
2014-05-15,6.897876262664795
2014-05-16,6.787949562072754
2014-05-19,6.891005516052246
2014-05-20,6.856655120849609
2014-05-21,6.939096450805664
2014-05-22,6.932229518890381
2014-05-23,6.918485164642334
2014-05-27,6.952837944030762
2014-05-28,6.939096450805664
2014-05-29,6.939096450805664
2014-05-30,7.000930309295654
2014-06-02,7.103989601135254
2014-06-03,7.172691345214844
2014-06-04,7.2070417404174805
2014-06-05,7.282617568969727
2014-06-06,7.303227424621582
2014-06-09,7.454378604888916
2014-06-10,7.461247444152832
2014-06-11,7.406032085418701
2014-06-12,7.323204517364502
2014-06-13,7.392226219177246
2014-06-16,7.309401035308838
2014-06-17,7.412932395935059
2014-06-18,7.406032085418701
2014-06-19,7.378423690795898
2014-06-20,7.433639049530029
2014-06-23,7.392226219177246
2014-06-24,7.302497386932373
2014-06-25,7.371519088745117
2014-06-26,7.371519088745117
2014-06-27,7.364617347717285
2014-06-30,7.330104827880859
2014-07-01,7.426736831665039
2014-07-02,7.385322570800781
2014-07-03,7.502661228179932
2014-07-07,7.433639049530029
2014-07-08,7.295596122741699
2014-07-09,7.337007522583008
2014-07-10,7.281789302825928
2014-07-11,7.323204517364502
2014-07-14,7.330104827880859
2014-07-15,7.406032085418701
2014-07-16,7.337007522583008
2014-07-17,7.047117233276367
2014-07-18,7.07472562789917
2014-07-21,7.033313751220703
2014-07-22,6.971192836761475
2014-07-23,6.971192836761475
2014-07-24,7.102335453033447
2014-07-25,7.150649070739746
2014-07-28,7.067822456359863
2014-07-29,7.026411056518555
2014-07-30,7.109236240386963
2014-07-31,6.99880313873291
2014-08-01,6.895271301269531
2014-08-04,6.860758304595947
2014-08-05,6.79863977432251
2014-08-06,6.791738033294678
2014-08-07,6.702009201049805
2014-08-08,6.736520767211914
2014-08-11,6.708907604217529
2014-08-12,6.722715377807617
2014-08-13,6.840052604675293
2014-08-14,6.8331499099731445
2014-08-15,6.750322341918945
2014-08-18,6.8676605224609375
2014-08-19,6.819345951080322
2014-08-20,6.874564170837402
2014-08-21,6.984996795654297
2014-08-22,6.971192836761475
2014-08-25,7.054021835327148
2014-08-26,7.081627368927002
2014-08-27,7.012606143951416
2014-08-28,6.978095531463623
2014-08-29,7.005706310272217
2014-09-02,7.026411056518555
2014-09-03,6.984996795654297
2014-09-04,6.99880313873291
2014-09-05,6.99880313873291
2014-09-08,7.005706310272217
2014-09-09,6.902173042297363
2014-09-10,7.075592994689941
2014-09-11,7.131086349487305
2014-09-12,7.179644584655762
2014-09-15,7.131086349487305
2014-09-16,7.082530975341797
2014-09-17,7.200458526611328
2014-09-18,7.311446666717529
2014-09-19,7.242077827453613
2014-09-22,7.1727118492126465
2014-09-23,7.061720371246338
2014-09-24,7.061720371246338
2014-09-25,6.978477478027344
2014-09-26,7.0200958251953125
2014-09-29,6.978477478027344
2014-09-30,6.964602947235107
2014-10-01,6.860550403594971
2014-10-02,6.874424934387207
2014-10-03,7.006223201751709
2014-10-06,6.9229841232299805
2014-10-07,6.839741230010986
2014-10-08,6.936854362487793
2014-10-09,6.742623329162598
2014-10-10,6.6524457931518555
2014-10-13,6.541455268859863
2014-10-14,6.603885650634766
2014-10-15,6.312539577484131
2014-10-16,6.284791469573975
2014-10-17,6.312539577484131
2014-10-20,6.354162216186523
2014-10-21,6.423529624938965
2014-10-22,6.423529624938965
2014-10-23,6.527580261230469
2014-10-24,6.5483927726745605
2014-10-27,6.520643711090088
2014-10-28,6.680192947387695
2014-10-29,6.770371437072754
2014-10-30,6.770371437072754
2014-10-31,6.888298034667969
2014-11-03,6.957668304443359
2014-11-04,6.943793773651123
2014-11-05,7.01315975189209
2014-11-06,7.0964035987854
2014-11-07,7.047845363616943
2014-11-10,7.0964035987854
2014-11-11,7.068656921386719
2014-11-12,7.082530975341797
2014-11-13,7.054781436920166
2014-11-14,7.054781436920166
2014-11-17,7.006223201751709
2014-11-18,6.999285697937012
2014-11-19,6.98541259765625
2014-11-20,6.957668304443359
2014-11-21,6.964602947235107
2014-11-24,7.061720371246338
2014-11-25,7.03397274017334
2014-11-26,7.03397274017334
2014-11-28,6.98541259765625
2014-12-01,6.777307510375977
2014-12-02,6.839741230010986
2014-12-03,6.909109115600586
2014-12-04,7.01315975189209
2014-12-05,7.193518161773682
2014-12-08,7.193518161773682
2014-12-09,7.2490153312683105
2014-12-10,7.067790508270264
2014-12-11,7.0887017250061035
2014-12-12,6.977176189422607
2014-12-15,6.872625827789307
2014-12-16,6.914445400238037
2014-12-17,7.123551368713379
2014-12-18,7.276893615722656
2014-12-19,7.283865451812744
2014-12-22,7.325687408447266
2014-12-23,7.430238246917725
2014-12-24,7.4372100830078125
2014-12-26,7.444180488586426
2014-12-29,7.479030609130859
2014-12-30,7.458122253417969
2014-12-31,7.360540390014648
2015-01-02,7.325687408447266
2015-01-05,7.074756145477295
2015-01-06,6.837773323059082
2015-01-07,6.87959623336792
2015-01-08,6.984146595001221
2015-01-09,6.78201150894165
2015-01-12,6.649576187133789
2015-01-13,6.545022487640381
2015-01-14,6.384711265563965
2015-01-15,6.266216278076172
2015-01-16,6.321977138519287
2015-01-20,6.0919599533081055
2015-01-21,6.07105016708374
2015-01-22,6.405618667602539
2015-01-23,6.280155181884766
2015-01-26,6.328946113586426
2015-01-27,6.2522735595703125
2015-01-28,6.0919599533081055
2015-01-29,6.168633937835693
2015-01-30,6.0640788078308105
2015-02-02,6.22439432144165
2015-02-03,6.349857330322266
2015-02-04,6.301066875457764
2015-02-05,6.412587642669678
2015-02-06,6.663517475128174
2015-02-09,6.524112224578857
2015-02-10,6.517145156860352
2015-02-11,6.496231555938721
2015-02-12,6.649576187133789
2015-02-13,6.635635852813721
2015-02-17,6.747159957885742
2015-02-18,6.628665447235107
2015-02-19,6.642605304718018
2015-02-20,6.733218669891357
2015-02-23,6.670485973358154
2015-02-24,6.7401885986328125
2015-02-25,6.705337047576904
2015-02-26,6.705337047576904
2015-02-27,6.698368549346924
2015-03-02,6.761101245880127
2015-03-03,6.705337047576904
2015-03-04,6.656548023223877
2015-03-05,6.761101245880127
2015-03-06,6.802920818328857
2015-03-09,6.802920818328857
2015-03-10,6.656548023223877
2015-03-11,6.684573650360107
2015-03-12,6.929816246032715
2015-03-13,6.943826675415039
2015-03-16,6.922807693481445
2015-03-17,6.929816246032715
2015-03-18,6.789675235748291
2015-03-19,6.656548023223877
2015-03-20,6.754642963409424
2015-03-23,6.691582679748535
2015-03-24,6.6074981689453125
2015-03-25,6.481374263763428
2015-03-26,6.523416519165039
2015-03-27,6.4673614501953125
2015-03-30,6.544438362121582
2015-03-31,6.621511459350586
2015-04-01,6.628520965576172
2015-04-02,6.712601661682129
2015-04-06,6.691582679748535
2015-04-07,6.740628242492676
2015-04-08,6.747636318206787
2015-04-09,6.775662899017334
2015-04-10,6.719608783721924
2015-04-13,6.754642963409424
2015-04-14,6.684573650360107
2015-04-15,6.803692817687988
2015-04-16,6.796685695648193
2015-04-17,6.719608783721924
2015-04-20,6.719608783721924
2015-04-21,6.712601661682129
2015-04-22,6.817706108093262
2015-04-23,6.740628242492676
2015-04-24,6.712601661682129
2015-04-27,6.698588848114014
2015-04-28,6.754642963409424
2015-04-29,6.866754055023193
2015-04-30,6.887775421142578
2015-05-01,6.887775421142578
2015-05-04,6.9928765296936035
2015-05-05,6.943826675415039
2015-05-06,6.950837135314941
2015-05-07,6.929816246032715
2015-05-08,6.957842826843262
2015-05-11,7.0559401512146
2015-05-12,7.126009941101074
2015-05-13,7.189073085784912
2015-05-14,7.140023708343506
2015-05-15,6.9928765296936035
2015-05-18,7.1540374755859375
2015-05-19,7.280159950256348
2015-05-20,7.189073085784912
2015-05-21,7.1750569343566895
2015-05-22,7.161043643951416
2015-05-26,7.133015155792236
2015-05-27,7.203085422515869
2015-05-28,7.161043643951416
2015-05-29,7.0699543952941895
2015-06-01,6.9928765296936035
2015-06-02,7.097980976104736
2015-06-03,7.217098236083984
2015-06-04,7.161043643951416
2015-06-05,7.371251106262207
2015-06-08,7.3081889152526855
2015-06-09,7.392271518707275
2015-06-10,7.5050201416015625
2015-06-11,7.4415998458862305
2015-06-12,7.455694675445557
2015-06-15,7.399318218231201
2015-06-16,7.469786167144775
2015-06-17,7.3570380210876465
2015-06-18,7.399318218231201
2015-06-19,7.3570380210876465
2015-06-22,7.476834774017334
2015-06-23,7.582538604736328
2015-06-24,7.519118309020996
2015-06-25,7.448644638061523
2015-06-26,7.420458793640137
2015-06-29,7.251333236694336
2015-06-30,7.3006591796875
2015-07-01,7.335897922515869
2015-07-02,7.237237453460693
2015-07-06,7.166768550872803
2015-07-07,7.075157165527344
2015-07-08,6.92717170715332
2015-07-09,7.046969890594482
2015-07-10,7.145627975463867
2015-07-13,7.18790864944458
2015-07-14,7.202003002166748
2015-07-15,7.265425682067871
2015-07-16,7.3217997550964355
2015-07-17,7.131533145904541
2015-07-20,7.18790864944458
2015-07-21,7.335897922515869
2015-07-22,7.540257453918457
2015-07-23,7.483880043029785
2015-07-24,7.4415998458862305
2015-07-27,7.335897922515869
2015-07-28,7.3288469314575195
2015-07-29,7.413411617279053
2015-07-30,7.448644638061523
2015-07-31,7.3217997550964355
2015-08-03,7.3077073097229
2015-08-04,7.3077073097229
2015-08-05,7.385223865509033
2015-08-06,7.448644638061523
2015-08-07,7.483880043029785
2015-08-10,7.6107258796691895
2015-08-11,7.455694675445557
2015-08-12,7.293615818023682
2015-08-13,7.335897922515869
2015-08-14,7.4345526695251465
2015-08-17,7.4345526695251465
2015-08-18,7.399318218231201
2015-08-19,7.223145008087158
2015-08-20,6.997640132904053
2015-08-21,6.814418315887451
2015-08-24,6.328176498413086
2015-08-25,6.180190086364746
2015-08-26,6.5184454917907715
2015-08-27,6.736902713775635
2015-08-28,6.779183387756348
2015-08-31,6.758042335510254
2015-09-01,6.490259170532227
2015-09-02,6.5818705558776855
2015-09-03,6.645291805267334
2015-09-04,6.5254950523376465
2015-09-08,6.708715438842773
2015-09-09,6.6236162185668945
2015-09-10,6.751265048980713
2015-09-11,6.744173049926758
2015-09-14,6.800907611846924
2015-09-15,6.90018892288208
2015-09-16,6.786721706390381
2015-09-17,6.588156223297119
2015-09-18,6.339948654174805
2015-09-21,6.446323871612549
2015-09-22,6.325764179229736
2015-09-23,6.3470377922058105
2015-09-24,6.325764179229736
2015-09-25,6.439229965209961
2015-09-28,6.240666389465332
2015-09-29,6.261940002441406
2015-09-30,6.389590740203857
2015-10-01,6.403771877288818
2015-10-02,6.318674087524414
2015-10-05,6.410865783691406
2015-10-06,6.446323871612549
2015-10-07,6.531423568725586
2015-10-08,6.5668840408325195
2015-10-09,6.446323871612549
2015-10-12,6.439229965209961
2015-10-13,6.368314743041992
2015-10-14,6.254847526550293
2015-10-15,6.439229965209961
2015-10-16,6.396681785583496
2015-10-19,6.339948654174805
2015-10-20,6.531423568725586
2015-10-21,6.403771877288818
2015-10-22,6.531423568725586
2015-10-23,6.701622009277344
2015-10-26,6.609430313110352
2015-10-27,6.552697658538818
2015-10-28,6.850546360015869
2015-10-29,6.836364269256592
2015-10-30,6.6307053565979
2015-11-02,6.793814659118652
2015-11-03,6.765444278717041
2015-11-04,6.800907611846924
2015-11-05,6.90018892288208
2015-11-06,7.1838555335998535
2015-11-09,7.0845746994018555
2015-11-10,7.141303539276123
2015-11-11,7.05620813369751
2015-11-12,6.949832439422607
2015-11-13,6.886006832122803
2015-11-16,6.9569244384765625
2015-11-17,6.999474048614502
2015-11-18,7.155489921569824
2015-11-19,7.190948009490967
2015-11-20,7.148397922515869
2015-11-23,7.148397922515869
2015-11-24,7.1838555335998535
2015-11-25,7.155489921569824
2015-11-27,7.212223052978516
2015-11-30,7.190948009490967
2015-12-01,7.268959045410156
2015-12-02,7.162580490112305
2015-12-03,7.070388317108154
2015-12-04,7.276051044464111
2015-12-07,7.112940311431885
2015-12-08,6.836364269256592
2015-12-09,6.743594646453857
2015-12-10,6.8577728271484375
2015-12-11,6.686506271362305
2015-12-14,6.679372310638428
2015-12-15,6.971950531005859
2015-12-16,7.093265056610107
2015-12-17,6.943403244018555
2015-12-18,6.672234535217285
2015-12-21,6.700777053833008
2015-12-22,6.779276371002197
2015-12-23,6.91486120223999
2015-12-24,6.929133892059326
2015-12-28,6.872045993804932
2015-12-29,6.964813709259033
2015-12-30,6.886316776275635
2015-12-31,6.8506364822387695
2016-01-04,6.736459255218506
2016-01-05,6.7221879959106445
2016-01-06,6.6080121994018555
2016-01-07,6.3939290046691895
2016-01-08,6.251205921173096
2016-01-11,6.194117069244385
2016-01-12,6.236933708190918
2016-01-13,5.944354057312012
2016-01-14,5.965762138366699
2016-01-15,5.8515849113464355
2016-01-19,5.7659525871276855
2016-01-20,5.637503147125244
2016-01-21,5.587550163269043
2016-01-22,5.65891170501709
2016-01-25,5.402012825012207
2016-01-26,5.580414295196533
2016-01-27,5.673182964324951
2016-01-28,5.716000080108643
2016-01-29,5.794497489929199
2016-02-01,5.666048049926758
2016-02-02,5.444828033447266
2016-02-03,5.580414295196533
2016-02-04,5.637503147125244
2016-02-05,5.5661420822143555
2016-02-08,5.373468399047852
2016-02-09,5.459100723266602
2016-02-10,5.359194755554199
2016-02-11,5.052343845367432
2016-02-12,5.423419952392578
2016-02-16,5.5946855545043945
2016-02-17,5.580414295196533
2016-02-18,5.437692642211914
2016-02-19,5.459100723266602
2016-02-22,5.637503147125244
2016-02-23,5.402012825012207
2016-02-24,5.294971942901611
2016-02-25,5.359194755554199
2016-02-26,5.530462265014648
2016-02-29,5.366331577301025
2016-03-01,5.694591999053955
2016-03-02,5.794497489929199
2016-03-03,5.9086737632751465
2016-03-04,5.987170219421387
2016-03-07,5.980034828186035
2016-03-08,5.744544982910156
2016-03-09,5.658268928527832
2016-03-10,5.73016357421875
2016-03-11,5.924285411834717
2016-03-14,5.902717590332031
2016-03-15,5.8308186531066895
2016-03-16,5.766112804412842
2016-03-17,5.838010311126709
2016-03-18,5.917096138000488
2016-03-21,5.902717590332031
2016-03-22,5.881147861480713
2016-03-23,5.809250831604004
2016-03-24,5.794871807098389
2016-03-28,5.787682056427002
2016-03-29,5.679836750030518
2016-03-30,5.679836750030518
2016-03-31,5.643887996673584
2016-04-01,5.672647476196289
2016-04-04,5.658268928527832
2016-04-05,5.507283687591553
2016-04-06,5.615131378173828
2016-04-07,5.464147567749023
2016-04-08,5.514475345611572
2016-04-11,5.579181671142578
2016-04-12,5.73016357421875
2016-04-13,6.039320468902588
2016-04-14,6.096837043762207
2016-04-15,6.2837700843811035
2016-04-18,6.2981486320495605
2016-04-19,6.456322193145752
2016-04-20,6.585738658905029
2016-04-21,6.592926025390625
2016-04-22,6.715149879455566
2016-04-25,6.686391353607178
2016-04-26,6.758288383483887
2016-04-27,6.894892692565918
2016-04-28,6.772665500640869
2016-04-29,6.743910789489746
2016-05-02,6.7942352294921875
2016-05-03,6.643252372741699
2016-05-04,6.499459266662598
2016-05-05,6.499459266662598
2016-05-06,6.528219223022461
2016-05-09,6.506649017333984
2016-05-10,6.6360626220703125
2016-05-11,6.628873348236084
2016-05-12,6.564167022705078
2016-05-13,6.463512420654297
2016-05-16,6.506649017333984
2016-05-17,6.592926025390625
2016-05-18,6.9308390617370605
2016-05-19,6.8086161613464355
2016-05-20,6.837375164031982
2016-05-23,6.8086161613464355
2016-05-24,6.938029766082764
2016-05-25,7.081824779510498
2016-05-26,6.995546817779541
2016-05-27,7.096202850341797
2016-05-31,7.067444324493408
2016-06-01,7.139339923858643
2016-06-02,7.189670562744141
2016-06-03,6.995546817779541
2016-06-06,7.153721332550049
2016-06-07,7.067444324493408
2016-06-08,7.107248306274414
2016-06-09,7.020400047302246
2016-06-10,6.890124320983887
2016-06-13,6.774322986602783
2016-06-14,6.578911304473877
2016-06-15,6.586147308349609
2016-06-16,6.492059707641602
2016-06-17,6.578911304473877
2016-06-20,6.636810302734375
2016-06-21,6.636810302734375
2016-06-22,6.600620746612549
2016-06-23,6.839460849761963
2016-06-24,6.17360782623291
2016-06-27,5.724881649017334
2016-06-28,5.956482887268066
2016-06-29,6.093996524810791
2016-06-30,6.159135341644287
2016-07-01,6.050571918487549
2016-07-05,5.804495334625244
2016-07-06,5.927532196044922
2016-07-07,5.970958232879639
2016-07-08,6.108470916748047
2016-07-11,6.202557563781738
2016-07-12,6.390735149383545
2016-07-13,6.412446975708008
2016-07-14,6.571671962738037
2016-07-15,6.600620746612549
2016-07-18,6.629573822021484
2016-07-19,6.426921367645264
2016-07-20,6.455873012542725
2016-07-21,6.4703474044799805
2016-07-22,6.53548526763916
2016-07-25,6.492059707641602
2016-07-26,6.622337818145752
2016-07-27,6.586147308349609
2016-07-28,6.629573822021484
2016-07-29,6.636810302734375
2016-08-01,6.52824592590332
2016-08-02,6.4413981437683105
2016-08-03,6.542724132537842
2016-08-04,6.542724132537842
2016-08-05,6.7960357666015625
2016-08-08,6.7960357666015625
2016-08-09,6.781561374664307
2016-08-10,6.7019476890563965
2016-08-11,6.730899810791016
2016-08-12,6.680236339569092
2016-08-15,6.919075012207031
2016-08-16,6.904598236083984
2016-08-17,6.911835193634033
2016-08-18,6.969737529754639
2016-08-19,7.013160705566406
2016-08-22,6.991450786590576
2016-08-23,6.998685836791992
2016-08-24,6.969737529754639
2016-08-25,6.984213829040527
2016-08-26,7.085536956787109
2016-08-29,7.136198997497559
2016-08-30,7.215811729431152
2016-08-31,7.215811729431152
2016-09-01,7.128961563110352
2016-09-02,7.186862945556641
2016-09-06,7.157911777496338
2016-09-07,7.256265163421631
2016-09-08,7.234409809112549
2016-09-09,7.161557197570801
2016-09-12,7.227125644683838
2016-09-13,7.001277446746826
2016-09-14,6.935708999633789
2016-09-15,7.015849590301514
2016-09-16,6.964850902557373
2016-09-19,7.037703037261963
2016-09-20,7.030418395996094
2016-09-21,7.052273750305176
2016-09-22,7.117841720581055
2016-09-23,7.125124931335449
2016-09-26,6.964850902557373
2016-09-27,7.074128150939941
2016-09-28,7.161557197570801
2016-09-29,7.044986248016357
2016-09-30,7.190694808959961
2016-10-03,7.227125644683838
2016-10-04,7.343689918518066
2016-10-05,7.511255264282227
2016-10-06,7.518539905548096
2016-10-07,7.525825500488281
2016-10-10,7.554967880249023
2016-10-11,7.474828243255615
2016-10-12,7.4602556228637695
2016-10-13,7.24898099899292
2016-10-14,7.321834087371826
2016-10-17,7.292693614959717
2016-10-18,7.467541694641113
2016-10-19,7.6788177490234375
2016-10-20,7.729816913604736
2016-10-21,7.751673698425293
2016-10-24,7.729816913604736
2016-10-25,7.7371015548706055
2016-10-26,7.831813812255859
2016-10-27,7.897382736206055
2016-10-28,7.7589569091796875
2016-10-31,7.802670478820801
2016-11-01,7.897382736206055
2016-11-02,7.6569600105285645
2016-11-03,7.620535373687744
2016-11-04,7.664247512817383
2016-11-07,7.984808921813965
2016-11-08,7.933808326721191
2016-11-09,8.407360076904297
2016-11-10,8.873626708984375
2016-11-11,9.070333480834961
2016-11-14,9.66773509979248
2016-11-15,9.857154846191406
2016-11-16,9.390890121459961
2016-11-17,9.594879150390625
2016-11-18,9.66045093536377
2016-11-21,9.55117130279541
2016-11-22,9.580310821533203
2016-11-23,9.689590454101562
2016-11-25,9.733302116394043
2016-11-28,9.52931022644043
2016-11-29,9.602165222167969
2016-11-30,9.864439964294434
2016-12-01,10.083001136779785
2016-12-02,10.010149955749512
2016-12-05,10.214138984680176
2016-12-06,10.374420166015625
2016-12-07,10.583005905151367
2016-12-08,10.64887809753418
2016-12-09,10.685469627380371
2016-12-12,10.509818077087402
2016-12-13,10.458586692810059
2016-12-14,10.495179176330566
2016-12-15,10.62691879272461
2016-12-16,10.392716407775879
2016-12-19,10.451266288757324
2016-12-20,10.670830726623535
2016-12-21,10.634236335754395
2016-12-22,10.64887809753418
2016-12-23,10.65618896484375
2016-12-27,10.714744567871094
2016-12-28,10.561050415039062
2016-12-29,10.370759963989258
2016-12-30,10.509818077087402
2017-01-03,10.561050415039062
2017-01-04,10.700105667114258
2017-01-05,10.561050415039062
2017-01-06,10.59764289855957
2017-01-09,10.517136573791504
2017-01-10,10.65618896484375
2017-01-11,10.62691879272461
2017-01-12,10.561050415039062
2017-01-13,10.744017601013184
2017-01-17,10.085325241088867
2017-01-18,10.268298149108887
2017-01-19,10.23170280456543
2017-01-20,10.275616645812988
2017-01-23,10.180471420288086
2017-01-24,10.421991348266602
2017-01-25,10.700105667114258
2017-01-26,10.758658409118652
2017-01-27,10.641558647155762
2017-01-30,10.57568645477295
2017-01-31,10.54641056060791
2017-02-01,10.583005905151367
2017-02-02,10.429308891296387
2017-02-03,10.700105667114258
2017-02-06,10.707422256469727
2017-02-07,10.670830726623535
2017-02-08,10.604961395263672
2017-02-09,10.970900535583496
2017-02-10,10.970900535583496
2017-02-13,11.08800220489502
2017-02-14,11.33684253692627
2017-02-15,11.388076782226562
2017-02-16,11.41003131866455
2017-02-17,11.25633716583252
2017-02-21,11.292929649353027
2017-02-22,11.212423324584961
2017-02-23,11.227062225341797
2017-02-24,11.124598503112793
2017-02-27,11.20510482788086
2017-02-28,11.17583179473877
2017-03-01,11.644235610961914
2017-03-02,11.212423324584961
2017-03-03,11.241698265075684
2017-03-06,11.146554946899414
2017-03-07,11.161190032958984
2017-03-08,11.1795654296875
2017-03-09,11.17221736907959
2017-03-10,11.120767593383789
2017-03-13,11.113412857055664
2017-03-14,11.091363906860352
2017-03-15,11.025212287902832
2017-03-16,11.061965942382812
2017-03-17,11.061965942382812
2017-03-20,10.937012672424316
2017-03-21,10.363702774047852
2017-03-22,10.422499656677246
2017-03-23,10.459253311157227
2017-03-24,10.459253311157227
2017-03-27,10.34900188446045
2017-03-28,10.584206581115723
2017-03-29,10.518056869506836
2017-03-30,10.790007591247559
2017-03-31,10.679758071899414
2017-04-03,10.716508865356445
2017-04-04,10.701803207397461
2017-04-05,10.562156677246094
2017-04-06,10.679758071899414
2017-04-07,10.613603591918945
2017-04-10,10.451903343200684
2017-04-11,10.415151596069336
2017-04-12,10.260798454284668
2017-04-13,10.054994583129883
2017-04-17,10.28285026550293
2017-04-18,9.805089950561523
2017-04-19,9.819788932800293
2017-04-20,10.025593757629395
2017-04-21,9.900643348693848
2017-04-24,10.15054702758789
2017-04-25,10.187297821044922
2017-04-26,10.304901123046875
2017-04-27,10.135845184326172
2017-04-28,10.106447219848633
2017-05-01,10.194647789001465
2017-05-02,10.172597885131836
2017-05-03,10.378399848937988
2017-05-04,10.488653182983398
