Date,RL
2013-09-19,134.09580993652344
2013-09-20,133.31497192382812
2013-09-23,131.45860290527344
2013-09-24,131.60205078125
2013-09-25,130.18043518066406
2013-09-26,132.2010498046875
2013-09-27,132.28094482421875
2013-09-30,131.56210327148438
2013-10-01,131.72186279296875
2013-10-02,130.987060546875
2013-10-03,131.36244201660156
2013-10-04,133.12742614746094
2013-10-07,131.25865173339844
2013-10-08,128.66302490234375
2013-10-09,129.70120239257812
2013-10-10,130.6915740966797
2013-10-11,128.85464477539062
2013-10-14,128.66302490234375
2013-10-15,126.7701644897461
2013-10-16,126.73023223876953
2013-10-17,129.12619018554688
2013-10-18,130.89920043945312
2013-10-21,130.66757202148438
2013-10-22,132.99966430664062
2013-10-23,131.1468048095703
2013-10-24,131.53814697265625
2013-10-25,131.41038513183594
2013-10-28,131.81771850585938
2013-10-29,132.26487731933594
2013-10-30,133.23133850097656
2013-10-31,132.28884887695312
2013-11-01,134.8126220703125
2013-11-04,135.44354248046875
2013-11-05,136.72142028808594
2013-11-06,144.17282104492188
2013-11-07,138.01524353027344
2013-11-08,138.50238037109375
2013-11-11,137.79159545898438
2013-11-12,136.9610137939453
2013-11-13,140.61888122558594
2013-11-14,141.09803771972656
2013-11-15,140.4830322265625
2013-11-18,138.222900390625
2013-11-19,138.37461853027344
2013-11-20,137.3683319091797
2013-11-21,137.3523406982422
2013-11-22,139.7802734375
2013-11-25,140.17160034179688
2013-11-26,140.05177307128906
2013-11-27,139.21324157714844
2013-11-29,139.94796752929688
2013-12-02,139.0055389404297
2013-12-03,138.2867431640625
2013-12-04,138.6700897216797
2013-12-05,138.56634521484375
2013-12-06,137.59988403320312
2013-12-09,136.71340942382812
2013-12-10,137.1526641845703
2013-12-11,136.6415252685547
2013-12-12,138.1829376220703
2013-12-13,139.91603088378906
2013-12-16,140.2115020751953
2013-12-17,139.2451629638672
2013-12-18,141.43345642089844
2013-12-19,139.87606811523438
2013-12-20,139.80419921875
2013-12-23,139.6604461669922
2013-12-24,140.94961547851562
2013-12-26,140.90155029296875
2013-12-27,140.90155029296875
2013-12-30,141.1977996826172
2013-12-31,141.3820343017578
2014-01-02,140.4210662841797
2014-01-03,141.87841796875
2014-01-06,139.86865234375
2014-01-07,140.44512939453125
2014-01-08,137.97894287109375
2014-01-09,138.4273681640625
2014-01-10,139.2841033935547
2014-01-13,134.1195068359375
2014-01-14,134.095458984375
2014-01-15,134.58392333984375
2014-01-16,130.7644805908203
2014-01-17,130.10789489746094
2014-01-21,128.8347930908203
2014-01-22,128.00209045410156
2014-01-23,127.03319549560547
2014-01-24,126.2084732055664
2014-01-27,125.67201232910156
2014-01-28,125.50387573242188
2014-01-29,124.51897430419922
2014-01-30,126.69691467285156
2014-01-31,125.6239242553711
2014-02-03,123.03762817382812
2014-02-04,123.4539794921875
2014-02-05,119.07415008544922
2014-02-06,121.89258575439453
2014-02-07,124.8232421875
2014-02-10,124.31076049804688
2014-02-11,125.5518569946289
2014-02-12,123.71023559570312
2014-02-13,125.03138732910156
2014-02-14,126.82499694824219
2014-02-18,125.8320541381836
2014-02-19,125.68795013427734
2014-02-20,126.24046325683594
2014-02-21,126.83301544189453
2014-02-24,127.52960205078125
2014-02-25,128.10617065429688
2014-02-26,129.81163024902344
2014-02-27,129.54739379882812
2014-02-28,128.9789581298828
2014-03-03,128.33038330078125
2014-03-04,129.66754150390625
2014-03-05,129.27517700195312
2014-03-06,129.84368896484375
2014-03-07,131.3570098876953
2014-03-10,131.54920959472656
2014-03-11,129.89981079101562
2014-03-12,130.1719970703125
2014-03-13,127.64168548583984
2014-03-14,128.17820739746094
2014-03-17,129.3231964111328
2014-03-18,131.15687561035156
2014-03-19,129.1230010986328
2014-03-20,128.49050903320312
2014-03-21,128.9468994140625
2014-03-24,128.12217712402344
2014-03-25,125.14350128173828
2014-03-26,125.65744018554688
2014-03-27,126.0589828491211
2014-03-28,127.0708236694336
2014-03-31,129.23089599609375
2014-04-01,131.47134399414062
2014-04-02,131.222412109375
2014-04-03,130.63623046875
2014-04-04,127.39196014404297
2014-04-07,124.93470764160156
2014-04-08,125.20780944824219
2014-04-09,126.42835235595703
2014-04-10,123.49732208251953
2014-04-11,123.30458068847656
2014-04-14,123.97914123535156
2014-04-15,124.74199676513672
2014-04-16,124.50910186767578
2014-04-17,123.97108459472656
2014-04-21,123.60167694091797
2014-04-22,124.35652160644531
2014-04-23,123.53744506835938
2014-04-24,124.15580749511719
2014-04-25,122.9352035522461
2014-04-28,121.6343002319336
2014-04-29,122.3088150024414
2014-04-30,121.55400848388672
2014-05-01,123.18409729003906
2014-05-02,124.46898651123047
2014-05-05,125.1595458984375
2014-05-06,123.57759094238281
2014-05-07,122.50959014892578
2014-05-08,122.0518798828125
2014-05-09,119.49822998046875
2014-05-12,118.31777954101562
2014-05-13,119.7793197631836
2014-05-14,118.46231842041016
2014-05-15,118.42216491699219
2014-05-16,120.26915740966797
2014-05-19,121.24882507324219
2014-05-20,120.66261291503906
2014-05-21,121.11231994628906
2014-05-22,121.97960662841797
2014-05-23,122.63804626464844
2014-05-27,123.26441955566406
2014-05-28,122.54168701171875
2014-05-29,122.9111328125
2014-05-30,123.24836730957031
2014-06-02,122.99944305419922
2014-06-03,123.88277435302734
2014-06-04,124.79823303222656
2014-06-05,123.88277435302734
2014-06-06,124.06745910644531
2014-06-09,124.71792602539062
2014-06-10,124.18795013427734
2014-06-11,123.21631622314453
2014-06-12,122.61399841308594
2014-06-13,123.29649353027344
2014-06-16,122.86292266845703
2014-06-17,124.22004699707031
2014-06-18,125.27197265625
2014-06-19,123.86666107177734
2014-06-20,124.92672729492188
2014-06-23,125.34427642822266
2014-06-24,126.7977294921875
2014-06-25,125.5816650390625
2014-06-26,126.49978637695312
2014-06-27,129.18951416015625
2014-06-30,129.40704345703125
2014-07-01,130.16397094726562
2014-07-02,130.01898193359375
2014-07-03,131.17066955566406
2014-07-07,130.3653564453125
2014-07-08,129.5600128173828
2014-07-09,131.2028350830078
2014-07-10,128.8271484375
2014-07-11,128.15066528320312
2014-07-14,128.41644287109375
2014-07-15,127.93323516845703
2014-07-16,127.24064636230469
2014-07-17,126.58833312988281
2014-07-18,126.99101257324219
2014-07-21,127.05545043945312
2014-07-22,128.23118591308594
2014-07-23,128.4486083984375
2014-07-24,130.075439453125
2014-07-25,128.56141662597656
2014-07-28,128.78688049316406
2014-07-29,127.50640869140625
2014-07-30,128.32786560058594
2014-07-31,125.51728057861328
2014-08-01,124.46234130859375
2014-08-04,125.87163543701172
2014-08-05,126.08911895751953
2014-08-06,126.3387222290039
2014-08-07,127.3373031616211
2014-08-08,129.2056884765625
2014-08-11,131.07400512695312
2014-08-12,131.0901336669922
2014-08-13,130.65521240234375
2014-08-14,131.41220092773438
2014-08-15,131.7021942138672
2014-08-18,133.16786193847656
2014-08-19,134.4885711669922
2014-08-20,136.36497497558594
2014-08-21,136.3166046142578
2014-08-22,136.71923828125
2014-08-25,136.8722686767578
2014-08-26,136.0991668701172
2014-08-27,136.6468505859375
2014-08-28,136.1394805908203
2014-08-29,136.26026916503906
2014-09-02,136.75148010253906
2014-09-03,136.1394805908203
2014-09-04,138.88563537597656
2014-09-05,139.23992919921875
2014-09-08,138.91778564453125
2014-09-09,139.73924255371094
2014-09-10,140.68951416015625
2014-09-11,139.53793334960938
2014-09-12,139.9566650390625
2014-09-15,137.7017822265625
2014-09-16,138.99838256835938
2014-09-17,139.14328002929688
2014-09-18,139.19163513183594
2014-09-19,138.49905395507812
2014-09-22,136.7756805419922
2014-09-23,136.9125518798828
2014-09-24,135.32994079589844
2014-09-25,133.16592407226562
2014-09-26,133.74732971191406
2014-09-29,133.25479125976562
2014-09-30,133.0125274658203
2014-10-01,131.9063262939453
2014-10-02,134.94232177734375
2014-10-03,134.36099243164062
2014-10-06,132.73800659179688
2014-10-07,131.71250915527344
2014-10-08,134.1268310546875
2014-10-09,131.64794921875
2014-10-10,129.54049682617188
2014-10-13,127.19880676269531
2014-10-14,127.36030578613281
2014-10-15,126.54478454589844
2014-10-16,127.31190490722656
2014-10-17,126.16533660888672
2014-10-20,126.932373046875
2014-10-21,130.1299285888672
2014-10-22,129.65347290039062
2014-10-23,130.1460418701172
2014-10-24,129.39512634277344
2014-10-27,130.2833251953125
2014-10-28,129.93612670898438
2014-10-29,130.6385955810547
2014-10-30,134.1268310546875
2014-10-31,133.1013641357422
2014-11-03,133.77963256835938
2014-11-04,132.54421997070312
2014-11-05,133.0529022216797
2014-11-06,138.39019775390625
2014-11-07,140.4977264404297
2014-11-10,138.81817626953125
2014-11-11,138.13180541992188
2014-11-12,139.63368225097656
2014-11-13,139.8274688720703
2014-11-14,140.69146728515625
2014-11-17,142.15293884277344
2014-11-18,142.5647735595703
2014-11-19,145.06788635253906
2014-11-20,145.16476440429688
2014-11-21,145.3827667236328
2014-11-24,146.4082794189453
2014-11-25,147.47410583496094
2014-11-26,147.01385498046875
2014-11-28,149.29896545410156
2014-12-01,146.3759765625
2014-12-02,145.810791015625
2014-12-03,147.99085998535156
2014-12-04,147.89404296875
2014-12-05,148.0070343017578
2014-12-08,147.8294219970703
2014-12-09,147.31263732910156
2014-12-10,145.4232177734375
2014-12-11,146.08526611328125
2014-12-12,146.66665649414062
2014-12-15,145.3666229248047
2014-12-16,142.59703063964844
2014-12-17,144.69647216796875
2014-12-18,145.81881713867188
2014-12-19,144.3896484375
2014-12-22,145.52809143066406
2014-12-23,148.6608123779297
2014-12-24,149.22747802734375
2014-12-26,149.8507537841797
2014-12-29,151.154052734375
2014-12-30,150.74923706054688
2014-12-31,149.8831329345703
2015-01-02,148.21559143066406
2015-01-05,143.9901123046875
2015-01-06,141.18124389648438
2015-01-07,144.7187042236328
2015-01-08,144.5487060546875
2015-01-09,142.4602508544922
2015-01-12,141.18939208984375
2015-01-13,140.5579071044922
2015-01-14,139.4732208251953
2015-01-15,137.17433166503906
2015-01-16,137.65194702148438
2015-01-20,136.17059326171875
2015-01-21,137.22286987304688
2015-01-22,138.28330993652344
2015-01-23,136.61582946777344
2015-01-26,137.03675842285156
2015-01-27,135.5877685546875
2015-01-28,134.53541564941406
2015-01-29,137.6357421875
2015-01-30,135.09393310546875
2015-02-02,135.83059692382812
2015-02-03,138.28330993652344
2015-02-04,113.09233093261719
2015-02-05,114.75984954833984
2015-02-06,112.412353515625
2015-02-09,110.1619873046875
2015-02-10,109.36871337890625
2015-02-11,109.41730499267578
2015-02-12,109.92727661132812
2015-02-13,109.44155883789062
2015-02-17,110.36436462402344
2015-02-18,110.42914581298828
2015-02-19,110.87431335449219
2015-02-20,112.76043701171875
2015-02-23,112.25045776367188
2015-02-24,111.78093719482422
2015-02-25,112.06427764892578
2015-02-26,111.28716278076172
2015-02-27,111.23053741455078
2015-03-02,111.75669860839844
2015-03-03,110.032470703125
2015-03-04,109.23112487792969
2015-03-05,108.7049560546875
2015-03-06,106.79456329345703
2015-03-09,107.54740142822266
2015-03-10,105.60466003417969
2015-03-11,103.33807373046875
2015-03-12,105.62081909179688
2015-03-13,105.24036407470703
2015-03-16,104.98942565917969
2015-03-17,104.50375366210938
2015-03-18,107.09410095214844
2015-03-19,107.36927795410156
2015-03-20,107.8064193725586
2015-03-23,108.364990234375
2015-03-24,108.25164031982422
2015-03-25,107.95101165771484
2015-03-26,107.2278823852539
2015-03-27,106.61846923828125
2015-03-30,107.47164154052734
2015-03-31,106.84600830078125
2015-04-01,107.82099914550781
2015-04-02,109.4216537475586
2015-04-06,111.98112487792969
2015-04-07,113.09423828125
2015-04-08,113.29737854003906
2015-04-09,113.96361541748047
2015-04-10,112.2248306274414
2015-04-13,111.74547576904297
2015-04-14,111.3879623413086
2015-04-15,111.77793884277344
2015-04-16,111.57483673095703
2015-04-17,108.69852447509766
2015-04-20,111.27420043945312
2015-04-21,110.4616928100586
2015-04-22,110.8191909790039
2015-04-23,111.61547088623047
2015-04-24,110.88421630859375
2015-04-27,110.2585220336914
2015-04-28,109.57605743408203
2015-04-29,108.93417358398438
2015-04-30,108.39789581298828
2015-05-01,110.5998306274414
2015-05-04,110.4616928100586
2015-05-05,110.0147933959961
2015-05-06,108.82850646972656
2015-05-07,108.9422607421875
2015-05-08,109.19415283203125
2015-05-11,109.39727783203125
2015-05-12,108.22724151611328
2015-05-13,104.9609375
2015-05-14,107.00035858154297
2015-05-15,108.15413665771484
2015-05-18,107.682861328125
2015-05-19,106.19596099853516
2015-05-20,106.75658416748047
2015-05-21,106.8703842163086
2015-05-22,108.08911895751953
2015-05-26,104.35969543457031
2015-05-27,104.21341705322266
2015-05-28,107.13037109375
2015-05-29,105.95220184326172
2015-06-01,106.92723846435547
2015-06-02,109.99041748046875
2015-06-03,111.2010726928711
2015-06-04,111.37981414794922
2015-06-05,111.39610290527344
2015-06-08,110.85167694091797
2015-06-09,110.75416564941406
2015-06-10,110.16105651855469
2015-06-11,110.31546783447266
2015-06-12,109.89290618896484
2015-06-15,108.91788482666016
2015-06-16,109.17789459228516
2015-06-17,109.45417022705078
2015-06-18,113.34613800048828
2015-06-19,113.9473876953125
2015-06-22,113.15109252929688
2015-06-23,113.39485168457031
2015-06-24,112.2451400756836
2015-06-25,111.03827667236328
2015-06-26,111.60091400146484
2015-06-29,109.13011169433594
2015-06-30,107.9314193725586
2015-07-01,108.66532135009766
2015-07-02,109.88848114013672
2015-07-06,108.14344024658203
2015-07-07,109.0975112915039
2015-07-08,105.63188171386719
2015-07-09,105.18339538574219
2015-07-10,105.76236724853516
2015-07-13,109.48890686035156
2015-07-14,110.31253814697266
2015-07-15,108.11896514892578
2015-07-16,108.4451675415039
2015-07-17,106.6267318725586
2015-07-20,106.42288208007812
2015-07-21,106.22715759277344
2015-07-22,106.03146362304688
2015-07-23,105.0447769165039
2015-07-24,103.4383544921875
2015-07-27,101.92982482910156
2015-07-28,103.24267578125
2015-07-29,103.49546813964844
2015-07-30,103.6585464477539
2015-07-31,102.65555572509766
2015-08-03,100.535400390625
2015-08-04,100.55171203613281
2015-08-05,99.07576751708984
2015-08-06,97.99121856689453
2015-08-07,98.01571655273438
2015-08-10,98.29296875
2015-08-11,97.03717041015625
2015-08-12,96.22174835205078
2015-08-13,95.64277648925781
2015-08-14,96.22174835205078
2015-08-17,96.21357727050781
2015-08-18,95.59382629394531
2015-08-19,94.36254119873047
2015-08-20,92.06301879882812
2015-08-21,90.2200927734375
2015-08-24,87.7330322265625
2015-08-25,85.63734436035156
2015-08-26,87.08069610595703
2015-08-27,89.02960205078125
2015-08-28,90.42399597167969
2015-08-31,90.6686019897461
2015-09-01,88.42616271972656
2015-09-02,89.29051971435547
2015-09-03,90.4810562133789
2015-09-04,88.86650848388672
2015-09-08,90.55443572998047
2015-09-09,88.75231170654297
2015-09-10,88.98064422607422
2015-09-11,89.46174621582031
2015-09-14,87.99396514892578
2015-09-15,89.46174621582031
2015-09-16,93.4492416381836
2015-09-17,92.91921997070312
2015-09-18,89.19265747070312
2015-09-21,90.92953491210938
2015-09-22,89.98363494873047
2015-09-23,88.52552795410156
2015-09-24,89.45120239257812
2015-09-25,88.73036193847656
2015-09-28,85.91243743896484
2015-09-29,85.23257446289062
2015-09-30,96.79076385498047
2015-10-01,95.48014068603516
2015-10-02,96.13544464111328
2015-10-05,97.70822143554688
2015-10-06,98.289794921875
2015-10-07,97.16757202148438
2015-10-08,99.32195281982422
2015-10-09,98.74034881591797
2015-10-12,98.77310943603516
2015-10-13,97.25768280029297
2015-10-14,97.25768280029297
2015-10-15,96.07813262939453
2015-10-16,95.80780792236328
2015-10-19,96.01255798339844
2015-10-20,96.45494079589844
2015-10-21,94.86576080322266
2015-10-22,95.57841491699219
2015-10-23,93.12916564941406
2015-10-26,93.06363677978516
2015-10-27,91.89226531982422
2015-10-28,92.0970458984375
2015-10-29,90.37684631347656
2015-10-30,90.73724365234375
2015-11-02,90.80276489257812
2015-11-03,93.52236938476562
2015-11-04,93.03085327148438
2015-11-05,106.8990707397461
2015-11-06,112.42012023925781
2015-11-09,110.04461669921875
2015-11-10,109.11078643798828
2015-11-11,102.3609848022461
2015-11-12,100.04279327392578
2015-11-13,98.06865692138672
2015-11-16,98.82225799560547
2015-11-17,97.74099731445312
2015-11-18,97.79833984375
2015-11-19,100.5179214477539
2015-11-20,101.3370590209961
2015-11-23,103.37673950195312
2015-11-24,102.38558197021484
2015-11-25,102.8934326171875
2015-11-27,101.56642150878906
2015-11-30,101.74663543701172
2015-12-01,102.2545166015625
2015-12-02,102.98353576660156
2015-12-03,100.07557678222656
2015-12-04,98.9860610961914
2015-12-07,97.96216583251953
2015-12-08,97.20854949951172
2015-12-09,96.81537628173828
2015-12-10,94.89854431152344
2015-12-11,92.54757690429688
2015-12-14,92.59671783447266
2015-12-15,93.82544708251953
2015-12-16,94.90674591064453
2015-12-17,92.35917663574219
2015-12-18,91.46630096435547
2015-12-21,90.60617065429688
2015-12-22,92.00505828857422
2015-12-23,94.22681427001953
2015-12-24,93.29696655273438
2015-12-28,92.48233032226562
2015-12-29,93.79071044921875
2015-12-30,92.70452880859375
2015-12-31,91.73355102539062
2016-01-04,91.79935455322266
2016-01-05,91.23979949951172
2016-01-06,88.95220947265625
2016-01-07,86.0392837524414
2016-01-08,85.2410888671875
2016-01-11,83.96562957763672
2016-01-12,85.5455322265625
2016-01-13,82.9288101196289
2016-01-14,83.14276123046875
2016-01-15,82.84654235839844
2016-01-19,83.42256164550781
2016-01-20,85.08472442626953
2016-01-21,87.17484283447266
2016-01-22,88.02238464355469
2016-01-25,87.66032409667969
2016-01-26,89.79155731201172
2016-01-27,89.24844360351562
2016-01-28,90.21122741699219
2016-01-29,92.5728530883789
2016-02-01,92.43294525146484
2016-02-02,91.96392822265625
2016-02-03,95.09082794189453
2016-02-04,74.01713562011719
2016-02-05,71.79539489746094
2016-02-08,70.13318634033203
2016-02-09,68.87421417236328
2016-02-10,69.53250122070312
2016-02-11,68.44629669189453
2016-02-12,71.5403060913086
2016-02-16,72.68408966064453
2016-02-17,73.43289947509766
2016-02-18,73.09550476074219
2016-02-19,72.6429443359375
2016-02-22,74.88115692138672
2016-02-23,73.89369201660156
2016-02-24,74.02537536621094
2016-02-25,75.6382064819336
2016-02-26,74.7577133178711
2016-02-29,74.68366241455078
2016-03-01,77.09468841552734
2016-03-02,77.81880187988281
2016-03-03,78.80624389648438
2016-03-04,79.95002746582031
2016-03-07,81.21724700927734
2016-03-08,79.91712951660156
2016-03-09,79.9417953491211
2016-03-10,79.20122528076172
2016-03-11,81.04442596435547
2016-03-14,81.11026000976562
2016-03-15,80.06525421142578
2016-03-16,78.7733383178711
2016-03-17,79.90886688232422
2016-03-18,80.73997497558594
2016-03-21,81.66986083984375
2016-03-22,80.44375610351562
2016-03-23,78.90497589111328
2016-03-24,78.62520599365234
2016-03-28,79.34934997558594
2016-03-29,79.40693664550781
2016-03-30,80.16793060302734
2016-03-31,79.62202453613281
2016-04-01,80.44915771484375
2016-04-04,77.58720397949219
2016-04-05,77.62854766845703
2016-04-06,79.80396270751953
2016-04-07,78.21583557128906
2016-04-08,75.46965026855469
2016-04-11,74.75006103515625
2016-04-12,75.33734893798828
2016-04-13,77.39693450927734
2016-04-14,76.55326843261719
2016-04-15,78.14138793945312
2016-04-18,78.7369384765625
2016-04-19,78.422607421875
2016-04-20,78.43917846679688
2016-04-21,77.81880187988281
2016-04-22,77.736083984375
2016-04-25,78.06694793701172
2016-04-26,78.55496978759766
2016-04-27,78.4887924194336
2016-04-28,77.7608642578125
2016-04-29,77.09917449951172
2016-05-02,78.77001953125
2016-05-03,78.1910171508789
2016-05-04,76.96683502197266
2016-05-05,75.27116394042969
2016-05-06,74.53500366210938
2016-05-09,74.6921615600586
2016-05-10,73.90636444091797
2016-05-11,69.8946533203125
2016-05-12,71.86326599121094
2016-05-13,70.72180938720703
2016-05-16,71.54896545410156
2016-05-17,72.88068389892578
2016-05-18,73.61683654785156
2016-05-19,73.74919891357422
2016-05-20,75.7922592163086
2016-05-23,76.68559265136719
2016-05-24,77.24806213378906
2016-05-25,77.6947250366211
2016-05-26,77.62854766845703
2016-05-27,77.8105239868164
2016-05-31,78.02558135986328
2016-06-01,78.96029663085938
2016-06-02,79.91149139404297
2016-06-03,79.24976348876953
2016-06-06,79.6799087524414
2016-06-07,77.8022689819336
2016-06-08,77.53755950927734
2016-06-09,79.55583953857422
2016-06-10,79.24150848388672
2016-06-13,77.61200714111328
2016-06-14,75.56893920898438
2016-06-15,78.21583557128906
2016-06-16,77.75263214111328
2016-06-17,79.11742401123047
2016-06-20,79.57237243652344
2016-06-21,80.37469482421875
2016-06-22,79.74606323242188
2016-06-23,80.44087982177734
2016-06-24,74.11312866210938
2016-06-27,72.27687072753906
2016-06-28,72.69873046875
2016-06-29,73.81344604492188
2016-06-30,74.55380249023438
2016-07-01,74.93648529052734
2016-07-05,73.63873291015625
2016-07-06,75.0030288696289
2016-07-07,76.33406066894531
2016-07-08,77.57356262207031
2016-07-11,79.86958312988281
2016-07-12,81.99919128417969
2016-07-13,81.9659652709961
2016-07-14,82.2903823852539
2016-07-15,82.24878692626953
2016-07-18,82.49002075195312
2016-07-19,82.1905517578125
2016-07-20,83.22208404541016
2016-07-21,82.50667572021484
2016-07-22,82.26543426513672
2016-07-25,82.98917388916016
2016-07-26,83.97909545898438
2016-07-27,82.5649185180664
2016-07-28,80.60997772216797
2016-07-29,81.59989166259766
2016-08-01,81.25883483886719
2016-08-02,77.69834899902344
2016-08-03,77.2491455078125
2016-08-04,78.4220962524414
2016-08-05,79.9028549194336
2016-08-08,79.82798767089844
2016-08-09,79.08760070800781
2016-08-10,85.80093383789062
2016-08-11,90.42623138427734
2016-08-12,90.0019760131836
2016-08-15,90.81722259521484
2016-08-16,90.51773834228516
2016-08-17,89.42796325683594
2016-08-18,90.35137939453125
2016-08-19,90.61756896972656
2016-08-22,89.8771743774414
2016-08-23,90.75066375732422
2016-08-24,89.73577880859375
2016-08-25,89.08689880371094
2016-08-26,88.52952575683594
2016-08-29,88.55450439453125
2016-08-30,86.93230438232422
2016-08-31,86.20024871826172
2016-09-01,86.12537384033203
2016-09-02,85.87581634521484
2016-09-06,85.31843566894531
2016-09-07,87.21515655517578
2016-09-08,85.58465576171875
2016-09-09,83.80441284179688
2016-09-12,84.68620300292969
2016-09-13,83.57980346679688
2016-09-14,82.99747467041016
2016-09-15,83.23872375488281
2016-09-16,83.24703216552734
2016-09-19,83.14720916748047
2016-09-20,82.16558074951172
2016-09-21,82.44844055175781
2016-09-22,82.33197021484375
2016-09-23,83.11396789550781
2016-09-26,80.50182342529297
2016-09-27,81.40855407714844
2016-09-28,81.89353942871094
2016-09-29,83.3233871459961
2016-09-30,84.56926727294922
2016-10-03,84.39368438720703
2016-10-04,83.85852813720703
2016-10-05,83.40701293945312
2016-10-06,84.79502868652344
2016-10-07,86.13288116455078
2016-10-10,86.65129089355469
2016-10-11,85.56430053710938
2016-10-12,85.04586791992188
2016-10-13,83.35682678222656
2016-10-14,81.5423355102539
2016-10-17,81.26643371582031
2016-10-18,81.64269256591797
2016-10-19,82.76315307617188
2016-10-20,81.60087585449219
2016-10-21,80.79815673828125
2016-10-24,82.4454116821289
2016-10-25,81.79320526123047
2016-10-26,81.98551940917969
2016-10-27,81.80155944824219
2016-10-28,82.06078338623047
2016-10-31,82.0273208618164
2016-11-01,82.4955825805664
2016-11-02,81.74303436279297
2016-11-03,81.64269256591797
2016-11-04,82.43706512451172
2016-11-07,83.47391510009766
2016-11-08,82.70462799072266
2016-11-09,85.41374969482422
2016-11-10,88.85041809082031
2016-11-11,89.55278015136719
2016-11-14,93.30712890625
2016-11-15,94.62825012207031
2016-11-16,93.58306121826172
2016-11-17,94.96273040771484
2016-11-18,92.21175384521484
2016-11-21,92.4542465209961
2016-11-22,95.0547103881836
2016-11-23,94.08476257324219
2016-11-25,93.79209899902344
2016-11-28,92.73853302001953
2016-11-29,90.81538391113281
2016-11-30,87.470703125
2016-12-01,87.27006530761719
2016-12-02,88.39886474609375
2016-12-05,90.46418762207031
2016-12-06,89.82035827636719
2016-12-07,91.10802459716797
2016-12-08,91.04113006591797
2016-12-09,91.1414794921875
2016-12-12,86.76834869384766
2016-12-13,86.7599868774414
2016-12-14,85.07929229736328
2016-12-15,81.04902648925781
2016-12-16,79.2261962890625
2016-12-19,77.96358489990234
2016-12-20,77.69601440429688
2016-12-21,77.60403442382812
2016-12-22,75.86481475830078
2016-12-23,74.79454803466797
2016-12-27,75.3380355834961
2016-12-28,75.65755462646484
2016-12-29,76.29656982421875
2016-12-30,75.94342803955078
2017-01-03,76.20408630371094
2017-01-04,76.19567108154297
2017-01-05,74.87559509277344
2017-01-06,74.48040008544922
2017-01-09,73.36209106445312
2017-01-10,73.9422836303711
2017-01-11,72.84919738769531
2017-01-12,72.63898468017578
2017-01-13,72.58013916015625
2017-01-17,75.32124328613281
2017-01-18,75.07738494873047
2017-01-19,74.16088104248047
2017-01-20,74.74946594238281
2017-01-23,75.07738494873047
2017-01-24,75.7668685913086
2017-01-25,76.64129638671875
2017-01-26,75.68277740478516
2017-01-27,73.96748352050781
2017-01-30,74.3626937866211
2017-01-31,74.35426330566406
2017-02-01,73.46300506591797
2017-02-02,64.41570281982422
2017-02-03,64.04573822021484
2017-02-06,64.34843444824219
2017-02-07,63.88600158691406
2017-02-08,65.16404724121094
2017-02-09,65.5676498413086
2017-02-10,66.9382095336914
2017-02-13,66.71115112304688
2017-02-14,66.83729553222656
2017-02-15,66.56822967529297
2017-02-16,65.97964477539062
2017-02-17,65.9123764038086
2017-02-21,65.74421691894531
2017-02-22,65.67694091796875
2017-02-23,66.13099670410156
2017-02-24,66.60186767578125
2017-02-27,67.08953094482422
2017-02-28,66.7027587890625
2017-03-01,67.74536895751953
2017-03-02,67.86311340332031
2017-03-03,67.08953094482422
2017-03-06,67.03907775878906
2017-03-07,66.54299926757812
2017-03-08,67.62767028808594
2017-03-09,66.9970474243164
2017-03-10,67.51835632324219
2017-03-13,66.92134857177734
2017-03-14,67.29134368896484
2017-03-15,68.31714630126953
2017-03-16,68.14057159423828
2017-03-17,67.85468292236328
2017-03-20,66.81207275390625
2017-03-21,65.77783966064453
2017-03-22,65.76104736328125
2017-03-23,66.61027526855469
2017-03-24,67.0474853515625
2017-03-27,67.61924743652344
2017-03-28,68.65347290039062
2017-03-29,70.19320678710938
2017-03-30,69.2879867553711
2017-03-31,69.05108642578125
2017-04-03,68.83960723876953
2017-04-04,65.76859283447266
2017-04-05,67.27449035644531
2017-04-06,68.2812271118164
2017-04-07,67.0714340209961
2017-04-10,68.12898254394531
2017-04-11,67.9597396850586
2017-04-12,67.83283996582031
2017-04-13,66.96147155761719
2017-04-17,67.68057250976562
2017-04-18,67.28294372558594
2017-04-19,67.68057250976562
2017-04-20,67.44368743896484
2017-04-21,66.76687622070312
2017-04-24,67.35064697265625
2017-04-25,68.16278076171875
2017-04-26,68.6788558959961
2017-04-27,69.7279052734375
2017-04-28,68.2896957397461
2017-05-01,67.0968246459961
2017-05-02,68.3658447265625
2017-05-03,67.5705795288086
2017-05-04,67.96820831298828
2017-05-05,69.46564483642578
2017-05-08,69.45719146728516
2017-05-09,71.10690307617188
2017-05-10,70.2778091430664
2017-05-11,67.02914428710938
2017-05-12,64.63495635986328
2017-05-15,64.76185607910156
2017-05-16,62.55376052856445
2017-05-17,61.547027587890625
2017-05-18,60.38798141479492
2017-05-19,58.61982727050781
2017-05-22,57.73151779174805
2017-05-23,57.274662017822266
2017-05-24,56.41175079345703
2017-05-25,56.27638626098633
2017-05-26,55.92951965332031
2017-05-30,56.97011184692383
2017-05-31,57.35928726196289
2017-06-01,58.797481536865234
2017-06-02,58.5182991027832
2017-06-05,58.50985336303711
2017-06-06,58.39139175415039
