Date,HBAN
2013-08-14,5.502786636352539
2013-08-15,5.413311004638672
2013-08-16,5.470831394195557
2013-08-19,5.400527000427246
2013-08-20,5.477222442626953
2013-08-21,5.41970157623291
2013-08-22,5.509176254272461
2013-08-23,5.496395587921143
2013-08-26,5.400527000427246
2013-08-27,5.227967262268066
2013-08-28,5.247140407562256
2013-08-29,5.279097080230713
2013-08-30,5.266313552856445
2013-09-03,5.266313552856445
2013-09-04,5.362181663513184
2013-09-05,5.413311004638672
2013-09-06,5.445267200469971
2013-09-09,5.477222442626953
2013-09-10,5.5666985511779785
2013-09-11,5.502786636352539
2013-09-12,5.438876152038574
2013-09-13,5.477449893951416
2013-09-16,5.490307807922363
2013-09-17,5.567453384399414
2013-09-18,5.503165245056152
2013-09-19,5.355299949645996
2013-09-20,5.387444019317627
2013-09-23,5.291008949279785
2013-09-24,5.31029748916626
2013-09-25,5.3745880126953125
2013-09-26,5.316726207733154
2013-09-27,5.291008949279785
2013-09-30,5.31029748916626
2013-10-01,5.368156909942627
2013-10-02,5.368156909942627
2013-10-03,5.342442512512207
2013-10-04,5.432445049285889
2013-10-07,5.31029748916626
2013-10-08,5.201004505157471
2013-10-09,5.220292568206787
2013-10-10,5.387444019317627
2013-10-11,5.451732158660889
2013-10-14,5.490307807922363
2013-10-15,5.406731128692627
2013-10-16,5.5288801193237305
2013-10-17,5.708889961242676
2013-10-18,5.721747398376465
2013-10-21,5.708889961242676
2013-10-22,5.721747398376465
2013-10-23,5.676745414733887
2013-10-24,5.753890514373779
2013-10-25,5.741035461425781
2013-10-28,5.779609203338623
2013-10-29,5.779609203338623
2013-10-30,5.734606742858887
2013-10-31,5.657458305358887
2013-11-01,5.689601898193359
2013-11-04,5.644601345062256
2013-11-05,5.6253132820129395
2013-11-06,5.689601898193359
2013-11-07,5.599597454071045
2013-11-08,5.798894882202148
2013-11-11,5.721747398376465
2013-11-12,5.663887977600098
2013-11-13,5.741035461425781
2013-11-14,5.786036968231201
2013-11-15,5.760322093963623
2013-11-18,5.721747398376465
2013-11-19,5.702463150024414
2013-11-20,5.670316696166992
2013-11-21,5.773178577423096
2013-11-22,5.876041889190674
2013-11-25,5.888899803161621
2013-11-26,5.869613170623779
2013-11-27,5.940332412719727
2013-11-29,5.895328998565674
2013-12-02,5.856756687164307
2013-12-03,5.7924652099609375
2013-12-04,5.863185405731201
2013-12-05,5.7924652099609375
2013-12-06,5.940332412719727
2013-12-09,5.978905200958252
2013-12-10,6.068909168243408
2013-12-11,5.978905200958252
2013-12-12,6.062481880187988
2013-12-13,6.017480373382568
2013-12-16,6.113914966583252
2013-12-17,6.0686726570129395
2013-12-18,6.152688503265381
2013-12-19,6.172078609466553
2013-12-20,6.178541660308838
2013-12-23,6.223782062530518
2013-12-24,6.243172645568848
2013-12-26,6.2367095947265625
2013-12-27,6.2108564376831055
2013-12-30,6.191466331481934
2013-12-31,6.2367095947265625
2014-01-02,6.165615081787109
2014-01-03,6.20439338684082
2014-01-06,6.191466331481934
2014-01-07,6.281948089599609
2014-01-08,6.301336288452148
2014-01-09,6.314263820648193
2014-01-10,6.327187538146973
2014-01-13,6.2496337890625
2014-01-14,6.314263820648193
2014-01-15,6.398281574249268
2014-01-16,6.223782062530518
2014-01-17,6.223782062530518
2014-01-21,6.378891468048096
2014-01-22,6.391817569732666
2014-01-23,6.301336288452148
2014-01-24,6.08806037902832
2014-01-27,6.0363569259643555
2014-01-28,6.042819023132324
2014-01-29,5.945878505706787
2014-01-30,5.984654426574707
2014-01-31,5.861857891082764
2014-02-03,5.63565731048584
2014-02-04,5.726138114929199
2014-02-05,5.713212966918945
2014-02-06,5.836007118225098
2014-02-07,5.836007118225098
2014-02-10,5.836007118225098
2014-02-11,5.900637626647949
2014-02-12,5.894174098968506
2014-02-13,5.874786853790283
2014-02-14,5.894174098968506
2014-02-18,5.855396270751953
2014-02-19,5.719672679901123
2014-02-20,5.784303188323975
2014-02-21,5.887709617614746
2014-02-24,5.991118431091309
2014-02-25,6.0040435791015625
2014-02-26,6.042819023132324
2014-02-27,6.08806037902832
2014-02-28,6.159152984619141
2014-03-03,6.152688503265381
2014-03-04,6.262559413909912
2014-03-05,6.2367095947265625
2014-03-06,6.269024848937988
2014-03-07,6.333652973175049
2014-03-10,6.333652973175049
2014-03-11,6.275485038757324
2014-03-12,6.262559413909912
2014-03-13,6.2108564376831055
2014-03-14,6.217352390289307
2014-03-17,6.269328594207764
2014-03-18,6.334292888641357
2014-03-19,6.366778373718262
2014-03-20,6.503207206726074
2014-03-21,6.4252471923828125
2014-03-24,6.4317450523376465
2014-03-25,6.470724582672119
2014-03-26,6.418752670288086
2014-03-27,6.3083062171936035
2014-03-28,6.405755519866943
2014-03-31,6.477220058441162
2014-04-01,6.600657939910889
2014-04-02,6.581167697906494
2014-04-03,6.626646995544434
2014-04-04,6.535691738128662
2014-04-07,6.418752670288086
2014-04-08,6.4317450523376465
2014-04-09,6.412252902984619
2014-04-10,6.11990213394165
2014-04-11,6.113406181335449
2014-04-14,6.087417125701904
2014-04-15,6.15238618850708
2014-04-16,6.048439025878906
2014-04-17,5.983470916748047
2014-04-21,6.002961158752441
2014-04-22,6.087417125701904
2014-04-23,6.1393914222717285
2014-04-24,6.061431884765625
2014-04-25,5.950985431671143
2014-04-28,5.892516136169434
2014-04-29,5.879524230957031
2014-04-30,5.950985431671143
2014-05-01,5.899015426635742
2014-05-02,5.937995910644531
2014-05-05,5.918500900268555
2014-05-06,5.860032558441162
2014-05-07,5.944490909576416
2014-05-08,5.976974964141846
2014-05-09,6.002961158752441
2014-05-12,6.11990213394165
2014-05-13,6.087417125701904
2014-05-14,5.950985431671143
2014-05-15,5.8730268478393555
2014-05-16,5.847039699554443
2014-05-19,5.92500114440918
2014-05-20,5.860032558441162
2014-05-21,5.912008285522461
2014-05-22,5.886020660400391
2014-05-23,5.912008285522461
2014-05-27,5.957483768463135
2014-05-28,5.983470916748047
2014-05-29,6.002961158752441
2014-05-30,6.022453308105469
2014-06-02,6.080922603607178
2014-06-03,6.087417125701904
2014-06-04,6.11990213394165
2014-06-05,6.184869289398193
2014-06-06,6.2108564376831055
2014-06-09,6.314802646636963
2014-06-10,6.3083062171936035
2014-06-11,6.191365718841553
2014-06-12,6.158881664276123
2014-06-13,6.165412902832031
2014-06-16,6.12622594833374
2014-06-17,6.191538333892822
2014-06-18,6.237255096435547
2014-06-19,6.237255096435547
2014-06-20,6.282975196838379
2014-06-23,6.309096813201904
2014-06-24,6.237255096435547
2014-06-25,6.250317096710205
2014-06-26,6.2568488121032715
2014-06-27,6.243786334991455
2014-06-30,6.230723857879639
2014-07-01,6.2960381507873535
2014-07-02,6.263381481170654
2014-07-03,6.335223197937012
2014-07-07,6.309096813201904
2014-07-08,6.263381481170654
2014-07-09,6.3156280517578125
2014-07-10,6.250317096710205
2014-07-11,6.282975196838379
2014-07-14,6.2895050048828125
2014-07-15,6.374409198760986
2014-07-16,6.2895050048828125
2014-07-17,6.073977947235107
2014-07-18,6.3678789138793945
2014-07-21,6.3613481521606445
2014-07-22,6.426661014556885
2014-07-23,6.439722061157227
2014-07-24,6.511562824249268
2014-07-25,6.518095970153809
2014-07-28,6.433192729949951
2014-07-29,6.426661014556885
2014-07-30,6.472378730773926
2014-07-31,6.413595199584961
2014-08-01,6.335223197937012
2014-08-04,6.335223197937012
2014-08-05,6.243786334991455
2014-08-06,6.243786334991455
2014-08-07,6.178476333618164
2014-08-08,6.211133003234863
2014-08-11,6.185008525848389
2014-08-12,6.263381481170654
2014-08-13,6.302570343017578
2014-08-14,6.3156280517578125
2014-08-15,6.282975196838379
2014-08-18,6.3613481521606445
2014-08-19,6.3286919593811035
2014-08-20,6.3482842445373535
2014-08-21,6.426661014556885
2014-08-22,6.426661014556885
2014-08-25,6.472378730773926
2014-08-26,6.465846061706543
2014-08-27,6.420129776000977
2014-08-28,6.407065391540527
2014-08-29,6.426661014556885
2014-09-02,6.472378730773926
2014-09-03,6.459316730499268
2014-09-04,6.478906631469727
2014-09-05,6.505031585693359
2014-09-08,6.505031585693359
2014-09-09,6.433192729949951
2014-09-10,6.485439300537109
2014-09-11,6.505031585693359
2014-09-12,6.616063117980957
2014-09-15,6.589809894561768
2014-09-16,6.576682090759277
2014-09-17,6.6291913986206055
2014-09-18,6.701388359069824
2014-09-19,6.616063117980957
2014-09-22,6.589809894561768
2014-09-23,6.511044502258301
2014-09-24,6.530738353729248
2014-09-25,6.432284832000732
2014-09-26,6.471665382385254
2014-09-29,6.425717353820801
2014-09-30,6.3863396644592285
2014-10-01,6.30101203918457
2014-10-02,6.353523254394531
2014-10-03,6.419155597686768
2014-10-06,6.392902374267578
2014-10-07,6.274757385253906
2014-10-08,6.406028747558594
2014-10-09,6.261630058288574
2014-10-10,6.202558994293213
2014-10-13,6.176304340362549
2014-10-14,6.241941928863525
2014-10-15,6.0253424644470215
2014-10-16,6.03190803527832
2014-10-17,5.992526531219482
2014-10-20,5.985960483551025
2014-10-21,6.150050640106201
2014-10-22,6.117234706878662
2014-10-23,6.189432621002197
2014-10-24,6.2288126945495605
2014-10-27,6.274757385253906
2014-10-28,6.3797736167907715
2014-10-29,6.438846111297607
2014-10-30,6.406028747558594
2014-10-31,6.504483699798584
2014-11-03,6.471665382385254
2014-11-04,6.497919082641602
2014-11-05,6.589809894561768
2014-11-06,6.616063117980957
2014-11-07,6.622624397277832
2014-11-10,6.648881435394287
2014-11-11,6.642318248748779
2014-11-12,6.675134181976318
2014-11-13,6.6291913986206055
2014-11-14,6.6291913986206055
2014-11-17,6.622624397277832
2014-11-18,6.6554436683654785
2014-11-19,6.642318248748779
2014-11-20,6.662008762359619
2014-11-21,6.648881435394287
2014-11-24,6.681699275970459
2014-11-25,6.635753631591797
2014-11-26,6.727644920349121
2014-11-28,6.635753631591797
2014-12-01,6.55042839050293
2014-12-02,6.589809894561768
2014-12-03,6.662008762359619
2014-12-04,6.681699275970459
2014-12-05,6.845786094665527
2014-12-08,6.832662105560303
2014-12-09,6.865478515625
2014-12-10,6.714517116546631
2014-12-11,6.727644920349121
2014-12-12,6.602935791015625
2014-12-15,6.5701189041137695
2014-12-16,6.602935791015625
2014-12-17,6.728394508361816
2014-12-18,6.913275718688965
2014-12-19,6.820831775665283
2014-12-22,6.893463611602783
2014-12-23,7.005716800689697
2014-12-24,6.972701549530029
2014-12-26,6.979302406311035
2014-12-29,7.065143585205078
2014-12-30,7.038730621337891
2014-12-31,6.946290016174316
2015-01-02,6.933083534240723
2015-01-05,6.728394508361816
2015-01-06,6.550113677978516
2015-01-07,6.635949611663818
2015-01-08,6.78781795501709
2015-01-09,6.5963335037231445
2015-01-12,6.609538555145264
2015-01-13,6.5897297859191895
2015-01-14,6.503889560699463
2015-01-15,6.41145133972168
2015-01-16,6.550113677978516
2015-01-20,6.451066970825195
2015-01-21,6.444465637207031
2015-01-22,6.701981544494629
2015-01-23,6.629348278045654
2015-01-26,6.71518611907959
2015-01-27,6.622745037078857
2015-01-28,6.451066970825195
2015-01-29,6.655759811401367
2015-01-30,6.616140842437744
2015-02-02,6.781214714050293
2015-02-03,6.847244739532471
2015-02-04,6.748201847076416
2015-02-05,6.8076276779174805
2015-02-06,6.873656749725342
2015-02-09,6.847244739532471
2015-02-10,6.999112129211426
2015-02-11,6.933083534240723
2015-02-12,7.071743965148926
2015-02-13,7.058538436889648
2015-02-17,7.065143585205078
2015-02-18,7.018920421600342
2015-02-19,7.025522708892822
2015-02-20,7.078349590301514
2015-02-23,7.045332908630371
2015-02-24,7.236818790435791
2015-02-25,7.250025272369385
2015-02-26,7.243422031402588
2015-02-27,7.223611831665039
2015-03-02,7.236818790435791
2015-03-03,7.210406303405762
2015-03-04,7.144376754760742
2015-03-05,7.1773905754089355
2015-03-06,7.269832611083984
2015-03-09,7.322657585144043
2015-03-10,7.10476016998291
2015-03-11,7.17078971862793
2015-03-12,7.395288944244385
2015-03-13,7.342465877532959
2015-03-16,7.3955769538879395
2015-03-17,7.448685646057129
2015-03-18,7.415492534637451
2015-03-19,7.369019031524658
2015-03-20,7.481881141662598
2015-03-23,7.402215957641602
2015-03-24,7.315909385681152
2015-03-25,7.183135032653809
2015-03-26,7.222968578338623
2015-03-27,7.189776420593262
2015-03-30,7.309271335601807
2015-03-31,7.335826396942139
2015-04-01,7.302633285522461
2015-04-02,7.329188346862793
2015-04-06,7.342466831207275
2015-04-07,7.369019031524658
2015-04-08,7.342466831207275
2015-04-09,7.362382888793945
2015-04-10,7.335826396942139
2015-04-13,7.488517761230469
2015-04-14,7.402215957641602
2015-04-15,7.481881141662598
2015-04-16,7.481881141662598
2015-04-17,7.375659942626953
2015-04-20,7.402215957641602
2015-04-21,7.415492534637451
2015-04-22,7.322549343109131
2015-04-23,7.2627997398376465
2015-04-24,7.1632184982299805
2015-04-27,7.110107898712158
2015-04-28,7.1632184982299805
2015-04-29,7.229607582092285
2015-04-30,7.209691047668457
2015-05-01,7.229607582092285
2015-05-04,7.335826396942139
2015-05-05,7.289356708526611
2015-05-06,7.222968578338623
2015-05-07,7.242886066436768
2015-05-08,7.302633285522461
2015-05-11,7.362382888793945
2015-05-12,7.369019031524658
2015-05-13,7.435408115386963
2015-05-14,7.455324172973633
2015-05-15,7.355742931365967
2015-05-18,7.475241661071777
2015-05-19,7.601377010345459
2015-05-20,7.5349884033203125
2015-05-21,7.528350830078125
2015-05-22,7.475241661071777
2015-05-26,7.3889360427856445
2015-05-27,7.481881141662598
2015-05-28,7.488517761230469
2015-05-29,7.3889360427856445
2015-06-01,7.329188346862793
2015-06-02,7.415492534637451
2015-06-03,7.481881141662598
2015-06-04,7.408852577209473
2015-06-05,7.528350830078125
2015-06-08,7.481881141662598
2015-06-09,7.561547756195068
2015-06-10,7.59473991394043
2015-06-11,7.621294975280762
2015-06-12,7.6478495597839355
2015-06-15,7.614479064941406
2015-06-16,7.667865753173828
2015-06-17,7.581111907958984
2015-06-18,7.681215286254883
2015-06-19,7.581111907958984
2015-06-22,7.721255302429199
2015-06-23,7.794663429260254
2015-06-24,7.727930068969727
2015-06-25,7.627826690673828
2015-06-26,7.6478471755981445
2015-06-29,7.474336624145508
2015-06-30,7.5477471351623535
2015-07-01,7.654521465301514
2015-07-02,7.574438571929932
2015-07-06,7.567766189575195
2015-07-07,7.48768424987793
2015-07-08,7.374233245849609
2015-07-09,7.4209489822387695
2015-07-10,7.481011390686035
2015-07-13,7.581111907958984
2015-07-14,7.63450288772583
2015-07-15,7.694560527801514
2015-07-16,7.727930068969727
2015-07-17,7.701235771179199
2015-07-20,7.754627227783203
2015-07-21,7.727930068969727
2015-07-22,7.741280555725098
2015-07-23,7.828032970428467
2015-07-24,7.848053455352783
2015-07-27,7.741280555725098
2015-07-28,7.801337718963623
2015-07-29,7.828032970428467
2015-07-30,7.854729175567627
2015-07-31,7.787992477416992
2015-08-03,7.808015823364258
2015-08-04,7.787992477416992
2015-08-05,7.854729175567627
2015-08-06,7.828032970428467
2015-08-07,7.741280555725098
2015-08-10,7.8947672843933105
2015-08-11,7.767972469329834
2015-08-12,7.681215286254883
2015-08-13,7.754627227783203
2015-08-14,7.874750137329102
2015-08-17,7.868074417114258
2015-08-18,7.90144157409668
2015-08-19,7.767972469329834
2015-08-20,7.554418087005615
2015-08-21,7.340867042541504
2015-08-24,6.9671478271484375
2015-08-25,6.813658714294434
2015-08-26,7.060581207275391
2015-08-27,7.247438430786133
2015-08-28,7.280806541442871
2015-08-31,7.280806541442871
2015-09-01,6.973823547363281
2015-09-02,7.067254066467285
2015-09-03,7.14733362197876
2015-09-04,7.040558815002441
2015-09-08,7.234090328216553
2015-09-09,7.14733362197876
2015-09-10,7.220742702484131
2015-09-11,7.214071750640869
2015-09-14,7.247438430786133
2015-09-15,7.341385364532471
2015-09-16,7.408491611480713
2015-09-17,7.173619747161865
2015-09-18,6.9521708488464355
2015-09-21,7.059541702270508
2015-09-22,6.932038307189941
2015-09-23,6.9521708488464355
2015-09-24,6.92533016204834
2015-09-25,7.039407730102539
2015-09-28,6.905196189880371
2015-09-29,7.005853652954102
2015-09-30,7.11322546005249
2015-10-01,7.173619747161865
2015-10-02,7.099806308746338
2015-10-05,7.234017372131348
2015-10-06,7.2273054122924805
2015-10-07,7.314544200897217
2015-10-08,7.327964782714844
2015-10-09,7.240725994110107
2015-10-12,7.287702560424805
2015-10-13,7.207174301147461
2015-10-14,7.066251754760742
2015-10-15,7.193752765655518
2015-10-16,7.180332183837891
2015-10-19,7.180332183837891
2015-10-20,7.260858058929443
2015-10-21,7.126647472381592
2015-10-22,7.29440975189209
2015-10-23,7.468885898590088
2015-10-26,7.361516952514648
2015-10-27,7.314544200897217
2015-10-28,7.616518497467041
2015-10-29,7.582963943481445
2015-10-30,7.361516952514648
2015-11-02,7.455466270446777
2015-11-03,7.468885898590088
2015-11-04,7.515859127044678
2015-11-05,7.6030964851379395
2015-11-06,7.817837238311768
2015-11-09,7.764150142669678
2015-11-10,7.790994644165039
2015-11-11,7.750733375549316
2015-11-12,7.596386909484863
2015-11-13,7.529282093048096
2015-11-16,7.663492679595947
2015-11-17,7.697047233581543
2015-11-18,7.858100891113281
2015-11-19,7.87152099609375
2015-11-20,7.831259250640869
2015-11-23,7.817837238311768
2015-11-24,7.824549198150635
2015-11-25,7.824549198150635
2015-11-27,7.891655445098877
2015-11-30,7.84467887878418
2015-12-01,7.9184980392456055
2015-12-02,7.831259250640869
2015-12-03,7.670202732086182
2015-12-04,7.88494348526001
2015-12-07,7.757441997528076
2015-12-08,7.5359930992126465
2015-12-09,7.4219136238098145
2015-12-10,7.44204568862915
2015-12-11,7.260858058929443
2015-12-14,7.274280071258545
2015-12-15,7.5359930992126465
2015-12-16,7.6030964851379395
2015-12-17,7.508566379547119
2015-12-18,7.305996417999268
2015-12-21,7.326253414154053
2015-12-22,7.420783996582031
2015-12-23,7.528824806213379
2015-12-24,7.569337844848633
2015-12-28,7.528824806213379
2015-12-29,7.630105972290039
2015-12-30,7.542328357696533
2015-12-31,7.468053817749023
2016-01-04,7.224969863891602
2016-01-05,7.238473415374756
2016-01-06,7.123685359954834
2016-01-07,6.907611846923828
2016-01-08,6.786067485809326
2016-01-11,6.819831371307373
2016-01-12,6.873850345611572
2016-01-13,6.583501815795898
2016-01-14,6.651021480560303
2016-01-15,6.468709468841553
2016-01-19,6.401187419891357
2016-01-20,6.252636432647705
2016-01-21,6.077075958251953
2016-01-22,6.178360462188721
2016-01-25,5.942030429840088
2016-01-26,5.435606002807617
2016-01-27,5.577407360076904
2016-01-28,5.72595739364624
2016-01-29,5.793479919433594
2016-02-01,5.8339924812316895
2016-02-02,5.678689479827881
2016-02-03,5.75296688079834
2016-02-04,5.854250907897949
2016-02-05,5.793479919433594
2016-02-08,5.678689479827881
2016-02-09,5.705700397491455
2016-02-10,5.651681423187256
2016-02-11,5.408598899841309
2016-02-12,5.698946952819824
2016-02-16,5.901516914367676
2016-02-17,5.921773433685303
2016-02-18,5.75296688079834
2016-02-19,5.854250907897949
2016-02-22,5.969039440155029
2016-02-23,5.8137359619140625
2016-02-24,5.766470432281494
2016-02-25,5.8339924812316895
2016-02-26,6.043314456939697
2016-02-29,5.908269882202148
2016-03-01,6.1986188888549805
2016-03-02,6.272895812988281
2016-03-03,6.482215881347656
2016-03-04,6.529483318328857
2016-03-07,6.468709468841553
2016-03-08,6.313408851623535
2016-03-09,6.306655406951904
2016-03-10,6.4417009353637695
2016-03-11,6.630765438079834
2016-03-14,6.576746463775635
2016-03-15,6.522730350494385
2016-03-16,6.447911262512207
2016-03-17,6.4955220222473145
2016-03-18,6.57714319229126
2016-03-21,6.590745449066162
2016-03-22,6.597545623779297
2016-03-23,6.549935817718506
2016-03-24,6.522729396820068
2016-03-28,6.481919765472412
2016-03-29,6.481919765472412
2016-03-30,6.522729396820068
2016-03-31,6.488720893859863
2016-04-01,6.502325057983398
2016-04-04,6.46831750869751
2016-04-05,6.400301456451416
2016-04-06,6.488720893859863
2016-04-07,6.325483798980713
2016-04-08,6.345888614654541
2016-04-11,6.379894256591797
2016-04-12,6.509124755859375
2016-04-13,6.733579635620117
2016-04-14,6.794794082641602
2016-04-15,6.753983020782471
2016-04-18,6.774388790130615
2016-04-19,6.8764119148254395
2016-04-20,6.992038726806641
2016-04-21,6.951230525970459
2016-04-22,6.971635818481445
2016-04-25,6.910421848297119
2016-04-26,6.978438377380371
2016-04-27,6.985236644744873
2016-04-28,6.883213043212891
2016-04-29,6.842403411865234
2016-05-02,6.930827617645264
2016-05-03,6.808396339416504
2016-05-04,6.7063727378845215
2016-05-05,6.713173866271973
2016-05-06,6.719974040985107
2016-05-09,6.658759117126465
2016-05-10,6.794794082641602
2016-05-11,6.781190872192383
2016-05-12,6.72677755355835
2016-05-13,6.57714319229126
2016-05-16,6.651961326599121
2016-05-17,6.645155429840088
2016-05-18,6.998839378356934
2016-05-19,6.951230525970459
2016-05-20,6.958032608032227
2016-05-23,6.937626361846924
2016-05-24,7.060056209564209
2016-05-25,7.223294258117676
2016-05-26,7.114469528198242
2016-05-27,7.1960883140563965
2016-05-31,7.107666015625
2016-06-01,7.148475170135498
2016-06-02,7.182484149932861
2016-06-03,7.046451091766357
2016-06-06,7.162079811096191
2016-06-07,7.080460071563721
2016-06-08,7.039650917053223
2016-06-09,6.9172210693359375
2016-06-10,6.767586708068848
2016-06-13,6.7063727378845215
2016-06-14,6.447911262512207
2016-06-15,6.482173919677734
2016-06-16,6.37938928604126
2016-06-17,6.372537612915039
2016-06-20,6.3588337898254395
2016-06-21,6.345129013061523
2016-06-22,6.317718982696533
2016-06-23,6.4616169929504395
2016-06-24,5.899735450744629
2016-06-27,5.543422222137451
2016-06-28,5.735283851623535
2016-06-29,5.831215858459473
2016-06-30,6.125858306884766
2016-07-01,6.050482749938965
2016-07-05,5.831215858459473
2016-07-06,5.838066101074219
2016-07-07,5.879179954528809
2016-07-08,5.97511100769043
2016-07-11,6.064188480377197
2016-07-12,6.235493183135986
2016-07-13,6.221789360046387
2016-07-14,6.32457160949707
2016-07-15,6.345129013061523
2016-07-18,6.372537612915039
2016-07-19,6.351980209350586
2016-07-20,6.331424236297607
2016-07-21,6.276606559753418
2016-07-22,6.3588337898254395
2016-07-25,6.372537612915039
2016-07-26,6.44791316986084
2016-07-27,6.454762935638428
2016-07-28,6.482173919677734
2016-07-29,6.509580612182617
2016-08-01,6.427353382110596
2016-08-02,6.351980209350586
2016-08-03,6.427353382110596
2016-08-04,6.406799793243408
2016-08-05,6.680887222290039
2016-08-08,6.674033164978027
2016-08-09,6.6466240882873535
2016-08-10,6.536990165710449
2016-08-11,6.557546138763428
2016-08-12,6.495876312255859
2016-08-15,6.632923126220703
2016-08-16,6.605513572692871
2016-08-17,6.619217395782471
2016-08-18,6.516434192657471
2016-08-19,6.516434192657471
2016-08-22,6.612363815307617
2016-08-23,6.605513572692871
2016-08-24,6.516434192657471
2016-08-25,6.578103065490723
2016-08-26,6.639771938323975
2016-08-29,6.687737464904785
2016-08-30,6.776817321777344
2016-08-31,6.859043598175049
2016-09-01,6.824782371520996
2016-09-02,6.865893840789795
2016-09-06,6.756260395050049
2016-09-07,6.783670425415039
2016-09-08,6.776817321777344
2016-09-09,6.756260395050049
2016-09-12,6.852190017700195
2016-09-13,6.769962787628174
2016-09-14,6.715146541595459
2016-09-15,6.75655460357666
2016-09-16,6.715145111083984
2016-09-19,6.708244800567627
2016-09-20,6.7013444900512695
2016-09-21,6.715145111083984
2016-09-22,6.81866979598999
2016-09-23,6.8324713706970215
2016-09-26,6.632327556610107
2016-09-27,6.7220458984375
2016-09-28,6.8462748527526855
2016-09-29,6.7013444900512695
2016-09-30,6.804867744445801
2016-10-03,6.763457298278809
2016-10-04,6.81866979598999
2016-10-05,6.99810791015625
2016-10-06,7.011911869049072
2016-10-07,7.018812656402588
2016-10-10,7.011911869049072
2016-10-11,6.915289402008057
2016-10-12,6.8807854652404785
2016-10-13,6.708244800567627
2016-10-14,6.777259349822998
2016-10-17,6.6668381690979
2016-10-18,6.763457298278809
2016-10-19,6.922191143035889
2016-10-20,6.99810791015625
2016-10-21,6.94289493560791
2016-10-24,6.9705023765563965
2016-10-25,7.032616138458252
2016-10-26,7.384589672088623
2016-10-27,7.419097900390625
2016-10-28,7.287969589233398
2016-10-31,7.315574645996094
2016-11-01,7.287969589233398
2016-11-02,7.129236221313477
2016-11-03,7.074024677276611
2016-11-04,7.011911869049072
2016-11-07,7.2120537757873535
2016-11-08,7.074024677276611
2016-11-09,7.529522895812988
2016-11-10,8.00572395324707
2016-11-11,8.07474136352539
2016-11-14,8.254178047180176
2016-11-15,8.254178047180176
2016-11-16,8.23347282409668
2016-11-17,8.440518379211426
2016-11-18,8.626858711242676
2016-11-21,8.585450172424316
2016-11-22,8.640663146972656
2016-11-23,8.702773094177246
2016-11-25,8.668268203735352
2016-11-28,8.461221694946289
2016-11-29,8.475027084350586
2016-11-30,8.599255561828613
2016-12-01,8.992635726928711
2016-12-02,8.930523872375488
2016-12-05,8.992635726928711
2016-12-06,9.123767852783203
2016-12-07,9.116866111755371
2016-12-08,9.28940200805664
2016-12-09,9.3239107131958
2016-12-12,9.178976058959961
2016-12-13,9.144469261169434
2016-12-14,9.040947914123535
2016-12-15,9.206583023071289
2016-12-16,9.039949417114258
2016-12-19,9.08855152130127
2016-12-20,9.27601432800293
2016-12-21,9.255184173583984
2016-12-22,9.255184173583984
2016-12-23,9.31767463684082
2016-12-27,9.331560134887695
2016-12-28,9.199640274047852
2016-12-29,9.081609725952148
2016-12-30,9.178812026977539
2017-01-03,9.248241424560547
2017-01-04,9.359331130981445
2017-01-05,9.206583976745605
2017-01-06,9.22741413116455
2017-01-09,9.248241424560547
2017-01-10,9.255184173583984
2017-01-11,9.331560134887695
2017-01-12,9.248241424560547
2017-01-13,9.352391242980957
2017-01-17,8.991347312927246
2017-01-18,9.130208969116211
2017-01-19,9.033003807067871
2017-01-20,9.109380722045898
2017-01-23,9.06772232055664
2017-01-24,9.199640274047852
2017-01-25,9.734262466430664
2017-01-26,9.72731876373291
2017-01-27,9.567627906799316
2017-01-30,9.456534385681152
2017-01-31,9.39404582977295
2017-02-01,9.373218536376953
2017-02-02,9.192697525024414
2017-02-03,9.449590682983398
2017-02-06,9.39404582977295
2017-02-07,9.359331130981445
2017-02-08,9.303787231445312
2017-02-09,9.407933235168457
2017-02-10,9.456534385681152
2017-02-13,9.588457107543945
2017-02-14,9.803691864013672
2017-02-15,9.873123168945312
2017-02-16,9.838408470153809
2017-02-17,9.810636520385742
2017-02-21,9.852293968200684
2017-02-22,9.852293968200684
2017-02-23,9.84535026550293
2017-02-24,9.84535026550293
2017-02-27,9.866181373596191
2017-02-28,9.817581176757812
2017-03-01,10.178621292114258
2017-03-02,9.921724319458008
2017-03-03,9.998102188110352
2017-03-06,9.935615539550781
2017-03-07,9.887008666992188
2017-03-08,9.84535026550293
2017-03-09,9.866181373596191
2017-03-10,9.852293968200684
2017-03-13,9.866181373596191
2017-03-14,9.775920867919922
2017-03-15,9.671772003173828
2017-03-16,9.720656394958496
2017-03-17,9.587973594665527
2017-03-20,9.441326141357422
2017-03-21,8.868701934814453
2017-03-22,8.924566268920898
2017-03-23,9.092166900634766
2017-03-24,9.15501594543457
2017-03-27,9.092166900634766
2017-03-28,9.231830596923828
2017-03-29,9.231830596923828
2017-03-30,9.490209579467773
2017-03-31,9.350544929504395
2017-04-03,9.322612762451172
2017-04-04,9.294678688049316
2017-04-05,9.127079963684082
2017-04-06,9.217864036560059
2017-04-07,9.16199779510498
2017-04-10,9.07819938659668
2017-04-11,9.07819938659668
2017-04-12,8.980432510375977
2017-04-13,8.791887283325195
2017-04-17,9.015351295471191
2017-04-18,8.938533782958984
