Date,CB
2013-09-18,74.1680679321289
2013-09-19,74.95417022705078
2013-09-20,74.6711654663086
2013-09-23,74.15235900878906
2013-09-24,74.41177368164062
2013-09-25,74.89127349853516
2013-09-26,74.82017517089844
2013-09-27,74.54356384277344
2013-09-30,73.94291687011719
2013-10-01,74.30644226074219
2013-10-02,74.39334869384766
2013-10-03,72.93916320800781
2013-10-04,73.40546417236328
2013-10-07,73.08145141601562
2013-10-08,72.04609680175781
2013-10-09,71.92755889892578
2013-10-10,73.6346664428711
2013-10-11,74.36964416503906
2013-10-14,74.685791015625
2013-10-15,74.12467956542969
2013-10-16,75.67372131347656
2013-10-17,76.58259582519531
2013-10-18,76.63792419433594
2013-10-21,77.04096221923828
2013-10-22,77.29387664794922
2013-10-23,76.10049438476562
2013-10-24,76.45611572265625
2013-10-25,75.98192596435547
2013-10-28,75.72901153564453
2013-10-29,76.17951965332031
2013-10-30,76.0609359741211
2013-10-31,75.4286880493164
2013-11-01,75.76063537597656
2013-11-04,76.25062561035156
2013-11-05,76.35338592529297
2013-11-06,77.27806854248047
2013-11-07,76.97773742675781
2013-11-08,77.6732406616211
2013-11-11,77.86290740966797
2013-11-12,76.19535064697266
2013-11-13,76.89873504638672
2013-11-14,77.68905639648438
2013-11-15,78.00515747070312
2013-11-18,77.79177856445312
2013-11-19,77.88662719726562
2013-11-20,77.33338928222656
2013-11-21,80.24179077148438
2013-11-22,81.07951354980469
2013-11-25,80.9767837524414
2013-11-26,81.1032485961914
2013-11-27,81.52213287353516
2013-11-29,81.22969818115234
2013-12-02,80.44728088378906
2013-12-03,80.13904571533203
2013-12-04,79.86244201660156
2013-12-05,79.10372161865234
2013-12-06,80.57372283935547
2013-12-09,80.29712677001953
2013-12-10,80.02046966552734
2013-12-11,78.95355987548828
2013-12-12,78.69276428222656
2013-12-13,78.44773864746094
2013-12-16,78.40034484863281
2013-12-17,78.08419799804688
2013-12-18,79.06420135498047
2013-12-19,79.31710815429688
2013-12-20,79.97307586669922
2013-12-23,80.41565704345703
2013-12-24,80.66856384277344
2013-12-26,81.1585693359375
2013-12-27,81.1032485961914
2013-12-30,81.34037017822266
2013-12-31,81.82242584228516
2014-01-02,80.37614440917969
2014-01-03,80.1706771850586
2014-01-06,79.89405822753906
2014-01-07,79.2459716796875
2014-01-08,78.26598358154297
2014-01-09,78.1632080078125
2014-01-10,77.98146057128906
2014-01-13,77.09060668945312
2014-01-14,77.71102905273438
2014-01-15,77.94168090820312
2014-01-16,77.39288330078125
2014-01-17,77.2337646484375
2014-01-21,76.65313720703125
2014-01-22,76.36677551269531
2014-01-23,74.91120147705078
2014-01-24,73.32833862304688
2014-01-27,74.01239776611328
2014-01-28,75.22139739990234
2014-01-29,74.7918930053711
2014-01-30,75.67479705810547
2014-01-31,74.61687469482422
2014-02-03,73.65445709228516
2014-02-04,73.84535217285156
2014-02-05,74.17147064208984
2014-02-06,74.36238098144531
2014-02-07,75.24526977539062
2014-02-10,75.5872802734375
2014-02-11,77.00310516357422
2014-02-12,76.12814331054688
2014-02-13,76.47019958496094
2014-02-14,77.13037109375
2014-02-18,77.5201416015625
2014-02-19,76.89176940917969
2014-02-20,76.97924041748047
2014-02-21,77.30533599853516
2014-02-24,76.9872055053711
2014-02-25,76.7804183959961
2014-02-26,76.43836975097656
2014-02-27,76.96336364746094
2014-02-28,77.84623718261719
2014-03-03,76.69290161132812
2014-03-04,77.52810668945312
2014-03-05,77.67919158935547
2014-03-06,78.06891632080078
2014-03-07,77.76669311523438
2014-03-10,77.79057312011719
2014-03-11,77.42466735839844
2014-03-12,77.55989074707031
2014-03-13,77.59172058105469
2014-03-14,77.77465057373047
2014-03-17,78.57003021240234
2014-03-18,78.9041519165039
2014-03-19,78.08486938476562
2014-03-20,78.27577209472656
2014-03-21,78.95187377929688
2014-03-24,78.80072021484375
2014-03-25,78.84845733642578
2014-03-26,78.20003509521484
2014-03-27,78.12000274658203
2014-03-28,78.36015319824219
2014-03-31,79.29671478271484
2014-04-01,79.312744140625
2014-04-02,79.10458374023438
2014-04-03,79.23267364501953
2014-04-04,78.7603759765625
2014-04-07,78.13600158691406
2014-04-08,78.28009033203125
2014-04-09,79.34474182128906
2014-04-10,78.92050170898438
2014-04-11,79.496826171875
2014-04-14,79.6569595336914
2014-04-15,80.13723754882812
2014-04-16,81.1458740234375
2014-04-17,80.8016586303711
2014-04-21,80.69758605957031
2014-04-22,80.88169860839844
2014-04-23,81.2339096069336
2014-04-24,81.74622344970703
2014-04-25,81.32195281982422
2014-04-28,81.20188903808594
2014-04-29,82.12244415283203
2014-04-30,81.90632629394531
2014-05-01,81.6581802368164
2014-05-02,81.6982192993164
2014-05-05,81.81027221679688
2014-05-06,81.55412292480469
2014-05-07,82.58674621582031
2014-05-08,81.74622344970703
2014-05-09,82.17850494384766
2014-05-12,82.42664337158203
2014-05-13,82.81086730957031
2014-05-14,82.21050262451172
2014-05-15,81.88231658935547
2014-05-16,82.0184097290039
2014-05-19,82.34657287597656
2014-05-20,82.18647766113281
2014-05-21,82.52271270751953
2014-05-22,82.40263366699219
2014-05-23,82.37860870361328
2014-05-27,82.73081970214844
2014-05-28,82.50666809082031
2014-05-29,82.89094543457031
2014-05-30,83.01901245117188
2014-06-02,82.88291931152344
2014-06-03,82.33056640625
2014-06-04,83.37924194335938
2014-06-05,83.6594009399414
2014-06-06,83.98760223388672
2014-06-09,84.04366302490234
2014-06-10,84.03564453125
2014-06-11,83.41124725341797
2014-06-12,83.05101776123047
2014-06-13,83.17110443115234
2014-06-16,82.95496368408203
2014-06-17,83.61137390136719
2014-06-18,83.8995590209961
2014-06-19,84.30782318115234
2014-06-20,84.07564544677734
2014-06-23,84.07564544677734
2014-06-24,83.61937713623047
2014-06-25,83.41926574707031
2014-06-26,82.77086639404297
2014-06-27,82.76286315917969
2014-06-30,83.01097869873047
2014-07-01,83.89153289794922
2014-07-02,83.57136535644531
2014-07-03,84.1717300415039
2014-07-07,84.21173095703125
2014-07-08,83.61137390136719
2014-07-09,83.78749084472656
2014-07-10,83.45928192138672
2014-07-11,83.7314453125
2014-07-14,83.88353729248047
2014-07-15,84.13970184326172
2014-07-16,83.77946472167969
2014-07-17,82.6908187866211
2014-07-18,83.31520080566406
2014-07-21,83.46018981933594
2014-07-22,83.21851348876953
2014-07-23,84.12877655029297
2014-07-24,84.41069030761719
2014-07-25,83.36355590820312
2014-07-28,83.21851348876953
2014-07-29,82.71104431152344
2014-07-30,82.0344009399414
2014-07-31,80.6328125
2014-08-01,80.72138214111328
2014-08-04,80.6328125
2014-08-05,80.511962890625
2014-08-06,80.6650390625
2014-08-07,80.5361099243164
2014-08-08,80.81001281738281
2014-08-11,80.89862823486328
2014-08-12,81.63164520263672
2014-08-13,82.33245849609375
2014-08-14,83.19435119628906
2014-08-15,83.37157440185547
2014-08-18,83.94351196289062
2014-08-19,83.95960998535156
2014-08-20,84.0804214477539
2014-08-21,84.82152557373047
2014-08-22,84.38654327392578
2014-08-25,84.80541229248047
2014-08-26,85.07928466796875
2014-08-27,85.30486297607422
2014-08-28,85.48204040527344
2014-08-29,85.65121459960938
2014-09-02,85.8928451538086
2014-09-03,85.73175811767578
2014-09-04,85.26455688476562
2014-09-05,85.49010467529297
2014-09-08,85.49813842773438
2014-09-09,84.99067687988281
2014-09-10,85.15983581542969
2014-09-11,84.9343032836914
2014-09-12,84.49127197265625
2014-09-15,85.11150360107422
2014-09-16,85.30486297607422
2014-09-17,85.40150451660156
2014-09-18,86.50505828857422
2014-09-19,86.19087219238281
2014-09-22,85.88480377197266
2014-09-23,84.91817474365234
2014-09-24,85.86064147949219
2014-09-25,84.98265075683594
2014-09-26,85.76883697509766
2014-09-29,84.97451782226562
2014-09-30,84.99883270263672
2014-10-01,84.14777374267578
2014-10-02,84.80433654785156
2014-10-03,86.27135467529297
2014-10-06,86.07682800292969
2014-10-07,85.20955657958984
2014-10-08,86.52259826660156
2014-10-09,85.03936004638672
2014-10-10,85.02315521240234
2014-10-13,83.65338897705078
2014-10-14,84.48820495605469
2014-10-15,83.57233428955078
2014-10-16,83.4183349609375
2014-10-17,84.7880859375
2014-10-20,85.17713165283203
2014-10-21,86.48209381103516
2014-10-22,85.78504180908203
2014-10-23,85.42843627929688
2014-10-24,86.6441879272461
2014-10-27,87.67352294921875
2014-10-28,88.3786849975586
2014-10-29,87.83564758300781
2014-10-30,88.31385040283203
2014-10-31,88.58943939208984
2014-11-03,88.18415832519531
2014-11-04,88.93795013427734
2014-11-05,89.56204223632812
2014-11-06,89.74844360351562
2014-11-07,89.81329345703125
2014-11-10,90.38066864013672
2014-11-11,89.98348999023438
2014-11-12,89.7808609008789
2014-11-13,89.68360900878906
2014-11-14,89.65929412841797
2014-11-17,90.08075714111328
2014-11-18,90.15370178222656
2014-11-19,91.03717803955078
2014-11-20,91.3289794921875
2014-11-21,91.23169708251953
2014-11-24,91.9044189453125
2014-11-25,92.03416442871094
2014-11-26,92.42314147949219
2014-11-28,92.6744155883789
2014-12-01,93.10399627685547
2014-12-02,93.19316101074219
2014-12-03,93.76053619384766
2014-12-04,94.12525177001953
2014-12-05,94.07662963867188
2014-12-08,95.3005142211914
2014-12-09,94.06851196289062
2014-12-10,93.10399627685547
2014-12-11,93.28230285644531
2014-12-12,91.84770202636719
2014-12-15,90.97542572021484
2014-12-16,90.27437591552734
2014-12-17,91.864013671875
2014-12-18,93.37212371826172
2014-12-19,93.50254821777344
2014-12-22,94.02425384521484
2014-12-23,94.73348999023438
2014-12-24,94.58673858642578
2014-12-26,94.73348999023438
2014-12-29,94.94542694091797
2014-12-30,94.78237915039062
2014-12-31,93.64925384521484
2015-01-02,93.29058837890625
2015-01-05,91.76616668701172
2015-01-06,90.95915222167969
2015-01-07,92.25530242919922
2015-01-08,93.74710083007812
2015-01-09,92.4183349609375
2015-01-12,91.30152130126953
2015-01-13,91.44012451171875
2015-01-14,89.54884338378906
2015-01-15,89.5244140625
2015-01-16,91.09774780273438
2015-01-20,90.05427551269531
2015-01-21,90.1113510131836
2015-01-22,92.46727752685547
2015-01-23,92.0188980102539
2015-01-26,92.0351791381836
2015-01-27,90.73088073730469
2015-01-28,89.10051727294922
2015-01-29,89.7771224975586
2015-01-30,88.00814056396484
2015-02-02,89.10863494873047
2015-02-03,90.49449157714844
2015-02-04,90.99174499511719
2015-02-05,92.1982192993164
2015-02-06,92.0188980102539
2015-02-09,91.27705383300781
2015-02-10,91.09774780273438
2015-02-11,91.67652130126953
2015-02-12,92.0841064453125
2015-02-13,92.15746307373047
2015-02-17,92.8585205078125
2015-02-18,92.69550323486328
2015-02-19,92.86669921875
2015-02-20,93.3395004272461
2015-02-23,92.57321166992188
2015-02-24,93.34768676757812
2015-02-25,93.11942291259766
2015-02-26,93.56775665283203
2015-02-27,92.9400634765625
2015-03-02,93.2335205078125
2015-03-03,92.79331970214844
2015-03-04,91.79061889648438
2015-03-05,92.27159118652344
2015-03-06,91.28522491455078
2015-03-09,91.9781265258789
2015-03-10,89.76081085205078
2015-03-11,90.33959197998047
2015-03-12,91.864013671875
2015-03-13,91.08956146240234
2015-03-16,92.93189239501953
2015-03-17,92.41018676757812
2015-03-18,93.5433120727539
2015-03-19,92.67105865478516
2015-03-20,92.55691528320312
2015-03-23,92.55691528320312
2015-03-24,91.58683776855469
2015-03-25,90.96729278564453
2015-03-26,90.69829559326172
2015-03-27,90.9360580444336
2015-03-30,92.0102767944336
2015-03-31,91.41986846923828
2015-04-01,91.0098876953125
2015-04-02,91.18206787109375
2015-04-06,91.23127746582031
2015-04-07,91.3050765991211
2015-04-08,91.2148666381836
2015-04-09,91.64128875732422
2015-04-10,91.75605010986328
2015-04-13,91.78886413574219
2015-04-14,91.76424407958984
2015-04-15,91.7314682006836
2015-04-16,92.14144134521484
2015-04-17,90.3128890991211
2015-04-20,91.1492691040039
2015-04-21,89.38630676269531
2015-04-22,88.4433364868164
2015-04-23,88.81230926513672
2015-04-24,88.976318359375
2015-04-27,88.45973205566406
2015-04-28,89.18130493164062
2015-04-29,88.59090423583984
2015-04-30,87.72992706298828
2015-05-01,88.25473022460938
2015-05-04,88.09893798828125
2015-05-05,87.8037338256836
2015-05-06,87.67253112792969
2015-05-07,88.27114868164062
2015-05-08,89.19770812988281
2015-05-11,88.7877197265625
2015-05-12,87.77912139892578
2015-05-13,87.90213775634766
2015-05-14,89.04190063476562
2015-05-15,88.68111419677734
2015-05-18,89.16492462158203
2015-05-19,89.32888793945312
2015-05-20,89.46827697753906
2015-05-21,89.29610443115234
2015-05-22,89.09931182861328
2015-05-26,87.55775451660156
2015-05-27,88.02513885498047
2015-05-28,88.21373748779297
2015-05-29,87.31175231933594
2015-06-01,87.22154998779297
2015-06-02,87.22154998779297
2015-06-03,87.63970184326172
2015-06-04,86.76235961914062
2015-06-05,85.83578491210938
2015-06-08,84.70421600341797
2015-06-09,84.88458251953125
2015-06-10,86.14736938476562
2015-06-11,86.90995025634766
2015-06-12,86.49176788330078
2015-06-15,86.4508056640625
2015-06-16,87.14775085449219
2015-06-17,87.18873596191406
2015-06-18,88.27934265136719
2015-06-19,86.92635345458984
2015-06-22,87.02474975585938
2015-06-23,87.25434875488281
2015-06-24,86.28677368164062
2015-06-25,84.25321960449219
2015-06-26,85.40048217773438
2015-06-29,83.8570327758789
2015-06-30,83.92305755615234
2015-07-01,84.59161376953125
2015-07-02,85.623291015625
2015-07-06,85.2849349975586
2015-07-07,86.21759796142578
2015-07-08,84.71541595458984
2015-07-09,85.41697692871094
2015-07-10,85.70585632324219
2015-07-13,86.02775573730469
2015-07-14,85.53253173828125
2015-07-15,85.65635681152344
2015-07-16,86.13504791259766
2015-07-17,85.95347595214844
2015-07-20,86.01946258544922
2015-07-21,85.73887634277344
2015-07-22,87.97560119628906
2015-07-23,87.86006164550781
2015-07-24,87.85181427001953
2015-07-27,88.31399536132812
2015-07-28,88.82572937011719
2015-07-29,89.13108825683594
2015-07-30,89.62632751464844
2015-07-31,89.77486419677734
2015-08-03,91.40086364746094
2015-08-04,91.09550476074219
2015-08-05,91.72274780273438
2015-08-06,90.90565490722656
2015-08-07,90.67455291748047
2015-08-10,90.88089752197266
2015-08-11,90.77359771728516
2015-08-12,90.072021484375
2015-08-13,89.94825744628906
2015-08-14,90.51773834228516
2015-08-17,90.78182983398438
2015-08-18,91.18626403808594
2015-08-19,90.56726837158203
2015-08-20,88.72669982910156
2015-08-21,86.7210464477539
2015-08-24,83.62596130371094
2015-08-25,82.30536651611328
2015-08-26,84.06336975097656
2015-08-27,85.5407485961914
2015-08-28,84.77317810058594
2015-08-31,84.3192367553711
2015-09-01,82.30536651611328
2015-09-02,83.0564193725586
2015-09-03,83.9148178100586
2015-09-04,82.66850280761719
2015-09-08,84.16241455078125
2015-09-09,83.13897705078125
2015-09-10,83.14720916748047
2015-09-11,83.24627685546875
2015-09-14,82.70977020263672
2015-09-15,83.60941314697266
2015-09-16,84.03034973144531
2015-09-17,83.81578826904297
2015-09-18,82.4704360961914
2015-09-21,83.92305755615234
2015-09-22,83.34534454345703
2015-09-23,83.64244079589844
2015-09-24,83.81578826904297
2015-09-25,85.35920715332031
2015-09-28,83.82230377197266
2015-09-29,84.39555358886719
2015-09-30,85.8991928100586
2015-10-01,84.9770736694336
2015-10-02,85.33426666259766
2015-10-05,86.67179870605469
2015-10-06,85.80780029296875
2015-10-07,87.21178436279297
2015-10-08,88.54096984863281
2015-10-09,88.4495849609375
2015-10-12,88.906494140625
2015-10-13,88.43296813964844
2015-10-14,87.68529510498047
2015-10-15,89.34677124023438
2015-10-16,90.50981903076172
2015-10-19,90.97502899169922
2015-10-20,92.25440216064453
2015-10-21,94.35617065429688
2015-10-22,95.62724304199219
2015-10-23,95.3946304321289
2015-10-26,95.76016235351562
2015-10-27,95.1869125366211
2015-10-28,95.77676391601562
2015-10-29,95.76846313476562
2015-10-30,94.32295227050781
2015-11-02,94.76323699951172
2015-11-03,94.40603637695312
2015-11-04,93.84112548828125
2015-11-05,94.31465148925781
2015-11-06,93.8992691040039
2015-11-09,93.4755859375
2015-11-10,94.33128356933594
2015-11-11,94.18173217773438
2015-11-12,92.57006072998047
2015-11-13,92.91898345947266
2015-11-16,94.50574493408203
2015-11-17,94.27312469482422
2015-11-18,95.81829071044922
2015-11-19,96.00936889648438
2015-11-20,96.76533508300781
2015-11-23,96.39981842041016
2015-11-24,96.00104522705078
2015-11-25,95.5773696899414
2015-11-27,95.585693359375
2015-11-30,95.41123962402344
2015-12-01,96.47457885742188
2015-12-02,95.85152435302734
2015-12-03,94.51402282714844
2015-12-04,97.74563598632812
2015-12-07,97.30534362792969
2015-12-08,96.32506561279297
2015-12-09,95.44446563720703
2015-12-10,95.31153106689453
2015-12-11,93.94081115722656
2015-12-14,94.78816986083984
2015-12-15,96.20045471191406
2015-12-16,97.11428833007812
2015-12-17,96.0343017578125
2015-12-18,94.44755554199219
2015-12-21,95.73521423339844
2015-12-22,97.38842010498047
2015-12-23,98.01148223876953
2015-12-24,98.18595123291016
2015-12-28,98.24407958984375
2015-12-29,99.81477355957031
2015-12-30,98.75370788574219
2015-12-31,97.62581634521484
2016-01-04,95.01913452148438
2016-01-05,95.97991180419922
2016-01-06,94.19200134277344
2016-01-07,93.22284698486328
2016-01-08,91.8693618774414
2016-01-11,92.14507293701172
2016-01-12,93.65729522705078
2016-01-13,91.9529037475586
2016-01-14,92.7550048828125
2016-01-15,92.7550048828125
2016-01-19,92.62966918945312
2016-01-20,92.4792709350586
2016-01-21,91.42654418945312
2016-01-22,91.93621063232422
2016-01-25,90.23182678222656
2016-01-26,90.71640014648438
2016-01-27,90.31537628173828
2016-01-28,91.5017318725586
2016-01-29,94.46771240234375
2016-02-01,94.64315795898438
2016-02-02,93.9664306640625
2016-02-03,94.2671890258789
2016-02-04,94.59304809570312
2016-02-05,93.78260803222656
2016-02-08,90.97538757324219
2016-02-09,92.38739776611328
2016-02-10,93.31474304199219
2016-02-11,92.60458374023438
2016-02-12,95.50370025634766
2016-02-16,96.63997650146484
2016-02-17,97.67596435546875
2016-02-18,97.21644592285156
2016-02-19,96.63997650146484
2016-02-22,97.82633972167969
2016-02-23,96.66502380371094
2016-02-24,97.06605529785156
2016-02-25,98.91246795654297
2016-02-26,98.17725372314453
2016-02-29,96.52297973632812
2016-03-01,98.34431457519531
2016-03-02,98.88741302490234
2016-03-03,98.45293426513672
2016-03-04,97.90152740478516
2016-03-07,98.04357147216797
2016-03-08,97.14961242675781
2016-03-09,98.40283203125
2016-03-10,98.25244903564453
2016-03-11,100.2158203125
2016-03-14,100.04037475585938
2016-03-15,99.83982849121094
2016-03-16,99.79805755615234
2016-03-17,101.08472442626953
2016-03-18,102.32119750976562
2016-03-21,101.41890716552734
2016-03-22,100.35783386230469
2016-03-23,99.90666961669922
2016-03-24,99.93175506591797
2016-03-28,99.60591125488281
2016-03-29,100.3368911743164
2016-03-30,100.60576629638672
2016-03-31,100.11005401611328
2016-04-01,101.53836822509766
2016-04-04,101.31993865966797
2016-04-05,99.1017837524414
2016-04-06,100.14366149902344
2016-04-07,98.83293914794922
2016-04-08,99.8243637084961
2016-04-11,99.62273406982422
2016-04-12,100.34529876708984
2016-04-13,101.25270080566406
2016-04-14,101.1098861694336
2016-04-15,101.29473114013672
2016-04-18,102.52140808105469
2016-04-19,102.52140808105469
2016-04-20,103.00032043457031
2016-04-21,99.20262908935547
2016-04-22,100.23607635498047
2016-04-25,100.02601623535156
2016-04-26,99.78236389160156
2016-04-27,99.47988891601562
2016-04-28,98.46324920654297
2016-04-29,99.02619171142578
2016-05-02,99.94198608398438
2016-05-03,99.36225128173828
2016-05-04,98.99258422851562
2016-05-05,102.89110565185547
2016-05-06,102.7986831665039
2016-05-09,103.26080322265625
2016-05-10,105.21006774902344
2016-05-11,103.98332977294922
2016-05-12,105.34449768066406
2016-05-13,105.12603759765625
2016-05-16,105.26888275146484
2016-05-17,104.23542022705078
2016-05-18,105.546142578125
2016-05-19,104.899169921875
2016-05-20,105.65535736083984
2016-05-23,105.76460266113281
2016-05-24,106.75603485107422
2016-05-25,106.84844970703125
2016-05-26,106.17627716064453
2016-05-27,106.89047241210938
2016-05-31,106.37793731689453
2016-06-01,106.9828872680664
2016-06-02,107.38616180419922
2016-06-03,107.17611694335938
2016-06-06,106.53756713867188
2016-06-07,106.20148468017578
2016-06-08,106.63841247558594
2016-06-09,106.28553009033203
2016-06-10,105.69738006591797
2016-06-13,104.59675598144531
2016-06-14,104.50428009033203
2016-06-15,104.39506530761719
2016-06-16,105.27727508544922
2016-06-17,104.12619018554688
2016-06-20,104.77313995361328
2016-06-21,105.42851257324219
2016-06-22,105.47892761230469
2016-06-23,108.08354187011719
2016-06-24,104.13460540771484
2016-06-27,102.36177062988281
2016-06-28,105.80934143066406
2016-06-29,107.9555892944336
2016-06-30,110.44829559326172
2016-07-01,110.11878967285156
2016-07-05,108.98646545410156
2016-07-06,109.2906723022461
2016-07-07,108.69073486328125
2016-07-08,110.05115509033203
2016-07-11,109.80611419677734
2016-07-12,109.5441665649414
2016-07-13,109.4258804321289
2016-07-14,109.76385498046875
2016-07-15,109.4850082397461
2016-07-18,109.24842834472656
2016-07-19,108.8597412109375
2016-07-20,108.40343475341797
2016-07-21,107.82038116455078
2016-07-22,108.57242584228516
2016-07-25,108.1076889038086
2016-07-26,108.34428405761719
2016-07-27,107.46551513671875
2016-07-28,106.8655776977539
2016-07-29,105.84312438964844
2016-08-01,105.85157012939453
2016-08-02,105.64876556396484
2016-08-03,106.02057647705078
2016-08-04,106.00364685058594
2016-08-05,107.31340026855469
2016-08-08,107.38943481445312
2016-08-09,107.16131591796875
2016-08-10,106.65430450439453
2016-08-11,106.96695709228516
2016-08-12,106.74726867675781
2016-08-15,106.76416778564453
2016-08-16,106.52758026123047
2016-08-17,106.54446411132812
2016-08-18,107.53311157226562
2016-08-19,106.87401580810547
2016-08-22,106.73880004882812
2016-08-23,105.94451141357422
2016-08-24,105.84312438964844
2016-08-25,106.51911163330078
2016-08-26,106.39236450195312
2016-08-29,107.38099670410156
2016-08-30,107.51618957519531
2016-08-31,107.25426483154297
2016-09-01,107.39788818359375
2016-09-02,107.9978256225586
2016-09-06,108.19219970703125
2016-09-07,107.76123809814453
2016-09-08,106.89936065673828
2016-09-09,105.01505279541016
2016-09-12,106.73035430908203
2016-09-13,106.34168243408203
2016-09-14,105.32766723632812
2016-09-15,105.97834777832031
2016-09-16,105.37836456298828
2016-09-19,105.86848449707031
2016-09-20,105.75862121582031
2016-09-21,106.88245391845703
2016-09-22,107.69364929199219
2016-09-23,106.02903747558594
2016-09-26,105.09951782226562
2016-09-27,105.86003875732422
2016-09-28,106.7861557006836
2016-09-29,105.6900863647461
2016-09-30,106.76066589355469
2016-10-03,105.53714752197266
2016-10-04,104.47508239746094
2016-10-05,104.65348815917969
2016-10-06,103.55741882324219
2016-10-07,105.72409057617188
2016-10-10,106.10643768310547
2016-10-11,105.1378173828125
2016-10-12,106.14888763427734
2016-10-13,106.39532470703125
2016-10-14,106.93061828613281
2016-10-17,106.7861557006836
2016-10-18,106.49726104736328
2016-10-19,107.08353424072266
2016-10-20,104.53453826904297
2016-10-21,103.57441711425781
2016-10-24,103.89729309082031
2016-10-25,104.04174041748047
2016-10-26,107.90771484375
2016-10-27,107.91624450683594
2016-10-28,108.34105682373047
2016-10-31,107.90771484375
2016-11-01,106.62474060058594
2016-11-02,105.970458984375
2016-11-03,105.7410659790039
2016-11-04,104.60253143310547
2016-11-07,105.7835464477539
2016-11-08,106.53125
2016-11-09,106.93061828613281
2016-11-10,107.44892883300781
2016-11-11,107.78024291992188
2016-11-14,107.82272338867188
2016-11-15,106.31034851074219
2016-11-16,106.56526947021484
2016-11-17,106.49726104736328
2016-11-18,107.31293487548828
2016-11-21,107.95022583007812
2016-11-22,107.40642547607422
2016-11-23,107.64433288574219
2016-11-25,107.61032104492188
2016-11-28,107.70379638671875
2016-11-29,108.96131134033203
2016-11-30,108.75739288330078
2016-12-01,109.6325454711914
2016-12-02,108.60444641113281
2016-12-05,109.36915588378906
2016-12-06,110.53319549560547
2016-12-07,112.22402954101562
2016-12-08,112.32599639892578
2016-12-09,112.56389617919922
2016-12-12,112.88680267333984
2016-12-13,113.22661590576172
2016-12-14,112.0541000366211
2016-12-15,112.45343780517578
2016-12-16,112.75932312011719
2016-12-19,113.20966339111328
2016-12-20,112.99720764160156
2016-12-21,113.27764892578125
2016-12-22,113.26911926269531
2016-12-23,113.09919738769531
2016-12-27,112.73381805419922
2016-12-28,112.8790512084961
2016-12-29,112.94738006591797
2016-12-30,112.8448486328125
2017-01-03,112.49467468261719
2017-01-04,112.3323974609375
2017-01-05,111.5722427368164
2017-01-06,112.17010498046875
2017-01-09,111.4697494506836
2017-01-10,111.42705535888672
2017-01-11,111.34163665771484
2017-01-12,110.85477447509766
2017-01-13,111.2476577758789
2017-01-17,111.87971496582031
2017-01-18,112.71676635742188
2017-01-19,112.11888885498047
2017-01-20,112.23845672607422
2017-01-23,112.25553131103516
2017-01-24,112.71676635742188
2017-01-25,113.65626525878906
2017-01-26,113.64774322509766
2017-01-27,113.85269927978516
2017-01-30,112.49467468261719
2017-01-31,112.30677795410156
2017-02-01,109.73589324951172
2017-02-02,111.69184875488281
2017-02-03,112.12742614746094
2017-02-06,112.25553131103516
2017-02-07,111.67472839355469
2017-02-08,111.74305725097656
2017-02-09,112.6398696899414
2017-02-10,113.39148712158203
2017-02-13,114.2883071899414
2017-02-14,114.44206237792969
2017-02-15,114.84347534179688
2017-02-16,115.92821502685547
2017-02-17,116.32107543945312
2017-02-21,116.78230285644531
2017-02-22,117.66203308105469
2017-02-23,118.72966003417969
2017-02-24,118.21720886230469
2017-02-27,117.533935546875
2017-02-28,118.01222229003906
2017-03-01,119.89982604980469
2017-03-02,118.2086410522461
2017-03-03,118.42221069335938
2017-03-06,117.60225677490234
2017-03-07,117.36309051513672
2017-03-08,116.97877502441406
2017-03-09,117.36309051513672
2017-03-10,117.70471954345703
2017-03-13,117.47412109375
2017-03-14,117.29476928710938
2017-03-15,118.08909606933594
2017-03-16,117.63642120361328
2017-03-17,117.95243835449219
2017-03-20,117.13246154785156
2017-03-21,116.22715759277344
2017-03-22,116.71398162841797
2017-03-23,116.7225112915039
2017-03-24,116.21003723144531
2017-03-27,116.7225112915039
2017-03-28,117.86702728271484
2017-03-29,117.1717529296875
2017-03-30,117.64385223388672
2017-03-31,116.9571533203125
2017-04-03,116.97428894042969
2017-04-04,117.89277648925781
2017-04-05,117.41204833984375
2017-04-06,118.1073989868164
2017-04-07,118.00437927246094
2017-04-10,118.442138671875
2017-04-11,118.28766632080078
2017-04-12,117.61810302734375
2017-04-13,117.3605728149414
2017-04-17,118.62240600585938
2017-04-18,118.03013610839844
2017-04-19,117.57515716552734
2017-04-20,117.41204833984375
2017-04-21,116.29615020751953
2017-04-24,117.41204833984375
2017-04-25,117.70392608642578
2017-04-26,119.25763702392578
2017-04-27,118.81988525390625
2017-04-28,117.81552124023438
2017-05-01,117.50650787353516
2017-05-02,117.62667846679688
2017-05-03,118.08161926269531
2017-05-04,118.71685791015625
2017-05-05,118.24474334716797
2017-05-08,117.7983627319336
2017-05-09,117.0171890258789
2017-05-10,118.4593505859375
2017-05-11,117.78120422363281
2017-05-12,117.37775421142578
2017-05-15,117.91852569580078
2017-05-16,117.61810302734375
2017-05-17,118.27904510498047
2017-05-18,118.94001007080078
2017-05-19,118.87134552001953
2017-05-22,119.97013092041016
2017-05-23,120.69974517822266
2017-05-24,120.92289733886719
2017-05-25,122.54527282714844
2017-05-26,122.0989761352539
2017-05-30,121.79846954345703
2017-05-31,122.91445922851562
2017-06-01,124.33937072753906
2017-06-02,124.58827209472656
2017-06-05,124.51103210449219
