Date,MU
2013-09-12,15.822579383850098
2013-09-13,15.822579383850098
2013-09-16,16.05698585510254
2013-09-17,16.44766616821289
2013-09-18,16.867647171020508
2013-09-19,16.760208129882812
2013-09-20,16.828582763671875
2013-09-23,16.65277099609375
2013-09-24,16.643007278442383
2013-09-25,16.57463836669922
2013-09-26,17.062986373901367
2013-09-27,17.20949363708496
2013-09-30,17.062986373901367
2013-10-01,17.19972801208496
2013-10-02,17.248559951782227
2013-10-03,17.600175857543945
2013-10-04,18.039690017700195
2013-10-07,18.059226989746094
2013-10-08,17.512271881103516
2013-10-09,17.727144241333008
2013-10-10,18.000621795654297
2013-10-11,16.44766616821289
2013-10-14,16.67230796813965
2013-10-15,16.525800704956055
2013-10-16,16.564870834350586
2013-10-17,16.75044822692871
2013-10-18,16.63324546813965
2013-10-21,16.1839599609375
2013-10-22,16.369529724121094
2013-10-23,16.164419174194336
2013-10-24,16.437896728515625
2013-10-25,16.1937255859375
2013-10-28,16.330461502075195
2013-10-29,17.0922908782959
2013-10-30,16.984851837158203
2013-10-31,17.268096923828125
2013-11-01,17.170427322387695
2013-11-04,17.473201751708984
2013-11-05,17.258329391479492
2013-11-06,17.0922908782959
2013-11-07,17.30716323852539
2013-11-08,17.68807601928711
2013-11-11,17.84435272216797
2013-11-12,18.195966720581055
2013-11-13,18.479206085205078
2013-11-14,18.742916107177734
2013-11-15,19.006624221801758
2013-11-18,18.84058380126953
2013-11-19,18.615947723388672
2013-11-20,18.362001419067383
2013-11-21,19.52427864074707
2013-11-22,19.719621658325195
2013-11-25,19.397310256958008
2013-11-26,19.836822509765625
2013-11-27,20.676788330078125
2013-11-29,20.608417510986328
2013-12-02,20.77446174621582
2013-12-03,21.3214111328125
2013-12-04,21.2530460357666
2013-12-05,21.145601272583008
2013-12-06,21.79022789001465
2013-12-09,22.581357955932617
2013-12-10,22.600889205932617
2013-12-11,21.97580337524414
2013-12-12,22.01487159729004
2013-12-13,22.542287826538086
2013-12-16,22.239513397216797
2013-12-17,22.386014938354492
2013-12-18,21.3018741607666
2013-12-19,21.116308212280273
2013-12-20,21.653488159179688
2013-12-23,20.989334106445312
2013-12-24,21.3116455078125
2013-12-26,21.233510971069336
2013-12-27,21.018630981445312
2013-12-30,20.80375862121582
2013-12-31,21.243274688720703
2014-01-02,21.155366897583008
2014-01-03,20.481443405151367
2014-01-06,20.188434600830078
2014-01-07,21.223737716674805
2014-01-08,23.313884735107422
2014-01-09,22.69856071472168
2014-01-10,23.157611846923828
2014-01-13,22.786460876464844
2014-01-14,23.118539810180664
2014-01-15,22.786460876464844
2014-01-16,22.591121673583984
2014-01-17,21.858598709106445
2014-01-21,22.581357955932617
2014-01-22,23.099008560180664
2014-01-23,23.089244842529297
2014-01-24,22.386014938354492
2014-01-27,22.36648178100586
2014-01-28,22.512983322143555
2014-01-29,22.180912017822266
2014-01-30,22.903667449951172
2014-01-31,22.503219604492188
2014-02-03,22.27857780456543
2014-02-04,22.46415138244629
2014-02-05,22.766931533813477
2014-02-06,23.54829216003418
2014-02-07,23.938976287841797
2014-02-10,24.290590286254883
2014-02-11,24.134313583374023
2014-02-12,24.310117721557617
2014-02-13,24.329652786254883
2014-02-14,24.495691299438477
2014-02-18,24.827774047851562
2014-02-19,24.827774047851562
2014-02-20,24.896142959594727
2014-02-21,24.495691299438477
2014-02-24,24.17337989807129
2014-02-25,23.694795608520508
2014-02-26,23.655725479125977
2014-02-27,23.626428604125977
2014-02-28,23.626428604125977
2014-03-03,23.9096736907959
2014-03-04,24.524999618530273
2014-03-05,24.25151824951172
2014-03-06,24.192913055419922
2014-03-07,23.8510684967041
2014-03-10,24.27104949951172
2014-03-11,24.09524917602539
2014-03-12,24.26128387451172
2014-03-13,23.54829216003418
2014-03-14,23.401784896850586
2014-03-17,23.372486114501953
2014-03-18,23.9194393157959
2014-03-19,23.421316146850586
2014-03-20,23.450624465942383
2014-03-21,23.10877799987793
2014-03-24,22.932968139648438
2014-03-25,22.9818058013916
2014-03-26,22.29810905456543
2014-03-27,21.721860885620117
2014-03-28,21.39954948425293
2014-03-31,23.10877799987793
2014-04-01,23.87060546875
2014-04-02,23.78270149230957
2014-04-03,23.440855026245117
2014-04-04,22.053937911987305
2014-04-07,21.20421028137207
2014-04-08,21.69255256652832
2014-04-09,22.073474884033203
2014-04-10,21.17490577697754
2014-04-11,20.637718200683594
2014-04-14,21.389780044555664
2014-04-15,21.653488159179688
2014-04-16,21.95626449584961
2014-04-17,23.35295295715332
2014-04-21,24.730100631713867
2014-04-22,25.570064544677734
2014-04-23,25.6384334564209
2014-04-24,25.550533294677734
2014-04-25,24.671497344970703
2014-04-28,24.00734519958496
2014-04-29,24.515228271484375
2014-04-30,25.511465072631836
2014-05-01,25.6384334564209
2014-05-02,25.69704246520996
2014-05-05,26.11701774597168
2014-05-06,26.05841827392578
2014-05-07,25.804473876953125
2014-05-08,26.302593231201172
2014-05-09,26.214689254760742
2014-05-12,26.86907958984375
2014-05-13,26.986282348632812
2014-05-14,26.234222412109375
2014-05-15,25.257518768310547
2014-05-16,25.423561096191406
2014-05-19,26.312360763549805
2014-05-20,25.931442260742188
2014-05-21,26.36119270324707
2014-05-22,26.53700065612793
2014-05-23,26.693275451660156
2014-05-27,27.406265258789062
2014-05-28,27.943452835083008
2014-05-29,27.914148330688477
2014-05-30,27.92391586303711
2014-06-02,27.992284774780273
2014-06-03,28.002059936523438
2014-06-04,28.295063018798828
2014-06-05,28.36343765258789
2014-06-06,28.85178565979004
2014-06-09,28.324363708496094
2014-06-10,28.822484970092773
2014-06-11,30.268003463745117
2014-06-12,30.141033172607422
2014-06-13,30.443811416625977
2014-06-16,31.16657066345215
2014-06-17,31.498647689819336
2014-06-18,31.31307601928711
2014-06-19,31.06890106201172
2014-06-20,31.107969284057617
2014-06-23,30.531713485717773
2014-06-24,31.742822647094727
2014-06-25,31.586557388305664
2014-06-26,31.254472732543945
2014-06-27,30.775890350341797
2014-06-30,32.18234634399414
2014-07-01,33.18834686279297
2014-07-02,32.97346496582031
2014-07-03,32.94417190551758
2014-07-07,32.09443283081055
2014-07-08,32.358150482177734
2014-07-09,32.12373733520508
2014-07-10,32.006526947021484
2014-07-11,32.035831451416016
2014-07-14,32.80742645263672
2014-07-15,33.227420806884766
2014-07-16,33.83296585083008
2014-07-17,32.28001022338867
2014-07-18,32.377685546875
2014-07-21,32.29954147338867
2014-07-22,32.846492767333984
2014-07-23,32.89533233642578
2014-07-24,33.09067916870117
2014-07-25,32.64139175415039
2014-07-28,31.234939575195312
2014-07-29,31.38144874572754
2014-07-30,31.772123336791992
2014-07-31,29.838253021240234
2014-08-01,30.36567497253418
2014-08-04,30.951696395874023
2014-08-05,30.36567497253418
2014-08-06,29.965227127075195
2014-08-07,28.988525390625
2014-08-08,29.340137481689453
2014-08-11,30.02382469177246
2014-08-12,29.984760284423828
2014-08-13,30.648914337158203
2014-08-14,30.316844940185547
2014-08-15,30.7563533782959
2014-08-18,31.293546676635742
2014-08-19,31.645158767700195
2014-08-20,32.5241813659668
2014-08-21,32.416751861572266
2014-08-22,32.51441955566406
2014-08-25,32.436279296875
2014-08-26,32.11397171020508
2014-08-27,32.22140884399414
2014-08-28,32.04560089111328
2014-08-29,31.840496063232422
2014-09-02,30.775890350341797
2014-09-03,30.941930770874023
2014-09-04,31.371679306030273
2014-09-05,32.172569274902344
2014-09-08,32.367919921875
2014-09-09,31.234939575195312
2014-09-10,31.342378616333008
2014-09-11,31.293546676635742
2014-09-12,30.795419692993164
2014-09-15,29.320608139038086
2014-09-16,30.717287063598633
2014-09-17,31.234939575195312
2014-09-18,31.72328758239746
2014-09-19,30.893091201782227
2014-09-22,29.887086868286133
2014-09-23,30.473112106323242
2014-09-24,31.46934700012207
2014-09-25,30.961462020874023
2014-09-26,33.041839599609375
2014-09-29,33.69622802734375
2014-09-30,33.461822509765625
2014-10-01,32.71952819824219
2014-10-02,33.022308349609375
2014-10-03,33.14927673339844
2014-10-06,31.81119155883789
2014-10-07,31.12750244140625
2014-10-08,31.567020416259766
2014-10-09,29.926158905029297
2014-10-10,27.14255714416504
2014-10-13,26.400264739990234
2014-10-14,26.751876831054688
2014-10-15,26.898380279541016
2014-10-16,27.640670776367188
2014-10-17,28.0997257232666
2014-10-20,28.998289108276367
2014-10-21,30.463342666625977
2014-10-22,29.857789993286133
2014-10-23,30.170333862304688
2014-10-24,30.33637046813965
2014-10-27,31.547487258911133
2014-10-28,31.850265502929688
2014-10-29,31.5279483795166
2014-10-30,31.078664779663086
2014-10-31,32.31907653808594
2014-11-03,32.72929382324219
2014-11-04,32.592559814453125
2014-11-05,32.92463302612305
2014-11-06,32.57302474975586
2014-11-07,32.240936279296875
2014-11-10,32.31907653808594
2014-11-11,32.426517486572266
2014-11-12,32.14326858520508
2014-11-13,32.172569274902344
2014-11-14,31.860029220581055
2014-11-17,31.53771209716797
2014-11-18,32.104209899902344
2014-11-19,32.19210433959961
2014-11-20,32.436279296875
2014-11-21,33.50089645385742
2014-11-24,33.92087173461914
2014-11-25,33.98923873901367
2014-11-26,34.790138244628906
2014-11-28,35.11244583129883
2014-12-01,34.17482376098633
2014-12-02,34.770599365234375
2014-12-03,35.25895690917969
2014-12-04,35.22965621948242
2014-12-05,35.63987350463867
2014-12-08,35.18082046508789
2014-12-09,34.8292121887207
2014-12-10,34.047847747802734
2014-12-11,34.37015914916992
2014-12-12,33.2078742980957
2014-12-15,32.57302474975586
2014-12-16,32.153038024902344
2014-12-17,33.041839599609375
2014-12-18,33.64738845825195
2014-12-19,33.686466217041016
2014-12-22,33.83296585083008
2014-12-23,34.1552848815918
2014-12-24,34.0966796875
2014-12-26,34.1845817565918
2014-12-29,34.70222854614258
2014-12-30,34.57526397705078
2014-12-31,34.19434356689453
2015-01-02,33.94040298461914
2015-01-05,32.993003845214844
2015-01-06,32.104209899902344
2015-01-07,31.35214614868164
2015-01-08,32.88556671142578
2015-01-09,32.74883270263672
2015-01-12,30.92239761352539
2015-01-13,30.12150001525879
2015-01-14,29.349899291992188
2015-01-15,28.61737823486328
2015-01-16,28.314598083496094
2015-01-20,28.978757858276367
2015-01-21,29.77964973449707
2015-01-22,30.170333862304688
2015-01-23,30.22893524169922
2015-01-26,30.297304153442383
2015-01-27,28.9592227935791
2015-01-28,28.42203140258789
2015-01-29,29.0178279876709
2015-01-30,28.58808135986328
2015-02-02,27.77741050720215
2015-02-03,28.27553367614746
2015-02-04,28.35367202758789
2015-02-05,28.802953720092773
2015-02-06,28.236465454101562
2015-02-09,27.689512252807617
2015-02-10,30.36567497253418
2015-02-11,30.297304153442383
2015-02-12,31.19586944580078
2015-02-13,31.107969284057617
2015-02-17,31.5767822265625
2015-02-18,31.42051124572754
2015-02-19,31.06890106201172
2015-02-20,31.283775329589844
2015-02-23,30.668447494506836
2015-02-24,30.053129196166992
2015-02-25,29.769887924194336
2015-02-26,29.90662384033203
2015-02-27,29.955459594726562
2015-03-02,30.512178421020508
2015-03-03,28.968990325927734
2015-03-04,28.58808135986328
2015-03-05,28.597843170166016
2015-03-06,27.836013793945312
2015-03-09,27.992284774780273
2015-03-10,26.96674919128418
2015-03-11,27.230459213256836
2015-03-12,27.36719512939453
2015-03-13,28.050886154174805
2015-03-16,27.845783233642578
2015-03-17,27.01558494567871
2015-03-18,27.503936767578125
2015-03-19,27.396499633789062
2015-03-20,28.011821746826172
2015-03-23,27.36719512939453
2015-03-24,27.308591842651367
2015-03-25,25.95098114013672
2015-03-26,26.038881301879883
2015-03-27,26.05841827392578
2015-03-30,26.05841827392578
2015-03-31,26.49793243408203
2015-04-01,26.49793243408203
2015-04-02,26.107248306274414
2015-04-06,26.790945053100586
2015-04-07,26.24399185180664
2015-04-08,26.49793243408203
2015-04-09,27.171852111816406
2015-04-10,27.36719512939453
2015-04-13,27.230459213256836
2015-04-14,27.074190139770508
2015-04-15,27.513702392578125
2015-04-16,27.3574275970459
2015-04-17,27.36719512939453
2015-04-20,27.601608276367188
2015-04-21,27.884849548339844
2015-04-22,28.812711715698242
2015-04-23,28.832250595092773
2015-04-24,28.51970672607422
2015-04-27,28.58808135986328
2015-04-28,28.314598083496094
2015-04-29,28.197397232055664
2015-04-30,27.47463607788086
2015-05-01,28.314598083496094
2015-05-04,28.002059936523438
2015-05-05,27.386735916137695
2015-05-06,27.33789825439453
2015-05-07,26.634674072265625
2015-05-08,26.54676628112793
2015-05-11,27.103483200073242
2015-05-12,26.24399185180664
2015-05-13,26.556535720825195
2015-05-14,26.068185806274414
2015-05-15,25.716571807861328
2015-05-18,26.136550903320312
2015-05-19,25.69704246520996
2015-05-20,25.97051429748535
2015-05-21,26.273292541503906
2015-05-22,26.693275451660156
2015-05-26,26.683507919311523
2015-05-27,27.47463607788086
2015-05-28,27.621139526367188
2015-05-29,27.279294967651367
2015-06-01,27.757877349853516
2015-06-02,27.14255714416504
2015-06-03,26.4490966796875
2015-06-04,26.36119270324707
2015-06-05,25.97051429748535
2015-06-08,25.31612205505371
2015-06-09,24.603130340576172
2015-06-10,24.603130340576172
2015-06-11,24.437089920043945
2015-06-12,24.54452896118164
2015-06-15,23.675260543823242
2015-06-16,23.675260543823242
2015-06-17,23.9096736907959
2015-06-18,23.899904251098633
2015-06-19,23.899904251098633
2015-06-22,24.056175231933594
2015-06-23,23.9194393157959
2015-06-24,23.49945831298828
2015-06-25,23.46038818359375
2015-06-26,19.201967239379883
2015-06-29,18.293636322021484
2015-06-30,18.401073455810547
2015-07-01,18.342472076416016
2015-07-02,18.62571144104004
2015-07-06,17.89318084716797
2015-07-07,17.775983810424805
2015-07-08,17.219261169433594
2015-07-09,16.75044822692871
2015-07-10,17.16065788269043
2015-07-13,17.19972801208496
2015-07-14,19.15313148498535
2015-07-15,18.44990348815918
2015-07-16,19.15313148498535
2015-07-17,19.65125274658203
2015-07-20,18.44990348815918
2015-07-21,18.44013786315918
2015-07-22,17.580638885498047
2015-07-23,18.264331817626953
2015-07-24,17.912721633911133
2015-07-27,17.697847366333008
2015-07-28,19.289873123168945
2015-07-29,19.407072067260742
2015-07-30,19.436378479003906
2015-07-31,18.078758239746094
2015-08-03,18.557344436645508
2015-08-04,18.567108154296875
2015-08-05,18.469440460205078
2015-08-06,18.283863067626953
2015-08-07,18.010391235351562
2015-08-10,18.38153839111328
2015-08-11,17.46343231201172
2015-08-12,17.76621437072754
2015-08-13,17.28763198852539
2015-08-14,16.555105209350586
2015-08-17,16.818815231323242
2015-08-18,15.998381614685059
2015-08-19,15.529565811157227
2015-08-20,14.396592140197754
2015-08-21,14.191483497619629
2015-08-24,14.103580474853516
2015-08-25,13.937541961669922
2015-08-26,14.0840482711792
2015-08-27,15.304924964904785
2015-08-28,15.588170051574707
2015-08-31,16.027685165405273
2015-09-01,15.451430320739746
2015-09-02,15.910483360290527
2015-09-03,16.2034912109375
2015-09-04,16.428133010864258
2015-09-08,17.121593475341797
2015-09-09,16.564870834350586
2015-09-10,16.799280166625977
2015-09-11,16.408599853515625
2015-09-14,16.310930252075195
2015-09-15,16.135120391845703
2015-09-16,16.291393280029297
2015-09-17,16.027685165405273
2015-09-18,15.138884544372559
2015-09-21,15.38305950164795
2015-09-22,15.050983428955078
2015-09-23,14.464960098266602
2015-09-24,14.982613563537598
2015-09-25,14.562629699707031
2015-09-28,13.732436180114746
2015-09-29,14.044978141784668
2015-09-30,14.630999565124512
2015-10-01,14.42589282989502
2015-10-02,15.539332389831543
2015-10-05,17.16065788269043
2015-10-06,17.79551124572754
2015-10-07,18.186199188232422
2015-10-08,18.283863067626953
2015-10-09,17.736915588378906
2015-10-12,17.609943389892578
2015-10-13,17.756450653076172
2015-10-14,18.38153839111328
2015-10-15,18.225261688232422
2015-10-16,18.068992614746094
2015-10-19,18.713611602783203
2015-10-20,16.691843032836914
2015-10-21,16.047216415405273
2015-10-22,16.330461502075195
2015-10-23,16.83834457397461
2015-10-26,16.1937255859375
2015-10-27,16.291393280029297
2015-10-28,16.525800704956055
2015-10-29,15.832345008850098
2015-10-30,16.17418670654297
2015-11-02,16.691843032836914
2015-11-03,17.424365997314453
2015-11-04,17.0336856842041
2015-11-05,16.12535285949707
2015-11-06,16.066753387451172
2015-11-09,15.470965385437012
2015-11-10,15.18772029876709
2015-11-11,15.138884544372559
2015-11-12,14.992380142211914
2015-11-13,14.650534629821777
2015-11-16,14.543096542358398
2015-11-17,14.92401123046875
2015-11-18,15.246323585510254
2015-11-19,15.500266075134277
2015-11-20,15.070516586303711
2015-11-23,14.963079452514648
2015-11-24,15.265856742858887
2015-11-25,15.217021942138672
2015-11-27,15.197488784790039
2015-11-30,15.558866500854492
2015-12-01,16.164419174194336
2015-12-02,15.451430320739746
2015-12-03,15.246323585510254
2015-12-04,15.138884544372559
2015-12-07,14.504030227661133
2015-12-08,14.25985336303711
2015-12-09,13.986376762390137
2015-12-10,14.318456649780273
2015-12-11,13.71290111541748
2015-12-14,13.341753959655762
2015-12-15,13.849639892578125
2015-12-16,13.74220085144043
2015-12-17,13.986376762390137
2015-12-18,14.025443077087402
2015-12-21,14.42589282989502
2015-12-22,14.269621849060059
2015-12-23,13.966842651367188
2015-12-24,14.142648696899414
2015-12-28,13.859406471252441
2015-12-29,14.005910873413086
2015-12-30,13.83010482788086
2015-12-31,13.83010482788086
2016-01-04,13.996142387390137
2016-01-05,14.474727630615234
2016-01-06,13.888705253601074
2016-01-07,13.341753959655762
2016-01-08,13.019440650939941
2016-01-11,12.238078117370605
2016-01-12,12.423652648925781
2016-01-13,11.77902889251709
2016-01-14,11.739961624145508
2016-01-15,10.821861267089844
2016-01-19,10.548385620117188
2016-01-20,9.815858840942383
2016-01-21,10.597222328186035
2016-01-22,10.812095642089844
2016-01-25,10.235840797424316
2016-01-26,10.304208755493164
2016-01-27,10.14793872833252
2016-01-28,9.659585952758789
2016-01-29,10.773025512695312
2016-02-01,10.704656600952148
2016-02-02,10.343277931213379
2016-02-03,10.509315490722656
2016-02-04,10.968367576599121
2016-02-05,10.74372673034668
2016-02-08,9.933061599731445
2016-02-09,9.747488021850586
2016-02-10,9.669352531433105
2016-02-11,9.464245796203613
2016-02-12,9.786559104919434
2016-02-16,10.558154106140137
2016-02-17,11.163705825805664
2016-02-18,11.222310066223145
2016-02-19,10.899996757507324
2016-02-22,10.792561531066895
2016-02-23,10.245607376098633
2016-02-24,10.392111778259277
2016-02-25,10.470247268676758
2016-02-26,10.450715065002441
2016-02-29,10.382346153259277
2016-03-01,10.812095642089844
2016-03-02,11.407882690429688
2016-03-03,11.51531982421875
2016-03-04,11.60322093963623
2016-03-07,11.310212135314941
2016-03-08,10.411645889282227
2016-03-09,10.558154106140137
2016-03-10,10.6265230178833
2016-03-11,11.124639511108398
2016-03-14,10.890230178833008
2016-03-15,10.597222328186035
2016-03-16,10.470247268676758
2016-03-17,10.616755485534668
2016-03-18,10.880463600158691
2016-03-21,11.261377334594727
2016-03-22,11.173473358154297
2016-03-23,10.40187931060791
2016-03-24,10.255373001098633
2016-03-28,10.138169288635254
2016-03-29,10.206539154052734
2016-03-30,10.235840797424316
2016-03-31,10.22607421875
2016-04-01,10.773025512695312
2016-04-04,10.548385620117188
2016-04-05,10.157703399658203
2016-04-06,10.22607421875
2016-04-07,10.265140533447266
2016-04-08,10.470247268676758
2016-04-11,10.206539154052734
2016-04-12,9.933061599731445
2016-04-13,10.6265230178833
2016-04-14,10.157703399658203
2016-04-15,10.440947532653809
2016-04-18,10.636289596557617
2016-04-19,10.470247268676758
2016-04-20,10.499550819396973
2016-04-21,10.40187931060791
2016-04-22,10.411645889282227
2016-04-25,10.304208755493164
2016-04-26,11.241843223571777
2016-04-27,11.290678977966309
2016-04-28,11.34928035736084
2016-04-29,10.499550819396973
2016-05-02,10.372576713562012
2016-05-03,10.118635177612305
2016-05-04,9.767024040222168
2016-05-05,9.825626373291016
2016-05-06,9.757256507873535
2016-05-09,9.64005184173584
2016-05-10,9.854926109313965
2016-05-11,9.864691734313965
2016-05-12,9.405643463134766
2016-05-13,9.337271690368652
2016-05-16,9.454477310180664
2016-05-17,9.444710731506348
2016-05-18,9.815858840942383
2016-05-19,9.8353910446167
2016-05-20,10.548385620117188
2016-05-23,10.880463600158691
2016-05-24,11.222310066223145
2016-05-25,11.32974624633789
2016-05-26,11.671591758728027
2016-05-27,12.023204803466797
2016-05-31,12.423652648925781
2016-06-01,12.785032272338867
2016-06-02,12.804566383361816
2016-06-03,12.560389518737793
2016-06-06,12.472488403320312
2016-06-07,12.697128295898438
2016-06-08,12.286914825439453
2016-06-09,12.218544960021973
2016-06-10,11.85716724395752
2016-06-13,11.769265174865723
2016-06-14,11.642290115356445
2016-06-15,11.739961624145508
2016-06-16,11.671591758728027
2016-06-17,11.915767669677734
2016-06-20,12.032970428466797
2016-06-21,12.452953338623047
2016-06-22,12.423652648925781
2016-06-23,13.72266674041748
2016-06-24,12.902236938476562
2016-06-27,11.945067405700684
2016-06-28,12.687360763549805
2016-06-29,12.882702827453613
2016-06-30,13.439423561096191
2016-07-01,12.20877742767334
2016-07-05,11.632524490356445
2016-07-06,11.456717491149902
2016-07-07,11.915767669677734
2016-07-08,12.325984001159668
2016-07-11,12.345519065856934
2016-07-12,12.921772003173828
2016-07-13,12.980372428894043
2016-07-14,12.980372428894043
2016-07-15,12.824101448059082
2016-07-18,13.02920913696289
2016-07-19,12.912005424499512
2016-07-20,13.273383140563965
2016-07-21,12.872936248779297
2016-07-22,12.824101448059082
2016-07-25,13.595696449279785
2016-07-26,14.328224182128906
2016-07-27,13.859406471252441
2016-07-28,13.488258361816406
2016-07-29,13.419891357421875
2016-08-01,13.244083404541016
2016-08-02,13.087808609008789
2016-08-03,13.195247650146484
2016-08-04,13.703132629394531
2016-08-05,14.181718826293945
2016-08-08,14.0840482711792
2016-08-09,14.142648696899414
2016-08-10,13.869172096252441
2016-08-11,14.0938138961792
2016-08-12,14.582164764404297
2016-08-15,15.168185234069824
2016-08-16,15.129117965698242
2016-08-17,15.158422470092773
2016-08-18,15.402595520019531
2016-08-19,15.871411323547363
2016-08-22,15.8128080368042
2016-08-23,15.803044319152832
2016-08-24,15.148652076721191
2016-08-25,15.822579383850098
2016-08-26,16.12535285949707
2016-08-29,16.516033172607422
2016-08-30,16.349994659423828
2016-08-31,16.105817794799805
2016-09-01,16.252323150634766
2016-09-02,16.310930252075195
2016-09-06,16.613710403442383
2016-09-07,16.760208129882812
2016-09-08,17.04345703125
2016-09-09,16.418367385864258
2016-09-12,16.75044822692871
2016-09-13,16.359764099121094
2016-09-14,16.535568237304688
2016-09-15,17.04345703125
2016-09-16,17.072750091552734
2016-09-19,16.555105209350586
2016-09-20,16.525800704956055
2016-09-21,17.248559951782227
2016-09-22,17.180192947387695
2016-09-23,17.072750091552734
2016-09-26,16.95555305480957
2016-09-27,17.580638885498047
2016-09-28,17.0336856842041
2016-09-29,17.131362915039062
2016-09-30,17.36577033996582
2016-10-03,17.31693458557129
2016-10-04,17.385299682617188
2016-10-05,17.28763198852539
2016-10-06,17.31693458557129
2016-10-07,17.19972801208496
2016-10-10,17.0922908782959
2016-10-11,16.467201232910156
2016-10-12,16.389060974121094
2016-10-13,16.457435607910156
2016-10-14,16.730911254882812
2016-10-17,16.594173431396484
2016-10-18,17.00438690185547
2016-10-19,16.818815231323242
2016-10-20,16.799280166625977
2016-10-21,16.545339584350586
2016-10-24,16.66253662109375
2016-10-25,17.131362915039062
2016-10-26,17.229028701782227
2016-10-27,17.121593475341797
2016-10-28,16.799280166625977
2016-10-31,16.760208129882812
2016-11-01,16.584407806396484
2016-11-02,16.291393280029297
2016-11-03,16.232789993286133
2016-11-04,16.291393280029297
2016-11-07,16.97508430480957
2016-11-08,17.00438690185547
2016-11-09,16.799280166625977
2016-11-10,16.594173431396484
2016-11-11,17.258329391479492
2016-11-14,17.297393798828125
2016-11-15,17.67831039428711
2016-11-16,17.815044403076172
2016-11-17,18.733156204223633
2016-11-18,18.7624454498291
2016-11-21,19.035924911499023
2016-11-22,19.28010368347168
2016-11-23,19.446142196655273
2016-11-25,19.6610164642334
2016-11-28,19.52427864074707
2016-11-29,18.967561721801758
2016-11-30,19.075000762939453
2016-12-01,18.049457550048828
2016-12-02,18.352231979370117
2016-12-05,18.176429748535156
2016-12-06,18.615947723388672
2016-12-07,19.96379280090332
2016-12-08,20.178667068481445
2016-12-09,20.02239990234375
2016-12-12,19.553579330444336
2016-12-13,19.6610164642334
2016-12-14,19.553579330444336
2016-12-15,19.817289352416992
2016-12-16,19.79775619506836
2016-12-19,19.875890731811523
2016-12-20,20.168901443481445
2016-12-21,20.10053253173828
2016-12-22,22.649723052978516
2016-12-23,22.718093872070312
2016-12-27,22.757165908813477
2016-12-28,22.249279022216797
2016-12-29,21.751163482666016
2016-12-30,21.409313201904297
2017-01-03,22.02463722229004
2017-01-04,21.83906364440918
2017-01-05,21.594890594482422
2017-01-06,21.526519775390625
2017-01-09,21.819530487060547
2017-01-10,21.95626449584961
2017-01-11,22.259044647216797
2017-01-12,21.79022789001465
2017-01-13,21.66326141357422
2017-01-17,21.233510971069336
2017-01-18,21.79999351501465
2017-01-19,21.20421028137207
2017-01-20,21.448383331298828
2017-01-23,21.380014419555664
2017-01-24,22.317644119262695
2017-01-25,23.011104583740234
2017-01-26,22.9720401763916
2017-01-27,23.41155433654785
2017-01-30,23.616662979125977
2017-01-31,23.54829216003418
2017-02-01,24.17337989807129
2017-02-02,24.212448120117188
2017-02-03,24.02687644958496
2017-02-06,23.77293586730957
2017-02-07,24.02687644958496
2017-02-08,23.645959854125977
2017-02-09,23.88037109375
2017-02-10,23.489686965942383
2017-02-13,23.343183517456055
2017-02-14,22.581357955932617
2017-02-15,22.483686447143555
2017-02-16,22.44462013244629
2017-02-17,22.806001663208008
2017-02-21,23.216211318969727
2017-02-22,23.19668197631836
2017-02-23,22.932968139648438
2017-02-24,22.69856071472168
2017-02-27,23.20644187927246
2017-02-28,22.893901824951172
2017-03-01,23.97804069519043
2017-03-02,24.124547958374023
2017-03-03,24.974275588989258
2017-03-06,25.11101531982422
2017-03-07,25.042644500732422
2017-03-08,24.788705825805664
2017-03-09,24.564064025878906
2017-03-10,24.59336280822754
2017-03-13,25.101245880126953
2017-03-14,24.984041213989258
2017-03-15,25.511465072631836
2017-03-16,25.433330535888672
2017-03-17,25.198917388916016
2017-03-20,25.599367141723633
2017-03-21,24.925445556640625
2017-03-22,25.452861785888672
2017-03-23,25.853313446044922
2017-03-24,27.76764488220215
2017-03-27,28.089956283569336
2017-03-28,28.021589279174805
2017-03-29,27.836013793945312
2017-03-30,28.295063018798828
2017-03-31,28.226694107055664
2017-04-03,27.972753524780273
2017-04-04,27.92391586303711
2017-04-05,27.601608276367188
2017-04-06,27.953218460083008
2017-04-07,27.855548858642578
2017-04-10,26.996049880981445
2017-04-11,26.54676628112793
2017-04-12,26.068185806274414
2017-04-13,26.11701774597168
2017-04-17,26.49793243408203
2017-04-18,26.507699966430664
2017-04-19,26.624906539916992
2017-04-20,27.308591842651367
2017-04-21,26.683507919311523
2017-04-24,25.95098114013672
2017-04-25,26.36119270324707
2017-04-26,26.165855407714844
2017-04-27,26.986282348632812
2017-04-28,27.025354385375977
2017-05-01,27.630910873413086
2017-05-02,27.123023986816406
2017-05-03,27.34766387939453
2017-05-04,27.14255714416504
2017-05-05,27.543006896972656
2017-05-08,27.406265258789062
2017-05-09,28.138792037963867
2017-05-10,28.636913299560547
2017-05-11,28.35367202758789
2017-05-12,28.256000518798828
2017-05-15,28.1583251953125
2017-05-16,28.343900680541992
2017-05-17,26.370960235595703
2017-05-18,26.83978271484375
2017-05-19,27.171852111816406
2017-05-22,27.406265258789062
2017-05-23,27.630910873413086
2017-05-24,28.314598083496094
2017-05-25,28.74435043334961
