Date,CL
2013-09-17,45.32910919189453
2013-09-18,46.38275909423828
2013-09-19,46.21598434448242
2013-09-20,45.81424331665039
2013-09-23,45.63230895996094
2013-09-24,45.382179260253906
2013-09-25,44.98042678833008
2013-09-26,45.77634048461914
2013-09-27,45.42764663696289
2013-09-30,44.950103759765625
2013-10-01,45.54893493652344
2013-10-02,45.048648834228516
2013-10-03,44.88945388793945
2013-10-04,44.97285079956055
2013-10-07,44.88188171386719
2013-10-08,44.6923942565918
2013-10-09,45.35185623168945
2013-10-10,46.079559326171875
2013-10-11,46.579830169677734
2013-10-14,46.640480041503906
2013-10-15,46.41307067871094
2013-10-16,47.20897674560547
2013-10-17,48.065547943115234
2013-10-18,47.867393493652344
2013-10-21,47.448238372802734
2013-10-22,48.37037658691406
2013-10-23,48.37037658691406
2013-10-24,48.04267120361328
2013-10-25,48.46944808959961
2013-10-28,49.353485107421875
2013-10-29,50.25275421142578
2013-10-30,49.70404052734375
2013-10-31,49.33062744140625
2013-11-01,49.8336181640625
2013-11-04,50.09272003173828
2013-11-05,49.810733795166016
2013-11-06,50.30609893798828
2013-11-07,49.383968353271484
2013-11-08,49.40683364868164
2013-11-11,49.24679183959961
2013-11-12,49.32299041748047
2013-11-13,49.604976654052734
2013-11-14,49.99363327026367
2013-11-15,50.13082504272461
2013-11-18,49.67356491088867
2013-11-19,49.74978256225586
2013-11-20,49.73454284667969
2013-11-21,50.28325271606445
2013-11-22,50.49662399291992
2013-11-25,50.2603874206543
2013-11-26,50.30609893798828
2013-11-27,50.16892623901367
2013-11-29,50.1536750793457
2013-12-02,49.74978256225586
2013-12-03,49.81836700439453
2013-12-04,49.566856384277344
2013-12-05,49.185813903808594
2013-12-06,50.039371490478516
2013-12-09,50.062225341796875
2013-12-10,49.30013656616211
2013-12-11,49.49066925048828
2013-12-12,48.75141906738281
2013-12-13,48.7590446472168
2013-12-16,48.804771423339844
2013-12-17,48.45420837402344
2013-12-18,49.262020111083984
2013-12-19,48.957191467285156
2013-12-20,49.338233947753906
2013-12-23,49.25440979003906
2013-12-24,49.315391540527344
2013-12-26,49.40683364868164
2013-12-27,49.81836700439453
2013-12-30,49.86408615112305
2013-12-31,49.6964225769043
2014-01-02,49.00290298461914
2014-01-03,48.91146469116211
2014-01-06,48.8809928894043
2014-01-07,48.92670440673828
2014-01-08,48.423728942871094
2014-01-09,49.5516242980957
2014-01-10,49.59735870361328
2014-01-13,49.30013656616211
2014-01-14,49.42207336425781
2014-01-15,49.36872482299805
2014-01-16,49.521141052246094
2014-01-17,49.30775833129883
2014-01-21,49.338233947753906
2014-01-22,49.039451599121094
2014-01-23,48.60275650024414
2014-01-24,47.7983512878418
2014-01-27,47.583824157714844
2014-01-28,48.166072845458984
2014-01-29,47.18544006347656
2014-01-30,47.10881805419922
2014-01-31,46.909629821777344
2014-02-03,46.0975341796875
2014-02-04,46.235443115234375
2014-02-05,46.28907012939453
2014-02-06,46.426971435546875
2014-02-07,46.62617492675781
2014-02-10,47.1318244934082
2014-02-11,47.80598831176758
2014-02-12,47.438255310058594
2014-02-13,47.73704528808594
2014-02-14,48.0205078125
2014-02-18,47.7983512878418
2014-02-19,47.13947677612305
2014-02-20,47.392295837402344
2014-02-21,47.16245651245117
2014-02-24,47.461238861083984
2014-02-25,47.55317306518555
2014-02-26,47.461238861083984
2014-02-27,47.591495513916016
2014-02-28,48.13542175292969
2014-03-03,47.6680908203125
2014-03-04,48.27333068847656
2014-03-05,47.97454071044922
2014-03-06,48.2809944152832
2014-03-07,48.36526870727539
2014-03-10,48.30397033691406
2014-03-11,48.48784255981445
2014-03-12,48.434207916259766
2014-03-13,48.441871643066406
2014-03-14,48.90155792236328
2014-03-17,49.33823776245117
2014-03-18,49.2922477722168
2014-03-19,48.564453125
2014-03-20,48.717689514160156
2014-03-21,48.61808395385742
2014-03-24,48.503170013427734
2014-03-25,48.85557556152344
2014-03-26,49.2386360168457
2014-03-27,49.07775115966797
2014-03-28,49.1084098815918
2014-03-31,49.69832229614258
2014-04-01,49.200340270996094
2014-04-02,49.26161193847656
2014-04-03,49.24630355834961
2014-04-04,49.200340270996094
2014-04-07,49.73662185668945
2014-04-08,50.28057098388672
2014-04-09,50.35718536376953
2014-04-10,50.51806640625
2014-04-11,50.03540802001953
2014-04-14,50.45679473876953
2014-04-15,50.847503662109375
2014-04-16,51.46804428100586
2014-04-17,51.56050109863281
2014-04-21,51.48346710205078
2014-04-22,51.11375045776367
2014-04-23,50.736324310302734
2014-04-24,51.16767120361328
2014-04-25,51.02131271362305
2014-04-28,52.26911544799805
2014-04-29,51.637508392333984
2014-04-30,51.83778381347656
2014-05-01,51.614402770996094
2014-05-02,51.68372344970703
2014-05-05,51.5296745300293
2014-05-06,51.38332748413086
2014-05-07,51.783878326416016
2014-05-08,51.68372344970703
2014-05-09,52.10737991333008
2014-05-12,51.75305938720703
2014-05-13,51.80698776245117
2014-05-14,51.575889587402344
2014-05-15,51.15227508544922
2014-05-16,51.54507827758789
2014-05-19,51.39872360229492
2014-05-20,51.26780700683594
2014-05-21,51.46036148071289
2014-05-22,51.30630111694336
2014-05-23,51.39872360229492
2014-05-27,51.38332748413086
2014-05-28,50.928897857666016
2014-05-29,51.54507827758789
2014-05-30,52.6850471496582
2014-06-02,52.53871154785156
2014-06-03,51.79156494140625
2014-06-04,52.1535758972168
2014-06-05,52.34614944458008
2014-06-06,52.39235305786133
2014-06-09,52.715858459472656
2014-06-10,52.908443450927734
2014-06-11,52.85451126098633
2014-06-12,52.253719329833984
2014-06-13,52.26911544799805
2014-06-16,52.446285247802734
2014-06-17,52.2922248840332
2014-06-18,52.93923568725586
2014-06-19,53.47840881347656
2014-06-20,52.66965866088867
2014-06-23,52.246002197265625
2014-06-24,52.33843994140625
2014-06-25,52.33843994140625
2014-06-26,52.29991912841797
2014-06-27,52.708160400390625
2014-06-30,52.51560592651367
2014-07-01,52.74668502807617
2014-07-02,52.738975524902344
2014-07-03,53.00855255126953
2014-07-07,53.03937530517578
2014-07-08,53.53232955932617
2014-07-09,53.647857666015625
2014-07-10,53.47071075439453
2014-07-11,53.547733306884766
2014-07-14,53.75571060180664
2014-07-15,53.65556716918945
2014-07-16,53.771705627441406
2014-07-17,53.113582611083984
2014-07-18,53.345890045166016
2014-07-21,53.237464904785156
2014-07-22,53.105831146240234
2014-07-23,52.78067398071289
2014-07-24,52.73420333862305
2014-07-25,52.33159637451172
2014-07-28,52.13029479980469
2014-07-29,51.3792724609375
2014-07-30,51.185699462890625
2014-07-31,49.08747863769531
2014-08-01,49.51333236694336
2014-08-04,49.36621856689453
2014-08-05,49.37396240234375
2014-08-06,50.17144012451172
2014-08-07,49.90044403076172
2014-08-08,50.46565628051758
2014-08-11,50.37274932861328
2014-08-12,49.877227783203125
2014-08-13,49.84626007080078
2014-08-14,49.714630126953125
2014-08-15,49.65269088745117
2014-08-18,50.032066345214844
2014-08-19,49.753353118896484
2014-08-20,50.07078552246094
2014-08-21,50.17917251586914
2014-08-22,49.99336624145508
2014-08-25,50.22563552856445
2014-08-26,50.16368865966797
2014-08-27,50.19466781616211
2014-08-28,49.9469108581543
2014-08-29,50.11723709106445
2014-09-02,49.877227783203125
2014-09-03,49.877227783203125
2014-09-04,49.79205322265625
2014-09-05,50.2178955078125
2014-09-08,49.273311614990234
2014-09-09,49.1107177734375
2014-09-10,49.55204772949219
2014-09-11,49.877227783203125
2014-09-12,49.92367935180664
2014-09-15,49.9469108581543
2014-09-16,50.434688568115234
2014-09-17,50.5120964050293
2014-09-18,50.566314697265625
2014-09-19,50.54307556152344
2014-09-22,50.860530853271484
2014-09-23,50.63597869873047
2014-09-24,51.278629302978516
2014-09-25,50.69793701171875
2014-09-26,50.86825942993164
2014-09-29,50.81406021118164
2014-09-30,50.496639251708984
2014-10-01,50.24112319946289
2014-10-02,50.15596008300781
2014-10-03,50.68244934082031
2014-10-06,50.53534698486328
2014-10-07,50.248870849609375
2014-10-08,50.9611701965332
2014-10-09,50.48112487792969
2014-10-10,50.55082702636719
2014-10-13,49.69914245605469
2014-10-14,49.86948013305664
2014-10-15,49.46461486816406
2014-10-16,49.13759231567383
2014-10-17,49.62031555175781
2014-10-20,50.250999450683594
2014-10-21,50.93617248535156
2014-10-22,50.85830307006836
2014-10-23,50.6480827331543
2014-10-24,50.88166046142578
2014-10-27,51.47340774536133
2014-10-28,51.22425079345703
2014-10-29,51.27096176147461
2014-10-30,51.706993103027344
2014-10-31,52.07291793823242
2014-11-03,52.485595703125
2014-11-04,52.983890533447266
2014-11-05,53.06175231933594
2014-11-06,53.03060531616211
2014-11-07,52.983890533447266
2014-11-10,53.373199462890625
2014-11-11,53.31090545654297
2014-11-12,53.489990234375
2014-11-13,53.1707649230957
2014-11-14,52.60236358642578
2014-11-17,52.88267135620117
2014-11-18,52.921607971191406
2014-11-19,53.1707649230957
2014-11-20,52.991661071777344
2014-11-21,53.20967483520508
2014-11-24,52.90602111816406
2014-11-25,53.201904296875
2014-11-26,53.48220443725586
2014-11-28,54.18293380737305
2014-12-01,54.035003662109375
2014-12-02,54.393165588378906
2014-12-03,53.770286560058594
2014-12-04,54.07393264770508
2014-12-05,54.011653900146484
2014-12-08,54.06615447998047
2014-12-09,53.98050308227539
2014-12-10,53.622344970703125
2014-12-11,53.941566467285156
2014-12-12,53.388763427734375
2014-12-15,52.90602111816406
2014-12-16,52.56345748901367
2014-12-17,53.4588508605957
2014-12-18,54.0972900390625
2014-12-19,54.486610412597656
2014-12-22,54.70458984375
2014-12-23,55.280757904052734
2014-12-24,54.86812210083008
2014-12-26,55.18734359741211
2014-12-29,54.875911712646484
2014-12-30,54.53331756591797
2014-12-31,53.871498107910156
2015-01-02,53.75469970703125
2015-01-05,53.357627868652344
2015-01-06,52.79702377319336
2015-01-07,53.21747589111328
2015-01-08,53.941566467285156
2015-01-09,53.41211700439453
2015-01-12,53.14738845825195
2015-01-13,53.513343811035156
2015-01-14,53.295326232910156
2015-01-15,53.19410705566406
2015-01-16,53.855918884277344
2015-01-20,53.69240951538086
2015-01-21,53.49674987792969
2015-01-22,54.25593566894531
2015-01-23,52.54969787597656
2015-01-26,51.884395599365234
2015-01-27,51.39132308959961
2015-01-28,50.96865463256836
2015-01-29,54.02897644042969
2015-01-30,52.84710693359375
2015-02-02,53.99766540527344
2015-02-03,54.15420913696289
2015-02-04,54.162017822265625
2015-02-05,54.62382507324219
2015-02-06,54.24030303955078
2015-02-09,54.060279846191406
2015-02-10,54.349884033203125
2015-02-11,54.373348236083984
2015-02-12,54.670772552490234
2015-02-13,54.85081100463867
2015-02-17,54.9369010925293
2015-02-18,55.210838317871094
2015-02-19,54.95254135131836
2015-02-20,54.97601318359375
2015-02-23,55.3204231262207
2015-02-24,55.57870101928711
2015-02-25,55.57870101928711
2015-02-26,55.65695571899414
2015-02-27,55.42999267578125
2015-03-02,55.57870101928711
2015-03-03,55.3204231262207
2015-03-04,55.3204231262207
2015-03-05,55.930908203125
2015-03-06,54.201171875
2015-03-09,54.467281341552734
2015-03-10,53.53588104248047
2015-03-11,53.13669967651367
2015-03-12,53.637638092041016
2015-03-13,53.58284378051758
2015-03-16,54.02114486694336
2015-03-17,53.5437126159668
2015-03-18,53.48108673095703
2015-03-19,53.44979476928711
2015-03-20,54.44379425048828
2015-03-23,54.92123031616211
2015-03-24,54.248111724853516
2015-03-25,53.91939163208008
2015-03-26,53.801998138427734
2015-03-27,53.809818267822266
2015-03-30,54.23246765136719
2015-03-31,54.271610260009766
2015-04-01,54.0759391784668
2015-04-02,54.26377868652344
2015-04-06,54.74905014038086
2015-04-07,54.561214447021484
2015-04-08,54.709922790527344
2015-04-09,54.75688171386719
2015-04-10,54.482940673828125
2015-04-13,54.248111724853516
2015-04-14,54.49858474731445
2015-04-15,54.694244384765625
2015-04-16,54.85081100463867
2015-04-17,54.224647521972656
2015-04-20,53.58284378051758
2015-04-21,54.31481170654297
2015-04-22,54.52730941772461
2015-04-23,54.480098724365234
2015-04-24,54.44071960449219
2015-04-27,54.29120635986328
2015-04-28,54.12590789794922
2015-04-29,53.9212760925293
2015-04-30,52.953182220458984
2015-05-01,53.26802444458008
2015-05-04,53.40968322753906
2015-05-05,53.03190231323242
2015-05-06,53.3546028137207
2015-05-07,53.4254264831543
2015-05-08,53.677276611328125
2015-05-11,53.386070251464844
2015-05-12,53.4254264831543
2015-05-13,53.20505905151367
2015-05-14,54.015708923339844
2015-05-15,54.015708923339844
2015-05-18,53.99998092651367
2015-05-19,54.41712951660156
2015-05-20,54.2203483581543
2015-05-21,54.1652717590332
2015-05-22,53.913421630859375
2015-05-26,52.850887298583984
2015-05-27,53.157833099365234
2015-05-28,52.9925422668457
2015-05-29,52.56755065917969
2015-06-01,52.65411376953125
2015-06-02,52.520301818847656
2015-06-03,52.394371032714844
2015-06-04,51.88279724121094
2015-06-05,51.536495208740234
2015-06-08,51.426307678222656
2015-06-09,51.96936798095703
2015-06-10,52.787925720214844
2015-06-11,52.3786506652832
2015-06-12,52.17399978637695
2015-06-15,51.426307678222656
2015-06-16,51.930023193359375
2015-06-17,52.268463134765625
2015-06-18,52.866600036621094
2015-06-19,52.65411376953125
2015-06-22,52.92170333862305
2015-06-23,52.740692138671875
2015-06-24,52.3314094543457
2015-06-25,52.30781173706055
2015-06-26,52.33930206298828
2015-06-29,51.47352981567383
2015-06-30,51.481407165527344
2015-07-01,52.071685791015625
2015-07-02,52.071685791015625
2015-07-06,51.914268493652344
2015-07-07,52.97681427001953
2015-07-08,52.299930572509766
2015-07-09,52.07956314086914
2015-07-10,52.44948959350586
2015-07-13,53.079132080078125
2015-07-14,52.94533157348633
2015-07-15,52.6619758605957
2015-07-16,53.220802307128906
2015-07-17,53.12635040283203
2015-07-20,53.362464904785156
2015-07-21,52.9825553894043
2015-07-22,53.030033111572266
2015-07-23,53.06169509887695
2015-07-24,53.030033111572266
2015-07-27,53.267486572265625
2015-07-28,54.13021469116211
2015-07-29,54.55763626098633
2015-07-30,53.83734130859375
2015-07-31,53.83734130859375
2015-08-03,54.153968811035156
2015-08-04,54.177696228027344
2015-08-05,54.67634201049805
2015-08-06,54.336002349853516
2015-08-07,54.20936584472656
2015-08-10,54.407230377197266
2015-08-11,54.02732467651367
2015-08-12,53.821529388427734
2015-08-13,53.552433013916016
2015-08-14,53.655311584472656
2015-08-17,53.552433013916016
2015-08-18,53.576175689697266
2015-08-19,52.824256896972656
2015-08-20,52.23061752319336
2015-08-21,51.43122482299805
2015-08-24,49.032997131347656
2015-08-25,47.782440185546875
2015-08-26,49.25461959838867
2015-08-27,49.93531036376953
2015-08-28,50.14108657836914
2015-08-31,49.713687896728516
2015-09-01,48.49479675292969
2015-09-02,49.21503829956055
2015-09-03,49.80073928833008
2015-09-04,48.64515686035156
2015-09-08,50.20440673828125
2015-09-09,49.381248474121094
2015-09-10,49.01716995239258
2015-09-11,49.00926208496094
2015-09-14,49.159629821777344
2015-09-15,49.41291809082031
2015-09-16,49.91947555541992
2015-09-17,50.0777702331543
2015-09-18,49.618709564208984
2015-09-21,49.94322204589844
2015-09-22,49.19919967651367
2015-09-23,49.1517219543457
2015-09-24,49.27045440673828
2015-09-25,49.97486877441406
2015-09-28,49.19919967651367
2015-09-29,49.91947555541992
2015-09-30,50.228153228759766
2015-10-01,50.4339485168457
2015-10-02,50.87718200683594
2015-10-05,51.724082946777344
2015-10-06,51.28084182739258
2015-10-07,51.724082946777344
2015-10-08,52.15940475463867
2015-10-09,52.50765609741211
2015-10-12,52.436431884765625
2015-10-13,52.21480178833008
2015-10-14,52.040672302246094
2015-10-15,52.6896858215332
2015-10-16,53.12501907348633
2015-10-19,53.22791290283203
2015-10-20,53.07752990722656
2015-10-21,53.196929931640625
2015-10-22,54.63771057128906
2015-10-23,54.876522064208984
2015-10-26,54.70137405395508
2015-10-27,54.88444900512695
2015-10-28,54.78895950317383
2015-10-29,55.107337951660156
2015-10-30,52.81485366821289
2015-11-02,53.7223014831543
2015-11-03,54.12825012207031
2015-11-04,53.71434020996094
2015-11-05,53.80986022949219
2015-11-06,52.39297103881836
2015-11-09,52.35316467285156
2015-11-10,52.838722229003906
2015-11-11,52.89444351196289
2015-11-12,51.95515823364258
2015-11-13,51.39000701904297
2015-11-16,52.1939697265625
2015-11-17,51.99494934082031
2015-11-18,52.584014892578125
2015-11-19,52.838722229003906
2015-11-20,52.61583709716797
2015-11-23,53.24468994140625
2015-11-24,53.18895721435547
2015-11-25,52.878536224365234
2015-11-27,52.98201370239258
2015-11-30,52.281517028808594
2015-12-01,52.40093994140625
2015-12-02,52.281517028808594
2015-12-03,52.201927185058594
2015-12-04,52.8068962097168
2015-12-07,52.8068962097168
2015-12-08,52.67953872680664
2015-12-09,52.59992980957031
2015-12-10,52.63972091674805
2015-12-11,51.90739822387695
2015-12-14,52.41684341430664
2015-12-15,53.141204833984375
2015-12-16,54.390926361083984
2015-12-17,53.594940185546875
2015-12-18,52.1939697265625
2015-12-21,52.520328521728516
2015-12-22,52.997928619384766
2015-12-23,53.45962905883789
2015-12-24,53.32429504394531
2015-12-28,53.24468994140625
2015-12-29,53.84967041015625
2015-12-30,53.7541389465332
2015-12-31,53.0297737121582
2016-01-04,51.509403228759766
2016-01-05,51.740238189697266
2016-01-06,51.055686950683594
2016-01-07,50.15620040893555
2016-01-08,49.790035247802734
2016-01-11,49.99699783325195
2016-01-12,50.45072555541992
2016-01-13,50.07658386230469
2016-01-14,50.57011413574219
2016-01-15,50.42683410644531
2016-01-19,51.17508316040039
2016-01-20,49.71043395996094
2016-01-21,50.97582244873047
2016-01-22,51.744659423828125
2016-01-25,51.200069427490234
2016-01-26,51.520408630371094
2016-01-27,51.49638366699219
2016-01-28,52.073020935058594
2016-01-29,54.08322525024414
2016-02-01,53.01805877685547
2016-02-02,52.345314025878906
2016-02-03,52.88190460205078
2016-02-04,52.84986114501953
2016-02-05,53.01005935668945
2016-02-08,52.913936614990234
2016-02-09,52.76176452636719
2016-02-10,52.70572280883789
2016-02-11,51.60851287841797
2016-02-12,52.617618560791016
2016-02-16,52.70572280883789
2016-02-17,53.70681381225586
2016-02-18,53.8349494934082
2016-02-19,54.027156829833984
2016-02-22,54.14729690551758
2016-02-23,53.818931579589844
2016-02-24,53.114166259765625
2016-02-25,53.9951286315918
2016-02-26,53.08212661743164
2016-02-29,52.569557189941406
2016-03-01,53.92305374145508
2016-03-02,53.72283172607422
2016-03-03,54.14729690551758
2016-03-04,54.58777618408203
2016-03-07,54.115264892578125
2016-03-08,54.08322525024414
2016-03-09,54.44361114501953
2016-03-10,54.64383316040039
2016-03-11,54.75595474243164
2016-03-14,54.651851654052734
2016-03-15,54.93214416503906
2016-03-16,55.004234313964844
2016-03-17,55.949275970458984
2016-03-18,56.44580841064453
2016-03-21,56.405757904052734
2016-03-22,55.70899963378906
2016-03-23,55.901222229003906
2016-03-24,55.98930358886719
2016-03-28,55.98930358886719
2016-03-29,56.469844818115234
2016-03-30,56.63800811767578
2016-03-31,56.58196258544922
2016-04-01,57.022430419921875
2016-04-04,56.99040985107422
2016-04-05,56.97439193725586
2016-04-06,57.19063949584961
2016-04-07,56.573936462402344
2016-04-08,56.91831588745117
2016-04-11,56.8142204284668
2016-04-12,57.04647445678711
2016-04-13,56.72611999511719
2016-04-14,56.70210266113281
2016-04-15,57.062477111816406
2016-04-18,57.11854553222656
2016-04-19,57.390838623046875
2016-04-20,56.617801666259766
2016-04-21,55.54682159423828
2016-04-22,55.611209869384766
2016-04-25,55.901123046875
2016-04-26,55.53068923950195
2016-04-27,55.812530517578125
2016-04-28,57.30227279663086
2016-04-29,57.109004974365234
2016-05-02,58.2766227722168
2016-05-03,57.857906341552734
2016-05-04,57.88204574584961
2016-05-05,57.55188751220703
2016-05-06,57.833740234375
2016-05-09,57.785430908203125
2016-05-10,58.13972854614258
2016-05-11,57.96257781982422
2016-05-12,58.50209045410156
2016-05-13,57.712947845458984
2016-05-16,57.994808197021484
2016-05-17,57.052635192871094
2016-05-18,56.472843170166016
2016-05-19,56.71442413330078
2016-05-20,56.3842658996582
2016-05-23,56.432594299316406
2016-05-24,57.06875991821289
2016-05-25,56.9077033996582
2016-05-26,56.76272964477539
2016-05-27,56.84327697753906
2016-05-31,56.698326110839844
2016-06-01,57.3344841003418
2016-06-02,57.51163101196289
2016-06-03,57.65657043457031
2016-06-06,57.849849700927734
2016-06-07,57.648521423339844
2016-06-08,57.97867965698242
2016-06-09,58.252464294433594
2016-06-10,58.07532501220703
2016-06-13,57.712947845458984
2016-06-14,58.05116653442383
2016-06-15,57.75320816040039
2016-06-16,57.97867965698242
2016-06-17,57.52773666381836
2016-06-20,57.68880081176758
2016-06-21,57.817626953125
2016-06-22,58.18000793457031
2016-06-23,58.5181999206543
2016-06-24,56.83522415161133
2016-06-27,56.3601188659668
2016-06-28,57.278106689453125
2016-06-29,57.86594772338867
2016-06-30,58.944984436035156
2016-07-01,58.74366760253906
2016-07-05,59.009403228759766
2016-07-06,59.009403228759766
2016-07-07,59.106056213378906
2016-07-08,59.79050827026367
2016-07-11,59.98377990722656
2016-07-12,59.54894256591797
2016-07-13,59.96767807006836
2016-07-14,60.160953521728516
2016-07-15,60.16900634765625
2016-07-18,59.99183654785156
2016-07-19,60.04014205932617
2016-07-20,59.99968719482422
2016-07-21,59.79732894897461
2016-07-22,60.39631652832031
2016-07-25,60.08871841430664
2016-07-26,59.88634490966797
2016-07-27,59.31968688964844
2016-07-28,59.295413970947266
2016-07-29,60.250614166259766
2016-08-01,60.80108642578125
2016-08-02,60.60679244995117
2016-08-03,59.9672966003418
2016-08-04,60.533939361572266
2016-08-05,60.37203598022461
2016-08-08,60.250614166259766
2016-08-09,60.533939361572266
2016-08-10,60.58250045776367
2016-08-11,60.62300109863281
2016-08-12,60.687744140625
2016-08-15,60.4772834777832
2016-08-16,60.16157913208008
2016-08-17,60.37203598022461
2016-08-18,60.38014602661133
2016-08-19,60.29918670654297
2016-08-22,60.307281494140625
2016-08-23,60.33964920043945
2016-08-24,60.193939208984375
2016-08-25,60.41249084472656
2016-08-26,60.28300094604492
2016-08-29,60.55821228027344
2016-08-30,60.307281494140625
2016-08-31,60.177757263183594
2016-09-01,60.1210823059082
2016-09-02,60.62300109863281
2016-09-06,60.93057632446289
2016-09-07,59.7082633972168
2016-09-08,59.0849494934082
2016-09-09,57.3607292175293
2016-09-12,58.91495895385742
2016-09-13,58.15403747558594
2016-09-14,58.162132263183594
2016-09-15,58.364498138427734
2016-09-16,58.25118637084961
2016-09-19,58.437355041503906
2016-09-20,58.67209243774414
2016-09-21,59.093055725097656
2016-09-22,59.52207565307617
2016-09-23,59.295413970947266
2016-09-26,59.18208312988281
2016-09-27,59.465389251708984
2016-09-28,59.57872772216797
2016-09-29,59.32779312133789
2016-09-30,60.015869140625
2016-10-03,59.59489822387695
2016-10-04,58.93113708496094
2016-10-05,59.06876754760742
2016-10-06,59.31968688964844
2016-10-07,59.13351821899414
2016-10-10,58.77733612060547
2016-10-11,58.445438385009766
2016-10-12,58.63163375854492
2016-10-13,58.41307830810547
2016-10-14,58.534481048583984
2016-10-17,58.34830856323242
2016-10-18,58.22687530517578
2016-10-19,58.04070281982422
2016-10-20,57.723270416259766
2016-10-21,57.723270416259766
2016-10-24,57.81280517578125
2016-10-25,58.04069900512695
2016-10-26,58.0000114440918
2016-10-27,57.43840789794922
2016-10-28,57.9267578125
2016-10-31,58.08138656616211
2016-11-01,57.780250549316406
2016-11-02,57.93488311767578
2016-11-03,57.43840789794922
2016-11-04,56.62446594238281
2016-11-07,57.413978576660156
2016-11-08,58.26859664916992
2016-11-09,57.2756233215332
2016-11-10,54.69548034667969
2016-11-11,54.87454605102539
2016-11-14,54.190853118896484
2016-11-15,54.1989860534668
2016-11-16,54.32107162475586
2016-11-17,53.710628509521484
2016-11-18,53.604835510253906
2016-11-21,53.89784622192383
2016-11-22,53.987361907958984
2016-11-23,53.710628509521484
2016-11-25,54.15015411376953
2016-11-28,54.06877136230469
2016-11-29,54.15015411376953
2016-11-30,53.092071533203125
2016-12-01,52.969974517822266
2016-12-02,52.676963806152344
2016-12-05,52.60370635986328
2016-12-06,52.92927932739258
2016-12-07,53.66180419921875
2016-12-08,53.474586486816406
2016-12-09,53.954811096191406
2016-12-12,54.3292121887207
2016-12-13,54.44315719604492
2016-12-14,53.64553451538086
2016-12-15,53.90597915649414
2016-12-16,53.90597915649414
2016-12-19,53.76760482788086
2016-12-20,54.03620529174805
2016-12-21,53.75948715209961
2016-12-22,54.01992416381836
2016-12-23,53.938541412353516
2016-12-27,53.726932525634766
2016-12-28,53.40135192871094
2016-12-29,53.629241943359375
2016-12-30,53.262977600097656
2017-01-03,53.344390869140625
2017-01-04,53.930389404296875
2017-01-05,54.41059112548828
2017-01-06,54.82571029663086
2017-01-09,54.06062698364258
2017-01-10,53.222293853759766
2017-01-11,53.15717315673828
2017-01-12,53.596683502197266
2017-01-13,53.62110137939453
2017-01-17,54.61409378051758
2017-01-18,55.232662200927734
2017-01-19,54.88065719604492
2017-01-20,55.62560272216797
2017-01-23,55.29816436767578
2017-01-24,55.8793830871582
2017-01-25,56.018558502197266
2017-01-26,55.863006591796875
2017-01-27,52.948707580566406
2017-01-30,52.82592010498047
2017-01-31,52.866851806640625
2017-02-01,52.98145294189453
2017-02-02,53.767330169677734
2017-02-03,54.004737854003906
2017-02-06,53.61178970336914
2017-02-07,54.487709045410156
2017-02-08,54.51227569580078
2017-02-09,54.52046585083008
2017-02-10,55.43731689453125
2017-02-13,55.42913055419922
2017-02-14,55.453704833984375
2017-02-15,56.16590118408203
2017-02-16,56.485172271728516
2017-02-17,58.9246711730957
2017-02-21,59.90703201293945
2017-02-22,60.160797119140625
2017-02-23,60.93850326538086
2017-02-24,60.04620361328125
2017-02-27,59.473140716552734
2017-02-28,59.743316650390625
2017-03-01,60.1362190246582
2017-03-02,60.365455627441406
2017-03-03,60.242652893066406
2017-03-06,60.40637969970703
2017-03-07,60.34907531738281
2017-03-08,59.890655517578125
2017-03-09,60.06257247924805
2017-03-10,60.7911262512207
2017-03-13,60.496421813964844
2017-03-14,60.291770935058594
2017-03-15,60.52918243408203
2017-03-16,60.496421813964844
2017-03-17,60.54555130004883
2017-03-20,60.41457748413086
2017-03-21,60.33271026611328
2017-03-22,60.31632995605469
2017-03-23,60.51280975341797
2017-03-24,60.308135986328125
2017-03-27,60.11168670654297
2017-03-28,60.390010833740234
2017-03-29,60.218101501464844
2017-03-30,59.94795227050781
2017-03-31,59.91519546508789
2017-04-03,60.06257247924805
2017-04-04,60.26719665527344
2017-04-05,60.1362190246582
2017-04-06,59.866092681884766
2017-04-07,60.12805938720703
2017-04-10,60.35728073120117
2017-04-11,60.33271026611328
2017-04-12,60.57829666137695
2017-04-13,60.299964904785156
2017-04-17,60.635597229003906
2017-04-18,60.88119125366211
2017-04-19,60.40382385253906
2017-04-20,60.23098373413086
2017-04-21,60.09929275512695
2017-04-24,60.62605667114258
2017-04-25,61.08694839477539
2017-04-26,60.494346618652344
2017-04-27,60.32972717285156
2017-04-28,59.29270935058594
2017-05-01,59.09517288208008
2017-05-02,58.239192962646484
2017-05-03,58.5025520324707
2017-05-04,59.218624114990234
2017-05-05,59.103397369384766
2017-05-08,59.12808609008789
2017-05-09,58.84824752807617
2017-05-10,59.09517288208008
2017-05-11,58.94702911376953
2017-05-12,58.64249038696289
2017-05-15,58.97170639038086
2017-05-16,58.914093017578125
2017-05-17,62.296817779541016
2017-05-18,60.8482666015625
2017-05-19,61.58078384399414
2017-05-22,61.13631057739258
2017-05-23,60.77418899536133
2017-05-24,61.39970016479492
2017-05-25,62.033447265625
2017-05-26,62.099300384521484
2017-05-30,62.62605667114258
2017-05-31,62.84829330444336
2017-06-01,63.11988830566406
