Date,ES
2013-09-17,27.2353458404541
2013-09-18,28.156190872192383
2013-09-19,28.028486251831055
2013-09-20,27.685686111450195
2013-09-23,27.981433868408203
2013-09-24,27.92093849182129
2013-09-25,27.786500930786133
2013-09-26,27.853717803955078
2013-09-27,27.853717803955078
2013-09-30,27.72602081298828
2013-10-01,27.80667495727539
2013-10-02,27.873886108398438
2013-10-03,27.578149795532227
2013-10-04,27.571414947509766
2013-10-07,27.342893600463867
2013-10-08,27.571414947509766
2013-10-09,27.69241714477539
2013-10-10,28.196523666381836
2013-10-11,28.337669372558594
2013-10-14,28.04865074157715
2013-10-15,27.638635635375977
2013-10-16,27.914215087890625
2013-10-17,28.4250545501709
2013-10-18,28.458656311035156
2013-10-21,28.384719848632812
2013-10-22,28.633411407470703
2013-10-23,28.841777801513672
2013-10-24,28.821613311767578
2013-10-25,29.177852630615234
2013-10-28,29.117353439331055
2013-10-29,29.211456298828125
2013-10-30,28.98291778564453
2013-10-31,28.828338623046875
2013-11-01,28.56619644165039
2013-11-04,28.680471420288086
2013-11-05,28.539316177368164
2013-11-06,28.86866569519043
2013-11-07,28.49898338317871
2013-11-08,28.41160011291504
2013-11-11,28.478822708129883
2013-11-12,28.196523666381836
2013-11-13,28.344396591186523
2013-11-14,28.740955352783203
2013-11-15,28.855222702026367
2013-11-18,28.80144691467285
2013-11-19,28.512432098388672
2013-11-20,28.257015228271484
2013-11-21,28.351116180419922
2013-11-22,28.351116180419922
2013-11-25,28.14275360107422
2013-11-26,27.70584487915039
2013-11-27,27.678972244262695
2013-11-29,27.611753463745117
2013-12-02,27.53109359741211
2013-12-03,27.53109359741211
2013-12-04,27.638635635375977
2013-12-05,27.49748420715332
2013-12-06,27.947826385498047
2013-12-09,27.786500930786133
2013-12-10,27.591588973999023
2013-12-11,27.780134201049805
2013-12-12,28.058208465576172
2013-12-13,28.207414627075195
2013-12-16,28.30914878845215
2013-12-17,28.153152465820312
2013-12-18,28.492271423339844
2013-12-19,28.404094696044922
2013-12-20,28.560100555419922
2013-12-23,28.59400177001953
2013-12-24,28.65505027770996
2013-12-26,28.648265838623047
2013-12-27,28.621137619018555
2013-12-30,28.74321937561035
2013-12-31,28.74999237060547
2014-01-02,28.29557991027832
2014-01-03,28.159936904907227
2014-01-06,28.18028450012207
2014-01-07,28.431230545043945
2014-01-08,28.30914878845215
2014-01-09,28.431230545043945
2014-01-10,28.926342010498047
2014-01-13,28.709304809570312
2014-01-14,28.682172775268555
2014-01-15,28.51262664794922
2014-01-16,28.641468048095703
2014-01-17,28.885648727416992
2014-01-21,29.197629928588867
2014-01-22,29.394315719604492
2014-01-23,29.251882553100586
2014-01-24,28.777128219604492
2014-01-27,29.03485679626465
2014-01-28,29.136585235595703
2014-01-29,29.03485679626465
2014-01-30,29.496044158935547
2014-01-31,29.706289291381836
2014-02-03,29.46892547607422
2014-02-04,29.489261627197266
2014-02-05,29.23832130432129
2014-02-06,29.075542449951172
2014-02-07,29.367176055908203
2014-02-10,29.699525833129883
2014-02-11,30.018274307250977
2014-02-12,30.1064510345459
2014-02-13,30.309919357299805
2014-02-14,30.499818801879883
2014-02-18,30.459123611450195
2014-02-19,30.140361785888672
2014-02-20,30.296344757080078
2014-02-21,30.282787322998047
2014-02-24,30.12000274658203
2014-02-25,30.126787185668945
2014-02-26,29.997934341430664
2014-02-27,30.12999725341797
2014-02-28,30.41739845275879
2014-03-03,30.075254440307617
2014-03-04,30.23265838623047
2014-03-05,29.94524383544922
2014-03-06,29.767322540283203
2014-03-07,29.938398361206055
2014-03-10,29.767322540283203
2014-03-11,29.671520233154297
2014-03-12,30.068408966064453
2014-03-13,30.526884078979492
2014-03-14,30.71849822998047
2014-03-17,30.848527908325195
2014-03-18,30.9511775970459
2014-03-19,30.390050888061523
2014-03-20,30.143688201904297
2014-03-21,30.39688491821289
2014-03-24,30.622711181640625
2014-03-25,30.63638687133789
2014-03-26,30.499521255493164
2014-03-27,30.759559631347656
2014-03-28,30.759559631347656
2014-03-31,31.135927200317383
2014-04-01,30.86905288696289
2014-04-02,30.70482635498047
2014-04-03,30.77326011657715
2014-04-04,30.855377197265625
2014-04-07,30.862220764160156
2014-04-08,31.149614334106445
2014-04-09,31.176992416381836
2014-04-10,31.06066131591797
2014-04-11,31.094873428344727
2014-04-14,31.252262115478516
2014-04-15,31.697067260742188
2014-04-16,31.847620010375977
2014-04-17,31.430179595947266
2014-04-21,31.279651641845703
2014-04-22,31.34807586669922
2014-04-23,31.54652976989746
2014-04-24,31.7791805267334
2014-04-25,32.14186477661133
2014-04-28,32.37453842163086
2014-04-29,32.23766326904297
2014-04-30,32.34031295776367
2014-05-01,32.271873474121094
2014-05-02,31.464412689208984
2014-05-05,31.902355194091797
2014-05-06,31.751808166503906
2014-05-07,32.162391662597656
2014-05-08,31.799718856811523
2014-05-09,31.320697784423828
2014-05-12,30.896432876586914
2014-05-13,31.026445388793945
2014-05-14,31.231733322143555
2014-05-15,31.115406036376953
2014-05-16,31.464412689208984
2014-05-19,30.97169303894043
2014-05-20,30.923789978027344
2014-05-21,30.978544235229492
2014-05-22,31.129098892211914
2014-05-23,30.9511775970459
2014-05-27,30.944334030151367
2014-05-28,31.15349578857422
2014-05-29,31.084461212158203
2014-05-30,31.339868545532227
2014-06-02,31.2984561920166
2014-06-03,31.291549682617188
2014-06-04,31.250123977661133
2014-06-05,31.477933883666992
2014-06-06,31.39508628845215
2014-06-09,31.18110466003418
2014-06-10,31.174209594726562
2014-06-11,30.829050064086914
2014-06-12,31.11207389831543
2014-06-13,31.31226348876953
2014-06-16,31.588369369506836
2014-06-17,31.46413230895996
2014-06-18,32.30630111694336
2014-06-19,32.29940414428711
2014-06-20,32.064697265625
2014-06-23,31.940441131591797
2014-06-24,32.11991500854492
2014-06-25,32.18204116821289
2014-06-26,32.28559112548828
2014-06-27,32.34773254394531
2014-06-30,32.630741119384766
2014-07-01,32.22346496582031
2014-07-02,31.850692749023438
2014-07-03,31.533159255981445
2014-07-07,31.56767463684082
2014-07-08,31.733354568481445
2014-07-09,31.622905731201172
2014-07-10,31.781665802001953
2014-07-11,31.56767463684082
2014-07-14,31.18110466003418
2014-07-15,31.339868545532227
2014-07-16,31.388198852539062
2014-07-17,31.098268508911133
2014-07-18,31.436521530151367
2014-07-21,31.374385833740234
2014-07-22,31.44340705871582
2014-07-23,31.31226348876953
2014-07-24,31.402006149291992
2014-07-25,31.2984561920166
2014-07-28,31.823097229003906
2014-07-29,31.526254653930664
2014-07-30,31.015422821044922
2014-07-31,30.304418563842773
2014-08-01,30.22848129272461
2014-08-04,29.814302444458008
2014-08-05,29.434627532958984
2014-08-06,29.020458221435547
2014-08-07,29.31037139892578
2014-08-08,30.01447105407715
2014-08-11,29.876426696777344
2014-08-12,29.869516372680664
2014-08-13,29.993776321411133
2014-08-14,30.394153594970703
2014-08-15,30.490798950195312
2014-08-18,30.497699737548828
2014-08-19,30.884254455566406
2014-08-20,31.125879287719727
2014-08-21,31.188007354736328
2014-08-22,31.174209594726562
2014-08-25,31.30535125732422
2014-08-26,31.029232025146484
2014-08-27,31.2984561920166
2014-08-28,31.46413230895996
2014-08-29,31.678117752075195
2014-09-02,31.367490768432617
2014-09-03,31.588369369506836
2014-09-04,31.657413482666016
2014-09-05,32.14752960205078
2014-09-08,31.9887638092041
2014-09-09,31.636707305908203
2014-09-10,31.388198852539062
2014-09-11,31.599166870117188
2014-09-12,31.035146713256836
2014-09-15,31.069965362548828
2014-09-16,31.724515914916992
2014-09-17,31.766300201416016
2014-09-18,31.515613555908203
2014-09-19,31.647916793823242
2014-09-22,31.271913528442383
2014-09-23,31.118709564208984
2014-09-24,31.000337600708008
2014-09-25,30.826265335083008
2014-09-26,30.916778564453125
2014-09-29,30.854106903076172
2014-09-30,30.847156524658203
2014-10-01,31.25798225402832
2014-10-02,31.36939811706543
2014-10-03,31.717544555664062
2014-10-06,31.717544555664062
2014-10-07,31.898609161376953
2014-10-08,32.497440338134766
2014-10-09,32.10054397583008
2014-10-10,32.3512077331543
2014-10-13,32.56707000732422
2014-10-14,33.11716842651367
2014-10-15,33.11716842651367
2014-10-16,32.68545150756836
2014-10-17,32.852561950683594
2014-10-20,33.4722900390625
2014-10-21,33.2912483215332
2014-10-22,33.4722900390625
2014-10-23,33.709041595458984
2014-10-24,33.834388732910156
2014-10-27,33.73688507080078
2014-10-28,33.966670989990234
2014-10-29,33.66725540161133
2014-10-30,34.363590240478516
2014-10-31,34.363590240478516
2014-11-03,34.52373504638672
2014-11-04,34.475006103515625
2014-11-05,35.394142150878906
2014-11-06,34.468040466308594
2014-11-07,35.30362319946289
2014-11-10,35.324501037597656
2014-11-11,35.19219970703125
2014-11-12,34.4610710144043
2014-11-13,34.30788040161133
2014-11-14,33.9806022644043
2014-11-17,34.42626953125
2014-11-18,34.66300582885742
2014-11-19,34.77442169189453
2014-11-20,34.78833770751953
2014-11-21,35.066871643066406
2014-11-24,34.82316589355469
2014-11-25,34.475006103515625
2014-11-26,34.565521240234375
2014-11-28,35.2618408203125
2014-12-01,35.296661376953125
2014-12-02,35.65178298950195
2014-12-03,35.665714263916016
2014-12-04,35.902462005615234
2014-12-05,35.74232482910156
2014-12-08,36.17403030395508
2014-12-09,36.3759651184082
2014-12-10,35.96512985229492
2014-12-11,36.26192855834961
2014-12-12,35.883026123046875
2014-12-15,35.59534454345703
2014-12-16,35.76374816894531
2014-12-17,36.37419509887695
2014-12-18,37.0969123840332
2014-12-19,36.977630615234375
2014-12-22,37.23023223876953
2014-12-23,37.714378356933594
2014-12-24,38.6054801940918
2014-12-26,39.06156539916992
2014-12-29,39.39836502075195
2014-12-30,38.359893798828125
2014-12-31,37.55299377441406
2015-01-02,37.70736312866211
2015-01-05,37.37055969238281
2015-01-06,37.3916130065918
2015-01-07,37.93891525268555
2015-01-08,38.00205612182617
2015-01-09,37.52492141723633
2015-01-12,37.419677734375
2015-01-13,37.665260314941406
2015-01-14,37.99504470825195
2015-01-15,38.65459060668945
2015-01-16,38.97736358642578
2015-01-20,38.844058990478516
2015-01-21,39.124717712402344
2015-01-22,38.98439025878906
2015-01-23,39.18084716796875
2015-01-26,39.152767181396484
2015-01-27,39.15980529785156
2015-01-28,39.05455017089844
2015-01-29,39.57378005981445
2015-01-30,38.998409271240234
2015-02-02,39.39836502075195
2015-02-03,39.32118225097656
2015-02-04,39.01947784423828
2015-02-05,39.489585876464844
2015-02-06,37.68629837036133
2015-02-09,37.29338836669922
2015-02-10,38.36692428588867
2015-02-11,37.405635833740234
2015-02-12,36.69697189331055
2015-02-13,35.79884338378906
2015-02-17,35.94620132446289
2015-02-18,36.8653678894043
2015-02-19,36.83729553222656
2015-02-20,36.8653678894043
2015-02-23,36.977630615234375
2015-02-24,37.42670822143555
2015-02-25,36.91447830200195
2015-02-26,36.66551971435547
2015-02-27,36.60185241699219
2015-03-02,35.54094696044922
2015-03-03,35.788490295410156
2015-03-04,35.30752944946289
2015-03-05,35.75312423706055
2015-03-06,34.487083435058594
2015-03-09,34.557823181152344
2015-03-10,34.73463439941406
2015-03-11,34.52952575683594
2015-03-12,35.13071823120117
2015-03-13,34.748779296875
2015-03-16,35.194374084472656
2015-03-17,35.03169250488281
2015-03-18,35.951168060302734
2015-03-19,35.88042068481445
2015-03-20,36.07847595214844
2015-03-23,36.40383529663086
2015-03-24,35.93701934814453
2015-03-25,35.44898223876953
2015-03-26,35.30046081542969
2015-03-27,35.44898223876953
2015-03-30,35.81678009033203
2015-03-31,35.73190689086914
2015-04-01,35.88042068481445
2015-04-02,35.81678009033203
2015-04-06,36.10676956176758
2015-04-07,35.583377838134766
2015-04-08,35.63289260864258
2015-04-09,35.3358154296875
2015-04-10,35.71775436401367
2015-04-13,35.13779830932617
2015-04-14,35.526790618896484
2015-04-15,35.53386688232422
2015-04-16,35.611656188964844
2015-04-17,35.399471282958984
2015-04-20,35.71775436401367
2015-04-21,35.08827209472656
2015-04-22,34.982177734375
2015-04-23,35.0953483581543
2015-04-24,35.56922912597656
2015-04-27,35.23680877685547
2015-04-28,35.639949798583984
2015-04-29,35.371177673339844
2015-04-30,34.487083435058594
2015-05-01,34.57903289794922
2015-05-04,34.91145706176758
2015-05-05,34.10514831542969
2015-05-06,33.793941497802734
2015-05-07,33.89297103881836
2015-05-08,34.27490234375
2015-05-11,34.31026077270508
2015-05-12,34.451725006103516
2015-05-13,33.9071159362793
2015-05-14,34.33148193359375
2015-05-15,34.777069091796875
2015-05-18,34.96803665161133
2015-05-19,34.88315963745117
2015-05-20,34.98925018310547
2015-05-21,34.960960388183594
2015-05-22,34.861942291259766
2015-05-26,34.656829833984375
2015-05-27,34.79094696044922
2015-05-28,35.13336944580078
2015-05-29,35.13336944580078
2015-06-01,35.0905647277832
2015-06-02,34.591209411621094
2015-06-03,34.01337814331055
2015-06-04,33.842166900634766
2015-06-05,33.307132720947266
2015-06-08,33.050331115722656
2015-06-09,33.050331115722656
2015-06-10,32.943328857421875
2015-06-11,33.285736083984375
2015-06-12,32.88624954223633
2015-06-15,32.82918930053711
2015-06-16,33.300010681152344
2015-06-17,33.49262619018555
2015-06-18,33.735172271728516
2015-06-19,33.342811584472656
2015-06-22,33.21439743041992
2015-06-23,32.707908630371094
2015-06-24,32.508174896240234
2015-06-25,32.46536636352539
2015-06-26,32.807796478271484
2015-06-29,32.45824432373047
2015-06-30,32.3940315246582
2015-07-01,32.508174896240234
2015-07-02,33.17873001098633
2015-07-06,33.03605270385742
2015-07-07,33.79936981201172
2015-07-08,33.62101745605469
2015-07-09,33.3356819152832
2015-07-10,33.4498176574707
2015-07-13,33.55682373046875
2015-07-14,33.7422981262207
2015-07-15,34.04191970825195
2015-07-16,34.45566940307617
2015-07-17,34.1845817565918
2015-07-20,33.942047119140625
2015-07-21,33.89925003051758
2015-07-22,34.12038803100586
2015-07-23,33.77796173095703
2015-07-24,33.6781005859375
2015-07-27,34.14891052246094
2015-07-28,34.327266693115234
2015-07-29,34.448543548583984
2015-07-30,34.79094696044922
2015-07-31,35.46864700317383
2015-08-03,35.5613899230957
2015-08-04,35.026363372802734
2015-08-05,35.12623596191406
2015-08-06,35.333106994628906
2015-08-07,35.525718688964844
2015-08-10,35.682655334472656
2015-08-11,35.96087646484375
2015-08-12,36.31754684448242
2015-08-13,36.2319450378418
2015-08-14,36.510162353515625
2015-08-17,36.816917419433594
2015-08-18,36.7170524597168
2015-08-19,36.86684799194336
2015-08-20,36.82404708862305
2015-08-21,36.41029739379883
2015-08-24,34.897953033447266
2015-08-25,33.706626892089844
2015-08-26,34.29872512817383
2015-08-27,34.66254425048828
2015-08-28,34.448543548583984
2015-08-31,33.699493408203125
2015-09-01,32.86484909057617
2015-09-02,32.921932220458984
2015-09-03,33.14305877685547
2015-09-04,32.629451751708984
2015-09-08,33.15734100341797
2015-09-09,32.7221794128418
2015-09-10,32.75674057006836
2015-09-11,33.18148422241211
2015-09-14,33.29667663574219
2015-09-15,33.620643615722656
2015-09-16,33.62784194946289
2015-09-17,34.31178283691406
2015-09-18,33.99501419067383
2015-09-21,34.203800201416016
2015-09-22,34.17499923706055
2015-09-23,34.35498809814453
2015-09-24,34.67894744873047
2015-09-25,35.19729995727539
2015-09-28,35.341285705566406
2015-09-29,35.49245834350586
2015-09-30,36.44276809692383
2015-10-01,35.938819885253906
2015-10-02,36.363582611083984
2015-10-05,36.788326263427734
2015-10-06,36.457176208496094
2015-10-07,36.298789978027344
2015-10-08,36.76674270629883
2015-10-09,36.44996643066406
2015-10-12,36.84593200683594
2015-10-13,36.680362701416016
2015-10-14,36.89631271362305
2015-10-15,37.31388473510742
2015-10-16,37.60905838012695
2015-10-19,37.421875
2015-10-20,37.580257415771484
2015-10-21,37.47946548461914
2015-10-22,37.94023132324219
2015-10-23,37.23468780517578
2015-10-26,37.472259521484375
2015-10-27,37.385868072509766
2015-10-28,36.69474411010742
2015-10-29,36.543556213378906
2015-10-30,36.67313766479492
2015-11-02,36.687538146972656
2015-11-03,37.040321350097656
2015-11-04,37.14109420776367
2015-11-05,37.076297760009766
2015-11-06,35.29088592529297
2015-11-09,35.5284538269043
2015-11-10,36.262786865234375
2015-11-11,36.76674270629883
2015-11-12,36.16200637817383
2015-11-13,35.85243606567383
2015-11-16,36.69474411010742
2015-11-17,35.74443435668945
2015-11-18,36.428375244140625
2015-11-19,36.74515151977539
2015-11-20,37.033103942871094
2015-11-23,36.8099365234375
2015-11-24,36.46437072753906
2015-11-25,36.255584716796875
2015-11-27,36.37797546386719
2015-11-30,36.680362701416016
2015-12-01,36.55076217651367
2015-12-02,35.80202865600586
2015-12-03,35.50686264038086
2015-12-04,36.44996643066406
2015-12-07,36.84593200683594
2015-12-08,36.79553985595703
2015-12-09,36.60115051269531
2015-12-10,35.46730041503906
2015-12-11,35.50360107421875
2015-12-14,35.70683670043945
2015-12-15,36.09157180786133
2015-12-16,37.12961196899414
2015-12-17,37.543373107910156
2015-12-18,36.62147903442383
2015-12-21,36.34563446044922
2015-12-22,36.79570007324219
2015-12-23,37.48529052734375
2015-12-24,37.55788040161133
2015-12-28,37.63047409057617
2015-12-29,37.674034118652344
2015-12-30,37.637725830078125
2015-12-31,37.071533203125
2016-01-04,36.93360137939453
2016-01-05,37.2747802734375
2016-01-06,37.35462951660156
2016-01-07,37.122337341308594
2016-01-08,36.89006423950195
2016-01-11,37.04249954223633
2016-01-12,37.107826232910156
2016-01-13,37.23847961425781
2016-01-14,37.644989013671875
2016-01-15,37.30381774902344
2016-01-19,38.174903869628906
2016-01-20,37.12961196899414
2016-01-21,36.715850830078125
2016-01-22,37.44173812866211
2016-01-25,37.48529052734375
2016-01-26,37.85549545288086
2016-01-27,37.97890090942383
2016-01-28,38.5378532409668
2016-01-29,39.05324172973633
2016-02-01,39.61217498779297
2016-02-02,39.98237609863281
2016-02-03,40.44695281982422
2016-02-04,39.87349319458008
2016-02-05,39.67750930786133
2016-02-08,39.26374435424805
2016-02-09,39.69927978515625
2016-02-10,39.88075256347656
2016-02-11,39.12582778930664
2016-02-12,38.84272384643555
2016-02-16,39.09678649902344
2016-02-17,38.86450958251953
2016-02-18,39.532310485839844
2016-02-19,39.684757232666016
2016-02-22,40.17110824584961
2016-02-23,40.5340576171875
2016-02-24,40.817169189453125
2016-02-25,41.129295349121094
2016-02-26,39.757354736328125
2016-02-29,39.739051818847656
2016-03-01,39.68782043457031
2016-03-02,39.768333435058594
2016-03-03,39.98056411743164
2016-03-04,40.64652633666992
2016-03-07,41.06368637084961
2016-03-08,41.488162994384766
2016-03-09,41.619895935058594
2016-03-10,41.349098205566406
2016-03-11,41.385704040527344
2016-03-14,41.52475357055664
2016-03-15,41.532081604003906
2016-03-16,42.000450134277344
2016-03-17,42.32978439331055
2016-03-18,41.854068756103516
2016-03-21,41.971168518066406
2016-03-22,42.066322326660156
2016-03-23,42.395633697509766
2016-03-24,42.32246398925781
2016-03-28,42.2785530090332
2016-03-29,42.834754943847656
2016-03-30,42.73229217529297
2016-03-31,42.69569396972656
2016-04-01,43.03233337402344
2016-04-04,42.87866973876953
2016-04-05,41.773582458496094
2016-04-06,41.634521484375
2016-04-07,41.568668365478516
2016-04-08,41.75162887573242
2016-04-11,41.44424819946289
2016-04-12,41.4735221862793
2016-04-13,41.03441619873047
2016-04-14,41.05637741088867
2016-04-15,41.51011657714844
2016-04-18,41.8028564453125
2016-04-19,41.74430847167969
2016-04-20,40.719722747802734
2016-04-21,40.265987396240234
2016-04-22,40.544097900390625
2016-04-25,40.61727523803711
2016-04-26,40.51481628417969
2016-04-27,41.019779205322266
2016-04-28,41.02710723876953
2016-04-29,41.30519104003906
2016-05-02,41.7662467956543
2016-05-03,41.693077087402344
2016-05-04,42.08827590942383
2016-05-05,42.00776672363281
2016-05-06,41.83212661743164
2016-05-09,42.13949966430664
2016-05-10,42.11022186279297
2016-05-11,41.97849655151367
2016-05-12,42.17610549926758
2016-05-13,42.000450134277344
2016-05-16,41.993141174316406
2016-05-17,40.85144805908203
2016-05-18,40.09766387939453
2016-05-19,40.463584899902344
2016-05-20,40.18547439575195
2016-05-23,39.6365966796875
2016-05-24,40.00983428955078
2016-05-25,39.739051818847656
2016-05-26,40.436344146728516
2016-05-27,40.59131622314453
2016-05-31,40.761043548583984
2016-06-01,40.967647552490234
2016-06-02,40.84219741821289
2016-06-03,41.43989944458008
2016-06-06,41.189002990722656
2016-06-07,41.1004638671875
2016-06-08,41.56532287597656
2016-06-09,41.97117233276367
2016-06-10,41.823604583740234
2016-06-13,42.00068283081055
2016-06-14,42.27370834350586
2016-06-15,41.70553970336914
2016-06-16,41.89738464355469
2016-06-17,41.978546142578125
2016-06-20,41.926902770996094
2016-06-21,42.081851959228516
2016-06-22,41.83097457885742
2016-06-23,41.63174819946289
2016-06-24,42.222068786621094
2016-06-27,43.23297119140625
2016-06-28,43.041107177734375
2016-06-29,43.2255859375
2016-06-30,44.19960403442383
2016-07-01,44.05939865112305
2016-07-05,44.45786666870117
2016-07-06,44.45048522949219
2016-07-07,43.79375076293945
2016-07-08,43.95609664916992
2016-07-11,43.779014587402344
2016-07-12,42.709068298339844
2016-07-13,43.0263671875
2016-07-14,42.613128662109375
2016-07-15,42.701683044433594
2016-07-18,42.89353942871094
2016-07-19,42.8640251159668
2016-07-20,42.72383117675781
2016-07-21,42.80498123168945
2016-07-22,43.446956634521484
2016-07-25,43.4395751953125
2016-07-26,43.0263671875
2016-07-27,42.583614349365234
2016-07-28,42.77547836303711
2016-07-29,43.1591796875
2016-08-01,43.55763244628906
2016-08-02,43.1591796875
2016-08-03,42.487693786621094
2016-08-04,42.517208099365234
2016-08-05,41.86787033081055
2016-08-08,41.890010833740234
2016-08-09,41.94165802001953
2016-08-10,42.01544952392578
2016-08-11,42.17040252685547
2016-08-12,42.24419403076172
2016-08-15,41.594852447509766
2016-08-16,40.930747985839844
2016-08-17,41.15211486816406
2016-08-18,41.7129020690918
2016-08-19,40.98238754272461
2016-08-22,41.0488166809082
2016-08-23,40.79054641723633
2016-08-24,40.83481979370117
2016-08-25,40.783172607421875
2016-08-26,39.93460464477539
2016-08-29,40.11906814575195
2016-08-30,39.654197692871094
2016-08-31,39.82390594482422
2016-09-01,39.54351806640625
2016-09-02,40.11906814575195
2016-09-06,40.554420471191406
2016-09-07,40.487998962402344
2016-09-08,40.59131622314453
2016-09-09,39.292640686035156
2016-09-12,40.074798583984375
2016-09-13,39.55827331542969
2016-09-14,39.62468338012695
2016-09-15,40.00786590576172
2016-09-16,40.312931060791016
2016-09-19,40.61800003051758
2016-09-20,40.49896240234375
2016-09-21,41.25788116455078
2016-09-22,41.53318786621094
2016-09-23,41.83824920654297
2016-09-26,41.920101165771484
2016-09-27,41.228118896484375
2016-09-28,41.10163497924805
2016-09-29,40.69240188598633
2016-09-30,40.312931060791016
2016-10-03,39.83674240112305
2016-10-04,39.144775390625
2016-10-05,39.107566833496094
2016-10-06,39.226627349853516
2016-10-07,39.01827621459961
2016-10-10,39.25637435913086
2016-10-11,38.67601013183594
2016-10-12,39.12245178222656
2016-10-13,39.65816116333008
2016-10-14,39.568878173828125
2016-10-17,39.99299621582031
2016-10-18,40.27573013305664
2016-10-19,40.15669250488281
2016-10-20,40.268287658691406
2016-10-21,40.17900848388672
2016-10-24,40.27573013305664
2016-10-25,40.402217864990234
2016-10-26,40.409664154052734
2016-10-27,40.11205291748047
2016-10-28,40.32782745361328
2016-10-31,40.96771240234375
2016-11-01,40.2385368347168
2016-11-02,39.76233673095703
2016-11-03,39.71769714355469
2016-11-04,39.568878173828125
2016-11-07,40.394779205322266
2016-11-08,40.94537353515625
2016-11-09,39.6060791015625
2016-11-10,38.94387435913086
2016-11-11,38.65369415283203
2016-11-14,38.460235595703125
2016-11-15,39.010833740234375
2016-11-16,38.6685791015625
2016-11-17,38.83970260620117
2016-11-18,38.556968688964844
2016-11-21,38.83970260620117
2016-11-22,39.02571105957031
2016-11-23,38.497440338134766
2016-11-25,39.129886627197266
2016-11-28,40.05995178222656
2016-11-29,39.99299621582031
2016-11-30,38.40815353393555
2016-12-01,38.021244049072266
2016-12-02,38.45279312133789
2016-12-05,38.6388053894043
2016-12-06,38.698333740234375
2016-12-07,39.41263961791992
2016-12-08,39.65816116333008
2016-12-09,40.000423431396484
2016-12-12,40.394779205322266
2016-12-13,40.58823013305664
2016-12-14,39.81180191040039
2016-12-15,40.2694091796875
2016-12-16,40.93707275390625
2016-12-19,41.312156677246094
2016-12-20,41.45469284057617
2016-12-21,41.222129821777344
2016-12-22,41.589725494384766
2016-12-23,41.60472869873047
2016-12-27,41.54471206665039
2016-12-28,41.04960250854492
2016-12-29,41.6872444152832
2016-12-30,41.43218994140625
2017-01-03,41.31966018676758
2017-01-04,41.46219253540039
2017-01-05,41.46968460083008
2017-01-06,41.45469284057617
2017-01-09,40.93707275390625
2017-01-10,40.71951675415039
2017-01-11,41.304664611816406
2017-01-12,41.49220275878906
2017-01-13,41.37217712402344
2017-01-17,41.79976272583008
2017-01-18,41.64974594116211
2017-01-19,41.312156677246094
2017-01-20,41.259639739990234
2017-01-23,41.06460189819336
2017-01-24,40.92205810546875
2017-01-25,40.734519958496094
2017-01-26,40.90705108642578
2017-01-27,40.697021484375
2017-01-30,40.8320426940918
2017-01-31,41.499691009521484
2017-02-01,41.03459548950195
2017-02-02,41.52219772338867
2017-02-03,41.79976272583008
2017-02-06,41.769771575927734
2017-02-07,41.844783782958984
2017-02-08,42.377410888671875
2017-02-09,42.047332763671875
2017-02-10,42.32489013671875
2017-02-13,42.377410888671875
2017-02-14,41.97230529785156
2017-02-15,41.82975769042969
2017-02-16,42.227359771728516
2017-02-17,42.122352600097656
2017-02-21,42.63997268676758
2017-02-22,43.210105895996094
2017-02-23,43.60019302368164
2017-02-24,44.28285217285156
2017-02-27,44.050296783447266
2017-02-28,44.364158630371094
2017-03-01,44.00870132446289
2017-03-02,44.311222076416016
2017-03-03,44.07676315307617
2017-03-06,44.12970733642578
2017-03-07,44.28853225708008
2017-03-08,43.50197982788086
2017-03-09,43.39609909057617
2017-03-10,43.64567947387695
2017-03-13,43.89525604248047
2017-03-14,44.11457443237305
2017-03-15,44.71961975097656
2017-03-16,44.273414611816406
2017-03-17,44.568355560302734
2017-03-20,44.22802734375
2017-03-21,44.95406723022461
2017-03-22,45.15827178955078
2017-03-23,45.12800979614258
2017-03-24,45.3851432800293
2017-03-27,45.03725814819336
2017-03-28,44.991878509521484
2017-03-29,44.67423629760742
2017-03-30,44.33390426635742
2017-03-31,44.45491409301758
2017-04-03,44.5380973815918
2017-04-04,44.51542282104492
2017-04-05,44.93137741088867
2017-04-06,45.029685974121094
2017-04-07,44.9238166809082
2017-04-10,44.833065032958984
2017-04-11,44.780113220214844
2017-04-12,45.286842346191406
2017-04-13,45.09019088745117
2017-04-17,45.596923828125
2017-04-18,45.48346710205078
2017-04-19,45.105323791503906
2017-04-20,44.95406723022461
2017-04-21,45.22633361816406
2017-04-24,45.400291442871094
2017-04-25,45.37757873535156
2017-04-26,45.18095016479492
2017-04-27,45.203643798828125
2017-04-28,44.9238166809082
2017-05-01,44.727176666259766
2017-05-02,44.78768539428711
2017-05-03,44.704490661621094
2017-05-04,44.991878509521484
2017-05-05,45.03725814819336
2017-05-08,45.19607925415039
2017-05-09,44.88599395751953
2017-05-10,44.79524230957031
2017-05-11,44.98432159423828
2017-05-12,45.286842346191406
2017-05-15,45.49103546142578
2017-05-16,45.09777069091797
2017-05-17,45.52128601074219
2017-05-18,45.55910110473633
2017-05-19,45.46078109741211
2017-05-22,45.937252044677734
2017-05-23,46.239768981933594
2017-05-24,46.4439582824707
2017-05-25,46.7691650390625
2017-05-26,46.79585266113281
2017-05-30,46.856807708740234
2017-05-31,47.30649185180664
2017-06-01,47.5198860168457
