Date,MO
2013-09-16,16.863052368164062
2013-09-17,16.973459243774414
2013-09-18,17.17986488342285
2013-09-19,17.184667587280273
2013-09-20,17.06466293334961
2013-09-23,16.92066192626953
2013-09-24,16.839052200317383
2013-09-25,16.69985580444336
2013-09-26,16.800655364990234
2013-09-27,16.661441802978516
2013-09-30,16.488632202148438
2013-10-01,16.661441802978516
2013-10-02,16.68064308166504
2013-10-03,16.656641006469727
2013-10-04,16.63265037536621
2013-10-07,16.68064308166504
2013-10-08,16.647045135498047
2013-10-09,16.536643981933594
2013-10-10,17.031063079833984
2013-10-11,17.059864044189453
2013-10-14,17.155872344970703
2013-10-15,16.95905876159668
2013-10-16,17.13187026977539
2013-10-17,17.098262786865234
2013-10-18,17.213470458984375
2013-10-21,17.290267944335938
2013-10-22,17.477476119995117
2013-10-23,17.46308135986328
2013-10-24,17.261478424072266
2013-10-25,17.400672912597656
2013-10-28,17.66948699951172
2013-10-29,17.967092514038086
2013-10-30,17.789491653442383
2013-10-31,17.87109375
2013-11-01,17.919095993041992
2013-11-04,17.967092514038086
2013-11-05,18.0198974609375
2013-11-06,18.154300689697266
2013-11-07,18.000696182250977
2013-11-08,18.024700164794922
2013-11-11,17.976696014404297
2013-11-12,17.909496307373047
2013-11-13,18.039098739624023
2013-11-14,18.09670066833496
2013-11-15,18.240711212158203
2013-11-18,18.255107879638672
2013-11-19,18.15910530090332
2013-11-20,18.053497314453125
2013-11-21,17.827890396118164
2013-11-22,17.890295028686523
2013-11-25,17.818288803100586
2013-11-26,17.760690689086914
2013-11-27,17.832693099975586
2013-11-29,17.75108528137207
2013-12-02,17.7366886138916
2013-12-03,17.8422908782959
2013-12-04,17.87109375
2013-12-05,17.741493225097656
2013-12-06,17.98149871826172
2013-12-09,18.091907501220703
2013-12-10,17.914295196533203
2013-12-11,18.082304000854492
2013-12-12,17.8566951751709
2013-12-13,17.808692932128906
2013-12-16,17.875896453857422
2013-12-17,17.976696014404297
2013-12-18,18.3175106048584
2013-12-19,18.346315383911133
2013-12-20,18.514314651489258
2013-12-23,18.538618087768555
2013-12-24,18.50946807861328
2013-12-26,18.592090606689453
2013-12-27,18.621252059936523
2013-12-30,18.645557403564453
2013-12-31,18.660140991210938
2014-01-02,18.421966552734375
2014-01-03,18.334474563598633
2014-01-06,18.120601654052734
2014-01-07,18.120601654052734
2014-01-08,18.047693252563477
2014-01-09,18.10602569580078
2014-01-10,18.110881805419922
2014-01-13,18.02825164794922
2014-01-14,17.97477912902832
2014-01-15,17.935897827148438
2014-01-16,18.130319595336914
2014-01-17,17.999088287353516
2014-01-21,18.164350509643555
2014-01-22,18.227537155151367
2014-01-23,18.164350509643555
2014-01-24,18.130319595336914
2014-01-27,17.901878356933594
2014-01-28,17.911592483520508
2014-01-29,17.707448959350586
2014-01-30,17.1824951171875
2014-01-31,17.119304656982422
2014-02-03,16.57976722717285
2014-02-04,16.73531150817871
2014-02-05,16.526304244995117
2014-02-06,16.871408462524414
2014-02-07,17.158187866210938
2014-02-10,17.10472297668457
2014-02-11,17.080415725708008
2014-02-12,16.978342056274414
2014-02-13,17.148468017578125
2014-02-14,17.2894287109375
2014-02-18,17.235963821411133
2014-02-19,17.09014320373535
2014-02-20,17.269983291625977
2014-02-21,17.192214965820312
2014-02-24,17.197071075439453
2014-02-25,17.2894287109375
2014-02-26,17.226240158081055
2014-02-27,17.435245513916016
2014-02-28,17.624814987182617
2014-03-03,17.71717071533203
2014-03-04,18.018531799316406
2014-03-05,17.960205078125
2014-03-06,17.93103790283203
2014-03-07,17.89215850830078
2014-03-10,17.91645050048828
2014-03-11,17.867843627929688
2014-03-12,17.798898696899414
2014-03-13,17.715167999267578
2014-03-14,17.897397994995117
2014-03-17,17.917102813720703
2014-03-18,18.020524978637695
2014-03-19,17.739795684814453
2014-03-20,17.902318954467773
2014-03-21,17.951576232910156
2014-03-24,18.069780349731445
2014-03-25,18.178123474121094
2014-03-26,18.34557342529297
2014-03-27,18.335725784301758
2014-03-28,18.281545639038086
2014-03-31,18.434215545654297
2014-04-01,18.414518356323242
2014-04-02,18.508100509643555
2014-04-03,18.513015747070312
2014-04-04,18.503171920776367
2014-04-07,18.54256820678711
2014-04-08,18.660768508911133
2014-04-09,18.783891677856445
2014-04-10,18.626293182373047
2014-04-11,18.54256820678711
2014-04-14,18.838069915771484
2014-04-15,18.818368911743164
2014-04-16,18.89224624633789
2014-04-17,18.93657112121582
2014-04-21,18.921794891357422
2014-04-22,19.030149459838867
2014-04-23,18.867618560791016
2014-04-24,18.911945343017578
2014-04-25,19.26161766052246
2014-04-28,19.665464401245117
2014-04-29,19.75904083251953
2014-04-30,19.754121780395508
2014-05-01,19.616222381591797
2014-05-02,19.685171127319336
2014-05-05,19.64576530456543
2014-05-06,19.581743240356445
2014-05-07,19.729490280151367
2014-05-08,19.754121780395508
2014-05-09,19.798444747924805
2014-05-12,19.882165908813477
2014-05-13,20.000364303588867
2014-05-14,19.862468719482422
2014-05-15,19.72456169128418
2014-05-16,20.039764404296875
2014-05-19,19.803367614746094
2014-05-20,19.714719772338867
2014-05-21,20.015140533447266
2014-05-22,20.03484344482422
2014-05-23,20.03484344482422
2014-05-27,20.07916831970215
2014-05-28,20.07916831970215
2014-05-29,20.345117568969727
2014-05-30,20.46824073791504
2014-06-02,20.315570831298828
2014-06-03,20.310640335083008
2014-06-04,20.305713653564453
2014-06-05,20.335268020629883
2014-06-06,20.384510040283203
2014-06-09,20.49286651611328
2014-06-10,20.85731315612793
2014-06-11,20.97551155090332
2014-06-12,20.562074661254883
2014-06-13,20.646753311157227
2014-06-16,20.826080322265625
2014-06-17,20.761333465576172
2014-06-18,21.095064163208008
2014-06-19,21.453702926635742
2014-06-20,21.478607177734375
2014-06-23,21.26442527770996
2014-06-24,21.095064163208008
2014-06-25,20.935667037963867
2014-06-26,20.870912551879883
2014-06-27,20.8310604095459
2014-06-30,20.890830993652344
2014-07-01,20.83603858947754
2014-07-02,20.855968475341797
2014-07-03,21.114986419677734
2014-07-07,21.229551315307617
2014-07-08,21.274381637573242
2014-07-09,21.319211959838867
2014-07-10,21.393922805786133
2014-07-11,21.633026123046875
2014-07-14,21.593164443969727
2014-07-15,20.801172256469727
2014-07-16,20.8310604095459
2014-07-17,20.711517333984375
2014-07-18,21.005399703979492
2014-07-21,20.925697326660156
2014-07-22,20.88585662841797
2014-07-23,20.7812442779541
2014-07-24,20.940649032592773
2014-07-25,20.791210174560547
2014-07-28,20.74638557434082
2014-07-29,20.69158935546875
2014-07-30,20.482379913330078
2014-07-31,20.223356246948242
2014-08-01,20.173553466796875
2014-08-04,20.288114547729492
2014-08-05,20.208417892456055
2014-08-06,20.636796951293945
2014-08-07,20.49732780456543
2014-08-08,20.736417770385742
2014-08-11,20.925697326660156
2014-08-12,20.900798797607422
2014-08-13,20.95558738708496
2014-08-14,21.05022430419922
2014-08-15,21.020347595214844
2014-08-18,21.169784545898438
2014-08-19,21.2694034576416
2014-08-20,21.149850845336914
2014-08-21,21.209625244140625
2014-08-22,21.214611053466797
2014-08-25,21.30426788330078
2014-08-26,21.349098205566406
2014-08-27,21.329177856445312
2014-08-28,21.37399673461914
2014-08-29,21.458683013916016
2014-09-02,21.513469696044922
2014-09-03,21.52841567993164
2014-09-04,21.488574981689453
2014-09-05,21.61309814453125
2014-09-08,21.662906646728516
2014-09-09,21.742603302001953
2014-09-10,21.847209930419922
2014-09-11,21.771589279174805
2014-09-12,21.756467819213867
2014-09-15,22.316011428833008
2014-09-16,22.36138343811035
2014-09-17,22.487409591674805
2014-09-18,22.552932739257812
2014-09-19,22.67896270751953
2014-09-22,22.86041831970215
2014-09-23,22.59326171875
2014-09-24,23.036863327026367
2014-09-25,22.739442825317383
2014-09-26,23.092308044433594
2014-09-29,23.208255767822266
2014-09-30,23.1578426361084
2014-10-01,23.072145462036133
2014-10-02,22.920921325683594
2014-10-03,23.28386688232422
2014-10-06,23.44516372680664
2014-10-07,23.213293075561523
2014-10-08,23.591358184814453
2014-10-09,23.374591827392578
2014-10-10,23.551025390625
2014-10-13,23.213293075561523
2014-10-14,23.278825759887695
2014-10-15,22.951171875
2014-10-16,22.769695281982422
2014-10-17,23.01669692993164
2014-10-20,23.399795532226562
2014-10-21,23.70226287841797
2014-10-22,23.722421646118164
2014-10-23,23.75770378112793
2014-10-24,23.939180374145508
2014-10-27,24.014793395996094
2014-10-28,23.95934295654297
2014-10-29,23.97949981689453
2014-10-30,23.944229125976562
2014-10-31,24.36765480041504
2014-11-03,24.66002655029297
2014-11-04,24.912073135375977
2014-11-05,25.078413009643555
2014-11-06,24.98263931274414
2014-11-07,25.138912200927734
2014-11-10,25.138912200927734
2014-11-11,24.841495513916016
2014-11-12,24.866701126098633
2014-11-13,24.927196502685547
2014-11-14,24.58945655822754
2014-11-17,24.725555419921875
2014-11-18,24.836456298828125
2014-11-19,24.77092742919922
2014-11-20,24.614660263061523
2014-11-21,24.821334838867188
2014-11-24,24.82636833190918
2014-11-25,24.932233810424805
2014-11-26,25.063295364379883
2014-11-28,25.33550262451172
2014-12-01,25.355674743652344
2014-12-02,25.48672103881836
2014-12-03,25.80430793762207
2014-12-04,25.67828941345215
2014-12-05,25.743820190429688
2014-12-08,25.67325210571289
2014-12-09,25.557300567626953
2014-12-10,25.199403762817383
2014-12-11,25.310300827026367
2014-12-12,25.02800941467285
2014-12-15,24.957443237304688
2014-12-16,24.866701126098633
2014-12-17,25.1742000579834
2014-12-18,25.844635009765625
2014-12-19,25.48672103881836
2014-12-22,25.56822395324707
2014-12-23,25.736297607421875
2014-12-24,25.649723052978516
2014-12-26,25.771953582763672
2014-12-29,25.58350372314453
2014-12-30,25.379772186279297
2014-12-31,25.094541549682617
2015-01-02,24.94175148010254
2015-01-05,24.79914093017578
2015-01-06,24.94684410095215
2015-01-07,25.405244827270508
2015-01-08,25.833070755004883
2015-01-09,25.771953582763672
2015-01-12,25.9349422454834
2015-01-13,26.138671875
2015-01-14,26.347492218017578
2015-01-15,26.724397659301758
2015-01-16,27.019807815551758
2015-01-20,27.417081832885742
2015-01-21,27.641185760498047
2015-01-22,27.83982276916504
2015-01-23,27.60043716430664
2015-01-26,27.727767944335938
2015-01-27,27.78889274597168
2015-01-28,27.508760452270508
2015-01-29,27.70230484008789
2015-01-30,27.045272827148438
2015-02-02,27.40179443359375
2015-02-03,27.63608741760254
2015-02-04,27.51894760131836
2015-02-05,27.33558464050293
2015-02-06,27.162418365478516
2015-02-09,27.075828552246094
2015-02-10,27.386524200439453
2015-02-11,27.89075469970703
2015-02-12,28.288026809692383
2015-02-13,27.89075469970703
2015-02-17,28.084300994873047
2015-02-18,28.13523292541504
2015-02-19,28.257474899291992
2015-02-20,28.323680877685547
2015-02-23,28.272750854492188
2015-02-24,28.379709243774414
2015-02-25,28.338960647583008
2015-02-26,28.56816291809082
2015-02-27,28.670028686523438
2015-03-02,28.77698516845703
2015-03-03,28.756610870361328
2015-03-04,28.41537094116211
2015-03-05,28.267658233642578
2015-03-06,27.182796478271484
2015-03-09,27.417081832885742
2015-03-10,27.096208572387695
2015-03-11,26.597070693969727
2015-03-12,26.756540298461914
2015-03-13,26.437585830688477
2015-03-16,26.797704696655273
2015-03-17,26.555912017822266
2015-03-18,26.411853790283203
2015-03-19,26.37584686279297
2015-03-20,26.4530086517334
2015-03-23,26.555912017822266
2015-03-24,26.293537139892578
2015-03-25,25.799663543701172
2015-03-26,25.722503662109375
2015-03-27,25.897411346435547
2015-03-30,25.995153427124023
2015-03-31,25.732789993286133
2015-04-01,25.87683868408203
2015-04-02,26.334688186645508
2015-04-06,26.48902130126953
2015-04-07,26.59705924987793
2015-04-08,26.555912017822266
2015-04-09,26.679370880126953
2015-04-10,27.013763427734375
2015-04-13,26.633068084716797
2015-04-14,26.81312370300293
2015-04-15,26.550764083862305
2015-04-16,26.777128219604492
2015-04-17,26.62278938293457
2015-04-20,27.075498580932617
2015-04-21,26.802837371826172
2015-04-22,26.81312370300293
2015-04-23,26.93145751953125
2015-04-24,26.78740882873535
2015-04-27,26.442729949951172
2015-04-28,26.60219955444336
2015-04-29,25.825389862060547
2015-04-30,25.748226165771484
2015-05-01,26.062034606933594
2015-05-04,26.072330474853516
2015-05-05,25.902555465698242
2015-05-06,26.072330474853516
2015-05-07,26.36041831970215
2015-05-08,26.838857650756836
2015-05-11,26.411853790283203
2015-05-12,26.314119338989258
2015-05-13,26.23695945739746
2015-05-14,27.060068130493164
2015-05-15,27.17325210571289
2015-05-18,26.725671768188477
2015-05-19,26.638219833374023
2015-05-20,26.64850425720215
2015-05-21,26.566194534301758
2015-05-22,26.355270385742188
2015-05-26,26.380998611450195
2015-05-27,26.663944244384766
2015-05-28,26.555912017822266
2015-05-29,26.339845657348633
2015-06-01,26.339845657348633
2015-06-02,26.046607971191406
2015-06-03,25.902555465698242
2015-06-04,25.660768508911133
2015-06-05,24.801639556884766
2015-06-08,24.858217239379883
2015-06-09,24.981693267822266
2015-06-10,25.321231842041016
2015-06-11,25.12885093688965
2015-06-12,24.978065490722656
2015-06-15,24.71809196472168
2015-06-16,24.96766471862793
2015-06-17,25.24843978881836
2015-06-18,25.716381072998047
2015-06-19,25.643585205078125
2015-06-22,25.88796615600586
2015-06-23,25.518817901611328
2015-06-24,25.461610794067383
2015-06-25,25.56039810180664
2015-06-26,25.726783752441406
2015-06-29,25.305631637573242
2015-06-30,25.430419921875
2015-07-01,25.529203414916992
2015-07-02,25.472013473510742
2015-07-06,25.929569244384766
2015-07-07,26.870649337768555
2015-07-08,26.532682418823242
2015-07-09,26.49110221862793
2015-07-10,26.678274154663086
2015-07-13,26.688674926757812
2015-07-14,26.699077606201172
2015-07-15,26.636686325073242
2015-07-16,27.51018524169922
2015-07-17,27.671375274658203
2015-07-20,27.926151275634766
2015-07-21,27.842952728271484
2015-07-22,28.056127548217773
2015-07-23,27.983341217041016
2015-07-24,27.96773338317871
2015-07-27,28.050933837890625
2015-07-28,28.726850509643555
2015-07-29,28.284914016723633
2015-07-30,28.18091583251953
2015-07-31,28.274507522583008
2015-08-03,28.420085906982422
2015-08-04,28.55527114868164
2015-08-05,28.84123992919922
2015-08-06,28.893232345581055
2015-08-07,28.85164451599121
2015-08-10,28.96602439880371
2015-08-11,28.976430892944336
2015-08-12,28.981624603271484
2015-08-13,28.893232345581055
2015-08-14,28.992019653320312
2015-08-17,28.945226669311523
2015-08-18,28.70085334777832
2015-08-19,28.498083114624023
2015-08-20,28.456480026245117
2015-08-21,28.045732498168945
2015-08-24,27.10983657836914
2015-08-25,26.943445205688477
2015-08-26,27.666175842285156
2015-08-27,27.926151275634766
2015-08-28,28.165311813354492
2015-08-31,27.858549118041992
2015-09-01,27.05264663696289
2015-09-02,27.624582290649414
2015-09-03,27.863754272460938
2015-09-04,27.234619140625
2015-09-08,27.811756134033203
2015-09-09,27.5673885345459
2015-09-10,27.69736099243164
2015-09-11,27.636932373046875
2015-09-14,27.563358306884766
2015-09-15,28.43572235107422
2015-09-16,29.09261703491211
2015-09-17,28.740514755249023
2015-09-18,28.404193878173828
2015-09-21,28.793071746826172
2015-09-22,28.48301124572754
2015-09-23,28.58811378479004
2015-09-24,28.698476791381836
2015-09-25,28.793071746826172
2015-09-28,28.7089900970459
2015-09-29,28.498779296875
2015-09-30,28.58811378479004
2015-10-01,28.4935302734375
2015-10-02,28.829858779907227
2015-10-05,29.287065505981445
2015-10-06,29.1188907623291
2015-10-07,29.37639617919922
2015-10-08,29.62337875366211
2015-10-09,29.85462188720703
2015-10-12,30.196203231811523
2015-10-13,30.2802734375
2015-10-14,30.243499755859375
2015-10-15,30.41166877746582
2015-10-16,30.858348846435547
2015-10-19,31.352338790893555
2015-10-20,31.394386291503906
2015-10-21,31.446935653686523
2015-10-22,32.2667350769043
2015-10-23,32.082801818847656
2015-10-26,32.2667350769043
2015-10-27,32.08806610107422
2015-10-28,32.287757873535156
2015-10-29,32.33505630493164
2015-10-30,31.778003692626953
2015-11-02,31.793766021728516
2015-11-03,30.401151657104492
2015-11-04,30.495744705200195
2015-11-05,30.506258010864258
2015-11-06,30.001754760742188
2015-11-09,29.996501922607422
2015-11-10,29.844097137451172
2015-11-11,30.064817428588867
2015-11-12,29.828325271606445
2015-11-13,29.576091766357422
2015-11-16,29.833600997924805
2015-11-17,29.786296844482422
2015-11-18,29.98599624633789
2015-11-19,30.196203231811523
2015-11-20,30.022775650024414
2015-11-23,30.2802734375
2015-11-24,30.254009246826172
2015-11-25,30.217214584350586
2015-11-27,30.34860610961914
2015-11-30,30.2697696685791
2015-12-01,30.422176361083984
2015-12-02,30.39589500427246
2015-12-03,30.001754760742188
2015-12-04,30.74799156188965
2015-12-07,30.62187385559082
2015-12-08,30.600847244262695
2015-12-09,30.127880096435547
2015-12-10,30.049060821533203
2015-12-11,29.670679092407227
2015-12-14,30.227737426757812
2015-12-15,30.133146286010742
2015-12-16,30.979217529296875
2015-12-17,30.70594596862793
2015-12-18,30.022775650024414
2015-12-21,30.185688018798828
2015-12-22,30.660701751708984
2015-12-23,31.01097869873047
2015-12-24,30.936681747436523
2015-12-28,30.92607307434082
2015-12-29,31.271047592163086
2015-12-30,31.207353591918945
2015-12-31,30.89423179626465
2016-01-04,30.45902442932129
2016-01-05,31.07467269897461
2016-01-06,31.403736114501953
2016-01-07,30.857078552246094
2016-01-08,30.910139083862305
2016-01-11,31.557649612426758
2016-01-12,31.515186309814453
2016-01-13,30.666004180908203
2016-01-14,30.899532318115234
2016-01-15,30.35818862915039
2016-01-19,30.99506950378418
2016-01-20,30.36878776550293
2016-01-21,30.490867614746094
2016-01-22,30.93138313293457
2016-01-25,30.99506950378418
2016-01-26,31.292282104492188
2016-01-27,31.292282104492188
2016-01-28,31.647872924804688
2016-01-29,32.43336486816406
2016-02-01,32.343135833740234
2016-02-02,32.10430145263672
2016-02-03,31.759326934814453
2016-02-04,31.568267822265625
2016-02-05,31.738096237182617
2016-02-08,31.907939910888672
2016-02-09,32.08307647705078
2016-02-10,31.87077522277832
2016-02-11,31.838937759399414
2016-02-12,31.828319549560547
2016-02-16,32.00347137451172
2016-02-17,32.05653381347656
2016-02-18,32.173301696777344
2016-02-19,32.141456604003906
2016-02-22,32.4864387512207
2016-02-23,32.650962829589844
2016-02-24,32.5660400390625
2016-02-25,33.10739517211914
2016-02-26,32.66157531738281
2016-02-29,32.6775016784668
2016-03-01,32.76241683959961
2016-03-02,32.640350341796875
2016-03-03,33.027793884277344
2016-03-04,33.42585372924805
2016-03-07,32.80487823486328
2016-03-08,33.064937591552734
2016-03-09,33.33562088012695
2016-03-10,33.43645095825195
2016-03-11,33.208858489990234
2016-03-14,33.208858489990234
2016-03-15,33.12853240966797
2016-03-16,33.24098205566406
2016-03-17,33.38022232055664
2016-03-18,32.95714569091797
2016-03-21,33.053550720214844
2016-03-22,32.66796112060547
2016-03-23,32.88753128051758
2016-03-24,32.603694915771484
2016-03-28,33.0053596496582
2016-03-29,33.21956253051758
2016-03-30,33.51410675048828
2016-03-31,33.55695343017578
2016-04-01,33.77117156982422
2016-04-04,33.86220932006836
2016-04-05,33.7015495300293
2016-04-06,34.0389404296875
2016-04-07,33.9586067199707
2016-04-08,34.16746520996094
2016-04-11,33.90505599975586
2016-04-12,34.178184509277344
2016-04-13,33.24098205566406
2016-04-14,32.98393249511719
2016-04-15,33.03212356567383
2016-04-18,33.2945442199707
2016-04-19,33.04819107055664
2016-04-20,32.92501449584961
2016-04-21,32.22881317138672
2016-04-22,32.41089630126953
2016-04-25,32.785770416259766
2016-04-26,32.85539245605469
2016-04-27,32.96249771118164
2016-04-28,33.30525207519531
2016-04-29,33.5837287902832
2016-05-02,33.80330276489258
2016-05-03,33.84614944458008
2016-05-04,33.86220932006836
2016-05-05,33.65335464477539
2016-05-06,33.7015495300293
2016-05-09,34.09248733520508
2016-05-10,34.595909118652344
2016-05-11,34.60125732421875
2016-05-12,34.820831298828125
2016-05-13,34.58519744873047
2016-05-16,34.68158721923828
2016-05-17,34.21031951904297
2016-05-18,33.733673095703125
2016-05-19,33.926483154296875
2016-05-20,33.717613220214844
2016-05-23,33.8675651550293
2016-05-24,34.162109375
2016-05-25,34.23173904418945
2016-05-26,34.27457046508789
2016-05-27,34.25315475463867
2016-05-31,34.0817756652832
2016-06-01,34.46201705932617
2016-06-02,34.440589904785156
2016-06-03,34.97077941894531
2016-06-06,34.91721725463867
2016-06-07,34.863677978515625
2016-06-08,35.14215087890625
2016-06-09,35.27069091796875
2016-06-10,35.41526412963867
2016-06-13,35.02365493774414
2016-06-14,35.27212905883789
2016-06-15,35.2883415222168
2016-06-16,35.62323760986328
2016-06-17,35.326148986816406
2016-06-20,35.585418701171875
2016-06-21,35.74747848510742
2016-06-22,35.731266021728516
2016-06-23,35.817691802978516
2016-06-24,36.201194763183594
2016-06-27,36.69274139404297
2016-06-28,36.68195343017578
2016-06-29,36.638729095458984
2016-06-30,37.24911117553711
2016-07-01,37.28150939941406
2016-07-05,37.60020446777344
2016-07-06,37.65962219238281
2016-07-07,37.43275833129883
2016-07-08,37.71904754638672
2016-07-11,37.74064254760742
2016-07-12,37.20049285888672
2016-07-13,37.313926696777344
2016-07-14,37.227508544921875
2016-07-15,37.4921760559082
2016-07-18,37.3625373840332
2016-07-19,37.3895378112793
2016-07-20,37.276126861572266
2016-07-21,37.1248779296875
2016-07-22,37.19509506225586
2016-07-25,37.16268539428711
2016-07-26,36.69274139404297
2016-07-27,36.055362701416016
2016-07-28,36.24982452392578
2016-07-29,36.56851577758789
2016-08-01,36.54149627685547
2016-08-02,36.374053955078125
2016-08-03,35.850101470947266
2016-08-04,35.98514938354492
2016-08-05,35.93653106689453
2016-08-08,35.914913177490234
2016-08-09,35.98514938354492
2016-08-10,36.10397720336914
2016-08-11,36.049957275390625
2016-08-12,36.049957275390625
2016-08-15,35.790687561035156
2016-08-16,35.790687561035156
2016-08-17,35.89871597290039
2016-08-18,35.817691802978516
2016-08-19,35.828495025634766
2016-08-22,35.83390426635742
2016-08-23,35.89871597290039
2016-08-24,35.73667526245117
2016-08-25,35.60702896118164
2016-08-26,35.55841827392578
2016-08-29,35.70425796508789
2016-08-30,35.585418701171875
2016-08-31,35.6988525390625
2016-09-01,35.823097229003906
2016-09-02,36.12558364868164
2016-09-06,36.298439025878906
2016-09-07,36.039161682128906
2016-09-08,35.86630630493164
2016-09-09,34.3322639465332
2016-09-12,34.93184280395508
2016-09-13,34.65373229980469
2016-09-14,34.41926193237305
2016-09-15,34.490142822265625
2016-09-16,34.2447624206543
2016-09-19,34.20113754272461
2016-09-20,34.337459564208984
2016-09-21,34.6264762878418
2016-09-22,34.964561462402344
2016-09-23,34.82822799682617
2016-09-26,34.37018585205078
2016-09-27,34.528316497802734
2016-09-28,34.77369689941406
2016-09-29,34.25567626953125
2016-09-30,34.479251861572266
2016-10-03,34.27202606201172
2016-10-04,33.68855667114258
2016-10-05,33.38318634033203
2016-10-06,33.68855667114258
2016-10-07,33.76490020751953
2016-10-10,33.67219924926758
2016-10-11,33.803070068359375
2016-10-12,34.10298538208008
2016-10-13,34.18478012084961
2016-10-14,34.0484504699707
2016-10-17,34.04299545288086
2016-10-18,34.16842269897461
2016-10-19,33.75944900512695
2016-10-20,33.72671890258789
2016-10-21,34.73552322387695
2016-10-24,35.417152404785156
2016-10-25,35.286277770996094
2016-10-26,35.182674407958984
2016-10-27,35.13359451293945
2016-10-28,35.924278259277344
2016-10-31,36.05515670776367
2016-11-01,35.706172943115234
2016-11-02,35.509857177734375
2016-11-03,35.48259353637695
2016-11-04,35.1063232421875
2016-11-07,35.591644287109375
2016-11-08,35.90247344970703
2016-11-09,34.920928955078125
2016-11-10,33.655845642089844
2016-11-11,33.67764663696289
2016-11-14,33.3668327331543
2016-11-15,33.704917907714844
2016-11-16,34.16842269897461
2016-11-17,34.250221252441406
2016-11-18,34.228397369384766
2016-11-21,34.730079650878906
2016-11-22,35.013633728027344
2016-11-23,34.910030364990234
2016-11-25,35.160865783691406
2016-11-28,35.35171890258789
2016-11-29,35.542572021484375
2016-11-30,34.86095428466797
2016-12-01,34.29384231567383
2016-12-02,34.893672943115234
2016-12-05,34.64282989501953
2016-12-06,35.062705993652344
2016-12-07,35.667999267578125
2016-12-08,35.64073181152344
2016-12-09,36.1369514465332
2016-12-12,36.25691223144531
2016-12-13,36.36598205566406
2016-12-14,35.95700454711914
2016-12-15,36.131492614746094
2016-12-16,36.55683517456055
2016-12-19,36.94944381713867
2016-12-20,37.05398941040039
2016-12-21,37.015464782714844
2016-12-22,37.24108123779297
2016-12-23,37.26308822631836
2016-12-27,37.318115234375
2016-12-28,37.14754104614258
2016-12-29,37.33460998535156
2016-12-30,37.208065032958984
2017-01-03,37.21356201171875
2017-01-04,37.33460998535156
2017-01-05,37.3786506652832
2017-01-06,37.543704986572266
2017-01-09,37.389652252197266
2017-01-10,37.26308822631836
2017-01-11,37.22456359863281
2017-01-12,37.14754104614258
2017-01-13,37.1860466003418
2017-01-17,37.6812858581543
2017-01-18,38.055450439453125
2017-01-19,38.27005386352539
2017-01-20,38.52317428588867
2017-01-23,38.82030487060547
2017-01-24,38.93585205078125
2017-01-25,39.0459098815918
2017-01-26,38.985374450683594
2017-01-27,39.084434509277344
2017-01-30,39.232994079589844
2017-01-31,39.16695022583008
2017-02-01,39.28251647949219
2017-02-02,39.315528869628906
2017-02-03,39.3375358581543
2017-02-06,39.22749328613281
2017-02-07,39.728214263916016
2017-02-08,39.700714111328125
2017-02-09,39.88779067993164
2017-02-10,39.84926986694336
2017-02-13,39.64018249511719
2017-02-14,39.55213928222656
2017-02-15,39.71172332763672
2017-02-16,40.008846282958984
2017-02-17,40.15192413330078
2017-02-21,40.526084899902344
2017-02-22,40.49858474731445
2017-02-23,40.971797943115234
2017-02-24,40.95527648925781
2017-02-27,41.0433235168457
2017-02-28,41.22489929199219
2017-03-01,41.59907531738281
2017-03-02,41.665103912353516
2017-03-03,41.58256149291992
2017-03-06,41.588069915771484
2017-03-07,41.87419891357422
2017-03-08,41.73113250732422
2017-03-09,41.923736572265625
2017-03-10,42.06678009033203
2017-03-13,41.96140670776367
2017-03-14,41.78943634033203
2017-03-15,41.97249984741211
2017-03-16,41.76726531982422
2017-03-17,41.689613342285156
2017-03-20,41.92257308959961
2017-03-21,42.116722106933594
2017-03-22,41.639686584472656
2017-03-23,41.05728530883789
2017-03-24,40.5858039855957
2017-03-27,40.60243606567383
2017-03-28,40.596893310546875
2017-03-29,40.46931838989258
2017-03-30,39.964561462402344
2017-03-31,39.6151123046875
2017-04-03,39.72605895996094
2017-04-04,39.90909194946289
2017-04-05,39.89799880981445
2017-04-06,39.6151123046875
2017-04-07,39.77597427368164
2017-04-10,39.803707122802734
2017-04-11,39.981197357177734
2017-04-12,40.025577545166016
2017-04-13,39.54856491088867
2017-04-17,40.1087760925293
2017-04-18,40.125423431396484
2017-04-19,39.99784469604492
2017-04-20,39.60957336425781
2017-04-21,39.64284896850586
2017-04-24,40.241912841796875
2017-04-25,40.175350189208984
2017-04-26,39.6650390625
2017-04-27,39.67612838745117
2017-04-28,39.81481170654297
2017-05-01,39.271217346191406
2017-05-02,39.2878532409668
2017-05-03,38.94951248168945
2017-05-04,38.99941635131836
2017-05-05,39.33777618408203
2017-05-08,39.221282958984375
2017-05-09,38.98832702636719
2017-05-10,38.99941635131836
2017-05-11,39.093727111816406
2017-05-12,39.18800735473633
2017-05-15,39.19911575317383
2017-05-16,39.35441970825195
2017-05-17,39.13255310058594
2017-05-18,39.12699508666992
2017-05-19,39.326683044433594
2017-05-22,39.959014892578125
2017-05-23,40.008934020996094
2017-05-24,40.40829849243164
2017-05-25,41.123844146728516
2017-05-26,41.27360153198242
2017-05-30,41.639686584472656
2017-05-31,41.84490966796875
