Date,A
2013-09-17,31.609201431274414
2013-09-18,31.900251388549805
2013-09-19,32.973934173583984
2013-09-20,33.73069381713867
2013-09-23,33.420230865478516
2013-09-24,33.37495040893555
2013-09-25,33.52371597290039
2013-09-26,33.69187927246094
2013-09-27,33.47147750854492
2013-09-30,33.22510528564453
2013-10-01,33.64649963378906
2013-10-02,33.43257141113281
2013-10-03,33.101924896240234
2013-10-04,33.56871032714844
2013-10-07,33.1473274230957
2013-10-08,32.49903869628906
2013-10-09,32.38234329223633
2013-10-10,33.05656433105469
2013-10-11,33.36124801635742
2013-10-14,33.29643630981445
2013-10-15,32.98524475097656
2013-10-16,33.42609405517578
2013-10-17,34.13273239135742
2013-10-18,34.35316467285156
2013-10-21,33.70484924316406
2013-10-22,33.07600784301758
2013-10-23,32.83615493774414
2013-10-24,33.1408576965332
2013-10-25,33.627079010009766
2013-10-28,33.38071060180664
2013-10-29,33.51686096191406
2013-10-30,33.160282135009766
2013-10-31,32.9074592590332
2013-11-01,33.12786865234375
2013-11-04,33.19918441772461
2013-11-05,33.19918441772461
2013-11-06,33.08897399902344
2013-11-07,32.44715881347656
2013-11-08,32.920413970947266
2013-11-11,33.25751876831055
2013-11-12,33.19271469116211
2013-11-13,33.19271469116211
2013-11-14,32.76482391357422
2013-11-15,35.6108283996582
2013-11-18,35.040348052978516
2013-11-19,34.89122772216797
2013-11-20,34.70322799682617
2013-11-21,35.07275390625
2013-11-22,34.91069412231445
2013-11-25,34.43095397949219
2013-11-26,34.7810173034668
2013-11-27,34.884742736816406
2013-11-29,34.72916793823242
2013-12-02,34.49578094482422
2013-12-03,34.31425476074219
2013-12-04,34.73563766479492
2013-12-05,34.68378448486328
2013-12-06,35.546016693115234
2013-12-09,35.69511795043945
2013-12-10,35.87664031982422
2013-12-11,35.55250549316406
2013-12-12,35.82478713989258
2013-12-13,35.75994873046875
2013-12-16,35.81181716918945
2013-12-17,36.544376373291016
2013-12-18,37.5297966003418
2013-12-19,37.19916534423828
2013-12-20,36.926876068115234
2013-12-23,37.302894592285156
2013-12-24,37.101932525634766
2013-12-26,37.25102615356445
2013-12-27,37.14836502075195
2013-12-30,37.24583435058594
2013-12-31,37.16135787963867
2014-01-02,36.52455520629883
2014-01-03,36.98591995239258
2014-01-06,36.80397415161133
2014-01-07,37.33031463623047
2014-01-08,37.94111251831055
2014-01-09,37.9541015625
2014-01-10,38.2920036315918
2014-01-13,38.2920036315918
2014-01-14,38.909297943115234
2014-01-15,39.208194732666016
2014-01-16,39.31214904785156
2014-01-17,39.44861602783203
2014-01-21,39.53956604003906
2014-01-22,39.59156036376953
2014-01-23,38.642879486083984
2014-01-24,37.60321044921875
2014-01-27,37.88261795043945
2014-01-28,37.7526741027832
2014-01-29,37.46025085449219
2014-01-30,38.66886520385742
2014-01-31,37.785152435302734
2014-02-03,36.48558044433594
2014-02-04,37.56422805786133
2014-02-05,37.31731414794922
2014-02-06,37.87613296508789
2014-02-07,38.61039733886719
2014-02-10,38.34397888183594
2014-02-11,38.811824798583984
2014-02-12,38.91578674316406
2014-02-13,39.03925323486328
2014-02-14,35.90077209472656
2014-02-18,35.835792541503906
2014-02-19,36.34912872314453
2014-02-20,37.22634506225586
2014-02-21,36.609039306640625
2014-02-24,36.87545394897461
2014-02-25,36.96642303466797
2014-02-26,37.102882385253906
2014-02-27,36.62205505371094
2014-02-28,36.992408752441406
2014-03-03,36.84947204589844
2014-03-04,37.54472732543945
2014-03-05,37.557743072509766
2014-03-06,38.188026428222656
2014-03-07,37.96060562133789
2014-03-10,37.785152435302734
2014-03-11,36.946937561035156
2014-03-12,37.07688903808594
2014-03-13,36.2906494140625
2014-03-14,36.024227142333984
2014-03-17,36.25815200805664
2014-03-18,36.901458740234375
2014-03-19,36.7974853515625
2014-03-20,36.84297180175781
2014-03-21,36.44659423828125
2014-03-24,35.90727615356445
2014-03-25,35.842288970947266
2014-03-26,35.84878158569336
2014-03-27,35.53688049316406
2014-03-28,35.53688049316406
2014-03-31,36.33612823486328
2014-04-01,36.62205505371094
2014-04-02,36.82347106933594
2014-04-03,36.77799606323242
2014-04-04,36.108699798583984
2014-04-07,35.31597137451172
2014-04-08,35.517391204833984
2014-04-09,36.19611358642578
2014-04-10,35.20603561401367
2014-04-11,34.372314453125
2014-04-14,34.29413986206055
2014-04-15,34.59376907348633
2014-04-16,34.96504592895508
2014-04-17,35.596866607666016
2014-04-21,35.62290954589844
2014-04-22,35.80530548095703
2014-04-23,35.831363677978516
2014-04-24,36.00721740722656
2014-04-25,35.4275016784668
2014-04-28,34.99760818481445
2014-04-29,34.7175178527832
2014-04-30,35.19952392578125
2014-05-01,35.479618072509766
2014-05-02,35.52521896362305
2014-05-05,36.0397834777832
2014-05-06,35.831363677978516
2014-05-07,35.844383239746094
2014-05-08,36.02024841308594
2014-05-09,36.07888412475586
2014-05-12,36.743247985839844
2014-05-13,37.01682662963867
2014-05-14,36.378501892089844
2014-05-15,35.49265670776367
2014-05-16,35.844383239746094
2014-05-19,35.80530548095703
2014-05-20,35.37541580200195
2014-05-21,35.818328857421875
2014-05-22,36.176570892333984
2014-05-23,36.59344482421875
2014-05-27,36.65858459472656
2014-05-28,37.19920349121094
2014-05-29,37.10150909423828
2014-05-30,37.08847427368164
2014-06-02,37.055904388427734
2014-06-03,37.27086639404297
2014-06-04,37.42068099975586
2014-06-05,38.16973114013672
2014-06-06,38.43680191040039
2014-06-09,38.612667083740234
2014-06-10,38.35862731933594
2014-06-11,38.37166213989258
2014-06-12,38.03947067260742
2014-06-13,38.104610443115234
2014-06-16,37.98736572265625
2014-06-17,38.345611572265625
2014-06-18,38.606143951416016
2014-06-19,38.182769775390625
2014-06-20,38.28047180175781
2014-06-23,37.850563049316406
2014-06-24,37.55093765258789
2014-06-25,37.75938415527344
2014-06-26,37.661678314208984
2014-06-27,37.53894805908203
2014-06-30,37.49977493286133
2014-07-01,38.02859115600586
2014-07-02,37.89801025390625
2014-07-03,38.165679931640625
2014-07-07,37.9437141418457
2014-07-08,37.31044006347656
2014-07-09,37.147239685058594
2014-07-10,36.87957763671875
2014-07-11,36.951377868652344
2014-07-14,37.09500503540039
2014-07-15,36.99055099487305
2014-07-16,37.186397552490234
2014-07-17,36.00474166870117
2014-07-18,36.65758514404297
2014-07-21,37.023197174072266
2014-07-22,37.68256759643555
2014-07-23,37.519351959228516
2014-07-24,37.10805892944336
2014-07-25,36.90567398071289
2014-07-28,36.74899673461914
2014-07-29,36.57924270629883
2014-07-30,37.06888961791992
2014-07-31,36.61841583251953
2014-08-01,36.6053581237793
2014-08-04,36.729408264160156
2014-08-05,36.063499450683594
2014-08-06,36.291996002197266
2014-08-07,35.939456939697266
2014-08-08,36.063499450683594
2014-08-11,36.037391662597656
2014-08-12,35.47593307495117
2014-08-13,35.763187408447266
2014-08-14,36.311588287353516
2014-08-15,37.591182708740234
2014-08-18,38.20484161376953
2014-08-19,38.23097229003906
2014-08-20,38.080814361572266
2014-08-21,37.85884094238281
2014-08-22,37.63033676147461
2014-08-25,37.69563293457031
2014-08-26,37.767433166503906
2014-08-27,37.460609436035156
2014-08-28,37.31044006347656
2014-08-29,37.316978454589844
2014-09-02,37.91106414794922
2014-09-03,37.90453338623047
2014-09-04,37.662986755371094
2014-09-05,37.81314468383789
2014-09-08,37.636863708496094
2014-09-09,37.506309509277344
2014-09-10,37.662986755371094
2014-09-11,37.59770965576172
2014-09-12,38.257076263427734
2014-09-15,37.81314468383789
2014-09-16,37.80659866333008
2014-09-17,38.4463996887207
2014-09-18,38.12651062011719
2014-09-19,38.02859115600586
2014-09-22,37.571590423583984
2014-09-23,37.199462890625
2014-09-24,37.839256286621094
2014-09-25,37.14069747924805
2014-09-26,36.97187423706055
2014-09-29,37.397220611572266
2014-09-30,37.28597640991211
2014-10-01,36.77555847167969
2014-10-02,36.533447265625
2014-10-03,37.24016571044922
2014-10-06,37.01768112182617
2014-10-07,35.990325927734375
2014-10-08,36.9456901550293
2014-10-09,36.009952545166016
2014-10-10,35.10039520263672
2014-10-13,34.54415512084961
2014-10-14,33.889808654785156
2014-10-15,33.889808654785156
2014-10-16,33.83744812011719
2014-10-17,34.20389175415039
2014-10-20,34.256248474121094
2014-10-21,35.335960388183594
2014-10-22,34.714317321777344
2014-10-23,35.14619064331055
2014-10-24,35.36865997314453
2014-10-27,35.329402923583984
2014-10-28,35.767845153808594
2014-10-29,35.66313934326172
2014-10-30,35.54534149169922
2014-10-31,36.17354202270508
2014-11-03,37.36078643798828
2014-11-04,36.757022857666016
2014-11-05,36.711265563964844
2014-11-06,37.84563064575195
2014-11-07,37.443119049072266
2014-11-10,37.99200439453125
2014-11-11,38.11091995239258
2014-11-12,37.918827056884766
2014-11-13,37.918827056884766
2014-11-14,38.02859878540039
2014-11-17,37.72670364379883
2014-11-18,37.324195861816406
2014-11-19,37.324195861816406
2014-11-20,37.7450065612793
2014-11-21,38.650665283203125
2014-11-24,38.650665283203125
2014-11-25,39.07147979736328
2014-11-26,39.09891891479492
2014-11-28,39.09891891479492
2014-12-01,38.04690170288086
2014-12-02,38.4036750793457
2014-12-03,38.632354736328125
2014-12-04,38.6689567565918
2014-12-05,38.6963996887207
2014-12-08,37.97371292114258
2014-12-09,37.873077392578125
2014-12-10,36.90337371826172
2014-12-11,37.159523010253906
2014-12-12,36.33620071411133
2014-12-15,35.384803771972656
2014-12-16,35.192691802978516
2014-12-17,36.372779846191406
2014-12-18,37.23271560668945
2014-12-19,37.85478210449219
2014-12-22,38.31218719482422
2014-12-23,37.84563064575195
2014-12-24,37.62607955932617
2014-12-26,37.85478210449219
2014-12-29,37.80904769897461
2014-12-30,37.84563064575195
2014-12-31,37.45225524902344
2015-01-02,37.19548034667969
2015-01-05,36.4985466003418
2015-01-06,35.929969787597656
2015-01-07,36.40683364868164
2015-01-08,37.49810791015625
2015-01-09,37.222999572753906
2015-01-12,36.78281784057617
2015-01-13,36.26927185058594
2015-01-14,35.819923400878906
2015-01-15,34.85700988769531
2015-01-16,35.077110290527344
2015-01-20,34.783660888671875
2015-01-21,34.99457550048828
2015-01-22,36.36097717285156
2015-01-23,35.59065246582031
2015-01-26,35.90245056152344
2015-01-27,35.53563690185547
2015-01-28,34.847843170166016
2015-01-29,35.269691467285156
2015-01-30,34.63691711425781
2015-02-02,35.4806022644043
2015-02-03,36.33347702026367
2015-02-04,35.86577606201172
2015-02-05,36.25093460083008
2015-02-06,36.07669448852539
2015-02-09,35.801570892333984
2015-02-10,36.37931442260742
2015-02-11,36.06752395629883
2015-02-12,36.700286865234375
2015-02-13,36.81949996948242
2015-02-17,37.158809661865234
2015-02-18,38.09419631958008
2015-02-19,37.73655319213867
2015-02-20,38.47019958496094
2015-02-23,38.268436431884766
2015-02-24,38.57106018066406
2015-02-25,38.69944763183594
2015-02-26,38.84617233276367
2015-02-27,38.708621978759766
2015-03-02,39.15797805786133
2015-03-03,38.754459381103516
2015-03-04,38.516048431396484
2015-03-05,38.71778869628906
2015-03-06,38.085025787353516
2015-03-09,38.2775993347168
2015-03-10,37.25968551635742
2015-03-11,37.46143341064453
2015-03-12,37.690696716308594
2015-03-13,37.479766845703125
2015-03-16,38.341796875
2015-03-17,38.130882263183594
2015-03-18,38.62607955932617
2015-03-19,38.708621978759766
2015-03-20,38.708621978759766
2015-03-23,38.69944763183594
2015-03-24,37.68153762817383
2015-03-25,37.424747467041016
2015-03-26,37.323890686035156
2015-03-27,37.792724609375
2015-03-30,38.3535041809082
2015-03-31,38.19721221923828
2015-04-01,38.05012893676758
2015-04-02,38.65686798095703
2015-04-06,38.54655456542969
2015-04-07,39.01538848876953
2015-04-08,38.84992218017578
2015-04-09,39.06136703491211
2015-04-10,40.035831451416016
2015-04-13,39.566986083984375
2015-04-14,39.59456253051758
2015-04-15,39.879554748535156
2015-04-16,39.64971923828125
2015-04-17,39.51182174682617
2015-04-20,39.70486831665039
2015-04-21,39.429080963134766
2015-04-22,39.263614654541016
2015-04-23,39.18088150024414
2015-04-24,39.06136703491211
2015-04-27,38.59252166748047
2015-04-28,38.77638244628906
2015-04-29,38.574127197265625
2015-04-30,38.0317497253418
2015-05-01,38.45463180541992
2015-05-04,38.55574417114258
2015-05-05,38.23398971557617
2015-05-06,38.23398971557617
2015-05-07,38.42704391479492
2015-05-08,39.07056427001953
2015-05-11,39.18088150024414
2015-05-12,38.528175354003906
2015-05-13,38.43623733520508
2015-05-14,38.65686798095703
2015-05-15,38.64767837524414
2015-05-18,39.19007110595703
2015-05-19,38.9510498046875
2015-05-20,39.171688079833984
2015-05-21,38.90508270263672
2015-05-22,39.07056427001953
2015-05-26,38.66606140136719
2015-05-27,39.171688079833984
2015-05-28,38.38107681274414
2015-05-29,37.86626434326172
2015-06-01,37.6180534362793
2015-06-02,37.792724609375
2015-06-03,37.783531188964844
2015-06-04,37.26871871948242
2015-06-05,37.05727005004883
2015-06-08,36.72634506225586
2015-06-09,36.88260269165039
2015-06-10,37.25034713745117
2015-06-11,37.259517669677734
2015-06-12,36.62520217895508
2015-06-15,36.331016540527344
2015-06-16,36.57923126220703
2015-06-17,36.40457534790039
2015-06-18,36.680355072021484
2015-06-19,36.30345153808594
2015-06-22,36.597618103027344
2015-06-23,36.40457534790039
2015-06-24,36.946956634521484
2015-06-25,36.81825637817383
2015-06-26,36.88276672363281
2015-06-29,35.703121185302734
2015-06-30,35.55565643310547
2015-07-01,36.182342529296875
2015-07-02,36.47727584838867
2015-07-06,36.274513244628906
2015-07-07,36.67080307006836
2015-07-08,35.71234130859375
2015-07-09,35.868995666503906
2015-07-10,36.31138229370117
2015-07-13,36.82747268676758
2015-07-14,37.3159294128418
2015-07-15,36.98414611816406
2015-07-16,37.177677154541016
2015-07-17,36.81826400756836
2015-07-20,36.91965103149414
2015-07-21,36.46803665161133
2015-07-22,37.1684684753418
2015-07-23,37.0947380065918
2015-07-24,36.228424072265625
2015-07-27,36.50490951538086
2015-07-28,37.27906036376953
2015-07-29,37.232994079589844
2015-07-30,37.75830841064453
2015-07-31,37.739871978759766
2015-08-03,37.78595733642578
2015-08-04,37.43573760986328
2015-08-05,37.52789306640625
2015-08-06,36.97493362426758
2015-08-07,36.85512161254883
2015-08-10,37.297489166259766
2015-08-11,36.329803466796875
2015-08-12,35.84136199951172
2015-08-13,35.5372200012207
2015-08-14,35.62017059326172
2015-08-17,35.77682876586914
2015-08-18,35.96116256713867
2015-08-19,35.3897590637207
2015-08-20,34.56952667236328
2015-08-21,33.38987731933594
2015-08-24,31.961387634277344
2015-08-25,31.666467666625977
2015-08-26,32.82768630981445
2015-08-27,33.76773452758789
2015-08-28,33.64793395996094
2015-08-31,33.46360397338867
2015-09-01,32.0258903503418
2015-09-02,32.744747161865234
2015-09-03,32.9474983215332
2015-09-04,32.311580657958984
2015-09-08,33.3714485168457
2015-09-09,32.753963470458984
2015-09-10,33.048885345458984
2015-09-11,33.141048431396484
2015-09-14,32.763179779052734
2015-09-15,33.31613540649414
2015-09-16,33.657135009765625
2015-09-17,33.54655075073242
2015-09-18,32.93828201293945
2015-09-21,32.892208099365234
2015-09-22,32.302391052246094
2015-09-23,32.21022033691406
2015-09-24,31.841569900512695
2015-09-25,31.84157371520996
2015-09-28,30.84334373474121
2015-09-29,31.185340881347656
2015-09-30,31.730663299560547
2015-10-01,31.185340881347656
2015-10-02,32.0449104309082
2015-10-05,32.6641845703125
2015-10-06,32.25749588012695
2015-10-07,32.84904479980469
2015-10-08,33.283443450927734
2015-10-09,33.48680114746094
2015-10-12,33.264976501464844
2015-10-13,32.932228088378906
2015-10-14,32.39615249633789
2015-10-15,32.88600540161133
2015-10-16,33.07086944580078
2015-10-19,33.48680114746094
2015-10-20,33.56997299194336
2015-10-21,33.181785583496094
2015-10-22,33.357398986816406
2015-10-23,34.300174713134766
2015-10-26,34.0413703918457
2015-10-27,34.24470520019531
2015-10-28,34.67912673950195
2015-10-29,34.84550094604492
2015-10-30,34.90095138549805
2015-11-02,35.66810989379883
2015-11-03,35.37234878540039
2015-11-04,35.437034606933594
2015-11-05,35.40005874633789
2015-11-06,35.25218200683594
2015-11-09,35.04883575439453
2015-11-10,35.10428237915039
2015-11-11,34.80852127075195
2015-11-12,34.651390075683594
2015-11-13,33.985904693603516
2015-11-16,34.50350570678711
2015-11-17,35.47400665283203
2015-11-18,36.3613166809082
2015-11-19,35.584922790527344
2015-11-20,36.305870056152344
2015-11-23,36.99906539916992
2015-11-24,37.59062576293945
2015-11-25,38.209869384765625
2015-11-27,38.79218673706055
2015-11-30,38.65353775024414
2015-12-01,37.95110321044922
2015-12-02,37.35955810546875
2015-12-03,37.1099967956543
2015-12-04,37.98805236816406
2015-12-07,37.61835861206055
2015-12-08,38.052757263183594
2015-12-09,37.87713623046875
2015-12-10,38.12669372558594
2015-12-11,37.14695358276367
2015-12-14,37.20241928100586
2015-12-15,37.72001647949219
2015-12-16,38.29306411743164
2015-12-17,37.692283630371094
2015-12-18,37.06377410888672
2015-12-21,37.73849868774414
2015-12-22,38.09897232055664
2015-12-23,38.607322692871094
2015-12-24,38.949310302734375
2015-12-28,38.6165771484375
2015-12-29,39.15264892578125
2015-12-30,38.97704315185547
2015-12-31,38.74998092651367
2016-01-04,37.71194076538086
2016-01-05,37.582176208496094
2016-01-06,37.7490234375
2016-01-07,36.145633697509766
2016-01-08,35.765647888183594
2016-01-11,35.163211822509766
2016-01-12,35.394920349121094
2016-01-13,34.16226577758789
2016-01-14,34.85737609863281
2016-01-15,34.39394760131836
2016-01-19,34.47737121582031
2016-01-20,34.53297805786133
2016-01-21,34.50517654418945
2016-01-22,35.20029830932617
2016-01-25,34.85737609863281
2016-01-26,34.764686584472656
2016-01-27,34.338348388671875
2016-01-28,33.46714782714844
2016-01-29,34.894447326660156
2016-02-01,34.9315071105957
2016-02-02,34.35688400268555
2016-02-03,34.46811294555664
2016-02-04,34.6812744140625
2016-02-05,33.40228271484375
2016-02-08,32.253028869628906
2016-02-09,32.78129959106445
2016-02-10,33.22616958618164
2016-02-11,32.744239807128906
2016-02-12,33.56909942626953
2016-02-16,34.366153717041016
2016-02-17,35.09833908081055
2016-02-18,34.46811294555664
2016-02-19,34.699806213378906
2016-02-22,35.24662780761719
2016-02-23,34.44956970214844
2016-02-24,34.73688888549805
2016-02-25,34.87590408325195
2016-02-26,34.83882522583008
2016-02-29,34.61638641357422
2016-03-01,35.765647888183594
2016-03-02,36.18270492553711
2016-03-03,36.330997467041016
2016-03-04,36.46076202392578
2016-03-07,36.544158935546875
2016-03-08,35.30223083496094
2016-03-09,35.33930969238281
2016-03-10,35.20029830932617
2016-03-11,36.35879135131836
2016-03-14,36.16417694091797
2016-03-15,35.48759078979492
2016-03-16,36.12709426879883
2016-03-17,36.41440963745117
2016-03-18,37.248538970947266
2016-03-21,36.74805450439453
2016-03-22,36.96123123168945
2016-03-23,36.581241607666016
2016-03-24,36.544158935546875
2016-03-28,36.62757110595703
2016-03-29,37.220726013183594
2016-03-30,37.183658599853516
2016-03-31,36.93342208862305
2016-04-01,37.46787643432617
2016-04-04,37.18903732299805
2016-04-05,36.491912841796875
2016-04-06,37.40281677246094
2016-04-07,36.68709945678711
2016-04-08,36.752174377441406
2016-04-11,36.6313362121582
2016-04-12,36.94736099243164
2016-04-13,37.82107925415039
2016-04-14,37.904747009277344
2016-04-15,38.02558135986328
2016-04-18,38.397377014160156
2016-04-19,38.48101806640625
2016-04-20,38.592567443847656
2016-04-21,38.973663330078125
2016-04-22,38.85282897949219
2016-04-25,38.69480514526367
2016-04-26,38.40666961669922
2016-04-27,38.64833068847656
2016-04-28,38.27653121948242
2016-04-29,38.034873962402344
2016-05-02,38.76917266845703
2016-05-03,38.33230209350586
2016-05-04,37.66307067871094
2016-05-05,38.072052001953125
2016-05-06,38.5089225769043
2016-05-09,38.41596221923828
2016-05-10,39.038719177246094
2016-05-11,39.4662971496582
2016-05-12,39.71724319458008
2016-05-13,39.615013122558594
2016-05-16,39.912452697753906
2016-05-17,41.278804779052734
2016-05-18,41.195167541503906
2016-05-19,41.41823196411133
2016-05-20,41.7249641418457
2016-05-23,41.427520751953125
2016-05-24,41.855098724365234
2016-05-25,42.217594146728516
2016-05-26,42.30123519897461
2016-05-27,42.58937072753906
2016-05-31,42.654457092285156
2016-06-01,42.71022033691406
2016-06-02,42.66374206542969
2016-06-03,42.49644088745117
2016-06-06,42.626556396484375
2016-06-07,42.52433776855469
2016-06-08,42.896121978759766
2016-06-09,42.84034729003906
2016-06-10,42.16183090209961
2016-06-13,41.752845764160156
2016-06-14,41.743553161621094
2016-06-15,41.77143478393555
2016-06-16,42.171112060546875
2016-06-17,42.16183090209961
2016-06-20,42.8868293762207
2016-06-21,42.90541458129883
2016-06-22,42.78457260131836
2016-06-23,43.38875198364258
2016-06-24,41.009246826171875
2016-06-27,39.2803955078125
2016-06-28,40.0704460144043
2016-06-29,40.67464828491211
2016-06-30,41.34097671508789
2016-07-01,41.56464385986328
2016-07-05,40.772491455078125
2016-07-06,41.443485260009766
2016-07-07,41.39688491821289
2016-07-08,42.38475036621094
2016-07-11,42.31019592285156
2016-07-12,43.3632926940918
2016-07-13,43.25144577026367
2016-07-14,43.61491394042969
2016-07-15,43.49375534057617
2016-07-18,43.61491394042969
2016-07-19,43.782649993896484
2016-07-20,43.81061935424805
2016-07-21,43.49375534057617
2016-07-22,43.40988540649414
2016-07-25,42.999839782714844
2016-07-26,43.754703521728516
2016-07-27,44.043617248535156
2016-07-28,44.27658462524414
2016-07-29,44.83575439453125
2016-08-01,44.61208724975586
2016-08-02,43.96904373168945
2016-08-03,43.88517761230469
2016-08-04,43.64287567138672
2016-08-05,44.25796127319336
2016-08-08,44.01565170288086
2016-08-09,44.22068405151367
2016-08-10,44.27658462524414
2016-08-11,44.854408264160156
2016-08-12,44.863712310791016
2016-08-15,45.1432991027832
2016-08-16,44.99418640136719
2016-08-17,45.13398361206055
2016-08-18,43.54035186767578
2016-08-19,44.37910079956055
2016-08-22,44.34183120727539
2016-08-23,44.56549072265625
2016-08-24,43.52172088623047
2016-08-25,44.043617248535156
2016-08-26,44.09952926635742
2016-08-29,44.37910079956055
2016-08-30,43.9317741394043
2016-08-31,43.782649993896484
2016-09-01,43.79197311401367
2016-09-02,43.801307678222656
2016-09-06,43.754703521728516
2016-09-07,43.90380096435547
2016-09-08,43.81992721557617
2016-09-09,41.825592041015625
2016-09-12,42.636383056640625
2016-09-13,41.84422302246094
2016-09-14,41.80694580078125
2016-09-15,42.34747314453125
2016-09-16,41.7417106628418
2016-09-19,41.89082336425781
2016-09-20,42.59909439086914
2016-09-21,42.906639099121094
2016-09-22,43.49375534057617
2016-09-23,43.43783187866211
2016-09-26,43.40055465698242
2016-09-27,43.52172088623047
2016-09-28,43.96904373168945
2016-09-29,43.25144577026367
2016-09-30,43.99418640136719
2016-10-03,44.0408935546875
2016-10-04,43.751285552978516
2016-10-05,44.05024719238281
2016-10-06,44.19037628173828
2016-10-07,44.2651252746582
2016-10-10,44.55474090576172
2016-10-11,42.68622589111328
2016-10-12,42.48069763183594
2016-10-13,42.19107437133789
2016-10-14,42.116329193115234
2016-10-17,42.18172836303711
2016-10-18,42.45267105102539
2016-10-19,42.99452590942383
2016-10-20,43.02256393432617
2016-10-21,42.574119567871094
2016-10-24,42.8357048034668
2016-10-25,40.649539947509766
2016-10-26,40.51874542236328
2016-10-27,40.52809524536133
2016-10-28,40.37862014770508
2016-10-31,40.70560073852539
2016-11-01,40.63087463378906
2016-11-02,40.41598129272461
2016-11-03,40.78969192504883
2016-11-04,41.406314849853516
2016-11-07,42.70492172241211
2016-11-08,42.6208381652832
2016-11-09,42.919803619384766
2016-11-10,43.93813705444336
2016-11-11,43.321537017822266
2016-11-14,42.34990310668945
2016-11-15,42.41529846191406
2016-11-16,43.14402389526367
2016-11-17,42.919803619384766
2016-11-18,42.0789680480957
2016-11-21,42.013572692871094
2016-11-22,41.5370979309082
2016-11-23,41.71460723876953
2016-11-25,41.93882369995117
2016-11-28,40.733619689941406
2016-11-29,41.555782318115234
2016-11-30,41.088645935058594
2016-12-01,40.3692741394043
2016-12-02,41.13536071777344
2016-12-05,41.60249328613281
2016-12-06,41.89211654663086
2016-12-07,42.032257080078125
2016-12-08,42.78899383544922
2016-12-09,43.256126403808594
2016-12-12,43.10664749145508
2016-12-13,43.34021759033203
2016-12-14,43.10664749145508
2016-12-15,43.499027252197266
2016-12-16,42.89177322387695
2016-12-19,42.443328857421875
2016-12-20,43.17203903198242
2016-12-21,43.01322555541992
2016-12-22,42.94783401489258
2016-12-23,43.16270446777344
2016-12-27,43.45232391357422
2016-12-28,42.714263916015625
2016-12-29,42.76298141479492
2016-12-30,42.688018798828125
2017-01-03,43.55939865112305
2017-01-04,44.130943298339844
2017-01-05,43.60625076293945
2017-01-06,44.96484375
2017-01-09,45.105384826660156
2017-01-10,45.06790542602539
2017-01-11,46.145416259765625
2017-01-12,45.461448669433594
2017-01-13,45.6207160949707
2017-01-17,45.27405548095703
2017-01-18,45.208457946777344
2017-01-19,44.636905670166016
2017-01-20,44.6181640625
2017-01-23,44.40265655517578
2017-01-24,44.36518859863281
2017-01-25,45.358367919921875
2017-01-26,45.13348388671875
2017-01-27,45.583229064941406
2017-01-30,44.66500473022461
2017-01-31,45.88307189941406
2017-02-01,46.15477752685547
2017-02-02,45.817481994628906
2017-02-03,46.26720428466797
2017-02-06,46.164154052734375
2017-02-07,46.51083755493164
2017-02-08,46.78254318237305
2017-02-09,47.288509368896484
2017-02-10,47.18544387817383
2017-02-13,47.33535385131836
2017-02-14,47.21354293823242
2017-02-15,48.36601257324219
2017-02-16,47.63518524169922
2017-02-17,48.375389099121094
2017-02-21,48.113033294677734
2017-02-22,48.10365295410156
2017-02-23,48.22548294067383
2017-02-24,48.47844696044922
2017-02-27,48.403499603271484
2017-02-28,48.06618881225586
2017-03-01,48.75955581665039
2017-03-02,48.14114761352539
2017-03-03,48.70333480834961
2017-03-06,48.01932907104492
2017-03-07,47.98185729980469
2017-03-08,48.16925811767578
2017-03-09,48.18798828125
2017-03-10,48.862613677978516
2017-03-13,49.143699645996094
2017-03-14,48.918827056884766
2017-03-15,50.689693450927734
2017-03-16,49.70586395263672
2017-03-17,49.94948196411133
2017-03-20,49.79956817626953
2017-03-21,49.340450286865234
2017-03-22,49.78083419799805
2017-03-23,49.827674865722656
2017-03-24,49.73398971557617
2017-03-27,49.88389587402344
2017-03-28,50.071285247802734
2017-03-29,49.771453857421875
2017-03-30,49.958866119384766
2017-03-31,49.660160064697266
2017-04-03,49.970130920410156
2017-04-04,49.42534255981445
2017-04-05,49.509883880615234
2017-04-06,49.92315673828125
2017-04-07,49.63198471069336
2017-04-10,49.51926803588867
2017-04-11,49.62258529663086
2017-04-12,49.35958480834961
2017-04-13,49.15294647216797
2017-04-17,50.21434020996094
2017-04-18,49.81043243408203
2017-04-19,49.84801483154297
2017-04-20,49.904380798339844
2017-04-21,50.03587341308594
2017-04-24,51.13484573364258
2017-04-25,51.48237228393555
2017-04-26,51.501163482666016
2017-04-27,52.06473159790039
2017-04-28,51.70781707763672
2017-05-01,52.41227722167969
2017-05-02,52.534393310546875
2017-05-03,52.75041961669922
2017-05-04,53.25762939453125
2017-05-05,53.20127868652344
2017-05-08,52.900699615478516
2017-05-09,53.417320251464844
2017-05-10,52.853736877441406
2017-05-11,52.81616973876953
2017-05-12,52.75041961669922
2017-05-15,53.25762939453125
2017-05-16,53.379756927490234
2017-05-17,52.38410568237305
2017-05-18,52.4592399597168
2017-05-19,52.72224044799805
2017-05-22,52.67527389526367
2017-05-23,55.0986328125
2017-05-24,55.634029388427734
2017-05-25,55.699798583984375
2017-05-26,55.89703369140625
2017-05-30,56.7048225402832
2017-05-31,56.67664337158203
2017-06-01,57.04296112060547
