Date,WTW
2013-02-20,78.2108383178711
2013-02-21,78.61570739746094
2013-02-22,78.40264129638672
2013-02-25,78.59442901611328
2013-02-26,79.42554473876953
2013-02-27,80.12879943847656
2013-02-28,81.1517105102539
2013-03-01,81.0025634765625
2013-03-04,81.3435287475586
2013-03-05,81.40745544433594
2013-03-06,80.7042465209961
2013-03-07,80.59765625
2013-03-08,80.81074523925781
2013-03-11,81.04518127441406
2013-03-12,80.83206176757812
2013-03-13,80.55500793457031
2013-03-14,81.06647491455078
2013-03-15,81.0025634765625
2013-03-18,80.42713165283203
2013-03-19,81.40745544433594
2013-03-20,82.7500228881836
2013-03-21,82.66477966308594
2013-03-22,82.30248260498047
2013-03-25,82.64350891113281
2013-03-26,83.50212860107422
2013-03-27,83.52357482910156
2013-03-28,84.76860809326172
2013-04-01,84.44661712646484
2013-04-02,83.95288848876953
2013-04-03,82.40735626220703
2013-04-04,82.14976501464844
2013-04-05,82.47176361083984
2013-04-08,82.64348602294922
2013-04-09,82.98692321777344
2013-04-10,83.7167739868164
2013-04-11,84.31780242919922
2013-04-12,84.42516326904297
2013-04-15,84.1460952758789
2013-04-16,83.88851165771484
2013-04-17,83.07278442382812
2013-04-18,82.32148742675781
2013-04-19,82.815185546875
2013-04-22,83.22307586669922
2013-04-23,83.52357482910156
2013-04-24,83.41622161865234
2013-04-25,84.21049499511719
2013-04-26,83.90995025634766
2013-04-29,83.7167739868164
2013-04-30,85.17643737792969
2013-05-01,86.59320831298828
2013-05-02,87.68793487548828
2013-05-03,87.68793487548828
2013-05-06,87.60208129882812
2013-05-07,87.21570587158203
2013-05-08,87.83820343017578
2013-05-09,86.95811462402344
2013-05-10,87.3874282836914
2013-05-13,88.61097717285156
2013-05-14,88.9973373413086
2013-05-15,89.68427276611328
2013-05-16,89.83453369140625
2013-05-17,89.4696044921875
2013-05-20,88.95442962646484
2013-05-21,87.90261840820312
2013-05-22,86.72199249267578
2013-05-23,86.22830200195312
2013-05-24,85.00473022460938
2013-05-28,85.58429718017578
2013-05-29,85.00473022460938
2013-05-30,85.86334991455078
2013-05-31,83.84556579589844
2013-06-03,84.1460952758789
2013-06-04,84.23194885253906
2013-06-05,84.23194885253906
2013-06-06,84.66128540039062
2013-06-07,85.13349914550781
2013-06-10,84.46807861328125
2013-06-11,84.27488708496094
2013-06-12,84.23194885253906
2013-06-13,85.92774963378906
2013-06-14,86.29267883300781
2013-06-17,88.78271484375
2013-06-18,90.15652465820312
2013-06-19,89.66282653808594
2013-06-20,88.73979187011719
2013-06-21,88.71833801269531
2013-06-24,88.71833801269531
2013-06-25,88.54657745361328
2013-06-26,88.3304672241211
2013-06-27,88.37367248535156
2013-06-28,88.13594818115234
2013-07-01,88.69784545898438
2013-07-02,87.87661743164062
2013-07-03,87.91981506347656
2013-07-05,88.74111938476562
2013-07-08,89.49756622314453
2013-07-09,90.29721069335938
2013-07-10,90.5781478881836
2013-07-11,92.6529769897461
2013-07-12,93.21490478515625
2013-07-15,93.90650939941406
2013-07-16,93.62553405761719
2013-07-17,94.2523193359375
2013-07-18,94.33875274658203
2013-07-19,93.88487243652344
2013-07-22,93.8416519165039
2013-07-23,93.75521087646484
2013-07-24,92.9339370727539
2013-07-25,93.53909301757812
2013-07-26,93.0203857421875
2013-07-29,92.1558609008789
2013-07-30,92.9771728515625
2013-07-31,92.50169372558594
2013-08-01,93.56069946289062
2013-08-02,93.77682495117188
2013-08-05,92.78263854980469
2013-08-06,91.96138000488281
2013-08-07,90.85912322998047
2013-08-08,91.35621643066406
2013-08-09,91.52909851074219
2013-08-12,90.98880004882812
2013-08-13,91.52909851074219
2013-08-14,91.6587905883789
2013-08-15,90.03784942626953
2013-08-16,90.36204528808594
2013-08-19,90.25398254394531
2013-08-20,91.35621643066406
2013-08-21,90.14591979980469
2013-08-22,91.42105102539062
2013-08-23,91.74524688720703
2013-08-26,90.94561004638672
2013-08-27,89.36787414550781
2013-08-28,88.61141967773438
2013-08-29,88.80594635009766
2013-08-30,89.21659088134766
2013-09-03,90.01625061035156
2013-09-04,90.38365936279297
2013-09-05,89.99462890625
2013-09-06,90.36204528808594
2013-09-09,90.90235900878906
2013-09-10,92.04782104492188
2013-09-11,92.00459289550781
2013-09-12,92.95555877685547
2013-09-13,92.69618225097656
2013-09-16,94.23066711425781
2013-09-17,95.37614440917969
2013-09-18,96.60806274414062
2013-09-19,97.10514831542969
2013-09-20,96.21907043457031
2013-09-23,95.41939544677734
2013-09-24,95.09519958496094
2013-09-25,95.09519958496094
2013-09-26,95.70421600341797
2013-09-27,94.94295501708984
2013-09-30,94.24688720703125
2013-10-01,95.98699188232422
2013-10-02,95.9652099609375
2013-10-03,93.98588562011719
2013-10-04,94.6384048461914
2013-10-07,93.76837921142578
2013-10-08,92.70257568359375
2013-10-09,91.810791015625
2013-10-10,93.52911376953125
2013-10-11,94.81243896484375
2013-10-14,96.0739974975586
2013-10-15,95.63898468017578
2013-10-16,97.22679138183594
2013-10-17,98.423095703125
2013-10-18,98.07505798339844
2013-10-21,98.3360824584961
2013-10-22,100.01091003417969
2013-10-23,99.70639038085938
2013-10-24,100.337158203125
2013-10-25,100.09790802001953
2013-10-28,100.18490600585938
2013-10-29,100.05442810058594
2013-10-30,97.70531463623047
2013-10-31,98.03155517578125
2013-11-01,97.68356323242188
2013-11-04,96.61774444580078
2013-11-05,95.9434814453125
2013-11-06,96.5525131225586
2013-11-07,96.5307388305664
2013-11-08,97.24849700927734
2013-11-11,97.85755920410156
2013-11-12,97.31378173828125
2013-11-13,97.44425964355469
2013-11-14,98.5101089477539
