Date,CPT
2017-08-03,68.56681060791016
2017-08-04,68.68180084228516
2017-08-07,68.78144836425781
2017-08-08,69.0344009399414
2017-08-09,69.25672912597656
2017-08-10,68.8351058959961
2017-08-11,68.24488830566406
2017-08-14,69.11874389648438
2017-08-15,68.58983612060547
2017-08-16,68.40584564208984
2017-08-17,68.1375732421875
2017-08-18,67.71597290039062
2017-08-21,68.86578369140625
2017-08-22,68.93476104736328
2017-08-23,69.31036376953125
2017-08-24,69.21837615966797
2017-08-25,69.15705871582031
2017-08-28,68.5054931640625
2017-08-29,68.24488830566406
2017-08-30,68.89643096923828
2017-08-31,68.58983612060547
2017-09-01,69.30274200439453
2017-09-05,70.14590454101562
2017-09-06,70.5062026977539
2017-09-07,72.27685546875
2017-09-08,73.35768127441406
2017-09-11,72.7597885131836
2017-09-12,72.03160095214844
2017-09-13,71.36471557617188
2017-09-14,71.8629379272461
2017-09-15,72.20787811279297
2017-09-18,72.09290313720703
2017-09-19,71.83229064941406
2017-09-20,71.80160522460938
2017-09-21,71.6176528930664
2017-09-22,71.28803253173828
2017-09-25,71.29573059082031
2017-09-26,71.08106231689453
2017-09-27,70.32986450195312
2017-09-28,70.73946380615234
2017-09-29,70.67762756347656
2017-10-02,70.37625122070312
2017-10-03,70.3994140625
2017-10-04,71.2959213256836
2017-10-05,71.55097198486328
2017-10-06,71.41960144042969
2017-10-09,72.130615234375
2017-10-10,71.86783599853516
2017-10-11,72.1769790649414
2017-10-12,72.76437377929688
2017-10-13,72.73345947265625
2017-10-16,72.4783935546875
2017-10-17,71.89102935791016
2017-10-18,71.48914337158203
2017-10-19,71.54324340820312
2017-10-20,71.30366516113281
2017-10-23,71.28046417236328
2017-10-24,70.56945037841797
2017-10-25,70.50762176513672
2017-10-26,69.97434997558594
2017-10-27,70.52308654785156
2017-10-30,70.3994140625
2017-10-31,70.51534271240234
2017-11-01,70.65446472167969
2017-11-02,70.17529296875
2017-11-03,71.4814224243164
2017-11-06,72.4011001586914
2017-11-07,72.71797180175781
2017-11-08,72.81846618652344
2017-11-09,72.57887268066406
2017-11-10,72.79527282714844
2017-11-13,73.2126235961914
2017-11-14,73.35945892333984
2017-11-15,72.18470764160156
2017-11-16,72.89574432373047
2017-11-17,71.93738555908203
2017-11-20,71.87555694580078
2017-11-21,72.50932312011719
2017-11-22,72.0146713256836
2017-11-24,72.5711441040039
2017-11-27,71.88330841064453
2017-11-28,71.11045837402344
2017-11-29,70.78585052490234
2017-11-30,70.54625701904297
2017-12-01,70.92496490478516
2017-12-04,71.0718002319336
2017-12-05,70.3994140625
2017-12-06,70.66990661621094
2017-12-07,71.05633544921875
2017-12-08,71.22637939453125
2017-12-11,71.38095092773438
2017-12-12,72.26201629638672
2017-12-13,71.56641387939453
2017-12-14,71.61318969726562
2017-12-15,72.50922393798828
2017-12-18,73.29618072509766
2017-12-19,71.31710815429688
2017-12-20,70.3742904663086
2017-12-21,69.97692108154297
