Date,MTB
2012-09-07,64.12519836425781
2012-09-10,63.91318893432617
2012-09-11,64.84602355957031
2012-09-12,65.09339904785156
2012-09-13,66.23115539550781
2012-09-14,66.99437713623047
2012-09-17,66.48556518554688
2012-09-18,66.37246704101562
2012-09-19,66.61978912353516
2012-09-20,66.66929626464844
2012-09-21,67.12861633300781
2012-09-24,67.36894226074219
2012-09-25,66.89543914794922
2012-09-26,66.45023345947266
2012-09-27,66.73289489746094
2012-09-28,67.24877166748047
2012-10-01,67.59507751464844
2012-10-02,67.58090209960938
2012-10-03,68.47843170166016
2012-10-04,69.31232452392578
2012-10-05,69.61620330810547
2012-10-08,69.24166107177734
2012-10-09,68.53495788574219
2012-10-10,69.70100402832031
2012-10-11,69.53141784667969
2012-10-12,68.06851959228516
2012-10-15,68.88829803466797
2012-10-16,68.82472229003906
2012-10-17,72.83871459960938
2012-10-18,74.1178207397461
2012-10-19,73.283935546875
2012-10-22,73.8987808227539
2012-10-23,73.41820526123047
2012-10-24,73.76444244384766
2012-10-25,73.64431762695312
2012-10-26,73.10018157958984
2012-10-31,73.56661224365234
2012-11-01,73.85633850097656
2012-11-02,73.17792510986328
2012-11-05,72.94470977783203
2012-11-06,73.99061584472656
2012-11-07,71.35465240478516
2012-11-08,70.79637908935547
2012-11-09,70.02605438232422
2012-11-12,70.64090728759766
2012-11-13,69.3405990600586
2012-11-14,67.95545196533203
2012-11-15,68.13214874267578
2012-11-16,68.6197738647461
2012-11-19,69.38301086425781
2012-11-20,69.59498596191406
2012-11-21,69.46073150634766
2012-11-23,70.43597412109375
2012-11-26,69.89884948730469
2012-11-27,69.71511840820312
2012-11-28,69.45365142822266
2012-11-29,69.22592163085938
2012-11-30,69.5604248046875
2012-12-03,69.16895294189453
2012-12-04,68.43582153320312
2012-12-05,68.55682373046875
2012-12-06,69.2828369140625
2012-12-07,69.49637603759766
2012-12-10,69.74547576904297
2012-12-11,69.61022186279297
2012-12-12,69.83089447021484
2012-12-13,69.9305419921875
2012-12-14,69.68853759765625
2012-12-17,71.09780883789062
2012-12-18,72.05156707763672
2012-12-19,71.617431640625
2012-12-20,71.98042297363281
2012-12-21,71.07647705078125
2012-12-24,70.57112884521484
2012-12-26,70.37183380126953
2012-12-27,69.93768310546875
2012-12-28,69.43230438232422
2012-12-31,70.0871353149414
2013-01-02,71.90923309326172
2013-01-03,71.98042297363281
2013-01-04,73.16905212402344
2013-01-07,72.92704772949219
2013-01-08,72.8487548828125
2013-01-09,73.16905212402344
2013-01-10,73.69576263427734
2013-01-11,73.48220825195312
2013-01-14,73.16194152832031
2013-01-15,73.63167572021484
2013-01-16,73.240234375
2013-01-17,73.54627990722656
2013-01-18,73.51781463623047
2013-01-22,74.5641098022461
2013-01-23,74.1014633178711
2013-01-24,74.03742980957031
2013-01-25,74.01605987548828
2013-01-28,73.4039077758789
2013-01-29,73.61033630371094
2013-01-30,73.53205871582031
2013-01-31,73.09075927734375
2013-02-01,73.96619415283203
2013-02-04,73.09786224365234
2013-02-05,74.3505630493164
2013-02-06,74.05874633789062
2013-02-07,73.87368774414062
2013-02-08,74.30077362060547
2013-02-11,74.19401550292969
2013-02-12,75.05521392822266
2013-02-13,74.50006103515625
2013-02-14,74.45022583007812
2013-02-15,74.61390686035156
2013-02-19,75.29013061523438
2013-02-20,74.4858169555664
2013-02-21,73.37545776367188
2013-02-22,74.54276275634766
2013-02-25,72.5
2013-02-26,72.63522338867188
2013-02-27,73.06227111816406
2013-02-28,73.16261291503906
2013-03-01,73.57110595703125
2013-03-04,74.00827026367188
2013-03-05,74.28775787353516
2013-03-06,74.40958404541016
2013-03-07,74.50275421142578
2013-03-08,74.50275421142578
2013-03-11,74.66045379638672
2013-03-12,74.59591674804688
2013-03-13,74.68910217285156
2013-03-14,75.01158905029297
2013-03-15,74.78226470947266
2013-03-18,74.03690338134766
2013-03-19,73.70726013183594
2013-03-20,74.02262878417969
2013-03-21,73.58544158935547
2013-03-22,73.90074920654297
2013-03-25,73.67142486572266
2013-03-26,73.5066146850586
2013-03-27,73.91511535644531
2013-03-28,73.929443359375
2013-04-01,73.4564437866211
2013-04-02,73.15544891357422
2013-04-03,72.25248718261719
2013-04-04,72.81863403320312
2013-04-05,72.52478790283203
2013-04-08,72.44597625732422
2013-04-09,73.66427612304688
2013-04-10,74.88257598876953
2013-04-11,75.19073486328125
2013-04-12,71.8368148803711
2013-04-15,70.48954772949219
2013-04-16,70.57552337646484
2013-04-17,69.1923828125
2013-04-18,69.92335510253906
2013-04-19,70.76900482177734
2013-04-22,70.71886444091797
2013-04-23,71.34950256347656
2013-04-24,71.60749053955078
2013-04-25,71.7293472290039
2013-04-26,71.5358657836914
2013-04-29,71.5286636352539
2013-04-30,71.80816650390625
2013-05-01,71.33515167236328
2013-05-02,71.9657974243164
2013-05-03,72.21664428710938
2013-05-06,72.54629516601562
2013-05-07,73.31311798095703
2013-05-08,73.950927734375
2013-05-09,73.86492919921875
2013-05-10,74.18743133544922
2013-05-13,74.05842590332031
2013-05-14,74.5242691040039
2013-05-15,75.51321411132812
2013-05-16,75.02592468261719
2013-05-17,75.92171478271484
2013-05-20,75.9862289428711
2013-05-21,76.14389038085938
2013-05-22,75.01158905029297
2013-05-23,74.71773529052734
2013-05-24,75.04023742675781
2013-05-28,76.02204895019531
2013-05-29,75.9575424194336
2013-05-30,76.47694396972656
2013-05-31,75.67620086669922
2013-06-03,76.18118286132812
2013-06-04,75.23613739013672
2013-06-05,74.15401458740234
2013-06-06,74.07465362548828
2013-06-07,74.8393783569336
2013-06-10,75.01971435546875
2013-06-11,74.23338317871094
2013-06-12,73.62739562988281
2013-06-13,74.70952606201172
2013-06-14,73.9520263671875
2013-06-17,74.33436584472656
2013-06-18,75.1207046508789
2013-06-19,74.67341613769531
2013-06-20,75.24335479736328
2013-06-21,76.65011596679688
2013-06-24,75.8709945678711
2013-06-25,77.35710144042969
2013-06-26,79.14619445800781
2013-06-27,80.43750762939453
2013-06-28,80.61786651611328
2013-07-01,81.44750213623047
2013-07-02,82.04625701904297
2013-07-03,81.9164047241211
2013-07-05,83.9724349975586
2013-07-08,84.31873321533203
2013-07-09,84.81649780273438
2013-07-10,84.78041076660156
2013-07-11,84.2970962524414
2013-07-12,84.96798706054688
2013-07-15,85.14834594726562
2013-07-16,84.8309097290039
2013-07-17,85.08341217041016
2013-07-18,86.06454467773438
2013-07-19,85.29263305664062
2013-07-22,86.0284423828125
2013-07-23,85.63166809082031
2013-07-24,85.43690490722656
2013-07-25,84.92471313476562
2013-07-26,84.58566284179688
2013-07-29,83.79206085205078
2013-07-30,84.2537841796875
2013-07-31,84.3042984008789
2013-08-01,85.93468475341797
2013-08-02,85.93468475341797
2013-08-05,85.73989868164062
2013-08-06,85.31427764892578
2013-08-07,84.67220306396484
2013-08-08,85.12670135498047
2013-08-09,84.88863372802734
2013-08-12,84.9968490600586
2013-08-13,84.67943572998047
2013-08-14,84.70830535888672
2013-08-15,84.21772766113281
2013-08-16,84.2393569946289
2013-08-19,83.7271499633789
2013-08-20,84.19606018066406
2013-08-21,83.84980773925781
2013-08-22,85.66775512695312
2013-08-23,85.31427764892578
2013-08-26,85.51626586914062
2013-08-27,82.53683471679688
2013-08-28,82.59456634521484
2013-08-29,82.60907745361328
2013-08-30,82.26790618896484
2013-09-03,82.87039947509766
2013-09-04,83.85027313232422
2013-09-05,84.13335418701172
2013-09-06,83.45828247070312
2013-09-09,82.12274169921875
2013-09-10,82.1299819946289
2013-09-11,81.76708984375
2013-09-12,81.08477783203125
2013-09-13,81.24443817138672
2013-09-16,81.5057601928711
2013-09-17,82.41307830810547
