Date,SPG
2013-09-18,83.30448150634766
2013-09-19,83.33686065673828
2013-09-20,81.43842315673828
2013-09-23,81.59480285644531
2013-09-24,80.89910888671875
2013-09-25,81.0285415649414
2013-09-26,81.58405303955078
2013-09-27,80.95303344726562
2013-09-30,79.94449615478516
2013-10-01,80.65099334716797
2013-10-02,81.75664520263672
2013-10-03,80.24112701416016
2013-10-04,80.45145416259766
2013-10-07,81.47079467773438
2013-10-08,80.38134765625
2013-10-09,80.50001525878906
2013-10-10,82.38224029541016
2013-10-11,83.05101013183594
2013-10-14,83.22899627685547
2013-10-15,83.01863861083984
2013-10-16,84.77145385742188
2013-10-17,85.5373306274414
2013-10-18,85.2190933227539
2013-10-21,84.55034637451172
2013-10-22,86.15757751464844
2013-10-23,85.64515686035156
2013-10-24,86.56202697753906
2013-10-25,86.13053894042969
2013-10-28,84.97103118896484
2013-10-29,84.5018081665039
2013-10-30,84.05955505371094
2013-10-31,83.35302734375
2013-11-01,84.4586410522461
2013-11-04,84.73909759521484
2013-11-05,83.7090072631836
2013-11-06,84.22135162353516
2013-11-07,83.76831817626953
2013-11-08,82.52247619628906
2013-11-11,82.23662567138672
2013-11-12,80.79122924804688
2013-11-13,81.37841796875
2013-11-14,82.67236328125
2013-11-15,83.47158813476562
2013-11-18,82.87895965576172
2013-11-19,82.7049789428711
2013-11-20,81.5795669555664
2013-11-21,81.92754364013672
2013-11-22,81.32402801513672
2013-11-25,80.92173767089844
2013-11-26,81.62305450439453
2013-11-27,82.4929428100586
2013-11-29,81.47084045410156
2013-12-02,80.92173767089844
2013-12-03,80.93802642822266
2013-12-04,81.2044448852539
2013-12-05,81.98735046386719
2013-12-06,83.04753112792969
2013-12-09,83.58575439453125
2013-12-10,83.24867248535156
2013-12-11,81.7916030883789
2013-12-12,80.66617584228516
2013-12-13,82.4385986328125
2013-12-16,82.79198455810547
2013-12-17,82.96597290039062
2013-12-18,84.3088607788086
2013-12-19,83.72711944580078
2013-12-20,84.11312866210938
2013-12-23,83.70537567138672
2013-12-24,83.7923812866211
2013-12-26,83.85215759277344
2013-12-27,83.30305480957031
2013-12-30,83.40091705322266
2013-12-31,82.72673797607422
2014-01-02,82.68869018554688
2014-01-03,83.69991302490234
2014-01-06,84.26534271240234
2014-01-07,84.20557403564453
2014-01-08,83.91739654541016
2014-01-09,83.83585357666016
2014-01-10,84.65135955810547
2014-01-13,84.36325073242188
2014-01-14,84.94496154785156
2014-01-15,85.45601654052734
2014-01-16,85.57563018798828
2014-01-17,85.20050048828125
2014-01-21,85.8529052734375
2014-01-22,85.60826110839844
2014-01-23,84.88519287109375
2014-01-24,83.28673553466797
2014-01-27,82.6017074584961
2014-01-28,82.66694641113281
2014-01-29,81.88946533203125
2014-01-30,83.15624237060547
2014-01-31,84.18380737304688
2014-02-03,82.19393920898438
2014-02-04,83.40634155273438
2014-02-05,83.68904876708984
2014-02-06,84.44477844238281
2014-02-07,85.34188079833984
2014-02-10,86.08670043945312
2014-02-11,86.55426025390625
2014-02-12,86.54877471923828
2014-02-13,86.98167419433594
2014-02-14,87.7817611694336
2014-02-18,87.82563781738281
2014-02-19,87.77627563476562
2014-02-20,87.6338119506836
2014-02-21,87.43650817871094
2014-02-24,87.62832641601562
2014-02-25,87.32693481445312
2014-02-26,88.25852966308594
2014-02-27,87.88584899902344
2014-02-28,88.3845443725586
2014-03-03,88.74072265625
2014-03-04,90.06684112548828
2014-03-05,89.92987060546875
2014-03-06,89.63395690917969
2014-03-07,88.61469268798828
2014-03-10,88.1707992553711
2014-03-11,88.81743621826172
2014-03-12,88.92156219482422
2014-03-13,88.63111877441406
2014-03-14,88.26397705078125
2014-03-17,89.16815185546875
2014-03-18,89.57914733886719
2014-03-19,87.4803695678711
2014-03-20,87.85845947265625
2014-03-21,88.37904357910156
2014-03-24,87.85845947265625
2014-03-25,88.72428894042969
2014-03-26,87.40914154052734
2014-03-27,88.43385314941406
2014-03-28,89.7928695678711
2014-03-31,89.86958312988281
2014-04-01,90.37372589111328
2014-04-02,90.12714385986328
2014-04-03,90.08329010009766
2014-04-04,90.63127136230469
2014-04-07,91.557373046875
2014-04-08,91.68344116210938
2014-04-09,91.74915313720703
2014-04-10,91.5464096069336
2014-04-11,91.17378997802734
2014-04-14,92.10535430908203
2014-04-15,93.13006591796875
2014-04-16,94.02877807617188
2014-04-17,93.08078002929688
2014-04-21,93.50819396972656
2014-04-22,93.50819396972656
2014-04-23,93.57393646240234
2014-04-24,93.77670288085938
2014-04-25,93.46438598632812
2014-04-28,93.89181518554688
2014-04-29,94.37399291992188
2014-04-30,94.91104888916016
2014-05-01,95.15763092041016
2014-05-02,94.83979797363281
2014-05-05,95.37686157226562
2014-05-06,95.0206069946289
2014-05-07,96.29743194580078
2014-05-08,96.47279357910156
2014-05-09,96.25360870361328
2014-05-12,96.47279357910156
2014-05-13,95.6727523803711
2014-05-14,96.21382141113281
2014-05-15,96.55054473876953
2014-05-16,97.24068450927734
2014-05-19,96.89839935302734
2014-05-20,96.79904174804688
2014-05-21,96.28556060791016
2014-05-22,96.07579803466797
2014-05-23,96.7603759765625
2014-05-27,97.47257995605469
2014-05-28,97.1357650756836
2014-05-29,97.00505828857422
2014-05-30,97.6917495727539
2014-06-02,97.89128112792969
2014-06-03,97.34550476074219
2014-06-04,97.87369537353516
2014-06-05,99.67536926269531
2014-06-06,99.58147430419922
2014-06-09,98.0086441040039
2014-06-10,97.23397827148438
2014-06-11,96.6529541015625
2014-06-12,96.1834716796875
2014-06-13,96.3302001953125
2014-06-16,95.96045684814453
2014-06-17,96.711669921875
2014-06-18,97.7152328491211
2014-06-19,98.1671142578125
2014-06-20,98.2610092163086
2014-06-23,97.80911254882812
2014-06-24,97.63890838623047
2014-06-25,97.44524383544922
2014-06-26,97.29854583740234
2014-06-27,98.04386901855469
2014-06-30,97.58610534667969
2014-07-01,97.9382553100586
2014-07-02,97.8560791015625
2014-07-03,97.49805450439453
2014-07-07,97.7034912109375
2014-07-08,97.8384780883789
2014-07-09,98.39602661132812
2014-07-10,98.72462463378906
2014-07-11,99.17655944824219
2014-07-14,99.42302703857422
2014-07-15,99.927734375
2014-07-16,100.27403259277344
2014-07-17,99.5404052734375
2014-07-18,100.37377166748047
2014-07-21,100.00990295410156
2014-07-22,100.54983520507812
2014-07-23,100.01577758789062
2014-07-24,100.53811645507812
2014-07-25,99.1648178100586
2014-07-28,100.04515075683594
2014-07-29,99.8280029296875
2014-07-30,99.86320495605469
2014-07-31,98.70703887939453
2014-08-01,98.40189361572266
2014-08-04,98.81854248046875
2014-08-05,97.63301849365234
2014-08-06,97.01095581054688
2014-08-07,96.99334716796875
2014-08-08,97.58610534667969
2014-08-11,98.61902618408203
2014-08-12,98.0849380493164
2014-08-13,99.6760025024414
2014-08-14,99.51634979248047
2014-08-15,99.87120056152344
2014-08-18,100.69339752197266
2014-08-19,100.47452545166016
2014-08-20,100.85900115966797
2014-08-21,100.82353973388672
2014-08-22,100.20838165283203
2014-08-25,100.08415985107422
2014-08-26,100.10781860351562
2014-08-27,100.2615966796875
2014-08-28,99.94811248779297
2014-08-29,100.56914520263672
2014-09-02,100.62239074707031
2014-09-03,101.01866912841797
2014-09-04,100.7288589477539
2014-09-05,102.43232727050781
2014-09-08,101.9650650024414
2014-09-09,101.99464416503906
2014-09-10,100.80574798583984
2014-09-11,100.50411224365234
2014-09-12,97.88976287841797
2014-09-15,97.91344451904297
2014-09-16,98.90707397460938
2014-09-17,99.07864379882812
2014-09-18,98.19733428955078
2014-09-19,98.03173828125
2014-09-22,97.67679595947266
2014-09-23,97.20364379882812
2014-09-24,96.76596069335938
2014-09-25,96.23953247070312
2014-09-26,97.3929214477539
2014-09-29,97.25093078613281
2014-09-30,97.25093078613281
2014-10-01,97.54078674316406
2014-10-02,97.29237365722656
2014-10-03,98.07315063476562
2014-10-06,98.24465942382812
2014-10-07,97.22731018066406
2014-10-08,99.42168426513672
2014-10-09,99.75882720947266
2014-10-10,99.6227798461914
2014-10-13,99.05496978759766
2014-10-14,100.36215209960938
2014-10-15,98.16181182861328
2014-10-16,98.34521484375
2014-10-17,99.61690521240234
2014-10-20,100.75845336914062
2014-10-21,101.7520980834961
2014-10-22,101.40313720703125
2014-10-23,101.99464416503906
2014-10-24,102.24307250976562
2014-10-27,103.02974700927734
2014-10-28,104.70360565185547
2014-10-29,104.08848571777344
2014-10-30,104.62673950195312
2014-10-31,105.99891662597656
2014-11-03,107.89757537841797
2014-11-04,108.25837707519531
2014-11-05,107.43622589111328
2014-11-06,106.51353454589844
2014-11-07,106.1349868774414
2014-11-10,107.80889129638672
2014-11-11,106.82697296142578
2014-11-12,106.23722076416016
2014-11-13,106.9759521484375
2014-11-14,106.06440734863281
2014-11-17,106.3325424194336
2014-11-18,106.75553894042969
2014-11-19,105.075439453125
2014-11-20,106.56487274169922
2014-11-21,106.31462860107422
2014-11-24,106.39212036132812
2014-11-25,106.64827728271484
2014-11-26,107.64918518066406
2014-11-28,107.7147216796875
2014-12-01,107.4644775390625
2014-12-02,108.34027862548828
2014-12-03,108.19129943847656
2014-12-04,108.45940399169922
2014-12-05,107.73257446289062
2014-12-08,108.9419937133789
2014-12-09,108.566650390625
2014-12-10,108.8526382446289
2014-12-11,108.9419937133789
2014-12-12,107.50023651123047
2014-12-15,107.42871856689453
2014-12-16,106.7316665649414
2014-12-17,109.01348876953125
2014-12-18,110.49693298339844
2014-12-19,109.34111785888672
2014-12-22,111.68251037597656
2014-12-23,111.0152359008789
2014-12-24,110.28844451904297
2014-12-26,109.99652862548828
2014-12-29,111.11653137207031
2014-12-30,110.5445785522461
2014-12-31,108.49514770507812
2015-01-02,110.41947174072266
2015-01-05,110.87227630615234
2015-01-06,113.95834350585938
2015-01-07,116.05542755126953
2015-01-08,115.88865661621094
2015-01-09,117.10993194580078
2015-01-12,117.22314453125
2015-01-13,117.30059051513672
2015-01-14,118.33722686767578
2015-01-15,119.19513702392578
2015-01-16,119.63003540039062
2015-01-20,118.93302917480469
2015-01-21,119.28448486328125
2015-01-22,121.55438232421875
2015-01-23,121.00625610351562
2015-01-26,122.22761535644531
2015-01-27,121.941650390625
2015-01-28,121.24461364746094
2015-01-29,121.98931884765625
2015-01-30,118.3551025390625
2015-02-02,118.80193328857422
2015-02-03,119.20706939697266
2015-02-04,120.2436752319336
2015-02-05,121.07183837890625
2015-02-06,116.22224426269531
2015-02-09,115.64437866210938
2015-02-10,116.02570343017578
2015-02-11,115.46759033203125
2015-02-12,116.8477783203125
2015-02-13,115.88166046142578
2015-02-17,115.70158386230469
2015-02-18,116.583740234375
2015-02-19,113.9013900756836
2015-02-20,115.10153198242188
2015-02-23,116.18168640136719
2015-02-24,114.05137634277344
2015-02-25,114.30345916748047
2015-02-26,112.29917907714844
2015-02-27,114.23141479492188
2015-03-02,114.03939819335938
2015-03-03,113.78133392333984
2015-03-04,112.55117797851562
2015-03-05,112.29317474365234
2015-03-06,108.36261749267578
2015-03-09,108.27861785888672
2015-03-10,107.966552734375
2015-03-11,107.62454986572266
2015-03-12,110.17487335205078
2015-03-13,110.40289306640625
2015-03-16,112.25713348388672
2015-03-17,111.6930923461914
2015-03-18,114.9155044555664
2015-03-19,115.27552795410156
2015-03-20,118.42000579833984
2015-03-23,118.53999328613281
2015-03-24,118.11396789550781
2015-03-25,116.50570678710938
2015-03-26,115.6055908203125
2015-03-27,116.57174682617188
2015-03-30,118.19794464111328
2015-03-31,117.39987182617188
2015-04-01,118.81001281738281
2015-04-02,119.63214111328125
2015-04-06,120.49625396728516
2015-04-07,118.99003601074219
2015-04-08,118.49197387695312
2015-04-09,115.89366149902344
2015-04-10,114.77749633789062
2015-04-13,114.21340942382812
2015-04-14,114.86750793457031
2015-04-15,114.03939819335938
2015-04-16,114.07538604736328
2015-04-17,112.97125244140625
2015-04-20,113.17527770996094
2015-04-21,113.31328582763672
2015-04-22,113.48133850097656
2015-04-23,113.45128631591797
2015-04-24,113.24130249023438
2015-04-27,113.9433822631836
2015-04-28,112.96525573730469
2015-04-29,109.87480163574219
2015-04-30,108.90867614746094
2015-05-01,110.51687622070312
2015-05-04,110.03687286376953
2015-05-05,108.29063415527344
2015-05-06,108.98072814941406
2015-05-07,109.90481567382812
2015-05-08,112.60520935058594
2015-05-11,110.51687622070312
2015-05-12,110.67292022705078
2015-05-13,109.71098327636719
2015-05-14,111.78007507324219
2015-05-15,112.29429626464844
2015-05-18,111.79218292236328
2015-05-19,111.33842468261719
2015-05-20,111.07223510742188
2015-05-21,111.04198455810547
2015-05-22,111.09036254882812
2015-05-26,110.15864562988281
2015-05-27,111.40496826171875
2015-05-28,111.21135711669922
2015-05-29,109.74726104736328
2015-06-01,110.95124053955078
2015-06-02,110.20103454589844
2015-06-03,108.2529296875
2015-06-04,108.31342315673828
2015-06-05,106.84933471679688
2015-06-08,106.24433135986328
2015-06-09,105.62117004394531
2015-06-10,106.69204711914062
2015-06-11,107.23649597167969
2015-06-12,107.00662231445312
2015-06-15,106.35931396484375
2015-06-16,107.24258422851562
2015-06-17,108.64015197753906
2015-06-18,110.04373931884766
2015-06-19,108.58567810058594
2015-06-22,106.80094909667969
2015-06-23,106.02046203613281
2015-06-24,105.20977020263672
2015-06-25,104.27806854248047
2015-06-26,105.21581268310547
2015-06-29,103.45526885986328
2015-06-30,104.67738342285156
2015-07-01,105.73006439208984
2015-07-02,105.70592498779297
2015-07-06,106.34718322753906
2015-07-07,108.1258773803711
2015-07-08,107.89598083496094
2015-07-09,107.76285552978516
2015-07-10,108.1984634399414
2015-07-13,108.4828109741211
2015-07-14,108.89421844482422
2015-07-15,109.75334167480469
2015-07-16,110.97541046142578
2015-07-17,110.75159454345703
2015-07-20,110.67288970947266
2015-07-21,109.96508026123047
2015-07-22,110.34017181396484
2015-07-23,109.73517608642578
2015-07-24,111.7135238647461
2015-07-27,112.39112854003906
2015-07-28,112.74807739257812
2015-07-29,112.81464385986328
2015-07-30,112.61502838134766
2015-07-31,113.26844024658203
2015-08-03,113.97625732421875
2015-08-04,114.07304382324219
2015-08-05,114.16381072998047
2015-08-06,114.88982391357422
2015-08-07,115.9727554321289
2015-08-10,114.44209289550781
2015-08-11,115.88803100585938
2015-08-12,116.17237091064453
2015-08-13,116.34318542480469
2015-08-14,116.91039276123047
2015-08-17,118.0448989868164
2015-08-18,118.80116271972656
2015-08-19,117.83136749267578
2015-08-20,117.23365783691406
2015-08-21,115.86746215820312
2015-08-24,111.04904174804688
2015-08-25,108.01163482666016
2015-08-26,110.98802947998047
2015-08-27,113.28137969970703
2015-08-28,112.42135620117188
2015-08-31,109.37173461914062
2015-09-01,106.742919921875
2015-09-02,108.03600311279297
2015-09-03,108.51788330078125
2015-09-04,106.68806457519531
2015-09-08,108.28604125976562
2015-09-09,106.49288940429688
2015-09-10,106.77342987060547
2015-09-11,109.26195526123047
2015-09-14,109.13993835449219
2015-09-15,110.4451904296875
2015-09-16,111.87240600585938
2015-09-17,112.76290130615234
2015-09-18,112.2261962890625
2015-09-21,113.31794738769531
2015-09-22,111.76266479492188
2015-09-23,111.9212417602539
2015-09-24,110.53669738769531
2015-09-25,111.4881820678711
2015-09-28,109.88404846191406
2015-09-29,111.26860046386719
2015-09-30,112.0554428100586
2015-10-01,113.38504791259766
2015-10-02,114.34874725341797
2015-10-05,116.98969268798828
2015-10-06,116.94088745117188
2015-10-07,118.45962524414062
2015-10-08,118.90486145019531
2015-10-09,118.98413848876953
2015-10-12,119.93567657470703
2015-10-13,118.91097259521484
2015-10-14,118.38646697998047
2015-10-15,120.51506805419922
2015-10-16,121.13106536865234
2015-10-19,123.56466674804688
2015-10-20,123.29026794433594
2015-10-21,123.96109771728516
2015-10-22,124.93091583251953
2015-10-23,123.83918762207031
2015-10-26,124.04042053222656
2015-10-27,125.7603988647461
2015-10-28,125.46764373779297
2015-10-29,124.66254425048828
2015-10-30,122.87550354003906
2015-11-02,125.50422668457031
2015-11-03,124.36367797851562
2015-11-04,124.26609802246094
2015-11-05,123.81478118896484
2015-11-06,118.87435150146484
2015-11-09,116.80670928955078
2015-11-10,118.60600280761719
2015-11-11,118.05708312988281
2015-11-12,117.51586151123047
2015-11-13,114.60071563720703
2015-11-16,115.40027618408203
2015-11-17,114.9020767211914
2015-11-18,116.99925994873047
2015-11-19,117.4912338256836
2015-11-20,118.22312927246094
2015-11-23,117.5219955444336
2015-11-24,115.1541976928711
2015-11-25,115.9229507446289
2015-11-27,116.85163116455078
2015-11-30,114.53921508789062
2015-12-01,116.02754974365234
2015-12-02,112.55885314941406
2015-12-03,111.7409439086914
2015-12-04,115.22803497314453
2015-12-07,115.5170669555664
2015-12-08,115.59706115722656
2015-12-09,115.16036224365234
2015-12-10,113.79502868652344
2015-12-11,113.5306396484375
2015-12-14,114.37317657470703
2015-12-15,116.6671371459961
2015-12-16,118.90577697753906
2015-12-17,118.98571014404297
2015-12-18,117.17147064208984
2015-12-21,117.98326873779297
2015-12-22,118.45065307617188
2015-12-23,119.33013916015625
2015-12-24,119.52693939208984
2015-12-28,119.36087036132812
2015-12-29,120.41252136230469
2015-12-30,120.02506256103516
2015-12-31,119.58224487304688
2016-01-04,118.290771484375
2016-01-05,120.6462173461914
2016-01-06,120.35101318359375
2016-01-07,117.81106567382812
2016-01-08,114.4531478881836
2016-01-11,114.82829284667969
2016-01-12,114.10870361328125
2016-01-13,113.3276596069336
2016-01-14,114.18246459960938
2016-01-15,113.26611328125
2016-01-19,114.63761138916016
2016-01-20,111.09519958496094
2016-01-21,112.36211395263672
2016-01-22,115.20343017578125
2016-01-25,113.86885833740234
2016-01-26,116.9377212524414
2016-01-27,114.41622161865234
2016-01-28,114.87747192382812
2016-01-29,114.56379699707031
2016-02-01,115.57852172851562
2016-02-02,114.45925903320312
2016-02-03,115.80614471435547
2016-02-04,115.3633041381836
2016-02-05,113.1492691040039
2016-02-08,112.22679901123047
2016-02-09,110.04351806640625
2016-02-10,112.45124816894531
2016-02-11,112.6250228881836
2016-02-12,113.89096069335938
2016-02-16,115.6409683227539
2016-02-17,116.11258697509766
2016-02-18,117.44679260253906
2016-02-19,117.56464385986328
2016-02-22,117.55224609375
2016-02-23,117.7073974609375
2016-02-24,117.39095306396484
2016-02-25,119.10984802246094
2016-02-26,118.15414428710938
2016-02-29,117.73841857910156
2016-03-01,120.7357177734375
2016-03-02,121.188720703125
2016-03-03,122.50428009033203
2016-03-04,123.19312286376953
2016-03-07,123.89433288574219
2016-03-08,122.67808532714844
2016-03-09,122.72770690917969
2016-03-10,122.88286590576172
2016-03-11,124.92449188232422
2016-03-14,123.54682159423828
2016-03-15,123.88814544677734
2016-03-16,124.44667053222656
2016-03-17,127.2950210571289
2016-03-18,127.18950653076172
2016-03-21,125.9732437133789
2016-03-22,125.58228302001953
2016-03-23,125.04240417480469
2016-03-24,125.00514221191406
2016-03-28,126.01664733886719
2016-03-29,128.41822814941406
2016-03-30,127.66732025146484
2016-03-31,128.88363647460938
2016-04-01,129.7586212158203
2016-04-04,129.5476837158203
2016-04-05,128.48648071289062
2016-04-06,129.48556518554688
2016-04-07,128.3251190185547
2016-04-08,128.5175018310547
2016-04-11,128.2568817138672
2016-04-12,129.14425659179688
2016-04-13,128.85256958007812
2016-04-14,129.04498291015625
2016-04-15,128.99534606933594
2016-04-18,129.7400360107422
2016-04-19,129.2373504638672
2016-04-20,126.42002868652344
2016-04-21,123.67096710205078
2016-04-22,125.4395751953125
2016-04-25,126.38900756835938
2016-04-26,126.56272888183594
2016-04-27,126.94749450683594
2016-04-28,126.38278198242188
2016-04-29,124.83760070800781
2016-05-02,126.91647338867188
2016-05-03,127.18950653076172
2016-05-04,128.8402099609375
2016-05-05,129.34902954101562
2016-05-06,130.8260040283203
2016-05-09,132.20359802246094
2016-05-10,132.7496795654297
2016-05-11,126.12216186523438
2016-05-12,126.61859893798828
2016-05-13,122.89708709716797
2016-05-16,124.70472717285156
2016-05-17,122.25912475585938
2016-05-18,121.02070617675781
2016-05-19,121.24588775634766
2016-05-20,122.04650115966797
2016-05-23,122.43423461914062
2016-05-24,123.6100845336914
2016-05-25,122.64691162109375
2016-05-26,123.29737854003906
2016-05-27,123.69767761230469
2016-05-31,123.61636352539062
2016-06-01,124.00416564941406
2016-06-02,123.46627807617188
2016-06-03,124.77349090576172
2016-06-06,124.2606201171875
2016-06-07,124.78596496582031
2016-06-08,125.99942016601562
2016-06-09,126.12450408935547
2016-06-10,125.25508880615234
2016-06-13,126.17449951171875
2016-06-14,126.85627746582031
2016-06-15,127.73191833496094
2016-06-16,128.9766082763672
2016-06-17,128.7764129638672
2016-06-20,129.4456787109375
2016-06-21,130.36512756347656
2016-06-22,130.46517944335938
2016-06-23,130.77789306640625
2016-06-24,129.15798950195312
2016-06-27,130.06491088867188
2016-06-28,133.27975463867188
2016-06-29,134.4306182861328
2016-06-30,135.66275024414062
2016-07-01,135.8129119873047
2016-07-05,137.7455596923828
2016-07-06,136.0630645751953
2016-07-07,134.8433837890625
2016-07-08,137.3264923095703
2016-07-11,138.69000244140625
2016-07-12,138.514892578125
2016-07-13,140.253662109375
2016-07-14,138.9589385986328
2016-07-15,139.44056701660156
2016-07-18,139.02774047851562
2016-07-19,139.49688720703125
2016-07-20,139.62820434570312
2016-07-21,140.22865295410156
2016-07-22,140.9166717529297
2016-07-25,140.4037628173828
2016-07-26,140.4163055419922
2016-07-27,138.6650390625
2016-07-28,140.1473388671875
2016-07-29,142.0049591064453
2016-08-01,142.35523986816406
2016-08-02,139.85960388183594
2016-08-03,139.0465087890625
2016-08-04,137.36404418945312
2016-08-05,137.42034912109375
2016-08-08,137.5829620361328
2016-08-09,137.99574279785156
2016-08-10,136.96376037597656
2016-08-11,134.19297790527344
2016-08-12,134.61199951171875
2016-08-15,134.93345642089844
2016-08-16,133.35142517089844
2016-08-17,134.86415100097656
2016-08-18,135.1036376953125
2016-08-19,133.55943298339844
2016-08-22,133.93125915527344
2016-08-23,133.60353088378906
2016-08-24,135.03431701660156
2016-08-25,135.8599853515625
2016-08-26,134.7317657470703
2016-08-29,135.9482421875
2016-08-30,136.08058166503906
2016-08-31,135.80958557128906
2016-09-01,136.15623474121094
2016-09-02,136.57855224609375
2016-09-06,137.5050811767578
2016-09-07,138.0030059814453
2016-09-08,136.83065795898438
2016-09-09,132.298828125
2016-09-12,133.7989501953125
2016-09-13,130.42054748535156
2016-09-14,130.9626007080078
2016-09-15,131.0445098876953
2016-09-16,131.5613555908203
2016-09-19,132.10340881347656
2016-09-20,131.53619384765625
2016-09-21,132.9102325439453
2016-09-22,134.56158447265625
2016-09-23,134.56158447265625
2016-09-26,135.36204528808594
2016-09-27,134.20863342285156
2016-09-28,134.00694274902344
2016-09-29,130.83656311035156
2016-09-30,130.4772491455078
2016-10-03,127.21867370605469
2016-10-04,125.34669494628906
2016-10-05,123.3612289428711
2016-10-06,123.84028625488281
2016-10-07,124.04829406738281
2016-10-10,124.483154296875
2016-10-11,123.25408172607422
2016-10-12,125.37816619873047
2016-10-13,125.29623413085938
2016-10-14,124.16175079345703
2016-10-17,124.47687530517578
2016-10-18,125.07565307617188
2016-10-19,125.08829498291016
2016-10-20,124.3318862915039
2016-10-21,123.8843765258789
2016-10-24,124.1743392944336
2016-10-25,124.3382568359375
2016-10-26,118.73487854003906
2016-10-27,115.48887634277344
2016-10-28,115.26824188232422
2016-10-31,117.20958709716797
2016-11-01,115.50150299072266
2016-11-02,113.25135803222656
2016-11-03,113.03075408935547
2016-11-04,113.62950897216797
2016-11-07,114.66949462890625
2016-11-08,115.50150299072266
2016-11-09,113.94467163085938
2016-11-10,114.8963623046875
2016-11-11,115.09805297851562
2016-11-14,118.04298400878906
2016-11-15,117.17792510986328
2016-11-16,116.35746002197266
2016-11-17,114.91999053955078
2016-11-18,115.0154037475586
2016-11-21,114.28395080566406
2016-11-22,115.49244689941406
2016-11-23,114.97090148925781
2016-11-25,115.31430053710938
2016-11-28,115.33341217041016
2016-11-29,115.95038604736328
2016-11-30,114.264892578125
2016-12-01,112.46488952636719
2016-12-02,114.08043670654297
2016-12-05,114.97090148925781
2016-12-06,114.55748748779297
2016-12-07,116.87263488769531
2016-12-08,116.8154067993164
2016-12-09,116.66909790039062
2016-12-12,118.38004302978516
2016-12-13,119.21326446533203
2016-12-14,115.30162048339844
2016-12-15,114.48748779296875
2016-12-16,115.30794525146484
2016-12-19,116.16028594970703
2016-12-20,116.38288879394531
2016-12-21,113.32351684570312
2016-12-22,112.09599304199219
2016-12-23,111.91153717041016
2016-12-27,111.91790008544922
2016-12-28,110.7984619140625
2016-12-29,111.9306411743164
2016-12-30,113.0054931640625
2017-01-03,116.1539306640625
2017-01-04,117.08253479003906
2017-01-05,117.28605651855469
2017-01-06,118.83162689208984
2017-01-09,118.24649810791016
2017-01-10,117.15252685546875
2017-01-11,115.75321960449219
2017-01-12,116.45285034179688
2017-01-13,117.03802490234375
2017-01-17,117.8775634765625
2017-01-18,118.6662826538086
2017-01-19,116.34471893310547
2017-01-20,117.36878204345703
2017-01-23,117.66768646240234
2017-01-24,117.12068176269531
2017-01-25,116.01398468017578
2017-01-26,115.81681823730469
2017-01-27,114.17583465576172
2017-01-30,113.05004119873047
2017-01-31,116.88538360595703
2017-02-01,115.4605941772461
2017-02-02,116.37016296386719
2017-02-03,117.8775634765625
2017-02-06,115.80413818359375
2017-02-07,113.88961791992188
2017-02-08,114.88185119628906
2017-02-09,115.75321960449219
2017-02-10,116.9477310180664
2017-02-13,116.67158508300781
2017-02-14,116.20277404785156
2017-02-15,114.66141510009766
2017-02-16,115.07246398925781
2017-02-17,116.29906463623047
2017-02-21,118.91290283203125
2017-02-22,118.61751556396484
2017-02-23,118.80375671386719
2017-02-24,118.35420227050781
2017-02-27,119.66433715820312
2017-02-28,118.42481231689453
2017-03-01,117.21746063232422
2017-03-02,116.33121490478516
2017-03-03,115.21373748779297
2017-03-06,114.82841491699219
2017-03-07,113.858642578125
2017-03-08,112.18892669677734
2017-03-09,108.74018096923828
2017-03-10,108.00165557861328
2017-03-13,108.33560943603516
2017-03-14,107.3979721069336
2017-03-15,109.17691802978516
2017-03-16,108.79158782958984
2017-03-17,107.90530395507812
2017-03-20,107.96311950683594
2017-03-21,108.50900268554688
2017-03-22,106.22270965576172
2017-03-23,107.60993194580078
2017-03-24,107.86034393310547
2017-03-27,106.70437622070312
2017-03-28,107.9245834350586
2017-03-29,109.08702087402344
2017-03-30,109.20259094238281
2017-03-31,110.48060607910156
2017-04-03,111.78430938720703
2017-04-04,109.53656005859375
2017-04-05,109.36312103271484
2017-04-06,109.0484848022461
2017-04-07,109.05486297607422
2017-04-10,110.13383483886719
2017-04-11,111.32833099365234
2017-04-12,111.28337860107422
2017-04-13,111.64303588867188
2017-04-17,112.11181640625
2017-04-18,112.21458435058594
2017-04-19,112.02191162109375
2017-04-20,112.21458435058594
2017-04-21,110.44849395751953
2017-04-24,108.49616241455078
2017-04-25,107.91812896728516
2017-04-26,105.99150085449219
2017-04-27,107.80900573730469
2017-04-28,106.13282775878906
2017-05-01,108.28424072265625
2017-05-02,108.39982604980469
2017-05-03,106.34473419189453
2017-05-04,106.23550415039062
2017-05-05,105.65758514404297
2017-05-08,104.57865142822266
2017-05-09,104.33460998535156
2017-05-10,106.38329315185547
2017-05-11,103.89788818359375
2017-05-12,101.13634490966797
2017-05-15,101.41561126708984
2017-05-16,100.09725189208984
2017-05-17,100.18167877197266
2017-05-18,100.01933288574219
2017-05-19,102.52615356445312
2017-05-22,102.35079193115234
2017-05-23,102.12350463867188
2017-05-24,103.76655578613281
2017-05-25,104.3640365600586
2017-05-26,102.12998962402344
2017-05-30,100.64925384521484
2017-05-31,100.1751708984375
2017-06-01,100.55186462402344
2017-06-02,99.12956237792969
2017-06-05,98.88280487060547
