Date,CF
2013-09-17,29.1829776763916
2013-09-18,30.090045928955078
2013-09-19,29.962121963500977
2013-09-20,30.26011848449707
2013-09-23,30.21941375732422
2013-09-24,30.232513427734375
2013-09-25,31.109037399291992
2013-09-26,30.867733001708984
2013-09-27,30.595901489257812
2013-09-30,30.646787643432617
2013-10-01,30.667137145996094
2013-10-02,31.093050003051758
2013-10-03,30.789234161376953
2013-10-04,31.453550338745117
2013-10-07,31.188987731933594
2013-10-08,30.34006690979004
2013-10-09,30.01154899597168
2013-10-10,30.078411102294922
2013-10-11,29.733898162841797
2013-10-14,29.956308364868164
2013-10-15,29.82257843017578
2013-10-16,30.372047424316406
2013-10-17,30.45926856994629
2013-10-18,31.276212692260742
2013-10-21,31.393945693969727
2013-10-22,31.372142791748047
2013-10-23,30.896793365478516
2013-10-24,30.545032501220703
2013-10-25,30.47089385986328
2013-10-28,31.74137306213379
2013-10-29,31.430294036865234
2013-10-30,31.45208740234375
2013-10-31,31.340160369873047
2013-11-01,31.244216918945312
2013-11-04,31.635244369506836
2013-11-05,30.453433990478516
2013-11-06,30.7645263671875
2013-11-07,30.63661003112793
2013-11-08,31.886722564697266
2013-11-11,32.052433013916016
2013-11-12,31.729732513427734
2013-11-13,31.747262954711914
2013-11-14,31.938560485839844
2013-11-15,31.966299057006836
2013-11-18,31.588085174560547
2013-11-19,31.320842742919922
2013-11-20,31.317920684814453
2013-11-21,31.34129524230957
2013-11-22,31.424531936645508
2013-11-25,31.198177337646484
2013-11-26,31.300395965576172
2013-11-27,31.615833282470703
2013-11-29,31.744335174560547
2013-12-02,31.6903018951416
2013-12-03,31.27849006652832
2013-12-04,34.61969757080078
2013-12-05,34.40795135498047
2013-12-06,34.03850555419922
2013-12-09,33.81945037841797
2013-12-10,33.55366897583008
2013-12-11,33.309791564941406
2013-12-12,32.95492935180664
2013-12-13,32.937408447265625
2013-12-16,33.09513854980469
2013-12-17,33.53614044189453
2013-12-18,33.330230712890625
2013-12-19,33.298118591308594
2013-12-20,33.295196533203125
2013-12-23,33.75080490112305
2013-12-24,33.82382583618164
2013-12-26,33.97425079345703
2013-12-27,33.75227355957031
2013-12-30,33.853031158447266
2013-12-31,34.03118133544922
2014-01-02,34.1261100769043
2014-01-03,33.890995025634766
2014-01-06,33.439754486083984
2014-01-07,33.654415130615234
2014-01-08,34.10712432861328
2014-01-09,35.04610824584961
2014-01-10,35.94712448120117
2014-01-13,35.725162506103516
2014-01-14,35.874114990234375
2014-01-15,36.27861022949219
2014-01-16,36.28153610229492
2014-01-17,35.896018981933594
2014-01-21,35.99822998046875
2014-01-22,35.40389633178711
2014-01-23,34.997928619384766
2014-01-24,33.97861862182617
2014-01-27,33.84865951538086
2014-01-28,34.30426025390625
2014-01-29,33.52445983886719
2014-01-30,33.96402359008789
2014-01-31,33.712833404541016
2014-02-03,33.02211380004883
2014-02-04,32.845420837402344
2014-02-05,33.25868225097656
2014-02-06,33.577030181884766
2014-02-07,34.18014144897461
2014-02-10,34.00928497314453
2014-02-11,33.742042541503906
2014-02-12,33.53964614868164
2014-02-13,33.91364669799805
2014-02-14,33.975242614746094
2014-02-18,33.17445755004883
2014-02-19,34.85084915161133
2014-02-20,35.326053619384766
2014-02-21,35.63549041748047
2014-02-24,35.609107971191406
2014-02-25,35.629638671875
2014-02-26,35.82764434814453
2014-02-27,36.527244567871094
2014-02-28,36.7985725402832
2014-03-03,37.527503967285156
2014-03-04,37.696170806884766
2014-03-05,38.540958404541016
2014-03-06,38.73897171020508
2014-03-07,38.293094635009766
2014-03-10,38.79030990600586
2014-03-11,37.76951217651367
2014-03-12,37.508426666259766
2014-03-13,36.890987396240234
2014-03-14,37.006839752197266
2014-03-17,36.7985725402832
2014-03-18,37.350040435791016
2014-03-19,37.00391387939453
2014-03-20,36.87923812866211
2014-03-21,37.253231048583984
2014-03-24,37.06549835205078
2014-03-25,37.35883712768555
2014-03-26,36.90122985839844
2014-03-27,37.35736846923828
2014-03-28,37.80911636352539
2014-03-31,38.22710418701172
2014-04-01,39.06897735595703
2014-04-02,38.93110656738281
2014-04-03,38.106842041015625
2014-04-04,37.4908447265625
2014-04-07,36.93790054321289
2014-04-08,37.316314697265625
2014-04-09,37.46004104614258
2014-04-10,36.04471206665039
2014-04-11,34.865509033203125
2014-04-14,35.34511184692383
2014-04-15,35.326053619384766
2014-04-16,36.332176208496094
2014-04-17,35.543121337890625
2014-04-21,35.37884521484375
2014-04-22,35.48298645019531
2014-04-23,35.66777420043945
2014-04-24,35.2424430847168
2014-04-25,35.301116943359375
2014-04-28,35.49324035644531
2014-04-29,35.852569580078125
2014-04-30,35.95817184448242
2014-05-01,35.49324035644531
2014-05-02,35.69416809082031
2014-05-05,35.862831115722656
2014-05-06,35.716182708740234
2014-05-07,35.912723541259766
2014-05-08,35.40085220336914
2014-05-09,34.56337356567383
2014-05-12,35.44632339477539
2014-05-13,36.514034271240234
2014-05-14,36.51993179321289
2014-05-15,35.22407150268555
2014-05-16,35.45084762573242
2014-05-19,36.262229919433594
2014-05-20,36.34028244018555
2014-05-21,36.15178680419922
2014-05-22,36.02073287963867
2014-05-23,36.32260513305664
2014-05-27,36.4227294921875
2014-05-28,35.617244720458984
2014-05-29,35.68646240234375
2014-05-30,35.82928466796875
2014-06-02,36.0045280456543
2014-06-03,35.99568557739258
2014-06-04,36.06785583496094
2014-06-05,36.060489654541016
2014-06-06,36.15031433105469
2014-06-09,35.89556121826172
2014-06-10,35.7659797668457
2014-06-11,35.23142623901367
2014-06-12,34.742523193359375
2014-06-13,34.64091491699219
2014-06-16,35.25645065307617
2014-06-17,35.57012939453125
2014-06-18,35.913246154785156
2014-06-19,36.22393798828125
2014-06-20,36.22393798828125
2014-06-23,36.156211853027344
2014-06-24,35.4935302734375
2014-06-25,35.596622467041016
2014-06-26,35.55980682373047
2014-06-27,35.38161849975586
2014-06-30,35.41991424560547
2014-07-01,35.944156646728516
2014-07-02,36.026615142822266
2014-07-03,36.140010833740234
2014-07-07,35.665828704833984
2014-07-08,36.07815933227539
2014-07-09,35.80425262451172
2014-07-10,35.40961456298828
2014-07-11,35.309478759765625
2014-07-14,35.499420166015625
2014-07-15,35.79100036621094
2014-07-16,36.12675094604492
2014-07-17,36.93961715698242
2014-07-18,37.188480377197266
2014-07-21,37.14577865600586
2014-07-22,37.37843704223633
2014-07-23,37.136940002441406
2014-07-24,37.48593521118164
2014-07-25,37.19878387451172
2014-07-28,37.54926300048828
2014-07-29,37.555152893066406
2014-07-30,37.494781494140625
2014-07-31,36.86451721191406
2014-08-01,37.195838928222656
2014-08-04,37.17228317260742
2014-08-05,36.76585388183594
2014-08-06,37.266517639160156
2014-08-07,35.90291976928711
2014-08-08,36.35353088378906
2014-08-11,36.36530303955078
2014-08-12,36.4919548034668
2014-08-13,36.2548713684082
2014-08-14,36.659339904785156
2014-08-15,37.39719009399414
2014-08-18,38.0683479309082
2014-08-19,38.012054443359375
2014-08-20,38.14539337158203
2014-08-21,38.3291130065918
2014-08-22,37.95426940917969
2014-08-25,38.21354675292969
2014-08-26,38.34690475463867
2014-08-27,38.474327087402344
2014-08-28,38.55876541137695
2014-08-29,38.1765022277832
2014-09-02,38.00613021850586
2014-09-03,37.88610076904297
2014-09-04,37.702396392822266
2014-09-05,37.616455078125
2014-09-08,37.4964485168457
2014-09-09,37.18383026123047
2014-09-10,37.262359619140625
2014-09-11,37.15420150756836
2014-09-12,37.13494873046875
2014-09-15,37.34236145019531
2014-09-16,37.70092010498047
2014-09-17,37.97500991821289
2014-09-18,38.47876739501953
2014-09-19,38.281700134277344
2014-09-22,37.896484375
2014-09-23,39.909976959228516
2014-09-24,40.34852981567383
2014-09-25,40.15888214111328
2014-09-26,41.16788101196289
2014-09-29,41.280460357666016
2014-09-30,41.36936950683594
2014-10-01,39.89220428466797
2014-10-02,40.886356353759766
2014-10-03,40.74708938598633
2014-10-06,40.4640998840332
2014-10-07,41.89384841918945
2014-10-08,41.52641296386719
2014-10-09,40.15888214111328
2014-10-10,39.426979064941406
2014-10-13,37.45792770385742
2014-10-14,37.4312629699707
2014-10-15,37.67275619506836
2014-10-16,37.610530853271484
2014-10-17,36.29339599609375
2014-10-20,36.78825378417969
2014-10-21,37.47126007080078
2014-10-22,37.71128845214844
2014-10-23,37.884620666503906
2014-10-24,38.58246612548828
2014-10-27,37.78388977050781
2014-10-28,38.57210159301758
2014-10-29,38.13501739501953
2014-10-30,38.40912628173828
2014-10-31,38.521728515625
2014-11-03,37.94389343261719
2014-11-04,37.40607833862305
2014-11-05,37.57794189453125
2014-11-06,37.265316009521484
2014-11-07,37.17642593383789
2014-11-10,37.692012786865234
2014-11-11,39.53068161010742
2014-11-12,39.69013977050781
2014-11-13,39.800376892089844
2014-11-14,39.64989471435547
2014-11-17,40.230987548828125
2014-11-18,40.18330764770508
2014-11-19,40.531959533691406
2014-11-20,40.686927795410156
2014-11-21,41.478092193603516
2014-11-24,41.291847229003906
2014-11-25,40.610931396484375
2014-11-26,40.47384262084961
2014-11-28,39.95383834838867
2014-12-01,39.798892974853516
2014-12-02,39.96428298950195
2014-12-03,40.22801208496094
2014-12-04,40.223533630371094
2014-12-05,39.98067855834961
2014-12-08,39.32805633544922
2014-12-09,38.84529495239258
2014-12-10,37.61606216430664
2014-12-11,37.53561782836914
2014-12-12,37.07073211669922
2014-12-15,36.950035095214844
2014-12-16,37.0811653137207
2014-12-17,38.25676345825195
2014-12-18,38.6441650390625
2014-12-19,39.626060485839844
2014-12-22,40.299522399902344
2014-12-23,41.518314361572266
2014-12-24,41.04750061035156
2014-12-26,40.91637420654297
2014-12-29,40.661590576171875
2014-12-30,40.75396728515625
2014-12-31,40.60795974731445
2015-01-02,41.40658187866211
2015-01-05,41.26502990722656
2015-01-06,42.118804931640625
2015-01-07,43.3197135925293
2015-01-08,43.92167282104492
2015-01-09,44.279273986816406
2015-01-12,44.34482192993164
2015-01-13,44.586204528808594
2015-01-14,43.111114501953125
2015-01-15,43.021732330322266
2015-01-16,44.346309661865234
2015-01-20,45.192630767822266
2015-01-21,45.036170959472656
2015-01-22,45.77967834472656
2015-01-23,44.960182189941406
2015-01-26,45.26861572265625
2015-01-27,45.624725341796875
2015-01-28,44.87079620361328
2015-01-29,45.71113967895508
2015-01-30,45.501060485839844
2015-02-02,45.410160064697266
2015-02-03,44.85440444946289
2015-02-04,44.26137924194336
2015-02-05,44.639835357666016
2015-02-06,44.19880676269531
2015-02-09,44.25392532348633
2015-02-10,44.40740966796875
2015-02-11,44.51914596557617
2015-02-12,45.3143310546875
2015-02-13,45.13462829589844
2015-02-17,44.73179244995117
2015-02-18,44.355918884277344
2015-02-19,45.58088684082031
2015-02-20,46.18136978149414
2015-02-23,46.82380676269531
2015-02-24,46.7039909362793
2015-02-25,46.00916290283203
2015-02-26,45.91481018066406
2015-02-27,45.85791778564453
2015-03-02,46.62763595581055
2015-03-03,46.606666564941406
2015-03-04,45.66473388671875
2015-03-05,45.41765213012695
2015-03-06,44.6314582824707
2015-03-09,45.56440353393555
2015-03-10,43.864742279052734
2015-03-11,43.54276657104492
2015-03-12,43.712005615234375
2015-03-13,43.82282638549805
2015-03-16,43.878231048583984
2015-03-17,43.342124938964844
2015-03-18,44.146278381347656
2015-03-19,43.43195724487305
2015-03-20,43.4619255065918
2015-03-23,43.42597961425781
2015-03-24,44.17771530151367
2015-03-25,43.9890251159668
2015-03-26,44.06391143798828
2015-03-27,43.226802825927734
2015-03-30,43.574222564697266
2015-03-31,42.481040954589844
2015-04-01,42.549949645996094
2015-04-02,41.96290969848633
2015-04-06,42.127655029296875
2015-04-07,42.11717224121094
2015-04-08,42.67124557495117
2015-04-09,42.650272369384766
2015-04-10,42.60684585571289
2015-04-13,42.53047180175781
2015-04-14,42.28937530517578
2015-04-15,42.93030548095703
2015-04-16,43.87073516845703
2015-04-17,43.611671447753906
2015-04-20,43.123470306396484
2015-04-21,42.8015251159668
2015-04-22,42.77457046508789
2015-04-23,43.39303207397461
2015-04-24,44.09236145019531
2015-04-27,43.2103385925293
2015-04-28,43.10401916503906
2015-04-29,43.652099609375
2015-04-30,43.048614501953125
2015-05-01,44.10136032104492
2015-05-04,43.99653625488281
2015-05-05,43.458927154541016
2015-05-06,44.116329193115234
2015-05-07,44.938453674316406
2015-05-08,46.5512580871582
2015-05-11,46.18136978149414
2015-05-12,45.42214584350586
2015-05-13,45.95188522338867
2015-05-14,45.79387283325195
2015-05-15,46.161075592041016
2015-05-18,46.28749465942383
2015-05-19,46.69081497192383
2015-05-20,46.797672271728516
2015-05-21,47.72018814086914
2015-05-22,48.29658126831055
2015-05-26,48.02117919921875
2015-05-27,48.358280181884766
2015-05-28,48.40644454956055
2015-05-29,47.53809356689453
2015-06-01,47.64795684814453
2015-06-02,48.04826354980469
2015-06-03,48.432037353515625
2015-06-04,47.92787551879883
2015-06-05,47.837581634521484
2015-06-08,47.453819274902344
2015-06-09,47.49445724487305
2015-06-10,48.22134017944336
2015-06-11,48.04676055908203
2015-06-12,47.58023452758789
2015-06-15,47.795440673828125
2015-06-16,48.28153991699219
2015-06-17,47.658477783203125
2015-06-18,48.346248626708984
2015-06-19,47.586246490478516
2015-06-22,48.30109786987305
2015-06-23,47.887245178222656
2015-06-24,47.48089599609375
2015-06-25,48.12802505493164
2015-06-26,48.015167236328125
2015-06-29,47.07456970214844
2015-06-30,48.36882400512695
2015-07-01,48.98584747314453
2015-07-02,48.564456939697266
2015-07-06,47.81951141357422
2015-07-07,46.735965728759766
2015-07-08,45.2611198425293
2015-07-09,45.750221252441406
2015-07-10,46.434974670410156
2015-07-13,46.72842788696289
2015-07-14,47.164852142333984
2015-07-15,46.766056060791016
2015-07-16,47.21002197265625
2015-07-17,51.860286712646484
2015-07-20,48.91059112548828
2015-07-21,48.11296844482422
2015-07-22,47.044456481933594
2015-07-23,46.893978118896484
2015-07-24,45.787845611572266
2015-07-27,44.463497161865234
2015-07-28,44.32053756713867
2015-07-29,44.5688362121582
2015-07-30,44.4860725402832
2015-07-31,44.5462646484375
2015-08-03,44.41081619262695
2015-08-04,45.54705047607422
2015-08-05,46.36724853515625
2015-08-06,47.40565872192383
2015-08-07,44.35063171386719
2015-08-10,45.863094329833984
2015-08-11,43.093994140625
2015-08-12,46.62654495239258
2015-08-13,47.82169723510742
2015-08-14,48.283119201660156
2015-08-17,48.43441390991211
2015-08-18,48.01082229614258
2015-08-19,46.845924377441406
2015-08-20,46.19538116455078
2015-08-21,45.022911071777344
2015-08-24,42.28462219238281
2015-08-25,42.2014045715332
2015-08-26,42.44347381591797
2015-08-27,43.7823486328125
2015-08-28,43.472225189208984
2015-08-31,43.40414047241211
2015-09-01,41.48280334472656
2015-09-02,42.01987075805664
2015-09-03,43.09400177001953
2015-09-04,41.96690368652344
2015-09-08,43.04862976074219
2015-09-09,43.08644485473633
2015-09-10,42.66283416748047
2015-09-11,42.26948928833008
2015-09-14,40.733924865722656
2015-09-15,41.437408447265625
2015-09-16,41.437408447265625
2015-09-17,40.733924865722656
2015-09-18,39.35722351074219
2015-09-21,39.12273406982422
2015-09-22,38.653743743896484
2015-09-23,36.112125396728516
2015-09-24,35.11362075805664
2015-09-25,35.0758056640625
2015-09-28,33.32844924926758
2015-09-29,33.426780700683594
2015-09-30,33.963844299316406
2015-10-01,33.88821029663086
2015-10-02,35.635555267333984
2015-10-05,37.095497131347656
2015-10-06,37.48126220703125
2015-10-07,39.500946044921875
2015-10-08,39.98505783081055
2015-10-09,38.41169357299805
2015-10-12,38.109100341796875
2015-10-13,38.638614654541016
2015-10-14,39.735443115234375
2015-10-15,40.40110397338867
2015-10-16,39.57659912109375
2015-10-19,38.9411735534668
2015-10-20,39.16054916381836
2015-10-21,39.49338150024414
2015-10-22,40.6204719543457
2015-10-23,40.93816375732422
2015-10-26,40.16661071777344
2015-10-27,39.00928497314453
2015-10-28,39.53120422363281
2015-10-29,38.80503463745117
2015-10-30,38.40410614013672
2015-11-02,39.59928512573242
2015-11-03,39.304264068603516
2015-11-04,39.15297317504883
2015-11-05,35.431339263916016
2015-11-06,35.189273834228516
2015-11-09,36.43738555908203
2015-11-10,35.80954360961914
2015-11-11,36.01378631591797
2015-11-12,35.861541748046875
2015-11-13,36.57709884643555
2015-11-16,36.516197204589844
2015-11-17,37.67326736450195
2015-11-18,37.74179458618164
2015-11-19,35.450469970703125
2015-11-20,33.41798400878906
2015-11-23,34.255348205566406
2015-11-24,34.86433029174805
2015-11-25,34.53699493408203
2015-11-27,34.33909225463867
2015-11-30,35.12314987182617
2015-12-01,34.255348205566406
2015-12-02,34.30101776123047
2015-12-03,34.909996032714844
2015-12-04,33.829063415527344
2015-12-07,32.923194885253906
2015-12-08,32.032554626464844
2015-12-09,32.82424545288086
2015-12-10,32.15435028076172
2015-12-11,31.294166564941406
2015-12-14,30.502485275268555
2015-12-15,31.065792083740234
2015-12-16,31.537750244140625
2015-12-17,31.39312171936035
2015-12-18,31.674781799316406
2015-12-21,31.454025268554688
2015-12-22,32.53497314453125
2015-12-23,33.6235237121582
2015-12-24,32.923194885253906
2015-12-28,32.15435028076172
2015-12-29,32.45884704589844
2015-12-30,31.332218170166016
2015-12-31,31.065792083740234
2016-01-04,30.82980728149414
2016-01-05,29.863048553466797
2016-01-06,27.282480239868164
2016-01-07,25.98838233947754
2016-01-08,25.744792938232422
2016-01-11,24.7019100189209
2016-01-12,24.77042007446289
2016-01-13,24.176664352416992
2016-01-14,24.83131980895996
2016-01-15,24.032026290893555
2016-01-19,23.027202606201172
2016-01-20,22.243131637573242
2016-01-21,23.04242706298828
2016-01-22,22.806446075439453
2016-01-25,21.77117347717285
2016-01-26,22.448678970336914
2016-01-27,22.882566452026367
2016-01-28,23.08810043334961
2016-01-29,22.836896896362305
2016-02-01,23.01959228515625
2016-02-02,22.41822624206543
2016-02-03,22.87495994567871
2016-02-04,23.28602409362793
2016-02-05,22.814056396484375
2016-02-08,21.32204818725586
2016-02-09,21.672216415405273
2016-02-10,21.410642623901367
2016-02-11,22.34153938293457
2016-02-12,23.080106735229492
2016-02-16,23.957149505615234
2016-02-17,24.38797378540039
2016-02-18,26.442106246948242
2016-02-19,25.388111114501953
2016-02-22,25.80354881286621
2016-02-23,24.71879005432129
2016-02-24,24.426435470581055
2016-02-25,25.511199951171875
2016-02-26,26.888317108154297
2016-02-29,28.05002212524414
2016-03-01,27.888456344604492
2016-03-02,26.72675895690918
2016-03-03,27.842296600341797
2016-03-04,26.611351013183594
2016-03-07,28.373140335083008
2016-03-08,27.126815795898438
2016-03-09,27.249906539916992
2016-03-10,25.8804874420166
2016-03-11,27.419160842895508
2016-03-14,27.34222412109375
2016-03-15,25.87278938293457
2016-03-16,26.272850036621094
2016-03-17,26.965253829956055
2016-03-18,26.919095993041992
2016-03-21,26.97293472290039
2016-03-22,26.103586196899414
2016-03-23,25.365032196044922
2016-03-24,24.572612762451172
2016-03-28,24.457216262817383
2016-03-29,24.549537658691406
2016-03-30,24.603384017944336
2016-03-31,24.111007690429688
2016-04-01,24.71879005432129
2016-04-04,24.01099967956543
2016-04-05,23.16472816467285
2016-04-06,22.556949615478516
2016-04-07,22.456937789916992
2016-04-08,22.903156280517578
2016-04-11,23.195499420166016
2016-04-12,23.495540618896484
2016-04-13,24.01869010925293
2016-04-14,23.534013748168945
2016-04-15,23.872520446777344
2016-04-18,24.13408660888672
2016-04-19,25.926654815673828
2016-04-20,26.82676887512207
2016-04-21,26.34208869934082
2016-04-22,25.572750091552734
2016-04-25,25.518898010253906
2016-04-26,25.91895294189453
2016-04-27,25.995893478393555
2016-04-28,26.40363121032715
2016-04-29,25.44196319580078
2016-05-02,25.649682998657227
2016-05-03,24.36489486694336
2016-05-04,24.70340347290039
2016-05-05,23.68787384033203
2016-05-06,23.849437713623047
2016-05-09,23.39552879333496
2016-05-10,23.464771270751953
2016-05-11,22.889802932739258
2016-05-12,21.638866424560547
2016-05-13,21.483476638793945
2016-05-16,22.237144470214844
2016-05-17,22.625633239746094
2016-05-18,22.20606231689453
2016-05-19,22.33038330078125
2016-05-20,22.213830947875977
2016-05-23,23.19283103942871
2016-05-24,21.452390670776367
2016-05-25,22.93642807006836
2016-05-26,22.50131607055664
2016-05-27,21.522323608398438
2016-05-31,21.49123764038086
2016-06-01,21.47570037841797
2016-06-02,21.739877700805664
2016-06-03,22.229373931884766
2016-06-06,24.202903747558594
2016-06-07,24.832250595092773
2016-06-08,24.148509979248047
2016-06-09,23.146211624145508
2016-06-10,22.711095809936523
2016-06-13,22.237144470214844
2016-06-14,21.545631408691406
2016-06-15,21.506784439086914
2016-06-16,21.436851501464844
2016-06-17,22.027359008789062
2016-06-20,21.724336624145508
2016-06-21,21.21929931640625
2016-06-22,20.993976593017578
2016-06-23,21.47570037841797
2016-06-24,19.758586883544922
2016-06-27,18.243471145629883
2016-06-28,18.694120407104492
2016-06-29,18.91166877746582
2016-06-30,18.725196838378906
2016-07-01,18.818437576293945
2016-07-05,18.290090560913086
2016-07-06,18.453248977661133
2016-07-07,18.25900650024414
2016-07-08,19.315698623657227
2016-07-11,19.168075561523438
2016-07-12,20.224763870239258
2016-07-13,20.916276931762695
2016-07-14,21.65441131591797
2016-07-15,21.3203067779541
2016-07-18,21.514543533325195
2016-07-19,20.62879180908203
2016-07-20,20.675411224365234
2016-07-21,20.426780700683594
2016-07-22,19.564332962036133
2016-07-25,19.68088722229004
2016-07-26,20.04605484008789
2016-07-27,19.7430362701416
2016-07-28,19.160303115844727
2016-07-29,19.175851821899414
2016-08-01,18.973827362060547
2016-08-02,19.028217315673828
2016-08-03,19.051525115966797
2016-08-04,16.650659561157227
2016-08-05,17.163469314575195
2016-08-08,18.018150329589844
2016-08-09,17.186779022216797
2016-08-10,16.759435653686523
2016-08-11,17.53949737548828
2016-08-12,17.610414505004883
2016-08-15,18.2801570892334
2016-08-16,18.2801570892334
2016-08-17,18.366830825805664
2016-08-18,17.917707443237305
2016-08-19,18.138330459594727
2016-08-22,18.666248321533203
2016-08-23,19.564498901367188
2016-08-24,18.942026138305664
2016-08-25,19.091732025146484
2016-08-26,18.894752502441406
2016-08-29,19.682687759399414
2016-08-30,20.62033462524414
2016-08-31,20.486391067504883
2016-09-01,20.171207427978516
2016-09-02,20.439111709594727
2016-09-06,20.210617065429688
2016-09-07,20.116056442260742
2016-09-08,20.454866409301758
2016-09-09,19.698444366455078
2016-09-12,20.100297927856445
2016-09-13,18.91839027404785
2016-09-14,18.93414878845215
2016-09-15,18.981422424316406
2016-09-16,18.92626953125
2016-09-19,18.658370971679688
2016-09-20,18.358951568603516
2016-09-21,18.146209716796875
2016-09-22,18.303796768188477
2016-09-23,17.831026077270508
2016-09-26,17.83891487121582
2016-09-27,18.035900115966797
2016-09-28,18.871116638183594
2016-09-29,19.068099975585938
2016-09-30,19.186288833618164
2016-10-03,19.075973510742188
2016-10-04,19.225690841674805
2016-10-05,19.588130950927734
2016-10-06,19.4305477142334
2016-10-07,18.871116638183594
2016-10-10,18.80019760131836
2016-10-11,18.485029220581055
2016-10-12,18.059539794921875
2016-10-13,18.154090881347656
2016-10-14,17.555259704589844
2016-10-17,17.807401657104492
2016-10-18,18.485029220581055
2016-10-19,19.028697967529297
2016-10-20,19.682687759399414
2016-10-21,20.423351287841797
2016-10-24,19.974224090576172
2016-10-25,20.12393569946289
2016-10-26,20.131816864013672
2016-10-27,19.3281192779541
2016-10-28,19.320234298706055
2016-10-31,18.91839027404785
2016-11-01,19.611778259277344
2016-11-02,19.462064743041992
2016-11-03,17.807401657104492
2016-11-04,18.209247589111328
2016-11-07,18.351078033447266
2016-11-08,19.178409576416016
2016-11-09,20.864595413208008
2016-11-10,21.62171745300293
2016-11-11,22.139741897583008
2016-11-14,22.47447395324707
2016-11-15,22.155681610107422
2016-11-16,21.868778228759766
2016-11-17,21.58983612060547
2016-11-18,23.08016586303711
2016-11-21,23.805404663085938
2016-11-22,22.62588882446289
2016-11-23,22.617923736572266
2016-11-25,22.753406524658203
2016-11-28,22.466503143310547
2016-11-29,21.86080551147461
2016-11-30,23.0642147064209
2016-12-01,22.88888931274414
2016-12-02,22.617923736572266
2016-12-05,22.777318954467773
2016-12-06,22.76934814453125
2016-12-07,23.685853958129883
2016-12-08,24.203887939453125
2016-12-09,24.6661319732666
2016-12-12,23.11204719543457
2016-12-13,22.64183235168457
2016-12-14,22.402742385864258
2016-12-15,22.833099365234375
2016-12-16,23.49458885192871
2016-12-19,22.546201705932617
2016-12-20,23.10407066345215
2016-12-21,23.032346725463867
2016-12-22,23.996675491333008
2016-12-23,24.474855422973633
2016-12-27,25.463096618652344
2016-12-28,25.20806884765625
2016-12-29,25.423246383666992
2016-12-30,25.088520050048828
2017-01-03,25.399341583251953
2017-01-04,26.33179473876953
2017-01-05,26.339754104614258
2017-01-06,26.674488067626953
2017-01-09,26.913570404052734
2017-01-10,26.084732055664062
2017-01-11,27.24830436706543
2017-01-12,27.50333595275879
2017-01-13,27.080942153930664
2017-01-17,26.21224594116211
2017-01-18,25.757972717285156
2017-01-19,25.702190399169922
2017-01-20,27.256269454956055
2017-01-23,28.093093872070312
2017-01-24,29.368228912353516
2017-01-25,29.12118148803711
2017-01-26,28.85817527770996
2017-01-27,29.09726333618164
2017-01-30,28.204669952392578
2017-01-31,28.12495994567871
2017-02-01,29.192901611328125
2017-02-02,28.39592742919922
2017-02-03,28.435775756835938
2017-02-06,28.284360885620117
2017-02-07,27.806184768676758
2017-02-08,27.84602165222168
2017-02-09,27.487394332885742
2017-02-10,28.56329345703125
2017-02-13,29.25666618347168
2017-02-14,28.945846557617188
2017-02-15,27.716327667236328
2017-02-16,26.936830520629883
2017-02-17,27.41095733642578
2017-02-21,27.266300201416016
2017-02-22,26.69574737548828
2017-02-23,25.57070541381836
2017-02-24,25.032285690307617
2017-02-27,25.305513381958008
2017-02-28,25.249258041381836
2017-03-01,25.835886001586914
2017-03-02,25.36176109313965
2017-03-03,24.87156867980957
2017-03-06,24.775136947631836
2017-03-07,24.26886558532715
2017-03-08,23.80277442932129
2017-03-09,23.577762603759766
2017-03-10,23.642047882080078
2017-03-13,23.642047882080078
2017-03-14,23.047386169433594
2017-03-15,23.183996200561523
2017-03-16,23.071496963500977
2017-03-17,23.537580490112305
2017-03-20,24.42154884338379
2017-03-21,23.738487243652344
2017-03-22,23.48936653137207
2017-03-23,23.61794090270996
2017-03-24,23.44918441772461
2017-03-27,23.497400283813477
2017-03-28,24.301002502441406
2017-03-29,24.799245834350586
2017-03-30,23.842952728271484
2017-03-31,23.58580207824707
2017-04-03,22.838449478149414
2017-04-04,23.48936653137207
2017-04-05,23.14381217956543
2017-04-06,23.834915161132812
2017-04-07,23.714372634887695
2017-04-10,23.995637893676758
2017-04-11,23.826875686645508
2017-04-12,22.99916648864746
2017-04-13,22.838449478149414
2017-04-17,22.107168197631836
2017-04-18,21.76161766052246
2017-04-19,21.375883102416992
2017-04-20,21.359811782836914
2017-04-21,20.893726348876953
2017-04-24,21.223196029663086
2017-04-25,21.970552444458008
2017-04-26,21.906265258789062
2017-04-27,22.042877197265625
2017-04-28,21.488391876220703
2017-05-01,21.480350494384766
2017-05-02,21.191059112548828
2017-05-03,20.499956130981445
2017-05-04,21.753578186035156
2017-05-05,22.838449478149414
2017-05-08,22.30807113647461
2017-05-09,22.03484535217285
2017-05-10,22.1955623626709
2017-05-11,22.09807014465332
2017-05-12,21.75684928894043
2017-05-15,22.536781311035156
2017-05-16,22.804885864257812
2017-05-17,22.309301376342773
2017-05-18,22.26868438720703
2017-05-19,23.202974319458008
2017-05-22,22.98362159729004
2017-05-23,23.519824981689453
2017-05-24,23.105485916137695
2017-05-25,22.82112693786621
2017-05-26,22.853628158569336
2017-05-30,22.67488670349121
2017-05-31,21.854339599609375
