Date,ERIE
2013-09-17,55.22797775268555
2013-09-18,55.24287414550781
2013-09-19,55.3173942565918
2013-09-20,55.21308135986328
2013-09-23,54.862911224365234
2013-09-24,54.84803771972656
2013-09-25,56.569007873535156
2013-09-26,55.116207122802734
2013-09-27,54.75116729736328
2013-09-30,53.99127960205078
2013-10-01,54.08064270019531
2013-10-02,53.66226577758789
2013-10-03,53.41439437866211
2013-10-04,53.49699020385742
2013-10-07,53.03129196166992
2013-10-08,52.14492416381836
2013-10-09,52.19001388549805
2013-10-10,52.86605453491211
2013-10-11,53.21906280517578
2013-10-14,53.331748962402344
2013-10-15,53.43693161010742
2013-10-16,53.43693161010742
2013-10-17,54.07538986206055
2013-10-18,54.27820587158203
2013-10-21,54.82651901245117
2013-10-22,55.69038772583008
2013-10-23,55.44247817993164
2013-10-24,55.682857513427734
2013-10-25,55.75798034667969
2013-10-28,55.75044631958008
2013-10-29,55.194618225097656
2013-10-30,54.57866668701172
2013-10-31,53.94770431518555
2013-11-01,53.42189407348633
2013-11-04,53.14396286010742
2013-11-05,52.805946350097656
2013-11-06,52.44538497924805
2013-11-07,53.27919006347656
2013-11-08,53.60218048095703
2013-11-11,52.90361022949219
2013-11-12,52.85853576660156
2013-11-13,52.3101921081543
2013-11-14,53.14396286010742
2013-11-15,52.603145599365234
2013-11-18,52.843509674072266
2013-11-19,52.53554916381836
2013-11-20,52.760887145996094
2013-11-21,52.67074966430664
2013-11-22,52.422855377197266
2013-11-25,52.6482048034668
2013-11-26,52.790924072265625
2013-11-27,53.46695327758789
2013-11-29,54.82651901245117
2013-12-02,54.57115936279297
2013-12-03,53.707332611083984
2013-12-04,52.790924072265625
2013-12-05,52.6482048034668
2013-12-06,52.843509674072266
2013-12-09,53.782440185546875
2013-12-10,53.31674575805664
2013-12-11,52.956172943115234
2013-12-12,52.768402099609375
2013-12-13,52.790924072265625
2013-12-16,53.06885528564453
2013-12-17,52.813453674316406
2013-12-18,54.180564880371094
2013-12-19,52.873558044433594
2013-12-20,53.42189407348633
2013-12-23,54.007789611816406
2013-12-24,53.71484375
2013-12-26,53.7298698425293
2013-12-27,54.443458557128906
2013-12-30,54.556121826171875
2013-12-31,54.924198150634766
2014-01-02,54.33080291748047
2014-01-03,54.59221267700195
2014-01-06,54.236053466796875
2014-01-07,54.60738754272461
2014-01-08,54.72105407714844
2014-01-09,54.57707977294922
2014-01-10,54.099674224853516
2014-01-13,53.97080993652344
2014-01-14,54.478580474853516
2014-01-15,54.849891662597656
2014-01-16,55.039329528808594
2014-01-17,54.842308044433594
2014-01-21,54.39520263671875
2014-01-22,54.27396774291992
2014-01-23,54.03903579711914
2014-01-24,53.122093200683594
2014-01-27,52.70530319213867
2014-01-28,52.79624938964844
2014-01-29,52.591644287109375
2014-01-30,53.07660675048828
2014-01-31,53.17512512207031
2014-02-03,51.3033447265625
2014-02-04,51.651947021484375
2014-02-05,52.00054931640625
2014-02-06,51.83382797241211
2014-02-07,51.85655212402344
2014-02-10,52.455223083496094
2014-02-11,52.49309539794922
2014-02-12,52.584049224853516
2014-02-13,52.60678482055664
2014-02-14,53.45552444458008
2014-02-18,53.50857162475586
2014-02-19,52.90230941772461
2014-02-20,53.493404388427734
2014-02-21,53.26607894897461
2014-02-24,52.89474868774414
2014-02-25,53.13726043701172
2014-02-26,53.37973403930664
2014-02-27,54.092071533203125
2014-02-28,55.001441955566406
2014-03-03,55.53948974609375
2014-03-04,56.50950622558594
2014-03-05,56.4412727355957
2014-03-06,54.440677642822266
2014-03-07,53.440372467041016
2014-03-10,53.788963317871094
2014-03-11,53.698028564453125
2014-03-12,53.084197998046875
2014-03-13,53.03115463256836
2014-03-14,52.83412551879883
2014-03-17,51.9626579284668
2014-03-18,52.53098678588867
2014-03-19,51.356414794921875
2014-03-20,51.795928955078125
2014-03-21,50.49250793457031
2014-03-24,51.1063346862793
2014-03-25,52.0460205078125
2014-03-26,52.22030258178711
2014-03-27,51.947513580322266
2014-03-28,51.9626579284668
2014-03-31,52.86445236206055
2014-04-01,53.73590087890625
2014-04-02,54.092071533203125
2014-04-03,54.03472137451172
2014-04-04,53.965938568115234
2014-04-07,53.0789794921875
2014-04-08,53.247196197509766
2014-04-09,53.2854118347168
2014-04-10,52.66607666015625
2014-04-11,52.54376220703125
2014-04-14,52.81136703491211
2014-04-15,53.216609954833984
2014-04-16,53.49950408935547
2014-04-17,53.47658157348633
2014-04-21,53.59891128540039
2014-04-22,54.38645935058594
2014-04-23,53.81300354003906
2014-04-24,54.13414764404297
2014-04-25,54.302337646484375
2014-04-28,54.60054016113281
2014-04-29,54.63876724243164
2014-04-30,54.784053802490234
2014-05-01,54.66936111450195
2014-05-02,57.25373458862305
2014-05-05,57.91128921508789
2014-05-06,57.360774993896484
2014-05-07,57.681907653808594
2014-05-08,58.01068115234375
2014-05-09,57.94953155517578
2014-05-12,58.21714782714844
2014-05-13,58.41594314575195
2014-05-14,58.17890167236328
2014-05-15,58.62238693237305
2014-05-16,58.339473724365234
2014-05-19,58.65296936035156
2014-05-20,58.393001556396484
2014-05-21,58.60707473754883
2014-05-22,58.59178161621094
2014-05-23,58.377685546875
2014-05-27,58.43121337890625
2014-05-28,58.1483268737793
2014-05-29,57.97245407104492
2014-05-30,57.90364456176758
2014-06-02,57.84247589111328
2014-06-03,57.74308395385742
2014-06-04,58.05656433105469
2014-06-05,58.49237060546875
2014-06-06,58.61471176147461
2014-06-09,58.53062438964844
2014-06-10,58.36241149902344
2014-06-11,57.712501525878906
2014-06-12,57.681907653808594
2014-06-13,57.154327392578125
2014-06-16,56.76438522338867
2014-06-17,57.35313415527344
2014-06-18,57.62839126586914
2014-06-19,57.3913459777832
2014-06-20,57.781288146972656
2014-06-23,57.72780227661133
2014-06-24,57.2001838684082
2014-06-25,57.01673126220703
2014-06-26,56.54265213012695
2014-06-27,56.741458892822266
2014-06-30,57.544281005859375
2014-07-01,58.14189529418945
2014-07-02,57.62523651123047
2014-07-03,57.864295959472656
2014-07-07,57.47102355957031
2014-07-08,56.95437240600586
2014-07-09,56.80786895751953
2014-07-10,56.56884765625
2014-07-11,56.56110763549805
2014-07-14,56.82329177856445
2014-07-15,56.00591278076172
2014-07-16,56.28349685668945
2014-07-17,56.10615921020508
2014-07-18,56.50714874267578
2014-07-21,56.083030700683594
2014-07-22,56.00591278076172
2014-07-23,56.26808166503906
2014-07-24,56.43772888183594
2014-07-25,56.18326950073242
2014-07-28,56.3914680480957
2014-07-29,56.22180938720703
2014-07-30,56.414615631103516
2014-07-31,56.46086120605469
2014-08-01,57.1317253112793
2014-08-04,57.14714813232422
2014-08-05,56.723052978515625
2014-08-06,57.08545684814453
2014-08-07,56.777015686035156
2014-08-08,57.54043960571289
2014-08-11,57.56355667114258
2014-08-12,57.66379165649414
2014-08-13,58.00308609008789
2014-08-14,58.29611587524414
2014-08-15,58.34238052368164
2014-08-18,58.99782180786133
2014-08-19,59.23685836791992
2014-08-20,58.90531539916992
2014-08-21,59.2523078918457
2014-08-22,58.72791290283203
2014-08-25,58.51971435546875
2014-08-26,59.21373748779297
2014-08-27,59.22145080566406
2014-08-28,59.22145080566406
2014-08-29,58.99782180786133
2014-09-02,59.807498931884766
2014-09-03,59.49905014038086
2014-09-04,59.50676727294922
2014-09-05,59.42194747924805
2014-09-08,59.614681243896484
2014-09-09,59.337093353271484
2014-09-10,59.298561096191406
2014-09-11,59.50676727294922
2014-09-12,59.20601272583008
2014-09-15,59.537593841552734
2014-09-16,59.67640686035156
2014-09-17,59.73037338256836
2014-09-18,60.516910552978516
2014-09-19,60.43981170654297
2014-09-22,59.8537712097168
2014-09-23,59.05178451538086
2014-09-24,59.15205764770508
2014-09-25,58.33468246459961
2014-09-26,59.128936767578125
2014-09-29,59.27542495727539
2014-09-30,58.94499206542969
2014-10-01,58.874996185302734
2014-10-02,60.476741790771484
2014-10-03,61.40975570678711
2014-10-06,60.9743537902832
2014-10-07,60.49226379394531
2014-10-08,61.12986373901367
2014-10-09,60.42229080200195
2014-10-10,60.904354095458984
2014-10-13,61.3009033203125
2014-10-14,61.3009033203125
2014-10-15,60.76439666748047
2014-10-16,61.03655242919922
2014-10-17,62.36610794067383
2014-10-20,61.44865417480469
2014-10-21,62.42833709716797
2014-10-22,63.221412658691406
2014-10-23,63.734596252441406
2014-10-24,63.95229721069336
2014-10-27,64.4110336303711
2014-10-28,65.30524444580078
2014-10-29,65.15750122070312
2014-10-30,65.72509002685547
2014-10-31,65.98943328857422
2014-11-03,66.09052276611328
2014-11-04,66.7669906616211
2014-11-05,66.47151184082031
2014-11-06,66.09052276611328
2014-11-07,66.47931671142578
2014-11-10,66.7203369140625
2014-11-11,66.58817291259766
2014-11-12,66.4637451171875
2014-11-13,66.7514419555664
2014-11-14,65.86502075195312
2014-11-17,66.1605224609375
2014-11-18,65.9194564819336
2014-11-19,65.826171875
2014-11-20,66.2149429321289
2014-11-21,66.4093246459961
2014-11-24,67.58340454101562
2014-11-25,67.87108612060547
2014-11-26,68.06546020507812
2014-11-28,67.82445526123047
2014-12-01,67.46675872802734
2014-12-02,68.57865142822266
2014-12-03,68.68749237060547
2014-12-04,69.76825714111328
2014-12-05,69.659423828125
2014-12-08,72.58294677734375
2014-12-09,72.00757598876953
2014-12-10,71.3622055053711
2014-12-11,71.57213592529297
2014-12-12,70.59246063232422
2014-12-15,69.0140609741211
2014-12-16,69.00630187988281
2014-12-17,69.16180419921875
2014-12-18,69.5350112915039
2014-12-19,68.87408447265625
2014-12-22,69.60497283935547
2014-12-23,70.28921508789062
2014-12-24,70.57689666748047
2014-12-26,69.83047485351562
2014-12-29,70.93455505371094
2014-12-30,71.17562103271484
2014-12-31,70.57689666748047
2015-01-02,69.99012756347656
2015-01-05,67.467529296875
2015-01-06,65.89289093017578
2015-01-07,67.61638641357422
2015-01-08,69.1283950805664
2015-01-09,68.25093841552734
2015-01-12,68.74451446533203
2015-01-13,69.10489654541016
2015-01-14,68.77586364746094
2015-01-15,68.697509765625
2015-01-16,69.26156616210938
2015-01-20,68.8463363647461
2015-01-21,68.83069610595703
2015-01-22,70.5072021484375
2015-01-23,70.06847381591797
2015-01-26,70.35053253173828
2015-01-27,69.82562255859375
2015-01-28,69.44173431396484
2015-01-29,69.65327453613281
2015-01-30,67.8906021118164
2015-02-02,70.35834503173828
2015-02-03,70.46016693115234
2015-02-04,70.28785705566406
2015-02-05,71.02423858642578
2015-02-06,70.89106750488281
2015-02-09,69.8334732055664
2015-02-10,70.20164489746094
2015-02-11,71.000732421875
2015-02-12,71.32978820800781
2015-02-13,71.18875122070312
2015-02-17,71.72930145263672
2015-02-18,72.35602569580078
2015-02-19,72.23068237304688
2015-02-20,72.45789337158203
2015-02-23,72.86524200439453
2015-02-24,72.65373229980469
2015-02-25,71.82332611083984
2015-02-26,72.52055358886719
2015-02-27,68.08645629882812
2015-03-02,68.54082489013672
2015-03-03,67.92189025878906
2015-03-04,66.68413543701172
2015-03-05,67.45185852050781
2015-03-06,66.57444763183594
2015-03-09,66.74679565429688
2015-03-10,65.94772338867188
2015-03-11,66.51177978515625
2015-03-12,68.48597717285156
2015-03-13,68.24312591552734
2015-03-16,68.8777084350586
2015-03-17,68.94036102294922
2015-03-18,68.98738098144531
2015-03-19,68.78368377685547
2015-03-20,70.4288558959961
2015-03-23,71.26708984375
2015-03-24,70.0606460571289
2015-03-25,68.44679260253906
2015-03-26,67.71038818359375
2015-03-27,67.67906951904297
2015-03-30,69.3634033203125
2015-03-31,68.36063385009766
2015-04-01,68.27446746826172
2015-04-02,68.27525329589844
2015-04-06,68.38578796386719
2015-04-07,67.80149841308594
2015-04-08,67.92782592773438
2015-04-09,67.59619903564453
2015-04-10,67.42249298095703
2015-04-13,68.36998748779297
2015-04-14,68.10942077636719
2015-04-15,67.92782592773438
2015-04-16,67.53303527832031
2015-04-17,66.67239379882812
2015-04-20,67.73042297363281
2015-04-21,67.6514663696289
2015-04-22,67.45408630371094
2015-04-23,67.80938720703125
2015-04-24,67.64358520507812
2015-04-27,66.75926208496094
2015-04-28,66.75926208496094
2015-04-29,66.07231903076172
2015-04-30,65.33798217773438
2015-05-01,63.25351333618164
2015-05-04,63.616695404052734
2015-05-05,63.379844665527344
2015-05-06,63.46666717529297
2015-05-07,63.94044494628906
2015-05-08,64.37469482421875
2015-05-11,63.964115142822266
2015-05-12,63.664058685302734
2015-05-13,63.97202682495117
2015-05-14,64.53262329101562
2015-05-15,63.869354248046875
2015-05-18,64.35891723632812
2015-05-19,64.4615707397461
2015-05-20,64.4378662109375
2015-05-21,64.0430679321289
2015-05-22,63.91673278808594
2015-05-26,63.73514938354492
2015-05-27,64.38260650634766
2015-05-28,64.91950225830078
2015-05-29,64.216796875
2015-06-01,64.25627136230469
2015-06-02,63.695655822753906
2015-06-03,64.0510025024414
2015-06-04,63.695655822753906
2015-06-05,63.22983169555664
2015-06-08,63.18241882324219
2015-06-09,63.25351333618164
2015-06-10,64.16941833496094
2015-06-11,65.03797912597656
2015-06-12,64.84056854248047
2015-06-15,64.65106964111328
2015-06-16,65.28273010253906
2015-06-17,65.04584503173828
2015-06-18,65.59856414794922
2015-06-19,65.53540802001953
2015-06-22,65.47225189208984
2015-06-23,65.6380386352539
2015-06-24,64.97479248046875
2015-06-25,64.76160430908203
2015-06-26,64.44574737548828
2015-06-29,63.94834899902344
2015-06-30,64.80108642578125
2015-07-01,66.83031463623047
2015-07-02,66.36944580078125
2015-07-06,66.46495056152344
2015-07-07,67.18135070800781
2015-07-08,66.44905090332031
2015-07-09,66.69580841064453
2015-07-10,67.52361297607422
2015-07-13,67.34054565429688
2015-07-14,67.09378051757812
2015-07-15,67.06194305419922
2015-07-16,67.53953552246094
2015-07-17,67.27686309814453
2015-07-20,66.81521606445312
2015-07-21,65.96347045898438
2015-07-22,66.45697021484375
2015-07-23,66.1306381225586
2015-07-24,66.05899810791016
2015-07-27,65.54957580566406
2015-07-28,65.11178588867188
2015-07-29,65.12767791748047
2015-07-30,64.89685821533203
2015-07-31,68.70166778564453
2015-08-03,68.74942779541016
2015-08-04,68.7812728881836
2015-08-05,68.59022521972656
2015-08-06,68.2001953125
2015-08-07,68.61409759521484
2015-08-10,68.38327026367188
2015-08-11,68.47084045410156
2015-08-12,67.77833557128906
2015-08-13,68.20816802978516
2015-08-14,69.083740234375
2015-08-17,69.67279052734375
2015-08-18,69.90362548828125
2015-08-19,69.73646545410156
2015-08-20,68.86885070800781
2015-08-21,67.27686309814453
2015-08-24,64.92071533203125
2015-08-25,63.90984344482422
2015-08-26,65.2072982788086
2015-08-27,65.79631805419922
2015-08-28,65.81221771240234
2015-08-31,65.24708557128906
2015-09-01,63.96554946899414
2015-09-02,65.24708557128906
2015-09-03,64.45111846923828
2015-09-04,63.51183319091797
2015-09-08,64.22824096679688
2015-09-09,63.87003707885742
2015-09-10,64.02922821044922
2015-09-11,64.10882568359375
2015-09-14,63.87003707885742
2015-09-15,63.76655578613281
2015-09-16,64.02129364013672
2015-09-17,64.53069305419922
2015-09-18,64.41130065917969
2015-09-21,65.0480728149414
2015-09-22,64.30782318115234
2015-09-23,64.39537048339844
2015-09-24,64.11678314208984
2015-09-25,64.83316040039062
2015-09-28,64.57847595214844
2015-09-29,65.04013061523438
2015-09-30,66.01919555664062
2015-10-01,65.30571746826172
2015-10-02,65.35387420654297
2015-10-05,66.54167175292969
2015-10-06,66.15643310546875
2015-10-07,66.85470581054688
2015-10-08,67.75355529785156
2015-10-09,67.80973815917969
2015-10-12,67.8177490234375
2015-10-13,67.57699584960938
2015-10-14,66.55773162841797
2015-10-15,67.48069763183594
2015-10-16,68.29129791259766
2015-10-19,68.94139862060547
2015-10-20,69.4630355834961
2015-10-21,69.03770446777344
2015-10-22,69.9927749633789
2015-10-23,69.78408813476562
2015-10-26,70.12918090820312
2015-10-27,70.18538665771484
2015-10-28,70.75521087646484
2015-10-29,71.64604949951172
2015-10-30,70.19340515136719
2015-11-02,69.70384979248047
2015-11-03,70.07300567626953
2015-11-04,69.5272445678711
2015-11-05,69.98473358154297
2015-11-06,69.9767074584961
2015-11-09,69.43094635009766
2015-11-10,70.01683807373047
2015-11-11,70.76324462890625
2015-11-12,69.71186065673828
2015-11-13,69.62357330322266
2015-11-16,71.96708679199219
2015-11-17,72.68944549560547
2015-11-18,73.46793365478516
2015-11-19,72.87401580810547
2015-11-20,73.45184326171875
2015-11-23,73.7648696899414
2015-11-24,73.47594451904297
2015-11-25,74.1661605834961
2015-11-27,74.0136947631836
2015-11-30,77.3122787475586
2015-12-01,78.16299438476562
2015-12-02,78.84520721435547
2015-12-03,78.62848663330078
2015-12-04,79.84839630126953
2015-12-07,80.70714569091797
2015-12-08,79.3427963256836
2015-12-09,78.98963928222656
2015-12-10,77.8740463256836
2015-12-11,77.36042022705078
2015-12-14,77.4647445678711
2015-12-15,77.77775573730469
2015-12-16,78.64453125
2015-12-17,78.63652038574219
2015-12-18,75.4422607421875
2015-12-21,76.63007354736328
2015-12-22,77.80184936523438
2015-12-23,77.24004364013672
2015-12-24,77.94629669189453
2015-12-28,78.66864013671875
2015-12-29,79.11005401611328
2015-12-30,78.56429290771484
2015-12-31,77.33521270751953
2016-01-04,76.2921142578125
2016-01-05,75.88780212402344
2016-01-06,76.06568145751953
2016-01-07,75.13578033447266
2016-01-08,74.3433609008789
2016-01-11,74.173583984375
2016-01-12,74.79615783691406
2016-01-13,73.6560287475586
2016-01-14,74.8285140991211
2016-01-15,74.06034088134766
2016-01-19,75.25707244873047
2016-01-20,73.66411590576172
2016-01-21,73.93095397949219
2016-01-22,75.73416137695312
2016-01-25,74.69914245605469
2016-01-26,75.70992279052734
2016-01-27,75.12772369384766
2016-01-28,75.9928970336914
2016-01-29,77.7152328491211
2016-02-01,77.98207092285156
2016-02-02,77.37566375732422
2016-02-03,77.35948181152344
2016-02-04,77.16539001464844
2016-02-05,77.21392822265625
2016-02-08,78.30550384521484
2016-02-09,78.08721160888672
2016-02-10,78.06295013427734
2016-02-11,76.78536224365234
2016-02-12,78.41875457763672
2016-02-16,79.38909149169922
2016-02-17,78.88774108886719
2016-02-18,79.3567123413086
2016-02-19,79.19501495361328
2016-02-22,79.17074584960938
2016-02-23,80.35938262939453
2016-02-24,81.01437377929688
2016-02-25,81.289306640625
2016-02-26,76.28400421142578
2016-02-29,76.01718139648438
2016-03-01,78.11145782470703
2016-03-02,77.28667449951172
2016-03-03,77.89314270019531
2016-03-04,77.83651733398438
2016-03-07,72.7099609375
2016-03-08,73.42964172363281
2016-03-09,73.4134750366211
2016-03-10,72.79891967773438
2016-03-11,73.73688507080078
2016-03-14,72.92020416259766
2016-03-15,73.85009765625
2016-03-16,73.33260345458984
2016-03-17,74.88513946533203
2016-03-18,75.57242584228516
2016-03-21,74.51316833496094
2016-03-22,74.86087036132812
2016-03-23,74.59402465820312
2016-03-24,74.09268951416016
2016-03-28,74.81236267089844
2016-03-29,75.70992279052734
2016-03-30,76.13848114013672
2016-03-31,75.19239044189453
2016-04-01,75.81503295898438
2016-04-04,75.57052612304688
2016-04-05,74.37257385253906
2016-04-06,74.82079315185547
2016-04-07,73.8346939086914
2016-04-08,74.46220397949219
2016-04-11,74.18510437011719
2016-04-12,74.7066879272461
2016-04-13,75.44013214111328
2016-04-14,75.17936706542969
2016-04-15,75.11415100097656
2016-04-18,76.4588394165039
2016-04-19,76.47512817382812
2016-04-20,76.29585266113281
2016-04-21,74.11991882324219
2016-04-22,74.79631805419922
2016-04-25,74.79631805419922
2016-04-26,74.90229797363281
2016-04-27,75.8476333618164
2016-04-28,74.55186462402344
2016-04-29,76.92333221435547
2016-05-02,77.20044708251953
2016-05-03,77.38786315917969
2016-05-04,77.27381896972656
2016-05-05,77.87684631347656
2016-05-06,77.08635711669922
2016-05-09,78.30062103271484
2016-05-10,78.3658447265625
2016-05-11,78.14578247070312
2016-05-12,79.1481704711914
2016-05-13,79.02593994140625
2016-05-16,78.80589294433594
2016-05-17,77.77906036376953
2016-05-18,78.25990295410156
2016-05-19,78.11320495605469
2016-05-20,78.98522186279297
2016-05-23,78.48806762695312
2016-05-24,79.23782348632812
2016-05-25,78.99335479736328
2016-05-26,79.19709777832031
2016-05-27,79.62901306152344
2016-05-31,79.78385925292969
2016-06-01,80.61506652832031
2016-06-02,80.5417709350586
2016-06-03,80.59062957763672
2016-06-06,80.41136932373047
2016-06-07,80.14242553710938
2016-06-08,80.13426208496094
2016-06-09,80.19129943847656
2016-06-10,79.7186508178711
2016-06-13,78.34139251708984
2016-06-14,77.9828109741211
2016-06-15,77.32268524169922
2016-06-16,77.74646759033203
2016-06-17,76.36920166015625
2016-06-20,78.64290618896484
2016-06-21,79.26228332519531
2016-06-22,79.55567169189453
2016-06-23,80.25652313232422
2016-06-24,78.93629455566406
2016-06-27,77.8034896850586
2016-06-28,79.3030014038086
2016-06-29,79.71050262451172
2016-06-30,80.95735931396484
2016-07-01,80.24313354492188
2016-07-05,80.36627197265625
2016-07-06,80.17743682861328
2016-07-07,79.8079833984375
2016-07-08,80.85064697265625
2016-07-11,81.14620208740234
2016-07-12,80.67003631591797
2016-07-13,80.83424377441406
2016-07-14,80.35806274414062
2016-07-15,80.20206451416016
2016-07-18,79.66840362548828
2016-07-19,79.52885437011719
2016-07-20,79.37285614013672
2016-07-21,79.43032836914062
2016-07-22,80.20206451416016
2016-07-25,79.90653228759766
2016-07-26,80.12818145751953
2016-07-27,80.41551208496094
2016-07-28,80.27593994140625
2016-07-29,80.20206451416016
2016-08-01,80.94918823242188
2016-08-02,81.7291030883789
2016-08-03,81.19546508789062
2016-08-04,81.44996643066406
2016-08-05,81.52384948730469
2016-08-08,81.77835845947266
2016-08-09,81.54024505615234
2016-08-10,81.35963439941406
2016-08-11,81.55667114257812
2016-08-12,81.44996643066406
2016-08-15,81.26113891601562
2016-08-16,80.55508422851562
2016-08-17,80.44837951660156
2016-08-18,81.17903137207031
2016-08-19,81.08053588867188
2016-08-22,81.40890502929688
2016-08-23,80.89169311523438
2016-08-24,81.38429260253906
2016-08-25,82.63218688964844
2016-08-26,82.7306900024414
2016-08-29,83.51065063476562
2016-08-30,83.82262420654297
2016-08-31,83.76513671875
2016-09-01,84.13457489013672
2016-09-02,85.12799835205078
2016-09-06,84.10995483398438
2016-09-07,83.85545349121094
2016-09-08,83.3053970336914
2016-09-09,81.63056945800781
2016-09-12,81.74552917480469
2016-09-13,81.20366668701172
2016-09-14,79.70127868652344
2016-09-15,80.27593994140625
2016-09-16,80.69466400146484
2016-09-19,81.4909896850586
2016-09-20,81.35963439941406
2016-09-21,82.55830383300781
2016-09-22,83.19864654541016
2016-09-23,82.50080108642578
2016-09-26,82.41053009033203
2016-09-27,83.65018463134766
2016-09-28,83.61735534667969
2016-09-29,82.75534057617188
2016-09-30,83.79798126220703
2016-10-03,82.85530853271484
2016-10-04,82.45014953613281
2016-10-05,82.42533874511719
2016-10-06,82.185546875
2016-10-07,82.82223510742188
2016-10-10,82.72300720214844
2016-10-11,82.80570220947266
2016-10-12,84.03777313232422
2016-10-13,84.86466979980469
2016-10-14,85.2037124633789
2016-10-17,85.36083221435547
2016-10-18,86.59290313720703
2016-10-19,85.2037124633789
2016-10-20,84.2775650024414
2016-10-21,84.55874633789062
2016-10-24,84.82333374023438
2016-10-25,84.8398666381836
2016-10-26,84.32718658447266
2016-10-27,84.25277709960938
2016-10-28,83.8145523071289
2016-10-31,84.66624450683594
2016-11-01,85.17063903808594
2016-11-02,83.96336364746094
2016-11-03,83.8641586303711
2016-11-04,83.59949493408203
2016-11-07,84.16181182861328
2016-11-08,85.00525665283203
2016-11-09,85.5675277709961
2016-11-10,86.501953125
2016-11-11,88.09784698486328
2016-11-14,87.52728271484375
2016-11-15,87.02288818359375
2016-11-16,86.51847839355469
2016-11-17,87.41152954101562
2016-11-18,87.8994369506836
2016-11-21,87.56037139892578
2016-11-22,88.4947509765625
2016-11-23,89.71856689453125
2016-11-25,90.12373352050781
2016-11-28,89.52012634277344
2016-11-29,89.17281341552734
2016-11-30,88.61878967285156
2016-12-01,89.33821868896484
2016-12-02,89.55318450927734
2016-12-05,89.90874481201172
2016-12-06,90.88453674316406
2016-12-07,92.97657775878906
2016-12-08,94.67169952392578
2016-12-09,94.76266479492188
2016-12-12,94.12594604492188
2016-12-13,93.94404602050781
2016-12-14,93.23291778564453
2016-12-15,93.48922729492188
2016-12-16,92.1993179321289
2016-12-19,93.31559753417969
2016-12-20,92.71197509765625
2016-12-21,93.12540435791016
2016-12-22,93.49752044677734
2016-12-23,93.98538970947266
2016-12-27,93.7786636352539
2016-12-28,93.09233856201172
2016-12-29,93.82825469970703
2016-12-30,92.98481750488281
2017-01-03,93.20381927490234
2017-01-04,93.528564453125
2017-01-05,93.1788558959961
2017-01-06,93.46197509765625
2017-01-09,92.68756866455078
2017-01-10,93.17052459716797
2017-01-11,92.92072296142578
2017-01-12,91.87984466552734
2017-01-13,91.9297866821289
2017-01-17,92.37946319580078
2017-01-18,92.90406036376953
2017-01-19,93.03729248046875
2017-01-20,93.63683319091797
2017-01-23,93.44532012939453
2017-01-24,93.66180419921875
2017-01-25,93.7867202758789
2017-01-26,93.67847442626953
2017-01-27,94.36127471923828
2017-01-30,94.12813568115234
2017-01-31,93.3537368774414
2017-02-01,92.895751953125
2017-02-02,93.88663482666016
2017-02-03,94.05319213867188
2017-02-06,93.8616714477539
2017-02-07,94.5361557006836
2017-02-08,93.6867904663086
2017-02-09,94.5361557006836
2017-02-10,94.34461975097656
2017-02-13,94.92753601074219
2017-02-14,94.28634643554688
2017-02-15,95.46044921875
2017-02-16,96.60124206542969
2017-02-17,95.02745819091797
2017-02-21,96.03502655029297
2017-02-22,97.61711883544922
2017-02-23,98.23332977294922
2017-02-24,99.90705108642578
2017-02-27,99.107666015625
2017-02-28,98.76625061035156
2017-03-01,101.8638916015625
2017-03-02,100.98954772949219
2017-03-03,100.7730484008789
2017-03-06,99.94037628173828
2017-03-07,100.55654907226562
2017-03-08,100.34004211425781
2017-03-09,100.09856414794922
2017-03-10,100.83967590332031
2017-03-13,101.15609741210938
2017-03-14,102.43012237548828
2017-03-15,103.75409698486328
2017-03-16,103.86234283447266
2017-03-17,101.66402435302734
2017-03-20,102.49671173095703
2017-03-21,101.3642807006836
2017-03-22,100.664794921875
2017-03-23,101.38926696777344
2017-03-24,101.22268676757812
2017-03-27,101.85556030273438
2017-03-28,100.36504364013672
2017-03-29,100.22345733642578
2017-03-30,101.07280731201172
2017-03-31,102.1719741821289
2017-04-03,101.29454803466797
2017-04-04,101.9482192993164
2017-04-05,101.93983459472656
2017-04-06,101.14368438720703
2017-04-07,101.67166137695312
2017-04-10,101.78898620605469
2017-04-11,102.14936828613281
2017-04-12,102.33372497558594
2017-04-13,100.69953918457031
2017-04-17,102.6186752319336
2017-04-18,102.40912628173828
2017-04-19,102.7862548828125
2017-04-20,102.94548034667969
2017-04-21,103.1466293334961
2017-04-24,103.1214828491211
2017-04-25,103.19690704345703
2017-04-26,104.23606872558594
2017-04-27,104.94843292236328
2017-04-28,103.76678466796875
2017-05-01,104.47913360595703
2017-05-02,101.3615951538086
2017-05-03,101.25265502929688
2017-05-04,99.64359283447266
2017-05-05,99.65198516845703
2017-05-08,98.0596923828125
2017-05-09,97.30547332763672
2017-05-10,96.91995239257812
2017-05-11,96.6852798461914
2017-05-12,96.74397277832031
2017-05-15,96.18245697021484
2017-05-16,96.03999328613281
2017-05-17,95.58746337890625
2017-05-18,97.28031921386719
2017-05-19,96.74397277832031
2017-05-22,96.76911926269531
2017-05-23,98.227294921875
2017-05-24,97.3641128540039
2017-05-25,97.79150390625
2017-05-26,97.72447967529297
2017-05-30,97.5736312866211
2017-05-31,98.69659423828125
2017-06-01,99.9369125366211
2017-06-02,102.81980895996094
