Date,BX
2013-09-10,12.353330612182617
2013-09-11,12.391286849975586
2013-09-12,12.342479705810547
2013-09-13,12.380441665649414
2013-09-16,12.8522310256958
2013-09-17,12.8522310256958
2013-09-18,13.286069869995117
2013-09-19,13.286069869995117
2013-09-20,13.150492668151855
2013-09-23,13.079994201660156
2013-09-24,13.3891019821167
2013-09-25,13.530092239379883
2013-09-26,13.557205200195312
2013-09-27,13.557205200195312
2013-09-30,13.49755859375
2013-10-01,13.54636001586914
2013-10-02,13.7470064163208
2013-10-03,13.860886573791504
2013-10-04,14.289292335510254
2013-10-07,14.267607688903809
2013-10-08,13.806658744812012
2013-10-09,13.432486534118652
2013-10-10,14.056114196777344
2013-10-11,14.408602714538574
2013-10-14,14.506210327148438
2013-10-15,14.582134246826172
2013-10-16,14.652631759643555
2013-10-17,14.777353286743164
2013-10-18,15.08646011352539
2013-10-21,15.097306251525879
2013-10-22,15.471484184265137
2013-10-23,14.972573280334473
2013-10-24,14.742900848388672
2013-10-25,14.606196403503418
2013-10-28,14.474953651428223
2013-10-29,14.999920845031738
2013-10-30,14.365582466125488
2013-10-31,14.37105655670166
2013-11-01,14.759309768676758
2013-11-04,15.010863304138184
2013-11-05,14.939769744873047
2013-11-06,15.010863304138184
2013-11-07,14.278082847595215
2013-11-08,14.168721199035645
2013-11-11,14.556978225708008
2013-11-12,14.103099822998047
2013-11-13,14.748370170593262
2013-11-14,15.076478958129883
2013-11-15,15.071011543273926
2013-11-18,14.950706481933594
2013-11-19,14.474953651428223
2013-11-20,14.376516342163086
2013-11-21,14.622602462768555
2013-11-22,14.906957626342773
2013-11-25,15.333501815795898
2013-11-26,15.388175964355469
2013-11-27,15.54676628112793
2013-11-29,15.628790855407715
2013-12-02,15.913148880004883
2013-12-03,15.601447105407715
2013-12-04,15.404587745666504
2013-12-05,15.174917221069336
2013-12-06,15.44286823272705
2013-12-09,15.59051513671875
2013-12-10,15.973302841186523
2013-12-11,15.940495491027832
2013-12-12,15.842065811157227
2013-12-13,15.880345344543457
2013-12-16,15.989706993103027
2013-12-17,16.301406860351562
2013-12-18,16.580305099487305
2013-12-19,16.476398468017578
2013-12-20,16.53655242919922
2013-12-23,16.875591278076172
2013-12-24,16.95762062072754
2013-12-26,17.072458267211914
2013-12-27,17.143552780151367
2013-12-30,17.110736846923828
2013-12-31,17.225574493408203
2014-01-02,17.10527229309082
2014-01-03,17.526342391967773
2014-01-06,17.21463966369629
2014-01-07,17.362281799316406
2014-01-08,17.236513137817383
2014-01-09,17.466184616088867
2014-01-10,17.652114868164062
2014-01-13,17.548215866088867
2014-01-14,17.537277221679688
2014-01-15,17.690397262573242
2014-01-16,17.76694679260254
2014-01-17,17.876323699951172
2014-01-21,18.00209617614746
2014-01-22,18.149747848510742
2014-01-23,17.395099639892578
2014-01-24,17.023242950439453
2014-01-27,16.68967056274414
2014-01-28,17.01230239868164
2014-01-29,16.913877487182617
2014-01-30,17.624773025512695
2014-01-31,17.909128189086914
2014-02-03,17.039649963378906
2014-02-04,17.45524787902832
2014-02-05,17.362281799316406
2014-02-06,17.41242218017578
2014-02-07,17.456979751586914
2014-02-10,17.57395362854004
2014-02-11,17.629653930664062
2014-02-12,17.490398406982422
2014-02-13,17.60737419128418
2014-02-14,17.37899398803711
2014-02-18,17.534963607788086
2014-02-19,17.47369384765625
2014-02-20,17.657506942749023
2014-02-21,17.858034133911133
2014-02-24,18.309215545654297
2014-02-25,18.342634201049805
2014-02-26,18.19781494140625
2014-02-27,18.35934829711914
2014-02-28,18.576589584350586
2014-03-03,18.203388214111328
2014-03-04,18.749267578125
2014-03-05,19.155881881713867
2014-03-06,19.183734893798828
2014-03-07,19.3675537109375
2014-03-10,19.595930099487305
2014-03-11,19.183734893798828
2014-03-12,19.08904266357422
2014-03-13,18.610004425048828
2014-03-14,18.348209381103516
2014-03-17,18.6434326171875
2014-03-18,19.044485092163086
2014-03-19,18.810529708862305
2014-03-20,18.82724952697754
2014-03-21,18.894088745117188
2014-03-24,18.44847297668457
2014-03-25,18.314794540405273
2014-03-26,17.774484634399414
2014-03-27,18.04741668701172
2014-03-28,18.403911590576172
2014-03-31,18.520883560180664
2014-04-01,18.76041030883789
2014-04-02,18.571016311645508
2014-04-03,18.69356346130371
2014-04-04,18.270225524902344
2014-04-07,17.362281799316406
2014-04-08,16.94452476501465
2014-04-09,17.417991638183594
2014-04-10,16.732852935791016
2014-04-11,16.788558959960938
2014-04-14,16.58245849609375
2014-04-15,16.821977615356445
2014-04-16,17.234172821044922
2014-04-17,17.456979751586914
2014-04-21,17.67421531677246
2014-04-22,18.364927291870117
2014-04-23,18.108692169189453
2014-04-24,17.984811782836914
2014-04-25,17.466777801513672
2014-04-28,16.875545501708984
2014-04-29,16.886802673339844
2014-04-30,16.62778663635254
2014-05-01,16.565847396850586
2014-05-02,16.650312423706055
2014-05-05,16.59963035583496
2014-05-06,16.3687744140625
2014-05-07,16.104124069213867
2014-05-08,16.250524520874023
2014-05-09,16.0590763092041
2014-05-12,16.453237533569336
2014-05-13,16.58274269104004
2014-05-14,16.672832489013672
2014-05-15,16.3687744140625
2014-05-16,16.44196891784668
2014-05-19,16.76292610168457
2014-05-20,16.898069381713867
2014-05-21,17.455514907836914
2014-05-22,17.601924896240234
2014-05-23,17.55687141418457
2014-05-27,17.42736053466797
2014-05-28,17.43299102783203
2014-05-29,17.596282958984375
2014-05-30,17.500568389892578
2014-06-02,17.573760986328125
2014-06-03,17.579397201538086
2014-06-04,18.001705169677734
2014-06-05,18.418384552001953
2014-06-06,19.020885467529297
2014-06-09,18.86322593688965
2014-06-10,18.942049026489258
2014-06-11,19.11098289489746
2014-06-12,18.8857421875
2014-06-13,18.739343643188477
2014-06-16,18.5816707611084
2014-06-17,18.7111873626709
2014-06-18,18.919530868530273
2014-06-19,18.930789947509766
2014-06-20,18.801280975341797
2014-06-23,18.75060272216797
2014-06-24,18.395864486694336
2014-06-25,18.40149688720703
2014-06-26,18.683032989501953
2014-06-27,18.84069061279297
2014-06-30,18.829431533813477
2014-07-01,18.90826988220215
2014-07-02,19.054664611816406
2014-07-03,19.02651023864746
2014-07-07,18.739343643188477
2014-07-08,18.42964744567871
2014-07-09,18.497215270996094
2014-07-10,18.16500473022461
2014-07-11,18.170629501342773
2014-07-14,18.46906089782715
2014-07-15,18.806915283203125
2014-07-16,19.133495330810547
2014-07-17,19.223594665527344
2014-07-18,20.102001190185547
2014-07-21,20.056949615478516
2014-07-22,20.02879524230957
2014-07-23,20.282184600830078
2014-07-24,20.019153594970703
2014-07-25,19.71036720275879
2014-07-28,19.63603973388672
2014-07-29,19.550262451171875
2014-07-30,19.45305633544922
2014-07-31,18.686830520629883
2014-08-01,18.53815269470215
2014-08-04,18.76116371154785
2014-08-05,18.555313110351562
2014-08-06,18.65252113342285
2014-08-07,18.65823745727539
2014-08-08,18.85837173461914
2014-08-11,19.275793075561523
2014-08-12,18.995607376098633
2014-08-13,19.109970092773438
2014-08-14,19.178585052490234
2014-08-15,18.989887237548828
2014-08-18,18.892684936523438
2014-08-19,18.86980438232422
2014-08-20,18.801191329956055
2014-08-21,18.726856231689453
2014-08-22,18.53815269470215
2014-08-25,18.85837173461914
2014-08-26,18.926992416381836
2014-08-27,18.89839744567871
2014-08-28,19.064224243164062
2014-08-29,19.172870635986328
2014-09-02,19.138559341430664
2014-09-03,19.09281349182129
2014-09-04,18.818342208862305
2014-09-05,18.915552139282227
2014-09-08,18.726856231689453
2014-09-09,18.583900451660156
2014-09-10,18.589624404907227
2014-09-11,18.62392807006836
2014-09-12,18.509567260742188
2014-09-15,18.389484405517578
2014-09-16,18.583900451660156
2014-09-17,18.715417861938477
2014-09-18,18.955583572387695
2014-09-19,18.967018127441406
2014-09-22,18.618207931518555
2014-09-23,18.2694091796875
2014-09-24,18.097858428955078
2014-09-25,18.080707550048828
2014-09-26,18.29799461364746
2014-09-29,18.200790405273438
2014-09-30,18.000654220581055
2014-10-01,17.537487030029297
2014-10-02,17.451719284057617
2014-10-03,17.840539932250977
2014-10-06,17.789081573486328
2014-10-07,17.434558868408203
2014-10-08,17.383092880249023
2014-10-09,17.02285385131836
2014-10-10,16.925649642944336
2014-10-13,16.765541076660156
2014-10-14,16.839874267578125
2014-10-15,16.616865158081055
2014-10-16,16.519657135009766
2014-10-17,16.754100799560547
2014-10-20,16.817005157470703
2014-10-21,17.56608009338379
2014-10-22,17.623260498046875
2014-10-23,17.339012145996094
2014-10-24,17.78567886352539
2014-10-27,17.629056930541992
2014-10-28,17.72187614440918
2014-10-29,17.40281867980957
2014-10-30,17.263601303100586
2014-10-31,17.472431182861328
2014-11-03,17.576847076416016
2014-11-04,17.600053787231445
2014-11-05,17.576847076416016
2014-11-06,17.576847076416016
2014-11-07,18.064132690429688
2014-11-10,18.388978958129883
2014-11-11,18.342575073242188
2014-11-12,18.505001068115234
2014-11-13,18.45859718322754
2014-11-14,18.481794357299805
2014-11-17,18.574615478515625
2014-11-18,18.916866302490234
2014-11-19,18.95167350769043
2014-11-20,19.061885833740234
2014-11-21,19.212717056274414
2014-11-24,19.32292938232422
2014-11-25,19.363544464111328
2014-11-26,19.43315315246582
2014-11-28,19.44475555419922
2014-12-01,19.056087493896484
2014-12-02,19.154708862304688
2014-12-03,19.230121612548828
2014-12-04,19.44475555419922
2014-12-05,19.688392639160156
2014-12-08,19.688392639160156
2014-12-09,19.659387588500977
2014-12-10,19.740596771240234
2014-12-11,19.636186599731445
2014-12-12,19.09089469909668
2014-12-15,18.92266845703125
2014-12-16,18.969072341918945
2014-12-17,19.636186599731445
2014-12-18,19.903030395507812
2014-12-19,19.920433044433594
2014-12-22,19.607177734375
2014-12-23,19.69999122619629
2014-12-24,19.728992462158203
2014-12-26,19.676786422729492
2014-12-29,19.659387588500977
2014-12-30,19.694194793701172
2014-12-31,19.62458038330078
2015-01-02,19.79861068725586
2015-01-05,19.508556365966797
2015-01-06,19.131500244140625
2015-01-07,19.40414810180664
2015-01-08,19.55497169494629
2015-01-09,19.84501838684082
2015-01-12,19.92622947692871
2015-01-13,19.769601821899414
2015-01-14,19.694194793701172
2015-01-15,19.415748596191406
2015-01-16,19.531768798828125
2015-01-20,19.694194793701172
2015-01-21,20.1292667388916
2015-01-22,20.715158462524414
2015-01-23,20.918188095092773
2015-01-26,21.144432067871094
2015-01-27,21.219837188720703
2015-01-28,21.312652587890625
2015-01-29,21.38226318359375
2015-01-30,21.66071319580078
2015-02-02,21.62010383605957
2015-02-03,21.962358474731445
2015-02-04,21.579498291015625
2015-02-05,21.496551513671875
2015-02-06,21.378042221069336
2015-02-09,21.50246810913086
2015-02-10,21.745405197143555
2015-02-11,21.609119415283203
2015-02-12,21.86983299255371
2015-02-13,22.16016387939453
2015-02-17,22.130538940429688
2015-02-18,22.047590255737305
2015-02-19,22.23126792907715
2015-02-20,22.29644203186035
2015-02-23,22.189794540405273
2015-02-24,22.432723999023438
2015-02-25,22.432723999023438
2015-02-26,22.456430435180664
2015-02-27,22.19571876525879
2015-03-02,22.598628997802734
2015-03-03,22.42679786682129
2015-03-04,22.877103805541992
2015-03-05,23.191143035888672
2015-03-06,22.960067749023438
2015-03-09,22.693435668945312
2015-03-10,22.68158531188965
2015-03-11,22.776382446289062
2015-03-12,22.924522399902344
2015-03-13,22.486051559448242
2015-03-16,22.70528221130371
2015-03-17,22.563077926635742
2015-03-18,22.93042755126953
2015-03-19,22.924522399902344
2015-03-20,22.924522399902344
2015-03-23,22.728984832763672
2015-03-24,22.693435668945312
2015-03-25,22.509748458862305
2015-03-26,22.272737503051758
2015-03-27,22.521602630615234
2015-03-30,22.75861358642578
2015-03-31,23.04302215576172
2015-04-01,23.131895065307617
2015-04-02,22.971906661987305
2015-04-06,22.841556549072266
2015-04-07,23.072643280029297
2015-04-08,23.232614517211914
2015-04-09,23.22669792175293
2015-04-10,23.712562561035156
2015-04-13,23.789592742919922
2015-04-14,23.724414825439453
2015-04-15,24.30508041381836
2015-04-16,24.38210678100586
2015-04-17,24.7968692779541
2015-04-20,24.779090881347656
2015-04-21,24.7198429107666
2015-04-22,24.743541717529297
2015-04-23,24.816184997558594
2015-04-24,25.070472717285156
2015-04-27,25.179454803466797
2015-04-28,25.2399845123291
2015-04-29,25.288414001464844
2015-04-30,24.798038482666016
2015-05-01,25.270254135131836
2015-05-04,25.760650634765625
2015-05-05,25.597185134887695
2015-05-06,25.276309967041016
2015-05-07,25.58506965637207
2015-05-08,25.79092025756836
2015-05-11,25.84539794921875
2015-05-12,25.754596710205078
2015-05-13,25.7788143157959
2015-05-14,26.08757972717285
2015-05-15,26.269214630126953
2015-05-18,26.614286422729492
2015-05-19,26.420555114746094
2015-05-20,26.493207931518555
2015-05-21,26.378183364868164
2015-05-22,26.287364959716797
2015-05-26,26.14206314086914
2015-05-27,26.305530548095703
2015-05-28,26.41451072692871
2015-05-29,26.517425537109375
2015-06-01,26.335798263549805
2015-06-02,26.23893928527832
2015-06-03,26.360010147094727
2015-06-04,26.045196533203125
2015-06-05,25.66983985900879
2015-06-08,25.36712646484375
2015-06-09,24.937273025512695
2015-06-10,25.43372917175293
2015-06-11,25.68193817138672
2015-06-12,25.730382919311523
2015-06-15,25.57297706604004
2015-06-16,25.415557861328125
2015-06-17,25.355018615722656
2015-06-18,25.427671432495117
2015-06-19,25.66377830505371
2015-06-22,25.53059196472168
2015-06-23,25.512426376342773
2015-06-24,25.052309036254883
2015-06-25,24.870677947998047
2015-06-26,25.124956130981445
2015-06-29,24.60429573059082
2015-06-30,24.743545532226562
2015-07-01,24.773813247680664
2015-07-02,25.015987396240234
2015-07-06,24.501375198364258
2015-07-07,24.077571868896484
2015-07-08,23.36923599243164
2015-07-09,23.6658935546875
2015-07-10,23.980709075927734
2015-07-13,24.76776123046875
2015-07-14,24.86463165283203
2015-07-15,25.02203369140625
2015-07-16,25.403451919555664
2015-07-17,25.18549919128418
2015-07-20,25.18549919128418
2015-07-21,25.336856842041016
2015-07-22,25.124956130981445
2015-07-23,24.490049362182617
2015-07-24,23.58392906188965
2015-07-27,23.48530387878418
2015-07-28,23.799665451049805
2015-07-29,24.268146514892578
2015-07-30,24.218833923339844
2015-07-31,24.194169998168945
2015-08-03,23.879804611206055
2015-08-04,24.342121124267578
2015-08-05,24.009254455566406
2015-08-06,23.69487953186035
2015-08-07,23.318876266479492
2015-08-10,24.12019920349121
2015-08-11,23.37434959411621
2015-08-12,23.48530387878418
2015-08-13,23.522287368774414
2015-08-14,23.824323654174805
2015-08-17,23.688711166381836
2015-08-18,22.979839324951172
2015-08-19,22.653148651123047
2015-08-20,21.27237892150879
2015-08-21,20.927194595336914
2015-08-24,20.1505126953125
2015-08-25,19.97175407409668
2015-08-26,21.16143226623535
2015-08-27,21.950435638427734
2015-08-28,21.987417221069336
2015-08-31,21.112117767333984
2015-09-01,20.0025691986084
2015-09-02,20.1011962890625
2015-09-03,20.63747787475586
2015-09-04,20.754596710205078
2015-09-08,21.827150344848633
2015-09-09,21.30936622619629
2015-09-10,20.982664108276367
2015-09-11,20.964170455932617
2015-09-14,20.964170455932617
2015-09-15,21.383337020874023
2015-09-16,21.401836395263672
2015-09-17,22.030576705932617
2015-09-18,21.0689697265625
2015-09-21,21.14293098449707
2015-09-22,20.896371841430664
2015-09-23,20.59432601928711
2015-09-24,20.082704544067383
2015-09-25,20.24913787841797
2015-09-28,19.047142028808594
2015-09-29,18.53551483154297
2015-09-30,19.521774291992188
2015-10-01,19.741939544677734
2015-10-02,19.785907745361328
2015-10-05,20.97305679321289
2015-10-06,21.23058319091797
2015-10-07,21.79590606689453
2015-10-08,21.36249542236328
2015-10-09,21.43158721923828
2015-10-12,21.236879348754883
2015-10-13,20.847427368164062
2015-10-14,21.073551177978516
2015-10-15,21.387619018554688
2015-10-16,21.682842254638672
2015-10-19,21.312240600585938
2015-10-20,20.954212188720703
2015-10-21,21.117523193359375
2015-10-22,21.251386642456055
2015-10-23,21.946168899536133
2015-10-26,21.93979263305664
2015-10-27,21.729442596435547
2015-10-28,21.990785598754883
2015-10-29,21.531843185424805
2015-10-30,21.072908401489258
2015-11-02,21.75494384765625
2015-11-03,22.048158645629883
2015-11-04,21.512723922729492
2015-11-05,21.366111755371094
2015-11-06,20.95816993713379
2015-11-09,20.429113388061523
2015-11-10,20.556604385375977
2015-11-11,20.110410690307617
2015-11-12,19.81720542907715
2015-11-13,19.511240005493164
2015-11-16,20.00204849243164
2015-11-17,19.676965713500977
2015-11-18,20.135908126831055
2015-11-19,20.040300369262695
2015-11-20,19.87456703186035
2015-11-23,19.766206741333008
2015-11-24,19.54948616027832
2015-11-25,19.81083106994629
2015-11-27,19.75983428955078
2015-11-30,19.906442642211914
2015-12-01,20.212398529052734
2015-12-02,19.530364990234375
2015-12-03,19.37738800048828
2015-12-04,19.536741256713867
2015-12-07,19.383758544921875
2015-12-08,19.116046905517578
2015-12-09,19.45387077331543
2015-12-10,19.383758544921875
2015-12-11,18.37026596069336
2015-12-14,17.720109939575195
2015-12-15,18.459508895874023
2015-12-16,18.994935989379883
2015-12-17,19.485748291015625
2015-12-18,18.867450714111328
2015-12-21,19.192537307739258
2015-12-22,19.17340850830078
2015-12-23,19.670597076416016
2015-12-24,19.54948616027832
2015-12-28,19.383758544921875
2015-12-29,19.23078155517578
2015-12-30,18.93756675720215
2015-12-31,18.637983322143555
2016-01-04,18.453134536743164
2016-01-05,17.93683433532715
2016-01-06,17.395029067993164
2016-01-07,16.81498908996582
2016-01-08,16.254058837890625
2016-01-11,15.712257385253906
2016-01-12,16.043710708618164
2016-01-13,15.584769248962402
2016-01-14,16.343290328979492
2016-01-15,15.654886245727539
2016-01-19,15.30431079864502
2016-01-20,15.138583183288574
2016-01-21,15.39992618560791
2016-01-22,16.706621170043945
2016-01-25,15.954468727111816
2016-01-26,16.757614135742188
2016-01-27,16.31779670715332
2016-01-28,16.011838912963867
2016-01-29,16.7448673248291
2016-02-01,17.446020126342773
2016-02-02,16.81498908996582
2016-02-03,16.87234878540039
2016-02-04,17.19204330444336
2016-02-05,17.270341873168945
2016-02-08,15.945873260498047
2016-02-09,15.9589204788208
2016-02-10,15.985020637512207
2016-02-11,15.019390106201172
2016-02-12,16.069835662841797
2016-02-16,16.944114685058594
2016-02-17,17.374738693237305
2016-02-18,17.270341873168945
2016-02-19,16.878873825073242
2016-02-22,17.40083122253418
2016-02-23,16.794050216674805
2016-02-24,16.787532806396484
2016-02-25,16.624418258666992
2016-02-26,16.709238052368164
2016-02-29,16.944114685058594
2016-03-01,17.648767471313477
2016-03-02,18.320785522460938
2016-03-03,18.62091827392578
2016-03-04,18.966712951660156
2016-03-07,18.960189819335938
2016-03-08,18.431705474853516
2016-03-09,18.020660400390625
2016-03-10,17.857545852661133
2016-03-11,17.955415725708008
2016-03-14,17.818397521972656
2016-03-15,17.6683406829834
2016-03-16,18.118532180786133
2016-03-17,18.38603401184082
2016-03-18,18.262065887451172
2016-03-21,18.28164291381836
2016-03-22,18.13810157775879
2016-03-23,17.590042114257812
2016-03-24,17.257293701171875
2016-03-28,17.165952682495117
2016-03-29,17.994558334350586
2016-03-30,18.229442596435547
2016-03-31,18.301212310791016
2016-04-01,18.353408813476562
2016-04-04,17.877119064331055
2016-04-05,17.837974548339844
2016-04-06,18.001083374023438
2016-04-07,17.550899505615234
2016-04-08,17.40083122253418
2016-04-11,17.30948829650879
2016-04-12,17.7270565032959
2016-04-13,18.653539657592773
2016-04-14,18.92756462097168
2016-04-15,18.777502059936523
2016-04-18,18.940616607666016
2016-04-19,19.17549705505371
2016-04-20,19.208118438720703
2016-04-21,18.41865348815918
2016-04-22,18.562198638916016
2016-04-25,18.457799911499023
2016-04-26,18.705730438232422
2016-04-27,18.816652297973633
2016-04-28,18.302751541137695
2016-04-29,18.07874298095703
2016-05-02,18.210512161254883
2016-05-03,17.815202713012695
2016-05-04,17.51872444152832
2016-05-05,17.630727767944336
2016-05-06,17.578020095825195
2016-05-09,17.643903732299805
2016-05-10,17.755910873413086
2016-05-11,17.643903732299805
2016-05-12,17.360593795776367
2016-05-13,16.998233795166016
2016-05-16,17.083881378173828
2016-05-17,17.169536590576172
2016-05-18,16.662221908569336
2016-05-19,16.332799911499023
2016-05-20,16.767641067504883
2016-05-23,16.62269401550293
2016-05-24,17.248594284057617
2016-05-25,17.597782135009766
2016-05-26,17.459421157836914
2016-05-27,17.650489807128906
2016-05-31,17.255186080932617
2016-06-01,17.301305770874023
2016-06-02,17.314477920532227
2016-06-03,17.189300537109375
2016-06-06,17.591201782226562
2016-06-07,17.604368209838867
2016-06-08,17.73613929748535
2016-06-09,17.459421157836914
2016-06-10,17.17612648010254
2016-06-13,16.958698272705078
2016-06-14,16.50409507751465
2016-06-15,16.60292625427246
2016-06-16,16.4184513092041
2016-06-17,16.411861419677734
2016-06-20,16.793987274169922
2016-06-21,16.68198585510254
2016-06-22,16.583162307739258
2016-06-23,17.050939559936523
2016-06-24,16.121971130371094
2016-06-27,15.36429500579834
2016-06-28,15.720075607299805
2016-06-29,16.30644416809082
2016-06-30,16.1680908203125
2016-07-01,16.14173698425293
2016-07-05,15.318178176879883
2016-07-06,15.12710952758789
2016-07-07,15.423589706420898
2016-07-08,15.812309265136719
2016-07-11,15.878192901611328
2016-07-12,16.18785285949707
2016-07-13,16.339391708374023
2016-07-14,16.517276763916016
2016-07-15,16.471155166625977
2016-07-18,16.556808471679688
2016-07-19,16.668813705444336
2016-07-20,17.02458953857422
2016-07-21,17.676843643188477
2016-07-22,18.065561294555664
2016-07-25,18.23686408996582
2016-07-26,18.230281829833984
2016-07-27,18.118270874023438
2016-07-28,18.01813316345215
2016-07-29,17.917999267578125
2016-08-01,17.670988082885742
2016-08-02,17.3238468170166
2016-08-03,17.797834396362305
2016-08-04,17.777807235717773
2016-08-05,18.151649475097656
2016-08-08,18.44538688659668
2016-08-09,18.61896324157715
2016-08-10,18.578907012939453
2016-08-11,18.62563133239746
2016-08-12,18.42536163330078
2016-08-15,18.652339935302734
2016-08-16,18.605606079101562
2016-08-17,18.61896324157715
2016-08-18,18.90602684020996
2016-08-19,18.819238662719727
2016-08-22,18.82591438293457
2016-08-23,18.84593963623047
2016-08-24,18.799211502075195
2016-08-25,18.572233200073242
2016-08-26,18.31855010986328
2016-08-29,18.42536163330078
2016-08-30,18.412006378173828
2016-08-31,18.305192947387695
2016-09-01,17.978078842163086
2016-09-02,17.9447021484375
2016-09-06,17.824541091918945
2016-09-07,17.771127700805664
2016-09-08,17.88461685180664
2016-09-09,17.47071647644043
2016-09-12,17.57085418701172
2016-09-13,17.210351943969727
2016-09-14,17.083515167236328
2016-09-15,17.217029571533203
2016-09-16,17.197004318237305
2016-09-19,17.243738174438477
2016-09-20,17.330522537231445
2016-09-21,17.59087371826172
2016-09-22,17.39060401916504
2016-09-23,17.243738174438477
2016-09-26,16.996728897094727
2016-09-27,16.68963623046875
2016-09-28,16.769746780395508
2016-09-29,16.729694366455078
2016-09-30,17.04345703125
2016-10-03,16.816476821899414
2016-10-04,16.749723434448242
2016-10-05,16.783103942871094
2016-10-06,16.549448013305664
2016-10-07,16.476009368896484
2016-10-10,16.46265983581543
2016-10-11,16.222332000732422
2016-10-12,16.128870010375977
2016-10-13,15.915241241455078
2016-10-14,15.808419227600098
2016-10-17,15.701616287231445
2016-10-18,15.761695861816406
2016-10-19,15.82845401763916
2016-10-20,15.76837158203125
2016-10-21,16.06878089904785
2016-10-24,16.549448013305664
2016-10-25,16.716344833374023
2016-10-26,16.94331932067871
2016-10-27,16.916616439819336
2016-10-28,17.02342987060547
2016-10-31,16.709667205810547
2016-11-01,16.636232376098633
2016-11-02,16.262386322021484
2016-11-03,16.187694549560547
2016-11-04,15.983991622924805
2016-11-07,16.20127296447754
2016-11-08,16.323501586914062
2016-11-09,16.085838317871094
2016-11-10,16.656211853027344
2016-11-11,16.432138442993164
2016-11-14,17.158681869506836
2016-11-15,17.586458206176758
2016-11-16,17.35559844970703
2016-11-17,17.586458206176758
2016-11-18,18.061767578125
2016-11-21,17.892011642456055
2016-11-22,17.987077713012695
2016-11-23,17.67473030090332
2016-11-25,18.027822494506836
2016-11-28,17.525346755981445
2016-11-29,17.64756965637207
2016-11-30,17.477819442749023
2016-12-01,17.756216049194336
2016-12-02,17.55929946899414
2016-12-05,17.925962448120117
2016-12-06,18.027822494506836
2016-12-07,19.39942741394043
2016-12-08,20.241405487060547
2016-12-09,20.044490814208984
2016-12-12,19.888317108154297
2016-12-13,19.91547966003418
2016-12-14,19.759307861328125
2016-12-15,19.847579956054688
2016-12-16,19.67103385925293
2016-12-19,19.745729446411133
2016-12-20,19.630294799804688
2016-12-21,19.351898193359375
2016-12-22,19.005598068237305
2016-12-23,19.107450485229492
2016-12-27,18.83584976196289
2016-12-28,18.557456970214844
2016-12-29,18.435230255126953
2016-12-30,18.353748321533203
2017-01-03,19.09387969970703
2017-01-04,20.234615325927734
2017-01-05,20.655601501464844
2017-01-06,20.71671485900879
2017-01-09,20.689550399780273
2017-01-10,20.417951583862305
2017-01-11,20.51301383972168
2017-01-12,20.506223678588867
2017-01-13,20.43153190612793
2017-01-17,20.146345138549805
2017-01-18,20.085235595703125
2017-01-19,19.901899337768555
2017-01-20,20.085235595703125
2017-01-23,20.078441619873047
2017-01-24,20.580913543701172
2017-01-25,20.79140853881836
2017-01-26,21.192026138305664
2017-01-27,21.253137588500977
2017-01-30,21.06301498413086
2017-01-31,20.79819679260254
2017-02-01,21.158077239990234
2017-02-02,21.227014541625977
2017-02-03,21.192543029785156
2017-02-06,21.109813690185547
2017-02-07,21.061555862426758
2017-02-08,21.04776954650879
2017-02-09,20.79958724975586
2017-02-10,20.923681259155273
2017-02-13,20.992612838745117
2017-02-14,20.992612838745117
2017-02-15,21.330429077148438
2017-02-16,20.95814323425293
2017-02-17,20.83405303955078
2017-02-21,21.061555862426758
2017-02-22,20.902997970581055
2017-02-23,20.56517791748047
2017-02-24,20.36524772644043
2017-02-27,20.53760528564453
2017-02-28,20.36524772644043
2017-03-01,20.682376861572266
2017-03-02,20.461767196655273
2017-03-03,20.447982788085938
2017-03-06,20.35146141052246
2017-03-07,20.261837005615234
2017-03-08,20.061908721923828
2017-03-09,19.73099136352539
2017-03-10,19.951602935791016
2017-03-13,20.923681259155273
2017-03-14,20.847841262817383
2017-03-15,21.033979415893555
2017-03-16,21.096023559570312
2017-03-17,21.089126586914062
2017-03-20,21.04776954650879
2017-03-21,20.68927574157715
2017-03-22,20.668588638305664
2017-03-23,20.606544494628906
2017-03-24,20.461767196655273
2017-03-27,20.399721145629883
2017-03-28,20.420406341552734
2017-03-29,20.20668601989746
2017-03-30,20.468660354614258
2017-03-31,20.475555419921875
2017-04-03,20.36524772644043
2017-04-04,20.434192657470703
2017-04-05,20.31698989868164
2017-04-06,20.516921997070312
2017-04-07,20.261837005615234
2017-04-10,20.296308517456055
2017-04-11,20.158424377441406
2017-04-12,20.172218322753906
2017-04-13,19.896448135375977
2017-04-17,20.165321350097656
2017-04-18,20.406614303588867
2017-04-19,20.72374725341797
2017-04-20,20.83405303955078
2017-04-21,20.875417709350586
2017-04-24,20.97882843017578
2017-04-25,21.29595184326172
2017-04-26,21.557933807373047
2017-04-27,21.96214485168457
2017-04-28,21.869956970214844
2017-05-01,21.869956970214844
2017-05-02,21.806135177612305
2017-05-03,21.834501266479492
2017-05-04,21.458654403686523
2017-05-05,21.472837448120117
2017-05-08,21.359375
2017-05-09,21.267181396484375
2017-05-10,21.288463592529297
2017-05-11,21.274272918701172
2017-05-12,21.21044921875
2017-05-15,21.35228729248047
2017-05-16,21.42319679260254
2017-05-17,20.792055130004883
2017-05-18,20.763694763183594
2017-05-19,21.182090759277344
2017-05-22,22.607463836669922
2017-05-23,23.025859832763672
