Date,L
2013-09-18,44.696983337402344
2013-09-19,44.86663818359375
2013-09-20,44.71583938598633
2013-09-23,44.395355224609375
2013-09-24,44.45191192626953
2013-09-25,44.45191192626953
2013-09-26,44.62157440185547
2013-09-27,44.25397491455078
2013-09-30,44.056034088134766
2013-10-01,44.45191192626953
2013-10-02,44.34822463989258
2013-10-03,43.55644989013672
2013-10-04,44.3576545715332
2013-10-07,44.16913986206055
2013-10-08,43.51875305175781
2013-10-09,43.82038116455078
2013-10-10,45.3661994934082
2013-10-11,45.55473327636719
2013-10-14,45.77151870727539
2013-10-15,45.30023193359375
2013-10-16,45.7620964050293
2013-10-17,45.960025787353516
2013-10-18,46.252235412597656
2013-10-21,46.110836029052734
2013-10-22,46.37477111816406
2013-10-23,45.65839385986328
2013-10-24,45.79979705810547
2013-10-25,46.00716781616211
2013-10-28,45.90346908569336
2013-10-29,46.31821823120117
2013-10-30,46.12027359008789
2013-10-31,45.53587341308594
2013-11-01,45.56414794921875
2013-11-04,45.51701736450195
2013-11-05,45.35676956176758
2013-11-06,45.592437744140625
2013-11-07,44.99859619140625
2013-11-08,45.78095245361328
2013-11-11,45.62070083618164
2013-11-12,45.12113571166992
2013-11-13,45.290809631347656
2013-11-14,45.30023193359375
2013-11-15,45.30965805053711
2013-11-18,45.1871223449707
2013-11-19,44.99859619140625
2013-11-20,44.8477783203125
2013-11-21,45.37562942504883
2013-11-22,45.46989059448242
2013-11-25,45.290809631347656
2013-11-26,45.1614990234375
2013-11-27,44.831172943115234
2013-11-29,44.6895751953125
2013-12-02,44.6895751953125
2013-12-03,44.3875732421875
2013-12-04,44.13273620605469
2013-12-05,43.89677810668945
2013-12-06,44.632957458496094
2013-12-09,44.897239685058594
2013-12-10,44.74623107910156
2013-12-11,43.94398498535156
2013-12-12,43.99117660522461
2013-12-13,43.94398498535156
2013-12-16,44.15162658691406
2013-12-17,43.83070755004883
2013-12-18,44.736785888671875
2013-12-19,44.614097595214844
2013-12-20,44.94440841674805
2013-12-23,45.085994720458984
2013-12-24,45.303070068359375
2013-12-26,45.331382751464844
2013-12-27,44.991615295410156
2013-12-30,45.26531982421875
2013-12-31,45.52958679199219
2014-01-02,44.7178955078125
2014-01-03,44.60466003417969
2014-01-06,44.51026916503906
2014-01-07,44.3592643737793
2014-01-08,44.13273620605469
2014-01-09,44.1799201965332
2014-01-10,44.22712707519531
2014-01-13,43.72690200805664
2014-01-14,44.03836441040039
2014-01-15,44.53858947753906
2014-01-16,44.3875732421875
2014-01-17,44.67070770263672
2014-01-21,44.340362548828125
2014-01-22,44.54801940917969
2014-01-23,43.41543960571289
2014-01-24,42.14129638671875
2014-01-27,42.1318473815918
2014-01-28,42.415000915527344
2014-01-29,42.06578826904297
2014-01-30,42.79252624511719
2014-01-31,42.08466720581055
2014-02-03,40.97096633911133
2014-02-04,42.01861572265625
2014-02-05,42.02802658081055
2014-02-06,42.22623825073242
2014-02-07,42.64152145385742
2014-02-10,40.82938766479492
2014-02-11,41.38624572753906
2014-02-12,41.38624572753906
2014-02-13,41.518367767333984
2014-02-14,41.55612564086914
2014-02-18,41.46173858642578
2014-02-19,40.91433334350586
2014-02-20,41.21635055541992
2014-02-21,41.05590057373047
2014-02-24,41.13141632080078
2014-02-25,40.99928283691406
2014-02-26,41.04646301269531
2014-02-27,41.17219543457031
2014-02-28,41.096580505371094
2014-03-03,40.784637451171875
2014-03-04,41.48408508300781
2014-03-05,41.6258659362793
2014-03-06,41.96613311767578
2014-03-07,42.580501556396484
2014-03-10,42.192970275878906
2014-03-11,41.956668853759766
2014-03-12,42.24967956542969
2014-03-13,41.94722366333008
2014-03-14,41.559715270996094
2014-03-17,41.559715270996094
2014-03-18,41.52189254760742
2014-03-19,41.28559494018555
2014-03-20,41.50299072265625
2014-03-21,41.80545425415039
2014-03-24,41.20053482055664
2014-03-25,41.20053482055664
2014-03-26,40.80357360839844
2014-03-27,40.671234130859375
2014-03-28,41.039852142333984
2014-03-31,41.635311126708984
2014-04-01,41.91888427734375
2014-04-02,42.20243835449219
2014-04-03,42.41980743408203
2014-04-04,42.24967956542969
2014-04-07,41.72982406616211
2014-04-08,42.079566955566406
2014-04-09,42.098472595214844
2014-04-10,41.51244354248047
2014-04-11,41.05875015258789
2014-04-14,41.32341003417969
2014-04-15,41.38011169433594
2014-04-16,41.65422439575195
2014-04-17,41.54081726074219
2014-04-21,41.43681335449219
2014-04-22,41.38957214355469
2014-04-23,41.42739486694336
2014-04-24,42.00394821166992
2014-04-25,41.72038269042969
2014-04-28,41.3612060546875
2014-04-29,41.68257522583008
2014-04-30,41.559715270996094
2014-05-01,41.673118591308594
2014-05-02,41.68257522583008
2014-05-05,41.351768493652344
2014-05-06,40.79410934448242
2014-05-07,41.446292877197266
2014-05-08,41.26669692993164
2014-05-09,40.87915802001953
2014-05-12,40.93589782714844
2014-05-13,40.90752029418945
2014-05-14,40.482200622558594
2014-05-15,40.22698974609375
2014-05-16,40.2175407409668
2014-05-19,40.24589920043945
2014-05-20,40.1513786315918
2014-05-21,40.35932922363281
2014-05-22,40.58616638183594
2014-05-23,40.79410934448242
2014-05-27,40.90752029418945
2014-05-28,40.88862609863281
2014-05-29,40.957725524902344
2014-05-30,40.8252067565918
2014-06-02,40.986114501953125
2014-06-03,41.16596221923828
2014-06-04,41.525672912597656
2014-06-05,41.63923645019531
2014-06-06,41.629783630371094
2014-06-09,41.658180236816406
2014-06-10,41.51620101928711
2014-06-11,41.21329116821289
2014-06-12,41.2606201171875
2014-06-13,41.19437789916992
2014-06-16,40.91987991333008
2014-06-17,41.00505828857422
2014-06-18,41.28902816772461
2014-06-19,41.44047164916992
2014-06-20,41.45939254760742
2014-06-23,41.298492431640625
2014-06-24,41.39314270019531
2014-06-25,41.506717681884766
2014-06-26,41.31742858886719
2014-06-27,41.45939254760742
2014-06-30,41.658180236816406
2014-07-01,42.02735137939453
2014-07-02,41.39314270019531
2014-07-03,41.67711639404297
2014-07-07,41.73391342163086
2014-07-08,41.69603729248047
2014-07-09,41.69603729248047
2014-07-10,41.38368225097656
2014-07-11,41.27954864501953
2014-07-14,41.544586181640625
2014-07-15,41.8001594543457
2014-07-16,41.88534927368164
2014-07-17,41.421531677246094
2014-07-18,42.036800384521484
2014-07-21,41.93268966674805
2014-07-22,41.55406951904297
2014-07-23,41.648712158203125
2014-07-24,41.506717681884766
2014-07-25,41.28902816772461
2014-07-28,41.147037506103516
2014-07-29,40.957725524902344
2014-07-30,40.71162033081055
2014-07-31,39.8786506652832
2014-08-01,39.99221420288086
2014-08-04,40.03009796142578
2014-08-05,39.859718322753906
2014-08-06,39.88811111450195
2014-08-07,39.50001525878906
2014-08-08,39.850250244140625
2014-08-11,39.897579193115234
2014-08-12,39.689334869384766
2014-08-13,39.8786506652832
2014-08-14,40.04902648925781
2014-08-15,39.96383285522461
2014-08-18,39.9354362487793
2014-08-19,40.04902648925781
2014-08-20,40.43711471557617
2014-08-21,40.87254333496094
2014-08-22,40.75894546508789
2014-08-25,41.232234954833984
2014-08-26,41.33634948730469
2014-08-27,41.32023239135742
2014-08-28,41.28232955932617
2014-08-29,41.462425231933594
2014-09-02,41.329715728759766
2014-09-03,41.27284622192383
2014-09-04,41.10220718383789
2014-09-05,41.18751525878906
2014-09-08,40.87470626831055
2014-09-09,40.59033203125
2014-09-10,40.59033203125
2014-09-11,40.38179016113281
2014-09-12,40.20167541503906
2014-09-15,40.220645904541016
2014-09-16,40.220645904541016
2014-09-17,40.211151123046875
2014-09-18,40.77992248535156
2014-09-19,40.656681060791016
2014-09-22,40.30595779418945
2014-09-23,39.86041259765625
2014-09-24,40.173240661621094
2014-09-25,39.61396408081055
2014-09-26,40.04999542236328
2014-09-29,39.7940673828125
2014-09-30,39.4907341003418
2014-10-01,39.17790985107422
2014-10-02,39.29166030883789
2014-10-03,39.63291549682617
2014-10-06,39.70873260498047
2014-10-07,39.09259796142578
2014-10-08,39.585506439208984
2014-10-09,38.77030563354492
2014-10-10,38.43852996826172
2014-10-13,38.2584114074707
2014-10-14,38.571231842041016
2014-10-15,38.125701904296875
2014-10-16,38.48592758178711
2014-10-17,39.007293701171875
2014-10-20,39.3295783996582
2014-10-21,40.08792495727539
2014-10-22,39.7371940612793
2014-10-23,39.993141174316406
2014-10-24,40.28697204589844
2014-10-27,40.38179016113281
2014-10-28,40.80834197998047
2014-10-29,40.81782913208008
2014-10-30,40.85573959350586
2014-10-31,41.329715728759766
2014-11-03,40.87470626831055
2014-11-04,40.90314865112305
2014-11-05,41.4719123840332
2014-11-06,41.16855239868164
2014-11-07,41.24439239501953
2014-11-10,41.19700241088867
2014-11-11,41.21596145629883
2014-11-12,40.99794387817383
2014-11-13,40.723045349121094
2014-11-14,40.55241012573242
2014-11-17,40.372314453125
2014-11-18,40.457618713378906
2014-11-19,40.419700622558594
2014-11-20,40.514495849609375
2014-11-21,40.70408630371094
2014-11-24,40.81782913208008
2014-11-25,40.488426208496094
2014-11-26,40.27006530761719
2014-11-28,39.529605865478516
2014-12-01,39.140380859375
2014-12-02,39.15936279296875
2014-12-03,39.121402740478516
2014-12-04,38.92203140258789
2014-12-05,38.96950149536133
2014-12-08,39.140380859375
2014-12-09,38.96001052856445
2014-12-10,38.26701354980469
2014-12-11,38.37144088745117
2014-12-12,37.441104888916016
2014-12-15,37.45060348510742
2014-12-16,37.08985137939453
2014-12-17,37.678436279296875
2014-12-18,38.95051574707031
2014-12-19,39.69098663330078
2014-12-22,40.03274917602539
2014-12-23,40.412479400634766
2014-12-24,40.22261047363281
2014-12-26,40.24159240722656
2014-12-29,40.3270263671875
2014-12-30,40.39348602294922
2014-12-31,39.89034652709961
2015-01-02,39.62453842163086
2015-01-05,38.67521667480469
2015-01-06,37.991722106933594
2015-01-07,37.991722106933594
2015-01-08,38.599266052246094
2015-01-09,38.02019119262695
2015-01-12,37.65943908691406
2015-01-13,37.640464782714844
2015-01-14,37.27022171020508
2015-01-15,36.84302520751953
2015-01-16,37.31769943237305
2015-01-20,37.35566329956055
2015-01-21,37.232242584228516
2015-01-22,37.83032989501953
2015-01-23,37.441104888916016
2015-01-26,37.53603744506836
2015-01-27,37.431602478027344
2015-01-28,36.510780334472656
2015-01-29,36.71962356567383
2015-01-30,36.320899963378906
2015-02-02,37.17530059814453
2015-02-03,38.26701354980469
2015-02-04,38.352447509765625
2015-02-05,38.66572189331055
2015-02-06,38.67521667480469
2015-02-09,39.140380859375
2015-02-10,39.406185150146484
2015-02-11,39.368221282958984
2015-02-12,39.79541778564453
2015-02-13,40.19413375854492
2015-02-17,40.374507904052734
2015-02-18,40.01375961303711
2015-02-19,40.23210144042969
2015-02-20,40.20362091064453
2015-02-23,39.95680236816406
2015-02-24,40.27006530761719
2015-02-25,39.634029388427734
2015-02-26,39.18052673339844
2015-02-27,38.9903678894043
2015-03-02,38.59104919433594
2015-03-03,38.98085403442383
2015-03-04,38.65760040283203
2015-03-05,38.686119079589844
2015-03-06,38.48646545410156
2015-03-09,38.61958312988281
2015-03-10,37.5072021484375
2015-03-11,37.73537826538086
2015-03-12,38.48646545410156
2015-03-13,37.963565826416016
2015-03-16,38.438934326171875
2015-03-17,38.55302429199219
2015-03-18,39.00938034057617
2015-03-19,38.83824157714844
2015-03-20,39.02839660644531
2015-03-23,38.98085403442383
2015-03-24,38.61008071899414
2015-03-25,38.27729797363281
2015-03-26,38.41040802001953
2015-03-27,38.210758209228516
2015-03-30,38.75267791748047
2015-03-31,38.81924057006836
2015-04-01,38.438934326171875
2015-04-02,39.12348556518555
2015-04-06,39.484764099121094
2015-04-07,39.30411148071289
2015-04-08,39.475257873535156
2015-04-09,39.39921188354492
2015-04-10,39.142486572265625
2015-04-13,39.46574020385742
2015-04-14,39.59885787963867
2015-04-15,40.31192398071289
2015-04-16,40.15980529785156
2015-04-17,39.77949523925781
2015-04-20,39.83654022216797
2015-04-21,39.18052673339844
2015-04-22,39.323143005371094
2015-04-23,39.59885787963867
2015-04-24,39.570343017578125
2015-04-27,39.38968276977539
2015-04-28,39.893577575683594
2015-04-29,39.8270149230957
2015-04-30,39.58934783935547
2015-05-01,39.67491912841797
2015-05-04,39.61786651611328
2015-05-05,39.23756790161133
2015-05-06,39.066429138183594
2015-05-07,39.19003677368164
2015-05-08,39.380184173583984
2015-05-11,39.12348556518555
2015-05-12,38.93333053588867
2015-05-13,38.57204818725586
2015-05-14,38.88579177856445
2015-05-15,38.63859558105469
2015-05-18,39.02839660644531
2015-05-19,39.07593536376953
2015-05-20,39.142486572265625
2015-05-21,39.02839660644531
2015-05-22,38.695648193359375
2015-05-26,38.07765197753906
2015-05-27,38.24877166748047
2015-05-28,38.403995513916016
2015-05-29,38.20402145385742
2015-06-01,38.09927749633789
2015-06-02,38.499229431152344
2015-06-03,38.78488540649414
2015-06-04,38.22306823730469
2015-06-05,38.21356201171875
2015-06-08,37.82313919067383
2015-06-09,37.76599884033203
2015-06-10,38.65158462524414
2015-06-11,38.537322998046875
2015-06-12,38.09927749633789
2015-06-15,37.6231575012207
2015-06-16,37.651737213134766
2015-06-17,37.5850715637207
2015-06-18,37.7564697265625
2015-06-19,37.39463424682617
2015-06-22,37.718387603759766
2015-06-23,37.680294036865234
2015-06-24,37.27082061767578
2015-06-25,36.908973693847656
2015-06-26,37.108951568603516
2015-06-29,36.3566780090332
2015-06-30,36.67091369628906
2015-07-01,36.99467086791992
2015-07-02,36.84231185913086
2015-07-06,36.75660705566406
2015-07-07,37.00419998168945
2015-07-08,36.385250091552734
2015-07-09,36.56617736816406
2015-07-10,36.97563171386719
2015-07-13,37.299400329589844
2015-07-14,37.089908599853516
2015-07-15,37.023250579833984
2015-07-16,37.108951568603516
2015-07-17,36.72804641723633
2015-07-20,36.585208892822266
2015-07-21,36.51853942871094
2015-07-22,36.2900276184082
2015-07-23,35.98530578613281
2015-07-24,36.01387023925781
2015-07-27,35.95673370361328
2015-07-28,36.32811737060547
2015-07-29,36.47093963623047
2015-07-30,36.48046112060547
2015-07-31,36.2900276184082
2015-08-03,35.3187255859375
2015-08-04,35.71868133544922
2015-08-05,35.89959716796875
2015-08-06,36.156707763671875
2015-08-07,36.12813186645508
2015-08-10,37.18512725830078
2015-08-11,37.166072845458984
2015-08-12,36.94705581665039
2015-08-13,36.95659637451172
2015-08-14,37.127994537353516
2015-08-17,36.96609878540039
2015-08-18,36.91849899291992
2015-08-19,36.61378860473633
2015-08-20,35.98530578613281
2015-08-21,35.309207916259766
2015-08-24,34.385528564453125
2015-08-25,33.67133712768555
2015-08-26,34.08081817626953
2015-08-27,34.83726501464844
2015-08-28,34.8468132019043
2015-08-31,34.77050018310547
2015-09-01,34.07414245605469
2015-09-02,34.39845275878906
2015-09-03,34.79912567138672
2015-09-04,34.427085876464844
2015-09-08,34.92312240600586
2015-09-09,34.427085876464844
2015-09-10,34.5701789855957
2015-09-11,34.636959075927734
2015-09-14,34.436622619628906
2015-09-15,34.694175720214844
2015-09-16,34.87543487548828
2015-09-17,34.598785400390625
2015-09-18,34.15998458862305
2015-09-21,34.56064224243164
2015-09-22,34.22676086425781
2015-09-23,34.04551315307617
2015-09-24,34.07414245605469
2015-09-25,34.31261444091797
2015-09-28,33.76887512207031
2015-09-29,34.00736999511719
2015-09-30,34.474769592285156
2015-10-01,33.74026107788086
2015-10-02,33.911964416503906
2015-10-05,34.951744079589844
2015-10-06,35.0471305847168
2015-10-07,34.86589050292969
2015-10-08,35.08528518676758
2015-10-09,34.61787414550781
2015-10-12,34.65602493286133
2015-10-13,34.369842529296875
2015-10-14,33.99781799316406
2015-10-15,34.35076904296875
2015-10-16,34.51293182373047
2015-10-19,34.4461555480957
2015-10-20,34.75143051147461
2015-10-21,34.5797233581543
2015-10-22,34.904048919677734
2015-10-23,35.00898361206055
2015-10-26,34.93267059326172
2015-10-27,34.45570373535156
2015-10-28,35.15205001831055
2015-10-29,35.1043815612793
2015-10-30,34.780029296875
2015-11-02,35.84843826293945
2015-11-03,35.55271911621094
2015-11-04,35.314231872558594
2015-11-05,35.52409744262695
2015-11-06,36.05830001831055
2015-11-09,35.896121978759766
2015-11-10,36.086910247802734
2015-11-11,35.800743103027344
2015-11-12,35.32378005981445
2015-11-13,35.25699996948242
2015-11-16,35.838890075683594
2015-11-17,35.76258850097656
2015-11-18,36.22046661376953
2015-11-19,36.11552429199219
2015-11-20,36.163230895996094
2015-11-23,36.02013397216797
2015-11-24,36.11552429199219
2015-11-25,36.0897331237793
2015-11-27,36.04196548461914
2015-11-30,36.20438766479492
2015-12-01,36.6057014465332
2015-12-02,36.548370361328125
2015-12-03,35.83173370361328
2015-12-04,36.70125198364258
2015-12-07,36.624820709228516
2015-12-08,36.3286018371582
2015-12-09,35.54508590698242
2015-12-10,36.11839294433594
2015-12-11,35.27753448486328
2015-12-14,35.134220123291016
2015-12-15,35.74574661254883
2015-12-16,36.08017349243164
2015-12-17,35.315765380859375
2015-12-18,35.0482292175293
2015-12-21,35.39220428466797
2015-12-22,36.11839294433594
2015-12-23,36.75858688354492
2015-12-24,36.75858688354492
2015-12-28,36.634368896484375
2015-12-29,37.073909759521484
2015-12-30,36.796810150146484
2015-12-31,36.691715240478516
2016-01-04,36.09928512573242
2016-01-05,36.20438766479492
2016-01-06,35.401763916015625
2016-01-07,34.55136489868164
2016-01-08,34.30292892456055
2016-01-11,34.25514602661133
2016-01-12,34.30292892456055
2016-01-13,33.61494445800781
2016-01-14,34.188262939453125
2016-01-15,33.87294006347656
2016-01-19,33.50984573364258
2016-01-20,32.74544906616211
2016-01-21,32.85054397583008
2016-01-22,33.44295883178711
2016-01-25,32.688106536865234
2016-01-26,33.08940887451172
2016-01-27,33.95894241333008
2016-01-28,34.369815826416016
2016-01-29,35.36354064941406
2016-02-01,35.33488082885742
2016-02-02,34.60869216918945
2016-02-03,34.68513107299805
2016-02-04,34.92399978637695
2016-02-05,34.675567626953125
2016-02-08,34.7042350769043
2016-02-09,34.761558532714844
2016-02-10,34.666011810302734
2016-02-11,33.95894241333008
2016-02-12,34.26470947265625
2016-02-16,34.90489959716797
2016-02-17,35.72664260864258
2016-02-18,35.57375717163086
2016-02-19,35.27753448486328
2016-02-22,35.78396987915039
2016-02-23,34.87622833251953
2016-02-24,34.57046890258789
2016-02-25,34.81890106201172
2016-02-26,35.05148696899414
2016-02-29,34.79304885864258
2016-03-01,35.66408157348633
2016-03-02,35.7789421081543
2016-03-03,36.06609344482422
2016-03-04,36.24795150756836
2016-03-07,35.788516998291016
2016-03-08,35.09934997558594
2016-03-09,34.81220245361328
2016-03-10,35.02277755737305
2016-03-11,36.10438919067383
2016-03-14,36.01822280883789
2016-03-15,35.99909210205078
2016-03-16,36.1522331237793
2016-03-17,37.099822998046875
2016-03-18,37.683712005615234
2016-03-21,37.654998779296875
2016-03-22,37.56884002685547
2016-03-23,36.984962463378906
2016-03-24,36.71696853637695
2016-03-28,36.72654724121094
2016-03-29,36.63080978393555
2016-03-30,36.898826599121094
2016-03-31,36.6212272644043
2016-04-01,36.87969207763672
2016-04-04,36.33408737182617
2016-04-05,36.07566833496094
2016-04-06,36.07566833496094
2016-04-07,35.912933349609375
2016-04-08,36.29581069946289
2016-04-11,36.58296203613281
2016-04-12,37.0328369140625
2016-04-13,37.760284423828125
2016-04-14,37.81770706176758
2016-04-15,37.66455078125
2016-04-18,37.750701904296875
2016-04-19,38.03785705566406
2016-04-20,38.238853454589844
2016-04-21,37.46356201171875
2016-04-22,38.15271759033203
2016-04-25,37.98043441772461
2016-04-26,38.372859954833984
2016-04-27,38.51643753051758
2016-04-28,38.04743194580078
2016-04-29,37.98043441772461
2016-05-02,38.43029022216797
2016-05-03,38.15271759033203
2016-05-04,38.0569953918457
2016-05-05,38.00913619995117
2016-05-06,37.96128845214844
2016-05-09,37.7315673828125
2016-05-10,38.27714157104492
2016-05-11,37.90385818481445
2016-05-12,37.95171356201172
2016-05-13,37.683712005615234
2016-05-16,38.123992919921875
2016-05-17,37.98043441772461
2016-05-18,38.57386016845703
2016-05-19,38.18143844604492
2016-05-20,38.44943618774414
2016-05-23,38.36330795288086
2016-05-24,38.52601623535156
2016-05-25,38.506874084472656
2016-05-26,38.73659133911133
2016-05-27,38.96953582763672
2016-05-31,38.80656051635742
2016-06-01,38.768226623535156
2016-06-02,38.87367248535156
2016-06-03,38.595664978027344
2016-06-06,38.538150787353516
2016-06-07,38.499786376953125
2016-06-08,38.864078521728516
2016-06-09,38.442283630371094
2016-06-10,38.14510726928711
2016-06-13,38.06840133666992
2016-06-14,37.73286819458008
2016-06-15,37.84791564941406
2016-06-16,38.04922866821289
2016-06-17,38.384761810302734
2016-06-20,38.384761810302734
2016-06-21,38.6723518371582
2016-06-22,38.586082458496094
2016-06-23,39.2667236328125
2016-06-24,37.74246597290039
2016-06-27,36.75503158569336
2016-06-28,37.41651153564453
2016-06-29,38.26972198486328
2016-06-30,39.391353607177734
2016-07-01,39.21879577636719
2016-07-05,38.36558532714844
2016-07-06,38.471046447753906
2016-07-07,38.471046447753906
2016-07-08,39.094173431396484
2016-07-11,38.95036315917969
2016-07-12,39.50639343261719
2016-07-13,39.50639343261719
2016-07-14,39.77482604980469
2016-07-15,39.66935729980469
2016-07-18,39.53515625
2016-07-19,39.525569915771484
2016-07-20,39.47763442993164
2016-07-21,39.381771087646484
2016-07-22,39.59266662597656
2016-07-25,39.458457946777344
2016-07-26,39.58308792114258
2016-07-27,39.496803283691406
2016-07-28,39.487213134765625
2016-07-29,39.62142562866211
2016-08-01,38.84492874145508
2016-08-02,38.50938415527344
2016-08-03,38.77781295776367
2016-08-04,38.72029495239258
2016-08-05,39.448875427246094
2016-08-08,39.42011260986328
2016-08-09,39.51598358154297
2016-08-10,39.2667236328125
2016-08-11,39.5543327331543
2016-08-12,39.36259078979492
2016-08-15,39.62142562866211
2016-08-16,39.47763442993164
2016-08-17,39.63102340698242
2016-08-18,39.85150909423828
2016-08-19,39.736473083496094
2016-08-22,39.755653381347656
2016-08-23,39.76522445678711
2016-08-24,39.755653381347656
2016-08-25,40.004886627197266
2016-08-26,39.71729278564453
2016-08-29,40.10422897338867
2016-08-30,40.13302993774414
2016-08-31,40.19063949584961
2016-09-01,39.662567138671875
2016-09-02,39.969818115234375
2016-09-06,39.893009185791016
2016-09-07,39.84498977661133
2016-09-08,40.10422897338867
2016-09-09,39.566551208496094
2016-09-12,40.08501434326172
2016-09-13,39.55696487426758
2016-09-14,39.07688903808594
2016-09-15,39.2977180480957
2016-09-16,38.568023681640625
2016-09-19,38.76005172729492
2016-09-20,38.70246124267578
2016-09-21,39.24011993408203
2016-09-22,39.50895690917969
2016-09-23,38.52002716064453
2016-09-26,38.30879592895508
2016-09-27,38.81766891479492
2016-09-28,39.307315826416016
2016-09-29,39.14409255981445
2016-09-30,39.50895690917969
2016-10-03,39.288116455078125
2016-10-04,39.24011993408203
2016-10-05,39.61457443237305
2016-10-06,39.518550872802734
2016-10-07,39.643367767333984
2016-10-10,39.893009185791016
2016-10-11,39.53776168823242
2016-10-12,39.739376068115234
2016-10-13,39.288116455078125
2016-10-14,39.499351501464844
2016-10-17,39.374534606933594
2016-10-18,39.643367767333984
2016-10-19,40.161834716796875
2016-10-20,39.758583068847656
2016-10-21,39.17290115356445
2016-10-24,39.25931930541992
2016-10-25,39.24972915649414
2016-10-26,39.24972915649414
2016-10-27,39.374534606933594
2016-10-28,39.384132385253906
2016-10-31,41.313968658447266
2016-11-01,40.670692443847656
2016-11-02,40.12343215942383
2016-11-03,40.181034088134766
2016-11-04,39.758583068847656
2016-11-07,40.161834716796875
2016-11-08,40.85311508178711
2016-11-09,41.41958999633789
2016-11-10,41.746036529541016
2016-11-11,41.67882537841797
2016-11-14,42.20689392089844
2016-11-15,42.187686920166016
2016-11-16,41.870845794677734
2016-11-17,42.23569107055664
2016-11-18,42.11088562011719
2016-11-21,42.437320709228516
2016-11-22,42.67734909057617
2016-11-23,42.974998474121094
2016-11-25,42.69654846191406
2016-11-28,42.62252426147461
2016-11-29,42.70904541015625
2016-11-30,42.93019104003906
2016-12-01,43.27632141113281
2016-12-02,43.151329040527344
2016-12-05,43.46862030029297
2016-12-06,44.170494079589844
2016-12-07,44.699317932128906
2016-12-08,45.13198471069336
2016-12-09,45.545406341552734
2016-12-12,45.670406341552734
2016-12-13,45.8723258972168
2016-12-14,45.410804748535156
2016-12-15,45.61272430419922
2016-12-16,45.66081237792969
2016-12-19,45.60311508178711
2016-12-20,45.88194274902344
2016-12-21,46.05500793457031
2016-12-22,45.8434944152832
2016-12-23,45.68003463745117
2016-12-27,45.61272430419922
2016-12-28,45.37236022949219
2016-12-29,45.1416015625
2016-12-30,45.02621078491211
2017-01-03,45.38197326660156
2017-01-04,45.09352111816406
2017-01-05,44.74740982055664
2017-01-06,44.949310302734375
2017-01-09,44.507022857666016
2017-01-10,44.68008041381836
2017-01-11,44.641632080078125
2017-01-12,44.37240982055664
2017-01-13,44.32433319091797
2017-01-17,43.920509338378906
2017-01-18,44.47817611694336
2017-01-19,43.93975067138672
2017-01-20,44.25703430175781
2017-01-23,44.16088104248047
2017-01-24,44.9396858215332
2017-01-25,45.27620315551758
2017-01-26,45.333892822265625
2017-01-27,44.901222229003906
2017-01-30,44.63201141357422
2017-01-31,44.785858154296875
2017-02-01,44.42049789428711
2017-02-02,44.487789154052734
2017-02-03,44.814693450927734
2017-02-06,44.70893478393555
2017-02-07,44.63201141357422
2017-02-08,44.46855926513672
2017-02-09,44.458953857421875
2017-02-10,44.689701080322266
2017-02-13,45.006996154785156
2017-02-14,45.151214599609375
2017-02-15,45.4300537109375
2017-02-16,45.23774719238281
2017-02-17,45.170440673828125
2017-02-21,45.3050422668457
2017-02-22,45.3050422668457
2017-02-23,45.593502044677734
2017-02-24,45.410804748535156
2017-02-27,45.327056884765625
2017-02-28,45.23077392578125
2017-03-01,46.03950881958008
2017-03-02,45.49073028564453
2017-03-03,45.904720306396484
2017-03-06,45.741050720214844
2017-03-07,45.68328094482422
2017-03-08,45.5003547668457
2017-03-09,45.384830474853516
2017-03-10,45.44258499145508
2017-03-13,45.394447326660156
2017-03-14,45.44258499145508
2017-03-15,45.769927978515625
2017-03-16,45.60624313354492
2017-03-17,45.45220947265625
2017-03-20,45.13450241088867
2017-03-21,44.7397575378418
2017-03-22,44.50870132446289
2017-03-23,44.614620208740234
2017-03-24,44.325775146484375
2017-03-27,44.21024703979492
2017-03-28,44.7590217590332
2017-03-29,44.624244689941406
2017-03-30,45.11524963378906
2017-03-31,45.02858352661133
2017-04-03,44.999717712402344
2017-04-04,45.33667755126953
2017-04-05,45.25003433227539
2017-04-06,45.53886795043945
2017-04-07,45.481101989746094
2017-04-10,45.69289779663086
2017-04-11,45.45220947265625
2017-04-12,44.98046112060547
2017-04-13,44.41242980957031
2017-04-17,44.749393463134766
2017-04-18,44.441307067871094
2017-04-19,44.171730041503906
2017-04-20,44.34503173828125
2017-04-21,44.23912811279297
2017-04-24,45.29817199707031
2017-04-25,45.5773811340332
2017-04-26,45.68328094482422
2017-04-27,45.567745208740234
2017-04-28,44.884185791015625
2017-05-01,45.46183395385742
2017-05-02,45.29817199707031
2017-05-03,45.259666442871094
2017-05-04,45.00934982299805
2017-05-05,45.259666442871094
2017-05-08,45.01897048950195
2017-05-09,44.604976654052734
2017-05-10,44.72050094604492
2017-05-11,44.200618743896484
2017-05-12,44.05620193481445
2017-05-15,44.354652404785156
2017-05-16,44.65312194824219
2017-05-17,44.12360382080078
2017-05-18,44.33540725708008
2017-05-19,44.21024703979492
2017-05-22,44.64350128173828
2017-05-23,45.03822708129883
2017-05-24,44.7590217590332
2017-05-25,45.00934982299805
2017-05-26,45.19541931152344
2017-05-30,45.19541931152344
2017-05-31,45.46533966064453
2017-06-01,45.95701599121094
