Date,DG
2013-09-17,50.16209030151367
2013-09-18,50.67832565307617
2013-09-19,51.177059173583984
2013-09-20,50.44207763671875
2013-09-23,50.914581298828125
2013-09-24,50.844566345214844
2013-09-25,49.87335205078125
2013-09-26,49.654605865478516
2013-09-27,49.51461410522461
2013-09-30,49.400856018066406
2013-10-01,50.55583190917969
2013-10-02,50.66081619262695
2013-10-03,50.52957534790039
2013-10-04,51.42204284667969
2013-10-07,49.995845794677734
2013-10-08,49.30460739135742
2013-10-09,49.61085510253906
2013-10-10,50.3458366394043
2013-10-11,50.599571228027344
2013-10-14,49.91708755493164
2013-10-15,49.654605865478516
2013-10-16,50.19709014892578
2013-10-17,51.46580123901367
2013-10-18,51.52705001831055
2013-10-21,51.55328369140625
2013-10-22,51.9470329284668
2013-10-23,51.60578918457031
2013-10-24,52.279518127441406
2013-10-25,52.0607795715332
2013-10-28,51.772037506103516
2013-10-29,51.92078399658203
2013-10-30,51.24704360961914
2013-10-31,50.55583190917969
2013-11-01,50.54706954956055
2013-11-04,50.33708190917969
2013-11-05,50.844566345214844
2013-11-06,50.7570686340332
2013-11-07,50.06584167480469
2013-11-08,50.11833953857422
2013-11-11,50.7570686340332
2013-11-12,51.15956115722656
2013-11-13,51.833282470703125
2013-11-14,52.05202102661133
2013-11-15,51.850772857666016
2013-11-18,51.51829147338867
2013-11-19,51.36079788208008
2013-11-20,51.03704833984375
2013-11-21,50.69581985473633
2013-11-22,51.098304748535156
2013-11-25,51.177059173583984
2013-11-26,51.439544677734375
2013-11-27,50.179588317871094
2013-11-29,49.82085037231445
2013-12-02,49.25212097167969
2013-12-03,49.418365478515625
2013-12-04,49.32210159301758
2013-12-05,52.33201217651367
2013-12-06,52.67325973510742
2013-12-09,53.44322967529297
2013-12-10,53.145748138427734
2013-12-11,53.644474029541016
2013-12-12,52.900760650634766
2013-12-13,52.918251037597656
2013-12-16,52.05202102661133
2013-12-17,51.649532318115234
2013-12-18,52.52450942993164
2013-12-19,52.113285064697266
2013-12-20,52.568260192871094
2013-12-23,53.88945770263672
2013-12-24,53.78447341918945
2013-12-26,53.311988830566406
2013-12-27,52.594505310058594
2013-12-30,53.110740661621094
2013-12-31,52.77824020385742
2014-01-02,53.5482292175293
2014-01-03,53.35572052001953
2014-01-06,52.15702819824219
2014-01-07,52.402008056640625
2014-01-08,52.235774993896484
2014-01-09,53.845706939697266
2014-01-10,55.009429931640625
2014-01-13,53.10199737548828
2014-01-14,53.88945770263672
2014-01-15,53.539485931396484
2014-01-16,52.99699401855469
2014-01-17,52.58576965332031
2014-01-21,51.33455276489258
2014-01-22,50.70457077026367
2014-01-23,50.38958740234375
2014-01-24,50.179588317871094
2014-01-27,50.319583892822266
2014-01-28,50.109596252441406
2014-01-29,49.54085922241211
2014-01-30,49.43586730957031
2014-01-31,49.278377532958984
2014-02-03,48.56964111328125
2014-02-04,48.81464385986328
2014-02-05,49.12086486816406
2014-02-06,50.083343505859375
2014-02-07,49.960853576660156
2014-02-10,49.57585525512695
2014-02-11,49.61085510253906
2014-02-12,49.234615325927734
2014-02-13,48.919620513916016
2014-02-14,50.1008415222168
2014-02-18,50.76581573486328
2014-02-19,50.25832748413086
2014-02-20,49.960853576660156
2014-02-21,50.30208206176758
2014-02-24,50.774566650390625
2014-02-25,50.76581573486328
2014-02-26,52.39326095581055
2014-02-27,52.297027587890625
2014-02-28,52.410770416259766
2014-03-03,52.358272552490234
2014-03-04,52.34077072143555
2014-03-05,52.24452209472656
2014-03-06,51.982025146484375
2014-03-07,51.964534759521484
2014-03-10,51.973270416259766
2014-03-11,51.973270416259766
2014-03-12,51.87702941894531
2014-03-13,50.45083236694336
2014-03-14,50.03960037231445
2014-03-17,50.50333023071289
2014-03-18,50.66957092285156
2014-03-19,50.6170768737793
2014-03-20,50.38083267211914
2014-03-21,50.774566650390625
2014-03-24,49.25212097167969
2014-03-25,48.29840850830078
2014-03-26,48.6396369934082
2014-03-27,48.70964431762695
2014-03-28,48.473392486572266
2014-03-31,48.543399810791016
2014-04-01,49.36585998535156
2014-04-02,50.06584167480469
2014-04-03,50.144596099853516
2014-04-04,49.593360900878906
2014-04-07,48.45590591430664
2014-04-08,48.51714324951172
2014-04-09,49.31337356567383
2014-04-10,48.51714324951172
2014-04-11,47.89590835571289
2014-04-14,48.29840850830078
2014-04-15,48.09716033935547
2014-04-16,48.018402099609375
2014-04-17,48.49964904785156
2014-04-21,48.2021484375
2014-04-22,48.2021484375
2014-04-23,48.41215133666992
2014-04-24,48.394649505615234
2014-04-25,49.28711700439453
2014-04-28,49.22587966918945
2014-04-29,49.01588439941406
2014-04-30,49.383365631103516
2014-05-01,49.56711196899414
2014-05-02,49.87335205078125
2014-05-05,49.7771110534668
2014-05-06,49.803348541259766
2014-05-07,49.66333770751953
2014-05-08,49.628360748291016
2014-05-09,49.6458625793457
2014-05-12,49.88209915161133
2014-05-13,49.34836959838867
2014-05-14,49.20835876464844
2014-05-15,48.350894927978516
2014-05-16,48.67464065551758
2014-05-19,48.99837112426758
2014-05-20,47.878414154052734
2014-05-21,47.86091995239258
2014-05-22,48.49088668823242
2014-05-23,48.77088165283203
2014-05-27,49.260860443115234
2014-05-28,47.773406982421875
2014-05-29,46.810951232910156
2014-05-30,47.05593490600586
2014-06-02,47.51091766357422
2014-06-03,49.357112884521484
2014-06-04,49.54085922241211
2014-06-05,50.477073669433594
2014-06-06,50.73957061767578
2014-06-09,54.46695327758789
2014-06-10,53.4957275390625
2014-06-11,52.918251037597656
2014-06-12,52.66450500488281
2014-06-13,53.10199737548828
2014-06-16,53.854454040527344
2014-06-17,53.83696365356445
2014-06-18,53.74946975708008
2014-06-19,53.82822036743164
2014-06-20,54.96568298339844
2014-06-23,53.950714111328125
2014-06-24,53.976951599121094
2014-06-25,53.793216705322266
2014-06-26,53.96821212768555
2014-06-27,50.03960037231445
2014-06-30,50.18833923339844
2014-07-01,50.494564056396484
2014-07-02,50.85330581665039
2014-07-03,50.940818786621094
2014-07-07,50.52082443237305
2014-07-08,50.18833923339844
2014-07-09,50.33708190917969
2014-07-10,50.18833923339844
2014-07-11,49.68960189819336
2014-07-14,49.558345794677734
2014-07-15,48.94587707519531
2014-07-16,48.622135162353516
2014-07-17,47.60717010498047
2014-07-18,48.51714324951172
2014-07-21,48.41215133666992
2014-07-22,48.2284049987793
2014-07-23,48.84088134765625
2014-07-24,49.03337478637695
2014-07-25,48.657142639160156
2014-07-28,48.61338424682617
2014-07-29,49.08586502075195
2014-07-30,49.76835250854492
2014-07-31,48.32464599609375
2014-08-01,48.79712677001953
2014-08-04,48.919620513916016
2014-08-05,50.564571380615234
2014-08-06,50.363338470458984
2014-08-07,50.46832275390625
2014-08-08,50.79206466674805
2014-08-11,50.2670783996582
2014-08-12,50.03960037231445
2014-08-13,49.88209915161133
2014-08-14,50.643310546875
2014-08-15,50.27583312988281
2014-08-18,56.120643615722656
2014-08-19,55.639408111572266
2014-08-20,55.78815460205078
2014-08-21,55.65691375732422
2014-08-22,55.71814727783203
2014-08-25,55.910648345947266
2014-08-26,55.578155517578125
2014-08-27,55.735652923583984
2014-08-28,56.17314147949219
2014-08-29,55.98939895629883
2014-09-02,56.31312561035156
2014-09-03,56.418128967285156
2014-09-04,56.418128967285156
2014-09-05,55.13191604614258
2014-09-08,55.46440124511719
2014-09-09,55.49067306518555
2014-09-10,55.735652923583984
2014-09-11,55.79690933227539
2014-09-12,55.9369010925293
2014-09-15,55.5344123840332
2014-09-16,55.87565231323242
2014-09-17,55.64815902709961
2014-09-18,55.12317657470703
2014-09-19,55.21066665649414
2014-09-22,54.221961975097656
2014-09-23,54.221961975097656
2014-09-24,54.49319076538086
2014-09-25,53.5482292175293
2014-09-26,53.80197525024414
2014-09-29,53.661964416503906
2014-09-30,53.469478607177734
2014-10-01,52.743247985839844
2014-10-02,53.42573547363281
2014-10-03,54.60694885253906
2014-10-06,54.09946823120117
2014-10-07,53.416988372802734
2014-10-08,53.9069709777832
2014-10-09,53.049495697021484
2014-10-10,52.445762634277344
2014-10-13,51.15956115722656
2014-10-14,51.19454574584961
2014-10-15,51.343292236328125
2014-10-16,51.42204284667969
2014-10-17,52.454505920410156
2014-10-20,53.82822036743164
2014-10-21,54.414451599121094
2014-10-22,53.513221740722656
2014-10-23,54.47569274902344
2014-10-24,54.46695327758789
2014-10-27,54.344444274902344
2014-10-28,54.83442687988281
2014-10-29,54.221961975097656
2014-10-30,54.64193344116211
2014-10-31,54.83442687988281
2014-11-03,55.21066665649414
2014-11-04,55.9981575012207
2014-11-05,55.403175354003906
2014-11-06,56.006900787353516
2014-11-07,56.35688781738281
2014-11-10,56.400638580322266
2014-11-11,57.34559631347656
2014-11-12,56.785621643066406
2014-11-13,56.73310852050781
2014-11-14,56.566871643066406
2014-11-17,57.13561248779297
2014-11-18,57.896820068359375
2014-11-19,57.83558654785156
2014-11-20,58.22930908203125
2014-11-21,59.01679611206055
2014-11-24,58.40432357788086
2014-11-25,57.205596923828125
2014-11-26,57.66935729980469
2014-11-28,58.395565032958984
2014-12-01,58.02806091308594
2014-12-02,58.85929489135742
2014-12-03,58.35183334350586
2014-12-04,59.314273834228516
2014-12-05,59.681766510009766
2014-12-08,59.94424819946289
2014-12-09,60.548011779785156
2014-12-10,60.27674865722656
2014-12-11,60.50424575805664
2014-12-12,61.07298278808594
2014-12-15,61.466705322265625
2014-12-16,59.349281311035156
2014-12-17,62.14043426513672
2014-12-18,62.37668228149414
2014-12-19,59.98801040649414
2014-12-22,60.07550811767578
2014-12-23,60.854225158691406
2014-12-24,61.12548065185547
2014-12-26,60.72298812866211
2014-12-29,61.982948303222656
2014-12-30,62.21043395996094
2014-12-31,61.86043930053711
2015-01-02,61.930450439453125
2015-01-05,61.52796936035156
2015-01-06,60.749244689941406
2015-01-07,61.48420715332031
2015-01-08,60.81922149658203
2015-01-09,59.60301971435547
2015-01-12,58.71930694580078
2015-01-13,59.32301712036133
2015-01-14,59.191795349121094
2015-01-15,57.63435363769531
2015-01-16,59.174285888671875
2015-01-20,58.92053985595703
2015-01-21,58.806800842285156
2015-01-22,61.046714782714844
2015-01-23,60.81048583984375
2015-01-26,60.23300552368164
2015-01-27,59.191795349121094
2015-01-28,58.72806930541992
2015-01-29,59.4105224609375
2015-01-30,58.675559997558594
2015-02-02,58.631813049316406
2015-02-03,59.94424819946289
2015-02-04,60.20675277709961
2015-02-05,59.926761627197266
2015-02-06,59.646766662597656
2015-02-09,59.174285888671875
2015-02-10,59.34052658081055
2015-02-11,59.244293212890625
2015-02-12,59.13930130004883
2015-02-13,60.21548843383789
2015-02-17,60.862972259521484
2015-02-18,61.52796936035156
2015-02-19,61.86043930053711
2015-02-20,62.726688385009766
2015-02-23,62.5341796875
2015-02-24,62.936649322509766
2015-02-25,63.41789627075195
2015-02-26,63.164161682128906
2015-02-27,63.5404052734375
2015-03-02,63.95161819458008
2015-03-03,62.691680908203125
2015-03-04,62.95415496826172
2015-03-05,62.744171142578125
2015-03-06,62.40294647216797
2015-03-09,62.7791748046875
2015-03-10,62.14920425415039
2015-03-11,62.51667785644531
2015-03-12,64.9928207397461
2015-03-13,65.01036834716797
2015-03-16,65.97280883789062
2015-03-17,65.37786102294922
2015-03-18,65.96408081054688
2015-03-19,65.54407501220703
2015-03-20,66.3052978515625
2015-03-23,66.01655578613281
2015-03-24,66.06906127929688
2015-03-25,64.89661407470703
2015-03-26,65.43033599853516
2015-03-27,65.61406707763672
2015-03-30,65.5528335571289
2015-03-31,65.955322265625
2015-04-01,65.7978286743164
2015-04-02,66.11280822753906
2015-04-06,66.09526824951172
2015-04-07,64.88426971435547
2015-04-08,66.76216888427734
2015-04-09,66.40238952636719
2015-04-10,66.75341796875
2015-04-13,65.9548568725586
2015-04-14,66.06891632080078
2015-04-15,65.38448333740234
2015-04-16,66.20057678222656
2015-04-17,65.30546569824219
2015-04-20,66.0601577758789
2015-04-21,66.70073699951172
2015-04-22,66.54280853271484
2015-04-23,66.9113540649414
2015-04-24,67.22724914550781
2015-04-27,66.86748504638672
2015-04-28,66.1040267944336
2015-04-29,64.8052978515625
2015-04-30,63.804908752441406
2015-05-01,64.47187042236328
2015-05-04,64.84918212890625
2015-05-05,64.34019470214844
2015-05-06,64.51570129394531
2015-05-07,65.14752197265625
2015-05-08,65.68282318115234
2015-05-11,65.67401885986328
2015-05-12,65.63893127441406
2015-05-13,64.70875549316406
2015-05-14,64.46306610107422
2015-05-15,65.55995178222656
2015-05-18,65.36688995361328
2015-05-19,64.78777313232422
2015-05-20,63.95411682128906
2015-05-21,64.3138656616211
2015-05-22,64.5508041381836
2015-05-26,64.01553344726562
2015-05-27,64.00674438476562
2015-05-28,64.15594482421875
2015-05-29,63.699607849121094
2015-06-01,63.89265823364258
2015-06-02,65.79691314697266
2015-06-03,66.69196319580078
2015-06-04,66.29705810546875
2015-06-05,66.25320434570312
2015-06-08,66.11279296875
2015-06-09,66.62177276611328
2015-06-10,67.75376892089844
2015-06-11,68.38560485839844
2015-06-12,68.2802963256836
2015-06-15,68.01630401611328
2015-06-16,68.42989349365234
2015-06-17,68.46510314941406
2015-06-18,68.9227066040039
2015-06-19,69.01072692871094
2015-06-22,69.18672943115234
2015-06-23,69.00190734863281
2015-06-24,68.97550201416016
2015-06-25,69.26593017578125
2015-06-26,70.00514221191406
2015-06-29,68.53551483154297
2015-06-30,68.41229248046875
2015-07-01,69.239501953125
2015-07-02,69.39791107177734
2015-07-06,69.3363265991211
2015-07-07,69.82911682128906
2015-07-08,69.00190734863281
2015-07-09,68.80831909179688
2015-07-10,69.93472290039062
2015-07-13,70.55951690673828
2015-07-14,70.01392364501953
2015-07-15,69.9259033203125
2015-07-16,70.64752960205078
2015-07-17,70.788330078125
2015-07-20,71.4395523071289
2015-07-21,70.55074310302734
2015-07-22,70.76192474365234
2015-07-23,70.24274444580078
2015-07-24,69.88191986083984
2015-07-27,69.42430114746094
2015-07-28,69.25712585449219
2015-07-29,69.58270263671875
2015-07-30,70.49793243408203
2015-07-31,70.72674560546875
2015-08-03,70.33952331542969
2015-08-04,70.4099349975586
2015-08-05,70.9995346069336
2015-08-06,69.73233032226562
2015-08-07,68.96670532226562
2015-08-10,69.30992126464844
2015-08-11,69.26593017578125
2015-08-12,68.85230255126953
2015-08-13,69.68833923339844
2015-08-14,69.72352600097656
2015-08-17,69.87313079833984
2015-08-18,70.48030853271484
2015-08-19,70.82351684570312
2015-08-20,70.59471893310547
2015-08-21,67.73468017578125
2015-08-24,65.71065521240234
2015-08-25,64.88343048095703
2015-08-26,67.5058822631836
2015-08-27,65.35865783691406
2015-08-28,65.8602523803711
2015-08-31,65.55223846435547
2015-09-01,63.202613830566406
2015-09-02,63.58102035522461
2015-09-03,63.50181579589844
2015-09-04,63.85383605957031
2015-09-08,64.28500366210938
2015-09-09,63.34341049194336
2015-09-10,61.51298141479492
2015-09-11,61.917816162109375
2015-09-14,60.999717712402344
2015-09-15,61.84716796875
2015-09-16,62.685813903808594
2015-09-17,63.021270751953125
2015-09-18,61.98841094970703
2015-09-21,62.544578552246094
2015-09-22,62.84471893310547
2015-09-23,63.339054107666016
2015-09-24,63.859893798828125
2015-09-25,63.38322067260742
2015-09-28,62.200286865234375
2015-09-29,62.08549880981445
2015-09-30,63.94816589355469
2015-10-01,63.06539535522461
2015-10-02,62.95947265625
2015-10-05,62.809410095214844
2015-10-06,60.66425323486328
2015-10-07,59.543148040771484
2015-10-08,58.439666748046875
2015-10-09,59.348915100097656
2015-10-12,60.487693786621094
2015-10-13,60.00217819213867
2015-10-14,57.47745132446289
2015-10-15,58.607398986816406
2015-10-16,59.27830123901367
2015-10-19,59.21649932861328
2015-10-20,59.17236328125
2015-10-21,59.63141632080078
2015-10-22,59.10176086425781
2015-10-23,58.042415618896484
2015-10-26,58.22780227661133
2015-10-27,57.68048095703125
2015-10-28,59.56961441040039
2015-10-29,59.40188217163086
2015-10-30,59.825626373291016
2015-11-02,60.6818962097168
2015-11-03,60.50535202026367
2015-11-04,59.834442138671875
2015-11-05,60.23170852661133
2015-11-06,59.86977767944336
2015-11-09,59.11940002441406
2015-11-10,58.29842758178711
2015-11-11,55.305816650390625
2015-11-12,55.92375564575195
2015-11-13,52.9841194152832
2015-11-16,53.884559631347656
2015-11-17,55.41175079345703
2015-11-18,55.74720764160156
2015-11-19,55.2705078125
2015-11-20,56.5505256652832
2015-11-23,56.77122497558594
2015-11-24,57.90998840332031
2015-11-25,57.53041076660156
2015-11-27,57.38917541503906
2015-11-30,57.742286682128906
2015-12-01,58.01591873168945
2015-12-02,57.689308166503906
2015-12-03,60.13459014892578
2015-12-04,61.01737594604492
2015-12-07,61.44108581542969
2015-12-08,62.86235427856445
2015-12-09,62.6769905090332
2015-12-10,62.80058670043945
2015-12-11,62.10316848754883
2015-12-14,62.685813903808594
2015-12-15,62.641658782958984
2015-12-16,63.409725189208984
2015-12-17,63.15369415283203
2015-12-18,63.15369415283203
2015-12-21,63.366188049316406
2015-12-22,63.808937072753906
2015-12-23,63.862083435058594
2015-12-24,63.95063018798828
2015-12-28,63.74695587158203
2015-12-29,64.36679077148438
2015-12-30,63.8443603515625
2015-12-31,63.64070510864258
2016-01-04,64.11885833740234
2016-01-05,64.49078369140625
2016-01-06,64.384521484375
2016-01-07,63.6141357421875
2016-01-08,63.27762222290039
2016-01-11,61.66604232788086
2016-01-12,62.63121795654297
2016-01-13,60.638858795166016
2016-01-14,60.559173583984375
2016-01-15,60.99306106567383
2016-01-19,62.28586959838867
2016-01-20,62.1884880065918
2016-01-21,62.70207977294922
2016-01-22,63.6318359375
2016-01-25,63.915218353271484
2016-01-26,65.2522964477539
2016-01-27,65.56221008300781
2016-01-28,64.9955062866211
2016-01-29,66.46544647216797
2016-02-01,67.60774230957031
2016-02-02,67.598876953125
2016-02-03,66.50086212158203
2016-02-04,64.51734161376953
2016-02-05,63.45473861694336
2016-02-08,61.72801208496094
2016-02-09,61.559783935546875
2016-02-10,61.6926155090332
2016-02-11,60.877952575683594
2016-02-12,62.392173767089844
2016-02-16,64.6767578125
2016-02-17,65.76587677001953
2016-02-18,64.28711700439453
2016-02-19,63.755828857421875
2016-02-22,64.44651794433594
2016-02-23,65.62423706054688
2016-02-24,66.48318481445312
2016-02-25,67.53689575195312
2016-02-26,67.31550598144531
2016-02-29,65.74818420410156
2016-03-01,66.8993148803711
2016-03-02,66.22636413574219
2016-03-03,66.42999267578125
2016-03-04,66.3060531616211
2016-03-07,66.04039764404297
2016-03-08,65.73932647705078
2016-03-09,66.5982666015625
2016-03-10,73.699951171875
2016-03-11,75.27616119384766
2016-03-14,75.98455047607422
2016-03-15,75.30270385742188
2016-03-16,74.97505950927734
2016-03-17,74.50576782226562
2016-03-18,74.4172134399414
2016-03-21,74.9307861328125
2016-03-22,74.29322052001953
2016-03-23,74.83338928222656
2016-03-24,74.55809020996094
2016-03-28,76.44976043701172
2016-03-29,76.53858184814453
2016-03-30,76.5030517578125
2016-03-31,76.02348327636719
2016-04-01,77.54217529296875
2016-04-04,76.52970123291016
2016-04-05,75.18864440917969
2016-04-06,75.13533020019531
2016-04-07,74.35381317138672
2016-04-08,73.10154724121094
2016-04-11,73.06599426269531
2016-04-12,74.02523040771484
2016-04-13,73.97191619873047
2016-04-14,73.4568099975586
2016-04-15,73.5367431640625
2016-04-18,74.37154388427734
2016-04-19,74.14952850341797
2016-04-20,73.30582427978516
2016-04-21,73.68769073486328
2016-04-22,72.32888793945312
2016-04-25,72.82623291015625
2016-04-26,73.09268951416016
2016-04-27,73.43903350830078
2016-04-28,71.902587890625
2016-04-29,72.74630737304688
2016-05-02,73.27027130126953
2016-05-03,73.65218353271484
2016-05-04,74.60249328613281
2016-05-05,73.37686157226562
2016-05-06,73.95413970947266
2016-05-09,75.56165313720703
2016-05-10,74.88668060302734
2016-05-11,73.80316925048828
2016-05-12,74.32716369628906
2016-05-13,72.41770935058594
2016-05-16,73.60780334472656
2016-05-17,72.08908081054688
2016-05-18,70.79240417480469
2016-05-19,72.82623291015625
2016-05-20,72.4887466430664
2016-05-23,72.13346862792969
2016-05-24,74.08734893798828
2016-05-25,74.71792602539062
2016-05-26,78.16386413574219
2016-05-27,79.82466125488281
2016-05-31,79.84239959716797
2016-06-01,80.58843994140625
2016-06-02,80.73056030273438
2016-06-03,81.52986145019531
2016-06-06,80.70390319824219
2016-06-07,80.42857360839844
2016-06-08,80.71277618408203
2016-06-09,81.43217468261719
2016-06-10,81.21013641357422
2016-06-13,80.80937194824219
2016-06-14,80.6668930053711
2016-06-15,80.57781982421875
2016-06-16,80.87171173095703
2016-06-17,80.19489288330078
2016-06-20,81.02310943603516
2016-06-21,81.45056915283203
2016-06-22,81.87805938720703
2016-06-23,81.64649963378906
2016-06-24,82.04725646972656
2016-06-27,83.27622985839844
2016-06-28,82.73298645019531
2016-06-29,83.53447723388672
2016-06-30,83.71263122558594
2016-07-01,83.24951934814453
2016-07-05,83.35636901855469
2016-07-06,84.1667709350586
2016-07-07,83.51667785644531
2016-07-08,83.9975814819336
2016-07-11,83.92634582519531
2016-07-12,82.85765838623047
2016-07-13,82.3144302368164
2016-07-14,82.49253845214844
2016-07-15,81.67320251464844
2016-07-18,82.66173553466797
2016-07-19,82.95561981201172
2016-07-20,83.55229187011719
2016-07-21,83.74822235107422
2016-07-22,84.73673248291016
2016-07-25,85.47589874267578
2016-07-26,86.12602996826172
2016-07-27,84.66549682617188
2016-07-28,84.66549682617188
2016-07-29,84.37162017822266
2016-08-01,83.7660140991211
2016-08-02,82.96454620361328
2016-08-03,83.50777435302734
2016-08-04,82.92891693115234
2016-08-05,84.0420913696289
2016-08-08,82.8131332397461
2016-08-09,81.96710968017578
2016-08-10,82.83985137939453
2016-08-11,82.57269287109375
2016-08-12,82.7419204711914
2016-08-15,82.04725646972656
2016-08-16,79.69617462158203
2016-08-17,80.96968841552734
2016-08-18,81.6554183959961
2016-08-19,80.90731811523438
2016-08-22,80.86280822753906
2016-08-23,81.47728729248047
2016-08-24,81.74447631835938
2016-08-25,67.33519744873047
2016-08-26,67.23725891113281
2016-08-29,69.00945281982422
2016-08-30,67.37085723876953
2016-08-31,65.37599182128906
2016-09-01,65.7054672241211
2016-09-02,65.29584503173828
2016-09-06,64.12029266357422
2016-09-07,63.897647857666016
2016-09-08,62.935855865478516
2016-09-09,62.85570526123047
2016-09-12,64.14266204833984
2016-09-13,62.90035629272461
2016-09-14,63.91029357910156
2016-09-15,64.82189178466797
2016-09-16,64.26779174804688
2016-09-19,64.1962890625
2016-09-20,64.09794616699219
2016-09-21,64.50908660888672
2016-09-22,64.2499008178711
2016-09-23,64.42864990234375
2016-09-26,64.07115173339844
2016-09-27,63.99073791503906
2016-09-28,63.00764083862305
2016-09-29,61.95302963256836
2016-09-30,62.55182647705078
2016-10-03,62.292633056640625
2016-10-04,60.8180046081543
2016-10-05,59.852760314941406
2016-10-06,61.71174240112305
2016-10-07,62.256900787353516
2016-10-10,62.03346633911133
2016-10-11,61.39891815185547
2016-10-12,61.72065353393555
2016-10-13,61.9798469543457
2016-10-14,61.64915466308594
2016-10-17,61.21124267578125
2016-10-18,61.38996887207031
2016-10-19,61.39891815185547
2016-10-20,60.75542449951172
2016-10-21,60.71074676513672
2016-10-24,61.01461410522461
2016-10-25,60.925254821777344
2016-10-26,61.01461410522461
2016-10-27,60.281768798828125
2016-10-28,61.07717514038086
2016-10-31,61.74747085571289
2016-11-01,61.71174240112305
2016-11-02,62.203269958496094
2016-11-03,61.24697494506836
2016-11-04,61.24697494506836
2016-11-07,62.355194091796875
2016-11-08,62.31052017211914
2016-11-09,63.90134811401367
2016-11-10,66.47529602050781
2016-11-11,66.76128387451172
2016-11-14,68.51298522949219
2016-11-15,68.68277740478516
2016-11-16,68.49508666992188
2016-11-17,68.73643493652344
2016-11-18,68.70065307617188
2016-11-21,68.58446502685547
2016-11-22,70.87242126464844
2016-11-23,71.23883056640625
2016-11-25,71.55165100097656
2016-11-28,70.3004379272461
2016-11-29,69.98762512207031
2016-11-30,69.1028060913086
2016-12-01,65.67092895507812
2016-12-02,66.63616943359375
2016-12-05,68.25379180908203
2016-12-06,67.64604949951172
2016-12-07,68.90621185302734
2016-12-08,68.74533081054688
2016-12-09,68.9955825805664
2016-12-12,68.11079406738281
2016-12-13,67.88736724853516
2016-12-14,67.82479095458984
2016-12-15,68.9151611328125
2016-12-16,68.90621185302734
2016-12-19,68.09923553466797
2016-12-20,69.28278350830078
2016-12-21,69.42627716064453
2016-12-22,66.67359924316406
2016-12-23,66.4763412475586
2016-12-27,66.82601928710938
2016-12-28,66.36874389648438
2016-12-29,66.46739196777344
2016-12-30,66.41355895996094
2017-01-03,66.52116394042969
2017-01-04,68.17994689941406
2017-01-05,66.81705474853516
2017-01-06,65.76799774169922
2017-01-09,66.10871887207031
2017-01-10,66.5749740600586
2017-01-11,65.83076477050781
2017-01-12,65.98318481445312
2017-01-13,65.53488159179688
2017-01-17,66.64671325683594
2017-01-18,64.9520492553711
2017-01-19,63.66987609863281
2017-01-20,63.6609001159668
2017-01-23,63.17672348022461
2017-01-24,64.3333969116211
2017-01-25,64.52166748046875
2017-01-26,64.27957916259766
2017-01-27,63.042236328125
2017-01-30,64.55754089355469
2017-01-31,66.18941497802734
2017-02-01,65.80386352539062
2017-02-02,65.90251159667969
2017-02-03,65.57972717285156
2017-02-06,64.79068756103516
2017-02-07,65.27484130859375
2017-02-08,67.31022644042969
2017-02-09,69.67731475830078
2017-02-10,68.85240936279297
2017-02-13,68.16199493408203
2017-02-14,69.16624450683594
2017-02-15,69.3814468383789
2017-02-16,68.16199493408203
2017-02-17,69.64146423339844
2017-02-21,69.81181335449219
2017-02-22,69.3814468383789
2017-02-23,68.07233428955078
2017-02-24,69.35452270507812
2017-02-27,68.85240936279297
2017-02-28,65.47211456298828
2017-03-01,65.76799774169922
2017-03-02,66.41355895996094
2017-03-03,65.561767578125
2017-03-06,64.93411254882812
2017-03-07,63.983707427978516
2017-03-08,65.03275299072266
2017-03-09,66.01905822753906
2017-03-10,65.35552978515625
2017-03-13,65.08655548095703
2017-03-14,65.29280090332031
2017-03-15,65.2837905883789
2017-03-16,65.63349914550781
2017-03-17,64.85343170166016
2017-03-20,64.19889068603516
2017-03-21,62.77326583862305
2017-03-22,63.37397384643555
2017-03-23,61.777984619140625
2017-03-24,62.29804229736328
2017-03-27,61.84074783325195
2017-03-28,61.46415328979492
2017-03-29,63.382957458496094
2017-03-30,63.53539276123047
2017-03-31,62.52220153808594
2017-04-03,61.70624923706055
2017-04-04,61.28483963012695
2017-04-05,61.419334411621094
2017-04-06,62.36081314086914
2017-04-07,62.39680099487305
2017-04-10,62.603797912597656
2017-04-11,62.23481750488281
2017-04-12,62.063804626464844
2017-04-13,61.86579132080078
2017-04-17,62.207801818847656
2017-04-18,62.16279602050781
2017-04-19,62.378814697265625
2017-04-20,63.602813720703125
2017-04-21,63.64781188964844
2017-04-24,64.27777862548828
2017-04-25,64.394775390625
2017-04-26,65.33976745605469
2017-04-27,65.89778137207031
2017-04-28,65.43878936767578
2017-05-01,64.84477996826172
2017-05-02,66.39278411865234
2017-05-03,66.59078216552734
2017-05-04,66.03278350830078
2017-05-05,66.25777435302734
2017-05-08,66.3207778930664
2017-05-09,66.3207778930664
2017-05-10,66.5187759399414
2017-05-11,64.85377502441406
2017-05-12,64.42180633544922
2017-05-15,64.54777526855469
2017-05-16,63.84579086303711
2017-05-17,63.602813720703125
2017-05-18,64.01680755615234
2017-05-19,64.7547607421875
2017-05-22,65.20479583740234
2017-05-23,63.63880920410156
2017-05-24,63.18880081176758
2017-05-25,65.22278594970703
2017-05-26,65.0877685546875
2017-05-30,65.7177963256836
2017-05-31,66.05078887939453
2017-06-01,70.37077331542969
