Date,C
2013-09-17,38.3224983215332
2013-09-18,39.07847595214844
2013-09-19,38.88385772705078
2013-09-20,38.329978942871094
2013-09-23,37.10246276855469
2013-09-24,36.64588928222656
2013-09-25,36.870426177978516
2013-09-26,36.62342071533203
2013-09-27,36.593482971191406
2013-09-30,36.30905532836914
2013-10-01,36.376434326171875
2013-10-02,36.45877456665039
2013-10-03,36.22673416137695
2013-10-04,36.78061294555664
2013-10-07,36.062076568603516
2013-10-08,35.68033218383789
2013-10-09,35.889915466308594
2013-10-10,36.877906799316406
2013-10-11,36.840492248535156
2013-10-14,37.12491989135742
2013-10-15,36.571048736572266
2013-10-16,38.05303955078125
2013-10-17,38.26261901855469
2013-10-18,38.28507614135742
2013-10-21,38.195247650146484
2013-10-22,37.993160247802734
2013-10-23,37.56653594970703
2013-10-24,37.536582946777344
2013-10-25,37.46921920776367
2013-10-28,37.536582946777344
2013-10-29,37.58897018432617
2013-10-30,37.341976165771484
2013-10-31,36.51848220825195
2013-11-01,36.48854064941406
2013-11-04,36.40617370605469
2013-11-05,36.219024658203125
2013-11-06,36.39870071411133
2013-11-07,36.196563720703125
2013-11-08,37.38690185546875
2013-11-11,37.559085845947266
2013-11-12,37.07247543334961
2013-11-13,37.42434310913086
2013-11-14,37.589019775390625
2013-11-15,37.73128128051758
2013-11-18,38.02324676513672
2013-11-19,38.30772399902344
2013-11-20,38.00825881958008
2013-11-21,38.726951599121094
2013-11-22,39.236026763916016
2013-11-25,39.89482879638672
2013-11-26,39.685218811035156
2013-11-27,39.715152740478516
2013-11-29,39.61782455444336
2013-12-02,39.393245697021484
2013-12-03,39.02641296386719
2013-12-04,38.95903396606445
2013-12-05,38.22537612915039
2013-12-06,38.54728317260742
2013-12-09,39.01143264770508
2013-12-10,38.73444366455078
2013-12-11,37.963348388671875
2013-12-12,38.11308288574219
2013-12-13,38.157989501953125
2013-12-16,38.1056022644043
2013-12-17,37.948368072509766
2013-12-18,38.89912796020508
2013-12-19,38.83925247192383
2013-12-20,39.0863037109375
2013-12-23,39.236026763916016
2013-12-24,39.251007080078125
2013-12-26,39.191104888916016
2013-12-27,39.123722076416016
2013-12-30,38.869197845458984
2013-12-31,39.01143264770508
2014-01-02,39.131229400634766
2014-01-03,39.9771728515625
2014-01-06,40.28413009643555
2014-01-07,40.561126708984375
2014-01-08,41.032745361328125
2014-01-09,41.32472229003906
2014-01-10,40.965389251708984
2014-01-13,40.21675491333008
2014-01-14,40.38893508911133
2014-01-15,41.167510986328125
2014-01-16,39.37826919555664
2014-01-17,39.131229400634766
2014-01-21,38.81679153442383
2014-01-22,38.854225158691406
2014-01-23,37.970829010009766
2014-01-24,36.93022918701172
2014-01-27,36.540931701660156
2014-01-28,37.132362365722656
2014-01-29,35.99443817138672
2014-01-30,36.166664123535156
2014-01-31,35.51521682739258
2014-02-03,34.69901657104492
2014-02-04,35.02849578857422
2014-02-05,35.2381591796875
2014-02-06,36.12921905517578
2014-02-07,36.94539260864258
2014-02-10,36.93042755126953
2014-02-11,37.18500518798828
2014-02-12,37.40965270996094
2014-02-13,37.33476257324219
2014-02-14,37.080196380615234
2014-02-18,36.975341796875
2014-02-19,36.084285736083984
2014-02-20,36.039363861083984
2014-02-21,36.136695861816406
2014-02-24,36.67583084106445
2014-02-25,36.24153518676758
2014-02-26,36.18162155151367
2014-02-27,36.458675384521484
2014-02-28,36.413753509521484
2014-03-03,35.64998245239258
2014-03-04,36.563514709472656
2014-03-05,37.00529861450195
2014-03-06,37.22244644165039
2014-03-07,37.15506362915039
2014-03-10,37.117637634277344
2014-03-11,36.264007568359375
2014-03-12,35.927059173583984
2014-03-13,35.4403190612793
2014-03-14,35.10337448120117
2014-03-17,35.739837646484375
2014-03-18,36.04685974121094
2014-03-19,36.6458854675293
2014-03-20,37.60433578491211
2014-03-21,37.49951171875
2014-03-24,37.47703552246094
2014-03-25,37.66424560546875
2014-03-26,37.55940628051758
2014-03-27,35.53018569946289
2014-03-28,35.38042068481445
2014-03-31,35.642494201660156
2014-04-01,35.792266845703125
2014-04-02,36.12172317504883
2014-04-03,35.70240783691406
2014-04-04,35.27560043334961
2014-04-07,34.856266021728516
2014-04-08,34.893707275390625
2014-04-09,35.31304168701172
2014-04-10,34.616641998291016
2014-04-11,34.2048225402832
2014-04-14,35.69491195678711
2014-04-15,36.174156188964844
2014-04-16,36.076812744140625
2014-04-17,36.10675048828125
2014-04-21,35.82221221923828
2014-04-22,35.95698547363281
2014-04-23,36.24153518676758
2014-04-24,36.18912124633789
2014-04-25,35.754817962646484
2014-04-28,35.417869567871094
2014-04-29,36.061824798583984
2014-04-30,35.8746223449707
2014-05-01,35.76979064941406
2014-05-02,35.7473030090332
2014-05-05,35.33540344238281
2014-05-06,34.72125244140625
2014-05-07,34.975894927978516
2014-05-08,35.30542755126953
2014-05-09,35.193084716796875
2014-05-12,35.40279006958008
2014-05-13,35.51514434814453
2014-05-14,35.29045867919922
2014-05-15,34.84107971191406
2014-05-16,34.781158447265625
2014-05-19,35.0283203125
2014-05-20,34.86355209350586
2014-05-21,35.08823776245117
2014-05-22,35.30542755126953
2014-05-23,35.41777038574219
2014-05-27,35.627471923828125
2014-05-28,35.44023513793945
2014-05-29,35.41028594970703
2014-05-30,35.627471923828125
2014-06-02,35.76979064941406
2014-06-03,36.09183120727539
2014-06-04,35.85963821411133
2014-06-05,36.421356201171875
2014-06-06,36.64604568481445
2014-06-09,37.13286209106445
2014-06-10,36.94561767578125
2014-06-11,36.55616760253906
2014-06-12,36.15174102783203
2014-06-13,35.642452239990234
2014-06-16,35.679908752441406
2014-06-17,35.79224395751953
2014-06-18,35.89710235595703
2014-06-19,35.619972229003906
2014-06-20,35.45521545410156
2014-06-23,35.99446105957031
2014-06-24,35.80720901489258
2014-06-25,35.814720153808594
2014-06-26,35.37282943725586
2014-06-27,35.30542755126953
2014-06-30,35.27547073364258
2014-07-01,35.54509735107422
2014-07-02,35.957008361816406
2014-07-03,36.12928009033203
2014-07-07,35.934547424316406
2014-07-08,35.51514434814453
2014-07-09,35.48518371582031
2014-07-10,35.12569046020508
2014-07-11,35.20057678222656
2014-07-14,36.26408004760742
2014-07-15,36.915672302246094
2014-07-16,37.3126106262207
2014-07-17,36.833282470703125
2014-07-18,37.117881774902344
2014-07-21,36.96061325073242
2014-07-22,37.14783477783203
2014-07-23,37.58222198486328
2014-07-24,37.51483154296875
2014-07-25,37.46988296508789
2014-07-28,37.22273635864258
2014-07-29,37.013031005859375
2014-07-30,37.447418212890625
2014-07-31,36.638389587402344
2014-08-01,36.031620025634766
2014-08-04,36.21140670776367
2014-08-05,35.87431716918945
2014-08-06,36.06159210205078
2014-08-07,36.00165557861328
2014-08-08,36.29380416870117
2014-08-11,36.248863220214844
2014-08-12,36.28633117675781
2014-08-13,36.518524169921875
2014-08-14,36.80318832397461
2014-08-15,36.496063232421875
2014-08-18,37.08784866333008
2014-08-19,37.230186462402344
2014-08-20,37.305091857910156
2014-08-21,38.256439208984375
2014-08-22,38.15156555175781
2014-08-25,38.67593002319336
2014-08-26,39.05048370361328
2014-08-27,38.848228454589844
2014-08-28,38.49614334106445
2014-08-29,38.6909294128418
2014-09-02,38.92313766479492
2014-09-03,39.12539291381836
2014-09-04,39.30518341064453
2014-09-05,39.17783737182617
2014-09-08,38.99055862426758
2014-09-09,38.39876937866211
2014-09-10,38.82576370239258
2014-09-11,39.12539291381836
2014-09-12,39.23777389526367
2014-09-15,39.18532180786133
2014-09-16,39.22277069091797
2014-09-17,39.24525451660156
2014-09-18,40.196598052978516
2014-09-19,40.061767578125
2014-09-22,39.73215103149414
2014-09-23,39.58234405517578
2014-09-24,39.896968841552734
2014-09-25,38.92313766479492
2014-09-26,39.32017135620117
2014-09-29,38.99055862426758
2014-09-30,38.818260192871094
2014-10-01,38.2789192199707
2014-10-02,38.39128112792969
2014-10-03,39.19282150268555
2014-10-06,39.16284942626953
2014-10-07,38.40626525878906
2014-10-08,39.35761260986328
2014-10-09,38.30888748168945
2014-10-10,37.537315368652344
2014-10-13,37.38001251220703
2014-10-14,38.556087493896484
2014-10-15,37.2152099609375
2014-10-16,37.26762771606445
2014-10-17,37.507354736328125
2014-10-20,37.851932525634766
2014-10-21,38.40626525878906
2014-10-22,37.97929000854492
2014-10-23,38.511138916015625
2014-10-24,38.803287506103516
2014-10-27,38.64597702026367
2014-10-28,39.282711029052734
2014-10-29,39.440025329589844
2014-10-30,39.82212448120117
2014-10-31,40.106849670410156
2014-11-03,40.061893463134766
2014-11-04,39.85210418701172
2014-11-05,40.47397994995117
2014-11-06,40.451499938964844
2014-11-07,40.27167510986328
2014-11-10,40.37657165527344
2014-11-11,40.316627502441406
2014-11-12,40.024436950683594
2014-11-13,40.03940200805664
2014-11-14,39.99446487426758
2014-11-17,40.136810302734375
2014-11-18,40.316627502441406
2014-11-19,40.20423889160156
2014-11-20,40.09934997558594
2014-11-21,40.20423889160156
2014-11-24,40.75868606567383
2014-11-25,40.70623779296875
2014-11-26,40.55638885498047
2014-11-28,40.43651580810547
2014-12-01,39.971981048583984
2014-12-02,40.728721618652344
2014-12-03,41.36557388305664
2014-12-04,41.34309387207031
2014-12-05,42.017417907714844
2014-12-08,42.23468017578125
2014-12-09,41.84508514404297
2014-12-10,40.811134338378906
2014-12-11,40.84110641479492
2014-12-12,40.009437561035156
2014-12-15,39.55241012573242
2014-12-16,38.338623046875
2014-12-17,39.29768371582031
2014-12-18,40.53392028808594
2014-12-19,40.46647262573242
2014-12-22,40.429012298583984
2014-12-23,40.7736701965332
2014-12-24,40.86356735229492
2014-12-26,40.78116226196289
2014-12-29,41.005924224853516
2014-12-30,41.088340759277344
2014-12-31,40.54139709472656
2015-01-02,40.653785705566406
2015-01-05,39.372581481933594
2015-01-06,37.986507415771484
2015-01-07,38.338623046875
2015-01-08,38.915557861328125
2015-01-09,38.046424865722656
2015-01-12,37.74674606323242
2015-01-13,37.47700881958008
2015-01-14,36.75025177001953
2015-01-15,35.386627197265625
2015-01-16,35.67134094238281
2015-01-20,35.40910720825195
2015-01-21,35.76874923706055
2015-01-22,37.139854431152344
2015-01-23,36.42807388305664
2015-01-26,36.63037109375
2015-01-27,36.1958122253418
2015-01-28,35.29672622680664
2015-01-29,35.68641662597656
2015-01-30,35.1843147277832
2015-02-02,35.761348724365234
2015-02-03,36.63064956665039
2015-02-04,36.27093505859375
2015-02-05,36.3758659362793
2015-02-06,36.82548522949219
2015-02-09,36.87794494628906
2015-02-10,37.012847900390625
2015-02-11,37.23017120361328
2015-02-12,38.13695526123047
2015-02-13,38.369266510009766
2015-02-17,38.73645782470703
2015-02-18,38.53413009643555
2015-02-19,38.30931091308594
2015-02-20,38.80390167236328
2015-02-23,38.45919418334961
2015-02-24,38.89384460449219
2015-02-25,39.03621292114258
2015-02-26,39.27604293823242
2015-02-27,39.283531188964844
2015-03-02,40.08537673950195
2015-03-03,40.26523971557617
2015-03-04,40.22028350830078
2015-03-05,40.13783645629883
2015-03-06,39.76314163208008
2015-03-09,39.68071746826172
2015-03-10,38.391746520996094
2015-03-11,39.216087341308594
2015-03-12,40.52752685546875
2015-03-13,40.122859954833984
2015-03-16,40.235260009765625
2015-03-17,40.34767532348633
2015-03-18,40.25774383544922
2015-03-19,39.25355911254883
2015-03-20,39.703189849853516
2015-03-23,39.328487396240234
2015-03-24,38.92381286621094
2015-03-25,38.504154205322266
2015-03-26,38.36177062988281
2015-03-27,38.21936798095703
2015-03-30,38.69899368286133
2015-03-31,38.609073638916016
2015-04-01,38.68400573730469
2015-04-02,38.863861083984375
2015-04-06,38.68400573730469
2015-04-07,38.609073638916016
2015-04-08,38.886348724365234
2015-04-09,39.066192626953125
2015-04-10,39.29102325439453
2015-04-13,39.463382720947266
2015-04-14,39.51584243774414
2015-04-15,39.87554931640625
2015-04-16,40.48256301879883
2015-04-17,39.770633697509766
2015-04-20,39.868064880371094
2015-04-21,39.328487396240234
2015-04-22,39.793121337890625
2015-04-23,39.88304138183594
2015-04-24,39.643245697021484
2015-04-27,39.56830596923828
2015-04-28,39.73316192626953
2015-04-29,40.287723541259766
2015-04-30,39.95798873901367
2015-05-01,40.287723541259766
2015-05-04,40.594974517822266
2015-05-05,39.980464935302734
2015-05-06,39.583282470703125
2015-05-07,39.98833465576172
2015-05-08,40.52091598510742
2015-05-11,40.48341751098633
2015-05-12,40.310890197753906
2015-05-13,40.65593719482422
2015-05-14,40.95597457885742
2015-05-15,40.68595886230469
2015-05-18,41.00849533081055
2015-05-19,41.503570556640625
2015-05-20,41.17353439331055
2015-05-21,41.136009216308594
2015-05-22,41.23353958129883
2015-05-26,40.68595886230469
2015-05-27,41.158512115478516
2015-05-28,40.91849136352539
2015-05-29,40.5659294128418
2015-06-01,40.84347915649414
2015-06-02,41.04600524902344
2015-06-03,41.72858810424805
2015-06-04,41.503570556640625
2015-06-05,42.186153411865234
2015-06-08,41.743595123291016
2015-06-09,42.00613784790039
2015-06-10,42.77125549316406
2015-06-11,42.91377258300781
2015-06-12,42.83876419067383
2015-06-15,42.49370574951172
2015-06-16,42.80875015258789
2015-06-17,42.41120529174805
2015-06-18,42.576229095458984
2015-06-19,42.17866134643555
2015-06-22,42.71875
2015-06-23,43.04879379272461
2015-06-24,42.5012092590332
2015-06-25,42.148651123046875
2015-06-26,42.261173248291016
2015-06-29,41.166011810302734
2015-06-30,41.43606185913086
2015-07-01,41.7661018371582
2015-07-02,41.53357696533203
2015-07-06,41.316043853759766
2015-07-07,40.880977630615234
2015-07-08,39.60579299926758
2015-07-09,40.28839111328125
2015-07-10,40.925987243652344
2015-07-13,41.66109085083008
2015-07-14,41.93863296508789
2015-07-15,42.35118865966797
2015-07-16,43.94893264770508
2015-07-17,44.068931579589844
2015-07-20,44.143951416015625
2015-07-21,44.33148193359375
2015-07-22,45.26161193847656
2015-07-23,44.9090690612793
2015-07-24,44.03144073486328
2015-07-27,43.47636413574219
2015-07-28,43.783912658691406
2015-07-29,44.19646072387695
2015-07-30,44.20396423339844
2015-07-31,43.88865280151367
2015-08-03,43.87364196777344
2015-08-04,43.89616012573242
2015-08-05,44.09886169433594
2015-08-06,43.61838912963867
2015-08-07,43.475746154785156
2015-08-10,44.09886169433594
2015-08-11,43.27303695678711
2015-08-12,42.72499084472656
2015-08-13,43.04031753540039
2015-08-14,43.23548889160156
2015-08-17,43.370643615722656
2015-08-18,43.205474853515625
2015-08-19,42.79256820678711
2015-08-20,41.538818359375
2015-08-21,40.240028381347656
2015-08-24,37.79259490966797
2015-08-25,37.44725799560547
2015-08-26,39.24903869628906
2015-08-27,40.11989974975586
2015-08-28,39.99978256225586
2015-08-31,40.149932861328125
2015-09-01,38.2430419921875
2015-09-02,38.85114669799805
2015-09-03,38.88117599487305
2015-09-04,37.98027038574219
2015-09-08,38.77607345581055
2015-09-09,38.197998046875
2015-09-10,38.340641021728516
2015-09-11,38.3631591796875
2015-09-14,38.273067474365234
2015-09-15,39.038822174072266
2015-09-16,39.48176574707031
2015-09-17,38.77607345581055
2015-09-18,37.75504684448242
2015-09-21,38.07036590576172
2015-09-22,37.8226203918457
2015-09-23,37.62742614746094
2015-09-24,36.884185791015625
2015-09-25,37.95024108886719
2015-09-28,36.80910873413086
2015-09-29,36.78659439086914
2015-09-30,37.244544982910156
2015-10-01,37.45475387573242
2015-10-02,37.44725799560547
2015-10-05,38.408206939697266
2015-10-06,38.33312225341797
2015-10-07,38.52833938598633
2015-10-08,38.77607345581055
2015-10-09,38.5733757019043
2015-10-12,38.498291015625
2015-10-13,38.445743560791016
2015-10-14,38.0778694152832
2015-10-15,39.76705551147461
2015-10-16,39.55683898925781
2015-10-19,39.684471130371094
2015-10-20,39.669456481933594
2015-10-21,38.89619064331055
2015-10-22,39.42170715332031
2015-10-23,40.270057678222656
2015-10-26,39.87216567993164
2015-10-27,39.49679183959961
2015-10-28,41.08837127685547
2015-10-29,40.32190704345703
2015-10-30,39.95371627807617
2015-11-02,40.44965362548828
2015-11-03,40.6976203918457
2015-11-04,40.44965362548828
2015-11-05,40.69010925292969
2015-11-06,41.98257064819336
2015-11-09,41.862342834472656
2015-11-10,41.92997741699219
2015-11-11,41.253684997558594
2015-11-12,40.17160415649414
2015-11-13,39.95371627807617
2015-11-16,40.34444808959961
2015-11-17,40.19417190551758
2015-11-18,41.313812255859375
2015-11-19,41.37391662597656
2015-11-20,41.1409797668457
2015-11-23,40.78779602050781
2015-11-24,40.712642669677734
2015-11-25,40.63750457763672
2015-11-27,40.73518753051758
2015-11-30,40.64502716064453
2015-12-01,41.2386589050293
2015-12-02,40.682594299316406
2015-12-03,40.20918273925781
2015-12-04,41.39645767211914
2015-12-07,40.877952575683594
2015-12-08,40.119022369384766
2015-12-09,39.68318557739258
2015-12-10,39.56297302246094
2015-12-11,38.405765533447266
2015-12-14,38.39824295043945
2015-12-15,39.46527862548828
2015-12-16,40.50225067138672
2015-12-17,39.70573043823242
2015-12-18,38.48089599609375
2015-12-21,38.91672897338867
2015-12-22,39.08203887939453
2015-12-23,39.54793167114258
2015-12-24,39.60805130004883
2015-12-28,39.360069274902344
2015-12-29,39.81093215942383
2015-12-30,39.299957275390625
2015-12-31,38.88665771484375
2016-01-04,38.4207878112793
2016-01-05,38.21788787841797
2016-01-06,37.661834716796875
2016-01-07,35.7381706237793
2016-01-08,34.66360855102539
2016-01-11,35.204647064208984
2016-01-12,35.227176666259766
2016-01-13,33.9572639465332
2016-01-14,34.10004425048828
2016-01-15,31.91338348388672
2016-01-19,31.515100479125977
2016-01-20,30.425533294677734
2016-01-21,30.170047760009766
2016-01-22,30.853853225708008
2016-01-25,29.71918296813965
2016-01-26,30.433032989501953
2016-01-27,30.478137969970703
2016-01-28,30.387836456298828
2016-01-29,32.03553009033203
2016-02-01,31.960285186767578
2016-02-02,30.410417556762695
2016-02-03,30.36527442932129
2016-02-04,30.688791275024414
2016-02-05,29.98910140991211
2016-02-08,28.446758270263672
2016-02-09,28.221050262451172
2016-02-10,28.145816802978516
2016-02-11,26.31757354736328
2016-02-12,28.243629455566406
2016-02-16,29.259300231933594
2016-02-17,29.92890739440918
2016-02-18,29.281879425048828
2016-02-19,29.33454132080078
2016-02-22,29.7332820892334
2016-02-23,28.755226135253906
2016-02-24,28.65741729736328
2016-02-25,29.05616569519043
2016-02-26,29.71824836730957
2016-02-29,29.229202270507812
2016-03-01,31.0499267578125
2016-03-02,31.764673233032227
2016-03-03,32.2236213684082
2016-03-04,32.2236213684082
2016-03-07,32.058082580566406
2016-03-08,30.884410858154297
2016-03-09,30.959632873535156
2016-03-10,31.125164031982422
2016-03-11,32.34398651123047
2016-03-14,32.10322570800781
2016-03-15,32.04302978515625
2016-03-16,31.77218246459961
2016-03-17,32.2386589050293
2016-03-18,32.757781982421875
2016-03-21,32.80292892456055
2016-03-22,32.63740921020508
2016-03-23,31.87752342224121
2016-03-24,31.55400276184082
2016-03-28,31.53896141052246
2016-03-29,31.388486862182617
2016-03-30,31.508865356445312
2016-03-31,31.411060333251953
2016-04-01,31.95276641845703
2016-04-04,31.644302368164062
2016-04-05,31.23048973083496
2016-04-06,31.49382209777832
2016-04-07,30.297561645507812
2016-04-08,30.448028564453125
2016-04-11,30.937076568603516
2016-04-12,31.523908615112305
2016-04-13,33.29195785522461
2016-04-14,33.84117889404297
2016-04-15,33.7960319519043
2016-04-18,33.938987731933594
2016-04-19,34.330223083496094
2016-04-20,35.16534423828125
2016-04-21,35.06000518798828
2016-04-22,35.33838653564453
2016-04-25,35.127723693847656
2016-04-26,35.436180114746094
2016-04-27,35.609222412109375
2016-04-28,35.19498825073242
2016-04-29,34.8560791015625
2016-05-02,35.157325744628906
2016-05-03,34.32133483886719
2016-05-04,33.635963439941406
2016-05-05,33.312103271484375
2016-05-06,33.44767379760742
2016-05-09,33.05603790283203
2016-05-10,33.77153396606445
2016-05-11,33.49286651611328
2016-05-12,33.13888168334961
2016-05-13,32.46856689453125
2016-05-16,32.49869155883789
2016-05-17,32.91292953491211
2016-05-18,34.54728317260742
2016-05-19,33.93722915649414
2016-05-20,33.81671905517578
2016-05-23,33.974884033203125
2016-05-24,34.539756774902344
2016-05-25,35.35315704345703
2016-05-26,34.72803497314453
2016-05-27,35.08203125
2016-05-31,35.07448959350586
2016-06-01,35.35315704345703
2016-06-02,35.37575912475586
2016-06-03,34.18577575683594
2016-06-06,34.449371337890625
2016-06-07,34.29874801635742
2016-06-08,34.313804626464844
2016-06-09,33.89955520629883
2016-06-10,33.06357192993164
2016-06-13,32.50624084472656
2016-06-14,31.60244369506836
2016-06-15,31.640094757080078
2016-06-16,31.722944259643555
2016-06-17,31.99408531188965
2016-06-20,32.23508071899414
2016-06-21,32.32546615600586
2016-06-22,32.144710540771484
2016-06-23,33.48532485961914
2016-06-24,30.35221290588379
2016-06-27,28.98145294189453
2016-06-28,30.4576473236084
2016-06-29,31.722944259643555
2016-06-30,31.926298141479492
2016-07-01,31.760595321655273
2016-07-05,30.71371078491211
2016-07-06,30.924602508544922
2016-07-07,31.097827911376953
2016-07-08,31.61749267578125
2016-07-11,31.850976943969727
2016-07-12,32.71711349487305
2016-07-13,32.63425827026367
2016-07-14,33.4777946472168
2016-07-15,33.38742446899414
2016-07-18,33.56818389892578
2016-07-19,33.40248107910156
2016-07-20,33.49286651611328
2016-07-21,33.23680114746094
2016-07-22,33.36482620239258
2016-07-25,33.169010162353516
2016-07-26,33.251853942871094
2016-07-27,33.3572998046875
2016-07-28,33.31950759887695
2016-07-29,33.115413665771484
2016-08-01,32.82061767578125
2016-08-02,32.4955940246582
2016-08-03,33.17588424682617
2016-08-04,33.138092041015625
2016-08-05,34.55915832519531
2016-08-08,34.740562438964844
2016-08-09,34.69520950317383
2016-08-10,34.355064392089844
2016-08-11,34.56671142578125
2016-08-12,34.45332717895508
2016-08-15,35.06559371948242
2016-08-16,35.23945617675781
2016-08-17,35.24700927734375
2016-08-18,35.148746490478516
2016-08-19,35.171424865722656
2016-08-22,35.26968765258789
2016-08-23,35.21677780151367
2016-08-24,35.26968765258789
2016-08-25,35.31504440307617
2016-08-26,35.609832763671875
2016-08-29,35.72321701049805
2016-08-30,36.20698547363281
2016-08-31,36.08605194091797
2016-09-01,35.79882049560547
2016-09-02,35.912200927734375
2016-09-06,35.74590301513672
2016-09-07,35.88951873779297
2016-09-08,36.12384033203125
2016-09-09,35.65519714355469
2016-09-12,36.12384033203125
2016-09-13,35.466217041015625
2016-09-14,35.33772277832031
2016-09-15,35.587162017822266
2016-09-16,35.08071517944336
2016-09-19,35.21677780151367
2016-09-20,35.17897033691406
2016-09-21,35.45109558105469
2016-09-22,35.609832763671875
2016-09-23,35.64007568359375
2016-09-26,34.68765640258789
2016-09-27,35.05047607421875
2016-09-28,35.42841720581055
2016-09-29,34.619625091552734
2016-09-30,35.70055389404297
2016-10-03,35.54936981201172
2016-10-04,36.093597412109375
2016-10-05,36.77390670776367
2016-10-06,37.091373443603516
2016-10-07,37.25010681152344
2016-10-10,37.45420837402344
2016-10-11,37.03089904785156
2016-10-12,36.81169891357422
2016-10-13,36.63785171508789
2016-10-14,36.743675231933594
2016-10-17,36.736106872558594
2016-10-18,37.03089904785156
2016-10-19,37.40129089355469
2016-10-20,37.47687911987305
2016-10-21,37.46933364868164
2016-10-24,37.47687911987305
2016-10-25,37.484432220458984
2016-10-26,37.801902770996094
2016-10-27,37.74143600463867
2016-10-28,37.46176528930664
2016-10-31,37.151851654052734
2016-11-01,36.99311828613281
2016-11-02,36.69075393676758
2016-11-03,36.54667282104492
2016-11-04,36.531497955322266
2016-11-07,37.782833099365234
2016-11-08,37.8510856628418
2016-11-09,39.12517166137695
2016-11-10,40.6571159362793
2016-11-11,40.06558609008789
2016-11-14,41.468597412109375
2016-11-15,42.052547454833984
2016-11-16,41.43067932128906
2016-11-17,42.052547454833984
2016-11-18,42.06012725830078
2016-11-21,42.12081527709961
2016-11-22,42.54551315307617
2016-11-23,42.992958068847656
2016-11-25,43.061214447021484
2016-11-28,42.067710876464844
2016-11-29,42.10564041137695
2016-11-30,42.765438079833984
2016-12-01,43.43281555175781
2016-12-02,42.48483657836914
2016-12-05,43.440391540527344
2016-12-06,43.92577362060547
2016-12-07,44.79033279418945
2016-12-08,45.61697769165039
2016-12-09,45.533546447753906
2016-12-12,45.16193389892578
2016-12-13,45.343955993652344
2016-12-14,45.08610153198242
2016-12-15,45.677650451660156
2016-12-16,45.31361770629883
2016-12-19,45.245361328125
2016-12-20,46.109920501708984
2016-12-21,46.07200241088867
2016-12-22,45.87482833862305
2016-12-23,46.2540283203125
2016-12-27,46.329864501953125
2016-12-28,45.533546447753906
2016-12-29,45.03302001953125
2016-12-30,45.07093048095703
2017-01-03,45.95066833496094
2017-01-04,46.572540283203125
2017-01-05,45.76106262207031
2017-01-06,45.92032241821289
2017-01-09,45.67005920410156
2017-01-10,45.677650451660156
2017-01-11,45.47288131713867
2017-01-12,44.91926193237305
2017-01-13,45.22261428833008
2017-01-17,44.27462387084961
2017-01-18,43.523826599121094
2017-01-19,42.97019958496094
2017-01-20,42.55308532714844
2017-01-23,42.22698974609375
2017-01-24,43.03086853027344
2017-01-25,43.7513313293457
2017-01-26,43.501075744628906
2017-01-27,43.31147766113281
2017-01-30,42.932281494140625
2017-01-31,42.34074401855469
2017-02-01,42.50758361816406
2017-02-02,42.57603073120117
2017-02-03,43.9298210144043
2017-02-06,43.83855056762695
2017-02-07,43.49630355834961
2017-02-08,42.834625244140625
2017-02-09,43.54954147338867
2017-02-10,43.830955505371094
2017-02-13,44.83489227294922
2017-02-14,45.504180908203125
2017-02-15,46.01375961303711
2017-02-16,45.92249298095703
2017-02-17,45.76276397705078
2017-02-21,46.051780700683594
2017-02-22,46.105018615722656
2017-02-23,46.105018615722656
2017-02-24,45.298831939697266
2017-02-27,45.648681640625
2017-02-28,45.48897933959961
2017-03-01,46.80474090576172
2017-03-02,46.112632751464844
2017-03-03,46.3940315246582
2017-03-06,45.8464241027832
2017-03-07,46.01375961303711
2017-03-08,46.477691650390625
2017-03-09,46.81234359741211
2017-03-10,46.76670837402344
2017-03-13,46.79712677001953
2017-03-14,46.72867965698242
2017-03-15,46.27235794067383
2017-03-16,46.508113861083984
2017-03-17,45.914886474609375
2017-03-20,45.321651458740234
2017-03-21,44.142784118652344
2017-03-22,43.93742370605469
2017-03-23,44.15038299560547
2017-03-24,44.16559600830078
2017-03-27,44.36333465576172
2017-03-28,45.19234848022461
2017-03-29,45.16954040527344
2017-03-30,46.02135467529297
2017-03-31,45.49658203125
2017-04-03,45.39009475708008
2017-04-04,45.39009475708008
2017-04-05,45.321651458740234
2017-04-06,45.5498161315918
2017-04-07,45.19995880126953
2017-04-10,45.08587646484375
2017-04-11,44.89573287963867
2017-04-12,44.500244140625
2017-04-13,44.142784118652344
2017-04-17,44.86530685424805
2017-04-18,44.431800842285156
2017-04-19,43.90700912475586
2017-04-20,44.4241828918457
2017-04-21,43.89940643310547
2017-04-24,45.20756530761719
2017-04-25,45.79319381713867
2017-04-26,45.70953369140625
2017-04-27,45.29010772705078
2017-04-28,45.08420944213867
2017-05-01,45.3434944152832
2017-05-02,45.534141540527344
2017-05-03,45.938316345214844
2017-05-04,45.915428161621094
2017-05-05,45.938316345214844
2017-05-08,46.13658142089844
2017-05-09,45.930694580078125
2017-05-10,46.037452697753906
2017-05-11,46.28910446166992
2017-05-12,46.571258544921875
2017-05-15,46.838165283203125
2017-05-16,47.65412902832031
2017-05-17,45.74005126953125
2017-05-18,45.81629943847656
2017-05-19,46.59414291381836
2017-05-22,46.56364440917969
2017-05-23,47.059322357177734
2017-05-24,47.48637390136719
2017-05-25,47.24232864379883
2017-05-26,47.33384704589844
2017-05-30,47.00592803955078
2017-05-31,46.16709518432617
2017-06-01,46.57889175415039
