Date,KO
2013-09-17,26.82254981994629
2013-09-18,27.375751495361328
2013-09-19,27.1821231842041
2013-09-20,27.244356155395508
2013-09-23,26.711915969848633
2013-09-24,26.64276695251465
2013-09-25,26.504474639892578
2013-09-26,26.787981033325195
2013-09-27,26.552875518798828
2013-09-30,26.193309783935547
2013-10-01,26.24171257019043
2013-10-02,25.882144927978516
2013-10-03,25.69544219970703
2013-10-04,25.72309684753418
2013-10-07,25.61937713623047
2013-10-08,25.778409957885742
2013-10-09,25.64011573791504
2013-10-10,26.124155044555664
2013-10-11,26.11725425720215
2013-10-14,26.21405792236328
2013-10-15,26.041173934936523
2013-10-16,26.276283264160156
2013-10-17,26.65659523010254
2013-10-18,26.815643310546875
2013-10-21,26.843305587768555
2013-10-22,27.029991149902344
2013-10-23,27.029991149902344
2013-10-24,26.82947540283203
2013-10-25,26.98850440979004
2013-10-28,27.389572143554688
2013-10-29,27.52094841003418
2013-10-30,27.3964900970459
2013-10-31,27.36191177368164
2013-11-01,27.389572143554688
2013-11-04,27.320423126220703
2013-11-05,27.313495635986328
2013-11-06,27.693824768066406
2013-11-07,27.54170036315918
2013-11-08,27.693824768066406
2013-11-11,27.569360733032227
2013-11-12,27.576261520385742
2013-11-13,27.74222755432129
2013-11-14,27.804458618164062
2013-11-15,27.811372756958008
2013-11-18,27.776798248291016
2013-11-19,27.75604820251465
2013-11-20,27.700735092163086
2013-11-21,27.95658302307129
2013-11-22,27.95658302307129
2013-11-25,27.91508674621582
2013-11-26,27.832130432128906
2013-11-27,27.985307693481445
2013-11-29,27.985307693481445
2013-12-02,27.90871810913086
2013-12-03,28.096715927124023
2013-12-04,28.110639572143555
2013-12-05,27.734642028808594
2013-12-06,28.173320770263672
2013-12-09,28.131528854370117
2013-12-10,27.748554229736328
2013-12-11,27.94353485107422
2013-12-12,27.30290412902832
2013-12-13,27.316843032836914
2013-12-16,27.344690322875977
2013-12-17,27.2263126373291
2013-12-18,27.866939544677734
2013-12-19,27.75551986694336
2013-12-20,27.880859375
2013-12-23,27.964412689208984
2013-12-24,27.985307693481445
2013-12-26,28.19420623779297
2013-12-27,28.312570571899414
2013-12-30,28.612001419067383
2013-12-31,28.765193939208984
2014-01-02,28.312570571899414
2014-01-03,28.173320770263672
2014-01-06,28.041017532348633
2014-01-07,28.124576568603516
2014-01-08,27.81122589111328
2014-01-09,27.66499137878418
2014-01-10,27.94353485107422
2014-01-13,27.52573585510254
2014-01-14,27.637142181396484
2014-01-15,27.685884475708008
2014-01-16,27.65106773376465
2014-01-17,27.351648330688477
2014-01-21,27.79729461669922
2014-01-22,27.78338050842285
2014-01-23,27.323802947998047
2014-01-24,27.045265197753906
2014-01-27,26.968673706054688
2014-01-28,27.066164016723633
2014-01-29,26.390722274780273
2014-01-30,26.578733444213867
2014-01-31,26.33502197265625
2014-02-03,25.903289794921875
2014-02-04,26.098270416259766
2014-02-05,26.188796997070312
2014-02-06,26.48124122619629
2014-02-07,26.425535202026367
2014-02-10,26.857257843017578
2014-02-11,26.906005859375
2014-02-12,26.81548309326172
2014-02-13,26.912965774536133
2014-02-14,27.10793685913086
2014-02-18,26.09130859375
2014-02-19,25.833660125732422
2014-02-20,25.972932815551758
2014-02-21,25.889368057250977
2014-02-24,26.1121883392334
2014-02-25,26.300209045410156
2014-02-26,26.369836807250977
2014-02-27,26.50910186767578
2014-02-28,26.599628448486328
2014-03-03,26.54391860961914
2014-03-04,26.67620849609375
2014-03-05,26.704071044921875
2014-03-06,26.787628173828125
2014-03-07,26.84333610534668
2014-03-10,26.912965774536133
2014-03-11,27.017414093017578
2014-03-12,26.99987030029297
2014-03-13,26.648950576782227
2014-03-14,26.789318084716797
2014-03-17,26.859508514404297
2014-03-18,26.950740814208984
2014-03-19,26.768268585205078
2014-03-20,26.98583221435547
2014-03-21,26.97881317138672
2014-03-24,26.950740814208984
2014-03-25,27.105146408081055
2014-03-26,27.098127365112305
2014-03-27,27.245515823364258
2014-03-28,27.336759567260742
2014-03-31,27.133214950561523
2014-04-01,26.957763671875
2014-04-02,26.9016170501709
2014-04-03,26.719139099121094
2014-04-04,26.824405670166016
2014-04-07,27.105146408081055
2014-04-08,27.301664352416992
2014-04-09,27.36483383178711
2014-04-10,27.294645309448242
2014-04-11,27.112167358398438
2014-04-14,27.182353973388672
2014-04-15,28.200021743774414
2014-04-16,28.487777709960938
2014-04-17,28.579017639160156
2014-04-21,28.600074768066406
2014-04-22,28.57200050354004
2014-04-23,28.58603858947754
2014-04-24,28.564973831176758
2014-04-25,28.782550811767578
2014-04-28,28.796588897705078
2014-04-29,28.473739624023438
2014-04-30,28.628145217895508
2014-05-01,28.621124267578125
2014-05-02,28.740440368652344
2014-05-05,28.607088088989258
2014-05-06,28.417585372924805
2014-05-07,28.712360382080078
2014-05-08,28.58603858947754
2014-05-09,28.684280395507812
2014-05-12,28.649200439453125
2014-05-13,28.85274314880371
2014-05-14,28.698328018188477
2014-05-15,28.43865203857422
2014-05-16,28.698328018188477
2014-05-19,28.57200050354004
2014-05-20,28.480756759643555
2014-05-21,28.684280395507812
2014-05-22,28.480756759643555
2014-05-23,28.480756759643555
2014-05-27,28.614105224609375
2014-05-28,28.480756759643555
2014-05-29,28.536895751953125
2014-05-30,28.712360382080078
2014-06-02,28.67725944519043
2014-06-03,28.691312789916992
2014-06-04,28.628145217895508
2014-06-05,28.698328018188477
2014-06-06,28.768505096435547
2014-06-09,28.712360382080078
2014-06-10,28.82466697692871
2014-06-11,28.67725944519043
2014-06-12,28.58180809020996
2014-06-13,28.546445846557617
2014-06-16,28.751508712768555
2014-06-17,28.935373306274414
2014-06-18,29.387928009033203
2014-06-19,29.55057144165039
2014-06-20,29.479856491088867
2014-06-23,29.508140563964844
2014-06-24,29.592988967895508
2014-06-25,29.6707706451416
2014-06-26,29.72027587890625
2014-06-27,29.833417892456055
2014-06-30,29.95362091064453
2014-07-01,29.904130935668945
2014-07-02,29.904130935668945
2014-07-03,29.8617000579834
2014-07-07,29.798059463500977
2014-07-08,29.656635284423828
2014-07-09,29.66370964050293
2014-07-10,29.882917404174805
2014-07-11,29.677854537963867
2014-07-14,29.967771530151367
2014-07-15,29.7697696685791
2014-07-16,29.783920288085938
2014-07-17,29.71320152282715
2014-07-18,30.003124237060547
2014-07-21,29.98189926147461
2014-07-22,29.126293182373047
2014-07-23,28.857582092285156
2014-07-24,28.970727920532227
2014-07-25,28.991947174072266
2014-07-28,28.765666961669922
2014-07-29,28.532316207885742
2014-07-30,28.01612091064453
2014-07-31,27.782772064208984
2014-08-01,27.782772064208984
2014-08-04,27.860551834106445
2014-08-05,27.704980850219727
2014-08-06,28.22825050354004
2014-08-07,27.825197219848633
2014-08-08,27.895906448364258
2014-08-11,27.980756759643555
2014-08-12,28.05854606628418
2014-08-13,28.242395401000977
2014-08-14,28.41210174560547
2014-08-15,28.90709114074707
2014-08-18,29.23943519592285
2014-08-19,29.17578887939453
2014-08-20,29.16871452331543
2014-08-21,29.281864166259766
2014-08-22,29.07680320739746
2014-08-25,29.281864166259766
2014-08-26,29.416213989257812
2014-08-27,29.416213989257812
2014-08-28,29.437423706054688
2014-08-29,29.50107192993164
2014-09-02,29.444499969482422
2014-09-03,29.543500900268555
2014-09-04,29.607135772705078
2014-09-05,29.585922241210938
2014-09-08,29.543500900268555
2014-09-09,29.656635284423828
2014-09-10,29.819278717041016
2014-09-11,29.879823684692383
2014-09-12,29.53079605102539
2014-09-15,29.559289932250977
2014-09-16,29.659011840820312
2014-09-17,29.637645721435547
2014-09-18,29.765853881835938
2014-09-19,29.9510498046875
2014-09-22,30.07213592529297
2014-09-23,29.837078094482422
2014-09-24,30.10774040222168
2014-09-25,29.758731842041016
2014-09-26,30.05788803100586
2014-09-29,30.093505859375
2014-09-30,30.38553810119629
2014-10-01,30.44251251220703
2014-10-02,30.38553810119629
2014-10-03,30.627702713012695
2014-10-06,31.055072784423828
2014-10-07,31.283002853393555
2014-10-08,31.731725692749023
2014-10-09,31.247385025024414
2014-10-10,31.67475128173828
2014-10-13,31.38982391357422
2014-10-14,31.083560943603516
2014-10-15,30.791521072387695
2014-10-16,30.31430435180664
2014-10-17,30.542234420776367
2014-10-20,30.834266662597656
2014-10-21,28.975242614746094
2014-10-22,28.9324893951416
2014-10-23,29.103431701660156
2014-10-24,29.22453498840332
2014-10-27,29.032211303710938
2014-10-28,28.8897647857666
2014-10-29,29.174673080444336
2014-10-30,29.48806381225586
2014-10-31,29.82996368408203
2014-11-03,29.78009605407715
2014-11-04,29.787220001220703
2014-11-05,30.136240005493164
2014-11-06,30.121992111206055
2014-11-07,30.14335823059082
2014-11-10,30.193220138549805
2014-11-11,30.278675079345703
2014-11-12,30.421146392822266
2014-11-13,30.47811508178711
2014-11-14,30.43539810180664
2014-11-17,30.570714950561523
2014-11-18,31.005203247070312
2014-11-19,31.496673583984375
2014-11-20,31.518041610717773
2014-11-21,31.69611930847168
2014-11-24,31.532289505004883
2014-11-25,31.6462459564209
2014-11-26,31.764589309692383
2014-11-28,32.1518669128418
2014-12-01,31.951061248779297
2014-12-02,31.94389533996582
2014-12-03,31.41316795349121
2014-12-04,31.197998046875
2014-12-05,31.21951675415039
2014-12-08,30.939823150634766
2014-12-09,30.150901794433594
2014-12-10,29.8353328704834
2014-12-11,29.785118103027344
2014-12-12,29.340456008911133
2014-12-15,29.09661293029785
2014-12-16,28.967525482177734
2014-12-17,29.799476623535156
2014-12-18,30.401920318603516
2014-12-19,30.08635902404785
2014-12-22,30.37322235107422
2014-12-23,30.817886352539062
2014-12-24,30.796363830566406
2014-12-26,30.81072425842285
2014-12-29,30.738998413085938
2014-12-30,30.667280197143555
2014-12-31,30.280000686645508
2015-01-02,30.222612380981445
2015-01-05,30.222612380981445
2015-01-06,30.452125549316406
2015-01-07,30.83222198486328
2015-01-08,31.205175399780273
2015-01-09,30.860919952392578
2015-01-12,30.581214904785156
2015-01-13,30.574037551879883
2015-01-14,30.523841857910156
2015-01-15,30.39474868774414
2015-01-16,30.50232696533203
2015-01-20,30.954164505004883
2015-01-21,31.097591400146484
2015-01-22,31.398820877075195
2015-01-23,31.06173324584961
2015-01-26,30.839406967163086
2015-01-27,30.401920318603516
2015-01-28,30.06483268737793
2015-01-29,30.193923950195312
2015-01-30,29.526939392089844
2015-02-02,29.82815933227539
2015-02-03,29.856840133666992
2015-02-04,29.892709732055664
2015-02-05,29.971601486206055
2015-02-06,29.727745056152344
2015-02-09,29.569971084594727
2015-02-10,30.409076690673828
2015-02-11,30.3875789642334
2015-02-12,30.244129180908203
2015-02-13,30.11503791809082
2015-02-17,29.98594093322754
2015-02-18,29.92856216430664
2015-02-19,30.20110511779785
2015-02-20,30.10070037841797
2015-02-23,30.014629364013672
2015-02-24,30.21544075012207
2015-02-25,30.158077239990234
2015-02-26,30.452125549316406
2015-02-27,31.054567337036133
2015-03-02,30.982851028442383
2015-03-03,30.80353546142578
2015-03-04,30.480812072753906
2015-03-05,30.409076690673828
2015-03-06,29.7779541015625
2015-03-09,29.684717178344727
2015-03-10,29.182687759399414
2015-03-11,28.75953483581543
2015-03-12,29.338050842285156
2015-03-13,28.860776901245117
2015-03-16,29.135576248168945
2015-03-17,29.294673919677734
2015-03-18,29.359752655029297
2015-03-19,28.940326690673828
2015-03-20,29.395906448364258
2015-03-23,29.374216079711914
2015-03-24,29.265737533569336
2015-03-25,29.251279830932617
2015-03-26,29.17896270751953
2015-03-27,28.98372459411621
2015-03-30,29.294673919677734
2015-03-31,29.323598861694336
2015-04-01,29.417604446411133
2015-04-02,29.417604446411133
2015-04-06,29.771947860717773
2015-04-07,29.656240463256836
2015-04-08,29.56946563720703
2015-04-09,29.68516731262207
2015-04-10,29.56224250793457
2015-04-13,29.432064056396484
2015-04-14,29.294673919677734
2015-04-15,29.215131759643555
2015-04-16,29.359752655029297
2015-04-17,29.142803192138672
2015-04-20,29.40313720703125
2015-04-21,29.489925384521484
2015-04-22,29.873191833496094
2015-04-23,29.612855911254883
2015-04-24,29.56946563720703
2015-04-27,29.52607536315918
2015-04-28,29.482690811157227
2015-04-29,29.28020668029785
2015-04-30,29.33081817626953
2015-05-01,29.583927154541016
2015-05-04,29.620088577270508
2015-05-05,29.468223571777344
2015-05-06,29.40313720703125
2015-05-07,29.432064056396484
2015-05-08,29.634546279907227
2015-05-11,29.605615615844727
2015-05-12,29.42483901977539
2015-05-13,29.68516731262207
2015-05-14,30.010578155517578
2015-05-15,30.025056838989258
2015-05-18,29.880413055419922
2015-05-19,29.873191833496094
2015-05-20,29.902114868164062
2015-05-21,29.815322875976562
2015-05-22,29.80087661743164
2015-05-26,29.64177703857422
2015-05-27,29.73578643798828
2015-05-28,29.750253677368164
2015-05-29,29.620088577270508
2015-06-01,29.605615615844727
2015-06-02,29.64177703857422
2015-06-03,29.554990768432617
2015-06-04,29.352523803710938
2015-06-05,28.998170852661133
2015-06-08,29.04156494140625
2015-06-09,29.07048225402832
2015-06-10,29.164499282836914
2015-06-11,29.23741340637207
2015-06-12,29.135337829589844
2015-06-15,28.865575790405273
2015-06-16,29.222835540771484
2015-06-17,29.361360549926758
2015-06-18,29.638418197631836
2015-06-19,29.45615005493164
2015-06-22,29.51447296142578
2015-06-23,29.44155502319336
2015-06-24,29.30303192138672
2015-06-25,29.179079055786133
2015-06-26,29.164499282836914
2015-06-29,28.72702980041504
2015-06-30,28.603086471557617
2015-07-01,28.79994010925293
2015-07-02,28.792644500732422
2015-07-06,28.741609573364258
2015-07-07,29.346773147583008
2015-07-08,29.062427520751953
2015-07-09,29.106172561645508
2015-07-10,29.4488582611084
2015-07-13,29.645713806152344
2015-07-14,30.017560958862305
2015-07-15,29.988384246826172
2015-07-16,30.243595123291016
2015-07-17,30.075897216796875
2015-07-20,30.170679092407227
2015-07-21,30.03213882446289
2015-07-22,29.820701599121094
2015-07-23,29.77695083618164
2015-07-24,29.485315322875977
2015-07-27,29.558216094970703
2015-07-28,29.565523147583008
2015-07-29,29.59468650817871
2015-07-30,29.572786331176758
2015-07-31,29.951946258544922
2015-08-03,30.287334442138672
2015-08-04,30.51335334777832
2015-08-05,30.710214614868164
2015-08-06,30.564395904541016
2015-08-07,30.455028533935547
2015-08-10,30.389408111572266
2015-08-11,30.243595123291016
2015-08-12,30.08318328857422
2015-08-13,29.966522216796875
2015-08-14,30.075897216796875
2015-08-17,30.148805618286133
2015-08-18,30.11234474182129
2015-08-19,29.73321533203125
2015-08-20,29.565523147583008
2015-08-21,28.821815490722656
2015-08-24,27.98333740234375
2015-08-25,27.69898796081543
2015-08-26,28.238523483276367
2015-08-27,28.632244110107422
2015-08-28,28.76348876953125
2015-08-31,28.6687068939209
2015-09-01,28.25310516357422
2015-09-02,28.36248207092285
2015-09-03,28.552043914794922
2015-09-04,28.085403442382812
2015-09-08,28.36248207092285
2015-09-09,27.925006866455078
2015-09-10,28.01249885559082
2015-09-11,28.041927337646484
2015-09-14,28.019859313964844
2015-09-15,28.31403350830078
2015-09-16,28.79205322265625
2015-09-17,28.961206436157227
2015-09-18,28.66702651977539
2015-09-21,28.82146644592285
2015-09-22,28.527299880981445
2015-09-23,28.505247116088867
2015-09-24,28.79205322265625
2015-09-25,29.13771629333496
2015-09-28,29.07151985168457
2015-09-29,29.167131423950195
2015-09-30,29.50542640686035
2015-10-01,29.270076751708984
2015-10-02,29.703994750976562
2015-10-05,30.159948348999023
2015-10-06,30.123180389404297
2015-10-07,30.535036087036133
2015-10-08,30.873319625854492
2015-10-09,30.902748107910156
2015-10-12,30.88802719116211
2015-10-13,30.630634307861328
2015-10-14,30.652692794799805
2015-10-15,30.829195022583008
2015-10-16,30.902748107910156
2015-10-19,30.88068199157715
2015-10-20,31.10130500793457
2015-10-21,31.027761459350586
2015-10-22,31.799955368041992
2015-10-23,31.46902084350586
2015-10-26,31.321929931640625
2015-10-27,31.33662986755371
2015-10-28,31.42490005493164
2015-10-29,31.46902084350586
2015-10-30,31.145423889160156
2015-11-02,31.064531326293945
2015-11-03,31.005699157714844
2015-11-04,30.865968704223633
2015-11-05,31.13071632385254
2015-11-06,30.85860252380371
2015-11-09,30.54973793029785
2015-11-10,30.71887969970703
2015-11-11,30.917451858520508
2015-11-12,30.579160690307617
2015-11-13,30.432065963745117
2015-11-16,30.85860252380371
2015-11-17,30.645334243774414
2015-11-18,31.093950271606445
2015-11-19,31.704357147216797
2015-11-20,31.204261779785156
2015-11-23,31.594036102294922
2015-11-24,31.888219833374023
2015-11-25,31.888219833374023
2015-11-27,31.97714614868164
2015-11-30,31.58437728881836
2015-12-01,31.784465789794922
2015-12-02,31.695533752441406
2015-12-03,31.465801239013672
2015-12-04,32.08089065551758
2015-12-07,32.01419448852539
2015-12-08,31.87339210510254
2015-12-09,31.61402130126953
2015-12-10,31.688127517700195
2015-12-11,31.325010299682617
2015-12-14,31.458398818969727
2015-12-15,31.91786003112793
2015-12-16,32.48848342895508
2015-12-17,32.22911071777344
2015-12-18,31.495452880859375
2015-12-21,31.702951431274414
2015-12-22,32.08089065551758
2015-12-23,32.36249923706055
2015-12-24,32.26615905761719
2015-12-28,32.22911071777344
2015-12-29,32.392147064208984
2015-12-30,32.288387298583984
2015-12-31,31.836332321166992
2016-01-04,31.421340942382812
2016-01-05,31.53249740600586
2016-01-06,31.362051010131836
2016-01-07,30.84330177307129
2016-01-08,30.76179313659668
2016-01-11,30.81367301940918
2016-01-12,31.21384048461914
2016-01-13,31.013751983642578
2016-01-14,31.035995483398438
2016-01-15,30.754364013671875
2016-01-19,31.065635681152344
2016-01-20,30.665449142456055
2016-01-21,30.672863006591797
2016-01-22,31.169376373291016
2016-01-25,31.24347686767578
2016-01-26,31.1842041015625
2016-01-27,31.191604614257812
2016-01-28,31.547319412231445
2016-01-29,31.806690216064453
2016-02-01,31.86598014831543
2016-02-02,31.45098114013672
2016-02-03,31.658483505249023
2016-02-04,31.517677307128906
2016-02-05,31.45098114013672
2016-02-08,31.606609344482422
2016-02-09,32.08830261230469
2016-02-10,31.53249740600586
2016-02-11,31.42874526977539
2016-02-12,31.947490692138672
2016-02-16,32.13277053833008
2016-02-17,32.22911071777344
2016-02-18,32.318031311035156
2016-02-19,32.43661117553711
2016-02-22,32.562583923339844
2016-02-23,32.377315521240234
2016-02-24,32.54035186767578
2016-02-25,32.72562789916992
2016-02-26,31.969730377197266
2016-02-29,31.962329864501953
2016-03-01,32.377315521240234
2016-03-02,32.43661117553711
2016-03-03,32.577415466308594
2016-03-04,32.688560485839844
2016-03-07,32.614463806152344
2016-03-08,32.84419631958008
2016-03-09,33.20732498168945
2016-03-10,33.51856231689453
2016-03-11,33.75755310058594
2016-03-14,33.82476806640625
2016-03-15,33.78742980957031
2016-03-16,33.64552307128906
2016-03-17,34.183265686035156
2016-03-18,34.056297302246094
2016-03-21,34.108585357666016
2016-03-22,33.98161697387695
2016-03-23,33.95173645019531
2016-03-24,34.04135513305664
2016-03-28,34.205665588378906
2016-03-29,34.71351623535156
2016-03-30,34.7882080078125
2016-03-31,34.64630889892578
2016-04-01,34.97492980957031
2016-04-04,35.019737243652344
2016-04-05,34.75086975097656
2016-04-06,34.885292053222656
2016-04-07,34.6239013671875
2016-04-08,35.004783630371094
2016-04-11,34.68363952636719
2016-04-12,34.840492248535156
2016-04-13,34.384910583496094
2016-04-14,34.22806167602539
2016-04-15,34.429710388183594
2016-04-18,34.51934814453125
2016-04-19,34.80314636230469
2016-04-20,33.137657165527344
2016-04-21,32.60741424560547
2016-04-22,33.26462936401367
2016-04-25,33.391605377197266
2016-04-26,33.257164001464844
2016-04-27,33.36918640136719
2016-04-28,33.33185958862305
2016-04-29,33.458831787109375
2016-05-02,33.5932502746582
2016-05-03,33.48869323730469
2016-05-04,33.5932502746582
2016-05-05,33.65299987792969
2016-05-06,33.84717559814453
2016-05-09,33.78742980957031
2016-05-10,34.16832733154297
2016-05-11,33.95173645019531
2016-05-12,34.22806167602539
2016-05-13,33.86958312988281
2016-05-16,34.071231842041016
2016-05-17,33.421470642089844
2016-05-18,33.21982955932617
2016-05-19,33.10033416748047
2016-05-20,32.824005126953125
2016-05-23,32.83893585205078
2016-05-24,33.137657165527344
2016-05-25,33.145137786865234
2016-05-26,33.37667465209961
2016-05-27,33.44388198852539
2016-05-31,33.30945587158203
2016-06-01,33.384132385253906
2016-06-02,33.39906692504883
2016-06-03,33.638065338134766
2016-06-06,33.884517669677734
2016-06-07,33.84717559814453
2016-06-08,34.018951416015625
2016-06-09,34.17579650878906
2016-06-10,34.34756851196289
2016-06-13,33.956233978271484
2016-06-14,33.896018981933594
2016-06-15,33.87344741821289
2016-06-16,34.099220275878906
2016-06-17,33.707881927490234
2016-06-20,33.85086441040039
2016-06-21,33.96375274658203
2016-06-22,33.76057434082031
2016-06-23,33.926124572753906
2016-06-24,33.060665130615234
2016-06-27,32.947776794433594
2016-06-28,33.24880599975586
2016-06-29,33.44448471069336
2016-06-30,34.1142692565918
2016-07-01,33.956233978271484
2016-07-05,34.18952560424805
2016-07-06,34.069122314453125
2016-07-07,33.933658599853516
2016-07-08,34.15190124511719
2016-07-11,34.29487991333008
2016-07-12,34.30241775512695
2016-07-13,34.422828674316406
2016-07-14,34.385196685791016
2016-07-15,34.34003829956055
2016-07-18,34.34003829956055
2016-07-19,34.34003829956055
2016-07-20,34.24972915649414
2016-07-21,34.20457458496094
2016-07-22,34.49055480957031
2016-07-25,34.29487991333008
2016-07-26,33.775604248046875
2016-07-27,32.66180419921875
2016-07-28,32.849945068359375
2016-07-29,32.83489990234375
2016-08-01,32.699432373046875
2016-08-02,32.75962829589844
2016-08-03,32.8424186706543
2016-08-04,32.74457931518555
2016-08-05,32.72200393676758
2016-08-08,32.6919059753418
2016-08-09,32.714473724365234
2016-08-10,32.8198356628418
2016-08-11,32.92518615722656
2016-08-12,33.135921478271484
2016-08-15,33.293968200683594
2016-08-16,32.98539352416992
2016-08-17,33.15849685668945
2016-08-18,33.1885986328125
2016-08-19,33.05312728881836
2016-08-22,32.91767501831055
2016-08-23,33.000450134277344
2016-08-24,33.000450134277344
2016-08-25,32.864986419677734
2016-08-26,32.601593017578125
2016-08-29,32.76715850830078
2016-08-30,32.541378021240234
2016-08-31,32.68437576293945
2016-09-01,32.6241569519043
2016-09-02,32.85746765136719
2016-09-06,32.95530700683594
2016-09-07,32.8424186706543
2016-09-08,32.83489990234375
2016-09-09,31.81139373779297
2016-09-12,32.503761291503906
2016-09-13,32.078880310058594
2016-09-14,31.94989585876465
2016-09-15,32.13957595825195
2016-09-16,31.9726505279541
2016-09-19,31.94229507446289
2016-09-20,32.12439727783203
2016-09-21,32.2685432434082
2016-09-22,32.59481430053711
2016-09-23,32.427894592285156
2016-09-26,31.90436363220215
2016-09-27,32.31407928466797
2016-09-28,31.980239868164062
2016-09-29,31.88918685913086
2016-09-30,32.109230041503906
2016-10-03,31.88918685913086
2016-10-04,31.745027542114258
2016-10-05,31.722278594970703
2016-10-06,31.646394729614258
2016-10-07,31.66156578063965
2016-10-10,31.66156578063965
2016-10-11,31.51742172241211
2016-10-12,31.699501037597656
2016-10-13,31.684335708618164
2016-10-14,31.616050720214844
2016-10-17,31.562946319580078
2016-10-18,31.843669891357422
2016-10-19,31.90436363220215
2016-10-20,31.81331443786621
2016-10-21,31.965055465698242
2016-10-24,32.291324615478516
2016-10-25,32.2761344909668
2016-10-26,32.200260162353516
2016-10-27,31.957473754882812
2016-10-28,32.040931701660156
2016-10-31,32.169921875
2016-11-01,31.957473754882812
2016-11-02,31.90436363220215
2016-11-03,31.88918685913086
2016-11-04,31.631227493286133
2016-11-07,32.2154426574707
2016-11-08,32.53410339355469
2016-11-09,32.07129669189453
2016-11-10,31.06218719482422
2016-11-11,31.13047218322754
2016-11-14,31.2366886138916
2016-11-15,31.441545486450195
2016-11-16,31.304981231689453
2016-11-17,31.198755264282227
2016-11-18,31.039419174194336
2016-11-21,31.380844116210938
2016-11-22,31.388437271118164
2016-11-23,31.198755264282227
2016-11-25,31.50983238220215
2016-11-28,31.676738739013672
2016-11-29,31.485448837280273
2016-11-30,30.873350143432617
2016-12-01,30.73561668395996
2016-12-02,30.881010055541992
2016-12-05,31.079936981201172
2016-12-06,31.04168128967285
2016-12-07,31.59258270263672
2016-12-08,31.355384826660156
2016-12-09,32.13581848144531
2016-12-12,32.0593147277832
2016-12-13,31.952199935913086
2016-12-14,31.5313663482666
2016-12-15,31.79151725769043
2016-12-16,31.936891555786133
2016-12-19,31.883333206176758
2016-12-20,31.875682830810547
2016-12-21,31.806821823120117
2016-12-22,31.79151725769043
2016-12-23,31.82977867126465
2016-12-27,31.837432861328125
2016-12-28,31.66909408569336
2016-12-29,31.82977867126465
2016-12-30,31.722660064697266
2017-01-03,31.982803344726562
2017-01-04,31.868038177490234
2017-01-05,31.944530487060547
2017-01-06,31.936891555786133
2017-01-09,31.615524291992188
2017-01-10,31.40129852294922
2017-01-11,31.408946990966797
2017-01-12,31.332433700561523
2017-01-13,31.27886962890625
2017-01-17,31.539012908935547
2017-01-18,31.59258270263672
2017-01-19,31.47780418395996
2017-01-20,31.615524291992188
2017-01-23,31.699703216552734
2017-01-24,32.0593147277832
2017-01-25,32.22765350341797
2017-01-26,31.990461349487305
2017-01-27,31.715009689331055
2017-01-30,31.66143798828125
2017-01-31,31.806821823120117
2017-02-01,31.56963539123535
2017-02-02,31.6767578125
2017-02-03,31.783872604370117
2017-02-06,31.799175262451172
2017-02-07,32.0593147277832
2017-02-08,32.151126861572266
2017-02-09,31.561969757080078
2017-02-10,31.049331665039062
2017-02-13,31.079936981201172
2017-02-14,31.01107406616211
2017-02-15,30.94221305847168
2017-02-16,31.523719787597656
2017-02-17,31.546674728393555
2017-02-21,31.722660064697266
2017-02-22,31.82977867126465
2017-02-23,31.875682830810547
2017-02-24,31.96749496459961
2017-02-27,31.883333206176758
2017-02-28,32.105220794677734
2017-03-01,32.25825119018555
2017-03-02,32.49544143676758
2017-03-03,32.50309753417969
2017-03-06,32.2735595703125
2017-03-07,32.128177642822266
2017-03-08,32.128177642822266
2017-03-09,32.158775329589844
2017-03-10,32.35772705078125
2017-03-13,32.442623138427734
2017-03-14,32.39631652832031
2017-03-15,32.51210403442383
2017-03-16,32.61244201660156
2017-03-17,32.442623138427734
2017-03-20,32.55842208862305
2017-03-21,32.805416107177734
2017-03-22,32.71278762817383
2017-03-23,32.550689697265625
2017-03-24,32.51210403442383
2017-03-27,32.66648483276367
2017-03-28,32.75138473510742
2017-03-29,32.74365997314453
2017-03-30,32.882598876953125
2017-03-31,32.759098052978516
2017-04-03,32.735958099365234
2017-04-04,32.94435119628906
2017-04-05,32.859458923339844
2017-04-06,32.9366455078125
2017-04-07,32.89033126831055
2017-04-10,32.95206832885742
2017-04-11,32.92892074584961
2017-04-12,33.145050048828125
2017-04-13,33.029273986816406
2017-04-17,33.245399475097656
2017-04-18,33.56188201904297
2017-04-19,33.368896484375
2017-04-20,33.26083755493164
2017-04-21,33.245399475097656
2017-04-24,33.407493591308594
2017-04-25,33.27627182006836
2017-04-26,33.376617431640625
2017-04-27,33.19908142089844
2017-04-28,33.3071403503418
2017-05-01,33.36117935180664
2017-05-02,33.492408752441406
2017-05-03,33.43837356567383
2017-05-04,33.700809478759766
2017-05-05,33.72397232055664
2017-05-08,33.87834930419922
2017-05-09,33.58503341674805
2017-05-10,33.63134765625
2017-05-11,33.70853042602539
2017-05-12,33.64677810668945
2017-05-15,33.754852294921875
2017-05-16,33.847476959228516
2017-05-17,33.90922164916992
2017-05-18,33.80887222290039
2017-05-19,33.886070251464844
2017-05-22,34.102203369140625
2017-05-23,34.2642936706543
2017-05-24,34.758296966552734
2017-05-25,35.051631927490234
2017-05-26,35.03618621826172
2017-05-30,35.06706619262695
2017-05-31,35.097930908203125
