Date,J
2013-09-18,47.327301025390625
2013-09-19,47.366947174072266
2013-09-20,46.83562469482422
2013-09-23,46.209136962890625
2013-09-24,46.169490814208984
2013-09-25,46.217071533203125
2013-09-26,46.20121765136719
2013-09-27,45.8284912109375
2013-09-30,46.13777160644531
2013-10-01,46.478755950927734
2013-10-02,46.486698150634766
2013-10-03,45.455772399902344
2013-10-04,45.63024139404297
2013-10-07,45.40819549560547
2013-10-08,44.631038665771484
2013-10-09,44.504146575927734
2013-10-10,45.48749542236328
2013-10-11,46.113983154296875
2013-10-14,46.2725830078125
2013-10-15,45.70161437988281
2013-10-16,46.653228759765625
2013-10-17,47.557281494140625
2013-10-18,47.27971267700195
2013-10-21,47.557281494140625
2013-10-22,48.04100799560547
2013-10-23,47.771385192871094
2013-10-24,48.13617706298828
2013-10-25,48.02515411376953
2013-10-28,48.35821533203125
2013-10-29,48.49303436279297
2013-10-30,48.08066177368164
2013-10-31,48.2313346862793
2013-11-01,48.318565368652344
2013-11-04,48.810237884521484
2013-11-05,48.83403015136719
2013-11-06,49.16709899902344
2013-11-07,48.532676696777344
2013-11-08,49.15916442871094
2013-11-11,49.20674133300781
2013-11-12,49.24639892578125
2013-11-13,50.19008255004883
2013-11-14,50.31697463989258
2013-11-15,50.562808990478516
2013-11-18,50.55487823486328
2013-11-19,47.6048583984375
2013-11-20,47.70001220703125
2013-11-21,47.63658142089844
2013-11-22,47.652435302734375
2013-11-25,47.03388595581055
2013-11-26,47.68415451049805
2013-11-27,47.45417785644531
2013-11-29,47.3986701965332
2013-12-02,47.16075897216797
2013-12-03,46.46290588378906
2013-12-04,46.042606353759766
2013-12-05,45.63024139404297
2013-12-06,46.37567901611328
2013-12-09,46.2963752746582
2013-12-10,46.46290588378906
2013-12-11,45.70954513549805
2013-12-12,44.79756546020508
2013-12-13,45.011680603027344
2013-12-16,45.46369934082031
2013-12-17,46.169490814208984
2013-12-18,47.74760055541992
2013-12-19,48.0330810546875
2013-12-20,48.532676696777344
2013-12-23,48.46923828125
2013-12-24,48.746803283691406
2013-12-26,49.032291412353516
2013-12-27,48.95298385620117
2013-12-30,48.91332244873047
2013-12-31,49.952178955078125
2014-01-02,49.864952087402344
2014-01-03,49.3970832824707
2014-01-06,49.460514068603516
2014-01-07,49.89668273925781
2014-01-08,50.03147888183594
2014-01-09,50.15837478637695
2014-01-10,50.53902053833008
2014-01-13,51.022762298583984
2014-01-14,51.181365966796875
2014-01-15,51.77613067626953
2014-01-16,51.903011322021484
2014-01-17,52.125057220458984
2014-01-21,52.386756896972656
2014-01-22,52.98151397705078
2014-01-23,51.228946685791016
2014-01-24,49.960113525390625
2014-01-27,49.38121032714844
2014-01-28,49.730140686035156
2014-01-29,48.99264144897461
2014-01-30,48.95298385620117
2014-01-31,48.14410400390625
2014-02-03,46.38360595703125
2014-02-04,47.01801681518555
2014-02-05,46.5104866027832
2014-02-06,46.78804016113281
2014-02-07,47.45417785644531
2014-02-10,47.07352828979492
2014-02-11,47.525550842285156
2014-02-12,48.22340774536133
2014-02-13,47.779319763183594
2014-02-14,47.95378112792969
2014-02-18,48.34236145019531
2014-02-19,47.79518127441406
2014-02-20,48.405799865722656
2014-02-21,47.660369873046875
2014-02-24,47.6048583984375
2014-02-25,47.58106231689453
2014-02-26,47.83483123779297
2014-02-27,48.02515411376953
2014-02-28,48.09652328491211
2014-03-03,47.89826965332031
2014-03-04,48.84989547729492
2014-03-05,49.01641845703125
2014-03-06,50.01563262939453
2014-03-07,50.03147888183594
2014-03-10,49.84115982055664
2014-03-11,49.84909439086914
2014-03-12,49.80944061279297
2014-03-13,49.11159133911133
2014-03-14,49.63499069213867
2014-03-17,50.17423629760742
2014-03-18,50.745201110839844
2014-03-19,50.57866668701172
2014-03-20,50.86415481567383
2014-03-21,51.40340042114258
2014-03-24,50.507301330566406
2014-03-25,50.61832046508789
2014-03-26,50.086997985839844
2014-03-27,49.83323287963867
2014-03-28,50.055274963378906
2014-03-31,50.35661315917969
2014-04-01,50.58659744262695
2014-04-02,51.05448913574219
2014-04-03,51.01482391357422
2014-04-04,50.6659049987793
2014-04-07,49.87289047241211
2014-04-08,49.82530975341797
2014-04-09,50.229736328125
2014-04-10,49.77772521972656
2014-04-11,48.73093795776367
2014-04-14,49.079872131347656
2014-04-15,49.24639892578125
2014-04-16,49.960113525390625
2014-04-17,50.53902053833008
2014-04-21,50.507301330566406
2014-04-22,51.244808197021484
2014-04-23,50.6659049987793
2014-04-24,50.24560546875
2014-04-25,49.24639892578125
2014-04-28,49.3256950378418
2014-04-29,45.25752258300781
2014-04-30,45.757118225097656
2014-05-01,46.058467864990234
2014-05-02,45.027549743652344
2014-05-05,44.92445755004883
2014-05-06,44.91651916503906
2014-05-07,45.25752258300781
2014-05-08,44.86101150512695
2014-05-09,44.512088775634766
2014-05-12,44.615177154541016
2014-05-13,44.29003143310547
2014-05-14,43.20360565185547
2014-05-15,42.704002380371094
2014-05-16,42.25197982788086
2014-05-19,42.2916374206543
2014-05-20,41.96649169921875
2014-05-21,42.069583892822266
2014-05-22,42.16474151611328
2014-05-23,42.307498931884766
2014-05-27,43.235313415527344
2014-05-28,43.31463623046875
2014-05-29,43.417724609375
2014-05-30,43.67147445678711
2014-06-02,44.012489318847656
2014-06-03,43.592185974121094
2014-06-04,43.72699737548828
2014-06-05,44.37726974487305
2014-06-06,44.964111328125
2014-06-09,45.25752258300781
2014-06-10,44.75791549682617
2014-06-11,43.60803985595703
2014-06-12,43.338417053222656
2014-06-13,43.4097900390625
2014-06-16,43.338417053222656
2014-06-17,43.37013626098633
2014-06-18,43.3859977722168
2014-06-19,43.520816802978516
2014-06-20,44.147300720214844
2014-06-23,43.75872039794922
2014-06-24,43.259117126464844
2014-06-25,42.48196029663086
2014-06-26,42.2995719909668
2014-06-27,42.46609878540039
2014-06-30,42.25197982788086
2014-07-01,42.19646453857422
2014-07-02,42.08545684814453
2014-07-03,42.48196029663086
2014-07-07,42.474029541015625
2014-07-08,42.2916374206543
2014-07-09,42.259910583496094
2014-07-10,42.14889144897461
2014-07-11,42.704002380371094
2014-07-14,42.98948669433594
2014-07-15,43.11637878417969
2014-07-16,43.10050964355469
2014-07-17,42.862606048583984
2014-07-18,43.26704788208008
2014-07-21,43.11637878417969
2014-07-22,43.26704788208008
2014-07-23,43.512882232666016
2014-07-24,43.49702453613281
2014-07-25,42.815032958984375
2014-07-28,42.77537155151367
2014-07-29,41.530338287353516
2014-07-30,41.03866958618164
2014-07-31,40.29323196411133
2014-08-01,39.864994049072266
2014-08-04,40.055320739746094
2014-08-05,39.682594299316406
2014-08-06,39.61123275756836
2014-08-07,39.650882720947266
2014-08-08,40.198062896728516
2014-08-11,40.610435485839844
2014-08-12,40.22186279296875
2014-08-13,40.7611083984375
2014-08-14,41.34794616699219
2014-08-15,40.658023834228516
2014-08-18,41.50654983520508
2014-08-19,41.44309997558594
2014-08-20,42.743656158447266
2014-08-21,43.14015579223633
2014-08-22,42.7357292175293
2014-08-25,43.06085968017578
2014-08-26,43.27497482299805
2014-08-27,43.15602493286133
2014-08-28,43.06879806518555
2014-08-29,42.751590728759766
2014-09-02,42.521610260009766
2014-09-03,42.26784133911133
2014-09-04,41.94270324707031
2014-09-05,42.27577209472656
2014-09-08,42.64849090576172
2014-09-09,42.45816421508789
2014-09-10,42.36301040649414
2014-09-11,42.54539489746094
2014-09-12,42.39472961425781
2014-09-15,42.21234130859375
2014-09-16,42.347145080566406
2014-09-17,41.84755325317383
2014-09-18,42.05373764038086
2014-09-19,41.649288177490234
2014-09-22,41.355873107910156
2014-09-23,40.45975875854492
2014-09-24,39.92050552368164
2014-09-25,39.270233154296875
2014-09-26,39.397125244140625
2014-09-29,39.11164093017578
2014-09-30,38.715126037597656
2014-10-01,37.54938888549805
2014-10-02,37.176666259765625
2014-10-03,37.470088958740234
2014-10-06,37.541465759277344
2014-10-07,37.398712158203125
2014-10-08,38.07277297973633
2014-10-09,37.470088958740234
2014-10-10,37.04185104370117
2014-10-13,36.67706298828125
2014-10-14,37.03392791748047
2014-10-15,37.04978942871094
2014-10-16,35.86819076538086
2014-10-17,36.44709396362305
2014-10-20,36.00300979614258
2014-10-21,36.9863395690918
2014-10-22,36.24883270263672
2014-10-23,37.517662048339844
2014-10-24,37.55732345581055
2014-10-27,37.295616149902344
2014-10-28,37.58903884887695
2014-10-29,37.42250061035156
2014-10-30,37.39078140258789
2014-10-31,37.628684997558594
2014-11-03,37.32734298706055
2014-11-04,37.14494705200195
2014-11-05,38.00933074951172
2014-11-06,38.001407623291016
2014-11-07,38.27103805541992
2014-11-10,37.763511657714844
2014-11-11,37.73177719116211
2014-11-12,38.38206481933594
2014-11-13,37.6524772644043
2014-11-14,37.81900405883789
2014-11-17,37.45423126220703
2014-11-18,37.82695007324219
2014-11-19,37.43042755126953
2014-11-20,38.65961456298828
2014-11-21,38.92130661010742
2014-11-24,37.676273345947266
2014-11-25,38.326541900634766
2014-11-26,37.644554138183594
2014-11-28,36.835670471191406
2014-12-01,36.45502853393555
2014-12-02,36.93877410888672
2014-12-03,37.10529327392578
2014-12-04,36.72464370727539
2014-12-05,36.72464370727539
2014-12-08,35.63029098510742
2014-12-09,35.20997619628906
2014-12-10,33.48121643066406
2014-12-11,33.7191162109375
2014-12-12,32.52165222167969
2014-12-15,32.02997589111328
2014-12-16,31.863449096679688
2014-12-17,32.577171325683594
2014-12-18,33.49706268310547
2014-12-19,34.29801559448242
2014-12-22,34.51212692260742
2014-12-23,35.305145263671875
2014-12-24,35.257568359375
2014-12-26,35.33687210083008
2014-12-29,35.71752166748047
2014-12-30,35.812679290771484
2014-12-31,35.43995666503906
2015-01-02,35.40031433105469
2015-01-05,34.123558044433594
2015-01-06,33.5050048828125
2015-01-07,33.0609130859375
2015-01-08,34.25043869018555
2015-01-09,33.330535888671875
2015-01-12,32.32339096069336
2015-01-13,31.926889419555664
2015-01-14,31.63347816467285
2015-01-15,30.57876205444336
2015-01-16,30.888038635253906
2015-01-20,30.903900146484375
2015-01-21,31.38764190673828
2015-01-22,31.403505325317383
2015-01-23,31.554180145263672
2015-01-26,31.696922302246094
2015-01-27,31.022855758666992
2015-01-28,30.42015838623047
2015-01-29,30.72943687438965
2015-01-30,30.21397590637207
2015-02-02,31.601764678955078
2015-02-03,32.608882904052734
2015-02-04,31.56209373474121
2015-02-05,32.410640716552734
2015-02-06,32.44235610961914
2015-02-09,32.862648010253906
2015-02-10,32.878517150878906
2015-02-11,33.25916290283203
2015-02-12,33.750831604003906
2015-02-13,34.31386947631836
2015-02-17,34.29801559448242
2015-02-18,34.750038146972656
2015-02-19,34.742103576660156
2015-02-20,35.2417106628418
2015-02-23,35.05138397216797
2015-02-24,35.29721450805664
2015-02-25,35.48754119873047
2015-02-26,35.32101058959961
2015-02-27,35.16240310668945
2015-03-02,35.0434455871582
2015-03-03,34.884857177734375
2015-03-04,34.718318939208984
2015-03-05,34.77382278442383
2015-03-06,34.171138763427734
2015-03-09,34.305938720703125
2015-03-10,34.37731170654297
2015-03-11,34.13147735595703
2015-03-12,34.599361419677734
2015-03-13,34.274234771728516
2015-03-16,34.62315368652344
2015-03-17,34.488338470458984
2015-03-18,35.39237976074219
2015-03-19,34.884857177734375
2015-03-20,35.52719497680664
2015-03-23,35.654075622558594
2015-03-24,35.773033142089844
2015-03-25,35.646141052246094
2015-03-26,35.654075622558594
2015-03-27,35.11482238769531
2015-03-30,35.654075622558594
2015-03-31,35.812679290771484
2015-04-01,35.13861083984375
2015-04-02,35.11482238769531
2015-04-06,35.88405227661133
2015-04-07,35.646141052246094
2015-04-08,35.88405227661133
2015-04-09,36.399513244628906
2015-04-10,36.954627990722656
2015-04-13,36.811885833740234
2015-04-14,37.11323547363281
2015-04-15,38.23137664794922
2015-04-16,37.8745231628418
2015-04-17,37.63661575317383
2015-04-20,37.58110427856445
2015-04-21,37.36699676513672
2015-04-22,37.2321891784668
2015-04-23,37.398712158203125
2015-04-24,36.72464370727539
2015-04-27,37.00221252441406
2015-04-28,34.89278030395508
2015-04-29,35.0117301940918
2015-04-30,33.98873519897461
2015-05-01,33.901512145996094
2015-05-04,34.01253128051758
2015-05-05,33.9411506652832
2015-05-06,34.06010818481445
2015-05-07,34.329734802246094
2015-05-08,34.694522857666016
2015-05-11,34.72624588012695
2015-05-12,34.52006149291992
2015-05-13,34.91656494140625
2015-05-14,35.122745513916016
2015-05-15,34.89278030395508
2015-05-18,35.09897232055664
2015-05-19,34.686588287353516
2015-05-20,35.02759552001953
2015-05-21,35.146549224853516
2015-05-22,34.55178451538086
2015-05-26,34.1394157409668
2015-05-27,34.54384994506836
2015-05-28,34.369388580322266
2015-05-29,34.305938720703125
2015-06-01,34.456626892089844
2015-06-02,34.62315368652344
2015-06-03,35.091033935546875
2015-06-04,34.22664260864258
2015-06-05,34.6072883605957
2015-06-08,33.82221984863281
2015-06-09,34.05218505859375
2015-06-10,34.631080627441406
2015-06-11,34.456626892089844
2015-06-12,34.18700408935547
2015-06-15,33.544654846191406
2015-06-16,33.84599304199219
2015-06-17,33.9332275390625
2015-06-18,34.25043869018555
2015-06-19,34.52798843383789
2015-06-22,34.70245361328125
2015-06-23,34.78175354003906
2015-06-24,34.123558044433594
2015-06-25,33.7032470703125
2015-06-26,33.4891357421875
2015-06-29,32.23617172241211
2015-06-30,32.21239471435547
2015-07-01,32.228233337402344
2015-07-02,32.053775787353516
2015-07-06,31.657262802124023
2015-07-07,31.76036262512207
2015-07-08,31.60968589782715
2015-07-09,31.593828201293945
2015-07-10,31.83966827392578
2015-07-13,32.3789176940918
2015-07-14,32.75162887573242
2015-07-15,31.871383666992188
2015-07-16,32.07756423950195
2015-07-17,31.704851150512695
2015-07-20,31.91897201538086
2015-07-21,32.339263916015625
2015-07-22,32.32339096069336
2015-07-23,31.950687408447266
2015-07-24,31.371776580810547
2015-07-27,31.403505325317383
2015-07-28,33.0609130859375
2015-07-29,33.85393524169922
2015-07-30,34.02838897705078
2015-07-31,33.40190124511719
2015-08-03,33.74290466308594
2015-08-04,33.63980484008789
2015-08-05,33.80634307861328
2015-08-06,34.488338470458984
2015-08-07,34.28215789794922
2015-08-10,35.36858367919922
2015-08-11,35.16240310668945
2015-08-12,35.019657135009766
2015-08-13,34.72624588012695
2015-08-14,35.019657135009766
2015-08-17,34.84520721435547
2015-08-18,34.38524627685547
2015-08-19,34.13147735595703
2015-08-20,33.10848617553711
2015-08-21,31.96653938293457
2015-08-24,30.340856552124023
2015-08-25,29.381309509277344
2015-08-26,29.809537887573242
2015-08-27,31.244897842407227
2015-08-28,31.688980102539062
2015-08-31,32.04584503173828
2015-09-01,31.308338165283203
2015-09-02,31.696922302246094
2015-09-03,31.990333557128906
2015-09-04,31.2686824798584
2015-09-08,31.776227951049805
2015-09-09,31.554180145263672
2015-09-10,31.593828201293945
2015-09-11,31.871383666992188
2015-09-14,31.125953674316406
2015-09-15,31.086284637451172
2015-09-16,31.141809463500977
2015-09-17,31.086284637451172
2015-09-18,30.04744529724121
2015-09-21,30.118812561035156
2015-09-22,29.66678810119629
2015-09-23,29.34165382385254
2015-09-24,29.61920738220215
2015-09-25,29.627138137817383
2015-09-28,29.064098358154297
2015-09-29,29.587491989135742
2015-09-30,29.68265724182129
2015-10-01,29.151329040527344
2015-10-02,29.65886688232422
2015-10-05,31.189380645751953
2015-10-06,31.53038787841797
2015-10-07,32.02997589111328
2015-10-08,32.719913482666016
2015-10-09,32.791282653808594
2015-10-12,32.44235610961914
2015-10-13,32.41856384277344
2015-10-14,32.23617172241211
2015-10-15,32.1727294921875
2015-10-16,31.18145179748535
2015-10-19,30.983198165893555
2015-10-20,31.197315216064453
2015-10-21,30.87217903137207
2015-10-22,31.070436477661133
2015-10-23,31.522457122802734
2015-10-26,31.45901107788086
2015-10-27,30.031578063964844
2015-10-28,30.84046173095703
2015-10-29,30.959413528442383
2015-10-30,31.831727981567383
2015-11-02,32.70404052734375
2015-11-03,32.981605529785156
2015-11-04,32.96575164794922
2015-11-05,33.17985916137695
2015-11-06,32.680259704589844
2015-11-09,32.59303283691406
2015-11-10,32.91023635864258
2015-11-11,32.94987869262695
2015-11-12,32.06170654296875
2015-11-13,32.29168701171875
2015-11-16,32.878517150878906
2015-11-17,32.45821762084961
2015-11-18,33.171932220458984
2015-11-19,33.89357376098633
2015-11-20,33.60808181762695
2015-11-23,34.52798843383789
2015-11-24,34.868988037109375
2015-11-25,34.29801559448242
2015-11-27,34.472476959228516
2015-11-30,35.003807067871094
2015-12-01,35.654075622558594
2015-12-02,35.003807067871094
2015-12-03,35.47168731689453
2015-12-04,35.36858367919922
2015-12-07,34.81348419189453
2015-12-08,34.115623474121094
2015-12-09,33.9173698425293
2015-12-10,33.901512145996094
2015-12-11,33.203643798828125
2015-12-14,33.068843841552734
2015-12-15,33.42569351196289
2015-12-16,33.75876235961914
2015-12-17,32.98953628540039
2015-12-18,32.339263916015625
2015-12-21,32.46614456176758
2015-12-22,33.290889739990234
2015-12-23,34.38524627685547
2015-12-24,34.33766555786133
2015-12-28,33.83806228637695
2015-12-29,34.15526580810547
2015-12-30,33.63980484008789
2015-12-31,33.267086029052734
2016-01-04,33.243309020996094
2016-01-05,32.77541732788086
2016-01-06,32.14100646972656
2016-01-07,31.276615142822266
2016-01-08,30.72943687438965
2016-01-11,30.451881408691406
2016-01-12,30.975276947021484
2016-01-13,30.332923889160156
2016-01-14,30.436023712158203
2016-01-15,29.849185943603516
2016-01-19,28.89756202697754
2016-01-20,29.167190551757812
2016-01-21,29.04030990600586
2016-01-22,29.66678810119629
2016-01-25,29.119611740112305
2016-01-26,29.70644760131836
2016-01-27,29.70644760131836
2016-01-28,29.91262435913086
2016-01-29,31.110076904296875
2016-02-01,31.03078269958496
2016-02-02,30.65806770324707
2016-02-03,29.61920738220215
2016-02-04,29.65886688232422
2016-02-05,29.381309509277344
2016-02-08,28.31865882873535
2016-02-09,28.152130126953125
2016-02-10,28.072830200195312
2016-02-11,27.803203582763672
2016-02-12,28.612079620361328
2016-02-16,29.508188247680664
2016-02-17,30.475671768188477
2016-02-18,30.134675979614258
2016-02-19,30.126739501953125
2016-02-22,30.6342716217041
2016-02-23,30.317068099975586
2016-02-24,30.539113998413086
2016-02-25,30.50739097595215
2016-02-26,30.816669464111328
2016-02-29,30.650129318237305
2016-03-01,31.451087951660156
2016-03-02,31.704851150512695
2016-03-03,32.180660247802734
2016-03-04,32.29961395263672
2016-03-07,33.10848617553711
2016-03-08,32.32339096069336
2016-03-09,32.31547546386719
2016-03-10,32.19651794433594
2016-03-11,33.10848617553711
2016-03-14,32.90230941772461
2016-03-15,32.79921340942383
2016-03-16,33.60808181762695
2016-03-17,34.78175354003906
2016-03-18,34.95622253417969
2016-03-21,35.003807067871094
2016-03-22,35.36064910888672
2016-03-23,34.62315368652344
2016-03-24,34.31386947631836
2016-03-28,34.115623474121094
2016-03-29,34.52006149291992
2016-03-30,34.710391998291016
2016-03-31,34.53591537475586
2016-04-01,34.70245361328125
2016-04-04,34.13147735595703
2016-04-05,33.64774703979492
2016-04-06,33.52878189086914
2016-04-07,32.50579833984375
2016-04-08,32.67232894897461
2016-04-11,32.88644790649414
2016-04-12,33.14813995361328
2016-04-13,34.06010818481445
2016-04-14,33.60808181762695
2016-04-15,33.43362808227539
2016-04-18,33.78255844116211
2016-04-19,34.06804656982422
2016-04-20,34.4011116027832
2016-04-21,34.4011116027832
2016-04-22,34.710391998291016
2016-04-25,34.583499908447266
2016-04-26,35.19412612915039
2016-04-27,35.646141052246094
2016-04-28,35.28929901123047
2016-04-29,35.35272979736328
2016-05-02,35.590633392333984
2016-05-03,35.74130630493164
2016-05-04,35.249637603759766
2016-05-05,36.94670104980469
2016-05-06,38.5803108215332
2016-05-09,39.048194885253906
2016-05-10,39.99188995361328
2016-05-11,39.706398010253906
2016-05-12,39.500213623046875
2016-05-13,38.968894958496094
2016-05-16,39.74604415893555
2016-05-17,39.11164093017578
2016-05-18,39.17506408691406
2016-05-19,38.7944221496582
2016-05-20,39.03232955932617
2016-05-23,38.57238006591797
2016-05-24,38.85786437988281
2016-05-25,39.666748046875
2016-05-26,39.666748046875
2016-05-27,39.769840240478516
2016-05-31,40.198062896728516
2016-06-01,40.34873962402344
2016-06-02,40.269439697265625
2016-06-03,40.84040832519531
2016-06-06,41.205196380615234
2016-06-07,41.05452346801758
2016-06-08,41.72064971923828
2016-06-09,41.641361236572266
2016-06-10,40.88798522949219
2016-06-13,40.22978591918945
2016-06-14,40.45975875854492
2016-06-15,40.467689514160156
2016-06-16,40.42012023925781
2016-06-17,40.63423156738281
2016-06-20,41.54620361328125
2016-06-21,41.39552688598633
2016-06-22,41.490684509277344
2016-06-23,42.10923385620117
2016-06-24,39.38919448852539
2016-06-27,37.78729248046875
2016-06-28,37.95382308959961
2016-06-29,38.65961456298828
2016-06-30,39.500213623046875
2016-07-01,39.44469451904297
2016-07-05,38.5803108215332
2016-07-06,39.47642135620117
2016-07-07,39.627098083496094
2016-07-08,40.642154693603516
2016-07-11,41.11796569824219
2016-07-12,42.1013069152832
2016-07-13,41.8634033203125
2016-07-14,41.90305709838867
2016-07-15,41.79202651977539
2016-07-18,41.72858428955078
2016-07-19,41.6254997253418
2016-07-20,42.2837028503418
2016-07-21,42.307498931884766
2016-07-22,42.0933837890625
2016-07-25,42.022010803222656
2016-07-26,42.7198600769043
2016-07-27,43.19567108154297
2016-07-28,42.88640213012695
2016-07-29,42.44230651855469
2016-08-01,42.41851043701172
2016-08-02,42.022010803222656
2016-08-03,42.02994155883789
2016-08-04,42.03786849975586
2016-08-05,42.632633209228516
2016-08-08,42.339210510253906
2016-08-09,44.0679931640625
2016-08-10,43.31463623046875
2016-08-11,43.14809036254883
2016-08-12,42.434383392333984
2016-08-15,43.021217346191406
2016-08-16,42.577110290527344
2016-08-17,42.25197982788086
2016-08-18,42.79916000366211
2016-08-19,42.60883712768555
2016-08-22,42.894317626953125
2016-08-23,43.330482482910156
2016-08-24,42.91019058227539
2016-08-25,43.10050964355469
2016-08-26,43.20360565185547
2016-08-29,43.417724609375
2016-08-30,42.410587310791016
2016-08-31,41.784114837646484
2016-09-01,41.26070785522461
2016-09-02,41.435176849365234
2016-09-06,40.96730041503906
2016-09-07,41.062461853027344
2016-09-08,40.89591598510742
2016-09-09,39.769840240478516
2016-09-12,40.134620666503906
2016-09-13,39.769840240478516
2016-09-14,39.09578323364258
2016-09-15,39.761905670166016
2016-09-16,39.38919448852539
2016-09-19,39.864994049072266
2016-09-20,39.57950973510742
2016-09-21,40.15842056274414
2016-09-22,40.610435485839844
2016-09-23,40.166343688964844
2016-09-26,40.213932037353516
2016-09-27,40.24565505981445
2016-09-28,41.40345764160156
2016-09-29,41.205196380615234
2016-09-30,41.014869689941406
2016-10-03,41.205196380615234
2016-10-04,40.697662353515625
2016-10-05,41.49861145019531
2016-10-06,41.54620361328125
2016-10-07,41.102108001708984
2016-10-10,41.11003494262695
2016-10-11,39.730186462402344
2016-10-12,39.936370849609375
2016-10-13,39.80156326293945
2016-10-14,39.69053649902344
2016-10-17,39.87293243408203
2016-10-18,40.110836029052734
2016-10-19,40.269439697265625
2016-10-20,40.182212829589844
2016-10-21,40.08704376220703
2016-10-24,40.42805099487305
2016-10-25,39.99188995361328
2016-10-26,40.340816497802734
2016-10-27,40.19013595581055
2016-10-28,40.52321243286133
2016-10-31,40.90385818481445
2016-11-01,40.24565505981445
2016-11-02,40.08704376220703
2016-11-03,40.467689514160156
2016-11-04,39.056121826171875
2016-11-07,39.190948486328125
2016-11-08,39.6429557800293
2016-11-09,43.544612884521484
2016-11-10,44.32175827026367
2016-11-11,44.10764694213867
2016-11-14,46.494632720947266
2016-11-15,46.938716888427734
2016-11-16,46.494632720947266
2016-11-17,46.653228759765625
2016-11-18,46.113983154296875
2016-11-21,45.99503707885742
2016-11-22,47.041812896728516
2016-11-23,48.92125701904297
2016-11-25,49.301910400390625
2016-11-28,49.10365676879883
2016-11-29,48.9450569152832
2016-11-30,49.17502975463867
2016-12-01,48.873680114746094
2016-12-02,48.10445022583008
2016-12-05,47.46211242675781
2016-12-06,47.96963882446289
2016-12-07,47.8189582824707
2016-12-08,48.28684616088867
2016-12-09,48.82610321044922
2016-12-12,48.83403015136719
2016-12-13,48.0568733215332
2016-12-14,47.54140853881836
2016-12-15,47.07352828979492
2016-12-16,46.62151336669922
2016-12-19,46.581871032714844
2016-12-20,47.12905502319336
2016-12-21,46.35981369018555
2016-12-22,46.2725830078125
2016-12-23,46.14570617675781
2016-12-27,46.36774444580078
2016-12-28,45.59059143066406
2016-12-29,45.42405319213867
2016-12-30,45.20201110839844
2017-01-03,46.113983154296875
2017-01-04,46.613582611083984
2017-01-05,46.43911361694336
2017-01-06,45.97917556762695
2017-01-09,44.99582290649414
2017-01-10,45.43198013305664
2017-01-11,45.447845458984375
2017-01-12,45.51128387451172
2017-01-13,46.121910095214844
2017-01-17,45.209930419921875
2017-01-18,46.010887145996094
2017-01-19,45.68575668334961
2017-01-20,45.503353118896484
2017-01-23,45.297176361083984
2017-01-24,47.67622375488281
2017-01-25,49.06399917602539
2017-01-26,48.54853820800781
2017-01-27,47.86655044555664
2017-01-30,47.089385986328125
2017-01-31,46.43118667602539
2017-02-01,46.66115951538086
2017-02-02,46.55013656616211
2017-02-03,46.96250534057617
2017-02-06,46.930782318115234
2017-02-07,46.62944412231445
2017-02-08,44.90858840942383
2017-02-09,44.78963851928711
2017-02-10,45.51921844482422
2017-02-13,45.558868408203125
2017-02-14,45.6223030090332
2017-02-15,46.24879837036133
2017-02-16,46.81184005737305
2017-02-17,45.68575668334961
2017-02-21,46.14570617675781
2017-02-22,45.043399810791016
2017-02-23,44.48829650878906
2017-02-24,44.43278121948242
2017-02-27,45.241661071777344
2017-02-28,44.734134674072266
2017-03-01,45.63024139404297
2017-03-02,45.043399810791016
2017-03-03,44.78963851928711
2017-03-06,44.742061614990234
2017-03-07,44.813438415527344
2017-03-08,44.948246002197266
2017-03-09,44.305908203125
2017-03-10,44.742061614990234
2017-03-13,44.75791549682617
2017-03-14,44.0521354675293
2017-03-15,44.67068862915039
2017-03-16,44.305908203125
2017-03-17,43.98075866699219
2017-03-20,43.97283172607422
2017-03-21,43.243247985839844
2017-03-22,43.441505432128906
2017-03-23,43.42565155029297
2017-03-24,42.92605209350586
2017-03-27,42.58505630493164
2017-03-28,42.973636627197266
2017-03-29,43.70320510864258
2017-03-30,43.877662658691406
2017-03-31,43.83802032470703
2017-04-03,43.35427474975586
2017-04-04,43.35427474975586
2017-04-05,43.06879806518555
2017-04-06,43.28290557861328
2017-04-07,43.22739791870117
2017-04-10,43.568397521972656
2017-04-11,43.306697845458984
2017-04-12,42.117164611816406
2017-04-13,42.00614929199219
2017-04-17,42.38679122924805
2017-04-18,42.5374641418457
2017-04-19,42.727783203125
2017-04-20,42.569190979003906
2017-04-21,42.45816421508789
2017-04-24,43.346351623535156
2017-04-25,43.70320510864258
2017-04-26,43.93318557739258
2017-04-27,44.18694305419922
2017-04-28,43.552528381347656
2017-05-01,43.235313415527344
2017-05-02,43.73493576049805
2017-05-03,43.28290557861328
2017-05-04,43.441505432128906
2017-05-05,43.346351623535156
2017-05-08,43.3859977722168
2017-05-09,44.34556198120117
2017-05-10,43.26704788208008
2017-05-11,43.26704788208008
2017-05-12,41.8316764831543
2017-05-15,41.88719940185547
2017-05-16,41.71273422241211
2017-05-17,41.12539291381836
2017-05-18,40.87884521484375
2017-05-19,42.15929412841797
2017-05-22,42.05591583251953
2017-05-23,42.294498443603516
2017-05-24,42.10363006591797
2017-05-25,41.82527160644531
2017-05-26,41.88094711303711
2017-05-30,41.857078552246094
2017-05-31,41.6900634765625
2017-06-01,42.31835174560547
