Date,KR
2013-09-17,16.264619827270508
2013-09-18,16.268630981445312
2013-09-19,16.44110107421875
2013-09-20,16.348848342895508
2013-09-23,16.236547470092773
2013-09-24,16.384950637817383
2013-09-25,16.312747955322266
2013-09-26,16.429067611694336
2013-09-27,16.32076644897461
2013-09-30,16.180387496948242
2013-10-01,16.304729461669922
2013-10-02,16.276649475097656
2013-10-03,16.080108642578125
2013-10-04,16.268630981445312
2013-10-07,16.003902435302734
2013-10-08,15.943737983703613
2013-10-09,16.10417938232422
2013-10-10,16.32076644897461
2013-10-11,16.729902267456055
2013-10-14,16.693796157836914
2013-10-15,16.44912338256836
2013-10-16,16.7940731048584
2013-10-17,16.930437088012695
2013-10-18,16.998638153076172
2013-10-21,16.94648551940918
2013-10-22,17.13099479675293
2013-10-23,17.215227127075195
2013-10-24,17.25132942199707
2013-10-25,17.4157772064209
2013-10-28,17.311485290527344
2013-10-29,17.367643356323242
2013-10-30,17.20319366455078
2013-10-31,17.183137893676758
2013-11-01,17.126989364624023
2013-11-04,17.0507755279541
2013-11-05,17.106924057006836
2013-11-06,17.151050567626953
2013-11-07,16.70583152770996
2013-11-08,16.830167770385742
2013-11-11,16.65769386291504
2013-11-12,16.81011199951172
2013-11-13,16.965152740478516
2013-11-14,17.186620712280273
2013-11-15,17.15440559387207
2013-11-18,16.659107208251953
2013-11-19,16.852397918701172
2013-11-20,16.77186393737793
2013-11-21,16.91279411315918
2013-11-22,17.069847106933594
2013-11-25,17.138307571411133
2013-11-26,16.892663955688477
2013-11-27,16.864484786987305
2013-11-29,16.812124252319336
2013-12-02,16.828229904174805
2013-12-03,16.953062057495117
2013-12-04,16.71950912475586
2013-12-05,16.131591796875
2013-12-06,16.28461456298828
2013-12-09,16.276559829711914
2013-12-10,16.248363494873047
2013-12-11,16.25238800048828
2013-12-12,16.103395462036133
2013-12-13,16.075214385986328
2013-12-16,16.131591796875
2013-12-17,16.038969039916992
2013-12-18,16.139644622802734
2013-12-19,15.974540710449219
2013-12-20,15.986623764038086
2013-12-23,16.063133239746094
2013-12-24,16.063133239746094
2013-12-26,16.047029495239258
2013-12-27,15.92219352722168
2013-12-30,15.966486930847168
2013-12-31,15.918168067932129
2014-01-02,15.817492485046387
2014-01-03,15.745013236999512
2014-01-06,15.608100891113281
2014-01-07,15.704744338989258
2014-01-08,15.684605598449707
2014-01-09,15.849710464477539
2014-01-10,15.889982223510742
2014-01-13,15.547700881958008
2014-01-14,15.704744338989258
2014-01-15,15.809439659118652
2014-01-16,15.040311813354492
2014-01-17,14.81480598449707
2014-01-21,14.73426342010498
2014-01-22,14.669839859008789
2014-01-23,14.657757759094238
2014-01-24,14.528899192810059
2014-01-27,14.408092498779297
2014-01-28,14.75843334197998
2014-01-29,14.710110664367676
2014-01-30,14.665815353393555
2014-01-31,14.536954879760742
2014-02-03,14.247020721435547
2014-02-04,14.283259391784668
2014-02-05,14.275206565856934
2014-02-06,14.80272388458252
2014-02-07,14.609436988830566
2014-02-10,14.573192596435547
2014-02-11,14.935614585876465
2014-02-12,14.937640190124512
2014-02-13,15.002352714538574
2014-02-14,15.11965274810791
2014-02-18,15.208636283874512
2014-02-19,15.68188762664795
2014-02-20,15.888174057006836
2014-02-21,16.01761245727539
2014-02-24,16.090410232543945
2014-02-25,16.037837982177734
2014-02-26,16.19154167175293
2014-02-27,16.23603057861328
2014-02-28,16.96410369873047
2014-03-03,16.98432731628418
2014-03-04,17.146121978759766
2014-03-05,17.667905807495117
2014-03-06,17.542518615722656
2014-03-07,17.708354949951172
2014-03-10,17.696226119995117
2014-03-11,17.530385971069336
2014-03-12,17.74475860595703
2014-03-13,17.59105682373047
2014-03-14,17.760940551757812
2014-03-17,17.805435180664062
2014-03-18,17.797346115112305
2014-03-19,17.671945571899414
2014-03-20,17.793298721313477
2014-03-21,17.78521156311035
2014-03-24,17.639598846435547
2014-03-25,17.59914207458496
2014-03-26,17.502073287963867
2014-03-27,17.647687911987305
2014-03-28,17.777118682861328
2014-03-31,17.655776977539062
2014-04-01,17.643640518188477
2014-04-02,18.306991577148438
2014-04-03,18.185646057128906
2014-04-04,18.072389602661133
2014-04-07,17.853973388671875
2014-04-08,17.92273712158203
2014-04-09,18.08856964111328
2014-04-10,17.74475860595703
2014-04-11,17.797346115112305
2014-04-14,18.031944274902344
2014-04-15,17.805435180664062
2014-04-16,17.92677879333496
2014-04-17,17.910600662231445
2014-04-21,18.08453369140625
2014-04-22,18.282732009887695
2014-04-23,18.383848190307617
2014-04-24,18.34340476989746
2014-04-25,18.26250648498535
2014-04-28,18.420249938964844
2014-04-29,18.424297332763672
2014-04-30,18.622493743896484
2014-05-01,18.675079345703125
2014-05-02,18.812597274780273
2014-05-05,18.788331985473633
2014-05-06,18.764070510864258
2014-05-07,18.747886657714844
2014-05-08,18.626535415649414
2014-05-09,18.751928329467773
2014-05-12,18.885408401489258
2014-05-13,18.911792755126953
2014-05-14,18.944263458251953
2014-05-15,18.790016174316406
2014-05-16,19.074167251586914
2014-05-19,19.001094818115234
2014-05-20,18.891494750976562
2014-05-21,19.074167251586914
2014-05-22,18.798137664794922
2014-05-23,19.017333984375
2014-05-27,19.078218460083008
2014-05-28,18.952388763427734
2014-05-29,18.956445693969727
2014-05-30,19.378602981567383
2014-06-02,19.28523826599121
2014-06-03,19.42325210571289
2014-06-04,19.500375747680664
2014-06-05,19.557207107543945
2014-06-06,19.536909103393555
2014-06-09,19.670866012573242
2014-06-10,19.447607040405273
2014-06-11,19.488201141357422
2014-06-12,19.175640106201172
2014-06-13,19.13911247253418
2014-06-16,19.11069679260254
2014-06-17,19.0335693359375
2014-06-18,19.187824249267578
2014-06-19,20.157968521118164
2014-06-20,20.231040954589844
2014-06-23,20.052433013916016
2014-06-24,19.959062576293945
2014-06-25,19.97936248779297
2014-06-26,20.048368453979492
2014-06-27,20.263505935668945
2014-06-30,20.064611434936523
2014-07-01,20.105201721191406
2014-07-02,20.064611434936523
2014-07-03,20.157968521118164
2014-07-07,20.08084487915039
2014-07-08,19.877883911132812
2014-07-09,20.00777816772461
2014-07-10,19.877883911132812
2014-07-11,19.816991806030273
2014-07-14,19.99559783935547
2014-07-15,20.024017333984375
2014-07-16,20.032133102416992
2014-07-17,20.00371551513672
2014-07-18,20.13361167907715
2014-07-21,20.08489990234375
2014-07-22,20.3649845123291
2014-07-23,20.3649845123291
2014-07-24,20.701894760131836
2014-07-25,20.58418846130371
2014-07-28,20.3487548828125
2014-07-29,20.40151596069336
2014-07-30,20.186376571655273
2014-07-31,19.881948471069336
2014-08-01,19.991539001464844
2014-08-04,20.036197662353516
2014-08-05,19.772342681884766
2014-08-06,19.97936248779297
2014-08-07,19.877883911132812
2014-08-08,20.05648422241211
2014-08-11,20.397462844848633
2014-08-12,20.340627670288086
2014-08-13,20.25714874267578
2014-08-14,20.587024688720703
2014-08-15,20.432262420654297
2014-08-18,20.44040870666504
2014-08-19,20.525938034057617
2014-08-20,20.57887840270996
2014-08-21,20.546293258666992
2014-08-22,20.485214233398438
2014-08-25,20.41597557067871
2014-08-26,20.558509826660156
2014-08-27,20.713274002075195
2014-08-28,20.770294189453125
2014-08-29,20.762142181396484
2014-09-02,20.904685974121094
2014-09-03,21.014644622802734
2014-09-04,21.11646270751953
2014-09-05,21.344528198242188
2014-09-08,21.24678611755371
2014-09-09,21.071664810180664
2014-09-10,21.124608993530273
2014-09-11,21.24678611755371
2014-09-12,21.108320236206055
2014-09-15,20.994281768798828
2014-09-16,21.26714515686035
2014-09-17,21.299732208251953
2014-09-18,21.377117156982422
2014-09-19,21.23863983154297
2014-09-22,21.18977165222168
2014-09-23,21.18977165222168
2014-09-24,21.495216369628906
2014-09-25,21.051300048828125
2014-09-26,21.06759262084961
2014-09-29,21.16533660888672
2014-09-30,21.17755126953125
2014-10-01,21.014644622802734
2014-10-02,20.973922729492188
2014-10-03,21.535947799682617
2014-10-06,21.592958450317383
2014-10-07,21.564451217651367
2014-10-08,22.02057456970215
2014-10-09,21.690696716308594
2014-10-10,21.959489822387695
2014-10-13,21.54816436767578
2014-10-14,21.747722625732422
2014-10-15,21.316020965576172
2014-10-16,20.85988998413086
2014-10-17,21.035015106201172
2014-10-20,21.523719787597656
2014-10-21,21.865819931030273
2014-10-22,22.028732299804688
2014-10-23,22.110179901123047
2014-10-24,22.0694522857666
2014-10-27,22.224206924438477
2014-10-28,22.248647689819336
2014-10-29,22.216066360473633
2014-10-30,22.42377471923828
2014-10-31,22.68848991394043
2014-11-03,22.985788345336914
2014-11-04,23.24643898010254
2014-11-05,23.421558380126953
2014-11-06,23.523374557495117
2014-11-07,23.5396671295166
2014-11-10,23.84918212890625
2014-11-11,23.735149383544922
2014-11-12,23.851585388183594
2014-11-13,23.855676651000977
2014-11-14,23.577852249145508
2014-11-17,23.8148136138916
2014-11-18,23.908784866333008
2014-11-19,23.896526336669922
2014-11-20,23.786222457885742
2014-11-21,23.847503662109375
2014-11-24,23.904699325561523
2014-11-25,24.031352996826172
2014-11-26,24.194774627685547
2014-11-28,24.448070526123047
2014-12-01,24.439908981323242
2014-12-02,24.30508804321289
2014-12-03,23.96598243713379
2014-12-04,24.823959350585938
2014-12-05,24.91383934020996
2014-12-08,25.069093704223633
2014-12-09,25.1221981048584
2014-12-10,25.069093704223633
2014-12-11,25.285619735717773
2014-12-12,25.146711349487305
2014-12-15,25.13854217529297
2014-12-16,25.126285552978516
2014-12-17,25.518505096435547
2014-12-18,26.000591278076172
2014-12-19,25.96382713317871
2014-12-22,26.237560272216797
2014-12-23,26.2620792388916
2014-12-24,26.168107986450195
2014-12-26,26.26615333557129
2014-12-29,26.307016372680664
2014-12-30,26.356048583984375
2014-12-31,26.233474731445312
2015-01-02,25.955657958984375
2015-01-05,25.771804809570312
2015-01-06,25.771804809570312
2015-01-07,26.552152633666992
2015-01-08,27.046510696411133
2015-01-09,26.899431228637695
2015-01-12,26.964794158935547
2015-01-13,26.964794158935547
2015-01-14,26.86265754699707
2015-01-15,27.214014053344727
2015-01-16,27.26712417602539
2015-01-20,27.128217697143555
2015-01-21,27.37335205078125
2015-01-22,27.659347534179688
2015-01-23,27.765560150146484
2015-01-26,28.157777786254883
2015-01-27,28.32937240600586
2015-01-28,28.141435623168945
2015-01-29,28.32937240600586
2015-01-30,28.210895538330078
2015-02-02,28.468299865722656
2015-02-03,28.80330467224121
2015-02-04,29.15058135986328
2015-02-05,29.23228645324707
2015-02-06,29.297657012939453
2015-02-09,28.946300506591797
2015-02-10,29.289485931396484
2015-02-11,29.373456954956055
2015-02-12,29.676565170288086
2015-02-13,29.844511032104492
2015-02-17,30.004270553588867
2015-02-18,30.077993392944336
2015-02-19,29.6724796295166
2015-02-20,29.81584358215332
2015-02-23,29.95920753479004
2015-02-24,29.869091033935547
2015-02-25,29.6356201171875
2015-02-26,29.529117584228516
2015-02-27,29.144071578979492
2015-03-02,29.05805778503418
2015-03-03,28.66483497619629
2015-03-04,28.529653549194336
2015-03-05,30.43845558166504
2015-03-06,30.4548397064209
2015-03-09,30.749752044677734
2015-03-10,30.311477661132812
2015-03-11,30.6023006439209
2015-03-12,31.249492645263672
2015-03-13,31.27407455444336
2015-03-16,31.560802459716797
2015-03-17,31.130699157714844
2015-03-18,31.04878044128418
2015-03-19,31.2945556640625
2015-03-20,31.470685958862305
2015-03-23,31.515745162963867
2015-03-24,31.60995101928711
2015-03-25,31.097944259643555
2015-03-26,31.167573928833008
2015-03-27,31.265871047973633
2015-03-30,31.63862419128418
2015-03-31,31.40104866027832
2015-04-01,31.446102142333984
2015-04-02,31.59355354309082
2015-04-06,31.528034210205078
2015-04-07,31.278175354003906
2015-04-08,31.499357223510742
2015-04-09,31.462499618530273
2015-04-10,31.56899070739746
2015-04-13,31.265871047973633
2015-04-14,30.81121063232422
2015-04-15,30.274614334106445
2015-04-16,30.053421020507812
2015-04-17,29.426708221435547
2015-04-20,29.197317123413086
2015-04-21,29.422616958618164
2015-04-22,28.832775115966797
2015-04-23,29.053966522216797
2015-04-24,29.369369506835938
2015-04-27,28.898300170898438
2015-04-28,28.435441970825195
2015-04-29,28.177391052246094
2015-04-30,28.226537704467773
2015-05-01,28.726266860961914
2015-05-04,28.677112579345703
2015-05-05,27.939804077148438
2015-05-06,28.591102600097656
2015-05-07,28.93927001953125
2015-05-08,29.406238555908203
2015-05-11,29.426708221435547
2015-05-12,29.22190284729004
2015-05-13,29.252710342407227
2015-05-14,29.749631881713867
2015-05-15,30.020662307739258
2015-05-18,30.01657485961914
2015-05-19,30.172624588012695
2015-05-20,30.291738510131836
2015-05-21,30.410829544067383
2015-05-22,30.562774658203125
2015-05-26,30.484737396240234
2015-05-27,30.468326568603516
2015-05-28,30.36563491821289
2015-05-29,29.897472381591797
2015-06-01,29.97549057006836
2015-06-02,29.69213104248047
2015-06-03,29.81123161315918
2015-06-04,29.65106201171875
2015-06-05,29.162364959716797
2015-06-08,29.03093719482422
2015-06-09,29.035032272338867
2015-06-10,29.277339935302734
2015-06-11,29.47857666015625
2015-06-12,29.425182342529297
2015-06-15,29.46214485168457
2015-06-16,29.712671279907227
2015-06-17,29.942649841308594
2015-06-18,30.201372146606445
2015-06-19,30.369747161865234
2015-06-22,30.509384155273438
2015-06-23,30.164403915405273
2015-06-24,29.954965591430664
2015-06-25,29.959054946899414
2015-06-26,30.024776458740234
2015-06-29,29.84408187866211
2015-06-30,29.77837562561035
2015-07-01,30.074064254760742
2015-07-02,30.024776458740234
2015-07-06,30.213695526123047
2015-07-07,30.961130142211914
2015-07-08,30.86256217956543
2015-07-09,31.035036087036133
2015-07-10,31.351272583007812
2015-07-13,31.601791381835938
2015-07-14,31.375919342041016
2015-07-15,31.482698440551758
2015-07-16,31.696256637573242
2015-07-17,31.803024291992188
2015-07-20,32.17262268066406
2015-07-21,32.000144958496094
2015-07-22,32.04121398925781
2015-07-23,31.7619571685791
2015-07-24,31.50733184814453
2015-07-27,31.375919342041016
2015-07-28,31.803024291992188
2015-07-29,31.868722915649414
2015-07-30,32.032997131347656
2015-07-31,32.23012924194336
2015-08-03,32.36155700683594
2015-08-04,31.671611785888672
2015-08-05,32.09870529174805
2015-08-06,31.803024291992188
2015-08-07,31.063796997070312
2015-08-10,30.83381462097168
2015-08-11,30.71060562133789
2015-08-12,31.134801864624023
2015-08-13,31.472518920898438
2015-08-14,31.587818145751953
2015-08-17,31.834924697875977
2015-08-18,31.793739318847656
2015-08-19,30.772396087646484
2015-08-20,30.21229362487793
2015-08-21,28.770862579345703
2015-08-24,27.81540870666504
2015-08-25,27.724803924560547
2015-08-26,28.894420623779297
2015-08-27,29.265066146850586
2015-08-28,28.779096603393555
2015-08-31,28.41669464111328
2015-09-01,27.881303787231445
2015-09-02,28.540241241455078
2015-09-03,28.474342346191406
2015-09-04,28.06250762939453
2015-09-08,28.869699478149414
2015-09-09,28.334325790405273
2015-09-10,29.157997131347656
2015-09-11,30.71473503112793
2015-09-14,30.821805953979492
2015-09-15,30.60765266418457
2015-09-16,30.624128341674805
2015-09-17,30.887704849243164
2015-09-18,30.25348472595215
2015-09-21,30.195812225341797
2015-09-22,29.989900588989258
2015-09-23,29.965192794799805
2015-09-24,29.61924171447754
2015-09-25,29.74279022216797
2015-09-28,29.4462833404541
2015-09-29,29.330963134765625
2015-09-30,29.70985221862793
2015-10-01,30.21229362487793
2015-10-02,30.591182708740234
2015-10-05,31.357194900512695
2015-10-06,30.58294105529785
2015-10-07,30.895950317382812
2015-10-08,31.299545288085938
2015-10-09,31.324249267578125
2015-10-12,31.464277267456055
2015-10-13,30.838285446166992
2015-10-14,29.92400360107422
2015-10-15,30.533517837524414
2015-10-16,30.895950317382812
2015-10-19,31.159534454345703
2015-10-20,31.068910598754883
2015-10-21,31.365436553955078
2015-10-22,31.538410186767578
2015-10-23,31.151269912719727
2015-10-26,30.928895950317383
2015-10-27,30.467639923095703
2015-10-28,31.05242919921875
2015-10-29,31.011253356933594
2015-10-30,31.134801864624023
2015-11-02,31.464277267456055
2015-11-03,31.101852416992188
2015-11-04,30.484100341796875
2015-11-05,30.533517837524414
2015-11-06,30.94535255432129
2015-11-09,30.640594482421875
2015-11-10,30.785144805908203
2015-11-11,30.586912155151367
2015-11-12,30.157386779785156
2015-11-13,29.777427673339844
2015-11-16,30.18217658996582
2015-11-17,30.578657150268555
2015-11-18,31.00817108154297
2015-11-19,30.82645606994629
2015-11-20,30.81819725036621
2015-11-23,30.76862335205078
2015-11-24,30.661245346069336
2015-11-25,30.70254898071289
2015-11-27,31.39639663696289
2015-11-30,31.10729217529297
2015-12-01,31.553327560424805
2015-12-02,31.479005813598633
2015-12-03,32.96580123901367
2015-12-04,33.49444580078125
2015-12-07,34.22132873535156
2015-12-08,34.204811096191406
2015-12-09,34.07263946533203
2015-12-10,33.97352600097656
2015-12-11,33.93222427368164
2015-12-14,34.57651138305664
2015-12-15,34.948204040527344
2015-12-16,35.047340393066406
2015-12-17,34.64259719848633
2015-12-18,33.568790435791016
2015-12-21,34.03960418701172
2015-12-22,34.774749755859375
2015-12-23,34.948204040527344
2015-12-24,35.072105407714844
2015-12-28,35.06385040283203
2015-12-29,35.22078323364258
2015-12-30,34.948204040527344
2015-12-31,34.55172348022461
2016-01-04,33.99829864501953
2016-01-05,34.76648712158203
2016-01-06,34.73343276977539
2016-01-07,33.92396926879883
2016-01-08,33.70094299316406
2016-01-11,34.09742736816406
2016-01-12,34.06438446044922
2016-01-13,32.379337310791016
2016-01-14,32.238914489746094
2016-01-15,31.79286003112793
2016-01-19,31.54508399963379
2016-01-20,31.264238357543945
2016-01-21,30.6860294342041
2016-01-22,30.661245346069336
2016-01-25,30.28954315185547
2016-01-26,30.38041114807129
2016-01-27,30.94209098815918
2016-01-28,31.239450454711914
2016-01-29,32.05719757080078
2016-02-01,33.131004333496094
2016-02-02,33.16404342651367
2016-02-03,33.1888313293457
2016-02-04,32.18109130859375
2016-02-05,31.08251953125
2016-02-08,30.413461685180664
2016-02-09,30.339099884033203
2016-02-10,30.52548599243164
2016-02-11,30.177587509155273
2016-02-12,31.751482009887695
2016-02-16,31.88401222229004
2016-02-17,32.6544075012207
2016-02-18,31.52782440185547
2016-02-19,31.329021453857422
2016-02-22,31.70176887512207
2016-02-23,32.124263763427734
2016-02-24,32.05796813964844
2016-02-25,32.68755340576172
2016-02-26,32.67926788330078
2016-02-29,33.06031036376953
2016-03-01,33.64845275878906
2016-03-02,33.67329788208008
2016-03-03,31.312442779541016
2016-03-04,30.51721954345703
2016-03-07,30.6911678314209
2016-03-08,30.666324615478516
2016-03-09,31.32072639465332
2016-03-10,31.254459381103516
2016-03-11,32.008270263671875
2016-03-14,31.801185607910156
2016-03-15,31.594083786010742
2016-03-16,31.98343849182129
2016-03-17,31.55268096923828
2016-03-18,31.942020416259766
2016-03-21,31.585805892944336
2016-03-22,31.436697006225586
2016-03-23,31.138486862182617
2016-03-24,31.188194274902344
2016-03-28,31.52782440185547
2016-03-29,31.502973556518555
2016-03-30,31.55268096923828
2016-03-31,31.685213088989258
2016-04-01,31.74319839477539
2016-04-04,31.502973556518555
2016-04-05,31.660358428955078
2016-04-06,32.37276840209961
2016-04-07,31.61894989013672
2016-04-08,31.469833374023438
2016-04-11,30.790569305419922
2016-04-12,30.78229331970215
2016-04-13,31.362150192260742
2016-04-14,30.70773696899414
2016-04-15,30.575199127197266
2016-04-18,30.384666442871094
2016-04-19,30.011899948120117
2016-04-20,30.60833168029785
2016-04-21,30.210716247558594
2016-04-22,29.473466873168945
2016-04-25,30.459213256835938
2016-04-26,30.15273094177246
2016-04-27,30.078176498413086
2016-04-28,29.755098342895508
2016-04-29,29.31606674194336
2016-05-02,29.349199295043945
2016-05-03,29.158679962158203
2016-05-04,28.993003845214844
2016-05-05,28.926733016967773
2016-05-06,28.620241165161133
2016-05-09,29.688833236694336
2016-05-10,29.191816329956055
2016-05-11,28.838699340820312
2016-05-12,28.988256454467773
2016-05-13,28.96333122253418
2016-05-16,28.880245208740234
2016-05-17,28.630992889404297
2016-05-18,28.556217193603516
2016-05-19,28.938396453857422
2016-05-20,28.7639217376709
2016-05-23,28.91348648071289
2016-05-24,29.511690139770508
2016-05-25,29.029802322387695
2016-05-26,29.569860458374023
2016-05-27,29.6695499420166
2016-05-31,29.711097717285156
2016-06-01,30.259450912475586
2016-06-02,30.27606773376465
2016-06-03,30.118215560913086
2016-06-06,29.927112579345703
2016-06-07,30.15144157409668
2016-06-08,30.342538833618164
2016-06-09,30.392396926879883
2016-06-10,30.583478927612305
2016-06-13,30.026819229125977
2016-06-14,29.711097717285156
2016-06-15,29.6695499420166
2016-06-16,29.470149993896484
2016-06-17,29.22921371459961
2016-06-20,28.838699340820312
2016-06-21,28.639307022094727
2016-06-22,28.431591033935547
2016-06-23,28.805469512939453
2016-06-24,29.195966720581055
2016-06-27,30.425621032714844
2016-06-28,29.952037811279297
2016-06-29,30.28437614440918
2016-06-30,30.566869735717773
2016-07-01,30.367467880249023
2016-07-05,31.015522003173828
2016-07-06,31.223241806030273
2016-07-07,31.007217407226562
2016-07-08,31.45587158203125
2016-07-11,31.190000534057617
2016-07-12,31.06537628173828
2016-07-13,31.14014434814453
2016-07-14,30.990602493286133
2016-07-15,30.500398635864258
2016-07-18,30.192991256713867
2016-07-19,30.084972381591797
2016-07-20,30.242834091186523
2016-07-21,29.877269744873047
2016-07-22,29.893875122070312
2016-07-25,29.736019134521484
2016-07-26,30.259450912475586
2016-07-27,29.55323028564453
2016-07-28,28.581146240234375
2016-07-29,28.406660079956055
2016-08-01,28.257112503051758
2016-08-02,27.09393310546875
2016-08-03,27.584121704101562
2016-08-04,27.04407501220703
2016-08-05,27.10222816467285
2016-08-08,26.84467315673828
2016-08-09,26.828054428100586
2016-08-10,27.002532958984375
2016-08-11,26.935823440551758
2016-08-12,27.1693172454834
2016-08-15,27.29440689086914
2016-08-16,26.76903533935547
2016-08-17,26.585573196411133
2016-08-18,27.06924057006836
2016-08-19,27.1943416595459
2016-08-22,27.4028263092041
2016-08-23,26.89412498474121
2016-08-24,27.511234283447266
2016-08-25,27.319419860839844
2016-08-26,27.252714157104492
2016-08-29,26.96084213256836
2016-08-30,26.819061279296875
2016-08-31,26.67729949951172
2016-09-01,26.652284622192383
2016-09-02,27.102603912353516
2016-09-06,27.24437141418457
2016-09-07,26.118572235107422
2016-09-08,26.110233306884766
2016-09-09,26.27701187133789
2016-09-12,25.759979248046875
2016-09-13,25.810020446777344
2016-09-14,25.60987091064453
2016-09-15,26.060199737548828
2016-09-16,25.918428421020508
2016-09-19,25.676589965820312
2016-09-20,25.926769256591797
2016-09-21,25.718284606933594
2016-09-22,25.643238067626953
2016-09-23,25.393054962158203
2016-09-26,25.084505081176758
2016-09-27,24.934396743774414
2016-09-28,24.88435935974121
2016-09-29,24.600831985473633
2016-09-30,24.750934600830078
2016-10-03,24.4173583984375
2016-10-04,24.183860778808594
2016-10-05,24.050434112548828
2016-10-06,24.492420196533203
2016-10-07,24.183860778808594
2016-10-10,24.225561141967773
2016-10-11,25.109521865844727
2016-10-12,25.993480682373047
2016-10-13,25.960124969482422
2016-10-14,26.076875686645508
2016-10-17,25.709943771362305
2016-10-18,25.55150604248047
2016-10-19,25.860057830810547
2016-10-20,25.785003662109375
2016-10-21,25.65157127380371
2016-10-24,26.0018253326416
2016-10-25,25.776668548583984
2016-10-26,25.768321990966797
2016-10-27,25.86839485168457
2016-10-28,26.068538665771484
2016-10-31,25.835037231445312
2016-11-01,25.676589965820312
2016-11-02,26.869104385375977
2016-11-03,25.86839485168457
2016-11-04,25.785003662109375
2016-11-07,26.05185890197754
2016-11-08,25.768321990966797
2016-11-09,26.927480697631836
2016-11-10,27.513408660888672
2016-11-11,28.05748176574707
2016-11-14,28.994966506958008
2016-11-15,29.179107666015625
2016-11-16,28.208148956298828
2016-11-17,28.05748176574707
2016-11-18,27.99888801574707
2016-11-21,28.06585693359375
2016-11-22,28.01563262939453
2016-11-23,28.208148956298828
2016-11-25,28.35881233215332
2016-11-28,28.17466926574707
2016-11-29,27.705921173095703
2016-11-30,27.036296844482422
2016-12-01,27.92355728149414
2016-12-02,27.873332977294922
2016-12-05,27.563631057739258
2016-12-06,27.680814743041992
2016-12-07,28.149551391601562
2016-12-08,28.618295669555664
2016-12-09,29.11214828491211
2016-12-12,28.64340591430664
2016-12-13,28.81081199645996
2016-12-14,29.061933517456055
2016-12-15,30.0998477935791
2016-12-16,30.083105087280273
2016-12-19,30.03288459777832
2016-12-20,29.706438064575195
2016-12-21,29.472070693969727
2016-12-22,29.279550552368164
2016-12-23,29.363258361816406
2016-12-27,29.4385929107666
2016-12-28,29.0284423828125
2016-12-29,28.953105926513672
2016-12-30,28.88614845275879
2017-01-03,28.22488784790039
2017-01-04,27.82311248779297
2017-01-05,27.797992706298828
2017-01-06,27.714290618896484
2017-01-09,27.555261611938477
2017-01-10,27.78125762939453
2017-01-11,27.680814743041992
2017-01-12,28.05748176574707
2017-01-13,28.542964935302734
2017-01-17,29.162378311157227
2017-01-18,29.220970153808594
2017-01-19,28.6768856048584
2017-01-20,28.534582138061523
2017-01-23,28.06585693359375
2017-01-24,27.948665618896484
2017-01-25,28.01563262939453
2017-01-26,28.241636276245117
2017-01-27,27.92355728149414
2017-01-30,28.124448776245117
2017-01-31,28.425779342651367
2017-02-01,27.99052619934082
2017-02-02,28.542964935302734
2017-02-03,28.47600555419922
2017-02-06,28.199769973754883
2017-02-07,27.689184188842773
2017-02-08,27.48828887939453
2017-02-09,28.032367706298828
2017-02-10,28.02399253845215
2017-02-13,27.897985458374023
2017-02-14,27.78038215637207
2017-02-15,28.15000343322754
2017-02-16,28.511228561401367
2017-02-17,28.57002830505371
2017-02-21,28.746440887451172
2017-02-22,27.914793014526367
2017-02-23,27.713186264038086
2017-02-24,27.965198516845703
2017-02-27,27.066347122192383
2017-02-28,26.713523864746094
2017-03-01,26.93193817138672
2017-03-02,25.764270782470703
2017-03-03,24.8906192779541
2017-03-06,24.672208786010742
2017-03-07,24.201778411865234
2017-03-08,24.361391067504883
2017-03-09,24.218584060668945
2017-03-10,24.210180282592773
2017-03-13,24.100975036621094
2017-03-14,24.1093807220459
2017-03-15,24.22698211669922
2017-03-16,24.630207061767578
2017-03-17,24.82341957092285
2017-03-20,24.520999908447266
2017-03-21,24.302583694458008
2017-03-22,24.327787399291992
2017-03-23,24.579805374145508
2017-03-24,24.445396423339844
2017-03-27,24.302583694458008
2017-03-28,24.394990921020508
2017-03-29,24.64700698852539
2017-03-30,24.52939796447754
2017-03-31,24.77301788330078
2017-04-03,24.697404861450195
2017-04-04,24.941024780273438
2017-04-05,24.62180519104004
2017-04-06,24.789817810058594
2017-04-07,25.08383560180664
2017-04-10,25.36104965209961
2017-04-11,24.840213775634766
2017-04-12,25.08383560180664
2017-04-13,25.176237106323242
2017-04-17,25.201438903808594
2017-04-18,25.05022621154785
2017-04-19,25.159433364868164
2017-04-20,24.957822799682617
2017-04-21,25.159433364868164
2017-04-24,25.319040298461914
2017-04-25,25.067031860351562
2017-04-26,25.08383560180664
2017-04-27,25.32744789123535
2017-04-28,24.90742301940918
2017-05-01,24.378190994262695
2017-05-02,24.210180282592773
2017-05-03,24.697404861450195
2017-05-04,24.546201705932617
2017-05-05,24.65540885925293
2017-05-08,24.294189453125
2017-05-09,24.403392791748047
2017-05-10,25.235042572021484
2017-05-11,25.665180206298828
2017-05-12,24.897672653198242
2017-05-15,24.577177047729492
2017-05-16,24.307279586791992
2017-05-17,24.121732711791992
2017-05-18,24.535005569458008
2017-05-19,24.6530818939209
2017-05-22,24.69525146484375
2017-05-23,24.56031036376953
2017-05-24,24.568737030029297
2017-05-25,24.661516189575195
2017-05-26,24.838638305664062
2017-05-30,25.1000919342041
2017-05-31,25.116966247558594
