Date,EL
2013-09-18,62.32902526855469
2013-09-19,62.55358123779297
2013-09-20,61.96631622314453
2013-09-23,61.11130905151367
2013-09-24,61.75901412963867
2013-09-25,61.43947219848633
2013-09-26,61.09403610229492
2013-09-27,60.81766891479492
2013-09-30,60.36856460571289
2013-10-01,60.88676834106445
2013-10-02,60.80902862548828
2013-10-03,59.971282958984375
2013-10-04,60.43766403198242
2013-10-07,59.84173583984375
2013-10-08,59.3408317565918
2013-10-09,59.39264678955078
2013-10-10,60.9990234375
2013-10-11,61.32722473144531
2013-10-14,61.879920959472656
2013-10-15,60.88676834106445
2013-10-16,61.30992889404297
2013-10-17,61.9317626953125
2013-10-18,62.22537612915039
2013-10-21,61.37901306152344
2013-10-22,62.12174987792969
2013-10-23,61.55175018310547
2013-10-24,61.6553955078125
2013-10-25,61.75901412963867
2013-10-28,61.802188873291016
2013-10-29,62.88177490234375
2013-10-30,61.646751403808594
2013-10-31,61.28401184082031
2013-11-01,60.40312576293945
2013-11-04,60.57582473754883
2013-11-05,61.10266876220703
2013-11-06,61.53447723388672
2013-11-07,60.73128128051758
2013-11-08,61.28401184082031
2013-11-11,61.232208251953125
2013-11-12,61.042205810546875
2013-11-13,63.071773529052734
2013-11-14,63.42584991455078
2013-11-15,63.62446975708008
2013-11-18,62.92493438720703
2013-11-19,62.665836334228516
2013-11-20,63.30493927001953
2013-11-21,63.91811752319336
2013-11-22,64.7817611694336
2013-11-25,64.18585968017578
2013-11-26,65.00853729248047
2013-11-27,65.16442108154297
2013-11-29,64.91327667236328
2013-12-02,64.84402465820312
2013-12-03,64.50627136230469
2013-12-04,63.30256271362305
2013-12-05,62.98218536376953
2013-12-06,63.830810546875
2013-12-09,63.98668670654297
2013-12-10,63.735557556152344
2013-12-11,63.92606735229492
2013-12-12,63.276607513427734
2013-12-13,62.90422058105469
2013-12-16,63.35452651977539
2013-12-17,62.99946975708008
2013-12-18,64.08194732666016
2013-12-19,64.00401306152344
2013-12-20,64.38502502441406
2013-12-23,64.74006652832031
2013-12-24,64.61885833740234
2013-12-26,64.63615417480469
2013-12-27,64.47160339355469
2013-12-30,64.9825439453125
2013-12-31,65.2249984741211
2014-01-02,63.830810546875
2014-01-03,63.778839111328125
2014-01-06,64.15121459960938
2014-01-07,63.98668670654297
2014-01-08,63.28523635864258
2014-01-09,63.596981048583984
2014-01-10,64.12527465820312
2014-01-13,63.94337463378906
2014-01-14,63.85678482055664
2014-01-15,63.1034049987793
2014-01-16,62.51453399658203
2014-01-17,62.84360885620117
2014-01-21,62.50586700439453
2014-01-22,62.46257781982422
2014-01-23,61.02505111694336
2014-01-24,59.57022476196289
2014-01-27,59.37104797363281
2014-01-28,60.48816680908203
2014-01-29,59.35375213623047
2014-01-30,59.70878982543945
2014-01-31,59.52692413330078
2014-02-03,59.128570556640625
2014-02-04,59.91661071777344
2014-02-05,56.59994125366211
2014-02-06,57.846946716308594
2014-02-07,57.587162017822266
2014-02-10,57.49187469482422
2014-02-11,57.82963943481445
2014-02-12,57.916221618652344
2014-02-13,58.487770080566406
2014-02-14,58.868797302246094
2014-02-18,58.95538330078125
2014-02-19,58.35786437988281
2014-02-20,58.764869689941406
2014-02-21,58.58301544189453
2014-02-24,58.79949951171875
2014-02-25,58.435821533203125
2014-02-26,59.043792724609375
2014-02-27,58.713741302490234
2014-02-28,59.79073715209961
2014-03-03,59.54752731323242
2014-03-04,60.56374740600586
2014-03-05,60.1641960144043
2014-03-06,59.96445083618164
2014-03-07,60.815616607666016
2014-03-10,60.97195816040039
2014-03-11,60.893768310546875
2014-03-12,60.97195816040039
2014-03-13,60.6071662902832
2014-03-14,60.190284729003906
2014-03-17,60.75482177734375
2014-03-18,60.90247344970703
2014-03-19,60.52900314331055
2014-03-20,60.033939361572266
2014-03-21,59.38251876831055
2014-03-24,58.45318603515625
2014-03-25,58.51397705078125
2014-03-26,58.39238739013672
2014-03-27,58.39238739013672
2014-03-28,57.95811080932617
2014-03-31,58.08837890625
2014-04-01,59.2869873046875
2014-04-02,59.139320373535156
2014-04-03,59.243553161621094
2014-04-04,58.17522430419922
2014-04-07,58.45318603515625
2014-04-08,60.3900260925293
2014-04-09,60.54638671875
2014-04-10,59.86022186279297
2014-04-11,59.217491149902344
2014-04-14,60.08604431152344
2014-04-15,61.49308395385742
2014-04-16,62.613494873046875
2014-04-17,62.66564178466797
2014-04-21,62.44847869873047
2014-04-22,62.62220001220703
2014-04-23,62.24871063232422
2014-04-24,62.613494873046875
2014-04-25,62.709068298339844
2014-04-28,62.44847869873047
2014-04-29,63.34309768676758
2014-04-30,63.03044128417969
2014-05-01,62.70037841796875
2014-05-02,65.6794662475586
2014-05-05,64.32453918457031
2014-05-06,63.881595611572266
2014-05-07,64.00316619873047
2014-05-08,63.681827545166016
2014-05-09,63.612335205078125
2014-05-12,63.9510612487793
2014-05-13,64.21165466308594
2014-05-14,63.994510650634766
2014-05-15,63.46470260620117
2014-05-16,63.54285430908203
2014-05-19,64.28983306884766
2014-05-20,64.16820526123047
2014-05-21,64.37665557861328
2014-05-22,65.06282806396484
2014-05-23,65.05412292480469
2014-05-27,65.64472961425781
2014-05-28,65.87986755371094
2014-05-29,66.62879943847656
2014-05-30,66.72460174560547
2014-06-02,66.83780670166016
2014-06-03,66.78556060791016
2014-06-04,66.58527374267578
2014-06-05,66.70716857910156
2014-06-06,66.8552017211914
2014-06-09,66.6200942993164
2014-06-10,66.55043029785156
2014-06-11,66.67232513427734
2014-06-12,66.79425811767578
2014-06-13,66.61138916015625
2014-06-16,66.10628509521484
2014-06-17,65.53153991699219
2014-06-18,66.29785919189453
2014-06-19,66.63749694824219
2014-06-20,65.9669418334961
2014-06-23,65.16577911376953
2014-06-24,64.89581298828125
2014-06-25,65.31380462646484
2014-06-26,64.96546173095703
2014-06-27,65.06127166748047
2014-06-30,64.66938018798828
2014-07-01,64.64327239990234
2014-07-02,64.40814208984375
2014-07-03,65.28768157958984
2014-07-07,65.14836883544922
2014-07-08,64.49520111083984
2014-07-09,65.02642822265625
2014-07-10,65.0438461303711
2014-07-11,64.87841033935547
2014-07-14,65.64473724365234
2014-07-15,65.9495620727539
2014-07-16,65.43574523925781
2014-07-17,64.86967468261719
2014-07-18,66.25432586669922
2014-07-21,65.67955780029297
2014-07-22,66.39363861083984
2014-07-23,66.13241577148438
2014-07-24,66.10628509521484
2014-07-25,65.89729309082031
2014-07-28,65.25286102294922
2014-07-29,64.78262329101562
2014-07-30,64.67809295654297
2014-07-31,63.972694396972656
2014-08-01,64.32975006103516
2014-08-04,64.63455963134766
2014-08-05,64.39942169189453
2014-08-06,64.66938018798828
2014-08-07,63.746280670166016
2014-08-08,64.61714935302734
2014-08-11,65.74925994873047
2014-08-12,65.63603210449219
2014-08-13,65.4444580078125
2014-08-14,66.09759521484375
2014-08-15,66.32401275634766
2014-08-18,66.87263488769531
2014-08-19,66.74201202392578
2014-08-20,66.68975067138672
2014-08-21,66.41976928710938
2014-08-22,66.43721008300781
2014-08-25,67.2209701538086
2014-08-26,67.26454162597656
2014-08-27,67.23834228515625
2014-08-28,66.93272399902344
2014-08-29,67.0811538696289
2014-09-02,67.08988952636719
2014-09-03,66.55731201171875
2014-09-04,66.92401123046875
2014-09-05,67.03749084472656
2014-09-08,65.99849700927734
2014-09-09,64.96823120117188
2014-09-10,65.39608001708984
2014-09-11,65.25634002685547
2014-09-12,65.02935028076172
2014-09-15,64.9857177734375
2014-09-16,65.24764251708984
2014-09-17,65.21271514892578
2014-09-18,65.4484634399414
2014-09-19,65.85884094238281
2014-09-22,65.70164489746094
2014-09-23,64.9857177734375
2014-09-24,65.5881576538086
2014-09-25,64.61026000976562
2014-09-26,65.13410949707031
2014-09-29,65.23019409179688
2014-09-30,65.23889923095703
2014-10-01,64.82854461669922
2014-10-02,64.34833526611328
2014-10-03,64.7063217163086
2014-10-06,64.6539306640625
2014-10-07,64.73247528076172
2014-10-08,65.25634002685547
2014-10-09,64.26974487304688
2014-10-10,63.431556701660156
2014-10-13,62.00839614868164
2014-10-14,62.76801300048828
2014-10-15,62.5147819519043
2014-10-16,62.67194747924805
2014-10-17,63.02119445800781
2014-10-20,63.83318328857422
2014-10-21,65.18651580810547
2014-10-22,64.99443817138672
2014-10-23,64.81108093261719
2014-10-24,64.91584777832031
2014-10-27,65.06429290771484
2014-10-28,65.54450988769531
2014-10-29,65.23889923095703
2014-10-30,65.43098449707031
2014-10-31,65.64053344726562
2014-11-03,66.32157897949219
2014-11-04,62.86405563354492
2014-11-05,62.165550231933594
2014-11-06,62.71559524536133
2014-11-07,63.370460510253906
2014-11-10,63.588706970214844
2014-11-11,63.475223541259766
2014-11-12,63.40536117553711
2014-11-13,63.3442497253418
2014-11-14,62.279056549072266
2014-11-17,62.095699310302734
2014-11-18,62.89024353027344
2014-11-19,63.57125473022461
2014-11-20,63.606178283691406
2014-11-21,63.772071838378906
2014-11-24,63.52763366699219
2014-11-25,64.17584991455078
2014-11-26,64.13204956054688
2014-11-28,64.94672393798828
2014-12-01,64.59632110595703
2014-12-02,65.0518569946289
2014-12-03,65.35845947265625
2014-12-04,65.13943481445312
2014-12-05,65.40225219726562
2014-12-08,65.02557373046875
2014-12-09,65.38470458984375
2014-12-10,64.34229278564453
2014-12-11,64.83284759521484
2014-12-12,63.97435760498047
2014-12-15,63.27355194091797
2014-12-16,63.939308166503906
2014-12-17,64.82406616210938
2014-12-18,66.38337707519531
2014-12-19,66.79511260986328
2014-12-22,66.66370391845703
2014-12-23,68.11786651611328
2014-12-24,67.7937240600586
2014-12-26,67.8462905883789
2014-12-29,67.802490234375
2014-12-30,67.60099792480469
2014-12-31,66.75128173828125
2015-01-02,66.21691131591797
2015-01-05,65.4197769165039
2015-01-06,64.81533813476562
2015-01-07,65.11316680908203
2015-01-08,66.05048370361328
2015-01-09,65.61248779296875
2015-01-12,65.0518569946289
2015-01-13,65.27961730957031
2015-01-14,64.9292221069336
2015-01-15,64.57003784179688
2015-01-16,65.01679992675781
2015-01-20,65.28837585449219
2015-01-21,64.80659484863281
2015-01-22,65.79645538330078
2015-01-23,64.561279296875
2015-01-26,63.825435638427734
2015-01-27,62.85306930541992
2015-01-28,61.67049026489258
2015-01-29,63.045814514160156
2015-01-30,61.83692169189453
2015-02-02,62.92314910888672
2015-02-03,63.807926177978516
2015-02-04,63.553916931152344
2015-02-05,68.67848205566406
2015-02-06,69.6859130859375
2015-02-09,69.6070785522461
2015-02-10,70.0888671875
2015-02-11,70.39546966552734
2015-02-12,70.87725067138672
2015-02-13,72.2613525390625
2015-02-17,71.63937377929688
2015-02-18,71.39411926269531
2015-02-19,71.02619171142578
2015-02-20,71.65687561035156
2015-02-23,71.95478057861328
2015-02-24,71.63060760498047
2015-02-25,71.9381332397461
2015-02-26,72.28955078125
2015-02-27,72.6322021484375
2015-03-02,73.2735595703125
2015-03-03,72.8430404663086
2015-03-04,72.2456283569336
2015-03-05,73.11540985107422
2015-03-06,72.2456283569336
2015-03-09,72.81669616699219
2015-03-10,71.4021987915039
2015-03-11,70.7256851196289
2015-03-12,71.3582763671875
2015-03-13,70.75202941894531
2015-03-16,71.29676055908203
2015-03-17,71.00682067871094
2015-03-18,71.81510162353516
2015-03-19,71.75360870361328
2015-03-20,73.38777160644531
2015-03-23,72.81669616699219
2015-03-24,73.23839569091797
2015-03-25,73.55470275878906
2015-03-26,72.3598403930664
2015-03-27,72.82547760009766
2015-03-30,73.8622055053711
2015-03-31,73.06267547607422
2015-04-01,73.06267547607422
2015-04-02,73.88855743408203
2015-04-06,74.65293884277344
2015-04-07,73.78314208984375
2015-04-08,73.95005798339844
2015-04-09,74.231201171875
2015-04-10,73.30870819091797
2015-04-13,73.09784698486328
2015-04-14,74.36300659179688
2015-04-15,74.07308197021484
2015-04-16,73.73042297363281
2015-04-17,72.76397705078125
2015-04-20,72.51799011230469
2015-04-21,72.68490600585938
2015-04-22,72.41254425048828
2015-04-23,72.43891143798828
2015-04-24,72.27197265625
2015-04-27,73.07150268554688
2015-04-28,72.87821197509766
2015-04-29,72.43010711669922
2015-04-30,71.41974639892578
2015-05-01,72.72003173828125
2015-05-04,73.39655303955078
2015-05-05,76.34859466552734
2015-05-06,76.80543518066406
2015-05-07,77.60494995117188
2015-05-08,77.68404388427734
2015-05-11,77.24471282958984
2015-05-12,76.95479583740234
2015-05-13,76.9109115600586
2015-05-14,78.53623962402344
2015-05-15,78.14968872070312
2015-05-18,78.34296417236328
2015-05-19,78.69438934326172
2015-05-20,78.26390075683594
2015-05-21,78.50111389160156
2015-05-22,79.2654800415039
2015-05-26,77.73676300048828
2015-05-27,78.20366668701172
2015-05-28,77.93058013916016
2015-05-29,77.02316284179688
2015-06-01,77.2874526977539
2015-06-02,76.8733901977539
2015-06-03,76.96148681640625
2015-06-04,76.9879150390625
2015-06-05,77.04959869384766
2015-06-08,77.11125183105469
2015-06-09,77.48126220703125
2015-06-10,77.83364868164062
2015-06-11,77.25223541259766
2015-06-12,76.63555145263672
2015-06-15,76.15979766845703
2015-06-16,77.37555694580078
2015-06-17,77.446044921875
2015-06-18,77.82483673095703
2015-06-19,77.80720520019531
2015-06-22,77.81602478027344
2015-06-23,77.26981353759766
2015-06-24,77.06721496582031
2015-06-25,76.4240951538086
2015-06-26,77.5252914428711
2015-06-29,75.80742645263672
2015-06-30,76.34483337402344
2015-07-01,77.234619140625
2015-07-02,77.1024398803711
2015-07-06,76.5826644897461
2015-07-07,77.73675537109375
2015-07-08,75.93959045410156
2015-07-09,75.95721435546875
2015-07-10,77.01432037353516
2015-07-13,78.56486511230469
2015-07-14,78.58247375488281
2015-07-15,78.77629852294922
2015-07-16,78.67935943603516
2015-07-17,78.12438201904297
2015-07-20,77.99224090576172
2015-07-21,78.61770629882812
2015-07-22,78.6882095336914
2015-07-23,78.53842163085938
2015-07-24,77.8777084350586
2015-07-27,76.52983093261719
2015-07-28,77.54293060302734
2015-07-29,78.95248413085938
2015-07-30,78.8731918334961
2015-07-31,78.5031967163086
2015-08-03,78.8555908203125
2015-08-04,79.45462799072266
2015-08-05,80.1770248413086
2015-08-06,79.32247924804688
2015-08-07,79.7012939453125
2015-08-10,79.19035339355469
2015-08-11,79.533935546875
2015-08-12,78.26531982421875
2015-08-13,79.11985778808594
2015-08-14,78.24771881103516
2015-08-17,72.94428253173828
2015-08-18,73.8428726196289
2015-08-19,73.49047088623047
2015-08-20,72.39807891845703
2015-08-21,70.32780456542969
2015-08-24,67.44703674316406
2015-08-25,66.71581268310547
2015-08-26,69.06800079345703
2015-08-27,70.75584411621094
2015-08-28,71.00326538085938
2015-08-31,70.49072265625
2015-09-01,68.24618530273438
2015-09-02,69.58053588867188
2015-09-03,70.04888916015625
2015-09-04,68.35222625732422
2015-09-08,68.61732482910156
2015-09-09,67.56576538085938
2015-09-10,67.16812133789062
2015-09-11,67.5304183959961
2015-09-14,67.49506378173828
2015-09-15,68.39641571044922
2015-09-16,69.02381896972656
2015-09-17,69.68658447265625
2015-09-18,68.6084976196289
2015-09-21,69.3772964477539
2015-09-22,68.35222625732422
2015-09-23,69.23590087890625
2015-09-24,69.40382385253906
2015-09-25,70.49072265625
2015-09-28,68.2108383178711
2015-09-29,69.57170867919922
2015-09-30,71.29487609863281
2015-10-01,71.53346252441406
2015-10-02,71.78089141845703
2015-10-05,73.41570281982422
2015-10-06,73.41570281982422
2015-10-07,73.32732391357422
2015-10-08,74.14912414550781
2015-10-09,74.62633514404297
2015-10-12,74.69702911376953
2015-10-13,73.38919830322266
2015-10-14,73.45986938476562
2015-10-15,74.5379409790039
2015-10-16,74.90910339355469
2015-10-19,74.05191802978516
2015-10-20,73.99891662597656
2015-10-21,73.64544677734375
2015-10-22,74.7500228881836
2015-10-23,74.41423797607422
2015-10-26,74.13147735595703
2015-10-27,73.93704986572266
2015-10-28,73.56591033935547
2015-10-29,72.67340850830078
2015-10-30,71.10044860839844
2015-11-02,76.85318756103516
2015-11-03,76.72946166992188
2015-11-04,75.90766143798828
2015-11-05,76.64112091064453
2015-11-06,75.70440673828125
2015-11-09,74.80304718017578
2015-11-10,75.45699310302734
2015-11-11,75.84581756591797
2015-11-12,74.5379409790039
2015-11-13,73.04454040527344
2015-11-16,73.38919830322266
2015-11-17,72.51436614990234
2015-11-18,74.00775909423828
2015-11-19,74.73236846923828
2015-11-20,74.5821533203125
2015-11-23,75.47468566894531
2015-11-24,75.61603546142578
2015-11-25,75.73131561279297
2015-11-27,75.63378143310547
2015-11-30,74.59622955322266
2015-12-01,75.40321350097656
2015-12-02,74.3036117553711
2015-12-03,74.33905029296875
2015-12-04,75.7579116821289
2015-12-07,77.1324234008789
2015-12-08,77.22110748291016
2015-12-09,76.47622680664062
2015-12-10,77.02604675292969
2015-12-11,74.93321228027344
2015-12-14,75.86433410644531
2015-12-15,77.57582092285156
2015-12-16,79.15430450439453
2015-12-17,79.10999298095703
2015-12-18,77.51376342773438
2015-12-21,78.22315216064453
2015-12-22,78.61334228515625
2015-12-23,79.24296569824219
2015-12-24,78.74639892578125
2015-12-28,78.62223815917969
2015-12-29,79.27845001220703
2015-12-30,78.95032501220703
2015-12-31,78.09015655517578
2016-01-04,77.33642578125
2016-01-05,78.04582214355469
2016-01-06,75.4563980102539
2016-01-07,73.89567565917969
2016-01-08,73.44340515136719
2016-01-11,73.49662017822266
2016-01-12,74.69379425048828
2016-01-13,73.69168853759766
2016-01-14,74.7381362915039
2016-01-15,73.0266342163086
2016-01-19,74.38340759277344
2016-01-20,73.54095458984375
2016-01-21,73.86906433105469
2016-01-22,75.98849487304688
2016-01-25,74.01981353759766
2016-01-26,74.12625122070312
2016-01-27,73.07097625732422
2016-01-28,74.21491241455078
2016-01-29,75.59829711914062
2016-02-01,75.78455352783203
2016-02-02,75.39433288574219
2016-02-03,76.67129516601562
2016-02-04,77.15904235839844
2016-02-05,80.6884536743164
2016-02-08,79.48241424560547
2016-02-09,80.20073699951172
2016-02-10,78.4537353515625
2016-02-11,76.91959381103516
2016-02-12,78.3118896484375
2016-02-16,78.58676147460938
2016-02-17,79.8725814819336
2016-02-18,80.91902160644531
2016-02-19,81.25597381591797
2016-02-22,81.33576202392578
2016-02-23,81.33576202392578
2016-02-24,81.60179901123047
2016-02-25,82.4559097290039
2016-02-26,81.66410064697266
2016-02-29,81.25484466552734
2016-03-01,82.206787109375
2016-03-02,81.71748352050781
2016-03-03,82.02887725830078
2016-03-04,82.34026336669922
2016-03-07,81.5217514038086
2016-03-08,81.61962127685547
2016-03-09,82.02887725830078
2016-03-10,81.64630126953125
2016-03-11,82.8384780883789
2016-03-14,83.47904205322266
2016-03-15,83.45236206054688
2016-03-16,82.8384780883789
2016-03-17,83.5858154296875
2016-03-18,83.79047393798828
2016-03-21,83.74596405029297
2016-03-22,82.90077209472656
2016-03-23,83.07868957519531
2016-03-24,82.98084259033203
2016-03-28,83.27445220947266
2016-03-29,83.78156280517578
2016-03-30,84.00397491455078
2016-03-31,83.90611267089844
2016-04-01,85.09827423095703
2016-04-04,84.96483612060547
2016-04-05,84.60896301269531
2016-04-06,85.1249771118164
2016-04-07,84.1107406616211
2016-04-08,84.70680236816406
2016-04-11,84.74238586425781
2016-04-12,84.27974700927734
2016-04-13,84.09294128417969
2016-04-14,84.261962890625
2016-04-15,84.47550201416016
2016-04-18,85.21395111083984
2016-04-19,86.25487518310547
2016-04-20,85.91677856445312
2016-04-21,83.5324478149414
2016-04-22,83.5858154296875
2016-04-25,84.2708740234375
2016-04-26,85.13386535644531
2016-04-27,85.5609130859375
2016-04-28,86.40612030029297
2016-04-29,85.29401397705078
2016-05-02,86.41500854492188
2016-05-03,82.9986343383789
2016-05-04,82.87408447265625
2016-05-05,82.9897232055664
2016-05-06,83.62138366699219
2016-05-09,83.39897155761719
2016-05-10,85.00041198730469
2016-05-11,84.45769500732422
2016-05-12,84.17301940917969
2016-05-13,82.43812561035156
2016-05-16,82.55380249023438
2016-05-17,81.86872863769531
2016-05-18,80.51641845703125
2016-05-19,80.97015380859375
2016-05-20,80.49862670898438
2016-05-23,80.72103881835938
2016-05-24,81.9754867553711
2016-05-25,81.88652801513672
2016-05-26,81.61873626708984
2016-05-27,82.11857604980469
2016-05-31,81.92223358154297
2016-06-01,83.00225830078125
2016-06-02,83.1897201538086
2016-06-03,83.07368469238281
2016-06-06,83.0647201538086
2016-06-07,83.1183090209961
2016-06-08,82.90409088134766
2016-06-09,82.36851501464844
2016-06-10,81.71692657470703
2016-06-13,81.48485565185547
2016-06-14,81.62767791748047
2016-06-15,81.23494720458984
2016-06-16,81.8597412109375
2016-06-17,82.06504821777344
2016-06-20,83.08260345458984
2016-06-21,83.10045623779297
2016-06-22,83.53779602050781
2016-06-23,84.75173950195312
2016-06-24,80.09242248535156
2016-06-27,77.8698501586914
2016-06-28,78.71781158447266
2016-06-29,80.07455444335938
2016-06-30,81.24386596679688
2016-07-01,81.95793914794922
2016-07-05,81.51163482666016
2016-07-06,81.2527847290039
2016-07-07,81.71692657470703
2016-07-08,83.02011108398438
2016-07-11,83.26111602783203
2016-07-12,83.2700424194336
2016-07-13,83.27899932861328
2016-07-14,83.93055725097656
2016-07-15,84.26082611083984
2016-07-18,83.87701416015625
2016-07-19,83.44856262207031
2016-07-20,83.4574966430664
2016-07-21,82.88621520996094
2016-07-22,83.21648406982422
2016-07-25,83.16293334960938
2016-07-26,83.0558090209961
2016-07-27,82.48455047607422
2016-07-28,82.2167739868164
2016-07-29,82.92193603515625
2016-08-01,83.39500427246094
2016-08-02,83.2521743774414
2016-08-03,83.76097869873047
2016-08-04,83.61817169189453
2016-08-05,83.52890014648438
2016-08-08,83.2700424194336
2016-08-09,83.31468200683594
2016-08-10,82.93086242675781
2016-08-11,82.59169006347656
2016-08-12,83.10045623779297
2016-08-15,83.1897201538086
2016-08-16,82.49347686767578
2016-08-17,83.0290298461914
2016-08-18,84.88562774658203
2016-08-19,81.87760162353516
2016-08-22,81.56517028808594
2016-08-23,81.73477172851562
2016-08-24,80.77973175048828
2016-08-25,81.4312973022461
2016-08-26,81.14569091796875
2016-08-29,81.36956787109375
2016-08-30,80.48295593261719
2016-08-31,79.90982818603516
2016-09-01,79.65907287597656
2016-09-02,80.25907897949219
2016-09-06,80.12474822998047
2016-09-07,78.99632263183594
2016-09-08,78.88887023925781
2016-09-09,78.4052734375
2016-09-12,79.49784851074219
2016-09-13,78.66499328613281
2016-09-14,78.36947631835938
2016-09-15,78.68290710449219
2016-09-16,78.55753326416016
2016-09-19,78.25304412841797
2016-09-20,78.181396484375
2016-09-21,79.03218841552734
2016-09-22,79.47098541259766
2016-09-23,78.94263458251953
2016-09-26,79.09486389160156
2016-09-27,80.05309295654297
2016-09-28,79.2112808227539
2016-09-29,77.79632568359375
2016-09-30,79.30977630615234
2016-10-03,78.8709716796875
2016-10-04,78.29780578613281
2016-10-05,78.76348114013672
2016-10-06,79.08589935302734
2016-10-07,78.65605163574219
2016-10-10,78.38738250732422
2016-10-11,78.16349792480469
2016-10-12,78.9695053100586
2016-10-13,78.94263458251953
2016-10-14,78.20828247070312
2016-10-17,78.39633178710938
2016-10-18,78.51273345947266
2016-10-19,78.45005798339844
2016-10-20,77.28585052490234
2016-10-21,77.4738998413086
2016-10-24,77.58139038085938
2016-10-25,77.1783676147461
2016-10-26,76.8022689819336
2016-10-27,76.94554138183594
2016-10-28,77.38434600830078
2016-10-31,78.02915954589844
2016-11-01,77.28585052490234
2016-11-02,73.0767593383789
2016-11-03,71.2588119506836
2016-11-04,70.7662582397461
2016-11-07,72.1453857421875
2016-11-08,71.92150115966797
2016-11-09,71.99315643310547
2016-11-10,70.04084777832031
2016-11-11,70.1751937866211
2016-11-14,69.49458312988281
2016-11-15,69.62889862060547
2016-11-16,68.96620178222656
2016-11-17,69.95130920410156
2016-11-18,69.32443237304688
2016-11-21,69.69160461425781
2016-11-22,69.61100769042969
2016-11-23,69.65577697753906
2016-11-25,70.43490600585938
2016-11-28,70.55184173583984
2016-11-29,70.70475769042969
2016-11-30,69.88623809814453
2016-12-01,68.27627563476562
2016-12-02,68.21329498291016
2016-12-05,69.40054321289062
2016-12-06,69.67037200927734
2016-12-07,70.45291137695312
2016-12-08,71.31635284423828
2016-12-09,71.69413757324219
2016-12-12,70.36295318603516
2016-12-13,70.81268310546875
2016-12-14,70.12008666992188
2016-12-15,69.77828216552734
2016-12-16,68.47415161132812
2016-12-19,68.60903930664062
2016-12-20,69.82328033447266
2016-12-21,70.26400756835938
2016-12-22,70.8576431274414
2016-12-23,70.49787902832031
2016-12-27,70.36295318603516
2016-12-28,69.45452880859375
2016-12-29,69.49951934814453
2016-12-30,68.79793548583984
2017-01-03,69.55348205566406
2017-01-04,70.78568267822266
2017-01-05,70.69573211669922
2017-01-06,71.19942474365234
2017-01-09,70.37195587158203
2017-01-10,69.57146453857422
2017-01-11,70.45291137695312
2017-01-12,71.18144226074219
2017-01-13,70.86663055419922
2017-01-17,71.820068359375
2017-01-18,71.2983627319336
2017-01-19,70.95658874511719
2017-01-20,71.6221694946289
2017-01-23,71.64014434814453
2017-01-24,72.66551971435547
2017-01-25,73.76282501220703
2017-01-26,73.71786499023438
2017-01-27,72.81841278076172
2017-01-30,72.73747253417969
2017-01-31,73.04327392578125
2017-02-01,71.88298797607422
2017-02-02,73.7538070678711
2017-02-03,74.6712417602539
2017-02-06,74.49137115478516
2017-02-07,75.01302337646484
2017-02-08,74.19453430175781
2017-02-09,74.34744262695312
2017-02-10,74.28450012207031
2017-02-13,74.28450012207031
2017-02-14,74.87814331054688
2017-02-15,75.13896942138672
2017-02-16,74.89610290527344
2017-02-17,76.4521255493164
2017-02-21,76.12833404541016
2017-02-22,75.73258972167969
2017-02-23,75.57068634033203
2017-02-24,75.6339111328125
2017-02-27,74.92949676513672
2017-02-28,74.8211441040039
2017-03-01,75.90486145019531
2017-03-02,74.88433837890625
2017-03-03,74.91142272949219
2017-03-06,74.69469451904297
2017-03-07,74.74886322021484
2017-03-08,74.89338684082031
2017-03-09,74.84820556640625
2017-03-10,77.46720123291016
2017-03-13,77.0969009399414
2017-03-14,76.56407928466797
2017-03-15,77.06079864501953
2017-03-16,77.28656005859375
2017-03-17,77.6297378540039
2017-03-20,78.12643432617188
2017-03-21,78.09935760498047
2017-03-22,78.14449310302734
2017-03-23,78.13545227050781
2017-03-24,77.6749038696289
2017-03-27,77.50330352783203
2017-03-28,77.31366729736328
2017-03-29,77.23238372802734
2017-03-30,77.06982421875
2017-03-31,76.57313537597656
2017-04-03,75.40812683105469
2017-04-04,76.81696319580078
2017-04-05,76.97952270507812
2017-04-06,76.19384765625
2017-04-07,75.99515533447266
2017-04-10,76.50989532470703
2017-04-11,76.62730407714844
2017-04-12,76.69053649902344
2017-04-13,76.70858764648438
2017-04-17,77.08792114257812
2017-04-18,77.92776489257812
2017-04-19,77.32267761230469
2017-04-20,77.69293975830078
2017-04-21,76.92532348632812
2017-04-24,77.65684509277344
2017-04-25,78.91212463378906
2017-04-26,79.30043029785156
2017-04-27,78.9482650756836
2017-04-28,78.69538879394531
2017-05-01,78.73151397705078
2017-05-02,79.0024642944336
2017-05-03,82.45223999023438
2017-05-04,82.95799255371094
2017-05-05,83.86105346679688
2017-05-08,83.63529968261719
2017-05-09,83.96946716308594
2017-05-10,84.96282958984375
2017-05-11,83.8971939086914
2017-05-12,83.92428588867188
2017-05-15,83.63529968261719
2017-05-16,82.99411010742188
2017-05-17,83.17472076416016
2017-05-18,82.52449798583984
2017-05-19,83.41856384277344
2017-05-22,83.94234466552734
2017-05-23,83.07538604736328
2017-05-24,84.01457977294922
2017-05-25,84.52031707763672
2017-05-26,84.9281997680664
2017-05-30,85.1910629272461
2017-05-31,85.3270263671875
2017-06-01,85.70768737792969
2017-06-02,87.13072204589844
