Date,NI
2013-08-30,7.89202880859375
2013-09-03,7.856968879699707
2013-09-04,7.867757320404053
2013-09-05,7.8246026039123535
2013-09-06,7.8515729904174805
2013-09-09,7.897425174713135
2013-09-10,8.034985542297363
2013-09-11,7.981036186218262
2013-09-12,7.986433506011963
2013-09-13,8.078141212463379
2013-09-16,8.132088661193848
2013-09-17,8.159056663513184
2013-09-18,8.304703712463379
2013-09-19,8.239971160888672
2013-09-20,8.194120407104492
2013-09-23,8.315494537353516
2013-09-24,8.318191528320312
2013-09-25,8.269640922546387
2013-09-26,8.269640922546387
2013-09-27,8.272339820861816
2013-09-30,8.331677436828613
2013-10-01,8.361343383789062
2013-10-02,8.337071418762207
2013-10-03,8.229180335998535
2013-10-04,8.250761032104492
2013-10-07,8.172539710998535
2013-10-08,8.148266792297363
2013-10-09,8.134781837463379
2013-10-10,8.283127784729004
2013-10-11,8.304703712463379
2013-10-14,8.312799453735352
2013-10-15,8.191421508789062
2013-10-16,8.328978538513184
2013-10-17,8.44495964050293
2013-10-18,8.544754028320312
2013-10-21,8.5123872756958
2013-10-22,8.69040298461914
2013-10-23,8.67422103881836
2013-10-24,8.666131019592285
2013-10-25,8.717377662658691
2013-10-28,8.63915729522705
2013-10-29,8.685370445251465
2013-10-30,8.617412567138672
2013-10-31,8.568479537963867
2013-11-01,8.622845649719238
2013-11-04,8.614690780639648
2013-11-05,8.58478832244873
2013-11-06,8.666341781616211
2013-11-07,8.541295051574707
2013-11-08,8.514111518859863
2013-11-11,8.511391639709473
2013-11-12,8.416247367858887
2013-11-13,8.563043594360352
2013-11-14,8.742457389831543
2013-11-15,8.8212890625
2013-11-18,8.76148509979248
2013-11-19,8.707120895385742
2013-11-20,8.58478832244873
2013-11-21,8.55760669708252
2013-11-22,8.660906791687012
2013-11-25,8.666341781616211
2013-11-26,8.633716583251953
2013-11-27,8.609257698059082
2013-11-29,8.59566593170166
2013-12-02,8.58478832244873
2013-12-03,8.606536865234375
2013-12-04,8.636436462402344
2013-12-05,8.511391639709473
2013-12-06,8.579352378845215
2013-12-09,8.552168846130371
2013-12-10,8.45158576965332
2013-12-11,8.372751235961914
2013-12-12,8.421683311462402
2013-12-13,8.410807609558105
2013-12-16,8.448869705200195
2013-12-17,8.443431854248047
2013-12-18,8.592944145202637
2013-12-19,8.563043594360352
2013-12-20,8.932746887207031
2013-12-23,8.853910446166992
2013-12-24,8.90556526184082
2013-12-26,8.826730728149414
2013-12-27,8.872941970825195
2013-12-30,8.872941970825195
2013-12-31,8.938182830810547
2014-01-02,8.777795791625977
2014-01-03,8.82400894165039
2014-01-06,8.957213401794434
2014-01-07,8.987116813659668
2014-01-08,8.943625450134277
2014-01-09,8.995269775390625
2014-01-10,9.152941703796387
2014-01-13,9.036050796508789
2014-01-14,9.057795524597168
2014-01-15,9.065953254699707
2014-01-16,9.190999984741211
2014-01-17,9.212743759155273
2014-01-21,9.32963752746582
2014-01-22,9.32963752746582
2014-01-23,9.30517292022705
2014-01-24,9.13119125366211
2014-01-27,9.152941703796387
2014-01-28,9.291581153869629
2014-01-29,9.212743759155273
2014-01-30,9.313328742980957
2014-01-31,9.343230247497559
2014-02-03,9.229057312011719
2014-02-04,9.171968460083008
2014-02-05,9.174688339233398
2014-02-06,9.245893478393555
2014-02-07,9.314363479614258
2014-02-10,9.456777572631836
2014-02-11,9.495121002197266
2014-02-12,9.489638328552246
2014-02-13,9.522505760192871
2014-02-14,9.63205337524414
2014-02-18,9.667654991149902
2014-02-19,9.69504451751709
2014-02-20,9.67039680480957
2014-02-21,9.69504451751709
2014-02-24,9.706001281738281
2014-02-25,9.692302703857422
2014-02-26,9.566326141357422
2014-02-27,9.530721664428711
2014-02-28,9.536201477050781
2014-03-03,9.462252616882324
2014-03-04,9.593708992004395
2014-03-05,9.497857093811035
2014-03-06,9.434865951538086
2014-03-07,9.508810997009277
2014-03-10,9.440345764160156
2014-03-11,9.363661766052246
2014-03-12,9.50333309173584
2014-03-13,9.618363380432129
2014-03-14,9.67039680480957
2014-03-17,9.71969223022461
2014-03-18,9.763511657714844
2014-03-19,9.615618705749512
2014-03-20,9.558110237121582
2014-03-21,9.604665756225586
2014-03-24,9.599186897277832
2014-03-25,9.582756042480469
2014-03-26,9.58549690246582
2014-03-27,9.684090614318848
2014-03-28,9.68134880065918
2014-03-31,9.730647087097168
2014-04-01,9.782681465148926
2014-04-02,9.700521469116211
2014-04-03,9.70326042175293
2014-04-04,9.6649169921875
2014-04-07,9.525242805480957
2014-04-08,9.621099472045898
2014-04-09,9.63205337524414
2014-04-10,9.552630424499512
2014-04-11,9.514287948608398
2014-04-14,9.560845375061035
2014-04-15,9.747079849243164
2014-04-16,9.941527366638184
2014-04-17,9.837454795837402
2014-04-21,9.77994441986084
2014-04-22,9.812807083129883
2014-04-23,9.840195655822754
2014-04-24,9.82376480102539
2014-04-25,9.878536224365234
2014-04-28,9.958515167236328
2014-04-29,10.00815486907959
2014-04-30,10.016427040100098
2014-05-01,10.209478378295898
2014-05-02,9.994365692138672
2014-05-05,10.137778282165527
2014-05-06,10.085373878479004
2014-05-07,10.2232666015625
2014-05-08,10.077101707458496
2014-05-09,9.911632537841797
2014-05-12,9.925419807434082
2014-05-13,9.889567375183105
2014-05-14,9.994365692138672
2014-05-15,9.980578422546387
2014-05-16,10.060559272766113
2014-05-19,10.159835815429688
2014-05-20,10.118467330932617
2014-05-21,10.14604663848877
2014-05-22,10.25635814666748
2014-05-23,10.314276695251465
2014-05-27,10.24532699584961
2014-05-28,10.270153999328613
2014-05-29,10.24532699584961
2014-05-30,10.306000709533691
2014-06-02,10.391493797302246
2014-06-03,10.363913536071777
2014-06-04,10.435616493225098
2014-06-05,10.452164649963379
2014-06-06,10.410799026489258
2014-06-09,10.336338996887207
2014-06-10,10.226024627685547
2014-06-11,10.115711212158203
2014-06-12,10.201202392578125
2014-06-13,10.25635814666748
2014-06-16,10.355642318725586
2014-06-17,10.372188568115234
2014-06-18,10.559722900390625
2014-06-19,10.70312786102295
2014-06-20,10.623149871826172
2014-06-23,10.634182929992676
2014-06-24,10.636938095092773
2014-06-25,10.87962818145752
2014-06-26,10.86308479309082
2014-06-27,10.818960189819336
2014-06-30,10.849291801452637
2014-07-01,10.799650192260742
2014-07-02,10.645212173461914
2014-07-03,10.52938461303711
2014-07-07,10.548688888549805
2014-07-08,10.554204940795898
2014-07-09,10.620396614074707
2014-07-10,10.736222267150879
2014-07-11,10.780345916748047
2014-07-14,10.692098617553711
2014-07-15,10.683825492858887
2014-07-16,10.675549507141113
2014-07-17,10.601092338562012
2014-07-18,10.816201210021973
2014-07-21,10.816201210021973
2014-07-22,10.87962818145752
2014-07-23,10.874113082885742
2014-07-24,10.915483474731445
2014-07-25,10.841022491455078
2014-07-28,10.86308479309082
2014-07-29,10.78535270690918
2014-07-30,10.690958023071289
2014-07-31,10.460538864135742
2014-08-01,10.33838939666748
2014-08-04,10.37725830078125
2014-08-05,10.185702323913574
2014-08-06,10.14128303527832
2014-08-07,10.157938957214355
2014-08-08,10.360599517822266
2014-08-11,10.39391040802002
2014-08-12,10.441104888916016
2014-08-13,10.538270950317383
2014-08-14,10.671529769897461
2014-08-15,10.73815631866455
2014-08-18,10.690958023071289
2014-08-19,10.815887451171875
2014-08-20,10.804780960083008
2014-08-21,10.76869010925293
2014-08-22,10.729828834533691
2014-08-25,10.76869010925293
2014-08-26,10.702064514160156
2014-08-27,10.849196434020996
2014-08-28,10.968576431274414
2014-08-29,11.012994766235352
2014-09-02,11.01577091217041
2014-09-03,11.049084663391113
2014-09-04,11.060192108154297
2014-09-05,11.215652465820312
2014-09-08,11.21287727355957
2014-09-09,11.151803016662598
2014-09-10,11.093501091003418
2014-09-11,11.10738468170166
2014-09-12,10.83532428741455
2014-09-15,10.807559967041016
2014-09-16,10.957470893859863
2014-09-17,10.929709434509277
2014-09-18,10.890843391418457
2014-09-19,11.037981033325195
2014-09-22,10.899173736572266
2014-09-23,10.918606758117676
2014-09-24,10.854751586914062
2014-09-25,10.729828834533691
2014-09-26,10.710393905639648
2014-09-29,11.337804794311523
2014-09-30,11.376670837402344
2014-10-01,11.343358039855957
2014-10-02,11.321147918701172
2014-10-03,11.446072578430176
2014-10-06,11.532136917114258
2014-10-07,11.504373550415039
2014-10-08,11.704255104064941
2014-10-09,11.2711763381958
2014-10-10,11.260074615478516
2014-10-13,11.065741539001465
2014-10-14,10.857531547546387
2014-10-15,10.713167190551758
2014-10-16,10.946369171142578
2014-10-17,11.021323204040527
2014-10-20,11.310041427612305
2014-10-21,11.384998321533203
2014-10-22,11.315593719482422
2014-10-23,11.459954261779785
2014-10-24,11.593210220336914
2014-10-27,11.543242454528809
2014-10-28,11.66816520690918
2014-10-29,11.626265525817871
2014-10-30,11.835770606994629
2014-10-31,11.749177932739258
2014-11-03,11.908402442932129
2014-11-04,11.615090370178223
2014-11-05,11.919575691223145
2014-11-06,11.807835578918457
2014-11-07,11.83856201171875
2014-11-10,11.860913276672363
2014-11-11,11.874879837036133
2014-11-12,11.612298011779785
2014-11-13,11.520113945007324
2014-11-14,11.3944091796875
2014-11-17,11.483798027038574
2014-11-18,11.472625732421875
2014-11-19,11.436311721801758
2014-11-20,11.525701522827148
2014-11-21,11.564809799194336
2014-11-24,11.556427955627441
2014-11-25,11.648612022399902
2014-11-26,11.682135581970215
2014-11-28,11.687721252441406
2014-12-01,11.595540046691895
2014-12-02,11.69330883026123
2014-12-03,11.73799991607666
2014-12-04,11.830187797546387
2014-12-05,11.679339408874512
2014-12-08,11.592742919921875
2014-12-09,11.701690673828125
2014-12-10,11.386029243469238
2014-12-11,11.3944091796875
2014-12-12,11.165350914001465
2014-12-15,10.972602844238281
2014-12-16,10.922319412231445
2014-12-17,11.257532119750977
2014-12-18,11.612298011779785
2014-12-19,11.656994819641113
2014-12-22,11.740795135498047
2014-12-23,11.76035213470459
2014-12-24,12.03410816192627
2014-12-26,12.31345272064209
2014-12-29,12.377700805664062
2014-12-30,12.126289367675781
2014-12-31,11.84974193572998
2015-01-02,11.858120918273926
2015-01-05,11.718446731567383
2015-01-06,11.58156967163086
2015-01-07,11.777109146118164
2015-01-08,11.992202758789062
2015-01-09,11.874879837036133
2015-01-12,11.819011688232422
2015-01-13,11.816218376159668
2015-01-14,12.062040328979492
2015-01-15,12.170985221862793
2015-01-16,12.29389762878418
2015-01-20,12.346969604492188
2015-01-21,12.455914497375488
2015-01-22,12.374905586242676
2015-01-23,12.352558135986328
2015-01-26,12.25478458404541
2015-01-27,12.277134895324707
2015-01-28,12.03690242767334
2015-01-29,12.201708793640137
2015-01-30,12.084385871887207
2015-02-02,12.265961647033691
2015-02-03,12.564861297607422
2015-02-04,12.444741249084473
2015-02-05,12.64423942565918
2015-02-06,12.121611595153809
2015-02-09,12.104753494262695
2015-02-10,12.607706069946289
2015-02-11,12.152523040771484
2015-02-12,12.186239242553711
2015-02-13,11.947403907775879
2015-02-17,11.958637237548828
2015-02-18,12.337967872619629
2015-02-19,12.214336395263672
2015-02-20,12.256482124328613
2015-02-23,12.278960227966309
2015-02-24,12.318299293518066
2015-02-25,12.10194206237793
2015-02-26,11.953020095825195
2015-02-27,12.056985855102539
2015-03-02,11.89682388305664
2015-03-03,11.944589614868164
2015-03-04,11.927729606628418
2015-03-05,12.054171562194824
2015-03-06,11.686086654663086
2015-03-09,11.70013427734375
2015-03-10,11.680468559265137
2015-03-11,11.50906753540039
2015-03-12,11.818150520324707
2015-03-13,11.582123756408691
2015-03-16,11.756333351135254
2015-03-17,11.77880859375
2015-03-18,12.298626899719238
2015-03-19,12.138470649719238
2015-03-20,12.357636451721191
2015-03-23,12.284579277038574
2015-03-24,12.107563972473145
2015-03-25,12.107563972473145
2015-03-26,12.026078224182129
2015-03-27,12.340775489807129
2015-03-30,12.41383171081543
2015-03-31,12.408210754394531
2015-04-01,12.433500289916992
2015-04-02,12.408210754394531
2015-04-06,12.551513671875
2015-04-07,12.419453620910645
2015-04-08,12.371684074401855
2015-04-09,12.259291648864746
2015-04-10,12.329535484313965
2015-04-13,12.14409065246582
2015-04-14,12.1637601852417
2015-04-15,12.295821189880371
2015-04-16,12.17499828338623
2015-04-17,12.124420166015625
2015-04-20,12.225574493408203
2015-04-21,12.273336410522461
2015-04-22,12.416642189025879
2015-04-23,12.529037475585938
2015-04-24,12.607706069946289
2015-04-27,12.47564697265625
2015-04-28,12.520869255065918
2015-04-29,12.436079025268555
2015-04-30,12.272149085998535
2015-05-01,12.396506309509277
2015-05-04,12.475650787353516
2015-05-05,12.187355995178223
2015-05-06,12.113871574401855
2015-05-07,12.161918640136719
2015-05-08,12.455860137939453
2015-05-11,12.543482780456543
2015-05-12,12.566094398498535
2015-05-13,12.419120788574219
2015-05-14,12.48129940032959
2015-05-15,12.854384422302246
2015-05-18,13.165284156799316
2015-05-19,13.26421070098877
2015-05-20,13.343351364135742
2015-05-21,13.309431076049805
2015-05-22,13.374436378479004
2015-05-26,13.295299530029297
2015-05-27,13.241596221923828
2015-05-28,13.385738372802734
2015-05-29,13.334867477416992
2015-06-01,13.300951957702637
2015-06-02,13.14832592010498
2015-06-03,13.012661933898926
2015-06-04,12.910909652709961
2015-06-05,12.800680160522461
2015-06-08,12.721543312072754
2015-06-09,12.735676765441895
2015-06-10,12.899605751037598
2015-06-11,13.100276947021484
2015-06-12,12.990049362182617
2015-06-15,13.100276947021484
2015-06-16,13.190720558166504
2015-06-17,13.679689407348633
2015-06-18,13.77012825012207
2015-06-19,13.580765724182129
2015-06-22,13.65424633026123
2015-06-23,13.385738372802734
2015-06-24,13.2839937210083
2015-06-25,13.15398120880127
2015-06-26,13.072015762329102
2015-06-29,12.987224578857422
2015-06-30,12.885476112365723
2015-07-01,12.845906257629395
2015-07-02,12.221145629882812
2015-07-06,12.113250732421875
2015-07-07,12.314657211303711
2015-07-08,12.329045295715332
2015-07-09,12.048510551452637
2015-07-10,12.16360092163086
2015-07-13,12.16360092163086
2015-07-14,12.07009506225586
2015-07-15,12.21395492553711
2015-07-16,12.45852279663086
2015-07-17,12.156410217285156
2015-07-20,12.16360092163086
2015-07-21,12.113250732421875
2015-07-22,12.199566841125488
2015-07-23,11.897455215454102
2015-07-24,12.249918937683105
2015-07-27,12.408169746398926
2015-07-28,12.400978088378906
2015-07-29,12.368311882019043
2015-07-30,12.426380157470703
2015-07-31,12.67316722869873
2015-08-03,12.390091896057129
2015-08-04,12.208626747131348
2015-08-05,12.215888977050781
2015-08-06,12.230401992797852
2015-08-07,12.273953437805176
2015-08-10,12.252180099487305
2015-08-11,12.404600143432617
2015-08-12,12.85462474822998
2015-08-13,12.8618803024292
2015-08-14,12.934468269348145
2015-08-17,13.065114974975586
2015-08-18,12.876399040222168
2015-08-19,12.927209854125977
2015-08-20,12.73123550415039
2015-08-21,12.542515754699707
2015-08-24,11.990876197814941
2015-08-25,11.7586088180542
2015-08-26,12.121530532836914
2015-08-27,12.375568389892578
2015-08-28,12.382831573486328
2015-08-31,12.18685245513916
2015-09-01,11.961843490600586
2015-09-02,11.823931694030762
2015-09-03,11.9473237991333
2015-09-04,11.736830711364746
2015-09-08,12.070717811584473
2015-09-09,11.954582214355469
2015-09-10,12.034424781799316
2015-09-11,12.05620288848877
2015-09-14,12.150562286376953
2015-09-15,12.237661361694336
2015-09-16,12.477190971374512
2015-09-17,12.68768310546875
2015-09-18,12.644131660461426
2015-09-21,12.694939613342285
2015-09-22,12.571548461914062
2015-09-23,12.658647537231445
2015-09-24,12.76752758026123
2015-09-25,13.028828620910645
2015-09-28,12.941730499267578
2015-09-29,12.992531776428223
2015-09-30,13.46433162689209
2015-10-01,13.406261444091797
2015-10-02,13.660308837890625
2015-10-05,13.827250480651855
2015-10-06,13.58772087097168
2015-10-07,13.740144729614258
2015-10-08,13.85628604888916
2015-10-09,13.776440620422363
2015-10-12,13.827250480651855
2015-10-13,13.870800971984863
2015-10-14,13.841765403747559
2015-10-15,14.074036598205566
2015-10-16,14.124847412109375
2015-10-19,14.19017219543457
2015-10-20,14.182910919189453
2015-10-21,14.081294059753418
2015-10-22,14.33533763885498
2015-10-23,14.233717918395996
2015-10-26,14.204687118530273
2015-10-27,13.986936569213867
2015-10-28,13.975963592529297
2015-10-29,13.822296142578125
2015-10-30,14.019864082336426
2015-11-02,14.034496307373047
2015-11-03,13.990593910217285
2015-11-04,14.16620922088623
2015-11-05,14.312551498413086
2015-11-06,13.873520851135254
2015-11-09,13.84424877166748
2015-11-10,14.085718154907227
2015-11-11,14.210114479064941
2015-11-12,14.005228996276855
2015-11-13,13.96132755279541
2015-11-16,14.136938095092773
2015-11-17,14.034496307373047
2015-11-18,14.327187538146973
2015-11-19,14.422313690185547
2015-11-20,14.510117530822754
2015-11-23,14.451580047607422
2015-11-24,14.283285140991211
2015-11-25,14.005228996276855
2015-11-27,14.063769340515137
2015-11-30,14.041815757751465
2015-12-01,14.188159942626953
2015-12-02,14.114988327026367
2015-12-03,13.851564407348633
2015-12-04,13.975963592529297
2015-12-07,14.005228996276855
2015-12-08,14.085718154907227
2015-12-09,14.093037605285645
2015-12-10,13.932055473327637
2015-12-11,13.654001235961914
2015-12-14,13.785710334777832
2015-12-15,13.690587997436523
2015-12-16,14.129621505737305
2015-12-17,14.107669830322266
2015-12-18,13.873520851135254
2015-12-21,13.822296142578125
2015-12-22,13.9832763671875
2015-12-23,14.144258499145508
2015-12-24,14.129621505737305
2015-12-28,14.246699333190918
2015-12-29,14.488168716430664
2015-12-30,14.50280475616455
2015-12-31,14.275964736938477
2016-01-04,14.283285140991211
2016-01-05,14.510117530822754
2016-01-06,14.590607643127441
2016-01-07,14.268653869628906
2016-01-08,14.246699333190918
2016-01-11,14.480846405029297
2016-01-12,14.297921180725098
2016-01-13,14.246699333190918
2016-01-14,14.63451099395752
2016-01-15,14.444263458251953
2016-01-19,14.663782119750977
2016-01-20,14.239384651184082
2016-01-21,14.290604591369629
2016-01-22,14.839397430419922
2016-01-25,14.912566184997559
2016-01-26,14.861349105834961
2016-01-27,14.736953735351562
2016-01-28,15.18331241607666
2016-01-29,15.373551368713379
2016-02-01,15.585761070251465
2016-02-02,15.556489944458008
2016-02-03,15.71746826171875
2016-02-04,15.59585952758789
2016-02-05,15.463191032409668
2016-02-08,15.411595344543457
2016-02-09,15.654820442199707
2016-02-10,15.831711769104004
2016-02-11,15.551633834838867
2016-02-12,15.684303283691406
2016-02-16,15.558998107910156
2016-02-17,15.735892295837402
2016-02-18,16.11915397644043
2016-02-19,16.11915397644043
2016-02-22,16.148635864257812
2016-02-23,16.067562103271484
2016-02-24,16.03070831298828
2016-02-25,16.237085342407227
2016-02-26,15.853816032409668
2016-02-29,15.831711769104004
2016-03-01,15.846450805664062
2016-03-02,16.266565322875977
2016-03-03,16.465566635131836
2016-03-04,16.50979232788086
2016-03-07,16.48030662536621
2016-03-08,16.568748474121094
2016-03-09,16.67194175720215
2016-03-10,16.782495498657227
2016-03-11,16.76038360595703
2016-03-14,16.78986930847168
2016-03-15,16.70879554748535
2016-03-16,17.025720596313477
2016-03-17,17.19523811340332
2016-03-18,16.804603576660156
2016-03-21,16.870943069458008
2016-03-22,16.804603576660156
2016-03-23,16.966754913330078
2016-03-24,16.974130630493164
2016-03-28,16.893049240112305
2016-03-29,17.077316284179688
2016-03-30,17.23946189880371
2016-03-31,17.364765167236328
2016-04-01,17.5563907623291
2016-04-04,17.394241333007812
2016-04-05,17.1289119720459
2016-04-06,17.276315689086914
2016-04-07,17.26157569885254
2016-04-08,17.357389450073242
2016-04-11,17.298423767089844
2016-04-12,17.416353225708008
2016-04-13,17.246835708618164
2016-04-14,17.268943786621094
2016-04-15,17.45321273803711
2016-04-18,17.5563907623291
2016-04-19,17.674318313598633
2016-04-20,17.003610610961914
2016-04-21,16.3107852935791
2016-04-22,16.399232864379883
2016-04-25,16.458200454711914
2016-04-26,16.4287166595459
2016-04-27,16.692197799682617
2016-04-28,16.736730575561523
2016-04-29,16.855484008789062
2016-05-02,17.041034698486328
2016-05-03,17.15236473083496
2016-05-04,17.46408462524414
2016-05-05,17.42698097229004
2016-05-06,17.375024795532227
2016-05-09,17.516042709350586
2016-05-10,17.46408462524414
2016-05-11,17.657066345214844
2016-05-12,17.78323745727539
2016-05-13,17.901994705200195
2016-05-16,18.03558349609375
2016-05-17,17.738710403442383
2016-05-18,17.404712677001953
2016-05-19,17.4566650390625
2016-05-20,17.67932891845703
2016-05-23,17.57542610168457
2016-05-24,17.864883422851562
2016-05-25,17.77581787109375
2016-05-26,17.842618942260742
2016-05-27,17.901994705200195
2016-05-31,17.70901870727539
2016-06-01,17.83519172668457
2016-06-02,17.80550765991211
2016-06-03,18.154340744018555
2016-06-06,18.132076263427734
2016-06-07,18.13949966430664
2016-06-08,18.287940979003906
2016-06-09,18.569974899291992
2016-06-10,18.480911254882812
2016-06-13,18.525440216064453
2016-06-14,18.710996627807617
2016-06-15,18.688730239868164
2016-06-16,18.814903259277344
2016-06-17,18.74810791015625
2016-06-20,18.621929168701172
2016-06-21,18.77779197692871
2016-06-22,18.74068260192871
2016-06-23,18.688730239868164
2016-06-24,18.785219192504883
2016-06-27,18.852014541625977
2016-06-28,18.99303436279297
2016-06-29,19.19343376159668
2016-06-30,19.683286666870117
2016-07-01,19.78719139099121
2016-07-05,19.86883544921875
2016-07-06,19.779766082763672
2016-07-07,19.327024459838867
2016-07-08,19.393821716308594
2016-07-11,19.34929084777832
2016-07-12,19.19343376159668
2016-07-13,19.341869354248047
2016-07-14,19.304758071899414
2016-07-15,19.371553421020508
2016-07-18,19.393821716308594
2016-07-19,19.33445167541504
2016-07-20,19.200851440429688
2016-07-21,19.245380401611328
2016-07-22,19.490312576293945
2016-07-25,19.33445167541504
2016-07-26,19.126630783081055
2016-07-27,19.018321990966797
2016-07-28,19.234941482543945
2016-07-29,19.16771697998047
2016-08-01,19.279760360717773
2016-08-02,19.376873016357422
2016-08-03,18.928680419921875
2016-08-04,18.95108985900879
2016-08-05,18.562652587890625
2016-08-08,18.532773971557617
2016-08-09,18.5925350189209
2016-08-10,18.682172775268555
2016-08-11,18.68964385986328
2016-08-12,18.682172775268555
2016-08-15,18.33856201171875
2016-08-16,18.166751861572266
2016-08-17,18.465539932250977
2016-08-18,18.66722869873047
2016-08-19,18.390846252441406
2016-08-22,18.540246963500977
2016-08-23,18.45060157775879
2016-08-24,18.495426177978516
2016-08-25,18.443130493164062
2016-08-26,18.069652557373047
2016-08-29,18.114459991455078
2016-08-30,17.823135375976562
2016-08-31,17.882896423339844
2016-09-01,17.80072784423828
2016-09-02,18.02482032775879
2016-09-06,18.241455078125
2016-09-07,18.211566925048828
2016-09-08,18.219039916992188
2016-09-09,17.457111358642578
2016-09-12,17.703617095947266
2016-09-13,17.352537155151367
2016-09-14,17.494461059570312
2016-09-15,17.666271209716797
2016-09-16,18.01735496520996
2016-09-19,18.248920440673828
2016-09-20,18.37590789794922
2016-09-21,18.95856285095215
2016-09-22,18.876392364501953
2016-09-23,18.756872177124023
2016-09-26,18.749399185180664
2016-09-27,18.443130493164062
2016-09-28,18.413259506225586
2016-09-29,18.084585189819336
2016-09-30,18.0098819732666
2016-10-03,17.64385986328125
2016-10-04,17.16578483581543
2016-10-05,17.068681716918945
2016-10-06,17.06121253967285
2016-10-07,16.8893985748291
2016-10-10,17.113494873046875
2016-10-11,16.717592239379883
2016-10-12,16.949161529541016
2016-10-13,17.106027603149414
2016-10-14,16.941688537597656
2016-10-17,17.113494873046875
2016-10-18,17.225542068481445
2016-10-19,17.06121253967285
2016-10-20,17.023862838745117
2016-10-21,16.8893985748291
2016-10-24,16.829639434814453
2016-10-25,17.0462703704834
2016-10-26,16.96409797668457
2016-10-27,16.915189743041992
2016-10-28,16.952810287475586
2016-10-31,17.502105712890625
2016-11-01,16.809844970703125
2016-11-02,16.621734619140625
2016-11-03,16.659353256225586
2016-11-04,16.493816375732422
2016-11-07,16.787273406982422
2016-11-08,16.990434646606445
2016-11-09,16.749649047851562
2016-11-10,16.200359344482422
2016-11-11,16.11006736755371
2016-11-14,16.222929000854492
2016-11-15,16.486289978027344
2016-11-16,16.36589813232422
2016-11-17,16.260555267333984
2016-11-18,16.335798263549805
2016-11-21,16.47124481201172
2016-11-22,16.42609214782715
2016-11-23,16.28312873840332
2016-11-25,16.659353256225586
2016-11-28,16.7120304107666
2016-11-29,16.832420349121094
2016-11-30,16.508865356445312
2016-12-01,16.335798263549805
2016-12-02,16.320751190185547
2016-12-05,16.28312873840332
2016-12-06,16.15520668029785
2016-12-07,16.230453491210938
2016-12-08,16.335798263549805
2016-12-09,16.388473510742188
2016-12-12,16.46371841430664
2016-12-13,16.629253387451172
2016-12-14,16.298175811767578
2016-12-15,16.561540603637695
2016-12-16,16.57658576965332
2016-12-19,16.802318572998047
2016-12-20,16.7120304107666
2016-12-21,16.802318572998047
2016-12-22,16.8775634765625
2016-12-23,16.77974510192871
2016-12-27,16.727073669433594
2016-12-28,16.516386032104492
2016-12-29,16.734601974487305
2016-12-30,16.659353256225586
2017-01-03,16.696977615356445
2017-01-04,16.82489585876465
2017-01-05,17.0656795501709
2017-01-06,16.82489585876465
2017-01-09,16.599157333374023
2017-01-10,16.508865356445312
2017-01-11,16.644311904907227
2017-01-12,16.57658576965332
2017-01-13,16.52391815185547
2017-01-17,16.81736946105957
2017-01-18,16.94529151916504
2017-01-19,16.809844970703125
2017-01-20,16.93776512145996
2017-01-23,16.704504013061523
2017-01-24,16.742124557495117
2017-01-25,16.704504013061523
2017-01-26,16.71954917907715
2017-01-27,16.57658576965332
2017-01-30,16.433618545532227
2017-01-31,16.832420349121094
2017-02-01,16.538963317871094
2017-02-02,16.674406051635742
2017-02-03,16.749649047851562
2017-02-06,16.734601974487305
2017-02-07,16.674406051635742
2017-02-08,16.82229995727539
2017-02-09,16.86022186279297
2017-02-10,16.99673843383789
2017-02-13,17.080177307128906
2017-02-14,16.875391006469727
2017-02-15,16.86022186279297
2017-02-16,17.193939208984375
2017-02-17,17.216697692871094
2017-02-21,17.4366397857666
2017-02-22,17.573156356811523
2017-02-23,18.028228759765625
2017-02-24,18.21025276184082
2017-02-27,18.050981521606445
2017-02-28,18.134408950805664
2017-03-01,18.126829147338867
2017-03-02,18.270931243896484
2017-03-03,17.990306854248047
2017-03-06,17.88412857055664
2017-03-07,17.823450088500977
2017-03-08,17.459396362304688
2017-03-09,17.4366397857666
2017-03-10,17.69451141357422
2017-03-13,17.823450088500977
2017-03-14,17.717269897460938
2017-03-15,17.982730865478516
2017-03-16,17.724853515625
2017-03-17,17.823450088500977
2017-03-20,17.611083984375
2017-03-21,17.87653923034668
2017-03-22,18.05856704711914
2017-03-23,18.013059616088867
2017-03-24,18.10407829284668
2017-03-27,18.05856704711914
2017-03-28,17.982730865478516
2017-03-29,17.982730865478516
2017-03-30,17.89171028137207
2017-03-31,18.043399810791016
2017-04-03,17.9599666595459
2017-04-04,17.944801330566406
2017-04-05,18.035808563232422
2017-04-06,18.081321716308594
2017-04-07,17.9599666595459
2017-04-10,18.005477905273438
2017-04-11,18.088905334472656
2017-04-12,18.157163619995117
2017-04-13,18.035808563232422
2017-04-17,18.21783447265625
2017-04-18,18.3619441986084
2017-04-19,18.377113342285156
2017-04-20,18.29368782043457
2017-04-21,18.34678077697754
2017-04-24,18.399869918823242
2017-04-25,18.52880096435547
2017-04-26,18.402759552001953
2017-04-27,18.60901641845703
2017-04-28,18.524986267089844
2017-05-01,18.402759552001953
2017-05-02,18.5173397064209
2017-05-03,18.341642379760742
2017-05-04,18.54789924621582
2017-05-05,18.738882064819336
2017-05-08,18.62428855895996
2017-05-09,18.410398483276367
2017-05-10,18.440948486328125
2017-05-11,18.440948486328125
2017-05-12,18.563175201416016
2017-05-15,18.731243133544922
