Date,BR
2013-09-17,25.04808807373047
2013-09-18,25.233871459960938
2013-09-19,25.241952896118164
2013-09-20,25.16925621032715
2013-09-23,25.338884353637695
2013-09-24,25.435806274414062
2013-09-25,25.36311149597168
2013-09-26,25.468122482299805
2013-09-27,25.50042152404785
2013-09-30,25.645824432373047
2013-10-01,26.106231689453125
2013-10-02,26.01738929748535
2013-10-03,25.742753982543945
2013-10-04,25.815452575683594
2013-10-07,25.58120346069336
2013-10-08,25.468122482299805
2013-10-09,25.201562881469727
2013-10-10,25.8558349609375
2013-10-11,26.090084075927734
2013-10-14,26.429330825805664
2013-10-15,26.25162696838379
2013-10-16,26.493961334228516
2013-10-17,26.687808990478516
2013-10-18,26.82512855529785
2013-10-21,27.382471084594727
2013-10-22,27.689407348632812
2013-10-23,27.673250198364258
2013-10-24,27.98019790649414
2013-10-25,28.174062728881836
2013-10-28,28.222524642944336
2013-10-29,28.561767578125
2013-10-30,28.448694229125977
2013-10-31,28.40022087097168
2013-11-01,28.456756591796875
2013-11-04,28.351762771606445
2013-11-05,28.15789794921875
2013-11-06,27.86711883544922
2013-11-07,28.165973663330078
2013-11-08,29.159500122070312
2013-11-11,28.997953414916992
2013-11-12,29.312973022460938
2013-11-13,29.385671615600586
2013-11-14,29.361433029174805
2013-11-15,29.426061630249023
2013-11-18,29.458364486694336
2013-11-19,29.7895450592041
2013-11-20,29.95918083190918
2013-11-21,30.76691246032715
2013-11-22,30.686138153076172
2013-11-25,30.6457462310791
2013-11-26,31.04154396057129
2013-11-27,30.98501205444336
2013-11-29,30.815380096435547
2013-12-02,31.13846206665039
2013-12-03,31.405025482177734
2013-12-04,31.073848724365234
2013-12-05,30.67806625366211
2013-12-06,31.170780181884766
2013-12-09,31.1223201751709
2013-12-10,30.99237632751465
2013-12-11,30.756837844848633
2013-12-12,30.82183265686035
2013-12-13,31.333494186401367
2013-12-16,31.512147903442383
2013-12-17,31.365970611572266
2013-12-18,31.69896125793457
2013-12-19,31.64210319519043
2013-12-20,32.29184341430664
2013-12-23,32.20250701904297
2013-12-24,32.43803405761719
2013-12-26,32.28372573852539
2013-12-27,32.28372573852539
2013-12-30,32.161888122558594
2013-12-31,32.096920013427734
2014-01-02,31.910118103027344
2014-01-03,32.07256317138672
2014-01-06,32.161888122558594
2014-01-07,31.8695125579834
2014-01-08,31.21976661682129
2014-01-09,31.179166793823242
2014-01-10,31.21165657043457
2014-01-13,31.05734634399414
2014-01-14,31.252260208129883
2014-01-15,31.32536506652832
2014-01-16,31.252260208129883
2014-01-17,31.21165657043457
2014-01-21,31.089832305908203
2014-01-22,31.300996780395508
2014-01-23,30.870555877685547
2014-01-24,29.814733505249023
2014-01-27,29.449254989624023
2014-01-28,29.63604736328125
2014-01-29,29.319299697875977
2014-01-30,29.89594078063965
2014-01-31,29.473613739013672
2014-02-03,28.653324127197266
2014-02-04,29.018796920776367
2014-02-05,28.864490509033203
2014-02-06,29.33555793762207
2014-02-07,30.20455551147461
2014-02-10,30.025882720947266
2014-02-11,30.180204391479492
2014-02-12,30.269535064697266
2014-02-13,30.13958740234375
2014-02-14,30.277664184570312
2014-02-18,30.578163146972656
2014-02-19,30.2533016204834
2014-02-20,30.13958740234375
2014-02-21,30.06649398803711
2014-02-24,30.058374404907227
2014-02-25,30.09898567199707
2014-02-26,30.423845291137695
2014-02-27,30.48881721496582
2014-02-28,30.667510986328125
2014-03-03,30.773075103759766
2014-03-04,31.536521911621094
2014-03-05,31.504032135009766
2014-03-06,31.276628494262695
2014-03-07,31.4877986907959
2014-03-10,31.317241668701172
2014-03-11,31.089832305908203
2014-03-12,31.032665252685547
2014-03-13,30.436506271362305
2014-03-14,30.40383529663086
2014-03-17,30.60800552368164
2014-03-18,30.787687301635742
2014-03-19,30.33852195739746
2014-03-20,30.46917724609375
2014-03-21,29.668869018554688
2014-03-24,29.644359588623047
2014-03-25,29.82402229309082
2014-03-26,29.840354919433594
2014-03-27,29.66069984436035
2014-03-28,29.66069984436035
2014-03-31,30.330347061157227
2014-04-01,30.950992584228516
2014-04-02,31.008169174194336
2014-04-03,30.7550106048584
2014-04-04,29.85668182373047
2014-04-07,29.60352325439453
2014-04-08,30.003694534301758
2014-04-09,30.477346420288086
2014-04-10,29.881183624267578
2014-04-11,29.08087158203125
2014-04-14,29.219701766967773
2014-04-15,29.227880477905273
2014-04-16,29.799530029296875
2014-04-17,30.06901741027832
2014-04-21,30.101675033569336
2014-04-22,30.379352569580078
2014-04-23,30.379352569580078
2014-04-24,30.71417236328125
2014-04-25,30.354846954345703
2014-04-28,30.689668655395508
2014-04-29,30.665170669555664
2014-04-30,31.31032943725586
2014-05-01,31.22048568725586
2014-05-02,31.342987060546875
2014-05-05,31.522647857666016
2014-05-06,31.38382339477539
2014-05-07,31.530824661254883
2014-05-08,31.285829544067383
2014-05-09,31.440988540649414
2014-05-12,31.800321578979492
2014-05-13,32.48628616333008
2014-05-14,32.01263427734375
2014-05-15,31.43281364440918
2014-05-16,31.685977935791016
2014-05-19,32.290313720703125
2014-05-20,31.70231819152832
2014-05-21,32.290313720703125
2014-05-22,32.53529739379883
2014-05-23,33.049781799316406
2014-05-27,33.3682861328125
2014-05-28,33.33562469482422
2014-05-29,33.6867790222168
2014-05-30,33.49894332885742
2014-06-02,33.9317741394043
2014-06-03,33.670433044433594
2014-06-04,34.405426025390625
2014-06-05,33.89910888671875
2014-06-06,33.96443176269531
2014-06-09,33.6867790222168
2014-06-10,33.66228485107422
2014-06-11,33.65409851074219
2014-06-12,33.44890594482422
2014-06-13,33.45710372924805
2014-06-16,33.284725189208984
2014-06-17,33.58844757080078
2014-06-18,33.61307144165039
2014-06-19,33.54738998413086
2014-06-20,33.5391960144043
2014-06-23,33.58023452758789
2014-06-24,33.37501907348633
2014-06-25,33.48173522949219
2014-06-26,33.358612060546875
2014-06-27,33.465309143066406
2014-06-30,34.1794319152832
2014-07-01,34.220489501953125
2014-07-02,33.727989196777344
2014-07-03,34.11376953125
2014-07-07,33.74440002441406
2014-07-08,33.522769927978516
2014-07-09,33.54738998413086
2014-07-10,33.45710372924805
2014-07-11,33.59663772583008
2014-07-14,33.78544616699219
2014-07-15,33.818275451660156
2014-07-16,33.51456832885742
2014-07-17,33.038490295410156
2014-07-18,33.51456832885742
2014-07-21,33.35039520263672
2014-07-22,33.61307144165039
2014-07-23,33.74440002441406
2014-07-24,33.75260925292969
2014-07-25,33.99065017700195
2014-07-28,34.02347946166992
2014-07-29,33.867515563964844
2014-07-30,33.89213943481445
2014-07-31,33.136985778808594
2014-08-01,33.26009750366211
2014-08-04,33.6048469543457
2014-08-05,33.41606903076172
2014-08-06,33.358612060546875
2014-08-07,32.73476791381836
2014-08-08,33.136985778808594
2014-08-11,33.38323211669922
2014-08-12,33.18622970581055
2014-08-13,33.24370193481445
2014-08-14,33.44890594482422
2014-08-15,33.50636291503906
2014-08-18,33.65410614013672
2014-08-19,33.9413948059082
2014-08-20,34.49956130981445
2014-08-21,34.663734436035156
2014-08-22,34.57343673706055
2014-08-25,34.67194747924805
2014-08-26,34.57343673706055
2014-08-27,34.43389892578125
2014-08-28,34.77043533325195
2014-08-29,34.91819381713867
2014-09-02,35.13161087036133
2014-09-03,35.172645568847656
2014-09-04,35.34502029418945
2014-09-05,35.43532180786133
2014-09-08,35.451725006103516
2014-09-09,35.213687896728516
2014-09-10,35.279354095458984
2014-09-11,35.229801177978516
2014-09-12,35.11416244506836
2014-09-15,35.023292541503906
2014-09-16,35.25457763671875
2014-09-17,34.98197555541992
2014-09-18,35.25457763671875
2014-09-19,35.0150260925293
2014-09-22,34.849830627441406
2014-09-23,34.626800537109375
2014-09-24,34.7176513671875
2014-09-25,34.11466598510742
2014-09-26,34.41203308105469
2014-09-29,34.42855453491211
2014-09-30,34.38725662231445
2014-10-01,34.00728225708008
2014-10-02,33.643829345703125
2014-10-03,34.15596008300781
2014-10-06,33.96598815917969
2014-10-07,33.40428161621094
2014-10-08,34.08988571166992
2014-10-09,33.519935607910156
2014-10-10,32.86738204956055
2014-10-13,32.36350631713867
2014-10-14,32.52043914794922
2014-10-15,32.53697204589844
2014-10-16,32.3056755065918
2014-10-17,32.78475570678711
2014-10-20,33.42906951904297
2014-10-21,34.436824798583984
2014-10-22,34.34593963623047
2014-10-23,34.907649993896484
2014-10-24,35.205013275146484
2014-10-27,35.13066864013672
2014-10-28,35.783226013183594
2014-10-29,35.8658332824707
2014-10-30,35.99800491333008
2014-10-31,36.287109375
2014-11-03,36.3614387512207
2014-11-04,36.65056228637695
2014-11-05,36.708370208740234
2014-11-06,36.625770568847656
2014-11-07,36.708370208740234
2014-11-10,37.08833312988281
2014-11-11,37.08008575439453
2014-11-12,37.19572830200195
2014-11-13,37.24529266357422
2014-11-14,37.228763580322266
2014-11-17,37.25354766845703
2014-11-18,37.617008209228516
2014-11-19,37.50960159301758
2014-11-20,37.43526077270508
2014-11-21,37.501346588134766
2014-11-24,37.683074951171875
2014-11-25,37.36918258666992
2014-11-26,37.2783203125
2014-11-28,37.41048812866211
2014-12-01,37.24529266357422
2014-12-02,37.59220886230469
2014-12-03,37.699581146240234
2014-12-04,37.4517936706543
2014-12-05,37.63351821899414
2014-12-08,37.4517936706543
2014-12-09,37.24529266357422
2014-12-10,36.39766311645508
2014-12-11,37.05415725708008
2014-12-12,36.622039794921875
2014-12-15,36.23977279663086
2014-12-16,36.297950744628906
2014-12-17,36.86302185058594
2014-12-18,37.76881408691406
2014-12-19,37.818660736083984
2014-12-22,38.10951614379883
2014-12-23,38.43361282348633
2014-12-24,38.48345947265625
2014-12-26,38.46684646606445
2014-12-29,38.67459487915039
2014-12-30,38.59980773925781
2014-12-31,38.37543869018555
2015-01-02,37.893455505371094
2015-01-05,37.3283805847168
2015-01-06,37.61093521118164
2015-01-07,38.225852966308594
2015-01-08,38.799251556396484
2015-01-09,38.815860748291016
2015-01-12,38.79093551635742
2015-01-13,38.874027252197266
2015-01-14,38.549949645996094
2015-01-15,38.175994873046875
2015-01-16,38.857418060302734
2015-01-20,38.64136505126953
2015-01-21,38.68289566040039
2015-01-22,39.44742202758789
2015-01-23,39.58869171142578
2015-01-26,40.31166076660156
2015-01-27,40.02912902832031
2015-01-28,39.72164535522461
2015-01-29,40.23686981201172
2015-01-30,39.879547119140625
2015-02-02,40.27841567993164
2015-02-03,40.993080139160156
2015-02-04,41.051246643066406
2015-02-05,42.31435775756836
2015-02-06,42.70492935180664
2015-02-09,42.339298248291016
2015-02-10,43.05394744873047
2015-02-11,43.02901840209961
2015-02-12,43.943119049072266
2015-02-13,43.70212173461914
2015-02-17,43.65227127075195
2015-02-18,44.017906188964844
2015-02-19,43.95973587036133
2015-02-20,44.715946197509766
2015-02-23,44.4915885925293
2015-02-24,44.541446685791016
2015-02-25,44.67439270019531
2015-02-26,44.15086364746094
2015-02-27,44.23396682739258
2015-03-02,45.397369384765625
2015-03-03,44.898765563964844
2015-03-04,44.36693572998047
2015-03-05,44.40847396850586
2015-03-06,44.00960159301758
2015-03-09,44.101009368896484
2015-03-10,43.12874984741211
2015-03-11,43.03684616088867
2015-03-12,43.972434997558594
2015-03-13,43.320865631103516
2015-03-16,44.17292022705078
2015-03-17,44.38175582885742
2015-03-18,45.12519454956055
2015-03-19,45.07508850097656
2015-03-20,45.05837631225586
2015-03-23,44.908023834228516
2015-03-24,44.55717468261719
2015-03-25,43.880550384521484
2015-03-26,44.06431198120117
2015-03-27,44.699188232421875
2015-03-30,45.54288101196289
2015-03-31,45.95219421386719
2015-04-01,45.86031723022461
2015-04-02,46.30304718017578
2015-04-06,46.386573791503906
2015-04-07,45.5011100769043
2015-04-08,45.584651947021484
2015-04-09,45.31733322143555
2015-04-10,45.23381805419922
2015-04-13,45.116844177246094
2015-04-14,45.041683197021484
2015-04-15,45.01662063598633
2015-04-16,44.92471694946289
2015-04-17,43.9306640625
2015-04-20,44.39845657348633
2015-04-21,44.76601028442383
2015-04-22,44.73259735107422
2015-04-23,44.999908447265625
2015-04-24,45.59299850463867
2015-04-27,44.916378021240234
2015-04-28,45.275577545166016
2015-04-29,45.43428421020508
2015-04-30,45.041683197021484
2015-05-01,45.392520904541016
2015-05-04,45.35074996948242
2015-05-05,44.96649932861328
2015-05-06,44.92471694946289
2015-05-07,45.192047119140625
2015-05-08,42.627540588378906
2015-05-11,42.794612884521484
2015-05-12,42.96167755126953
2015-05-13,43.04520034790039
2015-05-14,43.195560455322266
2015-05-15,44.06431198120117
2015-05-18,44.92471694946289
2015-05-19,45.250511169433594
2015-05-20,45.55958557128906
2015-05-21,45.250511169433594
2015-05-22,45.17532730102539
2015-05-26,44.99155044555664
2015-05-27,45.7099494934082
2015-05-28,45.584651947021484
2015-05-29,45.25887680053711
2015-06-01,45.34239196777344
2015-06-02,44.94979476928711
2015-06-03,45.300621032714844
2015-06-04,44.78272247314453
2015-06-05,44.73259735107422
2015-06-08,44.11445236206055
2015-06-09,43.92230987548828
2015-06-10,44.10609817504883
2015-06-11,44.24810028076172
2015-06-12,43.563106536865234
2015-06-15,43.34478759765625
2015-06-16,43.588314056396484
2015-06-17,43.47075271606445
2015-06-18,43.924190521240234
2015-06-19,43.78982925415039
2015-06-22,44.20967102050781
2015-06-23,43.924190521240234
2015-06-24,43.34478759765625
2015-06-25,43.294429779052734
2015-06-26,42.55549621582031
2015-06-29,42.01809310913086
2015-06-30,41.99290084838867
2015-07-01,43.36998748779297
2015-07-02,43.495948791503906
2015-07-06,43.70586395263672
2015-07-07,44.02495193481445
2015-07-08,43.74785232543945
2015-07-09,44.45318603515625
2015-07-10,44.98219299316406
2015-07-13,45.08296203613281
2015-07-14,45.09135818481445
2015-07-15,44.999000549316406
2015-07-16,45.15013885498047
2015-07-17,44.70509338378906
2015-07-20,44.780677795410156
2015-07-21,44.612728118896484
2015-07-22,44.553955078125
2015-07-23,45.01578903198242
2015-07-24,44.595943450927734
2015-07-27,44.05014419555664
2015-07-28,44.67149353027344
2015-07-29,45.603572845458984
2015-07-30,45.603572845458984
2015-07-31,45.569984436035156
2015-08-03,45.59517288208008
2015-08-04,45.628753662109375
2015-08-05,45.64554977416992
2015-08-06,45.427242279052734
2015-08-07,47.064632415771484
2015-08-10,47.97148513793945
2015-08-11,47.232566833496094
2015-08-12,46.871490478515625
2015-08-13,47.173789978027344
2015-08-14,47.27454376220703
2015-08-17,47.63561248779297
2015-08-18,47.28294372558594
2015-08-19,46.82111358642578
2015-08-20,45.628753662109375
2015-08-21,44.40281295776367
2015-08-24,42.82419204711914
2015-08-25,42.496707916259766
2015-08-26,43.99137496948242
2015-08-27,44.789066314697266
2015-08-28,44.9485969543457
2015-08-31,44.327232360839844
2015-09-01,42.83259963989258
2015-09-02,43.45396041870117
2015-09-03,43.46235275268555
2015-09-04,42.656253814697266
2015-09-08,44.369232177734375
2015-09-09,44.14250183105469
2015-09-10,43.98295593261719
2015-09-11,44.54035568237305
2015-09-14,44.27009963989258
2015-09-15,44.650142669677734
2015-09-16,46.3138542175293
2015-09-17,46.23784637451172
2015-09-18,45.764923095703125
2015-09-21,46.448970794677734
2015-09-22,46.51655960083008
2015-09-23,46.61788558959961
2015-09-24,46.49966049194336
2015-09-25,46.83745574951172
2015-09-28,46.119625091552734
2015-09-29,46.448970794677734
2015-09-30,46.74457931518555
2015-10-01,46.42364501953125
2015-10-02,47.99446487426758
2015-10-05,48.45051574707031
2015-10-06,47.81710433959961
2015-10-07,47.69044494628906
2015-10-08,48.180259704589844
2015-10-09,48.416744232177734
2015-10-12,48.56028747558594
2015-10-13,48.163368225097656
2015-10-14,47.71577072143555
2015-10-15,48.37449264526367
2015-10-16,48.95722579956055
2015-10-19,49.37949752807617
2015-10-20,49.26126480102539
2015-10-21,48.86431884765625
2015-10-22,49.894649505615234
2015-10-23,50.38447189331055
2015-10-26,50.25779724121094
2015-10-27,49.92843246459961
2015-10-28,50.58716583251953
2015-10-29,50.46049118041992
2015-10-30,50.316925048828125
2015-11-02,50.367584228515625
2015-11-03,50.080440521240234
2015-11-04,49.76797103881836
2015-11-05,48.416744232177734
2015-11-06,48.28159713745117
2015-11-09,48.08735275268555
2015-11-10,48.15492630004883
2015-11-11,48.08735275268555
2015-11-12,47.605987548828125
2015-11-13,46.2209587097168
2015-11-16,46.584110260009766
2015-11-17,46.39830780029297
2015-11-18,46.558780670166016
2015-11-19,46.803680419921875
2015-11-20,47.16682815551758
2015-11-23,46.36453628540039
2015-11-24,46.51655960083008
2015-11-25,46.36453628540039
2015-11-27,46.5334358215332
2015-11-30,46.43209457397461
2015-12-01,46.626338958740234
2015-12-02,46.15339279174805
2015-12-03,45.63824462890625
2015-12-04,46.40675735473633
2015-12-07,46.15339279174805
2015-12-08,45.731143951416016
2015-12-09,44.39678192138672
2015-12-10,44.89790344238281
2015-12-11,44.736534118652344
2015-12-14,45.16971206665039
2015-12-15,45.57741165161133
2015-12-16,46.23991775512695
2015-12-17,45.75578689575195
2015-12-18,45.483985900878906
2015-12-21,45.747283935546875
2015-12-22,46.01909637451172
2015-12-23,46.40130615234375
2015-12-24,46.37583541870117
2015-12-28,46.503231048583984
2015-12-29,46.57966613769531
2015-12-30,46.32485580444336
2015-12-31,45.6368522644043
2016-01-04,44.49870681762695
2016-01-05,44.957366943359375
2016-01-06,44.60913848876953
2016-01-07,43.173683166503906
2016-01-08,42.876399993896484
2016-01-11,43.037784576416016
2016-01-12,43.54740905761719
2016-01-13,42.162925720214844
2016-01-14,43.08873748779297
2016-01-15,42.81695556640625
2016-01-19,43.15671157836914
2016-01-20,42.672550201416016
2016-01-21,42.58761215209961
2016-01-22,44.04004669189453
2016-01-25,43.768245697021484
2016-01-26,44.24388885498047
2016-01-27,44.3458137512207
2016-01-28,44.48171615600586
2016-01-29,45.49246597290039
2016-02-01,45.747283935546875
2016-02-02,44.6261100769043
2016-02-03,44.99983596801758
2016-02-04,44.78749465942383
2016-02-05,43.734275817871094
2016-02-08,44.12498092651367
2016-02-09,44.35430908203125
2016-02-10,45.46698760986328
2016-02-11,45.3565788269043
2016-02-12,46.163482666015625
2016-02-16,46.783538818359375
2016-02-17,47.080810546875
2016-02-18,47.157249450683594
2016-02-19,47.352596282958984
2016-02-22,47.68385696411133
2016-02-23,48.006614685058594
2016-02-24,47.327117919921875
2016-02-25,48.09154510498047
2016-02-26,48.04908752441406
2016-02-29,47.67536544799805
2016-03-01,48.88147735595703
2016-03-02,48.771053314208984
2016-03-03,48.847503662109375
2016-03-04,48.83900451660156
2016-03-07,48.660640716552734
2016-03-08,48.006614685058594
2016-03-09,48.15951156616211
2016-03-10,47.64716339111328
2016-03-11,47.98871994018555
2016-03-14,47.99726486206055
2016-03-15,47.946041107177734
2016-03-16,48.313209533691406
2016-03-17,48.99633026123047
2016-03-18,49.508663177490234
2016-03-21,49.26102828979492
2016-03-22,49.184181213378906
2016-03-23,48.936553955078125
2016-03-24,48.6462287902832
2016-03-28,49.32080078125
2016-03-29,50.39670181274414
2016-03-30,50.53333282470703
2016-03-31,50.64433288574219
2016-04-01,50.73827362060547
2016-04-04,50.36254119873047
2016-04-05,50.020992279052734
2016-04-06,50.73827362060547
2016-04-07,50.055145263671875
2016-04-08,50.30278015136719
2016-04-11,50.43086242675781
2016-04-12,49.969764709472656
2016-04-13,51.002967834472656
2016-04-14,50.98588562011719
2016-04-15,50.8834228515625
2016-04-18,51.54092788696289
2016-04-19,52.13010787963867
2016-04-20,51.60069274902344
2016-04-21,51.105438232421875
2016-04-22,51.30183029174805
2016-04-25,51.15666580200195
2016-04-26,51.5579948425293
2016-04-27,51.81416320800781
2016-04-28,51.002967834472656
2016-04-29,51.09689712524414
2016-05-02,52.0703239440918
2016-05-03,51.438446044921875
2016-05-04,50.874881744384766
2016-05-05,50.482086181640625
2016-05-06,51.438446044921875
2016-05-09,51.53237533569336
2016-05-10,52.411888122558594
2016-05-11,52.25819396972656
2016-05-12,52.2838020324707
2016-05-13,52.72782516479492
2016-05-16,53.265777587890625
2016-05-17,52.9754638671875
2016-05-18,53.94889450073242
2016-05-19,53.496334075927734
2016-05-20,54.46977615356445
2016-05-23,54.281917572021484
2016-05-24,55.810386657714844
2016-05-25,55.357810974121094
2016-05-26,55.058956146240234
2016-05-27,55.15287399291992
2016-05-31,54.81131362915039
2016-06-01,54.79423904418945
2016-06-02,54.81985855102539
2016-06-03,54.93941879272461
2016-06-06,55.03334045410156
2016-06-07,54.46977615356445
2016-06-08,54.46977615356445
2016-06-09,54.46122741699219
2016-06-10,54.25629425048828
2016-06-13,53.923274993896484
2016-06-14,54.888179779052734
2016-06-15,54.690853118896484
2016-06-16,55.29996109008789
2016-06-17,54.41633224487305
2016-06-20,54.931068420410156
2016-06-21,55.136959075927734
2016-06-22,55.10264205932617
2016-06-23,55.857601165771484
2016-06-24,53.815818786621094
2016-06-27,52.84638214111328
2016-06-28,53.99595642089844
2016-06-29,54.63080596923828
2016-06-30,55.934810638427734
2016-07-01,56.08065414428711
2016-07-05,56.16645050048828
2016-07-06,56.312286376953125
2016-07-07,56.355186462402344
2016-07-08,57.15303421020508
2016-07-11,57.470436096191406
2016-07-12,57.45328140258789
2016-07-13,57.30743408203125
2016-07-14,57.624874114990234
2016-07-15,57.221649169921875
2016-07-18,57.178768157958984
2016-07-19,57.504756927490234
2016-07-20,57.97659683227539
2016-07-21,57.80501174926758
2016-07-22,58.379825592041016
2016-07-25,58.0023193359375
2016-07-26,58.65435028076172
2016-07-27,58.4913330078125
2016-07-28,58.036651611328125
2016-07-29,58.06240463256836
2016-08-01,58.851661682128906
2016-08-02,58.40554428100586
2016-08-03,58.31977462768555
2016-08-04,58.57712936401367
2016-08-05,58.98892593383789
2016-08-08,58.75727844238281
2016-08-09,58.87739944458008
2016-08-10,59.63234329223633
2016-08-11,59.297752380371094
2016-08-12,58.74870681762695
2016-08-15,58.328346252441406
2016-08-16,57.53047561645508
2016-08-17,57.17018508911133
2016-08-18,57.39323425292969
2016-08-19,57.47902297973633
2016-08-22,58.40554428100586
2016-08-23,58.63717269897461
2016-08-24,58.65435028076172
2016-08-25,59.26344299316406
2016-08-26,59.19480514526367
2016-08-29,59.22053527832031
2016-08-30,59.24627685546875
2016-08-31,59.452186584472656
2016-09-01,60.18141174316406
2016-09-02,60.841983795166016
2016-09-06,61.09934616088867
2016-09-07,61.262359619140625
2016-09-08,60.95349884033203
2016-09-09,59.55513381958008
2016-09-12,60.00981140136719
2016-09-13,59.2426643371582
2016-09-14,58.587581634521484
2016-09-15,59.08753204345703
2016-09-16,59.20819091796875
2016-09-19,59.12198257446289
2016-09-20,59.234046936035156
2016-09-21,59.92361068725586
2016-09-22,60.19942855834961
2016-09-23,59.27714920043945
2016-09-26,60.22532272338867
2016-09-27,59.53572463989258
2016-09-28,59.79433822631836
2016-09-29,58.07901382446289
2016-09-30,58.43243408203125
2016-10-03,58.251407623291016
2016-10-04,58.0445442199707
2016-10-05,58.02729415893555
2016-10-06,58.54448318481445
2016-10-07,57.656646728515625
2016-10-10,57.41530990600586
2016-10-11,56.12236404418945
2016-10-12,56.337860107421875
2016-10-13,56.25166320800781
2016-10-14,56.6653938293457
2016-10-17,56.47577667236328
2016-10-18,56.458518981933594
2016-10-19,56.018924713134766
2016-10-20,55.31211853027344
2016-10-21,55.475894927978516
2016-10-24,55.67414093017578
2016-10-25,56.09651565551758
2016-10-26,55.5965690612793
2016-10-27,55.062156677246094
2016-10-28,55.22591018676758
2016-10-31,55.734500885009766
2016-11-01,55.27763748168945
2016-11-02,55.18282699584961
2016-11-03,55.26902770996094
2016-11-04,55.191444396972656
2016-11-07,56.182708740234375
2016-11-08,56.613685607910156
2016-11-09,53.570960998535156
2016-11-10,52.32973098754883
2016-11-11,52.260772705078125
2016-11-14,52.200435638427734
2016-11-15,52.579708099365234
2016-11-16,54.105377197265625
2016-11-17,55.932743072509766
2016-11-18,56.16546630859375
2016-11-21,56.613685607910156
2016-11-22,56.56195831298828
2016-11-23,56.803314208984375
2016-11-25,56.76882553100586
2016-11-28,56.837799072265625
2016-11-29,57.656646728515625
2016-11-30,55.80342102050781
2016-12-01,55.329349517822266
2016-12-02,54.74321746826172
2016-12-05,55.20006561279297
2016-12-06,55.25178146362305
2016-12-07,56.4412956237793
2016-12-08,56.55336380004883
2016-12-09,56.68263626098633
2016-12-12,56.4487419128418
2016-12-13,56.57867431640625
2016-12-14,56.249488830566406
2016-12-15,56.59600830078125
2016-12-16,56.72595977783203
2016-12-19,57.08112335205078
2016-12-20,57.470977783203125
2016-12-21,56.82125473022461
2016-12-22,56.82125473022461
2016-12-23,57.24573516845703
2016-12-27,57.427669525146484
2016-12-28,57.626922607421875
2016-12-29,57.91279220581055
2016-12-30,57.436336517333984
2017-01-03,57.115787506103516
2017-01-04,57.49699020385742
2017-01-05,57.20241165161133
2017-01-06,57.436336517333984
2017-01-09,57.3063850402832
2017-01-10,57.193748474121094
2017-01-11,57.271732330322266
2017-01-12,57.35835647583008
2017-01-13,57.36702346801758
2017-01-17,57.34967803955078
2017-01-18,57.271732330322266
2017-01-19,56.9511833190918
2017-01-20,57.055145263671875
2017-01-23,57.055145263671875
2017-01-24,58.05141067504883
2017-01-25,58.54519271850586
2017-01-26,58.38060760498047
2017-01-27,58.25065994262695
2017-01-30,57.5316276550293
2017-01-31,57.635589599609375
2017-02-01,57.06381607055664
2017-02-02,58.8917350769043
2017-02-03,59.394187927246094
2017-02-06,58.96971130371094
2017-02-07,59.33353042602539
2017-02-08,59.06498718261719
2017-02-09,58.19868469238281
2017-02-10,58.3199577331543
2017-02-13,58.80511474609375
2017-02-14,58.527862548828125
2017-02-15,59.047672271728516
2017-02-16,59.446163177490234
2017-02-17,59.411521911621094
2017-02-21,59.89665985107422
2017-02-22,59.65406799316406
2017-02-23,59.74938201904297
2017-02-24,60.953529357910156
2017-02-27,60.485721588134766
2017-02-28,60.061241149902344
2017-03-01,61.161460876464844
2017-03-02,60.598358154296875
2017-03-03,60.321144104003906
2017-03-06,59.83599853515625
2017-03-07,59.4548225402832
2017-03-08,59.1689567565918
2017-03-09,59.446163177490234
2017-03-10,59.62897872924805
2017-03-13,59.8378791809082
2017-03-14,59.86399459838867
2017-03-15,59.8988037109375
2017-03-16,60.316654205322266
2017-03-17,60.307945251464844
2017-03-20,59.61155319213867
2017-03-21,58.9673957824707
2017-03-22,59.50709915161133
2017-03-23,59.20242691040039
2017-03-24,58.98480224609375
2017-03-27,58.802005767822266
2017-03-28,59.05442810058594
2017-03-29,58.79330062866211
2017-03-30,59.10666275024414
2017-03-31,59.15018844604492
2017-04-03,58.88032531738281
2017-04-04,58.27100372314453
2017-04-05,58.22747039794922
2017-04-06,58.279701232910156
2017-04-07,58.02726745605469
2017-04-10,58.236183166503906
2017-04-11,59.01091766357422
2017-04-12,58.90644836425781
2017-04-13,58.34933090209961
2017-04-17,59.05442810058594
2017-04-18,59.14149856567383
2017-04-19,59.39394760131836
2017-04-20,59.60286331176758
2017-04-21,59.59415817260742
2017-04-24,60.386322021484375
2017-04-25,60.69098663330078
2017-04-26,60.69098663330078
2017-04-27,61.10010528564453
2017-04-28,60.88248825073242
2017-05-01,60.847652435302734
2017-05-02,60.89989471435547
2017-05-03,60.386322021484375
2017-05-04,60.21219253540039
2017-05-05,59.98588943481445
2017-05-08,59.52450942993164
2017-05-09,59.50709915161133
2017-05-10,61.59627914428711
2017-05-11,61.6311149597168
2017-05-12,61.86615753173828
2017-05-15,62.710533142089844
2017-05-16,63.5897216796875
2017-05-17,63.110939025878906
2017-05-18,62.962974548339844
2017-05-19,63.85088348388672
2017-05-22,64.53856658935547
2017-05-23,64.51244354248047
2017-05-24,65.18273162841797
2017-05-25,65.96617889404297
2017-05-26,65.42648315429688
2017-05-30,65.4961166381836
2017-05-31,66.06192779541016
