Date,LH
2013-09-18,82.92210388183594
2013-09-19,82.30335235595703
2013-09-20,82.14659118652344
2013-09-23,82.0393295288086
2013-09-24,81.81659698486328
2013-09-25,81.47007751464844
2013-09-26,81.56908416748047
2013-09-27,81.37108612060547
2013-09-30,81.79183959960938
2013-10-01,81.63509368896484
2013-10-02,82.36109161376953
2013-10-03,82.33634185791016
2013-10-04,82.88909912109375
2013-10-07,82.54261016845703
2013-10-08,82.55909729003906
2013-10-09,82.61685943603516
2013-10-10,81.70108032226562
2013-10-11,82.89733123779297
2013-10-14,83.02110290527344
2013-10-15,82.05585479736328
2013-10-16,83.43362426757812
2013-10-17,84.60511779785156
2013-10-18,82.6663589477539
2013-10-21,81.94034576416016
2013-10-22,83.22734832763672
2013-10-23,83.68936157226562
2013-10-24,82.70759582519531
2013-10-25,82.68285369873047
2013-10-28,82.70759582519531
2013-10-29,83.76361846923828
2013-10-30,83.48311614990234
2013-10-31,83.24385070800781
2013-11-01,83.44186401367188
2013-11-04,84.7453842163086
2013-11-05,84.4896240234375
2013-11-06,85.10838317871094
2013-11-07,86.07364654541016
2013-11-08,86.60165405273438
2013-11-11,87.17092895507812
2013-11-12,86.97293090820312
2013-11-13,86.98117065429688
2013-11-14,88.59819793701172
2013-11-15,87.72369384765625
2013-11-18,86.39541625976562
2013-11-19,85.76840209960938
2013-11-20,85.9251480102539
2013-11-21,86.48616027832031
2013-11-22,86.75843048095703
2013-11-25,87.31942749023438
2013-11-26,86.66765594482422
2013-11-27,84.38239288330078
2013-11-29,84.02761840820312
2013-12-02,82.58385467529297
2013-12-03,82.5013427734375
2013-12-04,81.8248291015625
2013-12-05,81.87431335449219
2013-12-06,82.5013427734375
2013-12-09,82.74885559082031
2013-12-10,81.80008697509766
2013-12-11,72.80744171142578
2013-12-12,72.39494323730469
2013-12-13,73.533447265625
2013-12-16,74.11921691894531
2013-12-17,73.87994384765625
2013-12-18,74.34194946289062
2013-12-19,73.92945861816406
2013-12-20,74.25120544433594
2013-12-23,74.94422149658203
2013-12-24,75.10098266601562
2013-12-26,74.82872009277344
2013-12-27,75.05146026611328
2013-12-30,75.17522430419922
2013-12-31,75.3814926147461
2014-01-02,74.44097137451172
2014-01-03,74.886474609375
2014-01-06,74.53997039794922
2014-01-07,76.04972076416016
2014-01-08,75.66197967529297
2014-01-09,76.37150573730469
2014-01-10,75.88473510742188
2014-01-13,74.82872009277344
2014-01-14,75.05146026611328
2014-01-15,75.1422348022461
2014-01-16,75.48873138427734
2014-01-17,75.73623657226562
2014-01-21,75.2989730834961
2014-01-22,75.78573608398438
2014-01-23,75.36497497558594
2014-01-24,74.3337173461914
2014-01-27,74.16870880126953
2014-01-28,74.49871063232422
2014-01-29,73.62419891357422
2014-01-30,73.47569274902344
2014-01-31,74.11094665527344
2014-02-03,72.48567962646484
2014-02-04,73.39321899414062
2014-02-05,73.20345306396484
2014-02-06,74.51521301269531
2014-02-07,73.54995727539062
2014-02-10,75.36497497558594
2014-02-11,75.58773040771484
2014-02-12,75.05973052978516
2014-02-13,75.74446868896484
2014-02-14,75.85173797607422
2014-02-18,76.18999481201172
2014-02-19,75.97549438476562
2014-02-20,76.47048950195312
2014-02-21,77.1882553100586
2014-02-24,77.35326385498047
2014-02-25,76.83351135253906
2014-02-26,76.76750183105469
2014-02-27,76.80049896240234
2014-02-28,77.17176055908203
2014-03-03,76.4622573852539
2014-03-04,76.7757568359375
2014-03-05,77.1882553100586
2014-03-06,77.592529296875
2014-03-07,78.64029693603516
2014-03-10,77.2295150756836
2014-03-11,78.59903717041016
2014-03-12,79.17654418945312
2014-03-13,79.09403991699219
2014-03-14,78.8960189819336
2014-03-17,79.15180206298828
2014-03-18,80.85131072998047
2014-03-19,81.05756378173828
2014-03-20,79.95205688476562
2014-03-21,80.05105590820312
2014-03-24,78.25251770019531
2014-03-25,78.13703918457031
2014-03-26,81.37933349609375
2014-03-27,80.74407196044922
2014-03-28,80.88432312011719
2014-03-31,81.02457427978516
2014-04-01,84.37413787841797
2014-04-02,84.26687622070312
2014-04-03,84.55563354492188
2014-04-04,83.72235107421875
2014-04-07,81.95684814453125
2014-04-08,82.92210388183594
2014-04-09,83.23561096191406
2014-04-10,82.21258544921875
2014-04-11,82.04759216308594
2014-04-14,83.1201171875
2014-04-15,83.7883529663086
2014-04-16,84.11012268066406
2014-04-17,83.58212280273438
2014-04-21,83.36759948730469
2014-04-22,82.81485748291016
2014-04-23,82.37760162353516
2014-04-24,82.84785461425781
2014-04-25,82.08059692382812
2014-04-28,81.83308410644531
2014-04-29,81.49483489990234
2014-04-30,81.42884063720703
2014-05-01,81.77534484863281
2014-05-02,81.04107666015625
2014-05-05,81.05756378173828
2014-05-06,81.02457427978516
2014-05-07,81.44532012939453
2014-05-08,81.6433334350586
2014-05-09,82.64983367919922
2014-05-12,82.41060638427734
2014-05-13,82.30335235595703
2014-05-14,82.15483856201172
2014-05-15,82.00634765625
2014-05-16,81.95684814453125
2014-05-19,82.40234375
2014-05-20,82.12184143066406
2014-05-21,82.74060821533203
2014-05-22,82.74060821533203
2014-05-23,83.1201171875
2014-05-27,83.23561096191406
2014-05-28,83.01285552978516
2014-05-29,84.89389038085938
2014-05-30,84.6298828125
2014-06-02,84.22563171386719
2014-06-03,84.59687805175781
2014-06-04,86.09841918945312
2014-06-05,86.3541488647461
2014-06-06,85.33938598632812
2014-06-09,84.99288940429688
2014-06-10,84.75363159179688
2014-06-11,84.19263458251953
2014-06-12,83.97811126708984
2014-06-13,83.96163177490234
2014-06-16,83.16136932373047
2014-06-17,82.49309539794922
2014-06-18,82.77360534667969
2014-06-19,83.25210571289062
2014-06-20,84.33289337158203
2014-06-23,84.58863067626953
2014-06-24,84.31637573242188
2014-06-25,83.48311614990234
2014-06-26,82.81485748291016
2014-06-27,83.9203872680664
2014-06-30,84.48137664794922
2014-07-01,86.23865509033203
2014-07-02,86.88215637207031
2014-07-03,87.38542938232422
2014-07-07,86.5604248046875
2014-07-08,85.71065521240234
2014-07-09,86.17266845703125
2014-07-10,85.77664184570312
2014-07-11,86.28816223144531
2014-07-14,86.70891571044922
2014-07-15,86.7419204711914
2014-07-16,87.79792785644531
2014-07-17,86.97293090820312
2014-07-18,85.3806381225586
2014-07-21,86.54389953613281
2014-07-22,87.12142944335938
2014-07-23,87.14617919921875
2014-07-24,87.533935546875
2014-07-25,87.50093078613281
2014-07-28,87.22042846679688
2014-07-29,86.9399185180664
2014-07-30,87.34418487548828
2014-07-31,85.54566192626953
2014-08-01,85.15789794921875
2014-08-04,85.89215850830078
2014-08-05,84.91862487792969
2014-08-06,84.93514251708984
2014-08-07,84.15962982177734
2014-08-08,85.09188079833984
2014-08-11,84.85263061523438
2014-08-12,84.83614349365234
2014-08-13,85.5208969116211
2014-08-14,86.58516693115234
2014-08-15,85.76014709472656
2014-08-18,86.9151611328125
2014-08-19,87.28641510009766
2014-08-20,87.57520294189453
2014-08-21,88.12793731689453
2014-08-22,87.6329345703125
2014-08-25,88.21868133544922
2014-08-26,87.80618286132812
2014-08-27,87.26168060302734
2014-08-28,86.94817352294922
2014-08-29,88.46619415283203
2014-09-02,87.90518188476562
2014-09-03,89.20045471191406
2014-09-04,89.08495330810547
2014-09-05,89.08495330810547
2014-09-08,89.20870208740234
2014-09-09,89.30770111083984
2014-09-10,88.408447265625
2014-09-11,88.49920654296875
2014-09-12,87.74018859863281
2014-09-15,87.33592224121094
2014-09-16,88.2846908569336
2014-09-17,87.5504379272461
2014-09-18,87.50093078613281
2014-09-19,87.5504379272461
2014-09-22,86.21391296386719
2014-09-23,84.94338989257812
2014-09-24,85.70240020751953
2014-09-25,84.1761245727539
2014-09-26,84.81964111328125
2014-09-29,85.09188079833984
2014-09-30,83.94512176513672
2014-10-01,83.474853515625
2014-10-02,84.28335571289062
2014-10-03,84.58037567138672
2014-10-06,83.65636444091797
2014-10-07,81.6433334350586
2014-10-08,83.12834930419922
2014-10-09,81.21434020996094
2014-10-10,81.71758270263672
2014-10-13,81.49483489990234
2014-10-14,80.694580078125
2014-10-15,81.07408142089844
2014-10-16,80.85958099365234
2014-10-17,81.40408325195312
2014-10-20,81.6268539428711
2014-10-21,83.57386779785156
2014-10-22,83.38411712646484
2014-10-23,84.71239471435547
2014-10-24,85.57864379882812
2014-10-27,85.09188079833984
2014-10-28,88.69718933105469
2014-10-29,88.0289306640625
2014-10-30,88.59819793701172
2014-10-31,90.16572570800781
2014-11-03,83.51610565185547
2014-11-04,84.46487426757812
2014-11-05,84.32462310791016
2014-11-06,84.91862487792969
2014-11-07,82.93035888671875
2014-11-10,83.30986785888672
2014-11-11,82.57559204101562
2014-11-12,83.078857421875
2014-11-13,82.13833618164062
2014-11-14,81.5443344116211
2014-11-17,82.5673599243164
2014-11-18,83.474853515625
2014-11-19,83.28511047363281
2014-11-20,83.02937316894531
2014-11-21,82.88084411621094
2014-11-24,83.8708724975586
2014-11-25,82.93861389160156
2014-11-26,84.2751235961914
2014-11-28,86.32939910888672
2014-12-01,85.83438110351562
2014-12-02,86.5026626586914
2014-12-03,87.26168060302734
2014-12-04,86.4531478881836
2014-12-05,87.56693267822266
2014-12-08,86.89041137695312
2014-12-09,86.4531478881836
2014-12-10,85.63640594482422
2014-12-11,85.80139923095703
2014-12-12,84.08536529541016
2014-12-15,83.62335205078125
2014-12-16,84.06886291503906
2014-12-17,85.43840026855469
2014-12-18,87.81443786621094
2014-12-19,87.28641510009766
2014-12-22,88.39195251464844
2014-12-23,88.38370513916016
2014-12-24,88.84568786621094
2014-12-26,89.30770111083984
2014-12-29,89.43146514892578
2014-12-30,90.40498352050781
2014-12-31,89.01895904541016
2015-01-02,91.92301177978516
2015-01-05,92.7232666015625
2015-01-06,91.24647521972656
2015-01-07,92.84701538085938
2015-01-08,95.34680938720703
2015-01-09,95.7015609741211
2015-01-12,95.56956481933594
2015-01-13,95.58606719970703
2015-01-14,94.6703109741211
2015-01-15,94.81056213378906
2015-01-16,96.55958557128906
2015-01-20,96.71632385253906
2015-01-21,95.69332122802734
2015-01-22,98.06934356689453
2015-01-23,96.76583099365234
2015-01-26,96.68333435058594
2015-01-27,95.9407958984375
2015-01-28,95.28080749511719
2015-01-29,95.80056762695312
2015-01-30,94.69505310058594
2015-02-02,95.28904724121094
2015-02-03,96.43580627441406
2015-02-04,96.56783294677734
2015-02-05,95.70980072021484
2015-02-06,95.00031280517578
2015-02-09,93.738037109375
2015-02-10,95.19830322265625
2015-02-11,96.3038330078125
2015-02-12,96.39458465576172
2015-02-13,96.4440689086914
2015-02-17,96.74108123779297
2015-02-18,96.52658081054688
2015-02-19,96.6420669555664
2015-02-20,99.89263916015625
2015-02-23,101.39414978027344
2015-02-24,100.82489776611328
2015-02-25,100.98164367675781
2015-02-26,102.72240447998047
2015-02-27,101.50141143798828
2015-03-02,101.7736587524414
2015-03-03,102.18616485595703
2015-03-04,102.21918487548828
2015-03-05,101.70765686035156
2015-03-06,100.4041519165039
2015-03-09,99.96688079833984
2015-03-10,100.09062194824219
2015-03-11,100.0246353149414
2015-03-12,102.53265380859375
2015-03-13,102.07891082763672
2015-03-16,103.679443359375
2015-03-17,103.34944152832031
2015-03-18,104.61995697021484
2015-03-19,104.16619873046875
2015-03-20,104.6117172241211
2015-03-23,105.75022888183594
2015-03-24,105.68421936035156
2015-03-25,104.68595123291016
2015-03-26,103.78669738769531
2015-03-27,104.90045166015625
2015-03-30,105.00772094726562
2015-03-31,104.02594757080078
2015-04-01,103.8526840209961
2015-04-02,103.29993438720703
2015-04-06,103.81144714355469
2015-04-07,102.763671875
2015-04-08,103.62171173095703
2015-04-09,104.00944519042969
2015-04-10,104.00944519042969
2015-04-13,103.27518463134766
2015-04-14,102.68942260742188
2015-04-15,103.45668029785156
2015-04-16,103.53094482421875
2015-04-17,102.63993072509766
2015-04-20,103.41545104980469
2015-04-21,103.87744903564453
2015-04-22,104.16619873046875
2015-04-23,104.26519775390625
2015-04-24,104.7189712524414
2015-04-27,103.62994384765625
2015-04-28,101.85617065429688
2015-04-29,99.5378646850586
2015-04-30,98.63861083984375
2015-05-01,98.8118667602539
2015-05-04,98.3333511352539
2015-05-05,96.77408599853516
2015-05-06,96.6998291015625
2015-05-07,97.67334747314453
2015-05-08,97.68158721923828
2015-05-11,96.90608978271484
2015-05-12,95.94906616210938
2015-05-13,96.16357421875
2015-05-14,97.0958480834961
2015-05-15,96.76583099365234
2015-05-18,97.96208953857422
2015-05-19,97.63209533691406
2015-05-20,98.63036346435547
2015-05-21,99.29862213134766
2015-05-22,100.17313385009766
2015-05-26,98.85311126708984
2015-05-27,98.5478744506836
2015-05-28,98.10236358642578
2015-05-29,97.3103256225586
2015-06-01,97.91260528564453
2015-06-02,97.3515853881836
2015-06-03,96.8318099975586
2015-06-04,98.77886962890625
2015-06-05,98.46534729003906
2015-06-08,99.43887329101562
2015-06-09,98.92736053466797
2015-06-10,99.57089233398438
2015-06-11,99.942138671875
2015-06-12,98.90261840820312
2015-06-15,98.41584014892578
2015-06-16,99.39762878417969
2015-06-17,99.06761169433594
2015-06-18,99.19962310791016
2015-06-19,99.85138702392578
2015-06-22,99.62862396240234
2015-06-23,98.91912078857422
2015-06-24,97.87135314941406
2015-06-25,99.7853775024414
2015-06-26,100.33814239501953
2015-06-29,98.49836730957031
2015-06-30,100.00814056396484
2015-07-01,100.80841064453125
2015-07-02,99.6203842163086
2015-07-06,99.19136810302734
2015-07-07,99.46361541748047
2015-07-08,97.37635803222656
2015-07-09,98.53959655761719
2015-07-10,99.21612548828125
2015-07-13,100.78363800048828
2015-07-14,102.08716583251953
2015-07-15,101.2786636352539
2015-07-16,102.04591369628906
2015-07-17,100.89913177490234
2015-07-20,101.00640106201172
2015-07-21,99.8843765258789
2015-07-22,99.97514343261719
2015-07-23,101.29515838623047
2015-07-24,100.80016326904297
2015-07-27,100.41239929199219
2015-07-28,100.82489776611328
2015-07-29,104.21571350097656
2015-07-30,103.63816833496094
2015-07-31,105.01595306396484
2015-08-03,105.0654525756836
2015-08-04,104.78496551513672
2015-08-05,105.05721282958984
2015-08-06,103.5391845703125
2015-08-07,102.91217803955078
2015-08-10,103.28343200683594
2015-08-11,102.7059326171875
2015-08-12,102.26042175292969
2015-08-13,102.1449203491211
2015-08-14,102.35118103027344
2015-08-17,102.9286880493164
2015-08-18,103.25867462158203
2015-08-19,103.32469940185547
2015-08-20,100.78363800048828
2015-08-21,99.24911499023438
2015-08-24,95.18181610107422
2015-08-25,94.67853546142578
2015-08-26,97.18660736083984
2015-08-27,98.85311126708984
2015-08-28,98.67986297607422
2015-08-31,97.19483947753906
2015-09-01,95.49531555175781
2015-09-02,96.01506805419922
2015-09-03,96.9555892944336
2015-09-04,96.02332305908203
2015-09-08,97.83834075927734
2015-09-09,96.93907928466797
2015-09-10,96.9555892944336
2015-09-11,97.78059387207031
2015-09-14,97.5908432006836
2015-09-15,98.95211029052734
2015-09-16,98.91087341308594
2015-09-17,99.37287139892578
2015-09-18,98.50659942626953
2015-09-21,98.04459381103516
2015-09-22,96.9555892944336
2015-09-23,96.36156463623047
2015-09-24,95.13230895996094
2015-09-25,93.2182846069336
2015-09-28,89.32422637939453
2015-09-29,88.16094207763672
2015-09-30,89.48921966552734
2015-10-01,90.89997863769531
2015-10-02,92.64076232910156
2015-10-05,93.58129119873047
2015-10-06,90.9907455444336
2015-10-07,92.12924194335938
2015-10-08,92.16224670410156
2015-10-09,92.69027709960938
2015-10-12,92.89651489257812
2015-10-13,91.65898895263672
2015-10-14,92.0302734375
2015-10-15,95.19005584716797
2015-10-16,96.86483001708984
2015-10-19,96.84835052490234
2015-10-20,97.00508117675781
2015-10-21,95.73456573486328
2015-10-22,90.34722900390625
2015-10-23,92.36024475097656
2015-10-26,97.13707733154297
2015-10-27,99.55438995361328
2015-10-28,101.31990814208984
2015-10-29,101.7654037475586
2015-10-30,101.26214599609375
2015-11-02,102.68119812011719
2015-11-03,102.35118103027344
2015-11-04,101.5509033203125
2015-11-05,100.59390258789062
2015-11-06,100.45365142822266
2015-11-09,101.36115264892578
2015-11-10,102.20267486572266
2015-11-11,99.90087890625
2015-11-12,98.72111511230469
2015-11-13,98.7458724975586
2015-11-16,99.70288848876953
2015-11-17,101.8149185180664
2015-11-18,102.45841217041016
2015-11-19,99.24089050292969
2015-11-20,100.21438598632812
2015-11-23,99.91738891601562
2015-11-24,99.97514343261719
2015-11-25,100.50314331054688
2015-11-27,100.70938873291016
2015-11-30,100.27214050292969
2015-12-01,103.39070129394531
2015-12-02,102.45016479492188
2015-12-03,99.82664489746094
2015-12-04,102.91217803955078
2015-12-07,102.8874282836914
2015-12-08,103.20919036865234
2015-12-09,101.37767028808594
2015-12-10,101.1384048461914
2015-12-11,99.96688079833984
2015-12-14,98.73760986328125
2015-12-15,101.27040100097656
2015-12-16,100.66813659667969
2015-12-17,100.38764953613281
2015-12-18,100.45365142822266
2015-12-21,102.69766998291016
2015-12-22,102.58218383789062
2015-12-23,102.8379135131836
2015-12-24,102.87918090820312
2015-12-28,102.63167572021484
2015-12-29,103.29167938232422
2015-12-30,102.45841217041016
2015-12-31,102.00467681884766
2016-01-04,101.38590240478516
2016-01-05,100.6516342163086
2016-01-06,99.69461822509766
2016-01-07,97.83834075927734
2016-01-08,95.9078140258789
2016-01-11,95.38805389404297
2016-01-12,94.9755630493164
2016-01-13,92.21176147460938
2016-01-14,92.14576721191406
2016-01-15,91.63423919677734
2016-01-19,90.69373321533203
2016-01-20,90.4957275390625
2016-01-21,89.92646026611328
2016-01-22,93.19352722167969
2016-01-25,91.56825256347656
2016-01-26,92.97901916503906
2016-01-27,93.07801055908203
2016-01-28,90.57823181152344
2016-01-29,92.69027709960938
2016-02-01,92.62427520751953
2016-02-02,90.19873046875
2016-02-03,89.8027114868164
2016-02-04,89.37371063232422
2016-02-05,87.59169006347656
2016-02-08,83.27685546875
2016-02-09,84.58863067626953
2016-02-10,86.28816223144531
2016-02-11,83.65636444091797
2016-02-12,84.99288940429688
2016-02-16,86.21391296386719
2016-02-17,87.28641510009766
2016-02-18,89.6212158203125
2016-02-19,89.6954574584961
2016-02-22,91.22174835205078
2016-02-23,90.25647735595703
2016-02-24,90.89997863769531
2016-02-25,91.34548950195312
2016-02-26,91.60124969482422
2016-02-29,90.61949157714844
2016-03-01,91.72499084472656
2016-03-02,90.64423370361328
2016-03-03,92.33550262451172
2016-03-04,92.54176330566406
2016-03-07,92.26124572753906
2016-03-08,91.0155029296875
2016-03-09,91.69200134277344
2016-03-10,91.9312515258789
2016-03-11,95.28080749511719
2016-03-14,94.90129852294922
2016-03-15,92.8800277709961
2016-03-16,94.10928344726562
2016-03-17,92.67375183105469
2016-03-18,94.60430145263672
2016-03-21,94.15052032470703
2016-03-22,93.96078491210938
2016-03-23,93.98553466796875
2016-03-24,94.06802368164062
2016-03-28,94.1587905883789
2016-03-29,95.48705291748047
2016-03-30,97.22784423828125
2016-03-31,96.63384246826172
2016-04-01,97.70635223388672
2016-04-04,97.58258819580078
2016-04-05,96.77408599853516
2016-04-06,98.6633529663086
2016-04-07,97.73109436035156
2016-04-08,97.78059387207031
2016-04-11,97.05458068847656
2016-04-12,96.98857879638672
2016-04-13,97.55783081054688
2016-04-14,98.18486022949219
2016-04-15,98.63861083984375
2016-04-18,98.02811431884766
2016-04-19,98.16836547851562
2016-04-20,98.18486022949219
2016-04-21,99.82664489746094
2016-04-22,100.4618911743164
2016-04-25,103.20919036865234
2016-04-26,104.56221771240234
2016-04-27,104.77671813964844
2016-04-28,103.59693145751953
2016-04-29,103.39070129394531
2016-05-02,103.83619689941406
2016-05-03,103.39894104003906
2016-05-04,102.45016479492188
2016-05-05,102.7059326171875
2016-05-06,102.54093170166016
2016-05-09,103.07718658447266
2016-05-10,104.52921295166016
2016-05-11,104.55396270751953
2016-05-12,103.75370025634766
2016-05-13,104.62820434570312
2016-05-16,105.13970947265625
2016-05-17,104.10843658447266
2016-05-18,104.18272399902344
2016-05-19,104.03419494628906
2016-05-20,104.45496368408203
2016-05-23,104.44670104980469
2016-05-24,105.7337417602539
2016-05-25,105.25521850585938
2016-05-26,105.03246307373047
2016-05-27,105.6099853515625
2016-05-31,105.56047821044922
2016-06-01,105.79973602294922
2016-06-02,106.88873291015625
2016-06-03,106.34423065185547
2016-06-06,107.23524475097656
2016-06-07,106.90524291992188
2016-06-08,108.47277069091797
2016-06-09,108.2335205078125
2016-06-10,107.4992446899414
2016-06-13,105.22222137451172
2016-06-14,105.42845916748047
2016-06-15,104.27345275878906
2016-06-16,105.0654525756836
2016-06-17,103.70418548583984
2016-06-20,105.19747924804688
2016-06-21,105.79147338867188
2016-06-22,107.05374908447266
2016-06-23,108.22527313232422
2016-06-24,106.93824768066406
2016-06-27,103.5639419555664
2016-06-28,104.33944702148438
2016-06-29,106.740234375
2016-06-30,107.4745101928711
2016-07-01,108.3160171508789
2016-07-05,107.85401153564453
2016-07-06,108.87703704833984
2016-07-07,108.87703704833984
2016-07-08,111.62432861328125
2016-07-11,111.83056640625
2016-07-12,112.40809631347656
2016-07-13,112.11933135986328
2016-07-14,112.46585083007812
2016-07-15,112.35858154296875
2016-07-18,112.54833221435547
2016-07-19,112.8618392944336
2016-07-20,113.95085144042969
2016-07-21,113.75286102294922
2016-07-22,114.52836608886719
2016-07-25,113.7198486328125
2016-07-26,113.85186004638672
2016-07-27,113.52185821533203
2016-07-28,114.2726058959961
2016-07-29,115.13888549804688
2016-08-01,115.19662475585938
2016-08-02,114.99038696289062
2016-08-03,115.60913848876953
2016-08-04,115.57611846923828
2016-08-05,116.12889862060547
2016-08-08,114.96561431884766
2016-08-09,115.47713470458984
2016-08-10,115.6256332397461
2016-08-11,116.3104019165039
2016-08-12,115.54313659667969
2016-08-15,115.3121337890625
2016-08-16,114.58612823486328
2016-08-17,114.04985809326172
2016-08-18,114.43760681152344
2016-08-19,113.89309692382812
2016-08-22,114.20661163330078
2016-08-23,113.90962219238281
2016-08-24,112.46585083007812
2016-08-25,111.72332763671875
2016-08-26,112.23483276367188
2016-08-29,113.63735961914062
2016-08-30,113.54660034179688
2016-08-31,112.96910095214844
2016-09-01,112.30908203125
2016-09-02,113.61260986328125
2016-09-06,114.1571273803711
2016-09-07,115.88140106201172
2016-09-08,114.77586364746094
2016-09-09,111.3933334350586
2016-09-12,113.00211334228516
2016-09-13,110.00730895996094
2016-09-14,109.71853637695312
2016-09-15,111.1128158569336
2016-09-16,111.69031524658203
2016-09-19,111.38507080078125
2016-09-20,111.10457611083984
2016-09-21,112.79586029052734
2016-09-22,113.71160888671875
2016-09-23,113.34861755371094
2016-09-26,113.0433349609375
2016-09-27,113.6786117553711
2016-09-28,112.93609619140625
2016-09-29,111.7563247680664
2016-09-30,113.4228515625
2016-10-03,112.47407531738281
2016-10-04,112.20182800292969
2016-10-05,112.72157287597656
2016-10-06,113.4228515625
2016-10-07,114.56962585449219
2016-10-10,114.7593765258789
2016-10-11,112.59783172607422
2016-10-12,112.6308364868164
2016-10-13,112.50708770751953
2016-10-14,112.02857208251953
2016-10-17,112.17707824707031
2016-10-18,114.10760498046875
2016-10-19,113.87660217285156
2016-10-20,115.35337829589844
2016-10-21,114.47888946533203
2016-10-24,115.22962951660156
2016-10-25,114.19013214111328
2016-10-26,104.33120727539062
2016-10-27,102.26042175292969
2016-10-28,102.30166625976562
2016-10-31,103.40718841552734
2016-11-01,102.16141510009766
2016-11-02,102.31818389892578
2016-11-03,100.34638977050781
2016-11-04,100.56088256835938
2016-11-07,103.2421875
2016-11-08,104.0011978149414
2016-11-09,100.42063903808594
2016-11-10,104.12493896484375
2016-11-11,102.97819519042969
2016-11-14,105.18921661376953
2016-11-15,105.62647247314453
2016-11-16,104.78496551513672
2016-11-17,104.8757095336914
2016-11-18,103.95169067382812
2016-11-21,104.05069732666016
2016-11-22,102.90393829345703
2016-11-23,103.95994567871094
2016-11-25,105.19747924804688
2016-11-28,103.71244049072266
2016-11-29,105.3707275390625
2016-11-30,103.82794189453125
2016-12-01,102.0129165649414
2016-12-02,102.69766998291016
2016-12-05,103.33294677734375
2016-12-06,103.21743774414062
2016-12-07,104.26519775390625
2016-12-08,104.82620239257812
2016-12-09,105.42845916748047
2016-12-12,106.55048370361328
2016-12-13,106.92999267578125
2016-12-14,105.0654525756836
2016-12-15,105.09019470214844
2016-12-16,105.40371704101562
2016-12-19,105.45321655273438
2016-12-20,105.89873504638672
2016-12-21,105.95648956298828
2016-12-22,104.62820434570312
2016-12-23,105.79147338867188
2016-12-27,106.17098999023438
2016-12-28,105.23870849609375
2016-12-29,105.74197387695312
2016-12-30,105.91522216796875
2017-01-03,106.48448944091797
2017-01-04,107.33426666259766
2017-01-05,106.51748657226562
2017-01-06,106.70723724365234
2017-01-09,107.85401153564453
2017-01-10,108.95127868652344
2017-01-11,111.32732391357422
2017-01-12,111.08807373046875
2017-01-13,110.82405090332031
2017-01-17,110.5435562133789
2017-01-18,110.87356567382812
2017-01-19,109.51229858398438
2017-01-20,109.23178100585938
2017-01-23,109.34729766845703
2017-01-24,109.75980377197266
2017-01-25,111.45108032226562
2017-01-26,110.41156768798828
2017-01-27,110.24654388427734
2017-01-30,109.31429290771484
2017-01-31,110.72505950927734
2017-02-01,112.50708770751953
2017-02-02,112.6061019897461
2017-02-03,113.59609985351562
2017-02-06,107.13624572753906
2017-02-07,107.74674987792969
2017-02-08,108.48100280761719
2017-02-09,110.41156768798828
2017-02-10,111.38507080078125
2017-02-13,111.3190689086914
2017-02-14,112.10283660888672
2017-02-15,112.50708770751953
2017-02-16,114.78411865234375
2017-02-17,115.16362762451172
2017-02-21,115.20488739013672
2017-02-22,114.69337463378906
2017-02-23,115.72463989257812
2017-02-24,117.88616943359375
2017-02-27,117.82842254638672
2017-02-28,117.36640167236328
2017-03-01,117.76243591308594
2017-03-02,117.09415435791016
2017-03-03,117.39117431640625
2017-03-06,117.50667572021484
2017-03-07,117.2261734008789
2017-03-08,117.24266052246094
2017-03-09,118.08419036865234
2017-03-10,118.75244140625
2017-03-13,118.99993896484375
2017-03-14,118.05117797851562
2017-03-15,119.02468872070312
2017-03-16,118.95045471191406
2017-03-17,118.59568786621094
2017-03-20,118.50492858886719
2017-03-21,117.53965759277344
2017-03-22,117.39942169189453
2017-03-23,116.7394027709961
2017-03-24,117.15191650390625
2017-03-27,117.58917999267578
2017-03-28,117.90267944335938
2017-03-29,118.13368225097656
2017-03-30,118.78545379638672
2017-03-31,118.36469268798828
2017-04-03,119.25570678710938
2017-04-04,118.39768981933594
2017-04-05,118.43067169189453
2017-04-06,118.81843566894531
2017-04-07,118.29869079589844
2017-04-10,118.38118743896484
2017-04-11,118.25743103027344
2017-04-12,117.6221694946289
2017-04-13,117.23441314697266
2017-04-17,117.57268524169922
2017-04-18,117.30867004394531
2017-04-19,117.81193542480469
2017-04-20,120.17147064208984
2017-04-21,118.2161636352539
2017-04-24,119.30519104003906
2017-04-25,114.58612823486328
2017-04-26,114.4211196899414
2017-04-27,115.23787689208984
2017-04-28,115.6256332397461
2017-05-01,116.33515167236328
2017-05-02,116.3846664428711
2017-05-03,115.99689483642578
2017-05-04,116.2444076538086
2017-05-05,117.46541595458984
2017-05-08,117.30867004394531
2017-05-09,117.1766586303711
2017-05-10,116.9043960571289
2017-05-11,116.43415832519531
2017-05-12,114.94087982177734
2017-05-15,115.93914794921875
2017-05-16,113.96736907958984
2017-05-17,113.4476089477539
2017-05-18,114.06635284423828
2017-05-19,114.96561431884766
2017-05-22,115.7493896484375
2017-05-23,115.25437927246094
2017-05-24,116.06289672851562
2017-05-25,116.98690795898438
2017-05-26,115.58438873291016
2017-05-30,114.28087615966797
2017-05-31,114.67687225341797
2017-06-01,117.20967102050781
2017-06-02,116.80541229248047
2017-06-05,115.43588256835938
