Date,F
2013-09-10,9.621953010559082
2013-09-11,9.616469383239746
2013-09-12,9.534233093261719
2013-09-13,9.512303352355957
2013-09-16,9.512303352355957
2013-09-17,9.56164836883545
2013-09-18,9.665813446044922
2013-09-19,9.68226146697998
2013-09-20,9.534233093261719
2013-09-23,9.430060386657715
2013-09-24,9.462957382202148
2013-09-25,9.424581527709961
2013-09-26,9.4684419631958
2013-09-27,9.347824096679688
2013-09-30,9.249136924743652
2013-10-01,9.424581527709961
2013-10-02,9.435545921325684
2013-10-03,9.293000221252441
2013-10-04,9.36975383758545
2013-10-07,9.216241836547852
2013-10-08,9.046283721923828
2013-10-09,9.11207389831543
2013-10-10,9.282033920288086
2013-10-11,9.380720138549805
2013-10-14,9.419096946716309
2013-10-15,9.303962707519531
2013-10-16,9.479406356811523
2013-10-17,9.572610855102539
2013-10-18,9.61098861694336
2013-10-21,9.59454345703125
2013-10-22,9.649367332458496
2013-10-23,9.605506896972656
2013-10-24,9.737091064453125
2013-10-25,9.649367332458496
2013-10-28,9.632919311523438
2013-10-29,9.654850959777832
2013-10-30,9.561112403869629
2013-10-31,9.434293746948242
2013-11-01,9.31298828125
2013-11-04,9.373638153076172
2013-11-05,9.423264503479004
2013-11-06,9.324012756347656
2013-11-07,9.125513076782227
2013-11-08,9.290931701660156
2013-11-11,9.31298828125
2013-11-12,9.219253540039062
2013-11-13,9.428779602050781
2013-11-14,9.423264503479004
2013-11-15,9.412237167358398
2013-11-18,9.362613677978516
2013-11-19,9.301958084106445
2013-11-20,9.329527854919434
2013-11-21,9.423264503479004
2013-11-22,9.379155158996582
2013-11-25,9.340558052062988
2013-11-26,9.301958084106445
2013-11-27,9.390182495117188
2013-11-29,9.417752265930176
2013-12-02,9.406722068786621
2013-12-03,9.13102912902832
2013-12-04,9.164113998413086
2013-12-05,9.230278968811035
2013-12-06,9.208223342895508
2013-12-09,9.13102912902832
2013-12-10,9.11448860168457
2013-12-11,9.048321723937988
2013-12-12,9.03729248046875
2013-12-13,9.14757251739502
2013-12-16,9.29644775390625
2013-12-17,9.208223342895508
2013-12-18,8.629262924194336
2013-12-19,8.436275482177734
2013-12-20,8.50244426727295
2013-12-23,8.353569030761719
2013-12-24,8.375622749328613
2013-12-26,8.4528169631958
2013-12-27,8.436275482177734
2013-12-30,8.425251007080078
2013-12-31,8.50795841217041
2014-01-02,8.513468742370605
2014-01-03,8.552067756652832
2014-01-06,8.590665817260742
2014-01-07,8.480391502380371
2014-01-08,8.568610191345215
2014-01-09,8.734027862548828
2014-01-10,8.860847473144531
2014-01-13,8.882903099060059
2014-01-14,9.042806625366211
2014-01-15,9.208223342895508
2014-01-16,9.224762916564941
2014-01-17,9.108970642089844
2014-01-21,9.048321723937988
2014-01-22,9.125513076782227
2014-01-23,9.059348106384277
2014-01-24,8.728513717651367
2014-01-27,8.662349700927734
2014-01-28,8.667861938476562
2014-01-29,8.48166275024414
2014-01-30,8.476103782653809
2014-01-31,8.314919471740723
2014-02-03,8.087038040161133
2014-02-04,8.264898300170898
2014-02-05,8.187085151672363
2014-02-06,8.253782272338867
2014-02-07,8.320480346679688
2014-02-10,8.248224258422852
2014-02-11,8.314919471740723
2014-02-12,8.337154388427734
2014-02-13,8.381616592407227
2014-02-14,8.470549583435059
2014-02-18,8.55392074584961
2014-02-19,8.476103782653809
2014-02-20,8.487223625183105
2014-02-21,8.426082611083984
2014-02-24,8.4371976852417
2014-02-25,8.420525550842285
2014-02-26,8.48166275024414
2014-02-27,8.55392074584961
2014-02-28,8.55392074584961
2014-03-03,8.448314666748047
2014-03-04,8.542800903320312
2014-03-05,8.6873140335083
2014-03-06,8.709545135498047
2014-03-07,8.681756973266602
2014-03-10,8.620616912841797
2014-03-11,8.503896713256836
2014-03-12,8.559476852416992
2014-03-13,8.4371976852417
2014-03-14,8.381616592407227
2014-03-17,8.492780685424805
2014-03-18,8.609501838684082
2014-03-19,8.60394287109375
2014-03-20,8.642851829528809
2014-03-21,8.598383903503418
2014-03-24,8.55392074584961
2014-03-25,8.52056884765625
2014-03-26,8.476103782653809
2014-03-27,8.476103782653809
2014-03-28,8.587263107299805
2014-03-31,8.670638084411621
2014-04-01,9.070821762084961
2014-04-02,9.14863395690918
2014-04-03,9.10972785949707
2014-04-04,8.965218544006348
2014-04-07,8.85961627960205
2014-04-08,8.948545455932617
2014-04-09,8.804034233093262
2014-04-10,8.6873140335083
2014-04-11,8.6873140335083
2014-04-14,8.72622013092041
2014-04-15,8.804034233093262
2014-04-16,8.931870460510254
2014-04-17,8.892963409423828
2014-04-21,8.881850242614746
2014-04-22,8.948545455932617
2014-04-23,9.020797729492188
2014-04-24,9.070821762084961
2014-04-25,8.770686149597168
2014-04-28,8.876290321350098
2014-04-29,8.959662437438965
2014-04-30,9.046483993530273
2014-05-01,8.912046432495117
2014-05-02,8.906447410583496
2014-05-05,8.816822052001953
2014-05-06,8.71599292755127
2014-05-07,8.659979820251465
2014-05-08,8.856032371520996
2014-05-09,8.833625793457031
2014-05-12,8.872838020324707
2014-05-13,8.884040832519531
2014-05-14,8.82242488861084
2014-05-15,8.788812637329102
2014-05-16,8.828025817871094
2014-05-19,8.917649269104004
2014-05-20,8.833625793457031
2014-05-21,8.912046432495117
2014-05-22,8.912046432495117
2014-05-23,8.973666191101074
2014-05-27,9.05208683013916
2014-05-28,9.136112213134766
2014-05-29,9.264945030212402
2014-05-30,9.208930015563965
2014-06-02,9.208930015563965
2014-06-03,9.27054500579834
2014-06-04,9.40498161315918
2014-06-05,9.343366622924805
2014-06-06,9.567428588867188
2014-06-09,9.522613525390625
2014-06-10,9.528218269348145
2014-06-11,9.46660327911377
2014-06-12,9.253743171691895
2014-06-13,9.276148796081543
2014-06-16,9.315359115600586
2014-06-17,9.40498161315918
2014-06-18,9.427390098571777
2014-06-19,9.399382591247559
2014-06-20,9.33776569366455
2014-06-23,9.45539665222168
2014-06-24,9.50581169128418
2014-06-25,9.634644508361816
2014-06-26,9.634644508361816
2014-06-27,9.679459571838379
2014-06-30,9.65705394744873
2014-07-01,9.640246391296387
2014-07-02,9.645853042602539
2014-07-03,9.701864242553711
2014-07-07,9.701864242553711
2014-07-08,9.584233283996582
2014-07-09,9.763482093811035
2014-07-10,9.690661430358887
2014-07-11,9.785887718200684
2014-07-14,9.83070182800293
2014-07-15,9.825098037719727
2014-07-16,9.97073745727539
2014-07-17,9.93713092803955
2014-07-18,9.925926208496094
2014-07-21,9.914724349975586
2014-07-22,9.981941223144531
2014-07-23,9.95953369140625
2014-07-24,9.993147850036621
2014-07-25,9.86991024017334
2014-07-28,9.88111400604248
2014-07-29,9.841903686523438
2014-07-30,9.850364685058594
2014-07-31,9.602131843566895
2014-08-01,9.483657836914062
2014-08-04,9.602131843566895
2014-08-05,9.517508506774902
2014-08-06,9.579567909240723
2014-08-07,9.489298820495605
2014-08-08,9.64162540435791
2014-08-11,9.686758995056152
2014-08-12,9.709322929382324
2014-08-13,9.827799797058105
2014-08-14,9.833438873291016
2014-08-15,9.765738487243652
2014-08-18,9.833438873291016
2014-08-19,9.793949127197266
2014-08-20,9.822158813476562
2014-08-21,9.816514015197754
2014-08-22,9.686758995056152
2014-08-25,9.72060775756836
2014-08-26,9.698040008544922
2014-08-27,9.793949127197266
2014-08-28,9.827799797058105
2014-08-29,9.822158813476562
2014-09-02,9.929348945617676
2014-09-03,9.856010437011719
2014-09-04,9.743173599243164
2014-09-05,9.669833183288574
2014-09-08,9.478014945983887
2014-09-09,9.382104873657227
2014-09-10,9.382104873657227
2014-09-11,9.399035453796387
2014-09-12,9.359540939331055
2014-09-15,9.291839599609375
2014-09-16,9.320049285888672
2014-09-17,9.325693130493164
2014-09-18,9.353897094726562
2014-09-19,9.393391609191895
2014-09-22,9.229781150817871
2014-09-23,9.122591018676758
2014-09-24,9.257990837097168
2014-09-25,9.139516830444336
2014-09-26,9.21285629272461
2014-09-29,8.524571418762207
2014-09-30,8.344037055969238
2014-10-01,8.231204986572266
2014-10-02,8.214279174804688
2014-10-03,8.231204986572266
2014-10-06,8.191716194152832
2014-10-07,7.954765319824219
2014-10-08,8.01682186126709
2014-10-09,7.808079719543457
2014-10-10,7.779872417449951
2014-10-13,7.638828754425049
2014-10-14,7.774230003356934
2014-10-15,7.683964252471924
2014-10-16,7.8870625495910645
2014-10-17,7.909629821777344
2014-10-20,7.994254112243652
2014-10-21,8.045029640197754
2014-10-22,7.971687316894531
2014-10-23,8.124011993408203
2014-10-24,7.774230003356934
2014-10-27,7.796797275543213
2014-10-28,7.988612174987793
2014-10-29,7.917464733123779
2014-10-30,7.940232276916504
2014-10-31,8.019918441772461
2014-11-03,7.96299934387207
2014-11-04,7.940232276916504
2014-11-05,7.93454122543335
2014-11-06,8.076835632324219
2014-11-07,8.065452575683594
2014-11-10,7.968691349029541
2014-11-11,8.179291725158691
2014-11-12,8.298823356628418
2014-11-13,8.498040199279785
2014-11-14,8.617570877075195
2014-11-17,8.845246315002441
2014-11-18,8.822477340698242
2014-11-19,8.788330078125
2014-11-20,8.799713134765625
2014-11-21,8.782636642456055
2014-11-24,8.919241905212402
2014-11-25,8.924935340881348
2014-11-26,8.885091781616211
2014-11-28,8.95339298248291
2014-12-01,8.97616195678711
2014-12-02,9.050156593322754
2014-12-03,9.112770080566406
2014-12-04,8.99892807006836
2014-12-05,8.936318397521973
2014-12-08,8.782636642456055
2014-12-09,8.782636642456055
2014-12-10,8.628954887390137
2014-12-11,8.697257995605469
2014-12-12,8.53218936920166
2014-12-15,8.128066062927246
2014-12-16,8.019918441772461
2014-12-17,8.22482681274414
2014-12-18,8.42973804473877
2014-12-19,8.554957389831543
2014-12-22,8.663106918334961
2014-12-23,8.725715637207031
2014-12-24,8.708642959594727
2014-12-26,8.79401683807373
2014-12-29,8.833863258361816
2014-12-30,8.822477340698242
2014-12-31,8.822477340698242
2015-01-02,8.742793083190918
2015-01-05,8.401277542114258
2015-01-06,8.321586608886719
2015-01-07,8.560649871826172
2015-01-08,8.776945114135742
2015-01-09,8.657415390014648
2015-01-12,8.663106918334961
2015-01-13,8.657415390014648
2015-01-14,8.600493431091309
2015-01-15,8.458195686340332
2015-01-16,8.549270629882812
2015-01-20,8.543575286865234
2015-01-21,8.520808219909668
2015-01-22,8.554957389831543
2015-01-23,8.48665714263916
2015-01-26,8.583419799804688
2015-01-27,8.452505111694336
2015-01-28,8.314506530761719
2015-01-29,8.538756370544434
2015-01-30,8.45825481414795
2015-02-02,8.780255317687988
2015-02-03,8.99875259399414
2015-02-04,9.125255584716797
2015-02-05,9.11375617980957
2015-02-06,9.119505882263184
2015-02-09,9.154006004333496
2015-02-10,9.251754760742188
2015-02-11,9.343756675720215
2015-02-12,9.407005310058594
2015-02-13,9.372504234313965
2015-02-17,9.26325511932373
2015-02-18,9.320755958557129
2015-02-19,9.447257041931152
2015-02-20,9.430005073547363
2015-02-23,9.418505668640137
2015-02-24,9.407005310058594
2015-02-25,9.493254661560059
2015-02-26,9.418505668640137
2015-02-27,9.395505905151367
2015-03-02,9.527755737304688
2015-03-03,9.297755241394043
2015-03-04,9.217255592346191
2015-03-05,9.26325511932373
2015-03-06,9.159753799438477
2015-03-09,9.217255592346191
2015-03-10,9.039006233215332
2015-03-11,9.056256294250488
2015-03-12,9.297755241394043
2015-03-13,9.3150053024292
2015-03-16,9.481759071350098
2015-03-17,9.424254417419434
2015-03-18,9.464505195617676
2015-03-19,9.395505905151367
2015-03-20,9.476005554199219
2015-03-23,9.527755737304688
2015-03-24,9.522006034851074
2015-03-25,9.303505897521973
2015-03-26,9.205756187438965
2015-03-27,9.188505172729492
2015-03-30,9.292003631591797
2015-03-31,9.280503273010254
2015-04-01,9.14825439453125
2015-04-02,9.217255592346191
2015-04-06,9.20000171661377
2015-04-07,9.14250659942627
2015-04-08,9.188505172729492
2015-04-09,9.171255111694336
2015-04-10,9.217255592346191
2015-04-13,9.125255584716797
2015-04-14,9.182754516601562
2015-04-15,9.240255355834961
2015-04-16,9.165505409240723
2015-04-17,9.062004089355469
2015-04-20,9.14825439453125
2015-04-21,9.096503257751465
2015-04-22,9.14825439453125
2015-04-23,9.062004089355469
2015-04-24,9.067756652832031
2015-04-27,9.14250659942627
2015-04-28,9.234505653381348
2015-04-29,9.298355102539062
2015-04-30,9.170659065246582
2015-05-01,9.176462173461914
2015-05-04,9.159049987792969
2015-05-05,9.013944625854492
2015-05-06,8.98492431640625
2015-05-07,9.002337455749512
2015-05-08,9.09520435333252
2015-05-11,9.083597183227539
2015-05-12,9.031357765197754
2015-05-13,8.944294929504395
2015-05-14,8.863035202026367
2015-05-15,8.98492431640625
2015-05-18,9.042966842651367
2015-05-19,8.99653148651123
2015-05-20,8.880450248718262
2015-05-21,9.002337455749512
2015-05-22,8.863035202026367
2015-05-26,8.816603660583496
2015-05-27,8.892058372497559
2015-05-28,8.874645233154297
2015-05-29,8.80499267578125
2015-06-01,8.915273666381836
2015-06-02,8.857231140136719
2015-06-03,8.822408676147461
2015-06-04,8.735343933105469
2015-06-05,8.578630447387695
2015-06-08,8.648280143737793
2015-06-09,8.636669158935547
2015-06-10,8.723733901977539
2015-06-11,8.868840217590332
2015-06-12,8.83981704711914
2015-06-15,8.735343933105469
2015-06-16,8.706320762634277
2015-06-17,8.71792984008789
2015-06-18,8.787582397460938
2015-06-19,8.77016830444336
2015-06-22,8.781774520874023
2015-06-23,8.874645233154297
2015-06-24,8.99653148651123
2015-06-25,8.96170711517334
2015-06-26,8.938490867614746
2015-06-29,8.71792984008789
2015-06-30,8.712124824523926
2015-07-01,8.700518608093262
2015-07-02,8.630868911743164
2015-07-06,8.584433555603027
2015-07-07,8.619258880615234
2015-07-08,8.340657234191895
2015-07-09,8.317439079284668
2015-07-10,8.40450382232666
2015-07-13,8.4973726272583
2015-07-14,8.596040725708008
2015-07-15,8.56121826171875
2015-07-16,8.456742286682129
2015-07-17,8.526390075683594
2015-07-20,8.456742286682129
2015-07-21,8.421914100646973
2015-07-22,8.36967945098877
2015-07-23,8.479957580566406
2015-07-24,8.352263450622559
2015-07-27,8.4451322555542
2015-07-28,8.607648849487305
2015-07-29,8.918416976928711
2015-07-30,8.853918075561523
2015-07-31,8.695602416992188
2015-08-03,8.760101318359375
2015-08-04,8.742511749267578
2015-08-05,8.67801284790039
2015-08-06,8.695602416992188
2015-08-07,8.67801284790039
2015-08-10,8.78941822052002
2015-08-11,8.619378089904785
2015-08-12,8.607648849487305
2015-08-13,8.625240325927734
2015-08-14,8.66628646850586
2015-08-17,8.607648849487305
2015-08-18,8.695602416992188
2015-08-19,8.660422325134277
2015-08-20,8.461061477661133
2015-08-21,8.12684154510498
2015-08-24,7.7339863777160645
2015-08-25,7.563943862915039
2015-08-26,7.745711803436279
2015-08-27,7.950935363769531
2015-08-28,8.056479454040527
2015-08-31,8.132704734802246
2015-09-01,8.04475212097168
2015-09-02,8.132704734802246
2015-09-03,8.115116119384766
2015-09-04,7.950935363769531
2015-09-08,8.015433311462402
2015-09-09,7.933344841003418
2015-09-10,8.050615310668945
2015-09-11,8.038887023925781
2015-09-14,8.07993221282959
2015-09-15,8.390700340270996
2015-09-16,8.584197998046875
2015-09-17,8.56074333190918
2015-09-18,8.3731107711792
2015-09-21,8.396561622619629
2015-09-22,8.16202163696289
2015-09-23,8.021296501159668
2015-09-24,8.003707885742188
2015-09-25,7.933344841003418
2015-09-28,7.692940711975098
2015-09-29,7.710531234741211
2015-09-30,7.956799030303955
2015-10-01,8.015433311462402
2015-10-02,8.203068733215332
2015-10-05,8.320337295532227
2015-10-06,8.390700340270996
2015-10-07,8.64869499206543
2015-10-08,8.78941822052002
2015-10-09,8.777692794799805
2015-10-12,8.783554077148438
2015-10-13,8.760101318359375
2015-10-14,8.8011474609375
2015-10-15,8.924281120300293
2015-10-16,8.959461212158203
2015-10-19,9.006370544433594
2015-10-20,9.018097877502441
2015-10-21,9.035685539245605
2015-10-22,9.135367393493652
2015-10-23,9.188136100769043
2015-10-26,9.194003105163574
2015-10-27,8.73078441619873
2015-10-28,8.86701774597168
2015-10-29,8.724859237670898
2015-10-30,8.772247314453125
2015-11-02,8.736705780029297
2015-11-03,8.772247314453125
2015-11-04,8.677475929260254
2015-11-05,8.630090713500977
2015-11-06,8.600476264953613
2015-11-09,8.487936019897461
2015-11-10,8.458319664001465
2015-11-11,8.476085662841797
2015-11-12,8.316160202026367
2015-11-13,8.245080947875977
2015-11-16,8.316160202026367
2015-11-17,8.381316184997559
2015-11-18,8.564935684204102
2015-11-19,8.630090713500977
2015-11-20,8.647859573364258
2015-11-23,8.618243217468262
2015-11-24,8.618243217468262
2015-11-25,8.618243217468262
2015-11-27,8.60639762878418
2015-11-30,8.487936019897461
2015-12-01,8.62416934967041
2015-12-02,8.446471214294434
2015-12-03,8.280621528625488
2015-12-04,8.410930633544922
2015-12-07,8.363544464111328
2015-12-08,8.274699211120605
2015-12-09,8.227312088012695
2015-12-10,8.268776893615723
2015-12-11,8.07923412322998
2015-12-14,8.067384719848633
2015-12-15,8.215466499328613
2015-12-16,8.50570297241211
2015-12-17,8.280621528625488
2015-12-18,8.174002647399902
2015-12-21,8.132542610168457
2015-12-22,8.410930633544922
2015-12-23,8.50570297241211
2015-12-24,8.476085662841797
2015-12-28,8.399084091186523
2015-12-29,8.428701400756836
2015-12-30,8.393163681030273
2015-12-31,8.34577751159668
2016-01-04,8.274699211120605
2016-01-05,8.126618385314941
2016-01-06,7.765304088592529
2016-01-07,7.522453784942627
2016-01-08,7.427682399749756
2016-01-11,7.563915252685547
2016-01-12,7.611301422119141
2016-01-13,7.226293563842773
2016-01-14,7.220369338989258
2016-01-15,7.090060234069824
2016-01-19,7.078214645385742
2016-01-20,7.04859733581543
2016-01-21,7.1137518882751465
2016-01-22,7.1907548904418945
2016-01-25,7.095983028411865
2016-01-26,7.261833190917969
2016-01-27,7.255711555480957
2016-01-28,7.169990062713623
2016-01-29,7.310817241668701
2016-02-01,7.390414714813232
2016-02-02,7.047530651092529
2016-02-03,7.016914367675781
2016-02-04,7.059774875640869
2016-02-05,7.010791778564453
2016-02-08,7.096512794494629
2016-02-09,6.94956111907959
2016-02-10,6.9434380531311035
2016-02-11,6.839348316192627
2016-02-12,7.072019100189209
2016-02-16,7.267955303192139
2016-02-17,7.512875080108643
2016-02-18,7.506751537322998
2016-02-19,7.408784866333008
2016-02-22,7.6904401779174805
2016-02-23,7.604720115661621
2016-02-24,7.396537780761719
2016-02-25,7.586349010467529
2016-02-26,7.6353349685668945
2016-02-29,7.659825325012207
2016-03-01,8.014957427978516
2016-03-02,8.09455680847168
2016-03-03,8.290489196777344
2016-03-04,8.32110595703125
2016-03-07,8.339473724365234
2016-03-08,8.100678443908691
2016-03-09,8.076186180114746
2016-03-10,8.051695823669434
2016-03-11,8.13741683959961
2016-03-14,8.125171661376953
2016-03-15,8.100678443908691
2016-03-16,8.265998840332031
2016-03-17,8.247629165649414
2016-03-18,8.351720809936523
2016-03-21,8.363966941833496
2016-03-22,8.32110595703125
2016-03-23,8.119048118591309
2016-03-24,7.996589183807373
2016-03-28,8.014957427978516
2016-03-29,8.082308769226074
2016-03-30,8.174155235290527
2016-03-31,8.265998840332031
2016-04-01,8.02108097076416
2016-04-04,7.837392807006836
2016-04-05,7.819022178649902
2016-04-06,7.849637985229492
2016-04-07,7.665946960449219
2016-04-08,7.684316635131836
2016-04-11,7.751668930053711
2016-04-12,7.8435163497924805
2016-04-13,7.996589183807373
2016-04-14,8.014957427978516
2016-04-15,7.923110008239746
2016-04-18,8.112922668457031
2016-04-19,8.229260444641113
2016-04-20,8.351720809936523
2016-04-21,8.357845306396484
2016-04-22,8.333349227905273
2016-04-25,8.314982414245605
2016-04-26,8.419074058532715
2016-04-27,8.45621395111084
2016-04-28,8.72240924835205
2016-04-29,8.39431095123291
2016-05-02,8.431451797485352
2016-05-03,8.313834190368652
2016-05-04,8.239550590515137
2016-05-05,8.245738983154297
2016-05-06,8.320023536682129
2016-05-09,8.245738983154297
2016-05-10,8.35097599029541
2016-05-11,8.245738983154297
2016-05-12,8.264312744140625
2016-05-13,8.183834075927734
2016-05-16,8.245738983154297
2016-05-17,8.134310722351074
2016-05-18,8.146692276000977
2016-05-19,8.10335922241211
2016-05-20,8.165263175964355
2016-05-23,8.128117561340332
2016-05-24,8.227168083190918
2016-05-25,8.369549751281738
2016-05-26,8.332406997680664
2016-05-27,8.326215744018555
2016-05-31,8.35097599029541
2016-06-01,8.115738868713379
2016-06-02,8.177641868591309
2016-06-03,8.072405815124512
2016-06-06,8.159074783325195
2016-06-07,8.282880783081055
2016-06-08,8.270503997802734
2016-06-09,8.20859432220459
2016-06-10,8.109548568725586
2016-06-13,8.035261154174805
2016-06-14,7.9485955238342285
2016-06-15,8.053834915161133
2016-06-16,8.121929168701172
2016-06-17,8.20859432220459
2016-06-20,8.30764389038086
2016-06-21,8.183834075927734
2016-06-22,8.159074783325195
2016-06-23,8.295262336730957
2016-06-24,7.750499725341797
2016-06-27,7.5276384353637695
2016-06-28,7.670022964477539
2016-06-29,7.769070625305176
2016-06-30,7.78145170211792
2016-07-01,7.874311923980713
2016-07-05,7.676212310791016
2016-07-06,7.78145170211792
2016-07-07,7.892881870269775
2016-07-08,8.10335922241211
2016-07-11,8.214787483215332
2016-07-12,8.326215744018555
2016-07-13,8.344786643981934
2016-07-14,8.412882804870605
2016-07-15,8.400503158569336
2016-07-18,8.45002555847168
2016-07-19,8.45002555847168
2016-07-20,8.505739212036133
2016-07-21,8.617167472839355
2016-07-22,8.567645072937012
2016-07-25,8.561453819274902
2016-07-26,8.674101829528809
2016-07-27,8.661588668823242
2016-07-28,7.9543914794921875
2016-07-29,7.923098564147949
2016-08-01,7.810447692871094
2016-08-02,7.472498416900635
2016-08-03,7.591404914855957
2016-08-04,7.560112953186035
2016-08-05,7.628955841064453
2016-08-08,7.62269926071167
2016-08-09,7.70405912399292
2016-08-10,7.666508197784424
2016-08-11,7.70405912399292
2016-08-12,7.716572284698486
2016-08-15,7.779156684875488
2016-08-16,7.722832679748535
2016-08-17,7.754123210906982
2016-08-18,7.716572284698486
2016-08-19,7.754123210906982
2016-08-22,7.735350131988525
2016-08-23,7.772899150848389
2016-08-24,7.697797775268555
2016-08-25,7.804189205169678
2016-08-26,7.74786376953125
2016-08-29,7.804189205169678
2016-08-30,7.854259014129639
2016-08-31,7.885550498962402
2016-09-01,7.7854156494140625
2016-09-02,7.822965145111084
2016-09-06,7.929358959197998
2016-09-07,7.948134422302246
2016-09-08,7.966906547546387
2016-09-09,7.74786376953125
2016-09-12,7.948134422302246
2016-09-13,7.74786376953125
2016-09-14,7.5976643562316895
2016-09-15,7.578888893127441
2016-09-16,7.578888893127441
2016-09-19,7.578888893127441
2016-09-20,7.510046482086182
2016-09-21,7.566371917724609
2016-09-22,7.62269926071167
2016-09-23,7.616440296173096
2016-09-26,7.5163068771362305
2016-09-27,7.497530937194824
2016-09-28,7.566371917724609
2016-09-29,7.491272926330566
2016-09-30,7.553853511810303
2016-10-03,7.572631359100342
2016-10-04,7.635214805603027
2016-10-05,7.810447692871094
2016-10-06,7.754123210906982
2016-10-07,7.691539287567139
2016-10-10,7.585148334503174
2016-10-11,7.503788471221924
2016-10-12,7.485013961791992
2016-10-13,7.453722953796387
2016-10-14,7.453722953796387
2016-10-17,7.434947490692139
2016-10-18,7.441207408905029
2016-10-19,7.5163068771362305
2016-10-20,7.491272926330566
2016-10-21,7.522563457489014
2016-10-24,7.628955841064453
2016-10-25,7.508565902709961
2016-10-26,7.527575969696045
2016-10-27,7.438865661621094
2016-10-28,7.426192760467529
2016-10-31,7.438865661621094
2016-11-01,7.356494426727295
2016-11-02,7.2234296798706055
2016-11-03,7.191749572753906
2016-11-04,7.18541145324707
2016-11-07,7.337486267089844
2016-11-08,7.274119853973389
2016-11-09,7.337486267089844
2016-11-10,7.565593719482422
2016-11-11,7.7810282707214355
2016-11-14,7.641631126403809
2016-11-15,7.628955841064453
2016-11-16,7.603609561920166
2016-11-17,7.521238327026367
2016-11-18,7.4515380859375
2016-11-21,7.470547199249268
2016-11-22,7.533912658691406
2016-11-23,7.540247917175293
2016-11-25,7.628955841064453
2016-11-28,7.552920818328857
2016-11-29,7.552920818328857
2016-11-30,7.57826566696167
2016-12-01,7.876072883605957
2016-12-02,7.755682468414307
2016-12-05,7.882409572601318
2016-12-06,7.958446025848389
2016-12-07,8.275264739990234
2016-12-08,8.256254196166992
2016-12-09,8.344964981079102
2016-12-12,8.123191833496094
2016-12-13,8.091508865356445
2016-12-14,7.939438819885254
2016-12-15,7.971118927001953
2016-12-16,8.002800941467285
2016-12-19,8.021808624267578
2016-12-20,8.097845077514648
2016-12-21,8.009137153625488
2016-12-22,7.857063293457031
2016-12-23,7.895082950592041
2016-12-27,7.850727081298828
2016-12-28,7.762021064758301
2016-12-29,7.7493462562561035
2016-12-30,7.6859822273254395
2017-01-03,7.977454662322998
2017-01-04,8.344964981079102
2017-01-05,8.091508865356445
2017-01-06,8.085171699523926
2017-01-09,8.002800941467285
2017-01-10,8.142200469970703
2017-01-11,8.028145790100098
2017-01-12,7.977454662322998
2017-01-13,8.002800941467285
2017-01-17,7.9901275634765625
2017-01-18,7.990126609802246
2017-01-19,8.003003120422363
2017-01-20,7.957936763763428
2017-01-23,7.925744533538818
2017-01-24,8.118897438049316
2017-01-25,8.234790802001953
2017-01-26,7.9643731117248535
2017-01-27,8.041635513305664
2017-01-30,7.9643731117248535
2017-01-31,7.957936763763428
2017-02-01,7.932183265686035
2017-02-02,7.906426429748535
2017-02-03,8.086703300476074
2017-02-06,8.060952186584473
2017-02-07,7.945059299468994
2017-02-08,7.97081184387207
2017-02-09,7.97081184387207
2017-02-10,8.054513931274414
2017-02-13,8.086703300476074
2017-02-14,8.14465045928955
2017-02-15,8.131772994995117
2017-02-16,8.07382869720459
2017-02-17,8.099581718444824
2017-02-21,8.170403480529785
2017-02-22,8.1575288772583
2017-02-23,8.086703300476074
2017-02-24,8.028757095336914
2017-02-27,8.15108871459961
2017-02-28,8.067390441894531
2017-03-01,8.170403480529785
2017-03-02,8.15108871459961
2017-03-03,8.14465045928955
2017-03-06,8.060952186584473
2017-03-07,8.022317886352539
2017-03-08,8.067390441894531
2017-03-09,8.04807186126709
2017-03-10,8.067390441894531
2017-03-13,8.07382869720459
2017-03-14,8.080265998840332
2017-03-15,8.14465045928955
2017-03-16,8.17684268951416
2017-03-17,8.035197257995605
2017-03-20,7.906426429748535
2017-03-21,7.54587459564209
2017-03-22,7.578065872192383
2017-03-23,7.513681411743164
2017-03-24,7.4814887046813965
2017-03-27,7.378472805023193
2017-03-28,7.500803470611572
2017-03-29,7.520121097564697
2017-03-30,7.520121097564697
2017-03-31,7.4943671226501465
2017-04-03,7.365599155426025
2017-04-04,7.320528984069824
2017-04-05,7.249706268310547
2017-04-06,7.256145000457764
2017-04-07,7.2303900718688965
2017-04-10,7.24326753616333
2017-04-11,7.262581825256348
2017-04-12,7.2303900718688965
2017-04-13,7.153128147125244
2017-04-17,7.262581825256348
2017-04-18,7.269106388092041
2017-04-19,7.301731586456299
2017-04-20,7.484439373016357
2017-04-21,7.399611473083496
2017-04-24,7.458338737487793
2017-04-25,7.490962982177734
2017-04-26,7.569268703460693
2017-04-27,7.484439373016357
2017-04-28,7.484439373016357
2017-05-01,7.451813220977783
2017-05-02,7.125553131103516
2017-05-03,7.223430156707764
2017-05-04,7.177753448486328
2017-05-05,7.269106388092041
2017-05-08,7.262580394744873
2017-05-09,7.282158374786377
2017-05-10,7.203855514526367
2017-05-11,7.184278964996338
2017-05-12,7.125553131103516
2017-05-15,7.138602256774902
2017-05-16,7.138602256774902
2017-05-17,7.021148204803467
2017-05-18,7.040722846984863
2017-05-19,7.092925071716309
