Date,AES
2013-09-13,8.799060821533203
2013-09-16,8.8521089553833
2013-09-17,8.83221435546875
2013-09-18,9.051032066345215
2013-09-19,9.011246681213379
2013-09-20,8.872000694274902
2013-09-23,8.958202362060547
2013-09-24,8.964831352233887
2013-09-25,8.958202362060547
2013-09-26,9.011246681213379
2013-09-27,8.931676864624023
2013-09-30,8.812320709228516
2013-10-01,8.872000694274902
2013-10-02,8.8521089553833
2013-10-03,8.785799026489258
2013-10-04,8.872000694274902
2013-10-07,8.812320709228516
2013-10-08,8.818954467773438
2013-10-09,8.765908241271973
2013-10-10,8.984724998474121
2013-10-11,9.077554702758789
2013-10-14,9.157125473022461
2013-10-15,8.978092193603516
2013-10-16,9.117339134216309
2013-10-17,9.322895050048828
2013-10-18,9.422355651855469
2013-10-21,9.428988456726074
2013-10-22,9.482035636901855
2013-10-23,9.316261291503906
2013-10-24,9.329522132873535
2013-10-25,9.488661766052246
2013-10-28,9.51518726348877
2013-10-29,9.482035636901855
2013-10-30,9.468735694885254
2013-10-31,9.368989944458008
2013-11-01,9.302498817443848
2013-11-04,9.388940811157227
2013-11-05,9.282552719116211
2013-11-06,9.342392921447754
2013-11-07,9.109664916992188
2013-11-08,9.448785781860352
2013-11-11,9.681513786315918
2013-11-12,9.880996704101562
2013-11-13,10.04723072052002
2013-11-14,10.107071876525879
2013-11-15,10.160268783569336
2013-11-18,9.947488784790039
2013-11-19,9.774605751037598
2013-11-20,9.70146369934082
2013-11-21,9.728062629699707
2013-11-22,9.721409797668457
2013-11-25,9.66157054901123
2013-11-26,9.595072746276855
2013-11-27,9.621670722961426
2013-11-29,9.688162803649902
2013-12-02,9.621670722961426
2013-12-03,9.894295692443848
2013-12-04,10.180219650268555
2013-12-05,9.801203727722168
2013-12-06,9.987387657165527
2013-12-09,9.781256675720215
2013-12-10,9.634967803955078
2013-12-11,9.521929740905762
2013-12-12,9.209410667419434
2013-12-13,9.096367835998535
2013-12-16,9.282552719116211
2013-12-17,9.269251823425293
2013-12-18,9.448785781860352
2013-12-19,9.388940811157227
2013-12-20,9.521929740905762
2013-12-23,9.568475723266602
2013-12-24,9.621670722961426
2013-12-26,9.615022659301758
2013-12-27,9.608369827270508
2013-12-30,9.615022659301758
2013-12-31,9.648265838623047
2014-01-02,9.488679885864258
2014-01-03,9.44213581085205
2014-01-06,9.535228729248047
2014-01-07,9.70146369934082
2014-01-08,9.508633613586426
2014-01-09,9.615022659301758
2014-01-10,9.66157054901123
2014-01-13,9.482035636901855
2014-01-14,9.601724624633789
2014-01-15,9.508633613586426
2014-01-16,9.515277862548828
2014-01-17,9.508633613586426
2014-01-21,9.595072746276855
2014-01-22,9.621670722961426
2014-01-23,9.435487747192383
2014-01-24,9.122964859008789
2014-01-27,9.069771766662598
2014-01-28,9.289201736450195
2014-01-29,9.142913818359375
2014-01-30,9.309754371643066
2014-01-31,9.383166313171387
2014-02-03,9.149588584899902
2014-02-04,9.229670524597168
2014-02-05,9.236343383789062
2014-02-06,9.316428184509277
2014-02-07,9.383166313171387
2014-02-10,9.376490592956543
2014-02-11,9.563356399536133
2014-02-12,9.550005912780762
2014-02-13,9.67013168334961
2014-02-14,9.756890296936035
2014-02-18,9.850324630737305
2014-02-19,9.61674690246582
2014-02-20,9.690156936645508
2014-02-21,9.763566017150879
2014-02-24,9.523310661315918
2014-02-25,9.536659240722656
2014-02-26,9.456574440002441
2014-02-27,9.19630241394043
2014-02-28,9.109546661376953
2014-03-03,9.249693870544434
2014-03-04,9.309754371643066
2014-03-05,9.369819641113281
2014-03-06,9.336450576782227
2014-03-07,9.376490592956543
2014-03-10,9.236343383789062
2014-03-11,9.082850456237793
2014-03-12,9.236343383789062
2014-03-13,9.236343383789062
2014-03-14,9.216326713562012
2014-03-17,9.283062934875488
2014-03-18,9.35647201538086
2014-03-19,9.229670524597168
2014-03-20,9.323102951049805
2014-03-21,9.269715309143066
2014-03-24,9.256366729736328
2014-03-25,9.296411514282227
2014-03-26,9.162933349609375
2014-03-27,9.35647201538086
2014-03-28,9.536659240722656
2014-03-31,9.529986381530762
2014-04-01,9.550005912780762
2014-04-02,9.509964942932129
2014-04-03,9.509964942932129
2014-04-04,9.563356399536133
2014-04-07,9.469923973083496
2014-04-08,9.596721649169922
2014-04-09,9.5433349609375
2014-04-10,9.630091667175293
2014-04-11,9.443229675292969
2014-04-14,9.550005912780762
2014-04-15,9.563356399536133
2014-04-16,9.576702117919922
2014-04-17,9.516642570495605
2014-04-21,9.436553955078125
2014-04-22,9.436553955078125
2014-04-23,9.529986381530762
2014-04-24,9.683476448059082
2014-04-25,9.636768341064453
2014-04-28,9.576702117919922
2014-04-29,9.590095520019531
2014-04-30,9.677156448364258
2014-05-01,9.864672660827637
2014-05-02,9.596795082092285
2014-05-05,9.570001602172852
2014-05-06,9.503036499023438
2014-05-07,9.690549850463867
2014-05-08,9.42936897277832
2014-05-09,9.402581214904785
2014-05-12,9.382487297058105
2014-05-13,9.436063766479492
2014-05-14,9.496336936950684
2014-05-15,9.509729385375977
2014-05-16,9.523128509521484
2014-05-19,9.375788688659668
2014-05-20,9.261942863464355
2014-05-21,9.09451675415039
2014-05-22,9.161489486694336
2014-05-23,9.114606857299805
2014-05-27,9.221763610839844
2014-05-28,9.28873062133789
2014-05-29,9.349005699157715
2014-05-30,9.442761421203613
2014-06-02,9.442761421203613
2014-06-03,9.503036499023438
2014-06-04,9.355700492858887
2014-06-05,9.563307762145996
2014-06-06,9.683854103088379
2014-06-09,9.636975288391113
2014-06-10,9.570001602172852
2014-06-11,9.52981948852539
2014-06-12,9.489640235900879
2014-06-13,9.509729385375977
2014-06-16,9.663763046264648
2014-06-17,9.750822067260742
2014-06-18,10.065583229064941
2014-06-19,10.186127662658691
2014-06-20,10.219612121582031
2014-06-23,10.23300552368164
2014-06-24,10.179431915283203
2014-06-25,10.259797096252441
2014-06-26,10.346860885620117
2014-06-27,10.400429725646973
2014-06-30,10.413825035095215
2014-07-01,10.42721939086914
2014-07-02,10.340158462524414
2014-07-03,10.35355281829834
2014-07-07,10.340158462524414
2014-07-08,10.373645782470703
2014-07-09,10.299976348876953
2014-07-10,10.400429725646973
2014-07-11,10.320068359375
2014-07-14,10.172736167907715
2014-07-15,10.145944595336914
2014-07-16,10.212918281555176
2014-07-17,10.092373847961426
2014-07-18,10.172736167907715
2014-07-21,10.145944595336914
2014-07-22,10.192825317382812
2014-07-23,10.179431915283203
2014-07-24,10.23300552368164
2014-07-25,10.105766296386719
2014-07-28,10.186127662658691
2014-07-29,10.11246395111084
2014-07-30,10.07214641571045
2014-07-31,9.816814422607422
2014-08-01,9.877287864685059
2014-08-04,9.95119857788086
2014-08-05,9.742901802062988
2014-08-06,9.648831367492676
2014-08-07,9.668993949890137
2014-08-08,9.910883903503418
2014-08-11,9.783217430114746
2014-08-12,9.803377151489258
2014-08-13,9.863848686218262
2014-08-14,10.018393516540527
2014-08-15,9.95119857788086
2014-08-18,9.910883903503418
2014-08-19,10.011672973632812
2014-08-20,10.11246395111084
2014-08-21,10.125903129577637
2014-08-22,10.092303276062012
2014-08-25,10.186372756958008
2014-08-26,10.099023818969727
2014-08-27,10.105742454528809
2014-08-28,10.1460599899292
2014-08-29,10.199814796447754
2014-09-02,10.045269966125488
2014-09-03,9.783217430114746
2014-09-04,9.863848686218262
2014-09-05,10.00495433807373
2014-09-08,10.03855037689209
2014-09-09,9.904166221618652
2014-09-10,9.729463577270508
2014-09-11,9.756342887878418
2014-09-12,9.682430267333984
2014-09-15,9.675710678100586
2014-09-16,9.789937019348145
2014-09-17,9.722745895385742
2014-09-18,9.722745895385742
2014-09-19,9.877287864685059
2014-09-22,9.776501655578613
2014-09-23,9.74962043762207
2014-09-24,9.71602725982666
2014-09-25,9.507729530334473
2014-09-26,9.554766654968262
2014-09-29,9.54804515838623
2014-09-30,9.527886390686035
2014-10-01,9.5413236618042
2014-10-02,9.501008033752441
2014-10-03,9.501008033752441
2014-10-06,9.6085205078125
2014-10-07,9.56820297241211
2014-10-08,9.433817863464355
2014-10-09,9.050823211669922
2014-10-10,8.902995109558105
2014-10-13,8.829086303710938
2014-10-14,8.876119613647461
2014-10-15,8.627510070800781
2014-10-16,8.721579551696777
2014-10-17,8.929872512817383
2014-10-20,8.976912498474121
2014-10-21,9.0777006149292
2014-10-22,9.158329963684082
2014-10-23,9.131448745727539
2014-10-24,9.2255220413208
2014-10-27,9.01722240447998
2014-10-28,9.13817310333252
2014-10-29,9.010506629943848
2014-10-30,9.408425331115723
2014-10-31,9.489355087280273
2014-11-03,9.523078918457031
2014-11-04,9.280280113220215
2014-11-05,9.408425331115723
2014-11-06,8.808173179626465
2014-11-07,9.077947616577148
2014-11-10,9.192605972290039
2014-11-11,9.098184585571289
2014-11-12,9.064460754394531
2014-11-13,9.23306941986084
2014-11-14,9.084695816040039
2014-11-17,9.280280113220215
2014-11-18,9.266793251037598
2014-11-19,9.38819408416748
2014-11-20,9.394937515258789
2014-11-21,9.509590148925781
2014-11-24,9.496102333068848
2014-11-25,9.38819408416748
2014-11-26,9.320746421813965
2014-11-28,9.354469299316406
2014-12-01,9.206090927124023
2014-12-02,9.334235191345215
2014-12-03,9.314005851745605
2014-12-04,9.266793251037598
2014-12-05,9.226327896118164
2014-12-08,9.17237377166748
2014-12-09,9.347725868225098
2014-12-10,9.01050853729248
2014-12-11,8.90933895111084
2014-12-12,8.963293075561523
2014-12-15,8.774453163146973
2014-12-16,8.62607479095459
2014-12-17,8.855382919311523
2014-12-18,8.90933895111084
2014-12-19,9.104928016662598
2014-12-22,9.212839126586914
2014-12-23,9.206090927124023
2014-12-24,9.314005851745605
2014-12-26,9.590526580810547
2014-12-29,9.691691398620605
2014-12-30,9.455636978149414
2014-12-31,9.287027359008789
2015-01-02,9.239814758300781
2015-01-05,8.976783752441406
2015-01-06,8.774453163146973
2015-01-07,8.78794002532959
2015-01-08,8.922828674316406
2015-01-09,8.700262069702148
2015-01-12,8.686775207519531
2015-01-13,8.781197547912598
2015-01-14,8.862129211425781
2015-01-15,8.835150718688965
2015-01-16,9.017251014709473
2015-01-20,8.828410148620605
2015-01-21,8.902596473693848
2015-01-22,8.713751792907715
2015-01-23,8.551885604858398
2015-01-26,8.585609436035156
2015-01-27,8.585609436035156
2015-01-28,8.309090614318848
2015-01-29,8.390022277832031
2015-01-30,8.308431625366211
2015-02-02,8.403618812561035
2015-02-03,8.485207557678223
2015-02-04,8.512405395507812
2015-02-05,8.614391326904297
2015-02-06,8.206446647644043
2015-02-09,8.056868553161621
2015-02-10,8.267638206481934
2015-02-11,8.111260414123535
2015-02-12,8.063668251037598
2015-02-13,8.063668251037598
2015-02-17,7.914088249206543
2015-02-18,8.043272972106934
2015-02-19,8.056868553161621
2015-02-20,8.084063529968262
2015-02-23,8.104461669921875
2015-02-24,8.24044132232666
2015-02-25,8.158854484558105
2015-02-26,8.58719539642334
2015-02-27,8.818364143371582
2015-03-02,8.600791931152344
2015-03-03,8.838760375976562
2015-03-04,8.668783187866211
2015-03-05,8.634787559509277
2015-03-06,8.315229415893555
2015-03-09,8.288034439086914
2015-03-10,8.24044132232666
2015-03-11,8.19284725189209
2015-03-12,8.226845741271973
2015-03-13,8.104461669921875
2015-03-16,8.165654182434082
2015-03-17,8.288034439086914
2015-03-18,8.593994140625
2015-03-19,8.512405395507812
2015-03-20,8.729975700378418
2015-03-23,8.757171630859375
2015-03-24,8.627986907958984
2015-03-25,8.498808860778809
2015-03-26,8.471610069274902
2015-03-27,8.485207557678223
2015-03-30,8.661983489990234
2015-03-31,8.736776351928711
2015-04-01,8.723172187805176
2015-04-02,8.729975700378418
2015-04-06,9.063127517700195
2015-04-07,8.933944702148438
2015-04-08,8.9203462600708
2015-04-09,8.872754096984863
2015-04-10,8.974740028381348
2015-04-13,8.818364143371582
2015-04-14,9.022330284118652
2015-04-15,9.076725006103516
2015-04-16,9.029130935668945
2015-04-17,8.947543144226074
2015-04-20,9.001935005187988
2015-04-21,9.063127517700195
2015-04-22,9.219505310058594
2015-04-23,9.049530982971191
2015-04-24,9.151517868041992
2015-04-27,9.0087308883667
2015-04-28,9.103922843933105
2015-04-29,9.1447172164917
2015-04-30,9.0087308883667
2015-05-01,9.090943336486816
2015-05-04,9.344420433044434
2015-05-05,9.234806060791016
2015-05-06,9.214256286621094
2015-05-07,9.27591323852539
2015-05-08,9.35811996459961
2015-05-11,9.371826171875
2015-05-12,9.392374038696289
2015-05-13,9.152600288391113
2015-05-14,9.27591323852539
2015-05-15,9.385526657104492
2015-05-18,9.412927627563477
2015-05-19,9.330718994140625
2015-05-20,9.33757209777832
2015-05-21,9.44033145904541
2015-05-22,9.385526657104492
2015-05-26,9.193704605102539
2015-05-27,9.207405090332031
2015-05-28,9.132044792175293
2015-05-29,9.317017555236816
2015-06-01,9.344420433044434
2015-06-02,9.214256286621094
2015-06-03,9.008731842041016
2015-06-04,8.919673919677734
2015-06-05,9.008731842041016
2015-06-08,8.960780143737793
2015-06-09,9.255358695983887
2015-06-10,9.12519645690918
2015-06-11,9.262212753295898
2015-06-12,9.14574909210205
2015-06-15,9.207405090332031
2015-06-16,9.30331802368164
2015-06-17,9.364975929260254
2015-06-18,9.488287925720215
2015-06-19,9.488287925720215
2015-06-22,9.549943923950195
2015-06-23,9.392374038696289
2015-06-24,9.344420433044434
2015-06-25,9.269062995910645
2015-06-26,9.221107482910156
2015-06-29,9.015585899353027
2015-06-30,9.084094047546387
2015-07-01,9.036136627197266
2015-07-02,9.111496925354004
2015-07-06,9.042990684509277
2015-07-07,9.070392608642578
2015-07-08,8.844318389892578
2015-07-09,8.912825584411621
2015-07-10,8.974479675292969
2015-07-13,8.940227508544922
2015-07-14,8.988181114196777
2015-07-15,9.029290199279785
2015-07-16,9.14574909210205
2015-07-17,9.049839973449707
2015-07-20,8.960780143737793
2015-07-21,8.864869117736816
2015-07-22,9.022435188293457
2015-07-23,8.864869117736816
2015-07-24,8.762107849121094
2015-07-27,8.858022689819336
2015-07-28,8.748405456542969
2015-07-29,8.789507865905762
2015-07-30,8.761895179748535
2015-07-31,8.837841033935547
2015-08-03,8.789507865905762
2015-08-04,8.672133445739746
2015-08-05,8.692846298217773
2015-08-06,8.699752807617188
2015-08-07,8.727370262145996
2015-08-10,8.754989624023438
2015-08-11,8.52713680267334
2015-08-12,9.01736068725586
2015-08-13,8.74117660522461
2015-08-14,8.844745635986328
2015-08-17,8.886175155639648
2015-08-18,8.851652145385742
2015-08-19,8.6583251953125
2015-08-20,8.499520301818848
2015-08-21,8.285479545593262
2015-08-24,7.960962295532227
2015-08-25,7.829777717590332
2015-08-26,8.043814659118652
2015-08-27,8.195716857910156
2015-08-28,8.354524612426758
2015-08-31,8.285479545593262
2015-09-01,7.898820877075195
2015-09-02,7.815968990325928
2015-09-03,7.898820877075195
2015-09-04,7.615734100341797
2015-09-08,7.815968990325928
2015-09-09,7.802157878875732
2015-09-10,7.76072883605957
2015-09-11,7.68477725982666
2015-09-14,7.643352508544922
2015-09-15,7.677877426147461
2015-09-16,7.719303131103516
2015-09-17,7.712398052215576
2015-09-18,7.55359411239624
2015-09-21,7.443121910095215
2015-09-22,7.2359843254089355
2015-09-23,7.001229286193848
2015-09-24,6.904566764831543
2015-09-25,6.876946449279785
2015-09-28,6.773378372192383
2015-09-29,6.531719207763672
2015-09-30,6.759567737579346
2015-10-01,6.828616142272949
2015-10-02,6.966706275939941
2015-10-05,7.0909881591796875
2015-10-06,7.222173690795898
2015-10-07,7.270504474639893
2015-10-08,7.429309368133545
2015-10-09,7.401694297790527
2015-10-12,7.394790172576904
2015-10-13,7.339553356170654
2015-10-14,7.298126697540283
2015-10-15,7.443121910095215
2015-10-16,7.443121910095215
2015-10-19,7.415502548217773
2015-10-20,7.512166976928711
2015-10-21,7.429309368133545
2015-10-22,7.62263822555542
2015-10-23,7.629546165466309
2015-10-26,7.512166976928711
2015-10-27,7.5052618980407715
2015-10-28,7.677877426147461
2015-10-29,7.663942813873291
2015-10-30,7.629105567932129
2015-11-02,7.6778764724731445
2015-11-03,7.615168571472168
2015-11-04,7.538532257080078
2015-11-05,6.883612632751465
2015-11-06,7.106563568115234
2015-11-09,6.897546291351318
2015-11-10,7.015989303588867
2015-11-11,7.002053260803223
2015-11-12,6.7791056632995605
2015-11-13,6.827875137329102
2015-11-16,6.834841728210449
2015-11-17,6.646728992462158
2015-11-18,6.7791056632995605
2015-11-19,6.667627811431885
2015-11-20,6.737301826477051
2015-11-23,6.730334281921387
2015-11-24,6.897546291351318
2015-11-25,6.883612632751465
2015-11-27,6.96025276184082
2015-11-30,6.96025276184082
2015-12-01,6.953285217285156
2015-12-02,6.688531875610352
2015-12-03,6.632791996002197
2015-12-04,6.493448257446289
2015-12-07,6.41680908203125
2015-12-08,6.409841060638428
2015-12-09,6.451646327972412
2015-12-10,6.465579509735107
2015-12-11,6.249596118927002
2015-12-14,6.152054309844971
2015-12-15,6.444677829742432
2015-12-16,6.528283596038818
2015-12-17,6.409841060638428
2015-12-18,6.312301158905029
2015-12-21,6.381972789764404
2015-12-22,6.472546577453613
2015-12-23,6.646728992462158
2015-12-24,6.674595355987549
2015-12-28,6.590991020202637
2015-12-29,6.695496559143066
2015-12-30,6.618860721588135
2015-12-31,6.667627811431885
2016-01-04,6.570087909698486
2016-01-05,6.660661697387695
2016-01-06,6.43074369430542
2016-01-07,6.270497798919678
2016-01-08,6.361074447631836
2016-01-11,6.2913994789123535
2016-01-12,6.096315860748291
2016-01-13,6.01967716217041
2016-01-14,6.165989875793457
2016-01-15,5.950005531311035
2016-01-19,6.075416088104248
2016-01-20,6.005743026733398
2016-01-21,6.3471360206604
2016-01-22,6.388940811157227
2016-01-25,6.08935022354126
2016-01-26,6.298367500305176
2016-01-27,6.326235771179199
2016-01-28,6.381972789764404
2016-01-29,6.699307918548584
2016-02-01,6.671102523803711
2016-02-02,6.551217079162598
2016-02-03,6.875604629516602
2016-02-04,6.910863399505615
2016-02-05,6.875604629516602
2016-02-08,6.656996726989746
2016-02-09,6.706361770629883
2016-02-10,6.72046422958374
2016-02-11,6.346714496612549
2016-02-12,6.466595649719238
2016-02-16,6.614683151245117
2016-02-17,6.783931732177734
2016-02-18,6.8403472900390625
2016-02-19,6.635842800140381
2016-02-22,6.903812408447266
2016-02-23,6.755722522735596
2016-02-24,7.07305908203125
2016-02-25,7.0307488441467285
2016-02-26,6.960230827331543
2016-02-29,6.910863399505615
2016-03-01,7.1365251541137695
2016-03-02,7.249355792999268
2016-03-03,7.36923885345459
2016-03-04,7.60900354385376
2016-03-07,7.679521560668945
2016-03-08,7.48912239074707
2016-03-09,7.404500484466553
2016-03-10,7.623108863830566
2016-03-11,7.693628311157227
2016-03-14,7.728886604309082
2016-03-15,7.73593807220459
2016-03-16,8.03211784362793
2016-03-17,8.130845069885254
2016-03-18,8.19431209564209
2016-03-21,8.137898445129395
2016-03-22,8.137898445129395
2016-03-23,7.968652248382568
2016-03-24,8.159050941467285
2016-03-28,8.046222686767578
2016-03-29,8.215469360351562
2016-03-30,8.19431209564209
2016-03-31,8.321249008178711
2016-04-01,8.159050941467285
2016-04-04,8.010963439941406
2016-04-05,7.806454181671143
2016-04-06,7.813510417938232
2016-04-07,7.65836763381958
2016-04-08,7.728886604309082
2016-04-11,7.771198272705078
2016-04-12,7.869924545288086
2016-04-13,7.919286727905273
2016-04-14,7.926339149475098
2016-04-15,7.933392524719238
2016-04-18,7.975704669952393
2016-04-19,8.109691619873047
2016-04-20,7.947494983673096
2016-04-21,7.8346662521362305
2016-04-22,7.884028434753418
2016-04-25,7.757095813751221
2016-04-26,7.905184745788574
2016-04-27,8.025067329406738
2016-04-28,7.9182562828063965
2016-04-29,7.94674015045166
2016-05-02,8.046427726745605
2016-05-03,7.925377368927002
2016-05-04,7.94674015045166
2016-05-05,7.882650852203369
2016-05-06,7.889772891998291
2016-05-09,7.94674015045166
2016-05-10,8.153242111206055
2016-05-11,8.0606689453125
2016-05-12,8.025067329406738
2016-05-13,7.94674015045166
2016-05-16,7.911135196685791
2016-05-17,7.847048759460449
2016-05-18,7.640546798706055
2016-05-19,7.647667407989502
2016-05-20,7.7544779777526855
2016-05-23,7.647667407989502
2016-05-24,7.768719673156738
2016-05-25,7.811442852020264
2016-05-26,7.7544779777526855
2016-05-27,7.911135196685791
2016-05-31,7.896892547607422
2016-06-01,7.790081024169922
2016-06-02,7.718873023986816
2016-06-03,7.9894633293151855
2016-06-06,8.110516548156738
2016-06-07,8.195963859558105
2016-06-08,8.138996124267578
2016-06-09,8.1461181640625
2016-06-10,7.975221157073975
2016-06-13,7.953859806060791
2016-06-14,7.9182562828063965
2016-06-15,7.8755316734313965
2016-06-16,8.017946243286133
2016-06-17,8.267172813415527
2016-06-20,8.438069343566895
2016-06-21,8.552001953125
2016-06-22,8.537759780883789
2016-06-23,8.616086959838867
2016-06-24,8.46654987335205
2016-06-27,8.124755859375
2016-06-28,8.395346641540527
2016-06-29,8.566240310668945
2016-06-30,8.886674880981445
2016-07-01,8.779865264892578
2016-07-05,8.687296867370605
2016-07-06,8.708659172058105
2016-07-07,8.616086959838867
2016-07-08,8.77274227142334
2016-07-11,8.936522483825684
2016-07-12,8.886674880981445
2016-07-13,8.993486404418945
2016-07-14,8.91515827178955
2016-07-15,8.993486404418945
2016-07-18,8.950761795043945
2016-07-19,8.908037185668945
2016-07-20,8.943641662597656
2016-07-21,8.96500301361084
2016-07-22,9.00772762298584
2016-07-25,9.02196979522705
2016-07-26,8.979242324829102
2016-07-27,8.808347702026367
2016-07-28,8.80116081237793
2016-07-29,8.873010635375977
2016-08-01,8.743683815002441
2016-08-02,8.750871658325195
2016-08-03,8.908931732177734
2016-08-04,8.916117668151855
2016-08-05,8.786794662475586
2016-08-08,8.750871658325195
2016-08-09,8.67184066772461
2016-08-10,8.750871658325195
2016-08-11,8.793978691101074
2016-08-12,8.779607772827148
2016-08-15,8.686210632324219
2016-08-16,8.62154769897461
2016-08-17,8.822715759277344
2016-08-18,8.9807767868042
2016-08-19,8.779607772827148
2016-08-22,8.829899787902832
2016-08-23,8.750871658325195
2016-08-24,8.67902660369873
2016-08-25,8.700575828552246
2016-08-26,8.635918617248535
2016-08-29,8.729314804077148
2016-08-30,8.635918617248535
2016-08-31,8.67184066772461
2016-09-01,8.628730773925781
2016-09-02,8.786794662475586
2016-09-06,9.225055694580078
2016-09-07,9.361562728881836
2016-09-08,9.304086685180664
2016-09-09,8.858638763427734
2016-09-12,9.045440673828125
2016-09-13,8.901745796203613
2016-09-14,8.851455688476562
2016-09-15,9.016701698303223
2016-09-16,9.009515762329102
2016-09-19,9.124471664428711
2016-09-20,9.181946754455566
2016-09-21,9.41185474395752
2016-09-22,9.476516723632812
2016-09-23,9.52680778503418
2016-09-26,9.426223754882812
2016-09-27,9.39748764038086
2016-09-28,9.447775840759277
2016-09-29,9.268162727355957
2016-09-30,9.2322416305542
2016-10-03,8.959224700927734
2016-10-04,8.585624694824219
2016-10-05,8.520962715148926
2016-10-06,8.37726879119873
2016-10-07,8.326980590820312
2016-10-10,8.384456634521484
2016-10-11,8.276686668395996
2016-10-12,8.384456634521484
2016-10-13,8.427562713623047
2016-10-14,8.31260871887207
2016-10-17,8.413191795349121
2016-10-18,8.528145790100098
2016-10-19,8.70776081085205
2016-10-20,8.657468795776367
2016-10-21,8.635918617248535
2016-10-24,8.657468795776367
2016-10-25,8.635918617248535
2016-10-26,8.62154769897461
2016-10-27,8.49222469329834
2016-10-28,8.448712348937988
2016-10-31,8.535737991333008
2016-11-01,8.448712348937988
2016-11-02,8.310921669006348
2016-11-03,8.521230697631836
2016-11-04,8.782306671142578
2016-11-07,8.999871253967285
2016-11-08,9.014376640319824
2016-11-09,8.709787368774414
2016-11-10,8.3181734085083
2016-11-11,8.165877342224121
2016-11-14,8.136870384216309
2016-11-15,8.368940353393555
2016-11-16,8.231147766113281
2016-11-17,8.289164543151855
2016-11-18,8.26740837097168
2016-11-21,8.376190185546875
2016-11-22,8.274659156799316
2016-11-23,8.223897933959961
2016-11-25,8.434208869934082
2016-11-28,8.659022331237793
2016-11-29,8.615511894226074
2016-11-30,8.303670883178711
2016-12-01,7.999080657958984
2016-12-02,8.10786247253418
2016-12-05,8.223897933959961
2016-12-06,8.216641426086426
2016-12-07,8.426953315734863
2016-12-08,8.586503028869629
2016-12-09,8.64451789855957
2016-12-12,8.709787368774414
2016-12-13,8.840324401855469
2016-12-14,8.659022331237793
2016-12-15,8.557491302490234
2016-12-16,8.521230697631836
2016-12-19,8.586503028869629
2016-12-20,8.659022331237793
2016-12-21,8.688032150268555
2016-12-22,8.542987823486328
2016-12-23,8.50672721862793
2016-12-27,8.601004600524902
2016-12-28,8.441460609436035
2016-12-29,8.484972953796387
2016-12-30,8.426953315734863
2017-01-03,8.455964088439941
2017-01-04,8.383443832397461
2017-01-05,8.274659156799316
2017-01-06,8.571995735168457
2017-01-09,8.361686706542969
2017-01-10,8.216641426086426
2017-01-11,8.535737991333008
2017-01-12,8.397947311401367
2017-01-13,8.499476432800293
2017-01-17,8.637267112731934
2017-01-18,8.65177059173584
2017-01-19,8.50672721862793
2017-01-20,8.274659156799316
2017-01-23,8.136870384216309
2017-01-24,8.245654106140137
2017-01-25,8.245654106140137
2017-01-26,8.136870384216309
2017-01-27,8.26740837097168
2017-01-30,8.216103553771973
2017-01-31,8.384675025939941
2017-02-01,8.238091468811035
2017-02-02,8.296725273132324
2017-02-03,8.33337116241455
2017-02-06,8.274738311767578
2017-02-07,8.377348899841309
2017-02-08,8.494614601135254
2017-02-09,8.406661987304688
2017-02-10,8.509273529052734
2017-02-13,8.560578346252441
2017-02-14,8.421320915222168
2017-02-15,8.472628593444824
2017-02-16,8.538591384887695
2017-02-17,8.399338722229004
2017-02-21,8.633869171142578
2017-02-22,8.501945495605469
2017-02-23,8.611883163452148
2017-02-24,8.743810653686523
2017-02-27,8.164799690246582
2017-02-28,8.443314552307129
2017-03-01,8.318710327148438
2017-03-02,8.523930549621582
2017-03-03,8.46529769897461
2017-03-06,8.443314552307129
2017-03-07,8.304055213928223
2017-03-08,8.113492965698242
2017-03-09,8.10616683959961
2017-03-10,8.172127723693848
2017-03-13,8.076848030090332
2017-03-14,8.062187194824219
2017-03-15,8.289396286010742
2017-03-16,8.282066345214844
2017-03-17,8.399338722229004
2017-03-20,8.20877456665039
2017-03-21,8.282066345214844
2017-03-22,8.172127723693848
2017-03-23,8.19411563873291
2017-03-24,8.230762481689453
2017-03-27,8.15746784210205
2017-03-28,8.289396286010742
2017-03-29,8.245421409606934
2017-03-30,8.120823860168457
2017-03-31,8.19411563873291
2017-04-03,8.201446533203125
2017-04-04,8.260075569152832
2017-04-05,8.17945671081543
2017-04-06,8.17945671081543
2017-04-07,8.091506004333496
2017-04-10,8.172127723693848
2017-04-11,8.289396286010742
2017-04-12,8.33337116241455
2017-04-13,8.326042175292969
2017-04-17,8.377348899841309
2017-04-18,8.362689018249512
2017-04-19,8.33337116241455
2017-04-20,8.370017051696777
2017-04-21,8.340699195861816
2017-04-24,8.494614601135254
2017-04-25,8.51660442352295
2017-04-26,8.39200496673584
2017-04-27,8.362380027770996
2017-04-28,8.377192497253418
2017-05-01,8.377192497253418
2017-05-02,8.369783401489258
2017-05-03,8.288308143615723
2017-05-04,8.214241027832031
2017-05-05,8.384600639343262
2017-05-08,8.377192497253418
2017-05-09,8.399413108825684
2017-05-10,8.569770812988281
2017-05-11,8.495702743530273
2017-05-12,8.392004013061523
2017-05-15,8.443855285644531
2017-05-16,8.384600639343262
2017-05-17,8.392004013061523
2017-05-18,8.280902862548828
2017-05-19,8.295716285705566
2017-05-22,8.414226531982422
2017-05-23,8.421632766723633
2017-05-24,8.703097343444824
2017-05-25,8.725313186645508
