Date,PH
2013-09-19,88.61973571777344
2013-09-20,88.11173248291016
2013-09-23,87.13672637939453
2013-09-24,89.07036590576172
2013-09-25,89.42266082763672
2013-09-26,90.0617904663086
2013-09-27,89.26701354980469
2013-09-30,89.07856750488281
2013-10-01,89.5947494506836
2013-10-02,89.17686462402344
2013-10-03,87.64472961425781
2013-10-04,88.14452362060547
2013-10-07,87.06300354003906
2013-10-08,85.44070434570312
2013-10-09,85.18671417236328
2013-10-10,87.71844482421875
2013-10-11,88.30838775634766
2013-10-14,88.45585632324219
2013-10-15,86.55499267578125
2013-10-16,86.55499267578125
2013-10-17,87.5218276977539
2013-10-18,92.10192108154297
2013-10-21,94.27317810058594
2013-10-22,93.65863037109375
2013-10-23,93.05236053466797
2013-10-24,93.7406005859375
2013-10-25,95.387451171875
2013-10-28,95.42842102050781
2013-10-29,95.73979187011719
2013-10-30,94.73199462890625
2013-10-31,95.63326263427734
2013-11-01,95.03515625
2013-11-04,95.29735565185547
2013-11-05,94.99419403076172
2013-11-06,95.36434936523438
2013-11-07,94.20455169677734
2013-11-08,95.52059936523438
2013-11-11,95.82494354248047
2013-11-12,95.50416564941406
2013-11-13,96.23619079589844
2013-11-14,96.09637451171875
2013-11-15,96.73797607421875
2013-11-18,96.17040252685547
2013-11-19,94.88729095458984
2013-11-20,94.45132446289062
2013-11-21,95.99769592285156
2013-11-22,97.5687484741211
2013-11-25,97.61805725097656
2013-11-26,96.8777847290039
2013-11-27,97.26436614990234
2013-11-29,96.92713165283203
2013-12-02,96.43363952636719
2013-12-03,95.85784149169922
2013-12-04,95.99769592285156
2013-12-05,95.83316802978516
2013-12-06,99.60858917236328
2013-12-09,99.35359954833984
2013-12-10,98.44884490966797
2013-12-11,97.05052185058594
2013-12-12,97.28081512451172
2013-12-13,97.85662841796875
2013-12-16,99.09864807128906
2013-12-17,98.63800811767578
2013-12-18,100.76013946533203
2013-12-19,101.88699340820312
2013-12-20,103.81173706054688
2013-12-23,103.803466796875
2013-12-24,104.63423919677734
2013-12-26,105.18535614013672
2013-12-27,105.37454986572266
2013-12-30,106.00788116455078
2013-12-31,105.81048583984375
2014-01-02,104.65894317626953
2014-01-03,104.66716766357422
2014-01-06,103.515625
2014-01-07,104.9797134399414
2014-01-08,105.0208969116211
2014-01-09,104.40398406982422
2014-01-10,104.62603759765625
2014-01-13,103.3264389038086
2014-01-14,105.08665466308594
2014-01-15,106.07367706298828
2014-01-16,106.24638366699219
2014-01-17,104.81523132324219
2014-01-21,104.3134994506836
2014-01-22,100.69434356689453
2014-01-23,97.6756362915039
2014-01-24,94.28681945800781
2014-01-27,94.08119201660156
2014-01-28,94.78030395507812
2014-01-29,93.76861572265625
2014-01-30,94.22099304199219
2014-01-31,93.25041198730469
2014-02-03,89.97673797607422
2014-02-04,91.21053314208984
2014-02-05,92.63352966308594
2014-02-06,94.40128326416016
2014-02-07,98.02763366699219
2014-02-10,95.47515869140625
2014-02-11,96.2433853149414
2014-02-12,96.82160949707031
2014-02-13,96.44989776611328
2014-02-14,97.35029602050781
2014-02-18,97.37506103515625
2014-02-19,96.4416275024414
2014-02-20,97.30074310302734
2014-02-21,97.28421020507812
2014-02-24,98.00287628173828
2014-02-25,97.30900573730469
2014-02-26,98.2754898071289
2014-02-27,99.2667465209961
2014-02-28,99.58062744140625
2014-03-03,98.62239074707031
2014-03-04,100.05973815917969
2014-03-05,100.70406341552734
2014-03-06,101.15013885498047
2014-03-07,102.74441528320312
2014-03-10,101.78619384765625
2014-03-11,99.74583435058594
2014-03-12,98.54806518554688
2014-03-13,96.49116516113281
2014-03-14,95.9790267944336
2014-03-17,98.98587036132812
2014-03-18,99.02715301513672
2014-03-19,98.84545135498047
2014-03-20,98.49024963378906
2014-03-21,98.61416625976562
2014-03-24,98.2341537475586
2014-03-25,100.05973815917969
2014-03-26,98.07722473144531
2014-03-27,97.48246765136719
2014-03-28,98.49848937988281
2014-03-31,98.88674926757812
2014-04-01,100.7701416015625
2014-04-02,102.22400665283203
2014-04-03,101.81922149658203
2014-04-04,100.61320495605469
2014-04-07,98.54806518554688
2014-04-08,98.85370635986328
2014-04-09,101.21621704101562
2014-04-10,98.97759246826172
2014-04-11,98.41585540771484
2014-04-14,99.39892578125
2014-04-15,100.1753921508789
2014-04-16,102.61224365234375
2014-04-17,103.5456771850586
2014-04-21,103.41349792480469
2014-04-22,103.20700073242188
2014-04-23,103.0665512084961
2014-04-24,102.81050872802734
2014-04-25,101.10882568359375
2014-04-28,101.38140869140625
2014-04-29,103.96697998046875
2014-04-30,104.80953979492188
2014-05-01,104.15695190429688
2014-05-02,103.32264709472656
2014-05-05,102.6535415649414
2014-05-06,101.93488311767578
2014-05-07,102.73925018310547
2014-05-08,103.02123260498047
2014-05-09,102.99635314941406
2014-05-12,104.88709259033203
2014-05-13,104.52223205566406
2014-05-14,103.61002349853516
2014-05-15,101.6363296508789
2014-05-16,102.02610778808594
2014-05-19,102.67290496826172
2014-05-20,100.55826568603516
2014-05-21,101.56168365478516
2014-05-22,101.07244110107422
2014-05-23,102.08415985107422
2014-05-27,103.48563385009766
2014-05-28,103.15396118164062
2014-05-29,103.38613891601562
2014-05-30,103.85051727294922
2014-06-02,104.29003143310547
2014-06-03,104.25684356689453
2014-06-04,104.35638427734375
2014-06-05,105.64176177978516
2014-06-06,106.3134765625
2014-06-09,107.31690979003906
2014-06-10,107.40813446044922
2014-06-11,106.89397430419922
2014-06-12,105.1690444946289
2014-06-13,105.45930480957031
2014-06-16,105.46760559082031
2014-06-17,105.5173568725586
2014-06-18,106.1393051147461
2014-06-19,105.7164077758789
2014-06-20,105.91542053222656
2014-06-23,105.31002044677734
2014-06-24,104.24855041503906
2014-06-25,104.4227066040039
2014-06-26,104.19879150390625
2014-06-27,104.18222045898438
2014-06-30,104.26513671875
2014-07-01,105.21054077148438
2014-07-02,104.6963882446289
2014-07-03,105.62516784667969
2014-07-07,104.43929290771484
2014-07-08,103.44416809082031
2014-07-09,103.22856903076172
2014-07-10,101.81877899169922
2014-07-11,102.01780700683594
2014-07-14,102.01780700683594
2014-07-15,102.40754699707031
2014-07-16,103.3446273803711
2014-07-17,101.10559844970703
2014-07-18,102.3578109741211
2014-07-21,102.0094985961914
2014-07-22,102.51537322998047
2014-07-23,102.24169921875
2014-07-24,102.27489471435547
2014-07-25,101.94320678710938
2014-07-28,100.92313385009766
2014-07-29,97.63921356201172
2014-07-30,97.53141784667969
2014-07-31,95.3255386352539
2014-08-01,94.6620864868164
2014-08-04,95.8396987915039
2014-08-05,95.38358306884766
2014-08-06,90.84744262695312
2014-08-07,91.09622192382812
2014-08-08,92.51428985595703
2014-08-11,92.68013000488281
2014-08-12,93.27722930908203
2014-08-13,93.86600494384766
2014-08-14,94.13967895507812
2014-08-15,93.52600860595703
2014-08-18,95.0103759765625
2014-08-19,95.63235473632812
2014-08-20,97.68899536132812
2014-08-21,97.0670394897461
2014-08-22,96.32066345214844
2014-08-25,97.0421371459961
2014-08-26,96.62580871582031
2014-08-27,96.50920867919922
2014-08-28,95.55158996582031
2014-08-29,96.1761245727539
2014-09-02,96.59247589111328
2014-09-03,96.10118103027344
2014-09-04,97.45848846435547
2014-09-05,98.29952239990234
2014-09-08,97.90815734863281
2014-09-09,98.5826187133789
2014-09-10,98.62425994873047
2014-09-11,98.54931640625
2014-09-12,98.07470703125
2014-09-15,97.50846862792969
2014-09-16,97.41685485839844
2014-09-17,97.10042572021484
2014-09-18,97.64165496826172
2014-09-19,97.1170654296875
2014-09-22,95.54329681396484
2014-09-23,94.6689682006836
2014-09-24,95.46003723144531
2014-09-25,93.96118927001953
2014-09-26,94.81884002685547
2014-09-29,94.95206451416016
2014-09-30,95.05197143554688
2014-10-01,92.98693084716797
2014-10-02,92.5372543334961
2014-10-03,93.45323181152344
2014-10-06,93.48654174804688
2014-10-07,91.3548355102539
2014-10-08,93.60310363769531
2014-10-09,91.20496368408203
2014-10-10,90.74698638916016
2014-10-13,85.84241485595703
2014-10-14,86.75837707519531
2014-10-15,85.7341537475586
2014-10-16,87.51614379882812
2014-10-17,86.9498519897461
2014-10-20,88.95667266845703
2014-10-21,92.67050170898438
2014-10-22,90.88020324707031
2014-10-23,96.91722869873047
2014-10-24,97.06713104248047
2014-10-27,97.62501525878906
2014-10-28,102.37971496582031
2014-10-29,103.22904968261719
2014-10-30,103.81193542480469
2014-10-31,105.777099609375
2014-11-03,105.56059265136719
2014-11-04,105.23583221435547
2014-11-05,106.40162658691406
2014-11-06,107.07943725585938
2014-11-07,107.53130340576172
2014-11-10,107.47271728515625
2014-11-11,107.17989349365234
2014-11-12,107.58988952636719
2014-11-13,106.25100708007812
2014-11-14,107.48113250732422
2014-11-17,107.6317367553711
2014-11-18,109.1798324584961
2014-11-19,108.15058898925781
2014-11-20,109.14636993408203
2014-11-21,110.32630157470703
2014-11-24,110.98739624023438
2014-11-25,111.11292266845703
2014-11-26,110.2007827758789
2014-11-28,107.9748306274414
2014-12-01,106.82839965820312
2014-12-02,107.65685272216797
2014-12-03,110.03343200683594
2014-12-04,108.5940933227539
2014-12-05,108.74472045898438
2014-12-08,106.87023162841797
2014-12-09,107.56478118896484
2014-12-10,104.79491424560547
2014-12-11,105.50623321533203
2014-12-12,102.99577331542969
2014-12-15,102.02506256103516
2014-12-16,101.53132629394531
2014-12-17,103.3556137084961
2014-12-18,105.99992370605469
2014-12-19,107.33885955810547
2014-12-22,108.50206756591797
2014-12-23,109.6736068725586
2014-12-24,109.49786376953125
2014-12-26,109.44764709472656
2014-12-29,109.47274780273438
2014-12-30,109.05437469482422
2014-12-31,107.90790557861328
2015-01-02,108.08363342285156
2015-01-05,103.44766235351562
2015-01-06,101.93299865722656
2015-01-07,102.72798919677734
2015-01-08,105.9748306274414
2015-01-09,105.3137435913086
2015-01-12,105.26354217529297
2015-01-13,103.90791320800781
2015-01-14,102.40164184570312
2015-01-15,100.35979461669922
2015-01-16,100.41836547851562
2015-01-20,101.35559844970703
2015-01-21,102.18403625488281
2015-01-22,102.92041015625
2015-01-23,102.06690979003906
2015-01-26,102.72798919677734
2015-01-27,101.5480728149414
2015-01-28,97.96647644042969
2015-01-29,99.24681854248047
2015-01-30,97.45601654052734
2015-02-02,100.11710357666016
2015-02-03,101.46438598632812
2015-02-04,100.1840591430664
2015-02-05,100.69450378417969
2015-02-06,101.43477630615234
2015-02-09,101.65351104736328
2015-02-10,102.04888916015625
2015-02-11,101.25812530517578
2015-02-12,102.4863052368164
2015-02-13,104.36222076416016
2015-02-17,103.6387939453125
2015-02-18,103.34437561035156
2015-02-19,103.68087005615234
2015-02-20,104.05101776123047
2015-02-23,103.58834838867188
2015-02-24,103.91642761230469
2015-02-25,103.84071350097656
2015-02-26,103.64720916748047
2015-02-27,103.20977783203125
2015-03-02,104.11830139160156
2015-03-03,103.78182220458984
2015-03-04,102.19189453125
2015-03-05,102.81437683105469
2015-03-06,99.4915542602539
2015-03-09,99.60934448242188
2015-03-10,98.29701232910156
2015-03-11,98.9615707397461
2015-03-12,99.60934448242188
2015-03-13,99.02889251708984
2015-03-16,100.98052978515625
2015-03-17,100.4674072265625
2015-03-18,102.32646179199219
2015-03-19,100.58515167236328
2015-03-20,101.09830474853516
2015-03-23,100.13929748535156
2015-03-24,100.5514907836914
2015-03-25,98.41478729248047
2015-03-26,98.72602844238281
2015-03-27,99.390625
2015-03-30,100.3664321899414
2015-03-31,99.92058563232422
2015-04-01,99.60934448242188
2015-04-02,99.26445007324219
2015-04-06,102.17506408691406
2015-04-07,100.89640808105469
2015-04-08,100.70291137695312
2015-04-09,100.75340270996094
2015-04-10,101.39271545410156
2015-04-13,101.36750793457031
2015-04-14,101.93954467773438
2015-04-15,103.89117431640625
2015-04-16,103.73975372314453
2015-04-17,102.18346405029297
2015-04-20,103.32756042480469
2015-04-21,102.74708557128906
2015-04-22,103.86592864990234
2015-04-23,103.83229064941406
2015-04-24,103.04153442382812
2015-04-27,105.06046295166016
2015-04-28,101.18241882324219
2015-04-29,100.67768096923828
2015-04-30,100.40848541259766
2015-05-01,101.53573608398438
2015-05-04,102.31806182861328
2015-05-05,102.81437683105469
2015-05-06,102.3662338256836
2015-05-07,102.28169250488281
2015-05-08,102.72985076904297
2015-05-11,103.40631103515625
2015-05-12,102.83976745605469
2015-05-13,104.15042877197266
2015-05-14,105.35114288330078
2015-05-15,103.44014739990234
2015-05-18,103.7614517211914
2015-05-19,103.25409698486328
2015-05-20,103.7614517211914
2015-05-21,105.82463836669922
2015-05-22,105.47797393798828
2015-05-26,103.69380950927734
2015-05-27,104.30259704589844
2015-05-28,103.38936614990234
2015-05-29,101.83349609375
2015-06-01,101.85888671875
2015-06-02,102.01953887939453
2015-06-03,102.52690124511719
2015-06-04,101.07247924804688
2015-06-05,101.27542877197266
2015-06-08,100.55669403076172
2015-06-09,100.7596435546875
2015-06-10,101.64746856689453
2015-06-11,101.64746856689453
2015-06-12,100.76808166503906
2015-06-15,99.9478759765625
2015-06-16,99.8294906616211
2015-06-17,100.08314514160156
2015-06-18,100.48902893066406
2015-06-19,100.21846771240234
2015-06-22,100.73426818847656
2015-06-23,100.48902893066406
2015-06-24,101.08094787597656
2015-06-25,99.98167419433594
2015-06-26,99.9224853515625
2015-06-29,97.8170166015625
2015-06-30,98.36661529541016
2015-07-01,99.06002044677734
2015-07-02,98.3497085571289
2015-07-06,97.50411987304688
2015-07-07,97.7916259765625
2015-07-08,95.33946228027344
2015-07-09,95.5593032836914
2015-07-10,95.75376892089844
2015-07-13,96.30342102050781
2015-07-14,96.92066955566406
2015-07-15,95.58467102050781
2015-07-16,96.4725341796875
2015-07-17,95.71994018554688
2015-07-20,96.05819702148438
2015-07-21,94.76443481445312
2015-07-22,94.282470703125
2015-07-23,93.79204559326172
2015-07-24,93.0394287109375
2015-07-27,92.30379486083984
2015-07-28,92.8027114868164
2015-07-29,94.47693634033203
2015-07-30,95.19570922851562
2015-07-31,95.33946228027344
2015-08-03,95.05193328857422
2015-08-04,91.23835754394531
2015-08-05,93.69054412841797
2015-08-06,93.8765869140625
2015-08-07,94.02877807617188
2015-08-10,97.0644302368164
2015-08-11,95.20413208007812
2015-08-12,95.74534606933594
2015-08-13,95.78758239746094
2015-08-14,96.11737060546875
2015-08-17,95.2210464477539
2015-08-18,95.33946228027344
2015-08-19,94.11334228515625
2015-08-20,91.45821380615234
2015-08-21,89.64022827148438
2015-08-24,86.79905700683594
2015-08-25,84.9134292602539
2015-08-26,87.71295166015625
2015-08-27,91.22725677490234
2015-08-28,91.03152465820312
2015-08-31,91.61016082763672
2015-09-01,89.92534637451172
2015-09-02,90.67414093017578
2015-09-03,89.58495330810547
2015-09-04,88.32559967041016
2015-09-08,91.05706024169922
2015-09-09,89.74664306640625
2015-09-10,89.4743423461914
2015-09-11,90.41036987304688
2015-09-14,89.29566192626953
2015-09-15,92.04411315917969
2015-09-16,92.62272644042969
2015-09-17,90.77626037597656
2015-09-18,86.74290466308594
2015-09-21,87.202392578125
2015-09-22,86.5556640625
2015-09-23,85.59413146972656
2015-09-24,83.31366729736328
2015-09-25,82.30110168457031
2015-09-28,80.72688293457031
2015-09-29,82.11386108398438
2015-09-30,82.79461669921875
2015-10-01,81.73096466064453
2015-10-02,83.5093994140625
2015-10-05,86.9045639038086
2015-10-06,87.202392578125
2015-10-07,88.52982330322266
2015-10-08,90.8868637084961
2015-10-09,90.07850646972656
2015-10-12,90.47843933105469
2015-10-13,88.1213607788086
2015-10-14,87.04922485351562
2015-10-15,87.1087875366211
2015-10-16,85.61966705322266
2015-10-19,85.13465881347656
2015-10-20,86.9130859375
2015-10-21,86.58122253417969
2015-10-22,85.74732971191406
2015-10-23,87.70442199707031
2015-10-26,86.61524200439453
2015-10-27,86.3599624633789
2015-10-28,87.62783813476562
2015-10-29,88.92974853515625
2015-10-30,89.09141540527344
2015-11-02,90.87835693359375
2015-11-03,91.15918731689453
2015-11-04,90.02742767333984
2015-11-05,90.35931396484375
2015-11-06,89.76864624023438
2015-11-09,87.82553100585938
2015-11-10,87.48313903808594
2015-11-11,87.79985809326172
2015-11-12,85.00930786132812
2015-11-13,85.4715576171875
2015-11-16,87.22635650634766
2015-11-17,86.34465789794922
2015-11-18,87.7827377319336
2015-11-19,88.77571105957031
2015-11-20,88.7928466796875
2015-11-23,88.4076156616211
2015-11-24,88.67298889160156
2015-11-25,88.80995178222656
2015-11-27,88.76712036132812
2015-11-30,89.58890533447266
2015-12-01,88.595947265625
2015-12-02,87.26913452148438
2015-12-03,86.72129821777344
2015-12-04,87.68861389160156
2015-12-07,85.79681396484375
2015-12-08,83.67394256591797
2015-12-09,83.6140365600586
2015-12-10,83.88797760009766
2015-12-11,81.79930114746094
2015-12-14,81.73936462402344
2015-12-15,81.91056823730469
2015-12-16,84.5042495727539
2015-12-17,81.48257446289062
2015-12-18,80.13867950439453
2015-12-21,80.6180419921875
2015-12-22,82.59535217285156
2015-12-23,85.15483093261719
2015-12-24,85.4715576171875
2015-12-28,84.42721557617188
2015-12-29,85.18907928466797
2015-12-30,84.17896270751953
2015-12-31,83.01482391357422
2016-01-04,82.74089050292969
2016-01-05,81.37129974365234
2016-01-06,80.29273223876953
2016-01-07,78.93172454833984
2016-01-08,77.51073455810547
2016-01-11,77.356689453125
2016-01-12,77.47652435302734
2016-01-13,76.8002700805664
2016-01-14,77.5963363647461
2016-01-15,75.31938171386719
2016-01-19,75.2166748046875
2016-01-20,74.05250549316406
2016-01-21,75.2851333618164
2016-01-22,76.8858871459961
2016-01-25,75.43067932128906
2016-01-26,78.55506896972656
2016-01-27,78.48660278320312
2016-01-28,80.53241729736328
2016-01-29,83.1689224243164
2016-02-01,82.49264526367188
2016-02-02,81.60243225097656
2016-02-03,83.65682220458984
2016-02-04,86.56721496582031
2016-02-05,86.89250183105469
2016-02-08,87.07337951660156
2016-02-09,85.90194702148438
2016-02-10,82.74945068359375
2016-02-11,83.45574188232422
2016-02-12,83.76580047607422
2016-02-16,85.8330307006836
2016-02-17,87.02169036865234
2016-02-18,86.78914642333984
2016-02-19,86.0397720336914
2016-02-22,88.52044677734375
2016-02-23,86.79777526855469
2016-02-24,87.1423110961914
2016-02-25,87.53851318359375
2016-02-26,88.0381088256836
2016-02-29,87.16813659667969
2016-03-01,90.07084655761719
2016-03-02,91.09585571289062
2016-03-03,91.8883056640625
2016-03-04,91.61266326904297
2016-03-07,93.33537292480469
2016-03-08,91.7504653930664
2016-03-09,92.3620376586914
2016-03-10,91.87967681884766
2016-03-11,93.36981964111328
2016-03-14,93.42151641845703
2016-03-15,93.22338104248047
2016-03-16,94.6962890625
2016-03-17,96.91854858398438
2016-03-18,96.7979507446289
2016-03-21,96.74626159667969
2016-03-22,96.53955841064453
2016-03-23,95.28199768066406
2016-03-24,95.5662612915039
2016-03-28,95.00637817382812
2016-03-29,95.70405578613281
2016-03-30,95.6007080078125
2016-03-31,95.67819213867188
2016-04-01,96.31560516357422
2016-04-04,94.5584945678711
2016-04-05,93.75740814208984
2016-04-06,94.30867767333984
2016-04-07,93.91248321533203
2016-04-08,94.67045593261719
2016-04-11,95.17001342773438
2016-04-12,96.06582641601562
2016-04-13,96.65151977539062
2016-04-14,96.70320892333984
2016-04-15,97.95218658447266
2016-04-18,97.65933227539062
2016-04-19,98.23640441894531
2016-04-20,97.75405883789062
2016-04-21,97.20280456542969
2016-04-22,98.20195770263672
2016-04-25,97.68515014648438
2016-04-26,98.50343322753906
2016-04-27,100.70848083496094
2016-04-28,99.43367767333984
2016-04-29,99.93328094482422
2016-05-02,99.48536682128906
2016-05-03,97.91771697998047
2016-05-04,95.6954574584961
2016-05-05,96.4275894165039
2016-05-06,97.52767181396484
2016-05-09,96.19371032714844
2016-05-10,98.16004180908203
2016-05-11,97.7615737915039
2016-05-12,97.48438262939453
2016-05-13,95.08495330810547
2016-05-16,97.23318481445312
2016-05-17,96.93866729736328
2016-05-18,95.69998168945312
2016-05-19,94.41795349121094
2016-05-20,94.8250961303711
2016-05-23,94.93769836425781
2016-05-24,95.97715759277344
2016-05-25,97.84819030761719
2016-05-26,98.43722534179688
2016-05-27,98.73171997070312
2016-05-31,99.4766616821289
2016-06-01,99.96178436279297
2016-06-02,100.37755584716797
2016-06-03,100.48150634765625
2016-06-06,100.70673370361328
2016-06-07,100.5854263305664
2016-06-08,101.00123596191406
2016-06-09,99.9271240234375
2016-06-10,97.62297821044922
2016-06-13,96.64417266845703
2016-06-14,96.92134857177734
2016-06-15,96.68746185302734
2016-06-16,96.5921630859375
2016-06-17,97.17253875732422
2016-06-20,98.5584945678711
2016-06-21,98.22067260742188
2016-06-22,97.89151763916016
2016-06-23,98.7577133178711
2016-06-24,91.74134063720703
2016-06-27,87.0810775756836
2016-06-28,88.70091247558594
2016-06-29,90.13883209228516
2016-06-30,93.59506225585938
2016-07-01,94.71247863769531
2016-07-05,92.74615478515625
2016-07-06,93.8895492553711
2016-07-07,93.74232482910156
2016-07-08,96.43626403808594
2016-07-11,96.92134857177734
2016-07-12,98.09938049316406
2016-07-13,97.95216369628906
2016-07-14,98.59312438964844
2016-07-15,98.47187805175781
2016-07-18,97.9694595336914
2016-07-19,97.39776611328125
2016-07-20,98.00411987304688
2016-07-21,97.2591552734375
2016-07-22,98.00411987304688
2016-07-25,97.44976806640625
2016-07-26,99.41602325439453
2016-07-27,99.55464172363281
2016-07-28,99.15621185302734
2016-07-29,98.91365051269531
2016-08-01,98.09938049316406
2016-08-02,97.9088363647461
2016-08-03,98.5584945678711
2016-08-04,103.0455093383789
2016-08-05,104.90789031982422
2016-08-08,106.2591781616211
2016-08-09,105.61819458007812
2016-08-10,105.82608032226562
2016-08-11,107.07342529296875
2016-08-12,106.38045501708984
2016-08-15,107.51519012451172
2016-08-16,107.50653076171875
2016-08-17,107.72309875488281
2016-08-18,107.44589233398438
2016-08-19,107.73176574707031
2016-08-22,107.4719009399414
2016-08-23,107.85304260253906
2016-08-24,106.82221221923828
2016-08-25,107.57972717285156
2016-08-26,107.30111694335938
2016-08-29,107.73643493652344
2016-08-30,107.26627349853516
2016-08-31,106.68292236328125
2016-09-01,106.97026062011719
2016-09-02,107.53619384765625
2016-09-06,107.28368377685547
2016-09-07,108.0846939086914
2016-09-08,108.26756286621094
2016-09-09,105.15925598144531
2016-09-12,106.97026062011719
2016-09-13,105.21146392822266
2016-09-14,105.2201919555664
2016-09-15,106.70903778076172
2016-09-16,105.80355072021484
2016-09-19,106.56103515625
2016-09-20,106.24756622314453
2016-09-21,107.48394012451172
2016-09-22,107.92799377441406
2016-09-23,106.16053771972656
2016-09-26,105.65555572509766
2016-09-27,106.82221221923828
2016-09-28,108.64191436767578
2016-09-29,107.9541015625
2016-09-30,109.2949447631836
2016-10-03,108.57228088378906
2016-10-04,107.6580810546875
2016-10-05,110.93180847167969
2016-10-06,110.5051498413086
2016-10-07,108.53743743896484
2016-10-10,108.91184997558594
2016-10-11,107.15308380126953
2016-10-12,107.90185546875
2016-10-13,107.45781707763672
2016-10-14,108.4329605102539
2016-10-17,108.30236053466797
2016-10-18,106.9354019165039
2016-10-19,107.72772216796875
2016-10-20,106.91799926757812
2016-10-21,107.26627349853516
2016-10-24,105.16796112060547
2016-10-25,105.65555572509766
2016-10-26,106.0821762084961
2016-10-27,105.96900177001953
2016-10-28,106.1866455078125
2016-10-31,106.87448120117188
2016-11-01,105.50753021240234
2016-11-02,104.37564849853516
2016-11-03,103.86198425292969
2016-11-04,104.9590072631836
2016-11-07,109.39938354492188
2016-11-08,110.61576080322266
2016-11-09,115.47230529785156
2016-11-10,119.8563003540039
2016-11-11,121.40516662597656
2016-11-14,121.6239242553711
2016-11-15,122.52525329589844
2016-11-16,120.59136199951172
2016-11-17,119.9700927734375
2016-11-18,119.0775375366211
2016-11-21,120.08383178710938
2016-11-22,120.6001205444336
2016-11-23,121.0113754272461
2016-11-25,121.66765594482422
2016-11-28,119.67255401611328
2016-11-29,119.83879852294922
2016-11-30,121.57142639160156
2016-12-01,125.54418182373047
2016-12-02,124.17032623291016
2016-12-05,124.66034698486328
2016-12-06,124.73912048339844
2016-12-07,126.86550903320312
2016-12-08,124.16159057617188
2016-12-09,124.70413208007812
2016-12-12,123.87286376953125
2016-12-13,123.39153289794922
2016-12-14,122.68274688720703
2016-12-15,125.13288116455078
2016-12-16,124.91414642333984
2016-12-19,124.97538757324219
2016-12-20,125.92921447753906
2016-12-21,124.5991439819336
2016-12-22,124.9579086303711
2016-12-23,124.90538024902344
2016-12-27,125.36918640136719
2016-12-28,123.26901245117188
2016-12-29,122.7352523803711
2016-12-30,122.50775909423828
2017-01-03,124.73912048339844
2017-01-04,124.81788635253906
2017-01-05,123.70659637451172
2017-01-06,123.81158447265625
2017-01-09,123.19027709960938
2017-01-10,124.10906982421875
2017-01-11,127.06681060791016
2017-01-12,125.78917694091797
2017-01-13,127.97685241699219
2017-01-17,125.6754379272461
2017-01-18,126.35797882080078
2017-01-19,125.78917694091797
2017-01-20,124.71285247802734
2017-01-23,124.69537353515625
2017-01-24,127.30310821533203
2017-01-25,130.8382568359375
2017-01-26,130.47073364257812
2017-01-27,130.61949157714844
2017-01-30,128.9219207763672
2017-01-31,128.74685668945312
2017-02-01,127.27677917480469
2017-02-02,131.03953552246094
2017-02-03,131.4420623779297
2017-02-06,130.076904296875
2017-02-07,129.48193359375
2017-02-08,129.60498046875
2017-02-09,131.2926025390625
2017-02-10,132.06610107421875
2017-02-13,134.0086669921875
2017-02-14,134.15809631347656
2017-02-15,136.67193603515625
2017-02-16,135.72268676757812
2017-02-17,135.2655792236328
2017-02-21,136.7862091064453
2017-02-22,136.99717712402344
2017-02-23,135.0985870361328
2017-02-24,136.2764129638672
2017-02-27,137.2432403564453
2017-02-28,136.10061645507812
2017-03-01,139.2649383544922
2017-03-02,138.07830810546875
2017-03-03,138.05197143554688
2017-03-06,138.81666564941406
2017-03-07,138.4298858642578
2017-03-08,138.57052612304688
2017-03-09,137.37515258789062
2017-03-10,138.28050231933594
2017-03-13,138.94847106933594
2017-03-14,138.0431671142578
2017-03-15,140.2669677734375
2017-03-16,139.08912658691406
2017-03-17,139.84507751464844
2017-03-20,139.08912658691406
2017-03-21,137.9113006591797
2017-03-22,138.48263549804688
2017-03-23,138.87814331054688
2017-03-24,137.72671508789062
2017-03-27,136.8125762939453
2017-03-28,139.25611877441406
2017-03-29,139.7307891845703
2017-03-30,140.68006896972656
2017-03-31,140.91741943359375
2017-04-03,140.29331970214844
2017-04-04,140.85585021972656
2017-04-05,140.46913146972656
2017-04-06,140.83827209472656
2017-04-07,141.53269958496094
2017-04-10,140.94378662109375
2017-04-11,141.34811401367188
2017-04-12,136.6103973388672
2017-04-13,135.0019073486328
2017-04-17,136.87408447265625
2017-04-18,136.90927124023438
2017-04-19,136.08302307128906
2017-04-20,138.06069946289062
2017-04-21,137.3927001953125
2017-04-24,141.17233276367188
2017-04-25,145.224365234375
2017-04-26,144.6266632080078
2017-04-27,142.37646484375
2017-04-28,141.33929443359375
2017-05-01,139.69557189941406
2017-05-02,140.09996032714844
2017-05-03,140.32847595214844
2017-05-04,140.45152282714844
2017-05-05,139.93292236328125
2017-05-08,140.59490966796875
2017-05-09,140.55960083007812
2017-05-10,140.48902893066406
2017-05-11,140.36546325683594
2017-05-12,138.29124450683594
2017-05-15,138.15884399414062
2017-05-16,138.1058807373047
2017-05-17,134.96368408203125
2017-05-18,134.41644287109375
2017-05-19,138.75904846191406
2017-05-22,139.4210662841797
2017-05-23,139.5004425048828
2017-05-24,140.7979736328125
2017-05-25,140.37423706054688
2017-05-26,140.5684356689453
2017-05-30,140.63023376464844
2017-05-31,138.988525390625
2017-06-01,140.68319702148438
2017-06-02,141.43345642089844
2017-06-05,138.64431762695312
2017-06-06,137.5056915283203
