Date,ADP
2019-10-29,144.17901611328125
2019-10-30,145.3478240966797
2019-10-31,143.6477508544922
2019-11-01,144.3118438720703
2019-11-04,143.33787536621094
2019-11-05,139.02561950683594
2019-11-06,141.3721160888672
2019-11-07,143.53260803222656
2019-11-08,144.0904541015625
2019-11-11,144.7014617919922
2019-11-12,147.3047332763672
2019-11-13,149.62457275390625
2019-11-14,150.65170288085938
2019-11-15,151.5637664794922
2019-11-18,151.1741180419922
2019-11-19,151.49293518066406
2019-11-20,151.0413055419922
2019-11-21,150.40377807617188
2019-11-22,150.2178497314453
2019-11-25,150.70481872558594
2019-11-26,151.9622039794922
2019-11-27,151.8382110595703
2019-11-29,151.21839904785156
2019-12-02,149.27923583984375
2019-12-03,147.9864959716797
2019-12-04,149.2615509033203
2019-12-05,149.0756072998047
2019-12-06,150.51004028320312
2019-12-09,149.70428466796875
2019-12-10,149.13760375976562
2019-12-11,148.08389282226562
2019-12-12,148.8228302001953
2019-12-13,149.8022003173828
2019-12-16,150.09597778320312
2019-12-17,149.85562133789062
2019-12-18,149.17893981933594
2019-12-19,150.22952270507812
2019-12-20,152.3217315673828
2019-12-23,151.3690948486328
2019-12-24,151.27117919921875
2019-12-26,151.6629180908203
2019-12-27,152.03683471679688
2019-12-30,150.9862518310547
2019-12-31,151.79644775390625
2020-01-02,151.63619995117188
2020-01-03,151.3157196044922
2020-01-06,151.52047729492188
2020-01-07,149.6864471435547
2020-01-08,151.09312438964844
2020-01-09,152.42860412597656
2020-01-10,152.3217315673828
2020-01-13,153.45242309570312
2020-01-14,152.44638061523438
2020-01-15,153.85302734375
2020-01-16,155.6959991455078
2020-01-17,157.46768188476562
2020-01-21,156.8711700439453
2020-01-22,158.7675323486328
2020-01-23,158.32237243652344
2020-01-24,157.7703857421875
2020-01-27,156.4616241455078
2020-01-28,158.74078369140625
2020-01-29,152.27720642089844
2020-01-30,155.8116912841797
2020-01-31,152.58880615234375
2020-02-03,154.8590850830078
2020-02-04,156.62188720703125
