Date,EG
2013-09-19,109.0594253540039
2013-09-20,110.5833740234375
2013-09-23,111.14038848876953
2013-09-24,111.17134857177734
2013-09-25,112.4090805053711
2013-09-26,112.56377410888672
2013-09-27,112.51732635498047
2013-09-30,112.48641967773438
2013-10-01,112.87325286865234
2013-10-02,115.18620300292969
2013-10-03,113.77056121826172
2013-10-04,114.21923065185547
2013-10-07,113.98713684082031
2013-10-08,112.84223175048828
2013-10-09,112.02222442626953
2013-10-10,114.0335693359375
2013-10-11,114.54417419433594
2013-10-14,114.9000015258789
2013-10-15,114.60599517822266
2013-10-16,116.20734405517578
2013-10-17,117.66171264648438
2013-10-18,118.32698059082031
2013-10-21,118.96129608154297
2013-10-22,119.61113739013672
2013-10-23,117.9169692993164
2013-10-24,114.38941192626953
2013-10-25,116.76432037353516
2013-10-28,116.5709228515625
2013-10-29,118.72917175292969
2013-10-30,118.66732025146484
2013-10-31,118.93035125732422
2013-11-01,118.76787567138672
2013-11-04,118.4893798828125
2013-11-05,117.88602447509766
2013-11-06,119.94373321533203
2013-11-07,119.3248519897461
2013-11-08,121.00354766845703
2013-11-11,120.92617797851562
2013-11-12,122.16394805908203
2013-11-13,123.09994506835938
2013-11-14,122.3572998046875
2013-11-15,122.09430694580078
2013-11-18,121.00354766845703
2013-11-19,121.5682373046875
2013-11-20,120.91847229003906
2013-11-21,121.54501342773438
2013-11-22,121.62240600585938
2013-11-25,121.85450744628906
2013-11-26,121.34386444091797
2013-11-27,122.0323715209961
2013-11-29,121.32069396972656
2013-12-02,120.46568298339844
2013-12-03,119.5873031616211
2013-12-04,119.3152847290039
2013-12-05,119.05873107910156
2013-12-06,120.06924438476562
2013-12-09,119.61842346191406
2013-12-10,118.16485595703125
2013-12-11,117.16214752197266
2013-12-12,117.80730438232422
2013-12-13,115.96513366699219
2013-12-16,115.62313842773438
2013-12-17,114.51155090332031
2013-12-18,116.25274658203125
2013-12-19,116.78128051757812
2013-12-20,118.96553802490234
2013-12-23,118.65451049804688
2013-12-24,119.27641296386719
2013-12-26,119.29971313476562
2013-12-27,119.38524627685547
2013-12-30,120.04594421386719
2013-12-31,121.157470703125
2014-01-02,117.42646026611328
2014-01-03,117.410888671875
2014-01-06,117.08443450927734
2014-01-07,116.71134185791016
2014-01-08,115.6308822631836
2014-01-09,115.27335357666016
2014-01-10,115.1412124633789
2014-01-13,114.2706298828125
2014-01-14,115.41325378417969
2014-01-15,115.43655395507812
2014-01-16,114.46493530273438
2014-01-17,113.76535034179688
2014-01-21,114.7836685180664
2014-01-22,116.54032135009766
2014-01-23,113.80424499511719
2014-01-24,111.06814575195312
2014-01-27,112.40511322021484
2014-01-28,113.6954116821289
2014-01-29,111.88432312011719
2014-01-30,115.13341522216797
2014-01-31,112.52174377441406
2014-02-03,109.59906768798828
2014-02-04,110.48516845703125
2014-02-05,110.60175323486328
2014-02-06,106.86296081542969
2014-02-07,107.88896942138672
2014-02-10,109.23371124267578
2014-02-11,112.1485824584961
2014-02-12,112.06307983398438
2014-02-13,114.07624816894531
2014-02-14,114.44159698486328
2014-02-18,115.84850311279297
2014-02-19,115.80968475341797
2014-02-20,116.05841064453125
2014-02-21,115.62313842773438
2014-02-24,114.05294799804688
2014-02-25,113.5166015625
2014-02-26,115.07125091552734
2014-02-27,115.92628479003906
2014-02-28,116.00397491455078
2014-03-03,114.41053009033203
2014-03-04,115.50653076171875
2014-03-05,115.60753631591797
2014-03-06,115.8018798828125
2014-03-07,116.43146514892578
2014-03-10,116.92372131347656
2014-03-11,116.47838592529297
2014-03-12,116.8455581665039
2014-03-13,116.50965881347656
2014-03-14,117.58776092529297
2014-03-17,118.32199096679688
2014-03-18,118.75169372558594
2014-03-19,117.65019989013672
2014-03-20,117.63459777832031
2014-03-21,117.89232635498047
2014-03-24,117.85332489013672
2014-03-25,118.08767700195312
2014-03-26,117.14237976074219
2014-03-27,116.3143081665039
2014-03-28,116.92372131347656
2014-03-31,119.56420135498047
2014-04-01,118.65792846679688
2014-04-02,119.22822570800781
2014-04-03,120.11875915527344
2014-04-04,119.13451385498047
2014-04-07,117.81425476074219
2014-04-08,119.31414794921875
2014-04-09,120.31410217285156
2014-04-10,119.80636596679688
2014-04-11,119.8923110961914
2014-04-14,121.61090850830078
2014-04-15,121.54063415527344
2014-04-16,122.75146484375
2014-04-17,123.75144958496094
2014-04-21,123.76705169677734
2014-04-22,123.71240234375
2014-04-23,126.0169448852539
2014-04-24,123.03275299072266
2014-04-25,123.56392669677734
2014-04-28,122.4155502319336
2014-04-29,123.8842544555664
2014-04-30,123.45459747314453
2014-05-01,125.07168579101562
2014-05-02,124.45451354980469
2014-05-05,124.13419342041016
2014-05-06,124.05615234375
2014-05-07,125.16542053222656
2014-05-08,124.86071014404297
2014-05-09,123.71240234375
2014-05-12,123.8764419555664
2014-05-13,123.86082458496094
2014-05-14,122.68901062011719
2014-05-15,122.49373626708984
2014-05-16,122.87649536132812
2014-05-19,123.64205169677734
2014-05-20,123.38426971435547
2014-05-21,123.97797393798828
2014-05-22,124.57173156738281
2014-05-23,124.46240997314453
2014-05-27,126.07166290283203
2014-05-28,124.97010803222656
2014-05-29,124.99360656738281
2014-05-30,125.0091781616211
2014-06-02,124.88359069824219
2014-06-03,125.2603530883789
2014-06-04,127.02629852294922
2014-06-05,127.04985809326172
2014-06-06,126.9949722290039
2014-06-09,126.17079162597656
2014-06-10,127.00273895263672
2014-06-11,126.13155364990234
2014-06-12,125.22899627685547
2014-06-13,125.80978393554688
2014-06-16,124.89141082763672
2014-06-17,125.50370788574219
2014-06-18,125.6842269897461
2014-06-19,125.36238861083984
2014-06-20,125.07980346679688
2014-06-23,125.0327377319336
2014-06-24,124.90711975097656
2014-06-25,125.707763671875
2014-06-26,124.43622589111328
2014-06-27,125.00132751464844
2014-06-30,125.9667739868164
2014-07-01,127.1048355102539
2014-07-02,125.82545471191406
2014-07-03,127.23045349121094
2014-07-07,126.64959716796875
2014-07-08,128.4156036376953
2014-07-09,128.6353759765625
2014-07-10,128.47056579589844
2014-07-11,128.5725860595703
2014-07-14,129.11415100097656
2014-07-15,129.4438018798828
2014-07-16,128.61968994140625
2014-07-17,126.48478698730469
2014-07-18,127.49727630615234
2014-07-21,127.14412689208984
2014-07-22,128.25079345703125
2014-07-23,129.6792755126953
2014-07-24,127.67003631591797
2014-07-25,126.14727783203125
2014-07-28,126.45338439941406
2014-07-29,125.28388214111328
2014-07-30,122.4582748413086
2014-07-31,122.37199401855469
2014-08-01,123.76121520996094
2014-08-04,124.46761322021484
2014-08-05,124.10652923583984
2014-08-06,124.36559295654297
2014-08-07,124.04378509521484
2014-08-08,124.87577056884766
2014-08-11,125.43305206298828
2014-08-12,125.77838897705078
2014-08-13,126.32780456542969
2014-08-14,127.09697723388672
2014-08-15,127.67778778076172
2014-08-18,127.67778778076172
2014-08-19,127.61502075195312
2014-08-20,127.76416778564453
2014-08-21,128.6510009765625
2014-08-22,127.26182556152344
2014-08-25,128.46038818359375
2014-08-26,127.85320281982422
2014-08-27,128.99661254882812
2014-08-28,128.7127227783203
2014-08-29,129.1937255859375
2014-09-02,130.4711456298828
2014-09-03,129.0281219482422
2014-09-04,128.60232543945312
2014-09-05,128.9886932373047
2014-09-08,129.1227569580078
2014-09-09,127.93994903564453
2014-09-10,127.79800415039062
2014-09-11,127.86894989013672
2014-09-12,127.54563903808594
2014-09-15,128.2395782470703
2014-09-16,128.61024475097656
2014-09-17,128.78367614746094
2014-09-18,129.36721801757812
2014-09-19,128.7048797607422
2014-09-22,128.61024475097656
2014-09-23,126.68617248535156
2014-09-24,127.52994537353516
2014-09-25,125.93707275390625
2014-09-26,127.12775421142578
2014-09-29,126.23675537109375
2014-09-30,127.75071716308594
2014-10-01,126.59156036376953
2014-10-02,127.32489776611328
2014-10-03,129.21739196777344
2014-10-06,127.4589614868164
2014-10-07,127.21452331542969
2014-10-08,129.04391479492188
2014-10-09,126.48904418945312
2014-10-10,126.49693298339844
2014-10-13,125.41664123535156
2014-10-14,126.54426574707031
2014-10-15,125.37722778320312
2014-10-16,124.87255859375
2014-10-17,126.24459838867188
2014-10-20,127.07256317138672
2014-10-21,130.14785766601562
2014-10-22,130.2345733642578
2014-10-23,128.8309783935547
2014-10-24,130.44749450683594
2014-10-27,131.17298889160156
2014-10-28,131.70912170410156
2014-10-29,132.09552001953125
2014-10-30,133.66476440429688
2014-10-31,134.56370544433594
2014-11-03,134.61097717285156
2014-11-04,135.2733612060547
2014-11-05,136.1407012939453
2014-11-06,135.73855590820312
2014-11-07,135.89627075195312
2014-11-10,135.23391723632812
2014-11-11,135.09201049804688
2014-11-12,134.16151428222656
2014-11-13,134.66615295410156
2014-11-14,134.63462829589844
2014-11-17,134.2087860107422
2014-11-18,134.8002471923828
2014-11-19,134.7213897705078
2014-11-20,136.87411499023438
2014-11-21,136.7952117919922
2014-11-24,138.29345703125
2014-11-25,137.81243896484375
2014-11-26,138.4905548095703
2014-11-28,138.30130004882812
2014-12-01,136.6680908203125
2014-12-02,137.5243682861328
2014-12-03,138.09518432617188
2014-12-04,138.4361572265625
2014-12-05,138.30917358398438
2014-12-08,139.752197265625
2014-12-09,136.5729522705078
2014-12-10,134.14691162109375
2014-12-11,136.45404052734375
2014-12-12,133.94073486328125
2014-12-15,133.03692626953125
2014-12-16,132.29957580566406
2014-12-17,133.92489624023438
2014-12-18,136.16065979003906
2014-12-19,135.97830200195312
2014-12-22,135.25686645507812
2014-12-23,136.62054443359375
2014-12-24,136.4302520751953
2014-12-26,135.94664001464844
2014-12-29,136.0496826171875
2014-12-30,136.76321411132812
2014-12-31,135.01898193359375
2015-01-02,133.8456268310547
2015-01-05,133.12413024902344
2015-01-06,133.9645233154297
2015-01-07,134.86839294433594
2015-01-08,138.71360778808594
2015-01-09,136.0496826171875
2015-01-12,134.55125427246094
2015-01-13,134.035888671875
2015-01-14,132.39474487304688
2015-01-15,133.15582275390625
2015-01-16,135.33616638183594
2015-01-20,134.12310791015625
2015-01-21,134.41644287109375
2015-01-22,137.34202575683594
2015-01-23,136.95352172851562
2015-01-26,138.6025848388672
2015-01-27,138.54708862304688
2015-01-28,136.87423706054688
2015-01-29,137.43711853027344
2015-01-30,135.87527465820312
2015-02-02,137.595703125
2015-02-03,139.65707397460938
2015-02-04,141.11590576171875
2015-02-05,144.16033935546875
2015-02-06,144.78663635253906
2015-02-09,143.7718505859375
2015-02-10,144.21585083007812
2015-02-11,144.30303955078125
2015-02-12,144.37437438964844
2015-02-13,143.8352813720703
2015-02-17,141.75804138183594
2015-02-18,142.4954071044922
2015-02-19,141.892822265625
2015-02-20,141.87693786621094
2015-02-23,140.87799072265625
2015-02-24,142.4319610595703
2015-02-25,140.8938751220703
2015-02-26,141.22686767578125
2015-02-27,140.67189025878906
2015-03-02,142.60638427734375
2015-03-03,141.559814453125
2015-03-04,141.18719482421875
2015-03-05,141.37747192382812
2015-03-06,141.18719482421875
2015-03-09,141.26698303222656
2015-03-10,138.6206817626953
2015-03-11,140.24667358398438
2015-03-12,142.3668975830078
2015-03-13,141.37855529785156
2015-03-16,141.64956665039062
2015-03-17,141.3546142578125
2015-03-18,141.56187438964844
2015-03-19,140.36622619628906
2015-03-20,141.1553192138672
2015-03-23,142.2394256591797
2015-03-24,140.8284912109375
2015-03-25,139.593017578125
2015-03-26,139.05099487304688
2015-03-27,138.37355041503906
2015-03-30,140.6851043701172
2015-03-31,138.69235229492188
2015-04-01,137.9749755859375
2015-04-02,138.61265563964844
2015-04-06,140.8683624267578
2015-04-07,140.39810180664062
2015-04-08,142.85311889648438
2015-04-09,143.48284912109375
2015-04-10,143.4429473876953
2015-04-13,143.88136291503906
2015-04-14,146.14505004882812
2015-04-15,146.2566680908203
2015-04-16,146.5037384033203
2015-04-17,144.2639617919922
2015-04-20,144.7421875
2015-04-21,143.4429473876953
2015-04-22,143.96905517578125
2015-04-23,144.7980194091797
2015-04-24,145.3001708984375
2015-04-27,143.63430786132812
2015-04-28,144.49517822265625
2015-04-29,143.00457763671875
2015-04-30,142.6060333251953
2015-05-01,144.07269287109375
2015-05-04,144.51904296875
2015-05-05,143.36325073242188
2015-05-06,143.2357177734375
2015-05-07,143.77774047851562
2015-05-08,144.7980194091797
2015-05-11,145.34005737304688
2015-05-12,145.1168212890625
2015-05-13,145.4595947265625
2015-05-14,147.26898193359375
2015-05-15,146.00958251953125
2015-05-18,147.1414337158203
2015-05-19,147.22909545898438
2015-05-20,147.69143676757812
2015-05-21,147.3566131591797
2015-05-22,146.97402954101562
2015-05-26,145.8501434326172
2015-05-27,146.71896362304688
2015-05-28,146.7827606201172
2015-05-29,144.67843627929688
2015-06-01,145.9684295654297
2015-06-02,146.30502319335938
2015-06-03,147.338623046875
2015-06-04,146.44923400878906
2015-06-05,146.32106018066406
2015-06-08,144.4300537109375
2015-06-09,143.65277099609375
2015-06-10,145.6320037841797
2015-06-11,148.14796447753906
2015-06-12,146.98617553710938
2015-06-15,146.0966796875
2015-06-16,147.2104949951172
2015-06-17,147.51499938964844
2015-06-18,148.67684936523438
2015-06-19,148.09986877441406
2015-06-22,148.70887756347656
2015-06-23,149.2697296142578
2015-06-24,147.53097534179688
2015-06-25,146.87396240234375
2015-06-26,147.8434295654297
2015-06-29,145.3274383544922
2015-06-30,145.8402557373047
2015-07-01,148.8771209716797
2015-07-02,148.0277557373047
2015-07-06,148.7889862060547
2015-07-07,150.3354949951172
2015-07-08,149.19766235351562
2015-07-09,148.10789489746094
2015-07-10,150.3354949951172
2015-07-13,151.3531036376953
2015-07-14,151.4251708984375
2015-07-15,152.38670349121094
2015-07-16,153.4764404296875
2015-07-17,152.4828643798828
2015-07-20,152.7312774658203
2015-07-21,152.58702087402344
2015-07-22,152.5388946533203
2015-07-23,151.38511657714844
2015-07-24,150.39955139160156
2015-07-27,149.47804260253906
2015-07-28,144.51820373535156
2015-07-29,146.8018341064453
2015-07-30,146.6255340576172
2015-07-31,146.729736328125
2015-08-03,147.25856018066406
2015-08-04,146.85787963867188
2015-08-05,147.77938842773438
2015-08-06,147.43484497070312
2015-08-07,147.61911010742188
2015-08-10,148.88514709472656
2015-08-11,148.4765625
2015-08-12,148.15599060058594
2015-08-13,148.196044921875
2015-08-14,148.7970428466797
2015-08-17,149.00534057617188
2015-08-18,149.2296905517578
2015-08-19,148.01974487304688
2015-08-20,146.04061889648438
2015-08-21,143.94129943847656
2015-08-24,136.7881317138672
2015-08-25,135.1206817626953
2015-08-26,137.56143188476562
2015-08-27,141.25881958007812
2015-08-28,140.91246032714844
2015-08-31,141.62135314941406
2015-09-01,139.33355712890625
2015-09-02,140.6063690185547
2015-09-03,140.8963623046875
2015-09-04,139.31747436523438
2015-09-08,141.66966247558594
2015-09-09,140.92050170898438
2015-09-10,141.95159912109375
2015-09-11,142.7813262939453
2015-09-14,142.7088165283203
2015-09-15,142.29798889160156
2015-09-16,142.42684936523438
2015-09-17,141.8227081298828
2015-09-18,139.23696899414062
2015-09-21,140.66273498535156
2015-09-22,139.0597381591797
2015-09-23,139.3255615234375
2015-09-24,139.61557006835938
2015-09-25,140.0263671875
2015-09-28,137.7144775390625
2015-09-29,138.58447265625
2015-09-30,139.63165283203125
2015-10-01,138.7052764892578
2015-10-02,139.88937377929688
2015-10-05,141.1943817138672
2015-10-06,141.2427215576172
2015-10-07,142.58795166015625
2015-10-08,144.15875244140625
2015-10-09,142.48324584960938
2015-10-12,143.61097717285156
2015-10-13,142.1368865966797
2015-10-14,142.57186889648438
2015-10-15,143.55459594726562
2015-10-16,143.79623413085938
2015-10-19,142.7732391357422
2015-10-20,144.73068237304688
2015-10-21,144.3601837158203
2015-10-22,146.30152893066406
2015-10-23,144.4085235595703
2015-10-26,145.64093017578125
2015-10-27,146.3175506591797
2015-10-28,146.76065063476562
2015-10-29,146.60760498046875
2015-10-30,143.3612518310547
2015-11-02,143.6512451171875
2015-11-03,143.2082061767578
2015-11-04,144.35205078125
2015-11-05,144.9723663330078
2015-11-06,145.8745574951172
2015-11-09,145.3268280029297
2015-11-10,145.82620239257812
2015-11-11,146.34979248046875
2015-11-12,146.26123046875
2015-11-13,145.90676879882812
2015-11-16,146.67202758789062
2015-11-17,145.8503875732422
2015-11-18,148.30726623535156
2015-11-19,149.8780517578125
2015-11-20,149.51560974121094
2015-11-23,149.17721557617188
2015-11-24,148.86309814453125
2015-11-25,148.75839233398438
2015-11-27,149.3625030517578
2015-11-30,149.50033569335938
2015-12-01,151.4538116455078
2015-12-02,149.56517028808594
2015-12-03,148.94915771484375
2015-12-04,151.5023956298828
2015-12-07,153.0505828857422
2015-12-08,151.74562072753906
2015-12-09,150.27037048339844
2015-12-10,149.4597930908203
2015-12-11,148.30068969726562
2015-12-14,149.28956604003906
2015-12-15,148.90054321289062
2015-12-16,147.40907287597656
2015-12-17,147.44961547851562
2015-12-18,146.80117797851562
2015-12-21,147.87109375
2015-12-22,149.69482421875
2015-12-23,149.55702209472656
2015-12-24,150.01100158691406
2015-12-28,150.18116760253906
2015-12-29,151.84283447265625
2015-12-30,150.8134307861328
2015-12-31,148.4060516357422
2016-01-04,146.77687072753906
2016-01-05,146.2013397216797
2016-01-06,144.97738647460938
2016-01-07,143.4534912109375
2016-01-08,141.92153930664062
2016-01-11,142.37547302246094
2016-01-12,142.3836212158203
2016-01-13,140.04916381835938
2016-01-14,141.48385620117188
2016-01-15,140.397705078125
2016-01-19,138.8009033203125
2016-01-20,137.56883239746094
2016-01-21,137.26893615722656
2016-01-22,139.7735595703125
2016-01-25,138.0876007080078
2016-01-26,140.23556518554688
2016-01-27,139.6438446044922
2016-01-28,141.41085815429688
2016-01-29,145.042236328125
2016-02-01,146.40394592285156
2016-02-02,143.23463439941406
2016-02-03,144.03709411621094
2016-02-04,147.97645568847656
2016-02-05,145.90953063964844
2016-02-08,151.85906982421875
2016-02-09,152.31298828125
2016-02-10,149.62193298339844
2016-02-11,148.2682647705078
2016-02-12,150.4892578125
2016-02-16,149.70298767089844
2016-02-17,150.21359252929688
2016-02-18,150.7080535888672
2016-02-19,151.21063232421875
2016-02-22,150.8134307861328
2016-02-23,151.1781768798828
2016-02-24,152.10220336914062
2016-02-25,153.43154907226562
2016-02-26,151.46990966796875
2016-02-29,150.87022399902344
2016-03-01,154.7689971923828
2016-03-02,155.50662231445312
2016-03-03,155.6119842529297
2016-03-04,156.9250946044922
2016-03-07,158.0259246826172
2016-03-08,156.87615966796875
2016-03-09,157.6589813232422
2016-03-10,157.87908935546875
2016-03-11,159.88499450683594
2016-03-14,159.66485595703125
2016-03-15,157.51217651367188
2016-03-16,159.10218811035156
2016-03-17,158.79232788085938
2016-03-18,155.9791717529297
2016-03-21,158.11563110351562
2016-03-22,157.7893829345703
2016-03-23,157.6426239013672
2016-03-24,156.0363006591797
2016-03-28,158.52330017089844
2016-03-29,159.6404266357422
2016-03-30,160.4721221923828
2016-03-31,160.98580932617188
2016-04-01,162.48617553710938
2016-04-04,161.2875518798828
2016-04-05,159.55882263183594
2016-04-06,159.7545623779297
2016-04-07,159.1919403076172
2016-04-08,158.9065704345703
2016-04-11,158.89024353027344
2016-04-12,160.81460571289062
2016-04-13,162.3148956298828
2016-04-14,161.14892578125
2016-04-15,161.1896514892578
2016-04-18,161.34458923339844
2016-04-19,161.3608856201172
2016-04-20,161.12445068359375
2016-04-21,156.2238006591797
2016-04-22,157.67532348632812
2016-04-25,157.7241973876953
2016-04-26,151.52708435058594
2016-04-27,150.687255859375
2016-04-28,150.3120880126953
2016-04-29,150.7687225341797
2016-05-02,151.71463012695312
2016-05-03,150.6138458251953
2016-05-04,149.015625
2016-05-05,149.3580780029297
2016-05-06,148.02084350585938
2016-05-09,147.38487243652344
2016-05-10,149.4315185546875
2016-05-11,148.8770294189453
2016-05-12,150.10012817382812
2016-05-13,149.53750610351562
2016-05-16,150.2550506591797
2016-05-17,148.52639770507812
2016-05-18,148.35516357421875
2016-05-19,146.68356323242188
2016-05-20,146.82217407226562
2016-05-23,145.33811950683594
2016-05-24,146.44711303710938
2016-05-25,146.03125
2016-05-26,146.02308654785156
2016-05-27,146.51553344726562
2016-05-31,146.99154663085938
2016-06-01,146.8930206298828
2016-06-02,145.95742797851562
2016-06-03,145.96566772460938
2016-06-06,145.78506469726562
2016-06-07,144.69361877441406
2016-06-08,147.83677673339844
2016-06-09,148.06654357910156
2016-06-10,146.99154663085938
2016-06-13,144.16017150878906
2016-06-14,142.518798828125
2016-06-15,140.93487548828125
2016-06-16,141.9115447998047
2016-06-17,143.93853759765625
2016-06-20,143.69235229492188
2016-06-21,143.89755249023438
2016-06-22,144.0616912841797
2016-06-23,145.6045379638672
2016-06-24,141.57501220703125
2016-06-27,138.8668212890625
2016-06-28,142.80604553222656
2016-06-29,142.6993408203125
2016-06-30,149.91311645507812
2016-07-01,148.96937561035156
2016-07-05,147.44287109375
2016-07-06,148.35382080078125
2016-07-07,148.4358673095703
2016-07-08,149.1334686279297
2016-07-11,148.7067108154297
2016-07-12,149.5273895263672
2016-07-13,148.77236938476562
2016-07-14,148.50978088378906
2016-07-15,147.5249481201172
2016-07-18,145.86720275878906
2016-07-19,146.99969482421875
2016-07-20,147.4100341796875
2016-07-21,146.5565643310547
2016-07-22,148.75596618652344
2016-07-25,148.90365600585938
2016-07-26,151.6446990966797
2016-07-27,152.6459503173828
2016-07-28,155.1326141357422
2016-07-29,155.1161651611328
2016-08-01,155.64962768554688
2016-08-02,155.86305236816406
2016-08-03,156.21588134765625
2016-08-04,156.15028381347656
2016-08-05,156.6672821044922
2016-08-08,156.40463256835938
2016-08-09,156.72471618652344
2016-08-10,156.85604858398438
2016-08-11,155.49371337890625
2016-08-12,155.7645721435547
2016-08-15,156.03533935546875
2016-08-16,155.64962768554688
2016-08-17,154.81253051757812
2016-08-18,155.33775329589844
2016-08-19,155.0423583984375
2016-08-22,155.23109436035156
2016-08-23,154.46783447265625
2016-08-24,155.38699340820312
2016-08-25,156.0025177001953
2016-08-26,155.9943389892578
2016-08-29,157.0365447998047
2016-08-30,158.25938415527344
2016-08-31,158.70252990722656
2016-09-01,158.0624237060547
2016-09-02,159.03662109375
2016-09-06,159.15225219726562
2016-09-07,161.05938720703125
2016-09-08,159.54029846191406
2016-09-09,156.2956085205078
2016-09-12,157.61656188964844
2016-09-13,156.94786071777344
2016-09-14,155.95712280273438
2016-09-15,157.2698211669922
2016-09-16,155.38746643066406
2016-09-19,157.22027587890625
2016-09-20,157.9302978515625
2016-09-21,159.9118194580078
2016-09-22,161.11712646484375
2016-09-23,158.73941040039062
2016-09-26,158.0872039794922
2016-09-27,158.18626403808594
2016-09-28,159.4495086669922
2016-09-29,157.19554138183594
2016-09-30,156.84056091308594
2016-10-03,155.33790588378906
2016-10-04,156.96434020996094
2016-10-05,153.25743103027344
2016-10-06,152.10980224609375
2016-10-07,156.7084197998047
2016-10-10,158.0294189453125
2016-10-11,157.0303955078125
2016-10-12,158.36788940429688
2016-10-13,159.65582275390625
2016-10-14,160.54750061035156
2016-10-17,161.45565795898438
2016-10-18,161.27406311035156
2016-10-19,161.50518798828125
2016-10-20,159.01187133789062
2016-10-21,159.27609252929688
2016-10-24,160.2833251953125
2016-10-25,166.54966735839844
2016-10-26,168.08529663085938
2016-10-27,166.17816162109375
2016-10-28,166.0129852294922
2016-10-31,168.0275115966797
2016-11-01,168.29173278808594
2016-11-02,168.97694396972656
2016-11-03,169.8768310546875
2016-11-04,169.6208953857422
2016-11-07,170.98316955566406
2016-11-08,171.66839599609375
2016-11-09,171.62716674804688
2016-11-10,172.97280883789062
2016-11-11,174.64060974121094
2016-11-14,175.08644104003906
2016-11-15,175.08644104003906
2016-11-16,175.91201782226562
2016-11-17,175.7386932373047
2016-11-18,174.59939575195312
2016-11-21,174.1039581298828
2016-11-22,172.1389923095703
2016-11-23,173.10498046875
2016-11-25,172.67564392089844
2016-11-28,173.30690002441406
2016-11-29,176.00625610351562
2016-11-30,174.8766632080078
2016-12-01,174.92652893066406
2016-12-02,174.37831115722656
2016-12-05,174.06268310546875
2016-12-06,175.10923767089844
2016-12-07,175.81520080566406
2016-12-08,177.1607666015625
2016-12-09,178.0494842529297
2016-12-12,180.52455139160156
2016-12-13,180.0843963623047
2016-12-14,179.9431915283203
2016-12-15,177.2853546142578
2016-12-16,177.99127197265625
2016-12-19,181.3800811767578
2016-12-20,180.28367614746094
2016-12-21,179.8019561767578
2016-12-22,180.42489624023438
2016-12-23,180.615966796875
2016-12-27,180.5743865966797
2016-12-28,179.05442810058594
2016-12-29,179.50296020507812
2016-12-30,179.73550415039062
2017-01-03,179.43653869628906
2017-01-04,180.89837646484375
2017-01-05,180.88168334960938
2017-01-06,181.74554443359375
2017-01-09,180.20896911621094
2017-01-10,182.24388122558594
2017-01-11,182.80035400390625
2017-01-12,182.5428466796875
2017-01-13,182.1026153564453
2017-01-17,180.95640563964844
2017-01-18,183.70565795898438
2017-01-19,182.21890258789062
2017-01-20,181.57937622070312
2017-01-23,182.0195770263672
2017-01-24,181.3800811767578
2017-01-25,182.64251708984375
2017-01-26,184.27044677734375
2017-01-27,183.6558074951172
2017-01-30,183.0910186767578
2017-01-31,182.66744995117188
2017-02-01,182.310302734375
2017-02-02,184.54449462890625
2017-02-03,184.0627899169922
2017-02-06,184.4698028564453
2017-02-07,189.24559020996094
2017-02-08,190.58274841308594
2017-02-09,190.85687255859375
2017-02-10,191.62100219726562
2017-02-13,193.58941650390625
2017-02-14,193.9964141845703
2017-02-15,194.4449005126953
2017-02-16,195.60769653320312
2017-02-17,195.28375244140625
2017-02-21,194.3037567138672
2017-02-22,195.10935974121094
2017-02-23,195.49974060058594
2017-02-24,195.2090606689453
2017-02-27,193.5478973388672
2017-02-28,195.30044555664062
2017-03-01,198.6310272216797
2017-03-02,196.99478149414062
2017-03-03,195.69906616210938
2017-03-06,194.27120971679688
2017-03-07,193.24420166015625
2017-03-08,194.5968780517578
2017-03-09,194.3380584716797
2017-03-10,196.21673583984375
2017-03-13,196.22518920898438
2017-03-14,195.9830322265625
2017-03-15,197.29391479492188
2017-03-16,196.7845916748047
2017-03-17,197.05177307128906
2017-03-20,196.3671112060547
2017-03-21,194.9475860595703
2017-03-22,195.74923706054688
2017-03-23,195.4235076904297
2017-03-24,194.88914489746094
2017-03-27,193.52806091308594
2017-03-28,195.23147583007812
2017-03-29,194.91416931152344
2017-03-30,196.13327026367188
2017-03-31,195.23147583007812
2017-04-03,195.22314453125
2017-04-04,197.15196228027344
2017-04-05,195.22314453125
2017-04-06,195.0895538330078
2017-04-07,194.23779296875
2017-04-10,195.10623168945312
2017-04-11,195.6824188232422
2017-04-12,194.8473663330078
2017-04-13,192.57620239257812
2017-04-17,195.8577423095703
2017-04-18,195.31497192382812
2017-04-19,194.73052978515625
2017-04-20,196.183349609375
2017-04-21,195.16470336914062
2017-04-24,199.88241577148438
2017-04-25,210.3533172607422
2017-04-26,214.52001953125
2017-04-27,212.01499938964844
2017-04-28,210.17799377441406
2017-05-01,209.02566528320312
2017-05-02,207.07179260253906
2017-05-03,207.64793395996094
2017-05-04,207.3974609375
2017-05-05,205.7608184814453
2017-05-08,205.56884765625
2017-05-09,202.9552459716797
2017-05-10,203.74014282226562
2017-05-11,204.09083557128906
2017-05-12,203.69839477539062
2017-05-15,204.32464599609375
2017-05-16,204.19105529785156
2017-05-17,201.77789306640625
2017-05-18,203.61489868164062
2017-05-19,203.6900634765625
2017-05-22,203.715087890625
2017-05-23,205.63560485839844
2017-05-24,206.7461395263672
2017-05-25,207.9235076904297
2017-05-26,208.67877197265625
2017-05-30,208.3515167236328
2017-05-31,213.70565795898438
2017-06-01,214.50291442871094
2017-06-02,214.44418334960938
2017-06-05,213.22732543945312
2017-06-06,211.54888916015625
2017-06-07,211.84262084960938
